Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
6310	-425.667	-414.149	-11.5175	209955.4	6.521725	6.802721	10.40549	0.332676	0.448498	0.532471	0.649681	0.0143885	0.228271	0.462061	0.29528	0.997227	0.99929	1.00071	1.00278	2.960059
6320	-412.954	-410.282	-2.6717	305454.9	6.932526	6.438218	14.80592	0.357256	0.474783	0.558591	0.673689	0.274628	0.243088	0.0270608	0.455224	0.997701	0.999412	1.00059	1.0023	2.209198
6330	-415.595	-414.532	-1.06229	174183.1	6.484738	5.284618	15.85134	0.375627	0.501245	0.589595	0.707851	0.305839	0.209838	0.249138	0.235185	0.996956	0.99922	1.00078	1.00305	2.100918
6340	-423.134	-411.381	-11.7532	884930.4	4.621487	4.559747	11.58707	0.318663	0.453518	0.552292	0.68657	0.244525	0.507632	0.0919376	0.155906	0.998649	0.999655	1.00034	1.00135	3.000236
6350	-422.125	-413.472	-8.65256	399798	0.5186977	2.752946	11.68859	0.0822803	0.200768	0.328515	0.54079	0.0295899	0.0879935	0.145179	0.737237	0.99799	0.999486	1.00051	1.00201	2.782354
6360	-427.639	-418.745	-8.89364	720267	3.792021	8.4443	13.63439	0.188749	0.289014	0.370887	0.49777	0.125091	0.444148	0.13602	0.29474	0.998503	0.999617	1.00038	1.0015	2.681356
6370	-431.91	-418.25	-13.6598	626023.1	8.706366	9.202266	13.83102	0.3481	0.450458	0.523909	0.627715	0.308559	0.418202	0.168588	0.104651	0.998394	0.999589	1.00041	1.00161	2.978145
6380	-438.248	-419.331	-18.9176	729983.9	16.35346	13.93988	6.932431	0.426437	0.509383	0.566689	0.646969	0.64155	0.193695	0.122859	0.0418955	0.998513	0.99962	1.00038	1.00149	3.432647
6390	-429.99	-415.979	-14.0115	567336.5	9.961842	14.10074	12.10819	0.30121	0.387235	0.450443	0.543499	0.0763148	0.15732	0.0399904	0.726375	0.998313	0.999568	1.00043	1.00169	3.046002
6400	-436.863	-415.799	-21.064	67784.94	19.11908	29.30576	15.68302	0.313154	0.375379	0.420303	0.48713	0.185401	0.0839637	0.251259	0.479376	0.995122	0.998749	1.00124	1.00489	3.144797
6410	-422.082	-409.473	-12.6093	135191.3	8.407921	12.23623	10.95131	0.288175	0.379435	0.447189	0.547073	0.205687	0.116688	0.0627534	0.614872	0.996545	0.999115	1.00088	1.00346	2.989475
6420	-413.911	-408.65	-5.2605	114423.1	5.553257	11.22688	14.5121	0.216852	0.30837	0.380221	0.490342	0.055868	0.420016	0.102996	0.42112	0.996245	0.999038	1.00096	1.00376	2.367292
6430	-421.966	-410.139	-11.8265	680153	11.85287	15.23957	10.35238	0.327402	0.410559	0.470721	0.558493	0.157676	0.31084	0.500326	0.0311576	0.998459	0.999606	1.00039	1.00154	2.856816
6440	-420.499	-408.623	-11.8757	485032.6	6.760918	8.026247	13.18295	0.312289	0.421056	0.500965	0.614939	0.661486	0.0669329	0.0009379	0.270643	0.998175	0.999533	1.00047	1.00183	2.902597
6450	-430.774	-415.884	-14.8904	424687.1	4.674148	7.685411	12.15373	0.239773	0.348565	0.43325	0.559003	0.0813606	0.423791	0.34601	0.148838	0.99805	0.999501	1.0005	1.00195	3.212641
6460	-433.082	-413.97	-19.1117	43844.5	6.563196	8.188516	8.241624	0.301991	0.409894	0.489724	0.604343	0.295207	0.0143061	0.234261	0.456226	0.993936	0.998443	1.00154	1.00608	3.76038
6470	-447.08	-433.725	-13.3548	123880.3	5.320521	7.321784	8.569323	0.273996	0.386414	0.471488	0.594748	0.054901	0.0029265	0.0664918	0.875681	0.996391	0.999075	1.00092	1.00361	3.111888
6480	-432.291	-416.095	-16.1954	171290.3	3.790425	5.704173	10.05691	0.24214	0.364621	0.460444	0.599812	0.12576	0.0386752	0.352672	0.482893	0.99693	0.999214	1.00078	1.00307	3.461007
6490	-416.575	-411.304	-5.27196	573477.9	4.029869	12.14833	15.30041	0.153961	0.235556	0.303666	0.413609	0.0832983	0.305073	0.0514778	0.560151	0.998322	0.999571	1.00043	1.00168	2.353791
6500	-422.943	-410.492	-12.4512	107372.1	5.940934	11.1817	11.91467	0.230274	0.322884	0.394769	0.503952	0.106295	0.123838	0.361061	0.408806	0.996124	0.999007	1.00099	1.00388	2.981393
6510	-422.803	-411.856	-10.9472	289082.8	11.55056	17.41795	11.77344	0.296272	0.374711	0.432301	0.51779	0.312063	0.23435	0.215473	0.238114	0.997637	0.999395	1.0006	1.00237	2.757776
6520	-427.559	-407.308	-20.2511	488598.5	13.05454	10.69738	12.01103	0.4218	0.514704	0.578879	0.667683	0.442873	0.384529	0.113245	0.0593517	0.998182	0.999535	1.00046	1.00182	3.572198
6530	-444.958	-419.332	-25.6255	167750	15.82967	18.74343	8.500358	0.357081	0.432643	0.486434	0.564503	0.244753	0.379602	0.0270582	0.348586	0.996898	0.999206	1.00079	1.00311	4.292947
6540	-447.016	-426.483	-20.5327	135669.2	8.332326	12.14943	8.759298	0.287405	0.378929	0.446921	0.547171	0.238014	0.0272187	0.162046	0.572721	0.996551	0.999116	1.00088	1.00345	3.852632
6550	-433.07	-417.945	-15.1241	90707.75	4.767136	5.070107	9.264293	0.308785	0.438635	0.53451	0.66688	0.0632861	0.678489	0.116333	0.141892	0.995783	0.998919	1.00107	1.00422	3.362472
6560	-447.879	-426.614	-21.2649	844033.9	5.038023	7.455722	6.395352	0.25959	0.370714	0.455791	0.580285	0.118489	0.144826	0.434323	0.302362	0.998617	0.999646	1.00035	1.00138	3.966978
6570	-435.873	-420.554	-15.3196	323883.1	5.7323	12.13008	11.50494	0.211472	0.299604	0.368922	0.475792	0.021928	0.420886	0.0295251	0.527661	0.997767	0.999429	1.00057	1.00223	3.237211
6580	-430.835	-416.753	-14.0825	777775.9	2.902303	3.628886	7.815569	0.252727	0.397898	0.511077	0.667962	0.0647929	0.325926	0.253007	0.356275	0.998559	0.999632	1.00037	1.00144	3.213841
6590	-429.37	-417.065	-12.3049	544821.2	2.544815	2.453141	13.84473	0.278009	0.444055	0.570148	0.733989	0.0497844	0.602145	0.124007	0.224064	0.998278	0.99956	1.00044	1.00172	2.972751
6600	-427.167	-413.218	-13.9494	840479.8	9.117042	7.760776	12.12842	0.391733	0.499383	0.574665	0.677908	0.360798	0.243167	0.0450481	0.350987	0.998614	0.999646	1.00035	1.00139	3.099248
6610	-423.939	-413.583	-10.3565	914186.7	2.701874	4.289021	11.39475	0.217526	0.351717	0.460259	0.617442	0.0949928	0.492747	0.0076032	0.404657	0.998671	0.99966	1.00034	1.00133	2.902421
6620	-425.084	-412.072	-13.0122	174154.4	2.809122	2.668764	9.811068	0.287373	0.449243	0.571005	0.729919	0.422876	0.341528	0.20073	0.0348652	0.996956	0.99922	1.00078	1.00305	3.185993
6630	-424.043	-411.969	-12.0736	842613.3	4.763784	4.023254	11.45862	0.345885	0.486007	0.58636	0.719047	0.0835701	0.291151	0.614969	0.0103095	0.998616	0.999646	1.00035	1.00139	3.035406
6640	-417.177	-403.084	-14.0928	157285.3	5.314762	6.289827	9.621647	0.298414	0.418122	0.507142	0.632979	0.0390542	0.700471	0.13961	0.120864	0.996797	0.99918	1.00082	1.00321	3.234414
6650	-428.404	-414.161	-14.2438	286437.4	6.092163	5.81119	11.08701	0.343688	0.466393	0.554661	0.675675	0.158657	0.263826	0.491821	0.0856968	0.997626	0.999392	1.00061	1.00238	3.213356
6660	-426.077	-412.918	-13.1589	44968.17	11.37865	12.23118	9.771709	0.359989	0.450677	0.515283	0.607473	0.33207	0.0627228	0.263135	0.342072	0.994012	0.998463	1.00152	1.006	3.015509
6670	-430.183	-416.872	-13.3119	298152.4	5.800654	8.880712	7.177952	0.261423	0.365021	0.443923	0.560352	0.339085	0.10769	0.131776	0.421449	0.997673	0.999404	1.00059	1.00233	2.904936
6680	-424.353	-415.493	-8.85985	284720.9	16.03995	19.25008	11.41543	0.354949	0.429675	0.482911	0.560294	0.0360239	0.162979	0.496312	0.304685	0.997619	0.999391	1.00061	1.00238	2.523034
6690	-435.931	-418.241	-17.6897	875592.5	18.05551	20.72574	10.24953	0.369303	0.441315	0.492284	0.566144	0.128285	0.465998	0.285715	0.120002	0.998642	0.999653	1.00035	1.00136	3.31334
6700	-420.467	-406.255	-14.2118	794826.2	6.624096	10.91484	8.843913	0.255953	0.35084	0.423059	0.530948	0.209226	0.00621374	0.161518	0.623042	0.998575	0.999635	1.00036	1.00143	3.168291
6710	-423.913	-410.085	-13.8278	925093.6	5.604778	10.75125	9.647445	0.22497	0.318779	0.392016	0.503497	0.0794229	0.179619	0.382989	0.35797	0.998679	0.999662	1.00034	1.00132	3.15767
6720	-434.519	-410.18	-24.3395	847655.9	24.43859	35.53927	6.436629	0.332338	0.389276	0.429958	0.490214	0.121596	0.30284	0.193176	0.382387	0.99862	0.999647	1.00035	1.00138	3.713195
6730	-435.222	-415.763	-19.4589	989682.5	19.18101	20.8312	7.962527	0.383499	0.45495	0.505232	0.577761	0.637712	0.11985	0.168329	0.0741087	0.998723	0.999673	1.00033	1.00128	3.482775
6740	-443.747	-421.106	-22.6409	644793.6	26.79107	25.09258	8.029786	0.429638	0.493745	0.538113	0.601547	0.501128	0.176728	0.231671	0.0904734	0.998417	0.999595	1.0004	1.00158	3.734927
6750	-425.797	-413.977	-11.8204	999571.6	9.766612	11.91401	11.55232	0.32771	0.420068	0.487038	0.583821	0.560289	0.0201977	0.132101	0.287413	0.998729	0.999675	1.00032	1.00127	2.898899
6760	-433.312	-417.535	-15.7768	152977	16.45841	14.60145	14.81165	0.41845	0.500221	0.556927	0.636742	0.246724	0.0811144	0.34503	0.327131	0.996752	0.999168	1.00083	1.00325	2.974482
6770	-435.011	-417.177	-17.8339	365061.6	22.215	21.79315	11.02136	0.411571	0.48061	0.528673	0.597483	0.545002	0.182601	0.143401	0.128995	0.997897	0.999462	1.00054	1.0021	3.250353
6780	-425.507	-412.293	-13.2133	39677.3	17.6731	22.76662	9.927724	0.344795	0.414334	0.464023	0.536813	0.0646423	0.631174	0.0470168	0.257166	0.993626	0.998363	1.00162	1.00639	2.853589
6790	-434.859	-415.239	-19.6209	202546.4	18.49743	16.75703	9.098246	0.419999	0.497016	0.550422	0.625996	0.222575	0.0650051	0.276315	0.436106	0.997177	0.999277	1.00072	1.00283	3.576778
6800	-428.772	-411.352	-17.4196	942553	18.90595	29.51568	8.010423	0.309157	0.371172	0.416012	0.482819	0.0553925	0.0631347	0.385247	0.496226	0.998691	0.999665	1.00033	1.00131	3.125899
6810	-423.344	-409.546	-13.7976	932022.8	13.30019	20.07886	12.29919	0.302018	0.375729	0.429552	0.509499	0.0845778	0.188729	0.110493	0.6162	0.998684	0.999663	1.00034	1.00132	2.944452
6820	-422.312	-417.146	-5.16582	640882.2	11.06243	9.91178	14.99883	0.394075	0.491564	0.55978	0.65475	0.239542	0.322711	0.193481	0.244266	0.998413	0.999594	1.00041	1.00159	2.322288
6830	-413.989	-411.761	-2.22738	704060.6	8.194397	6.578312	19.50153	0.395414	0.509949	0.589735	0.697606	0.408808	0.446837	0.107303	0.0370522	0.998486	0.999613	1.00039	1.00152	2.065272
6840	-426.18	-421.188	-4.99236	899863.3	6.116693	11.19919	11.93032	0.235739	0.328616	0.400382	0.509013	0.0880234	0.246922	0.443973	0.221081	0.99866	0.999657	1.00034	1.00134	2.35403
6850	-426.223	-421.066	-5.1574	39873.98	4.156058	3.562427	12.06	0.332763	0.479387	0.585374	0.724641	0.30112	0.418579	0.203402	0.0768992	0.993642	0.998367	1.00162	1.00637	2.449415
6860	-422.568	-409.892	-12.6764	135092.1	5.456501	5.111953	11.08846	0.339006	0.467866	0.560818	0.687138	0.373439	0.448779	0.016442	0.16134	0.996544	0.999115	1.00088	1.00346	3.083983
6870	-419.606	-408.58	-11.0258	769615.2	2.135152	2.777097	9.69311	0.229385	0.386484	0.512726	0.685664	0.38944	0.0845819	0.277405	0.248573	0.998551	0.99963	1.00037	1.00145	2.986919
6880	-428.065	-420.645	-7.42009	842467.9	1.480217	1.110399	11.01481	0.262236	0.466958	0.624052	0.807872	0.185029	0.596556	0.108472	0.109942	0.998615	0.999646	1.00035	1.00139	2.681199
6890	-432.562	-413.406	-19.1556	535197.3	3.985953	3.244903	9.451742	0.33725	0.488346	0.597027	0.737936	0.226114	0.388204	0.282712	0.10297	0.998263	0.999556	1.00044	1.00174	3.81587
6900	-433.785	-414.433	-19.3529	868566.6	2.631565	2.444261	9.911632	0.285339	0.451678	0.576998	0.738928	0.368383	0.399065	0.0187076	0.213844	0.998636	0.999651	1.00035	1.00136	3.829364
6910	-421.426	-410.366	-11.0599	25027.28	3.306168	1.378319	10.88368	0.410188	0.59575	0.717988	0.852887	0.650467	0.0910416	0.221677	0.0368148	0.991977	0.997936	1.00204	1.00805	2.994788
6920	-430.612	-418.786	-11.8263	21799.98	2.768695	2.671233	12.44888	0.284227	0.446019	0.568118	0.727835	0.546071	0.142991	0.0421576	0.26878	0.991404	0.997788	1.00219	1.00862	3.004788
6930	-428.593	-411.652	-16.9407	37574.85	5.02414	6.49602	12.51081	0.280743	0.398741	0.487709	0.615076	0.122359	0.567323	0.221878	0.088441	0.99345	0.998318	1.00167	1.00657	3.362209
6940	-431.183	-418.126	-13.0571	163625.2	6.253589	5.552216	9.428194	0.357977	0.482233	0.57071	0.690686	0.459389	0.150306	0.258224	0.132081	0.996859	0.999196	1.0008	1.00314	3.121808
6950	-421.585	-411.92	-9.66515	439911.8	8.551288	10.61944	10.12465	0.317401	0.414399	0.485243	0.587578	0.24569	0.0475521	0.0121967	0.694562	0.998084	0.99951	1.00049	1.00192	2.717836
6960	-425.771	-414.743	-11.0283	300512.7	10.26772	10.97269	18.55413	0.35549	0.450517	0.518394	0.614931	0.826388	0.00475587	0.121913	0.0469436	0.997682	0.999407	1.00059	1.00232	2.531842
6970	-432.616	-423.738	-8.87868	188521.3	5.633795	5.288696	9.212518	0.340945	0.468137	0.559771	0.684557	0.510044	0.330841	0.00708603	0.15203	0.997074	0.999251	1.00075	1.00293	2.672711
6980	-428.324	-416.903	-11.4203	446991.8	4.615224	3.857148	10.67624	0.345061	0.487278	0.589149	0.723289	0.46479	0.105475	0.384899	0.0448357	0.998099	0.999514	1.00048	1.0019	2.99566
6990	-423.466	-409.758	-13.7077	686788.2	10.89888	14.18959	10.69968	0.320999	0.406799	0.469135	0.560107	0.0792097	0.181288	0.40483	0.334672	0.998467	0.999608	1.00039	1.00153	3.053906
7000	-427.668	-410.618	-17.0498	732348.8	9.448591	15.66529	8.132277	0.270701	0.352409	0.413435	0.504893	0.158458	0.237962	0.0825595	0.52102	0.998515	0.99962	1.00038	1.00149	3.378459
7010	-432.087	-412.522	-19.5648	987525.8	19.49692	23.51651	9.876416	0.36234	0.430581	0.478982	0.549502	0.597096	0.277314	0.0805682	0.0450219	0.998721	0.999673	1.00033	1.00128	3.469169
7020	-434.026	-416.139	-17.8869	154573.5	10.88904	15.67544	8.007877	0.302219	0.384403	0.444651	0.533597	0.196672	0.361376	0.0293033	0.412649	0.996769	0.999172	1.00082	1.00323	3.456951
7030	-443.376	-418.164	-25.2128	504589.4	19.09664	16.89913	11.47114	0.426534	0.502931	0.555781	0.630426	0.658447	0.145235	0.161922	0.0343963	0.998211	0.999542	1.00046	1.00179	3.943236
7040	-427.622	-410.003	-17.6184	497750.3	9.702277	14.68726	8.480897	0.287875	0.37226	0.434712	0.527354	0.0487681	0.467685	0.323777	0.15977	0.998199	0.999539	1.00046	1.0018	3.470281
7050	-437.56	-415.506	-22.0537	480490.6	15.19125	16.15496	9.252488	0.376982	0.457039	0.513562	0.594617	0.222021	0.159891	0.231176	0.386912	0.998167	0.999531	1.00047	1.00183	3.878953
7060	-434.809	-412.624	-22.1855	175370.2	10.11579	14.71441	7.360548	0.29696	0.381387	0.443531	0.535328	0.115596	0.0799061	0.719995	0.084503	0.996966	0.999223	1.00077	1.00304	4.008224
7070	-432.247	-415.73	-16.5174	96959.08	3.944798	12.15359	10.59727	0.150896	0.232009	0.299971	0.409995	0.0963244	0.0335493	0.0583484	0.811778	0.995921	0.998954	1.00104	1.00409	3.405372
7080	-430.532	-417.096	-13.4355	535742.1	6.221864	5.735688	10.00348	0.351075	0.474115	0.562167	0.682308	0.44679	0.224961	0.0844313	0.243818	0.998264	0.999556	1.00044	1.00174	3.162469
7090	-433.765	-420.809	-12.956	523752.7	19.06106	23.27607	10.31644	0.358854	0.427478	0.476223	0.547311	0.015177	0.383999	0.503338	0.097486	0.998244	0.999551	1.00045	1.00176	2.818052
7100	-432.43	-416.405	-16.0248	491001.6	17.81539	33.44601	9.045679	0.272236	0.330372	0.372995	0.437456	0.131284	0.143516	0.266169	0.45903	0.998187	0.999536	1.00046	1.00181	3.003081
7110	-432.536	-417.542	-14.9937	899207.9	13.95286	14.74705	7.909094	0.373995	0.45735	0.516294	0.600621	0.142999	0.402017	0.272484	0.182501	0.99866	0.999657	1.00034	1.00134	3.058025
7120	-426.215	-412.766	-13.4493	214651.3	5.13277	7.876429	8.359903	0.254908	0.363415	0.446718	0.569362	0.0891911	0.368894	0.172081	0.369834	0.997258	0.999298	1.0007	1.00274	3.104111
7130	-417.396	-410.247	-7.14918	64004.79	6.465813	4.37202	14.12825	0.407936	0.539948	0.630541	0.747766	0.566801	0.0448616	0.363144	0.0251932	0.99498	0.998712	1.00128	1.00503	2.55017
7140	-427.433	-408.966	-18.4674	707687.4	10.28172	15.06577	12.38564	0.296371	0.379936	0.44144	0.532382	0.0342512	0.593852	0.187294	0.184604	0.998489	0.999614	1.00039	1.00151	3.383043
7150	-429.563	-416.702	-12.8613	695466.5	8.652832	16.92071	12.39597	0.239467	0.317326	0.376559	0.466952	0.137307	0.0867413	0.207193	0.568758	0.998476	0.99961	1.00039	1.00152	2.928205
7160	-437.322	-422.369	-14.9524	937941.9	15.05052	17.77972	12.25222	0.355238	0.432603	0.487744	0.567701	0.266851	0.515982	0.0427066	0.174461	0.998688	0.999664	1.00033	1.00131	3.044931
7170	-429.816	-421.817	-7.9991	97.02276	2.231139	7.566576	13.06748	0.12671	0.220704	0.304863	0.443236	0.237202	0.0626192	0.104187	0.595992	0.874065	0.96416	1.02995	1.13182	2.649317
7180	-424.332	-418.905	-5.42787	11568.12	6.381085	8.226035	12.1373	0.294827	0.402487	0.48254	0.597958	0.183842	0.34822	0.45315	0.0147886	0.988207	0.996957	1.00299	1.01184	2.415441
7190	-427.222	-425.772	-1.44994	195232.5	3.579181	4.429083	11.55276	0.267099	0.402973	0.507144	0.652943	0.400919	0.426514	0.155022	0.0175448	0.997125	0.999264	1.00073	1.00288	2.119576
7200	-433.493	-416.237	-17.2565	24400.07	5.890772	7.240123	8.542525	0.298307	0.411617	0.495782	0.615937	0.184408	0.608778	0.190982	0.0158322	0.991874	0.99791	1.00207	1.00815	3.561203
7210	-443.009	-418.139	-24.8702	134157	9.719261	15.00422	6.986458	0.28446	0.368015	0.429952	0.522043	0.146545	0.0661377	0.448126	0.339191	0.996532	0.999111	1.00088	1.00347	4.372974
7220	-432.508	-416.771	-15.7371	881786	7.055443	6.399486	10.23781	0.362684	0.480249	0.563788	0.678166	0.175411	0.374503	0.21349	0.236596	0.998647	0.999654	1.00035	1.00135	3.370336
7230	-420.421	-414.171	-6.25054	265370.3	2.054143	4.690385	11.19471	0.163918	0.28621	0.392177	0.554748	0.0573389	0.278104	0.118866	0.545691	0.997534	0.999369	1.00063	1.00247	2.541075
7240	-421.196	-411.351	-9.84409	618603.4	2.58448	5.694231	11.79039	0.17585	0.291383	0.388924	0.538757	0.0207237	0.316923	0.281512	0.380841	0.998384	0.999587	1.00041	1.00162	2.839467
7250	-423.353	-414.041	-9.31213	211014.6	1.826849	2.657733	8.608079	0.20812	0.365153	0.495054	0.675408	0.015857	0.513576	0.147784	0.322783	0.997234	0.999292	1.00071	1.00277	2.739413
7260	-425.216	-413.316	-11.9002	270774.3	0.3893909	1.400151	12.32478	0.104508	0.263037	0.428503	0.670505	0.0246007	0.471867	0.18451	0.319023	0.997558	0.999375	1.00062	1.00244	3.045845
7270	-425.868	-416.666	-9.20158	920087.2	2.092389	3.063891	12.6911	0.214349	0.364939	0.488138	0.661063	0.0239218	0.0445055	0.715248	0.216325	0.998675	0.999661	1.00034	1.00133	2.789147
7280	-422.936	-408.752	-14.1834	710879.4	4.699876	6.646521	10.53406	0.262925	0.379354	0.468434	0.597576	0.189836	0.337764	0.425711	0.0466891	0.998493	0.999615	1.00038	1.00151	3.231807
7290	-429.998	-414.596	-15.4023	500777.6	8.954512	7.207666	9.368354	0.401107	0.511319	0.587929	0.692006	0.329097	0.319592	0.158607	0.192705	0.998204	0.999541	1.00046	1.0018	3.324431
7300	-427.431	-411.129	-16.3024	479350.8	14.9772	17.63357	8.366942	0.355689	0.433324	0.48865	0.568837	0.185908	0.119128	0.58983	0.105134	0.998165	0.99953	1.00047	1.00184	3.211365
7310	-423.214	-409.335	-13.8787	254923.3	15.59644	17.33526	10.96891	0.36924	0.447117	0.502286	0.581803	0.0438254	0.459021	0.302817	0.194336	0.997484	0.999356	1.00064	1.00252	2.992891
7320	-429.854	-417.573	-12.2806	965097.9	15.2559	21.68736	10.14459	0.319171	0.390436	0.441976	0.518119	0.211968	0.277527	0.35255	0.157954	0.998706	0.999669	1.00033	1.00129	2.801124
7330	-423.28	-410.574	-12.7066	764234.6	16.02744	19.61634	10.79172	0.35095	0.425133	0.478071	0.555169	0.168682	0.307917	0.299979	0.223423	0.998546	0.999628	1.00037	1.00145	2.861773
7340	-425.947	-413.833	-12.1145	248889.7	9.398062	8.078877	11.20466	0.391862	0.497815	0.571929	0.673855	0.656143	0.0825283	0.070349	0.190979	0.997453	0.999348	1.00065	1.00255	2.968821
7350	-422.411	-409.877	-12.5345	985822.9	14.84587	14.19188	12.36489	0.397618	0.481416	0.540047	0.623061	0.0767763	0.260926	0.474162	0.188136	0.99872	0.999673	1.00033	1.00128	2.874916
7360	-424.99	-413.03	-11.9595	695028.9	8.454761	16.05409	12.05482	0.243336	0.3232	0.383894	0.476227	0.158455	0.0204334	0.588484	0.232628	0.998476	0.99961	1.00039	1.00153	2.874358
7370	-427.437	-408.235	-19.2023	501042.3	9.296909	9.273056	9.499862	0.362896	0.464465	0.536726	0.638232	0.258094	0.180122	0.13663	0.425154	0.998205	0.999541	1.00046	1.0018	3.698727
7380	-426.065	-409.396	-16.6685	326226.3	2.630603	3.608762	8.125313	0.234749	0.379028	0.493797	0.654991	0.0964491	0.197006	0.490543	0.216002	0.997775	0.999431	1.00057	1.00223	3.563415
7390	-424.289	-413.616	-10.6738	457869.6	2.454334	3.481539	9.898092	0.226666	0.372069	0.488912	0.653476	0.131026	0.397026	0.317099	0.154849	0.998122	0.99952	1.00048	1.00188	2.944783
7400	-425.087	-412.863	-12.2245	59386.97	5.617632	5.453391	13.88679	0.33507	0.460999	0.552126	0.676935	0.0685655	0.290687	0.632091	0.00865608	0.994789	0.998663	1.00133	1.00522	2.920823
7410	-418.498	-409.529	-8.96881	916019.7	4.187871	8.610122	12.19381	0.203122	0.304143	0.385307	0.509745	0.0229842	0.182545	0.459333	0.335138	0.998672	0.99966	1.00034	1.00133	2.721116
7420	-423.736	-410.528	-13.2072	639633	7.937983	11.09701	11.72704	0.292402	0.387561	0.458132	0.561547	0.025058	0.708188	0.00213439	0.264619	0.998411	0.999594	1.00041	1.00159	3.035784
7430	-423.269	-415.328	-7.94109	674443.9	11.36301	10.66305	10.84441	0.386565	0.481546	0.548288	0.641869	0.0818508	0.563465	0.350462	0.00422222	0.998453	0.999604	1.00039	1.00155	2.547849
7440	-435.994	-418.074	-17.9201	942573.6	10.97331	12.13225	9.013634	0.352574	0.443776	0.509	0.602325	0.101703	0.212954	0.544638	0.140705	0.998691	0.999665	1.00033	1.00131	3.524111
7450	-441.488	-427.36	-14.1282	282409.6	21.56921	17.91191	8.18646	0.446046	0.519474	0.569917	0.640898	0.0515589	0.623652	0.191981	0.132809	0.997609	0.999388	1.00061	1.00239	2.849169
7460	-438.287	-416.076	-22.2116	929089.9	15.18871	20.10042	5.652921	0.333012	0.406644	0.459604	0.5373	0.150612	0.0401572	0.530075	0.279155	0.998682	0.999663	1.00034	1.00132	3.558111
