Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_rate_12	prob_rate_13	prob_rate_21	prob_rate_23	prob_rate_31	prob_rate_32	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
173	1	-36.4472	-54.0206	17.5734	1	0	0	0	1	0	0	0.001155087	0.00137193	0.004417492	0	0.0002403435	0.47585	0.402908	0.121242
174	0	-37.458	-55.9167	18.4588	1	0	0	0	1	0	0	0.0008488059	0.00192606	0.002811303	0	0.0004592218	0.426876	0.213345	0.359779
175	1	-39.2989	-55.5283	16.2295	1	0	0	0	1	0	0	0.002382839	0.001875292	0.004417492	0	0.0002389877	0.624889	0.215896	0.159215
176	0	-43.2675	-55.2794	12.0119	1	1	0	0	1	0	0	0	0.002272279	0.003198981	0	0.0003056945	0.355109	0.220674	0.424217
177	1	-36.3725	-54.1236	17.7512	1	1	0	0	0	0	0	0	0.002050203	0.004417492	0.0002494307	0.0002389877	0.13157	0.737256	0.131174
178	0	-44.1287	-54.8997	10.7711	1	1	0	0	1	0	0	0	0.002272279	0.004309965	0	0.0007917423	0.464043	0.288368	0.247589
179	1	-36.9369	-54.2181	17.2812	1	1	0	0	0	0	0	0	0.002050203	0.005151472	0.0001495978	0.0002097644	0.111707	0.438152	0.450141
180	0	-44.702	-55.682	10.98	1	1	0	0	1	0	0	0	0.001759287	0.004368511	0	0.0009773389	0.761499	0.128324	0.110177
181	1	-31.1578	-54.6347	23.4769	0	1	0	0	0	0	0.0008477894	0	0.001814035	0.005151472	0.0001495978	0.0001897898	0.111707	0.438152	0.450141
182	0	-35.9805	-54.1379	18.1574	1	0	0	0	1	0	0	0.0001856838	0.0009115027	0.004657631	0	0.0006784699	0.552434	0.366706	0.0808599
183	1	-34.8315	-53.7441	18.9127	1	0	0	0	1	0	0	0.0002390435	0.001227546	0.003843909	0	0.0001507034	0.0276422	0.479617	0.492741
184	0	-35.8851	-53.785	17.8999	1	0	0	0	1	0	0	0.0001722896	0.00108237	0.005038663	0	0.0004713261	0.67075	0.323443	0.00580666
185	1	-34.2441	-53.1484	18.9044	1	0	0	0	1	0	0	0.0002390435	0.001105115	0.003843909	0	0.0002838401	0.0133826	0.748063	0.238554
186	0	-36.1242	-53.192	17.0678	1	0	0	0	1	0	0	0.00066493	0.001772194	0.005038663	0	0.0003598223	0.230826	0.764154	0.0050201
187	1	-35.11	-52.9987	17.8888	1	0	0	0	1	0	0	0.0001382594	0.001698127	0.004492854	0	0.0004497834	0.0107019	0.750096	0.239202
188	0	-44.3409	-54.4082	10.0672	1	1	0	0	1	0	0	0	0.00288136	0.005038663	0	0.0003598223	0.531253	0.467164	0.00158316
189	1	-35.9767	-55.4498	19.4731	1	0	0	0	1	0	0	0.0002016896	0.0009629508	0.002862671	0	0.0007126542	0.02995	0.300622	0.669427
190	0	-30.1106	-55.096	24.9854	0	0	0	0	1	0	0.0009529757	0.0002721633	0.001706417	0.00306292	0	0.0002166676	0.531209	0.467125	0.00166558
191	1	-43.6308	-55.9673	12.3366	1	1	0	0	1	0	0	0	0.0009629508	0.002862671	0	0.001533536	0.076099	0.708104	0.215797
192	0	-36.5933	-54.3474	17.7541	1	0	0	0	1	0	0	0.000811897	0.002111965	0.003811796	0	0.0002166676	0.544299	0.449497	0.00620457
193	1	-40.0259	-56.3255	16.2996	1	0	0	0	1	0	0	0.003327092	0.0009478391	0.00359136	0	0.0009579841	0.0682098	0.634695	0.297095
194	0	-35.3581	-53.8391	18.481	1	0	0	0	1	0	0	0.0001985257	0.002111965	0.003460282	0	0.000245976	0.291955	0.698405	0.00964035
195	1	-37.0803	-54.2667	17.1863	1	0	0	0	1	0	0	0.0004081168	0.001750336	0.004566623	0	0.0009579841	0.19798	0.609573	0.192448
196	0	-34.7562	-54.0484	19.2922	1	1	0	0	0	0	0	0	0.001101495	0.003460282	0.000164995	0.000245976	0.278888	0.667146	0.0539655
197	1	-48.8213	-56.8794	8.05811	1	0	0	0	1	1	0	0.0008396349	0.002025542	0.008000492	0	0	0.162739	0.636357	0.200904
198	0	-28.5351	-54.5112	25.9761	0	1	0	0	0	0	6.24868e-05	0	0.001397774	0.003075966	0.0001538339	0.000245976	0.324477	0.623113	0.0524097
199	1	-42.2126	-56.8214	14.6088	0	0	0	0	1	1	0.0001694481	0.001265891	0.001564589	0.008000492	0	0	0.130629	0.708107	0.161264
200	0	-29.4502	-54.2509	24.8007	0	1	0	0	0	0	0.0004935268	0	0.001013148	0.00432812	0.0002365465	0.0003775689	0.324477	0.623113	0.0524097
201	1	-43.7264	-54.2716	10.5451	1	1	0	0	1	0	0	0	0.001159595	0.005455249	0	0.001049936	0.365473	0.564202	0.0703245
202	0	-31.2914	-54.9946	23.7032	1	0	0	0	0	0	0	0.001351822	0.0009982791	0.004790202	0.0003437647	0.0003772755	0.324477	0.623113	0.0524097
203	1	-44.9373	-56.5988	11.6615	1	1	0	0	1	0	0	0	0.0008313857	0.004041164	0	0.001355388	0.819222	0.156734	0.0240436
204	0	-41.8502	-52.98	11.1298	1	1	0	0	1	0	0	0	0.00158897	0.004711667	0	0.0006116678	0.107437	0.823314	0.0692485
205	1	-38.5384	-55.8088	17.2705	1	1	0	0	0	0	0	0	0.0006219774	0.005539741	5.770389e-05	0.001355388	0.422403	0.565199	0.0123972
206	0	-42.3595	-55.7624	13.4029	1	1	0	0	1	0	0	0	0.00158897	0.001933097	0	0.000464708	0.11046	0.871949	0.0175907
207	1	-43.8804	-54.7399	10.8595	1	1	0	0	1	0	0	0	0.0009538883	0.005089107	0	0.001217129	0.422403	0.565199	0.0123972
208	0	-38.4525	-57.9332	19.4807	1	0	0	0	1	0	0	0.0007739896	0.001974985	0.001516434	0	0.000464708	0.425116	0.507185	0.0676993
209	1	-34.4557	-54.1659	19.7101	0	1	0	0	1	0	0.000187601	0	0.0008923651	0.002888508	0	0.0004663579	0.111983	0.884268	0.00374915
210	0	-36.8048	-56.5626	19.7578	1	0	0	0	1	0	0	0.0002026682	0.001974985	0.001888166	0	0.000307734	0.33773	0.608487	0.0537831
211	1	-41.2848	-54.5501	13.2653	1	1	0	0	1	0	0	0	0.00126592	0.002452508	0	0.0004454079	0.139353	0.855982	0.00466546
212	0	-34.5503	-53.9526	19.4023	1	0	0	0	1	0	0	0.0003573717	0.001332819	0.002833104	0	0.000307734	0.0787198	0.910725	0.0105555
213	1	-41.5665	-55.0833	13.5168	1	1	0	0	1	0	0	0	0.0008474823	0.002622584	0	0.0003700381	0.513605	0.461798	0.0245965
214	0	-40.5822	-53.8477	13.2656	1	1	0	0	1	0	0	0	0.0008899629	0.002939425	0	0.000334104	0.079197	0.916245	0.00455753
215	1	-35.3368	-55.8384	20.5016	0	1	0	0	1	0	4.024305e-06	0	0.0006154923	0.002360299	0	0.0004363824	0.409875	0.570496	0.0196289
216	0	-40.9423	-54.2842	13.3419	1	1	0	0	1	0	0	0	0.0008899629	0.002869702	0	0.0003055455	0.278116	0.652928	0.0689564
217	1	-31.4311	-56.8572	25.4261	0	0	0	0	1	0	0.0001775276	0.002078732	0.0007169947	0.002328184	0	0.0003425172	0.44305	0.535732	0.0212177
218	0	-36.1376	-55.7031	19.5655	1	0	0	0	1	0	0	0.0003833781	0.001626088	0.002164191	0	0.0004473322	0.326662	0.592345	0.0809931
219	1	-36.2861	-56.5257	20.2396	0	1	0	0	1	0	0.0004291616	0	0.0007169947	0.002328184	0	0.0002790886	0.637262	0.33222	0.0305184
220	0	-34.7135	-53.247	18.5335	1	0	0	0	1	0	0	0.0001837615	0.001113072	0.004221243	0	0.000431082	0.326662	0.592345	0.0809931
221	1	-41.3915	-55.1163	13.7248	1	1	0	0	1	0	0	0	0.0007169947	0.002583191	0	0.0002721812	0.384369	0.59408	0.0215506
222	0	-35.6556	-54.82	19.1644	1	0	0	0	1	0	0	0.0008203506	0.0007865039	0.003144844	0	0.0003855055	0.233157	0.474439	0.292404
223	1	-40.6431	-52.7468	12.1038	1	1	0	0	1	0	0	0	0.001097352	0.004391864	0	0.0001695417	0.1004	0.888706	0.0108936
224	0	-41.1635	-53.8334	12.6699	1	1	0	0	1	0	0	0	0.001200102	0.003348227	0	0.0003818168	0.191493	0.486636	0.321871
225	1	-28.4447	-53.8183	25.3736	0	1	0	0	0	0	0.0001935242	0	0.0007728917	0.004308248	0.0001835417	0.0002533122	0.187034	0.803122	0.00984452
226	0	-34.6759	-53.7749	19.099	0	1	0	0	1	0	5.434181e-05	0	0.001432571	0.003348227	0	0.000386213	0.109099	0.536228	0.354673
227	1	-42.6673	-53.6906	11.0233	1	1	0	0	1	0	0	0	0.0007728917	0.006010476	0	0.0002660293	0.510291	0.46285	0.0268591
228	0	-36.2636	-53.8472	17.5836	1	0	0	0	1	0	0	0.001155617	0.0009248146	0.004801066	0	0.0002902992	0.109099	0.536228	0.354673
229	1	-29.3508	-53.2978	23.947	0	0	0	0	1	0	0.000104671	0.000238601	0.0007728917	0.006010476	0	0.0004210017	0.0757057	0.919456	0.00483866
230	0	-36.342	-54.522	18.18	1	0	0	0	1	0	0	0.0003522173	0.0006581285	0.004801066	0	0.0005927789	0.0706578	0.347287	0.582056
231	1	-37.3638	-54.3901	17.0263	1	0	0	0	1	0	0	0.002616793	0.001192803	0.003658451	0	0.0004210017	0.0416156	0.948297	0.0100875
232	0	-44.124	-55.132	11.008	1	1	0	0	1	0	0	0	0.0006581285	0.00524321	0	0.001167704	0.0507251	0.531418	0.417857
233	1	-40.8981	-52.8816	11.9835	1	1	0	0	1	0	0	0	0.001401558	0.003881414	0	0.0005305878	0.0129236	0.983944	0.00313264
234	0	-44.0755	-55.4382	11.3627	1	1	0	0	1	0	0	0	0.0006552502	0.00524321	0	0.0007140287	0.00708171	0.140822	0.852096
235	1	-51.7024	-56.3316	4.62921	1	1	0	0	1	1	0	0	0.001929196	0.00478383	0	0	0.00996976	0.983181	0.00684935
236	0	-44.4889	-56.3425	11.8536	1	1	0	0	1	0	0	0	0.0004737539	0.004468819	0	0.001038178	0.00413495	0.202793	0.793072
237	1	-45.6893	-57.5626	11.8733	1	1	0	0	1	0	0	0	0.001950141	0.002112987	0	0.001892289	0.278258	0.561996	0.159745
238	0	-31.9515	-56.0365	24.085	0	1	0	0	0	0	0.0003603519	0	0.0008919259	0.004468819	0.0003258803	0.001323078	0.0121255	0.708342	0.279532
239	1	-44.3093	-55.8771	11.5678	1	1	0	0	1	0	0	0	0.002173998	0.00297212	0	0.001202435	0.220345	0.44503	0.334625
240	0	-33.0349	-57.944	24.9091	0	1	0	0	0	0	0.0007337323	0	0.0006768046	0.003013643	0.0006819024	0.001203265	0.00792769	0.711352	0.28072
241	1	-43.8884	-55.9318	12.0434	1	1	0	0	1	0	0	0	0.001588519	0.00297212	0	0.001175806	0.286344	0.278802	0.434854
242	0	-39.6632	-59.5997	19.9364	0	1	0	1	0	0	0.001021692	0	0.001444225	0	0.0004743969	0.001203265	0.0180001	0.505356	0.476644
243	1	-42.8277	-55.0488	12.2211	1	1	0	0	1	0	0	0	0.001600116	0.003116436	0	0.0007912146	0.333344	0.31688	0.349776
244	0	-34.4277	-60.2857	25.858	1	0	0	0	0	0	0	0.00245317	0.001069505	1.749653e-05	0.0002887709	0.001259077	0.0180001	0.505356	0.476644
245	1	-41.767	-54.366	12.599	1	1	0	0	1	0	0	0	0.001441822	0.003116436	0	0.0004630806	0.185475	0.387166	0.427359
246	0	-49.051	-57.742	8.69097	1	1	1	1	0	0	0	0	0	0	0.0004434687	0.001041925	0.0180001	0.505356	0.476644
247	1	-29.8446	-54.8244	24.9798	0	0	0	0	1	0	0.0009060361	0.0006157336	0.001441822	0.003116436	0	0.0001383104	0.0340239	0.732811	0.233165
248	0	-42.8214	-57.8243	15.0028	1	1	1	0	0	0	0	0	0	0.0001969259	0.0002690248	0.001461629	0.0467104	0.742687	0.210602
249	1	-40.5989	-53.4498	12.8508	1	1	0	0	1	0	0	0	0.001051967	0.003358679	0	0.0002866075	0.0340239	0.732811	0.233165
250	0	-42.5133	-56.5234	14.0101	0	1	1	1	0	0	0.0009408011	0	0	0	0.0005067922	0.001757601	0.161637	0.486367	0.351996
251	1	-39.4129	-56.884	17.4711	1	0	0	0	1	0	0	0.002433832	0.002392357	0.002203831	0	0.0002866075	0.177866	0.623689	0.198445
252	0	-36.0831	-56.9494	20.8663	1	0	0	1	0	0	0	0.0004159605	0.0003876273	0	0.0005067922	0.001636387	0.224627	0.449824	0.325549
253	1	-37.2932	-54.7101	17.4169	1	0	0	0	1	0	0	0.000324133	0.002997982	0.003777555	0	0.0002866075	0.177866	0.623689	0.198445
254	0	-41.113	-55.8706	14.7576	1	1	1	0	0	0	0	0	0	6.711343e-05	0.0005396652	0.001636387	0.188233	0.376943	0.434824
255	1	-35.4179	-55.8015	20.3836	1	0	0	0	0	0	0	0.002881577	0.002997982	0.005937102	3.052542e-05	0.0002866075	0.0229899	0.884062	0.0929482
256	0	-34.8612	-55.6344	20.7731	1	0	1	0	0	0	0	0.0001711623	0	8.170754e-05	0.0003587683	0.002455123	0.223379	0.172256	0.604365
257	1	-36.6782	-54.2886	17.6104	1	0	0	0	1	0	0	0.0004547085	0.002511838	0.003830528	0	0.0003401566	0.0883603	0.554398	0.357242
258	0	-39.2204	-59.696	20.4757	0	0	1	1	0	0	0.00121672	0.0009278991	0	0	0.0002399494	0.001064986	0.19449	0.279306	0.526204
259	1	-42.9684	-54.3875	11.4191	1	1	0	0	1	0	0	0	0.002511838	0.003830528	0	0.0001976111	0.0709952	0.445444	0.483561
260	0	-37.4701	-58.6552	21.1851	0	1	1	0	0	0	0.0004158595	0	0	0.0007052384	0.0002399494	0.001175504	0.219947	0.171406	0.608647
261	1	-36.278	-54.1482	17.8702	0	1	0	0	1	0	0.0001493034	0	0.002511838	0.003830528	0	0.0003112046	0.126797	0.572416	0.300787
262	0	-47.4017	-55.3601	7.95837	1	1	1	1	0	0	0	0	0	0	0.0003390601	0.002089218	0.186758	0.145542	0.6677
263	1	-37.6851	-55.1711	17.4861	1	0	0	0	1	0	0	0.001454449	0.002511838	0.003019828	0	0.0003112046	0.154569	0.697792	0.14764
264	0	-40.7898	-55.257	14.4672	1	1	1	0	0	0	0	0	0	4.339715e-05	0.0003214295	0.002252164	0.102294	0.0797184	0.817988
265	1	-41.0191	-55.8603	14.8412	1	0	0	0	1	0	0	0.003832459	0.002511838	0.003872181	0	0.0004848806	0.136927	0.732285	0.130788
266	0	-47.6991	-56.2059	8.50679	1	1	1	1	0	0	0	0	0	0	0.0003355153	0.001386927	0.051946	0.176628	0.771426
267	1	-35.869	-54.2938	18.4248	1	0	0	0	1	0	0	0.0002849836	0.00217641	0.003149319	0	0.0004784564	0.174104	0.700741	0.125155
268	0	-42.8965	-60.5252	17.6287	1	0	0	0	1	0	0	0.003301683	0.001120195	0.0007028237	0	0.001988966	0.051946	0.176628	0.771426
269	1	-36.1733	-54.2184	18.045	0	1	0	0	1	0	0.0006365997	0	0.00139118	0.003738618	0	0.0008114945	0.174104	0.700741	0.125155
270	0	-38.2629	-57.9451	19.6821	1	0	0	0	1	0	0	4.915539e-06	0.001593422	0.0008835972	0	0.001988966	0.0111005	0.184237	0.804662
271	1	-42.2103	-54.048	11.8376	1	1	0	0	1	0	0	0	0.00139118	0.003738618	0	0.0008714771	0.172899	0.594779	0.232323
272	0	-47.2393	-55.1063	7.86701	1	1	1	1	0	0	0	0	0	0	0.0005568966	0.001988966	0.0223662	0.382748	0.594886
273	1	-44.7618	-54.8102	10.0485	1	1	0	0	1	0	0	0	0.001778007	0.005169701	0	0.001356315	0.214672	0.738482	0.046846
274	0	-42.7227	-55.992	13.2693	0	1	1	1	0	0	0.0004539373	0	0	0	0.0007279186	0.002976811	0.045592	0.399738	0.55467
275	1	-53.6477	-56.0874	2.4397	1	1	0	0	1	1	0	0	0.001924361	0.007606653	0	0	0.197229	0.678476	0.124294
276	0	-43.5079	-56.5724	13.0645	1	1	1	0	0	0	0	0	0	0.001181343	0.0009475173	0.002293347	0.0580042	0.258661	0.683335
277	1	-37.4974	-54.2671	16.7697	1	0	0	0	1	0	0	0.0001785515	0.001810289	0.005974923	0	0.0002555892	0.444125	0.245282	0.310593
278	0	-35.1558	-55.4872	20.3314	1	0	0	1	0	0	0	6.508347e-05	0.0001997172	0	0.0008185705	0.002551908	0.0580042	0.258661	0.683335
279	1	-34.8453	-57.0983	22.2531	0	1	0	0	0	0	0.000269146	0	0.002502183	0.005974923	0.0005557831	0.0004257428	0.502623	0.277589	0.219788
280	0	-42.965	-55.9624	12.9974	0	1	1	1	0	0	0.001078644	0	0	0	0.001015924	0.002414025	0.0881762	0.0909489	0.820875
281	1	-45.8757	-55.9645	10.0888	1	1	0	0	1	0	0	0	0.003450737	0.004323598	0	0.0004778001	0.266118	0.24916	0.484722
282	0	-37.8421	-57.4485	19.6064	1	1	0	0	0	0	0	0	0.0003361106	9.505072e-05	0.001525017	0.00261217	0.263559	0.0554744	0.680966
283	1	-39.8729	-55.7331	15.8601	0	1	0	0	1	0	0.0004433221	0	0.003450737	0.004802029	0	0.0006938432	0.167939	0.526166	0.305894
284	0	-37.9405	-58.0654	20.1249	1	0	0	1	0	0	0	0.0004860747	0.0001313356	0	0.001525017	0.001758624	0.449273	0.181529	0.369198
285	1	-45.3474	-55.0816	9.73415	1	1	0	0	1	0	0	0	0.002812738	0.004802029	0	0.001093775	0.0843303	0.762066	0.153604
286	0	-40.2191	-60.357	20.1378	0	1	0	1	0	0	0.000917205	0	0.0003122749	0	0.001525017	0.001129876	0.304917	0.401454	0.293629
287	1	-38.4435	-55.1187	16.6752	1	0	0	0	1	0	0	0.0004592914	0.002592775	0.0041951	0	0.001093775	0.0843303	0.762066	0.153604
288	0	-52.3585	-58.8941	6.53552	1	1	1	1	0	0	0	0	0	0	0.001956106	0.002303427	0.293035	0.408316	0.298648
289	1	-37.6051	-55.0345	17.4294	1	0	0	0	1	0	0	0.0003965899	0.002343983	0.003544374	0	0.001085326	0.053273	0.787913	0.158814
290	0	-39.7281	-59.1579	19.4298	0	0	1	1	0	0	0.000298624	0.0002375408	0	0	0.001956106	0.002303427	0.252968	0.431457	0.315574
291	1	-45.3	-56.5044	11.2044	0	1	0	0	1	1	5.832065e-05	0	0.001651279	0.005106649	0	0	0.208535	0.541206	0.250258
292	0	-51.5493	-58.1989	6.64952	1	1	1	1	0	0	0	0	0	0	0.001809394	0.002303427	0.13327	0.500591	0.366139
293	1	-35.5527	-54.0525	18.4998	0	1	0	0	1	0	9.390663e-05	0	0.002067771	0.003508183	0	0.0003227357	0.228193	0.497958	0.273849
294	0	-45.2094	-58.231	13.0216	0	1	1	1	0	0	0.0006869832	0	0	0	0.001809394	0.001981131	0.345407	0.101246	0.553347
295	1	-37.8035	-54.167	16.3635	0	1	0	0	1	0	0.0007112112	0	0.002300985	0.005407128	0	0.0003227357	0.224637	0.503392	0.271972
296	0	-37.3281	-57.6893	20.3612	0	0	1	1	0	0	0.0002144506	0.0005478346	0	0	0.001319441	0.001515161	0.395183	0.167527	0.437291
297	1	-37.8373	-54.2224	16.385	0	1	0	0	1	0	0.0006773432	0	0.002300985	0.005407128	0	0.0003289256	0.277157	0.466611	0.256231
298	0	-49.9046	-58.3829	8.47828	1	1	1	1	0	0	0	0	0	0	0.000812841	0.000946288	0.395183	0.167527	0.437291
299	1	-36.7063	-53.8711	17.1648	1	0	0	0	1	0	0	0.0002081398	0.002300985	0.004986027	0	0.0002156631	0.328412	0.474501	0.197087
300	0	-35.182	-56.0935	20.9115	1	0	0	1	0	0	0	0.000205088	0.0001075777	0	0.0008942839	0.001681675	0.335832	0.142367	0.521801
301	1	-42.2798	-54.1858	11.906	1	1	0	0	1	0	0	0	0.002300985	0.00339659	0	0.0002156631	0.198612	0.591825	0.209563
302	0	-35.9927	-55.7199	19.7272	0	0	1	1	0	0	0.0004704565	0.0003463476	0	0	0.0008942839	0.002701778	0.0961745	0.0495246	0.854301
303	1	-41.9532	-53.8593	11.906	1	1	0	0	1	0	0	0	0.002300985	0.00339659	0	0.0002156631	0.112549	0.820505	0.0669457
304	0	-42.4114	-55.7881	13.3767	1	0	1	1	0	0	0	0.0001950616	0	0	0.001123613	0.002701778	0.0911157	0.0995198	0.809364
305	1	-31.1549	-57.4779	26.323	0	1	0	0	0	0	0.0003257735	0	0.00109424	0.002458772	0.0001705966	0.0004401683	0.562068	0.103606	0.334326
306	0	-41.6511	-55.5312	13.8801	1	1	1	0	0	0	0	0	0	0.000178854	0.0009770583	0.002216655	0.269924	0.0799408	0.650135
307	1	-38.5307	-57.6219	19.0912	1	1	0	0	0	0	0	0	0.0017315	0.002705369	0.0002346413	0.0005599166	0.206137	0.0601362	0.733727
308	0	-41.2218	-55.272	14.0502	1	1	1	0	0	0	0	0	0	0.000265314	0.0007833052	0.002104996	0.234644	0.0694924	0.695863
309	1	-30.3637	-55.5916	25.2279	0	1	0	0	0	0	0.0002950666	0	0.001453018	0.003371857	0.0002346413	0.0005444515	0.364936	0.276742	0.358322
310	0	-48.3835	-56.0791	7.69561	1	1	1	1	0	0	0	0	0	0	0.0008604529	0.001906003	0.147485	0.563752	0.288763
311	1	-41.7692	-54.4375	12.6683	1	1	0	0	1	0	0	0	0.0007843954	0.00360336	0	0.0005444515	0.466294	0.353605	0.1801
312	0	-41.6281	-55.6507	14.0226	1	1	0	1	0	0	0	0	0.0002002306	0	0.0008604529	0.002128464	0.0962353	0.367853	0.535912
313	1	-36.1376	-55.2184	19.0808	1	1	0	0	0	0	0	0	0.0007922392	0.00360336	0.0001582613	0.0006909694	0.128198	0.31539	0.556412
314	0	-35.9823	-55.8396	19.8574	0	0	1	1	0	0	7.337219e-05	0.001081058	0	0	0.000962436	0.002128464	0.0526158	0.0875147	0.859869
315	1	-25.206	-54.877	29.6709	0	0	0	0	0	0	0.0007821599	0.0009433466	0.0009165041	0.005274961	0.0001582613	0.000671207	0.0252046	0.80343	0.171365
316	0	-43.8485	-57.0786	13.2302	1	1	0	1	0	0	0	0	0.001025213	0	0.000962436	0.002221363	0.179301	0.298226	0.522473
317	1	-51.2465	-57.3147	6.06817	1	1	0	0	1	1	0	0	0.0009165041	0.003944526	0	0	0.0114639	0.814755	0.173781
318	0	-40.4012	-60.0789	19.6777	0	1	0	1	0	0	0.001589641	0	0.001017153	0	0.0006081184	0.001261697	0.061529	0.759178	0.179293
319	1	-41.4977	-54.0933	12.5956	1	1	0	0	1	0	0	0	0.0006702015	0.003944526	0	0.0004110218	0.0549329	0.423704	0.521363
320	0	-42.8167	-57.6067	14.79	1	0	1	1	0	0	0	0.0003253895	0	0	0.0005030039	0.001373115	0.113028	0.717518	0.169454
321	1	-35.6823	-54.0332	18.3509	1	0	0	0	1	0	0	0.0005695064	0.0008385722	0.003944526	0	0.0008316767	0.0147372	0.904727	0.0805356
322	0	-49.003	-56.464	7.46103	1	1	1	1	0	0	0	0	0	0	0.0008360394	0.002232336	0.113028	0.717518	0.169454
323	1	-32.632	-57.4712	24.8392	0	0	0	0	1	0	0.000722325	0.001854586	0.001055626	0.001824664	0	0.0009421139	0.00612151	0.970272	0.0236064
324	0	-49.7918	-58.0207	8.22886	1	1	1	1	0	0	0	0	0	0	0.0004589239	0.001621217	0.226073	0.72065	0.0532767
325	1	-42.7631	-56.5493	13.7862	1	1	0	0	1	0	0	0	0.001070088	0.001662308	0	0.000761044	0.0106932	0.906312	0.0829947
326	0	-46.2866	-59.1265	12.8399	1	0	1	1	0	0	0	0.001650092	0	0	0.0006686467	0.002392619	0.140929	0.825705	0.0333655
327	1	-31.5934	-57.7456	26.1522	1	0	0	0	0	0	0	0.0006284884	0.001070088	0.001970835	0.0002507033	0.0007893459	0.150089	0.241364	0.608547
328	0	-37.606	-57.3635	19.7575	0	1	0	1	0	0	0.000353821	0	0.0009236236	0	0.0007038088	0.002392619	0.363618	0.344478	0.291904
329	1	-44.5315	-58.4565	13.925	1	1	1	0	0	0	0	0	0	0.001731776	0.0002984319	0.001284562	0.0448543	0.0578367	0.897309
330	0	-39.2619	-57.9051	18.6432	1	0	1	0	0	0	0	0.00150814	0	0.0006829354	0.0007038088	0.002913096	0.182428	0.489799	0.327773
331	1	-47.6997	-56.2584	8.55879	1	1	1	1	0	0	0	0	0	0	0.0003916735	0.001263843	0.0448543	0.0578367	0.897309
332	0	-37.4817	-56.9827	19.5009	0	1	1	0	0	0	0.0009286264	0	0	0.0003087333	0.0005536401	0.002913096	0.0974704	0.540696	0.361834
333	1	-47.2314	-55.5971	8.36574	1	1	1	1	0	0	0	0	0	0	0.0003463179	0.001557662	0.0384558	0.0582241	0.90332
334	0	-42.7749	-56.8354	14.0605	1	1	0	1	0	0	0	0	0.0006338657	0	0.0007029997	0.001803482	0.104552	0.579981	0.315467
335	1	-41.3176	-55.6742	14.3566	0	1	1	1	0	0	0.0006680723	0	0	0	0.0005335385	0.001557662	0.065026	0.0243542	0.91062
336	0	-37.0485	-57.2127	20.1642	0	1	0	1	0	0	0.0009824019	0	0.0003118986	0	0.0008282403	0.001727905	0.0826178	0.594188	0.323195
337	1	-42.4096	-56.0347	13.6251	1	1	1	0	0	0	0	0	0	0.0009264798	0.0004271991	0.002347069	0.11605	0.147285	0.736665
338	0	-37.5631	-57.1108	19.5477	0	0	1	1	0	0	0.0008011133	0.0008501846	0	0	0.001023665	0.001968885	0.525751	0.0808804	0.393368
339	1	-43.8292	-57.4802	13.651	1	1	0	1	0	0	0	0	0.0008795801	0	0.0004407643	0.002347069	0.717401	0.0986704	0.183929
340	0	-44.3964	-58.0749	13.6785	0	1	1	1	0	0	9.811687e-05	0	0	0	0.001741638	0.001792259	0.259574	0.307738	0.432688
341	1	-41.9044	-56.6004	14.6959	1	1	1	0	0	0	0	0	0	3.564579e-06	0.0004407643	0.001878202	0.747352	0.0882129	0.164435
342	0	-44.9649	-57.8196	12.8547	0	1	1	1	0	0	0.001455394	0	0	0	0.001412927	0.001823919	0.300861	0.247133	0.452005
343	1	-41.7326	-56.5136	14.781	1	1	1	0	0	0	0	0	0	5.094052e-05	0.0002768584	0.001885265	0.484983	0.17982	0.335197
344	0	-31.4221	-57.1755	25.7534	0	1	0	0	0	0	0.001455394	0	8.005108e-05	0.0001566756	0.001039199	0.002491324	0.300861	0.247133	0.452005
345	1	-41.8969	-59.6681	17.7712	0	0	1	1	0	0	0.00360376	0.001232266	0	0	0.0004139608	0.001680323	0.695519	0.106311	0.198171
346	0	-43.5817	-56.9052	13.3235	1	1	0	1	0	0	0	0	3.955627e-05	0	0.000585823	0.003463538	0.313997	0.357272	0.328731
347	1	-41.6346	-55.8061	14.1715	1	1	1	0	0	0	0	0	0	4.41184e-05	0.000714366	0.002239009	0.407033	0.2925	0.300466
348	0	-48.3812	-56.0176	7.63636	1	1	1	1	0	0	0	0	0	0	0.0005584383	0.002284279	0.356692	0.417286	0.226022
349	1	-38.5432	-57.7322	19.189	1	1	0	0	0	0	0	0	0.0006955608	0.001661006	0.0006495781	0.002099412	0.283911	0.28526	0.430829
350	0	-38.9197	-57.8745	18.9548	0	0	1	1	0	0	0.00078404	0.001649678	0	0	0.000689026	0.002284279	0.643387	0.160316	0.196297
351	1	-37.1093	-57.1479	20.0386	0	1	1	0	0	0	4.474647e-05	0	0	0.001661006	0.0004733561	0.001833045	0.246066	0.104241	0.649694
352	0	-36.7298	-56.9345	20.2047	1	0	0	1	0	0	0	0.0004853888	0.0003263646	0	0.0007023097	0.002284279	0.674934	0.119144	0.205922
353	1	-45.0518	-58.1521	13.1003	1	1	0	0	1	0	0	0	0.001142763	0.001468059	0	0.001765402	0.296825	0.196336	0.506839
354	0	-49.8879	-56.4763	6.58842	1	1	1	1	0	0	0	0	0	0	0.0008684641	0.003322996	0.173629	0.351988	0.474383
