Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
6132	0	-31.0924	-61.2992	30.2069	0.004118869	0.002077683	0.0009692273	0.004331923	8.28761e-05	0.001828742	0.113865	0.244787	0.641348
6133	1	-22.1438	-58.0147	35.871	3.466224e-05	0.001839103	0.0005191522	0.0004868189	0.0004645503	0.002775144	0.481678	0.00156963	0.516753
6134	0	-24.2937	-58.4414	34.1477	0.0001084134	0.002077683	0.0009692273	0.003272998	8.023433e-05	0.001828742	0.581887	0.359577	0.0585359
6135	1	-23.1766	-58.9346	35.758	7.379495e-05	0.001192112	0.0001146811	0.0005072827	0.001601752	0.002775144	0.44916	0.00146366	0.549377
6136	0	-21.0327	-56.6087	35.576	0.0001084134	9.917897e-06	0.001123622	0.003272998	0.0001553694	0.001828742	0.178154	0.810127	0.0117194
6137	1	-21.3791	-58.2919	36.9128	5.921171e-05	0.001192112	0.0001562969	0.0007967526	0.00114804	0.001426126	0.235298	0.00184292	0.762859
6138	0	-18.8027	-55.1029	36.3002	0.0001084134	0.0004557113	0.001123622	0.003272998	0.0002705626	0.0003356645	0.436096	0.535216	0.0286874
6139	1	-23.4613	-59.056	35.5947	0.002325306	0.001192112	0.0001562969	0.0002271373	0.00114804	0.001426126	0.315974	0.00671375	0.677313
6140	0	-19.4294	-55.4243	35.9949	0.0003692945	0.0004557113	0.001123622	0.003272998	0.0002705626	0.0004677186	0.472988	0.500201	0.0268106
6141	1	-20.9179	-57.9073	36.9894	0.0006520002	0.001136177	0.0001562969	0.0005780095	0.0002773682	0.00188007	0.274123	0.138273	0.587603
6142	0	-17.6697	-53.488	35.8182	0.0003692945	0.0004557113	0.001123622	0.003762283	8.669854e-06	0.0004677186	0.0174907	0.932526	0.0499831
6143	1	-21.0625	-57.966	36.9035	0.0008969945	0.001136177	2.186405e-05	0.0005780095	0.0002773682	0.00188007	0.274123	0.138273	0.587603
6144	0	-19.0249	-55.9776	36.9527	0.0003692945	0.0001351125	0.001123622	0.002355888	0.0002755217	0.0004677186	0.0174907	0.932526	0.0499831
6145	1	-21.6061	-58.8133	37.2072	0.0008969945	0.0003219412	2.186405e-05	0.001113319	0.0001654562	0.00188007	0.251223	0.0469086	0.701869
6146	0	-25.9505	-63.2667	37.3162	3.112465e-05	0.000428041	0.0003473754	0.002016198	0.001069165	0.0003673805	0.442131	0.0436839	0.514185
6147	1	-20.9308	-58.458	37.5272	0.0008969945	0.0002614192	2.186405e-05	0.0007619517	0.0001654562	0.00188007	0.086349	0.275482	0.638169
6148	0	-22.9404	-60.147	37.2065	0.0007299634	6.003165e-05	0.0003473754	0.002016198	0.0002394521	0.001007477	0.816726	0.118126	0.0651478
6149	1	-19.5772	-57.4752	37.898	0.0008969945	0.0002614192	0.0001520079	0.0001545913	0.0001654562	0.00188007	0.0118842	0.0379147	0.950201
6150	0	-21.4423	-58.4588	37.0166	0.0004215756	0.0005562751	0.0005410598	0.001879167	0.0002394521	0.001007477	0.362313	0.576219	0.0614679
6151	1	-22.2476	-57.8113	35.5637	0.0003544609	0.002905108	0.0003710206	0.0002551262	0.0007490728	0.00188007	0.0118842	0.0379147	0.950201
6152	0	-22.2893	-57.7706	35.4813	0.0004215756	0.0005562751	0.001593655	0.002933377	0.0003500188	0.0007660572	0.730964	0.145025	0.124011
6153	1	-19.4532	-56.5106	37.0573	5.844366e-06	0.001176302	0.0003710206	0.0003677807	0.0007914943	0.00188007	0.00445202	0.0142034	0.981345
6154	0	-27.8444	-60.2599	32.4155	0.002889289	0.0002127979	0.00341519	0.002933377	0.0003500188	0.0007660572	0.487714	0.27615	0.236136
6155	1	-19.0817	-56.3685	37.2868	5.298576e-05	0.0007757273	0.0003710206	0.0004259069	0.0007914943	0.00188007	0.0147098	0.0469292	0.938361
6156	0	-21.3124	-56.5095	35.1971	0.0001930641	0.0002127979	0.002738794	0.002933377	0.0003500188	0.0005586658	0.117217	0.82603	0.0567529
6157	1	-21.5909	-58.1994	36.6085	0.0003698253	0.0001862216	0.0004307059	0.001511593	0.0007917216	0.00188007	0.55805	0.0431694	0.39878
6158	0	-21.6961	-56.9078	35.2118	0.0022266	3.94949e-05	0.0008671714	0.002933377	0.0003500188	0.0005511789	0.117217	0.82603	0.0567529
6159	1	-22.4497	-58.6436	36.1939	0.0003698253	0.0007198947	0.0004307059	0.001511593	0.0007917216	0.00188007	0.58596	0.0453284	0.368712
6160	0	-20.9668	-59.201	38.2341	0.0001054798	0.0001942392	0.0009201446	0.001145681	0.0001612057	0.0005511789	0.117217	0.82603	0.0567529
6161	1	-23.4994	-58.8664	35.367	0.002436054	0.0002263015	0.0004307059	0.001511593	0.0002833259	0.00188007	0.210947	0.0747298	0.714323
6162	0	-17.7441	-54.7368	36.9927	0.0001054798	0.0001942392	0.0005463272	0.003424022	0.0001612057	0.0002444329	0.0996417	0.852115	0.0482435
6163	1	-20.9427	-57.8827	36.9401	0.0002548957	0.0002263015	0.0004307059	0.001511593	0.0004398591	0.00188007	0.396522	0.234282	0.369195
6164	0	-19.0208	-55.4506	36.4297	0.0001054798	0.0008861426	0.0005463272	0.003424022	0.0001938513	0.0002444329	0.0938497	0.684752	0.221398
6165	1	-20.1499	-57.3301	37.1802	0.0002548957	0.000107134	0.0004307059	0.001018974	0.0007425449	0.00188007	0.226624	0.300241	0.473136
6166	0	-26.9965	-60.3759	33.3794	0.0001054798	0.0008861426	0.0001753898	0.007436018	8.828742e-05	0.0006348786	0.81481	0.0683168	0.116873
6167	1	-19.3116	-56.6771	37.3655	0.0002548957	0.0008251245	4.501202e-05	0.0004600759	0.0007542938	0.001856485	0.139605	0.334023	0.526372
6168	0	-19.697	-55.0821	35.3851	6.551611e-05	0.001112828	0.0008507627	0.004044658	8.828742e-05	0.0005827374	0.381754	0.360522	0.257724
6169	1	-19.0147	-56.3882	37.3735	0.0002548957	0.0009323168	4.501202e-05	0.0003425948	0.0007542938	0.001856485	0.125097	0.207372	0.667531
6170	0	-19.8636	-55.0927	35.2292	6.551611e-05	6.787222e-05	0.002168358	0.004044658	0.0001642615	0.0004347745	0.516831	0.281753	0.201415
6171	1	-19.6215	-57.206	37.5845	5.974201e-05	0.0004570747	8.90793e-05	0.0006973581	0.0007542938	0.001856485	0.130996	0.577768	0.291236
6172	0	-20.4444	-56.3248	35.8804	0.0002629728	6.787222e-05	0.0006943196	0.004044658	0.0001642615	0.0008732272	0.294045	0.1603	0.545655
6173	1	-24.8406	-61.3263	36.4857	0.0001467565	0.0004570747	3.646227e-05	0.0003042062	0.002527283	0.001856485	0.0994523	0.438643	0.461905
6174	0	-22.2011	-57.0111	34.81	0.0002629728	0.001517952	0.0006943196	0.004044658	9.174184e-05	0.0008732272	0.294045	0.1603	0.545655
6175	1	-20.6012	-57.4202	36.819	0.0007119467	0.00106586	4.85737e-05	0.0001468876	0.001069476	0.001856485	0.0994523	0.438643	0.461905
6176	0	-20.2128	-54.9257	34.7128	0.0004963654	0.001517952	0.001369565	0.004044658	5.214004e-05	0.0001292861	0.0758578	0.497303	0.426839
6177	1	-21.2364	-58.2095	36.9731	0.0003213216	0.0009921192	4.31123e-06	0.0003107569	0.001215951	0.001856485	0.140852	0.62124	0.237908
6178	0	-21.3213	-55.5028	34.1815	0.0004963654	0.001341337	0.001458537	0.004044658	5.214004e-05	0.00090073	0.068337	0.447999	0.483664
6179	1	-20.4768	-57.1093	36.6324	0.0004205487	0.0001590826	4.31123e-06	0.000672989	0.001215951	0.002666492	0.0546795	0.241169	0.704152
6180	0	-20.4617	-55.1376	34.6759	7.050163e-05	0.001130937	0.001458537	0.004044658	5.214004e-05	0.00090073	0.0136015	0.423158	0.563241
6181	1	-19.2425	-56.2428	37.0003	0.0004205487	0.0007535312	1.019484e-05	0.0002856038	0.0005296061	0.002666492	0.0546795	0.241169	0.704152
6182	0	-22.2989	-56.1487	33.8498	7.050163e-05	0.001130937	0.002521735	0.004044658	5.214004e-05	0.00090073	0.336255	0.310566	0.353179
6183	1	-21.0665	-58.08	37.0135	0.0004205487	0.0007535312	1.019484e-05	0.000319337	0.0004788904	0.002666492	0.162107	0.714988	0.122905
6184	0	-21.6421	-56.4428	34.8007	0.0001781621	0.001551137	0.0007701207	0.004044658	5.214004e-05	0.00090073	0.375324	0.230461	0.394215
6185	1	-22.559	-59.1946	36.6356	0.0004205487	0.0007535312	1.019484e-05	0.0008056301	0.0004788904	0.002666492	0.52371	0.406426	0.0698636
6186	0	-19.1753	-54.9572	35.7819	0.0001781621	3.558918e-05	0.0007701207	0.004262781	0.0004586456	0.0005286904	0.0625786	0.763486	0.173936
6187	1	-22.1374	-58.371	36.2336	0.0001087833	0.0007535312	8.890316e-06	0.001636108	0.0004788904	0.002666492	0.369306	0.2866	0.344094
6188	0	-22.6618	-56.9842	34.3224	0.0004752879	0.0006700895	0.001329449	0.004262781	0.0002326897	0.001142187	0.217752	0.177011	0.605237
6189	1	-20.5447	-57.2541	36.7094	4.498611e-05	0.0007535312	4.401516e-05	0.001084491	0.0004468589	0.002666492	0.241149	0.195035	0.563816
6190	0	-23.2164	-55.9167	32.7004	0.001721232	0.002222156	0.001329449	0.004262781	0.0002326897	0.0004317926	0.0147418	0.979464	0.00579455
6191	1	-19.1725	-56.6009	37.4285	4.498611e-05	0.0001448144	6.674436e-05	0.0007449307	0.0004468589	0.002666492	0.101739	0.416078	0.482183
6192	0	-21.3948	-55.1245	33.7297	0.001721232	0.000405452	0.001986264	0.004262781	6.772626e-05	0.0004317926	0.446293	0.531765	0.021942
6193	1	-18.7826	-56.2692	37.4866	3.050774e-05	0.0001044127	0.000122853	0.0001885274	0.0006486483	0.002945082	0.0930341	0.466041	0.440925
6194	0	-20.9262	-54.656	33.7297	0.001721232	0.000405452	0.001986264	0.004262781	6.772626e-05	0.0004317926	0.110463	0.849725	0.0398121
6195	1	-19.8424	-57.0312	37.1888	0.0003376247	0.0001044127	0.0001990221	0.0001885274	0.0006486483	0.002945082	0.425323	0.29056	0.284118
6196	0	-22.2692	-56.2623	33.9931	0.001721232	0.000405452	0.002645082	0.003176616	6.772626e-05	0.0005202286	0.063281	0.653491	0.283228
6197	1	-20.8929	-58.271	37.3782	0.000124056	0.0005715112	0.0001680469	0.001050895	0.0006486483	0.001616443	0.332762	0.436563	0.230674
6198	0	-23.1291	-56.5429	33.4138	0.001721232	0.001151045	0.002645082	0.003176616	6.772626e-05	0.0005202286	0.0657747	0.679243	0.254982
6199	1	-22.8856	-58.3946	35.509	0.0002653499	0.001861488	0.0007399562	0.001971752	0.0001303316	0.001616443	0.0485668	0.388526	0.562907
6200	0	-19.4737	-55.9858	36.5121	0.0005216029	0.0003606081	0.000533607	0.003176616	0.0002765637	0.000425276	0.0657747	0.679243	0.254982
6201	1	-23.1497	-58.8227	35.673	0.0002653499	0.001861488	0.0006869847	0.001971752	3.06922e-05	0.001557997	0.284971	0.476221	0.238807
6202	0	-20.5001	-55.5646	35.0645	0.0008023387	0.0003623428	0.001778491	0.003512363	0.0002765637	0.000425276	0.252872	0.518848	0.22828
6203	1	-23.8837	-57.864	33.9803	0.0004481896	0.001861488	0.0006869847	0.003971485	0.0002459939	0.001338618	0.247005	0.412775	0.340219
6204	0	-22.0741	-56.5055	34.4314	0.0008023387	0.0004326323	0.002260598	0.003512363	0.0005389899	0.000425276	0.0757549	0.855857	0.0683878
6205	1	-19.4095	-55.0592	35.6497	0.0007236833	0.0001186844	0.001350225	0.0032966	0.0002459939	0.0006690536	0.0523615	0.875517	0.0721215
6206	0	-24.3864	-57.2681	32.8817	0.0008023387	0.0006613743	0.002260598	0.005278114	0.0005389899	0.000425276	0.0914296	0.281614	0.626956
6207	1	-17.3403	-53.8856	36.5453	1.436012e-05	0.000108948	0.001350225	0.0032966	0.000149983	0.000331427	0.0523615	0.875517	0.0721215
6208	0	-28.4811	-60.9034	32.4222	0.0008023387	0.0006613743	0.0009451837	0.005278114	0.001115851	0.001755186	0.320712	0.458653	0.220635
6209	1	-18.2048	-55.2257	37.021	7.953103e-07	6.633726e-05	0.0004800103	0.0032966	3.672326e-05	0.0007588686	0.0461718	0.709589	0.244239
6210	0	-25.1735	-59.3503	34.1768	0.0008023387	0.0006613743	0.000182797	0.005278114	0.001115851	0.0002594246	0.237864	0.656962	0.105174
6211	1	-17.817	-54.9082	37.0911	1.453769e-06	6.633726e-05	0.0004804156	0.0032966	3.672326e-05	0.0006674909	0.0252612	0.841112	0.133627
6212	0	-23.9046	-59.2843	35.3797	0.0001709839	0.0006613743	0.001743229	0.002643363	0.001115851	0.0004169251	0.161609	0.672101	0.16629
6213	1	-18.6419	-56.2007	37.5588	1.453769e-06	0.0001251863	0.0003644847	0.0032966	9.00285e-05	6.937525e-05	0.27568	0.684066	0.0402543
6214	0	-26.1321	-58.665	32.5329	0.0001709839	0.0017785	0.001743229	0.00519015	0.001115851	0.0004169251	0.313936	0.508299	0.177765
6215	1	-20.6135	-56.7182	36.1047	0.0001891869	0.0001251863	0.002264403	0.002933452	0.0002369844	6.937525e-05	0.459878	0.472971	0.0671505
6216	0	-19.8467	-54.7535	34.9068	0.0003513685	0.0005672843	0.0006740263	0.00519015	0.0001605335	0.0004169251	0.313936	0.508299	0.177765
6217	1	-18.8637	-55.2759	36.4121	0.0001891869	0.00101405	0.0007972756	0.002933452	9.644857e-05	0.0003925285	0.0510689	0.670296	0.278635
6218	0	-25.4619	-57.277	31.8151	0.002277875	0.001120404	0.002009709	0.00519015	0.000324391	0.0004169251	0.429406	0.327444	0.24315
6219	1	-18.2148	-54.1216	35.9069	0.0002901964	0.0001782698	0.0007972756	0.004318483	9.644857e-05	0.0003925285	0.0231984	0.514891	0.461911
6220	0	-22.0862	-56.7644	34.6782	0.0001814311	0.0009460427	0.0005956281	0.00519015	0.000324391	0.0004169251	0.193896	0.147856	0.658249
6221	1	-19.2916	-54.8685	35.5769	0.0002901964	0.0008071876	0.0007972756	0.004318483	0.0001485498	0.0001361448	0.165571	0.518581	0.315848
6222	0	-24.0096	-56.4569	32.4473	0.001883086	0.0009460427	0.001765217	0.00519015	0.000324391	0.0004169251	0.529762	0.444015	0.0262232
6223	1	-17.9872	-54.4521	36.4649	8.080873e-05	0.0008071876	0.0007972756	0.003500396	3.314636e-05	0.0001361448	0.126749	0.707799	0.165452
6224	0	-21.7444	-56.6127	34.8684	9.732456e-05	0.0009460427	0.002252257	0.003372856	0.000324391	0.0004169251	0.692362	0.290483	0.0171557
6225	1	-23.7192	-57.0115	33.2923	0.0010384	0.0008071876	0.0007972756	0.005457406	3.314636e-05	0.001304858	0.479148	0.348695	0.172157
6226	0	-20.9225	-57.2198	36.2973	9.732456e-05	0.0009460427	0.0004775851	0.003372856	0.000324391	0.0003525442	0.274794	0.222455	0.502751
6227	1	-22.5918	-56.7533	34.1615	0.0004212126	0.0002843803	0.0007972756	0.005457406	5.446776e-05	0.001304858	0.413619	0.213924	0.372457
6228	0	-19.7014	-54.9773	35.2759	0.0001142775	0.0009460427	0.002020797	0.003372856	0.0001929539	0.0002384127	0.0853041	0.737838	0.176858
6229	1	-19.7561	-54.6026	34.8466	7.181676e-05	0.0005791518	0.0007972756	0.005457406	5.446776e-05	0.0004777263	0.607714	0.31431	0.0779763
6230	0	-25.967	-58.0009	32.0338	0.002654712	0.0009460427	0.002020797	0.004918367	0.0003594319	0.0001586035	0.111393	0.229338	0.659268
6231	1	-21.592	-55.4998	33.9078	0.002035749	0.000373177	0.0007972756	0.004888745	7.341679e-05	0.0004777263	0.460379	0.480549	0.0590717
6232	0	-26.1335	-59.1857	33.0522	0.002654712	0.001517402	0.002020797	0.002977545	0.0003594319	0.0002173912	0.111393	0.229338	0.659268
6233	1	-23.6447	-56.0205	32.3758	0.002035749	0.000373177	0.002637669	0.004888745	9.139005e-05	0.0005911007	0.357895	0.571815	0.0702905
6234	0	-23.7736	-57.3225	33.5489	0.0001993615	0.001517402	0.00281155	0.00433319	0.0001657406	8.071134e-05	0.392349	0.202706	0.404945
6235	1	-21.8386	-55.1825	33.3439	0.002035749	0.0001078168	0.001639573	0.004888745	0.0001089055	0.0005911007	0.357895	0.571815	0.0702905
6236	0	-20.5301	-55.2832	34.7531	0.0001993615	0.001517402	0.001374881	0.00433319	4.806644e-05	8.526818e-05	0.535304	0.32749	0.137206
6237	1	-20.9294	-55.0326	34.1032	0.0006819881	0.0003039654	0.001639573	0.004888745	0.0002891649	0.0005911007	0.357895	0.571815	0.0702905
6238	0	-21.9027	-56.9967	35.0939	0.0001993615	0.001517402	0.001997122	0.003272251	4.806644e-05	8.526818e-05	0.600244	0.141459	0.258297
6239	1	-20.5558	-54.6591	34.1032	0.0006819881	0.0003039654	0.001639573	0.004888745	0.0002891649	0.0005911007	0.133754	0.831076	0.0351703
6240	0	-24.5788	-56.5318	31.953	4.996603e-05	0.002724152	0.001997122	0.005203498	0.0001889992	0.0009982128	0.24086	0.655493	0.103647
6241	1	-21.8043	-55.5211	33.7167	0.0003294474	0.001153956	0.001639573	0.004888745	0.0002891649	0.0005911007	0.251201	0.443711	0.305088
6242	0	-20.8532	-57.5028	36.6496	0.0001645759	7.028832e-05	0.001997122	0.001698041	0.0001889992	0.0009982128	0.0874637	0.787946	0.12459
6243	1	-20.4746	-55.5813	35.1067	0.001104361	0.0003072689	0.001639573	0.003778817	0.0001819145	9.116974e-05	0.159545	0.517226	0.323229
6244	0	-23.6366	-61.0928	37.4562	0.0001645759	0.0001323419	0.001997122	0.0005527959	0.0001007339	0.001131561	0.495761	0.456717	0.047522
6245	1	-19.7886	-55.0873	35.2987	0.001104361	6.016087e-05	0.001639573	0.003778817	0.0001819145	9.116974e-05	0.231645	0.750966	0.0173897
6246	0	-23.4064	-59.5643	36.1579	0.0007823645	0.0007755327	0.001997122	0.0002647873	0.0005613874	0.001368929	0.0219166	0.280952	0.697132
6247	1	-19.3503	-55.024	35.6737	0.000551385	0.0006283721	0.001141664	0.003778817	0.0001819145	9.116974e-05	0.0244404	0.690701	0.284858
6248	0	-27.075	-61.7633	34.6883	0.001891734	0.0007755327	0.001997122	0.0002009052	0.00140734	0.001368929	0.0274151	0.100555	0.87203
6249	1	-20.6399	-55.8256	35.1857	0.00116898	0.0006283721	0.001180072	0.003778817	0.0001819145	6.327968e-05	0.030426	0.614952	0.354622
6250	0	-20.9091	-58.5026	37.5935	0.000691753	0.0007755327	0.0004145875	0.0003367403	0.0003519217	0.001331934	0.0146581	0.51909	0.466252
6251	1	-22.4995	-56.7202	34.2207	0.002037344	0.0006283721	0.001180072	0.004152394	0.0001819145	6.327968e-05	0.0536508	0.375581	0.570768
6252	0	-22.2426	-59.0245	36.7818	0.000691753	0.001494064	0.0008236714	0.0002857181	0.0003519217	0.001299988	0.0097852	0.346524	0.643691
6253	1	-19.2392	-53.9098	34.6705	9.825623e-05	0.0001152812	0.001180072	0.005854668	0.0001819145	0.0002342084	0.0821906	0.575373	0.342437
6254	0	-18.8113	-56.9413	38.13	0.000691753	8.479872e-05	0.0001772815	0.0002857181	0.0006723928	0.001299988	0.0036495	0.12924	0.867111
6255	1	-17.9677	-54.9123	36.9447	0.0001030723	4.2513e-05	0.001180072	0.002935588	0.0002420536	0.0002342084	0.0595172	0.740578	0.199904
6256	0	-25.28	-63.0768	37.7968	0.000691753	0.0004507093	0.00107422	0.0001911781	0.0006723928	0.0005605902	0.00669483	0.237084	0.756221
6257	1	-20.13	-56.6973	36.5673	0.0004393993	4.2513e-05	0.001180072	0.002402848	0.0002420536	0.0009163315	0.122147	0.467591	0.410262
6258	0	-23.6129	-62.3141	38.7012	0.0003582679	0.0001400958	0.0008094816	0.0001911781	0.0004172267	0.0005605902	0.00669483	0.237084	0.756221
6259	1	-19.1824	-56.1012	36.9188	0.0001135581	4.475382e-05	0.001180072	0.002402848	0.0002420536	0.0007875256	0.166583	0.660215	0.173202
6260	0	-31.0961	-64.7814	33.6853	0.0003582679	0.005824324	0.0008094816	0.0008205797	0.0005592196	0.0005605902	0.00765312	0.526329	0.466017
6261	1	-18.4772	-55.6885	37.2112	0.0001135581	0.0002208874	0.001180072	0.002402848	0.0002277241	0.000249348	0.0540317	0.859903	0.0860655
6262	0	-32.1074	-62.0558	29.9483	0.005483316	0.005824324	0.0007395605	0.0008205797	0.0003136904	0.0005605902	0.0148165	0.0829676	0.902216
6263	1	-22.8575	-55.5578	32.7003	0.002187597	0.0001332938	0.001180072	0.005753233	0.0001980868	0.0007478618	0.0540317	0.859903	0.0860655
6264	0	-26.1653	-58.2932	32.1279	0.00308072	0.005824324	0.0002235312	0.0002053854	0.0001840653	0.001418877	0.171089	0.218413	0.610498
6265	1	-22.1405	-56.854	34.7136	0.002220043	0.000182828	0.001180072	0.00308012	0.0001980868	0.0007478618	0.137243	0.498151	0.364606
6266	0	-24.3005	-56.5392	32.2387	0.00308072	0.005824324	0.0001926141	9.363889e-05	0.0001840653	0.001418877	0.946877	0.0245455	0.0285771
6267	1	-22.9801	-57.3781	34.3979	7.428409e-05	0.002665326	0.001180072	0.00308012	0.0002676447	0.0007478618	0.190746	0.311909	0.497345
6268	0	-24.7446	-57.3756	32.6311	0.00308072	0.005446388	0.0001049777	5.42692e-05	0.0001840653	0.001418877	0.36354	0.143346	0.493114
6269	1	-21.8145	-57.0659	35.2514	0.0001223693	0.0006694864	0.001180072	0.00308012	0.0004298412	0.001434906	0.0627128	0.845353	0.0919338
6270	0	-24.7697	-58.8829	34.1133	0.00308072	0.003330316	7.491461e-05	2.522182e-05	0.0004516038	0.001418877	0.36354	0.143346	0.493114
6271	1	-24.6566	-59.8027	35.146	0.0001223693	0.00403128	0.0002724923	0.0005535554	0.0006378397	0.001434906	0.031603	0.426001	0.542396
6272	0	-23.5101	-58.5822	35.0721	0.00308072	0.0003185683	0.0004161711	9.855528e-05	0.0004516038	0.002781986	0.323028	0.152471	0.524501
6273	1	-26.1203	-59.3717	33.2515	0.0008697922	0.001204997	0.0006422772	0.004700975	0.0006378397	0.001434906	0.019667	0.265106	0.715227
6274	0	-24.3355	-59.2068	34.8713	0.003079234	3.734987e-05	0.0009666507	8.353313e-05	0.0004572667	0.002781986	0.266853	0.299857	0.43329
6275	1	-25.3265	-59.1254	33.7989	0.001015722	0.000354536	0.0006422772	0.004700975	0.0006378397	0.001434906	0.0260701	0.19004	0.78389
6276	0	-22.6179	-58.1133	35.4954	0.003079234	3.734987e-05	0.0001684476	7.856008e-05	0.0004572667	0.002781986	0.130562	0.359091	0.510346
6277	1	-23.4129	-56.8182	33.4053	0.001015722	0.001094585	0.001247316	0.004700975	8.699043e-05	0.00114722	0.20521	0.254805	0.539986
6278	0	-20.2082	-57.0455	36.8373	0.0007688797	3.734987e-05	0.0001851499	0.0001348911	0.0009675148	0.002781986	0.271852	0.314573	0.413576
6279	1	-21.6423	-55.9598	34.3175	0.001015722	7.372576e-05	0.001247316	0.004700975	0.0002181892	0.0008628651	0.121399	0.281674	0.596927
6280	0	-23.0776	-58.7623	35.6847	0.0007688797	0.0003985054	0.00140095	0.0004292339	0.0005795593	0.002781986	0.548892	0.056047	0.395061
6281	1	-22.4205	-56.8579	34.4373	0.001015722	0.0001486976	0.001018124	0.004700975	0.0002181892	0.0008628651	0.18936	0.120489	0.690151
6282	0	-23.3419	-59.0178	35.6759	0.0007688797	0.0003985054	0.00140095	0.0004405685	0.0005795593	0.002781986	0.428173	0.263652	0.308175
6283	1	-20.3855	-54.9493	34.5638	7.888629e-05	0.0001023996	0.00199436	0.004700975	6.233371e-05	0.0008628651	0.205235	0.326278	0.468487
6284	0	-19.9129	-56.7356	36.8227	0.0007688797	0.0003985054	0.0002048275	0.000169553	0.0005707536	0.002781986	0.354187	0.119882	0.525931
6285	1	-23.4857	-59.0068	35.5212	0.0002620695	0.00150003	0.0004160991	0.002849318	4.467632e-05	0.001497451	0.345738	0.267748	0.386514
