Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu_morpho
5513	1	-61.3572	-61.3553	-0.00180739	0.001807392
5514	0	-61.3545	-61.3527	-0.00181692	0.001816923
5515	1	-61.3572	-61.3553	-0.00180739	0.001807392
5516	0	-61.3545	-61.3527	-0.00181692	0.001816923
5517	1	-61.5308	-61.5292	-0.00158296	0.00158296
5518	0	-61.3545	-61.3527	-0.00181692	0.001816923
5519	1	-61.4538	-61.4521	-0.00165134	0.001651343
5520	0	-61.5426	-61.5411	-0.001574	0.001574002
5521	1	-61.4349	-61.4328	-0.00212089	0.002120893
5522	0	-61.3462	-61.3443	-0.00186735	0.001867352
5523	1	-61.3511	-61.3492	-0.00194445	0.001944454
5524	0	-61.7327	-61.7312	-0.00145904	0.001459041
5525	1	-62.1069	-62.1043	-0.00262226	0.002622256
5526	0	-61.3857	-61.3839	-0.00174097	0.001740974
5527	1	-62.1069	-62.1043	-0.00262226	0.002622256
5528	0	-61.4117	-61.4097	-0.00208723	0.002087229
5529	1	-61.7817	-61.7792	-0.00242836	0.002428362
5530	0	-61.4117	-61.4097	-0.00208723	0.002087229
5531	1	-61.4097	-61.408	-0.00170366	0.001703656
5532	0	-61.4117	-61.4097	-0.00208723	0.002087229
5533	1	-61.6903	-61.688	-0.00236379	0.00236379
5534	0	-61.4971	-61.4949	-0.00219506	0.00219506
5535	1	-61.4813	-61.4797	-0.0016245	0.001624503
5536	0	-61.472	-61.4703	-0.00163326	0.001633264
5537	1	-61.4813	-61.4797	-0.0016245	0.001624503
5538	0	-61.699	-61.6966	-0.00237017	0.002370173
5539	1	-61.4813	-61.4797	-0.0016245	0.001624503
5540	0	-61.699	-61.6966	-0.00237017	0.002370173
5541	1	-62.9973	-62.9963	-0.00108249	0.00108249
5542	0	-61.699	-61.6966	-0.00237017	0.002370173
5543	1	-62.9973	-62.9963	-0.00108249	0.00108249
5544	0	-62.1371	-62.1358	-0.00129763	0.001297628
5545	1	-63.673	-63.672	-0.000964803	0.0009648034
5546	0	-63.2645	-63.2635	-0.00103234	0.00103234
5547	1	-61.5694	-61.5679	-0.00155474	0.001554744
5548	0	-61.8272	-61.8258	-0.00141443	0.001414426
5549	1	-61.5694	-61.5679	-0.00155474	0.001554744
5550	0	-61.3493	-61.3474	-0.00184148	0.001841483
5551	1	-61.4152	-61.4131	-0.00209258	0.002092576
5552	0	-61.691	-61.6887	-0.0023643	0.002364304
5553	1	-62.1695	-62.1669	-0.00265537	0.002655367
5554	0	-61.691	-61.6887	-0.0023643	0.002364304
5555	1	-61.5572	-61.5549	-0.00225441	0.002254415
5556	0	-61.4119	-61.4098	-0.00208741	0.002087409
5557	1	-61.3471	-61.3452	-0.00191779	0.001917793
5558	0	-61.4258	-61.4241	-0.00168278	0.001682785
5559	1	-61.3576	-61.3558	-0.00180581	0.001805813
5560	0	-61.3457	-61.3438	-0.00189973	0.001899726
5561	1	-61.7917	-61.7892	-0.00243508	0.002435076
5562	0	-61.408	-61.406	-0.00208138	0.00208138
5563	1	-61.419	-61.4169	-0.00209822	0.002098218
5564	0	-61.9884	-61.9858	-0.00255645	0.002556455
5565	1	-63.5683	-63.565	-0.0032463	0.003246298
5566	0	-61.6908	-61.6884	-0.00236412	0.002364115
5567	1	-61.3697	-61.3677	-0.0020065	0.002006497
5568	0	-61.6908	-61.6884	-0.00236412	0.002364115
5569	1	-61.3697	-61.3677	-0.0020065	0.002006497
5570	0	-61.3654	-61.3636	-0.00178338	0.00178338
5571	1	-61.3697	-61.3677	-0.0020065	0.002006497
5572	0	-62.0172	-62.0159	-0.0013387	0.001338697
5573	1	-61.3473	-61.3454	-0.0018557	0.001855698
5574	0	-61.3797	-61.3777	-0.0020296	0.002029596
5575	1	-61.3473	-61.3454	-0.0018557	0.001855698
5576	0	-61.3571	-61.3551	-0.0019694	0.001969395
5577	1	-62.3766	-62.3738	-0.0027585	0.002758496
5578	0	-62.142	-62.1394	-0.00264095	0.00264095
5579	1	-61.4891	-61.4875	-0.00161748	0.001617479
5580	0	-61.9171	-61.9157	-0.00137667	0.00137667
5581	1	-61.4891	-61.4875	-0.00161748	0.001617479
5582	0	-61.3719	-61.3701	-0.0017681	0.0017681
5583	1	-61.5793	-61.577	-0.00227434	0.002274336
5584	0	-61.3719	-61.3701	-0.0017681	0.0017681
5585	1	-61.5793	-61.577	-0.00227434	0.002274336
5586	0	-61.3719	-61.3701	-0.0017681	0.0017681
5587	1	-61.5793	-61.577	-0.00227434	0.002274336
5588	0	-61.8595	-61.857	-0.002479	0.002479003
5589	1	-61.6194	-61.6179	-0.00152208	0.001522084
5590	0	-62.1706	-62.1679	-0.00265591	0.002655907
5591	1	-61.6194	-61.6179	-0.00152208	0.001522084
5592	0	-61.7653	-61.7638	-0.00144298	0.001442982
5593	1	-61.7638	-61.7624	-0.00144369	0.001443685
5594	0	-61.536	-61.5338	-0.0022345	0.002234496
5595	1	-61.6765	-61.6742	-0.00235343	0.002353434
5596	0	-61.5181	-61.5165	-0.00159295	0.001592954
5597	1	-61.6765	-61.6742	-0.00235343	0.002353434
5598	0	-61.3464	-61.3445	-0.00190992	0.001909915
5599	1	-61.6765	-61.6742	-0.00235343	0.002353434
5600	0	-61.3665	-61.3647	-0.00178061	0.001780609
5601	1	-61.4207	-61.4186	-0.00210083	0.002100829
5602	0	-61.4675	-61.4659	-0.00163752	0.001637523
5603	1	-61.3963	-61.3942	-0.00206161	0.002061608
5604	0	-61.5859	-61.5844	-0.00154355	0.001543553
5605	1	-61.3963	-61.3942	-0.00206161	0.002061608
5606	0	-61.5363	-61.5347	-0.00157878	0.001578783
5607	1	-61.3963	-61.3942	-0.00206161	0.002061608
5608	0	-61.5363	-61.5347	-0.00157878	0.001578783
5609	1	-61.4476	-61.4455	-0.00213759	0.002137593
5610	0	-61.9726	-61.97	-0.0025473	0.002547298
5611	1	-61.6008	-61.5992	-0.00153382	0.001533821
5612	0	-64.6867	-64.6831	-0.00362503	0.003625028
5613	1	-61.4017	-61.3996	-0.00207095	0.002070953
5614	0	-61.9789	-61.9764	-0.002551	0.002551003
5615	1	-61.4738	-61.4716	-0.00216926	0.002169261
5616	0	-61.3846	-61.3826	-0.00203975	0.002039752
5617	1	-61.365	-61.363	-0.00199402	0.001994016
5618	0	-61.3616	-61.3596	-0.00198423	0.001984231
5619	1	-62.5082	-62.5054	-0.00281997	0.002819974
5620	0	-61.3616	-61.3596	-0.00198423	0.001984231
5621	1	-62.5082	-62.5054	-0.00281997	0.002819974
5622	0	-61.9467	-61.9453	-0.00136505	0.001365045
5623	1	-61.9744	-61.9718	-0.00254835	0.00254835
5624	0	-61.9093	-61.9068	-0.00250979	0.002509791
5625	1	-61.3463	-61.3444	-0.00190931	0.001909306
5626	0	-61.3754	-61.3737	-0.00176049	0.001760486
5627	1	-61.3463	-61.3444	-0.00190931	0.001909306
5628	0	-61.8343	-61.8329	-0.0014113	0.001411295
5629	1	-61.3463	-61.3444	-0.00190931	0.001909306
5630	0	-62.4334	-62.4306	-0.00278536	0.002785358
5631	1	-61.3463	-61.3444	-0.00190931	0.001909306
5632	0	-61.3575	-61.3555	-0.00197069	0.001970694
5633	1	-61.5266	-61.5243	-0.00222529	0.002225285
5634	0	-61.3939	-61.3922	-0.00172712	0.001727118
5635	1	-61.5266	-61.5243	-0.00222529	0.002225285
5636	0	-61.3511	-61.3491	-0.00194414	0.001944137
5637	1	-61.5323	-61.53	-0.00223088	0.002230879
5638	0	-61.9018	-61.9004	-0.00138283	0.001382828
5639	1	-61.4062	-61.4045	-0.00170857	0.001708566
5640	0	-61.5545	-61.5529	-0.00156531	0.00156531
5641	1	-61.369	-61.3673	-0.00177454	0.001774537
5642	0	-61.54	-61.5384	-0.00157601	0.001576008
5643	1	-61.3838	-61.3818	-0.0020381	0.002038104
5644	0	-61.54	-61.5384	-0.00157601	0.001576008
5645	1	-61.3838	-61.3818	-0.0020381	0.002038104
5646	0	-61.54	-61.5384	-0.00157601	0.001576008
5647	1	-62.0956	-62.093	-0.00261618	0.002616178
5648	0	-61.7883	-61.7858	-0.00243281	0.002432811
5649	1	-61.3529	-61.3511	-0.00182334	0.001823343
5650	0	-61.7883	-61.7858	-0.00243281	0.002432811
5651	1	-62.2222	-62.221	-0.00127084	0.001270843
5652	0	-61.3474	-61.3455	-0.00192066	0.001920664
5653	1	-61.8175	-61.815	-0.00245209	0.002452093
5654	0	-61.3474	-61.3455	-0.00192066	0.001920664
5655	1	-62.9011	-62.8981	-0.00298965	0.002989652
5656	0	-61.3474	-61.3455	-0.00192066	0.001920664
5657	1	-62.2081	-62.2055	-0.00267531	0.002675309
5658	0	-61.6057	-61.6034	-0.00229701	0.002297014
5659	1	-62.5787	-62.5758	-0.00285177	0.002851774
5660	0	-61.6057	-61.6034	-0.00229701	0.002297014
5661	1	-61.9374	-61.9349	-0.00252664	0.002526637
5662	0	-62.8169	-62.8139	-0.00295473	0.002954732
5663	1	-61.6003	-61.5981	-0.0022925	0.0022925
5664	0	-61.3456	-61.3437	-0.00187953	0.00187953
5665	1	-61.6003	-61.5981	-0.0022925	0.0022925
5666	0	-61.3456	-61.3437	-0.00187953	0.00187953
5667	1	-61.5051	-61.5029	-0.00220357	0.002203573
5668	0	-61.4082	-61.4061	-0.00208158	0.002081584
5669	1	-62.1242	-62.1216	-0.0026315	0.002631501
5670	0	-61.6821	-61.6798	-0.00235764	0.002357642
5671	1	-61.3462	-61.3443	-0.00186716	0.001867156
5672	0	-61.7355	-61.7331	-0.00239651	0.00239651
5673	1	-61.3462	-61.3443	-0.00186716	0.001867156
5674	0	-61.7578	-61.7553	-0.00241206	0.002412063
5675	1	-61.3462	-61.3443	-0.00186716	0.001867156
5676	0	-61.3473	-61.3454	-0.00191979	0.001919789
5677	1	-61.6072	-61.6049	-0.0022983	0.002298301
5678	0	-61.9858	-61.9833	-0.00255497	0.002554967
5679	1	-61.6072	-61.6049	-0.0022983	0.002298301
5680	0	-62.6317	-62.6305	-0.00116148	0.001161476
5681	1	-61.6072	-61.6049	-0.0022983	0.002298301
5682	0	-62.2532	-62.252	-0.0012615	0.001261504
5683	1	-61.476	-61.4738	-0.00217179	0.002171792
5684	0	-61.7025	-61.7001	-0.00237279	0.002372788
5685	1	-61.476	-61.4738	-0.00217179	0.002171792
5686	0	-61.5737	-61.5714	-0.00226934	0.00226934
5687	1	-61.476	-61.4738	-0.00217179	0.002171792
5688	0	-61.5737	-61.5714	-0.00226934	0.00226934
5689	1	-61.476	-61.4738	-0.00217179	0.002171792
5690	0	-62.9868	-62.9838	-0.00302451	0.003024512
5691	1	-61.7167	-61.7152	-0.00146723	0.001467228
5692	0	-63.3125	-63.3094	-0.00315156	0.00315156
5693	1	-61.3501	-61.3482	-0.00183678	0.001836782
5694	0	-61.8548	-61.8534	-0.00140238	0.001402383
5695	1	-64.3036	-64.3001	-0.00350062	0.003500615
5696	0	-62.8832	-62.8821	-0.00110571	0.00110571
5697	1	-61.583	-61.5815	-0.00154546	0.001545461
5698	0	-62.5184	-62.5172	-0.00118907	0.001189069
5699	1	-61.583	-61.5815	-0.00154546	0.001545461
5700	0	-61.5557	-61.5541	-0.00156443	0.001564428
5701	1	-64.1639	-64.163	-0.00089473	0.0008947303
5702	0	-62.3367	-62.3339	-0.00273928	0.002739285
5703	1	-63.3446	-63.3436	-0.0010183	0.001018302
5704	0	-62.3367	-62.3339	-0.00273928	0.002739285
5705	1	-61.9151	-61.9137	-0.00137745	0.001377449
5706	0	-62.3367	-62.3339	-0.00273928	0.002739285
5707	1	-61.4105	-61.4088	-0.00170265	0.001702654
5708	0	-62.3367	-62.3339	-0.00273928	0.002739285
5709	1	-61.3603	-61.3583	-0.00198016	0.001980156
5710	0	-62.3887	-62.3859	-0.00276427	0.002764268
5711	1	-61.7716	-61.7691	-0.00242153	0.002421528
5712	0	-61.6775	-61.6752	-0.00235419	0.002354193
5713	1	-61.3501	-61.3482	-0.00183683	0.001836832
5714	0	-62.8304	-62.8275	-0.0029604	0.002960397
5715	1	-61.3501	-61.3482	-0.00183683	0.001836832
5716	0	-61.8972	-61.8958	-0.00138467	0.00138467
5717	1	-61.3501	-61.3482	-0.00183683	0.001836832
5718	0	-61.4755	-61.4733	-0.00217125	0.002171254
5719	1	-65.555	-65.5511	-0.00389226	0.003892256
5720	0	-62.5312	-62.5284	-0.00283041	0.002830412
5721	1	-61.4591	-61.4569	-0.00215184	0.00215184
5722	0	-62.1786	-62.1774	-0.00128435	0.001284346
5723	1	-61.4591	-61.4569	-0.00215184	0.00215184
5724	0	-61.6706	-61.6691	-0.00149198	0.001491983
5725	1	-61.3717	-61.3699	-0.00176851	0.001768512
5726	0	-61.6706	-61.6691	-0.00149198	0.001491983
5727	1	-61.3505	-61.3486	-0.00194113	0.001941129
5728	0	-61.6706	-61.6691	-0.00149198	0.001491983
5729	1	-61.3505	-61.3486	-0.00194113	0.001941129
5730	0	-61.4622	-61.4605	-0.00164282	0.001642817
5731	1	-61.5375	-61.5353	-0.00223591	0.002235912
5732	0	-61.9731	-61.9718	-0.00135494	0.001354944
5733	1	-61.4069	-61.4048	-0.00207955	0.002079552
5734	0	-62.6308	-62.6279	-0.00287489	0.002874885
5735	1	-61.4069	-61.4048	-0.00207955	0.002079552
5736	0	-61.9258	-61.9244	-0.0013732	0.001373204
5737	1	-62.2366	-62.2353	-0.00126649	0.001266494
5738	0	-61.3456	-61.3437	-0.00189693	0.001896935
5739	1	-61.5728	-61.5706	-0.00226858	0.002268578
5740	0	-61.3456	-61.3437	-0.00189693	0.001896935
5741	1	-61.5728	-61.5706	-0.00226858	0.002268578
5742	0	-61.3763	-61.3743	-0.0020223	0.0020223
5743	1	-63.2305	-63.2294	-0.00103844	0.001038436
5744	0	-61.3763	-61.3743	-0.0020223	0.0020223
5745	1	-61.3457	-61.3438	-0.00189768	0.00189768
5746	0	-61.3763	-61.3743	-0.0020223	0.0020223
5747	1	-61.6475	-61.6452	-0.002331	0.002331004
5748	0	-61.3763	-61.3743	-0.0020223	0.0020223
5749	1	-61.7516	-61.7492	-0.00240782	0.002407823
5750	0	-61.9739	-61.9714	-0.00254808	0.00254808
5751	1	-61.3642	-61.3624	-0.0017866	0.001786599
5752	0	-61.9739	-61.9714	-0.00254808	0.00254808
5753	1	-61.8793	-61.8779	-0.00139204	0.00139204
5754	0	-61.9739	-61.9714	-0.00254808	0.00254808
5755	1	-61.6223	-61.6208	-0.00152029	0.001520286
5756	0	-61.3625	-61.3607	-0.00179105	0.001791047
5757	1	-61.6223	-61.6208	-0.00152029	0.001520286
5758	0	-62.9097	-62.9067	-0.00299319	0.002993194
5759	1	-61.6223	-61.6208	-0.00152029	0.001520286
5760	0	-61.4078	-61.4061	-0.0017064	0.001706396
5761	1	-61.8267	-61.8253	-0.00141461	0.001414612
5762	0	-61.8311	-61.8286	-0.00246093	0.002460929
5763	1	-61.4315	-61.4298	-0.00167604	0.001676039
5764	0	-65.2248	-65.221	-0.00379272	0.003792722
5765	1	-62.246	-62.2433	-0.00269449	0.002694492
5766	0	-61.41	-61.4083	-0.00170322	0.001703217
5767	1	-61.4821	-61.4799	-0.00217868	0.00217868
5768	0	-62.1647	-62.1634	-0.00128876	0.001288761
5769	1	-61.4821	-61.4799	-0.00217868	0.00217868
5770	0	-61.39	-61.3879	-0.00205015	0.002050149
5771	1	-61.3591	-61.3571	-0.00197638	0.001976383
5772	0	-62.6953	-62.6924	-0.002903	0.002902995
5773	1	-61.3591	-61.3571	-0.00197638	0.001976383
5774	0	-61.3593	-61.3575	-0.00180048	0.001800479
5775	1	-61.563	-61.5607	-0.00225973	0.00225973
5776	0	-61.4793	-61.4776	-0.00162639	0.001626391
5777	1	-61.563	-61.5607	-0.00225973	0.00225973
5778	0	-61.6769	-61.6746	-0.00235372	0.002353725
5779	1	-62.1315	-62.1302	-0.00129947	0.001299474
5780	0	-61.8845	-61.8831	-0.0013899	0.001389901
5781	1	-62.0928	-62.0915	-0.00131233	0.00131233
5782	0	-61.8845	-61.8831	-0.0013899	0.001389901
5783	1	-61.5001	-61.4979	-0.00219826	0.002198258
5784	0	-62.2574	-62.2547	-0.00270024	0.002700243
5785	1	-61.5001	-61.4979	-0.00219826	0.002198258
5786	0	-62.2574	-62.2547	-0.00270024	0.002700243
5787	1	-62.6199	-62.6171	-0.00287011	0.002870107
5788	0	-62.2633	-62.2606	-0.00270319	0.002703191
5789	1	-61.9198	-61.9184	-0.00137558	0.001375576
5790	0	-62.1227	-62.1214	-0.00130235	0.001302352
5791	1	-61.353	-61.3512	-0.00182284	0.001822843
5792	0	-63.1379	-63.1348	-0.00308443	0.003084432
5793	1	-61.353	-61.3512	-0.00182284	0.001822843
5794	0	-63.1379	-63.1348	-0.00308443	0.003084432
5795	1	-61.998	-61.9966	-0.0013457	0.001345701
5796	0	-62.1586	-62.1574	-0.00129069	0.001290691
5797	1	-62.7192	-62.7162	-0.00291329	0.002913293
5798	0	-61.4942	-61.492	-0.00219194	0.002191939
5799	1	-62.7192	-62.7162	-0.00291329	0.002913293
5800	0	-61.4942	-61.492	-0.00219194	0.002191939
5801	1	-63.1634	-63.1603	-0.00309439	0.003094388
5802	0	-64.0559	-64.0525	-0.00341748	0.003417485
5803	1	-61.6619	-61.6596	-0.00234228	0.002342277
5804	0	-61.3858	-61.3841	-0.00174072	0.001740718
5805	1	-61.9636	-61.9611	-0.0025421	0.002542105
5806	0	-63.3583	-63.3552	-0.00316882	0.003168815
5807	1	-61.9636	-61.9611	-0.0025421	0.002542105
5808	0	-62.2416	-62.2389	-0.00269228	0.00269228
5809	1	-61.9636	-61.9611	-0.0025421	0.002542105
5810	0	-61.7073	-61.7059	-0.00147209	0.001472087
5811	1	-61.9416	-61.9403	-0.00136699	0.001366993
5812	0	-61.7073	-61.7059	-0.00147209	0.001472087
5813	1	-61.3856	-61.3839	-0.00174112	0.001741122
5814	0	-61.7454	-61.7439	-0.00145268	0.001452681
5815	1	-61.6512	-61.6497	-0.00150306	0.001503063
5816	0	-61.3492	-61.3472	-0.00193332	0.001933316
5817	1	-62.3975	-62.3947	-0.00276846	0.002768461
5818	0	-61.4893	-61.4871	-0.00218668	0.002186684
5819	1	-62.4667	-62.4655	-0.00120227	0.001202274
5820	0	-61.371	-61.3689	-0.00200968	0.002009678
5821	1	-62.9276	-62.9246	-0.00300051	0.003000515
5822	0	-61.346	-61.3442	-0.0018696	0.001869595
5823	1	-61.3845	-61.3824	-0.00203945	0.002039454
5824	0	-61.3624	-61.3606	-0.00179142	0.001791418
5825	1	-61.3845	-61.3824	-0.00203945	0.002039454
5826	0	-61.3964	-61.3944	-0.00206187	0.00206187
5827	1	-61.492	-61.4898	-0.00218963	0.002189633
5828	0	-61.4578	-61.4562	-0.00164718	0.001647185
5829	1	-61.5134	-61.5112	-0.00221209	0.002212088
5830	0	-61.4578	-61.4562	-0.00164718	0.001647185
5831	1	-61.5134	-61.5112	-0.00221209	0.002212088
5832	0	-61.4189	-61.4173	-0.00169141	0.001691411
5833	1	-61.5134	-61.5112	-0.00221209	0.002212088
5834	0	-61.3462	-61.3443	-0.00186684	0.001866837
5835	1	-61.5134	-61.5112	-0.00221209	0.002212088
5836	0	-61.4315	-61.4298	-0.00167597	0.001675966
5837	1	-62.9287	-62.9276	-0.00109632	0.001096315
5838	0	-61.3527	-61.3507	-0.00195168	0.001951685
5839	1	-62.9287	-62.9276	-0.00109632	0.001096315
5840	0	-61.9376	-61.9362	-0.00136857	0.001368566
5841	1	-62.4578	-62.4566	-0.00120458	0.001204579
5842	0	-61.3502	-61.3482	-0.00193933	0.001939332
5843	1	-62.4578	-62.4566	-0.00120458	0.001204579
5844	0	-61.4448	-61.4427	-0.002134	0.002134002
5845	1	-62.1639	-62.1626	-0.00128903	0.00128903
5846	0	-61.8536	-61.8522	-0.0014029	0.001402902
5847	1	-61.3666	-61.3649	-0.00178029	0.001780292
5848	0	-61.5548	-61.5525	-0.00225219	0.002252191
5849	1	-61.3666	-61.3649	-0.00178029	0.001780292
5850	0	-61.5548	-61.5525	-0.00225219	0.002252191
5851	1	-62.5603	-62.5574	-0.00284354	0.002843539
5852	0	-62.3681	-62.3654	-0.00275446	0.002754465
5853	1	-62.5603	-62.5574	-0.00284354	0.002843539
5854	0	-61.3506	-61.3488	-0.00183408	0.001834075
5855	1	-62.1036	-62.101	-0.00262046	0.002620458
5856	0	-61.3506	-61.3488	-0.00183408	0.001834075
5857	1	-62.1036	-62.101	-0.00262046	0.002620458
5858	0	-61.3506	-61.3488	-0.00183408	0.001834075
5859	1	-61.4833	-61.4817	-0.0016227	0.0016227
5860	0	-61.3506	-61.3488	-0.00183408	0.001834075
5861	1	-63.1432	-63.1401	-0.0030865	0.003086502
5862	0	-62.1253	-62.1226	-0.00263207	0.002632073
5863	1	-61.3499	-61.348	-0.00193774	0.001937741
5864	0	-63.9419	-63.9385	-0.00337844	0.003378441
5865	1	-61.3499	-61.348	-0.00193774	0.001937741
5866	0	-61.5584	-61.5562	-0.00225555	0.002255554
5867	1	-61.3467	-61.3448	-0.00191389	0.001913893
5868	0	-61.5584	-61.5562	-0.00225555	0.002255554
5869	1	-61.3561	-61.3543	-0.00181113	0.001811133
5870	0	-61.5584	-61.5562	-0.00225555	0.002255554
5871	1	-61.8679	-61.8654	-0.0024843	0.002484296
5872	0	-61.6171	-61.6148	-0.00230654	0.002306545
5873	1	-61.6033	-61.601	-0.00229499	0.002294986
5874	0	-61.6171	-61.6148	-0.00230654	0.002306545
5875	1	-61.6033	-61.601	-0.00229499	0.002294986
5876	0	-61.6171	-61.6148	-0.00230654	0.002306545
5877	1	-62.2249	-62.2222	-0.00268385	0.002683849
5878	0	-61.6171	-61.6148	-0.00230654	0.002306545
5879	1	-62.2249	-62.2222	-0.00268385	0.002683849
5880	0	-62.8688	-62.8658	-0.00297633	0.002976332
5881	1	-62.2249	-62.2222	-0.00268385	0.002683849
5882	0	-61.3456	-61.3437	-0.00189586	0.001895864
5883	1	-61.3497	-61.3479	-0.00183877	0.001838768
5884	0	-61.3456	-61.3437	-0.00189586	0.001895864
5885	1	-61.3497	-61.3479	-0.00183877	0.001838768
5886	0	-61.3456	-61.3437	-0.00189586	0.001895864
5887	1	-61.3933	-61.3916	-0.00172811	0.001728111
5888	0	-61.3456	-61.3437	-0.00189586	0.001895864
5889	1	-61.6525	-61.6501	-0.00233492	0.002334915
5890	0	-61.4666	-61.4644	-0.00216085	0.002160846
5891	1	-61.3457	-61.3438	-0.00187678	0.001876778
5892	0	-61.5311	-61.5295	-0.00158274	0.001582741
5893	1	-61.3457	-61.3438	-0.00187678	0.001876778
5894	0	-61.9621	-61.9596	-0.00254122	0.002541219
5895	1	-61.4097	-61.4077	-0.00208409	0.002084087
5896	0	-61.8413	-61.8399	-0.00140823	0.001408226
5897	1	-61.4097	-61.4077	-0.00208409	0.002084087
5898	0	-61.7007	-61.6992	-0.00147559	0.001475593
5899	1	-62.1835	-62.1822	-0.00128281	0.001282813
5900	0	-61.4048	-61.4027	-0.00207605	0.002076053
5901	1	-61.7161	-61.7146	-0.00146753	0.001467534
5902	0	-61.372	-61.3703	-0.00176776	0.001767756
5903	1	-63.8403	-63.8394	-0.000939725	0.0009397245
5904	0	-61.372	-61.3703	-0.00176776	0.001767756
5905	1	-63.8403	-63.8394	-0.000939725	0.0009397245
5906	0	-61.372	-61.3703	-0.00176776	0.001767756
5907	1	-61.4339	-61.4318	-0.00211952	0.002119523
5908	0	-61.4189	-61.4168	-0.00209813	0.002098131
5909	1	-61.5811	-61.5788	-0.00227588	0.002275882
5910	0	-61.4189	-61.4168	-0.00209813	0.002098131
5911	1	-61.3457	-61.3438	-0.00187565	0.001875648
5912	0	-61.5039	-61.5023	-0.00160466	0.001604657
5913	1	-61.3457	-61.3438	-0.00187565	0.001875648
5914	0	-61.3488	-61.3469	-0.00193098	0.001930982
5915	1	-62.1973	-62.1947	-0.00266976	0.002669759
5916	0	-61.3912	-61.3894	-0.00173157	0.001731571
5917	1	-63.2601	-63.259	-0.00103313	0.00103313
5918	0	-61.3912	-61.3894	-0.00173157	0.001731571
5919	1	-61.4963	-61.4947	-0.00161114	0.001611139
5920	0	-61.4634	-61.4617	-0.00164161	0.001641607
5921	1	-61.4429	-61.4407	-0.00213145	0.002131453
5922	0	-61.4324	-61.4307	-0.00167493	0.001674927
5923	1	-61.4429	-61.4407	-0.00213145	0.002131453
5924	0	-63.0195	-63.0165	-0.00303763	0.003037633
5925	1	-61.4085	-61.4064	-0.00208212	0.002082122
5926	0	-63.0195	-63.0165	-0.00303763	0.003037633
5927	1	-61.3467	-61.3448	-0.00186112	0.001861123
5928	0	-63.0195	-63.0165	-0.00303763	0.003037633
5929	1	-61.5703	-61.5687	-0.00155415	0.001554145
5930	0	-63.0195	-63.0165	-0.00303763	0.003037633
5931	1	-61.5358	-61.5342	-0.00157915	0.001579155
5932	0	-61.357	-61.3551	-0.0019692	0.001969197
5933	1	-61.9575	-61.955	-0.00253852	0.002538518
5934	0	-62.6852	-62.6841	-0.00114901	0.001149011
5935	1	-61.9575	-61.955	-0.00253852	0.002538518
5936	0	-61.6645	-61.6621	-0.00234421	0.00234421
5937	1	-61.9575	-61.955	-0.00253852	0.002538518
5938	0	-61.7663	-61.7639	-0.00241796	0.002417956
5939	1	-61.9068	-61.9054	-0.0013808	0.0013808
5940	0	-62.276	-62.2747	-0.00125479	0.001254789
5941	1	-61.4449	-61.4428	-0.00213409	0.002134085
5942	0	-62.276	-62.2747	-0.00125479	0.001254789
5943	1	-61.9379	-61.9354	-0.00252696	0.002526961
5944	0	-62.276	-62.2747	-0.00125479	0.001254789
5945	1	-62.7588	-62.7559	-0.00293024	0.002930235
5946	0	-62.276	-62.2747	-0.00125479	0.001254789
5947	1	-61.4587	-61.4571	-0.00164628	0.001646282
5948	0	-62.4968	-62.494	-0.00281472	0.002814725
5949	1	-61.3471	-61.3452	-0.00191765	0.001917652
5950	0	-61.3616	-61.3598	-0.00179365	0.001793646
5951	1	-61.3592	-61.3574	-0.00180078	0.001800777
5952	0	-61.3616	-61.3598	-0.00179365	0.001793646
5953	1	-61.3592	-61.3574	-0.00180078	0.001800777
5954	0	-61.3616	-61.3598	-0.00179365	0.001793646
5955	1	-61.3592	-61.3574	-0.00180078	0.001800777
5956	0	-61.3616	-61.3598	-0.00179365	0.001793646
5957	1	-61.645	-61.6427	-0.00232905	0.002329051
5958	0	-62.5415	-62.5387	-0.00283509	0.002835094
5959	1	-61.7202	-61.7178	-0.00238562	0.002385622
5960	0	-61.9832	-61.9818	-0.00135118	0.001351182
5961	1	-61.3693	-61.3675	-0.00177399	0.001773986
5962	0	-63.4936	-63.4904	-0.00321904	0.003219039
5963	1	-61.3721	-61.3703	-0.00176761	0.001767609
5964	0	-63.4936	-63.4904	-0.00321904	0.003219039
5965	1	-61.3721	-61.3703	-0.00176761	0.001767609
5966	0	-61.6435	-61.6412	-0.00232785	0.002327854
5967	1	-61.9212	-61.9198	-0.00137502	0.001375021
5968	0	-62.5481	-62.5452	-0.00283804	0.002838044
5969	1	-63.9904	-63.987	-0.00339511	0.003395106
5970	0	-62.5481	-62.5452	-0.00283804	0.002838044
5971	1	-62.1301	-62.1288	-0.00129991	0.001299915
5972	0	-61.6851	-61.6836	-0.00148399	0.001483989
