Iteration	Posterior	Likelihood	Prior	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
183	-24.0171	-59.6309	35.6138	0.0006592663	0.000767889	0.0001887778	0.002068391	0.001111352	0.001654712	0.0867055	0.325665	0.587629
184	-23.0716	-59.1042	36.0326	0.0004461108	0.0008279416	0.0003148522	0.001681073	0.0009115417	0.001729883	0.125593	0.485298	0.38911
185	-22.4359	-58.3346	35.8987	0.0008877846	0.000947122	0.0004654512	0.001284383	0.0006298649	0.001869154	0.178451	0.268672	0.552877
186	-22.7016	-58.3379	35.6363	0.0008048484	0.0007114564	0.001175538	0.001230588	0.0006298649	0.001869154	0.294081	0.0759654	0.629954
187	-21.3325	-57.6304	36.2979	0.0006462531	0.001156573	0.0007363001	0.0003855375	0.0006298649	0.00201546	0.294081	0.0759654	0.629954
188	-19.6765	-56.7603	37.0839	0.0006877247	0.0005067911	0.0005044166	0.0002835268	0.0005604548	0.00201546	0.254367	0.0758092	0.669824
189	-19.818	-57.0745	37.2565	0.0004013416	0.0004619918	0.0004534619	0.0004416954	0.0008395589	0.001738136	0.271701	0.0740468	0.654252
190	-20.1984	-57.7105	37.5121	0.0006296417	0.0003178164	0.0002859474	0.0003146856	0.00109521	0.001363908	0.139895	0.0391698	0.820935
191	-20.3886	-58.4006	38.012	0.0004441118	0.0003620635	0.0002500676	0.0002798526	0.0008734268	0.001154319	0.378352	0.144779	0.476869
192	-19.3352	-56.9967	37.6616	0.0006756946	0.0002536306	0.0002500676	0.0002195945	0.0008028962	0.001612965	0.340527	0.153588	0.505885
193	-19.4006	-57.2546	37.854	0.0003165541	0.0003293506	0.0003915491	0.0002350087	0.0005808806	0.001713828	0.481977	0.217386	0.300638
194	-20.2368	-57.7689	37.5322	0.0004049514	0.0003293506	0.000571562	0.0002731954	0.0006885207	0.001713828	0.553027	0.185276	0.261697
195	-21.884	-59.0443	37.1602	0.0001626654	0.0003293506	0.000600402	0.0002835021	0.001433652	0.001650497	0.591229	0.0737391	0.335032
196	-21.5839	-58.9997	37.4157	0.0001770576	0.0003293506	0.0005585826	0.0003151983	0.001433652	0.001317428	0.249022	0.0322773	0.718701
197	-20.4964	-57.6655	37.1691	0.0001011432	0.000203502	0.0005585826	0.0004243613	0.001130528	0.002030543	0.527749	0.0684048	0.403846
198	-20.6943	-57.371	36.6767	6.515912e-05	0.000272579	0.0008455696	0.0002663425	0.001130528	0.002502261	0.213589	0.0276845	0.758727
199	-19.8471	-56.9013	37.0543	6.515912e-05	0.000218437	0.0005541813	0.0001887906	0.001017634	0.002552268	0.421408	0.0203685	0.558224
200	-20.6801	-57.1097	36.4296	6.579158e-05	0.0008495821	0.0007373888	0.0001778159	0.001017634	0.002552268	0.0919913	0.0128366	0.895172
201	-18.987	-56.404	37.417	0.0001573509	0.0006432942	0.0003197029	0.0003546332	0.0008531841	0.001801408	0.0919913	0.0128366	0.895172
202	-19.3616	-56.4882	37.1266	0.0001490262	0.001415976	0.0002014071	0.0002431493	0.0006923792	0.001801408	0.0919219	0.0135811	0.894497
203	-21.147	-58.1934	37.0464	0.0001027117	0.001275199	0.0001643323	0.00074959	0.0002328592	0.002081919	0.491584	0.0324258	0.47599
204	-22.0964	-59.7069	37.6105	0.0007501217	0.001275199	0.0001643323	0.0001833814	0.0003397434	0.001167773	0.490049	0.239801	0.27015
205	-22.1702	-59.7832	37.613	0.0007055584	0.001361529	0.000124021	0.0002949484	0.0002235284	0.001167773	0.0530303	0.445306	0.501664
206	-23.9665	-59.2986	35.3321	0.0001650468	0.003309793	0.0001881122	0.0002949484	0.0002235284	0.002631492	0.0548226	0.356927	0.58825
207	-22.8093	-59.2532	36.4439	0.0004127829	0.002746163	0.0002290798	0.0002257068	0.0002765901	0.001491676	0.0601159	0.39139	0.548494
208	-24.0034	-60.4769	36.4735	0.0003798821	0.002879315	0.000199642	0.0002257068	0.0006516599	0.001007771	0.188103	0.338094	0.473804
209	-22.3983	-58.6514	36.2531	0.0003344735	0.002879315	7.453741e-05	0.0002257068	0.0006516599	0.001461919	0.209729	0.329088	0.461183
210	-23.8603	-59.7254	35.8652	0.0001932968	0.002879315	9.360555e-05	0.0001538768	0.00100398	0.001802819	0.536342	0.349825	0.113832
211	-22.1011	-58.1839	36.0828	0.0004958664	0.002879315	0.0001310227	0.0001538768	0.0003839016	0.001802819	0.187559	0.185623	0.626818
212	-22.3615	-58.7013	36.3398	0.0006022371	0.002583435	0.0002074514	0.0002369897	0.0003839016	0.001501941	0.199844	0.197782	0.602374
213	-22.0355	-57.9184	35.8829	0.000292876	0.002141339	0.0002056896	0.0002370176	0.0007472112	0.002479941	0.588008	0.0549715	0.357021
214	-20.4348	-57.0175	36.5827	0.000292876	0.001688383	7.608714e-05	0.0002370176	0.0004291365	0.002479941	0.358702	0.0370158	0.604282
215	-20.7688	-57.6611	36.8923	0.0002942445	0.002020386	5.835305e-05	0.0004219723	0.0004291365	0.001580893	0.174716	0.0845237	0.74076
216	-20.5366	-57.5941	37.0574	7.827764e-05	0.001938437	4.793856e-05	0.0002715936	0.0008526503	0.001403504	0.187542	0.0173165	0.795141
217	-19.2599	-56.8552	37.5953	6.105091e-05	0.001355903	0.0001020481	0.0002715936	0.0003315425	0.001777961	0.187542	0.0173165	0.795141
218	-19.4877	-56.9856	37.4978	7.764609e-05	0.001413682	0.0001020481	0.0003226926	0.0003315425	0.001777961	0.182991	0.0411623	0.775847
219	-17.5079	-55.6734	38.1655	0.0001137522	0.0001989523	0.0001020481	0.0003226926	0.0007179843	0.001710845	0.0814464	0.0183207	0.900233
220	-19.5027	-56.3697	36.867	0.0001137522	0.0007921338	0.0001124348	0.0004019656	0.0007448994	0.002672308	0.259645	0.0489741	0.691381
221	-18.5858	-56.0338	37.448	2.428316e-05	0.0003536735	0.0001009875	0.0001935909	0.0007448994	0.002672308	0.0915013	0.383834	0.524665
222	-18.5853	-56.2963	37.711	2.660688e-05	0.0005878745	0.0002098962	0.0001516727	0.0002722777	0.002502838	0.0309219	0.106397	0.862681
223	-17.5658	-55.8786	38.3128	2.660688e-05	0.0004806874	0.0001392137	9.631414e-05	0.0006028879	0.001630991	0.097727	0.137784	0.764489
224	-19.1755	-56.7161	37.5406	3.393209e-05	0.0004806874	0.0005677845	0.0002526099	0.0004245082	0.002210983	0.356675	0.156004	0.487321
225	-20.5834	-57.3497	36.7663	6.78198e-05	0.0009091002	0.0001737727	0.0006347553	0.0009772767	0.002204411	0.41826	0.145777	0.435963
226	-24.3961	-59.4914	35.0953	9.023756e-05	0.001964058	0.0006249293	0.001124533	0.00110953	0.002204411	0.41826	0.145777	0.435963
227	-23.0598	-58.4844	35.4246	9.023756e-05	0.001788847	0.0006430779	0.001124533	0.0008428553	0.002204411	0.162863	0.209777	0.627361
228	-20.4386	-57.2231	36.7845	9.023756e-05	0.000730215	0.0004779768	0.0005979905	0.0008428553	0.002204411	0.148257	0.331242	0.5205
229	-25.071	-61.0098	35.9388	0.0001208473	0.00175407	0.001650831	0.0005429903	0.0008428553	0.001120485	0.166362	0.45704	0.376599
230	-26.3729	-62.5826	36.2097	0.0001208473	0.001505485	0.0005969062	0.0004705334	0.001869254	0.001120485	0.166362	0.45704	0.376599
231	-30.1431	-62.8342	32.6911	0.000419189	0.004820928	0.0008787061	0.0004600657	0.001869254	0.001763904	0.135659	0.0607559	0.803585
232	-26.7296	-60.0346	33.305	0.000419189	0.004820928	0.0007279567	0.0009580834	0.0005368744	0.001958876	0.0456795	0.0670807	0.88724
233	-28.2483	-61.0971	32.8488	0.000407683	0.004820928	0.0005589041	0.0009580834	0.001304597	0.001958876	0.0276151	0.0683505	0.904034
234	-31.907	-63.6378	31.7309	0.0005906459	0.004820928	0.0002969124	0.001826857	0.001953655	0.001958876	0.0276151	0.0683505	0.904034
235	-30.6348	-63.132	32.4972	0.0003993901	0.004820928	0.0001105865	0.00164252	0.00174847	0.001739634	0.264956	0.191303	0.543741
236	-27.1572	-60.527	33.3697	0.0003177689	0.004638985	0.0001105865	0.00107238	0.0007399418	0.002458933	0.428517	0.228799	0.342684
237	-22.82	-58.6881	35.8681	0.0001613807	0.0005349254	4.867474e-05	0.002479271	0.0007786687	0.002120173	0.27268	0.1598	0.56752
238	-23.5586	-60.6407	37.0821	0.0002349548	0.0001907031	2.700066e-05	0.001571563	0.001415052	0.001121348	0.354088	0.207508	0.438404
239	-19.3283	-57.7355	38.4072	0.0002349548	0.0001731359	3.339761e-05	0.0004656852	0.0007504179	0.00119759	0.485006	0.0601128	0.454882
240	-18.7678	-56.3969	37.6291	0.0008663739	0.0001731359	2.74663e-05	0.0002122663	0.0005844464	0.001992995	0.457494	0.110937	0.431569
241	-18.8981	-56.5355	37.6374	0.0005280641	0.0004019969	2.078373e-05	0.0003177095	0.0005844464	0.001992995	0.109402	0.503735	0.386863
242	-21.5833	-58.0595	36.4762	0.001633199	0.0004019969	2.402093e-05	0.0001292991	0.001257868	0.001894042	0.109402	0.503735	0.386863
243	-22.1392	-57.5837	35.4444	0.00247886	0.000392323	9.56501e-05	0.0005160275	0.0006681015	0.002517433	0.100856	0.141106	0.758038
244	-19.9651	-57.4808	37.5157	0.001030021	0.000160786	0.0001394943	0.0005360379	0.0006681015	0.00146816	0.296737	0.190663	0.5126
245	-20.4498	-58.2822	37.8324	0.0008855262	0.0002861807	0.0001766342	0.0005360379	0.0002246479	0.001485949	0.202371	0.216246	0.581382
246	-23.064	-58.5567	35.4927	0.002346642	0.0002963807	0.0001766342	0.0008072183	0.0005870867	0.00239235	0.435019	0.216027	0.348954
247	-21.0657	-57.5834	36.5177	0.00162812	0.0001332808	0.0001466935	0.00047273	0.0005138229	0.00239235	0.435019	0.216027	0.348954
248	-21.791	-59.2392	37.4482	0.00162812	0.0003493304	0.0002251869	0.0002016725	0.0005667803	0.001118379	0.435019	0.216027	0.348954
249	-19.0868	-56.4606	37.3738	0.0007639357	0.000295947	0.0002251869	6.759645e-05	0.0005390682	0.002293418	0.113893	0.437085	0.449022
250	-20.624	-57.6635	37.0395	0.0007831959	0.000342628	0.0004716935	0.0001459975	0.0005785587	0.002293418	0.0530859	0.737623	0.209291
251	-21.0885	-57.9213	36.8328	0.0006099011	0.0004957549	0.0007822591	0.0001216569	0.0005785587	0.002293418	0.0194614	0.744772	0.235766
252	-21.9555	-58.4415	36.486	0.0007679167	0.001582687	0.0003709313	0.0001838683	0.0004683726	0.001954071	0.0194614	0.744772	0.235766
253	-21.519	-58.118	36.599	0.000516257	0.001616524	0.0001306639	0.0004965363	0.0004683726	0.001954071	0.0390774	0.669029	0.291894
254	-19.6081	-56.5651	36.957	0.0002496862	0.00130615	0.0001388577	0.0003261841	0.0007467257	0.001954071	0.0137075	0.23468	0.751613
255	-21.4669	-58.0197	36.5528	0.0002282403	0.001692931	0.0003144773	0.0003261841	0.0007259945	0.001954071	0.0395232	0.676661	0.283816
256	-20.6378	-57.3168	36.679	0.000237073	0.001062259	0.0001890858	0.0003261841	0.001310742	0.001954071	0.0150132	0.067719	0.917268
257	-23.7344	-60.2	36.4656	0.0004642018	0.002229667	0.0003474392	0.0003261841	0.0007623808	0.001224224	0.072215	0.702595	0.22519
258	-25.2609	-60.5947	35.3338	0.001314078	0.002816423	0.0002772858	0.0004611124	0.0007623808	0.001179523	0.0736364	0.540726	0.385637
259	-26.3421	-59.7484	33.4063	0.002875548	0.002816423	0.0002427053	0.0002682271	0.0007623808	0.002326282	0.117187	0.428216	0.454597
260	-23.391	-59.231	35.84	0.0009378624	0.001032597	0.0002427053	6.535563e-05	0.001554508	0.002326282	0.147563	0.539215	0.313223
261	-24.2153	-59.4119	35.1966	0.0009378624	0.001120809	0.0002427053	0.0001178561	0.001501551	0.003066554	0.475962	0.0471683	0.476869
262	-18.6975	-56.4948	37.7973	0.0006342851	0.0002104201	0.0002106918	0.0001801018	0.0007050446	0.001699643	0.387109	0.0383628	0.574529
263	-18.5022	-56.4808	37.9786	0.0005481954	3.73459e-05	0.0002106918	0.0001848371	0.0007260892	0.001699643	0.493598	0.0078402	0.498562
264	-19.2412	-56.6965	37.4552	0.0005612114	3.73459e-05	9.563962e-05	0.0001848371	0.0007615488	0.00243981	0.709862	0.0172579	0.27288
265	-18.0249	-55.788	37.763	0.0005612114	4.241401e-05	9.563962e-05	6.775927e-05	0.0007798736	0.002137341	0.399514	0.0175227	0.582964
266	-21.0486	-59.6697	38.6211	0.000893191	2.273873e-05	0.0001483171	6.626389e-05	0.0003725132	0.001076822	0.833043	0.00860771	0.15835
267	-17.3762	-55.8991	38.5228	0.0003543046	2.273873e-05	0.0002081113	2.09538e-05	0.0004517821	0.001648467	0.236481	0.0125011	0.751018
268	-18.2548	-55.9371	37.6823	0.0003543046	2.273873e-05	0.0003337036	2.09538e-05	0.00095747	0.002098984	0.198484	0.0370108	0.764505
269	-17.862	-55.7133	37.8513	0.0003543046	1.161818e-05	0.0003112699	0.0001262222	0.0006683129	0.002098984	0.258006	0.0342623	0.707732
270	-20.3981	-59.2087	38.8107	0.000338211	2.044002e-05	0.0005554695	0.0002013762	0.0001891626	0.00103122	0.258006	0.0342623	0.707732
271	-21.1713	-58.4775	37.3062	0.0005580093	2.707987e-05	0.001813319	0.0002842982	0.0001611216	0.001428415	0.129748	0.0401847	0.830067
272	-18.1091	-56.8184	38.7093	0.0001153249	1.263848e-05	0.0004062098	0.000126727	0.0003770226	0.001428415	0.263362	0.0815668	0.655071
273	-18.6258	-57.479	38.8533	0.0001353942	3.574828e-05	0.0004062098	5.084533e-05	0.0002244935	0.001428415	0.263362	0.0815668	0.655071
274	-17.833	-55.9902	38.1572	0.0001353942	6.471941e-05	0.0002778073	1.887971e-05	0.0008941198	0.001785993	0.264267	0.0784094	0.657323
275	-19.8726	-58.5264	38.6539	0.0001494544	0.0002836869	0.0001053012	5.875951e-05	0.0008941198	0.001046385	0.472502	0.140194	0.387304
276	-20.2938	-58.8806	38.5868	0.0001274573	0.0003715108	0.0001467428	3.783104e-05	0.0008941198	0.001046385	0.0831388	0.617536	0.299325
277	-19.7202	-58.2149	38.4947	9.048305e-05	0.0003715108	0.0002590663	8.098611e-05	0.0008941198	0.001046385	0.193619	0.109296	0.697086
278	-18.316	-56.1366	37.8205	5.529988e-05	0.0001114795	0.0004055604	8.227962e-05	0.0008941198	0.002061534	0.228744	0.186489	0.584768
279	-18.1253	-56.0017	37.8764	0.0002030539	3.021222e-05	0.0004055604	0.0001390265	0.0004510151	0.002309471	0.228744	0.186489	0.584768
280	-22.8682	-58.9767	36.1085	0.0002425007	3.021222e-05	0.0002613622	0.0002593689	0.000886845	0.004133424	0.312325	0.25463	0.433044
281	-21.5871	-58.2812	36.694	0.0001736088	4.075945e-05	0.000626592	0.000121255	0.001536832	0.002561059	0.322204	0.130308	0.547488
282	-18.1521	-55.9104	37.7582	0.0001094702	3.039093e-05	0.0002122134	0.0001837069	0.0005935943	0.002561059	0.170979	0.33329	0.49573
283	-18.222	-56.1218	37.8999	0.0001457414	1.606712e-05	0.0001632245	0.000259607	0.0003624389	0.002561059	0.0629302	0.376729	0.56034
284	-19.1471	-56.7065	37.5594	0.0004184853	2.928124e-05	0.0001575873	0.000259607	0.0005203645	0.002561059	0.135534	0.575554	0.288912
285	-20.4045	-57.4462	37.0417	0.0001810986	4.752942e-05	0.0002515289	0.0004678604	0.00110352	0.002561059	0.128568	0.545972	0.32546
286	-21.8098	-58.1627	36.3529	8.293896e-05	7.421984e-05	0.0006741226	0.0009445795	0.00116222	0.002561059	0.107015	0.352948	0.540037
287	-21.6996	-59.17	37.4704	8.293896e-05	7.863699e-05	0.0004704669	0.0008612583	0.00116222	0.001405408	0.170496	0.562315	0.26719
288	-20.9973	-57.4877	36.4905	0.000185512	5.659113e-05	0.0007458768	0.0008612583	0.001105015	0.002367821	0.0291771	0.0818438	0.888979
289	-19.3716	-56.6022	37.2307	0.0001712173	5.659113e-05	0.0002944757	0.0006580159	0.0008212927	0.002367821	0.122072	0.34242	0.535508
290	-21.3418	-57.7395	36.3976	0.000378789	5.659113e-05	0.0006588042	0.001158274	0.0008212927	0.002367821	0.143773	0.333956	0.522271
291	-21.26	-58.3052	37.0452	0.0004360818	0.0001513135	0.00050286	0.00106996	0.0008212927	0.001626673	0.516519	0.149089	0.334392
292	-20.8596	-57.239	36.3794	0.000214801	0.0001231431	0.0008409603	0.0006883955	0.0008212927	0.00277644	0.0942976	0.0533643	0.852338
293	-20.6516	-57.2792	36.6276	0.0003002005	0.0001231431	0.0007631188	0.0004478803	0.0009315022	0.002579759	0.302549	0.0605423	0.636909
294	-20.6289	-57.2317	36.6028	0.0002848833	0.0002375671	0.0005398018	0.0004478803	0.0004452751	0.003222085	0.154065	0.097134	0.748801
295	-20.0561	-56.8271	36.7709	0.0002848833	0.0001304796	0.0004815275	0.0001297038	0.0007124612	0.003222085	0.255831	0.0395387	0.704631
296	-20.7882	-57.5076	36.7193	0.0001711173	0.0002976523	0.000668798	0.0002703074	0.0003489584	0.003270696	0.304683	0.026234	0.669083
297	-22.8311	-58.558	35.7269	0.0001419192	0.000923834	0.001171278	0.0004481031	0.0003489584	0.003270696	0.304683	0.026234	0.669083
298	-23.6629	-58.5194	34.8565	9.919731e-05	0.001915022	0.001297718	0.001389006	0.0003489584	0.002375164	0.292878	0.0266793	0.680442
299	-24.2184	-59.5082	35.2898	9.37682e-05	0.0009092583	0.0008431424	0.001389006	0.0001620518	0.003470224	0.292878	0.0266793	0.680442
300	-25.2659	-60.3895	35.1236	7.139851e-05	0.001287527	0.001449859	0.0007033859	9.892822e-05	0.003470224	0.530867	0.022684	0.446449
301	-23.5777	-59.3627	35.785	0.0003441522	0.001150772	0.001517773	0.0004703164	0.0001556152	0.002591412	0.391769	0.268825	0.339406
302	-24.372	-60.3304	35.9583	0.0009522851	0.00120419	0.0006320216	0.0004703164	7.539922e-05	0.002672754	0.43978	0.17922	0.381
303	-23.0071	-59.6475	36.6404	0.001377474	0.0008217104	0.0006320216	0.0004703164	7.539922e-05	0.001752198	0.30408	0.197141	0.498779
304	-22.0514	-58.5744	36.523	0.0006269067	0.0008823901	0.000679183	0.001264157	7.539922e-05	0.001752198	0.311383	0.177859	0.510759
305	-22.9758	-59.9585	36.9827	0.0005578468	0.001322418	0.0005676878	0.001264157	5.780272e-05	0.0009186448	0.211809	0.120983	0.667207
306	-21.0635	-58.6921	37.6286	0.0004242939	0.0003837993	0.0005676878	0.001748105	5.780272e-05	0.0006755309	0.58159	0.313709	0.104701
307	-18.6563	-53.9683	35.312	0.0004242939	0.0003539305	0.001122049	0.004581841	9.739627e-05	0.0002593585	0.0982105	0.516631	0.385159
308	-19.9776	-54.831	34.8534	0.0004242939	0.0003539305	0.001444697	0.004385608	0.0001615157	0.0006590098	0.448638	0.413079	0.138283
309	-22.4766	-56.7169	34.2403	0.0008552104	0.001048733	0.0006789432	0.004385608	0.0001351599	0.001114458	0.445885	0.46896	0.085155
310	-24.7609	-57.94	33.1791	0.0002380955	0.00143642	0.001824552	0.004385608	8.600829e-05	0.001613289	0.667672	0.204816	0.127512
311	-22.1173	-56.1878	34.0704	0.0004853397	0.0002386276	0.0009076488	0.005594309	8.600829e-05	0.001124832	0.590708	0.252249	0.157042
312	-18.8799	-54.2431	35.3632	0.000213665	0.0004159462	0.0009076488	0.004861362	5.244834e-05	0.0003218944	0.579058	0.330608	0.0903341
313	-17.9918	-53.1565	35.1648	0.000139754	0.0003553152	0.001151101	0.005007812	5.244834e-05	0.0003218944	0.191046	0.772059	0.0368951
314	-19.6175	-54.1415	34.5241	0.0002434684	0.0005423443	0.001292688	0.005007812	4.075983e-05	0.0007258712	0.151525	0.551236	0.297239
315	-19.855	-56.5072	36.6522	0.0002000225	0.000531734	0.001365116	0.002272821	8.854822e-05	0.0006557048	0.443839	0.376418	0.179743
316	-20.1222	-56.1267	36.0045	0.0002000225	0.0007040931	0.001365116	0.002825007	0.0001975975	0.0006557048	0.443839	0.376418	0.179743
317	-19.2784	-54.046	34.7676	0.0002000225	0.0004192159	0.001483617	0.004746241	0.0001210797	0.0005692983	0.303268	0.573916	0.122816
318	-18.7073	-53.7782	35.0709	0.0001216929	0.0004976133	0.001371593	0.004746241	0.000127777	0.0002842159	0.306889	0.580768	0.112342
319	-19.8867	-55.1606	35.2738	0.0001216929	0.000380184	0.0008047949	0.005378667	0.000127777	7.487594e-05	0.173331	0.328018	0.498651
320	-19.1669	-55.2736	36.1067	0.0001542507	0.000380184	0.0006619626	0.004468897	5.14202e-05	9.928592e-05	0.689387	0.256053	0.0545597
321	-20.0541	-55.2428	35.1887	0.0003285606	0.001325633	0.0006619626	0.004468897	7.183531e-05	0.0001406446	0.479414	0.462874	0.0577127
322	-20.2999	-55.1917	34.8918	0.0007537162	0.001009274	0.0007596676	0.004468897	0.0001702017	0.0002178299	0.345421	0.53273	0.121848
323	-21.7114	-56.3471	34.6357	0.001584895	0.001009274	0.0005930053	0.004141488	0.0002630625	0.0001175064	0.0799984	0.855446	0.0645558
324	-23.4859	-56.4145	32.9286	0.001584895	0.0004706297	0.00295091	0.004561196	0.0002211569	0.0001175064	0.163001	0.778267	0.0587315
325	-25.1683	-57.1558	31.9875	0.003625716	0.0002792578	0.001902385	0.005005155	0.0001064605	0.0001985911	0.56463	0.231926	0.203444
326	-20.4635	-54.7474	34.284	0.0009503962	7.513185e-05	0.001902385	0.005005155	0.000108632	0.0001202419	0.376334	0.488068	0.135598
327	-22.1065	-55.3151	33.2086	0.002183241	7.254914e-05	0.001902385	0.005005155	0.000108632	0.0002740501	0.39089	0.468266	0.140843
328	-21.2262	-55.3515	34.1253	0.001332757	7.780989e-05	0.002175783	0.004320278	0.0001855005	0.0002740501	0.39089	0.468266	0.140843
329	-20.3624	-54.9463	34.5838	0.0008115618	0.0003383779	0.002113499	0.004320278	7.169502e-05	0.0001205925	0.39089	0.468266	0.140843
330	-19.3252	-54.828	35.5027	0.0004507204	0.0003383779	0.002107339	0.003502609	7.169502e-05	0.0001226257	0.154518	0.641671	0.203811
331	-18.2929	-55.0603	36.7674	0.0004507204	0.0001277082	0.0005645544	0.003502609	6.617292e-05	0.0002539162	0.214594	0.502355	0.283051
332	-17.9167	-54.4264	36.5097	0.0003734066	0.0001868858	0.00069294	0.003839114	3.02082e-05	0.0001748419	0.203937	0.527069	0.268994
333	-18.7291	-54.7265	35.9974	0.0006062857	0.0001868858	0.001352522	0.003606019	4.041295e-05	0.0001645832	0.469754	0.351073	0.179173
334	-20.5746	-57.0323	36.4577	0.0006062857	0.000161495	0.001337106	0.002651545	0.0003501572	0.0002577217	0.505516	0.301671	0.192813
335	-20.6695	-56.3744	35.7049	0.000106178	0.0003275809	0.001651887	0.003164538	0.0003501572	0.0007328744	0.568614	0.339325	0.0920615
336	-21.0722	-56.2667	35.1944	0.0001383438	0.0002332072	0.001651887	0.003263415	0.0001951867	0.001508098	0.175514	0.796069	0.0284166
337	-23.368	-57.9937	34.6258	8.85124e-05	0.0002393575	0.001754891	0.003263415	0.0003935629	0.001982306	0.171143	0.776245	0.0526113
338	-22.5943	-58.1056	35.5113	3.621835e-05	0.0009186861	0.001754891	0.002109713	0.0003935629	0.001369248	0.222865	0.619971	0.157165
339	-21.9137	-57.6936	35.7798	4.41021e-05	0.001070641	0.0004066556	0.003345704	0.0005107283	0.0008588626	0.211666	0.53189	0.256444
340	-18.4789	-54.7851	36.3062	4.145571e-05	0.0005203143	0.0009294228	0.003230114	0.00017116	0.0006668187	0.0887488	0.803728	0.107524
