Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
244	0	-426.312	-417.233	-9.07868	246979.5	13.4483	0.997443	0.999346	1.00065	1.00256	3.001454
245	1	-427.58	-418.448	-9.13222	893486.4	9.050614	0.998656	0.999656	1.00034	1.00135	3.119001
246	0	-426.497	-414.471	-12.0257	66508.01	9.854692	0.995075	0.998737	1.00125	1.00493	3.426832
247	1	-435.465	-420.326	-15.1384	128052.7	9.061377	0.99645	0.99909	1.00091	1.00355	3.782222
248	0	-428.94	-414.362	-14.5776	429731.3	9.025748	0.998062	0.999504	1.00049	1.00194	3.721404
249	1	-408.899	-408.205	-0.693645	40984.89	14.42864	0.993728	0.998389	1.0016	1.00629	2.363723
250	0	-424.103	-414.766	-9.33696	748116.6	14.06307	0.998531	0.999624	1.00037	1.00147	2.984758
251	1	-414.868	-409.903	-4.96538	397378.7	14.82502	0.997984	0.999484	1.00051	1.00202	2.643647
252	0	-426.45	-417.878	-8.57188	478653.1	11.16091	0.998163	0.99953	1.00047	1.00184	3.06093
253	1	-425.583	-414.953	-10.6296	76657.9	10.70595	0.995413	0.998824	1.00117	1.00459	3.263432
254	0	-422.669	-421.17	-1.49897	50841.49	10.43111	0.994368	0.998555	1.00143	1.00564	2.39708
255	1	-424.783	-410.825	-13.9579	641388.6	10.42466	0.998413	0.999594	1.0004	1.00159	3.591868
256	0	-436.781	-420.017	-16.7633	436020.4	9.974312	0.998076	0.999508	1.00049	1.00193	3.898233
257	1	-422.116	-407.686	-14.4295	867470	7.825044	0.998636	0.999651	1.00035	1.00137	3.702168
258	0	-429.437	-422.142	-7.29498	344836.4	9.143085	0.997836	0.999446	1.00055	1.00217	2.921178
259	1	-424.506	-411.338	-13.1683	891439.2	6.200379	0.998654	0.999656	1.00034	1.00135	3.28265
260	0	-429.763	-423.508	-6.2557	919525.3	9.415223	0.998675	0.999661	1.00034	1.00133	2.823381
261	1	-427.994	-414.342	-13.6521	947586.5	9.156475	0.998695	0.999666	1.00033	1.00131	3.616165
262	0	-431.464	-415.314	-16.1496	672344.6	12.89603	0.99845	0.999604	1.0004	1.00155	3.579557
263	1	-422.991	-413.303	-9.68737	986534.9	11.22688	0.998721	0.999673	1.00033	1.00128	3.158451
264	0	-436.798	-421.247	-15.5515	655344.3	6.545651	0.99843	0.999599	1.0004	1.00157	3.736241
265	1	-426.224	-411.509	-14.7158	574068.7	7.924544	0.998323	0.999571	1.00043	1.00168	3.741922
266	0	-436.098	-422.169	-13.9288	922773.1	8.732525	0.998677	0.999662	1.00034	1.00132	3.653976
267	1	-424.141	-408.333	-15.8083	366776.1	12.11592	0.997902	0.999463	1.00054	1.0021	3.624782
268	0	-439.117	-425.33	-13.7871	360826.7	11.55739	0.997885	0.999459	1.00054	1.00212	3.49998
269	1	-415.202	-408.99	-6.21249	20083.94	13.5525	0.991045	0.997695	1.00228	1.00898	2.784145
270	0	-431.087	-417.805	-13.2819	319777.5	11.67664	0.997753	0.999425	1.00057	1.00225	3.447941
271	1	-413.434	-408.931	-4.50305	570689.2	11.30913	0.998318	0.99957	1.00043	1.00168	2.696906
272	0	-425.689	-412.676	-13.0125	865868.2	9.000785	0.998634	0.999651	1.00035	1.00137	3.548242
273	1	-415.437	-416.415	0.977199	799303.6	11.05655	0.998579	0.999637	1.00036	1.00142	2.200012
274	0	-440.17	-423.009	-17.1608	664141.4	7.825033	0.998441	0.999601	1.0004	1.00156	4.051222
275	1	-438.637	-425.765	-12.8723	152761.8	9.227725	0.99675	0.999167	1.00083	1.00325	3.529909
276	0	-421.912	-414.737	-7.175	847715.6	9.759252	0.99862	0.999647	1.00035	1.00138	2.932353
277	1	-429.531	-417.662	-11.8686	881500.9	7.176831	0.998646	0.999654	1.00035	1.00135	3.300185
278	0	-422.22	-414.926	-7.29321	739577.5	11.91036	0.998522	0.999622	1.00038	1.00148	2.928452
279	1	-416.595	-410.004	-6.59158	347330.8	14.18484	0.997844	0.999448	1.00055	1.00216	2.783933
280	0	-418.001	-410.441	-7.55993	90715.52	7.606871	0.995783	0.998919	1.00107	1.00422	2.788343
281	1	-420.186	-407.934	-12.2524	831228.8	9.997998	0.998606	0.999644	1.00036	1.00139	3.445173
282	0	-425.928	-415.322	-10.6057	151997.7	14.18149	0.996742	0.999165	1.00083	1.00326	3.067139
283	1	-417.074	-411.616	-5.45851	682728.1	9.372866	0.998462	0.999607	1.00039	1.00154	2.736117
284	0	-435.706	-416.7	-19.0059	166361.1	5.812071	0.996885	0.999202	1.00079	1.00312	4.152509
285	1	-422.186	-411.069	-11.1163	937818.3	10.01238	0.998688	0.999664	1.00033	1.00131	3.331197
286	0	-425.384	-411.929	-13.4553	520109.8	9.614061	0.998238	0.999549	1.00045	1.00176	3.581453
287	1	-411.923	-408.86	-3.06275	385139.2	12.216	0.997953	0.999476	1.00052	1.00205	2.572322
288	0	-424.718	-415.446	-9.27196	592897.7	12.14255	0.99835	0.999578	1.00042	1.00165	3.084061
289	1	-411.577	-409.491	-2.08602	123768.6	16.75376	0.996389	0.999075	1.00092	1.00362	2.385322
290	0	-424.101	-418.055	-6.04611	624919.2	10.67251	0.998393	0.999589	1.00041	1.00161	2.835139
291	1	-431.542	-419.765	-11.7771	336861.1	8.897373	0.997811	0.99944	1.00056	1.00219	3.410088
292	0	-422.546	-413.984	-8.56103	491927.4	9.092891	0.998188	0.999537	1.00046	1.00181	3.057665
293	1	-411.444	-406.243	-5.20138	705962.3	9.880273	0.998488	0.999613	1.00039	1.00151	2.735395
294	0	-426.636	-419.092	-7.54392	164853.7	11.6213	0.996871	0.999199	1.0008	1.00313	2.958074
295	1	-418.796	-411.869	-6.92719	416836.4	8.852977	0.998032	0.999496	1.0005	1.00197	2.861723
296	0	-415.179	-411.799	-3.37961	870249.3	12.46358	0.998638	0.999652	1.00035	1.00136	2.595799
297	1	-413.676	-411.297	-2.37956	692833	13.48969	0.998473	0.99961	1.00039	1.00153	2.502538
298	0	-421.343	-419.101	-2.24272	876004.4	10.44901	0.998642	0.999653	1.00035	1.00136	2.469224
299	1	-411.507	-409.104	-2.40393	853574.3	13.76414	0.998625	0.999648	1.00035	1.00138	2.49871
300	0	-414.233	-411.555	-2.6772	592402.7	15.31506	0.998349	0.999578	1.00042	1.00165	2.473323
301	1	-421.065	-414.044	-7.02025	838695.6	9.853937	0.998612	0.999645	1.00035	1.00139	2.918885
302	0	-417.983	-412.025	-5.95799	387809.1	10.05765	0.99796	0.999478	1.00052	1.00204	2.817234
303	1	-416.156	-412.666	-3.48996	178046.2	11.97062	0.996989	0.999229	1.00077	1.00301	2.608901
304	0	-414.929	-412.379	-2.55048	850684.6	10.28005	0.998622	0.999648	1.00035	1.00138	2.490702
305	1	-421.428	-414.145	-7.28282	57693.29	12.23099	0.994713	0.998643	1.00135	1.0053	2.917263
306	0	-420.272	-413.971	-6.30077	395759.4	9.372185	0.99798	0.999483	1.00052	1.00202	2.825942
307	1	-421.246	-411.511	-9.73577	253607.3	9.241313	0.997477	0.999354	1.00064	1.00253	3.19028
308	0	-422.234	-417.924	-4.31012	735614.1	9.590772	0.998518	0.999621	1.00038	1.00148	2.628746
309	1	-431.422	-413.822	-17.6002	201802.4	7.816604	0.997172	0.999276	1.00072	1.00283	4.107465
310	0	-419.366	-411.237	-8.12846	367182.2	14.09049	0.997903	0.999463	1.00054	1.0021	2.897356
311	1	-426.205	-413.069	-13.1364	940763.2	8.239131	0.99869	0.999665	1.00033	1.00131	3.555647
312	0	-411.745	-408.62	-3.12481	435455.1	11.57167	0.998074	0.999507	1.00049	1.00193	2.577523
313	1	-431.792	-420.22	-11.5725	39328.42	8.823885	0.993598	0.998356	1.00163	1.00642	3.385949
314	0	-420.856	-410.914	-9.94166	358583.4	14.56746	0.997878	0.999457	1.00054	1.00212	2.995824
315	1	-423.383	-412.285	-11.0986	132265.2	8.608921	0.996507	0.999105	1.00089	1.0035	3.325913
316	0	-434.609	-420.448	-14.161	570418.9	9.973449	0.998317	0.99957	1.00043	1.00168	3.637376
317	1	-421.66	-409.265	-12.3955	815266.8	7.199216	0.998593	0.99964	1.00036	1.00141	3.376759
318	0	-429.076	-415.464	-13.6122	389736.5	8.196129	0.997965	0.999479	1.00052	1.00204	3.612332
319	1	-419.844	-413.816	-6.02795	550314.3	10.20236	0.998287	0.999562	1.00044	1.00171	2.827503
320	0	-415.427	-409.686	-5.74129	200369.1	10.2419	0.997162	0.999273	1.00072	1.00284	2.800289
321	1	-438.819	-420.285	-18.5344	221526.9	10.13694	0.997301	0.999309	1.00069	1.0027	4.059851
322	0	-426.913	-421.722	-5.1906	289293.6	11.02607	0.997638	0.999395	1.0006	1.00236	2.757768
323	1	-430.495	-417.646	-12.8489	710322.6	11.11227	0.998492	0.999614	1.00038	1.00151	3.447129
324	0	-426.084	-416.829	-9.25527	873220.3	8.336693	0.99864	0.999652	1.00035	1.00136	3.09274
325	1	-424.488	-417.617	-6.87104	986850	10.13686	0.998721	0.999673	1.00033	1.00128	2.909268
326	0	-425.55	-414.157	-11.3938	946463.4	11.28515	0.998694	0.999666	1.00033	1.00131	3.307454
327	1	-418.541	-410.523	-8.01754	543781.4	7.943402	0.998277	0.999559	1.00044	1.00172	2.899189
328	0	-422.784	-416.585	-6.19861	611642.5	8.15264	0.998375	0.999584	1.00041	1.00163	2.701781
329	1	-427.124	-415.335	-11.7888	699463.1	11.20812	0.998481	0.999611	1.00039	1.00152	3.346643
330	0	-416.823	-411.75	-5.07253	987264.3	9.8588	0.998721	0.999673	1.00033	1.00128	2.721436
331	1	-427.134	-416.557	-10.5764	471852.4	7.501417	0.99815	0.999527	1.00047	1.00185	3.171058
332	0	-416.276	-409.223	-7.05364	460539.1	11.33162	0.998128	0.999521	1.00048	1.00187	2.922028
333	1	-430.957	-420.985	-9.97177	307943.2	9.043902	0.99771	0.999414	1.00058	1.00229	3.211587
334	0	-421.08	-411.022	-10.0577	101615.6	11.78899	0.996015	0.998979	1.00102	1.00399	3.166488
335	1	-421.833	-414.937	-6.89615	257125.3	11.13801	0.997494	0.999359	1.00064	1.00251	2.911099
336	0	-418.077	-413.966	-4.11062	33716.89	11.67257	0.993086	0.998223	1.00176	1.00693	2.662513
337	1	-411.459	-403.188	-8.27099	123362.7	8.332839	0.996383	0.999073	1.00092	1.00362	2.974311
338	0	-414.261	-410.276	-3.98479	593766.1	10.92818	0.998351	0.999578	1.00042	1.00165	2.646994
339	1	-418.556	-411.095	-7.46096	710120.5	9.586448	0.998492	0.999614	1.00038	1.00151	2.957147
340	0	-421.309	-410.532	-10.7765	150862.8	7.966592	0.996729	0.999162	1.00083	1.00327	3.248564
341	1	-415.152	-413.772	-1.37961	588676.5	11.67503	0.998344	0.999576	1.00042	1.00166	2.428587
342	0	-417.853	-409.751	-8.10239	422482.7	8.418785	0.998045	0.9995	1.0005	1.00196	2.9621
343	1	-414.596	-411.162	-3.43431	85763.99	10.73528	0.995663	0.998888	1.00111	1.00434	2.592128
344	0	-414.362	-407.024	-7.33798	964874	11.46334	0.998706	0.999669	1.00033	1.00129	2.944228
345	1	-414.115	-406.768	-7.34722	80135.03	11.62679	0.995513	0.99885	1.00114	1.00449	2.941005
346	0	-413.933	-406.801	-7.13196	208169.1	10.60785	0.997215	0.999287	1.00071	1.00279	2.937098
347	1	-419.973	-416.937	-3.03589	297627.1	12.62531	0.997671	0.999404	1.00059	1.00233	2.566459
348	0	-425.74	-414.595	-11.1447	233193.6	10.07416	0.997369	0.999326	1.00067	1.00263	3.332519
349	1	-415.128	-412.166	-2.96129	480141	14.31232	0.998166	0.999531	1.00047	1.00184	2.524336
350	0	-417.882	-413.667	-4.21468	837576.4	19.61699	0.998611	0.999645	1.00035	1.00139	2.381897
351	1	-415.182	-409.273	-5.90889	495413.3	13.72904	0.998195	0.999538	1.00046	1.00181	2.754767
352	0	-417.998	-412.756	-5.24223	49030.53	12.78891	0.994265	0.998528	1.00146	1.00575	2.736811
353	1	-424.495	-412.883	-11.6122	640933.6	11.21914	0.998413	0.999594	1.00041	1.00159	3.33031
354	0	-423.951	-415.787	-8.16396	819852.3	8.725815	0.998597	0.999641	1.00036	1.0014	2.993362
355	1	-426.379	-409.709	-16.6702	345422	6.439991	0.997838	0.999447	1.00055	1.00216	3.891136
356	0	-421.282	-409.18	-12.1021	531350.3	9.55353	0.998257	0.999554	1.00044	1.00174	3.441945
357	1	-413.191	-405.791	-7.40024	1569.527	10.02621	0.9681	0.991624	1.00801	1.03226	2.960239
358	0	-433.131	-413.862	-19.2686	865028.9	6.364847	0.998634	0.999651	1.00035	1.00137	4.286834
359	1	-418.443	-407.188	-11.2555	942875.4	7.819316	0.998691	0.999665	1.00033	1.00131	3.296023
360	0	-424.421	-410.163	-14.2587	822775.1	8.39585	0.998599	0.999642	1.00036	1.0014	3.693275
361	1	-441.65	-419.131	-22.5182	588925.3	4.318904	0.998344	0.999576	1.00042	1.00166	4.20171
362	0	-419.02	-412.379	-6.64073	938076.1	10.33343	0.998688	0.999664	1.00033	1.00131	2.889168
363	1	-428.604	-416.838	-11.7661	113795.2	8.248783	0.996234	0.999035	1.00096	1.00377	3.389805
364	0	-425.823	-417.806	-8.01676	267470.2	8.711908	0.997543	0.999371	1.00063	1.00246	2.975522
365	1	-428.202	-415.136	-13.0661	872532.6	8.002912	0.99864	0.999652	1.00035	1.00136	3.537758
366	0	-416.865	-411.301	-5.56324	605275.9	11.96509	0.998367	0.999582	1.00042	1.00163	2.782202
367	1	-414.915	-410.219	-4.69652	510422.3	10.88266	0.998221	0.999545	1.00045	1.00178	2.711646
368	0	-428.767	-412.242	-16.5245	567270.3	8.411822	0.998313	0.999568	1.00043	1.00169	3.962699
369	1	-427.811	-414.715	-13.0954	531331.5	7.455587	0.998257	0.999554	1.00044	1.00174	3.502519
370	0	-437.533	-417.286	-20.2469	748894.2	7.214425	0.998532	0.999624	1.00037	1.00147	4.467161
371	1	-426.972	-411.699	-15.2726	344365.4	11.45169	0.997835	0.999446	1.00055	1.00217	3.637377
372	0	-433.32	-418.955	-14.365	963815.3	8.042261	0.998706	0.999669	1.00033	1.0013	3.701115
373	1	-426.298	-415.07	-11.228	526757.7	10.76383	0.998249	0.999552	1.00045	1.00175	3.316928
374	0	-423.908	-412.304	-11.6035	692496.3	9.388542	0.998473	0.999609	1.00039	1.00153	3.391608
375	1	-428.722	-418.59	-10.1315	393254.3	8.883278	0.997974	0.999482	1.00052	1.00203	3.224685
376	0	-421.958	-418.105	-3.85325	924344.9	15.57414	0.998678	0.999662	1.00034	1.00132	2.53991
377	1	-427.285	-414.347	-12.9377	503034.6	10.83749	0.998208	0.999542	1.00046	1.00179	3.471547
378	0	-422.543	-412.827	-9.71562	227680	10.00769	0.997337	0.999318	1.00068	1.00267	3.191351
379	1	-431.231	-418.602	-12.6285	14272.53	12.18956	0.98938	0.997262	1.0027	1.01066	3.357216
380	0	-415.862	-408.325	-7.53613	830779.7	11.7501	0.998606	0.999643	1.00036	1.00139	2.953749
381	1	-422.984	-409.922	-13.0618	517965.3	10.16257	0.998234	0.999548	1.00045	1.00177	3.518799
382	0	-428.728	-417.007	-11.7206	15252.6	10.23486	0.989727	0.997352	1.00261	1.01031	3.384349
383	1	-409.339	-404.25	-5.08945	322647.6	12.10574	0.997763	0.999428	1.00057	1.00224	2.740273
384	0	-414.022	-410.984	-3.03832	671310.3	14.71662	0.998449	0.999603	1.0004	1.00155	2.517191
385	1	-420.104	-415.186	-4.91813	592888.7	12.1655	0.99835	0.999578	1.00042	1.00165	2.725105
386	0	-427.838	-415.521	-12.3168	104818.1	8.843141	0.996077	0.998994	1.001	1.00393	3.470444
387	1	-426.839	-415.728	-11.111	132456.8	10.70438	0.99651	0.999106	1.00089	1.00349	3.308456
388	0	-429.756	-416.165	-13.5917	576693.8	9.29314	0.998327	0.999572	1.00043	1.00167	3.606152
389	1	-429.795	-417.104	-12.6907	220668.3	10.55027	0.997295	0.999308	1.00069	1.00271	3.464077
390	0	-415.232	-410.136	-5.0962	625557.2	13.36179	0.998393	0.999589	1.00041	1.00161	2.708193
391	1	-422.017	-415.545	-6.47219	394095.4	9.758177	0.997976	0.999482	1.00052	1.00203	2.860302
392	0	-413.546	-407.595	-5.95081	757049.6	9.949531	0.998539	0.999626	1.00037	1.00146	2.813453
393	1	-419.954	-410.529	-9.42454	489283.4	8.981233	0.998183	0.999535	1.00046	1.00182	3.148912
394	0	-426.724	-418.371	-8.35344	459261.2	8.996454	0.998125	0.99952	1.00048	1.00188	3.030399
395	1	-420.11	-412.634	-7.47598	544237.2	11.47915	0.998278	0.999559	1.00044	1.00172	2.955881
396	0	-423.602	-412.413	-11.1888	259343.5	11.48267	0.997505	0.999361	1.00064	1.0025	3.27914
397	1	-424.998	-410.392	-14.606	543655.6	9.745942	0.998277	0.999559	1.00044	1.00172	3.694479
398	0	-421.257	-416.162	-5.095	737399.7	11.81367	0.99852	0.999622	1.00038	1.00148	2.745214
399	1	-423.914	-412.438	-11.4759	427376.6	8.849134	0.998056	0.999503	1.0005	1.00195	3.375462
400	0	-420.546	-415.653	-4.89312	383625.4	15.08529	0.997949	0.999475	1.00052	1.00205	2.627866
401	1	-421.635	-415.963	-5.67177	705130.7	10.79793	0.998487	0.999613	1.00039	1.00151	2.800924
402	0	-428.483	-421.167	-7.3158	802988.3	7.824565	0.998582	0.999637	1.00036	1.00142	2.793003
403	1	-414.425	-409.06	-5.36502	308853.9	9.434017	0.997714	0.999415	1.00058	1.00229	2.729923
404	0	-421.672	-412.772	-8.89999	711496.5	13.0856	0.998493	0.999615	1.00038	1.00151	3.007587
405	1	-418.017	-412.035	-5.98257	775457	8.498036	0.998557	0.999631	1.00037	1.00144	2.719547
406	0	-428.088	-418.375	-9.71376	107530	9.367851	0.996126	0.999007	1.00099	1.00388	3.190043
407	1	-425.984	-416.544	-9.43974	35427.95	11.54078	0.993255	0.998267	1.00172	1.00676	3.124498
408	0	-434.722	-421.917	-12.8048	48414.71	6.813662	0.994229	0.998519	1.00147	1.00578	3.372639
409	1	-426.938	-417.952	-8.98647	68362.07	8.136522	0.995143	0.998754	1.00124	1.00487	3.042139
410	0	-418.05	-408.467	-9.58261	524043.4	9.391727	0.998245	0.999551	1.00045	1.00176	3.176404
411	1	-426.208	-418.933	-7.27558	912371.7	9.26787	0.99867	0.99966	1.00034	1.00133	2.925329
412	0	-413.156	-410.386	-2.77012	94366.63	11.98616	0.995865	0.99894	1.00105	1.00414	2.548775
413	1	-426.1	-416.554	-9.54641	946961.9	9.618473	0.998694	0.999666	1.00033	1.00131	3.174894
414	0	-414.312	-410.309	-4.00279	278062.1	12.80646	0.997591	0.999383	1.00061	1.00241	2.639538
415	1	-419.061	-414.532	-4.52878	929735.2	11.1345	0.998682	0.999663	1.00034	1.00132	2.698529
416	0	-423.011	-416.474	-6.5367	35298.54	12.01388	0.993243	0.998264	1.00172	1.00677	2.862296
417	1	-418.112	-415.745	-2.36678	717649.8	13.74819	0.9985	0.999616	1.00038	1.0015	2.496356
418	0	-424.416	-417.067	-7.34918	541550.2	15.69682	0.998273	0.999558	1.00044	1.00173	2.757707
419	1	-425.26	-416.897	-8.36297	55544.06	8.29959	0.994612	0.998617	1.00137	1.0054	2.982213
420	0	-429.204	-423.411	-5.79262	197176.9	10.50473	0.997139	0.999267	1.00073	1.00286	2.809708
421	1	-414.759	-409.023	-5.73625	450934.4	8.881668	0.998108	0.999516	1.00048	1.00189	2.729764
422	0	-426.443	-415.877	-10.5661	41491.84	10.51275	0.993767	0.998399	1.00159	1.00625	3.263872
423	1	-418.216	-408.578	-9.63837	379527.1	8.917564	0.997937	0.999472	1.00053	1.00206	3.170474
424	0	-421.086	-414.577	-6.50852	261088.1	10.71147	0.997513	0.999364	1.00063	1.00249	2.878496
425	1	-424.914	-411.348	-13.5664	280021.3	11.28777	0.997599	0.999385	1.00061	1.0024	3.499798
426	0	-422.922	-412.359	-10.5629	93729.29	10.74775	0.995851	0.998936	1.00106	1.00415	3.255713
427	1	-427.715	-413.228	-14.487	921730.2	6.521626	0.998676	0.999662	1.00034	1.00132	3.568905
428	0	-412.932	-407.472	-5.46016	978904.1	12.38409	0.998716	0.999672	1.00033	1.00129	2.764697
429	1	-425.31	-414.386	-10.9244	748046.4	8.786909	0.998531	0.999624	1.00037	1.00147	3.311513
430	0	-413.996	-406.519	-7.47733	892513.7	12.111	0.998655	0.999656	1.00034	1.00135	2.937345
431	1	-431.385	-419.883	-11.5014	996331.9	7.97932	0.998727	0.999674	1.00032	1.00127	3.340509
432	0	-422.413	-413.841	-8.57194	414258.9	11.00159	0.998026	0.999495	1.0005	1.00198	3.065033
433	1	-425.916	-415.319	-10.5976	673126.5	9.873321	0.998451	0.999604	1.0004	1.00155	3.281649
434	0	-427.007	-415.557	-11.4506	218126.8	8.528563	0.99728	0.999304	1.00069	1.00272	3.364115
435	1	-429.474	-416.975	-12.4988	205127.5	9.735245	0.997195	0.999282	1.00072	1.00281	3.478581
436	0	-422.686	-419.082	-3.6047	518972.2	12.35135	0.998236	0.999549	1.00045	1.00177	2.615259
437	1	-435.997	-420.13	-15.8674	292330.4	6.671912	0.99765	0.999399	1.0006	1.00235	3.803598
438	0	-423.775	-412.721	-11.0541	14500.02	12.98428	0.989464	0.997284	1.00268	1.01058	3.178763
439	1	-432.566	-420.948	-11.6174	824707	9.442284	0.998601	0.999642	1.00036	1.0014	3.392584
440	0	-427.302	-420.251	-7.05053	601132.7	13.063	0.998361	0.999581	1.00042	1.00164	2.867189
441	1	-433.957	-420.311	-13.6456	957663.1	9.969771	0.998701	0.999668	1.00033	1.0013	3.585871
442	0	-421.072	-412.731	-8.34039	819301.3	12.26761	0.998596	0.999641	1.00036	1.0014	3.002209
443	1	-424.169	-415.571	-8.59825	614184.1	13.78984	0.998379	0.999585	1.00041	1.00162	2.947339
444	0	-429.238	-419.579	-9.6591	880570.9	10.96816	0.998646	0.999654	1.00035	1.00135	3.164947
445	1	-421.968	-410.555	-11.4125	171129.5	7.615897	0.996929	0.999214	1.00078	1.00307	3.295793
446	0	-420.807	-412.003	-8.80401	956172.6	10.98605	0.9987	0.999668	1.00033	1.0013	3.086529
447	1	-432.481	-419.983	-12.4988	624467.7	10.80618	0.998392	0.999589	1.00041	1.00161	3.432739
448	0	-421.515	-408.287	-13.2287	103011.3	7.747173	0.996042	0.998986	1.00101	1.00396	3.543795
449	1	-409.197	-406.647	-2.54995	178427.5	13.61119	0.996992	0.99923	1.00077	1.00301	2.512671
450	0	-422.854	-414.138	-8.71575	43253.03	12.02603	0.993895	0.998432	1.00155	1.00612	3.043171
451	1	-418.232	-408.161	-10.0708	749429.8	13.87816	0.998532	0.999625	1.00037	1.00147	3.048596
452	0	-425.95	-417.535	-8.41478	97166.61	14.04788	0.995925	0.998956	1.00104	1.00408	2.920017
453	1	-422.26	-414.593	-7.66657	644016.4	8.784506	0.998417	0.999595	1.0004	1.00158	2.940588
454	0	-425.929	-419.365	-6.56456	664178.9	9.614935	0.998441	0.999601	1.0004	1.00156	2.864747
455	1	-420.912	-415.175	-5.7371	350124.1	11.84875	0.997853	0.999451	1.00055	1.00215	2.798944
456	0	-427.07	-418.851	-8.21971	456248.3	9.795364	0.998119	0.999519	1.00048	1.00188	3.039901
457	1	-412.681	-408.621	-4.06029	408944.8	10.87255	0.998013	0.999492	1.00051	1.00199	2.653015
458	0	-430.694	-422.931	-7.76336	655004.5	10.30021	0.99843	0.999598	1.0004	1.00157	2.997806
459	1	-427.831	-413.29	-14.5411	778834.4	6.524771	0.99856	0.999632	1.00037	1.00144	3.577812
460	0	-425.94	-417.695	-8.24561	945460.3	8.201611	0.998693	0.999666	1.00033	1.00131	2.958138
461	1	-420.689	-411.219	-9.46966	520134.1	9.949664	0.998238	0.999549	1.00045	1.00176	3.167122
462	0	-423.134	-408.462	-14.6724	545025.4	12.3697	0.998279	0.99956	1.00044	1.00172	3.50979
463	1	-419.734	-415.395	-4.33916	514568.8	11.90241	0.998229	0.999547	1.00045	1.00177	2.680501
464	0	-428.208	-418.624	-9.58316	617840.7	10.34106	0.998383	0.999586	1.00041	1.00162	3.173783
465	1	-423.555	-414.395	-9.16064	949795.8	8.641655	0.998696	0.999667	1.00033	1.0013	3.102786
466	0	-417.459	-413.21	-4.24973	932659.4	13.53037	0.998684	0.999664	1.00034	1.00132	2.639977
467	1	-424.45	-415.238	-9.21167	307816	9.929893	0.99771	0.999414	1.00058	1.00229	3.141235
468	0	-415.819	-409.554	-6.26475	964620.2	7.877328	0.998706	0.999669	1.00033	1.00129	2.667682
469	1	-416.52	-405.548	-10.9725	292286.8	9.809498	0.99765	0.999399	1.0006	1.00235	3.320712
470	0	-408.35	-405.126	-3.22378	353559.1	14.03645	0.997863	0.999453	1.00055	1.00214	2.550822
471	1	-424.253	-413.745	-10.5078	398612.9	11.72949	0.997987	0.999485	1.00051	1.00201	3.207702
472	0	-423.598	-412.724	-10.8746	132102.7	14.86959	0.996505	0.999105	1.00089	1.0035	3.039188
473	1	-427.119	-410.767	-16.3521	598215.2	7.560944	0.998357	0.99958	1.00042	1.00164	3.9429
474	0	-416.225	-407.626	-8.59918	680942.1	10.06625	0.99846	0.999606	1.00039	1.00154	3.079839
475	1	-422.079	-413.428	-8.65099	845831.6	10.77633	0.998618	0.999647	1.00035	1.00138	3.077267
476	0	-416.999	-408.339	-8.6603	250631.7	10.97171	0.997462	0.99935	1.00065	1.00254	3.073798
477	1	-408.305	-401.635	-6.67025	41485.85	10.23043	0.993766	0.998399	1.00159	1.00625	2.890842
478	0	-428.569	-416.632	-11.9378	22712.49	8.015319	0.991578	0.997833	1.00214	1.00845	3.397588
479	1	-419.581	-415.351	-4.22918	813643	9.582857	0.998591	0.99964	1.00036	1.00141	2.619793
480	0	-425.223	-415.961	-9.2615	267377.2	8.276199	0.997543	0.999371	1.00063	1.00246	3.088521
481	1	-421.444	-412.375	-9.06897	879418.7	9.380406	0.998645	0.999653	1.00035	1.00136	3.121479
482	0	-413.487	-404.422	-9.06451	399452.7	9.299848	0.99799	0.999486	1.00051	1.00201	3.119166
483	1	-426.794	-412.488	-14.3063	378117.5	10.42372	0.997934	0.999471	1.00053	1.00207	3.625349
484	0	-427.628	-410.992	-16.6361	833813.7	9.389298	0.998608	0.999644	1.00036	1.00139	3.927591
