Iteration	Posterior	Likelihood	Prior	prob_rate_12	prob_rate_13	prob_rate_21	prob_rate_23	prob_rate_31	prob_rate_32	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
740	-29.1386	-54.8396	25.701	0	0	0	0	1	0	0.0006314156	0.000526513	0.0006143211	0.00318757	0	0.0003303634	0.0216482	0.848022	0.13033
741	-37.2386	-55.9279	18.6893	1	0	0	0	1	0	0	0.001231839	0.0006143211	0.00318757	0	0.000714956	0.0103931	0.407128	0.582478
742	-41.6941	-54.5828	12.8888	1	1	0	0	1	0	0	0	0.0006143211	0.003740864	0	0.0002932479	0.317575	0.317452	0.364974
743	-38.1241	-55.9346	17.8105	1	0	0	0	1	0	0	0.0006026879	0.002629053	0.003354805	0	0.0002932479	0.372232	0.181131	0.446636
744	-38.5279	-55.7219	17.194	1	0	0	0	1	0	0	0.0001628769	0.002629053	0.004587998	0	0.0002932479	0.246815	0.100609	0.652575
745	-41.4727	-53.5811	12.1085	1	1	0	0	1	0	0	0	0.0006215328	0.004587998	0	0.0004431758	0.253429	0.657579	0.0889916
746	-38.5307	-57.3996	18.8689	1	0	0	0	1	0	0	0.0007549368	0.0007282195	0.002640966	0	0.001393387	0.480764	0.311881	0.207355
747	-44.5048	-58.7019	14.1971	1	1	0	0	1	0	0	0	0.0002583021	0.002139547	0	0.0005667367	0.535207	0.347199	0.117594
748	-36.9208	-57.2944	20.3736	1	1	0	0	0	0	0	0	0.0006852879	0.002139547	0.0001893155	0.0005667367	0.487092	0.315986	0.196922
749	-36.9764	-56.4985	19.5221	0	1	0	0	1	0	0.0003101355	0	0.001790485	0.002139547	0	0.0004366931	0.459225	0.333154	0.207621
750	-37.9785	-56.7109	18.7324	1	0	0	0	1	0	0	0.0004466187	0.001790485	0.002139547	0	0.001316514	0.306581	0.554811	0.138609
751	-39.1267	-59.7949	20.6682	1	0	0	0	1	0	0	0.0005907193	0.0007477329	0.001015868	0	0.0008474413	0.385585	0.500916	0.113499
752	-49.0201	-61.1409	12.1208	1	1	0	0	1	0	0	0	0.003773558	0.001015868	0	0.0008474413	0.385585	0.500916	0.113499
753	-43.1551	-54.8419	11.6868	1	1	0	0	1	0	0	0	0.0006461016	0.00492894	0	0.0006203564	0.525068	0.22003	0.254902
754	-42.7352	-53.401	10.6658	1	1	0	0	1	0	0	0	0.002035195	0.00492894	0	0.0005453516	0.245958	0.635037	0.119005
755	-37.8533	-56.1682	18.3149	1	0	0	0	1	0	0	0.0001241808	0.002401736	0.002870016	0	0.0008346529	0.628062	0.265888	0.106049
756	-36.8057	-56.3106	19.5049	1	0	0	0	1	0	0	0.0001241808	0.0005815171	0.003302269	0	0.0006909986	0.764159	0.144621	0.0912204
757	-36.7196	-56.3064	19.5868	1	1	0	0	0	0	0	0	0.0005815171	0.003302269	1.878622e-05	0.0006909986	0.749526	0.141852	0.108622
758	-36.6312	-56.0733	19.4421	0	1	0	0	1	0	0.0001082594	0	0.0005815171	0.003474523	0	0.0006154993	0.749526	0.141852	0.108622
759	-38.4945	-56.3022	17.8077	1	1	0	0	0	0	0	0	0.002329466	0.003474523	0.0001188356	0.0009605192	0.186538	0.215584	0.597878
760	-30.5144	-55.7019	25.1874	1	0	0	0	0	0	0	0.000849539	0.0006378343	0.003474523	2.86892e-05	0.0009605192	0.190622	0.51908	0.290298
761	-40.1743	-56.8485	16.6742	1	1	0	0	0	0	0	0	0.003764147	0.003474523	5.380164e-05	0.001049702	0.0993066	0.716479	0.184215
762	-42.1303	-56.7325	14.6023	1	0	0	0	1	0	0	0.00056383	0.002783103	0.006612237	0	0.001049702	0.532754	0.290279	0.176967
763	-38.4497	-58.4411	19.9914	1	0	0	0	1	0	0	0.0006384604	0.0007136647	0.001671047	0	0.001049702	0.532754	0.290279	0.176967
764	-44.7734	-58.4591	13.6857	1	1	0	0	1	0	0	0	0.0009020434	0.001671047	0	0.001049702	0.557339	0.142676	0.299985
765	-55.8885	-62.0319	6.14339	1	1	0	1	1	0	0	0	0.001925736	0	0	0.002838485	0.0362837	0.85167	0.112047
766	-46.6473	-59.5116	12.8643	1	1	0	0	1	0	0	0	0.001925736	0.000547608	0	0.002206555	0.0303648	0.699558	0.270077
767	-41.1282	-59.4427	18.3144	1	1	0	0	0	0	0	0	0.0008628683	0.001967155	0.001194588	0.002206555	0.10462	0.459344	0.436036
768	-45.9929	-58.49	12.4971	1	1	0	0	1	0	0	0	0.0008628683	0.001967155	0	0.002322527	0.0983103	0.49195	0.40974
769	-42.8998	-54.6602	11.7605	1	1	0	0	1	0	0	0	0.0008628683	0.004309942	0	0.0009277804	0.00949048	0.361551	0.628958
770	-43.0287	-54.9144	11.8857	1	1	0	0	1	0	0	0	0.002036253	0.002975352	0	0.0009277804	0.00490527	0.67001	0.325085
771	-42.3338	-56.0243	13.6905	1	1	0	0	1	0	0	0	0.0003313972	0.002975352	0	0.000309842	0.00392147	0.535632	0.460446
772	-36.7309	-55.4701	18.7392	0	1	0	0	1	0	0.0001018035	0	0.0003313972	0.004823661	0	0.0004276105	0.00551898	0.34646	0.648021
773	-42.0208	-54.2178	12.197	1	1	0	0	1	0	0	0	0.000544148	0.004566993	0	0.0004276105	0.00681333	0.427715	0.565472
774	-42.2922	-53.802	11.5098	1	1	0	0	1	0	0	0	0.0009141765	0.004566993	0	0.0009420312	0.0173844	0.799956	0.182659
775	-34.7266	-53.1489	18.4223	1	1	0	0	0	0	0	0	0.0009141765	0.004566993	3.344985e-06	0.0006077869	0.0173844	0.799956	0.182659
776	-21.0991	-52.887	31.7879	0	0	0	0	0	0	0.0001461674	4.38851e-05	0.0009141765	0.004566993	1.627802e-05	0.0003343576	0.00944429	0.898926	0.0916297
777	-50.9227	-56.509	5.58634	1	1	0	0	1	1	0	0	0.0009141765	0.004566993	0	0	0.00704051	0.814232	0.178727
778	-52.0984	-55.6039	3.50557	1	1	0	0	1	1	0	0	0.0009141765	0.007245027	0	0	0.0263656	0.798386	0.175249
779	-47.0003	-59.6321	12.6318	1	1	0	0	0	1	0	0	0.0009141765	0.003605336	0.0004597033	0	0.011925	0.784855	0.20322
780	-29.0022	-54.2449	25.2427	0	0	0	0	1	0	6.111215e-05	0.0008015854	0.0009141765	0.003605336	0	0.0004977222	0.144076	0.546465	0.309459
781	-46.7275	-55.5606	8.83309	1	1	0	0	1	0	0	0	0.001630616	0.007739902	0	0.0004977222	0.263104	0.171777	0.565119
782	-50.0255	-57.934	7.90851	1	1	0	0	1	0	0	0	0.001630616	0.007739902	0	0.001687693	0.07477	0.215679	0.709551
783	-40.1479	-57.3566	17.2087	0	0	0	0	1	1	0.0002210396	0.001010641	0.001630616	0.004792039	0	0	0.22827	0.559887	0.211843
784	-43.0537	-53.786	10.7323	1	1	0	0	1	0	0	0	0.002469662	0.004792039	0	0.0001622025	0.245093	0.61897	0.135937
785	-35.2545	-53.7023	18.4478	1	1	0	0	0	0	0	0	0.001044831	0.004792039	1.132435e-05	0.0002113295	0.215358	0.314391	0.470251
786	-41.2739	-53.1276	11.8537	1	1	0	0	1	0	0	0	0.001044831	0.004792039	0	0.0001437627	0.15379	0.624369	0.221841
787	-35.7545	-53.6297	17.8752	0	1	0	0	1	0	0.0005505771	0	0.001044831	0.004792039	0	0.000409086	0.393667	0.487213	0.11912
788	-41.6425	-53.5802	11.9378	1	1	0	0	1	0	0	0	0.0006712647	0.004792039	0	0.000409086	0.184619	0.550576	0.264805
789	-42.3261	-53.5424	11.2163	1	1	0	0	1	0	0	0	0.001599826	0.004792039	0	0.000409086	0.11942	0.356138	0.524442
790	-33.3918	-57.6732	24.2814	1	0	0	0	0	0	0	0.0006657447	0.000286153	0.004792039	0.0006623693	0.0007109613	0.149015	0.444397	0.406588
791	-32.7431	-57.1372	24.3941	0	1	0	0	0	0	0.001042649	0	0.000286153	0.004792039	0.0004457137	0.0004055729	0.151748	0.434205	0.414046
792	-43.9639	-55.9774	12.0134	1	1	0	0	1	0	0	0	0.000286153	0.004792039	0	0.0006968147	0.0874682	0.412951	0.49958
793	-38.5889	-56.9188	18.3299	1	1	0	0	0	0	0	0	0.000286153	0.004792039	0.0001493269	0.0009837335	0.297533	0.31789	0.384577
794	-41.4243	-53.1235	11.6991	1	1	0	0	1	0	0	0	0.00112849	0.004792039	0	0.000259035	0.219047	0.497823	0.28313
795	-42.0451	-53.4637	11.4186	1	1	0	0	1	0	0	0	0.00112849	0.004792039	0	0.0006200734	0.219047	0.497823	0.28313
796	-41.6375	-53.6479	12.0104	1	1	0	0	1	0	0	0	0.0007436092	0.004792039	0	0.0002432544	0.300351	0.427689	0.27196
797	-42.4903	-53.9316	11.4413	1	1	0	0	1	0	0	0	0.001641237	0.004792039	0	7.816281e-05	0.319762	0.415823	0.264415
798	-29.7467	-55.9908	26.2441	1	0	0	0	0	0	0	3.725584e-05	0.001641237	0.002783367	6.945557e-05	5.985402e-05	0.368239	0.376206	0.255556
799	-43.6163	-56.6709	13.0545	1	1	0	0	1	0	0	0	0.001641237	0.002783367	0	1.046791e-05	0.280438	0.679397	0.0401645
800	-43.3632	-55.1392	11.776	1	1	0	0	1	0	0	0	0.001641237	0.004428895	0	1.046791e-05	0.302806	0.673999	0.0231946
801	-36.5156	-55.5344	19.0188	1	0	0	0	1	0	0	0.0003781399	0.0004906964	0.004428895	0	2.686566e-05	0.302806	0.673999	0.0231946
802	-37.5319	-54.7502	17.2183	1	0	0	0	1	0	0	0.0001918576	0.001005684	0.00642641	0	1.795352e-05	0.257467	0.722811	0.0197217
803	-43.8719	-54.2216	10.3497	1	1	0	0	1	0	0	0	0.0008003598	0.00642641	0	0.0006894926	0.463606	0.500882	0.0355117
804	-41.6945	-55.457	13.7625	0	1	0	0	1	0	0.003290713	0	0.00198499	0.00642641	0	0.0003876205	0.113433	0.863902	0.0226651
805	-29.2986	-54.8618	25.5632	0	1	0	0	0	0	0.0001233895	0	0.00198499	0.002971932	3.96618e-05	0.0003475327	0.368239	0.437478	0.194282
806	-34.9799	-53.7456	18.7656	0	1	0	0	1	0	0.000126864	0	0.00198499	0.003191047	0	0.0003475327	0.0720215	0.882827	0.0451518
807	-36.7455	-54.6061	17.8606	0	1	0	0	1	0	0.001213123	0	0.00198499	0.003191047	0	0.0004260624	0.117402	0.808996	0.073602
808	-41.6074	-53.7492	12.1418	1	1	0	0	1	0	0	0	0.00198499	0.003456923	0	0.0001678444	0.21092	0.721777	0.067303
809	-36.3074	-54.8762	18.5688	0	1	0	0	1	0	0.000305507	0	0.00198499	0.003456923	0	0.0001563688	0.548754	0.296852	0.154394
810	-32.0635	-56.2069	24.1435	0	0	0	0	1	0	0.001492249	2.22867e-05	0.00198499	0.003456923	0	0.0003382812	0.644191	0.146334	0.209476
811	-36.311	-53.9921	17.681	1	0	0	0	1	0	0	0.000204459	0.0007603314	0.005743297	0	0.0003382812	0.202869	0.366364	0.430767
812	-41.4827	-55.0203	13.5376	1	1	0	0	1	0	0	0	0.0007603314	0.002892778	0	0.0001602381	0.260358	0.432292	0.30735
813	-37.843	-56.2976	18.4546	0	1	0	0	1	0	0.002237392	0	0.0007603314	0.002892778	0	0.0001602381	0.196058	0.620472	0.18347
814	-43.6304	-54.8935	11.2631	1	1	0	0	1	0	0	0	0.0004127272	0.006222067	0	0.0001059796	0.189275	0.599007	0.211717
815	-46.3932	-57.6493	11.2561	0	1	0	0	1	1	0.000114904	0	0.0004127272	0.006222067	0	0	0.0951467	0.354366	0.550488
816	-46.9412	-57.3181	10.377	1	1	0	0	1	0	0	0	0.0004451768	0.005922909	0	0.001513124	0.263416	0.331075	0.405509
817	-47.2278	-58.2378	11.0101	1	0	0	0	1	1	0	0.0006490826	0.000494399	0.005922909	0	0	0.164022	0.206151	0.629828
818	-37.4273	-55.483	18.0557	1	1	0	0	0	0	0	0	0.0004105739	0.005922909	9.698285e-05	0.000133714	0.203421	0.33985	0.456729
819	-46.0783	-56.1056	10.0273	1	1	0	0	1	0	0	0	0.0004283745	0.007759293	0	0.0001435992	0.203421	0.33985	0.456729
820	-40.2074	-56.1648	15.9574	1	0	0	0	1	0	0	6.219382e-05	0.0005813723	0.007759293	0	0.0008618807	0.436182	0.372043	0.191775
821	-28.8365	-54.5324	25.6959	1	0	0	0	0	0	0	0.0009881222	0.0008739319	0.003120329	9.044651e-06	0.0003052992	0.223871	0.633588	0.14254
822	-29.3212	-54.9527	25.6315	0	1	0	0	0	0	0.0008199496	0	0.0008739319	0.003120329	1.85531e-05	0.0005468177	0.266479	0.563852	0.169669
823	-47.1032	-60.2241	13.1209	0	1	0	0	1	1	0.0003554326	0	0.0008739319	0.003120329	0	0	0.455036	0.317306	0.227658
824	-37.2928	-56.7359	19.4431	1	1	0	0	0	0	0	0	0.0005185071	0.003120329	0.0002897707	0.0008499308	0.371188	0.305782	0.323029
825	-42.1398	-54.5602	12.4204	1	1	0	0	1	0	0	0	0.001396084	0.003120329	0	0.0007347792	0.0621038	0.449463	0.488433
826	-34.2419	-53.5123	19.2704	0	1	0	0	1	0	1.415334e-05	0	0.001396084	0.003120329	0	0.0004702337	0.0305589	0.917499	0.0519421
827	-34.9304	-54.041	19.1106	0	1	0	0	1	0	0.0002198722	0	0.001396084	0.003120329	0	0.0004702337	0.0207729	0.623685	0.355542
828	-23.0767	-54.9746	31.898	0	0	0	0	0	0	0.00041695	0.0004175666	0.001396084	0.003120329	0.0001655879	0.0003636823	0.0813411	0.585108	0.333551
829	-35.4358	-54.3901	18.9543	1	0	0	0	1	0	0	0.0002593412	0.001396084	0.003120329	0	0.0006318314	0.0929595	0.515491	0.391549
830	-35.6384	-54.6292	18.9909	1	0	0	0	1	0	0	0.0005808149	0.001396084	0.003120329	0	0.0002633558	0.123841	0.359762	0.516397
831	-35.3408	-54.2585	18.9177	1	0	0	0	1	0	0	0.0006630156	0.001396084	0.003120329	0	0.0002753301	0.0131932	0.539247	0.44756
832	-30.7877	-56.9396	26.1519	0	0	0	0	1	0	0.0001201794	0.0006630156	0.0001998854	0.003452232	0	0.0002745325	0.0165806	0.6777	0.305719
833	-36.7241	-55.3369	18.6127	1	1	0	0	0	0	0	0	0.00125893	0.003452232	7.624081e-05	0.001059821	0.0339793	0.339497	0.626523
834	-37.0419	-55.4004	18.3585	0	1	0	0	1	0	0.0004034892	0	0.00125893	0.003452232	0	0.001059821	0.0705654	0.34619	0.583244
835	-30.1933	-55.2902	25.0969	0	0	0	0	1	0	0.0001076068	0.0001890762	0.00125893	0.003452232	0	0.001059821	0.310418	0.348998	0.340584
836	-42.0805	-54.2264	12.1459	1	1	0	0	1	0	0	0	0.001194997	0.00334972	0	0.001059821	0.0238975	0.949883	0.0262199
837	-42.9447	-55.7021	12.7574	1	1	0	0	1	0	0	0	0.0004079169	0.00334972	0	0.001059821	0.0248775	0.947827	0.0272952
838	-39.1225	-58.4902	19.3678	0	1	0	0	1	0	5.492046e-05	0	0.0004079169	0.003010999	0	0.001401666	0.528576	0.143146	0.328278
839	-37.0899	-54.8889	17.7989	0	1	0	0	1	0	0.0002166242	0	0.0006728677	0.005807939	0	0.0001971868	0.722809	0.195747	0.0814436
840	-38.6978	-55.5946	16.8968	1	0	0	0	1	0	0	0.001377706	0.0006728677	0.005807939	0	0.0001971868	0.722809	0.195747	0.0814436
841	-35.7022	-54.5087	18.8064	1	0	0	0	1	0	0	0.0001822941	0.002271837	0.00294662	0	0.0001971868	0.218461	0.768617	0.0129221
842	-30.2425	-56.9891	26.7466	1	0	0	0	0	0	0	0.001020647	0.0007411591	0.001936022	4.93581e-05	0.0001971868	0.17662	0.812933	0.0104472
843	-42.736	-56.6394	13.9034	1	1	0	0	1	0	0	0	0.0007411591	0.001936022	0	0.0006653321	0.385912	0.581326	0.0327622
844	-42.1244	-54.4365	12.3121	1	1	0	0	1	0	0	0	0.0007411591	0.003984112	0	0.0006653321	0.616173	0.367607	0.0162197
845	-34.9329	-53.8591	18.9262	1	1	0	0	0	0	0	0	0.0007411591	0.004033067	4.243669e-06	0.0006653321	0.283299	0.647837	0.0688638
846	-37.6614	-56.183	18.5216	1	0	0	0	1	0	0	0.0008684766	0.0007411591	0.003250725	0	0.0011042	0.520804	0.38106	0.0981362
847	-37.7943	-56.3818	18.5874	0	1	0	0	1	0	0.0007837576	0	0.0007411591	0.003250725	0	0.0011042	0.218085	0.342361	0.439554
848	-28.9076	-54.1877	25.2801	0	0	0	0	1	0	8.015502e-05	0.0006199414	0.001492245	0.003250725	0	0.0003887945	0.34386	0.539809	0.11633
849	-29.4665	-54.727	25.2606	1	0	0	0	0	0	0	0.000751567	0.001492245	0.003250725	0.0002131143	0.0001493525	0.0923476	0.876411	0.0312418
850	-36.2773	-54.7774	18.5001	1	0	0	0	1	0	0	0.0009775662	0.001492245	0.003444118	0	7.821901e-05	0.464238	0.509809	0.0259525
851	-43.1409	-54.3013	11.1604	1	1	0	0	1	0	0	0	0.001492245	0.005231747	0	0.0001489775	0.565339	0.183637	0.251024
852	-30.1697	-54.872	24.7024	0	0	0	0	1	0	0.0001825243	0.001620092	0.001526494	0.003097326	0	0.0001489775	0.213462	0.691755	0.0947826
853	-29.721	-54.6642	24.9432	0	1	0	0	0	0	0.001304378	0	0.001526494	0.003097326	1.286203e-05	0.0003243977	0.177757	0.723158	0.0990853
854	-35.0188	-54.5944	19.5756	0	1	0	0	1	0	0.0001533837	0	0.0007565966	0.003097326	0	0.0006007367	0.0557967	0.611816	0.332388
855	-35.814	-53.1499	17.3359	1	0	0	0	1	0	0	0.0004606085	0.001493001	0.004936197	0	0.0006007367	0.0768433	0.842593	0.0805639
856	-42.8347	-56.911	14.0763	1	1	0	0	1	0	0	0	0.001107187	0.001589958	0	0.000422843	0.0921812	0.828593	0.0792254
857	-30.9326	-56.7276	25.795	0	1	0	0	0	0	0.0008619083	0	0.001440025	0.002386349	0.0002363259	0.0002444937	0.470046	0.509733	0.0202212
858	-41.9207	-55.2558	13.3352	1	1	0	0	1	0	0	0	0.001440025	0.002386349	0	0.0002475192	0.483561	0.495637	0.0208026
859	-36.1103	-56.3185	20.2082	1	1	0	0	0	0	0	0	0.0009030522	0.002386349	0.000160495	0.0003438963	0.634864	0.337824	0.0273116
860	-42.3269	-55.5214	13.1946	1	1	0	0	1	0	0	0	0.0009030522	0.002386349	0	0.0009654206	0.206124	0.785008	0.00886739
861	-37.4841	-55.0525	17.5684	1	0	0	0	1	0	0	7.600606e-05	0.0009030522	0.005338353	0	0.0008739375	0.771438	0.209859	0.0187029
862	-41.5336	-52.9579	11.4243	1	1	0	0	1	0	0	0	0.0009030522	0.005338353	0	0.0002918284	0.105011	0.687917	0.207072
863	-36.5799	-53.5026	16.9227	1	0	0	0	1	0	0	0.0001845103	0.001764791	0.005338353	0	0.0007347663	0.0437377	0.751742	0.204521
864	-36.8451	-54.9451	18.1	1	1	0	0	0	0	0	0	0.0006857751	0.005338353	0.0002416231	0.0002413928	0.225391	0.287493	0.487116
865	-35.8825	-55.335	19.4525	1	1	0	0	0	0	0	0	0.0006857751	0.003384236	0.0004307117	0.000265731	0.0883086	0.720839	0.190852
866	-37.9835	-56.3596	18.3762	1	1	0	0	0	0	0	0	0.001049304	0.004596898	0.0004307117	7.478689e-05	0.256641	0.188707	0.554652
867	-46.0587	-57.3212	11.2625	0	1	0	0	1	1	0.001095243	0	0.001049304	0.004596898	0	0	0.0691206	0.704753	0.226127
868	-42.7646	-54.1761	11.4115	1	1	0	0	1	0	0	0	0.001049304	0.004415815	0	0.0010846	0.143444	0.696871	0.159685
869	-42.8098	-54.3901	11.5803	1	1	0	0	1	0	0	0	0.0008320865	0.004415815	0	0.0010846	0.15014	0.691423	0.158437
870	-34.7717	-55.9741	21.2024	1	0	0	0	0	0	0	0.002795958	0.001933599	0.005426293	5.929138e-05	0.0008648753	0.176211	0.538708	0.285081
871	-39.9862	-55.2488	15.2626	1	0	0	0	1	0	0	9.944933e-05	0.002913686	0.006280945	0	0.0008648753	0.219973	0.661467	0.11856
872	-40.4198	-57.1339	16.7141	1	0	0	0	1	0	0	0.001966534	0.00155671	0.003289436	0	0.001478228	0.428702	0.340239	0.231059
873	-41.8225	-54.1067	12.2842	1	1	0	0	1	0	0	0	0.00155671	0.003289436	0	0.0005803786	0.168263	0.495344	0.336393
874	-37.071	-57.025	19.954	1	0	0	0	1	0	0	0.0005075926	0.00155671	0.001884873	0	0.0001718493	0.2705	0.434456	0.295043
875	-39.3204	-59.0182	19.6978	1	1	0	0	0	0	0	0	0.00155671	0.001884873	0.0006336072	0.0003755027	0.204271	0.415802	0.379927
876	-38.1901	-54.9454	16.7552	1	0	0	0	1	0	0	0.000637177	0.00155671	0.005069497	0	0.0009745345	0.233645	0.331793	0.434562
877	-31.5496	-54.7886	23.239	0	0	0	0	1	0	0.0008153597	0.0002991154	0.00155671	0.005069497	0	0.0007181475	0.233645	0.331793	0.434562
878	-42.4766	-53.5955	11.1188	1	1	0	0	1	0	0	0	0.001072464	0.005069497	0	0.0007844702	0.326621	0.610314	0.0630652
879	-38.8686	-54.9421	16.0735	0	1	0	0	1	0	0.0004671433	0	0.001007747	0.006663856	0	0.0009765346	0.378543	0.567302	0.0541554
880	-51.4706	-55.429	3.95844	1	1	0	0	1	1	0	0	0.0009124795	0.006663856	0	0	0.0252847	0.904022	0.0706931
881	-39.4602	-56.2167	16.7565	1	0	0	0	0	1	0	0.0005473474	0.0009124795	0.006663856	0.0001125936	0	0.092034	0.842114	0.065852
882	-36.9194	-53.9895	17.0701	1	0	0	0	1	0	0	0.0001981952	0.0007441799	0.006663856	0	0.0002263756	0.259351	0.555078	0.185571
883	-30.5307	-53.7395	23.2088	0	0	0	0	1	0	0.0002347312	6.573273e-05	0.001394793	0.006663856	0	0.0001385838	0.156215	0.632374	0.211412
884	-36.5487	-53.7532	17.2046	0	1	0	0	1	0	0.0002347312	0	0.001394793	0.005839812	0	0.0001902853	0.408397	0.374493	0.21711
885	-39.3651	-56.7295	17.3644	1	1	0	0	0	0	0	0	0.0005421135	0.005839812	0.0008087761	0.0002632034	0.475337	0.435875	0.0887881
886	-35.3084	-55.1728	19.8643	1	0	0	0	1	0	0	0.0002211862	0.0005421135	0.003119239	0	0.0003538325	0.475337	0.435875	0.0887881
887	-29.3335	-55.9452	26.6117	0	1	0	0	0	0	0.0003060486	0	0.0003290158	0.003119239	9.906952e-06	0.0003538325	0.328409	0.634682	0.0369089
888	-34.2239	-54.3474	20.1235	1	1	0	0	0	0	0	0	0.0006351464	0.003119239	9.906952e-06	0.0001385392	0.0947562	0.894594	0.0106494
889	-41.4481	-54.9499	13.5018	1	1	0	0	1	0	0	0	0.0006351464	0.003119239	0	0.0001050432	0.273875	0.559448	0.166676
890	-30.5516	-55.5621	25.0105	0	0	0	0	1	0	0.0003319904	0.001695847	0.0008662707	0.002894877	0	0.0003898768	0.273875	0.559448	0.166676
891	-35.1827	-54.4653	19.2826	1	0	0	0	1	0	0	0.000834115	0.0008662707	0.002894877	0	0.0003898768	0.107727	0.826712	0.0655608
892	-42.7514	-55.1185	12.3672	1	1	0	0	1	0	0	0	0.001238732	0.002894877	0	0.001186154	0.226601	0.719617	0.0537819
893	-35.2664	-58.2309	22.9645	1	0	0	0	0	0	0	0.003292797	0.000272072	0.00427151	0.000337136	0.0006385779	0.226601	0.719617	0.0537819
894	-36.5758	-54.3219	17.7461	0	1	0	0	1	0	0.001313045	0	0.001260285	0.00427151	0	0.0001177448	0.355436	0.560204	0.0843598
895	-45.884	-55.8887	10.0047	1	0	0	0	1	1	0	0.0005913248	0.0009308474	0.006838142	0	0	0.149359	0.815191	0.0354492
896	-39.5033	-54.8715	15.3681	0	1	0	0	1	0	0.0007325209	0	0.001905444	0.006838142	0	0.0005470353	0.490797	0.392717	0.116487
897	-46.1028	-54.8091	8.7063	1	1	0	0	1	0	0	0	0.001936975	0.007626388	0	0.0004680667	0.490797	0.392717	0.116487
898	-45.6283	-54.6049	8.97664	1	1	0	0	1	0	0	0	0.001936975	0.007626388	0	0.0001201341	0.358803	0.556038	0.0851589
899	-36.2056	-55.0608	18.8552	1	0	0	0	1	0	0	0.000663524	0.001936975	0.002527314	0	0.0004073805	0.187317	0.704749	0.107934
900	-42.1446	-54.9137	12.7691	1	1	0	0	1	0	0	0	0.001936975	0.002527314	0	0.0003381602	0.268268	0.634549	0.0971831
901	-33.7563	-57.8618	24.1055	0	0	0	0	1	0	0.0006641783	0.0008803704	0.001936975	0.002527314	0	0.001334715	0.586657	0.218269	0.195074
902	-44.2358	-57.1509	12.9151	1	1	0	0	1	0	0	0	0.0007525304	0.002527314	0	0.001334715	0.700351	0.283166	0.0164825
903	-38.8406	-56.9053	18.0648	1	1	0	0	0	0	0	0	0.0007525304	0.004007865	0.000457388	0.001334715	0.53336	0.45264	0.0140005
904	-44.2404	-55.3036	11.0632	1	1	0	0	1	0	0	0	0.0007525304	0.004910719	0	0.001334715	0.438374	0.550119	0.0115072
905	-40.4438	-58.6519	18.2081	1	0	0	0	1	0	0	0.002050625	0.000882219	0.002100524	0	0.001334715	0.29429	0.188073	0.517637
906	-38.6059	-57.2461	18.6402	1	0	0	0	1	0	0	0.002050625	0.000882219	0.002100524	0	0.0007784806	0.311915	0.490056	0.19803
907	-37.7325	-55.7247	17.9922	0	1	0	0	1	0	4.995868e-05	0	0.002913807	0.003100248	0	0.0005819396	0.453427	0.397248	0.149325
908	-40.026	-58.4267	18.4006	1	0	0	0	1	0	0	0.0009578613	0.002913807	0.001919459	0	0.0003290952	0.56734	0.245821	0.186839
909	-45.9861	-58.4619	12.4759	1	1	0	0	1	0	0	0	0.002931272	0.001919459	0	0.0003290952	0.462657	0.200463	0.336879
910	-36.6013	-55.3133	18.7119	1	0	0	0	1	0	0	0.0001953758	0.0006592364	0.004030522	0	0.0008344514	0.279325	0.268858	0.451817
911	-38.375	-56.4827	18.1077	0	1	0	0	1	0	0.000512394	0	0.0006592364	0.004030522	0	0.001295056	0.0615109	0.291797	0.646692
912	-29.0667	-54.4458	25.3791	0	1	0	0	0	0	0.0006335896	0	0.0006592364	0.003953753	1.405632e-05	0.0004438436	0.031841	0.521579	0.44658
913	-44.7184	-53.7237	9.00534	1	1	0	0	1	0	0	0	0.00179542	0.007407287	0	0.0004438436	0.0715417	0.877258	0.0512005
914	-41.6271	-54.6405	13.0133	1	1	0	0	1	0	0	0	0.001361883	0.002682395	0	0.0004438436	0.0597676	0.518815	0.421418
915	-41.8641	-59.0765	17.2124	1	0	0	0	1	0	0	8.476128e-05	0.004389834	0.002082357	0	0.001092582	0.243837	0.640277	0.115886
916	-32.4093	-58.0405	25.6312	1	0	0	0	0	0	0	0.0002373792	0.001561427	0.001780825	9.144397e-05	0.001708967	0.497266	0.425687	0.0770467
917	-48.0244	-55.6264	7.60199	1	1	1	1	0	0	0	0	0	0	0.001150093	0.001736863	0.00989163	0.0431863	0.946922
918	-47.229	-55.4188	8.18975	1	1	1	1	0	0	0	0	0	0	0.0003936169	0.001736863	0.00722742	0.300894	0.691878
919	-51.2739	-57.5976	6.32366	1	1	1	1	0	0	0	0	0	0	0.0003936169	0.004138587	0.00720028	0.232236	0.760564
920	-44.836	-57.4913	12.6553	1	1	1	0	0	0	0	0	0	0.0003032303	0.0005070707	0.004138587	0.00902198	0.0379891	0.952989
921	-41.4764	-56.364	14.8875	1	1	1	0	0	0	0	0	0	0.0003032303	0.0005070707	0.001265633	0.00807124	0.139366	0.852563
922	-45.1203	-59.3693	14.249	0	1	1	1	0	0	0.0002763671	0	0	0	0.001609393	0.001011989	0.00371675	0.18209	0.814194
923	-41.2006	-56.2952	15.0946	1	0	1	1	0	0	0	9.558936e-05	0	0	0.0003398526	0.001374002	0.0558775	0.172556	0.771566
