Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
6330	-425	-411.541	-13.4593	704835.8	12.04848	23.54052	14.37333	0.251862	0.319511	0.370084	0.447086	0.0502156	0.385238	0.00510493	0.559442	0.998486	0.999613	1.00039	1.00151	2.809575
6340	-432.121	-415.133	-16.9886	853309.7	10.1578	24.02151	7.590855	0.215059	0.280389	0.330328	0.407835	0.0786445	0.118273	0.179281	0.623802	0.998624	0.999648	1.00035	1.00138	3.206694
6350	-426.529	-410.013	-16.5158	567168.7	12.012	17.55718	11.07635	0.303754	0.381976	0.439167	0.523799	0.0221484	0.660499	0.218918	0.0984345	0.998313	0.999568	1.00043	1.00169	3.259403
6360	-421.784	-409.742	-12.0419	285586	10.15297	8.389284	10.12238	0.404496	0.508125	0.580149	0.678943	0.360717	0.368034	0.11027	0.160979	0.997622	0.999391	1.00061	1.00238	2.958773
6370	-434.996	-422.096	-12.9007	826543.3	12.2124	15.16995	9.18353	0.335464	0.418699	0.478669	0.565853	0.0980566	0.371499	0.153391	0.377054	0.998602	0.999643	1.00036	1.0014	2.929178
6380	-426.505	-410.405	-16.1	612280.8	9.150519	16.34273	10.03411	0.25665	0.336427	0.396488	0.487236	0.0215488	0.0180952	0.286238	0.674119	0.998376	0.999585	1.00041	1.00162	3.292908
6390	-415.991	-406.614	-9.37684	675454.1	9.215664	11.81983	10.50221	0.315424	0.408183	0.475932	0.574361	0.026173	0.391903	0.468977	0.112947	0.998454	0.999605	1.00039	1.00155	2.682774
6400	-430.562	-420.339	-10.2232	257979.7	6.682499	12.72134	11.50599	0.233434	0.321265	0.388984	0.49204	0.206413	0.178405	0.0160055	0.599176	0.997499	0.99936	1.00064	1.0025	2.780828
6410	-434.228	-416.194	-18.034	916898.7	9.243703	9.782018	11.2472	0.351377	0.451129	0.522564	0.623725	0.213696	0.252411	0.336942	0.196952	0.998673	0.999661	1.00034	1.00133	3.48049
6420	-419.681	-409.335	-10.3461	455460.3	7.848469	10.07627	10.87453	0.30684	0.405998	0.478945	0.584596	0.138243	0.114389	0.343953	0.403414	0.998117	0.999518	1.00048	1.00188	2.807534
6430	-429.741	-417.436	-12.3059	5089.305	2.266311	1.486085	12.49257	0.314881	0.505701	0.643885	0.806803	0.267655	0.0578298	0.652178	0.0223376	0.982239	0.995393	1.00449	1.01787	3.05473
6440	-427.503	-414.663	-12.8402	703700.7	1.009933	2.013823	9.622432	0.154594	0.315196	0.461411	0.669143	0.0267421	0.448296	0.112522	0.41244	0.998485	0.999613	1.00039	1.00152	3.193415
6450	-418.6	-406.261	-12.3388	300643.9	0.1145676	1.933039	9.669437	0.057154	0.172161	0.314163	0.557981	0.0177593	0.0277309	0.385136	0.569374	0.997683	0.999407	1.00059	1.00232	3.151787
6460	-435.502	-420.675	-14.8271	332586.2	2.004439	2.958002	10.67386	0.211243	0.363249	0.488206	0.663385	0.073799	0.0569005	0.592676	0.276624	0.997797	0.999436	1.00056	1.0022	3.347736
6470	-417.911	-412.604	-5.30677	441615.4	1.535342	1.287974	12.16067	0.254667	0.452109	0.605504	0.790292	0.0340457	0.582692	0.304789	0.0784727	0.998088	0.999511	1.00049	1.00191	2.502578
6480	-418.593	-416.487	-2.10607	585863.4	0.6584746	3.013098	12.09713	0.0901957	0.20905	0.333065	0.537365	0.00109139	0.223779	0.0677163	0.707413	0.99834	0.999575	1.00042	1.00166	2.230886
6490	-415.474	-409.858	-5.61568	195403.3	3.073633	8.104301	13.70208	0.161145	0.259231	0.342229	0.473896	0.00289155	0.35545	0.218616	0.423043	0.997126	0.999264	1.00073	1.00288	2.447543
6500	-430.888	-421.082	-9.80604	552896.8	1.723805	3.514116	11.06758	0.169713	0.306737	0.425848	0.602999	0.0251629	0.148118	0.475258	0.351462	0.998291	0.999563	1.00044	1.00171	2.873372
6510	-424.774	-413.115	-11.6585	960571.8	4.532914	5.493158	8.695863	0.28484	0.410749	0.505534	0.639183	0.0347626	0.517022	0.372471	0.075745	0.998703	0.999668	1.00033	1.0013	2.954341
6520	-435.19	-415.886	-19.3036	103032.7	1.832843	4.474689	7.639327	0.15347	0.275801	0.383825	0.550891	0.0463085	0.172168	0.321324	0.4602	0.996043	0.998986	1.00101	1.00396	3.880458
6530	-437.141	-418.962	-18.1791	292487.9	4.872056	9.601588	9.539037	0.215192	0.31281	0.389999	0.507805	0.253168	0.183769	0.068517	0.494546	0.997651	0.999399	1.0006	1.00235	3.63263
6540	-431.259	-419.883	-11.3752	966104.8	5.453237	4.174272	10.60991	0.372812	0.509691	0.605819	0.731668	0.302733	0.000388125	0.36843	0.328449	0.998707	0.999669	1.00033	1.00129	2.981115
6550	-421.99	-413.238	-8.75167	295746.9	0.7158545	1.44052	10.32494	0.145228	0.31894	0.481735	0.705396	0.279443	0.226498	0.37824	0.115819	0.997664	0.999402	1.0006	1.00234	2.80016
6560	-437.299	-418.428	-18.8708	960004.3	1.5262	1.174882	7.85215	0.262383	0.464496	0.619698	0.802885	0.612361	0.0726441	0.286151	0.0288432	0.998703	0.999668	1.00033	1.0013	3.876149
6570	-429.326	-418.258	-11.0677	469264.2	1.759579	1.806743	8.175286	0.243989	0.424143	0.566482	0.74844	0.218511	0.711592	0.00342201	0.0664751	0.998145	0.999525	1.00047	1.00186	2.912767
6580	-429.543	-416.088	-13.4552	173563.8	5.308769	8.026675	10.12836	0.258936	0.366788	0.449276	0.57054	0.0570081	0.0168469	0.606357	0.319788	0.996951	0.999219	1.00078	1.00305	3.149775
6590	-422.026	-413.853	-8.17275	454670.3	5.585651	4.554011	11.64959	0.364141	0.497389	0.591672	0.71676	0.720639	0.121744	0.0799989	0.0776184	0.998116	0.999518	1.00048	1.00189	2.682729
6600	-413.566	-406.842	-6.7242	700434.7	4.489006	6.859276	10.14393	0.248714	0.363073	0.45162	0.581449	0.0449722	0.166877	0.409731	0.37842	0.998482	0.999612	1.00039	1.00152	2.505672
6610	-405.71	-401.282	-4.42741	461298.3	5.160349	6.931717	13.71865	0.276172	0.391107	0.478008	0.603313	0.11385	0.268135	0.264439	0.353576	0.998129	0.999521	1.00048	1.00187	2.353971
6620	-426.896	-410.044	-16.8514	723790.4	4.404984	5.409446	8.359355	0.281019	0.407586	0.503198	0.638157	0.357405	0.0531059	0.160218	0.429271	0.998506	0.999618	1.00038	1.00149	3.549261
6630	-423.199	-409.391	-13.8083	809548.4	9.353009	11.11785	9.651981	0.330252	0.425293	0.494148	0.593229	0.115591	0.313803	0.0367613	0.533845	0.998588	0.999639	1.00036	1.00141	3.11305
6640	-424.692	-407.782	-16.91	756923.7	9.986883	15.48314	7.708578	0.284906	0.367335	0.428384	0.519212	0.110869	0.264189	0.389416	0.235527	0.998539	0.999626	1.00037	1.00146	3.323331
6650	-417.91	-410.69	-7.22029	584636.5	6.681393	11.87881	11.98508	0.244153	0.335178	0.404927	0.510162	0.0102328	0.209759	0.498294	0.281714	0.998338	0.999575	1.00042	1.00166	2.53048
6660	-425.667	-414.3	-11.3669	565686	7.794261	8.298698	12.32127	0.340133	0.447056	0.524171	0.63288	0.00937788	0.958342	0.0057213	0.0265584	0.99831	0.999568	1.00043	1.00169	2.886638
6670	-419.641	-410.597	-9.04403	846297.5	6.763359	11.97257	10.48257	0.245372	0.336151	0.405631	0.510413	0.143728	0.0903834	0.162095	0.603794	0.998619	0.999647	1.00035	1.00138	2.672471
6680	-427.849	-415.959	-11.89	276800	6.677697	10.86267	8.729273	0.258413	0.353588	0.425903	0.533755	0.170341	0.0389814	0.605776	0.184902	0.997585	0.999382	1.00062	1.00242	2.897201
6690	-421.36	-408.478	-12.8821	796669.9	10.35633	13.07002	14.88645	0.32434	0.413181	0.477669	0.571355	0.0242922	0.303972	0.610143	0.0615928	0.998576	0.999636	1.00036	1.00142	2.826528
6700	-437.14	-420.999	-16.1408	119540.3	26.63687	30.0255	9.480587	0.389074	0.449607	0.492062	0.553727	0.0844284	0.574331	0.0548253	0.286416	0.996326	0.999059	1.00094	1.00368	2.974864
6710	-415.308	-407.473	-7.83574	930260.1	7.302031	13.7266	15.52392	0.239054	0.324348	0.389677	0.488958	0.0769182	0.138258	0.580196	0.204628	0.998682	0.999663	1.00034	1.00132	2.481756
6720	-430.892	-415.609	-15.2826	55261.32	5.320264	3.665868	10.4295	0.38813	0.530108	0.628479	0.754462	0.680916	0.0421322	0.234718	0.0422334	0.994598	0.998614	1.00138	1.00541	3.362681
6730	-418.695	-413.559	-5.13636	822237.4	7.855698	7.132211	16.83818	0.36979	0.482225	0.561817	0.671344	0.41922	0.420119	0.0333401	0.127321	0.998599	0.999642	1.00036	1.0014	2.30727
6740	-415.756	-414.5	-1.25575	667625.3	1.591182	2.551403	22.29135	0.191201	0.347849	0.480801	0.667505	0.11349	0.353614	0.370074	0.162822	0.998445	0.999602	1.0004	1.00156	1.983804
6750	-419.736	-411.695	-8.04144	653339	3.44944	4.601985	13.11509	0.254098	0.387546	0.49112	0.637906	0.289191	0.261454	0.368805	0.0805503	0.998428	0.999598	1.0004	1.00157	2.664668
6760	-419.317	-409.288	-10.0297	39176.55	6.069512	4.928136	8.952777	0.371252	0.500372	0.591375	0.712629	0.820903	0.0269023	0.0284525	0.123742	0.993585	0.998352	1.00163	1.00643	2.778359
6770	-418.118	-413.009	-5.10872	995052.2	5.54056	5.948769	10.81635	0.317182	0.439405	0.529029	0.653861	0.317787	0.0309256	0.62199	0.029297	0.998726	0.999674	1.00033	1.00127	2.382628
6780	-411.933	-401.884	-10.0483	477045.8	8.593517	11.02739	9.969612	0.311717	0.407225	0.477195	0.578723	0.0535127	0.440069	0.438266	0.0681521	0.99816	0.999529	1.00047	1.00184	2.74605
6790	-422.639	-416.947	-5.6927	324291.4	7.078613	4.101861	14.59574	0.442406	0.573848	0.661957	0.77348	0.538529	0.219461	0.0371319	0.204878	0.997769	0.999429	1.00057	1.00223	2.433551
6800	-420.533	-405.371	-15.1623	684296.2	4.884367	3.722295	10.79626	0.364468	0.507395	0.608198	0.73906	0.275029	0.601753	0.002863	0.120355	0.998464	0.999607	1.00039	1.00154	3.339659
6810	-415.446	-404.476	-10.9702	312254.4	6.785266	5.189795	8.441609	0.390243	0.515752	0.603162	0.719174	0.312984	0.496958	0.141032	0.0490254	0.997726	0.999418	1.00058	1.00228	2.828722
6820	-424.202	-406.489	-17.7127	262449.8	7.54502	8.228023	10.35112	0.333836	0.441264	0.519054	0.628988	0.115459	0.821224	0.0477631	0.0155537	0.99752	0.999365	1.00063	1.00248	3.534802
6830	-419.618	-406.224	-13.3933	815254	5.421539	10.64862	10.34834	0.220097	0.313937	0.387536	0.499898	0.227152	0.0280623	0.163876	0.58091	0.998593	0.99964	1.00036	1.00141	3.114677
6840	-427.986	-410.091	-17.8953	801672.5	4.927819	4.854834	8.617089	0.323448	0.455181	0.55132	0.68244	0.553266	0.00133045	0.273464	0.171939	0.998581	0.999637	1.00036	1.00142	3.674925
6850	-425.531	-416.53	-9.00022	21373.93	3.080629	2.808419	14.04193	0.300087	0.459372	0.577704	0.731847	0.107808	0.412627	0.454727	0.0248376	0.991319	0.997766	1.00221	1.00871	2.719739
6860	-433.451	-424.239	-9.21204	605040.5	5.107345	5.552877	10.87954	0.309789	0.435305	0.527884	0.656639	0.0545201	0.326837	0.327791	0.290852	0.998366	0.999582	1.00042	1.00163	2.770077
6870	-432.222	-417.487	-14.7341	931526.4	2.186812	5.64254	8.828846	0.153084	0.264965	0.362638	0.516169	0.294006	0.0498806	0.139904	0.51621	0.998683	0.999663	1.00034	1.00132	3.336795
6880	-423.758	-412.878	-10.88	713648	4.92907	5.015133	10.79026	0.318221	0.44849	0.543952	0.674926	0.334355	0.0133167	0.230972	0.421357	0.998496	0.999615	1.00038	1.00151	2.930668
6890	-429.594	-417.905	-11.6896	526935.4	3.960818	5.768955	8.086437	0.249211	0.371571	0.46662	0.604299	0.0432609	0.10176	0.663696	0.191283	0.998249	0.999552	1.00045	1.00175	2.903059
6900	-430.281	-417.822	-12.4596	962733.6	5.334774	4.254007	8.873008	0.364239	0.500734	0.597218	0.724328	0.534143	0.211509	0.0580987	0.196249	0.998705	0.999669	1.00033	1.0013	3.061582
6910	-417.386	-410.02	-7.36617	13894.63	3.805122	5.391522	12.93044	0.251032	0.376684	0.474248	0.614665	0.404028	0.0510122	0.211202	0.333758	0.989237	0.997225	1.00273	1.0108	2.608309
6920	-422.201	-412.067	-10.1336	317080	5.273426	12.74015	9.458482	0.189937	0.274302	0.341854	0.447741	0.146189	0.26831	0.11117	0.474331	0.997744	0.999423	1.00058	1.00226	2.747642
6930	-423.625	-410.388	-13.2374	50797.16	7.072287	10.15412	13.73369	0.281982	0.380569	0.454315	0.562551	0.522324	0.0780684	0.0209719	0.378636	0.994366	0.998554	1.00143	1.00565	2.957909
6940	-426.417	-416.026	-10.3902	878081.2	7.670241	13.02516	12.43453	0.25762	0.345697	0.412353	0.512436	0.382608	0.0397202	0.319615	0.258057	0.998644	0.999653	1.00035	1.00136	2.767248
6950	-420.852	-408.851	-12.0009	514168.9	6.224437	13.03231	12.2512	0.216196	0.301998	0.369033	0.472234	0.0830995	0.121038	0.51467	0.281193	0.998228	0.999547	1.00045	1.00177	2.914857
6960	-427.347	-409.616	-17.731	56502.52	7.622012	11.39391	6.68845	0.278798	0.372678	0.442906	0.546662	0.102015	0.390149	0.003414	0.504422	0.994658	0.998629	1.00136	1.00535	3.37959
6970	-427.668	-408.982	-18.6865	613800.2	8.256301	6.794472	8.144776	0.391342	0.504723	0.583926	0.691478	0.281577	0.38262	0.3166	0.0192025	0.998378	0.999585	1.00041	1.00162	3.703693
6980	-423.035	-412.085	-10.9497	299294.5	7.95677	9.47446	9.391796	0.321068	0.422712	0.496854	0.603154	0.065836	0.293719	0.394947	0.245498	0.997678	0.999406	1.00059	1.00232	2.836802
6990	-418.57	-406.489	-12.0809	714164.2	4.238777	3.929191	8.342928	0.322171	0.46425	0.567948	0.706525	0.790084	0.0408258	0.0429467	0.126143	0.998496	0.999615	1.00038	1.0015	2.996802
7000	-415.3	-407.006	-8.29389	896552.1	4.70161	2.49389	14.41796	0.417534	0.574911	0.680439	0.807291	0.457286	0.221838	0.267023	0.053853	0.998658	0.999657	1.00034	1.00134	2.646026
7010	-413.339	-408.788	-4.55064	563379.7	3.956327	3.583471	15.14757	0.320476	0.467165	0.574317	0.71621	0.57356	0.0875242	0.00144246	0.337473	0.998307	0.999567	1.00043	1.00169	2.367096
7020	-419.94	-415.348	-4.59195	660671.5	1.072594	3.015819	10.97618	0.128037	0.261768	0.388283	0.583576	0.14841	0.0291527	0.112	0.710437	0.998437	0.9996	1.0004	1.00156	2.409469
7030	-421.89	-408.239	-13.6509	750050.1	2.613176	5.917465	9.050234	0.173099	0.286479	0.382392	0.530473	0.104597	0.129135	0.288977	0.477291	0.998533	0.999625	1.00037	1.00147	3.21315
7040	-428.077	-415.104	-12.9729	777832.7	1.458667	1.930971	12.48536	0.206384	0.379327	0.523398	0.715627	0.158748	0.405197	0.403589	0.0324665	0.998559	0.999632	1.00037	1.00144	3.111417
7050	-417.692	-408.5	-9.19165	425586.9	4.170943	2.033971	11.48268	0.416953	0.583934	0.695102	0.824911	0.834505	0.0814558	0.0612551	0.022784	0.998052	0.999502	1.0005	1.00195	2.806159
7060	-416.543	-410.006	-6.53715	449388.4	3.161424	2.464814	10.59124	0.323823	0.489234	0.609155	0.760476	0.751499	0.163141	0.0476556	0.0377046	0.998104	0.999515	1.00048	1.0019	2.562217
7070	-419.23	-410.884	-8.34562	879886.9	2.762501	3.96319	9.402666	0.231683	0.371042	0.48211	0.639957	0.211079	0.410164	0.18256	0.196197	0.998645	0.999654	1.00035	1.00136	2.674261
7080	-440.689	-420.334	-20.3542	951800.6	4.433008	5.54789	7.202785	0.278473	0.403786	0.498631	0.632999	0.0046256	0.55688	0.00556646	0.432927	0.998697	0.999667	1.00033	1.0013	3.953035
7090	-433.757	-417.431	-16.3259	736052.8	4.392866	4.99992	11.08798	0.292653	0.423161	0.520827	0.656791	0.0196311	0.278534	0.48307	0.218765	0.998519	0.999621	1.00038	1.00148	3.423741
7100	-431.185	-416.442	-14.7431	966255.7	4.507647	4.409236	8.765328	0.318252	0.454748	0.554749	0.69028	0.571137	0.00690402	0.19751	0.224449	0.998707	0.999669	1.00033	1.00129	3.323866
7110	-425.586	-413.833	-11.7535	677425.2	11.11762	9.538523	12.77059	0.402902	0.501429	0.570046	0.665018	0.572122	0.271976	0.149787	0.00611523	0.998456	0.999605	1.00039	1.00154	2.865132
7120	-415.499	-404.444	-11.0555	644536.2	7.825578	13.59558	10.32298	0.25472	0.341077	0.406492	0.504994	0.024642	0.460106	0.365383	0.149868	0.998417	0.999595	1.0004	1.00158	2.83668
7130	-428.538	-415.963	-12.5745	254022.7	13.78938	9.627281	11.33125	0.457494	0.551756	0.615716	0.702544	0.795896	0.0316633	0.118943	0.0534985	0.997479	0.999355	1.00064	1.00252	2.95432
7140	-418.347	-407.084	-11.2638	961893.9	6.110713	9.687801	10.08417	0.258374	0.35821	0.434274	0.547188	0.0377104	0.412945	0.0117413	0.537604	0.998704	0.999669	1.00033	1.0013	2.908415
7150	-416.715	-405.912	-10.8037	141114.1	7.483886	9.334116	10.65146	0.309389	0.411717	0.486936	0.595314	0.321342	0.0648149	0.176484	0.437359	0.996618	0.999134	1.00086	1.00339	2.85965
7160	-418.264	-405.887	-12.3775	170001	4.999499	7.761213	9.932861	0.251793	0.360802	0.44474	0.568467	0.108676	0.146231	0.53142	0.213673	0.996919	0.999211	1.00079	1.00308	3.048239
7170	-428.947	-415.118	-13.8293	7271.524	3.500526	4.536495	14.05648	0.259101	0.393485	0.497288	0.643697	0.0900201	0.212105	0.617509	0.080366	0.985133	0.996153	1.00377	1.01495	3.047414
7180	-425.894	-417.542	-8.35213	533372.9	4.568763	8.355523	8.158255	0.22314	0.327182	0.409225	0.532991	0.132192	0.0331403	0.558459	0.276209	0.99826	0.999555	1.00044	1.00174	2.463264
7190	-435.154	-419.071	-16.0826	810047.8	3.165301	3.330997	8.389593	0.282113	0.43263	0.54652	0.699732	0.143901	0.392899	0.277847	0.185354	0.998588	0.999639	1.00036	1.00141	3.497862
7200	-443.489	-423.185	-20.3042	467315.3	2.771414	3.556309	8.909674	0.246473	0.392304	0.506802	0.665919	0.0404255	0.335405	0.575506	0.0486642	0.998141	0.999524	1.00047	1.00186	3.980494
7210	-428.735	-415.758	-12.9765	693714.3	0.8302751	2.226606	10.10633	0.127376	0.274887	0.416756	0.628732	0.0993869	0.2919	0.47795	0.130763	0.998474	0.99961	1.00039	1.00153	3.204307
7220	-432.539	-413.765	-18.7733	803022.2	2.680858	2.636615	13.83489	0.279295	0.441677	0.564855	0.726265	0.289819	0.100102	0.288491	0.321588	0.998582	0.999637	1.00036	1.00142	3.438544
7230	-436.773	-417.748	-19.0242	283152.7	8.919241	9.574722	12.02148	0.346619	0.447378	0.519735	0.6223	0.134371	0.506784	0.137384	0.221461	0.997612	0.999389	1.00061	1.00239	3.512991
7240	-416.801	-408.856	-7.94531	794627.2	5.981603	7.054505	10.82118	0.306165	0.420659	0.505229	0.625236	0.0245197	0.087955	0.705953	0.181572	0.998574	0.999635	1.00036	1.00143	2.630677
7250	-421.833	-410.473	-11.3595	25737.91	1.675304	3.505984	9.479172	0.166062	0.302474	0.421763	0.599854	0.0193809	0.0626821	0.526071	0.391866	0.992088	0.997965	1.00201	1.00793	3.013512
7260	-421.509	-414.758	-6.75136	441225	2.229179	4.457226	9.726173	0.181359	0.309065	0.417164	0.579416	0.0616959	0.31478	0.361536	0.261988	0.998087	0.999511	1.00049	1.00191	2.529921
7270	-416.003	-403.441	-12.5617	763356.9	2.509476	3.872829	10.30305	0.217353	0.356545	0.46943	0.631379	0.0181919	0.370134	0.383112	0.228562	0.998546	0.999628	1.00037	1.00146	3.128516
7280	-416.577	-406.952	-9.62512	496043	3.081432	2.033298	12.67268	0.344052	0.518095	0.641413	0.791078	0.577506	0.0473182	0.304789	0.0703865	0.998196	0.999538	1.00046	1.00181	2.823459
7290	-414.599	-409.416	-5.18324	291517.3	1.346692	2.582022	13.61238	0.167084	0.318587	0.452307	0.645294	0.278345	0.116329	0.516632	0.0886944	0.997647	0.999398	1.0006	1.00236	2.470553
7300	-421.135	-410.674	-10.4609	487447	1.846082	1.810088	14.34221	0.252368	0.432948	0.574082	0.753329	0.100219	0.333147	0.351442	0.215192	0.99818	0.999534	1.00046	1.00182	2.82471
7310	-419.772	-411.391	-8.38147	344859.6	1.466475	3.22218	9.064983	0.157007	0.295514	0.418932	0.603566	0.0669101	0.360735	0.28598	0.286375	0.997836	0.999446	1.00055	1.00217	2.674612
7320	-422.852	-413.754	-9.09764	143452.5	3.456199	5.163303	9.124214	0.238294	0.365246	0.465165	0.609792	0.291429	0.384293	0.193268	0.131011	0.996646	0.999141	1.00086	1.00336	2.714917
7330	-429.644	-417.832	-11.8122	300366.7	1.931415	2.18499	11.18096	0.239461	0.409643	0.54489	0.723089	0.0440484	0.0439614	0.809623	0.102368	0.997682	0.999407	1.00059	1.00232	3.061745
7340	-426.338	-416.737	-9.60119	703596.1	1.543765	6.225036	12.4309	0.105268	0.200893	0.291503	0.443923	0.0176259	0.0195971	0.27126	0.691517	0.998485	0.999613	1.00039	1.00152	2.807852
7350	-427.728	-412.155	-15.574	541553.1	2.445884	2.763491	8.036162	0.255031	0.414174	0.538171	0.704514	0.158575	0.218823	0.401024	0.221579	0.998273	0.999558	1.00044	1.00173	3.436477
7360	-426.427	-413.773	-12.6542	90880.86	1.427226	4.33623	9.356967	0.127074	0.244202	0.352929	0.526385	0.0119183	0.0351158	0.364119	0.588847	0.995787	0.99892	1.00107	1.00422	3.141865
7370	-419.657	-413.208	-6.44855	490211.5	1.715923	3.294072	11.81843	0.175722	0.317021	0.438972	0.618028	0.149523	0.218737	0.484022	0.147719	0.998185	0.999536	1.00046	1.00182	2.579237
7380	-420.584	-411.282	-9.30199	967929.8	3.495949	4.020263	9.327063	0.276219	0.41716	0.524353	0.672074	0.118534	0.0753671	0.525373	0.280726	0.998708	0.99967	1.00033	1.00129	2.763057
7390	-426.064	-414.442	-11.6224	156754.5	6.142167	9.091888	12.21694	0.269754	0.372639	0.450451	0.564843	0.0735861	0.543948	0.32586	0.0566066	0.996791	0.999178	1.00082	1.00321	2.917972
7400	-425.651	-411.694	-13.9572	744979.4	12.09994	10.56995	7.68026	0.404456	0.498861	0.564608	0.656111	0.503196	0.384779	0.016472	0.0955536	0.998528	0.999623	1.00038	1.00147	2.972504
7410	-427.21	-417.067	-10.143	382834.3	10.01507	11.19765	12.06789	0.34548	0.439964	0.507822	0.604843	0.159922	0.568872	0.0793948	0.191811	0.997946	0.999475	1.00052	1.00206	2.750783
7420	-426.086	-418.068	-8.01873	511475.6	14.2621	19.27919	11.79568	0.326129	0.401182	0.455369	0.534995	0.0397753	0.311029	0.278331	0.370865	0.998223	0.999545	1.00045	1.00178	2.470442
7430	-427.679	-415.235	-12.4441	905028.3	18.33479	22.84798	10.04937	0.353073	0.422374	0.471722	0.543804	0.116157	0.674358	0.0348377	0.174648	0.998664	0.999658	1.00034	1.00134	2.772673
7440	-418.337	-410.628	-7.7096	382999.9	7.491362	10.1368	12.64424	0.295137	0.393985	0.467264	0.574059	0.295211	0.113964	0.244744	0.346081	0.997947	0.999475	1.00052	1.00205	2.573937
7450	-418.297	-411.47	-6.82754	899670.2	18.92791	22.12115	12.75894	0.367628	0.437636	0.487198	0.559185	0.41854	0.275355	0.28832	0.0177855	0.99866	0.999657	1.00034	1.00134	2.319659
7460	-429.604	-412.467	-17.1371	841800.5	23.27681	24.93075	10.72273	0.39472	0.460354	0.506328	0.572714	0.21524	0.489774	0.218042	0.0769434	0.998615	0.999646	1.00035	1.00139	3.157754
7470	-428.586	-418.374	-10.2119	911640.2	12.34004	22.38239	11.29255	0.265635	0.335266	0.386984	0.465183	0.0256639	0.213267	0.38843	0.372639	0.998669	0.99966	1.00034	1.00133	2.645797
7480	-426.994	-416.914	-10.0799	583040.7	18.61338	17.07418	12.2977	0.417665	0.494175	0.54729	0.622551	0.342899	0.415546	0.109094	0.13246	0.998336	0.999574	1.00042	1.00167	2.623425
