Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
442000	-536.1036	-540.7915	4.687886	-0.271707	-0.36306	0.0192701	0.113193	0.0936531	0.00027364	1.73932	2.99929	0.36536	0.363333	1.72005	2.8861	0.289953	0.185983	0.166637	0.357427	0.0253301	0.030805	0.0134516	0.00395677	0.00735339	0.0552376	0.00971929	0.0159715
443000	-536.9154	-541.9388	5.023429	-6.81583	-0.211162	0.0417835	0.0513579	1.32159e-05	0.245053	1.0539	1.362	6.81584	0.456215	1.01211	1.31064	0.206126	0.152677	0.247644	0.393553	0.301008	0.0258611	0.0160167	0.00878757	0.0120039	0.0542573	0.00674894	0.0124182
444000	-536.1253	-544.6619	8.536529	-4.89322	-0.302458	0.20325	0.0920251	1.4631e-05	0.000199289	2.34528	1.22523	4.89324	0.302657	2.14203	1.1332	0.0230582	0.38169	0.0496581	0.545594	0.215374	0.0282537	0.00593404	0.0109585	0.0138883	0.0917955	0.00591715	0.0220004
445000	-535.2317	-535.5011	0.2694377	-0.937838	-0.290756	0.134148	0.180029	0.0427622	0.000128021	0.875196	1.44774	0.9806	0.290884	0.741048	1.26771	0.23284	0.201071	0.159924	0.406165	0.0878855	0.0266129	0.00307111	0.00770385	0.00678984	0.161461	0.0182407	0.0154378
446000	-538.825	-536.8905	-1.934524	-3.81103	-0.167168	0.169742	0.121377	5.29795e-05	0.377671	0.889687	1.44844	3.81108	0.544839	0.719944	1.32707	0.0142397	0.278856	0.0200395	0.686865	0.442804	0.0382082	0.0136423	0.0059022	0.0134917	0.119971	0.0184702	0.00765504
447000	-536.1561	-536.3761	0.2200263	-1.03989	-0.338559	0.0733132	0.146261	0.383103	6.59739e-05	0.66962	2.17343	1.42299	0.338625	0.596307	2.02717	0.213567	0.0839877	0.123174	0.579271	0.14999	0.0456554	0.0175807	0.00199329	0.00468868	0.137045	0.00900398	0.0108679
448000	-534.8293	-540.9713	6.141968	-0.45532	-1.54004	0.0994343	0.155118	0.000248712	0.000228437	1.64404	0.641954	0.455568	1.54027	1.54461	0.486836	0.21599	0.0488017	0.54529	0.189919	0.0370242	0.215198	0.0128677	0.00660075	0.0263412	0.110065	0.00608461	0.0235605
449000	-530.6403	-534.1153	3.475091	-0.36978	-0.203767	0.195205	0.187823	0.0550128	0.000293781	1.10387	0.912859	0.424793	0.204061	0.908662	0.725035	0.0118256	0.0583861	0.334996	0.594793	0.0714406	0.0333587	0.0152217	0.00877835	0.00455782	0.136897	0.01241	0.0121934
450000	-540.5957	-540.1281	-0.4676643	-0.462686	-0.141971	0.128774	0.0389908	0.00175336	0.160045	1.28857	1.49772	0.464439	0.302016	1.15979	1.45873	0.00975547	0.0235645	0.562351	0.404329	0.185297	0.0458323	0.00561096	0.00616116	0.032323	0.0713087	0.0290062	0.0113617
451000	-549.5904	-550.96	1.369591	-12.4567	-0.135667	-0.110664	0.0687934	25.9481	3.98199e-05	0.87322	1.16826	38.4048	0.135707	0.983884	1.09947	0.146593	0.277007	0.372962	0.203438	0.103505	0.050488	0.0221362	0.010183	0.00223003	0.0264738	0.0184692	0.0204583
452000	-535.9664	-540.8331	4.866655	-2.99194	-0.216408	0.0626026	0.0547093	0.0252005	0.000164128	1.78631	1.30031	3.01715	0.216572	1.72371	1.2456	0.157849	0.030202	0.526718	0.28523	0.0995804	0.0475662	0.0126171	0.00625961	0.00268636	0.0605149	0.0207737	0.0218283
453000	-536.5145	-532.1687	-4.345845	-0.381975	-0.325347	0.223266	0.178833	0.0782317	0.0261794	1.14011	0.676222	0.460207	0.351527	0.916843	0.49739	0.228134	0.118275	0.0446819	0.608909	0.0804682	0.0434757	0.0129883	0.00626085	0.0044904	0.181358	0.0106998	0.0108772
454000	-539.6897	-544.8303	5.14063	-0.279474	-0.243858	0.206681	0.0800852	0.0117952	0.000390204	1.36023	1.72029	0.29127	0.244248	1.15355	1.64021	0.0967938	0.169088	0.395201	0.338917	0.0131469	0.0281356	0.026897	0.00321058	0.0190824	0.076236	0.029539	0.0153718
455000	-538.645	-542.0588	3.413793	-2.45016	-0.274427	0.0638127	0.151193	0.00619011	0.00123175	0.509695	1.07751	2.45635	0.275659	0.445882	0.926314	0.164479	0.340814	0.140108	0.354599	0.312895	0.0326984	0.0231416	0.0152039	0.0003295	0.114936	0.00964855	0.0206655
456000	-525.9905	-535.2718	9.281238	-0.879348	-0.338186	0.17634	0.175417	0.000813436	1.84556e-05	1.51725	1.47048	0.880162	0.338205	1.34091	1.29506	0.0977653	0.0711069	0.186638	0.644489	0.0796232	0.0279533	0.0111791	0.00511589	0.00391609	0.12087	0.0045614	0.01123
457000	-539.9948	-546.0766	6.081766	-6.4376	-0.167982	-0.00337619	0.0400533	0.0362193	0.000603388	1.105	0.843305	6.47382	0.168585	1.10837	0.803252	0.143211	0.409056	0.269197	0.178536	0.364544	0.0255254	0.0181109	0.014882	0.000665299	0.0292661	0.0162326	0.0187591
458000	-520.7473	-549.9372	29.18992	0.0368386	-0.000807684	0.0127544	0.0317431	0.0374369	3.8894e-06	1.02945	1.06857	0.000598309	0.000811573	1.01669	1.03683	0.118706	0.209243	0.286871	0.38518	0.0857052	0.0258831	0.0301881	0.0105741	0.0050059	0.000244824	0.0150674	0.00984043
459000	-525.0693	-542.2609	17.19161	-20.7925	-0.367684	0.110192	0.0741187	3.34247e-06	2.44618e-06	1.01099	1.49351	20.7925	0.367686	0.900795	1.41939	0.0332136	0.311102	0.0710693	0.584616	0.108052	0.0806183	0.0258233	0.00263046	0.00648458	0.0656306	0.0143212	0.00580323
460000	-526.9709	-537.7892	10.81829	-0.598913	-0.410474	0.000816623	0.0932222	0.000993454	2.33944e-06	1.8627	1.60499	0.599906	0.410476	1.86189	1.51177	0.215867	0.030195	0.242467	0.511471	0.0996208	0.0786335	0.00996525	0.000584234	0.017392	0.0873335	0.00483536	0.0227659
461000	-550.3755	-545.2478	-5.127747	-33.1592	-0.214524	0.00652849	0.011902	0.618306	0.145278	0.978798	2.06875	33.7775	0.359802	0.97227	2.05685	0.140638	0.207328	0.256057	0.395977	0.055072	0.064885	0.0161743	0.00457695	0.0264306	0.0261147	0.00545133	0.0112431
462000	-537.2507	-537.4286	0.1778971	-0.548733	-0.348253	0.154896	0.06276	7.27218e-05	0.227746	3.18703	1.91304	0.548806	0.575999	3.03213	1.85028	0.0648705	0.13704	0.0937925	0.704297	0.0888201	0.024589	0.0043002	0.00268053	0.0258931	0.0952373	0.00926481	0.00843435
463000	-521.5066	-540.2156	18.70892	-0.407256	-0.229871	0.184452	0.123135	1.12458e-05	3.56502e-06	1.81861	1.58426	0.407267	0.229875	1.63416	1.46113	0.196422	0.0611844	0.185557	0.556837	0.0463031	0.0366545	0.0177954	0.00713736	0.00767634	0.0696418	0.00652321	0.0164881
464000	-532.8517	-541.6074	8.755678	-1.97406	-0.222593	0.0082539	0.0503008	0.109615	2.88054e-06	1.15219	1.4211	2.08368	0.222596	1.14393	1.3708	0.0244762	0.515326	0.203309	0.256888	0.0509086	0.0394991	0.0253454	0.00963281	0.00896578	0.0641133	0.0140605	0.017152
465000	-527.3224	-538.9924	11.66995	-1.1068	-0.438954	0.0938583	0.119904	1.33008e-05	2.45851e-05	0.636655	1.93869	1.10682	0.438979	0.542797	1.81879	0.291531	0.398118	0.0535149	0.256835	0.264815	0.0333414	0.0193843	0.00181387	0.0151131	0.12687	0.00393812	0.0106347
466000	-539.4407	-533.9353	-5.505377	-0.659313	-0.146115	0.0869981	0.10272	0.12269	0.397662	1.95803	3.00601	0.782003	0.543777	1.87103	2.90329	0.0366737	0.026043	0.618756	0.318527	0.0900156	0.0235328	0.0109494	0.00120073	0.00938584	0.0793108	0.00358712	0.0102554
467000	-518.327	-539.7096	21.38258	-0.571985	-0.306557	0.0295337	0.0480286	2.11868e-06	5.32431e-06	1.24702	2.31171	0.571987	0.306562	1.21748	2.26368	0.137236	0.15319	0.14676	0.562814	0.085704	0.0386262	0.0180269	0.00601045	0.00613123	0.0395522	0.00943057	0.0114904
468000	-550.7976	-542.8433	-7.954312	-21.9518	-0.231698	0.00936819	0.0957852	12.2274	0.00134577	0.646371	1.55844	34.1791	0.233044	0.637002	1.46266	0.00972114	0.23975	0.401937	0.348592	0.0601586	0.0474302	0.0342777	0.00123603	0.0042259	0.109691	0.0139883	0.0319923
469000	-532.0237	-542.4843	10.46067	-0.615014	-0.206255	0.0362839	0.0266625	0.0989214	1.75736e-06	1.80963	1.26997	0.713936	0.206257	1.77335	1.24331	0.0885406	0.00847818	0.27561	0.627371	0.0630876	0.0602485	0.0161127	0.00991158	0.00404579	0.0491276	0.00448667	0.0358524
470000	-534.8672	-542.4201	7.552869	-0.250887	-0.15953	0.0823583	0.154527	0.226999	2.2135e-06	0.973129	1.49744	0.477886	0.159532	0.890771	1.34292	0.00247893	0.581864	0.0875485	0.328109	0.0515753	0.0208741	0.0198789	0.00583402	0.0436566	0.0881908	0.009401	0.00651659
471000	-540.1851	-536.2939	-3.891228	-0.638975	-0.414515	0.162066	0.125812	0.568142	0.00843683	0.555646	1.19489	1.20712	0.422952	0.39358	1.06908	0.0282886	0.171347	0.0805369	0.719827	0.0803403	0.0383613	0.0238227	0.00601753	0.00863928	0.151364	0.00593949	0.00957748
472000	-533.9126	-545.6394	11.72682	-4.62858	-0.191768	-0.00408129	0.0731618	0.00453364	7.53525e-05	0.844887	0.772316	4.63312	0.191844	0.848969	0.699154	0.0702613	0.06569	0.072389	0.79166	0.287648	0.0549335	0.0334846	0.019895	0.0014689	0.0321041	0.0107763	0.0151306
473000	-533.3021	-541.4582	8.156109	-0.804339	-0.18409	0.047151	0.0222291	0.00608514	0.00122249	0.665058	2.23174	0.810424	0.185313	0.617907	2.20951	0.00937849	0.313546	0.238295	0.43878	0.035393	0.047725	0.0277817	0.00384858	0.0203069	0.0412655	0.0183088	0.00821836
474000	-536.4887	-546.2753	9.786577	-3.09646	-0.322974	0.0510309	0.12246	0.0358017	3.68386e-06	0.726249	1.37193	3.13226	0.322977	0.675218	1.24947	0.607951	0.175442	0.0849571	0.131649	0.10955	0.0916747	0.0338664	0.00712199	0.0239137	0.0494251	0.0132205	0.0119883
475000	-538.4847	-542.2679	3.783225	-0.642124	-0.208268	0.0839025	0.0960519	0.0269372	0.0171065	0.843793	0.605291	0.669061	0.225374	0.759891	0.509239	0.414803	0.123803	0.0532308	0.408164	0.0981553	0.0666532	0.0222488	0.015371	0.0274924	0.0681346	0.00328312	0.0194041
476000	-533.3841	-541.8194	8.435349	-0.67722	-0.56693	0.0526661	0.119637	0.00627957	9.0387e-05	1.85871	1.17269	0.683499	0.56702	1.80604	1.05306	0.428995	0.0468844	0.382324	0.141797	0.120666	0.0778647	0.000986932	0.00545266	0.00205895	0.0680429	0.00184521	0.0186889
477000	-537.622	-541.9548	4.332729	-1.01152	-0.272669	0.119778	0.0907286	0.00301921	0.00196353	1.33676	0.982295	1.01454	0.274632	1.21698	0.891566	0.1651	0.358306	0.340837	0.135757	0.148347	0.0942703	0.0170643	0.00381705	0.0240548	0.0900263	0.00388617	0.0132317
478000	-534.4258	-538.3041	3.878295	-0.750908	-0.572143	0.119145	0.15309	4.99278e-06	0.0374755	1.80842	0.969561	0.750913	0.609618	1.68927	0.816471	0.11291	0.0562427	0.509666	0.321182	0.157014	0.115483	0.00611559	0.00333147	0.000142768	0.139405	0.00876736	0.0224623
479000	-539.6378	-537.4528	-2.184995	-0.260165	-0.191854	0.157529	0.115738	0.00378876	0.0691772	2.48698	2.00295	0.263954	0.261031	2.32945	1.88721	0.38	0.399036	0.103493	0.11747	0.0407928	0.0456482	0.0037348	0.00191549	0.0182496	0.102675	0.020064	0.022108
480000	-532.6127	-541.217	8.604308	-0.392486	-0.230075	0.107357	0.111587	0.0440083	3.54082e-06	0.760572	0.996278	0.436494	0.230079	0.653215	0.884691	0.178011	0.038456	0.291577	0.491956	0.172659	0.0832945	0.0151817	0.00663663	0.0223277	0.0896293	0.0254529	0.0149924
481000	-535.4837	-538.1684	2.684774	-0.515874	-0.338935	0.0192	0.0875753	0.00227998	0.000156567	3.1459	2.16408	0.518154	0.339091	3.1267	2.07651	0.27855	0.303683	0.287808	0.129959	0.0983212	0.0585094	0.00407768	0.00138855	0.0272453	0.0822654	0.0252069	0.0246878
482000	-545.1275	-540.9075	-4.219983	-0.372369	-0.4955	-0.0189469	0.0452925	0.12713	0.0158372	4.85362	4.37528	0.499499	0.511337	4.87257	4.32999	0.375548	0.150271	0.294633	0.179547	0.0542342	0.0535231	0.00477332	0.00125171	0.0193331	0.0540221	0.0158337	0.0109642
483000	-541.4537	-539.1466	-2.307171	-0.868548	-0.296099	0.148199	0.073112	0.0782493	0.0126022	2.22299	3.62634	0.946797	0.308701	2.07479	3.55322	0.283162	0.275927	0.0461352	0.394776	0.139881	0.047303	0.0035906	0.000446389	0.00023341	0.0843734	0.00246643	0.0173183
484000	-537.3766	-537.8717	0.4951235	-1.43567	-0.371629	0.179945	0.098824	0.000371095	0.00347809	0.815522	3.71183	1.43604	0.375107	0.635578	3.613	0.346294	0.288154	0.0636068	0.301945	0.246565	0.0277128	0.0170279	0.00147835	0.0168207	0.0997885	0.0496395	0.00706726
485000	-528.449	-539.1198	10.67081	-0.554457	-0.222939	0.107265	0.060839	0.00105565	0.000149639	0.960013	3.20993	0.555513	0.223089	0.852748	3.14909	0.482922	0.00546599	0.147993	0.363619	0.148082	0.0295878	0.007147	0.00171199	0.00463155	0.0658303	0.00629195	0.00799572
486000	-546.5393	-540.0184	-6.520902	-10.5893	-0.196612	0.118362	0.146562	0.0285644	0.368886	0.572602	2.74525	10.6178	0.565498	0.45424	2.59869	0.37024	0.198137	0.0356228	0.396	0.575436	0.0360658	0.0251351	0.00249987	0.00116801	0.0876692	0.00464842	0.0116055
487000	-530.5325	-533.8447	3.312127	-0.824302	-0.37308	0.084644	0.0960716	0.0234523	0.000176801	1.40035	2.20874	0.847754	0.373257	1.31571	2.11267	0.233969	0.197228	0.130371	0.438431	0.170909	0.0415204	0.00485657	0.0015327	0.000548571	0.108584	0.0107302	0.00675529
488000	-534.1338	-544.8141	10.68024	-6.28369	-0.467466	0.0799322	0.0883702	0.00161609	4.71869e-06	0.840231	1.71221	6.28531	0.46747	0.760298	1.62384	0.112428	0.041007	0.143204	0.703361	0.0824347	0.052129	0.0360239	0.00806208	0.027176	0.0530617	0.0123193	0.0125139
489000	-558.4225	-550.7561	-7.666337	-10.1805	-0.330583	0.0688442	0.137347	4.9806	0.0243113	1.58786	1.96806	15.1611	0.354895	1.51901	1.83072	0.330975	0.458173	0.00159817	0.209255	0.276317	0.0509132	0.0257173	0.00491276	0.0162588	0.0349459	0.0157469	0.0193723
490000	-527.6384	-536.973	9.334556	-0.604883	-0.326531	0.0791101	0.142874	0.000449405	0.000154639	2.65192	1.11158	0.605333	0.326686	2.57281	0.968704	0.282698	0.432146	0.12125	0.163906	0.0596338	0.0350341	0.0052518	0.00604139	0.00118028	0.088511	0.00469804	0.0217102
491000	-553.5072	-552.1001	-1.407128	-5.61703	-0.967403	-0.00856295	0.0192964	3.49844	0.00387466	1.05922	0.671225	9.11547	0.971278	1.06779	0.651928	0.0548479	0.308321	0.259699	0.377132	0.532009	0.0897929	0.0143648	0.015898	0.00938555	0.0128668	0.0103311	0.00876869
492000	-531.5291	-531.6095	0.08043205	-0.415107	-0.22892	0.113184	0.142673	0.000165407	0.060209	1.51749	1.75457	0.415272	0.289129	1.4043	1.6119	0.0874005	0.0660508	0.524951	0.321598	0.0916204	0.0313555	0.000723569	0.000903653	0.0111334	0.144324	0.0142794	0.0157118
493000	-532.6573	-540.7552	8.097918	-0.703112	-0.168957	0.0287665	0.000209451	0.000343947	9.19582e-05	1.19201	3.72095	0.703456	0.169049	1.16324	3.72074	0.215897	0.0844629	0.24198	0.45766	0.102846	0.0279859	0.0137187	0.00165305	0.0164624	0.0658914	0.0385398	0.0146335
494000	-532.5759	-534.9157	2.33979	-0.343079	-0.283155	0.128301	0.105265	0.000306064	0.15025	0.828306	3.53595	0.343385	0.433405	0.700006	3.43069	0.415955	0.0727424	0.275526	0.235777	0.0953101	0.0289005	0.0118791	0.000517581	0.00755172	0.0939422	0.0171162	0.00704954
495000	-535.8955	-540.0662	4.170765	-3.01819	-0.28316	0.168123	0.0742102	0.00265608	0.00138228	0.824846	2.57317	3.02085	0.284542	0.656723	2.49896	0.00110378	0.456821	0.1765	0.365576	0.157256	0.0296885	0.0164665	0.00203841	0.00482957	0.0852642	0.0156304	0.0100377
496000	-548.9094	-535.6379	-13.27146	-13.4779	-0.239059	0.0766005	0.0966495	0.215548	0.218166	1.4852	3.78991	13.6934	0.457225	1.4086	3.69326	0.266778	0.0635491	0.06625	0.603423	0.404395	0.0359607	0.0143683	0.000339582	0.0134118	0.0971446	0.0198178	0.0225443
497000	-542.0543	-537.2937	-4.760575	-9.86326	-0.144544	0.0359121	0.0285032	0.0338235	0.319317	1.00982	4.4552	9.89709	0.463861	0.973908	4.4267	0.309378	0.127526	0.183211	0.379885	0.187374	0.0399316	0.0198054	0.000284202	0.00654371	0.0534929	0.00861838	0.00943912
498000	-539.7353	-530.244	-9.491277	-0.254661	-0.2909	0.120087	0.114447	0.20946	0.353312	2.73933	2.94792	0.464121	0.644212	2.61924	2.83348	0.0854056	0.474911	0.143222	0.296461	0.0527292	0.0316863	0.00374373	0.000947515	0.00788934	0.109374	0.0184807	0.0160638
499000	-533.1189	-542.7843	9.665331	-0.796527	-0.360327	0.0548046	0.137625	0.000626117	8.53516e-06	0.658984	0.716907	0.797153	0.360335	0.604179	0.579283	0.108017	0.299705	0.440919	0.151359	0.219009	0.0804161	0.0185949	0.00509405	0.0396222	0.110079	0.00432952	0.0268329
500000	-542.1502	-550.6244	8.474208	-0.815173	-21.7921	0.0138861	0.0358947	0.000373903	1.06812e-05	1.01975	0.702765	0.815547	21.7921	1.00586	0.666871	0.155939	0.030004	0.122331	0.691726	0.62178	0.570526	0.0143122	0.0198811	0.0156081	0.0153945	0.0150968	0.0181621
501000	-531.0268	-545.0307	14.00389	-0.618353	-0.232475	0.065258	0.0893976	6.91567e-06	0.00268821	1.21096	0.644426	0.61836	0.235163	1.1457	0.555028	0.49303	0.00673671	0.100361	0.399873	0.101545	0.0348215	0.0170902	0.0230742	0.0328891	0.0601906	0.00168618	0.0113954
502000	-540.9972	-544.6947	3.697515	-2.90527	-0.121141	0.0402025	0.0619525	0.407566	0.00100983	1.06409	1.0893	3.31284	0.122151	1.02389	1.02735	0.422597	0.0251836	0.252003	0.300216	0.556435	0.0262169	0.0154032	0.0119119	0.00407924	0.0314893	0.00436722	0.0125324
503000	-535.3189	-543.0573	7.738329	-24.6583	-0.230315	0.0219115	0.0746687	0.0260846	1.32416e-05	1.72354	0.937611	24.6844	0.230328	1.70163	0.862942	0.468338	0.00552912	0.114621	0.411512	0.0555786	0.0599376	0.0148815	0.0140732	0.00863411	0.0472714	0.00624159	0.0195352
504000	-531.0872	-536.7609	5.673742	-0.423699	-0.247908	0.155816	0.15425	9.14772e-06	0.330411	0.881701	0.735714	0.423708	0.578319	0.725885	0.581463	0.208716	0.0422255	0.202975	0.546084	0.0761974	0.041683	0.0218759	0.00900698	0.0142486	0.117273	0.00675028	0.0167969
505000	-538.494	-535.5605	-2.933524	-0.97182	-0.285609	0.0419977	0.147741	0.000917105	0.249027	1.19157	1.06431	0.972737	0.534635	1.14958	0.916564	0.123165	0.0543394	0.48535	0.337145	0.0933633	0.0412039	0.0114697	0.00169368	0.000371777	0.154863	0.017031	0.0104371
506000	-537.7537	-541.036	3.282242	-0.295719	-0.250466	0.052295	0.0425785	0.104165	0.00171465	0.685773	1.69024	0.399884	0.25218	0.633478	1.64766	0.299217	0.205883	0.116289	0.378611	0.0856793	0.0344138	0.0414333	0.00427188	0.0316694	0.0707089	0.0109125	0.00817596
507000	-533.4992	-548.4364	14.93728	-0.391016	-0.18203	0.151868	0.0444875	0.00138621	0.000102075	1.14594	1.11009	0.392403	0.182132	0.994075	1.0656	0.312856	0.346429	0.0681393	0.272576	0.136323	0.0595621	0.0135613	0.0118986	0.0136971	0.0262259	0.00838289	0.00859306
508000	-527.6068	-538.6947	11.08787	-1.42533	-0.252097	0.120357	0.0802726	1.95016e-05	0.000317245	1.11485	1.98985	1.42535	0.252415	0.994491	1.90957	0.518807	0.0722021	0.104766	0.304225	0.385762	0.0369841	0.00515052	0.00229213	0.00743217	0.0775166	0.010339	0.00666764
509000	-540.7541	-535.9029	-4.851235	-8.61857	-0.187301	0.10563	0.135342	0.0015071	0.151084	1.06904	2.60282	8.62008	0.338385	0.963406	2.46748	0.431451	0.283568	0.0483307	0.23665	0.393485	0.0334093	0.0213072	0.000103871	0.0217261	0.100328	0.00506178	0.0144008
510000	-549.1861	-549.7207	0.5345467	-3.56201	-15.7906	0.0228982	0.0205468	0.0738996	0.000173363	1.21024	0.699842	3.63591	15.7908	1.18734	0.679295	0.0367593	0.137552	0.555474	0.270215	0.896809	0.133957	0.0239152	0.0187275	0.0168371	0.00467417	0.00838432	0.0217188
511000	-534.8286	-541.2093	6.380741	-1.28626	-0.275144	0.120155	0.122002	0.000880233	0.0123807	0.961593	2.37347	1.28714	0.287524	0.841438	2.25146	0.0309511	0.0257024	0.2062	0.737147	0.138782	0.0196493	0.01594	0.00424041	0.000686067	0.0664588	0.00329022	0.00936543
512000	-524.5115	-542.6501	18.13854	-0.799853	-0.333856	0.0463799	0.0852556	4.5016e-05	1.69048e-06	1.60755	1.09384	0.799898	0.333858	1.56117	1.00859	0.677085	0.0763616	0.0354114	0.211142	0.0830487	0.0957138	0.0178774	0.00773758	0.0155772	0.0432608	0.0105974	0.0211005
513000	-532.843	-544.7533	11.91035	-0.148527	-0.397775	0.0430408	0.0535184	0.0151444	2.48115e-05	1.33911	0.822284	0.163672	0.397799	1.29607	0.768766	0.0156813	0.392652	0.340913	0.250753	0.0345494	0.085895	0.0234169	0.0147075	0.00687808	0.0662	0.0104521	0.0111112
514000	-547.2312	-547.8388	0.6076575	-1.38489	-0.209941	0.0783475	0.178471	0.0616155	0.0455676	0.66289	0.521834	1.4465	0.255509	0.584543	0.343363	0.123789	0.59275	0.117449	0.166012	0.078271	0.11419	0.0272637	0.00639771	5.76631e-06	0.10662	0.0119852	0.0195398
515000	-547.6157	-544.958	-2.657714	-0.254145	-2.79188	0.0493124	0.109871	0.0172879	0.214411	1.25909	0.82165	0.271433	3.00629	1.20978	0.711779	0.173791	0.00770297	0.36639	0.452116	0.0694296	0.316679	0.0136157	0.0156867	0.0122519	0.0685971	0.0213598	0.0174779
516000	-540.3026	-552.8761	12.57354	-5.88281	-1.34001	0.00764292	0.042619	0.000137053	0.000171725	1.01179	0.694525	5.88295	1.34018	1.00414	0.651906	0.406304	0.0353775	0.395399	0.162919	0.0445067	0.135037	0.0452292	0.0181193	0.013009	0.0205436	0.0143213	0.0149949
517000	-534.929	-546.1576	11.22856	-0.118319	-0.354481	0.03858	0.0883323	0.178734	2.26345e-05	0.815162	0.888103	0.297053	0.354503	0.776582	0.799771	0.163333	0.43655	0.219459	0.180658	0.00897239	0.09208	0.0296026	0.00885787	0.0161639	0.0418722	0.00724313	0.012522
518000	-542.8265	-543.2461	0.4195826	-0.475291	-0.766041	0.0960936	0.101789	0.00863873	0.00428622	0.811586	0.836252	0.48393	0.770328	0.715492	0.734463	0.20829	0.504874	0.169135	0.1177	0.0858802	0.06248	0.0160239	0.0145428	0.0315325	0.104298	0.0316117	0.0147517
519000	-537.4109	-544.5131	7.102232	-0.222467	-0.0635864	0.0595485	0.0482543	4.71287e-06	0.423283	0.5414	1.78084	0.222472	0.486869	0.481852	1.73259	0.217643	0.105746	0.0593751	0.617236	0.106699	0.0398165	0.0292572	0.00656363	0.0284637	0.0725354	0.022507	0.0111127
520000	-535.812	-534.1649	-1.647077	-0.473957	-0.227484	0.168113	0.104073	0.0475242	0.0109954	1.4916	0.983835	0.521481	0.238479	1.32349	0.879762	0.10056	0.0639569	0.18804	0.647444	0.0926927	0.0386802	0.0106104	0.00970318	0.00515509	0.129179	0.0208395	0.014078
521000	-550.3313	-545.7302	-4.601122	-19.0357	-0.156404	0.0846721	-0.00482817	5.77837	0.036092	1.10223	1.29973	24.8141	0.192496	1.01756	1.30455	0.17247	0.296345	0.100971	0.430214	0.00541179	0.0302823	0.024855	0.0104912	0.0102926	0.0319071	0.0286222	0.00790074
522000	-538.4257	-543.4623	5.036518	-1.75836	-0.33451	0.101806	0.159072	1.16188e-05	0.104108	0.942287	0.712615	1.75837	0.438618	0.840481	0.553542	0.473974	0.127702	0.163183	0.23514	0.291659	0.0935215	0.0265604	0.00863973	0.007201	0.0950792	0.00591885	0.0315114
523000	-534.6013	-539.0906	4.489288	-4.25812	-0.125676	0.16891	0.125437	2.49119e-06	0.260116	0.770833	1.24394	4.25812	0.385792	0.601923	1.1185	0.110997	0.0759689	0.55908	0.253954	0.0929825	0.0248768	0.0242388	0.00338368	0.00909256	0.127076	0.00264612	0.0159754
524000	-544.7259	-542.7349	-1.990989	-2.16716	-0.381856	0.0522577	0.12442	0.0565138	0.0296274	1.18218	3.35563	2.22368	0.411484	1.12992	3.23121	0.0523436	0.00382546	0.537618	0.406213	0.289109	0.0598978	0.00681534	0.0013953	0.00582949	0.0624787	0.0103421	0.00582764
525000	-537.5447	-543.28	5.73529	-2.24771	-0.269748	0.149179	0.0372188	0.0196525	0.0001617	1.14785	3.47276	2.26736	0.26991	0.998669	3.43554	0.144406	0.0407257	0.0284666	0.786401	0.104194	0.0487479	0.032769	0.00183154	0.0109826	0.0462841	0.0214664	0.00359959
526000	-541.6685	-544.0254	2.356928	-0.272016	-0.300435	0.0734582	0.0770948	0.23903	0.0145478	0.546322	3.44945	0.511046	0.314983	0.472863	3.37235	0.0089542	0.284522	0.556518	0.150006	0.122136	0.052797	0.0251877	0.00243202	0.0118031	0.0393733	0.0146256	0.00457269
527000	-543.2084	-542.5739	-0.6344303	-4.08718	-0.165969	0.0676255	0.0755529	0.45497	0.00320016	0.751532	2.79761	4.54215	0.169169	0.683907	2.72205	0.00734926	0.408638	0.325426	0.258587	0.257969	0.0388717	0.0215506	0.00509944	0.00392028	0.0670349	0.0132134	0.00647317
528000	-535.8918	-537.2331	1.341214	-0.46263	-0.197943	0.0985642	0.0518908	0.00716196	0.0252592	1.88116	1.92886	0.469792	0.223203	1.7826	1.87697	0.247963	0.21527	0.0904089	0.446358	0.0822744	0.0226641	0.00161758	0.00332464	0.00443731	0.09336	0.0157058	0.0060178
529000	-534.0558	-536.5639	2.508156	-0.518745	-0.161145	0.103866	0.116395	0.0200767	0.000523652	3.81923	0.872312	0.538822	0.161669	3.71536	0.755917	0.0396552	0.0377125	0.276187	0.646445	0.0590687	0.0440704	0.00219499	0.0130041	0.0187981	0.0796937	0.00619159	0.0443465
530000	-532.139	-538.6302	6.49119	-0.979498	-0.178784	0.100011	0.161562	0.095322	2.4927e-06	0.901751	0.932665	1.07482	0.178786	0.80174	0.771103	0.384141	0.0466028	0.294872	0.274384	0.0987653	0.0280791	0.0105109	0.0047802	0.000186389	0.135289	0.00333767	0.03554
531000	-537.0078	-546.1069	9.099112	-3.40461	-0.229863	0.0683305	0.0826593	0.00021971	0.00190906	1.1326	1.33382	3.40483	0.231772	1.06427	1.25116	0.119114	0.372605	0.421887	0.0863939	0.0290587	0.0638602	0.0358047	0.0100872	0.00934229	0.0502993	0.00655708	0.0241755
