Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]	speciation[21]	speciation[22]	speciation[23]	speciation[24]	speciation[25]	speciation[26]	speciation[27]	speciation[28]	speciation[29]	speciation[30]	speciation[31]	speciation[32]	speciation[33]	speciation[34]	speciation[35]	speciation[36]	speciation[37]	speciation[38]	speciation[39]	speciation[40]	speciation[41]	speciation[42]	speciation[43]	speciation[44]	speciation[45]	speciation[46]	speciation[47]	speciation[48]	speciation[49]	speciation[50]	speciation[51]
44380	-1274.79	-1568.51	293.722	0.280053	0.28129	0.277898	0.27344	0.265259	0.272229	0.271699	0.268801	0.278809	0.279907	0.280211	0.280668	0.275533	0.281956	0.27792	0.276093	0.276838	0.270865	0.271429	0.266483	0.263078	0.248616	0.238908	0.23551	0.232754	0.223546	0.217772	0.214364	0.205451	0.194578	0.18727	0.187926	0.182274	0.182894	0.179715	0.181416	0.182146	0.18493	0.186571	0.183899	0.194597	0.197598	0.198476	0.200631	0.198826	0.203412	0.197233	0.193593	0.190064	0.187319	0.187031
44390	-1282.89	-1568.48	285.597	0.272648	0.270849	0.280552	0.271251	0.264093	0.26397	0.261596	0.264714	0.272535	0.273095	0.27769	0.271266	0.273822	0.271524	0.274633	0.271589	0.26444	0.260847	0.2565	0.249068	0.24317	0.228758	0.218066	0.214083	0.20799	0.204875	0.191498	0.175799	0.172359	0.160187	0.151814	0.149704	0.143386	0.138598	0.138454	0.143471	0.145899	0.145847	0.1501	0.14658	0.151667	0.16279	0.169025	0.168258	0.165462	0.164283	0.164536	0.156724	0.151611	0.151994	0.157636
44400	-1335.56	-1571.23	235.669	0.210192	0.206814	0.204693	0.20092	0.201287	0.202041	0.20041	0.203209	0.206839	0.207991	0.203226	0.200541	0.20146	0.204552	0.204247	0.200914	0.19767	0.19982	0.201835	0.197084	0.192117	0.187047	0.183044	0.179584	0.178043	0.172367	0.167825	0.16635	0.161266	0.157951	0.154202	0.150053	0.150352	0.148174	0.145943	0.147329	0.150035	0.150298	0.151699	0.15245	0.15707	0.16139	0.160859	0.161422	0.159597	0.158586	0.157479	0.156235	0.152308	0.154974	0.156246
44410	-1242.1	-1568.54	326.445	0.297531	0.2973	0.296734	0.293473	0.295387	0.295326	0.299092	0.295885	0.295809	0.299227	0.295068	0.296338	0.298441	0.294824	0.295608	0.295765	0.293823	0.293266	0.293712	0.2891	0.284718	0.280367	0.276346	0.270831	0.265054	0.259634	0.255	0.253334	0.250506	0.244592	0.238437	0.235625	0.232186	0.230054	0.230361	0.2308	0.235933	0.237095	0.23978	0.243562	0.244697	0.24832	0.250021	0.250738	0.248307	0.248711	0.246799	0.241309	0.239645	0.238749	0.240378
44420	-1282.26	-1570.75	288.491	0.229971	0.228597	0.228643	0.228852	0.22836	0.227638	0.228835	0.229589	0.228187	0.23144	0.23076	0.230023	0.231155	0.230468	0.229492	0.228256	0.227077	0.225369	0.226188	0.226381	0.222492	0.215313	0.209051	0.203116	0.201457	0.198412	0.195379	0.191156	0.187844	0.183145	0.17979	0.180149	0.178384	0.179693	0.179003	0.180316	0.181524	0.18262	0.184149	0.184489	0.183285	0.186269	0.19025	0.191217	0.189222	0.185889	0.183949	0.181204	0.180806	0.179787	0.182472
44430	-1292.23	-1569.04	276.813	0.217404	0.219135	0.221912	0.221028	0.221819	0.216134	0.218686	0.224441	0.223621	0.224553	0.225387	0.222254	0.216542	0.216341	0.217607	0.218797	0.21483	0.218421	0.219175	0.216301	0.215903	0.201731	0.190687	0.185903	0.184205	0.173133	0.168286	0.164753	0.157659	0.152101	0.146735	0.150165	0.148202	0.149506	0.148881	0.149347	0.146083	0.151981	0.154223	0.157516	0.157393	0.16119	0.162232	0.155252	0.156161	0.154292	0.155886	0.153338	0.14972	0.14969	0.150022
44440	-1247.7	-1568.98	321.273	0.232957	0.238204	0.238007	0.235543	0.231457	0.230497	0.234776	0.234289	0.239322	0.241127	0.239399	0.233137	0.228566	0.228267	0.227908	0.231833	0.231475	0.23575	0.235326	0.23665	0.230209	0.222668	0.217584	0.20999	0.20271	0.19805	0.190873	0.188436	0.183767	0.175064	0.170632	0.170429	0.168862	0.165897	0.164142	0.168213	0.17179	0.171416	0.171635	0.172862	0.177896	0.1801	0.181176	0.179086	0.178538	0.174486	0.172359	0.174026	0.173738	0.171821	0.17113
44450	-1340.8	-1569.02	228.226	0.242222	0.243808	0.247492	0.239171	0.232911	0.229966	0.228976	0.231246	0.238125	0.239897	0.235024	0.232407	0.233858	0.226594	0.227065	0.219102	0.215187	0.222895	0.231495	0.227807	0.220312	0.21828	0.208344	0.193758	0.193664	0.189939	0.188364	0.181165	0.176506	0.168936	0.159099	0.150189	0.150685	0.148039	0.14949	0.145791	0.14692	0.14867	0.147933	0.154233	0.159113	0.16343	0.166182	0.161422	0.157448	0.156094	0.149494	0.151968	0.149964	0.154461	0.16042
44460	-1311.78	-1568.79	257.005	0.256678	0.251404	0.254274	0.255508	0.245589	0.254186	0.253501	0.254325	0.253698	0.244473	0.238229	0.237684	0.236549	0.242195	0.242001	0.234221	0.232001	0.237137	0.248771	0.238106	0.229778	0.230701	0.223169	0.204538	0.204789	0.204296	0.203493	0.194203	0.189301	0.178982	0.164789	0.164113	0.165717	0.162764	0.163843	0.164683	0.164613	0.167913	0.170051	0.174723	0.181726	0.178963	0.181379	0.180762	0.174071	0.170169	0.169485	0.15825	0.165261	0.167765	0.172653
44470	-1318.94	-1568.1	249.163	0.224688	0.221299	0.222403	0.223559	0.215576	0.218581	0.230882	0.219882	0.215464	0.20893	0.192903	0.203108	0.212073	0.207107	0.214744	0.206785	0.199465	0.204231	0.204325	0.210806	0.19622	0.197823	0.18799	0.172265	0.172982	0.171179	0.163808	0.159691	0.147236	0.14656	0.137014	0.137311	0.13168	0.136333	0.13202	0.133869	0.133261	0.136106	0.144603	0.145704	0.150784	0.151668	0.150745	0.139563	0.137176	0.142141	0.144209	0.131311	0.134816	0.134086	0.134839
44480	-1339.42	-1567.93	228.508	0.230573	0.216902	0.211396	0.220405	0.197023	0.205204	0.218982	0.202692	0.203542	0.181195	0.174921	0.182019	0.188401	0.189039	0.210484	0.185652	0.183671	0.181648	0.213712	0.196482	0.171605	0.169974	0.162694	0.146079	0.147712	0.144111	0.131421	0.136701	0.118424	0.112078	0.107803	0.100107	0.102744	0.101416	0.0959508	0.0999027	0.100447	0.109279	0.115581	0.114267	0.120482	0.120684	0.124142	0.10869	0.106274	0.113364	0.115887	0.104691	0.101052	0.101285	0.0932103
44490	-1389.67	-1566.41	176.739	0.224511	0.214752	0.19524	0.215201	0.15819	0.177325	0.202906	0.164872	0.160829	0.13213	0.137041	0.148745	0.143047	0.138635	0.1719	0.151005	0.141874	0.166206	0.194618	0.170286	0.139086	0.121884	0.118048	0.112509	0.103299	0.0878307	0.0735641	0.0758328	0.0639373	0.0576699	0.0550884	0.0503923	0.0482455	0.0515406	0.0470619	0.0480438	0.0506752	0.0529996	0.0615743	0.0576495	0.0645029	0.0738871	0.0686803	0.0585429	0.0567297	0.0572787	0.0615282	0.0568702	0.0509644	0.0398552	0.0394354
44500	-1352.18	-1568.27	216.089	0.217227	0.217443	0.212099	0.214257	0.185618	0.203245	0.208179	0.191977	0.18099	0.17266	0.175498	0.179077	0.16816	0.17767	0.192202	0.17982	0.172164	0.193896	0.202829	0.198204	0.172911	0.16252	0.156749	0.1531	0.147982	0.136066	0.125208	0.120867	0.111511	0.110578	0.109134	0.102034	0.0971528	0.100171	0.0958766	0.100424	0.0978662	0.107013	0.114369	0.107637	0.10744	0.118637	0.117135	0.111034	0.10575	0.104874	0.108329	0.103339	0.100807	0.0904501	0.0826784
44510	-1341.94	-1567.87	225.938	0.231973	0.243025	0.244302	0.238124	0.211658	0.235778	0.229807	0.2222	0.200366	0.174958	0.190425	0.196622	0.184863	0.196406	0.208252	0.192901	0.189046	0.202246	0.217754	0.216782	0.187809	0.17444	0.182786	0.158388	0.153014	0.136439	0.126829	0.122361	0.120401	0.112692	0.104625	0.099415	0.0944059	0.101539	0.0935418	0.0985628	0.0933151	0.103716	0.113277	0.11197	0.110131	0.116891	0.117832	0.112031	0.108414	0.107301	0.111963	0.105245	0.0989661	0.0841469	0.0827384
44520	-1333.89	-1569.36	235.47	0.271455	0.26837	0.259932	0.259705	0.248851	0.253269	0.25301	0.255446	0.23854	0.232331	0.237829	0.234628	0.238755	0.239504	0.252107	0.238289	0.23912	0.239057	0.263509	0.241999	0.239769	0.225508	0.232088	0.216882	0.210672	0.194948	0.190687	0.194449	0.190442	0.18784	0.175099	0.170816	0.166206	0.169387	0.172953	0.165797	0.169533	0.173565	0.184427	0.17629	0.176499	0.189484	0.187619	0.179079	0.182444	0.18491	0.175233	0.180533	0.165206	0.15991	0.158433
44530	-1350.5	-1569.83	219.325	0.285738	0.272835	0.260103	0.257547	0.259989	0.238156	0.242671	0.250715	0.249314	0.237274	0.227525	0.226861	0.234658	0.227836	0.227967	0.2352	0.236454	0.231335	0.260256	0.236227	0.238132	0.215122	0.211241	0.204755	0.195761	0.178774	0.177886	0.170731	0.173804	0.161623	0.164392	0.151431	0.141306	0.145099	0.147992	0.149607	0.147586	0.148108	0.14791	0.157893	0.163624	0.169412	0.163572	0.159497	0.165329	0.16168	0.159326	0.151271	0.13954	0.132715	0.138709
44540	-1298.44	-1569.02	270.579	0.269652	0.269128	0.262939	0.261474	0.259904	0.2598	0.254615	0.252658	0.249567	0.245614	0.246453	0.249828	0.252864	0.25012	0.252928	0.251021	0.248482	0.252711	0.259821	0.258835	0.253052	0.243225	0.237379	0.230843	0.224137	0.218648	0.214785	0.216637	0.212038	0.208993	0.204059	0.208197	0.203359	0.19902	0.202598	0.204719	0.204609	0.20284	0.204304	0.204211	0.206221	0.21071	0.211253	0.209565	0.207697	0.205039	0.200565	0.200652	0.196946	0.196723	0.200266
44550	-1251.1	-1573.44	322.334	0.239979	0.24012	0.237649	0.238118	0.236797	0.235138	0.235647	0.234524	0.232944	0.232403	0.232049	0.233466	0.235238	0.235722	0.234666	0.234528	0.236075	0.236448	0.235409	0.232545	0.231743	0.230711	0.2273	0.226012	0.223855	0.223193	0.220926	0.219833	0.219117	0.218287	0.21678	0.21439	0.214661	0.213237	0.211758	0.212137	0.212452	0.214168	0.214921	0.214403	0.214332	0.214381	0.215658	0.215125	0.216685	0.214676	0.212443	0.211745	0.210176	0.211544	0.213482
44560	-1248.27	-1569.48	321.211	0.23316	0.233237	0.232913	0.232362	0.230511	0.228726	0.228945	0.230045	0.229765	0.229332	0.227842	0.228894	0.228553	0.228454	0.230376	0.2308	0.229759	0.230443	0.230311	0.228797	0.228013	0.226015	0.225329	0.223346	0.220792	0.218718	0.216915	0.216447	0.21455	0.213899	0.213009	0.21202	0.210865	0.211183	0.210442	0.210803	0.210547	0.211663	0.211411	0.211869	0.211757	0.212678	0.213623	0.213083	0.212888	0.212395	0.210652	0.210372	0.209833	0.208915	0.208586
44570	-1284.37	-1568.87	284.499	0.232555	0.22984	0.234589	0.233406	0.225902	0.224918	0.224667	0.221621	0.223487	0.225539	0.22206	0.220441	0.220655	0.221135	0.224172	0.225559	0.227229	0.228196	0.230072	0.227518	0.220923	0.212477	0.206327	0.20266	0.199981	0.195204	0.191437	0.187446	0.181323	0.178102	0.1744	0.174027	0.173617	0.173892	0.171349	0.172172	0.174617	0.174762	0.174312	0.173488	0.176096	0.17681	0.177816	0.178465	0.177975	0.176856	0.172979	0.169382	0.169728	0.168945	0.16717
44580	-1269.65	-1568.43	298.772	0.247623	0.24025	0.238695	0.240392	0.237064	0.238087	0.236951	0.237179	0.232856	0.231316	0.229018	0.2292	0.231508	0.228837	0.231529	0.227402	0.227867	0.231912	0.234482	0.232985	0.222973	0.211792	0.20815	0.195047	0.187808	0.182172	0.17511	0.169659	0.164213	0.160182	0.152499	0.148783	0.147586	0.143254	0.142018	0.142272	0.144664	0.145768	0.15018	0.152337	0.155168	0.153898	0.157352	0.153005	0.15321	0.149713	0.146819	0.147279	0.146709	0.147582	0.146875
44590	-1283.65	-1569.12	285.467	0.220659	0.216996	0.208167	0.210251	0.216434	0.209918	0.209551	0.204686	0.203929	0.20195	0.198378	0.200975	0.195683	0.191778	0.195984	0.194072	0.194746	0.194825	0.194916	0.189672	0.183844	0.183984	0.173999	0.162229	0.149302	0.145674	0.139946	0.132498	0.126118	0.118176	0.115367	0.111169	0.104742	0.104606	0.105444	0.10556	0.107971	0.107306	0.107488	0.111217	0.115586	0.115422	0.115907	0.116288	0.113914	0.112398	0.108444	0.109227	0.10787	0.10337	0.106637
44600	-1205.27	-1567.63	362.361	0.279171	0.270516	0.268943	0.269231	0.266978	0.260407	0.258848	0.257015	0.250993	0.244522	0.248888	0.244677	0.247485	0.247775	0.246215	0.248749	0.242995	0.249696	0.248033	0.241774	0.238373	0.224806	0.213936	0.204517	0.196488	0.186839	0.178013	0.170277	0.160586	0.15279	0.147208	0.139468	0.137755	0.13787	0.13432	0.136182	0.137326	0.139749	0.144598	0.145558	0.147652	0.15146	0.150919	0.149123	0.147095	0.141985	0.142324	0.138901	0.13577	0.135488	0.137458
44610	-1247.79	-1568.18	320.393	0.267251	0.269306	0.276728	0.284138	0.279073	0.279154	0.280691	0.27772	0.271765	0.263086	0.264371	0.265838	0.261788	0.259514	0.256191	0.252924	0.257532	0.266386	0.262882	0.256879	0.25024	0.242922	0.225086	0.214272	0.208773	0.198621	0.189047	0.178614	0.170759	0.162336	0.155335	0.150779	0.147108	0.148491	0.145856	0.142513	0.146258	0.148296	0.152407	0.156072	0.158362	0.156024	0.156247	0.153352	0.153879	0.15381	0.152919	0.153725	0.146245	0.146444	0.146241
44620	-1256.12	-1568.32	312.203	0.261046	0.259172	0.258978	0.257963	0.258263	0.260073	0.260572	0.255133	0.251332	0.248673	0.250238	0.251202	0.250354	0.249867	0.249575	0.251933	0.256482	0.255287	0.254077	0.249505	0.246801	0.238397	0.235328	0.228629	0.220604	0.215867	0.209464	0.205478	0.202995	0.196741	0.194651	0.18971	0.18676	0.185539	0.188201	0.188657	0.189	0.190818	0.192604	0.191477	0.191995	0.193	0.191808	0.192114	0.189568	0.187362	0.186724	0.183919	0.183339	0.18393	0.184063
44630	-1257.45	-1568.28	310.83	0.247568	0.246466	0.252588	0.254075	0.256746	0.256457	0.255651	0.259248	0.259956	0.253307	0.247649	0.241024	0.243632	0.248108	0.244633	0.248791	0.243786	0.24553	0.248715	0.237909	0.228101	0.217191	0.210368	0.203972	0.201803	0.196164	0.18773	0.178184	0.169668	0.169673	0.164864	0.162755	0.162552	0.16258	0.158799	0.158982	0.161004	0.163785	0.161715	0.161967	0.16305	0.164619	0.165231	0.161365	0.158786	0.161541	0.161012	0.154655	0.152545	0.149899	0.153875
44640	-1284.68	-1571.04	286.368	0.293266	0.288895	0.297461	0.294787	0.302904	0.297403	0.307389	0.296613	0.302367	0.289049	0.285017	0.284769	0.292612	0.280298	0.283468	0.275124	0.265623	0.259444	0.2496	0.25041	0.245596	0.229545	0.22525	0.20094	0.195951	0.179689	0.166535	0.154411	0.153531	0.145818	0.149692	0.14889	0.142431	0.136159	0.133012	0.134901	0.135395	0.136262	0.132519	0.138425	0.140638	0.141977	0.14019	0.138399	0.139464	0.139808	0.136462	0.129939	0.126218	0.13065	0.125784
44650	-1245.68	-1567.97	322.29	0.266644	0.270416	0.265438	0.263889	0.262496	0.266844	0.264473	0.265615	0.262705	0.261151	0.261605	0.263611	0.263047	0.261656	0.261766	0.252044	0.255179	0.252888	0.250297	0.243606	0.236799	0.233308	0.222066	0.216718	0.213585	0.206874	0.201362	0.195518	0.191051	0.186607	0.188286	0.180726	0.17889	0.17978	0.17691	0.175216	0.177125	0.179353	0.179431	0.184576	0.186279	0.186713	0.188993	0.186259	0.182252	0.177813	0.175073	0.176489	0.175632	0.172128	0.173023
44660	-1230.64	-1568.61	337.972	0.252318	0.249434	0.245055	0.24203	0.24319	0.244996	0.244462	0.247279	0.248237	0.247424	0.24573	0.245254	0.245599	0.244481	0.244026	0.239191	0.235826	0.23625	0.23305	0.231083	0.225766	0.217716	0.212855	0.206311	0.201212	0.195362	0.190266	0.186977	0.184528	0.178812	0.173948	0.173209	0.171552	0.170284	0.169755	0.169576	0.170691	0.172082	0.172237	0.172993	0.173364	0.174698	0.176018	0.175849	0.174671	0.17307	0.169048	0.166989	0.165949	0.165862	0.165933
44670	-1240.13	-1568.84	328.715	0.22057	0.219105	0.221657	0.219544	0.219141	0.218979	0.219845	0.223359	0.2262	0.220987	0.221517	0.216752	0.217742	0.220618	0.218501	0.217866	0.216775	0.219865	0.218496	0.210683	0.201031	0.193447	0.189275	0.183065	0.175892	0.16962	0.166038	0.160823	0.157578	0.150484	0.144372	0.141107	0.138469	0.138668	0.137979	0.138813	0.140483	0.141617	0.144884	0.14446	0.144302	0.146635	0.149505	0.1492	0.14538	0.145314	0.142928	0.138342	0.135711	0.135901	0.137434
44680	-1230.2	-1567.98	337.779	0.261451	0.259283	0.259013	0.260122	0.260201	0.257939	0.25469	0.256006	0.251551	0.252945	0.253675	0.250717	0.251283	0.247519	0.249471	0.253072	0.251563	0.249757	0.247742	0.241025	0.23496	0.220782	0.211937	0.204179	0.20016	0.195107	0.187893	0.182836	0.178297	0.169899	0.161666	0.16037	0.157274	0.154059	0.154827	0.154215	0.157045	0.159992	0.163748	0.166888	0.16782	0.167241	0.165529	0.164738	0.1637	0.163674	0.16348	0.157549	0.154052	0.15386	0.155719
44690	-1211.38	-1568.12	356.743	0.240351	0.238008	0.238557	0.240159	0.238484	0.239837	0.239521	0.236014	0.237248	0.235575	0.232476	0.230453	0.232055	0.233249	0.231555	0.231029	0.226458	0.228032	0.22338	0.215106	0.205556	0.196054	0.18958	0.180236	0.173892	0.165091	0.158834	0.153643	0.146259	0.137549	0.131281	0.125618	0.120501	0.118861	0.119307	0.118924	0.123087	0.127352	0.129666	0.131376	0.134224	0.136341	0.136125	0.136437	0.13305	0.130909	0.129474	0.126333	0.121863	0.121252	0.121888
44700	-1221.02	-1568.08	347.053	0.264469	0.259513	0.257964	0.263601	0.262561	0.25621	0.25099	0.250551	0.246387	0.245486	0.248622	0.24989	0.253059	0.254664	0.247139	0.251298	0.248971	0.251132	0.248755	0.241175	0.223717	0.213794	0.205901	0.189484	0.182862	0.175574	0.167956	0.161855	0.155026	0.151285	0.145474	0.140005	0.136462	0.131029	0.129872	0.130635	0.136298	0.140698	0.14048	0.143054	0.145035	0.144234	0.145981	0.145058	0.144558	0.140741	0.140445	0.137224	0.134272	0.132475	0.133953
44710	-1209.09	-1568.48	359.386	0.255064	0.251536	0.252556	0.249629	0.245223	0.245034	0.242878	0.240703	0.240785	0.242172	0.23556	0.236251	0.236413	0.241464	0.243819	0.241037	0.240072	0.24319	0.24596	0.233055	0.22162	0.208879	0.197051	0.18682	0.175339	0.164633	0.157664	0.1517	0.144074	0.136267	0.130156	0.124468	0.120396	0.117471	0.11574	0.117254	0.122963	0.12659	0.128889	0.129493	0.129604	0.132177	0.130055	0.127229	0.128811	0.128153	0.123815	0.120548	0.118478	0.118416	0.11874
44720	-1228.46	-1569.19	340.725	0.218753	0.216617	0.215431	0.217935	0.217856	0.213429	0.208223	0.205057	0.205587	0.208526	0.209342	0.211704	0.210985	0.213445	0.214742	0.211476	0.213128	0.212568	0.212963	0.209729	0.202414	0.192541	0.18421	0.174482	0.16838	0.160429	0.151885	0.146507	0.140444	0.13425	0.130302	0.125695	0.122982	0.12331	0.121921	0.122829	0.12701	0.131801	0.132426	0.133237	0.133429	0.135203	0.13681	0.134501	0.133314	0.130299	0.129697	0.125593	0.122995	0.121891	0.12254
44730	-1249.13	-1569.14	320.012	0.214528	0.208945	0.210624	0.209893	0.205933	0.207877	0.209668	0.208072	0.205185	0.203265	0.20372	0.203318	0.201139	0.204502	0.206524	0.204254	0.205468	0.211246	0.212642	0.208161	0.195055	0.184467	0.173818	0.163774	0.160711	0.152128	0.144078	0.138232	0.132076	0.126656	0.122623	0.119462	0.115387	0.112749	0.112905	0.114705	0.116239	0.121186	0.123515	0.124236	0.12539	0.127669	0.127085	0.1265	0.122462	0.122338	0.120105	0.118635	0.115135	0.11543	0.118122
44740	-1244.81	-1571.95	327.147	0.185675	0.184371	0.185691	0.186669	0.186239	0.182724	0.180128	0.182609	0.182575	0.182507	0.182179	0.181303	0.180324	0.183226	0.182654	0.181548	0.180613	0.182298	0.179328	0.178412	0.171219	0.16416	0.155239	0.146365	0.14046	0.134552	0.128726	0.12401	0.118922	0.11387	0.109596	0.107603	0.102967	0.101729	0.100521	0.102455	0.103645	0.105728	0.105989	0.109792	0.111362	0.112294	0.112716	0.111801	0.110714	0.110575	0.108214	0.105775	0.103517	0.104218	0.105753
44750	-1184.92	-1568.34	383.42	0.239058	0.238351	0.235912	0.236085	0.235289	0.23505	0.235626	0.235785	0.234949	0.234442	0.234343	0.234487	0.235394	0.234566	0.23439	0.234481	0.234007	0.234784	0.23412	0.231091	0.22713	0.221683	0.214661	0.209292	0.203861	0.19867	0.194703	0.192363	0.187275	0.182067	0.178707	0.175233	0.17232	0.171039	0.170165	0.17208	0.174115	0.177788	0.176887	0.178699	0.179326	0.181885	0.182556	0.181334	0.181468	0.180126	0.178016	0.176199	0.175359	0.174484	0.176342
44760	-1201.09	-1568.99	367.903	0.259182	0.257292	0.257287	0.256999	0.258659	0.258158	0.258374	0.260092	0.259965	0.256668	0.253273	0.252069	0.251276	0.2535	0.255943	0.25657	0.253671	0.253438	0.253259	0.250618	0.244955	0.235923	0.230613	0.226944	0.219089	0.211922	0.206837	0.200948	0.195246	0.188839	0.185176	0.18182	0.179427	0.177713	0.177091	0.177311	0.179989	0.181934	0.182956	0.185362	0.188091	0.189456	0.191066	0.190992	0.187992	0.188172	0.185141	0.181064	0.179849	0.181388	0.183384
44770	-1215.71	-1568.45	352.737	0.237645	0.238189	0.236787	0.236995	0.237877	0.237455	0.23846	0.237076	0.235117	0.233592	0.234515	0.234559	0.233751	0.233763	0.234515	0.234678	0.233708	0.235193	0.2347	0.233261	0.22902	0.222869	0.218879	0.2151	0.210864	0.206528	0.202626	0.199022	0.195955	0.18988	0.187404	0.185926	0.183877	0.182188	0.181225	0.182457	0.184445	0.187607	0.187868	0.189331	0.189734	0.189689	0.190915	0.189739	0.188928	0.187814	0.18828	0.187237	0.185373	0.184899	0.185505
44780	-1215.87	-1569.37	353.492	0.265281	0.267063	0.265513	0.265126	0.266309	0.266315	0.267059	0.265995	0.264376	0.265727	0.265049	0.262903	0.262377	0.262466	0.264625	0.264239	0.2643	0.263955	0.264005	0.262525	0.25786	0.249686	0.242578	0.238694	0.234233	0.229128	0.225322	0.22064	0.217374	0.212104	0.207925	0.204849	0.202191	0.201995	0.200972	0.202432	0.204276	0.20617	0.206703	0.207271	0.208216	0.209979	0.211254	0.207956	0.2058	0.206136	0.205513	0.204485	0.205628	0.208154	0.208058
44790	-1174.69	-1568.31	393.619	0.239739	0.239073	0.239622	0.239204	0.240367	0.240413	0.241361	0.240989	0.238997	0.239472	0.240687	0.240236	0.239356	0.240909	0.239338	0.237908	0.238774	0.240886	0.241008	0.240384	0.235037	0.230117	0.224316	0.220581	0.216713	0.214005	0.210818	0.20798	0.205755	0.202457	0.201113	0.198669	0.196643	0.194622	0.193534	0.19433	0.195857	0.198604	0.199306	0.198276	0.199149	0.200381	0.200223	0.200465	0.19877	0.198425	0.198768	0.197858	0.19677	0.196795	0.196692
44800	-1143.86	-1570.42	426.569	0.297386	0.296623	0.296491	0.297068	0.296626	0.29705	0.296258	0.296563	0.2977	0.297833	0.29833	0.297552	0.298869	0.297781	0.29783	0.296899	0.296295	0.296191	0.296677	0.294475	0.290681	0.284345	0.279673	0.275146	0.272307	0.26811	0.264715	0.261514	0.255901	0.250752	0.248295	0.247348	0.24518	0.242609	0.243208	0.243353	0.245423	0.247759	0.248552	0.248559	0.24994	0.249971	0.24952	0.248838	0.247951	0.248809	0.248673	0.246808	0.245921	0.246764	0.248957
44810	-1207.89	-1569.66	361.772	0.212362	0.211921	0.210329	0.210761	0.210908	0.212251	0.21237	0.212696	0.212185	0.212006	0.213915	0.214396	0.212786	0.21446	0.211305	0.210486	0.20995	0.210831	0.211157	0.207355	0.201967	0.194539	0.188602	0.184388	0.180313	0.175725	0.171564	0.166448	0.16249	0.157936	0.153931	0.151046	0.148584	0.147141	0.147327	0.148367	0.150308	0.151483	0.152927	0.151941	0.152771	0.154407	0.156898	0.156892	0.155192	0.15354	0.152602	0.151672	0.149536	0.149892	0.152008
