Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]	speciation[21]	speciation[22]	speciation[23]	speciation[24]	speciation[25]	speciation[26]	speciation[27]	speciation[28]	speciation[29]	speciation[30]	speciation[31]	speciation[32]	speciation[33]	speciation[34]	speciation[35]	speciation[36]	speciation[37]	speciation[38]	speciation[39]	speciation[40]	speciation[41]	speciation[42]	speciation[43]	speciation[44]	speciation[45]	speciation[46]	speciation[47]	speciation[48]	speciation[49]	speciation[50]	speciation[51]
31200	-1175.83	-1568.52	392.693	0.258218	0.260015	0.256613	0.258124	0.255967	0.257216	0.255559	0.255234	0.257015	0.254899	0.255956	0.257369	0.255774	0.256674	0.258959	0.261965	0.263071	0.268481	0.267515	0.265874	0.260717	0.253074	0.246784	0.238118	0.231404	0.225806	0.217779	0.21379	0.208487	0.203507	0.199958	0.197362	0.19241	0.190995	0.191031	0.190005	0.194488	0.197281	0.199427	0.199666	0.20074	0.2051	0.206503	0.206307	0.204351	0.208899	0.209779	0.209914	0.208228	0.205711	0.208232
31210	-1151.99	-1568.55	416.554	0.280994	0.280631	0.281752	0.281301	0.280269	0.278354	0.277931	0.277581	0.275949	0.275154	0.275155	0.27669	0.277429	0.278575	0.283	0.285579	0.284585	0.287499	0.290583	0.291174	0.284793	0.272466	0.263172	0.255231	0.249993	0.242672	0.236703	0.2336	0.224944	0.218583	0.21315	0.207382	0.203765	0.203466	0.202926	0.205404	0.207348	0.20969	0.212178	0.212882	0.213436	0.218069	0.222236	0.223877	0.22312	0.222127	0.224148	0.223794	0.222158	0.22444	0.231136
31220	-1140.67	-1569.16	428.495	0.260729	0.259028	0.260265	0.259583	0.256102	0.258463	0.256142	0.256335	0.258146	0.258877	0.257774	0.256136	0.257863	0.260156	0.260554	0.262264	0.26319	0.265584	0.268212	0.268127	0.261553	0.254465	0.247487	0.241874	0.237268	0.233719	0.22666	0.224116	0.219588	0.214364	0.209069	0.206104	0.204999	0.203049	0.200871	0.203157	0.206553	0.21105	0.211732	0.211652	0.214026	0.214892	0.218274	0.219103	0.218754	0.218209	0.218669	0.216312	0.21719	0.217921	0.215825
31230	-1131.38	-1569.7	438.322	0.273037	0.270262	0.268422	0.265042	0.268893	0.266522	0.267287	0.26866	0.265874	0.267144	0.269525	0.267683	0.268241	0.269592	0.270109	0.271429	0.270962	0.275589	0.278097	0.276196	0.270724	0.263592	0.256748	0.252275	0.246511	0.241214	0.236638	0.233294	0.228966	0.225129	0.220625	0.21743	0.21495	0.214116	0.214369	0.215108	0.21745	0.222014	0.224016	0.223389	0.224188	0.225654	0.227951	0.228998	0.228578	0.22852	0.229393	0.229366	0.227215	0.227856	0.22953
31240	-1160.74	-1570.08	409.34	0.296773	0.294526	0.291386	0.286874	0.286319	0.281456	0.284084	0.2864	0.28641	0.289756	0.286671	0.285735	0.286573	0.29081	0.295252	0.297122	0.299279	0.301121	0.29995	0.302725	0.29355	0.281006	0.267668	0.257597	0.24791	0.238254	0.234359	0.230796	0.220477	0.212011	0.207171	0.205108	0.201777	0.197814	0.196893	0.201337	0.208009	0.214662	0.215889	0.215733	0.219424	0.219035	0.218957	0.219243	0.221418	0.223893	0.223754	0.224584	0.219547	0.220564	0.225887
31250	-1196.12	-1569.2	373.075	0.273593	0.269306	0.262323	0.260352	0.254105	0.25651	0.25381	0.256393	0.262928	0.262676	0.262781	0.258687	0.2681	0.2643	0.263873	0.2681	0.267704	0.270814	0.273635	0.27004	0.2601	0.243254	0.232987	0.224843	0.219935	0.209756	0.199872	0.194035	0.183387	0.17531	0.16775	0.169949	0.167839	0.169175	0.170004	0.171747	0.171833	0.178755	0.177861	0.177585	0.182549	0.188294	0.192081	0.191069	0.191155	0.194271	0.191724	0.192021	0.185629	0.179655	0.182914
31260	-1172.46	-1568.59	396.129	0.235864	0.23464	0.232089	0.229005	0.230333	0.229169	0.2294	0.234882	0.228961	0.222124	0.222686	0.22299	0.222506	0.22236	0.226717	0.231493	0.233735	0.240785	0.234911	0.232421	0.226457	0.216201	0.202738	0.196794	0.196096	0.189698	0.186186	0.18152	0.179154	0.1684	0.166502	0.164681	0.161134	0.161801	0.162844	0.166785	0.171811	0.172462	0.174517	0.176923	0.176803	0.179272	0.181583	0.182742	0.1818	0.183279	0.181053	0.178806	0.17994	0.178342	0.177764
31270	-1175.08	-1567.87	392.792	0.241064	0.235854	0.235274	0.232019	0.232683	0.234683	0.233156	0.231873	0.230392	0.231306	0.227607	0.227191	0.226799	0.231425	0.228799	0.228753	0.233462	0.234109	0.231446	0.228481	0.218968	0.202065	0.196482	0.18371	0.18106	0.172193	0.16379	0.153219	0.143837	0.136365	0.133406	0.130345	0.128565	0.127392	0.129836	0.129699	0.13273	0.136663	0.139761	0.141663	0.145274	0.14806	0.153756	0.157261	0.158677	0.157594	0.156366	0.158329	0.155615	0.157533	0.161934
31280	-1155.54	-1568.94	413.401	0.218196	0.224254	0.221364	0.222492	0.220357	0.220388	0.218054	0.218427	0.218899	0.216509	0.218788	0.219936	0.218664	0.219097	0.21914	0.221881	0.220482	0.220788	0.22193	0.219041	0.212198	0.200624	0.193652	0.188575	0.181205	0.17351	0.167109	0.163392	0.158293	0.150312	0.146399	0.143671	0.143333	0.143782	0.144154	0.145525	0.148043	0.151051	0.154046	0.15595	0.158615	0.161446	0.164978	0.165789	0.167318	0.167191	0.166056	0.166754	0.165799	0.166024	0.168541
31290	-1201.47	-1570.21	368.738	0.281217	0.280386	0.278928	0.276603	0.280112	0.273443	0.2764	0.272147	0.270099	0.269007	0.26967	0.272638	0.276219	0.275117	0.277485	0.271055	0.27267	0.28798	0.287008	0.270956	0.259216	0.24415	0.223824	0.213985	0.202096	0.188685	0.17787	0.167792	0.153676	0.142498	0.134347	0.130806	0.132691	0.134278	0.134941	0.137173	0.146475	0.153481	0.162735	0.161838	0.168357	0.173189	0.179257	0.182817	0.177077	0.18217	0.179108	0.17571	0.174649	0.17714	0.18231
31300	-1177.28	-1568.06	390.78	0.258488	0.25771	0.256278	0.256257	0.254201	0.25371	0.255353	0.258339	0.258432	0.258322	0.25387	0.259465	0.260173	0.264948	0.26531	0.259466	0.261572	0.264025	0.269297	0.257077	0.246717	0.233203	0.223396	0.218951	0.2078	0.198618	0.186499	0.177684	0.168658	0.160797	0.160752	0.155386	0.156281	0.154849	0.16064	0.15855	0.164264	0.169201	0.171107	0.17674	0.182624	0.18716	0.190838	0.192695	0.189394	0.194647	0.188027	0.18425	0.185924	0.183713	0.184268
31310	-1165.8	-1569.91	404.113	0.243502	0.23859	0.241649	0.245877	0.248735	0.251666	0.253457	0.251707	0.250161	0.246671	0.246745	0.247142	0.244589	0.246861	0.250047	0.24786	0.246343	0.248325	0.244698	0.24327	0.237823	0.230157	0.226563	0.221811	0.213666	0.20585	0.195849	0.188807	0.184045	0.177618	0.17215	0.171882	0.174816	0.17367	0.171715	0.17812	0.181143	0.181969	0.185702	0.1906	0.194411	0.198383	0.198067	0.200321	0.198656	0.198835	0.198943	0.193772	0.192177	0.197483	0.200572
31320	-1184.85	-1568.61	383.754	0.230515	0.229174	0.236697	0.240403	0.248974	0.245799	0.244697	0.248151	0.244595	0.243756	0.243204	0.236354	0.239233	0.241431	0.240039	0.238892	0.245076	0.243865	0.242481	0.243503	0.234973	0.224234	0.212053	0.208281	0.194971	0.18759	0.173283	0.166417	0.164899	0.162796	0.158453	0.162053	0.154774	0.155174	0.156341	0.156028	0.157502	0.161753	0.169996	0.173437	0.176271	0.179922	0.185796	0.18853	0.189218	0.184984	0.184347	0.182746	0.17771	0.177826	0.187202
31330	-1213.01	-1567.31	354.292	0.234224	0.231114	0.235572	0.239875	0.241965	0.238875	0.240908	0.233139	0.2215	0.221401	0.21592	0.218107	0.218778	0.222785	0.222952	0.220821	0.210784	0.213733	0.220269	0.218887	0.221215	0.202924	0.183412	0.173257	0.176553	0.164882	0.16086	0.147379	0.14024	0.132542	0.131893	0.128552	0.123923	0.124532	0.126755	0.13205	0.144325	0.152296	0.15062	0.141736	0.144918	0.146903	0.153847	0.169285	0.169993	0.172533	0.167602	0.163534	0.165831	0.161428	0.165956
31340	-1221.27	-1568.07	346.797	0.253301	0.251302	0.249034	0.245662	0.250805	0.235292	0.242299	0.240678	0.234008	0.227545	0.225136	0.228323	0.229876	0.232263	0.234456	0.231264	0.235229	0.242704	0.240245	0.226373	0.240214	0.222257	0.219646	0.203139	0.19881	0.190076	0.183306	0.177725	0.171356	0.163293	0.161049	0.16043	0.159678	0.156734	0.153192	0.16617	0.176361	0.169287	0.174027	0.173853	0.186797	0.196086	0.196033	0.198334	0.202306	0.203303	0.195899	0.199973	0.19401	0.198142	0.186624
31350	-1217.26	-1570.9	353.643	0.263305	0.25369	0.255256	0.246728	0.245296	0.244747	0.234417	0.230659	0.234438	0.241076	0.231757	0.232205	0.227513	0.230052	0.238132	0.24438	0.231976	0.239559	0.245238	0.245567	0.252511	0.23501	0.221649	0.213707	0.209022	0.199544	0.197343	0.185558	0.176494	0.163943	0.162053	0.157036	0.155899	0.159845	0.164493	0.168172	0.173291	0.178037	0.182173	0.182338	0.189588	0.193819	0.20453	0.203993	0.202051	0.20525	0.195304	0.192359	0.197108	0.203427	0.223375
31360	-1187.62	-1570.01	382.397	0.242576	0.236495	0.241495	0.242521	0.238791	0.237775	0.241761	0.243485	0.241977	0.239192	0.236953	0.235099	0.236538	0.234771	0.234082	0.234668	0.239475	0.247248	0.248382	0.249607	0.254509	0.24564	0.233388	0.226788	0.219563	0.215486	0.211482	0.203618	0.199871	0.196105	0.193401	0.186437	0.185415	0.179661	0.18084	0.183468	0.187966	0.191443	0.194914	0.198968	0.202298	0.209876	0.213189	0.213756	0.209855	0.20881	0.215037	0.214536	0.208824	0.207412	0.208557
31370	-1226.25	-1570.67	344.422	0.189929	0.197813	0.199972	0.206731	0.204079	0.204121	0.202371	0.195353	0.193451	0.193206	0.199901	0.201619	0.198838	0.192642	0.17837	0.18382	0.193054	0.203413	0.213184	0.216841	0.212133	0.19798	0.192005	0.181718	0.180256	0.170228	0.165765	0.157296	0.144539	0.138472	0.127212	0.124836	0.123718	0.120057	0.124105	0.133295	0.132695	0.140115	0.137446	0.134664	0.137274	0.136615	0.147726	0.153128	0.152328	0.15246	0.145905	0.1466	0.147489	0.143715	0.145097
31380	-1244.39	-1569.54	325.143	0.261633	0.244507	0.245964	0.261243	0.246756	0.235012	0.245096	0.249569	0.232424	0.240231	0.23794	0.25285	0.241982	0.25076	0.248021	0.242507	0.271873	0.284628	0.295654	0.294561	0.255637	0.250654	0.209657	0.193895	0.200586	0.178625	0.167154	0.164682	0.155148	0.131667	0.110024	0.112918	0.10869	0.104819	0.11485	0.127566	0.131522	0.135228	0.133444	0.133685	0.128509	0.140978	0.147504	0.158843	0.153687	0.159991	0.157228	0.149808	0.151622	0.163547	0.167352
31390	-1189.53	-1568.56	379.028	0.254335	0.250606	0.243898	0.249199	0.24843	0.254451	0.248932	0.248124	0.242322	0.251438	0.252534	0.251417	0.246133	0.250405	0.257042	0.260443	0.268095	0.270361	0.27198	0.268457	0.261152	0.24795	0.229571	0.229322	0.227586	0.224318	0.216165	0.208558	0.195898	0.1883	0.181387	0.179628	0.173528	0.169234	0.172912	0.173883	0.178292	0.184593	0.191976	0.1976	0.19381	0.199877	0.208115	0.205522	0.210577	0.205899	0.207366	0.202207	0.205535	0.206058	0.204613
31400	-1164.75	-1568.54	403.788	0.267884	0.265568	0.267772	0.267019	0.265561	0.265774	0.266054	0.271402	0.273361	0.275661	0.271067	0.272303	0.27135	0.272194	0.273455	0.274119	0.274713	0.275931	0.282276	0.2787	0.272936	0.267589	0.261195	0.258848	0.255798	0.252304	0.245974	0.247812	0.238421	0.237966	0.231069	0.230356	0.228922	0.225919	0.224062	0.22581	0.227338	0.23035	0.23503	0.233029	0.233202	0.244745	0.24304	0.247745	0.24675	0.246048	0.247871	0.246594	0.242015	0.243221	0.244925
31410	-1205.55	-1568.56	363.017	0.240999	0.240142	0.247031	0.249449	0.249713	0.254572	0.257171	0.262291	0.266024	0.268073	0.26622	0.263146	0.252179	0.247858	0.252967	0.260685	0.260047	0.266444	0.266472	0.268036	0.262341	0.251824	0.234919	0.233397	0.223491	0.215656	0.211101	0.203144	0.192441	0.1862	0.176702	0.174441	0.168026	0.162967	0.157171	0.15919	0.162592	0.165815	0.170789	0.172557	0.176679	0.186596	0.189255	0.195296	0.197782	0.192725	0.19242	0.194535	0.19004	0.191322	0.188061
31420	-1152.41	-1568.81	416.401	0.256245	0.254976	0.259317	0.253939	0.253753	0.25268	0.258064	0.257363	0.25783	0.25824	0.258689	0.257442	0.25596	0.254595	0.254659	0.256746	0.257328	0.261357	0.261198	0.260947	0.261135	0.251329	0.249408	0.245259	0.242322	0.239008	0.235394	0.226151	0.224548	0.222757	0.220573	0.218004	0.215491	0.216254	0.215139	0.217624	0.219223	0.217172	0.219309	0.221653	0.219558	0.22126	0.221754	0.223781	0.226421	0.22793	0.227805	0.227109	0.227119	0.226536	0.224288
31430	-1171.66	-1570.26	398.592	0.260958	0.259668	0.256307	0.26548	0.263374	0.261724	0.261883	0.261135	0.254895	0.254781	0.251727	0.251719	0.250686	0.252487	0.255456	0.257604	0.25479	0.255213	0.258583	0.264467	0.260046	0.255889	0.245646	0.241064	0.23795	0.226101	0.214396	0.206987	0.196304	0.1922	0.188434	0.189196	0.185347	0.180841	0.182271	0.182623	0.187515	0.186931	0.191183	0.196568	0.19317	0.196543	0.195582	0.19452	0.192921	0.192105	0.194376	0.196992	0.189681	0.190914	0.194028
31440	-1208.11	-1567.44	359.337	0.247161	0.248774	0.253101	0.254954	0.241092	0.237456	0.240257	0.225075	0.221685	0.220529	0.22234	0.222214	0.224179	0.222225	0.22796	0.225577	0.23703	0.246484	0.238555	0.240715	0.239859	0.232084	0.211608	0.198823	0.178717	0.171322	0.167813	0.155923	0.146404	0.141933	0.134666	0.132468	0.130605	0.124506	0.119762	0.117678	0.120497	0.126842	0.134703	0.133538	0.135884	0.143446	0.146227	0.143116	0.140871	0.140848	0.146221	0.140868	0.135898	0.134058	0.130437
31450	-1165.66	-1568.41	402.748	0.238424	0.236605	0.240266	0.238358	0.234702	0.230978	0.232513	0.226862	0.227982	0.226568	0.22577	0.226894	0.225692	0.230712	0.23047	0.229024	0.232416	0.233043	0.22898	0.2314	0.230094	0.21987	0.208842	0.201144	0.199683	0.191644	0.184663	0.17852	0.17583	0.168603	0.162131	0.158389	0.153502	0.153347	0.155002	0.157923	0.158506	0.16111	0.163866	0.166681	0.170917	0.17265	0.171776	0.170537	0.172169	0.170039	0.171093	0.168726	0.166376	0.162853	0.165243
31460	-1126.6	-1569.26	442.652	0.232425	0.231406	0.231277	0.230631	0.229385	0.227645	0.227053	0.22547	0.223537	0.224012	0.223876	0.224629	0.223802	0.224663	0.226215	0.22545	0.224393	0.225386	0.225187	0.225187	0.222602	0.218048	0.214318	0.209985	0.204106	0.199928	0.196733	0.192728	0.189356	0.185916	0.183109	0.180849	0.178091	0.176871	0.175681	0.17705	0.179207	0.181712	0.182243	0.183209	0.184679	0.186044	0.188414	0.187481	0.186722	0.186173	0.185635	0.186726	0.183193	0.183571	0.184455
31470	-1096.01	-1568.31	472.305	0.255312	0.25475	0.254059	0.253804	0.252735	0.252004	0.251156	0.249671	0.25017	0.248342	0.248401	0.248829	0.248599	0.249303	0.248719	0.249478	0.250157	0.249394	0.25013	0.24949	0.247226	0.244052	0.239204	0.236451	0.233618	0.230359	0.227878	0.223809	0.220288	0.216696	0.214444	0.213024	0.210591	0.209829	0.20967	0.211364	0.213208	0.214051	0.215031	0.215728	0.217323	0.219017	0.218379	0.217982	0.218099	0.217641	0.217192	0.216406	0.215213	0.215467	0.216621
31480	-1068.19	-1570.13	501.936	0.280381	0.280321	0.280116	0.279617	0.278835	0.27823	0.276983	0.276395	0.275484	0.275355	0.275401	0.275887	0.275556	0.276107	0.276396	0.27593	0.276226	0.276618	0.276631	0.275814	0.27368	0.271593	0.268696	0.265979	0.263725	0.261067	0.259133	0.256074	0.25301	0.250127	0.247961	0.246354	0.24529	0.24429	0.244384	0.245728	0.2473	0.248189	0.248731	0.249632	0.2506	0.251484	0.251898	0.251658	0.251231	0.250543	0.250493	0.249875	0.248828	0.249313	0.249524
31490	-1056.14	-1568.27	512.131	0.278119	0.277256	0.276627	0.276291	0.275507	0.274901	0.273748	0.273062	0.27276	0.272019	0.272017	0.272553	0.272608	0.272423	0.273063	0.272606	0.272893	0.273328	0.273299	0.272295	0.2708	0.26825	0.265348	0.263213	0.260716	0.257708	0.254822	0.252709	0.249709	0.246757	0.24447	0.242982	0.241917	0.2411	0.241734	0.242559	0.243928	0.244493	0.245754	0.246119	0.24723	0.247901	0.248529	0.248145	0.247862	0.247158	0.247124	0.246218	0.245457	0.246043	0.246453
31500	-1076.94	-1568.55	491.606	0.274117	0.273879	0.272757	0.272166	0.271865	0.271297	0.270034	0.269621	0.269426	0.268796	0.267989	0.268605	0.2678	0.268644	0.268863	0.268695	0.269097	0.268961	0.26988	0.268443	0.266478	0.263494	0.259892	0.257542	0.255469	0.252522	0.249384	0.247088	0.244239	0.240635	0.23816	0.236845	0.236459	0.235303	0.235037	0.236504	0.236614	0.238184	0.239544	0.240255	0.24188	0.241966	0.242869	0.242138	0.241831	0.241395	0.240565	0.240263	0.239035	0.239862	0.240325
31510	-1085.77	-1568.5	482.728	0.271951	0.271683	0.269969	0.269753	0.269415	0.267668	0.267354	0.266891	0.266671	0.265963	0.265175	0.265227	0.265011	0.265791	0.26709	0.265831	0.264952	0.266148	0.266761	0.266177	0.263243	0.260448	0.256252	0.253638	0.251017	0.247387	0.244022	0.241701	0.238602	0.234543	0.231805	0.230352	0.229679	0.228667	0.228355	0.229125	0.230096	0.231831	0.232967	0.233438	0.235329	0.236017	0.235938	0.236208	0.2365	0.235056	0.234466	0.233754	0.2339	0.232581	0.233066
31520	-1082.69	-1570.33	487.636	0.316627	0.316796	0.316327	0.31566	0.313248	0.313122	0.311188	0.311656	0.310443	0.309707	0.310031	0.308719	0.308449	0.309583	0.309599	0.309474	0.31079	0.311112	0.310915	0.309716	0.307013	0.302749	0.298474	0.293589	0.289451	0.286474	0.282347	0.279409	0.275165	0.271637	0.26771	0.265525	0.263803	0.263454	0.262875	0.263639	0.265198	0.26731	0.268235	0.270236	0.271577	0.271494	0.272261	0.272596	0.272498	0.271168	0.270752	0.269555	0.268513	0.268794	0.268703
31530	-1049.05	-1568.45	519.396	0.281896	0.281296	0.281006	0.280333	0.278718	0.277677	0.277218	0.277454	0.276675	0.276139	0.275474	0.275419	0.276035	0.276049	0.275776	0.275969	0.275665	0.276224	0.276971	0.276146	0.273878	0.271057	0.267607	0.26472	0.262075	0.259086	0.256031	0.25385	0.251307	0.2479	0.245264	0.243491	0.242199	0.241741	0.241793	0.242181	0.243555	0.244956	0.245578	0.245886	0.246909	0.247957	0.248529	0.248771	0.248823	0.248358	0.247403	0.246804	0.245729	0.245246	0.24587
31540	-1042.46	-1568.45	525.982	0.292346	0.292302	0.291124	0.290386	0.288292	0.287121	0.286561	0.286643	0.285768	0.285105	0.284666	0.284376	0.284977	0.285406	0.285444	0.284896	0.284528	0.285211	0.286092	0.285527	0.282337	0.277968	0.274284	0.270602	0.267775	0.26418	0.260525	0.257678	0.254724	0.250648	0.247857	0.245552	0.243838	0.243173	0.243235	0.244113	0.245356	0.247045	0.248096	0.248168	0.249185	0.250276	0.25136	0.251875	0.251716	0.251153	0.249999	0.248513	0.247977	0.247537	0.248148
31550	-1058.96	-1569.8	510.846	0.262239	0.261415	0.261055	0.260339	0.259271	0.257786	0.25688	0.256457	0.255868	0.255004	0.254802	0.255053	0.255149	0.254917	0.255473	0.254793	0.254723	0.255986	0.256373	0.255634	0.251903	0.248599	0.244381	0.240815	0.237918	0.235044	0.231531	0.228798	0.225133	0.222088	0.219388	0.217426	0.216669	0.21479	0.214971	0.215809	0.217201	0.218866	0.219618	0.219686	0.22066	0.221704	0.222742	0.22291	0.223511	0.222408	0.221438	0.219935	0.219732	0.219122	0.218832
31560	-1070.12	-1570.12	499.998	0.232641	0.232271	0.231659	0.23107	0.230179	0.228429	0.228051	0.226978	0.226789	0.226454	0.226467	0.226675	0.226755	0.227132	0.227298	0.227643	0.226401	0.22745	0.227358	0.226398	0.224057	0.221308	0.218102	0.214989	0.212406	0.210266	0.207082	0.204827	0.202058	0.1991	0.196968	0.19555	0.194827	0.194126	0.193668	0.193894	0.195249	0.196765	0.197092	0.197149	0.198428	0.198612	0.198924	0.199764	0.200283	0.199431	0.198957	0.19769	0.197187	0.196655	0.196806
31570	-1079.59	-1568.5	488.915	0.268427	0.267027	0.267125	0.265971	0.264812	0.263793	0.261944	0.260933	0.260082	0.26024	0.260257	0.260037	0.260638	0.260923	0.260932	0.260729	0.26017	0.260991	0.261473	0.261392	0.257784	0.253061	0.249241	0.245918	0.241776	0.238979	0.234875	0.232302	0.22829	0.224453	0.222686	0.220775	0.218743	0.2172	0.217193	0.217723	0.219842	0.220921	0.221854	0.221928	0.223373	0.224367	0.224992	0.224613	0.224636	0.224184	0.224497	0.222555	0.22129	0.221	0.221484
31580	-1072.6	-1568.58	495.987	0.249385	0.24844	0.24784	0.248045	0.247836	0.246006	0.244397	0.243248	0.243602	0.242797	0.24147	0.241544	0.242192	0.24219	0.242508	0.242654	0.241998	0.242572	0.243978	0.242228	0.239121	0.234622	0.230179	0.226408	0.222784	0.218388	0.216151	0.211877	0.208401	0.204738	0.201806	0.199962	0.198091	0.196446	0.196047	0.197295	0.198801	0.199953	0.20062	0.20113	0.20287	0.203573	0.204363	0.204124	0.20296	0.20338	0.202947	0.201669	0.200204	0.199725	0.200118
31590	-1077.63	-1568.47	490.84	0.276434	0.275573	0.273886	0.272897	0.272956	0.272686	0.270535	0.269387	0.268806	0.267866	0.266877	0.267075	0.267326	0.268127	0.268506	0.268488	0.268363	0.26857	0.269002	0.268173	0.263051	0.258047	0.253039	0.249391	0.245788	0.241186	0.236395	0.232226	0.227276	0.223705	0.220313	0.217745	0.21612	0.214465	0.213363	0.214048	0.216181	0.217845	0.218989	0.220034	0.22099	0.221743	0.223384	0.223019	0.221943	0.22223	0.222129	0.21991	0.218501	0.21794	0.218401
31600	-1104.87	-1568.44	463.569	0.285516	0.284834	0.284302	0.283829	0.283219	0.281787	0.281054	0.280026	0.279243	0.279491	0.278525	0.277954	0.277961	0.278897	0.278628	0.279043	0.279109	0.279295	0.280909	0.277842	0.274041	0.269841	0.265837	0.261844	0.258236	0.253502	0.249814	0.246082	0.242574	0.238605	0.235208	0.23335	0.231618	0.230212	0.22881	0.230363	0.231668	0.233487	0.235112	0.235408	0.236583	0.237655	0.239216	0.238854	0.238221	0.237123	0.235982	0.234375	0.233815	0.233133	0.234243
31610	-1107.85	-1572.61	464.769	0.366079	0.366195	0.363915	0.363216	0.36367	0.360811	0.358108	0.358593	0.357592	0.355324	0.353948	0.353742	0.354717	0.355897	0.355934	0.356111	0.356463	0.356746	0.356943	0.354456	0.348311	0.340726	0.333974	0.328599	0.324252	0.317841	0.311489	0.30702	0.301818	0.296321	0.291651	0.287965	0.283718	0.282166	0.281486	0.283278	0.285617	0.289251	0.291793	0.29296	0.292726	0.294336	0.296612	0.296579	0.294683	0.293528	0.292323	0.289472	0.287255	0.287333	0.289279
31620	-1093.66	-1568.67	475.008	0.261761	0.261272	0.259542	0.257972	0.256499	0.256053	0.254255	0.253505	0.252466	0.251718	0.251945	0.251296	0.251546	0.252689	0.254075	0.254221	0.253393	0.253326	0.253724	0.250958	0.24553	0.239422	0.233156	0.228554	0.224038	0.219314	0.213843	0.210787	0.205817	0.200856	0.197279	0.194849	0.19205	0.189674	0.189081	0.190125	0.191131	0.194449	0.19582	0.196902	0.198172	0.199349	0.200353	0.2012	0.200035	0.198992	0.197758	0.195108	0.193968	0.193588	0.195131
31630	-1128.06	-1570.85	442.793	0.241328	0.238589	0.238372	0.236196	0.234494	0.233545	0.232201	0.231476	0.228003	0.228099	0.228766	0.231151	0.230432	0.23085	0.230361	0.23053	0.23007	0.23235	0.23072	0.228425	0.223411	0.216346	0.210401	0.205211	0.200054	0.195292	0.190577	0.184536	0.179632	0.175606	0.17183	0.170419	0.16653	0.164269	0.164676	0.165302	0.167672	0.170067	0.171494	0.1713	0.172141	0.173822	0.175435	0.174548	0.175083	0.174069	0.172105	0.170477	0.168746	0.168667	0.170931
31640	-1135.1	-1567.87	432.77	0.244531	0.242313	0.241418	0.237791	0.236314	0.236493	0.234729	0.231766	0.229937	0.229107	0.229305	0.229238	0.227372	0.228209	0.229889	0.230723	0.228973	0.229945	0.23162	0.229889	0.220464	0.212618	0.201735	0.194567	0.188918	0.180244	0.173225	0.168564	0.162908	0.157671	0.152915	0.149143	0.14607	0.143317	0.143484	0.14413	0.146428	0.149929	0.151134	0.152297	0.153158	0.154654	0.1551	0.155989	0.155611	0.154302	0.152926	0.150415	0.148287	0.14756	0.149885
