Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
2488	0	-1551.65	-1570.96	19.3044	0.146904	0.145436	0.151867	0.155844	0.157071	0.16058	0.151962	0.152439	0.143238	0.133684	0.139296
2489	0	-1544	-1568.1	24.0987	0.181978	0.190399	0.203478	0.202636	0.214737	0.213771	0.220579	0.21822	0.204327	0.185291	0.185436
2490	0	-1549.31	-1568.15	18.8411	0.143669	0.152662	0.149608	0.162587	0.182878	0.200884	0.198781	0.185265	0.201594	0.2028	0.205616
2491	0	-1546.51	-1569.06	22.557	0.224355	0.243748	0.240949	0.283339	0.296713	0.321328	0.328023	0.334253	0.328596	0.349498	0.345024
2492	0	-1556.7	-1567.97	11.2675	0.137006	0.135473	0.133783	0.151291	0.17544	0.205726	0.207249	0.180951	0.163941	0.161989	0.165045
2493	0	-1542.65	-1568.41	25.7542	0.208161	0.225467	0.246167	0.253465	0.261406	0.263235	0.251361	0.259901	0.248583	0.239676	0.246612
2494	0	-1551.29	-1570.92	19.6226	0.176002	0.16737	0.184862	0.19547	0.175847	0.180776	0.16623	0.157325	0.164262	0.160196	0.154081
2495	0	-1547.07	-1571.84	24.7698	0.20995	0.203618	0.206631	0.202486	0.21166	0.2083	0.207501	0.197137	0.211595	0.214091	0.206246
2496	0	-1551.44	-1567.38	15.9352	0.10952	0.106398	0.111581	0.125118	0.113708	0.112969	0.124215	0.125191	0.130489	0.129306	0.131171
2497	0	-1549.9	-1570.09	20.1815	0.115255	0.107466	0.115409	0.109626	0.11572	0.1186	0.123075	0.124815	0.118459	0.118136	0.135865
2498	0	-1545.32	-1569.91	24.5825	0.100396	0.105568	0.114239	0.111777	0.104175	0.104036	0.101525	0.112824	0.111881	0.111411	0.109213
2499	0	-1544.23	-1568.93	24.6921	0.181866	0.188081	0.197678	0.194868	0.188153	0.193006	0.179021	0.168506	0.170143	0.176205	0.158948
2500	0	-1550.93	-1569.44	18.5117	0.147767	0.147625	0.154359	0.138647	0.15909	0.153317	0.143167	0.145727	0.140419	0.147492	0.16453
2501	0	-1553.14	-1572.25	19.1062	0.0758816	0.0780876	0.0792357	0.074003	0.0776263	0.0791907	0.0721055	0.0632469	0.063369	0.0597282	0.0655575
2502	0	-1548.81	-1567.97	19.1606	0.168219	0.166564	0.167605	0.170284	0.190282	0.200961	0.197675	0.181774	0.168882	0.15397	0.13901
2503	0	-1543.2	-1567.61	24.4075	0.127509	0.142038	0.151928	0.1619	0.169877	0.178059	0.188444	0.192064	0.177379	0.168737	0.167524
2504	0	-1541.67	-1568.55	26.8856	0.1507	0.160092	0.173045	0.176863	0.187524	0.192187	0.184592	0.18306	0.19149	0.196627	0.19286
2505	0	-1545.11	-1568.59	23.4799	0.1333	0.131859	0.121915	0.1324	0.143684	0.146476	0.156229	0.154733	0.1546	0.165031	0.176756
2506	0	-1549.47	-1571.37	21.8923	0.107933	0.116559	0.12658	0.13023	0.14039	0.130407	0.125941	0.133393	0.128935	0.142154	0.150362
2507	0	-1544.55	-1567.9	23.3526	0.133993	0.136216	0.140279	0.14295	0.153521	0.16973	0.165883	0.171926	0.168425	0.170643	0.192531
2508	0	-1546.71	-1568.19	21.4844	0.133863	0.137562	0.139318	0.149323	0.158768	0.153623	0.155218	0.16072	0.154726	0.145345	0.143641
2509	0	-1547.6	-1569.06	21.461	0.172315	0.168343	0.18951	0.185604	0.191644	0.183679	0.191822	0.187593	0.178894	0.180605	0.160449
2510	0	-1548.27	-1568.34	20.0786	0.143004	0.152557	0.15837	0.159311	0.176309	0.154499	0.167564	0.165122	0.164353	0.155287	0.171201
2511	0	-1546.4	-1568.14	21.7427	0.130319	0.126333	0.133458	0.13516	0.130378	0.13142	0.12914	0.12278	0.12016	0.11418	0.108529
2512	0	-1548.6	-1567.45	18.8529	0.117855	0.123821	0.124788	0.122374	0.132178	0.143675	0.139892	0.123852	0.110232	0.103911	0.113333
2513	0	-1543.09	-1568	24.9158	0.134438	0.140986	0.144376	0.154209	0.164041	0.169155	0.173767	0.172461	0.164029	0.161707	0.173884
2514	0	-1550.89	-1572	21.1079	0.306328	0.30996	0.30072	0.336099	0.346901	0.358373	0.376894	0.335951	0.306051	0.279329	0.29054
2515	0	-1545.28	-1570.65	25.3763	0.180817	0.20599	0.212135	0.217379	0.212045	0.216799	0.21528	0.209483	0.212768	0.191252	0.19355
2516	0	-1546.59	-1569.87	23.2775	0.202729	0.208005	0.229022	0.226731	0.200519	0.209503	0.225817	0.213073	0.217244	0.224833	0.206663
2517	0	-1546.38	-1570.86	24.4771	0.16146	0.158925	0.150894	0.148389	0.153851	0.147113	0.154489	0.163303	0.149149	0.14534	0.139682
2518	0	-1546.1	-1567.8	21.6947	0.173774	0.19684	0.20318	0.198929	0.208502	0.195219	0.193187	0.177314	0.171507	0.161162	0.161732
2519	0	-1547.49	-1568.32	20.8264	0.188394	0.188723	0.189667	0.182977	0.17229	0.173125	0.181188	0.180337	0.185455	0.174644	0.184324
2520	0	-1548.91	-1571.1	22.1831	0.161198	0.171431	0.161801	0.158432	0.145899	0.147435	0.146767	0.146269	0.144289	0.142315	0.143649
2521	0	-1552.83	-1569.04	16.2128	0.182297	0.185212	0.195384	0.201354	0.211252	0.190534	0.196706	0.180839	0.206605	0.185788	0.189501
2522	0	-1549.21	-1568.19	18.9812	0.129611	0.151454	0.167516	0.159283	0.161335	0.157005	0.154006	0.155403	0.162881	0.16888	0.167196
2523	0	-1547.57	-1570.93	23.3595	0.131178	0.142282	0.134262	0.128909	0.136425	0.140143	0.148082	0.145108	0.144299	0.142703	0.135405
2524	0	-1550.74	-1569.76	19.0207	0.126815	0.135061	0.125909	0.112918	0.104111	0.115325	0.119971	0.135263	0.127426	0.125028	0.12832
2525	0	-1548.42	-1568.83	20.414	0.16827	0.15049	0.156005	0.143702	0.148913	0.15594	0.159315	0.178772	0.178275	0.179834	0.177885
2526	0	-1549.15	-1570.37	21.2226	0.210124	0.218091	0.220177	0.201806	0.223691	0.21885	0.217201	0.20853	0.215361	0.220631	0.215785
2527	0	-1543.72	-1570	26.2758	0.189681	0.183956	0.186785	0.188905	0.189086	0.187072	0.18622	0.180549	0.175257	0.191159	0.200682
2528	0	-1547.21	-1568.91	21.6996	0.194506	0.202249	0.215873	0.223214	0.244308	0.231534	0.23088	0.247068	0.245327	0.261202	0.264121
2529	0	-1550.67	-1568.67	18.0075	0.151569	0.151492	0.152254	0.148317	0.151664	0.161021	0.177486	0.188429	0.19361	0.191108	0.193761
2530	0	-1550.21	-1567.89	17.676	0.171299	0.205899	0.203781	0.19963	0.207728	0.202192	0.214543	0.22619	0.223211	0.220958	0.24233
2531	0	-1545.43	-1571.05	25.618	0.112734	0.114601	0.119916	0.12478	0.127029	0.120299	0.118655	0.128168	0.139364	0.129682	0.133935
2532	0	-1556.55	-1571.97	15.4258	0.0746903	0.0816401	0.0853684	0.0941481	0.0887866	0.0887366	0.0877786	0.0861368	0.0896014	0.0877306	0.0819731
2533	0	-1548.53	-1570.64	22.1036	0.126743	0.129883	0.133485	0.144639	0.153769	0.150511	0.156734	0.151682	0.145921	0.152552	0.144233
2534	0	-1545.02	-1569.05	24.0312	0.207001	0.200344	0.210184	0.23351	0.237956	0.234541	0.237854	0.226165	0.221235	0.216994	0.214978
2535	0	-1547.34	-1572.31	24.9768	0.242204	0.254455	0.25375	0.249359	0.24322	0.230018	0.216264	0.230974	0.239475	0.253179	0.291104
2536	0	-1551.8	-1570.34	18.5376	0.268715	0.284147	0.307051	0.296994	0.296876	0.316867	0.319384	0.325043	0.357827	0.331034	0.317793
2537	0	-1547.72	-1570.65	22.9328	0.210414	0.218235	0.216813	0.219605	0.21897	0.209387	0.238689	0.245549	0.252665	0.269393	0.24926
2538	0	-1545.79	-1569.35	23.5584	0.232034	0.245035	0.267271	0.277608	0.280116	0.293836	0.293772	0.281875	0.267419	0.242825	0.252171
2539	0	-1543.69	-1569.87	26.171	0.259629	0.274265	0.298327	0.306328	0.316191	0.303645	0.300099	0.293042	0.277234	0.274636	0.269525
2540	0	-1542.74	-1571.22	28.4798	0.288871	0.297079	0.321952	0.325755	0.310103	0.327692	0.314656	0.317031	0.325242	0.33328	0.318645
2541	0	-1547.47	-1572.04	24.5643	0.227033	0.238405	0.242005	0.242574	0.243464	0.238358	0.238752	0.211743	0.228782	0.22995	0.230999
2542	0	-1547.94	-1573.12	25.1821	0.251878	0.252961	0.252165	0.249874	0.271951	0.267356	0.27808	0.260626	0.254082	0.239429	0.219274
2543	0	-1546.98	-1568.73	21.7482	0.194359	0.198671	0.218292	0.239834	0.266696	0.279401	0.261236	0.272492	0.259526	0.244586	0.265776
2544	0	-1545.43	-1568.97	23.5388	0.156955	0.152279	0.1608	0.170066	0.165409	0.174384	0.186519	0.181967	0.191152	0.193119	0.195378
2545	0	-1544.85	-1567.61	22.7617	0.16311	0.174385	0.181575	0.193975	0.199581	0.200635	0.202014	0.202377	0.195894	0.197241	0.201905
2546	0	-1546.08	-1568.35	22.2721	0.18564	0.19328	0.184903	0.187038	0.175207	0.180261	0.176098	0.179913	0.186991	0.205527	0.203399
2547	0	-1553.86	-1568.41	14.5488	0.127687	0.130668	0.135608	0.146604	0.136508	0.13245	0.136747	0.144228	0.126096	0.131642	0.134006
2548	0	-1552.55	-1569.25	16.694	0.194484	0.22182	0.232421	0.243537	0.270673	0.291263	0.288866	0.282741	0.264819	0.263876	0.31202
2549	0	-1548.58	-1570.81	22.2313	0.165808	0.165906	0.168006	0.182639	0.189654	0.184282	0.183631	0.181463	0.17215	0.158839	0.153922
2550	0	-1548.14	-1568.03	19.8892	0.173849	0.177187	0.172071	0.160691	0.191101	0.188377	0.21529	0.210619	0.201626	0.203564	0.207977
2551	0	-1553.91	-1568.31	14.3997	0.154815	0.178446	0.189612	0.164214	0.18537	0.186021	0.183745	0.200532	0.20705	0.200416	0.190522
2552	0	-1544.93	-1569.56	24.6337	0.188454	0.1927	0.192312	0.207793	0.212825	0.211864	0.212542	0.203737	0.200313	0.205094	0.206062
2553	0	-1545.96	-1568.21	22.247	0.146103	0.142215	0.137827	0.145161	0.150553	0.15382	0.15888	0.161587	0.172963	0.17383	0.178698
2554	0	-1545.36	-1568.51	23.1539	0.184122	0.199476	0.208134	0.218761	0.231171	0.238656	0.240779	0.261259	0.2783	0.292532	0.296695
2555	0	-1546.2	-1566.88	20.6718	0.146909	0.158593	0.171449	0.164303	0.173475	0.169572	0.181573	0.176134	0.185264	0.197733	0.194223
2556	0	-1548.03	-1568.59	20.5598	0.190038	0.185039	0.180738	0.174701	0.176004	0.178417	0.169601	0.161488	0.156201	0.164385	0.179018
2557	0	-1545.95	-1568.9	22.95	0.217947	0.208801	0.205205	0.216672	0.249347	0.230295	0.224322	0.228635	0.2153	0.2085	0.196148
2558	0	-1554.29	-1574.14	19.8526	0.0920103	0.0994241	0.0969063	0.097838	0.111746	0.10067	0.0983351	0.0931964	0.0831336	0.0877824	0.0845326
2559	0	-1546.75	-1570.22	23.471	0.206382	0.201226	0.203231	0.202957	0.212586	0.222745	0.229514	0.230706	0.205076	0.208019	0.213401
2560	0	-1545.45	-1569.88	24.4284	0.216378	0.21128	0.222009	0.200467	0.213697	0.206643	0.207696	0.204675	0.184916	0.187491	0.183167
2561	0	-1561.1	-1573.59	12.4924	0.174951	0.176244	0.150803	0.156894	0.152967	0.158961	0.147667	0.168812	0.167549	0.139768	0.136203
2562	0	-1551.12	-1568.75	17.6257	0.187223	0.196674	0.178879	0.185353	0.200282	0.171751	0.177234	0.187559	0.188271	0.162876	0.171662
2563	0	-1545.85	-1567.11	21.2574	0.125627	0.133792	0.13681	0.136718	0.144603	0.136677	0.139322	0.137176	0.130598	0.126708	0.112125
2564	0	-1548.22	-1573.44	25.2223	0.128838	0.122727	0.115402	0.10248	0.100951	0.103692	0.100839	0.0999734	0.104234	0.103025	0.0961727
2565	0	-1545.93	-1570.73	24.7955	0.143603	0.14619	0.158829	0.169972	0.162243	0.154526	0.156834	0.144933	0.140197	0.137873	0.136997
2566	0	-1556.12	-1570.37	14.2441	0.112262	0.107046	0.105488	0.100013	0.0969642	0.0959933	0.0862127	0.0890645	0.0860135	0.0723552	0.0767863
2567	0	-1549.36	-1573.96	24.5953	0.103321	0.110594	0.114387	0.108918	0.102013	0.106829	0.104342	0.101347	0.103794	0.0973941	0.101968
2568	0	-1545.76	-1567.78	22.0224	0.157037	0.158417	0.168444	0.160514	0.155096	0.145487	0.153356	0.139197	0.140334	0.138185	0.135255
2569	0	-1542.49	-1568.86	26.3765	0.211163	0.212269	0.204929	0.200096	0.196902	0.198421	0.201808	0.217661	0.221947	0.211737	0.212572
2570	0	-1543.8	-1568.27	24.4719	0.120257	0.120022	0.12527	0.127828	0.132719	0.140793	0.129735	0.13306	0.129248	0.126296	0.113082
2571	0	-1545.47	-1567.98	22.5107	0.148235	0.150615	0.158645	0.163793	0.164205	0.166443	0.162906	0.157424	0.153882	0.151411	0.165183
2572	0	-1544.19	-1568.3	24.1096	0.16435	0.169913	0.170894	0.171823	0.167001	0.178322	0.190525	0.169674	0.165948	0.175169	0.17192
2573	0	-1545.75	-1569.32	23.5626	0.0951655	0.0978272	0.0932298	0.0939187	0.0903354	0.0963287	0.101539	0.104326	0.0987377	0.10311	0.103195
2574	0	-1547.84	-1567.11	19.263	0.119352	0.11895	0.129939	0.150232	0.176175	0.16845	0.174648	0.168267	0.172537	0.161664	0.158661
2575	0	-1550.53	-1570.8	20.2729	0.247223	0.257538	0.24622	0.255659	0.265853	0.266825	0.274216	0.275778	0.283215	0.268608	0.315616
2576	0	-1543.95	-1567.08	23.1364	0.147626	0.166176	0.180969	0.187145	0.185237	0.178449	0.189502	0.19098	0.181807	0.189249	0.189071
2577	0	-1547.3	-1569.13	21.8352	0.139388	0.147328	0.152627	0.163731	0.153109	0.148709	0.158065	0.157739	0.156365	0.147276	0.160912
2578	0	-1544.48	-1568.6	24.1184	0.139481	0.140022	0.145931	0.159619	0.160343	0.164778	0.164243	0.15176	0.151283	0.138413	0.12958
2579	0	-1545.01	-1568.21	23.2001	0.145504	0.146227	0.151373	0.153541	0.149283	0.163995	0.171029	0.16749	0.157653	0.16853	0.171689
2580	0	-1546.85	-1568.05	21.1935	0.155288	0.158637	0.163817	0.174468	0.195803	0.20762	0.211589	0.201404	0.206561	0.186116	0.18249
2581	0	-1551.4	-1570.15	18.7514	0.172349	0.185679	0.164819	0.181843	0.205506	0.205356	0.215769	0.224795	0.231879	0.235334	0.247215
2582	0	-1547.32	-1569.49	22.1612	0.193876	0.207828	0.222289	0.225057	0.230398	0.254446	0.233873	0.23591	0.242405	0.231036	0.216864
2583	0	-1543.86	-1569.73	25.8678	0.191166	0.19303	0.20376	0.205311	0.188182	0.199841	0.193448	0.189468	0.186916	0.209302	0.212848
2584	0	-1552.35	-1571.83	19.4791	0.285536	0.322442	0.277379	0.270456	0.295724	0.29947	0.284221	0.309035	0.290706	0.275937	0.279122
2585	0	-1550.41	-1571.21	20.8087	0.282948	0.29912	0.296746	0.301761	0.300297	0.281751	0.286942	0.27579	0.276251	0.275036	0.2401
2586	0	-1553.99	-1568.11	14.1138	0.116903	0.128912	0.143251	0.164135	0.148211	0.122307	0.124846	0.122675	0.12135	0.107596	0.102707
2587	0	-1548.67	-1568.92	20.2552	0.110041	0.108534	0.113778	0.121151	0.125205	0.136994	0.123025	0.129937	0.13227	0.137674	0.123628
2588	0	-1553.25	-1567.53	14.2755	0.154195	0.15224	0.155329	0.163196	0.189654	0.204791	0.208929	0.191794	0.195599	0.200429	0.188806
2589	0	-1550.58	-1573.27	22.6874	0.0531404	0.0541708	0.0557365	0.0617863	0.065779	0.070492	0.0649584	0.0629049	0.0680831	0.0666052	0.0665173
2590	0	-1550.42	-1569.49	19.0663	0.0809404	0.0826767	0.090703	0.098814	0.0998395	0.0962038	0.0927209	0.0933367	0.100631	0.0999522	0.105306
2591	0	-1553.22	-1567.33	14.1122	0.0781132	0.0809956	0.0815876	0.0859118	0.0880394	0.0875794	0.0927764	0.0918573	0.0985516	0.102728	0.090178
2592	0	-1552.32	-1569.99	17.6743	0.142309	0.139453	0.162349	0.171985	0.184114	0.193485	0.178729	0.186041	0.172501	0.196391	0.196351
2593	0	-1546.8	-1568.83	22.0298	0.132505	0.136817	0.134061	0.13417	0.149812	0.156432	0.153013	0.150714	0.13833	0.136239	0.160938
2594	0	-1546.53	-1567.86	21.3293	0.166763	0.178227	0.161593	0.157262	0.150749	0.15036	0.155526	0.158244	0.146119	0.149942	0.158505
2595	0	-1548.95	-1569.38	20.4263	0.164169	0.160147	0.168165	0.179499	0.158025	0.163322	0.165467	0.16593	0.17124	0.166887	0.153669
2596	0	-1544.4	-1570.08	25.6709	0.241758	0.237569	0.252442	0.254095	0.252353	0.240655	0.251631	0.268666	0.254915	0.240388	0.239202
2597	0	-1548.56	-1571.32	22.7591	0.210251	0.208326	0.211496	0.198571	0.223244	0.215034	0.229941	0.215931	0.23207	0.233768	0.225269
2598	0	-1552.14	-1571.26	19.1181	0.212728	0.226504	0.222124	0.219881	0.231731	0.257553	0.254745	0.259169	0.301053	0.293642	0.305212
2599	0	-1554.36	-1569.3	14.9387	0.121179	0.143758	0.154473	0.13858	0.152913	0.171393	0.175523	0.175471	0.166172	0.170638	0.165662
2600	0	-1542.17	-1568.18	26.0087	0.131418	0.144955	0.145557	0.150026	0.156578	0.172903	0.175087	0.176447	0.169972	0.165157	0.153054
2601	0	-1543.6	-1567.91	24.3099	0.18074	0.187933	0.187207	0.205337	0.208223	0.207731	0.220848	0.209872	0.200366	0.215675	0.20122
2602	0	-1546.39	-1569.79	23.4051	0.22306	0.222432	0.219438	0.223508	0.223722	0.24046	0.245678	0.264796	0.280009	0.303506	0.297383
2603	0	-1547.78	-1568.35	20.5728	0.133257	0.145587	0.16075	0.160679	0.160097	0.187363	0.175647	0.182233	0.175888	0.169781	0.168972
2604	0	-1549.88	-1569.88	19.9966	0.178001	0.176723	0.188149	0.189739	0.208485	0.214049	0.198187	0.216895	0.204468	0.208634	0.203215
2605	0	-1547.41	-1567.85	20.4412	0.161691	0.16298	0.171749	0.177084	0.185458	0.186901	0.17689	0.180638	0.171723	0.157764	0.138393
2606	0	-1548.15	-1568.92	20.7712	0.136788	0.132839	0.147614	0.157293	0.15079	0.139214	0.135341	0.141652	0.133651	0.124507	0.12676
2607	0	-1550.91	-1567.76	16.8569	0.153073	0.151681	0.164062	0.168511	0.181308	0.191668	0.189655	0.170852	0.168975	0.174397	0.156148
2608	0	-1547.25	-1569.47	22.2205	0.115565	0.108141	0.108378	0.105043	0.1093	0.118915	0.120918	0.120866	0.114302	0.115707	0.114352
2609	0	-1548.86	-1572.1	23.2396	0.130227	0.126581	0.138908	0.1448	0.162083	0.167248	0.152653	0.144647	0.148971	0.151833	0.157973
2610	0	-1545.96	-1572.52	26.5578	0.152401	0.160333	0.160914	0.155128	0.160764	0.178292	0.174394	0.17999	0.169427	0.16303	0.156891
2611	0	-1550.17	-1569.45	19.2852	0.179966	0.199961	0.207926	0.197236	0.206741	0.189256	0.213714	0.231075	0.247996	0.243448	0.255985
2612	0	-1552.92	-1571.02	18.1036	0.153146	0.161428	0.165611	0.154898	0.147408	0.149465	0.170084	0.167429	0.170822	0.167169	0.182558
2613	0	-1544.04	-1569.72	25.6734	0.176819	0.178953	0.186831	0.187927	0.192171	0.182982	0.190418	0.197947	0.205898	0.216665	0.214182
2614	0	-1545.23	-1568.91	23.677	0.183046	0.178297	0.190453	0.19576	0.211417	0.233618	0.225621	0.223016	0.22728	0.249416	0.268438
2615	0	-1547.8	-1569.36	21.5574	0.190984	0.187286	0.185595	0.187295	0.208	0.221145	0.196373	0.209854	0.223023	0.236002	0.209418
2616	0	-1545.76	-1566.39	20.6282	0.134069	0.136129	0.150944	0.152751	0.156138	0.165928	0.166631	0.157476	0.157553	0.155293	0.154207
2617	0	-1544	-1568.94	24.9409	0.181083	0.195273	0.196213	0.195601	0.212845	0.212454	0.225165	0.226158	0.198727	0.203805	0.213932
2618	0	-1554.28	-1567.8	13.5114	0.14951	0.146952	0.168035	0.188081	0.186272	0.179272	0.182923	0.176033	0.179022	0.208595	0.209011
2619	0	-1550.29	-1568.54	18.2504	0.146122	0.129184	0.130181	0.138041	0.153199	0.16644	0.179603	0.188967	0.173984	0.170149	0.170008
2620	0	-1548.6	-1569.11	20.5117	0.0956466	0.106974	0.12265	0.117238	0.12769	0.133656	0.13293	0.129337	0.121175	0.121497	0.122495
2621	0	-1541.14	-1569.25	28.1162	0.172246	0.179076	0.182352	0.179594	0.187078	0.187839	0.183687	0.191619	0.185973	0.186668	0.178413
2622	0	-1547.92	-1568.92	21.0052	0.150364	0.16982	0.171652	0.165664	0.167003	0.180818	0.210364	0.208426	0.205813	0.193026	0.192647
2623	0	-1551.28	-1567.8	16.5152	0.159474	0.163854	0.171608	0.177064	0.179007	0.194816	0.179813	0.19682	0.190558	0.183434	0.188654
2624	0	-1552.38	-1568.51	16.1314	0.149679	0.166147	0.158904	0.16573	0.187287	0.202841	0.203328	0.195372	0.191436	0.194973	0.202581
2625	0	-1549.38	-1568.48	19.1001	0.159705	0.159115	0.175814	0.191375	0.199073	0.18007	0.192053	0.210359	0.204532	0.18437	0.173744
2626	0	-1549.54	-1568.81	19.2697	0.181184	0.212028	0.204303	0.215411	0.230479	0.22708	0.221793	0.241458	0.253733	0.282497	0.266099
2627	0	-1552.71	-1575.92	23.202	0.171689	0.17524	0.174179	0.182852	0.184581	0.186131	0.18813	0.186722	0.194123	0.203462	0.171826
2628	0	-1544.6	-1568.79	24.1861	0.155395	0.147052	0.153785	0.173033	0.191164	0.186032	0.181119	0.172857	0.168211	0.16429	0.173979
2629	0	-1544.56	-1569.37	24.8095	0.164746	0.165381	0.171571	0.172932	0.195978	0.20522	0.202185	0.195657	0.199526	0.196541	0.204845
2630	0	-1543.9	-1569.23	25.3238	0.215937	0.214142	0.24293	0.243744	0.241927	0.259356	0.284852	0.28128	0.294867	0.29488	0.287865
2631	0	-1544.04	-1570.5	26.455	0.168549	0.17523	0.18714	0.176398	0.186047	0.174395	0.183158	0.176419	0.183682	0.185917	0.18617
2632	0	-1543.24	-1568.82	25.5755	0.129273	0.13314	0.144819	0.159398	0.15621	0.166944	0.169489	0.181606	0.177021	0.167486	0.165256
2633	0	-1553.27	-1568.92	15.6483	0.122264	0.123811	0.133816	0.123928	0.127986	0.131203	0.144101	0.139276	0.124589	0.119779	0.140286
2634	0	-1545.47	-1571.18	25.7137	0.247433	0.244968	0.273519	0.298606	0.307867	0.300352	0.281519	0.295216	0.307441	0.310341	0.300469
2635	0	-1556.43	-1569.72	13.2897	0.110956	0.115799	0.124884	0.104437	0.107102	0.110161	0.10472	0.111605	0.104922	0.102744	0.0943159
2636	0	-1554.85	-1572.34	17.4918	0.0745618	0.078483	0.0866217	0.0964271	0.105283	0.111219	0.0998195	0.0979394	0.0948733	0.0840337	0.0857131
2637	0	-1545.14	-1566.59	21.4553	0.119379	0.122967	0.125445	0.127392	0.13504	0.135498	0.127775	0.129543	0.129642	0.118599	0.125708
2638	0	-1547.14	-1567.69	20.5495	0.110612	0.114994	0.115839	0.127158	0.129079	0.131215	0.129204	0.137363	0.124409	0.117994	0.113111
2639	0	-1545.94	-1567.91	21.9697	0.134072	0.131152	0.140929	0.139477	0.147474	0.134284	0.132686	0.139738	0.145282	0.146683	0.127994
2640	0	-1554	-1571.26	17.2593	0.167252	0.184568	0.190891	0.210022	0.221371	0.213401	0.207915	0.226489	0.223335	0.250403	0.247256
2641	0	-1544.28	-1568.74	24.4629	0.228462	0.237642	0.253567	0.255126	0.262247	0.302449	0.296836	0.280397	0.290852	0.29129	0.300926
2642	0	-1547.18	-1569.92	22.7476	0.217978	0.22101	0.216312	0.223365	0.24413	0.283123	0.272886	0.267911	0.238305	0.231247	0.233729
2643	0	-1548.5	-1571.02	22.5172	0.200978	0.211117	0.230714	0.231617	0.210016	0.207183	0.214719	0.211125	0.213532	0.225676	0.219797
2644	0	-1548.04	-1571.13	23.09	0.172761	0.170365	0.186351	0.177074	0.160414	0.160558	0.169067	0.157027	0.150472	0.138249	0.13108
2645	0	-1550.63	-1570.41	19.78	0.173273	0.158673	0.165647	0.154895	0.138287	0.146656	0.146113	0.149869	0.141149	0.128655	0.132234
2646	0	-1548.82	-1568.68	19.8662	0.1361	0.163573	0.169839	0.172209	0.180821	0.18597	0.194973	0.18792	0.184379	0.198916	0.197206
2647	0	-1552.34	-1570.58	18.2385	0.147284	0.14817	0.168878	0.17704	0.173692	0.174183	0.176693	0.175615	0.186921	0.204158	0.202248
2648	0	-1547.78	-1570.49	22.7131	0.122577	0.124476	0.133239	0.135554	0.144348	0.17064	0.157165	0.151798	0.147828	0.140876	0.139489
2649	0	-1545.2	-1567.86	22.6543	0.161011	0.159139	0.17401	0.187594	0.186017	0.179565	0.185265	0.190136	0.19534	0.192291	0.201438
2650	0	-1547.2	-1570.23	23.0377	0.166278	0.182895	0.190274	0.199399	0.19305	0.193104	0.192469	0.185873	0.211898	0.213471	0.20359
2651	0	-1548.51	-1569.67	21.1535	0.10715	0.114152	0.120457	0.130642	0.137454	0.150737	0.137729	0.140304	0.139686	0.128324	0.124571
2652	0	-1546.73	-1568.08	21.3544	0.181848	0.184306	0.201121	0.215641	0.20836	0.222168	0.213007	0.20017	0.199096	0.191795	0.192896
