Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
400	-1551.32	-1568.37	17.0453	0.169979	0.18424	0.194115	0.203932	0.232374	0.250286	0.238083	0.252336	0.275923	0.289291	0.293032	-1.77208	-1.69152	-1.6393	-1.58997	-1.45941	-1.38515	-1.43513	-1.37699	-1.28763	-1.24032	-1.22747	-1.17311	-1.24784	-1.25604	-1.34331	-1.40778	-1.3222	-1.28538	-1.37914	-1.3176	-1.4387	-1.39867	0.309403	0.287123	0.284778	0.260979	0.244687	0.266549	0.276545	0.251794	0.267776	0.237237	0.246924
410	-1548.79	-1571.64	22.8483	0.164845	0.170126	0.186118	0.186275	0.209843	0.196661	0.193509	0.202145	0.210969	0.19463	0.19262	-1.80275	-1.77122	-1.68138	-1.68053	-1.5614	-1.62628	-1.64243	-1.59877	-1.55605	-1.63665	-1.64704	-1.36481	-1.35001	-1.36842	-1.36836	-1.3583	-1.34615	-1.23986	-1.14475	-1.14607	-1.21507	-1.17764	0.255428	0.259237	0.25451	0.254525	0.257098	0.260241	0.289424	0.318303	0.317883	0.296689	0.308004
420	-1547.27	-1568.86	21.5882	0.171532	0.179901	0.181601	0.193568	0.211072	0.225702	0.242556	0.236397	0.237584	0.222359	0.216177	-1.76299	-1.71535	-1.70594	-1.64213	-1.55556	-1.48854	-1.41652	-1.44224	-1.43723	-1.50346	-1.53166	-1.24021	-1.35112	-1.31216	-1.32481	-1.2531	-1.34293	-1.29547	-1.35138	-1.40592	-1.49825	-1.47504	0.289323	0.25895	0.269237	0.265854	0.285617	0.26108	0.273769	0.258883	0.245142	0.223521	0.22877
430	-1546.74	-1569.26	22.5182	0.203088	0.199459	0.20386	0.203963	0.226065	0.231804	0.235252	0.232358	0.25108	0.233323	0.216592	-1.59412	-1.61215	-1.59032	-1.58982	-1.48693	-1.46186	-1.4471	-1.45948	-1.38198	-1.45533	-1.52974	-1.19155	-1.20556	-1.19712	-1.19161	-1.27905	-1.41927	-1.43467	-1.48373	-1.53261	-1.54388	-1.46915	0.30375	0.299525	0.302061	0.303732	0.278301	0.24189	0.238195	0.22679	0.215972	0.213552	0.23012
440	-1545.82	-1570.14	24.3235	0.144998	0.148343	0.162007	0.169043	0.181313	0.186223	0.194952	0.190072	0.196398	0.208534	0.213054	-1.93104	-1.90823	-1.82012	-1.7776	-1.70753	-1.68081	-1.635	-1.66035	-1.62761	-1.56765	-1.54621	-1.39935	-1.42169	-1.36617	-1.31677	-1.37318	-1.46372	-1.48437	-1.41857	-1.40758	-1.37698	-1.28532	0.246759	0.241307	0.255081	0.267999	0.253301	0.231375	0.226644	0.242061	0.244736	0.252339	0.276562
450	-1546.36	-1568.37	22.0064	0.207952	0.237436	0.247923	0.254335	0.29678	0.286786	0.276309	0.299047	0.282495	0.271836	0.274908	-1.57045	-1.43786	-1.39464	-1.3691	-1.21476	-1.24902	-1.28624	-1.20715	-1.2641	-1.30256	-1.29132	-1.14913	-1.13757	-1.16755	-1.19265	-1.10921	-1.14483	-1.15537	-1.1691	-1.17865	-1.18826	-1.24509	0.316912	0.320596	0.311127	0.303415	0.32982	0.318277	0.314941	0.310647	0.307693	0.304751	0.287914
460	-1542.79	-1569.32	26.5341	0.226727	0.244256	0.259528	0.273735	0.27952	0.274706	0.279867	0.27659	0.288958	0.283515	0.272611	-1.48401	-1.40954	-1.34889	-1.29559	-1.27468	-1.29205	-1.27344	-1.28522	-1.24147	-1.26049	-1.29971	-1.15931	-1.13589	-1.20264	-1.22717	-1.19378	-1.22274	-1.16582	-1.16693	-1.25192	-1.18311	-1.19215	0.313704	0.321138	0.3004	0.29312	0.303074	0.294423	0.311666	0.311323	0.285955	0.306324	0.303567
470	-1546.72	-1567.59	20.8771	0.147223	0.162092	0.172382	0.175843	0.168373	0.183674	0.195664	0.176937	0.175669	0.176944	0.174042	-1.91581	-1.81959	-1.75804	-1.73816	-1.78157	-1.6946	-1.63136	-1.73196	-1.73915	-1.73192	-1.74846	-1.24	-1.35275	-1.36198	-1.42751	-1.45239	-1.46192	-1.52164	-1.56369	-1.53573	-1.61978	-1.51678	0.289384	0.258529	0.256152	0.239904	0.234011	0.231792	0.218353	0.209363	0.215299	0.197942	0.219418
480	-1544.01	-1567.83	23.8215	0.131533	0.142519	0.139559	0.148982	0.152302	0.159853	0.156944	0.152544	0.15041	0.142248	0.136225	-2.0285	-1.94828	-1.96927	-1.90393	-1.88189	-1.8335	-1.85187	-1.8803	-1.89439	-1.95018	-1.99345	-1.35493	-1.50815	-1.54883	-1.54254	-1.59409	-1.61559	-1.6986	-1.65962	-1.68961	-1.6625	-1.65707	0.257964	0.22132	0.212496	0.213838	0.203094	0.198773	0.18294	0.190211	0.184591	0.189664	0.190696
490	-1543.87	-1568.58	24.7034	0.142905	0.152559	0.15514	0.154086	0.15322	0.152147	0.163972	0.165212	0.165553	0.156214	0.16733	-1.94557	-1.8802	-1.86343	-1.87025	-1.87588	-1.88291	-1.80806	-1.80052	-1.79847	-1.85653	-1.78779	-1.29554	-1.36835	-1.4409	-1.44953	-1.46788	-1.47526	-1.49941	-1.38964	-1.45102	-1.4576	-1.53923	0.273749	0.254526	0.236716	0.23468	0.230414	0.228719	0.223261	0.249164	0.234332	0.232795	0.214547
500	-1543.1	-1567.89	24.7969	0.128748	0.127373	0.144285	0.149913	0.14711	0.14343	0.145836	0.150905	0.156208	0.152499	0.161351	-2.04989	-2.06064	-1.93596	-1.8977	-1.91657	-1.94191	-1.92528	-1.89111	-1.85657	-1.8806	-1.82418	-1.35504	-1.42667	-1.45509	-1.55071	-1.55121	-1.5745	-1.60768	-1.63722	-1.63875	-1.57872	-1.6575	0.257937	0.240106	0.23338	0.212097	0.211992	0.207111	0.200353	0.194519	0.194222	0.206239	0.190614
510	-1548.15	-1568.29	20.1408	0.123327	0.113464	0.127205	0.140644	0.138749	0.133185	0.126434	0.130682	0.126284	0.121393	0.118471	-2.09292	-2.17627	-2.06195	-1.96152	-1.97509	-2.01602	-2.06804	-2.03499	-2.06922	-2.10872	-2.13309	-1.37526	-1.5314	-1.59885	-1.61482	-1.67133	-1.64742	-1.60327	-1.63387	-1.66089	-1.7119	-1.63567	0.252773	0.216232	0.202129	0.198927	0.187996	0.192546	0.201237	0.195174	0.18997	0.180523	0.194822
520	-1544.36	-1568.64	24.2767	0.15829	0.161889	0.15661	0.163284	0.165183	0.159019	0.156662	0.1385	0.148709	0.148015	0.150887	-1.84333	-1.82084	-1.854	-1.81226	-1.8007	-1.83873	-1.85366	-1.97689	-1.90576	-1.91044	-1.89122	-1.25019	-1.2759	-1.28944	-1.4218	-1.50774	-1.52397	-1.53859	-1.54115	-1.54641	-1.5931	-1.62913	0.28645	0.27918	0.275425	0.24128	0.221409	0.217846	0.214683	0.214134	0.213011	0.203294	0.196101
530	-1549.71	-1568.08	18.363	0.162332	0.162509	0.173073	0.162153	0.171658	0.188712	0.205986	0.201552	0.221457	0.225894	0.213419	-1.81811	-1.81702	-1.75404	-1.81922	-1.76225	-1.66753	-1.57995	-1.60171	-1.50753	-1.48769	-1.5445	-1.2792	-1.23125	-1.316	-1.38221	-1.49196	-1.50381	-1.42872	-1.51834	-1.57484	-1.47829	-1.53334	0.27826	0.291927	0.268205	0.251024	0.224932	0.222283	0.239616	0.219075	0.207041	0.228026	0.215814
540	-1549.27	-1569.04	19.7645	0.0943441	0.107894	0.106219	0.109081	0.107296	0.103508	0.102224	0.104371	0.106157	0.108075	0.101813	-2.36081	-2.22661	-2.24225	-2.21567	-2.23217	-2.26811	-2.28059	-2.25981	-2.24283	-2.22493	-2.28462	-1.52495	-1.51968	-1.54965	-1.72113	-1.8523	-1.88603	-1.87499	-1.97485	-1.98398	-1.97352	-2.02266	0.217632	0.218783	0.212323	0.178863	0.156876	0.151672	0.153356	0.138782	0.137521	0.138967	0.132303
550	-1549.08	-1570.41	21.3321	0.0816323	0.0833184	0.0930982	0.0958812	0.0926307	0.0893292	0.0991358	0.096392	0.102574	0.0960499	0.0916455	-2.50553	-2.48509	-2.3741	-2.34464	-2.37913	-2.41543	-2.31126	-2.33933	-2.27717	-2.34289	-2.38983	-1.5536	-1.5764	-1.69412	-1.79553	-1.73829	-1.75732	-1.84593	-1.81769	-1.81614	-1.84355	-1.84123	0.211486	0.206718	0.183761	0.16604	0.175821	0.172507	0.157878	0.1624	0.162653	0.158254	0.158623
560	-1544.93	-1567.35	22.4181	0.172837	0.179494	0.196354	0.193369	0.180863	0.175792	0.174172	0.176886	0.182809	0.184562	0.188386	-1.75541	-1.71761	-1.62784	-1.64315	-1.71002	-1.73845	-1.74771	-1.73225	-1.69931	-1.68977	-1.66926	-1.24687	-1.1847	-1.28527	-1.36699	-1.50262	-1.58153	-1.55998	-1.55634	-1.4922	-1.48152	-1.51945	0.287404	0.305838	0.276575	0.254874	0.222547	0.20566	0.210139	0.210906	0.224877	0.227291	0.218831
570	-1553.12	-1570.6	17.475	0.250159	0.219209	0.228085	0.216305	0.22265	0.213074	0.204666	0.217739	0.217291	0.217541	0.200694	-1.38566	-1.51773	-1.47804	-1.53107	-1.50215	-1.54612	-1.58638	-1.52446	-1.52652	-1.52537	-1.60597	-1.04518	-1.09916	-1.24255	-1.25804	-1.25237	-1.31159	-1.456	-1.39025	-1.36003	-1.39625	-1.29018	0.351629	0.333149	0.288648	0.28421	0.285828	0.26939	0.233168	0.249013	0.256653	0.247523	0.275221
580	-1545.16	-1568.91	23.7504	0.17517	0.172875	0.171746	0.172725	0.168491	0.163421	0.155522	0.162366	0.155995	0.155776	0.17129	-1.742	-1.75519	-1.76174	-1.75605	-1.78088	-1.81142	-1.86097	-1.8179	-1.85793	-1.85934	-1.7644	-1.22469	-1.20131	-1.31916	-1.35457	-1.39407	-1.52501	-1.48549	-1.55039	-1.54821	-1.52798	-1.5709	0.293848	0.300799	0.267359	0.258059	0.248065	0.217618	0.226392	0.212164	0.212628	0.216974	0.207859
590	-1542.15	-1567.19	25.0358	0.170244	0.188351	0.201816	0.208997	0.210098	0.215291	0.202474	0.206161	0.20496	0.206152	0.192313	-1.77052	-1.66945	-1.6004	-1.56544	-1.56018	-1.53577	-1.59714	-1.5791	-1.58494	-1.57914	-1.64863	-1.20976	-1.22488	-1.31882	-1.31484	-1.38549	-1.4016	-1.42404	-1.45728	-1.48539	-1.44888	-1.36881	0.298269	0.293793	0.26745	0.268518	0.250202	0.246202	0.240739	0.232869	0.226415	0.234833	0.25441
600	-1543.04	-1567.69	24.6523	0.165464	0.174784	0.184226	0.185661	0.195046	0.18858	0.190122	0.195535	0.199406	0.206209	0.208511	-1.799	-1.7442	-1.69159	-1.68384	-1.63452	-1.66824	-1.66009	-1.63202	-1.61241	-1.57886	-1.56776	-1.25554	-1.31192	-1.39183	-1.5279	-1.51869	-1.52299	-1.60365	-1.61499	-1.54766	-1.54714	-1.58825	0.284923	0.269303	0.24862	0.21699	0.218999	0.218059	0.201161	0.198892	0.212745	0.212856	0.204284
610	-1551.04	-1573.12	22.0771	0.172108	0.165871	0.17078	0.153564	0.156329	0.153721	0.157242	0.140784	0.159353	0.171639	0.177882	-1.75963	-1.79654	-1.76738	-1.87364	-1.85579	-1.87262	-1.84997	-1.96053	-1.83663	-1.76236	-1.72663	-1.37149	-1.43309	-1.40796	-1.4734	-1.44849	-1.4964	-1.49806	-1.52397	-1.46133	-1.44764	-1.3748	0.253728	0.23857	0.244642	0.229145	0.234924	0.223935	0.223564	0.217846	0.231927	0.235125	0.25289
620	-1550.64	-1568.77	18.1333	0.128502	0.141649	0.141003	0.15805	0.148823	0.138602	0.152703	0.161096	0.168854	0.187318	0.19057	-2.05181	-1.9544	-1.95897	-1.84485	-1.905	-1.97615	-1.87926	-1.82575	-1.77872	-1.67495	-1.65774	-1.39286	-1.40249	-1.52229	-1.54441	-1.53727	-1.50883	-1.53101	-1.43934	-1.43926	-1.50284	-1.39129	0.248365	0.245983	0.218212	0.213437	0.214968	0.221169	0.216317	0.237083	0.237103	0.222498	0.248755
630	-1546.32	-1566.57	20.2488	0.141049	0.143606	0.154535	0.153681	0.172083	0.192532	0.180166	0.180083	0.184255	0.175306	0.178583	-1.95865	-1.94068	-1.86734	-1.87288	-1.75978	-1.64749	-1.71388	-1.71434	-1.69143	-1.74122	-1.7227	-1.28739	-1.34094	-1.44101	-1.55076	-1.62799	-1.61078	-1.583	-1.57482	-1.65869	-1.58553	-1.58114	0.275991	0.261599	0.23669	0.212086	0.196324	0.199732	0.205358	0.207045	0.190389	0.20484	0.20574
640	-1544.54	-1566.83	22.292	0.135908	0.13374	0.152903	0.167624	0.166063	0.173683	0.168799	0.168263	0.156318	0.149501	0.153221	-1.99578	-2.01186	-1.87795	-1.78603	-1.79539	-1.75053	-1.77905	-1.78223	-1.85587	-1.90045	-1.87587	-1.31704	-1.36478	-1.45485	-1.54833	-1.52579	-1.62195	-1.62203	-1.60786	-1.58082	-1.61935	-1.63771	0.267928	0.255436	0.233435	0.212602	0.217449	0.197513	0.197497	0.200317	0.205806	0.198027	0.194425
650	-1546.79	-1571.84	25.0471	0.204908	0.200825	0.199692	0.197171	0.194248	0.201351	0.201395	0.190975	0.194204	0.195626	0.196267	-1.58519	-1.60532	-1.61098	-1.62368	-1.63862	-1.60271	-1.60249	-1.65561	-1.63885	-1.63155	-1.62828	-1.22259	-1.30386	-1.2344	-1.24274	-1.27257	-1.25688	-1.36535	-1.30258	-1.30425	-1.41921	-1.36119	0.294465	0.271482	0.291009	0.288592	0.280112	0.284541	0.255292	0.271829	0.271377	0.241904	0.256355
660	-1548.89	-1571.6	22.7065	0.0716177	0.0715224	0.0736688	0.0787713	0.0828491	0.0807004	0.0764908	0.0700847	0.0669116	0.0710434	0.0757903	-2.63641	-2.63775	-2.60818	-2.54121	-2.49073	-2.51701	-2.57059	-2.65805	-2.70438	-2.64446	-2.57979	-1.53697	-1.66999	-1.64597	-1.69645	-1.79805	-1.83722	-1.83633	-1.77394	-1.74713	-1.74855	-1.74347	0.215031	0.188249	0.192826	0.183334	0.165621	0.159259	0.159401	0.169664	0.174274	0.174026	0.174912
670	-1552.94	-1569.55	16.6103	0.152848	0.153331	0.160982	0.154796	0.186081	0.175406	0.169098	0.160943	0.162411	0.178608	0.172233	-1.87831	-1.87516	-1.82646	-1.86565	-1.68157	-1.74065	-1.77728	-1.8267	-1.81762	-1.72256	-1.75891	-1.26609	-1.27654	-1.33118	-1.29941	-1.29387	-1.43086	-1.57406	-1.56445	-1.5253	-1.58444	-1.51825	0.281932	0.279002	0.264165	0.272694	0.274207	0.239104	0.207203	0.209203	0.217556	0.205063	0.219096
680	-1540.26	-1568.52	28.2657	0.1748	0.174582	0.177878	0.179851	0.191876	0.203816	0.199735	0.197842	0.206673	0.194129	0.197017	-1.74411	-1.74536	-1.72666	-1.71562	-1.6509	-1.59054	-1.61076	-1.62029	-1.57662	-1.63923	-1.62446	-1.25182	-1.24303	-1.31143	-1.32121	-1.35037	-1.37677	-1.41539	-1.4685	-1.46277	-1.4607	-1.50963	0.285983	0.288509	0.269434	0.266813	0.259145	0.252393	0.242831	0.230271	0.231594	0.232073	0.220991
690	-1544.67	-1568.52	23.8475	0.159258	0.163226	0.166226	0.170089	0.168587	0.184567	0.179943	0.1837	0.198596	0.186633	0.189269	-1.83723	-1.81262	-1.79441	-1.77144	-1.7803	-1.68974	-1.71512	-1.69445	-1.61648	-1.67861	-1.66459	-1.29152	-1.26863	-1.32584	-1.35447	-1.36694	-1.52427	-1.48738	-1.46158	-1.39355	-1.3967	-1.43336	0.274854	0.281216	0.265581	0.258084	0.254887	0.217781	0.225964	0.23187	0.248193	0.247413	0.238507
700	-1548.07	-1572.93	24.8589	0.262246	0.267403	0.266734	0.251119	0.283453	0.292126	0.279972	0.292341	0.297621	0.292704	0.33005	-1.33847	-1.319	-1.3215	-1.38183	-1.26071	-1.23057	-1.27307	-1.22984	-1.21193	-1.22859	-1.10851	-1.08305	-1.0077	-0.981457	-1.00422	-0.982599	-1.01597	-1.04463	-1.08894	-1.12832	-1.14381	-1.13088	0.33856	0.365059	0.374765	0.366329	0.374337	0.36205	0.351821	0.336572	0.323577	0.318603	0.32275
710	-1552.29	-1569.91	17.6195	0.114936	0.125959	0.151929	0.143341	0.142899	0.151816	0.153412	0.141912	0.163072	0.178215	0.186681	-2.16338	-2.07179	-1.88434	-1.94253	-1.94562	-1.88508	-1.87463	-1.95255	-1.81356	-1.72476	-1.67835	-1.46807	-1.46212	-1.48071	-1.46251	-1.55608	-1.54251	-1.53358	-1.49157	-1.44463	-1.45036	-1.49047	0.230369	0.231745	0.227477	0.231654	0.210962	0.213843	0.215761	0.225019	0.235833	0.234486	0.225268
720	-1548.71	-1567.17	18.4648	0.111985	0.120631	0.117592	0.134855	0.140393	0.140246	0.14967	0.155661	0.13732	0.145979	0.137864	-2.18939	-2.11502	-2.14054	-2.00355	-1.96331	-1.96436	-1.89932	-1.86008	-1.98544	-1.92429	-1.98149	-1.3985	-1.46877	-1.56224	-1.61069	-1.68171	-1.70429	-1.60887	-1.57546	-1.59292	-1.59964	-1.50788	0.246966	0.230208	0.209667	0.199749	0.186056	0.181901	0.200113	0.206913	0.203331	0.20197	0.221378
730	-1548.99	-1569.11	20.1142	0.228148	0.233649	0.234273	0.257447	0.281069	0.286812	0.290727	0.284797	0.270523	0.266098	0.228562	-1.47776	-1.45394	-1.45127	-1.35694	-1.26916	-1.24893	-1.23537	-1.25598	-1.3074	-1.32389	-1.47595	-1.13937	-1.13984	-1.22056	-1.26802	-1.29999	-1.13476	-1.15267	-1.16153	-1.21061	-1.20003	-1.19877	0.32002	0.31987	0.295065	0.281388	0.272534	0.321499	0.315793	0.313005	0.298017	0.301184	0.301566
740	-1546.08	-1570.62	24.5447	0.139865	0.143718	0.152435	0.158358	0.158591	0.148392	0.145479	0.146698	0.157525	0.157268	0.147557	-1.96708	-1.9399	-1.88102	-1.8429	-1.84143	-1.9079	-1.92772	-1.91938	-1.84817	-1.8498	-1.91354	-1.24676	-1.34611	-1.43273	-1.44925	-1.44847	-1.43401	-1.38623	-1.39591	-1.30136	-1.2552	-1.30708	0.287436	0.260252	0.238656	0.234747	0.234929	0.238352	0.250016	0.247607	0.272161	0.28502	0.27061
750	-1549.1	-1569.29	20.1927	0.130945	0.132972	0.142717	0.160399	0.175982	0.160266	0.152491	0.156763	0.161173	0.163573	0.16976	-2.03298	-2.01762	-1.94689	-1.83009	-1.73737	-1.83092	-1.88065	-1.85302	-1.82528	-1.8105	-1.77337	-1.38334	-1.45861	-1.49327	-1.59775	-1.53063	-1.46532	-1.47549	-1.38092	-1.3414	-1.40484	-1.431	0.25074	0.232559	0.224637	0.202351	0.216399	0.231005	0.228666	0.251347	0.26148	0.245406	0.23907
760	-1546.04	-1569.98	23.9405	0.196167	0.200292	0.211686	0.209209	0.212664	0.216914	0.22462	0.225149	0.228561	0.257733	0.291643	-1.62879	-1.60798	-1.55265	-1.56442	-1.54804	-1.52825	-1.49335	-1.49099	-1.47595	-1.35583	-1.23222	-1.203	-1.11319	-1.19236	-1.20822	-1.21948	-1.29099	-1.26254	-1.22942	-1.21799	-1.2055	-1.22483	0.300292	0.328508	0.303505	0.298728	0.295384	0.274997	0.282935	0.292461	0.295824	0.299544	0.293808
770	-1548.05	-1568.57	20.516	0.201564	0.223527	0.21761	0.229363	0.226197	0.242787	0.239566	0.229759	0.220905	0.197644	0.204545	-1.60165	-1.49822	-1.52505	-1.47245	-1.48635	-1.41557	-1.42893	-1.47072	-1.51002	-1.62129	-1.58697	-1.18265	-1.23282	-1.21789	-1.31444	-1.35495	-1.29991	-1.35445	-1.39382	-1.42288	-1.39849	-1.24894	0.306465	0.29147	0.295852	0.268626	0.25796	0.272557	0.258089	0.248126	0.241018	0.246971	0.286809
780	-1547.91	-1568.25	20.3412	0.138386	0.138042	0.137573	0.132777	0.128456	0.143106	0.141352	0.131579	0.128121	0.118152	0.123539	-1.97771	-1.98019	-1.9836	-2.01908	-2.05217	-1.94417	-1.95651	-2.02815	-2.05478	-2.13579	-2.0912	-1.38175	-1.41229	-1.53407	-1.68049	-1.7158	-1.65177	-1.64233	-1.692	-1.76032	-1.70157	-1.672	0.25114	0.243584	0.215657	0.186283	0.179819	0.191709	0.193529	0.18415	0.171989	0.182397	0.187871
790	-1546.81	-1569.06	22.2532	0.160731	0.163447	0.167901	0.171739	0.182436	0.177615	0.180188	0.170414	0.189843	0.210203	0.222485	-1.82802	-1.81127	-1.78438	-1.76178	-1.70136	-1.72814	-1.71375	-1.76953	-1.66156	-1.55968	-1.5029	-1.34532	-1.4016	-1.36282	-1.47315	-1.53359	-1.58485	-1.49683	-1.52188	-1.4725	-1.44015	-1.44632	0.260456	0.246202	0.255939	0.229202	0.21576	0.204978	0.22384	0.218301	0.229351	0.236892	0.235435
800	-1549.93	-1571.36	21.4289	0.260614	0.282752	0.286039	0.286847	0.276596	0.26704	0.250977	0.254161	0.276751	0.285371	0.29158	-1.34471	-1.26318	-1.25163	-1.24881	-1.2852	-1.32036	-1.38239	-1.36979	-1.28464	-1.25396	-1.23244	-1.01015	-1.01823	-1.16642	-1.22148	-1.19559	-1.27182	-1.19793	-1.09852	-1.05196	-1.03838	-0.975695	0.364164	0.361232	0.31148	0.294795	0.302527	0.28032	0.30182	0.333365	0.349252	0.354027	0.37693
810	-1547.36	-1568.27	20.9026	0.150649	0.160688	0.152355	0.164878	0.162315	0.163051	0.153182	0.149879	0.139447	0.14004	0.15069	-1.8928	-1.82829	-1.88154	-1.80255	-1.81822	-1.81369	-1.87613	-1.89793	-1.97007	-1.96583	-1.89253	-1.34559	-1.34755	-1.43044	-1.50631	-1.49517	-1.51075	-1.6579	-1.53916	-1.53087	-1.56963	-1.56601	0.260387	0.259877	0.239204	0.221727	0.224211	0.220743	0.190539	0.214562	0.216348	0.208122	0.208877
820	-1542.75	-1567.77	25.0226	0.194898	0.192787	0.192227	0.194165	0.210171	0.22845	0.216955	0.214555	0.198617	0.185744	0.184541	-1.63528	-1.64617	-1.64908	-1.63905	-1.55983	-1.47644	-1.52807	-1.53919	-1.61638	-1.68339	-1.68989	-1.20391	-1.20741	-1.3097	-1.37817	-1.46156	-1.44672	-1.43888	-1.45532	-1.43709	-1.45714	-1.44183	0.30002	0.29897	0.269902	0.25204	0.231874	0.235341	0.237192	0.233325	0.237618	0.232901	0.236494
830	-1551.77	-1567.58	15.8174	0.164832	0.176338	0.180551	0.190282	0.181573	0.20228	0.216171	0.226688	0.242388	0.259582	0.252243	-1.80283	-1.73535	-1.71174	-1.65925	-1.7061	-1.5981	-1.53168	-1.48418	-1.41722	-1.34868	-1.37736	-1.26202	-1.25028	-1.40964	-1.39758	-1.42735	-1.59557	-1.58378	-1.59256	-1.50419	-1.53155	-1.42261	0.283082	0.286425	0.244232	0.247194	0.239943	0.202793	0.205198	0.203405	0.222197	0.216201	0.241084
840	-1551.71	-1570.53	18.8236	0.218702	0.214232	0.2069	0.206751	0.217851	0.232482	0.246757	0.229746	0.22007	0.21521	0.2372	-1.52004	-1.5407	-1.57552	-1.57624	-1.52395	-1.45894	-1.39935	-1.47078	-1.51381	-1.53614	-1.43885	-1.19702	-1.20307	-1.31063	-1.41961	-1.56424	-1.50655	-1.54977	-1.49266	-1.56012	-1.64177	-1.64513	0.302095	0.30027	0.269651	0.241808	0.209248	0.221673	0.212297	0.224774	0.21011	0.193637	0.192988
850	-1544.69	-1570.26	25.5689	0.170303	0.176586	0.177862	0.185564	0.188277	0.192519	0.184125	0.189784	0.183164	0.179463	0.168031	-1.77018	-1.73395	-1.72675	-1.68436	-1.66984	-1.64756	-1.69214	-1.66187	-1.69737	-1.71778	-1.78361	-1.21478	-1.2571	-1.25566	-1.31613	-1.25805	-1.35325	-1.30252	-1.29837	-1.40888	-1.43934	-1.4536	0.296776	0.284477	0.284887	0.268171	0.284207	0.258398	0.271847	0.272977	0.244417	0.237083	0.233728
860	-1545.93	-1569.95	24.0223	0.22748	0.246474	0.243049	0.257132	0.253569	0.235192	0.220144	0.209662	0.216013	0.221532	0.22204	-1.4807	-1.4005	-1.41449	-1.35816	-1.37212	-1.44735	-1.51347	-1.56226	-1.53242	-1.50719	-1.5049	-1.17441	-1.18295	-1.20805	-1.20519	-1.25514	-1.32642	-1.37909	-1.35032	-1.31029	-1.4078	-1.30612	0.309001	0.306375	0.29878	0.299634	0.285037	0.265427	0.251808	0.259158	0.269741	0.24468	0.270868
870	-1560.61	-1567.77	7.16535	0.109875	0.105337	0.108781	0.0978305	0.091527	0.0894349	0.0837207	0.0819736	0.0866564	0.0803429	0.083082	-2.20841	-2.25059	-2.21841	-2.32452	-2.39112	-2.41424	-2.48027	-2.50136	-2.4458	-2.52145	-2.48793	-1.44592	-1.42973	-1.60023	-1.69188	-1.7499	-2.04972	-2.06314	-2.05857	-2.09215	-2.04103	-2.11098	0.235529	0.239374	0.20185	0.184173	0.173792	0.128771	0.127054	0.127637	0.123421	0.129895	0.12112
880	-1552.95	-1569.69	16.7368	0.189866	0.198639	0.208067	0.19175	0.176978	0.155375	0.162214	0.169987	0.168675	0.158516	0.179732	-1.66144	-1.61627	-1.56989	-1.65156	-1.73173	-1.86192	-1.81884	-1.77203	-1.77978	-1.8419	-1.71629	-1.23456	-1.29676	-1.35882	-1.41263	-1.33986	-1.44788	-1.53892	-1.55965	-1.67437	-1.67875	-1.66899	0.290963	0.273416	0.256963	0.243501	0.261881	0.235068	0.214613	0.21021	0.187426	0.186606	0.188437
890	-1544.62	-1568.15	23.5268	0.146268	0.141473	0.152583	0.159899	0.157715	0.156842	0.157781	0.152876	0.157238	0.152093	0.149354	-1.92231	-1.95565	-1.88004	-1.83322	-1.84696	-1.85252	-1.84655	-1.87813	-1.84999	-1.88326	-1.90144	-1.25378	-1.27792	-1.37561	-1.50203	-1.54545	-1.56492	-1.51287	-1.60787	-1.64462	-1.65738	-1.73848	0.285425	0.278617	0.252684	0.222678	0.213216	0.209105	0.220276	0.200314	0.193087	0.190637	0.175788
900	-1545.25	-1567.15	21.9072	0.146994	0.164301	0.165614	0.167629	0.178681	0.170248	0.155689	0.152028	0.157708	0.14149	0.138759	-1.91736	-1.80606	-1.79809	-1.786	-1.72215	-1.7705	-1.8599	-1.88369	-1.84701	-1.95553	-1.97502	-1.24869	-1.3235	-1.40666	-1.43211	-1.48683	-1.51014	-1.58308	-1.63293	-1.64152	-1.71517	-1.68687	0.28688	0.266202	0.244959	0.238805	0.226088	0.220878	0.205343	0.195356	0.193686	0.179933	0.185098
910	-1547.78	-1568.45	20.6681	0.0967911	0.100238	0.109522	0.11286	0.100742	0.0948509	0.0947958	0.0998741	0.110415	0.110174	0.099672	-2.3352	-2.30021	-2.21163	-2.1816	-2.29519	-2.35545	-2.35603	-2.30384	-2.20351	-2.2057	-2.30587	-1.38734	-1.49173	-1.55887	-1.64224	-1.68337	-1.72739	-1.77193	-1.74882	-1.7802	-1.74036	-1.73668	0.249739	0.224984	0.210374	0.193547	0.185748	0.177748	0.170004	0.173979	0.168605	0.175458	0.176104
