Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
4454	0	-1573.47	-1575.04	1.57083	0.371385	0.2759628	0.09542218	0.2759628
4455	0	-1571.21	-1573.28	2.0692	0.2935311	0.1868682	0.1066628	0.1868682
4456	0	-1571.18	-1573	1.8179	0.3459732	0.25912	0.08685325	0.25912
4457	0	-1570.32	-1572.65	2.32944	0.270244	0.1703713	0.09987278	0.1703713
4458	0	-1570.83	-1572.98	2.14733	0.3077996	0.2498787	0.05792094	0.2498787
4459	0	-1570.34	-1572.4	2.05995	0.3231669	0.259019	0.06414787	0.259019
4460	0	-1569.86	-1572.01	2.14998	0.2999594	0.2106354	0.08932404	0.2106354
4461	0	-1570.18	-1572.71	2.52356	0.25631	0.1666583	0.08965172	0.1666583
4462	0	-1570.6	-1572.51	1.91446	0.3438577	0.2744324	0.06942531	0.2744324
4463	0	-1572.31	-1574.11	1.79723	0.3283952	0.2233217	0.1050734	0.2233217
4464	0	-1569.97	-1572.01	2.04083	0.322748	0.2453013	0.07744671	0.2453013
4465	0	-1571.64	-1573.63	1.98813	0.3219161	0.2704188	0.0514973	0.2704188
4466	0	-1571.16	-1572.96	1.80073	0.356209	0.278238	0.07797094	0.278238
4467	0	-1569.72	-1571.89	2.17399	0.306385	0.2317459	0.07463918	0.2317459
4468	0	-1570.31	-1572.84	2.53144	0.2620221	0.1863552	0.07566693	0.1863552
4469	0	-1570.65	-1572.57	1.92001	0.3299829	0.2410864	0.08889649	0.2410864
4470	0	-1572.11	-1573.81	1.70365	0.3738807	0.3150646	0.0588161	0.3150646
4471	0	-1569.76	-1572.09	2.33618	0.2776192	0.1883056	0.08931354	0.1883056
4472	0	-1571.16	-1573.02	1.86	0.3335362	0.2402379	0.09329839	0.2402379
4473	0	-1570.71	-1572.62	1.9097	0.33132	0.2423737	0.08894633	0.2423737
4474	0	-1570.09	-1572.12	2.03283	0.326509	0.254974	0.07153504	0.254974
4475	0	-1570.01	-1572.5	2.48516	0.2663973	0.1878126	0.07858462	0.1878126
4476	0	-1569.67	-1571.84	2.1714	0.3053481	0.227721	0.07762717	0.227721
4477	0	-1571.48	-1573.45	1.96521	0.3068416	0.2011744	0.1056672	0.2011744
4478	0	-1571.29	-1573.94	2.65269	0.2488818	0.1771606	0.0717212	0.1771606
4479	0	-1570.2	-1572.69	2.48956	0.2577723	0.1646503	0.09312204	0.1646503
4480	0	-1570.37	-1572.84	2.46917	0.2703341	0.2001908	0.07014334	0.2001908
4481	0	-1571.65	-1573.46	1.81025	0.3545372	0.2987313	0.05580588	0.2987313
4482	0	-1570.7	-1573.34	2.64118	0.244283	0.155591	0.08869203	0.155591
4483	0	-1570	-1572.39	2.39468	0.2679507	0.1744804	0.09347031	0.1744804
4484	0	-1570.69	-1572.65	1.96253	0.3189112	0.2244766	0.09443453	0.2244766
4485	0	-1572.52	-1574.81	2.29329	0.2794971	0.2284012	0.05109595	0.2284012
4486	0	-1570.96	-1573.42	2.45588	0.271106	0.2073513	0.06375468	0.2073513
4487	0	-1570.16	-1572.69	2.52929	0.2607474	0.180739	0.08000835	0.180739
4488	0	-1571.01	-1572.88	1.86895	0.3345328	0.2433236	0.09120916	0.2433236
4489	0	-1572.01	-1573.71	1.70744	0.37487	0.3131013	0.0617687	0.3131013
4490	0	-1570.42	-1573.01	2.58654	0.254204	0.1739455	0.08025849	0.1739455
4491	0	-1572.12	-1574.96	2.84078	0.2240995	0.1355849	0.08851459	0.1355849
4492	0	-1574.3	-1575.81	1.5179	0.3710344	0.2696611	0.1013733	0.2696611
4493	0	-1570.45	-1572.55	2.09941	0.316902	0.2550886	0.06181336	0.2550886
4494	0	-1570.09	-1572.61	2.51864	0.2613443	0.1799415	0.08140281	0.1799415
4495	0	-1569.65	-1571.89	2.23702	0.2977552	0.221936	0.07581918	0.221936
4496	0	-1569.65	-1571.99	2.33899	0.2803402	0.195543	0.08479711	0.195543
4497	0	-1569.69	-1571.86	2.16533	0.3024332	0.2188255	0.08360769	0.2188255
4498	0	-1569.9	-1572.27	2.36362	0.2722256	0.1798224	0.09240329	0.1798224
4499	0	-1570.26	-1572.81	2.55273	0.2581045	0.1781236	0.07998095	0.1781236
4500	0	-1570.39	-1572.54	2.14162	0.2924024	0.1933854	0.099017	0.1933854
4501	0	-1569.84	-1571.93	2.08728	0.3170505	0.2406231	0.07642746	0.2406231
4502	0	-1570.54	-1572.46	1.91721	0.3428832	0.2714533	0.07142992	0.2714533
4503	0	-1570.31	-1572.87	2.5579	0.2528128	0.1635314	0.08928141	0.1635314
4504	0	-1570.37	-1572.81	2.4396	0.2593642	0.1608774	0.09848673	0.1608774
4505	0	-1572.19	-1574.87	2.67572	0.2282679	0.1185368	0.1097311	0.1185368
4506	0	-1569.61	-1571.91	2.29698	0.2887714	0.2098053	0.07896609	0.2098053
4507	0	-1571.19	-1573.61	2.42871	0.2531339	0.1448312	0.1083027	0.1448312
4508	0	-1570.78	-1573.34	2.55806	0.2597856	0.1892477	0.0705379	0.1892477
4509	0	-1570.41	-1572.7	2.28209	0.2929225	0.2296328	0.06328973	0.2296328
4510	0	-1569.95	-1572.24	2.28952	0.2792924	0.1850642	0.09422819	0.1850642
4511	0	-1570.29	-1572.79	2.50723	0.2553887	0.161544	0.09384467	0.161544
4512	0	-1569.65	-1571.99	2.34824	0.2813503	0.200144	0.08120632	0.200144
4513	0	-1574.08	-1576.2	2.12518	0.2668842	0.137804	0.1290802	0.137804
4514	0	-1569.75	-1571.89	2.14369	0.3101163	0.2348718	0.07524458	0.2348718
4515	0	-1570.82	-1572.93	2.11163	0.3126685	0.2548058	0.0578627	0.2548058
4516	0	-1570.21	-1572.65	2.44607	0.2607459	0.1651214	0.09562445	0.1651214
4517	0	-1570.41	-1572.99	2.5857	0.2503863	0.1620864	0.08829988	0.1620864
4518	0	-1570.16	-1572.28	2.12017	0.2990309	0.2044307	0.09460012	0.2044307
4519	0	-1569.65	-1571.99	2.33713	0.2839165	0.2051025	0.07881398	0.2051025
4520	0	-1569.88	-1572.04	2.15123	0.2992277	0.2092077	0.09001991	0.2092077
4521	0	-1571.62	-1573.36	1.73813	0.3694332	0.2979779	0.07145531	0.2979779
4522	0	-1570.42	-1572.83	2.40562	0.2617851	0.1616772	0.1001079	0.1616772
4523	0	-1572.2	-1574.14	1.94245	0.3211649	0.273154	0.04801081	0.273154
4524	0	-1571.46	-1574.09	2.63107	0.2513138	0.1828129	0.0685009	0.1828129
4525	0	-1569.72	-1571.9	2.18455	0.3051935	0.2310489	0.07414462	0.2310489
4526	0	-1570.11	-1572.13	2.0232	0.3189708	0.2330422	0.08592853	0.2330422
4527	0	-1569.71	-1571.95	2.24231	0.2895867	0.2014271	0.08815962	0.2014271
4528	0	-1571.67	-1573.92	2.25482	0.2891077	0.2350609	0.05404683	0.2350609
4529	0	-1570.03	-1572.13	2.09866	0.3051317	0.214381	0.09075067	0.214381
4530	0	-1569.97	-1572.46	2.48804	0.2638897	0.180593	0.08329673	0.180593
4531	0	-1571.18	-1572.98	1.79802	0.3571664	0.2799773	0.0771891	0.2799773
4532	0	-1571.86	-1573.6	1.74293	0.3677327	0.3088846	0.05884808	0.3088846
4533	0	-1569.81	-1572.03	2.22271	0.3011057	0.2300952	0.07101045	0.2300952
4534	0	-1571.66	-1573.39	1.73155	0.3693714	0.295775	0.07359647	0.295775
4535	0	-1569.73	-1571.86	2.13218	0.3103958	0.2326421	0.07775369	0.2326421
4536	0	-1570.65	-1572.7	2.04671	0.3036994	0.2045968	0.09910266	0.2045968
4537	0	-1571.4	-1573.95	2.54752	0.2420115	0.1346917	0.1073198	0.1346917
4538	0	-1571.35	-1573.33	1.97916	0.3269041	0.2730821	0.05382196	0.2730821
4539	0	-1570.23	-1572.47	2.23563	0.2993707	0.2348454	0.06452525	0.2348454
4540	0	-1570.2	-1572.65	2.45196	0.2722627	0.2006508	0.07161195	0.2006508
4541	0	-1569.82	-1572.25	2.42953	0.2723842	0.1925936	0.07979059	0.1925936
4542	0	-1570.48	-1572.46	1.97732	0.33508	0.2695931	0.06548688	0.2695931
4543	0	-1572.41	-1575.27	2.86702	0.2231842	0.1389289	0.08425533	0.1389289
4544	0	-1571.12	-1573.65	2.52567	0.2456994	0.1405867	0.1051127	0.1405867
4545	0	-1571.1	-1573.79	2.69203	0.243013	0.1637905	0.07922249	0.1637905
4546	0	-1570.27	-1572.37	2.09902	0.3177531	0.2535147	0.0642384	0.2535147
4547	0	-1570.15	-1572.52	2.3673	0.2684373	0.1715628	0.09687447	0.1715628
4548	0	-1569.63	-1571.92	2.28589	0.2864401	0.2012496	0.08519044	0.2012496
4549	0	-1569.72	-1572.1	2.3833	0.2781903	0.1990754	0.07911492	0.1990754
4550	0	-1569.73	-1572.03	2.30132	0.2902347	0.2161181	0.07411658	0.2161181
4551	0	-1569.78	-1571.89	2.10727	0.3134327	0.2352444	0.07818834	0.2352444
4552	0	-1571.06	-1573.53	2.46921	0.2506081	0.1444232	0.1061849	0.1444232
4553	0	-1570.95	-1573.1	2.14829	0.3068095	0.2498317	0.05697778	0.2498317
4554	0	-1569.8	-1572.23	2.43135	0.2706134	0.1877174	0.08289604	0.1877174
4555	0	-1571.16	-1573.87	2.70556	0.2412452	0.1610672	0.080178	0.1610672
4556	0	-1570.76	-1573.25	2.48903	0.2678228	0.200914	0.06690877	0.200914
4557	0	-1569.78	-1572.08	2.29775	0.2812435	0.1907568	0.09048664	0.1907568
4558	0	-1569.88	-1571.95	2.06787	0.318649	0.2404223	0.07822666	0.2404223
4559	0	-1569.66	-1571.9	2.23961	0.2914328	0.205341	0.08609187	0.205341
4560	0	-1572.12	-1574.84	2.72047	0.2412993	0.172215	0.06908425	0.172215
4561	0	-1570.43	-1572.57	2.13172	0.2933248	0.1940418	0.09928306	0.1940418
4562	0	-1572.16	-1574.14	1.98365	0.3160395	0.2676982	0.04834124	0.2676982
4563	0	-1570.31	-1572.88	2.56885	0.2527693	0.1654857	0.0872836	0.1654857
4564	0	-1569.66	-1571.83	2.17483	0.3043443	0.2256719	0.07867245	0.2256719
4565	0	-1570.72	-1572.8	2.08578	0.3171187	0.2581851	0.05893357	0.2581851
4566	0	-1570.33	-1572.89	2.55777	0.2581626	0.1798316	0.07833103	0.1798316
4567	0	-1570.53	-1573.09	2.56492	0.2584236	0.1837821	0.07464147	0.1837821
4568	0	-1570.22	-1572.2	1.98574	0.3325718	0.2596195	0.07295231	0.2596195
4569	0	-1570.89	-1572.77	1.87941	0.3348835	0.2454061	0.08947735	0.2454061
4570	0	-1570.44	-1572.83	2.39595	0.2625094	0.1619949	0.1005146	0.1619949
4571	0	-1569.93	-1572.37	2.44379	0.2719236	0.1951154	0.07680821	0.1951154
4572	0	-1571.58	-1574.35	2.76794	0.2298001	0.1381214	0.09167862	0.1381214
4573	0	-1572.45	-1575.05	2.59315	0.2323489	0.1169812	0.1153677	0.1169812
4574	0	-1569.96	-1572.21	2.25392	0.2973423	0.2288569	0.06848541	0.2288569
4575	0	-1569.96	-1572.03	2.06379	0.321741	0.248706	0.07303507	0.248706
4576	0	-1572.12	-1573.98	1.86286	0.3348102	0.285973	0.04883725	0.285973
4577	0	-1570.67	-1573.3	2.62814	0.2445921	0.1539813	0.09061081	0.1539813
4578	0	-1570.45	-1572.94	2.4878	0.2547202	0.1568915	0.09782869	0.1568915
4579	0	-1569.62	-1571.85	2.22735	0.2948115	0.2114282	0.08338326	0.2114282
4580	0	-1570.05	-1572.29	2.23037	0.2849294	0.1892231	0.09570626	0.1892231
4581	0	-1571.65	-1574.16	2.51422	0.2629422	0.2015639	0.06137827	0.2015639
4582	0	-1570.12	-1572.53	2.41062	0.2773975	0.2066985	0.07069902	0.2066985
4583	0	-1571.25	-1573.08	1.82959	0.3398292	0.2485787	0.09125055	0.2485787
4584	0	-1569.9	-1572.1	2.19993	0.2914275	0.1991635	0.09226402	0.1991635
4585	0	-1571.27	-1573.4	2.13227	0.2842696	0.1754468	0.1088228	0.1754468
4586	0	-1571.54	-1574.31	2.77057	0.2312278	0.1430465	0.08818133	0.1430465
4587	0	-1569.99	-1572.3	2.31105	0.28997	0.2209444	0.06902564	0.2209444
4588	0	-1570.39	-1572.94	2.54059	0.2611895	0.1863915	0.07479796	0.1863915
4589	0	-1569.74	-1572.08	2.33996	0.277751	0.1892466	0.08850438	0.1892466
4590	0	-1570.88	-1573.11	2.22999	0.2757764	0.1695202	0.1062562	0.1695202
4591	0	-1572.7	-1574.84	2.1372	0.292977	0.2453441	0.04763291	0.2453441
4592	0	-1570.9	-1572.99	2.09661	0.2928883	0.1888204	0.1040679	0.1888204
4593	0	-1570.8	-1573.39	2.58269	0.2568209	0.1848184	0.07200248	0.1848184
4594	0	-1570.1	-1572.12	2.0175	0.3209065	0.2364079	0.08449865	0.2364079
4595	0	-1570.4	-1572.36	1.95699	0.3271282	0.2404839	0.08664436	0.2404839
4596	0	-1572.07	-1574.67	2.59964	0.253362	0.1908424	0.06251956	0.1908424
4597	0	-1569.88	-1572.05	2.17176	0.2960933	0.2053368	0.09075645	0.2053368
4598	0	-1569.75	-1571.88	2.12476	0.3085523	0.2262791	0.08227322	0.2262791
4599	0	-1571.95	-1574.72	2.77528	0.2349409	0.1590574	0.07588352	0.1590574
4600	0	-1570.75	-1572.64	1.89862	0.3465248	0.2796905	0.06683434	0.2796905
4601	0	-1569.87	-1572.32	2.45537	0.2674357	0.1837917	0.08364392	0.1837917
4602	0	-1574.88	-1576.3	1.41903	0.4004784	0.3097144	0.09076401	0.3097144
4603	0	-1570.17	-1572.71	2.53865	0.2587856	0.1767334	0.08205223	0.1767334
4604	0	-1571.36	-1573.63	2.26973	0.2673596	0.1563129	0.1110467	0.1563129
4605	0	-1570.27	-1572.37	2.09397	0.3184725	0.2541375	0.06433503	0.2541375
4606	0	-1570.05	-1572.53	2.48594	0.2606176	0.1712604	0.08935722	0.1712604
4607	0	-1569.66	-1571.94	2.28363	0.2918276	0.2159478	0.07587979	0.2159478
4608	0	-1571.74	-1573.64	1.89826	0.3156158	0.2104948	0.105121	0.2104948
4609	0	-1574.24	-1576.91	2.66953	0.2403777	0.1843123	0.0560654	0.1843123
4610	0	-1570.78	-1573.22	2.44073	0.2553342	0.1515911	0.1037431	0.1515911
4611	0	-1570.6	-1572.55	1.95136	0.3387695	0.2737863	0.06498322	0.2737863
4612	0	-1571.26	-1573.45	2.18955	0.2993516	0.2440937	0.05525783	0.2440937
4613	0	-1570.12	-1572.62	2.49579	0.2586243	0.1678323	0.090792	0.1678323
4614	0	-1570.63	-1572.98	2.35697	0.264377	0.1609263	0.1034507	0.1609263
4615	0	-1570.07	-1572.23	2.16129	0.3095732	0.2431315	0.06644175	0.2431315
4616	0	-1571.11	-1573.48	2.37475	0.2586383	0.1503169	0.1083214	0.1503169
4617	0	-1569.66	-1571.83	2.17565	0.3025398	0.2210359	0.08150389	0.2210359
4618	0	-1571.07	-1573.07	1.99965	0.3268657	0.2706795	0.05618624	0.2706795
4619	0	-1570.21	-1572.33	2.11389	0.3158327	0.2509544	0.06487829	0.2509544
4620	0	-1571.54	-1573.3	1.76062	0.3672514	0.3006246	0.06662676	0.3006246
4621	0	-1570.84	-1572.82	1.9837	0.3318359	0.2725988	0.05923717	0.2725988
4622	0	-1570.2	-1572.47	2.27282	0.2778429	0.1795179	0.09832509	0.1795179
4623	0	-1570.08	-1572.09	2.01046	0.3246135	0.2437233	0.08089024	0.2437233
4624	0	-1570.72	-1573.02	2.30504	0.2889643	0.2278814	0.06108299	0.2278814
4625	0	-1571.04	-1572.93	1.89293	0.3458995	0.2854213	0.06047823	0.2854213
4626	0	-1569.75	-1571.88	2.12416	0.3085061	0.226056	0.08245004	0.226056
4627	0	-1570.26	-1572.42	2.16647	0.2907014	0.1930309	0.09767044	0.1930309
4628	0	-1571.02	-1573.46	2.44305	0.2723354	0.2095007	0.06283469	0.2095007
4629	0	-1571.2	-1573.76	2.5589	0.2594272	0.1929408	0.06648646	0.1929408
4630	0	-1569.63	-1571.95	2.31752	0.2830482	0.1984826	0.08456564	0.1984826
4631	0	-1570.82	-1572.68	1.85843	0.3506426	0.2773715	0.0732711	0.2773715
4632	0	-1570.03	-1572.28	2.25139	0.2976742	0.2303502	0.06732401	0.2303502
4633	0	-1571.7	-1573.42	1.72616	0.3702326	0.2967103	0.07352226	0.2967103
4634	0	-1570.61	-1572.61	1.99422	0.3137975	0.2182954	0.09550214	0.2182954
4635	0	-1569.94	-1572.12	2.18206	0.3067822	0.2381145	0.06866775	0.2381145
4636	0	-1571.52	-1573.7	2.18065	0.2761553	0.1643012	0.1118541	0.1643012
4637	0	-1570.51	-1572.48	1.97459	0.3199995	0.2282309	0.09176864	0.2282309
4638	0	-1569.68	-1571.96	2.27525	0.2932349	0.2182745	0.07496034	0.2182745
4639	0	-1569.89	-1572.2	2.30178	0.2910241	0.2206326	0.07039149	0.2206326
4640	0	-1570.68	-1573.22	2.53224	0.262832	0.1928471	0.06998488	0.1928471
4641	0	-1570.65	-1572.8	2.15541	0.3079572	0.2483816	0.05957565	0.2483816
4642	0	-1569.65	-1571.88	2.22166	0.2996878	0.2237904	0.07589742	0.2237904
4643	0	-1570.43	-1572.38	1.95451	0.3381356	0.2689452	0.06919039	0.2689452
4644	0	-1570.03	-1572.48	2.44757	0.2722471	0.1979323	0.0743148	0.1979323
4645	0	-1569.93	-1572.36	2.43011	0.2739927	0.1984868	0.07550594	0.1984868
4646	0	-1569.81	-1572.25	2.43503	0.2704375	0.1880118	0.08242564	0.1880118
4647	0	-1572.43	-1574.27	1.84402	0.3175711	0.2082355	0.1093355	0.2082355
4648	0	-1569.78	-1571.91	2.13517	0.3050544	0.2198041	0.08525027	0.2198041
4649	0	-1569.93	-1572.17	2.24037	0.2990923	0.2303165	0.06877577	0.2303165
4650	0	-1569.92	-1572.39	2.46251	0.2688006	0.1896463	0.07915428	0.1896463
4651	0	-1575.69	-1577.72	2.02527	0.2704574	0.1338024	0.136655	0.1338024
4652	0	-1569.62	-1571.83	2.20669	0.3000368	0.2209575	0.07907926	0.2209575
4653	0	-1570.07	-1572.13	2.05648	0.3123732	0.223788	0.08858515	0.223788
4654	0	-1569.61	-1571.91	2.29952	0.2884004	0.2093206	0.07907972	0.2093206
4655	0	-1569.98	-1572.05	2.06812	0.3124999	0.2258229	0.08667693	0.2258229
4656	0	-1569.66	-1571.83	2.17537	0.3027251	0.2214553	0.08126977	0.2214553
4657	0	-1576.54	-1578.29	1.75559	0.2997246	0.1647653	0.1349593	0.1647653
4658	0	-1569.77	-1571.92	2.15529	0.3092516	0.2356877	0.07356391	0.2356877
4659	0	-1571.64	-1574.42	2.78284	0.2301267	0.142236	0.08789072	0.142236
4660	0	-1570.4	-1572.67	2.27323	0.2755177	0.1744902	0.1010275	0.1744902
4661	0	-1569.68	-1572.05	2.37129	0.277211	0.1935488	0.08366223	0.1935488
4662	0	-1572.77	-1575.37	2.60611	0.2506445	0.191367	0.05927755	0.191367
4663	0	-1569.88	-1572.18	2.29936	0.2792658	0.1864444	0.09282147	0.1864444
4664	0	-1569.71	-1571.96	2.25158	0.2883721	0.2000819	0.08829019	0.2000819
4665	0	-1570.18	-1572.69	2.51186	0.2639978	0.187354	0.0766438	0.187354
4666	0	-1570.02	-1572.42	2.40578	0.2777815	0.2056458	0.0721357	0.2056458
4667	0	-1570.02	-1572.04	2.02418	0.3239293	0.2447448	0.07918455	0.2447448
4668	0	-1570.08	-1572.19	2.10446	0.303094	0.2108595	0.09223449	0.2108595
4669	0	-1571.72	-1574.51	2.79317	0.2291937	0.1415337	0.08765997	0.1415337
4670	0	-1570.17	-1572.54	2.37247	0.2676967	0.170602	0.09709472	0.170602
4671	0	-1570.4	-1572.44	2.04394	0.3081144	0.2131828	0.09493153	0.2131828
4672	0	-1572.85	-1574.49	1.63577	0.3628817	0.2681385	0.09474326	0.2681385
4673	0	-1569.84	-1571.92	2.08332	0.3154198	0.2353091	0.08011067	0.2353091
4674	0	-1569.75	-1572.03	2.28627	0.2832161	0.1935607	0.08965545	0.1935607
4675	0	-1570.49	-1572.42	1.92631	0.3414889	0.2698154	0.07167355	0.2698154
4676	0	-1569.94	-1572.39	2.44333	0.2721888	0.1959887	0.0762001	0.1959887
4677	0	-1570.77	-1573.11	2.34615	0.2641972	0.1590891	0.1051081	0.1590891
4678	0	-1570.64	-1573.25	2.61503	0.2453428	0.1536585	0.09168427	0.1536585
4679	0	-1570.97	-1573.51	2.54812	0.2453513	0.1429898	0.1023615	0.1429898
4680	0	-1569.77	-1571.88	2.10948	0.3129662	0.2344736	0.07849257	0.2344736
4681	0	-1570.85	-1572.73	1.88004	0.349277	0.2829831	0.06629385	0.2829831
4682	0	-1570.42	-1572.98	2.55686	0.2590399	0.1831609	0.07587904	0.1831609
4683	0	-1570.78	-1573.25	2.46131	0.2709193	0.205493	0.06542634	0.205493
4684	0	-1569.75	-1571.87	2.12014	0.3103706	0.2299247	0.08044586	0.2299247
4685	0	-1570.26	-1572.4	2.14224	0.2941416	0.1970957	0.09704596	0.1970957
4686	0	-1570.78	-1573.16	2.38341	0.2604721	0.1556293	0.1048428	0.1556293
4687	0	-1571.82	-1574.6	2.78209	0.2334922	0.1544311	0.07906113	0.1544311
4688	0	-1569.65	-1571.9	2.24951	0.2961775	0.2203909	0.07578653	0.2203909
4689	0	-1569.86	-1571.99	2.13013	0.3131733	0.2414138	0.07175955	0.2414138
4690	0	-1569.7	-1572.07	2.36906	0.2801993	0.2017296	0.07846976	0.2017296
4691	0	-1571.02	-1572.84	1.82317	0.3522745	0.2733997	0.07887473	0.2733997
4692	0	-1570.3	-1572.3	2.00771	0.3307727	0.2631821	0.06759057	0.2631821
4693	0	-1569.6	-1571.88	2.27427	0.2892952	0.2063263	0.08296887	0.2063263
4694	0	-1570.16	-1572.46	2.30386	0.2748691	0.1771854	0.09768376	0.1771854
4695	0	-1570.25	-1572.8	2.54732	0.2542767	0.1655406	0.08873609	0.1655406
4696	0	-1570.6	-1572.57	1.96425	0.3202252	0.2273232	0.092902	0.2273232
4697	0	-1570.27	-1572.23	1.96037	0.3335394	0.2556921	0.07784724	0.2556921
4698	0	-1571.2	-1573.07	1.87182	0.329652	0.2342028	0.09544915	0.2342028
4699	0	-1570.84	-1573.4	2.55454	0.2602177	0.1906402	0.06957745	0.1906402
4700	0	-1570.24	-1572.47	2.23132	0.2823476	0.1837574	0.09859027	0.1837574
4701	0	-1572.66	-1575.34	2.67699	0.2255597	0.1115332	0.1140265	0.1115332
4702	0	-1571.31	-1573.24	1.93042	0.3153687	0.2136789	0.1016898	0.2136789
4703	0	-1572.13	-1574.42	2.29496	0.2596033	0.1423122	0.1172911	0.1423122
4704	0	-1570.51	-1572.96	2.44779	0.2572363	0.1570426	0.1001937	0.1570426
4705	0	-1570.59	-1573.18	2.58514	0.2559243	0.1804677	0.07545665	0.1804677
4706	0	-1570.73	-1572.89	2.16104	0.2857706	0.1820304	0.1037402	0.1820304
4707	0	-1569.87	-1572.32	2.4459	0.2667415	0.1800327	0.0867088	0.1800327
4708	0	-1569.68	-1571.98	2.30109	0.2897497	0.2141555	0.0755942	0.2141555
4709	0	-1570.33	-1572.81	2.47738	0.2692693	0.1981289	0.07114031	0.1981289
4710	0	-1570.01	-1572.06	2.0492	0.3160871	0.23079	0.08529703	0.23079
4711	0	-1572.37	-1574.34	1.96529	0.2979113	0.183762	0.1141493	0.183762
4712	0	-1569.7	-1571.95	2.25198	0.2885395	0.2005391	0.08800037	0.2005391
4713	0	-1570.73	-1572.61	1.87462	0.3425721	0.2607119	0.08186012	0.2607119
4714	0	-1569.71	-1571.86	2.14769	0.3088579	0.2320535	0.07680446	0.2320535
4715	0	-1570.21	-1572.25	2.04055	0.3261641	0.2587551	0.06740901	0.2587551
4716	0	-1571.09	-1573.32	2.23518	0.2951757	0.2381001	0.05707562	0.2381001
4717	0	-1569.64	-1571.97	2.33213	0.2841154	0.204467	0.0796484	0.204467
4718	0	-1572.77	-1575.11	2.34663	0.2510897	0.129362	0.1217277	0.129362
4719	0	-1570.55	-1572.73	2.18095	0.3051539	0.2445014	0.06065246	0.2445014
4720	0	-1569.99	-1572.45	2.46056	0.2631064	0.1732446	0.08986182	0.1732446
4721	0	-1570.01	-1572.11	2.10054	0.3052042	0.2148042	0.0904	0.2148042
4722	0	-1573.55	-1575.15	1.59918	0.3592236	0.2576197	0.1016039	0.2576197
4723	0	-1575.11	-1576.99	1.88429	0.2902531	0.1596667	0.1305864	0.1596667
4724	0	-1570.44	-1572.74	2.29646	0.2724542	0.1708471	0.1016071	0.1708471
4725	0	-1570.09	-1572.56	2.46639	0.2608817	0.1686324	0.09224933	0.1686324
4726	0	-1569.6	-1571.87	2.26577	0.2924699	0.2131633	0.07930667	0.2131633
4727	0	-1570.5	-1572.86	2.36417	0.2649175	0.1631148	0.1018027	0.1631148
4728	0	-1571.14	-1572.95	1.80617	0.3586536	0.2860341	0.07261947	0.2860341
4729	0	-1571.7	-1573.46	1.76104	0.3496229	0.2586687	0.09095422	0.2586687
4730	0	-1571.02	-1572.95	1.93561	0.3187397	0.2208149	0.0979248	0.2208149
4731	0	-1571.63	-1574.03	2.39794	0.2528233	0.140033	0.1127903	0.140033
4732	0	-1570.15	-1572.44	2.29314	0.2921957	0.2257499	0.06644581	0.2257499
4733	0	-1570.14	-1572.67	2.52845	0.2574981	0.1707709	0.08672714	0.1707709
4734	0	-1570.73	-1572.92	2.18984	0.3029495	0.2438534	0.05909604	0.2438534
4735	0	-1569.87	-1572.24	2.36938	0.2722456	0.1807673	0.09147822	0.1807673
4736	0	-1569.78	-1572.17	2.3944	0.2722691	0.1849901	0.08727901	0.1849901
4737	0	-1569.89	-1571.96	2.0742	0.3146036	0.2316045	0.08299912	0.2316045
4738	0	-1571.83	-1574.58	2.74573	0.2271288	0.1265401	0.1005887	0.1265401
4739	0	-1569.9	-1572.02	2.12061	0.3042706	0.215729	0.08854151	0.215729
4740	0	-1569.94	-1572.42	2.47868	0.2653725	0.1828839	0.0824886	0.1828839
4741	0	-1570.03	-1572.37	2.34461	0.2857004	0.216264	0.06943644	0.216264
4742	0	-1570.27	-1572.81	2.53734	0.2541063	0.1632981	0.0908082	0.1632981
4743	0	-1571.54	-1573.98	2.44117	0.27063	0.2112365	0.05939349	0.2112365
4744	0	-1569.63	-1571.83	2.20494	0.3004174	0.2216263	0.07879112	0.2216263
4745	0	-1571.37	-1573.17	1.79906	0.3611862	0.2975848	0.06360135	0.2975848
4746	0	-1570.13	-1572.55	2.42694	0.2753261	0.2039658	0.07136026	0.2039658
4747	0	-1570.85	-1573.5	2.65011	0.2478498	0.1694949	0.07835492	0.1694949
4748	0	-1571.21	-1573.1	1.89411	0.3437162	0.2860807	0.05763549	0.2860807
4749	0	-1570.73	-1572.71	1.97727	0.3337809	0.2728431	0.0609378	0.2728431
4750	0	-1570.27	-1572.5	2.22734	0.2824544	0.1834615	0.09899285	0.1834615
4751	0	-1570	-1572.45	2.445	0.26392	0.1726799	0.09124011	0.1726799
4752	0	-1570.01	-1572.32	2.30259	0.2768883	0.1815266	0.09536176	0.1815266
4753	0	-1569.75	-1571.92	2.16526	0.3001487	0.213438	0.08671068	0.213438
4754	0	-1571.01	-1573.13	2.11997	0.288431	0.1825309	0.1059001	0.1825309
4755	0	-1569.96	-1572.26	2.30278	0.2776194	0.1832032	0.09441614	0.1832032
4756	0	-1571.79	-1573.51	1.71476	0.3682554	0.2894013	0.07885411	0.2894013
4757	0	-1571.24	-1573.41	2.17271	0.3015584	0.2463627	0.05519568	0.2463627
4758	0	-1574.77	-1576.19	1.41563	0.350392	0.3142751	0.03611695	0.3142751
