Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
5178	0	-1588.048	-1588.885	0.8375386	0.1554142
5179	1	-1588.233	-1589.117	0.8846716	0.1529073
5180	0	-1588.833	-1589.813	0.9796184	0.1478554
5181	1	-1588.579	-1589.1	0.5205236	0.1723122
5182	0	-1588.024	-1588.667	0.6434262	0.1657487
5183	1	-1588.01	-1588.835	0.8246939	0.1560974
5184	0	-1587.925	-1588.708	0.7836575	0.1582805
5185	1	-1588.79	-1589.279	0.4888921	0.1740052
5186	0	-1588.96	-1589.955	0.9949749	0.1470378
5187	1	-1589.155	-1589.596	0.4415005	0.1765451
5188	0	-1588.466	-1589.394	0.9277289	0.1506168
5189	1	-1588.172	-1589.044	0.8712099	0.1536233
5190	0	-1587.894	-1588.62	0.7259611	0.1613513
5191	1	-1588.058	-1588.899	0.8407224	0.1552449
5192	0	-1587.944	-1588.622	0.678339	0.1638877
5193	1	-1588.285	-1589.181	0.8954702	0.1523329
5194	0	-1588.047	-1588.682	0.6355218	0.1661702
5195	1	-1587.926	-1588.616	0.689537	0.1632911
5196	0	-1588.266	-1589.157	0.8915923	0.1525391
5197	1	-1588.698	-1589.66	0.9620075	0.1487928
5198	0	-1587.892	-1588.63	0.738388	0.1606897
5199	1	-1588.279	-1588.854	0.5753927	0.1693793
5200	0	-1587.941	-1588.621	0.6800355	0.1637973
5201	1	-1589.198	-1590.219	1.021332	0.1456339
5202	0	-1588.343	-1588.906	0.5623004	0.1700787
5203	1	-1588.335	-1589.24	0.9049666	0.1518277
5204	0	-1587.907	-1588.676	0.7687964	0.1590713
5205	1	-1588.085	-1588.708	0.6234425	0.1668145
5206	0	-1588.23	-1589.114	0.8841863	0.1529331
5207	1	-1588.214	-1589.094	0.8805991	0.1531239
5208	0	-1588.674	-1589.18	0.5057731	0.1731015
5209	1	-1588.097	-1588.95	0.8522059	0.1546341
5210	0	-1587.933	-1588.722	0.7888879	0.1580022
5211	1	-1587.927	-1588.712	0.7849534	0.1582116
5212	0	-1588.366	-1588.924	0.5577988	0.1703192
5213	1	-1588.414	-1588.963	0.5489271	0.1707934
5214	0	-1587.94	-1588.621	0.6805533	0.1637698
5215	1	-1588.517	-1589.452	0.9357174	0.1501918
5216	0	-1590.034	-1590.383	0.3491649	0.1815067
5217	1	-1588.034	-1588.674	0.639825	0.1659407
5218	0	-1587.894	-1588.642	0.7482806	0.1601631
5219	1	-1588.967	-1589.431	0.4649874	0.1752858
5220	0	-1588.111	-1588.967	0.8559882	0.1544329
5221	1	-1588.107	-1588.724	0.6169658	0.16716
5222	0	-1588.046	-1588.682	0.6357156	0.1661599
5223	1	-1588.118	-1588.976	0.8576977	0.154342
5224	0	-1587.972	-1588.781	0.8093801	0.156912
5225	1	-1589.945	-1590.302	0.3575879	0.1810533
5226	0	-1587.934	-1588.619	0.684142	0.1635785
5227	1	-1588.911	-1589.384	0.4722403	0.1748972
5228	0	-1588.01	-1588.834	0.8245534	0.1561049
5229	1	-1587.914	-1588.613	0.6987924	0.1627981
5230	0	-1588.029	-1588.861	0.8314714	0.1557369
5231	1	-1588.065	-1588.694	0.6297039	0.1664805
5232	0	-1589.64	-1590.028	0.3877649	0.1794304
5233	1	-1587.973	-1588.637	0.6635656	0.164675
5234	0	-1588.34	-1589.246	0.905854	0.1517805
5235	1	-1587.92	-1588.7	0.7802195	0.1584634
5236	0	-1591.334	-1591.575	0.2411993	0.1873325
5237	1	-1587.925	-1588.616	0.6900398	0.1632643
5238	0	-1588.499	-1589.033	0.5338351	0.1716002
5239	1	-1588.125	-1588.985	0.8596635	0.1542374
5240	0	-1588.122	-1588.735	0.6129152	0.1673762
5241	1	-1588.262	-1589.152	0.8907095	0.1525861
5242	0	-1588.117	-1588.974	0.8573716	0.1543593
5243	1	-1587.983	-1588.642	0.6594412	0.1648949
5244	0	-1588.522	-1589.052	0.5299935	0.1718056
5245	1	-1587.9	-1588.66	0.7603783	0.1595193
5246	0	-1587.926	-1588.71	0.7842828	0.1582472
5247	1	-1589.205	-1589.64	0.4355865	0.1768624
5248	0	-1589.084	-1590.093	1.009036	0.1462889
5249	1	-1588.373	-1588.929	0.5566159	0.1703824
5250	0	-1587.906	-1588.613	0.7069757	0.1623622
5251	1	-1588.326	-1589.229	0.9032315	0.15192
5252	0	-1587.901	-1588.613	0.7120132	0.162094
5253	1	-1589.33	-1590.365	1.034934	0.1449091
5254	0	-1588.012	-1588.837	0.8252352	0.1560686
5255	1	-1587.916	-1588.613	0.696866	0.1629007
5256	0	-1589.466	-1589.872	0.4061599	0.178442
5257	1	-1588.021	-1588.666	0.6442399	0.1657053
5258	0	-1587.918	-1588.614	0.6955736	0.1629695
5259	1	-1588.453	-1589.378	0.9254934	0.1507357
5260	0	-1588.125	-1588.737	0.6120679	0.1674214
5261	1	-1588.248	-1588.83	0.5821941	0.169016
5262	0	-1588.327	-1588.892	0.5655987	0.1699025
5263	1	-1587.948	-1588.746	0.797697	0.1575336
5264	0	-1587.969	-1588.777	0.8079964	0.1569856
5265	1	-1589.156	-1590.173	1.016919	0.145869
5266	0	-1588.046	-1588.883	0.8370324	0.1554411
5267	1	-1588.155	-1588.759	0.6042559	0.1678383
5268	0	-1587.91	-1588.613	0.7022869	0.162612
5269	1	-1588.018	-1588.663	0.6455885	0.1656334
5270	0	-1587.915	-1588.692	0.7764888	0.1586619
5271	1	-1588.169	-1589.039	0.870406	0.153666
5272	0	-1588.63	-1589.142	0.5125731	0.1727376
5273	1	-1588.501	-1589.434	0.933238	0.1503237
5274	0	-1588.752	-1589.246	0.494335	0.1737138
5275	1	-1587.917	-1588.614	0.6960227	0.1629456
5276	0	-1588.349	-1589.257	0.9076138	0.1516869
5277	1	-1587.911	-1588.683	0.772578	0.15887
5278	0	-1587.938	-1588.62	0.6820893	0.1636879
5279	1	-1588.123	-1588.736	0.6126544	0.1673901
5280	0	-1588.35	-1588.911	0.5609612	0.1701502
5281	1	-1588.55	-1589.491	0.9408325	0.1499196
5282	0	-1588.111	-1588.967	0.8558507	0.1544402
5283	1	-1587.978	-1588.789	0.8118676	0.1567797
5284	0	-1588.009	-1588.834	0.8244824	0.1561087
5285	1	-1588.651	-1589.16	0.5093399	0.1729106
5286	0	-1587.897	-1588.654	0.7565312	0.159724
5287	1	-1588.941	-1589.409	0.4683016	0.1751082
5288	0	-1587.965	-1588.633	0.6673292	0.1644744
5289	1	-1587.993	-1588.648	0.6551919	0.1651214
5290	0	-1588.75	-1589.245	0.4945524	0.1737021
5291	1	-1587.968	-1588.634	0.6658528	0.1645531
5292	0	-1587.914	-1588.613	0.6992835	0.1627719
5293	1	-1587.893	-1588.638	0.7453005	0.1603217
5294	0	-1587.969	-1588.777	0.8079252	0.1569894
5295	1	-1587.925	-1588.615	0.6904711	0.1632414
5296	0	-1587.959	-1588.762	0.8033614	0.1572322
5297	1	-1590.502	-1591.635	1.13333	0.1396575
5298	0	-1587.934	-1588.724	0.7898419	0.1579515
5299	1	-1587.904	-1588.669	0.7653521	0.1592546
5300	0	-1587.9	-1588.614	0.7145882	0.1619568
5301	1	-1587.919	-1588.698	0.7794461	0.1585046
5302	0	-1587.932	-1588.618	0.6856716	0.1634971
5303	1	-1587.893	-1588.638	0.7456023	0.1603057
5304	0	-1591.769	-1591.979	0.2094617	0.1890505
5305	1	-1592.856	-1592.993	0.1368814	0.1929896
5306	0	-1587.905	-1588.671	0.7663501	0.1592015
5307	1	-1590.241	-1590.571	0.3302343	0.1825262
5308	0	-1588.494	-1589.029	0.5346438	0.171557
5309	1	-1588.279	-1589.173	0.8941773	0.1524016
5310	0	-1587.892	-1588.628	0.7366884	0.1607802
5311	1	-1588.083	-1588.707	0.6239665	0.1667865
5312	0	-1587.939	-1588.62	0.6815975	0.1637141
5313	1	-1587.924	-1588.706	0.7828119	0.1583255
5314	0	-1587.947	-1588.624	0.6769163	0.1639635
5315	1	-1590.493	-1590.801	0.3082429	0.1837116
5316	0	-1588.485	-1589.415	0.9307027	0.1504586
5317	1	-1587.908	-1588.613	0.7044143	0.1624987
5318	0	-1588.437	-1588.982	0.5446902	0.1710198
5319	1	-1587.976	-1588.639	0.6621782	0.164749
5320	0	-1587.918	-1588.697	0.7787192	0.1585433
5321	1	-1588.105	-1588.723	0.6176728	0.1671223
5322	0	-1588.324	-1589.227	0.9030202	0.1519313
5323	1	-1588.363	-1589.273	0.9101379	0.1515526
5324	0	-1587.918	-1588.614	0.6960069	0.1629465
5325	1	-1589.906	-1590.993	1.087222	0.1421205
5326	0	-1588.836	-1589.815	0.9799312	0.1478387
5327	1	-1588.52	-1589.457	0.9363208	0.1501597
5328	0	-1587.936	-1588.619	0.6829272	0.1636433
5329	1	-1588.032	-1588.672	0.6404866	0.1659054
5330	0	-1587.98	-1588.64	0.6607575	0.1648247
5331	1	-1587.892	-1588.624	0.7314158	0.1610609
5332	0	-1587.896	-1588.649	0.7532454	0.1598989
5333	1	-1587.945	-1588.742	0.7963879	0.1576032
5334	0	-1588.862	-1589.845	0.9831748	0.147666
5335	1	-1589.148	-1590.165	1.016102	0.1459125
5336	0	-1587.971	-1588.636	0.6647634	0.1646112
5337	1	-1588.527	-1589.056	0.5290546	0.1718559
5338	0	-1587.893	-1588.622	0.7299157	0.1611407
5339	1	-1588.678	-1589.638	0.9593527	0.1489341
5340	0	-1587.947	-1588.745	0.7974436	0.157547
5341	1	-1587.944	-1588.74	0.7957786	0.1576356
5342	0	-1588.759	-1589.252	0.4933049	0.1737689
5343	1	-1587.959	-1588.762	0.8033132	0.1572348
5344	0	-1587.894	-1588.643	0.7493998	0.1601036
5345	1	-1587.999	-1588.652	0.6527087	0.1652538
5346	0	-1588.154	-1589.021	0.8669038	0.1538523
5347	1	-1588.815	-1589.793	0.9773685	0.1479752
5348	0	-1589.626	-1590.015	0.3892212	0.1793521
5349	1	-1588.186	-1588.782	0.5964513	0.1682548
5350	0	-1591.307	-1591.551	0.243154	0.1872268
5351	1	-1587.972	-1588.636	0.6639864	0.1646526
5352	0	-1588.4	-1588.951	0.5514681	0.1706575
5353	1	-1588.14	-1588.748	0.6079876	0.1676391
5354	0	-1588.657	-1589.613	0.9563433	0.1490942
5355	1	-1587.931	-1588.719	0.7880005	0.1580494
5356	0	-1587.99	-1588.807	0.8170898	0.1565019
5357	1	-1588.93	-1589.921	0.9914275	0.1472267
5358	0	-1587.907	-1588.613	0.7050446	0.1624651
5359	1	-1588	-1588.821	0.8210839	0.1562895
5360	0	-1588.366	-1589.276	0.910578	0.1515292
5361	1	-1589.586	-1590.646	1.059361	0.1436069
5362	0	-1588.621	-1589.572	0.9513034	0.1493624
5363	1	-1587.9	-1588.614	0.7136543	0.1620066
5364	0	-1587.986	-1588.644	0.6580893	0.1649669
5365	1	-1588.355	-1589.263	0.9086012	0.1516344
5366	0	-1588.009	-1588.658	0.6488033	0.165462
5367	1	-1588.591	-1589.538	0.946946	0.1495943
5368	0	-1588.462	-1589.002	0.5402565	0.1712569
5369	1	-1588.462	-1589.003	0.540149	0.1712626
5370	0	-1587.897	-1588.653	0.7559598	0.1597544
5371	1	-1590.578	-1591.717	1.138788	0.1393656
5372	0	-1589.357	-1589.775	0.4180772	0.1778021
5373	1	-1589.141	-1590.156	1.015261	0.1459573
5374	0	-1587.894	-1588.62	0.725842	0.1613576
5375	1	-1588.936	-1589.929	0.9922066	0.1471852
5376	0	-1587.893	-1588.64	0.7465405	0.1602557
5377	1	-1587.929	-1588.715	0.786255	0.1581423
5378	0	-1588.383	-1589.297	0.9136487	0.1513659
5379	1	-1587.892	-1588.627	0.7348592	0.1608776
5380	0	-1588.917	-1589.388	0.4714774	0.1749381
5381	1	-1588.262	-1588.841	0.5790089	0.1691861
5382	0	-1589.061	-1590.067	1.006481	0.146425
5383	1	-1588.158	-1589.026	0.8677463	0.1538075
5384	0	-1588.101	-1588.954	0.8531363	0.1545846
5385	1	-1590.73	-1591.88	1.149441	0.1387957
5386	0	-1588.496	-1589.031	0.534292	0.1715758
5387	1	-1587.954	-1588.627	0.6728482	0.1641803
5388	0	-1588	-1588.653	0.6521551	0.1652833
5389	1	-1587.905	-1588.672	0.7666771	0.1591841
5390	0	-1589.051	-1589.505	0.454197	0.1758643
5391	1	-1588.189	-1589.064	0.8750482	0.1534191
5392	0	-1588.66	-1589.168	0.5079253	0.1729863
5393	1	-1590.274	-1591.39	1.116458	0.1405592
5394	0	-1588.276	-1589.17	0.8936341	0.1524305
5395	1	-1589.229	-1590.253	1.024558	0.145462
5396	0	-1587.901	-1588.662	0.7613956	0.1594651
5397	1	-1587.957	-1588.759	0.8021299	0.1572977
5398	0	-1587.939	-1588.731	0.792488	0.1578107
5399	1	-1589.074	-1590.082	1.008005	0.1463438
5400	0	-1590.402	-1591.528	1.126077	0.1400452
5401	1	-1588.384	-1588.938	0.5544426	0.1704986
5402	0	-1588.704	-1589.667	0.9628942	0.1487456
5403	1	-1587.898	-1588.655	0.7571109	0.1596931
5404	0	-1588.081	-1588.706	0.6246756	0.1667487
5405	1	-1588.121	-1588.734	0.6132487	0.1673584
5406	0	-1589.528	-1589.928	0.3994548	0.1788022
5407	1	-1587.929	-1588.617	0.6874099	0.1634044
5408	0	-1588.071	-1588.915	0.844586	0.1550394
5409	1	-1589.078	-1590.087	1.008435	0.1463209
5410	0	-1587.892	-1588.632	0.7398351	0.1606127
5411	1	-1588.424	-1589.345	0.9207104	0.1509902
5412	0	-1588.306	-1588.876	0.5696891	0.1696839
5413	1	-1587.897	-1588.616	0.7193235	0.1617047
5414	0	-1588.845	-1589.326	0.4811653	0.174419
5415	1	-1587.9	-1588.661	0.7610234	0.1594849
5416	0	-1587.912	-1588.685	0.7732894	0.1588322
5417	1	-1588.268	-1588.846	0.5776685	0.1692577
5418	0	-1588.026	-1588.668	0.6426473	0.1657902
5419	1	-1588.184	-1588.781	0.596827	0.1682348
5420	0	-1587.897	-1588.615	0.7182262	0.1617631
5421	1	-1587.93	-1588.617	0.6867526	0.1634395
5422	0	-1587.892	-1588.624	0.7320131	0.1610291
5423	1	-1587.913	-1588.613	0.6998974	0.1627392
5424	0	-1591.42	-1592.614	1.194059	0.136406
5425	1	-1588.035	-1588.869	0.8334587	0.1556312
5426	0	-1588.059	-1588.69	0.6315096	0.1663842
5427	1	-1588.278	-1589.172	0.8939813	0.1524121
5428	0	-1588.476	-1589.014	0.537711	0.171393
5429	1	-1588.016	-1588.843	0.826905	0.1559798
5430	0	-1587.959	-1588.63	0.6702311	0.1643198
5431	1	-1588.383	-1588.938	0.5545681	0.1704919
5432	0	-1587.914	-1588.69	0.7757396	0.1587018
5433	1	-1588.1	-1588.953	0.8530111	0.1545912
5434	0	-1589.123	-1590.136	1.013321	0.1460607
5435	1	-1588.185	-1589.059	0.8742219	0.1534631
5436	0	-1588.122	-1588.735	0.6130177	0.1673707
5437	1	-1587.892	-1588.629	0.7373744	0.1607437
5438	0	-1587.896	-1588.649	0.7535859	0.1598808
5439	1	-1588.188	-1588.784	0.5960531	0.1682761
5440	0	-1588.6	-1589.117	0.5172392	0.1724879
5441	1	-1588.125	-1588.984	0.8594516	0.1542487
5442	0	-1588.087	-1588.71	0.6228529	0.1668459
5443	1	-1587.9	-1588.66	0.7602839	0.1595243
5444	0	-1587.929	-1588.617	0.6873125	0.1634096
5445	1	-1588.345	-1589.251	0.9067818	0.1517312
5446	0	-1587.93	-1588.717	0.7872685	0.1580884
5447	1	-1587.926	-1588.71	0.7844204	0.1582399
5448	0	-1588.644	-1589.599	0.9546059	0.1491867
5449	1	-1588.461	-1589.387	0.9268167	0.1506653
5450	0	-1587.958	-1588.629	0.6708669	0.1642859
5451	1	-1587.912	-1588.685	0.7735349	0.1588191
5452	0	-1587.924	-1588.708	0.7834078	0.1582938
5453	1	-1587.908	-1588.677	0.769547	0.1590313
5454	0	-1587.894	-1588.645	0.7506273	0.1600382
5455	1	-1588.259	-1588.839	0.579701	0.1691492
5456	0	-1587.997	-1588.65	0.6535886	0.1652069
5457	1	-1587.893	-1588.639	0.7462238	0.1602726
5458	0	-1588.188	-1588.784	0.5958657	0.1682861
5459	1	-1587.913	-1588.613	0.6996293	0.1627535
5460	0	-1588.073	-1588.7	0.6269513	0.1666273
5461	1	-1588.464	-1589.004	0.5398132	0.1712806
5462	0	-1588.383	-1588.938	0.5546482	0.1704876
5463	1	-1588.161	-1589.029	0.8684424	0.1537705
5464	0	-1588.704	-1589.667	0.9628041	0.1487504
5465	1	-1587.912	-1588.613	0.7004268	0.162711
5466	0	-1589.931	-1590.29	0.3588739	0.1809841
5467	1	-1587.899	-1588.614	0.7147378	0.1619489
5468	0	-1588.027	-1588.669	0.6423737	0.1658048
5469	1	-1588.24	-1588.824	0.5838315	0.1689286
5470	0	-1588.808	-1589.784	0.9764185	0.1480257
5471	1	-1588.652	-1589.608	0.9557039	0.1491283
5472	0	-1587.91	-1588.683	0.772248	0.1588876
5473	1	-1587.954	-1588.627	0.6731579	0.1641638
5474	0	-1588.026	-1588.669	0.6425436	0.1657957
5475	1	-1589.395	-1589.809	0.4138282	0.1780302
5476	0	-1588.314	-1588.882	0.5681462	0.1697664
5477	1	-1587.905	-1588.672	0.7668241	0.1591762
5478	0	-1589.835	-1590.916	1.081276	0.1424378
5479	1	-1589.55	-1589.947	0.3971386	0.1789266
5480	0	-1588.296	-1589.194	0.8976621	0.1522163
5481	1	-1589.047	-1590.053	1.005017	0.146503
5482	0	-1588.987	-1589.986	0.998184	0.1468669
5483	1	-1588.641	-1589.595	0.9540703	0.1492152
5484	0	-1589.136	-1590.151	1.014809	0.1459814
5485	1	-1587.943	-1588.738	0.7948448	0.1576853
5486	0	-1588.614	-1589.129	0.5151018	0.1726023
5487	1	-1588.643	-1589.154	0.5104959	0.1728487
5488	0	-1588.844	-1589.325	0.481334	0.17441
5489	1	-1588.277	-1589.171	0.8938522	0.1524189
5490	0	-1588.04	-1588.875	0.8351104	0.1555434
5491	1	-1587.917	-1588.695	0.7777883	0.1585928
5492	0	-1587.893	-1588.622	0.7290044	0.1611893
5493	1	-1588.056	-1588.688	0.6325678	0.1663277
5494	0	-1588.082	-1588.706	0.6243267	0.1667673
5495	1	-1588.221	-1588.809	0.5882863	0.1686907
5496	0	-1588.025	-1588.668	0.643088	0.1657667
5497	1	-1588.037	-1588.676	0.6388439	0.165993
5498	0	-1589.369	-1589.786	0.416701	0.177876
5499	1	-1587.966	-1588.773	0.8067014	0.1570545
5500	0	-1587.936	-1588.619	0.6829498	0.1636421
5501	1	-1588.106	-1588.96	0.8544253	0.154516
5502	0	-1588.244	-1589.132	0.8871739	0.1527742
5503	1	-1588.412	-1588.961	0.5492412	0.1707766
5504	0	-1587.893	-1588.622	0.7287406	0.1612033
5505	1	-1587.899	-1588.657	0.758694	0.1596089
5506	0	-1587.893	-1588.64	0.7465929	0.160253
5507	1	-1588.758	-1589.251	0.4934151	0.173763
5508	0	-1590.159	-1590.496	0.3376563	0.1821264
5509	1	-1587.892	-1588.631	0.7391324	0.1606501
5510	0	-1587.914	-1588.688	0.7749931	0.1587415
5511	1	-1588.939	-1589.407	0.4686105	0.1750917
5512	0	-1588.513	-1589.045	0.5313748	0.1717318
5513	1	-1588.421	-1588.968	0.5475991	0.1708643
5514	0	-1591.44	-1591.673	0.2332802	0.1877609
5515	1	-1588.063	-1588.693	0.6301531	0.1664565
5516	0	-1588.468	-1589.396	0.9279607	0.1506045
5517	1	-1588.537	-1589.476	0.9389368	0.1500205
5518	0	-1587.904	-1588.613	0.7083006	0.1622917
5519	1	-1588.071	-1588.916	0.8447159	0.1550324
5520	0	-1588.094	-1588.715	0.6208227	0.1669542
5521	1	-1588.477	-1589.406	0.929448	0.1505254
5522	0	-1587.946	-1588.743	0.7967173	0.1575857
5523	1	-1588.255	-1588.836	0.5804931	0.1691069
5524	0	-1587.971	-1588.636	0.6645279	0.1646238
5525	1	-1587.893	-1588.64	0.7469101	0.1602361
5526	0	-1588.094	-1588.946	0.8513671	0.1546787
5527	1	-1587.978	-1588.639	0.6616043	0.1647796
5528	0	-1587.895	-1588.618	0.7227269	0.1615235
5529	1	-1588.403	-1589.32	0.9171365	0.1511803
5530	0	-1588.057	-1588.689	0.6320042	0.1663578
5531	1	-1588.199	-1588.793	0.5932549	0.1684255
5532	0	-1587.924	-1588.706	0.7828546	0.1583232
5533	1	-1588.163	-1589.032	0.8689135	0.1537454
5534	0	-1588.429	-1588.975	0.5461916	0.1709396
5535	1	-1588.342	-1588.905	0.5625406	0.1700658
5536	0	-1588.344	-1589.25	0.906575	0.1517422
5537	1	-1588.098	-1588.951	0.8524262	0.1546223
5538	0	-1588.063	-1588.905	0.842203	0.1551661
5539	1	-1587.902	-1588.613	0.7117326	0.1621089
5540	0	-1587.892	-1588.632	0.7398241	0.1606133
5541	1	-1587.918	-1588.614	0.6955948	0.1629684
5542	0	-1589.575	-1590.633	1.05831	0.1436629
5543	1	-1587.967	-1588.634	0.6664067	0.1645236
5544	0	-1588.606	-1589.122	0.516345	0.1725357
5545	1	-1587.9	-1588.659	0.7598703	0.1595463
5546	0	-1587.894	-1588.619	0.7245469	0.1614266
5547	1	-1588.25	-1588.832	0.5816274	0.1690463
5548	0	-1588.417	-1588.966	0.5482309	0.1708306
5549	1	-1587.898	-1588.615	0.7176086	0.161796
5550	0	-1587.927	-1588.712	0.7849487	0.1582118
5551	1	-1588.64	-1589.151	0.5109175	0.1728262
5552	0	-1587.894	-1588.62	0.7258252	0.1613585
5553	1	-1588.074	-1588.701	0.6268503	0.1666327
5554	0	-1589.581	-1590.64	1.058907	0.1436311
5555	1	-1588.901	-1589.375	0.4735602	0.1748265
5556	0	-1587.966	-1588.773	0.8066828	0.1570555
5557	1	-1590.303	-1590.627	0.3247639	0.1828209
5558	0	-1588.061	-1588.902	0.8415963	0.1551984
5559	1	-1587.922	-1588.703	0.7814862	0.158396
5560	0	-1587.963	-1588.631	0.6685125	0.1644114
5561	1	-1587.998	-1588.651	0.6530982	0.165233
5562	0	-1587.91	-1588.613	0.7030396	0.1625719
5563	1	-1588.008	-1588.832	0.8238679	0.1561414
5564	0	-1589.187	-1589.625	0.4376742	0.1767504
5565	1	-1588.099	-1588.718	0.619381	0.1670312
5566	0	-1588.171	-1588.771	0.6000468	0.1680629
5567	1	-1588.033	-1588.866	0.8328234	0.155665
5568	0	-1587.907	-1588.613	0.7052644	0.1624534
5569	1	-1588.007	-1588.83	0.8234397	0.1561641
5570	0	-1587.892	-1588.63	0.737996	0.1607106
5571	1	-1588.265	-1588.843	0.5784959	0.1692135
5572	0	-1588.19	-1589.065	0.8751957	0.1534113
5573	1	-1587.978	-1588.639	0.6615327	0.1647834
5574	0	-1587.979	-1588.791	0.8123431	0.1567544
5575	1	-1587.893	-1588.621	0.7286076	0.1612104
5576	0	-1587.894	-1588.618	0.7240112	0.1614551
5577	1	-1588.261	-1589.152	0.8906924	0.152587
5578	0	-1587.994	-1588.812	0.818485	0.1564277
5579	1	-1588.095	-1588.715	0.620626	0.1669647
5580	0	-1587.922	-1588.615	0.6925825	0.1631289
5581	1	-1588.213	-1588.803	0.5900238	0.168598
5582	0	-1588.678	-1589.183	0.5052303	0.1731305
5583	1	-1589.202	-1590.223	1.021755	0.1456114
5584	0	-1587.984	-1588.643	0.6587369	0.1649324
5585	1	-1587.983	-1588.797	0.8141266	0.1566595
5586	0	-1587.931	-1588.718	0.7875444	0.1580737
5587	1	-1588.332	-1588.897	0.5644717	0.1699627
5588	0	-1588.564	-1589.087	0.5229974	0.1721798
5589	1	-1588.661	-1589.618	0.9568798	0.1490657
5590	0	-1588.028	-1588.858	0.8308811	0.1557683
5591	1	-1587.892	-1588.625	0.7331085	0.1609708
5592	0	-1588.353	-1589.261	0.9082626	0.1516524
5593	1	-1589.088	-1589.538	0.4496503	0.1761081
5594	0	-1588.391	-1588.944	0.5530425	0.1705734
5595	1	-1587.893	-1588.639	0.7457797	0.1602962
5596	0	-1587.944	-1588.622	0.6786155	0.163873
5597	1	-1588.126	-1588.737	0.6119289	0.1674288
5598	0	-1588.357	-1588.916	0.5596433	0.1702207
5599	1	-1587.895	-1588.646	0.7513684	0.1599988
5600	0	-1588.406	-1588.956	0.5503682	0.1707163
5601	1	-1588.013	-1588.661	0.6471748	0.1655488
5602	0	-1587.947	-1588.624	0.6767797	0.1639708
5603	1	-1588.058	-1588.69	0.631745	0.1663716
5604	0	-1587.927	-1588.616	0.6891065	0.1633141
5605	1	-1588.349	-1588.91	0.5611989	0.1701375
5606	0	-1587.895	-1588.648	0.7523976	0.159944
5607	1	-1587.909	-1588.613	0.703736	0.1625348
5608	0	-1589.768	-1590.844	1.075549	0.1427434
5609	1	-1587.903	-1588.613	0.7098431	0.1622095
5610	0	-1587.899	-1588.659	0.7594361	0.1595694
5611	1	-1587.9	-1588.614	0.7133514	0.1620227
5612	0	-1589.621	-1590.01	0.3897507	0.1793236
5613	1	-1588.059	-1588.69	0.6315706	0.1663809
5614	0	-1588.637	-1589.591	0.9535733	0.1492417
5615	1	-1587.894	-1588.619	0.7247687	0.1614148
5616	0	-1588.277	-1589.171	0.8938357	0.1524198
5617	1	-1588.016	-1588.662	0.6462707	0.165597
5618	0	-1590.128	-1591.233	1.10521	0.1411601
5619	1	-1588.305	-1589.205	0.8994128	0.1521232
5620	0	-1588.971	-1589.436	0.4643866	0.175318
5621	1	-1588.999	-1589.998	0.9994758	0.1467981
5622	0	-1588.161	-1588.763	0.6026953	0.1679215
5623	1	-1589.474	-1590.523	1.048944	0.1441623
5624	0	-1588.292	-1588.865	0.5726223	0.1695273
5625	1	-1587.892	-1588.626	0.7346162	0.1608905
5626	0	-1589.063	-1589.516	0.452707	0.1759441
5627	1	-1588.825	-1589.309	0.4840002	0.1742672
5628	0	-1589.612	-1590.003	0.3906486	0.1792754
5629	1	-1588.433	-1588.979	0.5453462	0.1709848
5630	0	-1588.032	-1588.865	0.8324312	0.1556859
5631	1	-1589.127	-1589.572	0.4448373	0.1763662
5632	0	-1591.081	-1591.342	0.2604157	0.1862935
5633	1	-1587.948	-1588.624	0.6764108	0.1639905
5634	0	-1588.534	-1589.062	0.5279963	0.1719125
5635	1	-1588.937	-1589.406	0.4688478	0.175079
5636	0	-1589.133	-1589.577	0.4441385	0.1764036
5637	1	-1587.983	-1588.798	0.814339	0.1566482
5638	0	-1588.476	-1589.405	0.929278	0.1505344
5639	1	-1587.97	-1588.635	0.6650403	0.1645964
5640	0	-1587.976	-1588.788	0.8113082	0.1568095
5641	1	-1587.942	-1588.737	0.7945213	0.1577025
5642	0	-1588.472	-1589.01	0.5385639	0.1713474
5643	1	-1588.423	-1589.343	0.9204853	0.1510022
5644	0	-1588.621	-1589.572	0.9512846	0.1493634
5645	1	-1587.892	-1588.633	0.7408622	0.160558
5646	0	-1588.015	-1588.841	0.8263633	0.1560086
5647	1	-1588.123	-1588.735	0.6126727	0.1673891
5648	0	-1589.128	-1589.573	0.4447676	0.1763699
5649	1	-1587.918	-1588.696	0.7784812	0.1585559
5650	0	-1589.707	-1590.088	0.3809143	0.1797986
5651	1	-1588.086	-1588.709	0.6230997	0.1668328
5652	0	-1588.033	-1588.673	0.640116	0.1659252
5653	1	-1587.982	-1588.642	0.6597181	0.1648801
5654	0	-1587.906	-1588.613	0.7064883	0.1623882
5655	1	-1587.916	-1588.693	0.7771741	0.1586255
5656	0	-1588.065	-1588.695	0.6295588	0.1664882
5657	1	-1588.087	-1588.71	0.6229077	0.166843
5658	0	-1587.914	-1588.69	0.7756821	0.1587049
5659	1	-1588.203	-1589.081	0.8781286	0.1532553
5660	0	-1590.147	-1590.486	0.3387538	0.1820673
