Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	extinction[41]	extinction[42]	extinction[43]	extinction[44]	extinction[45]	extinction[46]	extinction[47]	extinction[48]	extinction[49]	extinction[50]	extinction[51]
21750	-1302.1	-1571.62	269.513	0.0392146	0.0390548	0.0390901	0.0387055	0.0389541	0.0387949	0.0387096	0.0387626	0.0386977	0.0386914	0.0385453	0.0383788	0.0382465	0.0384886	0.0387338	0.0388343	0.0386047	0.0385873	0.0384094	0.0377738	0.0370827	0.036346	0.0357014	0.0352772	0.0346957	0.0345927	0.0341672	0.0335677	0.0326215	0.0318673	0.0314735	0.030991	0.0309253	0.0307425	0.0307074	0.0306484	0.0308823	0.03133	0.0312923	0.0313673	0.0315433	0.031617	0.0316304	0.0316911	0.0315951	0.0315863	0.0314924	0.0313193	0.0310141	0.0307929	0.0308577
21760	-1348.23	-1570.72	222.493	0.103637	0.102338	0.103701	0.103701	0.104107	0.102738	0.101741	0.101183	0.101417	0.100455	0.100493	0.101572	0.101882	0.102068	0.102809	0.0996248	0.0993276	0.101083	0.102532	0.0974909	0.0915299	0.0904596	0.0882649	0.0860477	0.0834732	0.0807821	0.0782389	0.0758139	0.0714479	0.0684866	0.0669751	0.0657674	0.0649062	0.0642195	0.0637507	0.0636044	0.06391	0.0653153	0.0648653	0.0669797	0.0673436	0.067203	0.0669871	0.0679044	0.0672872	0.0668371	0.0659554	0.0653169	0.064402	0.0659088	0.0652088
21770	-1284.07	-1572.81	288.737	0.117073	0.116729	0.116822	0.115554	0.114688	0.11358	0.11466	0.114558	0.113354	0.11205	0.111812	0.11195	0.111756	0.111365	0.112863	0.112185	0.114119	0.114573	0.113686	0.111274	0.109331	0.106068	0.102656	0.100721	0.0985427	0.0962991	0.0929026	0.0896015	0.0857808	0.0828356	0.0800089	0.0792198	0.0777083	0.0765149	0.0768286	0.0761503	0.0768049	0.0775383	0.077493	0.0777873	0.0789355	0.0806127	0.0814437	0.0804341	0.0795565	0.0788584	0.0791892	0.0784554	0.0779229	0.077977	0.0784106
21780	-1344.97	-1568.76	223.792	0.162977	0.158087	0.157667	0.156088	0.153684	0.150475	0.15401	0.155339	0.154799	0.156195	0.153286	0.152272	0.151169	0.149724	0.147578	0.152347	0.150832	0.152623	0.153173	0.151398	0.1474	0.142521	0.139432	0.132875	0.127615	0.121418	0.115791	0.111385	0.107315	0.102153	0.0972194	0.0951215	0.0946266	0.0911471	0.0918082	0.0897727	0.0898205	0.0902006	0.0918409	0.0927165	0.0929448	0.0932616	0.0955778	0.0963111	0.0964938	0.0933554	0.092262	0.0927817	0.0905618	0.089757	0.0925573
21790	-1369.76	-1568.97	199.21	0.146075	0.143678	0.141266	0.143215	0.141648	0.142884	0.145799	0.142923	0.141103	0.140205	0.140472	0.136489	0.136069	0.138642	0.138292	0.140804	0.135389	0.136537	0.137015	0.136039	0.134079	0.12703	0.120534	0.115679	0.108651	0.101975	0.097885	0.0910667	0.086544	0.0819251	0.0798686	0.0755453	0.0747568	0.0712139	0.0703567	0.0722286	0.0750779	0.0770512	0.0775934	0.0784096	0.0770016	0.0776941	0.079005	0.0762194	0.0742094	0.0759724	0.0768748	0.0742748	0.0742049	0.0726102	0.0727239
21800	-1337.51	-1572.9	235.386	0.221003	0.218564	0.211484	0.210272	0.209259	0.213347	0.211001	0.211819	0.205221	0.20572	0.200393	0.205671	0.207384	0.207027	0.209244	0.204723	0.204358	0.203949	0.205849	0.19865	0.192225	0.184481	0.173623	0.166639	0.157324	0.146261	0.136835	0.128899	0.120181	0.111691	0.107431	0.108357	0.104755	0.103119	0.101498	0.103537	0.106195	0.109583	0.108094	0.108711	0.11104	0.110652	0.110205	0.110625	0.108506	0.109329	0.10847	0.106864	0.103466	0.104109	0.104974
21810	-1335.89	-1569.98	234.093	0.126613	0.126023	0.124948	0.12428	0.123615	0.122948	0.123494	0.12407	0.124573	0.122491	0.122839	0.122107	0.121323	0.122131	0.123495	0.123059	0.123395	0.123146	0.123288	0.120891	0.115948	0.112872	0.108826	0.105786	0.102142	0.0981546	0.0957536	0.0915983	0.089242	0.0865596	0.0854091	0.0832524	0.0813748	0.0811096	0.0808689	0.0811678	0.0830017	0.0845616	0.0845039	0.0847764	0.0843093	0.0856144	0.0856022	0.0858833	0.0848255	0.0848923	0.0838746	0.082674	0.0818507	0.0820813	0.0825405
21820	-1289.19	-1569.98	280.785	0.100748	0.100122	0.0998077	0.0991298	0.098848	0.0991687	0.0988153	0.0987641	0.0992527	0.0982272	0.0985459	0.0990781	0.0992743	0.0990927	0.0991721	0.0983835	0.098212	0.0981533	0.0982802	0.0971159	0.0953891	0.0931237	0.0910436	0.0898824	0.0873051	0.0853222	0.0836655	0.0819937	0.0806705	0.0792546	0.0777841	0.0773536	0.0763125	0.0759081	0.075466	0.0759868	0.0764067	0.0770944	0.0772512	0.0772763	0.0775278	0.0777616	0.0775854	0.077889	0.0778308	0.077782	0.0778225	0.0764862	0.0760066	0.0758728	0.0767154
21830	-1277.81	-1569.32	291.507	0.113393	0.113823	0.114193	0.113871	0.113781	0.113587	0.114287	0.114791	0.114353	0.114087	0.113454	0.11373	0.114021	0.113932	0.113912	0.113156	0.112758	0.113561	0.112386	0.112168	0.110132	0.107736	0.105986	0.104365	0.102364	0.100418	0.0984372	0.0974063	0.0957663	0.0937441	0.0927248	0.0925229	0.0916047	0.0909762	0.0911449	0.0914262	0.0923501	0.0923367	0.0931838	0.0930937	0.0941329	0.0944174	0.0937514	0.0932757	0.0937483	0.0939426	0.0931975	0.0922805	0.0918717	0.0917668	0.0918835
21840	-1247.16	-1569.33	322.172	0.135392	0.135065	0.13571	0.135718	0.136006	0.135742	0.136528	0.135433	0.1353	0.13376	0.134059	0.134513	0.134767	0.134506	0.134421	0.134176	0.132887	0.133554	0.133428	0.131872	0.130174	0.126877	0.124201	0.122093	0.120186	0.118103	0.116039	0.113992	0.112261	0.110696	0.108732	0.108355	0.10672	0.10626	0.10605	0.106157	0.106591	0.10836	0.109094	0.109343	0.110194	0.110128	0.109796	0.109602	0.108677	0.108447	0.108127	0.107567	0.106831	0.106604	0.107833
21850	-1315.27	-1567.13	251.851	0.0883063	0.087986	0.0879676	0.0885955	0.089331	0.0889913	0.089236	0.0882155	0.0877807	0.0877586	0.0877725	0.0873222	0.0869631	0.0872359	0.088202	0.0878471	0.0867165	0.0871247	0.0872951	0.0855372	0.0828591	0.0801129	0.0774645	0.0752661	0.0734346	0.07173	0.0707579	0.0686633	0.0669743	0.0648502	0.0643525	0.0633444	0.0634266	0.06214	0.0614512	0.0616701	0.0621123	0.0635485	0.0643345	0.0645516	0.0645888	0.0647308	0.064605	0.0644772	0.0644073	0.0638145	0.0636369	0.0631983	0.0627539	0.0628188	0.0623809
21860	-1310.17	-1568.41	258.24	0.0818978	0.0799568	0.0803447	0.080665	0.0801515	0.0793207	0.0793276	0.0790958	0.0790225	0.0788379	0.0777863	0.0768818	0.0774397	0.0778184	0.0775217	0.0768751	0.0766201	0.0764787	0.0774709	0.0766172	0.0744056	0.0714946	0.0697018	0.0683137	0.0672872	0.0662673	0.0650251	0.0637727	0.0626879	0.0609929	0.0601063	0.0594076	0.0590478	0.0588708	0.0581153	0.0579858	0.0595042	0.0596955	0.0601209	0.0599224	0.0589912	0.0591259	0.0594981	0.0600854	0.0605918	0.0599066	0.0601741	0.0591069	0.0587559	0.0583321	0.0582215
21870	-1312.96	-1568.42	255.46	0.136001	0.133613	0.134105	0.1334	0.132418	0.133284	0.132649	0.134451	0.13119	0.131675	0.129965	0.128919	0.128509	0.128128	0.12765	0.125492	0.126652	0.127218	0.126899	0.12432	0.12018	0.11427	0.10809	0.104092	0.101038	0.0981769	0.0942546	0.0916963	0.0875214	0.0855561	0.0833052	0.0810994	0.0793541	0.0774552	0.0775126	0.0784226	0.0795682	0.0818465	0.0813685	0.0801926	0.0814487	0.0818849	0.0813951	0.0821345	0.0832179	0.0824548	0.0819803	0.0801855	0.0786768	0.0782444	0.0802411
21880	-1359.01	-1567.69	208.679	0.139478	0.139232	0.141875	0.131945	0.1341	0.136779	0.138088	0.137833	0.137659	0.137986	0.137636	0.133264	0.133309	0.133775	0.134021	0.132732	0.125929	0.127521	0.131295	0.128397	0.12164	0.111084	0.0993189	0.0941842	0.0863971	0.0838644	0.0809393	0.0813673	0.0770095	0.0704107	0.0644051	0.0637805	0.0629053	0.0615267	0.0639104	0.0656847	0.0663561	0.066164	0.0656743	0.0639038	0.06458	0.0662852	0.0692809	0.0706772	0.070689	0.0699384	0.0693011	0.0658682	0.0664717	0.0654409	0.0662529
21890	-1369.06	-1569.95	200.893	0.178486	0.180151	0.175253	0.173126	0.177027	0.17482	0.1705	0.174481	0.171927	0.173343	0.180759	0.174654	0.163847	0.16928	0.161438	0.161052	0.169135	0.170494	0.167	0.161793	0.139222	0.130443	0.127365	0.120752	0.112203	0.108508	0.0986514	0.0968384	0.0914525	0.0892291	0.084973	0.0805811	0.0768348	0.0786399	0.0761824	0.0753378	0.0800776	0.0809153	0.0791697	0.0811406	0.0821433	0.0818713	0.0877678	0.0876418	0.0838731	0.0839028	0.0844598	0.0881133	0.0845917	0.086684	0.0890156
21900	-1422.1	-1566.94	144.84	0.0966258	0.0990841	0.0999597	0.0962256	0.0918027	0.0909887	0.0927037	0.0930117	0.0956181	0.0952737	0.093909	0.0924839	0.0888116	0.0900729	0.0890708	0.0903941	0.0902161	0.0916084	0.0911809	0.0861164	0.079149	0.0740449	0.0677096	0.0663427	0.0667908	0.0629846	0.0604141	0.0602339	0.0577226	0.0545547	0.0541273	0.0498403	0.0508913	0.0505548	0.0488764	0.0487563	0.0506737	0.0502058	0.0507276	0.0515226	0.0523315	0.0521565	0.0547343	0.0557017	0.0544028	0.0544666	0.0528639	0.0532006	0.0541875	0.0554794	0.0556272
21910	-1333.55	-1569.18	235.638	0.095434	0.0958846	0.095447	0.0952014	0.0947658	0.0933471	0.0923657	0.0924561	0.0930809	0.092659	0.0929916	0.0935012	0.0922912	0.0939793	0.0929414	0.0924381	0.0928684	0.092508	0.0920033	0.0908053	0.0891836	0.0872389	0.0858898	0.0828467	0.0807915	0.0799702	0.0800336	0.0787335	0.0775632	0.0760569	0.0742234	0.0733491	0.072767	0.0731335	0.0732616	0.0733293	0.0734684	0.0734675	0.0730195	0.0745049	0.0753617	0.0755575	0.0762173	0.0760821	0.0753477	0.0759172	0.0762002	0.0766258	0.0765108	0.0765393	0.0766445
21920	-1300.89	-1567.79	266.902	0.0655635	0.0652732	0.0649498	0.0651632	0.0649194	0.0640632	0.063565	0.0634286	0.0635928	0.0640985	0.0643773	0.0641395	0.0639594	0.063655	0.0632973	0.063503	0.0635402	0.064205	0.0639846	0.0636074	0.0626968	0.0611364	0.0598652	0.0589596	0.0584726	0.0576103	0.056962	0.0562613	0.0556178	0.054602	0.0541339	0.0536312	0.0536599	0.0532459	0.053012	0.0536905	0.0538835	0.0542749	0.054635	0.0547213	0.0550026	0.0551342	0.0551221	0.055018	0.0553014	0.0552227	0.0552258	0.0548052	0.0548213	0.0547876	0.0550616
21930	-1307.37	-1569.91	262.535	0.152668	0.152745	0.152664	0.152921	0.152715	0.151631	0.149831	0.149706	0.150828	0.15157	0.151827	0.150219	0.148865	0.149744	0.150054	0.148358	0.1484	0.148016	0.147759	0.146647	0.142769	0.140355	0.136712	0.134903	0.132145	0.131235	0.129098	0.127657	0.126104	0.12451	0.12282	0.121899	0.12084	0.120357	0.120119	0.119804	0.120574	0.122422	0.123553	0.123508	0.124456	0.124958	0.124774	0.125112	0.124746	0.125076	0.125109	0.124625	0.124385	0.123711	0.123965
21940	-1290.1	-1569.45	279.351	0.0904055	0.0901498	0.0888632	0.0893062	0.0891484	0.0893379	0.0891302	0.0882209	0.0889059	0.0890188	0.0881524	0.0881609	0.0880241	0.0874919	0.0872704	0.0870306	0.0864572	0.0867469	0.0867885	0.085102	0.0838908	0.0823629	0.080547	0.0784718	0.0770446	0.0760286	0.0742421	0.0737922	0.0726854	0.071244	0.0702646	0.0693933	0.0690055	0.0688548	0.069514	0.0699296	0.0695893	0.0704762	0.0707215	0.0709945	0.0713616	0.0720519	0.0724237	0.0719098	0.0725988	0.0725756	0.0723735	0.0720288	0.071478	0.0715244	0.0712392
21950	-1308.92	-1567.91	258.984	0.0798827	0.079831	0.0802668	0.079895	0.08022	0.0795012	0.0796683	0.0796534	0.0798101	0.0795821	0.0787852	0.0775838	0.0771409	0.0771349	0.077968	0.077935	0.0774596	0.0777846	0.0778696	0.0769422	0.0754008	0.073417	0.0710419	0.0697367	0.0692424	0.0685965	0.0674163	0.0669366	0.0657751	0.0642883	0.0637268	0.06379	0.0626385	0.0622061	0.0620951	0.0627391	0.0630099	0.0642895	0.0644604	0.0646734	0.0647306	0.0648496	0.0651678	0.0650151	0.0647907	0.064461	0.0645037	0.0642447	0.0637544	0.0640351	0.0644758
21960	-1336.12	-1566.68	230.561	0.116609	0.11718	0.117766	0.118136	0.118311	0.116768	0.115226	0.115631	0.116387	0.116958	0.115593	0.115128	0.115446	0.115958	0.115971	0.114282	0.114459	0.113649	0.113766	0.112525	0.110994	0.107952	0.105866	0.105019	0.104076	0.102002	0.100634	0.0992179	0.0973261	0.0955083	0.0948509	0.093658	0.0933588	0.0918497	0.091835	0.0929054	0.0941536	0.0946055	0.0957326	0.0967074	0.097196	0.0975092	0.0967755	0.096217	0.0964077	0.0953411	0.0956747	0.0955101	0.0946099	0.0950697	0.0960497
21970	-1318.87	-1567.04	248.163	0.111175	0.111741	0.110026	0.10846	0.108871	0.108273	0.107769	0.107516	0.107646	0.108259	0.107146	0.106711	0.1064	0.106067	0.106258	0.106642	0.106299	0.10584	0.104816	0.103705	0.100809	0.0988499	0.0976266	0.0959412	0.0943363	0.0920428	0.0910053	0.0895241	0.0885911	0.0863875	0.0850388	0.083749	0.0833232	0.0832003	0.083763	0.0840142	0.0860283	0.0869332	0.0872532	0.0873061	0.0878485	0.088023	0.0872768	0.0861167	0.0861814	0.0863698	0.0858606	0.0854607	0.0844626	0.0848162	0.0859205
21980	-1389.41	-1569.04	179.628	0.0379926	0.0386483	0.0385025	0.0362304	0.0362604	0.0365748	0.0362906	0.0360114	0.0358543	0.0363899	0.035509	0.0345861	0.0336295	0.0347105	0.0361788	0.0361802	0.0352359	0.033848	0.0343452	0.0331227	0.0309977	0.0292307	0.0271962	0.0265678	0.0258416	0.024673	0.0235405	0.0224273	0.0218987	0.0206348	0.0196235	0.0193304	0.0198158	0.0192171	0.0194371	0.0197052	0.019602	0.0195992	0.0200623	0.0196455	0.0200138	0.0200113	0.0203799	0.0207511	0.0201566	0.0193791	0.0195289	0.0193712	0.0187978	0.0190584	0.0193089
21990	-1405.77	-1565.42	159.65	0.143811	0.136954	0.133029	0.129917	0.128726	0.121689	0.114357	0.122351	0.128455	0.125032	0.117948	0.115725	0.111371	0.116251	0.115109	0.115235	0.113804	0.111876	0.111363	0.113281	0.0973851	0.0916385	0.082943	0.0761837	0.0677091	0.0653284	0.0618337	0.0611112	0.0565158	0.0525369	0.0481579	0.0492587	0.0456951	0.0452266	0.0479734	0.0481403	0.0491403	0.0512272	0.0522211	0.0514901	0.0526162	0.0530619	0.0529161	0.053472	0.0497873	0.0508201	0.0501633	0.0490381	0.0473326	0.0460468	0.0451538
22000	-1411.75	-1565.92	154.174	0.0138208	0.0140685	0.0143581	0.013837	0.0132137	0.0132768	0.0130035	0.0137933	0.0133026	0.0131128	0.0127945	0.0128488	0.0117055	0.0117747	0.0118849	0.0119846	0.0119912	0.0122484	0.0119117	0.0116272	0.010489	0.00977952	0.00850746	0.00801577	0.00733206	0.00709112	0.00679936	0.0066562	0.00607575	0.00570067	0.00544881	0.00521477	0.00489574	0.00498197	0.00484836	0.00519531	0.00529719	0.00560972	0.00570196	0.00584886	0.00587502	0.00613517	0.00591858	0.00581381	0.00574175	0.00532334	0.00526652	0.00535251	0.00498153	0.00487207	0.00476767
22010	-1378.1	-1567.4	189.306	0.00374747	0.00368982	0.00359281	0.00367384	0.00365546	0.00366786	0.00358623	0.00353559	0.00345105	0.00344572	0.00346718	0.0032471	0.0032398	0.00314679	0.00324328	0.00329969	0.00332544	0.00329444	0.00317319	0.00307793	0.00295227	0.00267867	0.00255856	0.00236235	0.00228746	0.0021372	0.00208049	0.00207186	0.00200411	0.00181688	0.00181638	0.00168819	0.00167276	0.00161596	0.00161224	0.00167284	0.00177922	0.00183628	0.00181732	0.00190743	0.00191084	0.00190508	0.00190075	0.0018986	0.0018081	0.00176547	0.00173529	0.0016717	0.00161511	0.00164468	0.00173548
22020	-1407.61	-1565.44	157.831	0.013492	0.013151	0.0129583	0.0131418	0.0129788	0.0131292	0.0132504	0.0132952	0.0128241	0.0123744	0.0114895	0.0113749	0.0109817	0.0109348	0.0109595	0.011191	0.0105244	0.010574	0.0108108	0.0106564	0.00969783	0.00898516	0.00810859	0.00738577	0.00699112	0.00688052	0.00661919	0.00665735	0.00634958	0.0060034	0.00537239	0.00494225	0.00495863	0.0047961	0.004748	0.00496423	0.00513447	0.00543647	0.0055772	0.00561187	0.00574616	0.00572518	0.00565734	0.00539526	0.00552492	0.00549988	0.00544379	0.00512189	0.00516129	0.00540524	0.0053785
22030	-1359.14	-1568.72	209.575	5.55794e-05	5.53222e-05	5.5416e-05	5.46495e-05	5.45738e-05	5.43443e-05	5.45578e-05	5.42046e-05	5.43143e-05	5.45177e-05	5.38198e-05	5.28948e-05	5.23163e-05	5.27893e-05	5.25607e-05	5.29295e-05	5.26162e-05	5.17179e-05	5.20425e-05	5.13509e-05	5.06889e-05	4.87153e-05	4.76737e-05	4.63965e-05	4.59143e-05	4.4636e-05	4.40417e-05	4.30613e-05	4.1927e-05	4.1295e-05	4.05848e-05	4.09406e-05	4.03862e-05	4.0097e-05	4.05314e-05	4.00015e-05	4.03417e-05	4.06262e-05	4.12389e-05	4.18773e-05	4.21116e-05	4.19695e-05	4.2542e-05	4.18669e-05	4.16157e-05	4.10167e-05	4.0682e-05	4.06775e-05	4.01941e-05	4.07587e-05	4.13858e-05
22040	-1317.09	-1571.63	254.537	0.000217139	0.000216602	0.000215802	0.000215873	0.00021722	0.000214633	0.00021713	0.000216201	0.000216169	0.00021641	0.000218087	0.000214765	0.000212177	0.000212786	0.000213112	0.000212365	0.000210895	0.000211288	0.000209114	0.000208019	0.000203011	0.000194354	0.000188713	0.000182884	0.000177707	0.000173117	0.000171918	0.000169033	0.000164911	0.000160015	0.000157182	0.000156901	0.000155582	0.000154558	0.000154481	0.000156404	0.000159084	0.000161785	0.000162642	0.000164781	0.000168517	0.000169071	0.000166565	0.000164976	0.000163896	0.000163449	0.000161824	0.000161174	0.00015921	0.000158386	0.000159034
22050	-1303.84	-1567.79	263.946	5.14371e-05	5.13523e-05	5.11699e-05	5.1239e-05	5.1356e-05	5.13016e-05	5.13288e-05	5.08805e-05	5.08939e-05	5.10958e-05	5.12177e-05	5.09016e-05	5.08311e-05	5.07975e-05	5.10194e-05	5.07752e-05	5.08138e-05	5.08881e-05	5.0685e-05	5.0293e-05	4.97201e-05	4.90395e-05	4.84911e-05	4.79731e-05	4.73718e-05	4.70782e-05	4.64569e-05	4.60198e-05	4.56689e-05	4.52199e-05	4.49097e-05	4.47524e-05	4.47008e-05	4.44499e-05	4.44715e-05	4.475e-05	4.51054e-05	4.5497e-05	4.55742e-05	4.56591e-05	4.55468e-05	4.5573e-05	4.56296e-05	4.55545e-05	4.54023e-05	4.51715e-05	4.533e-05	4.53105e-05	4.52127e-05	4.50823e-05	4.50857e-05
22060	-1350.7	-1566.76	216.052	0.000490974	0.000486349	0.000487173	0.000485369	0.000486083	0.000483397	0.000480921	0.000479419	0.000479623	0.000479646	0.000481619	0.000483294	0.000483105	0.000486091	0.000483548	0.0004796	0.000476207	0.000477673	0.000472815	0.000469187	0.000462273	0.000453511	0.000439843	0.000434497	0.000422102	0.0004167	0.000412828	0.000407061	0.000395661	0.000392693	0.000391556	0.000388996	0.000388404	0.000384971	0.000384003	0.000384176	0.000385952	0.000389906	0.000394448	0.000398022	0.000396233	0.000397355	0.000401799	0.000397621	0.000395884	0.000391591	0.000387399	0.000384394	0.000387619	0.000390478	0.000393612
22070	-1367.22	-1567.43	200.208	0.00391082	0.00384733	0.00386787	0.00379462	0.00376301	0.00372376	0.00366782	0.00366784	0.00368419	0.0036607	0.00367251	0.00369389	0.00373129	0.00373225	0.00369744	0.00362704	0.00361361	0.00365368	0.0036502	0.00354784	0.0033718	0.00324465	0.00306893	0.00299353	0.00284324	0.0027782	0.00267773	0.00260018	0.00247997	0.00237632	0.002259	0.00221365	0.00216778	0.00213137	0.00216603	0.00218052	0.00227199	0.00235779	0.0023997	0.00241846	0.00243577	0.00245605	0.00240871	0.00234143	0.00232142	0.00232436	0.00229216	0.00229301	0.00225017	0.0022578	0.00227428
22080	-1378.67	-1571.65	192.981	0.0131313	0.0131584	0.0132355	0.013055	0.0135102	0.0129333	0.0130824	0.0128233	0.013027	0.0129322	0.0130847	0.01303	0.0130289	0.0132839	0.0131595	0.0130203	0.0126425	0.0124556	0.012012	0.0117379	0.0114786	0.0108182	0.0100994	0.00970945	0.00939793	0.00897239	0.0084802	0.0080923	0.00756043	0.0070975	0.00692303	0.00663737	0.00653458	0.00643853	0.00649844	0.00666541	0.00688304	0.00725755	0.00719801	0.00727017	0.00728282	0.00735896	0.00730945	0.007254	0.00717224	0.00731301	0.00727534	0.00702025	0.00688809	0.00682159	0.0070741
22090	-1317.65	-1569.89	252.242	0.0207934	0.0205679	0.0206685	0.0206402	0.020752	0.0207777	0.0208007	0.0207754	0.0208344	0.0208453	0.0210032	0.0207188	0.020663	0.0204562	0.0205101	0.0204801	0.0203531	0.0201557	0.0200248	0.0198477	0.0195538	0.0191374	0.0187463	0.0183426	0.0179505	0.0177682	0.0172558	0.0170613	0.0167771	0.0163224	0.0160587	0.0157186	0.0154885	0.0153697	0.0153366	0.0155005	0.0158057	0.0161707	0.0162139	0.0162464	0.0163828	0.0164859	0.0164498	0.0162278	0.0162488	0.0162078	0.0162379	0.0162518	0.0159874	0.0159211	0.0158708
22100	-1366.79	-1567.08	200.294	0.0855717	0.0856143	0.0849488	0.085082	0.0862577	0.0857053	0.0890851	0.0884256	0.0878007	0.0880226	0.0888528	0.0869455	0.0869038	0.0883273	0.0856114	0.08204	0.081217	0.0813732	0.0823374	0.0828344	0.0784473	0.0730134	0.0700061	0.0652053	0.0638908	0.0588218	0.0576116	0.0556911	0.0515579	0.0496938	0.0476904	0.0477566	0.0462158	0.0445912	0.0455645	0.0458233	0.0453336	0.0470828	0.047628	0.0478693	0.0496827	0.0493125	0.0484984	0.0498592	0.0481789	0.0489326	0.04887	0.0482642	0.0476138	0.0477567	0.0472897
22110	-1378.48	-1568.41	189.925	0.0746613	0.0705029	0.0701924	0.0693608	0.068762	0.0677772	0.0718659	0.0709337	0.0730967	0.0749953	0.0745956	0.0732186	0.0718698	0.0684725	0.0697187	0.0640835	0.0655558	0.0688508	0.0696939	0.0688308	0.0644589	0.0595863	0.0562728	0.0559673	0.0557654	0.0508305	0.0487368	0.0454096	0.0440262	0.0419555	0.0394148	0.0376649	0.0373189	0.0362589	0.0357755	0.0355661	0.0375719	0.0368832	0.0378188	0.0393132	0.0391118	0.0401172	0.0382344	0.0394141	0.0394616	0.0387065	0.0399936	0.0393165	0.0364466	0.0378452	0.0397342
22120	-1331.93	-1566.38	234.454	0.0699551	0.0702538	0.0692905	0.0690675	0.0692731	0.0698957	0.069986	0.0698389	0.0709553	0.070873	0.0706514	0.0699665	0.0690559	0.0694162	0.0684209	0.0689508	0.0680043	0.068594	0.0688488	0.0676891	0.0655036	0.0637022	0.0624023	0.0612709	0.0597756	0.0579825	0.0567262	0.0554002	0.0537365	0.0520605	0.0512976	0.0496412	0.0487823	0.0477372	0.047396	0.0472732	0.0476374	0.0479102	0.0487983	0.0493968	0.0490462	0.0491165	0.0498007	0.0501003	0.0502674	0.0507989	0.0505148	0.0499981	0.0494883	0.0492759	0.0496616
22130	-1257.77	-1566.52	308.749	0.114568	0.113613	0.113869	0.113959	0.114009	0.113956	0.114411	0.114174	0.114343	0.114808	0.114716	0.114204	0.114117	0.114127	0.113865	0.113354	0.113651	0.114081	0.114018	0.113743	0.112352	0.110532	0.109095	0.108248	0.106481	0.104719	0.103717	0.10312	0.101447	0.10012	0.0988351	0.0978719	0.0971507	0.0962924	0.096152	0.0959053	0.0965472	0.0967872	0.0971075	0.0973147	0.0974789	0.0982302	0.0980117	0.0981521	0.0986704	0.0990409	0.099044	0.0988532	0.0986861	0.0988833	0.0996797
22140	-1285.55	-1567.74	282.192	0.158527	0.15869	0.15863	0.157897	0.157585	0.157582	0.158212	0.158321	0.157874	0.159101	0.160018	0.159631	0.158323	0.156835	0.158044	0.15821	0.158215	0.157239	0.157753	0.158746	0.157436	0.154544	0.151197	0.148445	0.146223	0.14289	0.140115	0.139069	0.137656	0.135782	0.133681	0.132316	0.130924	0.131444	0.130377	0.130605	0.130725	0.131528	0.13145	0.132558	0.132596	0.133985	0.133972	0.13226	0.133717	0.132918	0.133059	0.133466	0.133628	0.133334	0.133587
22150	-1248.98	-1567.57	318.593	0.14295	0.143142	0.142637	0.142148	0.141497	0.14197	0.141981	0.142754	0.142772	0.143332	0.143651	0.143768	0.142864	0.142598	0.142649	0.142554	0.142866	0.143348	0.144144	0.14358	0.141839	0.139493	0.137688	0.135829	0.13379	0.133017	0.131555	0.13063	0.128918	0.127662	0.126314	0.124958	0.124096	0.123391	0.122948	0.123522	0.124174	0.124498	0.125194	0.125142	0.12581	0.126427	0.125842	0.125304	0.125883	0.126782	0.126383	0.126686	0.126515	0.125979	0.126708
