Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
1800	-1553.29	-1571.83	18.5431	0.214883	0.240087	0.268106	0.286454	0.298005	0.30817	0.267581	0.271299	0.275244	0.289642	0.255194
1810	-1553.55	-1572.61	19.0579	0.235817	0.221955	0.245783	0.22482	0.236494	0.221853	0.231494	0.234888	0.242339	0.255838	0.237018
1820	-1547.59	-1567.85	20.2531	0.16821	0.162067	0.168773	0.182155	0.179468	0.19674	0.177697	0.199025	0.197081	0.187482	0.185298
1830	-1546.11	-1567.64	21.5249	0.139506	0.153729	0.153693	0.151279	0.161166	0.173102	0.177855	0.164141	0.172178	0.167655	0.167718
1840	-1546.58	-1567.66	21.084	0.170728	0.187762	0.187104	0.18956	0.196238	0.201663	0.222719	0.221854	0.23354	0.235338	0.224729
1850	-1544.23	-1568.5	24.2663	0.174705	0.184324	0.172666	0.173549	0.182121	0.179531	0.183852	0.182071	0.196509	0.193304	0.203105
1860	-1553.22	-1566.91	13.6947	0.135745	0.137265	0.144851	0.160728	0.179068	0.171474	0.158309	0.187901	0.191521	0.206236	0.217234
1870	-1553.54	-1570.4	16.8608	0.15775	0.142747	0.131474	0.132551	0.146009	0.156402	0.151512	0.147218	0.159324	0.151247	0.159122
1880	-1546.46	-1567.9	21.4403	0.166954	0.169262	0.180956	0.172524	0.171663	0.179389	0.176001	0.185634	0.195693	0.210121	0.205214
1890	-1548.79	-1571.73	22.9369	0.187633	0.196858	0.21536	0.206495	0.202117	0.204955	0.239384	0.233407	0.256259	0.258834	0.260943
1900	-1543.21	-1568.86	25.6536	0.173947	0.168912	0.171792	0.175348	0.185551	0.189774	0.201315	0.203466	0.19015	0.202868	0.191424
1910	-1545.33	-1567.47	22.1445	0.134884	0.136571	0.143685	0.147565	0.144666	0.150812	0.15384	0.152591	0.145956	0.126896	0.124019
1920	-1548.13	-1568.96	20.8362	0.206872	0.204259	0.229361	0.242745	0.233115	0.245879	0.230287	0.222582	0.260709	0.264504	0.239064
1930	-1550.73	-1571.3	20.5781	0.241469	0.240756	0.268331	0.289822	0.28524	0.284155	0.284928	0.274059	0.266918	0.261725	0.275761
1940	-1546.64	-1571.34	24.701	0.189199	0.190236	0.182178	0.18364	0.195532	0.193527	0.192996	0.18715	0.183	0.199766	0.182232
1950	-1550.15	-1568.74	18.5847	0.0881766	0.0973611	0.101346	0.103754	0.101639	0.111885	0.124652	0.115662	0.117213	0.11425	0.132641
1960	-1543.56	-1567.88	24.328	0.148963	0.150284	0.155768	0.165401	0.178727	0.198698	0.189986	0.19689	0.20399	0.212211	0.218588
1970	-1547	-1568.21	21.2078	0.119439	0.120781	0.13353	0.139085	0.140996	0.146034	0.143586	0.143532	0.14661	0.150421	0.154553
1980	-1548.48	-1567.55	19.071	0.12172	0.129566	0.142413	0.139922	0.15385	0.161421	0.165011	0.154186	0.14772	0.131101	0.117396
1990	-1549.66	-1571.27	21.6053	0.190466	0.17939	0.172304	0.183739	0.196833	0.193975	0.218245	0.210908	0.204844	0.224693	0.218376
2000	-1548.02	-1571.23	23.2036	0.23656	0.258951	0.279129	0.291776	0.266273	0.259947	0.252331	0.261455	0.250809	0.25478	0.240611
2010	-1550.98	-1572.15	21.1709	0.205743	0.19717	0.182747	0.210768	0.204392	0.210873	0.194358	0.194365	0.204421	0.206156	0.206174
2020	-1544.02	-1569	24.9831	0.182084	0.202136	0.203948	0.213566	0.213439	0.210158	0.219712	0.231825	0.223408	0.233312	0.22589
2030	-1546.76	-1569.22	22.4589	0.245731	0.281444	0.304185	0.309487	0.315303	0.337669	0.348232	0.31959	0.30043	0.305661	0.323863
2040	-1547.53	-1571.37	23.8404	0.28095	0.264233	0.267308	0.276357	0.26846	0.283311	0.275309	0.302563	0.295852	0.288872	0.287411
2050	-1543.91	-1567.86	23.9545	0.168738	0.177581	0.194965	0.210054	0.225473	0.225408	0.226741	0.211595	0.204909	0.215541	0.207105
2060	-1549.82	-1570.65	20.8316	0.165038	0.16789	0.157543	0.160324	0.163395	0.175843	0.168638	0.161541	0.17012	0.18734	0.17636
2070	-1548.05	-1570.06	22.0162	0.167537	0.173326	0.186387	0.187666	0.194836	0.207919	0.179401	0.182722	0.179044	0.188963	0.179714
2080	-1546.99	-1569.25	22.2666	0.154523	0.163159	0.164206	0.163507	0.157899	0.151953	0.158409	0.169876	0.186816	0.174389	0.157981
2090	-1546.31	-1568.15	21.8343	0.174457	0.193014	0.202924	0.211674	0.21249	0.220531	0.241692	0.234979	0.236207	0.223384	0.203923
2100	-1544.32	-1568.92	24.6	0.140529	0.1457	0.162723	0.170419	0.16437	0.163866	0.159161	0.147419	0.160936	0.171188	0.162652
2110	-1556.61	-1571.59	14.9793	0.246674	0.251773	0.230071	0.269277	0.285758	0.277974	0.280344	0.272774	0.286031	0.303203	0.307611
2120	-1545.94	-1569.66	23.7202	0.18524	0.189443	0.200724	0.203762	0.212703	0.198408	0.194357	0.193207	0.207744	0.198836	0.211101
2130	-1544.25	-1567.48	23.2258	0.178452	0.199585	0.210421	0.21457	0.22462	0.242042	0.242204	0.239098	0.235547	0.209613	0.209691
2140	-1545.7	-1567.22	21.5143	0.154134	0.160142	0.167288	0.17975	0.18705	0.201522	0.190739	0.209222	0.227489	0.21697	0.202967
2150	-1546.39	-1569.73	23.3398	0.161475	0.187295	0.182568	0.186993	0.194675	0.196398	0.19219	0.190925	0.203548	0.197773	0.214102
2160	-1545.28	-1569.76	24.4855	0.170856	0.174451	0.187161	0.197476	0.195978	0.196402	0.211197	0.216754	0.21592	0.194172	0.197996
2170	-1547.01	-1570.69	23.6861	0.272999	0.277192	0.267948	0.264048	0.26388	0.264939	0.283379	0.29441	0.267649	0.253412	0.276232
2180	-1546.41	-1567.46	21.0519	0.143736	0.14759	0.151655	0.178814	0.168601	0.177575	0.169545	0.161519	0.160353	0.15307	0.15296
2190	-1552.89	-1569.87	16.9812	0.0950631	0.109327	0.113369	0.114002	0.109862	0.111913	0.113466	0.121017	0.1042	0.114075	0.113384
2200	-1548.84	-1567.22	18.3757	0.147985	0.171165	0.202915	0.196358	0.19608	0.188792	0.205637	0.208689	0.207947	0.213092	0.212704
2210	-1546.25	-1569.17	22.9279	0.141836	0.148042	0.147113	0.150117	0.17495	0.171255	0.163959	0.18447	0.179132	0.163651	0.162178
2220	-1547.54	-1569.5	21.9579	0.172558	0.176613	0.188776	0.199838	0.229382	0.23937	0.25417	0.248959	0.249444	0.241995	0.243317
2230	-1546.95	-1569.85	22.9019	0.124504	0.133986	0.143019	0.136693	0.125827	0.116945	0.111114	0.114167	0.117918	0.119901	0.119598
2240	-1547.8	-1569.6	21.8033	0.116586	0.111484	0.121891	0.130184	0.114565	0.122872	0.128765	0.124007	0.126474	0.121711	0.115055
2250	-1550.13	-1569.98	19.8594	0.167429	0.161743	0.169715	0.153347	0.160365	0.18477	0.186858	0.161564	0.166926	0.168725	0.175539
2260	-1545.05	-1571.28	26.2212	0.220918	0.210496	0.20325	0.205783	0.211598	0.223106	0.240047	0.243117	0.24092	0.240383	0.253076
2270	-1554.01	-1568.83	14.817	0.12792	0.125725	0.12768	0.133306	0.132374	0.137765	0.13955	0.172399	0.178129	0.201752	0.23758
2280	-1545.11	-1569.36	24.2481	0.0974347	0.0982537	0.0998516	0.104872	0.109592	0.123356	0.122205	0.122339	0.129293	0.127775	0.129469
2290	-1545.6	-1569.86	24.2603	0.244254	0.253214	0.262967	0.242435	0.252006	0.254668	0.261623	0.248973	0.244256	0.217595	0.236266
2300	-1548.64	-1571.15	22.5119	0.197641	0.196485	0.20144	0.197967	0.212697	0.206071	0.203576	0.193849	0.189201	0.195294	0.173134
2310	-1551.87	-1569.65	17.7832	0.234357	0.237077	0.251841	0.226051	0.237496	0.212637	0.219922	0.198758	0.1805	0.165209	0.161502
2320	-1548	-1571.56	23.5545	0.157633	0.1814	0.175105	0.185019	0.188077	0.1733	0.170643	0.169372	0.161215	0.172819	0.181073
2330	-1548.99	-1570.5	21.5098	0.225513	0.230315	0.213455	0.2245	0.241872	0.258149	0.226747	0.237581	0.238116	0.237905	0.24728
2340	-1543.37	-1567.42	24.0493	0.158922	0.161214	0.175875	0.189817	0.193359	0.204253	0.205448	0.203471	0.211665	0.204805	0.191554
2350	-1547.14	-1568.77	21.632	0.202166	0.198523	0.187286	0.184201	0.183437	0.194687	0.198665	0.22282	0.200685	0.216018	0.217111
2360	-1544.73	-1569.16	24.437	0.18633	0.193552	0.187068	0.202629	0.205797	0.193139	0.203028	0.187867	0.190133	0.199912	0.198212
2370	-1549.04	-1570.36	21.3187	0.13431	0.129562	0.144271	0.147305	0.160285	0.161435	0.168065	0.161697	0.156009	0.143252	0.132424
2380	-1542.87	-1568.69	25.8222	0.112118	0.116809	0.126779	0.137032	0.14174	0.142214	0.144992	0.149124	0.145256	0.144561	0.147653
2390	-1541.49	-1568.06	26.5701	0.172061	0.174896	0.167174	0.167906	0.178523	0.181528	0.176949	0.179641	0.170184	0.168082	0.170104
2400	-1549.35	-1569.79	20.4488	0.162794	0.161109	0.163478	0.162667	0.159462	0.158354	0.170281	0.150869	0.156991	0.152745	0.159478
2410	-1552.96	-1573.78	20.8223	0.228884	0.216867	0.222265	0.233544	0.234792	0.228561	0.215493	0.207863	0.235828	0.222422	0.229505
2420	-1547.26	-1571.05	23.7888	0.163109	0.164847	0.162787	0.172065	0.170022	0.163183	0.161179	0.15687	0.149106	0.149243	0.140464
2430	-1543.92	-1568.11	24.1866	0.173232	0.165507	0.166441	0.173123	0.1743	0.172884	0.172909	0.187333	0.208825	0.212478	0.205834
2440	-1545.72	-1568.65	22.9278	0.134444	0.136692	0.143076	0.144876	0.144143	0.153936	0.150746	0.138605	0.142135	0.144109	0.133128
2450	-1548.52	-1568.81	20.2858	0.134077	0.126929	0.131308	0.143665	0.136135	0.129801	0.139206	0.135346	0.133405	0.136611	0.135136
2460	-1544.04	-1568.56	24.5138	0.142315	0.148815	0.148319	0.149269	0.147036	0.154428	0.165698	0.151049	0.153981	0.142461	0.142485
2470	-1544.7	-1567.23	22.5312	0.122504	0.132951	0.141548	0.151419	0.1429	0.147031	0.147055	0.158677	0.163299	0.16859	0.157612
2480	-1549.13	-1568.37	19.2456	0.0989578	0.0978804	0.101731	0.117711	0.118595	0.122142	0.126444	0.130426	0.132935	0.130118	0.137362
2490	-1555.12	-1569.43	14.3111	0.0900235	0.0914739	0.0950356	0.0974701	0.106009	0.0931465	0.0992685	0.105057	0.0893129	0.101704	0.0999789
2500	-1554.15	-1571.04	16.8943	0.129063	0.13544	0.122388	0.132309	0.126385	0.132171	0.125689	0.125894	0.139544	0.131078	0.145866
2510	-1547.12	-1570.39	23.2677	0.120949	0.116344	0.123111	0.126777	0.120586	0.12173	0.11854	0.116667	0.12131	0.116722	0.127758
2520	-1553.69	-1568.97	15.2768	0.212106	0.219932	0.246774	0.255397	0.261761	0.295999	0.275199	0.250851	0.294453	0.303715	0.301557
2530	-1549	-1569.5	20.5025	0.212556	0.250801	0.240175	0.249794	0.264484	0.261788	0.301974	0.295123	0.305311	0.30188	0.315762
2540	-1547.86	-1570.5	22.6424	0.135848	0.144351	0.157475	0.169307	0.158447	0.154888	0.159107	0.16095	0.142896	0.144027	0.137476
2550	-1545.71	-1568.62	22.9065	0.119752	0.13634	0.149113	0.148832	0.147024	0.162547	0.158634	0.16188	0.161043	0.169529	0.176393
2560	-1546.21	-1570.8	24.5848	0.186857	0.167294	0.183202	0.195204	0.217516	0.216253	0.210082	0.204439	0.204287	0.198739	0.191256
2570	-1547.87	-1569.57	21.6992	0.232935	0.213582	0.222356	0.244245	0.245347	0.230539	0.228463	0.232581	0.262554	0.277211	0.268749
2580	-1545.27	-1568.33	23.0665	0.162265	0.171204	0.178056	0.186919	0.203993	0.200496	0.211874	0.222367	0.227137	0.1952	0.192278
2590	-1547.78	-1570.71	22.9285	0.123695	0.118221	0.122112	0.134994	0.121954	0.11751	0.11408	0.114451	0.120259	0.117894	0.123915
2600	-1557.94	-1570.07	12.1304	0.137514	0.146359	0.126571	0.1241	0.121522	0.134738	0.134867	0.124989	0.132966	0.13424	0.13246
2610	-1543.07	-1568.07	24.9927	0.141501	0.142429	0.145214	0.155434	0.154211	0.15143	0.148205	0.14074	0.133183	0.145061	0.154886
2620	-1551.51	-1569.97	18.4627	0.173828	0.179843	0.170335	0.175058	0.171572	0.164566	0.17364	0.174219	0.201112	0.203795	0.211386
2630	-1549.27	-1569.35	20.0827	0.155885	0.137608	0.14702	0.150627	0.162316	0.154903	0.159169	0.145703	0.150886	0.172068	0.167892
2640	-1545.95	-1566.91	20.9598	0.138375	0.133956	0.141755	0.13653	0.136963	0.142887	0.145823	0.149601	0.150571	0.159748	0.153871
2650	-1543.92	-1567.67	23.7474	0.177057	0.180472	0.194235	0.200694	0.214413	0.210206	0.190827	0.200486	0.198594	0.215933	0.229118
2660	-1548.73	-1568.98	20.2422	0.206907	0.203273	0.22391	0.208859	0.2254	0.25426	0.26593	0.266627	0.245564	0.232574	0.228327
2670	-1544.59	-1568.09	23.4952	0.160068	0.159306	0.160011	0.184323	0.178065	0.170808	0.169033	0.183109	0.178735	0.176288	0.184256
2680	-1550.89	-1568.51	17.6164	0.163243	0.165756	0.168731	0.181497	0.196379	0.193907	0.174303	0.162169	0.157216	0.153184	0.14928
2690	-1544.96	-1572.55	27.5903	0.251517	0.248023	0.243921	0.255133	0.261177	0.249142	0.243869	0.234654	0.241204	0.234393	0.245683
2700	-1545.79	-1570.48	24.699	0.239385	0.227147	0.236992	0.22188	0.208794	0.214946	0.223405	0.224215	0.212346	0.219369	0.239143
2710	-1545.01	-1568.57	23.5661	0.179332	0.181975	0.177444	0.185413	0.181439	0.174771	0.193494	0.198098	0.204524	0.200681	0.204752
2720	-1547.88	-1570.27	22.3922	0.131827	0.134174	0.136199	0.140538	0.150889	0.145343	0.145798	0.147997	0.153053	0.16831	0.178212
2730	-1547.15	-1568.89	21.7364	0.102186	0.106748	0.108908	0.108836	0.11555	0.113084	0.109164	0.109637	0.106384	0.10931	0.110253
2740	-1551.89	-1570.51	18.618	0.234043	0.225958	0.213497	0.223852	0.213283	0.224821	0.233092	0.210547	0.216492	0.235334	0.249534
2750	-1541.02	-1568.62	27.5998	0.197476	0.194711	0.211305	0.225822	0.222891	0.234567	0.229231	0.235872	0.225218	0.228069	0.230289
2760	-1547.57	-1568.22	20.6535	0.145236	0.144886	0.147183	0.158663	0.16605	0.164515	0.180227	0.194717	0.217005	0.229536	0.219157
2770	-1549.8	-1571.08	21.2775	0.23171	0.2299	0.248782	0.239307	0.233003	0.224323	0.205541	0.211873	0.244133	0.245075	0.269654
2780	-1545.25	-1569.97	24.7209	0.155605	0.158106	0.160014	0.159385	0.168743	0.161221	0.15945	0.155237	0.15792	0.141925	0.140402
2790	-1544.63	-1568.72	24.087	0.196136	0.210244	0.230324	0.225763	0.218642	0.219976	0.206583	0.194693	0.207712	0.195634	0.195206
2800	-1545.86	-1570.04	24.1834	0.207029	0.195215	0.203431	0.216092	0.210909	0.228109	0.228916	0.204036	0.202897	0.185308	0.188363
2810	-1549.18	-1566.59	17.4148	0.126964	0.146641	0.152345	0.162274	0.152029	0.166837	0.142123	0.150592	0.156926	0.160296	0.153094
2820	-1544.28	-1569.15	24.8762	0.197922	0.219051	0.227985	0.232991	0.233573	0.215225	0.2039	0.220087	0.211366	0.226978	0.208139
2830	-1549.97	-1568.8	18.8262	0.12606	0.135752	0.147296	0.165032	0.159772	0.154856	0.148352	0.150489	0.131175	0.125376	0.142497
2840	-1543.89	-1568.16	24.2748	0.173171	0.188267	0.197887	0.207874	0.228835	0.212131	0.210762	0.217351	0.216833	0.202287	0.189937
2850	-1543.92	-1569.52	25.6035	0.160652	0.159279	0.163114	0.161258	0.17567	0.169958	0.172128	0.164448	0.170263	0.175319	0.172241
2860	-1551.38	-1569.75	18.3634	0.20916	0.199284	0.191084	0.198049	0.187574	0.170845	0.192234	0.203191	0.199778	0.185127	0.159222
2870	-1548.24	-1569.86	21.6183	0.197783	0.205385	0.214923	0.209567	0.203439	0.200929	0.226437	0.220935	0.240621	0.219236	0.229309
2880	-1548.56	-1569.69	21.1387	0.218574	0.214295	0.234127	0.227998	0.224822	0.223138	0.232841	0.222687	0.235505	0.221086	0.212134
2890	-1541.65	-1568.43	26.7816	0.135118	0.140486	0.147748	0.153758	0.162466	0.177159	0.173942	0.158536	0.150133	0.14329	0.143365
2900	-1547.64	-1571.4	23.7646	0.267359	0.275294	0.271846	0.267435	0.276956	0.28521	0.303664	0.309953	0.31615	0.311412	0.33331
2910	-1549.6	-1568.76	19.1576	0.166869	0.195861	0.200822	0.223558	0.229957	0.235318	0.264361	0.261665	0.265169	0.264158	0.298178
2920	-1546.48	-1570.78	24.3065	0.197399	0.213726	0.207317	0.212514	0.216078	0.239771	0.224652	0.232722	0.2117	0.215938	0.208162
2930	-1544.85	-1568.24	23.3966	0.202931	0.212517	0.217628	0.226922	0.25012	0.250284	0.272697	0.269579	0.258354	0.256594	0.227745
2940	-1553.34	-1569.11	15.7701	0.0956582	0.0969386	0.0947599	0.0959104	0.102666	0.0960353	0.0950473	0.100234	0.108647	0.0948317	0.094089
2950	-1544.69	-1569.65	24.9631	0.160814	0.14968	0.148865	0.154741	0.161115	0.169847	0.182348	0.178555	0.16645	0.15965	0.17495
2960	-1549.37	-1567.53	18.1624	0.153451	0.171442	0.171649	0.18964	0.196771	0.190319	0.184453	0.19969	0.195505	0.192497	0.18733
2970	-1550.16	-1569.64	19.4777	0.12484	0.127773	0.127305	0.138373	0.149943	0.149572	0.139962	0.153012	0.171208	0.149124	0.151626
2980	-1545.79	-1567.52	21.7307	0.182126	0.178528	0.182598	0.192934	0.2157	0.225595	0.202953	0.187754	0.185477	0.2003	0.183655
2990	-1542.84	-1568.95	26.1119	0.163853	0.155263	0.169108	0.165647	0.164625	0.158819	0.161916	0.157432	0.154767	0.158795	0.164333
3000	-1541.84	-1568.69	26.8492	0.161521	0.165402	0.168615	0.165443	0.168113	0.179111	0.173876	0.181205	0.177464	0.169779	0.170216
3010	-1550.16	-1568.99	18.839	0.168652	0.16972	0.18512	0.20392	0.235907	0.226465	0.233603	0.231782	0.229578	0.232293	0.219382
3020	-1543.57	-1570.15	26.5777	0.245435	0.224637	0.229148	0.241012	0.25782	0.254487	0.246471	0.242319	0.233883	0.232489	0.233
3030	-1544.94	-1570.28	25.3359	0.113828	0.116946	0.126495	0.131257	0.132118	0.141283	0.139239	0.134842	0.133296	0.125862	0.128981
3040	-1548.75	-1570.81	22.0693	0.104662	0.111729	0.121344	0.113404	0.117074	0.117073	0.118042	0.113615	0.123117	0.109823	0.111925
3050	-1547.97	-1568.91	20.9451	0.226933	0.222816	0.225798	0.213564	0.232209	0.219597	0.228804	0.242225	0.232321	0.236501	0.206533
3060	-1545.36	-1567.03	21.6716	0.136862	0.136621	0.153289	0.148266	0.158002	0.160927	0.169051	0.184535	0.174462	0.178917	0.172423
3070	-1548.69	-1568.63	19.9433	0.0637192	0.0678578	0.0683967	0.074616	0.0783103	0.0824341	0.0862254	0.0913623	0.0906676	0.0842873	0.0846966
3080	-1549.51	-1568.52	19.0055	0.171209	0.183306	0.189262	0.1892	0.201851	0.199232	0.205052	0.195323	0.206228	0.197096	0.215312
3090	-1548.48	-1571.03	22.5508	0.206949	0.218385	0.215374	0.216657	0.191746	0.175947	0.162136	0.172491	0.167061	0.161059	0.169757
3100	-1548.64	-1572.91	24.2652	0.148526	0.157387	0.152707	0.151465	0.156547	0.158266	0.159273	0.142746	0.145389	0.13871	0.130816
3110	-1544.38	-1569.55	25.1765	0.214786	0.219925	0.2172	0.236488	0.240966	0.224245	0.224158	0.236129	0.259961	0.256573	0.255007
3120	-1547.52	-1571.96	24.436	0.0890778	0.0921102	0.0867599	0.0853393	0.0943753	0.100169	0.10829	0.113031	0.108677	0.111942	0.120635
3130	-1545.52	-1568.23	22.7134	0.188008	0.193767	0.194258	0.218381	0.213275	0.22126	0.211382	0.212845	0.200644	0.216737	0.240922
3140	-1548.52	-1570.8	22.2801	0.18391	0.170918	0.181177	0.193521	0.191019	0.207958	0.235692	0.242375	0.235079	0.219001	0.23052
3150	-1546.27	-1569.11	22.8452	0.168057	0.18068	0.195625	0.19799	0.201079	0.211538	0.224124	0.223194	0.227648	0.213031	0.218573
3160	-1552.93	-1568.38	15.4511	0.182153	0.173282	0.153066	0.156636	0.163579	0.161909	0.160315	0.160493	0.156578	0.153786	0.171296
3170	-1549.98	-1569.06	19.0723	0.167951	0.157944	0.169171	0.179322	0.176237	0.18397	0.186062	0.183227	0.168777	0.188482	0.205997
3180	-1552.92	-1571.28	18.3585	0.103958	0.10434	0.100076	0.103144	0.103544	0.110364	0.108402	0.109932	0.125046	0.113812	0.121341
3190	-1552.82	-1568.03	15.2059	0.0759759	0.0796575	0.0810886	0.080217	0.0787866	0.0809969	0.0860437	0.090851	0.0883422	0.0806357	0.0720925
3200	-1546.71	-1567.85	21.1405	0.173348	0.168662	0.183523	0.206991	0.219133	0.215235	0.209518	0.190482	0.180211	0.170104	0.166785
3210	-1549.9	-1570.01	20.1094	0.206242	0.187882	0.188036	0.182332	0.171416	0.177292	0.192269	0.188827	0.189761	0.174639	0.179308
3220	-1556.66	-1568.92	12.2594	0.209181	0.198834	0.20719	0.194822	0.197871	0.206611	0.198741	0.211228	0.193993	0.175075	0.169823
3230	-1544.77	-1567.68	22.911	0.182635	0.195476	0.209743	0.231722	0.205942	0.204851	0.191355	0.184935	0.189334	0.178951	0.174654
3240	-1543.35	-1570.78	27.4357	0.18021	0.168339	0.177078	0.183471	0.182258	0.189782	0.207252	0.206435	0.198895	0.194299	0.191166
3250	-1547.75	-1570.14	22.3875	0.190531	0.205264	0.226711	0.231012	0.211683	0.223517	0.223934	0.213009	0.214632	0.204901	0.213149
3260	-1550.92	-1567.89	16.9731	0.168033	0.168259	0.186036	0.181465	0.175312	0.187181	0.184438	0.161129	0.146629	0.133096	0.128766
3270	-1549.84	-1568.78	18.9323	0.17752	0.171599	0.17251	0.164508	0.158003	0.1819	0.166815	0.176469	0.172621	0.153362	0.159174
3280	-1558.7	-1568.97	10.2777	0.119372	0.126546	0.126127	0.118903	0.115355	0.114714	0.121363	0.114693	0.119606	0.122584	0.100243
3290	-1546.17	-1570.17	23.9975	0.22936	0.252377	0.249132	0.250597	0.26807	0.258112	0.266829	0.268512	0.278224	0.270059	0.276306
3300	-1545.08	-1570.07	24.9898	0.089456	0.092889	0.101177	0.108616	0.112255	0.117532	0.11944	0.128632	0.134607	0.145282	0.14722
3310	-1548.78	-1569.67	20.8941	0.0822538	0.0817887	0.0845995	0.0797789	0.0823125	0.0793951	0.0868112	0.0955328	0.0931656	0.0936635	0.0881998
3320	-1552.57	-1572.74	20.1752	0.0680602	0.0700918	0.0743667	0.0734036	0.0766525	0.0690369	0.0678388	0.0696092	0.067651	0.0745769	0.0715652
3330	-1546.23	-1566.79	20.5581	0.131977	0.152221	0.160388	0.160362	0.172562	0.169563	0.185485	0.173158	0.179493	0.186723	0.184641
3340	-1547.2	-1571.08	23.8808	0.223696	0.242542	0.238787	0.243919	0.246158	0.249681	0.266528	0.291529	0.300876	0.320407	0.310053
3350	-1545.31	-1570.06	24.7498	0.203484	0.224462	0.246537	0.257702	0.279329	0.293971	0.295427	0.295174	0.302008	0.296907	0.319095
3360	-1553.8	-1573.73	19.9266	0.292174	0.314267	0.36421	0.384417	0.339462	0.351066	0.376128	0.401147	0.396711	0.383579	0.402172
3370	-1546	-1571.38	25.3834	0.229936	0.234048	0.246979	0.255622	0.249321	0.236506	0.246715	0.263527	0.272364	0.25432	0.288446
3380	-1544.29	-1569.26	24.9781	0.182203	0.191424	0.191521	0.196964	0.188592	0.172652	0.166259	0.169123	0.177488	0.186607	0.19864
3390	-1545.8	-1568.88	23.0814	0.179592	0.176692	0.178955	0.17181	0.173546	0.165356	0.156524	0.1412	0.154912	0.149234	0.155608
3400	-1545.2	-1568.39	23.1917	0.164531	0.196418	0.207575	0.209554	0.210484	0.202717	0.200551	0.194821	0.189847	0.197866	0.215644
3410	-1543.69	-1570.1	26.4165	0.229362	0.243879	0.250096	0.251277	0.259461	0.261481	0.255653	0.242607	0.235161	0.243509	0.248757
3420	-1546.54	-1570.8	24.2529	0.198856	0.205723	0.227055	0.231434	0.230228	0.236077	0.234165	0.219484	0.201668	0.184808	0.186781
3430	-1549.57	-1568.01	18.4402	0.156833	0.17736	0.169694	0.169418	0.17008	0.172716	0.178228	0.190617	0.189867	0.200785	0.19601
3440	-1546.48	-1571	24.5168	0.200578	0.208376	0.222263	0.217431	0.23615	0.243884	0.2587	0.263902	0.260894	0.250286	0.277036
3450	-1548.38	-1568.78	20.4004	0.208864	0.209537	0.236125	0.259451	0.274306	0.254628	0.264022	0.27648	0.277122	0.250671	0.237073
3460	-1546.39	-1568.26	21.8688	0.150762	0.152675	0.155616	0.160267	0.163017	0.165224	0.153151	0.173365	0.163526	0.15228	0.149711
3470	-1545.12	-1568.51	23.3961	0.220722	0.231386	0.237422	0.251666	0.26351	0.26543	0.251292	0.254088	0.254727	0.28835	0.295439
3480	-1555.47	-1570.51	15.0456	0.174031	0.166054	0.167731	0.176417	0.179872	0.211307	0.178219	0.191003	0.187441	0.176135	0.178027
