Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	extinction[41]	extinction[42]	extinction[43]	extinction[44]	extinction[45]	extinction[46]	extinction[47]	extinction[48]	extinction[49]	extinction[50]	extinction[51]
25440	-1262.66	-1570.74	308.075	0.0706991	0.073558	0.0752149	0.0776951	0.0788596	0.077422	0.0798358	0.0825564	0.0798492	0.0808858	0.0838784	0.08313	0.0845076	0.0837621	0.0862398	0.0874641	0.0878287	0.0890868	0.0880332	0.0903156	0.0935019	0.0949864	0.0966189	0.0951147	0.0973326	0.099142	0.100324	0.100415	0.10129	0.108134	0.109328	0.110192	0.110242	0.110113	0.110976	0.111414	0.109152	0.108398	0.107892	0.107066	0.110334	0.109467	0.109977	0.109823	0.111535	0.110981	0.114651	0.117027	0.12021	0.119454	0.119881
25450	-1265.65	-1568.69	303.04	0.0416912	0.0424666	0.04298	0.0427498	0.0425142	0.0427124	0.0438901	0.0462068	0.0476578	0.0475012	0.0482945	0.0487807	0.048725	0.0496629	0.049925	0.0513218	0.0498403	0.0485679	0.0473109	0.0482191	0.0517461	0.0545203	0.0538168	0.0537601	0.0558868	0.0557661	0.0575102	0.0585074	0.0593023	0.0625532	0.0620886	0.0632403	0.0648312	0.0663842	0.066291	0.0649342	0.0632205	0.0614343	0.0610001	0.0622878	0.0596424	0.0609859	0.061716	0.0629781	0.0642617	0.0651387	0.0664107	0.0682006	0.0679217	0.0668352	0.0673502
25460	-1259.35	-1568.36	309.01	0.0532871	0.0538375	0.0550097	0.0551639	0.0539182	0.0554571	0.0555348	0.0554703	0.0561076	0.057018	0.059398	0.060448	0.0630822	0.0614598	0.0621287	0.0613238	0.059613	0.0591378	0.0603404	0.0611513	0.0603569	0.0627431	0.0641408	0.0662661	0.0680695	0.0687336	0.0698998	0.069548	0.07131	0.0731879	0.0740651	0.0743968	0.0737258	0.073568	0.0736268	0.0738735	0.0752989	0.0765183	0.0747041	0.0755342	0.0738165	0.076259	0.0762989	0.0767612	0.0751455	0.077059	0.0797127	0.0809862	0.0807999	0.078444	0.0779359
25470	-1303.58	-1571.37	267.787	0.0140595	0.0142384	0.0141918	0.0144112	0.0147355	0.0148364	0.0148565	0.0152719	0.0157024	0.015437	0.0154335	0.0160485	0.0159829	0.0164449	0.0163752	0.0161552	0.0158523	0.0160709	0.0160828	0.0163022	0.0167337	0.0175025	0.0179264	0.0178097	0.0185112	0.0189905	0.0194139	0.0194073	0.0197681	0.0195193	0.0197994	0.0200101	0.020475	0.0197892	0.0199002	0.02056	0.0214161	0.0210547	0.0208068	0.0206886	0.0210746	0.0209583	0.020394	0.0216007	0.0212221	0.0218151	0.0220383	0.0221343	0.0222401	0.0215906	0.0214151
25480	-1316.73	-1569.39	252.66	0.0211199	0.0223272	0.0219968	0.0224175	0.023037	0.0234155	0.0230898	0.0239817	0.023674	0.0235767	0.0247172	0.0243986	0.0253847	0.0257159	0.0251434	0.0243505	0.0247581	0.025053	0.0250801	0.0251815	0.0258103	0.0259624	0.0266617	0.0270311	0.0271601	0.0288382	0.029027	0.0294953	0.0296749	0.0292414	0.0298271	0.0304036	0.0306586	0.0306613	0.0309476	0.0310611	0.0329885	0.0319175	0.031694	0.0315001	0.031082	0.0310255	0.0308696	0.0307092	0.030993	0.031529	0.0322129	0.0322715	0.0327693	0.0329657	0.0321246
25490	-1269.54	-1568.47	298.929	0.0610139	0.0622452	0.0644991	0.0646313	0.0660664	0.0671644	0.068681	0.0673322	0.0678315	0.0698076	0.0695157	0.0696634	0.0703919	0.070977	0.0712476	0.0713337	0.0708119	0.0722788	0.0711701	0.0720671	0.0717996	0.0733361	0.074515	0.0771845	0.0792375	0.0818695	0.0839306	0.0828311	0.0858936	0.0879197	0.0911408	0.0907139	0.0903263	0.0947147	0.0950243	0.0958497	0.0942793	0.0958441	0.0916859	0.0909641	0.0917526	0.0914763	0.0888656	0.0921832	0.0918382	0.0930529	0.094925	0.0960977	0.0982729	0.0998612	0.100472
25500	-1252.4	-1568.57	316.174	0.0622359	0.0614883	0.0636169	0.066058	0.0667051	0.0693621	0.0698164	0.0708531	0.0712096	0.0703885	0.0699426	0.0710666	0.0703454	0.0709542	0.0710416	0.0706374	0.0713886	0.0726631	0.0714583	0.0728834	0.0742636	0.0773301	0.0798704	0.0801921	0.0815259	0.0848571	0.086544	0.0889051	0.0893251	0.0940956	0.0948356	0.0975794	0.0998269	0.100758	0.100958	0.103392	0.102477	0.100966	0.0980369	0.0974442	0.0970273	0.0978082	0.0979502	0.0980345	0.0996685	0.101573	0.101133	0.102078	0.103039	0.101871	0.100345
25510	-1241.22	-1569.02	327.806	0.0847811	0.0846963	0.0822768	0.0831554	0.0863033	0.0875208	0.0886179	0.0903461	0.0902318	0.0906196	0.0911301	0.0902303	0.092854	0.0914913	0.0944324	0.0947249	0.0955067	0.0965009	0.0944597	0.0954484	0.0957741	0.100957	0.105188	0.108441	0.111726	0.114216	0.116067	0.118987	0.12112	0.124478	0.128908	0.130999	0.134489	0.138459	0.141162	0.140496	0.139897	0.13828	0.138732	0.13833	0.135681	0.133609	0.134537	0.135483	0.137599	0.137968	0.139758	0.140919	0.140542	0.141437	0.137977
25520	-1266.79	-1568.39	301.603	0.0831168	0.085161	0.0832792	0.0859523	0.0875551	0.0887552	0.0888766	0.089314	0.0894601	0.0920689	0.0939504	0.093993	0.0951318	0.0952486	0.0947911	0.0953563	0.0970079	0.0968418	0.0972789	0.0972568	0.100997	0.105269	0.109704	0.113817	0.118012	0.122028	0.124318	0.125444	0.13066	0.138499	0.139975	0.142167	0.142198	0.146319	0.147187	0.148882	0.142655	0.140043	0.141427	0.14281	0.143238	0.140119	0.141268	0.14633	0.14609	0.145007	0.149284	0.153119	0.153145	0.150087	0.147088
25530	-1278.02	-1569.47	291.454	0.0413945	0.0415837	0.0419743	0.0414522	0.0425703	0.0437812	0.0447414	0.0449722	0.0454643	0.0451248	0.0468737	0.0487925	0.051662	0.0496012	0.0484316	0.0517282	0.0516124	0.0514976	0.0514341	0.0530894	0.0549098	0.0606126	0.0655538	0.0691494	0.0689186	0.0727647	0.07796	0.0839524	0.0875373	0.090524	0.0927495	0.0916509	0.0974664	0.102995	0.103948	0.102092	0.0984801	0.0968818	0.0969483	0.0961746	0.0963117	0.0947058	0.0943178	0.0962419	0.100315	0.104852	0.106288	0.106991	0.106885	0.11115	0.111451
25540	-1279.35	-1570.69	291.343	0.0839949	0.0845719	0.0847045	0.088132	0.0896274	0.0930384	0.0942818	0.0952476	0.0967845	0.0988278	0.0935433	0.0963557	0.1043	0.102944	0.104142	0.108988	0.10926	0.105228	0.105408	0.109506	0.117218	0.123983	0.129579	0.135465	0.142473	0.152398	0.159209	0.163248	0.171178	0.176475	0.191359	0.195287	0.197825	0.200141	0.20373	0.20214	0.203812	0.191388	0.188665	0.184936	0.187312	0.188535	0.191987	0.195216	0.198437	0.20279	0.212916	0.216454	0.217188	0.219075	0.216157
25550	-1227.02	-1567.83	340.815	0.0903743	0.09082	0.0933056	0.0941854	0.0936628	0.0961258	0.0974299	0.0988407	0.0983911	0.0988884	0.100093	0.100769	0.101878	0.102916	0.102508	0.102578	0.103467	0.10239	0.102712	0.103387	0.106667	0.110765	0.11583	0.120861	0.123768	0.127988	0.131309	0.133821	0.137035	0.142727	0.148198	0.152768	0.154492	0.155856	0.157942	0.156012	0.1481	0.146045	0.145995	0.147566	0.148428	0.146815	0.145022	0.150631	0.152714	0.153507	0.155078	0.157573	0.160828	0.157946	0.155217
25560	-1268.09	-1568.91	300.817	0.0752696	0.0774724	0.0770018	0.0793067	0.0797888	0.0804682	0.0818491	0.0820736	0.0834798	0.0855917	0.0861411	0.0857302	0.0860831	0.0880121	0.0888468	0.0904953	0.0904055	0.0876809	0.0900577	0.0929648	0.0953744	0.100683	0.104166	0.107936	0.112756	0.118564	0.121927	0.128758	0.135473	0.140485	0.147629	0.151935	0.155301	0.156388	0.158646	0.157106	0.152832	0.148744	0.146072	0.143262	0.146348	0.14293	0.143409	0.14498	0.150211	0.154784	0.155445	0.159536	0.162846	0.156889	0.156107
25570	-1238.44	-1569.04	330.595	0.125506	0.127294	0.127384	0.127999	0.127549	0.128303	0.12914	0.130036	0.130098	0.130596	0.131451	0.132921	0.133763	0.133607	0.134291	0.134729	0.133821	0.133115	0.134258	0.13647	0.138892	0.141114	0.143306	0.146964	0.149923	0.153299	0.156339	0.159213	0.16182	0.166412	0.168236	0.169203	0.169533	0.170881	0.173253	0.172446	0.169986	0.16691	0.16736	0.167475	0.167013	0.166887	0.166804	0.16761	0.169264	0.167776	0.16763	0.16993	0.169924	0.169605	0.169239
25580	-1256.39	-1570.27	313.883	0.0703933	0.0717899	0.072978	0.0734332	0.0728563	0.0741036	0.0746364	0.0747934	0.0752066	0.0754358	0.0751717	0.0748066	0.0748372	0.0752927	0.0752899	0.0759911	0.0754295	0.0759074	0.0760845	0.0765851	0.0787577	0.0805032	0.0824113	0.0852884	0.0859326	0.0882511	0.0902531	0.0905212	0.0917948	0.094116	0.0955591	0.0968104	0.0988441	0.0997596	0.0999377	0.0998333	0.0997984	0.0974483	0.096999	0.0960816	0.0967478	0.0953421	0.0960175	0.0965128	0.0957476	0.0968933	0.0966544	0.0970785	0.0978398	0.0969695	0.0963512
25590	-1264.47	-1569.46	304.994	0.0699325	0.0703664	0.069353	0.0701132	0.0705106	0.0704807	0.0713981	0.0732729	0.0720033	0.073783	0.0740551	0.0735253	0.0723107	0.0736764	0.0744532	0.0735486	0.0742901	0.0741445	0.0741655	0.0768667	0.0795921	0.0812764	0.0846581	0.0885724	0.0895758	0.0903244	0.0931895	0.0951832	0.0959718	0.0984371	0.0997652	0.101114	0.102971	0.104184	0.107111	0.106959	0.104014	0.103411	0.104221	0.103512	0.103908	0.102576	0.102496	0.101406	0.102542	0.102256	0.102683	0.104195	0.102612	0.102252	0.102357
25600	-1259.39	-1570.19	310.792	0.0443212	0.0441555	0.0446277	0.0442357	0.0446296	0.0449828	0.0456724	0.0470351	0.0475872	0.0485074	0.0485404	0.048467	0.0477111	0.0483677	0.0476407	0.0486602	0.049079	0.0497697	0.0513825	0.0521541	0.0541018	0.0564305	0.0607482	0.0652798	0.0692323	0.0724591	0.0748977	0.075691	0.078529	0.0831203	0.0846755	0.0866173	0.0882263	0.090488	0.0941204	0.0940603	0.0921369	0.093202	0.0908037	0.090656	0.0875662	0.0865026	0.0862321	0.0859486	0.0846342	0.0850241	0.0853806	0.087565	0.089321	0.0882308	0.0850903
25610	-1281.51	-1571.53	290.022	0.0172116	0.0184243	0.018345	0.0183627	0.0193514	0.0198069	0.019786	0.0199797	0.0203632	0.0206835	0.0202943	0.020559	0.0191073	0.0195369	0.0199021	0.019991	0.0204994	0.020636	0.0218299	0.0227319	0.0228404	0.0246472	0.0261922	0.0281863	0.0297033	0.0315174	0.0318125	0.0330198	0.0348396	0.0361585	0.0385796	0.03901	0.0412118	0.0417636	0.0415218	0.0417399	0.04112	0.0418075	0.0414812	0.0414812	0.0399971	0.0382783	0.0376667	0.0378785	0.0373484	0.0368513	0.0377067	0.0379981	0.0392231	0.0388496	0.037901
25620	-1275.61	-1573.09	297.48	0.00378336	0.00381282	0.0039408	0.00399009	0.00411239	0.00414227	0.00408159	0.00431407	0.004287	0.00431183	0.00420694	0.00432003	0.00423584	0.00422202	0.00430034	0.00434454	0.0043449	0.00440152	0.00460382	0.00495414	0.00532558	0.00567265	0.00602122	0.00624235	0.00651246	0.00687275	0.00730843	0.00767248	0.00795584	0.00829336	0.00860602	0.00884883	0.0092776	0.0094051	0.0097613	0.00978626	0.00982236	0.00935242	0.00939457	0.00949137	0.00950034	0.00888896	0.00882937	0.00876902	0.00859575	0.00875914	0.00891019	0.00922083	0.00903848	0.00896414	0.00888914
25630	-1300.34	-1572.56	272.22	0.0598319	0.0608242	0.0608982	0.0608188	0.061066	0.0625022	0.062951	0.062736	0.0632692	0.0643727	0.0619106	0.062782	0.0630039	0.0623467	0.0639305	0.0654561	0.064186	0.0660684	0.0669687	0.0695102	0.0751526	0.0819086	0.0857011	0.0892739	0.0897629	0.0947559	0.0964174	0.101634	0.105417	0.110904	0.112938	0.118905	0.122042	0.12534	0.126174	0.129005	0.125674	0.126905	0.125506	0.122446	0.120476	0.121175	0.120562	0.118063	0.117789	0.113927	0.116105	0.121454	0.118049	0.119017	0.120769
25640	-1263.06	-1570.73	307.678	0.076589	0.0775026	0.076463	0.0773141	0.0782376	0.0794297	0.079494	0.0795272	0.0805679	0.0803159	0.0798134	0.0795878	0.0796501	0.0786657	0.0780569	0.0784859	0.0789513	0.0794437	0.0810337	0.0819918	0.0853328	0.0886607	0.090821	0.0935306	0.0967547	0.0993774	0.101533	0.10447	0.107786	0.11048	0.112889	0.114908	0.118969	0.120725	0.122372	0.12172	0.120778	0.120474	0.120503	0.119736	0.118766	0.116841	0.116407	0.115231	0.114413	0.114712	0.114856	0.117509	0.11781	0.120874	0.118741
25650	-1261.43	-1570.27	308.843	0.025466	0.0252374	0.0257422	0.0263774	0.0265454	0.0264649	0.0267801	0.0268293	0.0266859	0.0267413	0.0259695	0.0264535	0.0265345	0.026175	0.0256312	0.0255406	0.0258316	0.0260258	0.0266328	0.0275004	0.0287108	0.0306016	0.0315468	0.0329284	0.0335093	0.0346848	0.0357258	0.0367982	0.0386654	0.0407154	0.0417733	0.0423572	0.0433984	0.044078	0.0446986	0.0450264	0.0441447	0.0435894	0.0435089	0.0431126	0.0426951	0.0425347	0.0421765	0.041827	0.0422918	0.0416092	0.0417421	0.0413976	0.0411451	0.0414015	0.0413548
25660	-1278.56	-1573.09	294.53	0.00353736	0.00362406	0.00367719	0.00366486	0.00366225	0.00365546	0.00360048	0.00369206	0.00368769	0.00367204	0.0036427	0.00359647	0.00355208	0.00353559	0.00354009	0.00355576	0.00360778	0.00357236	0.00358721	0.00377641	0.00396296	0.0041867	0.00445546	0.00455621	0.00467744	0.00485336	0.00500187	0.00513782	0.00537259	0.00568248	0.005916	0.00599269	0.00618352	0.00631412	0.00648968	0.00636202	0.00617959	0.00616536	0.00614331	0.0061172	0.00608582	0.00596244	0.00590176	0.00600403	0.00594235	0.00602333	0.00600689	0.00611196	0.00609375	0.00601385	0.00608903
25670	-1292.79	-1572.03	279.237	0.0114932	0.0117063	0.0117592	0.011776	0.0118854	0.0120828	0.0120435	0.011999	0.0120622	0.0119166	0.0118972	0.0116443	0.0117983	0.0116803	0.0114901	0.0115159	0.0116307	0.0116183	0.011658	0.0120708	0.0128634	0.0138153	0.0145996	0.0150739	0.0155903	0.0159641	0.0162457	0.0165738	0.0174959	0.0184876	0.01923	0.0194983	0.0200301	0.0205109	0.0205791	0.020778	0.0207418	0.0205195	0.0201618	0.0201395	0.0199531	0.0198132	0.0196162	0.0198484	0.0192768	0.019373	0.0191097	0.0194011	0.0197213	0.0197304	0.0198246
25680	-1347.64	-1570.02	222.377	0.0227426	0.0226687	0.0228069	0.0231498	0.0229481	0.0245073	0.0246214	0.0243939	0.0241985	0.0237254	0.0233898	0.0230662	0.0237137	0.0232828	0.023059	0.0220135	0.0224177	0.0228939	0.0232315	0.0248876	0.0263649	0.0290049	0.0316985	0.0318112	0.0340198	0.0370292	0.0399476	0.0406945	0.0428998	0.0476892	0.0507585	0.0528168	0.0538307	0.0550612	0.0562064	0.0556273	0.055364	0.0551929	0.0545162	0.0564208	0.0531928	0.0521152	0.0497081	0.0502018	0.0519389	0.0510973	0.0510801	0.0516587	0.0503366	0.0534173	0.050709
25690	-1322.23	-1573.4	251.168	0.00270143	0.00281939	0.00281325	0.00285616	0.00289315	0.00304228	0.00305689	0.00304719	0.0029752	0.00309368	0.00290361	0.00282832	0.00290639	0.00287589	0.00297056	0.00288886	0.00288476	0.00289186	0.002865	0.00308195	0.0032979	0.00350745	0.00376889	0.00392838	0.00424188	0.00448726	0.00466781	0.00515461	0.00554299	0.0056682	0.00609199	0.00627276	0.00687254	0.00697226	0.00684307	0.00678054	0.00681022	0.00657259	0.00667311	0.00666141	0.0065326	0.00607451	0.00600662	0.00606317	0.00608764	0.00623419	0.00607644	0.00587594	0.00597144	0.00607312	0.00590863
25700	-1289.36	-1572.66	283.299	0.0218213	0.0217225	0.0219954	0.0219313	0.0218761	0.0218288	0.0220737	0.0221056	0.0219366	0.0217296	0.021465	0.0217309	0.0220823	0.0221449	0.021618	0.0218581	0.0225709	0.0222105	0.0225931	0.0233617	0.0248051	0.0262633	0.0276071	0.0292907	0.0310635	0.0327681	0.0347917	0.0357882	0.0380695	0.0404349	0.0417464	0.0427459	0.0441471	0.0449167	0.0450584	0.0450543	0.0450926	0.0439164	0.0438266	0.044074	0.0431539	0.0422087	0.0413764	0.0415938	0.0414109	0.0409755	0.0408917	0.0404443	0.0400452	0.0398525	0.0391164
25710	-1269.26	-1570.73	301.475	0.0358985	0.0367499	0.0370472	0.0368725	0.0368776	0.037114	0.0372932	0.0373315	0.0364647	0.0365516	0.0368564	0.0372543	0.0374537	0.0375233	0.037777	0.0380165	0.0386511	0.0389086	0.0387366	0.0391533	0.0396643	0.0420093	0.0439126	0.0452811	0.0478868	0.0502375	0.052302	0.0541952	0.0552325	0.0577761	0.0590325	0.0604382	0.0622613	0.0635326	0.0636839	0.0636437	0.0630796	0.0611775	0.0617713	0.0600051	0.0592434	0.0590575	0.0583917	0.0581994	0.0583939	0.0578364	0.0575689	0.0583158	0.0584268	0.0587728	0.0588304
25720	-1301.84	-1572.26	270.419	0.0504497	0.0490339	0.0496162	0.0498455	0.0500831	0.0506857	0.0506174	0.0529906	0.0527426	0.0513434	0.0517499	0.0515577	0.049997	0.0506613	0.0523081	0.0533958	0.0555768	0.0563084	0.0547057	0.0567327	0.0608606	0.0664215	0.0732324	0.0793545	0.0863082	0.0952943	0.10517	0.111525	0.119067	0.131438	0.144047	0.149345	0.153845	0.168957	0.174707	0.167955	0.166986	0.158702	0.16064	0.151298	0.14257	0.139266	0.136664	0.132374	0.131064	0.134643	0.138685	0.143103	0.143073	0.145883	0.140575
25730	-1313.91	-1571.19	257.288	0.0554669	0.0556597	0.0582571	0.0558097	0.058557	0.0580874	0.0585082	0.0598825	0.0603334	0.0581335	0.0594181	0.055546	0.0571996	0.0580019	0.0564292	0.0595357	0.0629416	0.0615306	0.0627886	0.062882	0.0658547	0.0730325	0.0781096	0.0815238	0.0868405	0.0927426	0.0993528	0.106407	0.112019	0.122894	0.129923	0.13197	0.137068	0.139196	0.149126	0.14679	0.146785	0.146827	0.144207	0.134645	0.132572	0.128641	0.121749	0.118797	0.115328	0.121012	0.121383	0.121988	0.124609	0.122831	0.12706
25740	-1254.88	-1568.78	313.902	0.0694962	0.0699239	0.0718315	0.0731864	0.0731458	0.0729173	0.073132	0.0732052	0.0740323	0.0737651	0.07324	0.0736884	0.0737965	0.0741134	0.0741424	0.0741223	0.0745841	0.0748199	0.0757662	0.07563	0.0804669	0.0847128	0.0879433	0.0928089	0.0971792	0.103105	0.106444	0.10804	0.112923	0.117732	0.124159	0.12572	0.13094	0.136424	0.136617	0.136551	0.136101	0.131812	0.128552	0.128935	0.125123	0.121534	0.119118	0.119287	0.119529	0.118984	0.118444	0.123275	0.124785	0.123787	0.121723
25750	-1246.43	-1570.1	323.673	0.0485881	0.0492414	0.0500682	0.0501483	0.0501052	0.0501263	0.0504797	0.0506147	0.0506402	0.0504697	0.0502683	0.0499338	0.0503244	0.0505306	0.0507312	0.0507665	0.0503727	0.0503074	0.0504898	0.0508176	0.0526445	0.05479	0.0569209	0.0580195	0.059802	0.0619097	0.0645399	0.0657071	0.06757	0.0700988	0.0714575	0.0718395	0.073257	0.0743423	0.075716	0.0750229	0.0745982	0.0726566	0.0722176	0.0719529	0.0706621	0.0699299	0.0684559	0.0685532	0.06925	0.0688571	0.0683961	0.0688114	0.0697801	0.0698859	0.0692933
25760	-1268.77	-1568.48	299.71	0.0801905	0.0805349	0.0805354	0.0817866	0.0831212	0.0846028	0.0834259	0.0839062	0.0831269	0.0833358	0.0831871	0.0824844	0.0820372	0.0840987	0.0844968	0.0840118	0.0831917	0.0824407	0.0827436	0.0843265	0.0863242	0.0905314	0.0940356	0.0983778	0.102763	0.104915	0.108091	0.11266	0.116491	0.122179	0.126027	0.125836	0.130191	0.129608	0.131948	0.127984	0.12841	0.124989	0.123057	0.123599	0.122322	0.120057	0.118837	0.118764	0.121733	0.121086	0.119601	0.120489	0.122913	0.12165	0.120713
25770	-1213.81	-1568.64	354.83	0.0774989	0.078625	0.0790194	0.0798372	0.0801033	0.0801571	0.0799886	0.0799148	0.0796194	0.0792434	0.0791913	0.0790614	0.0790678	0.0787931	0.0786598	0.0796372	0.0804967	0.0804316	0.0800683	0.0801702	0.0820739	0.0850651	0.0878222	0.0901192	0.0921829	0.0943168	0.095804	0.0978857	0.100528	0.104063	0.106479	0.109219	0.112121	0.113102	0.113609	0.112842	0.110443	0.109423	0.108902	0.108995	0.107236	0.106514	0.106752	0.106041	0.105691	0.105974	0.107202	0.107084	0.107851	0.107351	0.105988
25780	-1251.66	-1568.48	316.823	0.085125	0.0867702	0.086269	0.0879748	0.0884152	0.0882736	0.0887865	0.0896804	0.0893787	0.0871431	0.0875337	0.0874301	0.087219	0.0868519	0.087017	0.0871545	0.0896542	0.0894706	0.0891533	0.0895507	0.0910511	0.0955677	0.0988447	0.101143	0.104845	0.105688	0.109374	0.11219	0.117149	0.118957	0.120136	0.124598	0.128233	0.129217	0.129564	0.128551	0.127464	0.125862	0.124613	0.123882	0.12305	0.122237	0.120529	0.120596	0.122307	0.121218	0.12237	0.123396	0.122583	0.12347	0.123236
25790	-1244.23	-1573.48	329.253	0.000205794	0.000206724	0.000207005	0.000209228	0.00021043	0.000210355	0.000210477	0.000210351	0.000210666	0.000209045	0.000206983	0.000206682	0.000207202	0.000208259	0.000207798	0.000208595	0.000208014	0.000207491	0.000208896	0.000211114	0.000213673	0.000217657	0.000222031	0.000226626	0.00023046	0.000232931	0.000235007	0.000237085	0.000242308	0.00024737	0.000250001	0.000251094	0.000253487	0.000254775	0.000255198	0.000255082	0.000254495	0.000251379	0.000249239	0.000248329	0.000246366	0.000246472	0.000245061	0.000244138	0.000244692	0.00024388	0.000245967	0.000249176	0.000249772	0.000250364	0.000249295
25800	-1257.98	-1572.63	314.652	0.00124099	0.00125841	0.00125712	0.00126385	0.00125517	0.00124903	0.00128135	0.00128724	0.00129422	0.00128028	0.0012572	0.00126657	0.00128879	0.00128112	0.00127396	0.00127996	0.00127086	0.00129358	0.00127987	0.00131197	0.00133003	0.00137646	0.00142372	0.00146214	0.00148808	0.00152665	0.00156584	0.0016107	0.00164787	0.00170731	0.00175249	0.00177384	0.00180323	0.00178654	0.00177642	0.00176742	0.00174486	0.00172626	0.00170793	0.00171299	0.00171531	0.00167935	0.00168726	0.00169143	0.0016634	0.00167524	0.00170638	0.00173679	0.00174625	0.00176344	0.00174423
25810	-1194.7	-1568.72	374.021	0.036768	0.036995	0.0373237	0.0372426	0.0371535	0.0371514	0.0372763	0.0372774	0.0373532	0.0371826	0.0371336	0.037176	0.0372219	0.0371898	0.0372275	0.0371281	0.0374027	0.0374687	0.0375031	0.0376235	0.0380685	0.0384169	0.0385994	0.0391954	0.0395408	0.0397624	0.0399558	0.040052	0.0405115	0.0411891	0.0413059	0.0413551	0.0416742	0.0418063	0.0420071	0.0416885	0.0416642	0.0413272	0.0411969	0.0411375	0.0407592	0.0405949	0.0404025	0.0407162	0.0406356	0.0408362	0.0407602	0.0410586	0.0412716	0.0412257	0.0408301
25820	-1194.27	-1568.35	374.08	0.0494139	0.0496348	0.0492251	0.0493558	0.0493109	0.0491659	0.0492438	0.0494121	0.0494655	0.0493738	0.0494071	0.0490751	0.0491632	0.0492437	0.0494167	0.0493762	0.0495882	0.0497263	0.0498263	0.0499709	0.0502131	0.0511104	0.0515831	0.0520751	0.0522628	0.0528355	0.0531799	0.0536177	0.0539777	0.0542907	0.0547991	0.055238	0.0555568	0.0555737	0.0555063	0.0554303	0.0551945	0.0549607	0.0549168	0.0543572	0.0541545	0.05385	0.0534793	0.0536761	0.053938	0.05423	0.0543865	0.0545005	0.0545689	0.0547723	0.0540823
25830	-1208.91	-1568.82	359.91	0.0695467	0.070339	0.0703599	0.0702817	0.0705247	0.070259	0.070199	0.070505	0.0705189	0.0703452	0.0701225	0.0697072	0.0696445	0.0697778	0.069936	0.0706975	0.0706662	0.0706254	0.0710534	0.0713799	0.0727428	0.0738494	0.0752603	0.0757978	0.0772348	0.0781878	0.0793223	0.0800063	0.0807421	0.0812432	0.0820889	0.08231	0.0834311	0.0838309	0.0839699	0.0837272	0.082802	0.0814283	0.0817332	0.0816489	0.0812149	0.0804349	0.0799587	0.0794723	0.0800858	0.0802381	0.081078	0.0816022	0.0822049	0.0820052	0.0813582
25840	-1184.49	-1570.25	385.762	0.0551459	0.0553363	0.0551648	0.0553279	0.055438	0.055297	0.0552947	0.0553354	0.0550715	0.0549847	0.0550385	0.0550856	0.0550601	0.0550345	0.0551756	0.0552951	0.055355	0.0553957	0.055519	0.0557741	0.0559124	0.0562828	0.0566643	0.0573189	0.0580224	0.0584645	0.0586483	0.0589554	0.059194	0.0596139	0.0599437	0.0599771	0.0600327	0.0602677	0.0604787	0.0603387	0.0600077	0.0597245	0.0594672	0.0592793	0.059312	0.059263	0.0591641	0.0588738	0.0589359	0.0591586	0.0592156	0.0593732	0.0594981	0.0596979	0.0594514
