Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
450	-1551.32	-1568.62	17.296	0.182663	0.170077	0.192596	0.201543	0.193803	0.198929	0.204787	0.203175	0.209271	0.217797	0.215754	-1.70011	-1.7715	-1.64716	-1.60175	-1.64091	-1.61481	-1.58578	-1.59369	-1.56412	-1.52419	-1.53362	-1.2867	-1.23525	-1.35323	-1.28324	-1.33627	-1.46315	-1.54868	-1.48347	-1.51391	-1.63978	-1.72156	0.276182	0.290761	0.258405	0.277138	0.262824	0.231507	0.212529	0.226849	0.220049	0.194023	0.178787
460	-1549.65	-1568.64	18.9913	0.161098	0.156182	0.167399	0.159953	0.162335	0.159908	0.181838	0.189182	0.202604	0.202697	0.184324	-1.82574	-1.85674	-1.78738	-1.83287	-1.81809	-1.83316	-1.70464	-1.66504	-1.5965	-1.59604	-1.69106	-1.18268	-1.34896	-1.36493	-1.39721	-1.49114	-1.55245	-1.61738	-1.62611	-1.62816	-1.57583	-1.51807	0.306458	0.259511	0.255398	0.247285	0.225116	0.211728	0.198418	0.196694	0.196291	0.206836	0.219134
470	-1547.08	-1567.85	20.7708	0.122718	0.12125	0.131282	0.14055	0.144643	0.154109	0.167041	0.170116	0.166718	0.177673	0.17967	-2.09786	-2.1099	-2.03041	-1.96219	-1.93348	-1.8701	-1.78952	-1.77128	-1.79145	-1.72781	-1.71663	-1.40744	-1.45972	-1.55606	-1.57164	-1.62937	-1.75332	-1.79527	-1.79449	-1.91939	-1.91767	-1.85418	0.244769	0.232301	0.210966	0.207704	0.196053	0.173199	0.166082	0.166212	0.146696	0.146949	0.156581
480	-1547.53	-1569.43	21.8906	0.136499	0.149839	0.161884	0.171799	0.179781	0.172799	0.1782	0.171207	0.178856	0.180388	0.173446	-1.99144	-1.89819	-1.82087	-1.76143	-1.71602	-1.75563	-1.72485	-1.76488	-1.72118	-1.71264	-1.75189	-1.22689	-1.3339	-1.35202	-1.29892	-1.34708	-1.38247	-1.47496	-1.56503	-1.58711	-1.64015	-1.71721	0.293203	0.263447	0.258718	0.272827	0.259998	0.250959	0.228788	0.209082	0.204515	0.193951	0.179566
490	-1546.73	-1569.38	22.6518	0.144003	0.146031	0.145832	0.160595	0.15639	0.15456	0.152462	0.147434	0.167129	0.155682	0.138471	-1.93792	-1.92393	-1.9253	-1.82887	-1.8554	-1.86717	-1.88084	-1.91438	-1.78899	-1.85994	-1.9771	-1.31197	-1.32596	-1.38826	-1.42471	-1.39314	-1.46177	-1.52192	-1.49982	-1.46682	-1.5156	-1.47185	0.26929	0.265549	0.24951	0.240577	0.248294	0.231825	0.218292	0.223169	0.230659	0.219677	0.229501
500	-1560.89	-1576.21	15.3262	0.189408	0.180086	0.169555	0.172755	0.169818	0.196166	0.208125	0.200968	0.196989	0.207452	0.187138	-1.66385	-1.71432	-1.77458	-1.75588	-1.77303	-1.62879	-1.56962	-1.60461	-1.62461	-1.57285	-1.67591	-1.34557	-1.4667	-1.49751	-1.51777	-1.54935	-1.68293	-1.81247	-1.78262	-1.79174	-1.92764	-1.93954	0.260392	0.230686	0.223687	0.219199	0.212385	0.185829	0.16325	0.168197	0.16667	0.145491	0.143771
510	-1544.56	-1571.46	26.9009	0.110442	0.119075	0.117136	0.119978	0.114463	0.117022	0.117485	0.117818	0.124315	0.12527	0.122239	-2.20326	-2.128	-2.14442	-2.12045	-2.1675	-2.14539	-2.14144	-2.13861	-2.08494	-2.07728	-2.10178	-1.50405	-1.49123	-1.52052	-1.5367	-1.58641	-1.59175	-1.71429	-1.74186	-1.75509	-1.80158	-1.74923	0.222228	0.225097	0.218597	0.215089	0.204659	0.20357	0.180091	0.175193	0.172892	0.165038	0.173907
520	-1546.69	-1568.72	22.0328	0.107847	0.108543	0.109208	0.114542	0.107506	0.11049	0.11086	0.116646	0.118673	0.122005	0.116016	-2.22705	-2.22061	-2.2145	-2.16682	-2.23021	-2.20283	-2.19949	-2.14861	-2.13138	-2.10369	-2.15403	-1.40559	-1.50313	-1.61139	-1.61827	-1.60168	-1.76702	-1.69193	-1.69466	-1.6389	-1.6394	-1.64524	0.245224	0.222434	0.199611	0.198241	0.201559	0.170841	0.184165	0.183661	0.194193	0.194096	0.192966
530	-1549.66	-1567.97	18.311	0.118759	0.123635	0.123145	0.131927	0.139781	0.146772	0.152106	0.157585	0.187959	0.195338	0.206942	-2.13066	-2.09042	-2.09439	-2.02551	-1.96768	-1.91887	-1.88318	-1.84779	-1.67153	-1.63302	-1.57532	-1.33718	-1.45236	-1.54114	-1.53785	-1.5113	-1.56512	-1.61388	-1.63461	-1.50295	-1.46839	-1.4594	0.262585	0.234017	0.214137	0.214843	0.220622	0.209062	0.199114	0.195028	0.222473	0.230296	0.232376
540	-1546.48	-1567.36	20.8848	0.167491	0.191222	0.18644	0.176014	0.172026	0.170257	0.167917	0.161598	0.156545	0.166876	0.173966	-1.78683	-1.65432	-1.67965	-1.73719	-1.76011	-1.77045	-1.78429	-1.82265	-1.85441	-1.79051	-1.74889	-1.24525	-1.22145	-1.35141	-1.35054	-1.45647	-1.50495	-1.5805	-1.63083	-1.5639	-1.51859	-1.46862	0.287868	0.294801	0.258875	0.259099	0.233058	0.222029	0.205872	0.195767	0.209317	0.219021	0.230243
550	-1547.98	-1568.92	20.9403	0.225616	0.241091	0.220021	0.239521	0.249548	0.22735	0.228388	0.224999	0.200422	0.197466	0.179346	-1.48892	-1.42258	-1.51403	-1.42911	-1.3881	-1.48126	-1.47671	-1.49166	-1.60733	-1.62219	-1.71844	-1.0932	-1.10496	-1.13479	-1.21375	-1.29724	-1.36791	-1.30207	-1.28676	-1.31236	-1.3273	-1.30669	0.335142	0.331225	0.32149	0.297081	0.273285	0.254638	0.271967	0.276165	0.269184	0.265192	0.270714
560	-1555.91	-1569.18	13.27	0.127439	0.123412	0.107669	0.110174	0.113116	0.110968	0.109195	0.0987638	0.108318	0.108514	0.0972519	-2.06012	-2.09223	-2.22869	-2.20569	-2.17934	-2.19851	-2.21462	-2.31502	-2.22268	-2.22087	-2.33045	-1.43084	-1.41604	-1.52141	-1.67917	-1.75032	-1.71224	-1.81379	-1.9161	-1.95629	-1.95203	-1.83278	0.239108	0.242674	0.218405	0.186528	0.173719	0.18046	0.163035	0.14718	0.141381	0.141986	0.159969
570	-1545.39	-1567.58	22.1916	0.144913	0.148176	0.159638	0.156303	0.154219	0.15847	0.171854	0.151039	0.155087	0.143221	0.152249	-1.93162	-1.90936	-1.83485	-1.85596	-1.86938	-1.84219	-1.76111	-1.89022	-1.86377	-1.94337	-1.88224	-1.34343	-1.38799	-1.42779	-1.48705	-1.58249	-1.61923	-1.64471	-1.61208	-1.58799	-1.68091	-1.6769	0.26095	0.249577	0.239838	0.226039	0.205462	0.198051	0.193069	0.199472	0.204336	0.186205	0.186952
580	-1546.73	-1568.15	21.419	0.145582	0.152187	0.152554	0.159582	0.156132	0.149422	0.155082	0.140061	0.148187	0.155602	0.147919	-1.92701	-1.88264	-1.88024	-1.8352	-1.85705	-1.90098	-1.8638	-1.96568	-1.90928	-1.86046	-1.91109	-1.27884	-1.3348	-1.41285	-1.51405	-1.469	-1.48936	-1.49514	-1.63876	-1.6911	-1.63099	-1.62632	0.278361	0.26321	0.243448	0.220018	0.230156	0.225517	0.224218	0.194221	0.184317	0.195736	0.196651
590	-1549.85	-1570.54	20.6915	0.177249	0.173384	0.177377	0.184295	0.192831	0.175868	0.177929	0.188748	0.182131	0.163497	0.161736	-1.7302	-1.75224	-1.72948	-1.69122	-1.64594	-1.73802	-1.72637	-1.66734	-1.70303	-1.81096	-1.82179	-1.28119	-1.42698	-1.41719	-1.38365	-1.33648	-1.45772	-1.45754	-1.40037	-1.44093	-1.43788	-1.51715	0.277707	0.240034	0.242395	0.250662	0.26277	0.232766	0.232809	0.246507	0.236708	0.23743	0.219337
600	-1547.29	-1569.07	21.781	0.149232	0.160654	0.165436	0.167788	0.17532	0.175814	0.167326	0.169897	0.161439	0.185822	0.175641	-1.90225	-1.8285	-1.79917	-1.78505	-1.74114	-1.73833	-1.78781	-1.77256	-1.82363	-1.68296	-1.73931	-1.35977	-1.37344	-1.45345	-1.52739	-1.46959	-1.41114	-1.44166	-1.4896	-1.5161	-1.5326	-1.4184	0.256719	0.253234	0.233762	0.217101	0.230021	0.243864	0.236534	0.225462	0.219566	0.215973	0.242102
610	-1547.41	-1567.67	20.2555	0.18262	0.216754	0.220063	0.233943	0.237933	0.226363	0.220201	0.21909	0.225969	0.207242	0.188534	-1.70035	-1.52899	-1.51384	-1.45268	-1.43577	-1.48561	-1.51322	-1.51827	-1.48736	-1.57387	-1.66847	-1.16273	-1.21291	-1.26553	-1.268	-1.31842	-1.37042	-1.44076	-1.40243	-1.45149	-1.53598	-1.48607	0.312632	0.297331	0.28209	0.281393	0.267559	0.254001	0.236749	0.245998	0.234222	0.215245	0.22626
620	-1548.64	-1570.51	21.8707	0.248482	0.266715	0.272672	0.276532	0.250208	0.258602	0.24513	0.250646	0.251105	0.253252	0.246977	-1.39238	-1.32158	-1.29948	-1.28543	-1.38546	-1.35246	-1.40597	-1.38371	-1.38189	-1.37337	-1.39846	-1.12142	-1.05743	-1.14836	-1.30554	-1.28593	-1.22433	-1.25078	-1.23507	-1.21059	-1.28212	-1.2242	0.325816	0.347346	0.317156	0.271025	0.276394	0.293955	0.286282	0.290815	0.298022	0.277447	0.293993
630	-1547.12	-1567.85	20.7367	0.179449	0.17931	0.194749	0.203956	0.219016	0.203409	0.207691	0.207681	0.192631	0.200032	0.198727	-1.71786	-1.71864	-1.63605	-1.58985	-1.51861	-1.59254	-1.5717	-1.57175	-1.64698	-1.60928	-1.61582	-1.21591	-1.24862	-1.21916	-1.39195	-1.42707	-1.4465	-1.51771	-1.44122	-1.36034	-1.40079	-1.38099	0.296441	0.2869	0.295479	0.248591	0.240012	0.235394	0.219214	0.236638	0.256574	0.246401	0.25133
640	-1552.21	-1571.29	19.0826	0.107234	0.102342	0.109587	0.114211	0.11191	0.122763	0.132964	0.127551	0.130557	0.131298	0.145971	-2.23274	-2.27943	-2.21103	-2.1697	-2.19006	-2.0975	-2.01768	-2.05924	-2.03595	-2.03028	-1.92434	-1.53873	-1.59601	-1.63247	-1.72822	-1.70142	-1.79692	-1.86982	-1.82549	-1.96698	-1.91486	-1.93174	0.214653	0.202703	0.195447	0.177601	0.182424	0.16581	0.154151	0.161139	0.139878	0.147362	0.144896
650	-1547.91	-1568.13	20.2197	0.15833	0.169191	0.169629	0.173886	0.181676	0.176338	0.181574	0.19202	0.215166	0.209622	0.200331	-1.84308	-1.77673	-1.77414	-1.74935	-1.70553	-1.73535	-1.70609	-1.65016	-1.53635	-1.56245	-1.60778	-1.2591	-1.39013	-1.45016	-1.45375	-1.47507	-1.5744	-1.61707	-1.66171	-1.71713	-1.77504	-1.89615	0.283909	0.249043	0.234533	0.233693	0.228762	0.207131	0.19848	0.189814	0.17958	0.169477	0.150146
660	-1546.31	-1566.91	20.5939	0.138579	0.151492	0.169739	0.190237	0.184046	0.191088	0.173897	0.184994	0.173979	0.172704	0.162567	-1.97631	-1.88722	-1.77349	-1.65948	-1.69257	-1.65502	-1.74929	-1.68743	-1.74882	-1.75618	-1.81667	-1.35265	-1.31522	-1.44412	-1.47445	-1.49291	-1.50147	-1.52484	-1.50591	-1.51975	-1.48752	-1.54117	0.258554	0.268416	0.235953	0.228904	0.224719	0.222802	0.217656	0.221816	0.218766	0.225932	0.214131
670	-1549.56	-1570.86	21.2971	0.137179	0.133152	0.151472	0.148045	0.157329	0.161337	0.151448	0.157336	0.150442	0.158583	0.157561	-1.98647	-2.01626	-1.88735	-1.91024	-1.84942	-1.82426	-1.88751	-1.84937	-1.89418	-1.84148	-1.84794	-1.41538	-1.56837	-1.59826	-1.70251	-1.73325	-1.70684	-1.74059	-1.72545	-1.65311	-1.64812	-1.64562	0.242832	0.208384	0.202248	0.182225	0.176709	0.181438	0.175417	0.178093	0.191453	0.192411	0.192893
680	-1547.32	-1569.11	21.7835	0.16056	0.174676	0.192912	0.187975	0.184344	0.182629	0.195494	0.195714	0.210498	0.211408	0.220076	-1.82909	-1.74482	-1.64552	-1.67145	-1.69095	-1.7003	-1.63223	-1.6311	-1.55828	-1.55397	-1.51378	-1.34491	-1.32301	-1.42535	-1.50853	-1.53954	-1.61361	-1.68723	-1.68959	-1.65933	-1.66751	-1.55649	0.260564	0.266333	0.240424	0.221235	0.21448	0.199167	0.185031	0.184596	0.190266	0.188716	0.210875
690	-1545.1	-1569.54	24.4452	0.169797	0.16859	0.176262	0.196049	0.198085	0.182159	0.206189	0.20612	0.218536	0.215846	0.214115	-1.77315	-1.78028	-1.73578	-1.62939	-1.61906	-1.70288	-1.57896	-1.5793	-1.52081	-1.53319	-1.54124	-1.30237	-1.31295	-1.38288	-1.33694	-1.33617	-1.32066	-1.30482	-1.29173	-1.33945	-1.39867	-1.3623	0.271886	0.269026	0.250855	0.262647	0.262851	0.266958	0.271222	0.274795	0.26199	0.246925	0.256071
700	-1551.71	-1567.62	15.9136	0.149374	0.161846	0.170217	0.161332	0.168929	0.175246	0.181372	0.174487	0.184613	0.1843	0.17509	-1.9013	-1.82111	-1.77068	-1.82429	-1.77828	-1.74157	-1.7072	-1.7459	-1.6895	-1.69119	-1.74245	-1.33697	-1.35752	-1.52106	-1.61432	-1.69567	-1.60551	-1.57324	-1.49319	-1.46375	-1.28912	-1.28598	0.26264	0.257298	0.21848	0.199025	0.183476	0.200787	0.207373	0.224656	0.231367	0.275512	0.27638
710	-1547.02	-1570.37	23.3501	0.14318	0.143741	0.157589	0.154597	0.157062	0.170181	0.187682	0.185192	0.191961	0.17868	0.178383	-1.94365	-1.93974	-1.84777	-1.86693	-1.85112	-1.77089	-1.67301	-1.68636	-1.65046	-1.72216	-1.72382	-1.31237	-1.38647	-1.41863	-1.40535	-1.35754	-1.35393	-1.39874	-1.31433	-1.26665	-1.18878	-1.24984	0.269181	0.249957	0.242045	0.245282	0.257292	0.258222	0.246909	0.268653	0.281774	0.304592	0.286551
720	-1543.98	-1569.5	25.528	0.218302	0.223695	0.241103	0.241599	0.262679	0.279776	0.253547	0.249887	0.237232	0.223605	0.231846	-1.52187	-1.49747	-1.42253	-1.42048	-1.33682	-1.27377	-1.37221	-1.38675	-1.43872	-1.49787	-1.46168	-1.18815	-1.1529	-1.23504	-1.2138	-1.1996	-1.17005	-1.14288	-1.1023	-1.08963	-1.08637	-1.07175	0.304786	0.315721	0.290824	0.297067	0.301316	0.31035	0.318899	0.332106	0.33634	0.33744	0.342407
730	-1546.71	-1567.61	20.9007	0.183669	0.184711	0.206423	0.215139	0.237728	0.23684	0.253387	0.229191	0.243943	0.262041	0.246664	-1.69462	-1.68896	-1.57783	-1.53647	-1.43663	-1.44037	-1.37284	-1.4732	-1.41082	-1.33926	-1.39973	-1.18794	-1.2099	-1.34662	-1.33356	-1.34126	-1.30111	-1.29467	-1.29737	-1.24391	-1.26399	-1.20821	0.304849	0.298229	0.260118	0.263538	0.261516	0.27223	0.273987	0.273251	0.288256	0.282525	0.298732
740	-1548.56	-1569.59	21.03	0.202364	0.206797	0.214822	0.23781	0.262275	0.273367	0.261416	0.268743	0.260969	0.269458	0.260504	-1.59769	-1.57602	-1.53795	-1.43628	-1.33836	-1.29694	-1.34164	-1.314	-1.34335	-1.31134	-1.34514	-1.18201	-1.30166	-1.34313	-1.28625	-1.23107	-1.16284	-1.23523	-1.1127	-1.14245	-1.15798	-1.17312	0.30666	0.272079	0.261028	0.276304	0.291981	0.312596	0.290769	0.328671	0.319037	0.314119	0.309399
750	-1546.16	-1567.87	21.7178	0.159479	0.16848	0.190528	0.197506	0.187943	0.215956	0.230182	0.235341	0.259618	0.282689	0.270791	-1.83584	-1.78094	-1.65796	-1.62199	-1.67162	-1.53268	-1.46888	-1.44672	-1.34854	-1.26341	-1.30641	-1.25205	-1.30272	-1.31256	-1.34018	-1.36267	-1.37046	-1.32838	-1.37723	-1.37971	-1.35681	-1.3556	0.285919	0.271791	0.26913	0.261798	0.255976	0.253989	0.264906	0.252277	0.251651	0.257482	0.257793
760	-1544.82	-1570.43	25.6109	0.181835	0.180916	0.185473	0.206662	0.208484	0.195031	0.187326	0.191325	0.183815	0.190255	0.189526	-1.70466	-1.70972	-1.68485	-1.57667	-1.56789	-1.63459	-1.67491	-1.65378	-1.69383	-1.65939	-1.66323	-1.33577	-1.35658	-1.34185	-1.35607	-1.46588	-1.53165	-1.53386	-1.59064	-1.60367	-1.56007	-1.51502	0.262957	0.257539	0.261362	0.257671	0.230874	0.216179	0.215701	0.203795	0.201157	0.210121	0.219804
770	-1546.96	-1569.17	22.2141	0.16524	0.161253	0.166886	0.162834	0.180796	0.191454	0.189993	0.175384	0.184192	0.202059	0.2134	-1.80036	-1.82478	-1.79044	-1.81503	-1.71039	-1.65311	-1.66077	-1.74078	-1.69177	-1.5992	-1.54459	-1.2334	-1.24652	-1.2886	-1.34531	-1.36326	-1.43031	-1.50729	-1.63081	-1.63892	-1.67756	-1.67395	0.291301	0.287503	0.275655	0.260459	0.255826	0.239234	0.221509	0.195771	0.19419	0.186828	0.187505
780	-1546.91	-1569.15	22.2352	0.129961	0.133204	0.127672	0.121152	0.118572	0.12462	0.122139	0.117151	0.110598	0.100054	0.102613	-2.04052	-2.01587	-2.05829	-2.11071	-2.13224	-2.08249	-2.1026	-2.14429	-2.20186	-2.30204	-2.27679	-1.33865	-1.42888	-1.44432	-1.50079	-1.56479	-1.6171	-1.63733	-1.66559	-1.81429	-1.84384	-1.791	0.262199	0.239576	0.235907	0.222955	0.209132	0.198473	0.194499	0.189079	0.162954	0.158209	0.166794
790	-1546.33	-1569.48	23.1504	0.194112	0.19505	0.198792	0.208558	0.197222	0.195528	0.183785	0.194425	0.183835	0.174626	0.181719	-1.63932	-1.6345	-1.6155	-1.56754	-1.62343	-1.63205	-1.69399	-1.63771	-1.69372	-1.74511	-1.70529	-1.28398	-1.24878	-1.20008	-1.29861	-1.37956	-1.50892	-1.49107	-1.5222	-1.57245	-1.56413	-1.51356	0.276933	0.286854	0.30117	0.27291	0.25169	0.221149	0.225132	0.218231	0.207536	0.209271	0.220124
800	-1543.38	-1569.94	26.5557	0.16933	0.159092	0.1705	0.168416	0.173621	0.190743	0.20091	0.206732	0.210712	0.207334	0.222854	-1.77591	-1.83828	-1.76902	-1.78132	-1.75088	-1.65683	-1.6049	-1.57633	-1.55726	-1.57342	-1.50124	-1.28475	-1.30931	-1.27777	-1.31001	-1.37583	-1.39034	-1.37608	-1.37082	-1.43331	-1.44824	-1.4655	0.27672	0.270007	0.278657	0.269818	0.252631	0.24899	0.252567	0.253899	0.238519	0.234983	0.230963
810	-1550.54	-1568.69	18.1489	0.193674	0.210976	0.244294	0.243852	0.236956	0.240622	0.255293	0.269214	0.30653	0.275812	0.275811	-1.64158	-1.55601	-1.40938	-1.41119	-1.43988	-1.42453	-1.36534	-1.31225	-1.18244	-1.28804	-1.28804	-1.16392	-1.22321	-1.27831	-1.18643	-1.21382	-1.26905	-1.22065	-1.27121	-1.2878	-1.37819	-1.41647	0.312261	0.294283	0.278507	0.305309	0.297059	0.281097	0.295037	0.280492	0.275876	0.252035	0.24257
820	-1546.16	-1570.53	24.365	0.153056	0.169482	0.173944	0.177586	0.181822	0.188681	0.198225	0.209338	0.220589	0.204036	0.205097	-1.87695	-1.77501	-1.74902	-1.7283	-1.70473	-1.6677	-1.61835	-1.5638	-1.51146	-1.58946	-1.58427	-1.28425	-1.24638	-1.27814	-1.22983	-1.25616	-1.28053	-1.3828	-1.39109	-1.28962	-1.27343	-1.28196	0.276858	0.287544	0.278554	0.292344	0.284746	0.27789	0.250874	0.248803	0.275375	0.279871	0.277492
830	-1548.68	-1570.67	21.9928	0.186423	0.199303	0.213533	0.20665	0.207377	0.23102	0.222468	0.230798	0.243042	0.242437	0.284477	-1.67974	-1.61293	-1.54396	-1.57673	-1.57322	-1.46525	-1.50297	-1.46621	-1.41452	-1.41701	-1.2571	-1.11231	-1.17346	-1.18588	-1.2316	-1.28394	-1.2388	-1.23219	-1.24245	-1.25013	-1.17638	-1.13292	0.328799	0.309296	0.305478	0.291826	0.276945	0.28973	0.291654	0.288677	0.286467	0.308393	0.322092
840	-1540.67	-1569.49	28.8188	0.196609	0.215511	0.217193	0.206393	0.217595	0.220368	0.235897	0.243524	0.247359	0.238712	0.240547	-1.62654	-1.53474	-1.52697	-1.57797	-1.52512	-1.51246	-1.44436	-1.41254	-1.39692	-1.4325	-1.42484	-1.24349	-1.23073	-1.25607	-1.26095	-1.27672	-1.27274	-1.25004	-1.25753	-1.27688	-1.25931	-1.23546	0.288375	0.29208	0.284772	0.283384	0.27895	0.280064	0.286493	0.284355	0.278906	0.283851	0.290701
850	-1542.03	-1569.68	27.6462	0.160562	0.173336	0.177206	0.168233	0.170536	0.164889	0.169408	0.178806	0.183515	0.199379	0.197398	-1.82908	-1.75253	-1.73044	-1.78241	-1.76881	-1.80248	-1.77545	-1.72146	-1.69546	-1.61255	-1.62253	-1.30355	-1.35521	-1.37762	-1.41027	-1.41754	-1.42456	-1.37909	-1.37866	-1.37098	-1.43378	-1.44778	0.271567	0.257892	0.252178	0.244076	0.242309	0.240615	0.251808	0.251915	0.253859	0.238406	0.235093
860	-1549.29	-1568.49	19.1999	0.158892	0.147147	0.161909	0.154991	0.160784	0.184775	0.205737	0.194679	0.207928	0.200218	0.209415	-1.83953	-1.91632	-1.82072	-1.86439	-1.82769	-1.68861	-1.58115	-1.6364	-1.57056	-1.60835	-1.56344	-1.30998	-1.41063	-1.42628	-1.48917	-1.5118	-1.53304	-1.43567	-1.44667	-1.47658	-1.43251	-1.48553	0.269826	0.243989	0.2402	0.225561	0.220513	0.215878	0.237955	0.235352	0.228417	0.23871	0.226383
870	-1547.1	-1570	22.8955	0.239494	0.258474	0.250749	0.26987	0.284675	0.276246	0.272503	0.313907	0.313646	0.342267	0.350453	-1.42923	-1.35296	-1.3833	-1.30981	-1.25641	-1.28646	-1.30011	-1.15866	-1.15949	-1.07216	-1.04853	-1.07328	-1.08147	-1.12788	-1.1785	-1.19167	-1.13462	-1.13948	-1.16817	-1.22295	-1.26969	-1.18884	0.341885	0.339098	0.323719	0.30774	0.303714	0.321544	0.319986	0.310934	0.294361	0.280919	0.304575
880	-1546.56	-1569.01	22.4463	0.171108	0.181953	0.183911	0.183036	0.17962	0.182646	0.184801	0.202052	0.199154	0.202812	0.216573	-1.76546	-1.704	-1.6933	-1.69808	-1.71691	-1.70021	-1.68848	-1.59923	-1.61368	-1.59548	-1.52983	-1.22299	-1.29625	-1.36745	-1.48871	-1.45425	-1.37213	-1.34742	-1.26318	-1.28355	-1.20114	-1.1495	0.294348	0.273555	0.254755	0.225663	0.233574	0.253565	0.259911	0.282755	0.277051	0.30085	0.316797
890	-1546.1	-1569.31	23.2153	0.203868	0.21038	0.227482	0.223139	0.232137	0.229735	0.240052	0.236546	0.232274	0.217051	0.225868	-1.59028	-1.55884	-1.48068	-1.49996	-1.46043	-1.47083	-1.4269	-1.44161	-1.45984	-1.52762	-1.48781	-1.16449	-1.25615	-1.20696	-1.27627	-1.32298	-1.32637	-1.25795	-1.19436	-1.07459	-1.1358	-1.1155	0.312083	0.284748	0.299105	0.279076	0.266339	0.265438	0.284237	0.302898	0.341437	0.321165	0.327752
900	-1546.7	-1570.12	23.417	0.111724	0.111899	0.120174	0.112836	0.127608	0.131753	0.133734	0.134126	0.135469	0.139201	0.137319	-2.19172	-2.19016	-2.11881	-2.18182	-2.05879	-2.02682	-2.0119	-2.00898	-1.99901	-1.97184	-1.98545	-1.4532	-1.55251	-1.54682	-1.65227	-1.61774	-1.60542	-1.59379	-1.65772	-1.61998	-1.62513	-1.54176	0.23382	0.211716	0.212924	0.191614	0.198346	0.200805	0.203154	0.190574	0.197903	0.196887	0.214004
910	-1545.06	-1568.55	23.4833	0.222012	0.240657	0.238967	0.228862	0.23797	0.231986	0.229324	0.206852	0.204973	0.214419	0.22359	-1.50502	-1.42438	-1.43143	-1.47463	-1.43561	-1.46108	-1.47262	-1.57575	-1.58487	-1.53982	-1.49794	-1.14278	-1.10106	-1.16394	-1.28708	-1.29912	-1.35216	-1.27364	-1.27302	-1.30722	-1.28227	-1.21907	0.31893	0.332517	0.312254	0.276075	0.272773	0.25868	0.279811	0.279985	0.270571	0.277407	0.295504
920	-1550.78	-1569.44	18.6596	0.0952373	0.103342	0.0987824	0.110016	0.106457	0.0971058	0.0890431	0.0949854	0.0929897	0.0864417	0.0925837	-2.35138	-2.26971	-2.31484	-2.20713	-2.24002	-2.33195	-2.41863	-2.35403	-2.37527	-2.44828	-2.37964	-1.50287	-1.52888	-1.56311	-1.64635	-1.78156	-1.80371	-1.87036	-1.82427	-1.81241	-1.8895	-1.93489	0.222492	0.216777	0.209484	0.192752	0.168375	0.164687	0.154068	0.161335	0.16326	0.151147	0.144441
930	-1547.6	-1569.57	21.9656	0.215189	0.205928	0.203992	0.21462	0.199267	0.201796	0.199563	0.185879	0.194071	0.202599	0.203284	-1.53624	-1.58023	-1.58967	-1.53889	-1.61311	-1.6005	-1.61162	-1.68266	-1.63953	-1.59653	-1.59315	-1.12806	-1.12003	-1.17994	-1.26435	-1.28818	-1.41701	-1.41402	-1.5427	-1.61141	-1.62347	-1.56933	0.32366	0.326271	0.307297	0.282424	0.275774	0.242438	0.243163	0.213802	0.199607	0.197212	0.208184
940	-1542.11	-1569.6	27.486	0.197539	0.21193	0.216236	0.234596	0.234923	0.235592	0.214061	0.217754	0.213799	0.221385	0.215242	-1.62182	-1.5515	-1.53139	-1.44989	-1.4485	-1.44565	-1.54149	-1.52439	-1.54272	-1.50785	-1.53599	-1.2471	-1.29348	-1.29952	-1.29842	-1.35716	-1.37828	-1.34999	-1.37845	-1.34497	-1.31792	-1.32024	0.287337	0.274314	0.272663	0.272962	0.257392	0.252011	0.259244	0.25197	0.260548	0.267691	0.267072
950	-1546.16	-1568.1	21.946	0.116759	0.121151	0.126446	0.128423	0.127733	0.12762	0.117532	0.112387	0.114952	0.122523	0.118954	-2.14764	-2.11072	-2.06794	-2.05242	-2.05782	-2.0587	-2.14104	-2.18581	-2.16324	-2.09946	-2.12902	-1.36525	-1.38394	-1.41732	-1.53058	-1.63606	-1.67058	-1.81719	-1.77416	-1.79079	-1.82614	-1.77686	0.255317	0.250588	0.242362	0.216411	0.194746	0.188137	0.162482	0.169625	0.166828	0.161035	0.169168
960	-1541.86	-1567.45	25.5856	0.149905	0.144923	0.153341	0.15683	0.159287	0.160115	0.154355	0.148081	0.143009	0.145957	0.156257	-1.89775	-1.93155	-1.87509	-1.85259	-1.83705	-1.83187	-1.8685	-1.90999	-1.94485	-1.92444	-1.85625	-1.30839	-1.38768	-1.44249	-1.47568	-1.54149	-1.65221	-1.65983	-1.65916	-1.71161	-1.75818	-1.74932	0.270254	0.249655	0.236339	0.228623	0.214063	0.191625	0.190171	0.190299	0.180575	0.172358	0.173892
