Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
13140	-1549.21	-1569.93	20.7186	0.296932	0.311317	0.310213	0.315893	0.29988	0.285026	0.268836	0.284925	0.280767	0.256742	0.246574
13150	-1554.17	-1572.75	18.5797	0.349381	0.326275	0.317292	0.314584	0.297132	0.307404	0.29984	0.305887	0.300593	0.285565	0.282728
13160	-1545.62	-1567.86	22.235	0.28638	0.26737	0.254864	0.246608	0.215076	0.214582	0.193451	0.181309	0.18183	0.174581	0.173547
13170	-1544.73	-1568.62	23.8876	0.269352	0.254113	0.214647	0.227378	0.215201	0.206953	0.200659	0.204954	0.19408	0.196663	0.190476
13180	-1544.6	-1570.02	25.424	0.288772	0.277852	0.252085	0.243844	0.249326	0.242218	0.241458	0.252898	0.252246	0.231419	0.249068
13190	-1546.5	-1569.03	22.5239	0.251738	0.231946	0.227539	0.215385	0.195948	0.198903	0.192864	0.189775	0.208534	0.193499	0.198813
13200	-1544.23	-1568.63	24.4005	0.316211	0.303369	0.29332	0.278225	0.260158	0.25454	0.241116	0.246006	0.226908	0.214334	0.200891
13210	-1559.6	-1570.81	11.209	0.219254	0.201822	0.208198	0.203425	0.169112	0.158378	0.151231	0.149007	0.138398	0.13705	0.13092
13220	-1547.79	-1568.64	20.8537	0.257695	0.260516	0.256496	0.224124	0.212339	0.189531	0.181266	0.187807	0.197503	0.192745	0.190909
13230	-1548.21	-1569.4	21.1887	0.221159	0.201639	0.183051	0.173148	0.182622	0.163555	0.169944	0.158716	0.152084	0.143937	0.151723
13240	-1548.19	-1567.19	18.9973	0.263662	0.234978	0.204987	0.193694	0.181004	0.180499	0.167188	0.152588	0.153496	0.144369	0.136224
13250	-1547.42	-1568.74	21.3277	0.259982	0.247369	0.229716	0.197668	0.195763	0.180647	0.184982	0.182084	0.180575	0.16618	0.157602
13260	-1545.21	-1568.51	23.2924	0.237379	0.218654	0.194042	0.176498	0.167818	0.171785	0.161364	0.158093	0.144757	0.153567	0.159903
13270	-1549.32	-1568.04	18.7278	0.250163	0.233136	0.21326	0.192456	0.186819	0.186305	0.166227	0.155071	0.146413	0.15693	0.181068
13280	-1547.64	-1568.96	21.3132	0.31147	0.325918	0.32901	0.309425	0.281556	0.280398	0.290028	0.271224	0.287118	0.299795	0.290999
13290	-1552.7	-1568.76	16.0516	0.288793	0.24776	0.233558	0.237128	0.22256	0.200196	0.200007	0.213549	0.231169	0.248031	0.240417
13300	-1552.44	-1569.65	17.2149	0.235808	0.214614	0.194951	0.195728	0.192395	0.188283	0.221157	0.212989	0.21166	0.209132	0.212985
13310	-1543.69	-1568.73	25.0388	0.300299	0.303756	0.276792	0.283869	0.274451	0.27062	0.257887	0.269334	0.294224	0.295542	0.290703
13320	-1546.17	-1568.72	22.5485	0.317165	0.317922	0.296667	0.302839	0.272012	0.284195	0.283497	0.280498	0.264254	0.25325	0.252163
13330	-1547.43	-1570.47	23.0388	0.302241	0.297714	0.294086	0.306332	0.334837	0.329412	0.34066	0.33477	0.316877	0.343004	0.3576
13340	-1551.5	-1569.54	18.0378	0.317741	0.34635	0.32754	0.342409	0.356085	0.372228	0.383575	0.389118	0.364678	0.377606	0.376514
13350	-1554.02	-1568.52	14.4926	0.241874	0.247705	0.22313	0.218915	0.222097	0.226258	0.228422	0.232144	0.241574	0.204755	0.21116
13360	-1553.41	-1568.62	15.2054	0.282681	0.222983	0.201909	0.210107	0.187448	0.173581	0.170528	0.167407	0.17662	0.169169	0.174435
13370	-1546.16	-1568.33	22.1765	0.30175	0.331002	0.317909	0.287747	0.263741	0.251223	0.23465	0.242098	0.253953	0.252128	0.244667
13380	-1550.7	-1568.36	17.6648	0.270105	0.226071	0.19962	0.205491	0.182704	0.202841	0.210968	0.214557	0.202709	0.189743	0.179716
13390	-1546.75	-1569.58	22.8326	0.321203	0.297268	0.2805	0.265689	0.243156	0.25855	0.258842	0.261338	0.249017	0.260158	0.251671
13400	-1549.56	-1568.67	19.1049	0.275442	0.27001	0.274229	0.248423	0.265798	0.241793	0.222883	0.234731	0.237323	0.218221	0.210876
13410	-1553.99	-1571.81	17.8158	0.356681	0.380628	0.405234	0.40505	0.34776	0.35504	0.334635	0.306187	0.29616	0.305199	0.335211
13420	-1547.06	-1569.19	22.1393	0.295957	0.307986	0.297068	0.269999	0.270924	0.231758	0.21822	0.215195	0.224206	0.222487	0.227498
13430	-1545.15	-1570.37	25.2143	0.3067	0.306679	0.334047	0.319572	0.319405	0.307609	0.302362	0.289923	0.298572	0.286529	0.27678
13440	-1544.65	-1569.43	24.7855	0.336748	0.32855	0.33733	0.319253	0.28858	0.282116	0.295651	0.28335	0.28004	0.284111	0.303202
13450	-1550.67	-1568.77	18.1052	0.329318	0.334138	0.286966	0.271217	0.258578	0.234964	0.255092	0.260641	0.281049	0.276737	0.290939
13460	-1550.09	-1570.79	20.7053	0.320394	0.319071	0.33703	0.312411	0.286311	0.265815	0.272218	0.289439	0.318146	0.353121	0.357579
13470	-1545.12	-1567.76	22.6412	0.284701	0.264022	0.23671	0.245575	0.233968	0.212217	0.209384	0.222934	0.217544	0.215296	0.225034
13480	-1542.77	-1567.2	24.4247	0.294317	0.277715	0.25229	0.235277	0.220589	0.211033	0.216098	0.222933	0.227028	0.208867	0.202933
13490	-1546.28	-1568.2	21.9149	0.288051	0.257376	0.263565	0.261643	0.243774	0.250176	0.240727	0.218971	0.242342	0.229329	0.206898
13500	-1549.65	-1567.39	17.7414	0.305693	0.30844	0.286321	0.280113	0.268295	0.267736	0.276061	0.265144	0.238191	0.251129	0.232631
13510	-1544.16	-1568.8	24.6479	0.268462	0.256231	0.252173	0.258459	0.241864	0.221972	0.214407	0.196427	0.185214	0.188636	0.197249
13520	-1544.35	-1569.45	25.0977	0.242784	0.245884	0.243283	0.224783	0.228824	0.241402	0.234699	0.234345	0.216705	0.206142	0.221923
13530	-1542.92	-1569.7	26.7713	0.285846	0.268325	0.263249	0.249304	0.259633	0.240771	0.225448	0.21389	0.214985	0.224939	0.220647
13540	-1544.56	-1568.5	23.9436	0.260353	0.257936	0.258014	0.251495	0.231487	0.215142	0.214849	0.201528	0.187356	0.179702	0.173911
13550	-1548.33	-1572.48	24.1499	0.292092	0.297549	0.281731	0.288117	0.250986	0.244602	0.232595	0.224533	0.238815	0.222993	0.216432
13560	-1548.68	-1571.12	22.4439	0.245888	0.252289	0.239034	0.239356	0.24242	0.251843	0.247401	0.226896	0.212053	0.223367	0.202681
13570	-1547.28	-1572.77	25.4885	0.327189	0.317274	0.297524	0.303822	0.322629	0.339811	0.368463	0.350857	0.373178	0.358273	0.339584
13580	-1550.83	-1569	18.1724	0.274941	0.265751	0.260935	0.278013	0.266824	0.273459	0.285657	0.30016	0.294323	0.301175	0.344271
13590	-1553.35	-1571.5	18.1501	0.229942	0.209351	0.204754	0.194724	0.204779	0.193957	0.17356	0.188116	0.194848	0.202386	0.210645
13600	-1549.89	-1568.26	18.3663	0.316092	0.300755	0.276627	0.293913	0.290945	0.257475	0.264618	0.296485	0.274374	0.310722	0.298525
13610	-1554.77	-1568.37	13.6032	0.2979	0.335501	0.27637	0.272347	0.271143	0.270896	0.294469	0.310591	0.294185	0.324498	0.324872
13620	-1545	-1570.69	25.6841	0.289782	0.284498	0.288889	0.299336	0.312052	0.302545	0.295261	0.319532	0.339359	0.338773	0.351101
13630	-1549.56	-1569.17	19.6138	0.258012	0.247896	0.240517	0.245205	0.239364	0.205028	0.217915	0.21754	0.234798	0.268484	0.294957
13640	-1547.82	-1568.38	20.5572	0.267632	0.228483	0.219935	0.205381	0.208713	0.202703	0.207889	0.244222	0.231946	0.239743	0.24129
13650	-1546.73	-1570.05	23.3143	0.269119	0.255499	0.242752	0.239742	0.255473	0.251714	0.252916	0.256123	0.253789	0.225402	0.238825
13660	-1547.18	-1571.77	24.589	0.266567	0.245735	0.25079	0.245895	0.247159	0.233048	0.248027	0.262491	0.22845	0.229889	0.241735
13670	-1551.24	-1567.85	16.6058	0.294488	0.280383	0.258881	0.276329	0.253691	0.239853	0.250949	0.256754	0.23921	0.26238	0.279024
13680	-1545.28	-1568.68	23.4015	0.255869	0.267141	0.248485	0.253938	0.234365	0.233892	0.219978	0.228037	0.239042	0.218585	0.227718
13690	-1548.12	-1568.36	20.2458	0.25741	0.240019	0.212972	0.207065	0.203941	0.181125	0.190006	0.187687	0.198399	0.203708	0.20336
13700	-1545.35	-1568.07	22.7245	0.277839	0.279592	0.247077	0.247644	0.248827	0.239534	0.238086	0.226198	0.245204	0.230827	0.246375
13710	-1544.77	-1570.98	26.2098	0.259594	0.266039	0.260996	0.261117	0.259954	0.262832	0.25506	0.260629	0.264486	0.263248	0.258022
13720	-1544.65	-1567.38	22.7362	0.29125	0.292727	0.281802	0.252699	0.242504	0.248682	0.234049	0.248231	0.243703	0.232105	0.226361
13730	-1545.31	-1568.52	23.2079	0.231565	0.213947	0.200647	0.20532	0.1935	0.17825	0.161802	0.169723	0.16876	0.166249	0.161649
13740	-1548.52	-1570.04	21.5194	0.315392	0.258694	0.238778	0.229994	0.236592	0.231676	0.225321	0.225402	0.215	0.226568	0.234364
13750	-1551.09	-1567.8	16.7119	0.302274	0.284962	0.28267	0.235857	0.244219	0.256755	0.249576	0.257006	0.248705	0.255225	0.280322
13760	-1547.34	-1567.43	20.0907	0.255526	0.248472	0.225342	0.237466	0.242073	0.220046	0.192817	0.20698	0.210159	0.223158	0.229424
13770	-1548.77	-1568.91	20.137	0.241757	0.240489	0.234945	0.209127	0.198534	0.181915	0.192495	0.198584	0.189933	0.208934	0.21006
13780	-1545.85	-1570.3	24.4513	0.245174	0.254389	0.244163	0.242076	0.217455	0.209438	0.217879	0.192967	0.203623	0.195252	0.196111
13790	-1547.96	-1570.07	22.1168	0.286454	0.272847	0.26584	0.290135	0.292545	0.279007	0.245031	0.224481	0.226605	0.221104	0.212822
13800	-1544.26	-1568.62	24.3539	0.314162	0.297789	0.280373	0.282612	0.274357	0.27039	0.255913	0.246802	0.254922	0.253871	0.26791
13810	-1543.14	-1568.81	25.6727	0.239133	0.235859	0.222714	0.191449	0.183214	0.181983	0.176524	0.17195	0.170054	0.166946	0.167041
13820	-1554.69	-1571.14	16.4549	0.231295	0.214651	0.187488	0.173368	0.168932	0.17283	0.164233	0.13817	0.155937	0.156571	0.147536
13830	-1553.48	-1569.5	16.0206	0.207508	0.204542	0.18828	0.160521	0.143201	0.143625	0.130768	0.133617	0.138846	0.136438	0.139236
13840	-1545.22	-1567.57	22.3479	0.271303	0.264742	0.249416	0.241851	0.218839	0.205231	0.202144	0.196774	0.198614	0.213455	0.209759
13850	-1541.48	-1570.02	28.5479	0.262268	0.251404	0.236914	0.23724	0.225718	0.219682	0.204723	0.216433	0.213098	0.202145	0.199961
13860	-1545.93	-1567.36	21.4251	0.308031	0.298749	0.275663	0.2444	0.226177	0.216547	0.219724	0.233236	0.216329	0.245946	0.260231
13870	-1554.71	-1572.33	17.6235	0.235303	0.243849	0.244615	0.230934	0.203288	0.206598	0.198591	0.211727	0.21597	0.226913	0.219214
13880	-1547.2	-1568.5	21.3082	0.256342	0.245169	0.211591	0.208806	0.198176	0.207744	0.199792	0.183025	0.182435	0.174917	0.173027
13890	-1545.55	-1568.67	23.1162	0.298499	0.268544	0.275727	0.258872	0.248322	0.244058	0.260947	0.263098	0.22645	0.22863	0.246573
13900	-1543.34	-1567.65	24.3097	0.270988	0.283218	0.266191	0.240298	0.228716	0.20168	0.203068	0.216036	0.216358	0.225623	0.231142
13910	-1544.63	-1568.6	23.9721	0.296002	0.287945	0.276746	0.264533	0.255306	0.268837	0.250792	0.256538	0.27001	0.276356	0.28406
13920	-1547.15	-1568.96	21.8085	0.326741	0.299934	0.301056	0.280732	0.263506	0.267451	0.26259	0.285083	0.293091	0.273347	0.291029
13930	-1550.12	-1567.87	17.7527	0.277056	0.285921	0.267591	0.251905	0.226413	0.242138	0.242744	0.245696	0.248716	0.236669	0.224764
13940	-1543.09	-1568.08	24.9906	0.243039	0.244172	0.21242	0.202516	0.186053	0.194965	0.198261	0.211993	0.206977	0.203972	0.195879
13950	-1547.32	-1568.36	21.0357	0.28266	0.295228	0.283524	0.261257	0.244418	0.230574	0.228868	0.232717	0.252063	0.242633	0.228232
13960	-1548.77	-1570.08	21.3058	0.28536	0.299219	0.280895	0.26459	0.287503	0.282683	0.262547	0.259005	0.253924	0.238242	0.230536
13970	-1547.88	-1570.48	22.5941	0.274499	0.251664	0.24855	0.24312	0.252417	0.274343	0.272181	0.294909	0.283916	0.263439	0.254088
13980	-1548.23	-1569.21	20.9767	0.297959	0.298287	0.291035	0.28095	0.294549	0.280087	0.302591	0.28138	0.250787	0.241474	0.241417
13990	-1556.16	-1569.51	13.3551	0.288138	0.264311	0.28345	0.270578	0.236387	0.238594	0.223175	0.266862	0.254265	0.233642	0.242795
14000	-1547.64	-1567.71	20.0704	0.284526	0.257427	0.235589	0.246048	0.246322	0.239683	0.236092	0.224094	0.248422	0.24532	0.238769
14010	-1548.22	-1571.31	23.0907	0.338243	0.335244	0.313277	0.326088	0.302475	0.329846	0.349258	0.319785	0.2996	0.313119	0.323307
14020	-1551.04	-1569.39	18.3404	0.223432	0.21743	0.196366	0.203689	0.187123	0.163369	0.165575	0.164815	0.145825	0.140283	0.136295
14030	-1549.22	-1570.03	20.8164	0.333722	0.343884	0.31327	0.301516	0.312592	0.295251	0.326641	0.297815	0.269196	0.270204	0.27487
14040	-1553.88	-1572.33	18.4496	0.222361	0.213794	0.21693	0.194656	0.210119	0.191096	0.187306	0.168068	0.158191	0.169378	0.185642
14050	-1549.44	-1569.08	19.6404	0.241955	0.242716	0.223888	0.202489	0.223935	0.194225	0.193178	0.198279	0.185456	0.186881	0.18323
14060	-1546.52	-1570.81	24.2959	0.339451	0.3156	0.298247	0.316209	0.301074	0.289658	0.28583	0.275698	0.285807	0.266232	0.246424
14070	-1553.82	-1567.95	14.1281	0.316871	0.324936	0.286272	0.259339	0.273636	0.23126	0.267422	0.271491	0.261436	0.241	0.22499
14080	-1544.4	-1569.01	24.6128	0.2824	0.297892	0.273363	0.271917	0.261351	0.253604	0.258106	0.261089	0.249392	0.228077	0.227147
14090	-1546.62	-1569.25	22.6341	0.281532	0.270947	0.270699	0.281195	0.271557	0.235812	0.243067	0.238924	0.242216	0.230846	0.219793
14100	-1547.15	-1569.11	21.9569	0.272007	0.284461	0.272884	0.252781	0.242688	0.244899	0.249336	0.239544	0.22911	0.240979	0.228972
14110	-1546.14	-1567.25	21.115	0.291525	0.279011	0.245187	0.227481	0.200384	0.213122	0.196377	0.196352	0.188168	0.209258	0.202717
14120	-1545.23	-1570.34	25.1139	0.2468	0.259637	0.252874	0.259268	0.233517	0.243986	0.23739	0.232026	0.23944	0.236129	0.219126
14130	-1543.74	-1570.48	26.7368	0.247123	0.231649	0.229934	0.215345	0.229171	0.2175	0.204798	0.198816	0.196554	0.196753	0.181865
14140	-1544.8	-1568.26	23.4538	0.291111	0.296336	0.283581	0.262482	0.23849	0.242937	0.208202	0.202442	0.205885	0.200738	0.20151
14150	-1543.15	-1568.35	25.1991	0.290671	0.292247	0.27247	0.2535	0.237281	0.230337	0.231272	0.217826	0.201787	0.196062	0.191006
14160	-1548.32	-1568.19	19.8736	0.248015	0.227903	0.222978	0.214778	0.198209	0.197178	0.189168	0.186389	0.208691	0.196674	0.203391
14170	-1551.08	-1566.65	15.5647	0.247897	0.220802	0.187348	0.171937	0.152932	0.146525	0.139604	0.13594	0.131615	0.124783	0.129416
14180	-1545.83	-1570.19	24.3647	0.295298	0.286781	0.274688	0.26599	0.262043	0.249035	0.251098	0.264384	0.263145	0.272085	0.260883
14190	-1560.08	-1570.24	10.1565	0.211704	0.205654	0.173017	0.148225	0.142351	0.153415	0.161386	0.180211	0.160397	0.146786	0.148351
14200	-1545.99	-1570.59	24.5994	0.253778	0.247115	0.22038	0.208441	0.189845	0.189049	0.171004	0.180827	0.173309	0.170948	0.170134
14210	-1547.7	-1568.22	20.5241	0.271381	0.260975	0.26101	0.266082	0.248891	0.220276	0.215292	0.195947	0.188325	0.185615	0.16355
14220	-1547.85	-1570.4	22.5507	0.253608	0.241783	0.251059	0.251021	0.240722	0.223186	0.215728	0.198364	0.189557	0.174851	0.172834
14230	-1548.3	-1570.04	21.738	0.291204	0.313409	0.295652	0.297253	0.295356	0.268347	0.246268	0.251038	0.229449	0.238326	0.243463
14240	-1549.7	-1569.47	19.7704	0.256671	0.247281	0.228199	0.221359	0.239313	0.241045	0.219256	0.218254	0.219551	0.215665	0.193572
14250	-1550.7	-1568.39	17.6958	0.288547	0.287322	0.288057	0.279401	0.250984	0.248024	0.236294	0.21053	0.198299	0.180522	0.174831
14260	-1547.87	-1570.64	22.7678	0.262828	0.264675	0.251053	0.248933	0.250604	0.250933	0.221095	0.216164	0.20601	0.211796	0.196024
14270	-1550.13	-1570.35	20.2183	0.227321	0.20783	0.185285	0.188513	0.188104	0.174224	0.179116	0.1642	0.160491	0.161919	0.181597
14280	-1555.37	-1570.46	15.0939	0.233579	0.225728	0.246018	0.228574	0.207627	0.217694	0.203427	0.173224	0.163628	0.160419	0.159709
14290	-1545.97	-1571.27	25.3007	0.284275	0.282901	0.28792	0.305335	0.28959	0.284415	0.293234	0.264802	0.251387	0.257793	0.256713
14300	-1552.66	-1570.4	17.7391	0.257453	0.269347	0.271801	0.253357	0.246722	0.26037	0.247399	0.252473	0.240219	0.233617	0.229106
14310	-1549.22	-1566.77	17.5521	0.259261	0.235251	0.223779	0.199158	0.182202	0.18187	0.180624	0.176384	0.190588	0.190627	0.200932
14320	-1547.68	-1569.36	21.6831	0.275195	0.257629	0.239957	0.2169	0.204434	0.233165	0.249246	0.235966	0.241913	0.257425	0.257691
14330	-1552.58	-1569.46	16.8808	0.327001	0.362598	0.376824	0.369063	0.329088	0.298683	0.293183	0.296836	0.303353	0.293324	0.303543
14340	-1548.42	-1569.66	21.2358	0.346428	0.358932	0.341761	0.332897	0.319	0.327181	0.320347	0.325713	0.292017	0.305831	0.319616
14350	-1544.22	-1568.59	24.3696	0.261744	0.251135	0.244004	0.242246	0.228455	0.229876	0.237608	0.244897	0.242361	0.250911	0.267517
14360	-1547.18	-1571.66	24.4788	0.222492	0.21074	0.201709	0.196924	0.18529	0.192774	0.199289	0.195747	0.180353	0.205057	0.217255
14370	-1549.05	-1571.58	22.5296	0.235388	0.241267	0.234546	0.215926	0.204985	0.216363	0.198964	0.192429	0.181211	0.180472	0.179395
14380	-1550.51	-1568.77	18.259	0.277672	0.287913	0.26089	0.236727	0.222977	0.208256	0.212285	0.223773	0.215819	0.213432	0.192241
14390	-1546.71	-1568.56	21.853	0.281764	0.274703	0.230513	0.21918	0.21101	0.206768	0.207233	0.228053	0.232953	0.226736	0.243708
14400	-1550.16	-1569.64	19.4728	0.247063	0.242901	0.246626	0.216696	0.210135	0.207372	0.187701	0.188712	0.19888	0.197068	0.182729
14410	-1550.56	-1567.43	16.8649	0.279268	0.28538	0.263333	0.219896	0.190354	0.175329	0.179682	0.174046	0.163605	0.148481	0.146091
14420	-1555.8	-1575.52	19.7197	0.295776	0.309451	0.312311	0.288698	0.26203	0.283065	0.287991	0.299749	0.271411	0.267783	0.242431
14430	-1547.49	-1570.82	23.3356	0.352972	0.338715	0.350458	0.348767	0.33175	0.319603	0.305196	0.331023	0.348916	0.336117	0.319472
14440	-1544.25	-1569.83	25.5783	0.306517	0.292621	0.282833	0.290784	0.287269	0.278755	0.296252	0.273233	0.258819	0.275869	0.291854
14450	-1546.09	-1568.91	22.8239	0.275544	0.268992	0.241877	0.23473	0.218628	0.233178	0.231277	0.244765	0.2436	0.251215	0.235655
14460	-1547.94	-1568.08	20.143	0.256863	0.234251	0.235631	0.204701	0.214353	0.208079	0.190424	0.198583	0.199658	0.223337	0.23701
14470	-1549.09	-1569.05	19.9578	0.266849	0.268183	0.255836	0.230242	0.217338	0.21099	0.232787	0.237436	0.246439	0.235938	0.219658
14480	-1548.61	-1568.68	20.0765	0.301711	0.314254	0.311638	0.299205	0.250459	0.249382	0.265809	0.261243	0.235285	0.221606	0.225441
14490	-1543.92	-1568	24.0809	0.281246	0.278385	0.261999	0.247091	0.233633	0.231453	0.234747	0.221335	0.216286	0.215519	0.220519
14500	-1548.09	-1569.21	21.1255	0.293469	0.265035	0.244788	0.224163	0.238298	0.237139	0.240341	0.234998	0.221006	0.234929	0.214659
14510	-1552.62	-1576.05	23.4292	0.27943	0.282711	0.302679	0.290023	0.270592	0.292727	0.28487	0.300766	0.288584	0.29674	0.283172
14520	-1546.37	-1572.06	25.6827	0.228951	0.2341	0.214578	0.22166	0.206974	0.211173	0.207183	0.22107	0.234102	0.248513	0.248875
14530	-1550.18	-1572.66	22.4869	0.290326	0.299888	0.273554	0.275725	0.308302	0.292051	0.266485	0.250479	0.239651	0.23837	0.230375
14540	-1549.21	-1568.05	18.8355	0.282008	0.284448	0.270275	0.257914	0.244078	0.255166	0.264041	0.231041	0.215017	0.202818	0.215774
14550	-1550.48	-1571.57	21.096	0.237628	0.227092	0.212952	0.228865	0.21346	0.213976	0.216475	0.213695	0.210345	0.193225	0.179405
14560	-1547.16	-1570.08	22.9196	0.322157	0.303313	0.287325	0.289833	0.29375	0.292063	0.301406	0.319379	0.298353	0.30216	0.294896
14570	-1544.72	-1571.04	26.3227	0.318233	0.31423	0.31919	0.3045	0.2905	0.289064	0.266126	0.279786	0.303671	0.2971	0.2937
14580	-1545.91	-1568.54	22.6305	0.321964	0.327024	0.283171	0.276131	0.266105	0.255761	0.287502	0.284811	0.263504	0.266461	0.263651
14590	-1548.26	-1568.64	20.3732	0.23268	0.244643	0.223393	0.196397	0.203165	0.201428	0.208151	0.218908	0.231548	0.228641	0.211824
14600	-1543.8	-1569.94	26.1406	0.315901	0.317748	0.315065	0.300248	0.280187	0.277786	0.292699	0.321192	0.320417	0.33021	0.330967
14610	-1552.73	-1576.2	23.4719	0.196596	0.192674	0.186777	0.188787	0.182715	0.17155	0.194828	0.201749	0.188903	0.188819	0.199851
14620	-1545.56	-1567.74	22.1843	0.265978	0.264792	0.239417	0.241055	0.246459	0.226717	0.232993	0.233859	0.232995	0.245688	0.230754
14630	-1549.01	-1570.53	21.5209	0.301666	0.322584	0.304938	0.290678	0.26943	0.283086	0.251704	0.258365	0.261259	0.269001	0.283869
14640	-1541.28	-1569.69	28.4053	0.270077	0.262806	0.25091	0.250009	0.255552	0.237515	0.230984	0.219345	0.22112	0.217738	0.217616
14650	-1546.73	-1571.88	25.1538	0.268875	0.254217	0.263486	0.270639	0.263624	0.247305	0.234122	0.246341	0.232437	0.220598	0.234249
14660	-1553.71	-1567.62	13.9063	0.276822	0.274803	0.239363	0.223706	0.211305	0.188973	0.172034	0.174413	0.182931	0.190309	0.16914
14670	-1546.2	-1572.42	26.2235	0.260133	0.263786	0.246305	0.250329	0.242643	0.26444	0.268151	0.267295	0.295483	0.298781	0.299129
14680	-1546.25	-1570.21	23.9625	0.267408	0.26399	0.252413	0.233919	0.264826	0.252553	0.265386	0.279887	0.282143	0.274693	0.297238
14690	-1548.38	-1570.13	21.7543	0.281978	0.267385	0.272867	0.289717	0.277288	0.264843	0.276824	0.305515	0.312267	0.329119	0.327028
14700	-1550.39	-1571.36	20.9699	0.232878	0.240031	0.243822	0.23441	0.237398	0.249024	0.234464	0.222132	0.23479	0.259115	0.259639
14710	-1548.45	-1568.98	20.5323	0.236912	0.242861	0.235837	0.216047	0.191515	0.194418	0.187699	0.188965	0.183906	0.176944	0.174973
14720	-1545.23	-1568.31	23.083	0.301192	0.287301	0.295588	0.294023	0.296071	0.267714	0.276933	0.261855	0.238301	0.249587	0.244067
14730	-1545.22	-1568.49	23.2754	0.278405	0.289071	0.284543	0.256728	0.233094	0.226654	0.22101	0.211451	0.206575	0.188418	0.196444
14740	-1553.09	-1569.57	16.4887	0.303321	0.277895	0.260723	0.242102	0.227409	0.228516	0.223338	0.19343	0.214371	0.203008	0.214864
14750	-1548.02	-1567.39	19.3651	0.2759	0.260745	0.268141	0.240016	0.233511	0.21092	0.20833	0.219473	0.201567	0.204543	0.205958
14760	-1549.38	-1568.49	19.104	0.273706	0.2686	0.242786	0.233588	0.245778	0.226048	0.219038	0.212989	0.248959	0.259851	0.247145
