Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_extinction[5]	log_extinction[6]	log_extinction[7]	log_extinction[8]	log_extinction[9]	log_extinction[10]	log_extinction[11]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	log_speciation[5]	log_speciation[6]	log_speciation[7]	log_speciation[8]	log_speciation[9]	log_speciation[10]	log_speciation[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]
500	-1545.05	-1569.01	23.9611	0.169942	0.17014	0.180805	0.193007	0.196358	0.175146	0.174225	0.181356	0.204561	0.205891	0.19387	-1.7723	-1.77113	-1.71033	-1.64503	-1.62782	-1.74214	-1.74741	-1.70729	-1.58689	-1.58041	-1.64057	-1.3413	-1.3236	-1.38844	-1.37761	-1.48536	-1.49401	-1.49434	-1.48582	-1.4779	-1.46767	-1.47173	0.261506	0.266176	0.249464	0.252181	0.226421	0.224472	0.224396	0.226316	0.228117	0.230462	0.229527
510	-1548.4	-1569.88	21.4748	0.185856	0.189922	0.195933	0.205733	0.229633	0.2269	0.226972	0.246524	0.223608	0.208781	0.185318	-1.68278	-1.66114	-1.62998	-1.58118	-1.47127	-1.48324	-1.48293	-1.4003	-1.49786	-1.56647	-1.68568	-1.28428	-1.26991	-1.27782	-1.21986	-1.21125	-1.28539	-1.31305	-1.22287	-1.20585	-1.24261	-1.30435	0.27685	0.280856	0.278644	0.295273	0.297825	0.276543	0.268999	0.294383	0.299436	0.288629	0.27135
520	-1550.45	-1571.07	20.6189	0.224086	0.219162	0.21962	0.222672	0.245884	0.243367	0.235739	0.239223	0.261398	0.275857	0.312591	-1.49572	-1.51794	-1.51586	-1.50206	-1.4029	-1.41319	-1.44503	-1.43036	-1.34171	-1.28787	-1.16286	-1.19966	-1.24425	-1.3178	-1.28317	-1.24645	-1.20717	-1.26977	-1.22533	-1.31573	-1.21056	-1.28741	0.301297	0.288158	0.267724	0.277157	0.287524	0.299042	0.280895	0.293662	0.268279	0.298031	0.275984
530	-1545.27	-1567.71	22.4439	0.158064	0.172894	0.199037	0.203936	0.20056	0.20682	0.202943	0.203014	0.219097	0.219239	0.209046	-1.84475	-1.75508	-1.61427	-1.58995	-1.60664	-1.57591	-1.59483	-1.59448	-1.51824	-1.51759	-1.5652	-1.25115	-1.37464	-1.36154	-1.3834	-1.45783	-1.39155	-1.34365	-1.34051	-1.34379	-1.30022	-1.30187	0.286175	0.252931	0.256266	0.250725	0.232741	0.248688	0.260891	0.261712	0.260855	0.272471	0.272024
540	-1546.98	-1569.25	22.2708	0.212122	0.204242	0.21521	0.214312	0.212889	0.220184	0.216899	0.22813	0.222542	0.248465	0.252137	-1.55059	-1.58845	-1.53614	-1.54032	-1.54698	-1.51329	-1.52832	-1.47784	-1.50264	-1.39245	-1.37778	-1.19306	-1.15146	-1.18817	-1.25537	-1.30155	-1.35536	-1.28903	-1.19035	-1.31557	-1.23951	-1.2343	0.303291	0.316174	0.304779	0.28497	0.272109	0.257854	0.275537	0.304115	0.268322	0.289525	0.291038
550	-1548.73	-1570.83	22.1033	0.245107	0.242406	0.223387	0.243366	0.269725	0.270349	0.261429	0.280801	0.287218	0.295319	0.282932	-1.40606	-1.41714	-1.49885	-1.41319	-1.31035	-1.30804	-1.34159	-1.27011	-1.24752	-1.2197	-1.26255	-1.10757	-1.13463	-1.07727	-1.09713	-1.09132	-1.24556	-1.25928	-1.22204	-1.17606	-1.128	-1.17501	0.33036	0.32154	0.340523	0.333827	0.335772	0.287781	0.283858	0.294629	0.30849	0.323678	0.308817
560	-1552.29	-1569.76	17.4722	0.118487	0.113374	0.11429	0.11693	0.143142	0.150228	0.15369	0.142152	0.157038	0.143509	0.145667	-2.13295	-2.17706	-2.16902	-2.14618	-1.94392	-1.8956	-1.87282	-1.95086	-1.85127	-1.94135	-1.92644	-1.43028	-1.4725	-1.54775	-1.52345	-1.51346	-1.50719	-1.57507	-1.68108	-1.73993	-1.77874	-1.7254	0.239242	0.22935	0.212726	0.217959	0.220147	0.221532	0.206993	0.186173	0.175532	0.16885	0.178101
570	-1545.7	-1567.94	22.2431	0.133007	0.128726	0.14074	0.149576	0.148444	0.151147	0.164052	0.179977	0.175907	0.181966	0.180714	-2.01735	-2.05007	-1.96084	-1.89995	-1.90755	-1.8895	-1.80757	-1.71493	-1.7378	-1.70394	-1.71084	-1.25201	-1.3163	-1.45735	-1.5442	-1.56134	-1.59223	-1.63576	-1.58046	-1.59919	-1.61373	-1.64668	0.285928	0.268126	0.232852	0.213482	0.209856	0.203471	0.194804	0.20588	0.202059	0.199144	0.192688
580	-1546.36	-1570.68	24.3218	0.230656	0.239497	0.267697	0.247011	0.25547	0.263072	0.277611	0.297683	0.297696	0.315971	0.325123	-1.46683	-1.42921	-1.3179	-1.39832	-1.36465	-1.33533	-1.28153	-1.21172	-1.21168	-1.15211	-1.12355	-1.12723	-1.19476	-1.14492	-1.14097	-1.10437	-1.15965	-1.15965	-1.07046	-1.09775	-1.1056	-1.08115	0.323929	0.302778	0.318248	0.31951	0.331419	0.313595	0.313596	0.34285	0.33362	0.331012	0.339206
590	-1553.34	-1567.83	14.4907	0.215604	0.244586	0.239723	0.229248	0.25754	0.296162	0.298142	0.307615	0.325119	0.326123	0.336028	-1.53431	-1.40819	-1.42827	-1.47295	-1.35658	-1.21685	-1.21019	-1.17891	-1.12356	-1.12048	-1.09056	-1.16205	-1.05137	-1.18805	-1.23959	-1.33812	-1.23072	-1.16838	-1.10514	-1.08672	-1.02697	-1.01872	0.312844	0.349457	0.304814	0.289502	0.26234	0.292081	0.310869	0.331163	0.33732	0.358092	0.361056
600	-1552.05	-1571.2	19.1457	0.217964	0.207716	0.219036	0.225398	0.220754	0.220744	0.23346	0.216938	0.227777	0.266771	0.263137	-1.52342	-1.57158	-1.51852	-1.48989	-1.51071	-1.51075	-1.45474	-1.52814	-1.47939	-1.32136	-1.33508	-1.21931	-1.26956	-1.26312	-1.27432	-1.2789	-1.34715	-1.26008	-1.14961	-1.17158	-1.07258	-1.17765	0.295435	0.280956	0.282771	0.27962	0.278344	0.25998	0.283631	0.316759	0.309876	0.342125	0.308001
610	-1547.6	-1568.84	21.2388	0.211941	0.236303	0.239128	0.243267	0.237977	0.232773	0.253925	0.270767	0.26838	0.261531	0.2874	-1.55145	-1.44264	-1.43076	-1.41359	-1.43558	-1.45769	-1.37072	-1.3065	-1.31535	-1.3412	-1.24688	-1.14662	-1.16087	-1.21339	-1.27005	-1.32012	-1.27394	-1.38541	-1.38337	-1.30457	-1.20271	-1.15707	0.317708	0.313213	0.297187	0.280817	0.267104	0.279727	0.250222	0.250732	0.271288	0.30038	0.314406
620	-1557.24	-1572.41	15.1684	0.156302	0.164277	0.151223	0.165047	0.163163	0.158787	0.173213	0.183288	0.19217	0.192057	0.212256	-1.85597	-1.8062	-1.889	-1.80153	-1.813	-1.84019	-1.75324	-1.69669	-1.64937	-1.64996	-1.54996	-1.17604	-1.18091	-1.29491	-1.38928	-1.34378	-1.36118	-1.46079	-1.40234	-1.3068	-1.32574	-1.15137	0.308498	0.307	0.273923	0.249254	0.260857	0.256357	0.232054	0.246021	0.270684	0.265606	0.316202
630	-1551.76	-1570.21	18.4528	0.19403	0.219548	0.244693	0.220729	0.221982	0.226894	0.229554	0.250844	0.277096	0.269926	0.26305	-1.63974	-1.51618	-1.40775	-1.51082	-1.50516	-1.48327	-1.47162	-1.38292	-1.28339	-1.30961	-1.33541	-1.21753	-1.26928	-1.36912	-1.33856	-1.37458	-1.30234	-1.25566	-1.31144	-1.26768	-1.33844	-1.4158	0.295959	0.281033	0.254331	0.262222	0.252946	0.271896	0.284887	0.269431	0.281485	0.262254	0.242732
640	-1544.35	-1570.02	25.6668	0.234064	0.241564	0.256618	0.267072	0.269535	0.285976	0.320624	0.301473	0.307312	0.299463	0.305722	-1.45216	-1.42062	-1.36017	-1.32024	-1.31106	-1.25185	-1.13749	-1.19907	-1.17989	-1.20576	-1.18508	-1.14855	-1.12563	-1.17981	-1.1112	-1.15996	-1.21792	-1.26896	-1.27615	-1.2525	-1.272	-1.28803	0.317096	0.324447	0.307337	0.329165	0.3135	0.295846	0.281125	0.27911	0.285788	0.28027	0.275814
650	-1547.46	-1569.36	21.9038	0.15606	0.148811	0.165995	0.161333	0.178491	0.182612	0.195266	0.184096	0.172386	0.179744	0.172107	-1.85751	-1.90508	-1.7958	-1.82429	-1.72322	-1.70039	-1.63339	-1.6923	-1.75802	-1.71622	-1.75964	-1.1998	-1.31325	-1.36438	-1.40714	-1.46021	-1.43297	-1.39168	-1.34124	-1.28072	-1.24337	-1.23595	0.301256	0.268944	0.255539	0.244843	0.232188	0.238599	0.248657	0.26152	0.277836	0.288411	0.290558
660	-1545.12	-1567.18	22.0655	0.153274	0.168107	0.168477	0.169563	0.178368	0.164839	0.167442	0.174071	0.17579	0.156678	0.1627	-1.87553	-1.78316	-1.78095	-1.77453	-1.7239	-1.80279	-1.78712	-1.74829	-1.73847	-1.85356	-1.81585	-1.27412	-1.36557	-1.42591	-1.45183	-1.5727	-1.57735	-1.56229	-1.48918	-1.46347	-1.52012	-1.53232	0.279677	0.255235	0.24029	0.234141	0.207485	0.206521	0.209656	0.225558	0.231432	0.218686	0.216034
670	-1543.85	-1569.85	25.9934	0.23169	0.231693	0.22243	0.229246	0.22743	0.224818	0.233102	0.224182	0.236823	0.224149	0.20885	-1.46235	-1.46234	-1.50314	-1.47296	-1.48091	-1.49246	-1.45628	-1.4953	-1.44044	-1.49545	-1.56614	-1.10682	-1.18044	-1.18614	-1.26384	-1.22868	-1.33509	-1.3375	-1.36062	-1.34571	-1.31105	-1.34308	0.33061	0.307142	0.305398	0.282567	0.292679	0.263136	0.262502	0.256502	0.260356	0.269537	0.261041
680	-1549.01	-1569.14	20.1372	0.123691	0.128262	0.130103	0.12299	0.139207	0.137381	0.142551	0.147509	0.123404	0.122139	0.128635	-2.08997	-2.05368	-2.03943	-2.09565	-1.97179	-1.985	-1.94805	-1.91387	-2.09229	-2.10259	-2.05077	-1.34719	-1.39243	-1.42914	-1.45623	-1.53839	-1.56836	-1.55928	-1.58415	-1.64273	-1.62132	-1.72313	0.259969	0.248471	0.239516	0.233114	0.214726	0.208388	0.210288	0.205122	0.193451	0.197638	0.178507
690	-1547.73	-1570.75	23.0266	0.0614403	0.0630096	0.0612109	0.0593104	0.0600997	0.063501	0.0585729	0.0603232	0.0587362	0.0569099	0.0532767	-2.78969	-2.76447	-2.79343	-2.82497	-2.81175	-2.7567	-2.83748	-2.80804	-2.8347	-2.86629	-2.93226	-1.56151	-1.67958	-1.70905	-1.83711	-1.9087	-1.92172	-1.98155	-1.99536	-2.01765	-2.05926	-2.00909	0.20982	0.186452	0.181038	0.159278	0.148273	0.146354	0.137855	0.135965	0.132968	0.127548	0.134111
700	-1548.04	-1569.26	21.2184	0.140458	0.134088	0.137003	0.144725	0.158088	0.159191	0.148143	0.136786	0.142994	0.130267	0.127713	-1.96285	-2.00926	-1.98775	-1.93292	-1.8446	-1.83765	-1.90958	-1.98934	-1.94496	-2.03817	-2.05797	-1.39053	-1.39284	-1.462	-1.4684	-1.43438	-1.57711	-1.59689	-1.70393	-1.73499	-1.76416	-1.74074	0.248944	0.24837	0.231772	0.230294	0.238263	0.206572	0.202525	0.181968	0.176401	0.171331	0.175391
710	-1546.65	-1569.01	22.3684	0.138277	0.142929	0.156201	0.156331	0.164073	0.154505	0.16016	0.159301	0.174785	0.169941	0.160398	-1.9785	-1.94541	-1.85661	-1.85578	-1.80744	-1.86753	-1.83158	-1.83696	-1.7442	-1.77231	-1.83009	-1.41662	-1.37545	-1.43234	-1.55137	-1.58754	-1.52882	-1.5819	-1.61389	-1.59725	-1.69977	-1.66479	0.242531	0.252726	0.23875	0.211957	0.204428	0.216792	0.205583	0.199112	0.202452	0.182725	0.18923
720	-1548.89	-1569.48	20.5871	0.129385	0.127207	0.133518	0.146381	0.145691	0.157629	0.158677	0.161099	0.162949	0.162846	0.182486	-2.04496	-2.06194	-2.01352	-1.92154	-1.92627	-1.84751	-1.84089	-1.82573	-1.81432	-1.81495	-1.70108	-1.45054	-1.4085	-1.51924	-1.54957	-1.67491	-1.55571	-1.50487	-1.54646	-1.56402	-1.55392	-1.58039	0.234443	0.24451	0.218878	0.21234	0.187324	0.211039	0.222046	0.213002	0.209293	0.211418	0.205896
730	-1544.37	-1572.16	27.7865	0.209253	0.204816	0.205104	0.220916	0.215856	0.229994	0.227292	0.22964	0.210452	0.208629	0.215003	-1.56421	-1.58564	-1.58424	-1.50997	-1.53314	-1.4697	-1.48152	-1.47124	-1.5585	-1.5672	-1.5371	-1.18017	-1.15261	-1.16994	-1.17283	-1.18078	-1.17238	-1.1863	-1.12551	-1.09327	-1.10548	-1.1806	0.307227	0.315813	0.310387	0.309491	0.30704	0.309629	0.30535	0.324487	0.335118	0.331051	0.307094
740	-1547.72	-1567.44	19.7257	0.12983	0.135582	0.155236	0.182445	0.187377	0.176345	0.181113	0.189574	0.197678	0.182818	0.190435	-2.04153	-1.99818	-1.86281	-1.7013	-1.67463	-1.73531	-1.70863	-1.66297	-1.62112	-1.69926	-1.65844	-1.3092	-1.31152	-1.41463	-1.45667	-1.44787	-1.42457	-1.46867	-1.47228	-1.54961	-1.56998	-1.51953	0.270035	0.26941	0.243016	0.23301	0.235071	0.240612	0.230231	0.229403	0.21233	0.208049	0.218814
750	-1546.51	-1568.14	21.6296	0.149354	0.151064	0.160287	0.179681	0.19047	0.16751	0.164877	0.153823	0.169813	0.174825	0.165007	-1.90143	-1.89005	-1.83079	-1.71657	-1.65826	-1.78671	-1.80255	-1.87195	-1.77305	-1.74397	-1.80177	-1.27607	-1.30358	-1.31003	-1.39255	-1.46916	-1.49074	-1.46853	-1.46974	-1.51585	-1.47716	-1.46678	0.279131	0.271557	0.269811	0.248442	0.230119	0.225205	0.230264	0.229985	0.219622	0.228285	0.230666
760	-1551.37	-1567.6	16.2349	0.138473	0.134502	0.137038	0.13655	0.13705	0.153045	0.141784	0.122671	0.10721	0.102125	0.105171	-1.97708	-2.00617	-1.9875	-1.99107	-1.98741	-1.87702	-1.95345	-2.09825	-2.23297	-2.28156	-2.25217	-1.2743	-1.3403	-1.42581	-1.57162	-1.58086	-1.64836	-1.71949	-1.75492	-1.78149	-1.71757	-1.74498	0.279627	0.261767	0.240315	0.207708	0.205797	0.192365	0.179158	0.172922	0.168387	0.179502	0.174648
770	-1547.03	-1567	19.9779	0.129866	0.141803	0.148794	0.162786	0.163589	0.163325	0.147659	0.144023	0.137809	0.146398	0.137766	-2.04126	-1.95332	-1.90519	-1.81532	-1.8104	-1.81201	-1.91285	-1.93778	-1.98188	-1.92143	-1.9822	-1.26844	-1.31985	-1.41568	-1.52407	-1.60206	-1.62653	-1.5987	-1.62701	-1.68472	-1.72384	-1.82513	0.281269	0.267175	0.242761	0.217824	0.201481	0.19661	0.20216	0.196517	0.185496	0.17838	0.161197
780	-1551.48	-1571.83	20.3558	0.213103	0.215377	0.225774	0.207969	0.225785	0.224371	0.223881	0.230723	0.239745	0.216105	0.199972	-1.54598	-1.53536	-1.48822	-1.57037	-1.48817	-1.49446	-1.49664	-1.46654	-1.42818	-1.53199	-1.60958	-1.16659	-1.11388	-1.18646	-1.11069	-1.11333	-1.10658	-1.25884	-1.21946	-1.23823	-1.31825	-1.36506	0.311426	0.328282	0.305299	0.329331	0.328463	0.330688	0.283984	0.295388	0.289898	0.267602	0.255366
790	-1544.19	-1569	24.8078	0.187934	0.18507	0.184628	0.188621	0.18967	0.182527	0.167417	0.166695	0.164887	0.167592	0.162922	-1.67167	-1.68702	-1.68941	-1.66802	-1.66247	-1.70086	-1.78727	-1.79159	-1.8025	-1.78623	-1.81448	-1.22781	-1.25028	-1.23179	-1.29274	-1.36087	-1.44064	-1.54825	-1.61841	-1.70913	-1.68878	-1.6723	0.292932	0.286424	0.291771	0.274517	0.256438	0.236777	0.212619	0.198213	0.181024	0.184745	0.187815
800	-1549.57	-1569.77	20.2044	0.144634	0.148206	0.152525	0.143986	0.143504	0.143056	0.153657	0.154961	0.170793	0.165271	0.18043	-1.93355	-1.90916	-1.88042	-1.93804	-1.94139	-1.94452	-1.87304	-1.86458	-1.7673	-1.80017	-1.71242	-1.34523	-1.3798	-1.44732	-1.40943	-1.4434	-1.42226	-1.55029	-1.66833	-1.56855	-1.48881	-1.49075	0.26048	0.251629	0.2352	0.244282	0.236123	0.241169	0.212187	0.188561	0.208347	0.225641	0.225204
810	-1548.33	-1569.09	20.7581	0.124285	0.128205	0.132339	0.142044	0.156607	0.1772	0.186286	0.187177	0.187008	0.218384	0.215163	-2.08518	-2.05412	-2.02239	-1.95162	-1.85402	-1.73048	-1.68047	-1.6757	-1.6766	-1.5215	-1.53636	-1.35475	-1.3694	-1.43606	-1.43581	-1.40506	-1.44681	-1.44148	-1.43154	-1.4965	-1.48287	-1.57959	0.258011	0.254259	0.237862	0.237922	0.245351	0.23532	0.236576	0.23894	0.223912	0.226986	0.206059
820	-1546.76	-1567.77	21.0161	0.147274	0.15865	0.160818	0.164614	0.181186	0.18562	0.188579	0.190522	0.190607	0.178846	0.210755	-1.91546	-1.84105	-1.82748	-1.80415	-1.70823	-1.68405	-1.66824	-1.65799	-1.65754	-1.72123	-1.55706	-1.32532	-1.40774	-1.44538	-1.54012	-1.586	-1.53974	-1.57538	-1.64091	-1.6432	-1.62853	-1.57027	0.265719	0.244696	0.235657	0.214355	0.204743	0.214436	0.206928	0.193804	0.19336	0.196218	0.207989
830	-1547.17	-1569.54	22.3656	0.185629	0.179087	0.186418	0.213097	0.213692	0.222125	0.248439	0.234472	0.222769	0.20372	0.201667	-1.68401	-1.71989	-1.67976	-1.54601	-1.54322	-1.50451	-1.39256	-1.45042	-1.50162	-1.59101	-1.60114	-1.17456	-1.18254	-1.25501	-1.1926	-1.24722	-1.26601	-1.29218	-1.28134	-1.30908	-1.24393	-1.28209	0.308954	0.306499	0.285073	0.303431	0.287302	0.281955	0.274672	0.277665	0.270068	0.28825	0.277457
840	-1549.49	-1567.94	18.4517	0.213531	0.238836	0.251303	0.272752	0.260809	0.28203	0.281445	0.273546	0.254916	0.248949	0.255065	-1.54397	-1.43198	-1.3811	-1.29919	-1.34397	-1.26574	-1.26782	-1.29629	-1.36682	-1.39051	-1.36624	-1.17822	-1.0892	-1.18949	-1.08885	-1.15334	-1.29584	-1.27707	-1.23534	-1.23533	-1.29764	-1.28156	0.307827	0.336487	0.304375	0.336605	0.315582	0.273668	0.278854	0.290736	0.29074	0.273175	0.277604
850	-1547.7	-1569.53	21.8299	0.213898	0.215511	0.228483	0.232252	0.247659	0.233379	0.204542	0.1984	0.215978	0.232677	0.226375	-1.54226	-1.53474	-1.4763	-1.45993	-1.3957	-1.45509	-1.58698	-1.61747	-1.53258	-1.4581	-1.48556	-1.11746	-1.21054	-1.19588	-1.19497	-1.26664	-1.23002	-1.32826	-1.31568	-1.29945	-1.31652	-1.37536	0.327109	0.298036	0.302436	0.302714	0.281776	0.292286	0.264938	0.268291	0.272681	0.268066	0.25275
860	-1546.59	-1570.41	23.8195	0.265989	0.271431	0.255015	0.260525	0.26688	0.242165	0.240327	0.256321	0.258811	0.260826	0.267793	-1.3243	-1.30405	-1.36643	-1.34506	-1.32096	-1.41814	-1.42575	-1.36133	-1.35166	-1.3439	-1.31754	-1.03423	-1.03836	-1.18577	-1.18752	-1.23065	-1.30892	-1.25417	-1.22065	-1.23421	-1.17584	-1.13857	0.3555	0.354033	0.305511	0.304977	0.292103	0.270112	0.285312	0.295039	0.291064	0.308558	0.320276
870	-1548.59	-1569.29	20.6957	0.135869	0.14867	0.157777	0.180268	0.183933	0.180433	0.17892	0.183604	0.181573	0.191393	0.209433	-1.99606	-1.90602	-1.84658	-1.71331	-1.69318	-1.7124	-1.72082	-1.69497	-1.7061	-1.65343	-1.56335	-1.40293	-1.29773	-1.32833	-1.35259	-1.37266	-1.48262	-1.44973	-1.48581	-1.53041	-1.61899	-1.58733	0.245876	0.27315	0.264918	0.258571	0.253432	0.227041	0.234634	0.226319	0.216447	0.198098	0.204471
880	-1545.86	-1567.91	22.0486	0.157905	0.162185	0.178408	0.178967	0.166862	0.160486	0.177733	0.186455	0.172421	0.171279	0.17408	-1.84576	-1.81902	-1.72368	-1.72056	-1.79059	-1.82955	-1.72747	-1.67957	-1.75782	-1.76446	-1.74824	-1.28647	-1.36889	-1.4642	-1.50726	-1.53327	-1.54489	-1.66724	-1.66719	-1.70694	-1.71263	-1.73239	0.276244	0.254388	0.231262	0.221516	0.215828	0.213336	0.188768	0.188778	0.18142	0.180391	0.176861
890	-1546.43	-1571.39	24.9597	0.16111	0.157216	0.153561	0.157353	0.169484	0.171518	0.164052	0.160726	0.152849	0.158853	0.151194	-1.82567	-1.85013	-1.87366	-1.84926	-1.77499	-1.76307	-1.80757	-1.82805	-1.87831	-1.83978	-1.88919	-1.38598	-1.45883	-1.42807	-1.44129	-1.46807	-1.57749	-1.54637	-1.63034	-1.54492	-1.53415	-1.53615	0.250078	0.232508	0.239771	0.236622	0.230369	0.206493	0.213019	0.195863	0.213328	0.21564	0.215209
900	-1546.64	-1568.1	21.4589	0.187091	0.211117	0.230826	0.226225	0.220342	0.214231	0.236216	0.232672	0.210207	0.205258	0.208194	-1.67616	-1.55534	-1.46609	-1.48623	-1.51257	-1.5407	-1.44301	-1.45813	-1.55966	-1.58349	-1.56929	-1.17553	-1.16798	-1.17729	-1.18719	-1.24505	-1.37901	-1.3604	-1.39715	-1.47216	-1.49998	-1.5054	0.308655	0.310994	0.308114	0.305079	0.287926	0.251827	0.256559	0.2473	0.229429	0.223135	0.221929
910	-1546.24	-1568.02	21.7879	0.170052	0.168205	0.169541	0.166062	0.17741	0.172305	0.176199	0.179799	0.190774	0.212204	0.204974	-1.77165	-1.78257	-1.77466	-1.79539	-1.72929	-1.75849	-1.73614	-1.71591	-1.65666	-1.55021	-1.58487	-1.26595	-1.2839	-1.36039	-1.49623	-1.45276	-1.4954	-1.5905	-1.62679	-1.59201	-1.49549	-1.46924	0.281971	0.276954	0.256562	0.223973	0.233923	0.224159	0.203823	0.19656	0.203516	0.22414	0.2301
920	-1542.81	-1568.84	26.034	0.225772	0.216761	0.225607	0.246453	0.239443	0.239357	0.240541	0.247698	0.238139	0.245944	0.264402	-1.48823	-1.52896	-1.48896	-1.40058	-1.42944	-1.4298	-1.42487	-1.39555	-1.4349	-1.40265	-1.33028	-1.16107	-1.11134	-1.1683	-1.21892	-1.27484	-1.33795	-1.27212	-1.21975	-1.22449	-1.24017	-1.23328	0.313151	0.329117	0.310895	0.29555	0.279474	0.262382	0.280238	0.295305	0.293908	0.289335	0.291336
930	-1555.03	-1568.53	13.5048	0.127076	0.149922	0.151116	0.154635	0.150091	0.156393	0.152906	0.1719	0.170438	0.164168	0.163638	-2.06297	-1.89764	-1.88971	-1.86669	-1.89651	-1.85538	-1.87793	-1.76084	-1.76938	-1.80687	-1.8101	-1.44225	-1.34066	-1.44583	-1.52244	-1.55936	-1.55258	-1.62713	-1.63769	-1.81721	-1.68659	-1.69134	0.236394	0.261674	0.23555	0.21818	0.210271	0.211701	0.196493	0.194428	0.162478	0.18515	0.184272
940	-1545.28	-1568.14	22.8527	0.175744	0.172	0.180554	0.191158	0.192195	0.202148	0.197808	0.213845	0.232804	0.237767	0.254942	-1.73873	-1.76026	-1.71173	-1.65465	-1.64925	-1.59876	-1.62046	-1.54251	-1.45756	-1.43646	-1.36672	-1.2842	-1.25883	-1.3735	-1.38487	-1.47305	-1.51253	-1.52232	-1.60499	-1.54208	-1.4885	-1.51304	0.276872	0.283987	0.253218	0.250356	0.229226	0.220352	0.218205	0.200891	0.213937	0.225712	0.220239
950	-1551.42	-1567.43	16.0093	0.161219	0.169088	0.171196	0.165805	0.183047	0.170615	0.194154	0.188347	0.210313	0.208712	0.219698	-1.82499	-1.77734	-1.76495	-1.79695	-1.69801	-1.76835	-1.6391	-1.66947	-1.55916	-1.5668	-1.5155	-1.30087	-1.30264	-1.34717	-1.46951	-1.54508	-1.52211	-1.58737	-1.43465	-1.53038	-1.51391	-1.55509	0.272295	0.271813	0.259974	0.230037	0.213295	0.218252	0.204463	0.238199	0.216453	0.220049	0.21117
960	-1551.61	-1569	17.3932	0.169368	0.174633	0.188322	0.204694	0.219584	0.236077	0.241614	0.250498	0.279489	0.292748	0.331692	-1.77568	-1.74507	-1.6696	-1.58624	-1.51602	-1.4436	-1.42041	-1.38431	-1.27479	-1.22844	-1.10355	-1.17122	-1.2415	-1.28354	-1.24148	-1.29828	-1.37098	-1.29235	-1.40479	-1.44365	-1.46263	-1.56263	0.30999	0.288951	0.277054	0.288957	0.273001	0.253858	0.274625	0.24542	0.236065	0.231627	0.209584
970	-1549.41	-1566.86	17.4486	0.107872	0.123289	0.143995	0.13705	0.143649	0.151632	0.151174	0.155507	0.157299	0.152196	0.147051	-2.22681	-2.09322	-1.93798	-1.98741	-1.94038	-1.8863	-1.88932	-1.86106	-1.84961	-1.88259	-1.91697	-1.37462	-1.52261	-1.52806	-1.53333	-1.61395	-1.68713	-1.77414	-1.83255	-1.84228	-1.77321	-1.7576	0.252934	0.218141	0.216956	0.215815	0.199099	0.18505	0.16963	0.160005	0.158455	0.169787	0.172458
980	-1548.55	-1570.59	22.0315	0.0679687	0.0699635	0.0704442	0.0780209	0.0902638	0.0930318	0.0938334	0.09808	0.0958823	0.099954	0.0999288	-2.68871	-2.65978	-2.65293	-2.55078	-2.40502	-2.37481	-2.36623	-2.32197	-2.34463	-2.30304	-2.3033	-1.46599	-1.50779	-1.63872	-1.66182	-1.69421	-1.71742	-1.77622	-1.74097	-1.80615	-1.86036	-1.84129	0.23085	0.221398	0.194228	0.189793	0.183744	0.179528	0.169276	0.17535	0.164285	0.155616	0.158613
990	-1548.88	-1569.42	20.5432	0.17718	0.178209	0.172561	0.168437	0.167441	0.187787	0.185509	0.187009	0.206202	0.215645	0.224187	-1.73059	-1.7248	-1.757	-1.78119	-1.78712	-1.67245	-1.68465	-1.6766	-1.5789	-1.53412	-1.49527	-1.24489	-1.39204	-1.50946	-1.49639	-1.56109	-1.51545	-1.43181	-1.41184	-1.40702	-1.41649	-1.35497	0.287971	0.248568	0.221028	0.223938	0.209908	0.21971	0.238877	0.243694	0.244872	0.242564	0.257954
1000	-1546.55	-1567.54	20.9885	0.12768	0.129363	0.126132	0.126444	0.12876	0.126065	0.125677	0.140808	0.139323	0.135701	0.139173	-2.05823	-2.04514	-2.07042	-2.06796	-2.04981	-2.07096	-2.07404	-1.96036	-1.97096	-1.9973	-1.97204	-1.37082	-1.48794	-1.59134	-1.66168	-1.79783	-1.78122	-1.7263	-1.75027	-1.74564	-1.73282	-1.83429	0.253899	0.225837	0.203652	0.189821	0.165658	0.168433	0.177941	0.173728	0.174533	0.176784	0.159727
1010	-1544.82	-1567.12	22.297	0.144005	0.167214	0.177192	0.174788	0.177109	0.187928	0.188083	0.192273	0.182303	0.187903	0.17931	-1.93791	-1.78848	-1.73052	-1.74418	-1.73099	-1.6717	-1.67087	-1.64884	-1.70209	-1.67183	-1.71864	-1.28375	-1.34287	-1.41862	-1.50033	-1.51188	-1.4622	-1.43418	-1.45276	-1.4514	-1.54042	-1.46544	0.276998	0.261095	0.242049	0.223055	0.220495	0.231726	0.238312	0.233924	0.234242	0.214292	0.230977
