Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
93240	-3293.9334157441267052	-3312.6802042917765903	18.746788547650101719	0.93768604397733001932	0.356446	0.045793	0.0365209	0.0558476	0.00649738	0.0139207	0.0728701	0.229905	0.0105647	0.00080187	0.0136825	0.0605612	0.0726758	0.0148886	0.480704	0.0207701	0.00531244	0.467539	0.0107855	0.53443555873974080139	0.263131	0.297643	0.148609	0.290617	0.124359	0.457186	0.988855	2.4296	0.97608585046833074017
93250	-3286.8742373661598322	-3305.7767091966511543	18.902471830491364813	2.1423322350219371479	0.425579	0.070577	0.0506117	0.0813281	0.013993	0.00895683	0.0536961	0.10051	0.0103193	0.00108957	0.0170887	0.0483094	0.0782975	0.0115649	0.425674	0.010967	0.00146331	0.534871	0.0154602	0.55063913768186256714	0.301055	0.298428	0.137736	0.262782	0.309693	0.669343	1.07317	1.94779	0.96035590298964357281
93260	-3283.8936494384975049	-3300.2727705545685239	16.37912111607118959	0.72872252538085047213	0.470508	0.0448937	0.0599473	0.0746572	0.0290783	0.00265375	0.0622189	0.24751	0.0228047	0.00903514	0.0208833	0.0466512	0.0826633	0.0203514	0.49087	0.0106116	0.00523688	0.457978	0.0149515	0.45016811762531783181	0.284441	0.300675	0.146573	0.268311	0.0803309	0.376773	0.935064	2.60783	1.1735044338352551563
93270	-3287.4720054069443904	-3304.5935894333633769	17.121584026419121471	0.69243567607426570465	0.393471	0.0679983	0.0192619	0.0797675	0.0176026	0.00814527	0.0865678	0.138952	0.00435727	0.0381083	0.0208833	0.047195	0.166732	0.016569	0.406055	0.00408336	0.00874662	0.56194	0.00260629	0.43964339320130008115	0.300182	0.29319	0.131203	0.275425	0.0725733	0.359939	0.922033	2.64545	1.0890423923948862051
93280	-3282.1882972350213095	-3301.9574376002524332	19.769140365231177014	0.90546285941211790416	0.3005	0.0352374	0.047047	0.0647546	0.0170764	0.00675103	0.0603219	0.196535	0.0285245	0.00991784	0.0131573	0.0372136	0.0524571	0.0308602	0.492165	0.00494719	0.00628374	0.460684	0.00506006	0.49622220172742476096	0.280881	0.277377	0.145225	0.296517	0.117727	0.446368	0.982381	2.45352	0.86949352553334124938
93290	-3279.7197095863075447	-3298.6947720348457551	18.975062448538178472	1.0326730004398576579	0.344885	0.055968	0.0628856	0.0799414	0.0171626	0.00734266	0.0632107	0.198851	0.0103253	0.0094292	0.0115628	0.0221339	0.0797448	0.0240479	0.42259	0.00166588	0.0102975	0.534055	0.00734381	0.48008044694609597336	0.306099	0.303632	0.132968	0.257301	0.143427	0.486357	1.00521	2.36501	0.96344312691576716734
93300	-3285.6142816038041019	-3301.8600165803250093	16.245734976520829207	1.0663908519689602183	0.488424	0.0589479	0.0726444	0.0838325	0.0249683	0.0220681	0.091856	0.193345	0.013294	0.00175909	0.0183319	0.0428348	0.126863	0.0200488	0.472562	0.00291873	0.00357444	0.488884	0.0120128	0.52480447095836191274	0.282404	0.306984	0.137871	0.27274	0.150007	0.495836	1.01018	2.34397	1.2391683175880543466
93310	-3293.7223466361760984	-3309.951742205881601	16.229395569705030056	0.87200959526698396118	0.376396	0.0708428	0.0620807	0.113905	0.0129547	0.0273523	0.0387447	0.284984	0.0563056	0.00720346	0.000165557	0.0364142	0.131032	0.0219126	0.52921	0.00241694	0.00583059	0.439636	0.000994232	0.53475448386146606783	0.298322	0.319562	0.134889	0.247227	0.110764	0.434587	0.975071	2.47958	1.2183811892514719855
93320	-3282.9164650564325711	-3302.0794384970913597	19.162973440658632285	0.95659543621375708877	0.294722	0.061671	0.0534164	0.0857131	0.0136366	0.0134867	0.0573462	0.184908	0.0358609	0.0017016	0.0126497	0.0461942	0.0754894	0.0137204	0.578351	0.00673358	0.018004	0.380195	0.00299639	0.42930745878213338873	0.280619	0.306645	0.137477	0.275259	0.128214	0.463305	0.992418	2.41606	0.93679612191888905759
93330	-3282.903949429914519	-3299.6232477116359405	16.719298281721243882	0.5806883737121940614	0.362169	0.0510245	0.0638143	0.0636364	0.0248199	0.0079999	0.0546459	0.264108	0.0244078	0.00185908	0.0199216	0.0284698	0.121403	0.0258525	0.552301	0.00159467	0.0118056	0.408103	0.000342688	0.41928489731364304571	0.273892	0.300424	0.141413	0.284271	0.049151	0.301366	0.871138	2.77835	1.08827857351947066
93340	-3283.0135920571610768	-3299.0064721177259344	15.992880060565077827	0.81780840764870721404	0.496385	0.0800879	0.0531453	0.101198	0.014421	0.00664991	0.0773386	0.181455	0.0227762	0.000324571	0.0290859	0.0268875	0.14266	0.0173338	0.426224	0.00406238	0.00911066	0.543129	0.000140148	0.49310133860470367617	0.291504	0.307804	0.152198	0.248494	0.0993422	0.414206	0.96177	2.52468	1.2324147635342412865
93350	-3289.0809106033366334	-3304.9412236636248963	15.860313060287891673	1.7302617784708052007	0.514809	0.0495668	0.0540176	0.0918348	0.0174823	0.00648488	0.0625745	0.170003	0.0210263	0.000171053	0.0329422	0.0655537	0.197111	0.00998639	0.413504	0.0116303	0.0149145	0.549904	6.09053e-05	0.54815730338571289071	0.302809	0.314729	0.140683	0.241779	0.258804	0.622879	1.0615	2.05682	1.2835774591981075066
93360	-3278.424179045951405	-3297.9429478101055793	19.518768764154263096	1.6899741455881986951	0.323195	0.0593614	0.0616793	0.0865703	0.0181682	0.0122753	0.0438578	0.161338	0.0199012	0.000684242	0.0226799	0.039868	0.0694391	0.0209672	0.520369	0.00969247	0.00743518	0.441009	0.000527809	0.57699487579056329967	0.301162	0.297914	0.142319	0.258605	0.253235	0.6174	1.05987	2.06949	0.91901820969133407591
93370	-3282.6081812730058118	-3300.3756515166815007	17.767470243675671071	1.9524437411549229182	0.430037	0.0527875	0.0582698	0.070408	0.0188483	0.0116167	0.052596	0.222484	0.0285119	0.0113498	0.0182699	0.036024	0.0725356	0.0176767	0.526962	0.00884511	0.00518399	0.440407	0.000924803	0.62643804700759164739	0.269219	0.327631	0.142373	0.260777	0.287531	0.649859	1.06875	1.99386	1.0837383446918089636
93380	-3280.904870812540139	-3298.6427483152901914	17.737877502749828551	1.6933508982748919358	0.474107	0.0575743	0.070066	0.061904	0.0193622	0.00902904	0.0549935	0.193512	0.0217796	0.00986988	0.00725764	0.0314388	0.0861106	0.00955883	0.57161	0.00811781	0.0115604	0.398051	0.00110193	0.61356117252502662129	0.290568	0.314621	0.131485	0.263326	0.253706	0.617867	1.06001	2.06841	1.0970045875117411249
93390	-3286.9757621067074069	-3304.169814690626481	17.194052583918697508	3.4828017527592161073	0.439603	0.0465733	0.0374966	0.0812627	0.0119909	0.0120773	0.0603555	0.174825	0.0156223	0.0235016	0.0050214	0.0371183	0.0932545	0.00578399	0.513339	0.0152065	0.0129194	0.447993	0.00475811	0.60308072250926858526	0.290731	0.314798	0.130996	0.263474	0.423477	0.755182	1.08405	1.7373	1.0387028424170545726
93400	-3287.4855722430029346	-3304.7623506154377537	17.276778372434879572	1.337100128160636725	0.422946	0.0804396	0.0552687	0.123434	0.0133074	0.00725794	0.0748374	0.129731	0.0211395	0.019582	0.00160368	0.0371322	0.160577	0.0106667	0.525745	0.00807612	0.00810586	0.442401	0.0050055	0.55885282051693629946	0.282912	0.325157	0.134707	0.257224	0.199026	0.558987	1.03923	2.20276	1.1472563853250219434
93410	-3284.6045673219814489	-3303.6210051138705239	19.016437791889003961	1.7048669706822585646	0.30678	0.0496692	0.0424802	0.0625412	0.0253029	0.0107492	0.0570974	0.209607	0.0276534	0.00379162	0.0295979	0.0452942	0.0982269	0.0163227	0.441803	0.0130725	0.00803429	0.505203	0.0155644	0.56364129251420225231	0.310154	0.298036	0.13843	0.253381	0.255307	0.619449	1.06049	2.06476	0.96879106308060369823
93420	-3288.6679431091224615	-3308.9431840175138859	20.275240908391118921	1.339608494800808014	0.263696	0.060109	0.0656755	0.077204	0.00675233	0.02092	0.0372282	0.160388	0.0221862	0.00380462	0.0335055	0.0204481	0.0755241	0.0148398	0.474477	0.00442902	0.0080012	0.490361	0.00789196	0.49579779362280274047	0.294848	0.294983	0.153976	0.256193	0.199449	0.559483	1.03943	2.20164	0.84744090960187423711
93430	-3282.4065100618386168	-3300.9787473912624591	18.572237329423799679	1.1947500910678319208	0.343892	0.0467792	0.0512351	0.0917258	0.00865687	0.00915942	0.0305692	0.225782	0.027917	0.000283629	0.023084	0.049533	0.105378	0.0172597	0.506235	0.00631258	0.00675536	0.460772	0.00266503	0.53887983433622910212	0.318965	0.288856	0.133547	0.258632	0.1741	0.52837	1.02603	2.2715	1.0139952289762024229
93440	-3282.4111776056820418	-3302.0981698995378792	19.686992293855794856	0.92280774937408682757	0.311267	0.0482163	0.0454635	0.0692437	0.0120045	0.0136411	0.0644159	0.126172	0.00734889	0.000426834	0.0267139	0.0385796	0.116623	0.025104	0.527167	0.00389058	0.00987963	0.428995	0.00496441	0.46491386413753904572	0.300914	0.296945	0.136828	0.265312	0.121306	0.452253	0.985931	2.44051	0.88011656175880115249
93450	-3282.2875681644254655	-3301.286708831803935	18.99914066737819951	1.226408746912021952	0.352299	0.0574626	0.0584279	0.0666088	0.0060328	0.0136411	0.0639434	0.189328	0.0158584	0.0063293	0.0107745	0.0497425	0.0820473	0.0157917	0.508883	0.00173098	0.006837	0.460314	0.00644317	0.54119576083388309939	0.283827	0.282739	0.151622	0.281812	0.179806	0.535628	1.02931	2.25526	0.97249557300976841034
93460	-3284.6102256948820468	-3304.8683127880290158	20.258087093146706081	2.0609273458437478155	0.291129	0.0507482	0.0370301	0.0869676	0.0189748	0.0130831	0.0554294	0.138966	0.0107254	0.00175257	0.00998126	0.0309907	0.0834444	0.0270893	0.464322	0.0112608	0.00250996	0.488572	0.00624525	0.51013345649795671655	0.303137	0.278606	0.155204	0.263053	0.300441	0.66134	1.07144	1.96678	0.82922266155464008364
93470	-3286.1535160413291123	-3303.6645067463741725	17.510990705044765292	1.5283788453520232853	0.435879	0.0745466	0.0591012	0.108716	0.0143765	0.0130831	0.0434311	0.286974	0.0174846	0.00161198	0.00850203	0.0326023	0.027168	0.0190121	0.50421	0.0143952	0.00201642	0.454306	0.00606033	0.56718984034004460426	0.276733	0.295993	0.14407	0.283204	0.229673	0.593213	1.05205	2.12507	1.1234766053958831211
93480	-3287.5356747120213186	-3302.9685701719308781	15.43289545990952405	0.90872437419747065235	0.45254	0.0561047	0.0905745	0.0976154	0.012958	0.00913331	0.0842901	0.256961	0.00894496	0.000400765	0.0470682	0.0484451	0.138547	0.0134864	0.514213	0.0105323	0.00368863	0.455143	0.00293655	0.47644089765446145934	0.284569	0.287336	0.151078	0.277018	0.118401	0.447486	0.983061	2.45105	1.3035823720468266984
93490	-3291.6124306772317141	-3310.4364326781351338	18.824002000903554688	1.2670100336197842594	0.365557	0.0326511	0.0810151	0.0787599	0.0126621	0.0106041	0.0478503	0.257381	0.0109282	0.0132985	0.00902785	0.0459365	0.0255435	0.0109304	0.482741	0.00908207	0.00461851	0.474767	0.0178611	0.53506615203074237019	0.295822	0.293522	0.15433	0.256326	0.186987	0.544545	1.03321	2.23526	0.99121509241881833319
93500	-3281.1717153075546776	-3298.3705183521583422	17.198803044603742762	0.47875072753416209048	0.341607	0.0436904	0.0571844	0.0807883	0.0124575	0.00647894	0.0488938	0.217957	0.0357741	0.00254488	0.0209748	0.0348907	0.0818038	0.0097298	0.549191	0.00593305	0.00735328	0.421359	0.00643375	0.40443144975625783255	0.282691	0.304301	0.136102	0.276906	0.0295201	0.237817	0.804169	2.92849	0.98504574342520789809
93510	-3288.2023393629528982	-3303.2924660966614283	15.09012673370848745	0.36558099717774650284	0.425979	0.0687774	0.0344012	0.0969585	0.0138238	0.00965935	0.0561867	0.200087	0.0327982	0.00254659	0.0308503	0.0654184	0.0631067	0.0118433	0.522312	0.00952414	0.0126609	0.429657	0.0140024	0.26081975508552796006	0.29516	0.289132	0.139801	0.275908	0.0120781	0.155618	0.691178	3.14113	1.1005935113952036719
93520	-3281.4816433974087886	-3298.6107705434619675	17.129127146053065189	0.58449581972886577308	0.337665	0.0549384	0.0607952	0.0930538	0.0154194	0.014354	0.072381	0.237913	0.0247335	0.0152634	0.0175609	0.0293526	0.0755481	0.0207263	0.46903	0.0061697	0.00813799	0.48556	0.0103759	0.41882619877839943889	0.303701	0.279875	0.142147	0.274277	0.0499268	0.303543	0.873198	2.77333	1.0489783309068174688
93530	-3282.9937489870790159	-3296.5523165563672592	13.558567569288314303	0.53997673058671979973	0.569171	0.071814	0.0800964	0.0888464	0.0158253	0.00610293	0.0537197	0.194478	0.0182874	0.00352626	0.0142269	0.0329993	0.235709	0.0122002	0.542429	0.00144754	0.0081333	0.427516	0.00827385	0.46129863211058352856	0.299484	0.292177	0.133404	0.274935	0.0410154	0.277215	0.84731	2.83446	1.3848023601820098616
93540	-3280.331575615001384	-3297.5924847246774334	17.260909109676010331	1.9125147611581740925	0.434439	0.0431425	0.0577867	0.0950421	0.0262722	0.00366921	0.0572301	0.230518	0.0232007	0.000771474	0.0214213	0.0367248	0.106037	0.0157818	0.50685	0.00865601	0.00712393	0.452084	0.00950382	0.59197683740005913045	0.316414	0.292219	0.129509	0.261858	0.282603	0.645376	1.06764	2.00438	1.1362547534507028146
93550	-3285.727129285713545	-3302.99180725261931	17.264677966905836115	1.3538643062633848313	0.417539	0.0627285	0.0547881	0.0794676	0.0136013	0.0115951	0.0644603	0.198583	0.0148711	0.00163093	0.0370848	0.0697289	0.122574	0.0163293	0.604733	0.000485896	0.00171035	0.352824	0.0239178	0.5495951675082584309	0.31053	0.299184	0.118776	0.271509	0.201839	0.562275	1.04055	2.19534	1.1486519241178154704
93560	-3283.0293611319416414	-3298.0073313023162882	14.977970170374762304	0.70603664456637227342	0.643277	0.0717582	0.0383422	0.0841702	0.0122105	0.00922591	0.0593039	0.201563	0.0188483	0.00100855	0.0141519	0.0493019	0.104222	0.0156058	0.465097	0.000957092	0.00877375	0.502512	0.0070549	0.50343147717636682614	0.3048	0.297645	0.127442	0.270113	0.0754782	0.366365	0.927085	2.63107	1.3073833627145698966
93570	-3287.6455810821353225	-3304.7542388612728246	17.1086577791376655	2.3813631213638379869	0.440448	0.0685873	0.0629978	0.0938262	0.00844802	0.0095581	0.0312023	0.246157	0.0408848	0.00262517	0.00339555	0.0396706	0.0776297	0.020327	0.409864	0.00184191	0.00768749	0.556689	0.0035907	0.56316689591260027381	0.305525	0.286129	0.147528	0.260819	0.334912	0.690275	1.07715	1.89767	1.1254305686056462754
93580	-3279.651542907466137	-3297.2851979378733631	17.633655030407140885	1.7770792517664502075	0.440448	0.051253	0.0617326	0.0876061	0.015044	0.0095581	0.0474663	0.152019	0.0241624	0.00244725	0.0376149	0.0429269	0.132312	0.0167534	0.502442	0.00804598	0.0104695	0.458818	0.00347176	0.55960581226202099625	0.315136	0.284167	0.133763	0.266933	0.26513	0.629002	1.06326	2.04261	1.1045911185671004606
93590	-3283.7828438876731525	-3299.6858132953543645	15.902969407681089464	0.71653035282178312304	0.532593	0.0451861	0.05402	0.0765972	0.0134912	0.015237	0.0515738	0.212072	0.0143849	0.00205261	0.0113341	0.0309949	0.158292	0.00900874	0.480253	0.0120973	0.00554981	0.492243	0.00084831	0.46360036721112007907	0.313736	0.288344	0.128237	0.269682	0.0777221	0.371226	0.930843	2.62021	1.2178286796368014144
93600	-3285.4517080103946682	-3302.0947999246018298	16.643091914206962656	1.7760214034256709414	0.468579	0.0622382	0.068362	0.0749489	0.0144425	0.00231193	0.0907566	0.217694	0.0161897	0.00405136	0.0386969	0.0499028	0.0955128	0.0144407	0.512562	0.0124035	0.00365885	0.452232	0.00470345	0.59465232643313792327	0.299942	0.296757	0.14265	0.260651	0.264989	0.628866	1.06322	2.04292	1.203686530002856081
93610	-3287.9627544086220041	-3304.2732481029802329	16.310493694358182637	1.6716551357195974514	0.50413	0.0486107	0.0689798	0.129273	0.0255024	0.00507725	0.050607	0.217694	0.0105176	0.00515781	0.0366443	0.0282811	0.109912	0.0188441	0.56748	0.00816717	0.00223381	0.400762	0.00251297	0.57834960111119382287	0.283457	0.314612	0.151233	0.250698	0.250664	0.61484	1.05909	2.0754	1.2403863670138475239
93620	-3295.8519791915582573	-3313.0264348626810715	17.174455671122860423	2.9406173732516309727	0.361095	0.0497576	0.0498372	0.121966	0.020349	0.00854599	0.0450148	0.229213	0.0241572	0.0122026	0.0353308	0.0132567	0.109912	0.0122252	0.388935	0.0170717	0.0131406	0.563715	0.00491208	0.5451222587047606094	0.311241	0.269559	0.148353	0.270846	0.384615	0.728186	1.08221	1.80499	1.0806381042571997497
93630	-3284.4121435911520166	-3302.8064915483573714	18.394347957205631872	1.437347776295909707	0.351607	0.0435925	0.0786885	0.094001	0.0191819	0.0110004	0.0570015	0.175121	0.0177005	0.0307995	0.0103939	0.0149641	0.131897	0.0118533	0.447252	0.00923782	0.0220649	0.5067	0.00289219	0.52810067060438303788	0.283799	0.295401	0.147902	0.272899	0.21548	0.577785	1.04652	2.16022	1.0359488880049390058
93640	-3286.9609111359404778	-3305.4200637152284799	18.459152579287597007	1.4454861055622334476	0.445889	0.059303	0.0382673	0.0826968	0.016639	0.0110966	0.0656956	0.189474	0.0201143	0.00940845	0.00106048	0.0321257	0.0576697	0.0229905	0.483377	0.00588922	0.0172788	0.469045	0.00141933	0.46702168008792932508	0.308057	0.294214	0.125019	0.272709	0.216777	0.579224	1.04705	2.15695	1.0294397571148570236
93650	-3284.735179554217666	-3302.9946755406344892	18.259495986416734326	1.5757263422195555425	0.431658	0.0497157	0.0448311	0.0789785	0.0180923	0.00575075	0.05044	0.208745	0.0132374	0.0153388	0.0118659	0.0454053	0.0737596	0.01502	0.441354	0.0132627	0.0274303	0.502414	0.000518982	0.57263813019127773885	0.264965	0.309909	0.153349	0.271777	0.236787	0.600694	1.05458	2.10794	1.0478182800919337847
93660	-3285.6871958673582412	-3301.9594879018395659	16.272292034480948075	1.0857218888791511091	0.493058	0.0679046	0.0500551	0.105987	0.0198695	0.0169393	0.0849093	0.23935	0.00908854	0.0185735	0.0156735	0.029266	0.0872697	0.0113999	0.505376	0.0149247	0.0137652	0.45418	0.000354494	0.52275382745424603392	0.304847	0.2804	0.148467	0.266286	0.153733	0.501083	1.01287	2.33231	1.2379436015757039335
93670	-3287.1259534978894408	-3306.8102485506265111	19.684295052737006415	2.2427090489769958559	0.273692	0.0399878	0.044252	0.0885087	0.0137073	0.00706242	0.0599657	0.14406	0.0311126	0.0217524	0.00828616	0.0386925	0.105299	0.0151231	0.466516	0.0180969	0.0284236	0.470274	0.00156667	0.60259856659758315178	0.295028	0.283469	0.142056	0.279447	0.320622	0.678568	1.07503	1.92578	0.87637848224136016828
93680	-3295.081847908461441	-3310.099276899931283	15.017428991470161748	4.6821470437021917022	0.431916	0.0549287	0.0599929	0.0593577	0.0144331	0.00507061	0.0633262	0.232922	0.0203276	0.0266547	0.0290987	0.0275707	0.140913	0.0185166	0.662521	0.00775355	0.00522976	0.302625	0.00335401	0.61703483227645194997	0.250823	0.333676	0.134655	0.280847	0.488316	0.795923	1.08381	1.63195	1.1665120700138236209
93690	-3289.9787179764380198	-3306.8935516155461301	16.914833639108149299	3.0872340819387891209	0.351865	0.0637468	0.0599929	0.09214	0.02291	0.0125085	0.0397636	0.160589	0.0117906	0.0272191	0.0423762	0.0164912	0.194563	0.0231902	0.506933	0.0141258	0.00952766	0.444051	0.00217238	0.55659331963349811812	0.291356	0.298566	0.134972	0.275106	0.3959	0.736246	1.08291	1.78494	1.0959559585746934118
93700	-3287.3212374946574528	-3302.9023775550622304	15.581140060404981895	1.5017848556256310211	0.564062	0.0400867	0.0669457	0.0667639	0.0215926	0.00195699	0.0847242	0.196949	0.0199152	0.00206975	0.0402706	0.0379852	0.173482	0.00615278	0.472687	0.0118385	0.00186961	0.506801	0.000651393	0.59541581156468237346	0.303448	0.302606	0.140551	0.253395	0.225598	0.588853	1.05053	2.13502	1.3168041864329100843
93710	-3285.3543165158189368	-3302.9717927035790126	17.617476187760065187	1.811613531974000546	0.366368	0.0592893	0.0358364	0.0811821	0.018305	0.00883662	0.0785316	0.189205	0.0263764	0.00623167	0.0402706	0.0478331	0.146623	0.0123577	0.560432	0.00785721	0.00753418	0.411168	0.000650573	0.52518886824776489508	0.306576	0.288245	0.124934	0.280245	0.269701	0.633359	1.06447	2.03247	1.1048898392143415847
93720	-3283.7648620674249287	-3301.9756669529128885	18.210804885487910099	1.6507780139480285886	0.376685	0.0737462	0.0388376	0.0752789	0.0163093	0.00618499	0.0477212	0.192217	0.0269917	0.0172948	0.0153032	0.0713256	0.0930407	0.0197705	0.529575	0.00812411	0.00161892	0.440558	0.000352994	0.54069508543973232584	0.278923	0.302713	0.141384	0.27698	0.247703	0.61187	1.05817	2.08225	1.0509359310052821534
