Iteration	Posterior	Likelihood	Prior	mu	beta[1]	beta[2]	switch_rate_0_to_1	switch_rate_1_to_0	switch_rate_1_to_2	switch_rate_2_to_1	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]	switch_rates_pos[3]	switch_rates_pos[4]
457300	-884.0371	-878.2536	-5.783465	0.8402152	1.47566	1.47566	0.00969406	0.6899343	0.1500321	0.1503396	0.00969406	0	0.689934	0.150032	0	0.15034	0.00969406	0.689934	0.150032	0.15034
457350	-1221.263	-1212.721	-8.541687	1.19032	0.732835	0.732835	0.01291463	0.673549	0.2047725	0.1087638	0.0129146	0	0.673549	0.204773	0	0.108764	0.0129146	0.673549	0.204773	0.108764
457400	-947.7749	-940.9046	-6.870288	0.9838716	1.12592	1.12592	0.009331373	0.6334198	0.2248578	0.132391	0.00933137	0	0.63342	0.224858	0	0.132391	0.00933137	0.63342	0.224858	0.132391
457450	-910.2123	-903.6565	-6.555777	0.9516353	1.13377	1.13377	0.008067412	0.6203656	0.2127542	0.1588128	0.00806741	0	0.620366	0.212754	0	0.158813	0.00806741	0.620366	0.212754	0.158813
457500	-1038.255	-1031.542	-6.712973	0.9834302	0.973016	0.973016	0.012022	0.7864304	0.09537796	0.1061696	0.012022	0	0.78643	0.095378	0	0.10617	0.012022	0.78643	0.095378	0.10617
457550	-1160.87	-1156.04	-4.829511	0.7878965	1.04489	1.04489	0.01549672	0.6448787	0.1594673	0.1801572	0.0154967	0	0.644879	0.159467	0	0.180157	0.0154967	0.644879	0.159467	0.180157
457600	-1106.684	-1101.365	-5.318904	0.7893168	1.52008	1.52008	0.01460039	0.6884088	0.1068948	0.1900961	0.0146004	0	0.688409	0.106895	0	0.190096	0.0146004	0.688409	0.106895	0.190096
457650	-1137.021	-1129.913	-7.108266	1.009717	1.10544	1.10544	0.01375358	0.7440747	0.1107627	0.131409	0.0137536	0	0.744075	0.110763	0	0.131409	0.0137536	0.744075	0.110763	0.131409
457700	-1080.954	-1075.063	-5.890371	0.8295591	1.68912	1.68912	0.01186472	0.7570086	0.07460031	0.1565263	0.0118647	0	0.757009	0.0746003	0	0.156526	0.0118647	0.757009	0.0746003	0.156526
457750	-1076.532	-1073.786	-2.746404	0.5612102	1.22865	1.22865	0.01765904	0.6489214	0.1534489	0.1799706	0.017659	0	0.648921	0.153449	0	0.179971	0.017659	0.648921	0.153449	0.179971
457800	-972.3455	-969.1759	-3.169593	0.4957968	2.30597	2.30597	0.01423393	0.7573515	0.05080052	0.1776141	0.0142339	0	0.757351	0.0508005	0	0.177614	0.0142339	0.757351	0.0508005	0.177614
457850	-1146.539	-1143.024	-3.515207	0.5974506	1.63505	1.63505	0.02067262	0.746033	0.08383333	0.149461	0.0206726	0	0.746033	0.0838333	0	0.149461	0.0206726	0.746033	0.0838333	0.149461
457900	-1013.031	-1006.667	-6.36312	0.90624	1.39506	1.39506	0.01148121	0.6756834	0.1666166	0.1462188	0.0114812	0	0.675683	0.166617	0	0.146219	0.0114812	0.675683	0.166617	0.146219
457950	-974.6577	-969.6367	-5.020972	0.7865499	1.24982	1.24982	0.01018386	0.6777782	0.1512705	0.1607675	0.0101839	0	0.677778	0.15127	0	0.160768	0.0101839	0.677778	0.15127	0.160768
458000	-939.8805	-934.73	-5.150494	0.8672296	0.572543	0.572543	0.01253805	0.5772167	0.2644606	0.1457846	0.012538	0	0.577217	0.264461	0	0.145785	0.012538	0.577217	0.264461	0.145785
458050	-1231.367	-1224.445	-6.922549	1.03478	0.669093	0.669093	0.01561606	0.6231545	0.2117426	0.1494868	0.0156161	0	0.623155	0.211743	0	0.149487	0.0156161	0.623155	0.211743	0.149487
458100	-1146.683	-1142.635	-4.047388	0.7296674	0.845059	0.845059	0.01959842	0.6668363	0.1556118	0.1579535	0.0195984	0	0.666836	0.155612	0	0.157953	0.0195984	0.666836	0.155612	0.157953
458150	-1297.891	-1291.699	-6.192516	0.9510401	0.77646	0.77646	0.02282446	0.7541287	0.1049579	0.1180889	0.0228245	0	0.754129	0.104958	0	0.118089	0.0228245	0.754129	0.104958	0.118089
458200	-1189.197	-1183.404	-5.793028	0.8417132	1.47024	1.47024	0.02049976	0.7715498	0.08091774	0.1270327	0.0204998	0	0.77155	0.0809177	0	0.127033	0.0204998	0.77155	0.0809177	0.127033
458250	-932.5996	-926.5337	-6.06598	0.8765419	1.39491	1.39491	0.01356358	0.7744612	0.1070344	0.1049408	0.0135636	0	0.774461	0.107034	0	0.104941	0.0135636	0.774461	0.107034	0.104941
458300	-937.2673	-932.3096	-4.957641	0.7478938	1.57305	1.57305	0.01239442	0.7259038	0.1008092	0.1608926	0.0123944	0	0.725904	0.100809	0	0.160893	0.0123944	0.725904	0.100809	0.160893
458350	-1158.972	-1152.11	-6.861841	0.9314272	1.64191	1.64191	0.01402166	0.7997525	0.07849838	0.1077275	0.0140217	0	0.799752	0.0784984	0	0.107727	0.0140217	0.799752	0.0784984	0.107727
458400	-1121.042	-1116.036	-5.005858	0.7801377	1.29883	1.29883	0.01747882	0.7322044	0.1183752	0.1319416	0.0174788	0	0.732204	0.118375	0	0.131942	0.0174788	0.732204	0.118375	0.131942
458450	-916.1308	-911.0616	-5.06917	0.7600753	1.56276	1.56276	0.01321117	0.7266783	0.1266899	0.1334206	0.0132112	0	0.726678	0.12669	0	0.133421	0.0132112	0.726678	0.12669	0.133421
458500	-967.2268	-962.4129	-4.813905	0.7492893	1.41536	1.41536	0.01431963	0.6868201	0.1463044	0.1525558	0.0143196	0	0.68682	0.146304	0	0.152556	0.0143196	0.68682	0.146304	0.152556
458550	-849.6281	-843.5946	-6.033566	0.8674966	1.45294	1.45294	0.01152719	0.7207256	0.1451056	0.1226417	0.0115272	0	0.720726	0.145106	0	0.122642	0.0115272	0.720726	0.145106	0.122642
458600	-878.3454	-873.2531	-5.09231	0.7751769	1.43489	1.43489	0.01320508	0.7357522	0.1307489	0.1202938	0.0132051	0	0.735752	0.130749	0	0.120294	0.0132051	0.735752	0.130749	0.120294
458650	-1035.062	-1030.931	-4.130335	0.6590747	1.63393	1.63393	0.0151087	0.6545709	0.1173604	0.21296	0.0151087	0	0.654571	0.11736	0	0.21296	0.0151087	0.654571	0.11736	0.21296
458700	-926.2241	-921.5647	-4.659437	0.7108258	1.64552	1.64552	0.01213497	0.7330279	0.1283542	0.1264829	0.012135	0	0.733028	0.128354	0	0.126483	0.012135	0.733028	0.128354	0.126483
458750	-1074.198	-1068.464	-5.73436	0.8839795	0.988909	0.988909	0.01429799	0.7114418	0.1509099	0.1233504	0.014298	0	0.711442	0.15091	0	0.12335	0.014298	0.711442	0.15091	0.12335
458800	-1155.058	-1150.722	-4.335185	0.7012027	1.4175	1.4175	0.01761155	0.648436	0.1671643	0.1667881	0.0176115	0	0.648436	0.167164	0	0.166788	0.0176115	0.648436	0.167164	0.166788
458850	-942.1414	-937.5595	-4.581914	0.7168678	1.50758	1.50758	0.01292516	0.6307137	0.1814722	0.1748889	0.0129252	0	0.630714	0.181472	0	0.174889	0.0129252	0.630714	0.181472	0.174889
458900	-968.9727	-964.3633	-4.609403	0.71041	1.59965	1.59965	0.01122232	0.6272913	0.1769686	0.1845177	0.0112223	0	0.627291	0.176969	0	0.184518	0.0112223	0.627291	0.176969	0.184518
458950	-1158.192	-1154.425	-3.766208	0.679182	1.06873	1.06873	0.01806016	0.5317893	0.1953517	0.2547988	0.0180602	0	0.531789	0.195352	0	0.254799	0.0180602	0.531789	0.195352	0.254799
459000	-931.8201	-926.1363	-5.683756	0.8328989	1.44911	1.44911	0.01121972	0.7581928	0.1012823	0.1293052	0.0112197	0	0.758193	0.101282	0	0.129305	0.0112197	0.758193	0.101282	0.129305
459050	-1086.15	-1080.04	-6.109693	0.9101609	1.10243	1.10243	0.01639827	0.7471953	0.1446274	0.09177898	0.0163983	0	0.747195	0.144627	0	0.091779	0.0163983	0.747195	0.144627	0.091779
459100	-1251.048	-1245.421	-5.62681	0.8177375	1.54378	1.54378	0.01804547	0.7671676	0.08285207	0.1319349	0.0180455	0	0.767168	0.0828521	0	0.131935	0.0180455	0.767168	0.0828521	0.131935
459150	-1283.925	-1277.198	-6.727318	0.9119168	1.70249	1.70249	0.02054377	0.7858873	0.06075925	0.1328097	0.0205438	0	0.785887	0.0607593	0	0.13281	0.0205438	0.785887	0.0607593	0.13281
459200	-1187.077	-1179.038	-8.039407	1.02685	1.86525	1.86525	0.0149343	0.8168702	0.06494319	0.1032523	0.0149343	0	0.81687	0.0649432	0	0.103252	0.0149343	0.81687	0.0649432	0.103252
459250	-893.2935	-889.7247	-3.568814	0.5848532	1.81463	1.81463	0.01192797	0.7079376	0.1005326	0.1796017	0.011928	0	0.707938	0.100533	0	0.179602	0.011928	0.707938	0.100533	0.179602
459300	-861.8368	-857.2995	-4.537295	0.6734654	1.89699	1.89699	0.01073139	0.773593	0.0941948	0.1214808	0.0107314	0	0.773593	0.0941948	0	0.121481	0.0107314	0.773593	0.0941948	0.121481
459350	-1189.768	-1182.499	-7.268631	0.9735967	1.62701	1.62701	0.01452905	0.7367416	0.08304386	0.1656855	0.014529	0	0.736742	0.0830439	0	0.165686	0.014529	0.736742	0.0830439	0.165686
459400	-1093.117	-1084.19	-8.927012	1.134979	1.67156	1.67156	0.01292925	0.7979622	0.07877515	0.1103334	0.0129293	0	0.797962	0.0787751	0	0.110333	0.0129293	0.797962	0.0787751	0.110333
459450	-1179.858	-1168.069	-11.78908	1.438226	1.50117	1.50117	0.01129104	0.8634706	0.04955562	0.07568272	0.011291	0	0.863471	0.0495556	0	0.0756827	0.011291	0.863471	0.0495556	0.0756827
459500	-1271.284	-1257.976	-13.30817	1.583881	1.56371	1.56371	0.0130581	0.8324456	0.06739374	0.08710257	0.0130581	0	0.832446	0.0673937	0	0.0871026	0.0130581	0.832446	0.0673937	0.0871026
459550	-1231.948	-1220.496	-11.45244	1.420191	1.34487	1.34487	0.01315703	0.7417803	0.1470941	0.09796852	0.013157	0	0.74178	0.147094	0	0.0979685	0.013157	0.74178	0.147094	0.0979685
459600	-1335.422	-1321.723	-13.69937	1.64816	1.31211	1.31211	0.01170567	0.7299011	0.1440401	0.1143532	0.0117057	0	0.729901	0.14404	0	0.114353	0.0117057	0.729901	0.14404	0.114353
459650	-1405.765	-1391.908	-13.85693	1.643376	1.51751	1.51751	0.01133149	0.8228309	0.0788143	0.08702333	0.0113315	0	0.822831	0.0788143	0	0.0870233	0.0113315	0.822831	0.0788143	0.0870233
459700	-1346.752	-1332.703	-14.04907	1.67959	1.34752	1.34752	0.0127895	0.7781474	0.1147678	0.09429531	0.0127895	0	0.778147	0.114768	0	0.0942953	0.0127895	0.778147	0.114768	0.0942953
459750	-1275.801	-1268.862	-6.938924	0.9500972	1.5323	1.5323	0.01738813	0.7190241	0.1137527	0.1498351	0.0173881	0	0.719024	0.113753	0	0.149835	0.0173881	0.719024	0.113753	0.149835
459800	-1206.333	-1196.688	-9.64507	1.276153	0.977879	0.977879	0.01537405	0.7388989	0.1452217	0.1005054	0.0153741	0	0.738899	0.145222	0	0.100505	0.0153741	0.738899	0.145222	0.100505
459850	-1172.833	-1166.611	-6.222181	0.8886495	1.43003	1.43003	0.02158785	0.8300066	0.05855023	0.08985531	0.0215879	0	0.830007	0.0585502	0	0.0898553	0.0215879	0.830007	0.0585502	0.0898553
459900	-1096.714	-1091.565	-5.148605	0.8258106	0.984844	0.984844	0.01756524	0.6972158	0.1503748	0.1348441	0.0175652	0	0.697216	0.150375	0	0.134844	0.0175652	0.697216	0.150375	0.134844
459950	-1189.313	-1182.19	-7.123751	0.9857861	1.36024	1.36024	0.01411279	0.7175396	0.1491136	0.119234	0.0141128	0	0.71754	0.149114	0	0.119234	0.0141128	0.71754	0.149114	0.119234
460000	-1011.735	-1007.585	-4.150165	0.7340034	0.904475	0.904475	0.0146176	0.6094048	0.236452	0.1395255	0.0146176	0	0.609405	0.236452	0	0.139526	0.0146176	0.609405	0.236452	0.139526
460050	-1021.197	-1015.787	-5.40991	0.801011	1.49415	1.49415	0.01227901	0.7419709	0.1014406	0.1443095	0.012279	0	0.741971	0.101441	0	0.144309	0.012279	0.741971	0.101441	0.144309
460100	-1047.273	-1041.945	-5.327919	0.84174	1.00486	1.00486	0.01326679	0.7065324	0.1571834	0.1230173	0.0132668	0	0.706532	0.157183	0	0.123017	0.0132668	0.706532	0.157183	0.123017
460150	-993.9752	-989.805	-4.170283	0.7384127	0.8805	0.8805	0.01722343	0.683611	0.1562286	0.142937	0.0172234	0	0.683611	0.156229	0	0.142937	0.0172234	0.683611	0.156229	0.142937
460200	-1023.991	-1020.356	-3.634944	0.682476	0.904529	0.904529	0.01493234	0.6496897	0.1595465	0.1758315	0.0149323	0	0.64969	0.159546	0	0.175832	0.0149323	0.64969	0.159546	0.175832
460250	-1213.985	-1206.616	-7.368674	1.053038	0.932641	0.932641	0.01670939	0.7274266	0.1350106	0.1208534	0.0167094	0	0.727427	0.135011	0	0.120853	0.0167094	0.727427	0.135011	0.120853
460300	-1204.564	-1197.893	-6.671602	0.9762687	1.00326	1.00326	0.02015144	0.7534379	0.121645	0.1047657	0.0201514	0	0.753438	0.121645	0	0.104766	0.0201514	0.753438	0.121645	0.104766
460350	-1235.785	-1227.206	-8.579291	1.131922	1.35441	1.35441	0.01770939	0.8166048	0.08522563	0.08046017	0.0177094	0	0.816605	0.0852256	0	0.0804602	0.0177094	0.816605	0.0852256	0.0804602
460400	-1211.39	-1205.03	-6.359414	0.9081649	1.37211	1.37211	0.01511714	0.6943921	0.150536	0.1399547	0.0151171	0	0.694392	0.150536	0	0.139955	0.0151171	0.694392	0.150536	0.139955
460450	-993.8606	-988.2037	-5.656865	0.9109531	0.641678	0.641678	0.01041911	0.6264105	0.2264961	0.1366744	0.0104191	0	0.62641	0.226496	0	0.136674	0.0104191	0.62641	0.226496	0.136674
460500	-969.6874	-963.7994	-5.888058	0.8741009	1.24139	1.24139	0.01347673	0.7724504	0.0901809	0.123892	0.0134767	0	0.77245	0.0901809	0	0.123892	0.0134767	0.77245	0.0901809	0.123892
460550	-931.6802	-926.8827	-4.797534	0.7477523	1.41436	1.41436	0.01655094	0.7795043	0.08932087	0.1146239	0.0165509	0	0.779504	0.0893209	0	0.114624	0.0165509	0.779504	0.0893209	0.114624
460600	-1148.523	-1142.674	-5.849384	0.8808465	1.13526	1.13526	0.01490921	0.7310777	0.1236809	0.1303322	0.0149092	0	0.731078	0.123681	0	0.130332	0.0149092	0.731078	0.123681	0.130332
460650	-1090.822	-1083.755	-7.066644	1.050914	0.651845	0.651845	0.01418031	0.7217099	0.1797076	0.08440213	0.0141803	0	0.72171	0.179708	0	0.0844021	0.0141803	0.72171	0.179708	0.0844021
460700	-1203.937	-1196.854	-7.083141	0.9803691	1.37379	1.37379	0.01537149	0.6721876	0.1465739	0.1658671	0.0153715	0	0.672188	0.146574	0	0.165867	0.0153715	0.672188	0.146574	0.165867
460750	-1189.001	-1183.566	-5.435123	0.813961	1.38986	1.38986	0.01744317	0.7207815	0.1166808	0.1450945	0.0174432	0	0.720782	0.116681	0	0.145095	0.0174432	0.720782	0.116681	0.145095
460800	-1264.459	-1258.597	-5.862195	0.8616233	1.34031	1.34031	0.01909884	0.6660441	0.1442939	0.1705632	0.0190988	0	0.666044	0.144294	0	0.170563	0.0190988	0.666044	0.144294	0.170563
460850	-1341.437	-1330.74	-10.69747	1.331366	1.47815	1.47815	0.01789059	0.8138479	0.06870305	0.09955846	0.0178906	0	0.813848	0.068703	0	0.0995585	0.0178906	0.813848	0.068703	0.0995585
460900	-1064.553	-1059.561	-4.991848	0.732666	1.75953	1.75953	0.01511598	0.7238029	0.09052318	0.170558	0.015116	0	0.723803	0.0905232	0	0.170558	0.015116	0.723803	0.0905232	0.170558
460950	-994.7765	-989.1077	-5.668779	0.8322197	1.44093	1.44093	0.01453236	0.756979	0.1227294	0.1057592	0.0145324	0	0.756979	0.122729	0	0.105759	0.0145324	0.756979	0.122729	0.105759
461000	-989.8567	-983.6364	-6.220314	0.9199447	1.11521	1.11521	0.01359749	0.7158758	0.1490657	0.121461	0.0135975	0	0.715876	0.149066	0	0.121461	0.0135975	0.715876	0.149066	0.121461
461050	-1157.117	-1152.147	-4.970024	0.7541788	1.52258	1.52258	0.01767756	0.7385318	0.1029857	0.1408049	0.0176776	0	0.738532	0.102986	0	0.140805	0.0176776	0.738532	0.102986	0.140805
461100	-1043.754	-1038.545	-5.208664	0.7756327	1.54668	1.54668	0.01545829	0.7773091	0.09096292	0.1162697	0.0154583	0	0.777309	0.0909629	0	0.11627	0.0154583	0.777309	0.0909629	0.11627
461150	-968.3161	-961.196	-7.120134	0.9935466	1.27901	1.27901	0.01139856	0.7165188	0.1587352	0.1133475	0.0113986	0	0.716519	0.158735	0	0.113347	0.0113986	0.716519	0.158735	0.113347
461200	-1090.685	-1082.429	-8.256021	1.104118	1.30918	1.30918	0.01270048	0.6866933	0.1617563	0.1388499	0.0127005	0	0.686693	0.161756	0	0.13885	0.0127005	0.686693	0.161756	0.13885
461250	-909.6339	-904.4064	-5.227464	0.8020679	1.30113	1.30113	0.0105598	0.7123187	0.1424489	0.1346726	0.0105598	0	0.712319	0.142449	0	0.134673	0.0105598	0.712319	0.142449	0.134673
461300	-1096.622	-1089.483	-7.13932	0.9776293	1.45737	1.45737	0.009782988	0.7341483	0.1269102	0.1291585	0.00978299	0	0.734148	0.12691	0	0.129159	0.00978299	0.734148	0.12691	0.129159
461350	-1064.405	-1059.252	-5.15329	0.7879351	1.36828	1.36828	0.01686818	0.7026369	0.1272966	0.1531983	0.0168682	0	0.702637	0.127297	0	0.153198	0.0168682	0.702637	0.127297	0.153198
461400	-915.6671	-910.092	-5.575165	0.8829349	0.84016	0.84016	0.0108124	0.6551986	0.2363873	0.09760164	0.0108124	0	0.655199	0.236387	0	0.0976016	0.0108124	0.655199	0.236387	0.0976016
461450	-1047.07	-1042.054	-5.015921	0.7661947	1.44832	1.44832	0.01574096	0.7832793	0.07460779	0.126372	0.015741	0	0.783279	0.0746078	0	0.126372	0.015741	0.783279	0.0746078	0.126372
461500	-999.297	-996.7464	-2.550608	0.5083128	1.56182	1.56182	0.01770875	0.6973313	0.0939753	0.1909847	0.0177087	0	0.697331	0.0939753	0	0.190985	0.0177087	0.697331	0.0939753	0.190985
461550	-849.015	-846.5914	-2.423601	0.5019954	1.49799	1.49799	0.01164432	0.7132989	0.08342278	0.191634	0.0116443	0	0.713299	0.0834228	0	0.191634	0.0116443	0.713299	0.0834228	0.191634
461600	-930.6036	-928.1306	-2.473024	0.5547147	1.02022	1.02022	0.02092195	0.6248471	0.1569548	0.1972762	0.020922	0	0.624847	0.156955	0	0.197276	0.020922	0.624847	0.156955	0.197276
461650	-961.0447	-957.5065	-3.538225	0.6489175	1.14339	1.14339	0.01741236	0.7694993	0.09370453	0.1193838	0.0174124	0	0.769499	0.0937045	0	0.119384	0.0174124	0.769499	0.0937045	0.119384
461700	-987.6159	-982.0061	-5.609812	0.848001	1.22415	1.22415	0.009253882	0.7963555	0.08268462	0.111706	0.00925388	0	0.796355	0.0826846	0	0.111706	0.00925388	0.796355	0.0826846	0.111706
461750	-851.5529	-845.7838	-5.769054	0.8441816	1.42158	1.42158	0.007173919	0.746922	0.1340588	0.1118453	0.00717392	0	0.746922	0.134059	0	0.111845	0.00717392	0.746922	0.134059	0.111845
461800	-865.0784	-859.6876	-5.390839	0.8612734	0.87245	0.87245	0.01137381	0.6396071	0.2171322	0.1318868	0.0113738	0	0.639607	0.217132	0	0.131887	0.0113738	0.639607	0.217132	0.131887
461850	-1068.97	-1064.652	-4.318371	0.713455	1.27817	1.27817	0.01221023	0.6707818	0.1425252	0.1744828	0.0122102	0	0.670782	0.142525	0	0.174483	0.0122102	0.670782	0.142525	0.174483
461900	-971.462	-968.001	-3.460945	0.6198024	1.35727	1.35727	0.01746581	0.6774085	0.1149674	0.1901583	0.0174658	0	0.677409	0.114967	0	0.190158	0.0174658	0.677409	0.114967	0.190158
461950	-1128.672	-1123.826	-4.846102	0.7563068	1.37738	1.37738	0.01389792	0.6985849	0.08591629	0.2016008	0.0138979	0	0.698585	0.0859163	0	0.201601	0.0138979	0.698585	0.0859163	0.201601
462000	-1090.915	-1086.396	-4.519336	0.7537771	1.07591	1.07591	0.01552505	0.6659284	0.1401597	0.1783869	0.0155251	0	0.665928	0.14016	0	0.178387	0.0155251	0.665928	0.14016	0.178387
462050	-1055.989	-1051.418	-4.570623	0.7593767	1.0712	1.0712	0.01616291	0.6418614	0.1787373	0.1632384	0.0161629	0	0.641861	0.178737	0	0.163238	0.0161629	0.641861	0.178737	0.163238
462100	-1144.895	-1138.971	-5.924374	0.8622684	1.39603	1.39603	0.01545179	0.7142583	0.1218418	0.1484481	0.0154518	0	0.714258	0.121842	0	0.148448	0.0154518	0.714258	0.121842	0.148448
462150	-979.0535	-974.7707	-4.282798	0.7090948	1.2862	1.2862	0.01536362	0.7025553	0.1335186	0.1485625	0.0153636	0	0.702555	0.133519	0	0.148563	0.0153636	0.702555	0.133519	0.148563
462200	-1046.238	-1041.113	-5.124416	0.8253904	0.964857	0.964857	0.01903465	0.7430265	0.1303207	0.1076181	0.0190346	0	0.743027	0.130321	0	0.107618	0.0190346	0.743027	0.130321	0.107618
462250	-1162.777	-1156.986	-5.790979	0.8945792	0.939531	0.939531	0.02097713	0.6868742	0.1564125	0.1357362	0.0209771	0	0.686874	0.156412	0	0.135736	0.0209771	0.686874	0.156412	0.135736
462300	-1013.856	-1006.5	-7.355693	1.065239	0.797646	0.797646	0.01166178	0.5848959	0.2642754	0.1391669	0.0116618	0	0.584896	0.264275	0	0.139167	0.0116618	0.584896	0.264275	0.139167
462350	-1054.92	-1047.133	-7.787559	1.106065	0.821251	0.821251	0.0124423	0.6450312	0.2145764	0.1279501	0.0124423	0	0.645031	0.214576	0	0.12795	0.0124423	0.645031	0.214576	0.12795
462400	-1067.059	-1059.945	-7.113475	1.046399	0.743832	0.743832	0.01681454	0.8016512	0.08737065	0.09416357	0.0168145	0	0.801651	0.0873706	0	0.0941636	0.0168145	0.801651	0.0873706	0.0941636
462450	-1181.452	-1173.834	-7.618333	1.068078	1.0319	1.0319	0.01775197	0.76058	0.09765073	0.1240173	0.017752	0	0.76058	0.0976507	0	0.124017	0.017752	0.76058	0.0976507	0.124017
462500	-1100.735	-1094.509	-6.226311	0.8946349	1.37431	1.37431	0.01570243	0.6892018	0.1497083	0.1453875	0.0157024	0	0.689202	0.149708	0	0.145387	0.0157024	0.689202	0.149708	0.145387
462550	-1048.003	-1038.981	-9.022152	1.158004	1.53645	1.53645	0.01128572	0.8050611	0.05894031	0.1247129	0.0112857	0	0.805061	0.0589403	0	0.124713	0.0112857	0.805061	0.0589403	0.124713
462600	-1243.774	-1233.702	-10.0719	1.241806	1.74818	1.74818	0.01357111	0.8454982	0.05522024	0.08571045	0.0135711	0	0.845498	0.0552202	0	0.0857104	0.0135711	0.845498	0.0552202	0.0857104
462650	-1317.127	-1304.192	-12.93463	1.548134	1.54763	1.54763	0.01510257	0.8614434	0.05583691	0.06761712	0.0151026	0	0.861443	0.0558369	0	0.0676171	0.0151026	0.861443	0.0558369	0.0676171
462700	-1269.854	-1261.52	-8.334718	1.073074	1.69832	1.69832	0.01779337	0.8341595	0.04378516	0.1042619	0.0177934	0	0.83416	0.0437852	0	0.104262	0.0177934	0.83416	0.0437852	0.104262
462750	-1264.595	-1258.946	-5.648965	0.8021353	1.72196	1.72196	0.01997106	0.7530338	0.07896207	0.1480331	0.0199711	0	0.753034	0.0789621	0	0.148033	0.0199711	0.753034	0.0789621	0.148033
462800	-1186.908	-1180.101	-6.806674	0.9812622	1.0884	1.0884	0.01495641	0.7303757	0.1220491	0.1326188	0.0149564	0	0.730376	0.122049	0	0.132619	0.0149564	0.730376	0.122049	0.132619
462850	-1291.454	-1285.282	-6.172175	0.8628592	1.63793	1.63793	0.01929545	0.7269504	0.08096149	0.1727926	0.0192954	0	0.72695	0.0809615	0	0.172793	0.0192954	0.72695	0.0809615	0.172793
462900	-1276.502	-1269.082	-7.419534	0.9762668	1.75121	1.75121	0.01508317	0.7598963	0.06437479	0.1606458	0.0150832	0	0.759896	0.0643748	0	0.160646	0.0150832	0.759896	0.0643748	0.160646
462950	-1059.291	-1052.643	-6.648074	0.906046	1.68196	1.68196	0.0110357	0.7714361	0.07032495	0.1472033	0.0110357	0	0.771436	0.0703249	0	0.147203	0.0110357	0.771436	0.0703249	0.147203
463000	-1134.926	-1124.937	-9.98904	1.242052	1.66286	1.66286	0.01112403	0.7760279	0.09208481	0.1207633	0.011124	0	0.776028	0.0920848	0	0.120763	0.011124	0.776028	0.0920848	0.120763
463050	-1211.269	-1203.856	-7.413666	0.9702248	1.80576	1.80576	0.01669118	0.819287	0.05729122	0.1067306	0.0166912	0	0.819287	0.0572912	0	0.106731	0.0166912	0.819287	0.0572912	0.106731
463100	-1154.226	-1149.958	-4.268544	0.6935746	1.42714	1.42714	0.0195022	0.7278357	0.1004948	0.1521673	0.0195022	0	0.727836	0.100495	0	0.152167	0.0195022	0.727836	0.100495	0.152167
463150	-1175.43	-1171.261	-4.16941	0.6743257	1.5205	1.5205	0.02124271	0.7007196	0.08964346	0.1883943	0.0212427	0	0.70072	0.0896435	0	0.188394	0.0212427	0.70072	0.0896435	0.188394
463200	-1026.84	-1021.15	-5.690093	0.8124979	1.65946	1.65946	0.01400745	0.7589878	0.09267601	0.1343287	0.0140074	0	0.758988	0.092676	0	0.134329	0.0140074	0.758988	0.092676	0.134329
463250	-1032.424	-1026.971	-5.452909	0.8700155	0.847099	0.847099	0.01184569	0.6009106	0.2408175	0.1464263	0.0118457	0	0.600911	0.240818	0	0.146426	0.0118457	0.600911	0.240818	0.146426
463300	-992.2058	-986.4591	-5.746783	0.9032988	0.80814	0.80814	0.01354215	0.6864531	0.1557798	0.144225	0.0135421	0	0.686453	0.15578	0	0.144225	0.0135421	0.686453	0.15578	0.144225
463350	-1104.215	-1096.772	-7.443133	0.9678838	1.85864	1.85864	0.01420818	0.8316052	0.03921987	0.1149668	0.0142082	0	0.831605	0.0392199	0	0.114967	0.0142082	0.831605	0.0392199	0.114967
463400	-1006.401	-1001.031	-5.370282	0.7743848	1.72078	1.72078	0.0116021	0.7327956	0.09021037	0.1653919	0.0116021	0	0.732796	0.0902104	0	0.165392	0.0116021	0.732796	0.0902104	0.165392
463450	-976.5463	-969.8053	-6.740934	0.962791	1.20737	1.20737	0.01286498	0.7761809	0.1069462	0.1040079	0.012865	0	0.776181	0.106946	0	0.104008	0.012865	0.776181	0.106946	0.104008
463500	-1058.078	-1049.673	-8.405511	1.124324	1.25661	1.25661	0.01299808	0.7922034	0.09377876	0.1010198	0.0129981	0	0.792203	0.0937788	0	0.10102	0.0129981	0.792203	0.0937788	0.10102
463550	-982.9424	-977.026	-5.916382	0.9140422	0.870305	0.870305	0.01162668	0.6818736	0.1855063	0.1209934	0.0116267	0	0.681874	0.185506	0	0.120993	0.0116267	0.681874	0.185506	0.120993
463600	-978.1081	-975.0277	-3.080408	0.5947705	1.22705	1.22705	0.01525471	0.6593502	0.1606697	0.1647254	0.0152547	0	0.65935	0.16067	0	0.164725	0.0152547	0.65935	0.16067	0.164725
463650	-832.5737	-829.2574	-3.316233	0.5901186	1.50939	1.50939	0.01236609	0.7126713	0.08071453	0.1942481	0.0123661	0	0.712671	0.0807145	0	0.194248	0.0123661	0.712671	0.0807145	0.194248
463700	-965.8228	-962.176	-3.646779	0.6185393	1.55573	1.55573	0.01374363	0.7441757	0.1024821	0.1395985	0.0137436	0	0.744176	0.102482	0	0.139599	0.0137436	0.744176	0.102482	0.139599
