Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
1337	-1813.27	-1411.27	-402	4891.3	11364	18637.1	34426.6	inf
1338	-1802.66	-1408.29	-394.369	4891.3	8929.27	14613.8	31330.8	inf
1339	-1802.82	-1407.75	-395.067	3805.88	7846.05	15703.6	26541.2	inf
1340	-1800.78	-1408.23	-392.556	3299.05	7840.89	12174.4	29947.8	inf
1341	-1799.55	-1408.3	-391.255	1308.45	6247.34	12220.3	29154.1	inf
1342	-1809.17	-1414.62	-394.554	1102.28	5661.45	11744.1	31313.8	inf
1343	-1800.52	-1408.74	-391.774	1171.65	3364.24	13344.7	23997.7	inf
1344	-1805.22	-1411.4	-393.821	1598.54	4267.19	7151.4	16994	inf
1345	-1795.8	-1410.56	-385.242	1050.96	2283.74	7151.4	23737.9	inf
1346	-1790.45	-1410.5	-379.948	1465.55	2203.03	5777.89	23737.9	inf
1347	-1799.09	-1408.52	-390.57	1799.77	2625.85	7981.58	27294	inf
1348	-1796.21	-1408.23	-387.983	1901.55	2533.05	7981.58	27294	inf
1349	-1803.85	-1411.61	-392.239	2183.74	2766.09	11599.2	28751.6	inf
1350	-1805.7	-1414.19	-391.516	2420.15	2766.09	12258.8	28203.6	inf
1351	-1808.77	-1412.97	-395.796	2406.35	4202.74	12188.9	28587.7	inf
1352	-1796.52	-1409.26	-387.256	1439.3	4206.98	8340.12	28587.7	inf
1353	-1789.77	-1404.69	-385.083	1341.54	2414.19	6958.33	28587.7	inf
1354	-1797.84	-1412.81	-385.039	1168.77	2414.19	12939.4	34092.1	inf
1355	-1792.52	-1413.3	-379.225	666.827	1478.99	7420.36	23222.1	inf
1356	-1794.36	-1409.73	-384.63	861.311	1910.34	13080.6	29994.9	inf
1357	-1785	-1404.61	-380.394	1553.62	1910.34	13080.6	31348.5	inf
1358	-1802.03	-1405.92	-396.111	2574.84	3166.04	23893	51954.4	inf
1359	-1801.95	-1407.78	-394.167	2618.8	3273.84	20578.7	49685.5	inf
1360	-1800.98	-1407.41	-393.574	2618.8	3273.84	22157.8	50908.2	inf
1361	-1808.3	-1407.71	-400.585	2756.77	4322.23	20331.5	48080	inf
1362	-1803.28	-1410.01	-393.261	3089.33	4175	14998.6	48080	inf
1363	-1799.96	-1407.15	-392.811	2946.13	3981.47	19343.2	45851.3	inf
1364	-1804.96	-1406.68	-398.274	2577.71	3719.85	16924.3	42838.4	inf
1365	-1808.99	-1408.36	-400.622	3135.14	4524.26	25847	55383.6	inf
1366	-1797.96	-1404.05	-393.906	2423.29	3533.73	16575.4	42031.9	inf
1367	-1795.35	-1405.01	-390.341	1702.58	2704.64	13457.7	27068.1	inf
1368	-1790.33	-1401.82	-388.507	1887.76	2704.64	13457.7	26118	inf
1369	-1796.57	-1406.08	-390.487	1887.42	3091.91	9387.88	29475.2	inf
1370	-1798.42	-1403.45	-394.97	2045.22	3852.81	13702.3	36649.5	inf
1371	-1797.45	-1403.94	-393.51	2046.4	4294.68	13104.5	34044.6	inf
1372	-1801.66	-1406.78	-394.876	1982.05	4615.18	9770.77	46379.3	inf
1373	-1803.95	-1410.11	-393.84	2289.66	4937.56	9770.77	55661.2	inf
1374	-1802.44	-1407.86	-394.581	3078.27	6674.52	11498.1	46090.5	inf
1375	-1812.01	-1409.96	-402.049	4295.22	8400.41	17066.5	46090.5	inf
1376	-1806.34	-1408.77	-397.573	3591.6	6627.89	16919.1	39781.5	inf
1377	-1814.11	-1410.19	-403.918	4981.04	9371.05	26360.3	43305	inf
1378	-1806.79	-1405.36	-401.433	5104.36	11628.8	17526.1	30392.5	inf
1379	-1804.44	-1405.42	-399.014	4425.79	8741.02	16269.2	23881.1	inf
1380	-1806.97	-1409.97	-397.004	4705.39	7467.29	18560.7	23927.9	inf
1381	-1803.7	-1410.59	-393.113	4705.39	8197.69	18099.6	25441.5	inf
1382	-1808.94	-1407.88	-401.064	7753.61	16010.9	20888.1	31109.6	inf
1383	-1807.89	-1409.55	-398.337	3780.57	15894.2	18819.8	28859.2	inf
1384	-1804.6	-1407.67	-396.924	2922.49	14202.6	18819.8	24936.6	inf
1385	-1807.39	-1404.8	-402.582	5014.44	17258	22255.6	32484.5	inf
1386	-1808.06	-1404.87	-403.19	2672.45	17436.7	23507.3	39591	inf
1387	-1806.13	-1404.8	-401.324	4932.23	16029.6	24180.8	29764.8	inf
1388	-1808.9	-1406.32	-402.588	6098.38	12758.7	17927.5	29764.8	inf
1389	-1815.2	-1414.39	-400.812	4932.23	12453.7	14304.6	29764.8	inf
1390	-1809.26	-1410.19	-399.064	5019.8	12869.6	14782.4	31756.9	inf
1391	-1802.36	-1407.56	-394.8	6032.83	10805.2	12411.1	26662.7	inf
1392	-1810.56	-1408.18	-402.372	10389	14460.9	16610.1	38067.4	inf
1393	-1800.9	-1407.4	-393.496	5449	10661.4	11989.7	35058.9	inf
1394	-1804.76	-1405.99	-398.779	10807.9	17369.3	18880.6	56315.9	inf
1395	-1805.34	-1406.07	-399.271	8885.77	17369.3	18237.5	49309.8	inf
1396	-1798.95	-1406.22	-392.731	6419.16	12147.5	13092.1	34682.2	inf
1397	-1802.09	-1408.47	-393.621	6419.16	12201.1	13092.1	33536.4	inf
1398	-1799.28	-1404.25	-395.022	4993.04	11866.7	12903.6	33053.7	inf
1399	-1791.91	-1403.61	-388.294	9944.75	11973.6	12493.9	44963.8	inf
1400	-1792.68	-1403.9	-388.788	3880.17	11167	11644.2	34783.3	inf
1401	-1790.59	-1403.54	-387.05	2520	11349.6	11842	38382.3	inf
1402	-1789.65	-1401.91	-387.732	2617.77	11348.9	11669.1	24155.6	inf
1403	-1789	-1401.63	-387.367	2104.15	8885.33	9743.47	20169.4	inf
1404	-1790.77	-1401.59	-389.185	2301.28	9307.89	11049.8	21235.1	inf
1405	-1795.94	-1404.61	-391.332	1365.34	7222.75	10786.2	20283.1	inf
1406	-1803.81	-1406.47	-397.347	1864.2	7832.68	18857.6	27694.1	inf
1407	-1805.28	-1405.33	-399.948	1864.2	8488.36	12309.8	25333.5	inf
1408	-1804.44	-1406.64	-397.804	2469.97	7476.14	10283.2	44059.8	inf
1409	-1802.32	-1404.34	-397.975	2926.56	5777.97	9201.23	43434.2	inf
1410	-1798.49	-1403.93	-394.56	3418.28	5777.97	9201.23	27413.2	inf
1411	-1796.07	-1405.45	-390.624	1479.65	4586.06	7228.04	29159.3	inf
1412	-1803.61	-1406	-397.611	3261.18	6824.94	11849.9	28026.3	inf
1413	-1802.56	-1405.52	-397.042	2686.75	5622.79	9330.14	25539.6	inf
1414	-1798.85	-1406.64	-392.215	4338.69	6138.34	8506.96	24893.6	inf
1415	-1799.67	-1407.76	-391.913	3433.43	5579.41	8748.34	22074.8	inf
1416	-1808.47	-1410.11	-398.357	5134.89	7376	12121.9	28808	inf
1417	-1806.66	-1407.73	-398.933	6355.29	9289.96	12131.4	28808	inf
1418	-1807.47	-1406.26	-401.211	6345.77	9276.04	12113.3	28764.9	inf
1419	-1798.94	-1407.13	-391.813	5756.23	6306.39	9889.09	25800.8	inf
1420	-1795.98	-1404.83	-391.149	6334.47	6889.98	10804.2	28188.4	inf
1421	-1794.04	-1403.63	-390.407	6270.74	6889.98	12529	31606.4	inf
1422	-1797.96	-1406.42	-391.533	7140.88	7846.06	12303.5	35285	inf
1423	-1796.98	-1404.33	-392.645	7904.8	8506.22	13199.6	39724.2	inf
1424	-1798.42	-1407.96	-390.468	8074.12	8702.34	13482.3	53901.7	inf
1425	-1803.33	-1407.02	-396.305	9295.44	10002.7	18957.8	61076.1	inf
1426	-1811.17	-1410.29	-400.878	10452.3	11649.9	21317.1	63471.6	inf
1427	-1801.92	-1413.93	-387.997	5254.18	5758.26	11842.6	31372.4	inf
1428	-1812.38	-1411.75	-400.631	9692.21	10744.9	24475	45326.6	inf
1429	-1808.16	-1409.09	-399.076	8974.82	9949.61	22663.5	41971.6	inf
1430	-1796.52	-1405.52	-391.001	6326.07	7013.16	13857.5	29594.8	inf
1431	-1791.95	-1405.84	-386.105	5280.08	5853.57	10949.8	15535.6	inf
1432	-1794.89	-1404.56	-390.334	5227.76	6565.9	12138.6	17426.2	inf
1433	-1804.13	-1406.12	-398.009	8912.64	10016.2	17185.3	35860.8	inf
1434	-1805.24	-1408.66	-396.58	8912.64	10016.2	18143.7	37082.9	inf
1435	-1801.13	-1406.06	-395.066	8601.64	9535.9	17273.5	35304.5	inf
1436	-1804.91	-1410.09	-394.829	8601.64	9535.9	17273.5	35367.8	inf
1437	-1805.72	-1409.19	-396.528	7725.74	9836.03	16333.3	32388.2	inf
1438	-1809.25	-1411.63	-397.617	7629.31	10719.4	14944.1	28924.1	inf
1439	-1802.16	-1406.24	-395.916	7629.31	9079.57	14944.1	28924.1	inf
1440	-1804.32	-1407.02	-397.3	7716.36	9079.57	14944.1	32104.2	inf
1441	-1805.17	-1411.61	-393.551	6023.12	7085.38	12188.1	26183.5	inf
1442	-1821.9	-1414.13	-407.767	11407.8	13316	23084.3	49591.5	inf
1443	-1813.23	-1412	-401.233	10184.1	11735	18373.2	50429.9	inf
1444	-1814.52	-1410.91	-403.608	9918.25	11552.6	22686.7	64228.7	inf
1445	-1812.54	-1409.63	-402.907	9816.83	11434.4	23805.7	58433.7	inf
1446	-1810.12	-1409.43	-400.687	7314.04	8915.05	18982.4	48812.1	inf
1447	-1808.96	-1408.36	-400.594	6141.44	7858.24	16087	40986.5	inf
1448	-1802.99	-1405.89	-397.099	5431.11	6897.24	15539.8	39592.2	inf
1449	-1797.58	-1402.82	-394.763	4762.86	6267.75	15309.6	40213.4	inf
1450	-1795.69	-1401.22	-394.472	4454.77	5844.65	20887.2	39525.6	inf
1451	-1796.52	-1403.53	-392.994	4701.53	5844.65	20887.2	39525.6	inf
1452	-1787.74	-1405.17	-382.576	2956.59	3381.11	12868.8	19967	inf
1453	-1795.73	-1402.7	-393.026	4024.3	5209	14475.6	27606.8	inf
1454	-1789.94	-1401.28	-388.656	4155.08	4958.36	9837.7	23604.6	inf
1455	-1787.37	-1402.79	-384.574	4262.7	4905.29	11675.3	21208.3	inf
1456	-1791.46	-1406.1	-385.361	4262.7	4893.33	10712.2	21208.3	inf
1457	-1794.79	-1402.84	-391.946	5556.58	6378.63	13879	22744.3	inf
1458	-1795.99	-1405.31	-390.681	5556.58	6378.63	13520.1	21252.8	inf
1459	-1790.25	-1401.38	-388.871	4838.1	5553.85	10610.3	18754.2	inf
1460	-1790.14	-1404.19	-385.953	3895.86	4476.68	10839.4	17313.5	inf
1461	-1786.98	-1404.8	-382.183	3926.41	4409.84	11067.8	16937.5	inf
1462	-1787.85	-1407.15	-380.708	3471.82	3899.28	10041.6	17329	inf
1463	-1787.18	-1405.65	-381.529	3599.16	4000.86	10238.1	17855.7	inf
1464	-1789.18	-1405.32	-383.852	3611.1	4014.13	8293.3	17915	inf
1465	-1787.37	-1405.44	-381.932	3637	4285.31	8080.63	14441.6	inf
1466	-1791.95	-1407.25	-384.699	4261.02	4854.17	9771.67	17463.8	inf
1467	-1791.24	-1404.74	-386.501	3714.73	4231.84	8743.08	15264.3	inf
1468	-1790.8	-1406.89	-383.912	3714.73	4231.84	8743.08	15264.3	inf
1469	-1787.65	-1405.92	-381.725	3532.94	3873.35	6330.95	10378.8	inf
1470	-1781.91	-1408.66	-373.256	3633.64	3832.3	5104.66	8743.08	inf
1471	-1787.66	-1412.08	-375.581	3762.12	4273.24	5869.41	8644.08	inf
1472	-1782.17	-1411.8	-370.369	4127.86	4273.24	5869.41	8644.08	inf
1473	-1782.71	-1410.74	-371.966	3956.7	4251.5	5942.66	8600.11	inf
1474	-1781.56	-1408.49	-373.072	3883.05	4233.3	5942.66	8600.11	inf
1475	-1778.81	-1408.46	-370.349	3343.84	3706.62	5203.6	7530.56	inf
1476	-1784.48	-1410.63	-373.853	3577.02	3846.89	5309.87	8055.7	inf
1477	-1788.95	-1413.81	-375.148	3634.97	3859.88	5309.87	8055.7	inf
1478	-1786.36	-1413.12	-373.242	3490.29	3706.25	5329.26	7735.07	inf
1479	-1791.66	-1411.91	-379.746	4316.93	4711.92	6519.22	9833.93	inf
1480	-1775.46	-1406.51	-368.953	3120.9	3314.57	4780.07	6917.63	inf
1481	-1776.75	-1407.28	-369.473	3120.9	3388.11	4780.07	6917.63	inf
1482	-1778.39	-1405.77	-372.624	3563.51	4236.25	5719.51	7898.69	inf
1483	-1772.91	-1404.92	-367.982	3089.98	3953.24	4538.04	6765.99	inf
1484	-1777.39	-1405.76	-371.626	2789.78	3503.35	4097.16	6108.66	inf
1485	-1780.03	-1406.44	-373.591	2758.55	3473.88	4097.16	6108.66	inf
1486	-1784.65	-1408.17	-376.474	3522.8	4840.04	5640.39	8078.14	inf
1487	-1776.05	-1406.85	-369.196	2670.79	3132.09	3691.89	8439.81	inf
1488	-1775.85	-1408.97	-366.88	2641.38	3104.45	3691.89	8439.81	inf
1489	-1776.84	-1407.33	-369.511	2438.9	2860.15	3388.48	8439.81	inf
1490	-1781.97	-1409.15	-372.823	2093.48	2511.82	3034.31	8439.81	inf
1491	-1783.92	-1408.6	-375.323	2152.56	2418.83	3045.57	8677.97	inf
1492	-1779.05	-1406.97	-372.075	2035.73	2582.7	3045.57	8677.97	inf
1493	-1782.22	-1407.97	-374.245	2236.53	3631.97	3831.15	10916.4	inf
1494	-1785.02	-1408.79	-376.233	3012.4	3853.69	4065.02	11582.8	inf
1495	-1780.06	-1407.8	-372.254	2295.33	3171.44	3349.54	9544.09	inf
1496	-1776.93	-1407.87	-369.06	2203.98	3171.44	3329.6	9544.09	inf
1497	-1779.81	-1407.73	-372.083	1677.56	2774.09	2912.43	8348.29	inf
1498	-1792.37	-1410.87	-381.496	2211.05	4076.17	4294.58	18760.3	inf
1499	-1794.53	-1413.01	-381.513	1688.08	3931.1	4133.51	18056.7	inf
1500	-1792.86	-1411.8	-381.067	2133.15	4957.67	5223.32	24556.2	inf
1501	-1794.45	-1413.15	-381.302	2531.6	4967.54	5204.91	22817.3	inf
1502	-1788.13	-1406.72	-381.413	2394.06	4967.54	5204.91	14244.4	inf
1503	-1787.24	-1406.8	-380.44	2586.29	4967.54	5204.91	14244.4	inf
1504	-1784.03	-1406.97	-377.059	2434.54	4676.07	4899.51	13725.9	inf
1505	-1782.37	-1406.16	-376.215	2196.79	4676.07	4899.51	13725.9	inf
1506	-1776.7	-1404.46	-372.241	1967.22	3430.61	3594.54	10070.1	inf
1507	-1786.4	-1407.93	-378.465	2666.11	4610.96	4831.28	15856.3	inf
1508	-1788.85	-1408.08	-380.768	2666.11	4610.96	4831.28	15856.3	inf
1509	-1780.92	-1403.98	-376.939	1824.75	3155.86	3306.65	10852.4	inf
1510	-1779.14	-1404.99	-374.151	1916.28	3011.36	3349.54	10993.2	inf
1511	-1787.27	-1407.03	-380.239	3101.6	4331.48	4817.91	15812.3	inf
1512	-1780.92	-1403.6	-377.315	2931.79	4063.03	4554.12	14946.6	inf
1513	-1782.93	-1405.23	-377.701	3068.25	4063.03	4554.12	14341	inf
1514	-1778.88	-1404.21	-374.671	3413.16	4063.03	4554.12	18961.4	inf
1515	-1783.09	-1402.49	-380.599	4579.69	5245.53	5834.61	25918.7	inf
1516	-1788.65	-1405.32	-383.331	5285.15	5880.9	6541.33	29058.1	inf
1517	-1792.85	-1406.48	-386.377	5285.15	5880.9	6541.33	29058.1	inf
1518	-1791.08	-1408.33	-382.748	5421.33	5880.9	6541.33	48256.6	inf
1519	-1800.19	-1413.67	-386.522	5352.38	5880.9	6541.33	48256.6	inf
1520	-1800.29	-1411.48	-388.805	5352.38	5880.9	6541.33	48256.6	inf
1521	-1792.81	-1408.79	-384.024	5398.89	5880.9	6449.38	48256.6	inf
1522	-1800.05	-1413.92	-386.133	5319.36	5769.23	6281.94	46343	inf
1523	-1807.57	-1413.18	-394.395	8193.53	9647.26	10649.5	36477.5	inf
1524	-1816.11	-1421.1	-395.006	8193.53	9647.26	10649.5	36477.5	inf
1525	-1802.45	-1408.36	-394.087	6318.02	7587.38	9391.56	29691.1	inf
1526	-1798.6	-1409.92	-388.683	4767.39	5714.8	7080.76	43986.6	inf
1527	-1791.19	-1407.72	-383.463	4803.26	5418.93	6256.52	20555.2	inf
1528	-1798.56	-1409.64	-388.923	4803.26	5710.97	7733.19	30854	inf
1529	-1796.1	-1407.7	-388.39	4824.59	5643.27	7456.19	28640	inf
1530	-1799.96	-1410.49	-389.469	4830.24	5493.94	7142.01	39728	inf
1531	-1796.99	-1409.11	-387.886	4270.72	5405.48	6999.69	23516.4	inf
1532	-1801.85	-1410.02	-391.828	8167.44	9037.71	10411.5	40341.5	inf
1533	-1805.67	-1408.77	-396.899	10581.9	11999.3	13957.4	43746.3	inf
1534	-1798.25	-1405.2	-393.051	8798.35	10614.7	12473.7	34044.9	inf
1535	-1793.13	-1405.35	-387.776	5279.72	7818.59	9116.35	25006.2	inf
1536	-1791.09	-1403.84	-387.255	4258.42	6547.92	7447.82	20270.2	inf
1537	-1786.62	-1401.55	-385.067	4875.12	6751.14	7842.94	20270.2	inf
1538	-1786.71	-1403.11	-383.603	4672.15	7267.12	8142.82	22161.7	inf
1539	-1794	-1402.19	-391.805	5979.79	9865.83	10866.1	29573.5	inf
1540	-1794.68	-1402.57	-392.109	7491.38	10239.2	11473	31225.4	inf
1541	-1795.91	-1403.19	-392.726	7893.71	9842.45	11028.5	29645.7	inf
1542	-1790.81	-1399.13	-391.689	6103.41	8864.09	9932.22	28765.1	inf
1543	-1796.4	-1402.39	-394.011	3413.91	9147.09	10249.3	44365.4	inf
1544	-1795.28	-1403.25	-392.028	1731.83	9262.12	10366.6	40154.7	inf
1545	-1793.38	-1402.22	-391.157	982.602	8595.26	10008.2	36919.6	inf
1546	-1791.71	-1402.81	-388.902	2850.61	9379.24	10008.2	37796.3	inf
1547	-1796.62	-1403.77	-392.852	2373.52	11400.4	12318.7	45443	inf
1548	-1809.12	-1408.98	-400.143	4889.4	13994.5	15121.8	68032.9	inf
1549	-1801.14	-1406.37	-394.766	2957.81	10146.8	10964.1	45295.2	inf
1550	-1796.51	-1407.49	-389.029	3975.51	7703.57	8324.1	33159.3	inf
1551	-1803.36	-1407.5	-395.859	3819.61	11990.8	12956.7	59974	inf
1552	-1806.75	-1407.06	-399.686	2371.69	11539.4	12956.7	38061.7	inf
1553	-1802.77	-1405.66	-397.11	2256.75	11539.4	13147.8	60608.6	inf
1554	-1799.31	-1407.5	-391.81	2008.96	10674.2	11704.1	43209.9	inf
1555	-1798.57	-1408.39	-390.179	3051.79	10966.7	12499.5	41378.8	inf
1556	-1802.75	-1405.77	-396.985	2872.84	11704.1	13886.7	27407.9	inf
1557	-1800.18	-1405.57	-394.614	2454.05	9530.05	12123.6	37996.4	inf
1558	-1801.37	-1405.55	-395.817	2454.05	9530.05	12123.6	37996.4	inf
1559	-1798.66	-1404.53	-394.13	2626.86	9762.99	12977.3	33202.1	inf
1560	-1802.09	-1406.2	-395.884	2626.86	9189.66	11699.7	33202.1	inf
1561	-1801.38	-1405.43	-395.946	3486.12	8046.13	13814.5	28515.1	inf
1562	-1800.44	-1407.48	-392.956	2299.98	10578.4	19740.4	25289.1	inf
1563	-1799.82	-1407.07	-392.75	1678.97	12419.4	17872.3	22735.3	inf
1564	-1797.1	-1404.21	-392.891	1401.83	14642	19025.9	26322.4	inf
1565	-1801.21	-1405.77	-395.434	4083.83	16114.4	19025.9	28045.4	inf
1566	-1798.58	-1404.01	-394.569	4083.83	16114.4	19025.9	28606.6	inf
1567	-1805.23	-1406.8	-398.433	5024.02	19909.6	22658	35192.5	inf
1568	-1796.85	-1403.65	-393.2	2208.97	19824.3	21772.1	33446.6	inf
1569	-1794.9	-1404.52	-390.384	2293.77	16931.6	18595.2	29543.5	inf
1570	-1794.18	-1406.37	-387.815	2288.67	16893.9	18434.6	25289.5	inf
1571	-1794.62	-1407.04	-387.57	1748.38	16537.1	18588.6	24189.4	inf
1572	-1792	-1404.8	-387.203	1807.96	16537.1	17373.3	24189.4	inf
1573	-1789.71	-1403.02	-386.681	1782.44	14332.1	15463.2	25373.5	inf
1574	-1788.13	-1404.4	-383.724	771.209	14003.5	14748.1	24161	inf
1575	-1793.07	-1406.28	-386.788	1241.45	14680.6	15461.3	31002.6	inf
1576	-1788.04	-1403.12	-384.916	1241.45	14986.8	16005.2	29695.8	inf
1577	-1794.21	-1406.95	-387.265	1241.45	14986.8	16005.2	27289.6	inf
1578	-1796.35	-1409.4	-386.945	1241.45	14986.8	16005.2	27289.6	inf
1579	-1790.19	-1406.65	-383.546	1046.07	10674.7	11400.1	20779.6	inf
1580	-1793.4	-1407.54	-385.86	2042.26	10416	11400.1	20779.6	inf
1581	-1787.13	-1405.1	-382.024	1897.89	8438.07	9235.23	16833.6	inf
1582	-1784.16	-1400.94	-383.216	1446.55	8310.89	9075.07	22239.5	inf
1583	-1784.66	-1402.68	-381.978	2969.23	7158.88	8224.17	14849	inf
1584	-1785.28	-1401.36	-383.927	3734.32	6946.76	7791.61	19171.7	inf
1585	-1782.53	-1402.76	-379.77	4096.18	7033.31	7638.11	19171.7	inf
1586	-1789.9	-1405.35	-384.55	5589.4	6810.39	8485.41	24259.5	inf
1587	-1785.38	-1402.18	-383.201	6417.73	6810.39	8377.69	19794.8	inf
1588	-1801	-1408.39	-392.611	9527.17	11051.3	12487.7	28521.4	inf
1589	-1793.48	-1401.15	-392.334	8337.13	9782.17	11402.6	22401.5	inf
1590	-1794.64	-1406	-388.64	8337.13	9821.63	11402.6	23247.7	inf
1591	-1790.63	-1407.21	-383.42	6920.48	7925.15	8841.56	19297.4	inf
1592	-1782.84	-1403.77	-379.067	5272.2	6037.58	7342.81	14701.2	inf
1593	-1793.07	-1403.29	-389.782	7695.77	9075.64	13230	22146.3	inf
1594	-1789.82	-1404.29	-385.535	5980.04	7039.79	9961.48	14996.6	inf
1595	-1793.7	-1404.38	-389.325	6357.39	7660.38	12523.8	16318.7	inf
1596	-1787.14	-1402.1	-385.042	6391.43	7407.22	12523.8	18138.6	inf
1597	-1779.14	-1400.41	-378.726	5081.17	5967.5	9831.52	13350.8	inf
1598	-1787.66	-1400.99	-386.663	6759.06	7279.62	12873.1	18893.3	inf
1599	-1801.4	-1405.34	-396.056	4844.91	8510.56	18239.7	21157.1	inf
1600	-1810.81	-1409.2	-401.617	4977.81	8360.72	27247.9	32707.5	inf
1601	-1808.33	-1403.45	-404.878	7443.2	12502.8	29009.1	37816	inf
1602	-1816.27	-1407.9	-408.37	7574.32	13866.8	33223.9	49444	inf
1603	-1815.46	-1407.5	-407.96	7443.2	12386.1	28030.1	40061	inf
1604	-1808.32	-1406.69	-401.634	4070.45	7898.74	11544.7	34076	inf
1605	-1801.62	-1404.8	-396.816	3974.79	6579.04	8607.45	32952.6	inf
1606	-1799.87	-1403.3	-396.57	3230.14	7810.12	9625.31	36088.1	inf
1607	-1807.29	-1400.77	-406.518	4718.56	7805.95	17323.8	57366.4	inf
1608	-1811.11	-1405.14	-405.975	7194.48	8326.37	15533.2	57395.6	inf
1609	-1795.35	-1401.32	-394.024	4992.43	6902.05	10954.4	31719.1	inf
1610	-1797.91	-1403.3	-394.612	4604.1	6208.41	11813.4	37605.1	inf
1611	-1789.44	-1399.52	-389.917	2053.43	5327.3	7479.14	28986.6	inf
1612	-1794.38	-1399.73	-394.649	2053.43	5679.44	7479.14	28986.6	inf
1613	-1792.27	-1399.25	-393.02	2469.05	5736.66	7554.49	29278.6	inf
1614	-1793.21	-1403.9	-389.307	3418.6	6535.65	7562.65	29310.2	inf
1615	-1789.39	-1400.52	-388.868	3173.67	6535.65	7289.46	29310.2	inf
1616	-1794.14	-1401.48	-392.665	3356.49	8589.41	9580.1	22135.1	inf
1617	-1802.63	-1406.14	-396.495	1879.53	9614.79	11337.5	37508.9	inf
1618	-1794.18	-1404.34	-389.845	1249.92	6393.99	7539.63	32193.3	inf
1619	-1795.61	-1403.52	-392.097	2495.42	6736.22	8040.93	35442.1	inf
1620	-1797.18	-1403.3	-393.881	1364.56	7826.59	8875.3	41439.9	inf
1621	-1806.95	-1408.35	-398.607	1357.68	7876.65	10135.8	43225.7	inf
1622	-1801.38	-1404.47	-396.905	785.354	7876.65	9385.89	34332.5	inf
1623	-1809.94	-1411.95	-397.98	723.561	6337.65	8647.39	25982.5	inf
1624	-1803.36	-1406.72	-396.647	723.561	6573.38	8647.39	64776.9	inf
1625	-1801.76	-1404.73	-397.021	1163.89	7811.3	8973.7	77914.7	inf
1626	-1775.65	-1399.51	-376.142	506.833	2378.35	3508.62	38495.1	inf
1627	-1778.08	-1399.56	-378.521	935.321	1817.26	3420.67	39838.1	inf
1628	-1788.56	-1400.9	-387.663	1084.16	2901.29	5461.17	54790.1	inf
1629	-1791.88	-1402.17	-389.709	767.287	2173.56	4870.73	50716.7	inf
1630	-1789.14	-1403.79	-385.342	767.287	2041.15	4771.04	36849.3	inf
1631	-1797.87	-1407.19	-390.688	1234.23	2207.35	6217.13	53767.3	inf
1632	-1798.76	-1404.92	-393.841	1238.86	1968.04	6217.13	56500.1	inf
1633	-1794.42	-1404.92	-389.507	1614.06	2832.37	4662.7	56840.1	inf
1634	-1798.07	-1411.18	-386.892	1558.63	2688.46	4398.14	55790.2	inf
1635	-1795.44	-1403.01	-392.434	1386.66	4412.62	7427.92	71091	inf
1636	-1783.34	-1399.98	-383.354	1857.91	2706.1	4518.05	42323.1	inf
1637	-1789.28	-1404.82	-384.463	1371.9	2074.78	4567.11	34662.8	inf
1638	-1789.57	-1402.03	-387.537	1872.07	2561.81	6086.12	74393	inf
1639	-1792.84	-1401.7	-391.146	1028.04	2764.85	6086.12	74393	inf
1640	-1799.17	-1402.55	-396.618	1941.7	4744.8	10438.4	70049.6	inf
1641	-1804.97	-1405.31	-399.663	1958.32	7960.63	15024.6	97305.8	inf
1642	-1802.98	-1405.78	-397.195	1631.37	4474.58	12516.2	81060.1	inf
1643	-1805.57	-1401.88	-403.69	2538.84	6951.21	12516.2	32310.8	inf
1644	-1812.63	-1407.02	-405.611	2143.72	8602.62	12688.6	45826.4	inf
1645	-1802.72	-1400.73	-401.995	1966.09	5215.1	11748.2	37499.1	inf
1646	-1804.48	-1405.43	-399.044	1761.61	5215.1	8676.73	39191.3	inf
1647	-1787.08	-1403.81	-383.269	891.243	3009.77	5957.41	29829.8	inf
1648	-1783.71	-1400.41	-383.294	515.494	1584.6	5957.41	29829.8	inf
1649	-1785.08	-1402.11	-382.967	515.494	1659.62	5957.41	29829.8	inf
1650	-1785.99	-1402.39	-383.605	478.609	3558.06	7624.11	26058.2	inf
1651	-1785.67	-1401.39	-384.278	414.719	4758.74	7286.97	43566.3	inf
1652	-1784.68	-1403.11	-381.574	385.798	3703.1	6617.23	45076.7	inf
1653	-1786.19	-1403.58	-382.607	420.861	4452.53	6617.23	45076.7	inf
1654	-1781.53	-1401.18	-380.343	420.861	3879.61	5121.98	34662.9	inf
1655	-1788.61	-1406.56	-382.051	478.859	3063.27	5121.98	34244.2	inf
1656	-1796.98	-1403.78	-393.2	478.859	3501.83	12018.9	35287.8	inf
1657	-1801.4	-1407.65	-393.747	650.491	3348.5	15882.4	33742.7	inf
1658	-1795.46	-1404.45	-391.004	727.917	3348.5	15882.4	36572.2	inf
1659	-1805.6	-1411.11	-394.491	700.578	4225.15	15285.9	38950.7	inf
1660	-1813.02	-1415.7	-397.322	1145.02	4225.15	17226.2	53216.8	inf
1661	-1800.85	-1411.43	-389.419	513.458	1894.67	12230.1	35285.3	inf
1662	-1795.46	-1406.38	-389.079	502.659	3309.63	13569.5	35770.8	inf
1663	-1804.08	-1413.93	-390.154	284.329	3355.85	25936.9	39911.3	inf
