Iteration	Replicate_ID	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
3795	1	-1720.33	-1405.41	-314.921	0.0451781	0.63305	0.00493984	0.0316717	0.149251	0.135909	0.06912878	0.318088	0.269176	0.149001	0.263735	86901.93	117827.3
3796	0	-1722.98	-1405.78	-317.207	0.0563536	0.728676	0.00562188	0.0194972	0.165305	0.024546	0.1706543	0.343166	0.256099	0.134013	0.266722	105721.6	160970
3797	1	-1722.53	-1404.8	-317.725	0.0427351	0.598817	0.00467272	0.029959	0.195256	0.12856	0.06912878	0.31281	0.271691	0.149998	0.2655	99616.52	149921.8
3798	0	-1709.75	-1405.72	-304.025	0.0536909	0.744661	0.00219169	0.0185759	0.157495	0.0233862	0.1706543	0.337613	0.251954	0.148028	0.262406	67681.6	110847.7
3799	1	-1727.32	-1409.05	-318.267	0.0427351	0.598817	0.00467272	0.029959	0.195256	0.12856	0.09087791	0.32905	0.261482	0.130185	0.279284	90522.65	112595.2
3800	0	-1735.06	-1407.3	-327.762	0.0536909	0.744661	0.00219169	0.0185759	0.157495	0.0233862	0.1589522	0.337613	0.251954	0.148028	0.262406	143358.9	197207
3801	1	-1720.98	-1404.28	-316.705	0.0476434	0.667594	0.0052094	0.0333999	0.217682	0.0284717	0.09087791	0.326126	0.259158	0.137914	0.276802	90522.65	132451.6
3802	0	-1718.56	-1406.56	-312.006	0.0536909	0.744661	0.00219169	0.0185759	0.157495	0.0233862	0.2316765	0.337613	0.251954	0.148028	0.262406	86325	108700.2
3803	1	-1721.72	-1402.25	-319.462	0.0213966	0.679153	0.015056	0.0339783	0.221451	0.0289647	0.09087791	0.327941	0.255034	0.138682	0.278343	90522.65	112594.6
3804	0	-1726.58	-1405.99	-320.591	0.0511294	0.702392	0.00208712	0.0360001	0.149981	0.058411	0.2316765	0.337613	0.251954	0.148028	0.262406	108378.5	171719.8
3805	1	-1728.81	-1402.95	-325.856	0.0175309	0.735534	0.0123359	0.0278395	0.181442	0.0253174	0.09087791	0.323435	0.251529	0.150518	0.274518	143209.3	150384.5
3806	0	-1717.81	-1407.37	-310.45	0.0842029	0.529761	0.0034372	0.0394072	0.246997	0.0961948	0.09907	0.322934	0.258899	0.141592	0.276575	57897.21	81325.71
3807	1	-1733.44	-1404.12	-329.316	0.00873605	0.743422	0.0107275	0.0281381	0.183388	0.0255889	0.09087791	0.318726	0.247868	0.162884	0.270522	143209.3	150384.5
3808	0	-1738.69	-1406.79	-331.896	0.0272759	0.667903	0.00111341	0.029548	0.243	0.0311604	0.1318771	0.322934	0.258899	0.141592	0.276575	107833.2	309997.5
3809	1	-1732.99	-1404.35	-328.644	0.00883821	0.752115	0.010853	0.0284671	0.173838	0.0258881	0.09087791	0.31793	0.246637	0.165587	0.269846	143691.5	178964.3
3810	0	-1734.07	-1406.75	-327.32	0.0317374	0.734956	0.00129554	0.0343812	0.161372	0.0362573	0.1318771	0.333885	0.262794	0.143723	0.259599	107833.2	282479.5
3811	1	-1733.45	-1406.76	-326.691	0.0088619	0.754131	0.010882	0.0285434	0.174304	0.0232772	0.09087791	0.302217	0.283869	0.157404	0.25651	143472.8	273688.9
3812	0	-1725.16	-1402.03	-323.13	0.0317374	0.734956	0.00129554	0.0343812	0.161372	0.0362573	0.1318771	0.318163	0.25042	0.136955	0.294463	73628.18	161531.9
3813	1	-1717.42	-1403.09	-314.337	0.0088619	0.754131	0.010882	0.0285434	0.174304	0.0232772	0.09912388	0.306948	0.288312	0.144216	0.260525	82478.01	172167.4
3814	0	-1719.08	-1401.62	-317.46	0.0317374	0.734956	0.00129554	0.0343812	0.161372	0.0362573	0.06319535	0.318163	0.25042	0.136955	0.294463	95333.07	141526.5
3815	1	-1713.94	-1401.13	-312.807	0.00779847	0.663635	0.0095762	0.0251182	0.287891	0.00598064	0.09912388	0.306948	0.288312	0.144216	0.260525	63636.25	122900.9
3816	0	-1716.35	-1405.75	-310.598	0.0317374	0.734956	0.00129554	0.0343812	0.161372	0.0362573	0.06319535	0.320046	0.251902	0.131846	0.296206	72837.04	100515.6
3817	1	-1719.96	-1401.52	-318.446	0.00680452	0.706507	0.00835567	0.0219168	0.251198	0.00521838	0.2322045	0.311147	0.292256	0.132509	0.264088	63636.25	140209.5
3818	0	-1718.47	-1404.58	-313.896	0.0315564	0.730765	0.00271727	0.0384585	0.160452	0.0360506	0.06319535	0.320046	0.251902	0.131846	0.296206	72837.04	105869.5
3819	1	-1718.7	-1398.94	-319.751	0.0103806	0.703963	0.00832559	0.0218379	0.250294	0.00519959	0.2322045	0.327273	0.255574	0.139377	0.277776	102283	144519.1
3820	0	-1715.59	-1402.21	-313.382	0.0284988	0.659957	0.00245397	0.034732	0.241801	0.0325574	0.02476205	0.323626	0.246739	0.139502	0.290134	90751.55	105869.5
3821	1	-1720.84	-1400.38	-320.462	0.0129954	0.854612	0.0104227	0.0273387	0.0897317	0.00489968	0.102756	0.340129	0.241718	0.15011	0.268042	102283	205184.2
3822	0	-1729.46	-1407.69	-321.774	0.0257621	0.596584	0.00221833	0.0313969	0.286446	0.0575923	0.02476205	0.34079	0.240477	0.135961	0.282771	123068.7	222889.6
3823	1	-1725.06	-1400.78	-324.28	0.0197717	0.737463	0.0212478	0.0415941	0.172469	0.00745456	0.08935086	0.326111	0.231756	0.143923	0.29821	128493	244585.1
3824	0	-1723.45	-1407.6	-315.855	0.0257338	0.595927	0.00331774	0.0313623	0.28613	0.0575288	0.02476205	0.364746	0.214529	0.145519	0.275206	86753.99	163449.2
3825	1	-1708.85	-1401.44	-307.409	0.0197717	0.737463	0.0212478	0.0415941	0.172469	0.00745456	0.4134366	0.326111	0.231756	0.143923	0.29821	45274.58	170095.8
3826	0	-1719.04	-1403.88	-315.16	0.00932925	0.605961	0.0033736	0.0318904	0.290948	0.0584975	0.02476205	0.364746	0.214529	0.145519	0.275206	78441.95	149190
3827	1	-1705.31	-1402.26	-303.048	0.0195419	0.728889	0.0210008	0.0411105	0.18209	0.00736789	0.2570466	0.326111	0.231756	0.143923	0.29821	45274.58	152266.7
3828	0	-1718.78	-1406.35	-312.425	0.00874338	0.567907	0.00316174	0.0298877	0.272677	0.117623	0.3346148	0.361737	0.221011	0.144318	0.272935	78441.95	156282.7
3829	1	-1712	-1405.07	-306.934	0.0195419	0.728889	0.0210008	0.0411105	0.18209	0.00736789	0.2570466	0.326111	0.231756	0.143923	0.29821	45274.58	139101.8
3830	0	-1718.83	-1408.18	-310.643	0.00874338	0.567907	0.00316174	0.0298877	0.272677	0.117623	0.3346148	0.364853	0.222915	0.136946	0.275286	58732.61	100750.6
3831	1	-1710.77	-1404.21	-306.56	0.0196333	0.732297	0.021099	0.0413027	0.182941	0.00272691	0.3776116	0.326111	0.231756	0.143923	0.29821	63230.84	152031.3
3832	0	-1715.02	-1408.71	-306.314	0.00624441	0.572529	0.00318747	0.0245632	0.274896	0.11858	0.311156	0.359121	0.218493	0.15256	0.269826	52681.82	92637.06
3833	1	-1718.09	-1404.11	-313.988	0.0181547	0.677149	0.01951	0.0381923	0.243797	0.00319667	0.2154422	0.326215	0.23172	0.143901	0.298164	68948.4	231245.9
3834	0	-1727.4	-1404.49	-322.9	0.0132483	0.65402	0.00251782	0.0194028	0.217143	0.093668	0.311156	0.298635	0.239115	0.166958	0.295292	123914.4	209040.3
3835	1	-1718.99	-1400.44	-318.551	0.0181858	0.678307	0.0195434	0.0365469	0.244215	0.00320214	0.2154422	0.333893	0.237173	0.147288	0.281646	114624.7	168182.9
3836	0	-1720.07	-1399.63	-320.442	0.0154801	0.764193	0.00294196	0.0226713	0.14496	0.0497531	0.1666665	0.309333	0.24768	0.140823	0.302164	104354.3	111663.8
3837	1	-1733.46	-1404.66	-328.801	0.019713	0.735271	0.0211846	0.039616	0.180745	0.00347105	0.2154422	0.333893	0.237173	0.147288	0.281646	133992.3	311515.6
3838	0	-1720.35	-1402.63	-317.72	0.0268841	0.554718	0.0940289	0.039373	0.251751	0.0332444	0.007253634	0.300727	0.250766	0.142578	0.305929	86364.17	112170.1
3839	1	-1721.25	-1402.21	-319.042	0.0155711	0.580784	0.0167335	0.0312923	0.352878	0.00274175	0.2154422	0.292168	0.25203	0.156514	0.299288	78366.58	191220.1
3840	0	-1722.22	-1405.74	-316.476	0.0268841	0.554718	0.0940289	0.039373	0.251751	0.0332444	0.007253634	0.300727	0.250766	0.142578	0.305929	86364.17	159494
3841	1	-1724.56	-1402.32	-322.246	0.0155711	0.580784	0.0167335	0.0312923	0.352878	0.00274175	0.2154422	0.296075	0.2554	0.158607	0.289918	80914.4	188964.4
3842	0	-1725.51	-1406.89	-318.625	0.0207096	0.554633	0.100338	0.039367	0.251713	0.0332394	0.007253634	0.300727	0.250766	0.142578	0.305929	96631.77	163282.8
3843	1	-1715.74	-1409.77	-305.969	0.0507619	0.535539	0.0224579	0.0288546	0.325388	0.0369986	0.2154422	0.296075	0.2554	0.158607	0.289918	50579.44	136486.2
3844	0	-1723.32	-1404.36	-318.962	0.0207096	0.554633	0.100338	0.039367	0.251713	0.0332394	0.007253634	0.300727	0.250766	0.142578	0.305929	96631.77	161055.4
3845	1	-1706.84	-1404.63	-302.202	0.0415457	0.547604	0.0317727	0.0295047	0.332718	0.0168545	0.2154422	0.307449	0.251273	0.156044	0.285234	44908.66	103895
3846	0	-1733.9	-1407.6	-326.304	0.008553	0.561518	0.101584	0.0398557	0.254837	0.033652	0.007253634	0.300727	0.250766	0.142578	0.305929	149127.8	215400.8
3847	1	-1707.66	-1405.17	-302.487	0.0523444	0.689939	0.0400311	0.0371736	0.159276	0.0212353	0.2872926	0.307449	0.251273	0.156044	0.285234	43475.81	101956.2
3848	0	-1730.78	-1404.98	-325.805	0.00868328	0.570072	0.103131	0.0404628	0.25637	0.0212808	0.007253634	0.304856	0.254209	0.130808	0.310128	154776.7	187085.9
3849	1	-1712.32	-1403.11	-309.217	0.0221044	0.801232	0.0265469	0.0246519	0.105625	0.0198397	0.0675255	0.299691	0.270165	0.152107	0.278037	48293.65	113254.6
3850	0	-1727.64	-1401.55	-326.083	0.00868328	0.570072	0.103131	0.0404628	0.25637	0.0212808	0.007253634	0.321176	0.267344	0.141573	0.269908	154776.7	185477.7
3851	1	-1718.9	-1399.57	-319.335	0.0154282	0.806702	0.0267282	0.0248202	0.106346	0.0199752	0.0675255	0.319319	0.265218	0.142517	0.272946	83144.15	176021.3
3852	0	-1734.48	-1406.13	-328.348	0.0104655	0.481829	0.124299	0.0487677	0.30899	0.0256486	0.007253634	0.324837	0.270392	0.131785	0.272985	179987.6	154080.9
3853	1	-1722.17	-1401.06	-321.108	0.0154282	0.806702	0.0267282	0.0248202	0.106346	0.0199752	0.0675255	0.306291	0.254397	0.136702	0.30261	93154.95	176551.3
3854	0	-1733.67	-1404.86	-328.814	0.0148727	0.479683	0.123745	0.0485505	0.307614	0.0255344	0.007253634	0.324837	0.270392	0.131785	0.272985	179987.6	160531.8
3855	1	-1719.47	-1401.71	-317.763	0.0142919	0.793311	0.0262845	0.0244082	0.104581	0.0371233	0.1229909	0.290044	0.260355	0.139903	0.309697	128762	176551.3
3856	0	-1731.8	-1405.15	-326.648	0.0241542	0.475164	0.122579	0.048093	0.304716	0.0252938	0.007253634	0.330769	0.268965	0.130319	0.269948	179987.6	153657.4
3857	1	-1726.23	-1405.26	-320.978	0.02112	0.71675	0.00730404	0.0454217	0.154545	0.0548592	0.03096029	0.334517	0.242999	0.133432	0.289052	128762	170869.8
3858	0	-1737.09	-1405.8	-331.293	0.0255632	0.502881	0.0818479	0.0508984	0.31204	0.0267693	0.007253634	0.327878	0.256112	0.12918	0.28683	179987.6	231731.8
3859	1	-1723.86	-1402.94	-320.913	0.0214033	0.726364	0.0149278	0.0715354	0.156618	0.00915148	0.03096029	0.319878	0.262187	0.162033	0.255902	109938.2	209379.9
3860	0	-1728.12	-1400.99	-327.124	0.0255632	0.502881	0.0818479	0.0508984	0.31204	0.0267693	0.007253634	0.326626	0.255134	0.138004	0.280236	133199.1	147650.5
3861	1	-1725.34	-1403.49	-321.853	0.0670749	0.734182	0.0150885	0.0161008	0.158304	0.00924998	0.03096029	0.318114	0.260741	0.16114	0.260005	109938.2	198270.4
3862	0	-1726.53	-1399.26	-327.273	0.0164493	0.71545	0.0176507	0.009848	0.223389	0.0172125	0.007253634	0.332746	0.230457	0.14059	0.296207	149150.3	147650.5
3863	1	-1723.13	-1402.34	-320.798	0.0533877	0.45388	0.0120095	0.0128153	0.460546	0.00736244	0.03096029	0.318114	0.260741	0.16114	0.260005	119236.1	154294.7
3864	0	-1729.33	-1401.67	-327.659	0.0166275	0.723202	0.00700792	0.00995469	0.225809	0.0173989	0.007253634	0.334063	0.231369	0.137189	0.297379	149150.3	209893.4
3865	1	-1725.9	-1402.85	-323.059	0.0512363	0.43559	0.0164541	0.0122989	0.441987	0.0424337	0.03567203	0.322842	0.264616	0.148673	0.263869	119236.1	190005.9
3866	0	-1731.55	-1402.47	-329.082	0.0157249	0.683947	0.00150637	0.00941436	0.213553	0.0758547	0.007253634	0.334063	0.231369	0.137189	0.297379	149150.3	212118
3867	1	-1725.07	-1401.89	-323.182	0.0423477	0.530234	0.0137045	0.0102436	0.368128	0.0353427	0.03567203	0.316813	0.278348	0.145897	0.258942	119236.1	204090.3
3868	0	-1737.62	-1402.33	-335.283	0.0147857	0.643093	0.00141639	0.00885201	0.279026	0.0528266	0.007253634	0.332831	0.232031	0.138855	0.296282	149150.3	245716.2
3869	1	-1728.2	-1402.75	-325.452	0.0423477	0.530234	0.0137045	0.0102436	0.368128	0.0353427	0.03567203	0.319442	0.2756	0.143866	0.261091	112494.4	185607.4
3870	0	-1724.46	-1401.73	-322.73	0.0147857	0.643093	0.00141639	0.00885201	0.279026	0.0528266	0.007253634	0.345261	0.248993	0.135278	0.270468	99795.68	171361.1
3871	1	-1726.06	-1402.76	-323.306	0.0428707	0.536782	0.00152341	0.0103701	0.372674	0.0357792	0.03567203	0.315382	0.272098	0.154748	0.257772	112494.4	196812.8
3872	0	-1725.16	-1405.46	-319.701	0.0126785	0.551446	0.0010651	0.00759051	0.381922	0.0452983	0.007253634	0.340329	0.245435	0.133345	0.280891	81871.11	107934
3873	1	-1731.03	-1405.01	-326.016	0.0548786	0.549134	0.00155847	0.0106087	0.381249	0.00257134	0.2013095	0.316234	0.272833	0.152465	0.258469	110738.4	241550.4
3874	0	-1723.3	-1402.87	-320.431	0.0122331	0.565144	0.00214527	0.00169821	0.368504	0.0502754	0.007253634	0.340329	0.245435	0.133345	0.280891	81871.11	119753.3
3875	1	-1726.31	-1408.57	-317.744	0.0795916	0.79642	0.00226027	0.00668964	0.111309	0.00372926	0.2013095	0.308569	0.290459	0.148769	0.252203	96021.02	118695.7
3876	0	-1715.71	-1406.91	-308.801	0.0125185	0.578326	0.00123362	0.00173782	0.3771	0.0290847	0.007253634	0.351393	0.253415	0.121519	0.273673	66614.77	83024.91
3877	1	-1727.73	-1405.76	-321.962	0.0791863	0.792365	0.00224877	0.011747	0.110743	0.00371028	0.2013095	0.293789	0.276546	0.141643	0.288022	144086.1	139572.4
3878	0	-1718.85	-1405.93	-312.917	0.0125185	0.578326	0.00123362	0.00173782	0.3771	0.0290847	0.007253634	0.337804	0.282285	0.11682	0.26309	69703.24	104433.3
3879	1	-1713.95	-1402.99	-310.963	0.0356284	0.758455	0.00215253	0.0369084	0.163304	0.00355149	0.2013095	0.320299	0.266165	0.136326	0.27721	91517.84	108103
3880	0	-1738.17	-1411.97	-326.201	0.0125185	0.578326	0.00123362	0.00173782	0.3771	0.0290847	0.007253634	0.326595	0.286759	0.112944	0.273702	148994.8	162606.3
3881	1	-1727.05	-1403.08	-323.972	0.0373101	0.794256	0.00225413	0.0386506	0.12381	0.00371913	0.3989973	0.320299	0.266165	0.136326	0.27721	128170.3	197033.9
3882	0	-1729.78	-1404.39	-325.384	0.0279535	0.586396	0.00125084	0.000258147	0.354651	0.0294906	0.007253634	0.316682	0.276103	0.143685	0.263531	143661.9	169147.3
3883	1	-1728.96	-1405.05	-323.918	0.0729602	0.595608	0.00644882	0.0755815	0.242112	0.00728904	0.3989973	0.323042	0.259882	0.137493	0.279584	99046.02	149757.2
3884	0	-1735.46	-1408.01	-327.445	0.0278858	0.584976	0.00124781	0.00268015	0.353791	0.0294191	0.007253634	0.309491	0.276775	0.149562	0.264172	143661.9	173166.2
3885	1	-1732.25	-1408.24	-324.007	0.0710544	0.58005	0.00628036	0.0736072	0.261909	0.00709864	0.3989973	0.323042	0.259882	0.137493	0.279584	99046.02	149757.2
3886	0	-1714.94	-1406.15	-308.785	0.0280318	0.58804	0.00223033	0.00269419	0.355645	0.0233593	0.007253634	0.297038	0.265638	0.143544	0.293781	78977.07	122952
3887	1	-1734.54	-1409.31	-325.226	0.0656785	0.536164	0.00580519	0.143698	0.242093	0.00656156	0.5575112	0.311989	0.265641	0.152352	0.270018	99046.02	149757.2
3888	0	-1735.7	-1408.67	-327.026	0.0280318	0.58804	0.00223033	0.00269419	0.355645	0.0233593	0.007253634	0.297038	0.265638	0.143544	0.293781	150118	273009
3889	1	-1735.93	-1410.17	-325.756	0.0719725	0.486686	0.00636151	0.157468	0.265293	0.0122185	0.5575112	0.311989	0.265641	0.152352	0.270018	99046.02	207661.9
3890	0	-1738.67	-1407.88	-330.783	0.0280318	0.58804	0.00223033	0.00269419	0.355645	0.0233593	0.007253634	0.297038	0.265638	0.143544	0.293781	157397.6	325245.6
3891	1	-1734.93	-1408.82	-326.105	0.0672282	0.454605	0.00594217	0.147089	0.312402	0.0127343	0.07199539	0.311989	0.265641	0.152352	0.270018	116045.4	211476
3892	0	-1736.13	-1405.38	-330.75	0.0280318	0.58804	0.00223033	0.00269419	0.355645	0.0233593	0.007253634	0.288528	0.268854	0.145281	0.297337	157397.6	250962.9
3893	1	-1729.92	-1408.83	-321.084	0.0649151	0.438963	0.0247987	0.157374	0.301653	0.0122961	0.07030601	0.315962	0.269024	0.141557	0.273457	89625.56	181465.1
3894	0	-1722.83	-1401.95	-320.878	0.0182895	0.71605	0.00145519	0.00175784	0.232042	0.0304051	0.007253634	0.29229	0.259321	0.147175	0.301214	159274.9	134774.1
3895	1	-1727.46	-1412.21	-315.26	0.0714724	0.483304	0.0273037	0.20798	0.196401	0.0135382	0.07030601	0.315962	0.269024	0.141557	0.273457	89625.56	155388.9
3896	0	-1726.31	-1403.03	-323.285	0.00713966	0.724222	0.0014718	0.00172336	0.234691	0.0307521	0.007253634	0.318497	0.253901	0.132685	0.294918	176371	173576.6
3897	1	-1732.93	-1413.15	-319.777	0.0714724	0.483304	0.0273037	0.20798	0.196401	0.0135382	0.1079741	0.3329	0.264244	0.134258	0.268598	89625.56	145852
3898	0	-1742.3	-1408.41	-333.883	0.00640696	0.6499	0.00132076	0.0015465	0.326092	0.0147346	0.007253634	0.318497	0.253901	0.132685	0.294918	176371	297832.7
3899	1	-1739.57	-1418.22	-321.348	0.0668203	0.485725	0.0274405	0.209023	0.197385	0.013606	0.2110439	0.324758	0.252235	0.155675	0.267331	109126.6	223992
3900	0	-1748.77	-1412.25	-336.522	0.00631612	0.640686	0.00132473	0.0156793	0.321468	0.0145257	0.007253634	0.319721	0.251033	0.133195	0.296051	230163.4	203612.6
3901	1	-1736.85	-1416.51	-320.342	0.0668203	0.485725	0.0274405	0.209023	0.197385	0.013606	0.2110439	0.324758	0.252235	0.155675	0.267331	113731.8	133872.9
3902	0	-1743.36	-1407.25	-336.109	0.00669858	0.619773	0.000559801	0.0166287	0.340934	0.0154052	0.007253634	0.303646	0.254737	0.137033	0.304583	230163.4	203612.6
3903	1	-1732.93	-1411.6	-321.326	0.0138772	0.484945	0.0445285	0.245997	0.197068	0.0135841	0.2110439	0.324758	0.252235	0.155675	0.267331	121134.1	139334.8
3904	0	-1736.25	-1406.94	-329.309	0.00669858	0.619773	0.000559801	0.0166287	0.340934	0.0154052	0.007253634	0.303298	0.254445	0.136876	0.305382	153313.7	272695.3
3905	1	-1729.15	-1407.41	-321.743	0.00880723	0.661805	0.0282602	0.156123	0.12507	0.0199344	0.2110439	0.32608	0.242251	0.149513	0.282156	123644.6	191378
3906	0	-1720.86	-1406.11	-314.755	0.00538723	0.620806	0.000217337	0.0166564	0.341502	0.0154309	0.007253634	0.303298	0.254445	0.136876	0.305382	93353.23	158938.1
3907	1	-1730	-1407.82	-322.183	0.00856917	0.643917	0.0274963	0.151903	0.121689	0.0464254	0.2110439	0.331429	0.246225	0.135561	0.286785	132858.2	191378
3908	0	-1718.3	-1404.87	-313.426	0.0046377	0.663521	0.000621926	0.014339	0.293989	0.0228919	0.007253634	0.295123	0.247587	0.16014	0.29715	86999.47	190451.2
3909	1	-1738.53	-1411.1	-327.435	0.014723	0.36701	0.0305406	0.168721	0.306607	0.112399	0.2110439	0.329897	0.234158	0.150486	0.285459	132858.2	162172.6
3910	0	-1717.98	-1404.89	-313.089	0.0046377	0.663521	0.000621926	0.014339	0.293989	0.0228919	0.007253634	0.299444	0.254876	0.164855	0.280825	86999.47	137247.4
3911	1	-1740.9	-1412.99	-327.918	0.0127745	0.391968	0.0273792	0.159159	0.26603	0.14269	0.2110439	0.346503	0.230251	0.156517	0.26673	156393.8	248042.1
3912	0	-1727.22	-1406.61	-320.602	0.00461591	0.660403	0.000619003	0.0142716	0.297307	0.0227843	0.008929453	0.31305	0.266457	0.126908	0.293586	105254.5	232462.2
3913	1	-1743.91	-1412.6	-331.314	0.0142166	0.436217	0.03047	0.177126	0.183173	0.158798	0.2110439	0.336442	0.231027	0.15995	0.272581	156393.8	289154.6
3914	0	-1723.54	-1405.5	-318.04	0.0019435	0.666444	0.000624666	0.0144022	0.300026	0.0165592	0.008929453	0.31305	0.266457	0.126908	0.293586	69911.22	135473.1
3915	1	-1741.15	-1411.69	-329.463	0.0142166	0.436217	0.03047	0.177126	0.183173	0.158798	0.3507933	0.340828	0.234039	0.148997	0.276135	187771.6	281661.4
3916	0	-1716.92	-1402.47	-314.454	0.0019435	0.666444	0.000624666	0.0144022	0.300026	0.0165592	0.008929453	0.31305	0.266457	0.126908	0.293586	69911.22	81986.23
3917	1	-1743.01	-1416.15	-326.863	0.0146218	0.44865	0.0313384	0.153673	0.188393	0.163324	0.3507933	0.351006	0.232644	0.131969	0.284381	141145.5	230842.7
3918	0	-1716.49	-1403.06	-313.431	0.00189804	0.650858	0.000610057	0.0140653	0.300296	0.0322725	0.1690953	0.303883	0.270012	0.128601	0.297503	83867.51	81986.23
3919	1	-1733.61	-1413.12	-320.483	0.0158837	0.487371	0.0340431	0.166935	0.204653	0.0911144	0.3507933	0.350759	0.249851	0.161043	0.238347	123223.6	173696.6
3920	0	-1719.13	-1404.14	-314.991	0.00719237	0.658427	0.000617152	0.0142289	0.303788	0.0157456	0.1690953	0.300023	0.274642	0.128369	0.296966	80057.51	81986.23
3921	1	-1725.9	-1406.2	-319.698	0.00955445	0.69164	0.0204778	0.100416	0.123104	0.0548077	0.1913875	0.343183	0.263897	0.159721	0.233199	90732.72	144943
3922	0	-1721.94	-1403.1	-318.841	0.00719237	0.658427	0.000617152	0.0142289	0.303788	0.0157456	0.1546156	0.308965	0.253023	0.132195	0.305817	76347.29	129320.6
3923	1	-1726.56	-1408.97	-317.593	0.00296146	0.662182	0.0196056	0.0961392	0.117861	0.101251	0.1913875	0.343183	0.263897	0.159721	0.233199	87889.99	133916
3924	0	-1712.85	-1406.78	-306.073	0.00392348	0.703522	0.000714193	0.0164663	0.257152	0.0182214	0.159301	0.332101	0.271969	0.142094	0.253836	36282.04	104036.2
3925	1	-1720.94	-1404.74	-316.194	0.00296146	0.662182	0.0196056	0.0961392	0.117861	0.101251	0.1913875	0.320363	0.239196	0.157972	0.282469	80009.24	123622.5
3926	0	-1720.98	-1405.46	-315.516	0.00469794	0.695835	0.000706389	0.0263968	0.254342	0.0180223	0.159301	0.28481	0.291226	0.152155	0.271809	75595.16	121961.7
3927	1	-1727.73	-1408.51	-319.221	0.00159897	0.691248	0.0204662	0.100359	0.123034	0.0632931	0.02810245	0.313558	0.241591	0.159554	0.285297	104618.6	129402.8
3928	0	-1718.11	-1403.67	-314.439	0.00469236	0.695008	0.00189281	0.0263654	0.25404	0.0180009	0.159301	0.29021	0.269726	0.140922	0.299143	69951.4	159438.9
3929	1	-1736.45	-1415.22	-321.231	0.00171898	0.743127	0.0220022	0.0768622	0.088246	0.0680433	0.2191114	0.306086	0.259662	0.155752	0.278499	108787.7	198201.5
3930	0	-1723.61	-1404.72	-318.885	0.00467247	0.692063	0.00252697	0.0262537	0.252963	0.0215206	0.1184646	0.295325	0.27448	0.143405	0.28679	88653.61	185568.3
3931	1	-1735.92	-1410.32	-325.596	0.00167325	0.723358	0.0214169	0.0748175	0.112501	0.0662332	0.2191114	0.325921	0.276489	0.134282	0.263308	125268.7	162028.6
3932	0	-1712.25	-1408.42	-303.822	0.00754079	0.697672	0.00254745	0.0264664	0.255014	0.01076	0.1184646	0.295325	0.27448	0.143405	0.28679	51013.94	110454.8
