Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
1323	-1736.25	-1413.19	-323.062	0.210271	0.518605	0.0221043	0.113772	0.111724	0.0235244	0.2888661	0.322501	0.239499	0.15295	0.28505	114120.6	166313.9
1324	-1725.8	-1412.86	-312.939	0.22506	0.555081	0.023659	0.0983832	0.0658706	0.0319461	0.2888661	0.322095	0.239197	0.152757	0.285951	90920.12	139215.3
1325	-1725.26	-1412.29	-312.971	0.22506	0.555081	0.023659	0.0983832	0.0658706	0.0319461	0.2888661	0.322095	0.239197	0.152757	0.285951	90920.12	155204.3
1326	-1725.44	-1410.41	-315.027	0.107081	0.792753	0.0068166	0.0468094	0.0313403	0.0151995	0.3395202	0.31929	0.245822	0.151427	0.283462	90920.12	196523.6
1327	-1724.09	-1409.99	-314.096	0.137448	0.612921	0.0149409	0.174952	0.0402284	0.0195101	0.3395202	0.31929	0.245822	0.151427	0.283462	90920.12	128430.2
1328	-1713.87	-1402.49	-311.38	0.00706288	0.751466	0.0117242	0.137285	0.0857473	0.00671455	0.3914682	0.31929	0.245822	0.151427	0.283462	71936.61	110175.4
1329	-1723.85	-1407.05	-316.799	0.00713514	0.759155	0.0118441	0.13869	0.0763928	0.00678325	0.3914682	0.31929	0.245822	0.151427	0.283462	78925.84	155000
1330	-1726	-1407.64	-318.357	0.00717355	0.763241	0.0119079	0.139436	0.076804	0.0014375	0.2610076	0.325829	0.250856	0.134049	0.289266	68004.33	232061.3
1331	-1732.63	-1409.64	-322.998	0.00938078	0.644895	0.0155718	0.18234	0.145933	0.00187981	0.2610076	0.325829	0.250856	0.134049	0.289266	125146.1	174957
1332	-1727.36	-1405.78	-321.585	0.00933773	0.641936	0.0155004	0.181503	0.145263	0.00645969	0.2610076	0.324195	0.249598	0.128983	0.297225	103966.3	203598.4
1333	-1724.72	-1405.04	-319.678	0.0094557	0.650046	0.0127962	0.174063	0.147098	0.0065413	0.2610076	0.318714	0.262283	0.126802	0.2922	91150.12	209134.6
1334	-1715.19	-1404.87	-310.323	0.0094299	0.648272	0.0118233	0.173588	0.146697	0.0101905	0.2610076	0.308902	0.254208	0.153685	0.283204	70502.27	199761.2
1335	-1718.37	-1405.67	-312.701	0.00920726	0.632966	0.0115441	0.169489	0.143233	0.0335599	0.1748989	0.309792	0.254941	0.154127	0.28114	70502.27	200456.2
1336	-1712.37	-1400.15	-312.216	0.00661861	0.684817	0.00829847	0.121837	0.154304	0.0241244	0.1748989	0.308515	0.25389	0.157614	0.279981	84124.5	155562.5
1337	-1721.98	-1403.11	-318.871	0.0115162	0.620137	0.00940132	0.0484832	0.268486	0.041976	0.1748989	0.308515	0.25389	0.157614	0.279981	84124.5	155767.4
1338	-1717.86	-1402.29	-315.567	0.0115162	0.620137	0.00940132	0.0484832	0.268486	0.041976	0.1748989	0.304699	0.250749	0.168034	0.276518	97233.35	218355.3
1339	-1727.51	-1406.28	-321.225	0.0101939	0.54893	0.0507275	0.0429161	0.316057	0.031176	0.1748989	0.293543	0.256727	0.17204	0.277689	109401.2	261392.9
1340	-1720.16	-1406.09	-314.07	0.0104288	0.561579	0.0518964	0.043905	0.32334	0.00885051	0.1748989	0.293543	0.256727	0.17204	0.277689	80262.61	151758.2
1341	-1718.95	-1411.08	-307.869	0.0125901	0.677965	0.0626518	0.0530042	0.183105	0.0106847	0.4157887	0.293543	0.256727	0.17204	0.277689	69471.06	173067.3
1342	-1716.16	-1405.16	-310.998	0.00330505	0.68434	0.0632409	0.0535026	0.184826	0.0107852	0.3665944	0.305668	0.252321	0.169087	0.272924	69471.06	122091
1343	-1728.9	-1405.2	-323.695	0.00384385	0.667068	0.0551508	0.0566744	0.195783	0.0214799	0.3665944	0.303293	0.258129	0.167774	0.270803	102288.1	215255.3
1344	-1724.88	-1405.69	-319.19	0.00110117	0.668904	0.0553027	0.0568304	0.196322	0.021539	0.3665944	0.303293	0.258129	0.167774	0.270803	116372.7	148998.8
1345	-1728.27	-1405.24	-323.036	0.00253733	0.573843	0.0742932	0.0434282	0.276963	0.0289354	0.1895556	0.303275	0.258114	0.167764	0.270847	116372.7	184893.1
1346	-1724.95	-1407.54	-317.411	0.00277253	0.549355	0.066164	0.0474539	0.302637	0.0316176	0.1895556	0.303275	0.258114	0.167764	0.270847	116372.7	183096.2
1347	-1726.86	-1409.57	-317.298	0.00277253	0.549355	0.066164	0.0474539	0.302637	0.0316176	0.1895556	0.295593	0.306295	0.152274	0.245838	116372.7	207495.7
1348	-1727.21	-1406.64	-320.571	0.00293774	0.582091	0.0701067	0.01593	0.320671	0.00826376	0.1895556	0.325798	0.287658	0.147849	0.238695	113283.6	245505.6
1349	-1729.83	-1408.26	-321.574	0.00293774	0.582091	0.0701067	0.01593	0.320671	0.00826376	0.1895556	0.327193	0.231596	0.148482	0.292728	103437.2	272332.2
1350	-1732.75	-1410.31	-322.44	0.00290848	0.576293	0.0694084	0.0238529	0.317476	0.0100608	0.2628527	0.348322	0.246552	0.15807	0.247056	155126.3	272332.2
1351	-1718.69	-1406.9	-311.797	0.00146853	0.526966	0.071769	0.0207585	0.369838	0.00919962	0.2628527	0.323122	0.25719	0.161972	0.257715	89799.12	127926.8
1352	-1719.54	-1407.16	-312.378	0.00144753	0.519432	0.0850402	0.0204617	0.364551	0.00906809	0.4819504	0.320277	0.251425	0.168618	0.259679	89799.12	139243.7
1353	-1718.47	-1401.8	-316.669	0.00202179	0.514371	0.0842116	0.0202623	0.360999	0.0181344	0.4819504	0.328354	0.257765	0.147653	0.266228	87488.94	171306.2
1354	-1713.22	-1400.69	-312.528	0.00200425	0.509908	0.083481	0.0287623	0.357867	0.0179771	0.2432529	0.325873	0.255818	0.14861	0.2697	87488.94	179702.2
1355	-1720.46	-1402.89	-317.576	0.00248958	0.633385	0.0425922	0.0208266	0.278376	0.0223303	0.2432529	0.325873	0.255818	0.14861	0.2697	71923.42	145303.6
1356	-1725.58	-1407.32	-318.257	0.00242878	0.617916	0.0659745	0.020318	0.271577	0.021785	0.2891844	0.303686	0.264238	0.129937	0.302139	124267.8	198317.2
1357	-1731.91	-1406.47	-325.437	0.00253408	0.644705	0.0254816	0.0211988	0.283351	0.0227294	0.2891844	0.310321	0.270011	0.132776	0.286893	142015.9	250048.7
1358	-1740.45	-1407.53	-332.922	0.00249748	0.635394	0.0395561	0.0208927	0.279259	0.0224011	0.2891844	0.306395	0.273679	0.136663	0.283263	182254.1	296933
1359	-1738.79	-1407.56	-331.231	0.00255763	0.626613	0.0405088	0.0213958	0.285985	0.0229406	0.04760678	0.299781	0.267771	0.155301	0.277148	182254.1	280141.1
1360	-1726.96	-1400.74	-326.214	0.0158704	0.592262	0.0382881	0.0615901	0.270307	0.021683	0.04760678	0.311461	0.267148	0.144888	0.276503	129411.2	206263.4
1361	-1725.4	-1401.76	-323.639	0.0158704	0.592262	0.0382881	0.0615901	0.270307	0.021683	0.04760678	0.310538	0.272703	0.141076	0.275684	143336	223705.8
1362	-1718.61	-1400.78	-317.829	0.0517083	0.665077	0.0429954	0.0700079	0.145862	0.0243489	0.063637	0.308075	0.27847	0.139957	0.273498	75168	196640.9
1363	-1737.14	-1408.9	-328.246	0.0787847	0.489699	0.0655094	0.106667	0.222241	0.0370988	0.063637	0.345979	0.225363	0.157176	0.271481	118336.7	267740.3
1364	-1727.87	-1403.47	-324.4	0.0373184	0.790647	0.0340136	0.0553831	0.0633756	0.0192623	0.063637	0.33546	0.255337	0.145976	0.263227	118336.7	216663
1365	-1727.56	-1404.18	-323.376	0.0353428	0.74879	0.0322129	0.0524511	0.0600205	0.0711826	0.063637	0.336769	0.252431	0.146546	0.264255	99534.16	259603.7
1366	-1724.17	-1403.19	-320.987	0.0353428	0.74879	0.0322129	0.0524511	0.0600205	0.0711826	0.063637	0.305065	0.264497	0.153551	0.276886	150319.3	148148.8
1367	-1724.09	-1403.29	-320.795	0.0300832	0.637358	0.0274191	0.0446456	0.199905	0.0605894	0.063637	0.307155	0.258118	0.164519	0.270208	126940.2	230465.6
1368	-1724.67	-1403.45	-321.225	0.0300832	0.637358	0.0274191	0.0446456	0.199905	0.0605894	0.143947	0.307155	0.258118	0.164519	0.270208	126940.2	149405.4
1369	-1720.33	-1404.47	-315.858	0.0318379	0.674533	0.0373885	0.0472496	0.20236	0.00663127	0.1163793	0.294053	0.247108	0.157502	0.301336	110122.4	130982.9
1370	-1734.48	-1406.67	-327.806	0.0418367	0.668501	0.0357128	0.0468271	0.20055	0.00657197	0.1857838	0.294053	0.247108	0.157502	0.301336	152940.3	229264.7
1371	-1718.91	-1403.52	-315.39	0.0418367	0.668501	0.0357128	0.0468271	0.20055	0.00657197	0.1857838	0.296076	0.2464	0.157051	0.300473	118742.5	140480.1
1372	-1723.23	-1406.11	-317.12	0.0476292	0.622603	0.0406574	0.0533105	0.228318	0.00748189	0.1857838	0.296076	0.2464	0.157051	0.300473	60226.39	133292.8
1373	-1721.71	-1404.91	-316.798	0.0477234	0.623834	0.0407378	0.0534159	0.228769	0.00551951	0.1857838	0.312817	0.270647	0.134489	0.282047	89259.07	116298
1374	-1721	-1405.11	-315.89	0.0477234	0.623834	0.0407378	0.0534159	0.228769	0.00551951	0.4643969	0.329762	0.257059	0.127737	0.285442	89259.07	122419.7
1375	-1727.06	-1406.58	-320.481	0.0477234	0.623834	0.0407378	0.0534159	0.228769	0.00551951	0.5384987	0.284824	0.266689	0.152353	0.296135	99056.5	168805
1376	-1734.43	-1407.81	-326.624	0.0471479	0.616311	0.0402465	0.0613493	0.22601	0.00893516	0.5384987	0.322748	0.260052	0.128436	0.288765	105077.3	154742.1
1377	-1741.44	-1409.7	-331.737	0.0458646	0.599536	0.0391511	0.0868978	0.219859	0.00869196	0.5384987	0.327189	0.259268	0.135772	0.277771	195612	211584.4
1378	-1732.65	-1407.75	-324.9	0.0480033	0.627493	0.0409767	0.0909499	0.187833	0.00474368	0.2784759	0.335637	0.250125	0.129295	0.284943	195612	193048.1
1379	-1739.32	-1412.88	-326.436	0.0472456	0.617589	0.0578261	0.0895144	0.184868	0.00295661	0.1894857	0.335637	0.250125	0.129295	0.284943	195612	185694.7
1380	-1731.04	-1408.4	-322.636	0.047289	0.618156	0.0578792	0.0895965	0.185038	0.00204175	0.1894857	0.330344	0.260195	0.126525	0.282936	181223	154772.5
1381	-1713.17	-1404.76	-308.409	0.047289	0.618156	0.0578792	0.0895965	0.185038	0.00204175	0.1894857	0.315154	0.25032	0.133618	0.300908	87894.97	136233.3
1382	-1713.6	-1407.63	-305.964	0.0693067	0.566739	0.0530649	0.0821441	0.226873	0.00187192	0.1894857	0.315481	0.243097	0.140201	0.301221	50636.97	181443.4
1383	-1714.06	-1408.08	-305.978	0.0712887	0.582947	0.0545825	0.0558955	0.233361	0.00192545	0.1894857	0.315481	0.243097	0.140201	0.301221	49874.86	144646
1384	-1713.08	-1408.24	-304.838	0.0712887	0.582947	0.0545825	0.0558955	0.233361	0.00192545	0.1894857	0.300389	0.267101	0.145698	0.286811	52323.21	85051.86
1385	-1713.45	-1409.55	-303.901	0.00887682	0.61956	0.0586551	0.060066	0.250773	0.00206912	0.1894857	0.296533	0.264162	0.144095	0.29521	52191.97	81039.62
1386	-1725.01	-1404.99	-320.023	0.00819071	0.648965	0.0541215	0.0554234	0.23139	0.00190919	0.01998145	0.296533	0.264162	0.144095	0.29521	114213.4	145625.4
1387	-1720.21	-1404.52	-315.695	0.00754989	0.685228	0.0498872	0.0510873	0.204488	0.00175982	0.01998145	0.318595	0.255877	0.139576	0.285952	114090.5	145625.4
1388	-1718.28	-1408.91	-309.369	0.0124276	0.506347	0.0576341	0.0840931	0.336601	0.00289678	0.01998145	0.305452	0.286574	0.133818	0.274156	60143.48	118351.8
1389	-1718.05	-1408.32	-309.734	0.0165134	0.672817	0.0765822	0.11174	0.118498	0.00384915	0.01998145	0.300582	0.282005	0.131684	0.285729	68910.01	135602.8
1390	-1729.44	-1412.07	-317.369	0.0275477	0.454193	0.127755	0.186405	0.197679	0.00642116	0.01998145	0.292591	0.274508	0.154767	0.278134	81604.85	136354.2
1391	-1732.39	-1408.32	-324.072	0.0119227	0.606715	0.0351361	0.165269	0.175264	0.00569308	0.01998145	0.297875	0.279465	0.139505	0.283156	116666.2	219594.2
1392	-1725.64	-1405.87	-319.776	0.0119227	0.606715	0.0351361	0.165269	0.175264	0.00569308	0.01998145	0.297875	0.279465	0.139505	0.283156	92832.61	219594.2
1393	-1724.91	-1404.53	-320.38	0.0119227	0.606715	0.0351361	0.165269	0.175264	0.00569308	0.04952567	0.307872	0.272436	0.135996	0.283695	129279.3	134934.6
1394	-1726.77	-1403.6	-323.176	0.0094234	0.689158	0.0277706	0.130624	0.138524	0.00449965	0.04952567	0.307872	0.272436	0.135996	0.283695	147925.1	136730.2
1395	-1727.47	-1401.66	-325.807	0.00916485	0.67025	0.0270087	0.12704	0.16216	0.0043762	0.04952567	0.334249	0.25958	0.129578	0.276592	185907.5	156561.2
1396	-1732.29	-1409.41	-322.876	0.0156031	0.665895	0.0268332	0.126215	0.161107	0.00434776	0.04952567	0.339103	0.267861	0.135457	0.25758	114149.1	219565.4
1397	-1729.37	-1405.98	-323.395	0.0162396	0.693057	0.0279277	0.103074	0.155176	0.00452511	0.04952567	0.333753	0.270029	0.136553	0.259665	128677.6	165602.2
1398	-1724.3	-1404.08	-320.219	0.0157719	0.673097	0.0271234	0.128906	0.150707	0.00439478	0.04952567	0.338347	0.259982	0.138433	0.263239	81784.6	124112.8
1399	-1723.31	-1407.14	-316.171	0.0151262	0.645541	0.0669522	0.123629	0.144537	0.00421486	0.1970506	0.324779	0.249557	0.151699	0.273965	59018.17	93119.67
1400	-1725.05	-1405.89	-319.162	0.0146827	0.626614	0.0649893	0.120004	0.169618	0.00409129	0.1970506	0.29912	0.259989	0.155472	0.285418	104024	204967.1
1401	-1717.03	-1409.1	-307.93	0.0266575	0.579267	0.071398	0.131838	0.186345	0.00449474	0.2054974	0.29912	0.259989	0.155472	0.285418	66979.53	136204.7
1402	-1730.53	-1407.41	-323.126	0.0301606	0.655389	0.0807805	0.149163	0.0794214	0.0050854	0.2054974	0.29919	0.26005	0.155275	0.285485	82513.2	225043
1403	-1738.04	-1409.01	-329.026	0.026003	0.565045	0.069645	0.128601	0.206322	0.00438439	0.2054974	0.308104	0.270846	0.125374	0.295676	157022.3	241567.4
1404	-1735.35	-1406.93	-328.423	0.0192965	0.625337	0.0516829	0.0954336	0.198413	0.00983659	0.3149654	0.317194	0.267288	0.123727	0.291791	81129.25	133618.9
1405	-1735.06	-1407.74	-327.32	0.0235241	0.555851	0.0630057	0.103746	0.241882	0.0119916	0.3397705	0.312495	0.260055	0.143555	0.283895	134064	132598.3
1406	-1721.29	-1406.88	-314.41	0.0216942	0.590399	0.0581047	0.0956759	0.223067	0.0110588	0.3397705	0.312495	0.260055	0.143555	0.283895	79018.93	109031.7
1407	-1724.64	-1404.51	-320.125	0.0229497	0.624567	0.0614673	0.0433409	0.235976	0.0116988	0.20105	0.332934	0.24882	0.146616	0.27163	82667.65	144090.5
1408	-1728.38	-1404.21	-324.17	0.0128047	0.669893	0.0342955	0.14451	0.131662	0.00683418	0.20105	0.34073	0.245912	0.144902	0.268456	111058.2	204694.8
1409	-1724.69	-1405.12	-319.575	0.0130973	0.685199	0.0350791	0.124964	0.134671	0.00699034	0.20105	0.327253	0.236185	0.139171	0.297392	111058.2	209011.8
1410	-1727.31	-1406.21	-321.095	0.0130139	0.680837	0.0288482	0.124168	0.146187	0.00694584	0.6257791	0.319673	0.235738	0.14776	0.296829	105735.1	192949.1
1411	-1737.26	-1408.81	-328.452	0.0130228	0.6813	0.0257648	0.124252	0.146286	0.00937445	0.6257791	0.319597	0.235764	0.147776	0.296862	105735.1	213322.3
1412	-1732.15	-1406.31	-325.835	0.0178382	0.755271	0.0285621	0.0489142	0.136577	0.0128371	0.6257791	0.318412	0.238598	0.147228	0.295761	98976.84	276222.5
1413	-1719.55	-1404.91	-314.646	0.0180998	0.766348	0.0143148	0.0496316	0.13858	0.0130254	0.6257791	0.347526	0.228407	0.14094	0.283128	82164.83	238145
1414	-1720.87	-1404.52	-316.348	0.021946	0.669102	0.0173567	0.107773	0.168028	0.0157933	0.5579729	0.328347	0.270988	0.133162	0.267503	82164.83	163780.4
1415	-1717.65	-1406.62	-311.034	0.0212535	0.647989	0.016809	0.104372	0.162726	0.0468496	0.5579729	0.324786	0.268049	0.142564	0.264602	82164.83	129494
1416	-1729.32	-1406.87	-322.442	0.0212535	0.647989	0.016809	0.104372	0.162726	0.0468496	0.5579729	0.324786	0.268049	0.142564	0.264602	130648.1	216911.9
1417	-1742.96	-1409.98	-332.988	0.00601636	0.65636	0.0170261	0.105721	0.167421	0.0474549	0.5579729	0.324786	0.268049	0.142564	0.264602	147186.7	313191.4
1418	-1727.22	-1406.43	-320.786	0.00534022	0.656807	0.0170377	0.105793	0.167535	0.0474872	0.5579729	0.327847	0.270575	0.143908	0.25767	157320.3	205007.6
1419	-1723.84	-1401.97	-321.875	0.00563481	0.693039	0.0179776	0.0564643	0.176777	0.0501068	0.3040776	0.315459	0.260351	0.13847	0.28572	90681.13	175927.8
1420	-1717.22	-1403.56	-313.664	0.0057804	0.710946	0.0100998	0.0579232	0.181345	0.0339054	0.3040776	0.315459	0.260351	0.13847	0.28572	90681.13	102963.5
1421	-1716.98	-1401.6	-315.38	0.0057804	0.710946	0.0100998	0.0579232	0.181345	0.0339054	0.2232276	0.315459	0.260351	0.13847	0.28572	86352.25	192297.6
1422	-1721.23	-1404.57	-316.665	0.00212703	0.664434	0.009439	0.122832	0.169481	0.0316873	0.2232276	0.329829	0.272211	0.144777	0.253184	86352.25	192297.6
1423	-1725.81	-1402.22	-323.584	0.00223837	0.699215	0.00993311	0.0604488	0.178353	0.0498117	0.2232276	0.329829	0.272211	0.144777	0.253184	131133.6	204064.1
1424	-1740.39	-1410.76	-329.621	0.00297305	0.593726	0.0147997	0.090065	0.265734	0.0327015	0.4011016	0.326608	0.272474	0.143364	0.257555	131133.6	240523.4
1425	-1742.66	-1411.04	-331.611	0.00376415	0.564916	0.0187378	0.11403	0.287357	0.0111947	0.4011016	0.326608	0.272474	0.143364	0.257555	205379.9	188750.5
1426	-1733.6	-1406.27	-327.327	0.00376415	0.564916	0.0187378	0.11403	0.287357	0.0111947	0.4011016	0.326608	0.272474	0.143364	0.257555	111917.2	188750.5
1427	-1737.44	-1408.8	-328.648	0.00376415	0.564916	0.0187378	0.11403	0.287357	0.0111947	0.4930995	0.327858	0.273516	0.140087	0.25854	155296.1	184369
1428	-1735.53	-1408.51	-327.018	0.00386945	0.58072	0.019262	0.11722	0.267421	0.0115078	0.4930995	0.319005	0.262874	0.134636	0.283484	141409.7	180165.7
1429	-1741.18	-1412.49	-328.691	0.00632932	0.582119	0.0193084	0.117503	0.268065	0.00667505	0.6407221	0.32724	0.239696	0.142262	0.290802	141409.7	180165.7
1430	-1746.9	-1411.85	-335.047	0.00632932	0.582119	0.0193084	0.117503	0.268065	0.00667505	0.4543945	0.32724	0.239696	0.142262	0.290802	138730.1	220804.8
1431	-1735.43	-1404.75	-330.681	0.00648351	0.5963	0.0197788	0.0960042	0.274595	0.00683766	0.06547293	0.32724	0.239696	0.142262	0.290802	205190.1	164763
1432	-1733.7	-1404.52	-329.181	0.00415331	0.582666	0.0193265	0.118856	0.268317	0.00668132	0.06547293	0.334991	0.246693	0.146415	0.271901	101858.9	187019.3
1433	-1737.81	-1408.13	-329.68	0.0105073	0.609154	0.017305	0.106424	0.240252	0.0163583	0.06547293	0.340495	0.242081	0.128411	0.289013	101858.9	154832.9
1434	-1726.67	-1406.39	-320.28	0.0118889	0.689252	0.0195805	0.120418	0.140352	0.0185092	0.09908715	0.340495	0.242081	0.128411	0.289013	104970	134817.4
1435	-1728.59	-1403.08	-325.516	0.0112359	0.615724	0.0241133	0.113804	0.228164	0.00695991	0.09908715	0.34184	0.241588	0.128149	0.288424	89027.21	160295.5
1436	-1720.05	-1401.48	-318.576	0.0121002	0.663088	0.0259683	0.045633	0.245715	0.00749529	0.2237708	0.34184	0.241588	0.128149	0.288424	89027.21	149623.7
1437	-1720.2	-1401.78	-318.42	0.00971898	0.729235	0.020858	0.0368064	0.197361	0.0060203	0.2237708	0.34184	0.241588	0.128149	0.288424	97792.63	164355.3
1438	-1727.02	-1403.33	-323.684	0.0131307	0.720642	0.0206122	0.0363727	0.195035	0.0142075	0.175645	0.317157	0.270966	0.119964	0.291913	100733.6	143478.8
1439	-1725.76	-1401.87	-323.893	0.0370873	0.711851	0.0203607	0.0099923	0.206675	0.0140342	0.175645	0.317157	0.270966	0.119964	0.291913	100733.6	143509.9
1440	-1726.88	-1406.73	-320.142	0.0365498	0.701534	0.0200656	0.0243401	0.20368	0.0138308	0.2905085	0.331581	0.23606	0.127171	0.305188	121011.1	138333.9
1441	-1727.74	-1404.16	-323.575	0.0255573	0.709538	0.0202946	0.0246178	0.206003	0.0139886	0.2905085	0.303365	0.272873	0.144544	0.279218	121011.1	164356.4
1442	-1727.1	-1403.67	-323.432	0.0261407	0.725734	0.0188614	0.00425025	0.210706	0.0143079	0.3441762	0.302737	0.272309	0.146314	0.278641	121011.1	164356.4
1443	-1723.8	-1410.78	-313.023	0.0261576	0.726204	0.0188736	0.00360563	0.210842	0.0143172	0.2316348	0.289383	0.277524	0.149116	0.283977	74016.66	117848
1444	-1718.55	-1405.12	-313.429	0.0261564	0.72617	0.00861533	0.0139089	0.210832	0.0143165	0.2316348	0.289535	0.27767	0.148668	0.284127	74016.66	148843.5
1445	-1717.1	-1402.84	-314.256	0.0261564	0.72617	0.00861533	0.0139089	0.210832	0.0143165	0.4217206	0.289535	0.27767	0.148668	0.284127	100875.4	137022.3
1446	-1720.73	-1405.78	-314.948	0.0250388	0.695143	0.0509743	0.0133146	0.201824	0.0137048	0.4217206	0.328709	0.270434	0.121936	0.278921	100875.4	169125.9
1447	-1724.39	-1405.7	-318.69	0.0250388	0.695143	0.0509743	0.0133146	0.201824	0.0137048	0.114301	0.315899	0.275595	0.124263	0.284243	107025.3	175737.3
1448	-1723.3	-1406.11	-317.187	0.0208792	0.408987	0.042506	0.0150311	0.501168	0.0114281	0.114301	0.309593	0.270094	0.141743	0.27857	88574.61	145441
1449	-1713.52	-1403.61	-309.915	0.0261029	0.511311	0.0531404	0.0187917	0.376367	0.0142872	0.114301	0.31515	0.26792	0.140602	0.276328	59031.92	125586.7
1450	-1711.18	-1400.07	-311.113	0.0106474	0.776425	0.0244515	0.0285352	0.138246	0.0216952	0.114301	0.322678	0.264975	0.139057	0.27329	59031.92	153513.5
1451	-1718.21	-1408.13	-310.089	0.010742	0.783318	0.0157905	0.0287885	0.139473	0.0218878	0.114301	0.316557	0.26737	0.140314	0.27576	72944.74	89665.41
1452	-1736.42	-1408.24	-328.18	0.0105782	0.771378	0.0155498	0.0354289	0.137347	0.0297177	0.2943377	0.316557	0.26737	0.140314	0.27576	136097	143821.5
1453	-1730.26	-1406.29	-323.973	0.0105782	0.771378	0.0155498	0.0354289	0.137347	0.0297177	0.2943377	0.31351	0.274421	0.138963	0.273106	136097	160176.2
1454	-1728.54	-1406.69	-321.856	0.0179541	0.611967	0.0263923	0.0601324	0.233115	0.0504389	0.2943377	0.31351	0.274421	0.138963	0.273106	118217.6	160176.2
1455	-1738.38	-1413.96	-324.421	0.0086949	0.712362	0.030722	0.0699972	0.119511	0.0587135	0.2943377	0.29888	0.28548	0.144563	0.271078	128184.6	160176.2
1456	-1732.48	-1414.62	-317.859	0.00781926	0.640621	0.027628	0.062948	0.208183	0.0528006	0.2943377	0.326284	0.266543	0.156547	0.250627	117144.5	164429.4
1457	-1729.93	-1414.08	-315.846	0.00781926	0.640621	0.027628	0.062948	0.208183	0.0528006	0.1392579	0.326284	0.266543	0.156547	0.250627	56022	165397.5
1458	-1718.34	-1415.74	-302.594	0.00687892	0.563581	0.0253139	0.0553779	0.306527	0.0423218	0.03319443	0.318907	0.269379	0.158212	0.253502	60014.89	119752.3
1459	-1732.82	-1412.58	-320.238	0.001023	0.556765	0.0315365	0.0660464	0.30282	0.0418099	0.2506847	0.306281	0.258714	0.151948	0.283058	129528	213382.5
1460	-1729.37	-1411.63	-317.746	0.000586386	0.74423	0.0180768	0.039564	0.173577	0.0239656	0.3083421	0.309273	0.262596	0.154228	0.273903	129528	230485
1461	-1729.78	-1412.55	-317.222	0.000586386	0.74423	0.0180768	0.039564	0.173577	0.0239656	0.3083421	0.309273	0.262596	0.154228	0.273903	93751.11	130388.9
