Iteration	Replicate_ID	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
2422	0	-1782.4	-1395.94	-386.464	0.0546784	0.67106	0.0277718	0.0192192	0.219677	0.00759431	119.651	8407.43	21076.5	26237.1	inf	0.2367152	0.318482	0.271372	0.138078	0.272068	6069.25	257334	419831	83770.1	362484	624506	187533.9
2423	1	-1799.93	-1405.13	-394.805	0.00384913	0.573421	0.00550023	0.0138677	0.234724	0.168638	2668.61	10457.6	13147.9	29063.4	inf	0.1016222	0.337112	0.272174	0.156864	0.23385	173023	356462	47114.9	124105	132420	998615	213382.9
2424	0	-1779.85	-1392.99	-386.858	0.0536031	0.673837	0.0272256	0.0188412	0.215356	0.011137	119.651	5818.44	17649.7	26237.1	inf	0.2367152	0.322113	0.263065	0.139652	0.27517	6069.25	248175	476506	83770.1	362484	624506	183688.9
2425	1	-1803.27	-1406.29	-396.975	0.00390053	0.581078	0.00557367	0.0117042	0.237858	0.159886	2047.43	8730.8	11747.9	35353.3	inf	0.1016222	0.337112	0.272174	0.156864	0.23385	173023	356462	53866.1	98579.1	324814	998615	166045.3
2426	0	-1779.56	-1393.54	-386.017	0.078974	0.519461	0.0401118	0.0277589	0.317287	0.0164082	119.651	7428	17642.2	26237.1	inf	0.2292374	0.310121	0.267719	0.142123	0.280037	6069.25	187618	476506	83770.1	136015	624506	173519.6
2427	1	-1804.44	-1405.43	-399.012	0.00390053	0.581078	0.00557367	0.0117042	0.237858	0.159886	2199.46	6623.66	17873.2	32689.5	inf	0.05266807	0.337112	0.272174	0.156864	0.23385	173023	110798	309940	89508	324814	998615	148775.6
2428	0	-1771.86	-1393.46	-378.404	0.0774595	0.509499	0.00684551	0.0789005	0.311202	0.0160935	103.509	5064.81	14263.3	25594.4	inf	0.2292374	0.310121	0.267719	0.142123	0.280037	14742.3	187618	176902	104028	85270.7	624506	132750.3
2429	1	-1800.19	-1405.23	-394.958	0.00336025	0.639034	0.00534942	0.0112333	0.18757	0.153453	2119.28	6487.34	22507.3	32021.9	inf	0.02264123	0.306589	0.247531	0.142661	0.303219	173023	115370	263544	60371.2	87066.1	998615	148775.6
2430	0	-1771.21	-1393.17	-378.034	0.0996214	0.520887	0.00854103	0.101475	0.248778	0.020698	103.509	3304.17	14263.3	27342.9	inf	0.1134706	0.310121	0.267719	0.142123	0.280037	14742.3	172786	176902	73039	140581	655111	149134
2431	1	-1801.5	-1406.5	-394.996	0.00328156	0.62407	0.00522415	0.0109703	0.130277	0.226177	1863.67	2671.31	23873.4	32689.5	inf	0.02264123	0.3063	0.248076	0.142527	0.303097	173023	115370	613713	162563	238296	998615	143180.6
2432	0	-1764.93	-1390.75	-374.183	0.0994441	0.51996	0.0103055	0.101294	0.248335	0.0206612	72.3154	3304.17	11404.7	22815.4	inf	0.1548025	0.310121	0.267719	0.142123	0.280037	8670.96	172786	115699	73039	72270.6	655111	140853.5
2433	1	-1810.07	-1408.84	-401.225	0.0129577	0.618011	0.00517344	0.0108638	0.129012	0.223981	2566.43	3919.57	33018.7	52291.6	inf	0.0253199	0.30357	0.254777	0.141257	0.300396	262092	115370	451490	162563	184540	246369	209989.1
2434	0	-1775.22	-1391.87	-383.35	0.0994441	0.51996	0.0103055	0.101294	0.248335	0.0206612	126.505	8324.06	17109.8	27387.8	inf	0.4155358	0.310121	0.267719	0.142123	0.280037	9876.17	298769	115699	97943.4	72270.6	655111	140853.5
2435	1	-1809.02	-1409.31	-399.706	0.0102489	0.488817	0.00495547	0.00859271	0.310228	0.177158	1724	3678.62	28522.4	62979.7	inf	0.01743275	0.301918	0.25339	0.140488	0.304204	103447	115370	451490	177649	184540	714912	189025.2
2436	0	-1775.81	-1392.37	-383.439	0.0961898	0.53567	0.00996827	0.0979792	0.240208	0.0199851	126.505	4716.86	18473	29783.8	inf	0.1343233	0.319042	0.246654	0.146211	0.288093	9876.17	261316	115699	97943.4	72270.6	750087	152478.1
2437	1	-1811.9	-1409.37	-402.523	0.0047876	0.495823	0.0159429	0.00837558	0.302389	0.172682	1742.11	3678.62	32833.7	62979.7	inf	0.01743275	0.320035	0.239617	0.152025	0.288323	103447	174694	755775	134068	184540	714912	187765.6
2438	0	-1776.68	-1393.95	-382.734	0.124286	0.53109	0.00988304	0.0971415	0.217785	0.0198142	126.505	8193.13	17371.5	26965.8	inf	0.1343233	0.319023	0.280253	0.146202	0.254522	9876.17	250423	115699	97943.4	150669	750087	152478.1
2439	1	-1813.41	-1407.3	-406.114	0.00536893	0.556028	0.0171008	0.0514189	0.184567	0.185516	957.461	3678.62	30101.9	62979.7	inf	0.01743275	0.320035	0.239617	0.152025	0.288323	103447	442443	481039	135324	401716	714912	227900.1
2440	0	-1780.2	-1393.44	-386.753	0.117571	0.502393	0.00934902	0.0918925	0.257404	0.0213911	104.545	5843.03	17219.9	27479.5	inf	0.208593	0.319109	0.280329	0.146242	0.25432	15286.9	544022	251047	227548	209047	750087	116843.8
2441	1	-1806.99	-1406.15	-400.838	0.0109624	0.463585	0.0142577	0.0428702	0.153882	0.314443	836.998	3678.62	30101.9	48221.8	inf	0.01743275	0.325329	0.24358	0.137998	0.293093	103447	96474	481039	334821	401716	714912	222647.1
2442	0	-1779.66	-1397.24	-382.423	0.100337	0.428751	0.00797861	0.0784227	0.275678	0.108833	169.067	7284.15	19958.8	27318.4	inf	0.1527054	0.319109	0.280329	0.146242	0.25432	22310.4	544022	251047	105731	47403.8	750087	101133.2
2443	1	-1802	-1404.97	-397.033	0.0109624	0.463585	0.0142577	0.0428702	0.153882	0.314443	836.998	3678.62	33317.5	46138.2	inf	0.01743275	0.329226	0.246498	0.146222	0.278054	110302	83918.2	598675	133070	185283	714912	229781.9
2444	0	-1792.29	-1398.41	-393.874	0.100337	0.428751	0.00797861	0.0784227	0.275678	0.108833	271.034	9430	29003.6	43794.6	inf	0.1527054	0.319109	0.280329	0.146242	0.25432	22310.4	438484	336546	173596	254803	750087	177677
2445	1	-1805.77	-1407.27	-398.502	0.0109624	0.463585	0.0142577	0.0428702	0.153882	0.314443	836.998	4751.98	31842.5	42556.1	inf	0.01743275	0.327642	0.245312	0.145518	0.281527	104747	83918.2	442317	133070	185283	714912	214196
2446	0	-1792.91	-1396.2	-396.709	0.102719	0.438932	0.00816808	0.077667	0.282224	0.090289	314.819	6342.98	14779.7	51655.8	inf	0.1527054	0.337645	0.250496	0.153206	0.258653	19393.7	438484	336546	652812	168717	681970	230779.7
2447	1	-1792.79	-1403.34	-389.448	0.0109624	0.463585	0.0142577	0.0428702	0.153882	0.314443	572.365	2943.44	23841.7	31366.4	inf	0.01743275	0.326867	0.244732	0.147539	0.280862	63662.2	147193	563184	84367.2	260357	894365	164742.8
2448	0	-1788.87	-1392.87	-396.001	0.0671378	0.555099	0.00533869	0.0507635	0.262648	0.0590133	314.819	7264.53	14779.7	70778.8	inf	0.1527054	0.337645	0.250496	0.153206	0.258653	23170.8	516669	139577	278251	222016	992102	204239.5
2449	1	-1807.47	-1407.93	-399.544	0.0132727	0.417076	0.0172625	0.0596447	0.112034	0.38071	745.503	8960.61	35503.3	41980.1	inf	0.01743275	0.326867	0.244732	0.147539	0.280862	96060	125678	563184	126186	205410	361265	188145.3
2450	0	-1793.31	-1396.47	-396.839	0.0534721	0.44211	0.00425201	0.0404307	0.412734	0.0470013	240.897	7285.76	17585.8	74146.9	inf	0.1527054	0.339097	0.251573	0.149564	0.259766	23170.8	272867	364755	849253	222016	992102	188551.2
2451	1	-1796.97	-1404.76	-392.205	0.0110288	0.526948	0.014344	0.0382386	0.0930935	0.316347	538.264	3594.63	32249	41980.1	inf	0.01743275	0.326867	0.244732	0.147539	0.280862	30575.4	125678	563184	131257	205410	833364	209884.8
2452	0	-1783.87	-1398.02	-385.844	0.0480897	0.397608	0.00382401	0.036361	0.410598	0.10352	161.889	2452.26	10209.5	50167.3	inf	0.1527054	0.339097	0.251573	0.149564	0.259766	5943.36	214105	364755	849253	88858	666660	126711.6
2453	1	-1804.25	-1408.37	-395.883	0.0106584	0.509254	0.0138624	0.0705342	0.0899674	0.305724	1141.01	5803	24555.6	31595.5	inf	0.01743275	0.331618	0.231815	0.149683	0.286885	103599	214831	563184	112821	205410	410202	201272.9
2454	0	-1791.07	-1396.18	-394.883	0.0480897	0.397608	0.00382401	0.036361	0.410598	0.10352	246.281	9436.08	23154.5	80416.3	inf	0.1324668	0.339097	0.251573	0.149564	0.259766	16199.9	383767	225136	758039	88858	666660	192765.3
2455	1	-1802.46	-1405.89	-396.569	0.0119971	0.593626	0.0354488	0.079393	0.101267	0.178268	1574.26	8619.09	26176.4	32350.1	inf	0.01743275	0.33994	0.237632	0.15344	0.268988	79141.5	422687	417815	54873.1	113158	410202	201272.9
2456	0	-1786.99	-1397.25	-389.743	0.0480897	0.397608	0.00382401	0.036361	0.410598	0.10352	209.309	9561.39	19633.3	68644	inf	0.1324668	0.33336	0.247317	0.163953	0.25537	8587.31	281111	220466	257856	88858	666660	137092.2
2457	1	-1807.5	-1410.41	-397.092	0.0130184	0.64416	0.0384665	0.0170123	0.0938991	0.193443	1514.5	11382.1	22378.4	28591.9	inf	0.01743275	0.335524	0.234545	0.151446	0.278485	79141.5	422687	417815	54873.1	265348	92962.6	159443.3
2458	0	-1785.86	-1396.46	-389.405	0.0400429	0.48612	0.0154701	0.0302768	0.341893	0.0861979	209.309	6310.38	15770.4	68644	inf	0.1324668	0.305009	0.269938	0.166193	0.25886	8587.31	281111	86994.6	257856	52907.9	666660	157885.7
2459	1	-1803.32	-1408.48	-394.84	0.00187351	0.658353	0.0348499	0.0173871	0.0959679	0.191569	2900.71	9068.64	19907.5	24623.7	inf	0.01743275	0.328686	0.22185	0.158326	0.291137	92609.3	422687	176106	51261.3	265348	226288	142667.9
2460	0	-1781.47	-1396.66	-384.806	0.0400429	0.48612	0.0154701	0.0302768	0.341893	0.0861979	204.804	3973.64	12603.4	67686.4	inf	0.1324668	0.305009	0.269938	0.166193	0.25886	18256.3	281111	86994.6	307704	52907.9	794219	132548.6
2461	1	-1813.28	-1413.46	-399.818	0.00222879	0.593565	0.0414586	0.0206842	0.114166	0.227897	1810.18	9194.37	23487.4	35479.7	inf	0.01743275	0.325518	0.219711	0.16644	0.288331	181412	422687	176106	152192	217901	226288	209497.4
2462	0	-1779.67	-1393.18	-386.491	0.0404001	0.490456	0.0170887	0.0201456	0.344943	0.0869668	279.156	4067.61	12603.4	67686.4	inf	0.1324668	0.336092	0.257865	0.158761	0.247283	18256.3	131436	221517	528145	52907.9	794219	142313.1
2463	1	-1817.8	-1413.42	-404.381	0.00222879	0.593565	0.0414586	0.0206842	0.114166	0.227897	4533.29	19224.2	29293.9	34715.4	inf	0.01743275	0.325518	0.219711	0.16644	0.288331	200749	795427	176106	76764.3	217901	968283	261288.8
2464	0	-1775.41	-1393.68	-381.731	0.0228972	0.589433	0.00968518	0.0114177	0.1955	0.171067	199.586	3857.91	9234.42	44593.2	inf	0.1324668	0.330993	0.259845	0.15998	0.249182	11840.6	130954	221517	528145	52907.9	722239	91330.12
2465	1	-1816.13	-1413.29	-402.839	0.0018705	0.498146	0.0347938	0.0173591	0.25657	0.191261	3669.96	16258.9	21443.2	31313.7	inf	0.01743275	0.325518	0.219711	0.16644	0.288331	200749	541780	176106	76764.3	553836	968283	211528.2
2466	0	-1782.05	-1395.8	-386.256	0.0256414	0.549021	0.00374275	0.0110963	0.21893	0.191569	187.532	3556.19	23285.1	46704.2	inf	0.1324668	0.330548	0.259496	0.159765	0.250191	14276.6	130954	581783	528145	57847.1	655274	122771.6
2467	1	-1815.53	-1412.52	-403.009	0.00187461	0.499242	0.0326705	0.0173973	0.257134	0.191682	3669.96	15046.2	19600.5	31313.7	inf	0.01743275	0.325518	0.219711	0.16644	0.288331	200749	697938	91401	76764.3	553836	583917	169775.1
2468	0	-1790.33	-1406.08	-384.249	0.0685034	0.473562	0.00402959	0.0119467	0.235708	0.20625	159.928	3220.09	13019	34949.3	inf	0.1324668	0.300628	0.282633	0.144242	0.272498	14276.6	130954	325066	528145	85016.7	324403	142701.3
2469	1	-1808.14	-1408.61	-399.527	0.00104168	0.72174	0.0181543	0.00966727	0.142883	0.106513	3284.48	14289.1	19299.8	28991	inf	0.01743275	0.327145	0.22081	0.162273	0.289772	148053	697938	91401	64224.3	351561	583917	139270.5
2470	0	-1782.85	-1395.88	-386.971	0.0283724	0.655111	0.00305391	0.00905408	0.148097	0.156311	159.928	7139.72	22053.4	43249.3	inf	0.2011556	0.300628	0.282633	0.144242	0.272498	14276.6	338035	406050	528145	11880.9	324403	100052.4
2471	1	-1809.82	-1409.8	-400.021	0.00158685	0.545788	0.0276554	0.04505	0.217662	0.162257	2684.29	13021.3	17505.8	26888	inf	0.01743275	0.327145	0.22081	0.162273	0.289772	148053	774020	91401	208230	156665	583917	261991.1
2472	0	-1789.49	-1398.45	-391.038	0.0442593	0.547431	0.00476392	0.0141238	0.231023	0.158399	151.46	6236.94	22182.9	52197.9	inf	0.1367818	0.287528	0.270317	0.137957	0.304198	8277.16	338035	479103	528145	143744	205732	137351.8
2473	1	-1805.34	-1407.88	-397.46	0.00114291	0.634995	0.0199185	0.114746	0.159074	0.070123	1314.16	13021.3	15089.1	42639.9	inf	0.01743275	0.321118	0.235167	0.159283	0.284433	220831	171468	52404.8	208230	156665	766635	170377.4
2474	0	-1783.25	-1395.94	-387.316	0.0442593	0.547431	0.00476392	0.0141238	0.231023	0.158399	144.322	5113.36	24817.4	50603.5	inf	0.1367818	0.303027	0.263465	0.13446	0.299049	8548.8	144188	310214	287546	143744	108993	130878.2
2475	1	-1801.98	-1405.23	-396.752	0.00118238	0.656924	0.0206063	0.140686	0.164568	0.0160343	1938.2	13021.3	15089.1	42639.9	inf	0.2485136	0.321118	0.235167	0.159283	0.284433	220831	693884	36890.7	92045.1	173587	766635	242752.5
2476	0	-1781.31	-1398.94	-382.368	0.0496453	0.614049	0.00534365	0.0158426	0.137445	0.177675	108.341	3207.23	15218.4	35877.2	inf	0.1367818	0.303543	0.240596	0.141393	0.314468	11962.2	170124	310214	287546	143744	186011	136318.3
2477	1	-1806.1	-1405.97	-400.131	0.00118238	0.656924	0.0206063	0.140686	0.164568	0.0160343	1941.62	13021.3	15935.9	42639.9	inf	0.2485136	0.31801	0.232891	0.157741	0.291357	133402	693884	36890.7	495827	173587	766635	190150.9
2478	0	-1773.4	-1392.83	-380.568	0.0537586	0.586779	0.00578639	0.0124481	0.148832	0.192396	80.6493	3032.2	14623.7	22833.7	inf	0.1533157	0.32755	0.260667	0.127721	0.284062	11962.2	148153	310214	245799	143744	186011	112936.2
2479	1	-1799.59	-1404.7	-394.894	0.00110027	0.611308	0.0415192	0.130917	0.15314	0.0620158	1718.66	11357.4	13072.8	40917.1	inf	0.2261573	0.297592	0.28211	0.147625	0.272672	133402	615564	36890.7	508086	173587	766635	201766.7
2480	0	-1782.95	-1395.5	-387.453	0.0568517	0.596353	0.00607308	0.0130648	0.156206	0.171451	120.534	7560.95	23356.6	34125.9	inf	0.1086762	0.32755	0.260667	0.127721	0.284062	14622.8	424489	310214	126717	204700	206796	141677.2
2481	1	-1804.87	-1409.95	-394.919	0.00108567	0.603193	0.0409681	0.129179	0.164381	0.0611926	1715.63	10730.3	12776.8	38571.4	inf	0.2261573	0.297592	0.28211	0.147625	0.272672	95679.4	373622	36890.7	104619	173587	660822	261829.7
2482	0	-1783.03	-1393.57	-389.459	0.0641258	0.63502	0.00685012	0.0147365	0.176192	0.103075	153.198	8979.26	29064.8	37168.8	inf	0.1297091	0.313258	0.266653	0.130654	0.289435	8357.18	499194	425247	126717	244005	149422	183844.6
2483	1	-1798.61	-1408	-390.606	0.00114993	0.603155	0.0409655	0.129171	0.164371	0.0611887	1715.63	11702.5	13222	38571.4	inf	0.2261573	0.297592	0.28211	0.147625	0.272672	129017	412867	18720.1	104619	119677	660822	193291.7
2484	0	-1779	-1396.13	-382.871	0.102656	0.42237	0.010966	0.0235909	0.275409	0.165008	113.89	7770.09	20387.8	27632.1	inf	0.05866529	0.313258	0.266653	0.130654	0.289435	8357.18	434641	425247	79141	118448	533395	117599.4
2485	1	-1799.58	-1408.15	-391.437	0.00114993	0.603155	0.0409655	0.129171	0.164371	0.0611887	1966.03	11702.5	13222	32873.3	inf	0.160962	0.280954	0.254772	0.163072	0.301203	129017	412867	18720.1	186652	119677	530488	176545.5
2486	0	-1786.66	-1397.42	-389.241	0.187836	0.45871	0.0119095	0.0256206	0.299105	0.0168188	136.978	10980.4	22744.4	46087.8	inf	0.088267	0.313258	0.266653	0.130654	0.289435	8357.18	434641	425247	261679	118448	533395	150736.8
2487	1	-1806.61	-1412.02	-394.593	0.00270247	0.599246	0.0407	0.128334	0.168225	0.0607922	2809.07	12713.6	14561.6	36482	inf	0.160962	0.280312	0.248108	0.165638	0.305943	73360	667480	22628.8	133115	89510.3	783483	136078.8
2488	0	-1782.17	-1395.43	-386.749	0.19021	0.464508	0.0120601	0.0241571	0.302886	0.0061783	110.44	7873.51	13199.6	29281.4	inf	0.088267	0.315854	0.260576	0.131737	0.291833	8357.18	184086	441441	261679	118448	533395	146332.6
2489	1	-1807.19	-1410.23	-396.96	0.00287552	0.54214	0.0433062	0.136551	0.178997	0.0961296	5213	13709	15540	35447.3	inf	0.160962	0.289712	0.252612	0.168645	0.289031	166262	410020	33095	220035	63847.1	966702	135780.1
2490	0	-1782.63	-1395.38	-387.252	0.10216	0.712394	0.00647732	0.0129745	0.162676	0.00331829	110.44	8853.07	14629.3	47602.7	inf	0.088267	0.318494	0.25957	0.131229	0.290707	8357.18	396851	441441	261679	127996	533395	168777.2
2491	1	-1806.48	-1408.8	-397.678	0.00280881	0.529563	0.0655005	0.133383	0.174845	0.0938995	3578.71	13370.7	15540	35447.3	inf	0.160962	0.289712	0.252612	0.168645	0.289031	358689	545598	33095	133485	63847.1	786664	148737.4
2492	0	-1782.98	-1394.88	-388.103	0.0924689	0.656425	0.00596843	0.0119552	0.230125	0.00305759	123.974	6082.61	19034	52229.7	inf	0.088267	0.314844	0.26096	0.131932	0.292264	11841	396851	362735	261679	127996	223223	139885.7
2493	1	-1800.17	-1410.67	-389.495	0.00298023	0.561882	0.0694979	0.141524	0.124486	0.0996302	3289.23	8580.09	9805.23	20344.8	inf	0.1502017	0.301914	0.263252	0.175748	0.259087	358689	545598	22447.8	234604	65845.1	786664	110170.4
2494	0	-1786.54	-1395.13	-391.411	0.121078	0.550127	0.00781499	0.015654	0.301323	0.00400357	123.974	9012.03	21424.8	52229.7	inf	0.088267	0.320411	0.265574	0.134264	0.279751	11841	614825	362735	607523	127996	263099	120273.9
2495	1	-1802.02	-1413.78	-388.242	0.00314037	0.561792	0.0694868	0.141501	0.124466	0.0996142	6674.75	8741.67	9704.93	22137.3	inf	0.1502017	0.296474	0.287667	0.16144	0.254419	177077	241361	50834.4	167626	65027	965399	86839.82
2496	0	-1784.84	-1396.16	-388.68	0.0965458	0.438664	0.00623158	0.0124823	0.442884	0.0031924	113.201	7293.93	15496.3	37637.3	inf	0.088267	0.319794	0.265063	0.135932	0.279212	12330.6	334970	432083	465094	58739	824874	130376.4
2497	1	-1804.02	-1415.2	-388.814	0.00314037	0.561792	0.0694868	0.141501	0.124466	0.0996142	3309.98	8124.24	9704.93	25460.3	inf	0.1502017	0.295854	0.287065	0.161102	0.25598	177077	241361	50834.4	167626	134756	965399	91895.29
2498	0	-1783.22	-1394.47	-388.746	0.096637	0.439078	0.00623746	0.0124941	0.443302	0.00225091	100.394	7830.1	15824.2	33876.6	inf	0.088267	0.334838	0.262785	0.134764	0.267613	25527.5	334970	175644	465094	107247	911036	118542.6
2499	1	-1805.26	-1412.69	-392.569	0.0026057	0.6364	0.0576562	0.11741	0.103275	0.0826542	5968.57	9837.5	11540.8	32073.5	inf	0.1502017	0.307063	0.26612	0.162196	0.264621	438837	256698	55188.2	124298	58371.9	637133	177505.3
2500	0	-1790.97	-1397.03	-393.938	0.0883095	0.401242	0.00569996	0.0114174	0.491275	0.00205694	290.241	10867.1	17012.4	40207.5	inf	0.088267	0.352329	0.255875	0.13122	0.260576	41133	423590	179209	465094	190187	455729	137109.9
2501	1	-1795.5	-1406.72	-388.788	0.0026057	0.6364	0.0576562	0.11741	0.103275	0.0826542	3108.34	7333.4	8409.24	24644.1	inf	0.1502017	0.308847	0.267666	0.157327	0.266159	414254	256698	55188.2	124298	58371.9	708255	132321.9
2502	0	-1780.05	-1397.87	-382.18	0.0860653	0.397222	0.0170209	0.011303	0.486353	0.00203633	241.017	9008.72	12957	27199.2	inf	0.088267	0.357534	0.244882	0.133159	0.264426	18782.3	423590	85546.1	276809	72581.6	608230	102288
2503	1	-1800.18	-1406.48	-393.698	0.00249937	0.61043	0.0553034	0.112619	0.0990603	0.120088	4317.57	7333.4	12518.4	20763.9	inf	0.1502017	0.309145	0.267925	0.156514	0.266416	414254	226739	55188.2	218728	58371.9	380512	109822.5
2504	0	-1781.94	-1397.54	-384.399	0.0589414	0.400954	0.035718	0.0114092	0.490922	0.00205546	210.368	9623.29	20428.4	29664.6	inf	0.088267	0.352178	0.256193	0.131164	0.260465	9339.85	431666	85546.1	141435	72581.6	608230	102288
2505	1	-1798.26	-1406.88	-391.381	0.00247513	0.604511	0.0547672	0.111526	0.107797	0.118924	7202.08	8829.93	12138.6	26495.7	inf	0.1502017	0.309145	0.267925	0.156514	0.266416	324991	77327.7	97933.8	105209	105197	380512	192187.9
2506	0	-1776.35	-1393.12	-383.225	0.0804289	0.518367	0.0461774	0.0210023	0.331367	0.00265737	210.368	11425.7	20856.7	35454.8	inf	0.088267	0.34729	0.253985	0.140506	0.258219	9339.85	431666	139807	77357	72581.6	914924	142404.9
2507	1	-1806.19	-1411.46	-394.728	0.00247513	0.604511	0.0547672	0.111526	0.107797	0.118924	7249.53	8829.93	12964.6	26495.7	inf	0.1502017	0.309145	0.267925	0.156514	0.266416	237002	77327.7	97933.8	105209	257301	607438	216083.8
2508	0	-1776.08	-1392.69	-383.388	0.0423744	0.541247	0.0243288	0.0110652	0.379407	0.00157691	222.253	13015.4	21584.8	34378	inf	0.088267	0.354873	0.237697	0.143573	0.263857	9339.85	487368	139807	77357	72581.6	914924	142404.9
2509	1	-1800.03	-1407.36	-392.669	0.00221297	0.540483	0.0489664	0.0548408	0.290025	0.0634719	7174.67	8444.61	11009.1	23279.9	inf	0.1502017	0.309145	0.267925	0.156514	0.266416	237002	77327.7	110443	86568.6	257301	607438	138687.5
2510	0	-1776.95	-1392.54	-384.413	0.0654313	0.791816	0.0375667	0.017086	0.07671	0.0113897	222.253	11155.6	20690.9	32467.9	inf	0.2311533	0.314877	0.266982	0.121776	0.296365	9339.85	510749	139807	77357	124348	581112	142404.9
2511	1	-1809.24	-1409.48	-399.758	0.00222606	0.543678	0.0433435	0.055165	0.29174	0.0638472	10451.9	12490.9	16553.8	40976.5	inf	0.06845566	0.300125	0.260107	0.151947	0.287822	930900	47433.1	74621.5	86568.6	240116	945642	209120.7
2512	0	-1775.75	-1395.79	-379.956	0.0654313	0.791816	0.0375667	0.017086	0.07671	0.0113897	189.15	11995.6	19206.8	24713.6	inf	0.2311533	0.313112	0.265485	0.126698	0.294704	6553.24	510749	139807	50644.7	124348	566869	121194.2
2513	1	-1814.11	-1414.07	-400.046	0.00201661	0.586613	0.0392654	0.0499746	0.264291	0.05784	10403.1	12001.5	14841.6	42557.6	inf	0.08260806	0.303531	0.251711	0.153671	0.291088	930900	123360	156145	86568.6	108578	945642	209120.7
2514	0	-1772.79	-1394.53	-378.264	0.0193393	0.683229	0.0324149	0.0847731	0.170416	0.00982773	189.15	13858.8	17143.1	24713.6	inf	0.2311533	0.331945	0.236084	0.134319	0.297653	6553.24	273006	76561.4	36838.5	64808	566869	161026.5
2515	1	-1806.18	-1408.17	-398.005	0.00196208	0.570749	0.0382035	0.0756659	0.257144	0.0562758	8993.81	10476.8	15045	31317.6	inf	0.08260806	0.301934	0.250387	0.158122	0.289557	930900	123360	95176.9	86568.6	108578	945642	209120.7
2516	0	-1774.49	-1392.57	-381.923	0.0193393	0.683229	0.0324149	0.0847731	0.170416	0.00982773	224.615	13911.9	17979.2	25918.9	inf	0.2311533	0.331945	0.236084	0.134319	0.297653	14681	273006	76561.4	36838.5	136892	155105	152310.7
