Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
1788	-1804.4	-1408.35	-396.05	0.000526883	0.511069	0.0658074	0.0732048	0.315925	0.0334674	1506.26	14981.8	21579	32032.6	inf	0.1822661	0.317849	0.271912	0.140733	0.269506	75891.7	266339	77873.7	41226.9	99686	117708	258668.4
1789	-1794.05	-1408.88	-385.173	0.000519825	0.504223	0.0783205	0.0722242	0.311693	0.0330191	1166.11	10009.3	12095.4	20857	inf	0.288497	0.319021	0.275437	0.139122	0.26642	75891.7	266339	88299.8	51373.4	99686	620339	173762.3
1790	-1797.18	-1405.77	-391.41	0.00181086	0.576857	0.0666299	0.0614437	0.265168	0.0280905	1268.13	9503.07	12252.1	21540.8	inf	0.288497	0.328442	0.254042	0.14323	0.274287	174472	364463	88299.8	51373.4	174851	620339	195894.7
1791	-1798.36	-1406.93	-391.428	0.00297376	0.563694	0.0466826	0.0363913	0.157051	0.193207	2542.3	6905.43	11614.1	18061.3	inf	0.288497	0.312204	0.278177	0.139356	0.270262	174472	106206	57335.7	198571	76147.5	142309	151027.4
1792	-1796.6	-1405.42	-391.174	0.00151972	0.769744	0.0238568	0.0185975	0.0875454	0.098737	1298.28	7748.91	10443	22781.5	inf	0.288497	0.292557	0.286124	0.143337	0.277982	174472	494369	62623.5	147678	149182	142309	207678.8
1793	-1797.17	-1406.81	-390.352	0.00230636	0.629753	0.0362056	0.00697411	0.174915	0.149845	1298.28	7748.91	9561.93	19969.2	inf	0.288497	0.287248	0.280931	0.158883	0.272937	34670.4	993676	43450.7	40206.9	149182	786920	158177.2
1794	-1798.53	-1409.46	-389.067	0.00230636	0.629753	0.0362056	0.00697411	0.174915	0.149845	1298.28	7674.31	8614.54	19969.2	inf	0.3330436	0.285891	0.279604	0.125782	0.308723	34670.4	993676	16778.6	193207	171573	786920	173030.8
1795	-1796.23	-1406.8	-389.434	0.00237856	0.649468	0.037339	0.00719244	0.149086	0.154536	1537.85	7596.92	8527.67	19767.9	inf	0.3330436	0.308653	0.242426	0.15165	0.29727	29387.2	451207	16778.6	60653.2	400256	439832	205772.3
1796	-1789.91	-1404.21	-385.699	0.00246817	0.673935	0.0387457	0.00746339	0.154702	0.122686	1191.88	7596.92	8527.67	18457.2	inf	0.02957218	0.308653	0.242426	0.15165	0.29727	429930	451207	16778.6	60653.2	103964	175086	148372
1797	-1790.89	-1403.63	-387.256	0.0104043	0.495911	0.0599513	0.00452959	0.239371	0.189833	3631.49	10317.4	10826.4	23852.5	inf	0.02957218	0.308194	0.243553	0.151425	0.296828	132912	305783	16778.6	60653.2	124483	241863	207227.1
1798	-1794.85	-1403.8	-391.057	0.0156709	0.493272	0.0596323	0.00450549	0.238097	0.188822	2876.81	10025.9	11407.9	23178.6	inf	0.02957218	0.330497	0.235702	0.146543	0.287259	307484	278200	16778.6	60653.2	228453	241863	201372.1
1799	-1794.84	-1404.58	-390.257	0.0166974	0.525582	0.0635383	0.00480061	0.18819	0.201191	5107.1	8153.03	9276.92	32716.7	inf	0.09681746	0.330497	0.235702	0.146543	0.287259	255108	183897	16199.7	240101	228453	932253	221013.6
1800	-1791.24	-1404.29	-386.946	0.00276491	0.515296	0.028797	0.00217574	0.359783	0.091184	6451.89	8211.91	8914.95	31755	inf	0.2245782	0.327744	0.242069	0.145322	0.284866	366391	59020.6	16199.7	240101	228453	932253	193141.8
1801	-1796.81	-1408.06	-388.75	0.00276491	0.515296	0.028797	0.00217574	0.359783	0.091184	5966.98	8578.4	9666.95	28876.6	inf	0.2245782	0.316449	0.251122	0.13691	0.295519	366391	277394	16199.7	240101	69647	932253	120050.1
1802	-1794.22	-1405.73	-388.483	0.0028977	0.700268	0.0197541	0.00149251	0.246803	0.0287846	6320.68	8405.73	9403.12	31755	inf	0.2245782	0.325718	0.247717	0.135054	0.291512	366391	210405	9752.8	190461	94793	932253	107573.4
1803	-1805.13	-1405.22	-399.911	0.00291843	0.705279	0.0198954	0.00150319	0.248569	0.0218353	9900.11	13163.1	14758.5	49486.5	inf	0.2245782	0.310589	0.272572	0.132102	0.284738	837337	210405	14122.2	253225	103695	533568	223492.6
1804	-1800.88	-1404.19	-396.69	0.00291843	0.705279	0.0198954	0.00150319	0.248569	0.0218353	9672.9	11590.9	13151.5	39949.6	inf	0.1304593	0.337906	0.238805	0.136343	0.286946	837337	100615	16522.8	253225	157402	319895	237649.2
1805	-1789.22	-1402.5	-386.718	0.00219548	0.764052	0.0300484	0.000284722	0.186994	0.0164263	5542.94	7438.52	8465.78	25765.4	inf	0.4235429	0.337906	0.238805	0.136343	0.286946	961633	100615	17445.8	220622	157402	62663.3	144741
1806	-1790.18	-1404.45	-385.732	0.00272688	0.599823	0.0373216	0.000353638	0.339372	0.0204022	5040.99	7438.52	8465.78	25765.4	inf	0.02982497	0.330331	0.233451	0.145813	0.290405	333234	100615	17445.8	151866	157402	17892.1	191822.9
1807	-1788.5	-1401.83	-386.671	0.0101269	0.636843	0.0396249	0.000375463	0.298516	0.0145135	5225.68	7438.52	8465.78	25765.4	inf	0.03833064	0.338553	0.230585	0.144023	0.28684	333234	204163	17445.8	151866	185608	17892.1	180481.5
1808	-1788.12	-1405.65	-382.474	0.00989394	0.622192	0.0387134	0.000366826	0.291649	0.0371846	1510.49	4942.06	6175.81	18023.3	inf	0.03833064	0.310132	0.240493	0.150211	0.299164	162264	204163	17445.8	165944	185608	42976.3	111322.1
1809	-1792.24	-1404.7	-387.546	0.0112679	0.708595	0.0440894	0.000417766	0.186051	0.0495793	3163.08	7108.95	8323.9	22411.7	inf	0.03833064	0.32649	0.232973	0.145515	0.295022	207168	95414.5	17445.8	165944	87694.2	65763.7	223925.6
1810	-1798.43	-1406.81	-391.623	0.00681492	0.428565	0.0103433	0.000252669	0.470474	0.0835505	5492.26	8532.02	9628.06	26898.1	inf	0.03833064	0.34523	0.238794	0.132844	0.283133	752475	95414.5	26109.9	83481.8	390843	173082	210226.9
1811	-1796.1	-1402.86	-393.247	0.00884706	0.556358	0.0134275	0.000328012	0.312575	0.108464	4919.27	8206.83	9766.98	26898.1	inf	0.03833064	0.34523	0.238794	0.132844	0.283133	358834	198335	16822.8	83481.8	390843	842246	232774.1
1812	-1792.82	-1401.85	-390.976	0.00783922	0.606897	0.0118979	0.000290645	0.276967	0.0961083	4638.12	9061.28	10631.7	27970.2	inf	0.07632899	0.34523	0.238794	0.132844	0.283133	358834	198335	53056.3	83481.8	191209	842246	191688.5
1813	-1791.25	-1402.62	-388.628	0.0080449	0.62282	0.0122101	0.000553856	0.284233	0.0721375	4031.13	7750.14	10231	19011.1	inf	0.07632899	0.34523	0.238794	0.132844	0.283133	186980	198335	50340.5	50101	191209	842246	191688.5
1814	-1797.78	-1400.96	-396.814	0.009648	0.746929	0.00807126	0.000664223	0.148175	0.0865123	3494.38	11089.9	13674	23096.5	inf	0.07632899	0.325474	0.245999	0.136852	0.291676	186980	703693	50340.5	50101	152772	842246	230777.2
1815	-1807.96	-1406.96	-401.003	0.0180885	0.525532	0.0151324	0.00124531	0.277805	0.162197	1099.82	14045.8	18180.2	45283.3	inf	0.07072817	0.325118	0.246129	0.136924	0.291829	126427	547913	50340.5	226404	445313	842246	310340.4
1816	-1813.62	-1408.41	-405.208	0.0180862	0.525464	0.0151304	0.0013742	0.277769	0.162176	1656.95	14307.5	18388.3	45283.3	inf	0.07072817	0.329987	0.234839	0.138975	0.2962	126427	547913	149467	291564	611569	842246	310340.4
1817	-1809.01	-1406.9	-402.119	0.0178725	0.519256	0.0250869	0.00303844	0.274487	0.16026	939.815	12415.6	15699.8	42191.3	inf	0.07072817	0.356427	0.253656	0.13948	0.250438	150310	751884	149467	179341	337262	716270	237633.1
1818	-1807.79	-1408.47	-399.319	0.0173463	0.5449	0.030805	0.0144673	0.247802	0.14468	939.815	12415.6	28913.3	39468.4	inf	0.07072817	0.341568	0.272242	0.133665	0.252525	150310	446525	295681	52860.8	236113	134870	230413.3
1819	-1802.53	-1405.35	-397.183	0.0141414	0.614936	0.0263271	0.00916625	0.211781	0.123649	833.053	7822.43	25628.8	34984.8	inf	0.07072817	0.300943	0.283422	0.143856	0.271779	34362	446525	576363	59130.4	183199	42838.7	211175.3
1820	-1791.52	-1401.39	-390.126	0.00826029	0.65163	0.027898	0.00971321	0.224418	0.078081	534.891	6668.7	17012.3	25960.4	inf	0.07072817	0.306105	0.27113	0.146324	0.276441	20434.8	446525	576363	49659.5	183199	151564	141120.4
1821	-1790.77	-1400.72	-390.05	0.0639454	0.650398	0.012495	0.00667384	0.223993	0.0424944	565.637	5311.37	16323	21058.5	inf	0.07072817	0.335472	0.259655	0.140131	0.264741	45817.7	446525	833638	51403.5	183199	151564	137378.1
1822	-1796.99	-1399.83	-397.16	0.0133607	0.685486	0.0131691	0.00711931	0.236078	0.044787	1312.43	6673.66	22141.1	28302	inf	0.07072817	0.334427	0.258846	0.142811	0.263916	45817.7	762311	397913	102997	183199	305617	184686.5
1823	-1811.11	-1405.83	-405.278	0.0135505	0.695227	0.0156735	0.00415537	0.22597	0.0454234	2684.32	6788.46	22122.4	27901.7	inf	0.07072817	0.282842	0.270249	0.15692	0.289989	157835	618192	397913	489415	183199	426653	179875.1
1824	-1804.69	-1407.04	-397.649	0.0135505	0.695227	0.0156735	0.00415537	0.22597	0.0454234	2250.49	6020.08	19690.9	26646.2	inf	0.07072817	0.284742	0.265347	0.157974	0.291937	87897.6	618192	570019	119752	125743	426653	111756.8
1825	-1819.62	-1414.91	-404.709	0.0176419	0.692344	0.0156085	0.00413813	0.225033	0.045235	1672.37	11645.4	31534.7	59960	inf	0.07072817	0.362191	0.240241	0.133252	0.264315	186682	618192	570019	119752	100354	138560	188052.1
1826	-1815.24	-1408.45	-406.794	0.0177883	0.573387	0.0141509	0.00650437	0.303471	0.0846982	1983.31	14020.2	36389.8	55953.9	inf	0.07072817	0.362191	0.240241	0.133252	0.264315	219411	618192	570019	131636	157141	125000	211286.3
1827	-1816.58	-1409.8	-406.776	0.021059	0.678813	0.0167528	0.0077003	0.175403	0.100271	3347.53	12207.1	33871	55883	inf	0.07072817	0.34969	0.23195	0.127026	0.291333	219411	204926	399485	160001	157141	117830	202720.6
1828	-1818.99	-1412.45	-406.54	0.0192526	0.61229	0.00304111	0.113389	0.160357	0.0916701	2829.79	10688.2	32127.6	46561.4	inf	0.4346432	0.341085	0.226242	0.14851	0.284164	515733	411870	399485	160001	157141	334892	202720.6
1829	-1816.25	-1409.32	-406.93	0.0174985	0.556506	0.00276404	0.172599	0.14321	0.107423	4462.85	11520.1	30334	43961.9	inf	0.3586191	0.339941	0.228835	0.148012	0.283211	183298	411870	739798	160001	157141	334892	188228.7
1830	-1813.68	-1406.77	-406.908	0.0081087	0.422018	0.00177772	0.0566299	0.442376	0.0690898	4520.36	11520.1	26123.3	38222.2	inf	0.3586191	0.328422	0.250118	0.147845	0.273615	183298	502364	739798	133160	157141	534980	168578.7
1831	-1815.18	-1408.57	-406.615	0.0082125	0.42742	0.00180047	0.0445538	0.448039	0.0699743	7024.76	15270.6	25497.9	38222.2	inf	0.3480262	0.335324	0.255374	0.150952	0.25835	392439	246057	450780	133160	134044	867653	209397.1
1832	-1807.59	-1411.16	-396.427	0.00829151	0.431532	0.00181779	0.0288248	0.452349	0.0771847	3143.42	8010.95	17428.1	30570.7	inf	0.3480262	0.335324	0.255374	0.150952	0.25835	392439	246057	118822	55738.8	73746.4	867653	118947.8
1833	-1801.78	-1411.78	-390.006	0.010566	0.549909	0.00231645	0.0395642	0.299287	0.0983578	1158.38	6670.78	14569.8	24351	inf	0.3480262	0.326387	0.248568	0.146929	0.278117	150923	260963	118822	57678.2	59381.8	716062	106171.5
1834	-1793.2	-1401.38	-391.818	0.00526714	0.791186	0.00115474	0.00416746	0.149194	0.0490312	2799.11	6670.78	13566	22001.5	inf	0.2426529	0.326387	0.248568	0.146929	0.278117	150923	338522	140250	62298.4	59381.8	716062	113747.1
1835	-1794.84	-1401.88	-392.956	0.00521188	0.782885	0.00114263	0.0146153	0.147629	0.0485168	2610.11	4921.82	11580.6	22099.1	inf	0.2355106	0.324535	0.247158	0.151769	0.276539	115403	240219	140250	82130.7	151002	716062	194672.1
1836	-1798.9	-1404.89	-394.001	0.00530783	0.797296	0.00116366	0.0148844	0.150346	0.0310015	1853.58	7501.5	12760.9	24720.3	inf	0.3875798	0.325035	0.247538	0.150462	0.276965	115403	240219	123007	82130.7	368911	907938	194672.1
1837	-1800.29	-1405.33	-394.965	0.00531031	0.797669	0.000696398	0.0148914	0.150417	0.031016	2537.76	8783.77	13241.9	30968	inf	0.1790943	0.325035	0.247538	0.150462	0.276965	115403	232867	77341.5	82130.7	130046	477984	254802
1838	-1797.38	-1404.21	-393.173	0.00509147	0.764797	0.000559491	0.0142777	0.185537	0.0297378	1744.56	10080.6	13531.6	33766.4	inf	0.1790943	0.361006	0.234346	0.142443	0.262205	115403	537234	77341.5	82130.7	130046	640618	160738.3
1839	-1795.37	-1402.09	-393.274	0.00395607	0.76178	0.000569586	0.0145353	0.188885	0.0302743	2923.99	8335.47	12151.5	33002.6	inf	0.1790943	0.361006	0.234346	0.142443	0.262205	115403	235201	85315.3	82130.7	89299.1	640618	166926.2
1840	-1790.52	-1406.19	-384.327	0.0255485	0.623562	0.00046624	0.011898	0.274461	0.0640637	2321.81	7419.71	8689.1	19819.2	inf	0.216062	0.365842	0.237485	0.130956	0.265717	239161	235201	46909.3	96148.5	89299.1	640618	166926.2
1841	-1793.34	-1404.16	-389.181	0.0299741	0.731579	0.000547005	0.00527456	0.157464	0.0751612	3362.34	9709.69	11370.9	25936.1	inf	0.216062	0.350277	0.244544	0.155271	0.249909	208785	235201	20942.1	84199.4	89299.1	193553	218445.5
1842	-1792.73	-1401.86	-390.871	0.0265883	0.761899	0.000485216	0.00467876	0.139678	0.0666712	3750.85	9337.83	10935.4	30436.9	inf	0.216062	0.335064	0.277354	0.148527	0.239055	208785	235201	20942.1	85074.5	106188	837369	210079.5
1843	-1788.07	-1399.28	-388.788	0.0275263	0.754087	0.00144866	0.00331013	0.144605	0.0690232	2966.17	8948.49	10432.3	22491.1	inf	0.216062	0.337492	0.268706	0.143896	0.249906	295219	135687	33929.2	76146.9	106188	368144	144777.2
1844	-1798.13	-1402.9	-395.232	0.0275084	0.753596	0.00209799	0.00330798	0.144511	0.0689783	4719.97	12307.6	14221.6	28847.9	inf	0.216062	0.338207	0.267155	0.144202	0.250436	295219	135687	29144.7	76146.9	106188	368144	245183.2
1845	-1800.06	-1402.35	-397.711	0.0273037	0.74799	0.00675794	0.00604709	0.143436	0.0684651	4510.15	11876.4	15811.9	31839.1	inf	0.216062	0.32763	0.2588	0.139692	0.273878	647722	243752	100417	76146.9	79873.5	250535	181583.6
1846	-1794.58	-1401.8	-392.777	0.0271894	0.744859	0.010916	0.00602178	0.142835	0.0681785	3894.71	9903.84	13127.1	27053.8	inf	0.3001509	0.32763	0.2588	0.139692	0.273878	460143	243752	56255.9	76146.9	79873.5	250535	195917.9
1847	-1794.88	-1403.82	-391.064	0.0219874	0.602348	0.00882745	0.0137046	0.290101	0.0630316	2705.1	9861.61	12246	27053.8	inf	0.3001509	0.330875	0.261363	0.145743	0.262019	460143	306138	56255.9	76146.9	67500.3	250535	195917.9
1848	-1800.53	-1404.03	-396.501	0.0213746	0.585561	0.0364506	0.0133227	0.282016	0.061275	3851.11	14039.4	14724.5	35461	inf	0.3001509	0.325131	0.256826	0.143213	0.27483	156012	306138	80239	76146.9	143767	324873	278917.9
1849	-1807.68	-1407.09	-400.592	0.0213746	0.585561	0.0364506	0.0133227	0.282016	0.061275	4397.33	14169.8	16046.2	36972.1	inf	0.3001509	0.324942	0.257259	0.14313	0.27467	141509	616940	96227.9	317158	162637	380632	128958.6
1850	-1800.91	-1404.36	-396.547	0.0215215	0.589586	0.0367012	0.023509	0.266986	0.0616962	1166.69	13876.3	15220.6	34708.5	inf	0.3001509	0.324942	0.257259	0.14313	0.27467	603863	552598	13545.4	123682	96449.2	380632	254760.7
1851	-1803.18	-1408.4	-394.78	0.0215215	0.589586	0.0367012	0.023509	0.266986	0.0616962	5253.94	12934.6	13893.8	33914.8	inf	0.3001509	0.328425	0.260017	0.120202	0.291356	927508	189247	13545.4	139580	223357	377533	198392.7
1852	-1808.07	-1410.53	-397.545	0.0253228	0.517095	0.0431836	0.0276614	0.314143	0.0725934	8291.93	12659.2	14647.3	39645.8	inf	0.3001509	0.328425	0.260017	0.120202	0.291356	856217	281464	37380.7	139580	72281.2	615476	138323.6
1853	-1809.44	-1406.28	-403.156	0.0186043	0.653931	0.0317264	0.0116087	0.230797	0.0533333	4179.92	12359.6	14361.8	40158.1	inf	0.2180639	0.328425	0.260017	0.120202	0.291356	856217	180425	37380.7	862376	71604.5	818517	135576.7
1854	-1817	-1410.45	-406.545	0.0101161	0.800496	0.0285794	0.00631227	0.125496	0.0290001	4360.51	12893.6	16745.4	44077.5	inf	0.1067839	0.341989	0.229456	0.125166	0.303389	856217	680137	37380.7	620204	119818	818517	167384.5
1855	-1814.34	-1408.57	-405.775	0.0234695	0.55834	0.0451145	0.0146445	0.291151	0.0672803	4748.22	13035.6	15656.1	39285.7	inf	0.1067839	0.328331	0.220292	0.160103	0.291273	856217	938588	37380.7	620204	119818	976555	149934.2
1856	-1808.93	-1408.3	-400.624	0.0254208	0.604761	0.0488654	0.0158621	0.232216	0.0728741	6411.57	11474.8	17098	43199.2	inf	0.1757201	0.328331	0.220292	0.160103	0.291273	856217	277813	146324	194528	105355	976555	175170.6
1857	-1820.69	-1411.66	-409.022	0.024495	0.582737	0.0387974	0.0152844	0.267369	0.0713175	9185.37	18466.2	26279.4	61836.9	inf	0.1757201	0.328331	0.220292	0.160103	0.291273	429729	277813	146324	402588	105355	976555	202423.9
1858	-1824.1	-1411.83	-412.274	0.0185542	0.632955	0.0293878	0.0115774	0.253505	0.0540207	6958.12	18289	29258.6	51975.1	inf	0.1757201	0.346613	0.232559	0.150271	0.270557	550777	277813	146324	402588	105355	692367	202423.9
1859	-1822.14	-1412.64	-409.505	0.0315484	0.634732	0.0294703	0.01161	0.238466	0.0541724	6958.12	20451.6	30164.4	51975.1	inf	0.2881604	0.335089	0.257965	0.159908	0.247038	550777	770620	146324	402588	105355	692367	145913.7
1860	-1820.26	-1410.94	-409.322	0.0180448	0.649548	0.0274142	0.00552296	0.244033	0.0554369	6958.12	21944	29974.8	51975.1	inf	0.2881604	0.333972	0.260439	0.159375	0.246214	550777	770620	146324	316499	105355	674194	224303.2
1861	-1820.23	-1407.21	-413.021	0.0138404	0.654713	0.0240288	0.00556688	0.245973	0.0558777	6292.21	15096.3	36184	55884.6	inf	0.03949803	0.338773	0.264183	0.147291	0.249754	447570	274104	302489	275676	59714.2	674194	196530.4
1862	-1813.93	-1406.58	-407.344	0.00878305	0.780883	0.0152485	0.0035327	0.156093	0.0354596	6013.06	12672.1	34371	43363.3	inf	0.03949803	0.322085	0.27085	0.151008	0.256057	447570	334428	302489	174417	59714.2	504740	178297.9
1863	-1811.37	-1404.57	-406.807	0.0120745	0.765629	0.031022	0.00346369	0.153044	0.0347669	3818.67	9809.67	30097.3	43144.4	inf	0.03949803	0.334186	0.266015	0.148312	0.251486	447570	622719	424140	174417	128766	54016	236960.4
1864	-1813.6	-1407.25	-406.349	0.0116411	0.738151	0.00946892	0.0596693	0.147551	0.0335192	5814.79	15792.4	27153.4	36558.8	inf	0.0866768	0.33477	0.26648	0.146825	0.251925	197158	622719	424140	88224.6	173236	54016	231052.2
1865	-1817.17	-1408.72	-408.447	0.0116411	0.738151	0.00946892	0.0596693	0.147551	0.0335192	5176.78	13312.1	25416.1	38474.4	inf	0.0866768	0.347347	0.238922	0.152341	0.26139	599708	537060	424140	114702	173236	18136.2	212713.4
1866	-1812.05	-1409.37	-402.677	0.00883128	0.740249	0.00949584	0.059839	0.14797	0.0336144	2899.77	21246.2	36661.1	40926	inf	0.0866768	0.320485	0.248756	0.158611	0.272148	314076	537060	207652	51841	181282	21292.1	238188.5
1867	-1805.19	-1405.24	-399.946	0.009638	0.807869	0.0103633	0.0609943	0.0785794	0.0325558	5424.52	11617.1	20212	27605.3	inf	0.1191248	0.320485	0.248756	0.158611	0.272148	506672	537060	310030	158105	80982	21292.1	144872.8
1868	-1812.25	-1405.05	-407.197	0.00780661	0.65436	0.0351895	0.0166909	0.259583	0.0263697	10543.4	16491.5	23220.7	38009.5	inf	0.1191248	0.320485	0.248756	0.158611	0.272148	521537	537060	57322.7	183301	58704.8	63474.4	215182.4
1869	-1809.69	-1404.39	-405.299	0.00912561	0.670783	0.0475595	0.0225582	0.242757	0.00721715	10326.7	17180.6	21236.3	35550.4	inf	0.1235543	0.317944	0.246783	0.165284	0.26999	513098	537060	38020.2	183301	58704.8	370986	155645.6
1870	-1804.96	-1402.26	-402.706	0.0021018	0.741859	0.0210465	0.0118806	0.21667	0.0064416	8277.87	13022.8	16986	24590.5	inf	0.1235543	0.314298	0.262371	0.163389	0.259942	912106	132469	209945	60396.5	33561.8	837396	135846.9
1871	-1808.19	-1406.41	-401.777	0.0020897	0.737587	0.0209253	0.0175708	0.215422	0.0064045	7062.17	13547.2	19488	36546.9	inf	0.1235543	0.302458	0.264481	0.17103	0.262032	912106	342711	119506	182949	58440.1	837396	183151.4
1872	-1810.92	-1406.88	-404.044	0.0020897	0.737587	0.0209253	0.0175708	0.215422	0.0064045	6538.6	15007.5	26114.9	36546.9	inf	0.1446589	0.31701	0.277206	0.131145	0.274639	912106	256798	119506	71100.4	58440.1	642053	127881.8
1873	-1815.65	-1405.77	-409.877	0.00488387	0.735522	0.0208667	0.0175216	0.214819	0.00638657	8008.62	15301.4	26114.9	36546.9	inf	0.1446589	0.30959	0.270718	0.151482	0.26821	912106	256798	237267	109523	644886	642053	130987.8
1874	-1810.61	-1407.35	-403.26	0.00470445	0.708501	0.0201001	0.0168779	0.243665	0.00615194	10780.7	21472.6	26861.8	36546.9	inf	0.1446589	0.314463	0.274979	0.153867	0.256691	647334	256798	119488	67139.7	186203	642053	129165.9
1875	-1806.9	-1404.48	-402.426	0.0046108	0.694397	0.0197	0.016542	0.238815	0.0259359	7817.54	15694.1	25813.5	34186.6	inf	0.1446589	0.331007	0.257441	0.144053	0.267499	647334	256798	119488	67139.7	186203	676762	129344.9
1876	-1808.27	-1404.66	-403.605	0.00446305	0.672146	0.0190688	0.0160119	0.231162	0.0571477	11304.5	18514.4	25813.5	30754.3	inf	0.1446589	0.291275	0.272731	0.152608	0.283386	873892	256798	463834	66380.5	225032	643707	144118.3
1877	-1806.98	-1405.01	-401.969	0.00448952	0.676133	0.0191819	0.0161069	0.232533	0.0515559	11131.8	14375.3	19517.7	32601.7	inf	0.1735321	0.331411	0.249667	0.140335	0.278587	873892	256798	109887	298521	133389	151298	148375.2
