Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
2054	-1734.95	-1408.78	-326.17	0.0185836	0.457542	0.014125	0.0956448	0.226324	0.187781	0.1682578	0.311838	0.267197	0.173058	0.247907	124530.2	165262.6
2055	-1727.86	-1405.96	-321.898	0.0216078	0.531999	0.0164236	0.111209	0.100421	0.218339	0.1682578	0.318395	0.272815	0.155671	0.253119	124530.2	129385.3
2056	-1738.05	-1410.02	-328.032	0.0269704	0.435787	0.0204996	0.118872	0.125344	0.272527	0.1682578	0.318395	0.272815	0.155671	0.253119	159528.2	188153.5
2057	-1739.25	-1409.03	-330.221	0.0269704	0.435787	0.0204996	0.118872	0.125344	0.272527	0.1144745	0.3121	0.275334	0.157109	0.255457	159528.2	197434.4
2058	-1735.98	-1408.24	-327.737	0.0152773	0.72144	0.011612	0.0262976	0.071001	0.154372	0.2323985	0.3121	0.275334	0.157109	0.255457	135825.2	180000.1
2059	-1729.53	-1404.62	-324.913	0.0144573	0.682715	0.0109887	0.024886	0.120867	0.146086	0.2323985	0.320144	0.264433	0.153382	0.262041	135825.2	135612.7
2060	-1738.72	-1409.36	-329.363	0.0146742	0.69296	0.0111536	0.0102533	0.122681	0.148278	0.2323985	0.329268	0.260884	0.151324	0.258524	202087.9	133848.9
2061	-1725.73	-1409.95	-315.777	0.0105631	0.752799	0.00675039	0.0348405	0.0883105	0.106737	0.321314	0.330934	0.274773	0.134462	0.259832	66322.05	85627.24
2062	-1726.38	-1407.76	-318.625	0.00349608	0.699936	0.00627637	0.0172583	0.223503	0.0495303	0.3081523	0.336402	0.262789	0.136684	0.264125	85266.13	133810.7
2063	-1715.37	-1403.58	-311.797	0.00331702	0.725282	0.00595491	0.0163744	0.212056	0.0370158	0.2232219	0.316802	0.270551	0.140721	0.271926	78116.02	133810.7
2064	-1711.7	-1404.41	-307.282	0.000968439	0.726991	0.00596894	0.016413	0.212556	0.037103	0.3965013	0.318877	0.272323	0.140253	0.268546	63219.52	114015.9
2065	-1716.42	-1407.86	-308.559	0.000968439	0.726991	0.00596894	0.016413	0.212556	0.037103	0.3965013	0.324176	0.260232	0.142584	0.273008	49646.35	115484.4
2066	-1713.98	-1404.31	-309.677	0.00156948	0.531571	0.00967342	0.0265993	0.344474	0.0861133	0.3965013	0.322057	0.258531	0.148188	0.271224	49646.35	177164.2
2067	-1703.38	-1404.82	-298.555	0.00156948	0.531571	0.00967342	0.0265993	0.344474	0.0861133	0.3965013	0.322057	0.258531	0.148188	0.271224	49646.35	89553.4
2068	-1712.25	-1403.11	-309.14	0.00156948	0.531571	0.00967342	0.0265993	0.344474	0.0861133	0.1481546	0.308303	0.257045	0.147336	0.287316	76729.25	197186.6
2069	-1712.65	-1400.76	-311.887	0.00200801	0.680097	0.0123763	0.0340315	0.161313	0.110174	0.1481546	0.308303	0.257045	0.147336	0.287316	74044.23	112779.7
2070	-1709.95	-1402.33	-307.626	0.00162735	0.681794	0.0124071	0.0320075	0.161715	0.110449	0.1620746	0.308303	0.257045	0.147336	0.287316	74044.23	142168.8
2071	-1717.65	-1405.1	-312.546	0.00131091	0.714571	0.00999454	0.0257835	0.159368	0.0889719	0.1620746	0.309382	0.257945	0.14435	0.288323	62844.9	141485.8
2072	-1721.54	-1403.24	-318.304	0.00135241	0.73719	0.021495	0.0265997	0.121574	0.0917883	0.1620746	0.334246	0.257817	0.144278	0.263659	82838.65	187240.1
2073	-1718.83	-1400.51	-318.315	0.00124486	0.678565	0.0197856	0.0234679	0.192448	0.0844888	0.1620746	0.326316	0.261621	0.146407	0.265655	101743	143027
2074	-1727.07	-1402.75	-324.327	0.001334	0.727155	0.0212024	0.0251484	0.134621	0.0905389	0.04264538	0.324647	0.260283	0.150773	0.264297	159879.6	186708.6
2075	-1737.14	-1405.9	-331.242	0.0014764	0.804779	0.0234658	0.027833	0.110849	0.031597	0.04264538	0.324647	0.260283	0.150773	0.264297	118048.4	155638.2
2076	-1729.67	-1402.8	-326.867	0.00146955	0.801044	0.024515	0.0277038	0.110334	0.0349333	0.04264538	0.324647	0.260283	0.150773	0.264297	138690.5	177626.4
2077	-1724.07	-1404.4	-319.671	0.00142867	0.778762	0.0160696	0.0269332	0.152629	0.0241769	0.04264538	0.301345	0.278286	0.152698	0.267671	115894.2	109157.7
2078	-1718.95	-1401.88	-317.064	0.00138732	0.756222	0.0156045	0.0261536	0.197452	0.00318031	0.04264538	0.319378	0.248901	0.136574	0.295148	81606.58	124623.4
2079	-1719.8	-1401.28	-318.515	0.00138732	0.756222	0.0156045	0.0261536	0.197452	0.00318031	0.04264538	0.322044	0.250979	0.129365	0.297612	88776.59	216923.1
2080	-1718.54	-1402.15	-316.396	0.00138732	0.756222	0.0156045	0.0261536	0.197452	0.00318031	0.04264538	0.308418	0.248592	0.148209	0.294781	115914.1	136683.6
2081	-1728.54	-1403.29	-325.25	0.00138741	0.75627	0.0156055	0.0261553	0.197464	0.00311735	0.04264538	0.304454	0.245397	0.159156	0.290993	91779.73	193639.4
2082	-1723.77	-1406.46	-317.313	0.00129625	0.706577	0.0802877	0.0244367	0.184489	0.00291252	0.04264538	0.318783	0.256946	0.133863	0.290407	91779.73	181505.2
2083	-1722.29	-1403.68	-318.61	0.000861457	0.678705	0.0771206	0.0467322	0.177212	0.0193686	0.04264538	0.335902	0.249275	0.144275	0.270549	91779.73	124896.9
2084	-1724.67	-1405.28	-319.387	0.00056716	0.627281	0.0956776	0.0398895	0.23077	0.00581485	0.04264538	0.353934	0.232209	0.144694	0.269162	91779.73	141842.3
2085	-1730.54	-1408.73	-321.808	0.00184027	0.626482	0.0955557	0.0398387	0.230476	0.00580744	0.04264538	0.352812	0.234052	0.144827	0.268309	114736.8	125422.7
2086	-1751.24	-1418.95	-332.287	0.00178553	0.607848	0.0927135	0.0386537	0.253364	0.00563471	0.1318162	0.341156	0.259678	0.140043	0.259124	148615.9	256361.3
2087	-1746.01	-1418.62	-327.386	0.00311546	0.607038	0.09259	0.0386022	0.253027	0.0056272	0.1905718	0.342986	0.25647	0.140032	0.260513	99085.79	280627.6
2088	-1744.59	-1417.51	-327.083	0.0036811	0.717251	0.1094	0.0456108	0.117407	0.00664887	0.1905718	0.349689	0.261482	0.123224	0.265605	157635.5	270338.4
2089	-1747.51	-1416.36	-331.15	0.00400498	0.780358	0.0244384	0.0562271	0.127737	0.00723386	0.1843016	0.335469	0.250849	0.118213	0.29547	131580.1	190678.2
2090	-1742.72	-1415.65	-327.074	0.00400498	0.780358	0.0244384	0.0562271	0.127737	0.00723386	0.1843016	0.281942	0.270643	0.128631	0.318784	127401.4	148132.6
2091	-1736.98	-1414.82	-322.163	0.00388063	0.756128	0.0212953	0.0544812	0.157206	0.00700925	0.2218815	0.281942	0.270643	0.128631	0.318784	116992.7	161828.5
2092	-1751.62	-1416.75	-334.874	0.00388063	0.756128	0.0212953	0.0544812	0.157206	0.00700925	0.2218815	0.287499	0.256268	0.131166	0.325067	194472.5	223422.8
2093	-1737.66	-1409.68	-327.981	0.00386649	0.753374	0.0212178	0.0542827	0.156633	0.010626	0.2218815	0.298869	0.256175	0.136353	0.308602	194472.5	144288.3
2094	-1736.99	-1413.89	-323.102	0.00387791	0.755599	0.0212804	0.05149	0.157096	0.0106574	0.2218815	0.29114	0.275411	0.132827	0.300622	140547.1	257737.3
2095	-1732.24	-1410.23	-322.007	0.00618104	0.610446	0.0339191	0.0820704	0.250397	0.0169869	0.1603792	0.312165	0.278276	0.134209	0.27535	140547.1	232799.6
2096	-1736.72	-1415.34	-321.388	0.00533996	0.52738	0.0293036	0.206977	0.216324	0.0146754	0.1603792	0.31952	0.2753	0.132774	0.272406	94623.16	164376.6
2097	-1732.32	-1415.07	-317.25	0.00275961	0.765834	0.0151436	0.0968864	0.111793	0.00758404	0.3616914	0.31952	0.2753	0.132774	0.272406	94623.16	231113.9
2098	-1744.31	-1421.09	-323.219	0.101599	0.637498	0.0170739	0.109236	0.126042	0.00855072	0.3616914	0.312381	0.291491	0.129808	0.26632	94623.16	268801.4
2099	-1739.6	-1417.89	-321.707	0.0842089	0.644183	0.0141514	0.0905382	0.160801	0.00611675	0.4933593	0.34472	0.277782	0.123703	0.253795	123032.2	180639.5
2100	-1729.55	-1410.69	-318.866	0.0865621	0.662185	0.0145468	0.065124	0.165295	0.00628768	0.451074	0.317484	0.27797	0.150577	0.253968	111264.7	157195.9
2101	-1730.37	-1407.27	-323.094	0.0865621	0.662185	0.0145468	0.065124	0.165295	0.00628768	0.451074	0.317484	0.27797	0.150577	0.253968	118482.4	256118.6
2102	-1735.71	-1406.15	-329.561	0.0866754	0.663052	0.0145659	0.0652093	0.165511	0.00498642	0.0382875	0.333158	0.271587	0.147119	0.248135	116664.6	209882.8
2103	-1730.87	-1405.15	-325.718	0.108907	0.576626	0.0183019	0.0819351	0.207964	0.00626542	0.0382875	0.320813	0.261523	0.141668	0.275996	116664.6	194761.6
2104	-1717.25	-1405.99	-311.256	0.109468	0.579598	0.0151747	0.0665673	0.209036	0.0201564	0.0382875	0.323901	0.245779	0.149879	0.280441	70907.34	118373.8
2105	-1721	-1404.57	-316.425	0.112449	0.595376	0.0155878	0.0411563	0.214726	0.0207051	0.0382875	0.326719	0.263958	0.13361	0.275713	55328.22	187136.1
2106	-1719.6	-1404.42	-315.185	0.0580624	0.64352	0.0080487	0.0212509	0.258427	0.010691	0.0382875	0.32715	0.263868	0.132905	0.276077	65927.01	183701
2107	-1717.11	-1402.14	-314.974	0.0564825	0.626009	0.00782968	0.0478839	0.251395	0.0104001	0.0382875	0.33492	0.246384	0.136062	0.282634	63905.3	138949.9
2108	-1715.11	-1400.18	-314.924	0.056296	0.623943	0.0111052	0.0477258	0.250565	0.0103658	0.06876507	0.329365	0.242297	0.141079	0.287259	63905.3	159734.4
2109	-1720.61	-1403.83	-316.781	0.0671481	0.536557	0.0132459	0.0569258	0.298866	0.0272577	0.06876507	0.329365	0.242297	0.141079	0.287259	75926.03	158249.8
2110	-1719.55	-1404.39	-315.162	0.0671481	0.536557	0.0132459	0.0569258	0.298866	0.0272577	0.06876507	0.322759	0.244683	0.142469	0.290088	116696.9	209393.6
2111	-1729.72	-1406.64	-323.083	0.0653108	0.521875	0.0128834	0.0553682	0.290688	0.0538747	0.06876507	0.318097	0.244623	0.142434	0.294846	108493.1	244226.8
2112	-1738.56	-1410.47	-328.088	0.0653108	0.521875	0.0128834	0.0553682	0.290688	0.0538747	0.06876507	0.32078	0.238253	0.143635	0.297332	132196.1	122688.9
2113	-1738.16	-1412	-326.16	0.064984	0.519264	0.0178217	0.0550912	0.289234	0.0536052	0.06876507	0.313694	0.255079	0.140462	0.290765	141086.4	122688.9
2114	-1731.85	-1406.26	-325.587	0.035498	0.649054	0.00973523	0.030094	0.254565	0.0210538	0.06876507	0.313694	0.255079	0.140462	0.290765	141492.8	108721.3
2115	-1740.44	-1406.46	-333.98	0.0339185	0.620174	0.00930205	0.0287549	0.287734	0.0201169	0.06876507	0.292939	0.249237	0.16603	0.291794	157983.6	135947.9
2116	-1739.03	-1407.14	-331.885	0.0315523	0.576909	0.00865312	0.154078	0.210094	0.0187136	0.06876507	0.290269	0.279262	0.141334	0.289135	157983.6	175602.5
2117	-1736.79	-1407.93	-328.858	0.0315523	0.576909	0.00865312	0.154078	0.210094	0.0187136	0.1617374	0.30731	0.267117	0.149012	0.276561	179647	175602.5
2118	-1749.43	-1409.06	-340.369	0.0315523	0.576909	0.00865312	0.154078	0.210094	0.0187136	0.1617374	0.31601	0.246369	0.15323	0.28439	179647	248675.2
2119	-1731.36	-1406.95	-324.418	0.00317204	0.581398	0.00918113	0.16348	0.222914	0.0198554	0.3058763	0.31601	0.246369	0.15323	0.28439	120185.7	157653.6
2120	-1728	-1403.54	-324.457	0.00268002	0.581685	0.00918566	0.16356	0.223024	0.0198652	0.01568492	0.334976	0.238905	0.162427	0.263692	98792.02	170946.9
2121	-1730.35	-1407.35	-323.005	0.00466307	0.580528	0.0091674	0.163235	0.222581	0.0198257	0.03814387	0.335683	0.241572	0.156109	0.266635	98792.02	170946.9
2122	-1731.73	-1404.19	-327.542	0.00156527	0.582335	0.00919593	0.163743	0.223273	0.0198874	0.03814387	0.335683	0.241572	0.156109	0.266635	92643.03	202531.3
2123	-1741.13	-1408.99	-332.141	0.00156527	0.582335	0.00919593	0.163743	0.223273	0.0198874	0.03814387	0.335683	0.241572	0.156109	0.266635	176504.6	198376.9
2124	-1728.89	-1402.69	-326.199	0.00164413	0.561292	0.00965924	0.171993	0.234522	0.0208894	0.03814387	0.317995	0.269712	0.15225	0.260043	176504.6	173351.6
2125	-1729.27	-1402.03	-327.235	0.00174284	0.737247	0.00740804	0.15826	0.0793214	0.0160209	0.03814387	0.323894	0.277006	0.132023	0.267076	127229.2	147555.6
2126	-1726.46	-1403.04	-323.422	0.00180436	0.763272	0.00766954	0.128547	0.0821214	0.0165864	0.03814387	0.323894	0.277006	0.132023	0.267076	127229.2	132130.6
2127	-1731.97	-1401.09	-330.883	0.00180436	0.763272	0.00766954	0.128547	0.0821214	0.0165864	0.09759357	0.323474	0.277945	0.131852	0.266729	73731.67	137994.7
2128	-1724.12	-1403.43	-320.692	0.00176375	0.746094	0.00749694	0.125654	0.102779	0.0162131	0.172131	0.324113	0.276517	0.132113	0.267257	103770.3	94212.95
2129	-1723.76	-1401.2	-322.564	0.00827528	0.509112	0.014723	0.246767	0.189282	0.0318404	0.172131	0.324113	0.276517	0.132113	0.267257	103770.3	193991
2130	-1724.31	-1404.53	-319.771	0.0362774	0.507181	0.0146671	0.221591	0.188564	0.0317196	0.2987268	0.306741	0.261696	0.138013	0.293551	94103.26	122142
2131	-1721.16	-1403.24	-317.917	0.0341389	0.477283	0.0138025	0.208529	0.236397	0.0298498	0.2987268	0.306741	0.261696	0.138013	0.293551	94103.26	167511.9
2132	-1716.61	-1400.53	-316.079	0.0282061	0.560982	0.0241418	0.169831	0.192528	0.0243105	0.2987268	0.306741	0.261696	0.138013	0.293551	82144.31	181725.6
2133	-1714	-1401.56	-312.443	0.0282061	0.560982	0.0241418	0.169831	0.192528	0.0243105	0.2987268	0.31407	0.267948	0.14131	0.276672	91204.7	170728
2134	-1723.67	-1400.91	-322.758	0.0282061	0.560982	0.0241418	0.169831	0.192528	0.0243105	0.2987268	0.310672	0.266606	0.130133	0.292589	91204.7	170728
2135	-1716	-1398.39	-317.604	0.0336097	0.668452	0.0287668	0.0107916	0.229412	0.0289677	0.2467849	0.322327	0.262099	0.127933	0.287641	81523.21	140363.8
2136	-1715.11	-1398.98	-316.127	0.0335462	0.667189	0.0287125	0.0126606	0.228979	0.028913	0.1763437	0.317792	0.258411	0.126133	0.297663	81523.21	163423.2
2137	-1717.65	-1408.05	-309.596	0.0335462	0.667189	0.0287125	0.0126606	0.228979	0.028913	0.1763437	0.317792	0.258411	0.126133	0.297663	81523.21	104616.6
2138	-1720.78	-1407.75	-313.029	0.0344469	0.666567	0.0286857	0.0126488	0.228765	0.0288861	0.1197629	0.317792	0.258411	0.126133	0.297663	68857.82	120423.5
2139	-1728.31	-1407.81	-320.506	0.0356225	0.689315	0.0296647	0.0130804	0.202445	0.0298719	0.1197629	0.317792	0.258411	0.126133	0.297663	116397.8	115426.3
2140	-1727.66	-1410	-317.659	0.0333384	0.645116	0.0277626	0.0335594	0.228377	0.0318467	0.1197629	0.323617	0.244819	0.128445	0.303119	112272.2	102576.8
2141	-1723.67	-1409.26	-314.405	0.0233436	0.661183	0.0194395	0.0234984	0.15991	0.112625	0.03064291	0.318793	0.274036	0.129396	0.277774	76881.01	218523.8
2142	-1720.01	-1405.04	-314.967	0.0226027	0.631432	0.00590475	0.0327931	0.198217	0.10905	0.03064291	0.305209	0.271171	0.157682	0.265938	91393.64	152880.5
2143	-1722.17	-1409.52	-312.652	0.0191603	0.633656	0.00592555	0.0329086	0.198915	0.109434	0.03064291	0.288597	0.256411	0.1491	0.305892	76060.97	152880.5
2144	-1720.61	-1405.55	-315.06	0.0191603	0.633656	0.00592555	0.0329086	0.198915	0.109434	0.03064291	0.30144	0.270192	0.155735	0.272633	81771.04	181424.2
2145	-1729.42	-1405.31	-324.105	0.0190547	0.630164	0.00589289	0.0327273	0.197819	0.114343	0.03064291	0.302333	0.26803	0.156196	0.27344	115777	200744.5
2146	-1725.41	-1405.62	-319.787	0.0180268	0.596167	0.00557497	0.084911	0.187146	0.108174	0.2930758	0.295244	0.261745	0.152534	0.290478	129227.2	233378.5
2147	-1726.09	-1403.21	-322.882	0.0190816	0.631054	0.00590121	0.0898799	0.198098	0.0559858	0.10872	0.295244	0.261745	0.152534	0.290478	160676.4	224948.1
2148	-1712.11	-1400.68	-311.429	0.0188522	0.631201	0.00590259	0.0899009	0.198144	0.0559989	0.15392	0.308842	0.258483	0.145818	0.286858	85814.49	179427.3
2149	-1715.31	-1404.19	-311.122	0.0186984	0.626049	0.00585441	0.0891671	0.196527	0.0637041	0.15392	0.318338	0.277276	0.139269	0.265118	86797.26	180682.9
2150	-1720.65	-1400.97	-319.68	0.0200523	0.671381	0.00627832	0.0232144	0.210757	0.0683168	0.1610007	0.318338	0.277276	0.139269	0.265118	86509.77	127472.7
2151	-1726.53	-1400.38	-326.147	0.0251579	0.587709	0.00787688	0.0291251	0.264419	0.0857114	0.06778733	0.329032	0.250823	0.146121	0.274024	144297.7	184211.2
2152	-1721.61	-1399.99	-321.616	0.0269368	0.629265	0.00843384	0.0311845	0.283116	0.0210636	0.06778733	0.334241	0.254794	0.148435	0.26253	119214.8	165981.2
2153	-1723.9	-1401.63	-322.273	0.0281086	0.65664	0.00880074	0.0325411	0.251929	0.0219799	0.06778733	0.28947	0.27214	0.157987	0.280403	119214.8	155666.3
2154	-1726.81	-1406.17	-320.638	0.0326379	0.588217	0.0102188	0.0508818	0.292523	0.0255216	0.06778733	0.298209	0.280356	0.132568	0.288868	136350.1	91093.28
2155	-1741.06	-1406.37	-334.686	0.0210547	0.692019	0.0138817	0.067874	0.188706	0.016464	0.06778733	0.321976	0.270861	0.128078	0.279085	196789.2	174125.1
2156	-1741.63	-1407.15	-334.482	0.0210547	0.692019	0.0138817	0.067874	0.188706	0.016464	0.06778733	0.314962	0.263441	0.132618	0.288978	196789.2	150041.4
2157	-1742.61	-1403.81	-338.797	0.0211502	0.695159	0.00940824	0.0681819	0.189563	0.0165387	0.02249594	0.31643	0.261674	0.13157	0.290326	310984.5	150195
2158	-1741.56	-1404.5	-337.06	0.0230801	0.711676	0.00963179	0.0446133	0.194067	0.0169316	0.4170496	0.31643	0.261674	0.13157	0.290326	315079.8	198564.2
2159	-1722.72	-1403.5	-319.214	0.0133678	0.795272	0.0107632	0.0498537	0.0858864	0.0448573	0.09093115	0.310199	0.256521	0.127187	0.306093	93964.02	137651.5
2160	-1719.91	-1401.34	-318.574	0.014159	0.764432	0.0114002	0.0715267	0.0909701	0.0475124	0.09093115	0.323694	0.267681	0.13272	0.275905	81277.56	155762.2
2161	-1723.79	-1407.54	-316.252	0.00862477	0.718199	0.0112309	0.0672008	0.132642	0.0621032	0.5193586	0.28505	0.282976	0.140304	0.29167	81277.56	129774.7
2162	-1726.5	-1406.49	-320.013	0.00862477	0.718199	0.0112309	0.0672008	0.132642	0.0621032	0.5193586	0.288678	0.273849	0.14209	0.295383	113653.9	158860
2163	-1731.75	-1405.06	-326.697	0.0155008	0.533764	0.0201847	0.120776	0.238389	0.0713852	0.5269706	0.322884	0.24684	0.139752	0.290524	113653.9	199498.9
2164	-1735.77	-1409.6	-326.165	0.0178602	0.615008	0.0261517	0.139159	0.119571	0.0822507	0.5269706	0.32666	0.251274	0.126323	0.295743	154990.4	199498.9
2165	-1732.84	-1405.24	-327.603	0.0137178	0.634733	0.0269904	0.143623	0.126698	0.0542378	0.2337795	0.32666	0.251274	0.126323	0.295743	118249.3	207638.6
2166	-1736.09	-1406.3	-329.787	0.0141289	0.512703	0.0277993	0.147927	0.241579	0.0558631	0.1393227	0.32666	0.251274	0.126323	0.295743	168245.2	207638.6
2167	-1732.28	-1404.13	-328.154	0.00718561	0.752172	0.014138	0.0752319	0.122861	0.0284106	0.1393227	0.32666	0.251274	0.126323	0.295743	184788.2	182550.5
2168	-1720.96	-1403.14	-317.818	0.00260116	0.770626	0.0144849	0.0770777	0.125876	0.0093342	0.1393227	0.316654	0.279591	0.134537	0.269218	101593.1	121852.5
2169	-1728.69	-1404.08	-324.614	0.00260116	0.770626	0.0144849	0.0770777	0.125876	0.0093342	0.1207062	0.316654	0.279591	0.134537	0.269218	137782.8	182355.1
2170	-1728.22	-1405.64	-322.589	0.000932755	0.566755	0.0106529	0.0566866	0.358107	0.00686482	0.1207062	0.310536	0.27498	0.133392	0.281092	137782.8	182355.1
2171	-1720.45	-1400.84	-319.619	0.00105242	0.639466	0.0113487	0.0699906	0.242382	0.0357599	0.1207062	0.310984	0.273933	0.133585	0.281498	104294.7	156222
2172	-1718.47	-1406.13	-312.344	0.00368448	0.648689	0.00156594	0.0639077	0.245878	0.0362756	0.1207062	0.294762	0.289111	0.140987	0.27514	104294.7	106164.4
2173	-1742.27	-1409.93	-332.338	0.00611719	0.616939	0.00168358	0.0687086	0.264349	0.0422036	0.1207062	0.28545	0.279785	0.168317	0.266448	164339.6	222125.1
2174	-1741.36	-1408.21	-333.145	0.00737149	0.743438	0.00217085	0.0827968	0.113366	0.0508572	0.1032964	0.283466	0.27784	0.167147	0.271547	164339.6	222125.1
2175	-1723.63	-1406.34	-317.298	0.0043471	0.751084	0.00128019	0.0488268	0.164471	0.0299914	0.1032964	0.284015	0.278378	0.165535	0.272072	94301.72	112788.9
2176	-1716.32	-1409.79	-306.532	0.0043091	0.744518	0.001269	0.0484	0.163033	0.0384713	0.1032964	0.3091	0.234738	0.172554	0.283608	54362.62	73509.18
2177	-1725.07	-1408.63	-316.437	0.0313935	0.724266	0.00123448	0.0470834	0.158598	0.0374248	0.2327989	0.328306	0.229956	0.169039	0.272699	84486.99	150255.9
2178	-1727.56	-1406.73	-320.835	0.0313935	0.724266	0.00123448	0.0470834	0.158598	0.0374248	0.09764755	0.325082	0.227698	0.167379	0.279841	152532.5	141207.4
2179	-1734.01	-1409.81	-324.194	0.0405422	0.643911	0.00159423	0.0608044	0.204817	0.0483312	0.09764755	0.322988	0.243951	0.143233	0.289828	152532.5	145174.4
2180	-1725.31	-1408.14	-317.172	0.0580603	0.640908	0.0015868	0.047478	0.203861	0.0481057	0.09764755	0.333089	0.268931	0.13163	0.266349	85864.03	145002.6
2181	-1722.89	-1406.01	-316.886	0.0580603	0.640908	0.0015868	0.047478	0.203861	0.0481057	0.09764755	0.342813	0.265011	0.129711	0.262466	87540.5	99696.58
2182	-1736.3	-1406.42	-329.882	0.0580603	0.640908	0.0015868	0.047478	0.203861	0.0481057	0.09764755	0.353199	0.242742	0.133641	0.270418	165256.8	230928.8
2183	-1733.53	-1406.73	-326.8	0.0573637	0.633219	0.00156776	0.0469084	0.213413	0.0475286	0.09764755	0.343303	0.259002	0.134853	0.262841	165256.8	249458.1
2184	-1730.54	-1405.73	-324.803	0.0223114	0.656765	0.00162606	0.0486527	0.221349	0.049296	0.1704018	0.343303	0.259002	0.134853	0.262841	165256.8	217702.4
2185	-1729.65	-1407.37	-322.284	0.0204224	0.601161	0.00148839	0.0445336	0.202608	0.129787	0.1704018	0.334808	0.252593	0.131516	0.281083	153317.6	217702.4
2186	-1736.11	-1407.42	-328.685	0.0256312	0.618488	0.00277393	0.0558919	0.134326	0.162889	0.1704018	0.334808	0.252593	0.131516	0.281083	131084.7	154985.2
2187	-1737.33	-1408	-329.33	0.0256312	0.618488	0.00277393	0.0558919	0.134326	0.162889	0.3487492	0.32365	0.25683	0.133722	0.285797	131084.7	165322.2
2188	-1728.85	-1406.58	-322.264	0.0408543	0.615171	0.00308911	0.0452644	0.133606	0.162015	0.3765063	0.32365	0.25683	0.133722	0.285797	131084.7	131402.4
2189	-1738.63	-1408.05	-330.582	0.0418431	0.630059	0.00316387	0.0221588	0.136839	0.165936	0.108304	0.287396	0.270597	0.14089	0.301117	131084.7	151722.4
2190	-1739.15	-1411.92	-327.237	0.044374	0.668169	0.00335524	0.0234991	0.118874	0.141729	0.108304	0.287307	0.270824	0.140846	0.301023	131084.7	259290
2191	-1732.22	-1409.08	-323.135	0.0230353	0.726881	0.00365007	0.025564	0.129319	0.0915505	0.108304	0.294087	0.277215	0.14417	0.284527	110339.3	183723.7
