Iteration	Replicate_ID	Posterior	Likelihood	Prior	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]
2915	1	-1794.79	-1402.84	-391.946	302985	42135.9	235588	33126	208169	35925.5
2916	0	-1774.86	-1393.82	-381.035	7158.25	172437	363754	237398	29545.8	725713
2917	1	-1795.99	-1405.31	-390.681	302985	42135.9	235588	34424.4	151672	64714.9
2918	0	-1775.43	-1393.18	-382.247	9101.58	353489	363754	237398	145163	725713
2919	1	-1790.25	-1401.38	-388.871	199055	23550.6	235588	47027.9	151672	372714
2920	0	-1780.76	-1392.4	-388.362	9101.58	353489	314108	101785	34327.3	725713
2921	1	-1790.14	-1404.19	-385.953	308565	15070.2	151741	47027.9	432064	583092
2922	0	-1777.66	-1394.53	-383.126	5525.75	272855	314108	108704	72139.8	725713
2923	1	-1786.98	-1404.8	-382.183	256653	15070.2	186769	48103.7	73636.4	583092
2924	0	-1777	-1395.39	-381.618	3289.34	272855	314108	170954	91282.4	725713
2925	1	-1787.85	-1407.15	-380.708	256653	16044.1	95773.8	48103.7	249620	129557
2926	0	-1778.84	-1392.81	-386.022	3046.71	112707	314108	285649	91282.4	725713
2927	1	-1787.18	-1405.65	-381.529	256653	16044.1	95773.8	27910	249620	129557
2928	0	-1777.69	-1394.19	-383.5	10067.5	127015	200164	227891	91282.4	725713
2929	1	-1789.18	-1405.32	-383.852	256653	16044.1	145302	27910	249620	659718
2930	0	-1770.15	-1390.58	-379.573	12205.9	133592	128934	227891	92418.3	725713
2931	1	-1787.37	-1405.44	-381.932	187364	32827.5	105460	65232.2	249620	597473
2932	0	-1771.8	-1392.29	-379.512	12205.9	96083.5	495007	227891	106672	725713
2933	1	-1791.95	-1407.25	-384.699	143640	32827.5	105460	70299.7	166859	597473
2934	0	-1773.08	-1393.23	-379.843	12205.9	96083.5	495007	227891	118885	549424
2935	1	-1791.24	-1404.74	-386.501	143640	32827.5	40466.2	32323.5	251909	458368
2936	0	-1782.03	-1394.37	-387.655	12205.9	69232.7	495007	227891	209625	517813
2937	1	-1790.8	-1406.89	-383.912	260388	15495.3	40466.2	32323.5	346338	458368
2938	0	-1780.01	-1394.29	-385.718	12205.9	83761.1	495007	193919	191976	200970
2939	1	-1787.65	-1405.92	-381.725	229950	36241.4	24369.2	129554	361565	458368
2940	0	-1774.39	-1394.06	-380.338	12205.9	83761.1	606940	88627.8	129531	857405
2941	1	-1781.91	-1408.66	-373.256	216011	17811.5	49741	11472.6	361565	458368
2942	0	-1777.96	-1394.94	-383.02	7527.34	38393.7	606940	72163.2	129531	857405
2943	1	-1787.66	-1412.08	-375.581	294926	42641.4	49741	11472.6	338666	458368
2944	0	-1773.17	-1393.67	-379.502	7527.34	123410	455510	114404	129531	49480.9
2945	1	-1782.17	-1411.8	-370.369	282334	30135.4	46069.6	11472.6	84598.9	403996
2946	0	-1775.4	-1392.74	-382.661	3282.81	104752	223327	225753	170754	49480.9
2947	1	-1782.71	-1410.74	-371.966	282334	21713.5	47959.3	11062.2	174193	87762.9
2948	0	-1779.8	-1390.45	-389.348	3282.81	104752	474536	505244	750403	843196
2949	1	-1781.56	-1408.49	-373.072	282334	21713.5	47959.3	22738.7	174193	87762.9
2950	0	-1778.46	-1393.41	-385.053	3282.81	104752	474536	505244	750403	688234
2951	1	-1778.81	-1408.46	-370.349	256884	14919.3	47959.3	22738.7	139771	869576
2952	0	-1767.16	-1389.83	-377.331	3494.07	29813.7	86303.4	220529	750403	688234
2953	1	-1784.48	-1410.63	-373.853	191027	6044.65	64191.7	76385	139771	266843
2954	0	-1767.43	-1389.61	-377.821	2622.16	48088.2	51166.4	307650	750403	688234
2955	1	-1788.95	-1413.81	-375.148	191027	6044.65	60812.2	76385	530275	608228
2956	0	-1764.93	-1388.36	-376.578	2622.16	42998.9	88246.5	307650	925484	688234
2957	1	-1786.36	-1413.12	-373.242	191027	4949.76	60812.2	76385	240694	251868
2958	0	-1753.94	-1386.99	-366.949	4027.98	42998.9	88246.5	165876	76635.5	688234
2959	1	-1791.66	-1411.91	-379.746	118097	12372	60812.2	44457.5	433055	251868
2960	0	-1759.76	-1388.21	-371.551	4027.98	42998.9	88246.5	139972	100337	645381
2961	1	-1775.46	-1406.51	-368.953	114789	12372	60812.2	31805.1	299028	251868
2962	0	-1752.95	-1392.48	-360.471	1898.42	33900.7	102548	139972	100337	200606
2963	1	-1776.75	-1407.28	-369.473	114789	10558.7	16909.2	40467.3	299028	251868
2964	0	-1766.02	-1393.1	-372.917	2677.79	153011	129199	110783	193205	574109
2965	1	-1778.39	-1405.77	-372.624	199226	18153.1	16909.2	19810.6	118696	207546
2966	0	-1766.44	-1387.23	-379.209	2677.79	153011	129199	110783	574630	578680
2967	1	-1772.91	-1404.92	-367.982	199226	18153.1	12032.6	13249	341068	455984
2968	0	-1765.05	-1387.95	-377.105	2677.79	153011	129199	180193	135384	767035
2969	1	-1777.39	-1405.76	-371.626	199226	53381.9	45208.7	13249	341068	455984
2970	0	-1774.49	-1393.55	-380.934	2605	153011	171216	269983	127194	767035
2971	1	-1780.03	-1406.44	-373.591	102701	78162.6	45208.7	13249	341068	413869
2972	0	-1766.37	-1392.84	-373.526	1074.75	263180	126575	285043	99712.3	767035
2973	1	-1784.65	-1408.17	-376.474	222474	78162.6	19017.9	23592.2	341068	148084
2974	0	-1772.51	-1393.54	-378.974	833.155	174308	70045.8	285043	72522.6	767035
2975	1	-1776.05	-1406.85	-369.196	348381	23130.9	19017.9	33669.7	170452	683260
2976	0	-1758.86	-1392.63	-366.234	833.155	239850	47441.7	225221	84301.1	220158
2977	1	-1775.85	-1408.97	-366.88	205915	23130.9	14939.2	19826.5	170452	407094
2978	0	-1763.93	-1391.64	-372.293	1602.91	114243	263651	73497	195386	34602.6
2979	1	-1776.84	-1407.33	-369.511	168501	23130.9	15030.4	61531.3	586095	487482
2980	0	-1766.23	-1392.75	-373.48	1602.91	147426	122686	104243	85307.2	29701
2981	1	-1781.97	-1409.15	-372.823	168501	29505.7	32533.8	90006.8	230075	678583
2982	0	-1768.98	-1393.44	-375.541	3894.47	566146	122686	32075.5	85307.2	38609.6
2983	1	-1783.92	-1408.6	-375.323	331010	47874.9	29366.7	61840.2	214571	172519
2984	0	-1773.32	-1394.28	-379.039	3685.94	971582	122686	88327.9	133692	790095
2985	1	-1779.05	-1406.97	-372.075	104190	47874.9	15388.5	61840.2	214571	48109.4
2986	0	-1779.82	-1395.13	-384.694	3685.94	971582	173576	92567.9	133692	847038
2987	1	-1782.22	-1407.97	-374.245	104190	47874.9	6921.12	129061	386379	17145.6
2988	0	-1780.61	-1395.67	-384.94	2818.55	971582	173576	109745	80448.3	144176
2989	1	-1785.02	-1408.79	-376.233	358138	96177.3	6921.12	37955.2	444391	18673
2990	0	-1775.47	-1393.78	-381.69	3003.02	796712	761274	109745	80448.3	449709
2991	1	-1780.06	-1407.8	-372.254	358138	63962.1	6921.12	61791.7	331990	18673
2992	0	-1772.49	-1391.62	-380.868	3766.65	370870	490424	109745	85234.7	415157
2993	1	-1776.93	-1407.87	-369.06	177208	71113.6	3054.62	59257.7	165106	19736.3
2994	0	-1771.66	-1393.26	-378.402	3766.65	751150	436352	99016.7	85234.7	530588
2995	1	-1779.81	-1407.73	-372.083	177208	80035	3054.62	112747	834538	19736.3
2996	0	-1776.9	-1394.56	-382.341	3766.65	751150	436352	130477	85234.7	113967
2997	1	-1792.37	-1410.87	-381.496	300854	99191.8	3054.62	174744	693606	84565.2
2998	0	-1774.57	-1392.42	-382.148	6997.18	338698	301692	145343	85234.7	30541
2999	1	-1794.53	-1413.01	-381.513	300854	310404	3054.62	174744	277990	51933.3
3000	0	-1782.41	-1394.75	-387.658	7441.93	468946	198286	358834	167933	30541
3001	1	-1792.86	-1411.8	-381.067	81908.9	89850.2	3054.62	141732	277990	22495.9
3002	0	-1782.38	-1395.07	-387.308	8046.02	468946	198286	358834	167933	176753
3003	1	-1794.45	-1413.15	-381.302	341760	92417.2	7742.54	141732	143538	22495.9
3004	0	-1783.19	-1396.41	-386.785	8046.02	468946	395092	112139	167933	412687
3005	1	-1788.13	-1406.72	-381.413	567180	93695.8	7742.54	141732	143538	4472.15
3006	0	-1786.69	-1399.15	-387.544	1495.8	468946	395092	264190	202651	249682
3007	1	-1787.24	-1406.8	-380.44	567180	93695.8	3490.27	135851	267309	4472.15
3008	0	-1768.12	-1395.49	-372.626	589.225	495942	349689	67865.3	284572	249682
3009	1	-1784.03	-1406.97	-377.059	471585	122455	3490.27	60525.6	164045	74707.3
3010	0	-1773.58	-1396.58	-376.999	589.225	230272	667159	21970.5	284572	249682
3011	1	-1782.37	-1406.16	-376.215	188713	141616	3490.27	60525.6	151680	74707.3
3012	0	-1767.32	-1394.29	-373.024	811.103	305565	165039	118855	284572	27670.8
3013	1	-1776.7	-1404.46	-372.241	188713	141616	3490.27	136479	208243	9990.63
3014	0	-1765.11	-1395.62	-369.49	1396.32	305565	183854	93445.4	243596	25554.7
3015	1	-1786.4	-1407.93	-378.465	111225	149891	3490.27	136479	208243	9990.63
3016	0	-1762.34	-1393.44	-368.898	712.194	305565	202628	44279.8	229039	25554.7
3017	1	-1788.85	-1408.08	-380.768	433140	46794.8	6026.94	136479	208243	16532.2
3018	0	-1750.48	-1394.44	-356.038	457.962	134430	109190	40316	62238.9	25554.7
3019	1	-1780.92	-1403.98	-376.939	433140	28080.7	8282.63	136479	443089	135638
3020	0	-1746.47	-1389.75	-356.721	457.962	134430	109190	44088.5	62238.9	25554.7
3021	1	-1779.14	-1404.99	-374.151	233403	74168.5	8038.17	74518.8	153455	103744
3022	0	-1756.99	-1389.62	-367.379	457.962	134430	92060.6	182399	119205	102431
3023	1	-1787.27	-1407.03	-380.239	333422	62022.9	8038.17	58196.6	153455	103744
3024	0	-1764.51	-1393.06	-371.451	763.566	134430	90335.5	182399	119205	102431
3025	1	-1780.92	-1403.6	-377.315	227950	22783.9	8038.17	103886	257447	103744
3026	0	-1766.38	-1394.37	-372.005	1460.46	123084	90335.5	254916	269438	710123
3027	1	-1782.93	-1405.23	-377.701	227950	116995	8038.17	85103.1	257447	331731
3028	0	-1775.73	-1395.3	-380.436	1521.58	123084	86862.1	254916	421284	710123
3029	1	-1778.88	-1404.21	-374.671	197090	14132.4	8038.17	85103.1	181061	38238.6
3030	0	-1769.99	-1394.75	-375.243	1592.27	124740	86862.1	131070	208769	440647
3031	1	-1783.09	-1402.49	-380.599	447412	22363.7	8038.17	85103.1	328036	57770.5
3032	0	-1757.51	-1394.35	-363.162	935.289	181657	86862.1	124351	208769	587850
3033	1	-1788.65	-1405.32	-383.331	500938	22363.7	9691.77	259173	328036	122389
3034	0	-1761.15	-1393.28	-367.874	935.289	237677	86862.1	124351	100086	711096
3035	1	-1792.85	-1406.48	-386.377	846006	22363.7	9691.77	259173	467237	122389
3036	0	-1756.39	-1387.24	-369.157	2298.85	237677	86862.1	124351	100086	711096
3037	1	-1791.08	-1408.33	-382.748	222363	22363.7	9247.05	385534	227609	164537
3038	0	-1758.61	-1391.73	-366.884	473.922	301148	86862.1	124351	89323.6	711096
3039	1	-1800.19	-1413.67	-386.522	181601	22363.7	18258.3	385534	516428	303759
3040	0	-1756.3	-1390.92	-365.379	473.922	301148	102830	79224.5	39446.2	878850
3041	1	-1800.29	-1411.48	-388.805	453861	22363.7	40733.6	610597	516428	483969
3042	0	-1757.31	-1390.98	-366.325	870.076	290677	97493.4	79053.4	39446.2	278131
3043	1	-1792.81	-1408.79	-384.024	264067	18165.5	26844.8	248571	516428	133255
3044	0	-1759.39	-1389.18	-370.21	558.904	290677	115897	92722.9	112684	497544
3045	1	-1800.05	-1413.92	-386.133	385091	18165.5	47162.9	243092	516428	465359
3046	0	-1757.54	-1390.57	-366.972	558.904	290677	303744	92722.9	104405	497544
3047	1	-1807.57	-1413.18	-394.395	385091	54603.3	24145.7	243092	516428	465359
3048	0	-1755.08	-1389.18	-365.901	678.318	89611.7	322725	39375.1	55970.7	599624
3049	1	-1816.11	-1421.1	-395.006	385091	54867.5	24145.7	243092	516428	475814
3050	0	-1755.48	-1394.17	-361.317	678.318	140984	124765	42168.6	55970.7	719136
3051	1	-1802.45	-1408.36	-394.087	709488	54867.5	24145.7	243092	455795	475814
3052	0	-1765.13	-1399.27	-365.858	358.111	413025	498169	51145.9	55970.7	441934
3053	1	-1798.6	-1409.92	-388.683	793581	44026.2	24145.7	242832	117389	475814
3054	0	-1762.39	-1392.58	-369.812	1113.72	413025	117134	178213	45744.1	441934
3055	1	-1791.19	-1407.72	-383.463	212454	44026.2	46853.9	115372	117389	305921
3056	0	-1761.46	-1392.44	-369.023	1113.72	65619.3	117134	178213	45744.1	484633
3057	1	-1798.56	-1409.64	-388.923	254095	44026.2	47167.1	181022	117389	305921
3058	0	-1756.04	-1396.98	-359.06	933.876	193633	136017	79606.7	48242.2	718517
3059	1	-1796.1	-1407.7	-388.39	390105	44026.2	47167.1	181022	391798	415183
3060	0	-1771.77	-1397.03	-374.744	933.876	193633	93306.2	79606.7	256479	667072
3061	1	-1799.96	-1410.49	-389.469	390105	44026.2	24936	619211	318566	111575
3062	0	-1770.03	-1395.94	-374.091	608.372	193633	184838	413306	256479	438977
3063	1	-1796.99	-1409.11	-387.886	390105	47705	38772.6	295317	318566	111575
3064	0	-1769.92	-1393.53	-376.394	2361.66	193633	291270	413306	195149	276173
3065	1	-1801.85	-1410.02	-391.828	390105	47705	19501.3	295317	318566	111575
3066	0	-1779.33	-1397.18	-382.157	2361.66	193633	291270	178411	180138	276173
3067	1	-1805.67	-1408.77	-396.899	390105	37667.1	17731.5	242124	318566	128297
3068	0	-1766.74	-1392.82	-373.918	1575.26	193633	291270	218330	86261.4	532805
3069	1	-1798.25	-1405.2	-393.051	390105	47347.1	17731.5	105030	226533	701473
3070	0	-1764.5	-1394.11	-370.393	440.207	193633	291270	218330	66167.4	532805
3071	1	-1793.13	-1405.35	-387.776	390105	66444.8	17731.5	105030	226533	701473
3072	0	-1764.88	-1394.68	-370.195	440.207	193633	363696	218330	66167.4	532805
3073	1	-1791.09	-1403.84	-387.255	567047	161758	14406.9	170585	226533	577887
3074	0	-1761.41	-1392.81	-368.598	440.207	101338	363696	128814	74639.8	497223
3075	1	-1786.62	-1401.55	-385.067	482682	105841	14406.9	81662	56929.6	276828
3076	0	-1766.78	-1395.06	-371.722	440.207	101338	363696	123193	74639.8	497223
3077	1	-1786.71	-1403.11	-383.603	358902	185744	14406.9	81662	52097.2	276828
3078	0	-1766.33	-1394.9	-371.432	476.132	101338	363696	123193	74639.8	879725
3079	1	-1794	-1402.19	-391.805	358902	388072	14406.9	87522.1	167397	341681
3080	0	-1766.16	-1393.12	-373.038	834.963	180812	363696	123193	74639.8	879725
3081	1	-1794.68	-1402.57	-392.109	425205	151661	10694.4	87522.1	167397	341681
3082	0	-1766.97	-1397.26	-369.706	834.963	224721	363696	123193	74639.8	160032
3083	1	-1795.91	-1403.19	-392.726	631524	151661	10694.4	169968	187890	379412
3084	0	-1766.69	-1397.14	-369.551	834.963	128225	363696	72102	307144	160032
3085	1	-1790.81	-1399.13	-391.689	445749	265349	10694.4	169968	224954	379412
3086	0	-1769.71	-1398.71	-371.001	834.963	487186	706525	72102	97379.2	48102.3
3087	1	-1796.4	-1402.39	-394.011	445749	280066	9592.3	257975	224954	784587
3088	0	-1765.65	-1395.41	-370.242	574.129	211097	733488	115634	97379.2	593665
3089	1	-1795.28	-1403.25	-392.028	184979	256240	51177	257975	224954	784587
3090	0	-1754.01	-1389.7	-364.316	305.278	211097	691616	67681.2	94447.6	593665
3091	1	-1793.38	-1402.22	-391.157	184979	256240	20484.3	257975	92577.1	784587
3092	0	-1755.63	-1391.09	-364.532	305.278	189338	691616	67681.2	67618.6	593665
3093	1	-1791.71	-1402.81	-388.902	158479	229796	20484.3	257975	119370	784587
3094	0	-1762.74	-1393.94	-368.799	524.141	189350	691616	174145	191689	593665
3095	1	-1796.62	-1403.77	-392.852	158479	281402	20484.3	257975	119370	653846
3096	0	-1757.68	-1393.48	-364.201	400.401	221487	188555	174145	55572.4	593665
3097	1	-1809.12	-1408.98	-400.143	254330	729475	20484.3	257975	98727.4	653846
3098	0	-1756.9	-1395.01	-361.887	161.271	188349	228112	135777	55572.4	983917
3099	1	-1801.14	-1406.37	-394.766	254330	960833	19723	257975	98727.4	918379
3100	0	-1754.67	-1392.11	-362.56	161.271	188349	223495	135777	55572.4	983917
3101	1	-1796.51	-1407.49	-389.029	332689	571204	9939.13	257975	98727.4	918379
3102	0	-1753.86	-1391.37	-362.491	161.271	188349	223495	135777	55572.4	983917
3103	1	-1803.36	-1407.5	-395.859	332689	571204	9939.13	212164	98727.4	911500
3104	0	-1764.27	-1395.71	-368.557	166.305	131474	223495	135777	220489	325379
3105	1	-1806.75	-1407.06	-399.686	86887	571204	48483.9	336766	419841	911500
3106	0	-1762.12	-1392.33	-369.785	133.307	530208	223495	135777	453098	60826.2
3107	1	-1802.77	-1405.66	-397.11	228336	629765	48483.9	499772	144930	911500
3108	0	-1762.97	-1391.28	-371.693	133.307	233612	223495	241817	453098	26543.6
3109	1	-1799.31	-1407.5	-391.81	170711	322415	48483.9	418411	78721.5	911500
3110	0	-1765.95	-1391.3	-374.642	133.307	260298	223495	133359	286099	81527.8
3111	1	-1798.57	-1408.39	-390.179	170711	282922	35373.9	248582	77418	911500
3112	0	-1758.53	-1392.66	-365.87	277.696	278773	752872	62699.7	286099	81527.8
3113	1	-1802.75	-1405.77	-396.985	170711	608842	25755	248582	77418	911500
3114	0	-1762.85	-1393.18	-369.668	277.696	278773	752872	62699.7	286099	436584
3115	1	-1800.18	-1405.57	-394.614	180902	608842	25755	248582	77418	911500
3116	0	-1759.01	-1393.36	-365.648	277.696	278773	752872	58393	286099	414286
3117	1	-1801.37	-1405.55	-395.817	118475	663182	85439.8	248582	77418	911500
3118	0	-1765.61	-1394.86	-370.743	276.568	134980	752872	53975.9	286099	414286
3119	1	-1798.66	-1404.53	-394.13	118475	218472	80548.5	181442	77418	911500
3120	0	-1766.11	-1393.93	-372.18	785.717	134980	596104	107802	286099	414286
3121	1	-1802.09	-1406.2	-395.884	118475	218472	164167	193139	60645.5	701378
3122	0	-1762.77	-1391.89	-370.884	948.529	134980	596104	149814	48103.8	414286
3123	1	-1801.38	-1405.43	-395.946	118475	218472	133446	193139	94088	313507
3124	0	-1758.11	-1391.87	-366.242	908.835	163410	325706	149814	61578	980512
3125	1	-1800.44	-1407.48	-392.956	118475	218472	153216	77140	94088	313507
3126	0	-1754.89	-1390.7	-364.189	908.835	163410	279093	163213	61578	950236
3127	1	-1799.82	-1407.07	-392.75	118475	580108	153216	41718.7	280894	334054
3128	0	-1754.88	-1391.62	-363.257	908.835	163410	279093	163213	42551.3	950236
3129	1	-1797.1	-1404.21	-392.891	266412	580108	72302.8	51653.3	48530.3	256116
3130	0	-1761.73	-1390.21	-371.524	908.835	109505	279093	298116	42551.3	746477
3131	1	-1801.21	-1405.77	-395.434	297029	580108	91654.2	69042	48530.3	230457
3132	0	-1760.45	-1393.06	-367.388	436.752	177936	196344	294827	42551.3	746477
3133	1	-1798.58	-1404.01	-394.569	297029	580108	27317.4	69042	133894	456817
3134	0	-1760.41	-1390.68	-369.728	436.752	304209	196344	327445	42551.3	746477
3135	1	-1805.23	-1406.8	-398.433	297029	642530	27317.4	102077	133894	127296
3136	0	-1762.38	-1393.48	-368.899	436.752	403497	120579	208217	42551.3	746477
3137	1	-1796.85	-1403.65	-393.2	109795	944454	27317.4	102077	196160	532004
3138	0	-1762.3	-1393.33	-368.97	436.752	403497	120579	378425	85133.7	746477
3139	1	-1794.9	-1404.52	-390.384	109795	944454	27317.4	56611	158048	784963
3140	0	-1751.22	-1391.48	-359.741	356.033	82786.8	161610	378425	85133.7	746477
3141	1	-1794.18	-1406.37	-387.815	109795	658418	27317.4	56611	182611	428605
3142	0	-1766.55	-1395.54	-371.007	356.033	82786.8	161610	720478	278193	323108
3143	1	-1794.62	-1407.04	-387.57	58794.6	631869	31694.6	39109	182611	483532
3144	0	-1767.31	-1393.28	-374.036	211.659	82786.8	359422	720478	457830	323108
3145	1	-1792	-1404.8	-387.203	58794.6	631869	31694.6	65937.9	274400	483532
3146	0	-1757.15	-1389.82	-367.333	211.659	96249.2	269031	720478	457830	323108
3147	1	-1789.71	-1403.02	-386.681	50407.4	631869	31694.6	65937.9	54581	483532
3148	0	-1776.02	-1400.8	-375.222	199.678	340922	222416	196099	457830	323108
3149	1	-1788.13	-1404.4	-383.724	114235	631869	11927.9	60143.5	236064	260280
3150	0	-1764.25	-1393.12	-371.137	199.678	340922	222416	896913	457830	458771
3151	1	-1793.07	-1406.28	-386.788	50245.5	470385	11927.9	72021.2	123201	762795
3152	0	-1769.3	-1398.6	-370.704	199.678	340922	158018	896913	83453.8	811270
3153	1	-1788.04	-1403.12	-384.916	50245.5	470385	11927.9	101981	123201	762795
3154	0	-1755.27	-1396.24	-359.024	142.76	67401.1	192530	125471	83453.8	842295
3155	1	-1794.21	-1406.95	-387.265	50245.5	442593	11927.9	101981	123201	730997
3156	0	-1762.73	-1396.72	-366.014	222.212	506839	148040	300015	152573	94338.7
3157	1	-1796.35	-1409.4	-386.945	50245.5	442593	13977	101981	233774	730997
3158	0	-1759.09	-1396.25	-362.837	260.302	87878.2	148040	300015	303907	76749.7
3159	1	-1790.19	-1406.65	-383.546	207508	495231	20883.8	49635.7	159768	730997
3160	0	-1767.04	-1395.54	-371.502	221.236	87878.2	148040	295332	367022	179911
3161	1	-1793.4	-1407.54	-385.86	207508	495231	17699.7	47301.5	159768	650051
3162	0	-1770.69	-1393.73	-376.962	189.937	405163	283603	374616	367022	505517
3163	1	-1787.13	-1405.1	-382.024	144025	196380	17699.7	47301.5	267768	650051
3164	0	-1770.47	-1397.45	-373.023	508.671	405163	157892	374616	59835.6	398375
3165	1	-1784.16	-1400.94	-383.216	133597	720370	17699.7	47301.5	71794	650051
3166	0	-1775.92	-1398.16	-377.756	508.671	712117	111730	404661	35667.5	398375
3167	1	-1784.66	-1402.68	-381.978	184467	166802	14753.5	47301.5	220014	386720
3168	0	-1781.06	-1396.9	-384.161	1356.49	712117	111730	547855	429103	398375
3169	1	-1785.28	-1401.36	-383.927	244856	166802	14753.5	47301.5	220014	35411.1
3170	0	-1780.2	-1399.9	-380.292	628.94	465691	151886	547855	316367	367294
3171	1	-1782.53	-1402.76	-379.77	168025	166802	14753.5	47301.5	129310	7020.91
3172	0	-1770.46	-1392.45	-378.007	628.94	120194	339928	547855	316367	607151
3173	1	-1789.9	-1405.35	-384.55	173614	75671.8	21178.3	118125	75740.4	5546.12
3174	0	-1759.71	-1390.94	-368.762	628.94	120194	339928	312899	270540	873952
3175	1	-1785.38	-1402.18	-383.201	362328	75671.8	38854.5	160147	147857	99328.5
