Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
4355	1	-1798.9	-1403.23	-395.679	1817.82	7839.87	12979	27565.1	inf
4356	0	-1798.68	-1391.82	-406.854	2788.79	13565.8	34256.3	51352.8	inf
4357	1	-1807.53	-1405.62	-401.908	5379.83	8247.12	16242.4	38006.7	inf
4358	0	-1800.76	-1392.96	-407.8	2671.36	9621.09	31719.6	47686.6	inf
4359	1	-1803.84	-1403.38	-400.466	6238.95	9551.69	14430.3	36963.7	inf
4360	0	-1794.98	-1393.36	-401.614	2120.29	6567.02	26816.7	36118.3	inf
4361	1	-1798.42	-1401.73	-396.689	3427.17	9957.39	11913.3	26291.7	inf
4362	0	-1808.92	-1398.86	-410.061	3021.8	13461.7	40423.4	49305.3	inf
4363	1	-1806.33	-1406.91	-399.418	3324.06	10942.3	17707.5	26291.7	inf
4364	0	-1789.31	-1393.18	-396.136	2435.38	5944.21	18318.9	25207.8	inf
4365	1	-1798.12	-1405.19	-392.933	3212.95	5529	15446.2	25219.1	inf
4366	0	-1795.75	-1399.74	-396.011	2117.99	5272.06	17511.6	24588.6	inf
4367	1	-1796.82	-1403.3	-393.522	3404.41	6400.25	17067.8	25637.7	inf
4368	0	-1791.47	-1400.44	-391.032	2117.99	5242.83	15925.5	24588.6	inf
4369	1	-1790.44	-1401.52	-388.924	3404.41	4192.4	15940.1	27528.3	inf
4370	0	-1790.3	-1399.11	-391.183	1540.94	8067.57	19297.3	28311.1	inf
4371	1	-1790.93	-1402.3	-388.632	3404.41	4192.4	19934.1	27528.3	inf
4372	0	-1804.2	-1398.77	-405.433	2549.61	13336.1	25116.6	42250.6	inf
4373	1	-1791.85	-1403.79	-388.058	3722.75	4624.38	19836.1	25637.7	inf
4374	0	-1800.01	-1395.72	-404.289	2549.61	14461.9	22670.6	42250.6	inf
4375	1	-1795.18	-1404.17	-391.004	3574.45	4624.38	19836.1	25637.7	inf
4376	0	-1798.68	-1399.31	-399.371	2118.25	13186.2	20713.8	43892	inf
4377	1	-1803.79	-1406.3	-397.485	4925.04	6371.68	27331.1	34610.6	inf
4378	0	-1789.23	-1392.36	-396.868	2915.44	13433.8	17184.9	38594.1	inf
4379	1	-1815.28	-1406.73	-408.555	10188.7	13181.4	27466.1	54414.7	inf
4380	0	-1791.63	-1398	-393.636	3535.86	12286.7	14586.6	23680.1	inf
4381	1	-1808.03	-1406.95	-401.081	11390	12338.9	26490.7	54419.3	inf
4382	0	-1791.45	-1391.97	-399.489	4333.31	14325.1	17339.4	28162.6	inf
4383	1	-1805.98	-1406.62	-399.36	10925.7	11774.3	21315.3	51100.6	inf
4384	0	-1788.82	-1393.23	-395.593	4318.71	11598.9	17339.4	22794.4	inf
4385	1	-1807.4	-1407.53	-399.864	11805.6	12722.4	21045.8	44150	inf
4386	0	-1791.07	-1394.42	-396.647	4577.2	11598.9	18435.3	24336.5	inf
4387	1	-1809.52	-1410.23	-399.294	11805.6	12683.5	26214.1	50295.9	inf
4388	0	-1797.7	-1394.03	-403.674	5068	11838.7	20790	28558.8	inf
4389	1	-1801.82	-1405.23	-396.592	9320.26	10233.1	17770.1	33368.2	inf
4390	0	-1793.94	-1394.51	-399.436	3410.34	12785.7	19670.9	35250.6	inf
4391	1	-1801.67	-1405.48	-396.185	8289.33	9439	15804.5	33961.8	inf
4392	0	-1802.24	-1399.36	-402.873	3063.39	12016.2	23007.2	35132.3	inf
4393	1	-1807.21	-1406.09	-401.112	10725	12287.6	18557.7	43940.9	inf
4394	0	-1810.95	-1402.56	-408.389	4162.63	14244.4	26655.7	39087.8	inf
4395	1	-1807.3	-1406.34	-400.961	10725	11855.3	16266.6	41686.7	inf
4396	0	-1804.11	-1400.48	-403.632	8382.27	17061.3	23054.5	32339.6	inf
4397	1	-1807.56	-1410.11	-397.446	10725	11855.3	16266.6	41023.7	inf
4398	0	-1812.1	-1404.52	-407.585	10700.8	24018.9	32269.1	48573.9	inf
4399	1	-1801.07	-1404.23	-396.836	8257.03	11967.7	14669.2	32991.7	inf
4400	0	-1810.64	-1401.72	-408.923	6976.25	11836.2	29031	46623.1	inf
4401	1	-1809.17	-1406.7	-402.472	6782.08	12256.9	15584.2	33447.6	inf
4402	0	-1817.1	-1407.54	-409.558	8140.4	14609.2	28149.7	38471.9	inf
4403	1	-1808	-1405.3	-402.697	7389.46	12133	15719	25112.9	inf
4404	0	-1807.41	-1406.62	-400.792	5583.47	10972.3	15953.4	39806.7	inf
4405	1	-1794.72	-1401.96	-392.76	5183.02	7842.63	8935.38	20064.6	inf
4406	0	-1802.96	-1403.74	-399.218	6041.76	12395	18181.5	43074	inf
4407	1	-1793.83	-1400.4	-393.432	4592.54	7842.63	8935.38	20064.6	inf
4408	0	-1800.47	-1398.93	-401.546	6421.69	14859.7	19092.8	45232.9	inf
4409	1	-1792.11	-1402.29	-389.813	2894.5	8054.13	8901.36	20811.8	inf
4410	0	-1802.8	-1400.64	-402.166	6540.6	15134.9	19446.4	46070.5	inf
4411	1	-1793.47	-1405.14	-388.324	3485.8	8054.13	8901.36	20680.3	inf
4412	0	-1797.39	-1399.02	-398.366	7556.7	12714	16519.8	38680.4	inf
4413	1	-1796.45	-1405.35	-391.099	2811.06	9105.92	10575.5	22979	inf
4414	0	-1800.94	-1396.63	-404.315	5704.5	13288.5	19966.5	39595.6	inf
4415	1	-1802.2	-1408.07	-394.138	2588.7	8385.64	9738.99	25161.7	inf
4416	0	-1798.64	-1399.63	-399.011	5595.85	15393.2	20671.8	47655.6	inf
4417	1	-1796.39	-1402.7	-393.688	1804	7833.9	9738.99	35879.9	inf
4418	0	-1800.66	-1399	-401.658	4825.35	12983.6	21844	45350.8	inf
4419	1	-1792.04	-1403.24	-388.8	2627.17	8385.64	10423.2	33416.6	inf
4420	0	-1801.12	-1401.11	-400.004	11592.9	17925.2	24792.8	45350.8	inf
4421	1	-1810.85	-1410.58	-400.27	3756.7	13510.1	15707.7	38046	inf
4422	0	-1799.32	-1400.87	-398.45	7464.48	13758	22084	42725.4	inf
4423	1	-1807.72	-1408.16	-399.554	2473	8490.04	15707.7	38046	inf
4424	0	-1799.94	-1399.96	-399.988	8344.07	12971.6	22455.3	35188	inf
4425	1	-1809.15	-1407.84	-401.306	2099.95	10328.4	15664.4	34061.1	inf
4426	0	-1804.5	-1400.06	-404.437	4804.74	12534.5	18678.3	45820.2	inf
4427	1	-1811.57	-1408.17	-403.396	5523.42	10063.9	15929.5	35630.1	inf
4428	0	-1804.68	-1398.11	-406.571	5621.58	16826.7	32775.9	46853.1	inf
4429	1	-1814.63	-1410.19	-404.432	6329.04	8762.44	18659.1	40259.9	inf
4430	0	-1798.72	-1400.78	-397.936	4733.67	13498.4	23353.7	29694.2	inf
4431	1	-1819.99	-1409.77	-410.223	6163.79	12940.4	25938.3	56604.3	inf
4432	0	-1796.65	-1401.48	-395.173	2150.98	13454.4	24124.6	30901.1	inf
4433	1	-1806.59	-1406.82	-399.767	4535.82	7321.19	13277.4	32315.2	inf
4434	0	-1793.01	-1399.26	-393.746	1916.78	9527.99	25519.7	27692.8	inf
4435	1	-1813.6	-1412.21	-401.394	3410.6	9691.94	14419.5	29660.4	inf
4436	0	-1792.49	-1397.6	-394.891	1722.61	9527.99	25519.7	28661.4	inf
4437	1	-1803.36	-1411.09	-392.27	3484.14	5859.25	12203.8	19082.4	inf
4438	0	-1794.04	-1398.68	-395.361	2804.71	15066	25519.7	28661.4	inf
4439	1	-1804.2	-1410.48	-393.716	3128.42	9870.92	11387.2	22280.4	inf
4440	0	-1797.97	-1403.44	-394.529	2804.71	15066	25519.7	27692.8	inf
4441	1	-1811.27	-1412.43	-398.846	4589.42	15216.5	16312.2	31905.4	inf
4442	0	-1792.49	-1399.1	-393.388	3468.3	14864.4	25519.7	27480	inf
4443	1	-1810.86	-1410.27	-400.596	3870.91	15361.6	16456.1	48790.7	inf
4444	0	-1790.01	-1400.22	-389.79	4405.44	10259.6	17122.4	19416.3	inf
4445	1	-1807.02	-1407.57	-399.448	4441.23	15746	17432.2	51521.7	inf
4446	0	-1783.26	-1397.72	-385.538	3786.41	11786.8	18048	19416.3	inf
4447	1	-1803.2	-1408.37	-394.83	4016.12	13095.5	14651	43438.7	inf
4448	0	-1780.76	-1393.57	-387.181	6446.72	16417.6	19259.9	20813.9	inf
4449	1	-1806.51	-1410.34	-396.168	5860.11	12874.1	14517.7	32209.4	inf
4450	0	-1778.15	-1391.61	-386.536	3855.9	16417.6	19259.9	20593.3	inf
4451	1	-1800.03	-1407.03	-393.002	3744.47	13472.7	14980.1	36228.5	inf
4452	0	-1783.06	-1391.97	-391.089	4225.59	15396.6	19259.9	20593.3	inf
4453	1	-1801.79	-1405.32	-396.47	3744.47	14374.2	16653.1	27477	inf
4454	0	-1782.08	-1392	-390.081	4051.7	8330.6	18467.3	19745.9	inf
4455	1	-1800.09	-1405.59	-394.505	3492.77	12812.5	17145.2	25214.7	inf
4456	0	-1781.71	-1393.49	-388.216	2752.93	12519	18467.3	19745.9	inf
4457	1	-1801.65	-1407.91	-393.737	3492.77	13095	16807.9	25214.7	inf
4458	0	-1784.98	-1394.17	-390.805	4620.51	14339	18467.3	19745.9	inf
4459	1	-1805.05	-1407.47	-397.585	3492.77	9180.03	17748	29226.8	inf
4460	0	-1787.15	-1396.88	-390.269	4404.77	14573.4	18467.3	19745.9	inf
4461	1	-1799.53	-1406.67	-392.857	4735.1	12730.4	15852	22786.7	inf
4462	0	-1784.46	-1396.66	-387.798	4111.39	12545.3	16636.7	17275.7	inf
4463	1	-1795.49	-1406.71	-388.772	2723.14	12730.4	15068.6	21742	inf
4464	0	-1789.18	-1394.47	-394.715	4209.99	16742.3	22090.9	25747.1	inf
4465	1	-1795.5	-1405.38	-390.12	3730.4	13938.2	17047.2	22786.7	inf
4466	0	-1788.23	-1391.77	-396.458	4075.57	11713.8	21157.2	25747.1	inf
4467	1	-1797.85	-1404.01	-393.836	3758.21	10836.5	12854.5	21892.3	inf
4468	0	-1788.13	-1390.93	-397.195	4160.38	11101.2	22877.6	27840.8	inf
4469	1	-1803.46	-1404.82	-398.645	4684.9	13508.5	16024.2	26744	inf
4470	0	-1779.51	-1389.14	-390.366	2895.59	5382.17	20518.1	25046.5	inf
4471	1	-1802.05	-1405.26	-396.785	3275.91	14394.1	18176.8	26686.1	inf
4472	0	-1784.62	-1389.72	-394.905	2898.09	5922.02	20819.2	24090.6	inf
4473	1	-1796.71	-1404.67	-392.032	2537.79	11150.8	14186	20673.2	inf
4474	0	-1784.3	-1392.31	-391.991	2844.33	5183.07	23938.6	26840.4	inf
4475	1	-1785.07	-1403.74	-381.33	549.479	9773.14	11817.1	19425.7	inf
4476	0	-1784.52	-1393.95	-390.568	1863.9	5263.94	23938.6	29254.8	inf
4477	1	-1780.51	-1403	-377.505	1203.05	7548.61	9127.31	15156.1	inf
4478	0	-1783.78	-1394.85	-388.928	1158	5295.79	19222.2	24894.4	inf
4479	1	-1785.75	-1404.25	-381.503	1392.44	8787.54	10582.8	17542.1	inf
4480	0	-1784.19	-1395.12	-389.079	2486.39	6308.5	22399.1	25161.9	inf
4481	1	-1787.66	-1401.78	-385.877	1244	8316.09	10052.6	21138.7	inf
4482	0	-1791.37	-1395.04	-396.332	3110.46	9487.39	21939	25161.9	inf
4483	1	-1786.88	-1402.33	-384.553	1244	10015	10599.4	21691.7	inf
4484	0	-1795.21	-1396.77	-398.442	3110.46	8796.2	21939	25161.9	inf
4485	1	-1789.33	-1401.31	-388.021	2238.07	11477.7	12147.5	24859.7	inf
4486	0	-1793.89	-1397.08	-396.812	3142.99	4828.76	21939	25161.9	inf
4487	1	-1796.07	-1401.61	-394.457	2556.99	12123.2	12885.2	30724.6	inf
4488	0	-1787.08	-1396.19	-390.891	2523.43	5273.61	16815.2	26331.2	inf
4489	1	-1797.35	-1406.02	-391.329	2620	12422	13174.4	33784.9	inf
4490	0	-1787.09	-1396.13	-390.957	3014.43	7088.09	16562.1	22320.5	inf
4491	1	-1790.7	-1401.69	-389.009	2785.81	12422	13059.3	25892.1	inf
4492	0	-1775.18	-1390.38	-384.795	2853.05	3996.01	16430.4	24806.4	inf
4493	1	-1786.13	-1401.18	-384.944	1559.98	9463.87	9980.62	19788.2	inf
4494	0	-1780.37	-1391.27	-389.104	3496.73	5009.97	21769.9	28517.6	inf
4495	1	-1784.73	-1402.53	-382.198	1262.72	9463.87	10068.6	23050.2	inf
4496	0	-1784.1	-1394.61	-389.482	3448.84	5480.67	22401.4	28810	inf
4497	1	-1792.32	-1408.65	-383.675	1262.72	9463.87	10068.6	27459.5	inf
4498	0	-1785.02	-1396.56	-388.462	4149.79	4674.89	22534.9	31425.8	inf
4499	1	-1793.25	-1406.21	-387.037	2203.47	9463.87	10068.6	25237.6	inf
4500	0	-1783.2	-1394.59	-388.612	3574.46	4250.64	19268.5	27033.1	inf
4501	1	-1789.2	-1405.24	-383.956	1327.85	8837.26	9401.96	23324.1	inf
4502	0	-1783.13	-1396.61	-386.518	3569.73	4021.43	19268.5	26729.7	inf
4503	1	-1797.39	-1405.53	-391.867	1503.97	9592.84	10649	22007.8	inf
4504	0	-1787.8	-1400.72	-387.078	3569.73	4021.43	19268.5	27222.2	inf
4505	1	-1795.25	-1406.92	-388.324	927.214	9579.04	11637.1	26071.1	inf
4506	0	-1780.56	-1394.79	-385.769	3569.73	4021.43	22290.5	27222.2	inf
4507	1	-1796.99	-1408.34	-388.646	895.509	9079.98	11239.2	26960.6	inf
4508	0	-1782.01	-1395.07	-386.938	3569.73	4021.43	22290.5	27222.2	inf
4509	1	-1798.98	-1406.68	-392.302	1033.29	8246.75	12968.3	31108.6	inf
4510	0	-1778.65	-1390.19	-388.462	3758.12	4209.68	14426.4	28737.6	inf
4511	1	-1796.54	-1405.26	-391.285	1033.29	7585.75	12867.3	30031.1	inf
4512	0	-1781.72	-1392.58	-389.141	4138.16	4842.11	16636.1	29525.9	inf
4513	1	-1793.4	-1404.05	-389.355	1033.29	9181.19	12968.3	28847.1	inf
4514	0	-1785.57	-1395.52	-390.051	4138.16	4842.11	17609.9	31842.6	inf
4515	1	-1795.65	-1403.94	-391.709	1081.48	7974.89	12968.3	25480.3	inf
4516	0	-1784.31	-1396.74	-387.569	3273.01	3829.79	16385.4	25596.3	inf
4517	1	-1800.11	-1406.82	-393.299	1033.29	6125.64	13932.1	25480.3	inf
4518	0	-1788.37	-1395.37	-392.998	4651.53	5442.81	23286.6	36376.9	inf
4519	1	-1793.28	-1403.71	-389.573	1113.27	11866.6	14743.3	27452.8	inf
4520	0	-1792.86	-1397.34	-395.513	4651.53	5442.81	18991.5	36030.8	inf
4521	1	-1796.16	-1403.13	-393.038	1765.71	10578.1	17485.6	29784.8	inf
4522	0	-1783.06	-1391.67	-391.396	4395.81	4938.32	16937.8	30247.9	inf
4523	1	-1807.93	-1408	-399.927	4578.79	13048.2	23127.1	34562.9	inf
4524	0	-1783.73	-1391.34	-392.392	4395.81	4938.32	16937.8	33757.2	inf
4525	1	-1799.72	-1405.1	-394.622	2726.82	9621.71	13833.5	20686.9	inf
4526	0	-1779.12	-1391.02	-388.109	3698.17	4212.97	17132.5	31981.2	inf
4527	1	-1802.13	-1409.48	-392.644	1856.99	8277.23	15209.2	20686.9	inf
4528	0	-1775.96	-1390.23	-385.732	3698.17	4355.91	17132.5	23003.1	inf
4529	1	-1803.02	-1407.49	-395.531	895.38	6346.68	13851.9	20686.9	inf
4530	0	-1778.36	-1391.38	-386.973	4139.96	5078.75	19179.1	25751	inf
4531	1	-1809.61	-1408.76	-400.853	2092.37	10963.4	18308.7	25418.4	inf
4532	0	-1779.59	-1390.57	-389.017	3418.5	5062.66	19179.1	25669.4	inf
4533	1	-1796.42	-1409	-387.424	2216.68	7786.89	10939	15108.8	inf
4534	0	-1771.76	-1392.52	-379.235	1714.41	2893.51	10565.2	12886.4	inf
4535	1	-1792	-1407.63	-384.367	1969.78	7176	12361.2	15143.2	inf
4536	0	-1785.83	-1396.19	-389.639	2762.5	4673.53	17064.8	20813.8	inf
4537	1	-1792.16	-1407.53	-384.633	1198.55	6340.72	11534.4	15114.3	inf
4538	0	-1791.85	-1397.36	-394.488	1780.32	7346.3	17064.8	20813.8	inf
4539	1	-1800.44	-1406.59	-393.853	1577.46	9201.97	12960.7	19892.5	inf
4540	0	-1786.77	-1392.08	-394.695	1949.7	5851.89	11803.7	20813.8	inf
4541	1	-1801.34	-1403.51	-397.823	2368.07	13813.9	17443.5	34392.2	inf
4542	0	-1787.29	-1390.24	-397.052	3616.15	11048.9	13177.5	20813.8	inf
4543	1	-1801.06	-1403.89	-397.166	1650.12	15295.3	17443.5	34392.2	inf
4544	0	-1792.61	-1393.02	-399.593	4172.17	13310.4	15689.5	29377.9	inf
4545	1	-1805.75	-1403.53	-402.22	1315.72	15571.7	18771.8	34392.2	inf
4546	0	-1792.84	-1390.95	-401.887	4003.79	13310.4	15689.5	46130.8	inf
4547	1	-1806.21	-1403.98	-402.232	1770.54	16708	20141.6	36901.9	inf
4548	0	-1796.5	-1395.09	-401.414	2544.36	11987.2	14129.8	42913.4	inf
4549	1	-1807.73	-1406.59	-401.135	1770.54	18095.5	24075.2	36901.9	inf
4550	0	-1793.72	-1394.79	-398.933	5191.52	12254.2	14129.8	35362.3	inf
4551	1	-1811.09	-1409.33	-401.762	1973.07	18073.5	24236.9	36857.1	inf
4552	0	-1790.43	-1396.17	-394.26	4466.57	10313.3	11790.4	40026.6	inf
4553	1	-1801.47	-1408	-393.469	1440.11	11999.9	17690.2	26901.5	inf
4554	0	-1794.75	-1396.97	-397.787	3284.64	10313.3	11790.4	46923.8	inf
4555	1	-1801.85	-1405.97	-395.882	1341.92	14480	21098.6	31403.9	inf
4556	0	-1786.7	-1397.2	-389.504	3057.42	10814.4	11488.4	41429.7	inf
4557	1	-1804.18	-1406.06	-398.115	2030.42	17299.1	23205.1	30091.7	inf
4558	0	-1790.11	-1399.56	-390.542	3715.82	10814.4	11488.4	46623.5	inf
4559	1	-1803.17	-1407.17	-395.997	2319.61	18530.2	23205.1	30293.2	inf
4560	0	-1792.83	-1396.57	-396.265	3668.5	9361.03	11098.3	53331.9	inf
4561	1	-1795.3	-1407.68	-387.616	1781.06	14255.8	17852.3	23305.4	inf
4562	0	-1788.42	-1393.47	-394.951	3353.31	7443.69	11862.1	43119.8	inf
4563	1	-1793.15	-1404.2	-388.949	1934.29	14255.8	15715.9	26990.3	inf
4564	0	-1788.08	-1393.15	-394.935	4456.46	7103.46	11458.9	38264.5	inf
4565	1	-1784.31	-1403.5	-380.807	943.302	10715.1	12341.6	18539.7	inf
4566	0	-1787.09	-1395.5	-391.592	3499.99	7220.81	9090.32	35611.7	inf
4567	1	-1787.3	-1402.77	-384.531	943.302	10715.1	13415.6	18003.9	inf
4568	0	-1781.89	-1389.92	-391.965	3962.92	8399.32	9904.3	42614.2	inf
4569	1	-1799.34	-1402.94	-396.407	1407.79	15991.2	21159.9	27668.8	inf
4570	0	-1776.57	-1389.24	-387.323	1395.23	7331.29	8644.91	37195.6	inf
4571	1	-1801.12	-1404.02	-397.097	1371.81	12278.3	21693.2	27371.6	inf
4572	0	-1778.25	-1391.53	-386.72	1004.37	6874.92	8160.22	40409.1	inf
4573	1	-1801.32	-1404.1	-397.218	1096.61	13802.9	20072	25332.7	inf
4574	0	-1782.97	-1395.37	-387.598	2032	6767.83	8160.22	40409.1	inf
4575	1	-1800.14	-1405.46	-394.682	1096.61	13946.4	19128.3	24121.5	inf
4576	0	-1784.26	-1398.85	-385.409	3039.44	6874.92	7662.88	39004.8	inf
4577	1	-1801.57	-1404.76	-396.814	959.598	5616.7	15514.5	31967.1	inf
4578	0	-1783.26	-1399.39	-383.874	1021.8	7791.78	8292.4	41749.8	inf
4579	1	-1801.58	-1405.96	-395.628	956.578	5892.43	10248.8	31435.9	inf
4580	0	-1783.33	-1396.66	-386.675	2067.15	7101.51	8292.4	39549.4	inf
4581	1	-1802.3	-1405.67	-396.631	875.407	5932.31	9142.32	22018.3	inf
4582	0	-1788.78	-1398.58	-390.201	2575.51	8659.4	10446.7	50908.7	inf
4583	1	-1793.6	-1400.93	-392.671	1221.15	7898.98	11296.9	30714.5	inf
4584	0	-1782.45	-1393.34	-389.105	2359.74	7933.95	9264.44	46643.8	inf
4585	1	-1802.19	-1407.75	-394.449	1352.62	8555.02	11296.9	31958.1	inf
4586	0	-1794.25	-1394.94	-399.306	2835.72	8775.52	11155.7	56165.9	inf
4587	1	-1797.03	-1406.03	-391.002	1318.42	7794.07	11220.4	29109.8	inf
4588	0	-1779.74	-1392.17	-387.568	2290.9	5867.33	7458.75	31520.8	inf
4589	1	-1810.86	-1408.34	-402.512	4613.65	12819.1	16464.2	44569.2	inf
4590	0	-1798.13	-1392.88	-405.247	3429.14	10090.4	13696.5	57881.4	inf
4591	1	-1813.96	-1406.91	-407.052	8879.08	13528.5	19812.7	40794.3	inf
4592	0	-1790	-1393.49	-396.511	1739.8	8187.92	16473	42636.9	inf
4593	1	-1806.22	-1403.6	-402.612	3725.33	13543.2	19759.5	31019.5	inf
4594	0	-1792.89	-1395.59	-397.306	2152.36	7582.34	11898.7	41427.6	inf
4595	1	-1810.33	-1407.34	-402.994	5272.57	14352.4	21000.8	36665.2	inf
4596	0	-1799.21	-1397.34	-401.865	2391.54	9919.41	38151.2	44410.5	inf
4597	1	-1807.7	-1406.34	-401.355	5799.76	15787.5	17171.7	45856.1	inf
4598	0	-1802.98	-1401.54	-401.44	2667.39	8218.58	40191.4	47035.6	inf
4599	1	-1805.69	-1405.79	-399.9	5701.75	15428.6	16704.7	48150.2	inf
4600	0	-1795.21	-1396.77	-398.446	2376.89	7920.22	38047.9	50559.3	inf
4601	1	-1799.09	-1403.94	-395.157	4429.29	11023.6	11896.9	34292.2	inf
4602	0	-1789.95	-1393.9	-396.054	1988.34	7920.22	40191.4	50559.3	inf
4603	1	-1805.15	-1406.86	-398.294	6848.64	10334	11540.9	31826.9	inf
4604	0	-1783.78	-1390.47	-393.311	1122.93	6911.9	17462.1	24392.7	inf
4605	1	-1807.38	-1409.27	-398.114	7854.97	10334	11540.9	31089.3	inf
4606	0	-1799.89	-1398.93	-400.967	3732.27	14083.5	43389.7	50735.7	inf
4607	1	-1805.45	-1407.1	-398.351	5670.23	9448.87	13056	28744.4	inf
4608	0	-1803.58	-1399.47	-404.111	4049.48	13331.4	43286.5	47210.8	inf
4609	1	-1805.99	-1408.12	-397.874	4091.64	8152.26	17032.3	29227.1	inf
4610	0	-1798.59	-1398.97	-399.618	1331.32	9308.67	42589.6	48847	inf
4611	1	-1808.58	-1404.37	-404.213	7170.13	12715.5	22916.1	38920.4	inf
4612	0	-1797	-1399.72	-397.282	1034.27	7551.32	32168.8	39252.7	inf
4613	1	-1805.91	-1403.88	-402.03	5315.31	8123.83	14284.4	33345.5	inf
4614	0	-1798.38	-1399.99	-398.384	1644.83	13908.2	32777	38639.9	inf
4615	1	-1815.33	-1411.86	-403.47	6717.63	18445.1	21691.7	27698.1	inf
4616	0	-1800.43	-1400.45	-399.978	804.613	15432.3	41054.7	49165.9	inf
4617	1	-1815	-1408.83	-406.175	6781.05	14464.6	19492.9	32368.5	inf
4618	0	-1791.32	-1396.15	-395.178	502.655	14100.1	28944.7	34282.3	inf
4619	1	-1811.49	-1408.69	-402.793	7976.75	14464.6	19492.9	32368.5	inf
4620	0	-1786.43	-1393.61	-392.814	908.943	15614.8	31614.7	37859.9	inf
4621	1	-1810.36	-1411.21	-399.147	5217.66	12804.8	19253.9	26346.3	inf
4622	0	-1787.62	-1393.7	-393.916	940.187	15614.8	30936.8	37859.9	inf
4623	1	-1808.48	-1408.29	-400.196	4139.98	18008.3	21257.8	29196.2	inf
4624	0	-1786.14	-1393.44	-392.703	1035.35	15935.4	30936.8	34554.6	inf
4625	1	-1813.22	-1408.59	-404.631	4662.97	15463.6	19807.6	37290.9	inf
4626	0	-1783.71	-1392	-391.714	752.079	17615.5	26747.9	32281.4	inf
4627	1	-1815.2	-1408.8	-406.403	2050.24	13301.5	20266.8	38115.9	inf
4628	0	-1788.89	-1395.46	-393.437	1066.85	7415.78	34050.4	37721.7	inf
4629	1	-1816.51	-1409.31	-407.195	5631.59	15086.5	19510.8	41356	inf
4630	0	-1784.61	-1390.16	-394.448	787.559	6966.89	33267.4	38253.7	inf
4631	1	-1811.88	-1408.77	-403.113	4340.21	15086.5	18616.3	37363.9	inf
4632	0	-1790.89	-1394.13	-396.762	787.559	7196.49	33668.9	43696.9	inf
4633	1	-1811.78	-1411.61	-400.173	1925.14	14986.8	18993.9	37117.1	inf
4634	0	-1790.59	-1393.83	-396.761	923.545	7479.72	39365.3	44103.8	inf
4635	1	-1811.63	-1409.65	-401.973	3623.59	11751	15394.9	34331.1	inf
4636	0	-1793.15	-1394.67	-398.478	627.059	7479.72	40083.7	53084.6	inf
4637	1	-1808.46	-1410.12	-398.335	5757.84	8646.92	12775.6	20994.4	inf
4638	0	-1794.48	-1393.7	-400.784	923.545	9003.4	37650.6	53084.6	inf
4639	1	-1803.73	-1407.82	-395.905	7159.66	10308.2	12727.1	24860	inf
4640	0	-1801.86	-1396.96	-404.9	923.545	10154.5	32686.3	47551.5	inf
4641	1	-1803.71	-1407.84	-395.874	5498.35	9909.4	13147.8	24860	inf
4642	0	-1788.27	-1394.32	-393.955	748.108	7729.11	22940	35112.8	inf
4643	1	-1807.78	-1407.83	-399.945	6962.22	11739.2	16704.1	26656.6	inf
4644	0	-1788.35	-1391.82	-396.535	923.288	8183.63	20491.8	32692.9	inf
4645	1	-1809.6	-1411.76	-397.839	9511.73	11981.6	16704.1	26656.6	inf
4646	0	-1783.13	-1394.91	-388.219	645.001	6551.95	18329.8	26680.7	inf
4647	1	-1803.63	-1409.83	-393.8	3663.4	9548.39	11981.6	18420.3	inf
4648	0	-1782.32	-1392.2	-390.121	645.001	7132.77	17405.8	26680.7	inf
4649	1	-1817.28	-1411.73	-405.554	5727.88	13037.9	19147	30315.7	inf
4650	0	-1787	-1392.34	-394.668	811.764	12086.6	18617.3	33578.8	inf
4651	1	-1811.89	-1407.77	-404.126	8239.79	13037.9	15411.9	30315.7	inf
4652	0	-1792.74	-1393.97	-398.775	1255.73	5994.98	27221.9	44290.4	inf
4653	1	-1810.71	-1405.88	-404.826	5636.57	10791.5	15292.7	42241.8	inf
4654	0	-1786.33	-1393.57	-392.762	989.521	6572.9	15558.7	34901	inf
4655	1	-1813.29	-1406.67	-406.612	4499.9	10822.4	17934.3	49538.6	inf
4656	0	-1798.64	-1398.59	-400.05	1430.1	12130.6	24716.2	50440.5	inf
4657	1	-1812.54	-1404.1	-408.439	5392.04	14844.9	18954.8	49538.6	inf
4658	0	-1792.75	-1396.77	-395.982	1180.11	7050.74	14365.9	29317.7	inf
4659	1	-1806.6	-1402.6	-403.996	3935.01	10833.5	15458.7	37716.9	inf
4660	0	-1783.27	-1394.5	-388.769	917.542	3851.87	14763.9	25238.6	inf
4661	1	-1806.58	-1401.78	-404.805	8849.06	11919.6	14089.5	40112.8	inf
4662	0	-1782.05	-1396.87	-385.173	1125.14	3837.03	9222.13	25238.6	inf
4663	1	-1812.71	-1403.54	-409.169	8495.76	14131	16703.4	47723.8	inf
4664	0	-1786.19	-1397.29	-388.899	1211.05	4679.05	12011	28928.1	inf
4665	1	-1812.13	-1405.01	-407.115	8116.75	13883	16356.7	50326.1	inf
4666	0	-1787.41	-1396.5	-390.909	2728.8	5489.68	10700.8	18467.5	inf
4667	1	-1811.63	-1405.5	-406.125	8090.98	15051.9	21860.4	40143	inf
4668	0	-1790.02	-1396.9	-393.123	1684.95	5663.74	12477	26644	inf
