Iteration	Posterior	Likelihood	Prior	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]
987	-1822.16	-1418.95	-403.211	183744	282162	347358	185690	207669	26260.5
988	-1819.16	-1420.56	-398.597	358312	282162	138662	248079	207669	26260.5
989	-1818.66	-1421.18	-397.478	248117	142607	187974	248079	199624	20587
990	-1821.24	-1416.63	-404.607	248117	77793.1	187974	248079	103323	27975
991	-1817.89	-1412.31	-405.584	248117	196255	195146	248079	470347	27975
992	-1809.33	-1407.19	-402.144	248117	196255	470946	159033	470347	27975
993	-1811.41	-1405.4	-406.011	148610	196255	388482	159033	470347	41502.5
994	-1812.04	-1407.68	-404.355	103853	275568	283839	159033	470347	283242
995	-1815.9	-1411.59	-404.313	146624	399276	592178	159033	295592	208629
996	-1813.26	-1407.15	-406.11	149151	379177	592178	159033	507578	354841
997	-1815.06	-1409.28	-405.78	149151	397889	592178	159033	244609	93494.6
998	-1816.24	-1411.98	-404.265	86662.8	657457	415002	129482	244609	269596
999	-1817.57	-1410.04	-407.529	186076	657457	235096	129482	327043	269596
1000	-1812.8	-1407.98	-404.813	99531.1	657457	235096	129482	539438	241261
1001	-1818.51	-1414.31	-404.198	350922	903212	251055	129482	216012	241261
1002	-1817.92	-1412.38	-405.541	160556	903212	251055	82863.1	216012	241261
1003	-1807.45	-1405.4	-402.05	428135	827702	149125	82863.1	216012	172266
1004	-1806.96	-1407.44	-399.519	162941	195706	428387	82863.1	122430	70774.8
1005	-1804.85	-1405.92	-398.927	162941	325384	428387	82863.1	124865	76428.8
1006	-1804.65	-1406.49	-398.165	219065	325384	183902	82863.1	124865	18233.3
1007	-1805.56	-1404.22	-401.337	136974	325384	183902	82863.1	124865	218842
1008	-1799.18	-1402.58	-396.604	141629	325384	183902	113663	314341	259648
1009	-1807.38	-1407.17	-400.211	167227	325384	183902	465252	314341	259648
1010	-1817.37	-1409.8	-407.567	167227	259890	183902	465252	86662.7	259648
1011	-1800.74	-1408.85	-391.891	150307	180474	183902	465252	86662.7	259648
1012	-1794.2	-1403.16	-391.048	150307	180474	183902	134332	112391	210652
1013	-1809.12	-1409.8	-399.317	150307	90774.6	169415	134332	175735	213184
1014	-1799.16	-1404.65	-394.505	150307	170662	107955	464115	97573.3	213184
1015	-1800.89	-1405.21	-395.674	150307	185022	84268.7	466734	97573.3	218950
1016	-1801.1	-1406.38	-394.729	150307	185022	52784.4	230123	97573.3	287290
1017	-1800.91	-1405.04	-395.866	150307	262877	26367.9	424546	209121	151178
1018	-1792.74	-1402.25	-390.492	150307	262877	74688.4	424546	191925	155831
1019	-1801.31	-1403.81	-397.505	150307	262877	84893.2	454708	168660	65876.6
1020	-1802.66	-1402.95	-399.712	82316.7	262877	268816	459338	192223	482793
1021	-1795.47	-1402.78	-392.698	82316.7	184084	109984	290621	221709	462565
1022	-1796.05	-1401.37	-394.685	62122.9	184084	61029.4	653862	221709	914658
1023	-1796.1	-1401.4	-394.699	72827	184084	65497.8	570257	221709	914658
1024	-1799.45	-1406.52	-392.932	91131.5	209997	65497.8	155437	221709	914658
1025	-1792.07	-1408.79	-383.276	156333	91064.8	65497.8	141997	33541.1	914658
1026	-1802.82	-1407.21	-395.609	191964	123422	65497.8	141997	90427.8	914658
1027	-1808.32	-1405.58	-402.744	201981	303458	85085	441242	90427.8	914658
1028	-1802.88	-1406.11	-396.767	201981	137853	41852.8	174256	90427.8	962822
1029	-1804.35	-1408.59	-395.76	201981	137853	41852.8	174256	465545	962822
1030	-1801.07	-1405.91	-395.159	201981	137853	41852.8	279240	183276	962822
1031	-1800.46	-1408.37	-392.086	201981	137853	36172.2	64077.4	183276	962822
1032	-1790.75	-1407.31	-383.445	507795	145968	36172.2	92071.7	183276	962822
1033	-1796.68	-1409.53	-387.149	507795	112786	64244.6	37711.8	253565	466413
1034	-1792.44	-1409.96	-382.477	182892	73097.8	26491.7	62743.3	253565	784232
1035	-1796.14	-1413.72	-382.429	182892	50604.5	23397.9	100005	253565	784232
1036	-1802.25	-1410.09	-392.158	182892	50604.5	50012.5	68370.7	253565	784232
1037	-1794.83	-1407.46	-387.377	182892	49404.6	50012.5	101733	253565	159363
1038	-1791.16	-1406.51	-384.656	100442	70307.2	50012.5	101733	182468	38326.9
1039	-1795.1	-1408.16	-386.945	286158	70307.2	50012.5	255326	204162	15539.7
1040	-1785.43	-1402.29	-383.14	285834	245445	18227.7	61694	204162	15539.7
1041	-1788.45	-1400.9	-387.548	102843	226327	18227.7	160180	204162	513928
1042	-1790.88	-1401.09	-389.788	87695.9	226327	18227.7	186919	313508	513928
1043	-1792.14	-1401.69	-390.449	469827	288239	42110.5	186919	66013.9	736671
1044	-1797.31	-1402.15	-395.157	289689	665189	53772.1	170367	66013.9	736671
1045	-1791.38	-1399.04	-392.345	278606	665189	53772.1	170367	66013.9	736671
1046	-1791.42	-1401.13	-390.29	278606	181210	30385.7	170367	47244.5	730414
1047	-1794.53	-1400.11	-394.416	465489	426296	30385.7	360445	71843.3	613709
1048	-1798.19	-1401.63	-396.557	345377	246044	97409.3	153881	71843.3	613709
1049	-1798.6	-1404.17	-394.423	215333	246044	97409.3	232962	71843.3	613709
1050	-1799.77	-1404.4	-395.376	89334.2	836539	65267	209155	71843.3	613709
1051	-1798.49	-1405.6	-392.885	136670	815288	65267	100412	45191.3	613709
1052	-1792.08	-1401.52	-390.56	136670	278574	65267	98046.4	179518	613709
1053	-1802.45	-1401.86	-400.591	136670	278574	343555	98046.4	179518	324422
1054	-1802.23	-1403.05	-399.183	211059	306945	128499	98046.4	182268	324422
1055	-1808.51	-1406.71	-401.805	233807	360313	100070	98046.4	585551	272550
1056	-1805.28	-1404.23	-401.048	399657	458708	100070	98046.4	695861	272550
1057	-1805.8	-1410.18	-395.62	399657	337967	46735	98046.4	226360	484965
1058	-1808.36	-1410.84	-397.52	406739	337967	46735	98046.4	444278	400298
1059	-1808.34	-1412.04	-396.294	440037	156114	42100.5	98046.4	444278	521096
1060	-1809.85	-1413.46	-396.387	599616	156114	27998.6	98046.4	114100	521096
1061	-1796.98	-1409.28	-387.699	615575	156114	23419.3	34258.3	413418	487398
1062	-1795.04	-1408.26	-386.781	866637	156114	66179.9	34258.3	205880	273552
1063	-1790.85	-1405.19	-385.659	249088	60174.7	33606.3	34258.3	205880	647150
1064	-1781.41	-1406.17	-375.238	249088	60174.7	13810.6	47763.3	82355.6	410283
1065	-1778.31	-1407.47	-370.847	193971	60174.7	13810.6	14244.1	82355.6	286099
1066	-1790.45	-1405.63	-384.813	764176	60174.7	13810.6	79045.2	82355.6	286099
1067	-1794.02	-1408	-386.013	678861	60174.7	13810.6	79045.2	78135.9	329773
1068	-1796.37	-1408.09	-388.28	678861	332819	7929.14	79045.2	78135.9	329773
1069	-1808.88	-1413.17	-395.711	678861	935341	6937.29	102064	193234	154605
1070	-1796.88	-1408.93	-387.953	678861	634356	9358.29	197602	98686.3	154605
1071	-1810.54	-1411.69	-398.85	678861	839409	16742.4	215971	380287	965918
1072	-1808.53	-1415.03	-393.498	546299	839409	11281.2	100940	182978	965918
1073	-1805.83	-1412.76	-393.074	546299	839409	6782.62	52612.9	215241	952172
1074	-1805.56	-1411.3	-394.256	546299	839409	21609.9	100937	302770	952172
1075	-1799.98	-1409.85	-390.132	393330	839409	7674.34	89663.3	302770	952172
1076	-1800.46	-1406.55	-393.908	393330	839409	9482.14	89663.3	154126	952172
1077	-1796.42	-1406.6	-389.815	230734	839409	3116.63	112418	235060	109031
1078	-1801.83	-1412.34	-389.489	229800	869735	3701.92	112418	397587	623958
1079	-1803.53	-1412.66	-390.872	521427	491361	3701.92	128349	417344	351300
1080	-1800.94	-1412.12	-388.819	135933	491361	14340.6	135749	413927	351300
1081	-1807.38	-1412.42	-394.952	64252.8	491361	3297.58	711230	364721	351300
1082	-1806.28	-1413.55	-392.735	64252.8	491361	10101.2	588029	198993	351300
1083	-1806.08	-1413.9	-392.176	64252.8	898544	10101.2	588029	537060	351300
1084	-1801.06	-1410.45	-390.607	64252.8	898544	10101.2	409458	143215	351300
1085	-1800.43	-1408.75	-391.684	122363	898544	16684.5	409458	255179	539482
1086	-1804.14	-1412.11	-392.037	128542	174795	15662.6	409458	412316	539482
1087	-1802.65	-1406.94	-395.709	198920	344892	17109.5	885972	563657	539482
1088	-1795.21	-1405.68	-389.532	105562	344892	31699.8	351662	230021	920462
1089	-1799.62	-1404.89	-394.727	386238	344892	34381.1	187263	193713	920462
1090	-1803.73	-1406.9	-396.823	331431	401959	34381.1	187263	193713	920462
1091	-1807.65	-1408.25	-399.409	331431	734740	34381.1	187263	201697	503796
1092	-1799.69	-1404.35	-395.341	326412	453977	14565.1	187263	201697	158057
1093	-1801.55	-1405.11	-396.444	326412	625482	14565.1	142514	237611	158057
1094	-1802.73	-1407.44	-395.292	87682.5	592354	13216.2	142514	534221	197813
1095	-1782.29	-1404.86	-377.422	87682.5	207993	7841.21	142514	198597	995106
1096	-1782.88	-1403.66	-379.22	87682.5	301654	7841.21	142514	116962	995106
1097	-1782.32	-1403.07	-379.25	56440.5	301654	7841.21	80273.3	155001	995106
1098	-1781.73	-1403.17	-378.555	47939.4	301654	7841.21	67317.4	155001	995106
1099	-1777.31	-1400.63	-376.683	49967.7	301654	7841.21	67317.4	289272	852125
1100	-1780.87	-1404.3	-376.569	39224.3	301654	17504.4	67317.4	91537.1	852125
1101	-1786.05	-1403.72	-382.331	39224.3	573321	8543.18	112533	246426	852125
1102	-1787.46	-1405.9	-381.556	39224.3	478524	8543.18	81800.5	169884	852125
1103	-1783.03	-1404.7	-378.332	39224.3	478524	8543.18	66984.4	169884	852125
1104	-1778.04	-1403.75	-374.289	71345.5	192179	8543.18	50967.7	105986	852125
1105	-1781.26	-1406.09	-375.173	58368.4	114513	8543.18	50967.7	105986	852125
1106	-1778.88	-1402	-376.878	58368.4	268912	14879.8	62506.7	105986	852125
1107	-1782.46	-1401.62	-380.84	77743.9	263137	24570	62506.7	92829.6	988789
1108	-1788.71	-1408.82	-379.887	77743.9	145333	24570	71265.1	210007	977361
1109	-1793.2	-1405.03	-388.162	122314	258229	24570	71265.1	210007	395431
1110	-1800.23	-1409.83	-390.397	204717	258229	21417	96729.5	264317	395431
1111	-1788.94	-1402.51	-386.427	204717	449196	15671.3	96691.9	189974	395431
1112	-1790.31	-1401.65	-388.668	204717	135082	26313	183602	189974	799111
1113	-1804.09	-1404.48	-399.607	438878	133982	26313	288335	189974	799111
1114	-1807.95	-1404.98	-402.972	438878	133982	26313	866416	189974	799111
1115	-1795.91	-1402.95	-392.955	438878	133982	41581.5	172190	189974	799111
1116	-1798.35	-1402.25	-396.102	438878	493116	41581.5	172190	189625	799111
1117	-1798.19	-1402.27	-395.927	438878	493116	41581.5	172190	189625	339826
1118	-1801.43	-1402.3	-399.129	438878	173366	41581.5	654270	189625	484781
1119	-1790.84	-1402.34	-388.5	438878	88586.2	39721.2	112259	195858	484781
1120	-1792.35	-1405.44	-386.902	438878	77525.7	37178.7	69580.6	195858	210157
1121	-1797.29	-1407.54	-389.751	438878	77525.7	8108.8	733349	150569	587849
1122	-1792.01	-1407.04	-384.973	438878	77525.7	7569.24	201192	36886.1	165683
1123	-1787.87	-1405.61	-382.26	283734	76987.4	20971.4	201192	73734	165683
1124	-1786.26	-1403.15	-383.101	335413	76987.4	12213.6	95065.1	158237	811392
1125	-1786.85	-1407.54	-379.305	873556	76987.4	12213.6	56758.3	158237	811392
1126	-1790.48	-1410.87	-379.612	309350	310293	6826.78	29006.6	192792	811392
1127	-1789.6	-1409.1	-380.495	252853	310293	6890.94	29006.6	192792	539888
1128	-1788.22	-1407.01	-381.203	244191	310293	20910.7	52434	161789	539888
1129	-1785.5	-1405.27	-380.227	92835.6	179270	20910.7	52434	172841	258047
1130	-1793.33	-1408.34	-384.984	92835.6	158221	20910.7	52434	135729	719033
1131	-1788.81	-1407.16	-381.654	367627	291129	10835	68228.8	144311	719033
1132	-1790.05	-1407.46	-382.583	139415	580205	11606.5	68228.8	144311	396868
1133	-1792.75	-1408.46	-384.289	244655	381815	11606.5	32990.6	209952	334454
1134	-1790.45	-1406.89	-383.557	244655	321857	13757.6	28253.2	232477	150634
1135	-1788.11	-1405.42	-382.691	233607	676316	13757.6	28253.2	251994	150634
1136	-1793.4	-1406.3	-387.098	233607	676316	8660.07	78164.4	146418	397556
1137	-1789.99	-1404.93	-385.06	402020	360237	5140.39	40914.7	146418	397556
1138	-1788.56	-1404.14	-384.415	402020	360237	24560.5	48366.4	185873	678331
1139	-1785.22	-1401.43	-383.79	402020	211533	14081.9	39919.1	185873	199460
1140	-1794.67	-1402.2	-392.466	277150	211533	34868.8	194308	189580	199460
1141	-1801.45	-1407.23	-394.218	277150	92666.5	40361.7	180431	189580	647265
1142	-1803.34	-1404.16	-399.177	277150	117969	39225.5	180431	93309	327763
1143	-1805.47	-1406.82	-398.65	277150	117969	27651.2	240101	151051	327763
1144	-1801.3	-1402.82	-398.479	277150	117969	27651.2	215450	151051	327763
1145	-1803.16	-1404.75	-398.414	277150	268712	27651.2	215450	265075	327763
1146	-1804.22	-1406.74	-397.481	561385	268712	27651.2	181489	214950	170924
1147	-1796.47	-1404.73	-391.746	561385	109167	27651.2	181489	214950	138214
1148	-1800.9	-1402.16	-398.734	561385	74254	80254	153469	250540	430389
1149	-1799.68	-1400.56	-399.116	853902	144883	80254	202216	331802	600820
1150	-1805.85	-1410.2	-395.644	853902	223442	41814.3	202216	73652.4	719815
1151	-1799.39	-1406.24	-393.151	853902	89954.9	76155.9	313216	107120	964023
1152	-1805.6	-1404.35	-401.256	853902	110225	76155.9	177728	447501	964023
1153	-1809.81	-1406.44	-403.367	853902	278964	76155.9	177728	83935.7	945282
1154	-1806.64	-1404.33	-402.314	752800	345776	76155.9	177728	224972	945282
1155	-1812.31	-1407.75	-404.562	752800	248863	165149	168778	245900	945282
1156	-1803.01	-1403.96	-399.054	752800	75679.4	50545.8	306277	245900	372298
1157	-1796.51	-1402.79	-393.717	752800	75679.4	204280	71235.4	87311.2	489735
1158	-1797.36	-1404.66	-392.697	680093	52233.3	136254	48883.4	87311.2	489735
1159	-1793.26	-1406.41	-386.844	196697	91280.5	136254	16058.2	87311.2	489735
1160	-1786.77	-1401.79	-384.973	314379	96760.5	136254	16058.2	87311.2	489735
1161	-1784.36	-1401.89	-382.47	211090	36072.5	136254	16058.2	276324	992384
1162	-1782.02	-1400.91	-381.103	211090	46577.1	136254	16058.2	276324	851375
1163	-1782.75	-1402.91	-379.847	121170	54704.6	43553.6	36939.7	276324	31918.1
1164	-1789.2	-1403.07	-386.138	153777	54704.6	43553.6	36939.7	276324	21921.9
1165	-1789.72	-1404.93	-384.787	153777	50072.5	43553.6	76943	242195	21921.9
1166	-1788.19	-1404.24	-383.954	167221	75659.2	30964.9	51073.8	471370	61764.6
1167	-1800.02	-1409.14	-390.873	167221	242615	76843.3	51073.8	471370	67084.2
1168	-1798.44	-1409.76	-388.683	167221	140226	120709	38896.3	445973	242883
1169	-1802.69	-1408.84	-393.854	167221	154738	120709	38896.3	102372	157041
1170	-1802.53	-1407.62	-394.905	303669	154738	120709	38896.3	220342	157041
1171	-1801.95	-1406.88	-395.07	303669	98631.8	120709	38896.3	220342	458197
1172	-1800.4	-1406.82	-393.574	269837	98631.8	184717	40148	140988	941254
1173	-1799.07	-1410.26	-388.806	269837	246096	44950.5	30695.2	140988	681559
1174	-1787.77	-1405.09	-382.676	205854	396676	38394.7	26370.9	147516	681559
1175	-1790.69	-1404.96	-385.733	205854	219663	84777.9	74815.2	125754	609028
1176	-1798.06	-1406.12	-391.949	205854	808600	273375	58154.5	164148	609028
1177	-1805.6	-1410.19	-395.409	205854	195363	55904.2	106797	184911	472707
1178	-1804.88	-1409.63	-395.246	205854	103927	30589.6	333528	648388	472707
1179	-1793.55	-1405.47	-388.083	200666	103927	21072.8	213391	228159	340348
1180	-1802.3	-1409.6	-392.691	361618	233891	39487.8	118072	80913.4	507751
1181	-1794.36	-1406.39	-387.968	184562	70174.1	39487.8	173221	144721	552274
1182	-1799.02	-1409.49	-389.527	427013	163618	31572.8	173221	144721	515171
1183	-1815.95	-1413.71	-402.233	221278	163618	82907.3	173221	152932	515171
1184	-1819.3	-1414.99	-404.305	221278	163618	141761	173221	329557	333125
1185	-1819.36	-1419.06	-400.299	291955	157612	141761	161280	228105	333125
1186	-1797.34	-1406.5	-390.839	160432	157612	55562.1	203193	76635.4	722633
1187	-1795.57	-1406.01	-389.56	91459.4	206156	64710.3	221904	75277.4	269272
1188	-1796.77	-1411.17	-385.605	91459.4	507332	20993	256614	32897.5	134946
1189	-1802.44	-1409.36	-393.084	91459.4	310842	75105.9	417100	32897.5	626117
1190	-1800.74	-1405.37	-395.368	133448	127121	75105.9	417100	32897.5	179849
1191	-1795.32	-1406.16	-389.156	260531	127121	69727.7	116942	32897.5	50576.8
1192	-1802.18	-1404.97	-397.213	228087	350028	69727.7	269243	38102.7	50576.8
1193	-1800.82	-1404.49	-396.327	228087	350028	192349	265366	38102.7	37784.3
1194	-1795.31	-1403.73	-391.581	98202.9	350028	192349	216584	38102.7	992998
1195	-1797.77	-1401.78	-395.991	68379.6	723231	192349	220093	150513	992998
1196	-1797.39	-1401.96	-395.43	68379.6	259957	192349	344662	144910	139297
1197	-1797.55	-1400.78	-396.769	93283.4	334711	292158	344662	55036.3	30464.2
1198	-1799.41	-1402.87	-396.532	105711	249863	280846	173558	78200.8	150585
1199	-1797.15	-1403.69	-393.465	123923	275830	173911	101855	142493	595016
1200	-1795.44	-1404.17	-391.277	53918	275830	173911	101855	142493	520721
1201	-1799.88	-1403.2	-396.688	53918	484913	173911	291619	142493	501268
1202	-1802.7	-1401.6	-401.098	266746	484913	173911	291619	142493	501268
1203	-1809.71	-1402.16	-407.55	266746	740472	804618	291619	142493	581613
1204	-1806.03	-1402	-404.031	266746	532288	211308	119941	36131.2	581613
1205	-1794.23	-1399.94	-394.291	92696.3	532288	204586	119941	72551.2	286384
1206	-1796.59	-1404.23	-392.359	92696.3	104332	74934.6	119941	72551.2	582577
1207	-1792.39	-1399.85	-392.541	92696.3	98734.8	32452.2	119941	132420	998615
1208	-1800.74	-1402.57	-398.167	92696.3	161053	105769	225104	132420	998615
1209	-1791.82	-1402.52	-389.304	84385.6	161053	68872.3	180492	132420	998615
1210	-1801.89	-1406.08	-395.81	366338	161053	68872.3	159733	132420	998615
1211	-1799.93	-1405.13	-394.805	173023	356462	47114.9	124105	132420	998615
1212	-1803.27	-1406.29	-396.975	173023	356462	53866.1	98579.1	324814	998615
1213	-1804.44	-1405.43	-399.012	173023	110798	309940	89508	324814	998615
1214	-1800.19	-1405.23	-394.958	173023	115370	263544	60371.2	87066.1	998615
1215	-1801.5	-1406.5	-394.996	173023	115370	613713	162563	238296	998615
1216	-1810.07	-1408.84	-401.225	262092	115370	451490	162563	184540	246369
1217	-1809.02	-1409.31	-399.706	103447	115370	451490	177649	184540	714912
1218	-1811.9	-1409.37	-402.523	103447	174694	755775	134068	184540	714912
1219	-1813.41	-1407.3	-406.114	103447	442443	481039	135324	401716	714912
1220	-1806.99	-1406.15	-400.838	103447	96474	481039	334821	401716	714912
1221	-1802	-1404.97	-397.033	110302	83918.2	598675	133070	185283	714912
1222	-1805.77	-1407.27	-398.502	104747	83918.2	442317	133070	185283	714912
1223	-1792.79	-1403.34	-389.448	63662.2	147193	563184	84367.2	260357	894365
1224	-1807.47	-1407.93	-399.544	96060	125678	563184	126186	205410	361265
1225	-1796.97	-1404.76	-392.205	30575.4	125678	563184	131257	205410	833364
1226	-1804.25	-1408.37	-395.883	103599	214831	563184	112821	205410	410202
1227	-1802.46	-1405.89	-396.569	79141.5	422687	417815	54873.1	113158	410202
1228	-1807.5	-1410.41	-397.092	79141.5	422687	417815	54873.1	265348	92962.6
1229	-1803.32	-1408.48	-394.84	92609.3	422687	176106	51261.3	265348	226288
1230	-1813.28	-1413.46	-399.818	181412	422687	176106	152192	217901	226288
1231	-1817.8	-1413.42	-404.381	200749	795427	176106	76764.3	217901	968283
1232	-1816.13	-1413.29	-402.839	200749	541780	176106	76764.3	553836	968283
1233	-1815.53	-1412.52	-403.009	200749	697938	91401	76764.3	553836	583917
1234	-1808.14	-1408.61	-399.527	148053	697938	91401	64224.3	351561	583917
1235	-1809.82	-1409.8	-400.021	148053	774020	91401	208230	156665	583917
1236	-1805.34	-1407.88	-397.46	220831	171468	52404.8	208230	156665	766635
1237	-1801.98	-1405.23	-396.752	220831	693884	36890.7	92045.1	173587	766635
1238	-1806.1	-1405.97	-400.131	133402	693884	36890.7	495827	173587	766635
1239	-1799.59	-1404.7	-394.894	133402	615564	36890.7	508086	173587	766635
1240	-1804.87	-1409.95	-394.919	95679.4	373622	36890.7	104619	173587	660822
1241	-1798.61	-1408	-390.606	129017	412867	18720.1	104619	119677	660822
1242	-1799.58	-1408.15	-391.437	129017	412867	18720.1	186652	119677	530488
