Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
674	-1792.15	-1397.09	-395.064	9448.6	11469.9	16422.7	26669.4	inf
675	-1798.32	-1400.29	-398.027	12810.1	14368.3	20436.1	32256.8	inf
676	-1798.06	-1401.32	-396.745	10704.3	13708.5	15933.2	36568.2	inf
677	-1807.66	-1403.94	-403.719	17489	21403.5	25042	66132	inf
678	-1804.64	-1401.26	-403.374	13309	17353.6	21711.8	49171.4	inf
679	-1806.06	-1405.54	-400.522	15592	17785.7	20635.8	54575	inf
680	-1806.05	-1409.09	-396.962	14906.2	16550.4	20685.6	54575	inf
681	-1791.61	-1400.43	-391.181	11103	12590	15358.4	38402.4	inf
682	-1791.56	-1397.85	-393.704	12633.7	13764.1	17081.5	42625.1	inf
683	-1789.56	-1396.65	-392.91	11446.3	12470.5	15724.5	39856.8	inf
684	-1790.57	-1394.06	-396.506	9331.55	10842.5	12616.8	34076.7	inf
685	-1802.87	-1398.86	-404.005	17522.8	19831.4	24180.9	63696.5	inf
686	-1798.89	-1396.26	-402.628	16052.6	18692	22581	54381.3	inf
687	-1805.72	-1399.36	-406.361	15008.7	18786.7	24681.3	46585.5	inf
688	-1798.47	-1399.31	-399.159	15629	18885.9	20441.2	46585.5	inf
689	-1793.82	-1396.4	-397.422	15629	18885.9	20441.2	46585.5	inf
690	-1793.69	-1395.96	-397.73	15629	19116.8	20441.2	55157.2	inf
691	-1801.38	-1403.09	-398.286	16968.9	21351.2	22754.1	63587.3	inf
692	-1795.88	-1395.97	-399.91	16968.9	21505.8	23109.5	49262.5	inf
693	-1796.05	-1397.44	-398.613	16968.9	21505.8	23109.5	45343.7	inf
694	-1793.24	-1397.01	-396.229	14578.3	18236.8	19500.3	38261.9	inf
695	-1792.46	-1397.49	-394.972	12870.4	18147	18944.8	32991.5	inf
696	-1791.34	-1396.45	-394.887	12870.4	18147	18944.8	31034.3	inf
697	-1781.02	-1395.55	-385.472	9083.11	12339.9	13079.8	21902	inf
698	-1799.77	-1398.19	-401.581	15930.1	21641.9	23641.4	31737.3	inf
699	-1791.01	-1398.46	-392.552	6271.5	18967.9	19990.8	25247.8	inf
700	-1788.91	-1396.34	-392.572	5087.04	16537.4	17429.2	29469.8	inf
701	-1796.47	-1398.47	-398	4644.2	16074.3	17257.5	31203.2	inf
702	-1794.6	-1397.47	-397.137	6146.24	16537.4	17192.8	31203.2	inf
703	-1788.65	-1395.22	-393.427	4765.56	15146.6	15651.5	28299.4	inf
704	-1786.42	-1394.26	-392.157	4765.56	14843.4	15651.5	29568.6	inf
705	-1787.91	-1398.21	-389.695	1511.44	14572.4	15609.7	29568.6	inf
706	-1781.28	-1395.62	-385.668	1511.44	14843.4	15651.5	26493.2	inf
707	-1781.59	-1397.11	-384.48	2051.17	15110.2	15651.5	31589.8	inf
708	-1787.42	-1397.95	-389.469	2692.57	19704.3	20490.9	39413.7	inf
709	-1773.09	-1393.92	-379.166	659.991	13970.1	14527.8	27943.8	inf
710	-1775.15	-1390.94	-384.213	1406.69	13970.1	14876.2	29346.4	inf
711	-1779.58	-1393.22	-386.357	1406.69	13970.1	14876.2	32359.3	inf
712	-1787.71	-1394.03	-393.677	1633.9	17378.8	18506	40254.9	inf
713	-1785.82	-1394.97	-390.856	1570.81	17378.8	18506	40687	inf
714	-1777.21	-1392.65	-384.559	1057.5	12114	13117.2	29832.6	inf
715	-1783.22	-1391.89	-391.326	1279.37	13607.8	14734.8	33511.3	inf
716	-1779.88	-1392.63	-387.253	1067.32	13607.8	14734.8	31282.2	inf
717	-1778.14	-1392.96	-385.183	1187.9	13775.4	14734.8	33744.1	inf
718	-1770.93	-1389.23	-381.697	926.414	11021	12102.4	26740.6	inf
719	-1774.3	-1391.11	-383.185	970.928	11021	11762.3	25975.1	inf
720	-1775.71	-1392.56	-383.147	970.928	11021	11584.1	23059.5	inf
721	-1780.2	-1396.6	-383.605	955.144	9274.05	9747.87	19206.2	inf
722	-1777.95	-1395.37	-382.586	794.343	8921.15	9477.26	16656	inf
723	-1778.36	-1395.35	-383.002	1001.02	8921.15	9477.26	15775.2	inf
724	-1777.36	-1394.22	-383.148	3680.93	8180.75	8690.71	14465.9	inf
725	-1774.83	-1393.37	-381.454	3462.48	7566.56	8014.97	14506.8	inf
726	-1768.35	-1391.35	-377.008	2087.99	6846.91	7252.67	13127.1	inf
727	-1768.14	-1393.29	-374.851	2014.01	6846.91	7252.67	13127.1	inf
728	-1772.8	-1394.41	-378.39	2149.88	7020.43	7778.94	14012.7	inf
729	-1785.37	-1394.59	-390.787	2616.81	12664.1	14169.1	23608.5	inf
730	-1779.18	-1392.66	-386.518	1589.77	10919.9	12030.7	20356.9	inf
731	-1768.55	-1394.12	-374.428	929.869	6463.87	7013.98	11906.9	inf
732	-1763.48	-1392.55	-370.93	629.635	5255.67	6042.44	9681.29	inf
733	-1768.54	-1392.8	-375.736	834.508	6965.78	7758.38	13104.1	inf
734	-1771.03	-1395.67	-375.368	834.508	6906.44	7540.34	13104.1	inf
735	-1770.87	-1394.86	-376.018	805.254	6664.33	7276	12644.7	inf
736	-1774.62	-1395.95	-378.678	805.254	6682.59	7276	12644.7	inf
737	-1773.31	-1397.24	-376.067	805.254	6682.59	7032.52	13044.7	inf
738	-1803.89	-1401.65	-402.24	3248.82	17631.1	18554.3	31983.1	inf
739	-1795.76	-1400.78	-394.98	889.219	8156.53	16751.9	20240.3	inf
740	-1786.05	-1393.6	-392.452	3361.15	6310.6	11412.9	17818.4	inf
741	-1784.46	-1393.97	-390.489	2895.91	6641.4	10167.9	15204.7	inf
742	-1798.1	-1399.53	-398.573	2347.3	10568.7	15812.5	25787.6	inf
743	-1800.21	-1398.58	-401.635	1960.93	10522.6	18961.8	25787.6	inf
744	-1798.07	-1397.62	-400.459	946.362	6336.54	23326.6	31494.9	inf
745	-1787.01	-1392.3	-394.705	687.8	4810.08	12835.6	25172.5	inf
746	-1780.14	-1391	-389.139	645.802	4296.13	13422.6	25798.6	inf
747	-1787.97	-1393.56	-394.411	805.573	4296.13	14692.5	28991.2	inf
748	-1793.25	-1388.6	-404.653	2787.95	8766.74	17402.2	41600.4	inf
749	-1790.77	-1388.46	-402.307	2252.07	9202.58	19452	43745.9	inf
750	-1786.17	-1391.82	-394.351	813.372	8319.94	15686.5	27637	inf
751	-1785.09	-1392.56	-392.527	939.544	10215	17236.6	27127.2	inf
752	-1782.98	-1393.17	-389.81	2014.34	10141.2	12629.9	24637.6	inf
753	-1785.01	-1392.63	-392.373	1599.59	10141.2	13459.5	24637.6	inf
754	-1780.87	-1388.14	-392.721	1620.62	8154.61	12026.5	25980.9	inf
755	-1782.72	-1388.32	-394.404	1620.62	8154.61	12026.5	23246.8	inf
756	-1804.56	-1392.04	-412.519	3710.61	12529.9	22300.5	56134	inf
757	-1794.77	-1392.78	-401.992	2123.36	5942.76	9044.47	26196.1	inf
758	-1796.24	-1393.3	-402.942	2251.1	7328.67	14046.2	29427.6	inf
759	-1790.97	-1392.95	-398.02	2179.43	3769.19	12534.9	32779.4	inf
760	-1790.35	-1393.89	-396.463	2291.68	4647.74	14363.6	31318.2	inf
761	-1789.18	-1392.75	-396.426	1156.16	4319.56	14087.5	33805.7	inf
762	-1787.47	-1391.11	-396.359	1344.4	3272.06	15636.3	39310	inf
763	-1791.33	-1391.76	-399.578	1664.73	4107.34	18277.7	47667.1	inf
764	-1779.06	-1389.39	-389.666	1228.85	2455.39	9919	23884.2	inf
765	-1785.56	-1389.6	-395.962	1161.48	3522.18	14771.8	38652.6	inf
766	-1788.88	-1390.83	-398.042	1315.24	4750.12	12597.2	47927	inf
767	-1797.39	-1394.72	-402.672	1309.93	6076.41	18805.8	47927	inf
768	-1802.89	-1398.87	-404.02	1428.67	6627.22	14603.6	52271.5	inf
769	-1798.55	-1395.58	-402.962	2472.53	5790.57	14603.6	52271.5	inf
770	-1806.52	-1398.35	-408.17	2383.84	8095.6	28198.7	63416.7	inf
771	-1794.01	-1396.49	-397.515	1291.61	4536.79	13394.3	33866.2	inf
772	-1796.92	-1397.84	-399.084	1881.45	4065.6	17505.7	35937.7	inf
773	-1801.41	-1399.89	-401.517	2384.58	5698.74	15240.4	54638.5	inf
774	-1809.06	-1397.67	-411.395	3737.63	11901.6	17819	64834.9	inf
775	-1796.76	-1394.98	-401.78	3737.63	7829.77	20231.6	53222.3	inf
776	-1797.46	-1393.17	-404.291	3443.14	8726.28	21862.3	38341	inf
777	-1789.47	-1395.42	-394.049	3183.38	6559.26	16155	30841	inf
778	-1791.27	-1398.37	-392.905	4308.21	5390.54	12450.6	30841	inf
779	-1789.56	-1400.58	-388.978	4193.26	5207.2	18187.8	30841	inf
780	-1809.05	-1401.57	-407.476	13271.6	23700.5	32745.4	41364.2	inf
781	-1804.62	-1400.06	-404.558	10140.2	23676.3	32669.2	41364.2	inf
782	-1801.65	-1402.24	-399.409	1735.79	22706.2	30480.8	45152	inf
783	-1801.65	-1401.05	-400.595	1735.79	24379.7	28933.1	42898.9	inf
784	-1792.64	-1398.92	-393.715	1735.79	22647.3	26870	37082.6	inf
785	-1786.6	-1395.66	-390.947	1214.63	15055.9	19266.1	25948.7	inf
786	-1788.93	-1397.02	-391.916	1214.63	15055.9	18022.8	29667.1	inf
787	-1786.63	-1392.65	-393.984	1133.42	13487.9	17762.2	35617	inf
788	-1792.03	-1395.89	-396.136	1553.68	15542.3	19802.4	45559.3	inf
789	-1785.38	-1397.23	-388.151	626.308	15409.1	18731.8	43949	inf
790	-1798.64	-1399.86	-398.779	767.85	15409.1	22965	53881.2	inf
791	-1802.27	-1400.53	-401.746	1127.43	14588.3	23417.4	50861	inf
792	-1797.03	-1399.96	-397.066	842.203	9756.58	17493	43848.3	inf
793	-1806.58	-1402.55	-404.036	973.391	12338.5	23171.2	59138.5	inf
794	-1788.45	-1394.52	-393.932	737.497	7835.57	13114.7	47016.6	inf
795	-1784.17	-1394.66	-389.512	798.43	6663.55	10843.8	38875.5	inf
796	-1789.7	-1397.08	-392.618	1444.61	6663.55	10843.8	38875.5	inf
797	-1789.78	-1394.87	-394.904	2685.99	9246.35	10956.7	38875.5	inf
798	-1794.59	-1394.73	-399.858	3723.67	9853.69	12648.4	46200.2	inf
799	-1801.35	-1395.76	-405.589	6105.06	9853.69	12648.4	46200.2	inf
800	-1803.01	-1394.41	-408.597	7202.05	11110.4	17576.7	52092.5	inf
801	-1797.27	-1396.11	-401.16	6148.49	10258.2	13149.7	47024.3	inf
802	-1791.22	-1392.86	-398.36	4814.77	9170.58	11946.5	43421.2	inf
803	-1786.63	-1393.83	-392.792	3179.04	6801.65	8831.27	36064.8	inf
804	-1783.57	-1391.95	-391.62	3179.04	6600.11	7881.81	43903.5	inf
805	-1786.05	-1394.37	-391.675	2258.5	5980.25	7141.58	39198.4	inf
806	-1785.57	-1393.7	-391.868	2247.53	5545.82	7106.9	39575.2	inf
807	-1781.8	-1392.35	-389.453	2638.99	5458.01	6194.27	34272	inf
808	-1789.84	-1394.28	-395.565	3253.86	6729.69	7637.5	50347.5	inf
809	-1768.31	-1389.62	-378.691	1821.88	3768.05	4276.35	32997.1	inf
810	-1770.75	-1389.39	-381.364	1979.23	4093.47	4645.66	34021.3	inf
811	-1769.71	-1392.63	-377.087	1137.84	3482.39	3952.15	28942.5	inf
812	-1773.98	-1392.27	-381.713	1946.76	4196.94	4763.09	34881.2	inf
813	-1790.59	-1395.94	-394.648	3837.94	8310.49	9390.22	58083.9	inf
814	-1789.88	-1396.68	-393.202	4627.01	8625.95	9660.42	62676.4	inf
815	-1792.99	-1396.13	-396.861	4627.01	8033.33	9666.3	56601.5	inf
816	-1795.75	-1396.68	-399.061	2101.97	8514.14	10244.8	48493.7	inf
817	-1794.88	-1397.82	-397.066	6303.61	9442.3	10871.1	49076.7	inf
818	-1788.11	-1397.81	-390.299	2110.73	7316.16	8124.84	40202.6	inf
819	-1788.17	-1397.1	-391.07	1940.87	7317.92	8552.73	35634.6	inf
820	-1790.69	-1391.21	-399.479	3316.32	6978.31	8666.12	45888.7	inf
821	-1793.28	-1392.41	-400.87	3530.94	6962.66	9509.56	48858.5	inf
822	-1778.65	-1388.62	-390.029	2117.86	4050.98	5698.63	29278.6	inf
823	-1773.88	-1390.25	-383.629	970.745	4050.98	5698.63	35117.9	inf
824	-1787.56	-1388.1	-399.459	2027.58	6632.8	12057	36510.8	inf
825	-1769.96	-1387.66	-382.297	516.486	4065.9	6650.89	23168.3	inf
826	-1775	-1387.98	-387.021	1430.46	4686.46	7084.26	25462.4	inf
827	-1774.12	-1389.45	-384.67	680.063	5101.34	7123.89	25931.9	inf
828	-1770.17	-1389.04	-381.131	624.128	3309.62	6143.59	29206.2	inf
829	-1779.54	-1390.66	-388.886	786.905	6471.21	8962.16	37927.7	inf
830	-1778.43	-1389.37	-389.056	1049.2	5461.01	9494.9	22136.6	inf
831	-1778.74	-1389.85	-388.89	715.229	6290.16	9436.48	22136.6	inf
832	-1782.87	-1391.1	-391.771	715.229	6569.99	9412.26	26741.5	inf
833	-1788.58	-1390.19	-398.395	771.763	4842.18	11430.2	29698	inf
834	-1794.77	-1394.28	-400.492	876.388	7207.27	12963.4	32771.3	inf
835	-1800.78	-1397.66	-403.122	575.395	7465.99	16014.5	57364.5	inf
836	-1798.19	-1395.01	-403.175	1138.65	5682.24	12630.8	35744.5	inf
837	-1789.89	-1390.99	-398.9	1146.92	6837.58	14358.7	31165.9	inf
838	-1793.27	-1395.2	-398.076	848.038	4931.13	11137.2	36472.6	inf
839	-1791.72	-1395.19	-396.538	848.038	6163.33	10377.9	33376.4	inf
840	-1795.68	-1396.64	-399.033	1103.22	6474.46	17246.5	42691.2	inf
841	-1784.27	-1394.28	-389.991	669.386	6241.25	10604.3	42992.8	inf
842	-1781.84	-1393.43	-388.408	660.143	8115.35	10604.3	42536.7	inf
843	-1808.5	-1400.82	-407.677	1001.54	13433.7	25595.8	56335.2	inf
844	-1791.87	-1392.56	-399.31	1087.66	6878.51	16797.3	37856	inf
845	-1789.7	-1394.86	-394.842	165.61	10450.1	19648.4	39893	inf
846	-1787.42	-1395.86	-391.557	154.231	12271.8	22217.4	39893	inf
847	-1782.99	-1397.52	-385.471	134.633	20026.7	31807.1	41038.2	inf
848	-1782.99	-1399.09	-383.907	119.581	19385.6	29519.2	37470.1	inf
849	-1792.75	-1398.99	-393.765	165.366	10686.6	36985	52665.6	inf
850	-1780.89	-1393.51	-387.38	142.763	7466.85	32622.8	53508.3	inf
851	-1777.86	-1393.27	-384.584	142.763	3706.53	29664	48559.5	inf
852	-1780.62	-1398.58	-382.046	121.865	3180.49	25148.7	41168.1	inf
853	-1796.41	-1405.15	-391.256	165.601	5069.85	37996	60413.8	inf
854	-1783.25	-1398.08	-385.172	56.669	3012.91	28386	57051.5	inf
855	-1776.51	-1394.39	-382.119	67.9927	2832.91	16153.4	32246	inf
856	-1784.26	-1402.22	-382.036	90.0391	3531.46	29089.6	37082.9	inf
857	-1778.89	-1396.87	-382.018	129.323	3531.46	29089.6	35604.5	inf
858	-1781.96	-1400.78	-381.181	156.694	3947.36	38663.2	43140.2	inf
859	-1782.02	-1399.73	-382.288	135.848	4278.89	38663.2	44387.2	inf
860	-1780.54	-1397.85	-382.692	136.457	1471.94	33016.2	40133.6	inf
861	-1778.6	-1396.4	-382.2	136.457	3868.85	33016.2	40133.6	inf
862	-1779.57	-1395.89	-383.676	149.104	3245.65	33016.2	40133.6	inf
863	-1773.27	-1394.31	-378.956	124.184	2644.04	30181.3	35476.5	inf
864	-1774.35	-1397.16	-377.194	124.184	1741.04	29292.2	33467.8	inf
865	-1775.43	-1394.74	-380.683	124.184	3536.66	29292.2	33467.8	inf
866	-1777.28	-1396.51	-380.769	124.184	4185.38	29292.2	33467.8	inf
867	-1775.98	-1395.82	-380.163	124.184	1608.65	29803	33467.8	inf
868	-1763.74	-1395.23	-368.508	64.6965	836.747	15502.2	17408.4	inf
869	-1767.38	-1394.11	-373.273	94.1307	3459.86	22555	25328.6	inf
870	-1769.26	-1393.77	-375.491	93.017	1826.01	27249.6	30600.5	inf
871	-1789.08	-1397.68	-391.398	518.203	4866.68	25334.9	30600.5	inf
872	-1785.42	-1395.59	-389.831	534.984	2713.07	14915	34463.9	inf
873	-1781.34	-1393.2	-388.141	417.463	3185.12	13368.3	41043.9	inf
874	-1778.4	-1396.99	-381.416	235.833	2573.47	7551.99	29958.1	inf
875	-1782.18	-1395.82	-386.361	339.396	2980.93	12663.4	27092.9	inf
876	-1766.86	-1387.9	-378.965	267.776	2093.37	7187.55	19321.7	inf
877	-1772.69	-1389.15	-383.542	282.373	3631.04	13180.8	20375	inf
878	-1768.19	-1388.61	-379.581	126.944	2284.73	13546.8	18390.4	inf
879	-1775.83	-1392.22	-383.603	148.103	2284.73	14085.6	28152.6	inf
880	-1773.46	-1392.95	-380.506	153.677	2108.77	14749.1	28629.6	inf
881	-1786.94	-1396.54	-390.394	311.479	2916.6	19202.2	33802.4	inf
882	-1789.88	-1394.91	-394.967	301.18	3764.74	17927.6	37931	inf
883	-1793.69	-1400.47	-393.219	540.815	6498.47	25338.5	42793	inf
884	-1787.28	-1397.23	-390.047	396.283	3969.19	18891.6	37396.5	inf
885	-1778.89	-1394.2	-384.689	334.425	3595.66	16645.7	33018.5	inf
886	-1776.43	-1391.24	-385.191	388.904	3723.45	14189.7	28146.8	inf
887	-1780.31	-1394.02	-386.285	336.669	4221.03	14809.1	29432.4	inf
888	-1780.23	-1396.25	-383.98	315.11	2489.17	10571.5	26679.9	inf
889	-1774.94	-1397.43	-377.507	154.586	2055.19	4640.7	23410.3	inf
890	-1774.56	-1399.84	-374.725	132.056	1857.31	5215.95	28568.3	inf
891	-1765.11	-1396.79	-368.318	116.148	1492.45	3623.86	11345.6	inf
892	-1767.64	-1391.99	-375.649	301.519	2567.12	4214.15	22695.3	inf
893	-1775.09	-1392.43	-382.661	629.238	2398.72	5233.48	42949.8	inf
894	-1776.18	-1392.08	-384.106	585.965	2398.72	5922.29	42949.8	inf
895	-1778.42	-1398.93	-379.491	698.438	2398.72	3234.41	42949.8	inf
896	-1796.15	-1402.03	-394.115	966.329	3265.77	5533.77	48283.2	inf
897	-1800.07	-1403.06	-397.004	2367.45	3544.81	10066.1	48093.1	inf
898	-1798.15	-1400.25	-397.905	1702.31	5480.23	10066.1	66544.2	inf
899	-1782.53	-1395.41	-387.126	861.03	1702.31	10178.5	24252.4	inf
900	-1790.89	-1394.57	-396.327	1282.92	5539.94	10625	29514.4	inf
901	-1782.96	-1391.19	-391.774	659.913	2227.79	10951	24252.4	inf
902	-1785.6	-1395.76	-389.837	655.09	4454.74	19304.2	30129	inf
903	-1775.08	-1394.66	-380.419	206.233	2817.37	14557	24230.2	inf
904	-1780	-1398.22	-381.779	194.715	2211.51	15578.6	27388.8	inf
905	-1785.57	-1394.46	-391.109	389.244	7528.4	18514.9	29805.9	inf
906	-1783.9	-1392.51	-391.39	383.048	4539.9	9298.8	25556.3	inf
907	-1767.4	-1390.17	-377.233	210.789	2996.07	8305.64	20166.8	inf
908	-1774.71	-1396.44	-378.275	260.957	3004.91	10113.2	14575.8	inf
909	-1775.84	-1395.86	-379.976	260.957	3519.67	9625.87	13617.3	inf
910	-1774.66	-1396.13	-378.53	222.122	3519.67	8897.56	14718.2	inf
911	-1773.19	-1395.85	-377.335	112.291	1738.26	9006.93	16847.1	inf
912	-1767.32	-1392.72	-374.599	112.291	1794.82	8455.79	14718.2	inf
913	-1758.44	-1391.03	-367.404	81.3008	3114.09	6491.66	12197.6	inf
914	-1764.12	-1390.03	-374.09	112.23	2398.35	5977.45	14284.5	inf
915	-1775.96	-1395.92	-380.036	193.643	3126.34	8287.82	18620.5	inf
916	-1772.33	-1392.27	-380.061	193.643	3647.14	9194.47	18620.5	inf
917	-1777.88	-1393.55	-384.326	482.139	1188.78	8274.07	24704.8	inf
918	-1781.94	-1393.99	-387.952	482.139	2051.75	7536.58	24704.8	inf
919	-1773.93	-1393.84	-380.095	601.827	1748	5449.6	19538	inf
920	-1775.51	-1392.86	-382.654	625.579	1748	7460.53	17741.4	inf
921	-1773.14	-1392.44	-380.7	484.701	1475.56	5077.49	25738.4	inf
922	-1782.7	-1394.3	-388.402	1076.24	3939.68	7982.39	35636.5	inf
923	-1787.13	-1397.31	-389.825	1949.19	3420.98	6711.71	29963.7	inf
924	-1787.84	-1402.6	-385.236	2918.43	4854.56	6711.71	29963.7	inf
925	-1789.88	-1399.14	-390.735	2727.37	4784.35	6909.1	46874.8	inf
926	-1798.14	-1400.68	-397.455	2752.02	5725.23	6748.98	38894.2	inf
927	-1795	-1408.04	-386.954	1028.03	5770.27	6802.08	48420.5	inf
928	-1797.12	-1406.65	-390.476	861.426	5466.82	6802.08	43169.8	inf
929	-1800.16	-1407.78	-392.38	843.202	5351.18	7683.71	21399.7	inf
930	-1792.87	-1407.9	-384.972	1121.96	4993.99	6721.61	15835.5	inf
931	-1796.92	-1407.92	-389	1741.08	4112.77	5648.2	15835.5	inf
932	-1784.57	-1397.88	-386.686	1618.49	3432.29	5218.2	17697.7	inf
933	-1783.47	-1396.15	-387.324	2390.02	4323.81	5218.2	20688.1	inf
934	-1786.18	-1397.47	-388.71	2091.35	4466.3	6307.24	20349.9	inf
935	-1780.43	-1395.92	-384.51	2600.81	4305.61	5144.92	21112.5	inf
936	-1781.04	-1400.41	-380.624	3023.71	4120.25	5011.05	12601.2	inf
937	-1779.39	-1400.7	-378.696	1676.75	3722.56	4666.68	11781.1	inf
938	-1782.62	-1403.02	-379.6	1864.94	3722.56	4666.68	11781.1	inf
939	-1782.67	-1395.78	-386.885	3245.06	5491.07	8388.06	15189.8	inf
940	-1783.53	-1395.82	-387.711	3675.9	4703.36	7545.51	22163.7	inf
941	-1784	-1394.98	-389.024	3675.9	4549	7545.51	19383.5	inf
942	-1778.89	-1393.14	-385.745	3675.9	4047.39	7228.16	23093.9	inf
943	-1777.15	-1392.6	-384.546	3692.64	4039.72	6797.26	23093.9	inf
944	-1774.52	-1393.31	-381.203	3852.39	4222.48	6246.59	21876.1	inf
945	-1773.22	-1394.3	-378.919	3852.39	4280.88	6415.56	21876.1	inf
946	-1778.99	-1397.03	-381.965	3852.39	4483.64	8170.6	21876.1	inf
947	-1774.58	-1394.9	-379.675	3686.97	4263.93	6415.56	21876.1	inf
948	-1772.15	-1394.05	-378.106	3852.39	4263.93	6749.63	24572.2	inf
949	-1776.49	-1392.53	-383.952	3909.54	5046.4	6090.67	24572.2	inf
950	-1767.67	-1392.29	-375.382	2650.4	2950.1	4457.64	17983.9	inf
951	-1777.53	-1393.13	-384.396	4772.29	5729.64	7786.7	21348.5	inf
952	-1776.33	-1391.63	-384.699	4730.93	5153.29	8983.65	21693.4	inf
953	-1775.9	-1392.14	-383.762	4730.93	5138.36	9861.84	21693.4	inf
954	-1782.6	-1395.08	-387.519	4730.93	5138.36	12548.2	28537	inf
955	-1783.66	-1393.85	-389.817	4964.92	5526.92	10299.4	30512	inf
956	-1789.29	-1394.58	-394.707	6941.88	7279.27	14207	41083	inf
957	-1767.42	-1390.06	-377.353	3353.33	3514.78	6788.73	25024	inf
958	-1773.99	-1389.11	-384.887	4661.43	4864.64	12876.2	34785.5	inf
959	-1779.36	-1389.95	-389.407	5569.67	5812.47	11156.3	44072	inf
960	-1779.53	-1390.05	-389.473	5569.67	5749.56	12585.5	42915	inf
961	-1773.37	-1391.37	-381.999	3665.12	3824.9	8281.88	28240.2	inf
962	-1774.52	-1389.69	-384.823	3665.12	3824.9	8424.78	31317.2	inf
963	-1777.22	-1394.47	-382.752	3615.03	3772.62	9602.44	21143.1	inf
964	-1772.29	-1394.59	-377.701	3561.06	3716.3	7732.2	20827.4	inf
965	-1765.82	-1389.92	-375.892	3308.76	3466.78	7876.32	16834.7	inf
966	-1768.98	-1390.8	-378.18	3522.04	3712.24	10581.7	17919.9	inf
967	-1787.78	-1393.05	-394.728	6228.98	6678.89	18714.5	31692.7	inf
968	-1774.25	-1390.68	-383.57	4049.93	4342.45	13214	20605.8	inf
969	-1782.53	-1395.11	-387.421	4504.84	4962.89	9640.64	23780.7	inf
970	-1787.8	-1400.1	-387.693	4342.45	5448.36	10240.4	23780.7	inf
971	-1811.27	-1405.39	-405.888	8787.71	11339.9	18906.5	44003.1	inf
972	-1801.2	-1399.71	-401.494	8787.71	10221.3	15845.3	40498.1	inf
973	-1801.35	-1399.08	-402.268	8787.71	9876.76	26820	41199.6	inf
974	-1799.94	-1397.06	-402.881	8195.68	9142.17	25364.6	36322.5	inf
975	-1795.44	-1395.01	-400.434	5374.4	8091.73	16303.4	22402	inf
976	-1804	-1398.25	-405.753	8556.36	15703.7	20271.5	31888.8	inf
977	-1794.97	-1395.32	-399.648	5310.09	9162.86	16594	26701.1	inf
978	-1804.53	-1400.33	-404.196	8067.14	13206.9	20051.3	34049.2	inf
979	-1807.85	-1400.35	-407.502	5929.39	12981.9	20255.3	41969.6	inf
980	-1810.27	-1402.42	-407.854	8555.05	13088.1	20672.8	33267	inf
981	-1793.3	-1397.28	-396.017	2678.43	8026.83	12511.3	21241.1	inf
982	-1800.62	-1396.4	-404.22	5955.94	9217.22	23220.4	42206.8	inf
983	-1793.83	-1393.18	-400.651	6107.78	10075.9	14518.3	19232.8	inf
984	-1793.42	-1394.17	-399.243	10042.1	13853.9	21291.4	25374.4	inf
985	-1795.88	-1397.41	-398.472	6780.85	13434	21678.3	25374.4	inf
986	-1793.2	-1394.23	-398.973	4496.84	10877.8	20755.5	25374.4	inf
987	-1784.71	-1390.79	-393.92	1342.61	7445.64	17622	21951.5	inf
988	-1783.6	-1393.84	-389.762	1351.58	7427.72	18135.1	21951.5	inf
989	-1785.94	-1391.49	-394.457	1470.53	7427.72	17622	21951.5	inf
990	-1775.01	-1389.78	-385.225	903.457	5709.95	10826.5	13486.4	inf
991	-1775.09	-1390.03	-385.06	2158.91	4640.29	12380.1	14868.6	inf
992	-1772.62	-1390.4	-382.228	3537.74	4893.45	11966.7	15122.6	inf
993	-1777.7	-1389.9	-387.796	3793.32	4548.79	11178.2	15695.5	inf
994	-1792.98	-1399.26	-393.712	7300.17	7961.3	17862.3	27470.2	inf
995	-1781.97	-1395.41	-386.562	5939.04	6476.9	16980.5	22348.4	inf
996	-1782.06	-1393.05	-389.014	6279.76	6543.64	16980.5	20518.6	inf
997	-1767.24	-1390.19	-377.053	4506.24	4640.87	12054.4	14935.4	inf
998	-1771.99	-1388.52	-383.473	6032.44	6182.58	11360.7	26855.7	inf
999	-1778.65	-1390.52	-388.129	6032.44	6182.58	10440.8	41240	inf
1000	-1782.66	-1391.21	-391.453	7055.32	7177.48	13566.4	48232.7	inf
1001	-1784.43	-1392.42	-392.014	7055.32	7162.11	15926.2	40762.7	inf
1002	-1769.47	-1389.02	-380.453	4963.29	5038.42	7698.7	28675.9	inf
1003	-1769.82	-1389.98	-379.838	4963.29	5038.42	7531.67	33625.6	inf
1004	-1766.17	-1389.6	-376.57	4983.3	5058.73	7562.03	19863.3	inf
1005	-1776.22	-1393.44	-382.783	6947.4	7052.56	11665	25390.7	inf
1006	-1774.77	-1393.66	-381.108	6947.4	7052.56	11497.7	30803.1	inf
1007	-1771.79	-1393.48	-378.306	6116.82	6189.97	9418.95	31853	inf
1008	-1777.73	-1395.63	-382.1	7302.88	7390.21	13561.6	37092.7	inf
1009	-1778.38	-1395.28	-383.106	6943.16	7026.19	13278	30182.5	inf
1010	-1782.84	-1395.25	-387.591	9184.66	9294.49	20088.6	42082.3	inf
1011	-1783.76	-1396.37	-387.383	7569.31	7659.82	16555.5	40777.7	inf
1012	-1782.34	-1394.05	-388.288	8473.03	8574.35	19404.7	47116.7	inf
