Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
1196	-1776.27	-1395.38	-380.888	0.12274	0.509266	0.0216167	0.0204071	0.211699	0.114271	212.005	5450.52	8915.98	20424.9	inf	0.372304	0.32319	0.248185	0.156311	0.272315	10059.7	256227	149366	33970.8	114501	339045	189385.3
1197	-1776.09	-1397.33	-378.755	0.114494	0.475051	0.0237232	0.0826622	0.197476	0.106594	212.005	7446.39	12076.1	19365.2	inf	0.624395	0.328635	0.252367	0.142094	0.276904	10059.7	382565	149366	33970.8	125320	339045	189385.3
1198	-1777.21	-1397	-380.219	0.134925	0.460093	0.0183172	0.0638252	0.240536	0.0823033	212.005	8915.98	12183.5	19365.2	inf	0.624395	0.309022	0.258137	0.150176	0.282665	15971.4	282626	150304	28284.7	235843	534936	169783.1
1199	-1771.9	-1391.45	-380.453	0.0794933	0.636426	0.037964	0.0376036	0.160023	0.0484903	183.909	4636.75	10568.9	15277.8	inf	0.126616	0.309022	0.258137	0.150176	0.282665	18687	282626	150304	28284.7	606686	805734	141591.9
1200	-1775.09	-1392.55	-382.542	0.0735595	0.588919	0.0351302	0.0715849	0.148078	0.0827283	218.685	4935.2	12522.1	18166.7	inf	0.126616	0.309022	0.258137	0.150176	0.282665	11674	335104	150304	34220.9	606686	805734	163299.7
1201	-1781.16	-1395.91	-385.246	0.0938881	0.586065	0.0349599	0.0712379	0.14736	0.0664893	282.813	7130.22	17091.8	23494.1	inf	0.126616	0.330999	0.242974	0.159966	0.266061	11674	335104	150304	26074.2	144324	805734	210648.5
1202	-1783.32	-1395.56	-387.761	0.0817384	0.63963	0.0304359	0.0620193	0.128291	0.0578851	297.022	10017.9	16427.9	24674.4	inf	0.126616	0.330999	0.242974	0.159966	0.266061	11674	335104	150304	26074.2	144324	805734	221231.6
1203	-1780.33	-1391.66	-388.668	0.0728356	0.542662	0.0258218	0.0526172	0.256953	0.0491097	298.964	10622.5	16427.9	23749.8	inf	0.1869098	0.332545	0.244109	0.156042	0.267304	26774.1	335104	338386	128002	144324	805734	221231.6
1204	-1789.86	-1395.19	-394.676	0.0759192	0.565637	0.026915	0.0125083	0.267832	0.0511889	445.018	15416.1	19850	39590.2	inf	0.569077	0.332568	0.244127	0.155983	0.267322	29977.3	424877	171056	128002	144324	805734	228626.8
1205	-1793.43	-1399.25	-394.177	0.0750453	0.559126	0.0381163	0.0123644	0.264749	0.0505996	445.018	12866.2	19708.6	30089.9	inf	0.569077	0.33788	0.248026	0.158474	0.25562	29977.3	424877	107982	93017.2	656746	938222	157864.9
1206	-1786.92	-1398.15	-388.767	0.0733416	0.546432	0.037251	0.0347864	0.258738	0.0494509	270.659	12151.7	14357.2	32514.5	inf	0.2116149	0.334444	0.255674	0.156862	0.25302	29977.3	424877	106219	157836	321317	938222	195216
1207	-1787.46	-1395.42	-392.039	0.0733416	0.546432	0.037251	0.0347864	0.258738	0.0494509	217.597	7531.53	12637.4	28298.1	inf	0.2116149	0.334444	0.255674	0.156862	0.25302	45892.3	338731	106219	46359	420198	938222	241058.2
1208	-1780.26	-1393.05	-387.207	0.0542425	0.66571	0.0275503	0.0190659	0.196858	0.0365732	105.426	9769.37	15095.4	26785.3	inf	0.2116149	0.334444	0.255674	0.156862	0.25302	13891.9	988949	106219	83770.1	420198	938222	241058.2
1209	-1781.48	-1393.81	-387.67	0.0524359	0.643537	0.0266327	0.0184309	0.190302	0.0686617	102.36	9769.37	15842.1	26785.3	inf	0.2116149	0.342004	0.261454	0.137803	0.25874	19908.8	977340	56816.3	83770.1	266866	938222	241058.2
1210	-1786.32	-1397.52	-388.795	0.0558648	0.68562	0.0283743	0.0196362	0.202746	0.00775909	118.986	12444.7	18346.2	31136	inf	0.2116149	0.338459	0.258744	0.146739	0.256058	20627.9	977340	419831	83770.1	124838	624506	187533.9
1211	-1782.4	-1395.94	-386.464	0.0546784	0.67106	0.0277718	0.0192192	0.219677	0.00759431	119.651	8407.43	21076.5	26237.1	inf	0.2367152	0.318482	0.271372	0.138078	0.272068	6069.25	257334	419831	83770.1	362484	624506	187533.9
1212	-1779.85	-1392.99	-386.858	0.0536031	0.673837	0.0272256	0.0188412	0.215356	0.011137	119.651	5818.44	17649.7	26237.1	inf	0.2367152	0.322113	0.263065	0.139652	0.27517	6069.25	248175	476506	83770.1	362484	624506	183688.9
1213	-1779.56	-1393.54	-386.017	0.078974	0.519461	0.0401118	0.0277589	0.317287	0.0164082	119.651	7428	17642.2	26237.1	inf	0.2292374	0.310121	0.267719	0.142123	0.280037	6069.25	187618	476506	83770.1	136015	624506	173519.6
1214	-1771.86	-1393.46	-378.404	0.0774595	0.509499	0.00684551	0.0789005	0.311202	0.0160935	103.509	5064.81	14263.3	25594.4	inf	0.2292374	0.310121	0.267719	0.142123	0.280037	14742.3	187618	176902	104028	85270.7	624506	132750.3
1215	-1771.21	-1393.17	-378.034	0.0996214	0.520887	0.00854103	0.101475	0.248778	0.020698	103.509	3304.17	14263.3	27342.9	inf	0.1134706	0.310121	0.267719	0.142123	0.280037	14742.3	172786	176902	73039	140581	655111	149134
1216	-1764.93	-1390.75	-374.183	0.0994441	0.51996	0.0103055	0.101294	0.248335	0.0206612	72.3154	3304.17	11404.7	22815.4	inf	0.1548025	0.310121	0.267719	0.142123	0.280037	8670.96	172786	115699	73039	72270.6	655111	140853.5
1217	-1775.22	-1391.87	-383.35	0.0994441	0.51996	0.0103055	0.101294	0.248335	0.0206612	126.505	8324.06	17109.8	27387.8	inf	0.4155358	0.310121	0.267719	0.142123	0.280037	9876.17	298769	115699	97943.4	72270.6	655111	140853.5
1218	-1775.81	-1392.37	-383.439	0.0961898	0.53567	0.00996827	0.0979792	0.240208	0.0199851	126.505	4716.86	18473	29783.8	inf	0.1343233	0.319042	0.246654	0.146211	0.288093	9876.17	261316	115699	97943.4	72270.6	750087	152478.1
1219	-1776.68	-1393.95	-382.734	0.124286	0.53109	0.00988304	0.0971415	0.217785	0.0198142	126.505	8193.13	17371.5	26965.8	inf	0.1343233	0.319023	0.280253	0.146202	0.254522	9876.17	250423	115699	97943.4	150669	750087	152478.1
1220	-1780.2	-1393.44	-386.753	0.117571	0.502393	0.00934902	0.0918925	0.257404	0.0213911	104.545	5843.03	17219.9	27479.5	inf	0.208593	0.319109	0.280329	0.146242	0.25432	15286.9	544022	251047	227548	209047	750087	116843.8
1221	-1779.66	-1397.24	-382.423	0.100337	0.428751	0.00797861	0.0784227	0.275678	0.108833	169.067	7284.15	19958.8	27318.4	inf	0.1527054	0.319109	0.280329	0.146242	0.25432	22310.4	544022	251047	105731	47403.8	750087	101133.2
1222	-1792.29	-1398.41	-393.874	0.100337	0.428751	0.00797861	0.0784227	0.275678	0.108833	271.034	9430	29003.6	43794.6	inf	0.1527054	0.319109	0.280329	0.146242	0.25432	22310.4	438484	336546	173596	254803	750087	177677
1223	-1792.91	-1396.2	-396.709	0.102719	0.438932	0.00816808	0.077667	0.282224	0.090289	314.819	6342.98	14779.7	51655.8	inf	0.1527054	0.337645	0.250496	0.153206	0.258653	19393.7	438484	336546	652812	168717	681970	230779.7
1224	-1788.87	-1392.87	-396.001	0.0671378	0.555099	0.00533869	0.0507635	0.262648	0.0590133	314.819	7264.53	14779.7	70778.8	inf	0.1527054	0.337645	0.250496	0.153206	0.258653	23170.8	516669	139577	278251	222016	992102	204239.5
1225	-1793.31	-1396.47	-396.839	0.0534721	0.44211	0.00425201	0.0404307	0.412734	0.0470013	240.897	7285.76	17585.8	74146.9	inf	0.1527054	0.339097	0.251573	0.149564	0.259766	23170.8	272867	364755	849253	222016	992102	188551.2
1226	-1783.87	-1398.02	-385.844	0.0480897	0.397608	0.00382401	0.036361	0.410598	0.10352	161.889	2452.26	10209.5	50167.3	inf	0.1527054	0.339097	0.251573	0.149564	0.259766	5943.36	214105	364755	849253	88858	666660	126711.6
1227	-1791.07	-1396.18	-394.883	0.0480897	0.397608	0.00382401	0.036361	0.410598	0.10352	246.281	9436.08	23154.5	80416.3	inf	0.1324668	0.339097	0.251573	0.149564	0.259766	16199.9	383767	225136	758039	88858	666660	192765.3
1228	-1786.99	-1397.25	-389.743	0.0480897	0.397608	0.00382401	0.036361	0.410598	0.10352	209.309	9561.39	19633.3	68644	inf	0.1324668	0.33336	0.247317	0.163953	0.25537	8587.31	281111	220466	257856	88858	666660	137092.2
1229	-1785.86	-1396.46	-389.405	0.0400429	0.48612	0.0154701	0.0302768	0.341893	0.0861979	209.309	6310.38	15770.4	68644	inf	0.1324668	0.305009	0.269938	0.166193	0.25886	8587.31	281111	86994.6	257856	52907.9	666660	157885.7
1230	-1781.47	-1396.66	-384.806	0.0400429	0.48612	0.0154701	0.0302768	0.341893	0.0861979	204.804	3973.64	12603.4	67686.4	inf	0.1324668	0.305009	0.269938	0.166193	0.25886	18256.3	281111	86994.6	307704	52907.9	794219	132548.6
1231	-1779.67	-1393.18	-386.491	0.0404001	0.490456	0.0170887	0.0201456	0.344943	0.0869668	279.156	4067.61	12603.4	67686.4	inf	0.1324668	0.336092	0.257865	0.158761	0.247283	18256.3	131436	221517	528145	52907.9	794219	142313.1
1232	-1775.41	-1393.68	-381.731	0.0228972	0.589433	0.00968518	0.0114177	0.1955	0.171067	199.586	3857.91	9234.42	44593.2	inf	0.1324668	0.330993	0.259845	0.15998	0.249182	11840.6	130954	221517	528145	52907.9	722239	91330.12
1233	-1782.05	-1395.8	-386.256	0.0256414	0.549021	0.00374275	0.0110963	0.21893	0.191569	187.532	3556.19	23285.1	46704.2	inf	0.1324668	0.330548	0.259496	0.159765	0.250191	14276.6	130954	581783	528145	57847.1	655274	122771.6
1234	-1790.33	-1406.08	-384.249	0.0685034	0.473562	0.00402959	0.0119467	0.235708	0.20625	159.928	3220.09	13019	34949.3	inf	0.1324668	0.300628	0.282633	0.144242	0.272498	14276.6	130954	325066	528145	85016.7	324403	142701.3
1235	-1782.85	-1395.88	-386.971	0.0283724	0.655111	0.00305391	0.00905408	0.148097	0.156311	159.928	7139.72	22053.4	43249.3	inf	0.2011556	0.300628	0.282633	0.144242	0.272498	14276.6	338035	406050	528145	11880.9	324403	100052.4
1236	-1789.49	-1398.45	-391.038	0.0442593	0.547431	0.00476392	0.0141238	0.231023	0.158399	151.46	6236.94	22182.9	52197.9	inf	0.1367818	0.287528	0.270317	0.137957	0.304198	8277.16	338035	479103	528145	143744	205732	137351.8
1237	-1783.25	-1395.94	-387.316	0.0442593	0.547431	0.00476392	0.0141238	0.231023	0.158399	144.322	5113.36	24817.4	50603.5	inf	0.1367818	0.303027	0.263465	0.13446	0.299049	8548.8	144188	310214	287546	143744	108993	130878.2
1238	-1781.31	-1398.94	-382.368	0.0496453	0.614049	0.00534365	0.0158426	0.137445	0.177675	108.341	3207.23	15218.4	35877.2	inf	0.1367818	0.303543	0.240596	0.141393	0.314468	11962.2	170124	310214	287546	143744	186011	136318.3
1239	-1773.4	-1392.83	-380.568	0.0537586	0.586779	0.00578639	0.0124481	0.148832	0.192396	80.6493	3032.2	14623.7	22833.7	inf	0.1533157	0.32755	0.260667	0.127721	0.284062	11962.2	148153	310214	245799	143744	186011	112936.2
1240	-1782.95	-1395.5	-387.453	0.0568517	0.596353	0.00607308	0.0130648	0.156206	0.171451	120.534	7560.95	23356.6	34125.9	inf	0.1086762	0.32755	0.260667	0.127721	0.284062	14622.8	424489	310214	126717	204700	206796	141677.2
1241	-1783.03	-1393.57	-389.459	0.0641258	0.63502	0.00685012	0.0147365	0.176192	0.103075	153.198	8979.26	29064.8	37168.8	inf	0.1297091	0.313258	0.266653	0.130654	0.289435	8357.18	499194	425247	126717	244005	149422	183844.6
1242	-1779	-1396.13	-382.871	0.102656	0.42237	0.010966	0.0235909	0.275409	0.165008	113.89	7770.09	20387.8	27632.1	inf	0.05866529	0.313258	0.266653	0.130654	0.289435	8357.18	434641	425247	79141	118448	533395	117599.4
1243	-1786.66	-1397.42	-389.241	0.187836	0.45871	0.0119095	0.0256206	0.299105	0.0168188	136.978	10980.4	22744.4	46087.8	inf	0.088267	0.313258	0.266653	0.130654	0.289435	8357.18	434641	425247	261679	118448	533395	150736.8
1244	-1782.17	-1395.43	-386.749	0.19021	0.464508	0.0120601	0.0241571	0.302886	0.0061783	110.44	7873.51	13199.6	29281.4	inf	0.088267	0.315854	0.260576	0.131737	0.291833	8357.18	184086	441441	261679	118448	533395	146332.6
1245	-1782.63	-1395.38	-387.252	0.10216	0.712394	0.00647732	0.0129745	0.162676	0.00331829	110.44	8853.07	14629.3	47602.7	inf	0.088267	0.318494	0.25957	0.131229	0.290707	8357.18	396851	441441	261679	127996	533395	168777.2
1246	-1782.98	-1394.88	-388.103	0.0924689	0.656425	0.00596843	0.0119552	0.230125	0.00305759	123.974	6082.61	19034	52229.7	inf	0.088267	0.314844	0.26096	0.131932	0.292264	11841	396851	362735	261679	127996	223223	139885.7
1247	-1786.54	-1395.13	-391.411	0.121078	0.550127	0.00781499	0.015654	0.301323	0.00400357	123.974	9012.03	21424.8	52229.7	inf	0.088267	0.320411	0.265574	0.134264	0.279751	11841	614825	362735	607523	127996	263099	120273.9
1248	-1784.84	-1396.16	-388.68	0.0965458	0.438664	0.00623158	0.0124823	0.442884	0.0031924	113.201	7293.93	15496.3	37637.3	inf	0.088267	0.319794	0.265063	0.135932	0.279212	12330.6	334970	432083	465094	58739	824874	130376.4
1249	-1783.22	-1394.47	-388.746	0.096637	0.439078	0.00623746	0.0124941	0.443302	0.00225091	100.394	7830.1	15824.2	33876.6	inf	0.088267	0.334838	0.262785	0.134764	0.267613	25527.5	334970	175644	465094	107247	911036	118542.6
1250	-1790.97	-1397.03	-393.938	0.0883095	0.401242	0.00569996	0.0114174	0.491275	0.00205694	290.241	10867.1	17012.4	40207.5	inf	0.088267	0.352329	0.255875	0.13122	0.260576	41133	423590	179209	465094	190187	455729	137109.9
1251	-1780.05	-1397.87	-382.18	0.0860653	0.397222	0.0170209	0.011303	0.486353	0.00203633	241.017	9008.72	12957	27199.2	inf	0.088267	0.357534	0.244882	0.133159	0.264426	18782.3	423590	85546.1	276809	72581.6	608230	102288
1252	-1781.94	-1397.54	-384.399	0.0589414	0.400954	0.035718	0.0114092	0.490922	0.00205546	210.368	9623.29	20428.4	29664.6	inf	0.088267	0.352178	0.256193	0.131164	0.260465	9339.85	431666	85546.1	141435	72581.6	608230	102288
1253	-1776.35	-1393.12	-383.225	0.0804289	0.518367	0.0461774	0.0210023	0.331367	0.00265737	210.368	11425.7	20856.7	35454.8	inf	0.088267	0.34729	0.253985	0.140506	0.258219	9339.85	431666	139807	77357	72581.6	914924	142404.9
1254	-1776.08	-1392.69	-383.388	0.0423744	0.541247	0.0243288	0.0110652	0.379407	0.00157691	222.253	13015.4	21584.8	34378	inf	0.088267	0.354873	0.237697	0.143573	0.263857	9339.85	487368	139807	77357	72581.6	914924	142404.9
1255	-1776.95	-1392.54	-384.413	0.0654313	0.791816	0.0375667	0.017086	0.07671	0.0113897	222.253	11155.6	20690.9	32467.9	inf	0.2311533	0.314877	0.266982	0.121776	0.296365	9339.85	510749	139807	77357	124348	581112	142404.9
1256	-1775.75	-1395.79	-379.956	0.0654313	0.791816	0.0375667	0.017086	0.07671	0.0113897	189.15	11995.6	19206.8	24713.6	inf	0.2311533	0.313112	0.265485	0.126698	0.294704	6553.24	510749	139807	50644.7	124348	566869	121194.2
1257	-1772.79	-1394.53	-378.264	0.0193393	0.683229	0.0324149	0.0847731	0.170416	0.00982773	189.15	13858.8	17143.1	24713.6	inf	0.2311533	0.331945	0.236084	0.134319	0.297653	6553.24	273006	76561.4	36838.5	64808	566869	161026.5
1258	-1774.49	-1392.57	-381.923	0.0193393	0.683229	0.0324149	0.0847731	0.170416	0.00982773	224.615	13911.9	17979.2	25918.9	inf	0.2311533	0.331945	0.236084	0.134319	0.297653	14681	273006	76561.4	36838.5	136892	155105	152310.7
1259	-1777.96	-1393.51	-384.45	0.0188518	0.666006	0.00175244	0.0826362	0.221173	0.00957999	224.615	11504.7	17866	25918.9	inf	0.3018174	0.329432	0.241867	0.133302	0.295399	34509	273006	114951	36677.5	136892	287262	178183.8
1260	-1792.13	-1401.41	-390.716	0.0187104	0.661012	0.00946704	0.0820164	0.219514	0.0092802	347.724	21537	27658.2	36524	inf	0.2256546	0.333925	0.245166	0.114516	0.306394	34509	857333	96040.3	84467.5	136892	164195	238553.5
1261	-1779.94	-1394.69	-385.253	0.0538438	0.615013	0.00880825	0.0763091	0.231726	0.0142996	177.625	11001.5	13827.4	18657.2	inf	0.224544	0.295584	0.27018	0.13594	0.298296	13240.5	627340	527298	48115.7	351834	788611	121858.2
1262	-1792.35	-1396.78	-395.574	0.0538438	0.615013	0.00880825	0.0763091	0.231726	0.0142996	165.11	5635.38	18778.5	30217.5	inf	0.224544	0.301043	0.2567	0.138451	0.303806	54704.3	627340	343013	48115.7	351834	788611	256496
1263	-1785.8	-1393.49	-392.313	0.0673974	0.518105	0.0110255	0.0955176	0.290056	0.0178991	191.502	5366.96	16014.2	28217.7	inf	0.3548696	0.342347	0.24153	0.130269	0.285853	20592.9	148360	973212	228891	282809	788611	188153.5
1264	-1783.8	-1394.27	-389.528	0.0757494	0.58231	0.0123918	0.107354	0.20852	0.0136749	113.83	2824.88	19165.6	33770.7	inf	0.3548696	0.342347	0.24153	0.130269	0.285853	13246.7	116086	973212	391051	241100	358457	225180.1
1265	-1782	-1396.3	-385.698	0.0797497	0.613061	0.0130462	0.060215	0.219531	0.0143971	113.83	2508.38	24593.6	41104.3	inf	0.3548696	0.344783	0.236135	0.131196	0.287887	5256.91	108818	973212	170568	261461	905641	171280.9
1266	-1786.07	-1399.96	-386.11	0.0687973	0.528866	0.029122	0.0519454	0.308849	0.0124198	113.83	3217.52	23832	49060.5	inf	0.3507572	0.344783	0.236135	0.131196	0.287887	5433.61	85350.1	400555	270483	71177	774084	131728
1267	-1786.76	-1400.37	-386.396	0.0687973	0.528866	0.029122	0.0519454	0.308849	0.0124198	113.83	3089.23	28328.8	49060.5	inf	0.1450357	0.344783	0.236135	0.131196	0.287887	14149.6	85350.1	618002	270483	71177	924437	108569.1
1268	-1786.37	-1397.68	-388.695	0.12059	0.499451	0.0275023	0.0490562	0.291671	0.0117291	113.83	3252.63	21492.1	46969.7	inf	0.1450357	0.356636	0.244253	0.135707	0.263404	16357.5	85350.1	156570	181587	71177	924437	137795.4
1269	-1780.62	-1395.3	-385.324	0.12059	0.499451	0.0275023	0.0490562	0.291671	0.0117291	71.5575	1942	14981.6	38216.4	inf	0.1450357	0.356636	0.244253	0.135707	0.263404	23324.9	85350.1	849808	191706	256368	924437	86623.12
1270	-1771.04	-1395.37	-375.673	0.101677	0.643878	0.0187387	0.0334245	0.19873	0.0035524	54.468	1202.09	13275.8	39387.3	inf	0.1843989	0.336547	0.217007	0.151729	0.294718	23324.9	31855.9	317625	143183	61652.9	924437	157223.8
1271	-1775.25	-1397.21	-378.043	0.0962796	0.609701	0.017744	0.0316503	0.241262	0.00336384	54.468	1186.11	15139.8	35076.3	inf	0.1843989	0.337301	0.217493	0.149826	0.295379	27917.1	145464	378517	143183	64469.5	924437	71240.78
1272	-1773.14	-1400.17	-372.972	0.0919008	0.581972	0.016937	0.0302109	0.275769	0.00321086	74.347	664.864	25221.6	35360.2	inf	0.1843989	0.337301	0.217493	0.149826	0.295379	27917.1	31965.7	378517	143183	64469.5	371266	71817.44
1273	-1794.28	-1408.08	-386.198	0.0814871	0.516026	0.0207558	0.0267875	0.352097	0.00284702	148.378	1781.64	51921.8	67698.2	inf	0.1843989	0.339083	0.218642	0.150618	0.291658	14272.7	69794.8	378517	143183	87712.2	371266	142664.3
1274	-1779.51	-1401.72	-377.795	0.0189807	0.719697	0.0147313	0.0190122	0.225558	0.00202065	103.13	2368.33	37296.5	46554.8	inf	0.1843989	0.339083	0.218642	0.150618	0.291658	16215.4	69794.8	675415	47853.4	49575.7	390389	111271.8
1275	-1783.2	-1402.14	-381.051	0.0189807	0.719697	0.0147313	0.0190122	0.225558	0.00202065	117.889	6417.48	44733.3	49834.5	inf	0.1843989	0.310562	0.227718	0.15687	0.304851	12180.9	118659	675415	42809	49575.7	458803	127195.3
1276	-1779.4	-1401.52	-377.878	0.018906	0.716865	0.0146733	0.0211093	0.224671	0.00377539	104.24	5760.11	38968.5	42803.2	inf	0.2716733	0.310562	0.227718	0.15687	0.304851	4024.95	118659	489147	50300.5	49575.7	553038	112469.2
1277	-1780.03	-1402.46	-377.571	0.0123145	0.721682	0.0147719	0.0212511	0.22618	0.00380076	104.24	6532.47	38968.5	42803.2	inf	0.2716733	0.330356	0.235526	0.141216	0.292902	5692.58	185691	489147	50300.5	49575.7	75336.2	112469.2
1278	-1782.52	-1394.49	-388.032	0.0124071	0.727109	0.014883	0.0170634	0.227881	0.000656406	110.456	6012.83	38754.1	50842.1	inf	0.310775	0.336389	0.239827	0.143795	0.279988	5692.58	185691	547206	92998.8	311322	335509	119175.2
1279	-1780.11	-1390.11	-389.999	0.0154051	0.789576	0.0161616	0.0185293	0.158633	0.00169556	85.7769	5360.86	32613.8	50842.1	inf	0.310775	0.320656	0.275381	0.13707	0.266893	21438.7	185691	446335	92998.8	103726	932334	190045.4
1280	-1763.21	-1387.83	-375.384	0.0223068	0.784559	0.0154128	0.0184116	0.157625	0.00168478	40.3518	2419.53	19255	29585.7	inf	0.1931	0.323562	0.274203	0.136484	0.265751	2531.25	128088	253755	92998.8	103726	223377	234625.1
1281	-1766.88	-1389.26	-377.622	0.0225569	0.793358	0.00437108	0.0186181	0.159393	0.00170368	40.3518	5550.13	12121.6	29187.6	inf	0.1931	0.323562	0.274203	0.136484	0.265751	3317.5	109389	253755	92998.8	130174	223377	169787.3
1282	-1763.65	-1387.91	-375.744	0.0225569	0.793358	0.00437108	0.0186181	0.159393	0.00170368	40.3518	4180.54	11952.3	29187.6	inf	0.2287312	0.320061	0.271236	0.145828	0.262875	3317.5	109389	84709.2	92998.8	300073	243034	170577.8
1283	-1766.51	-1391.21	-375.293	0.0648989	0.633882	0.0125761	0.0619847	0.221757	0.00490168	40.3518	3816.92	10906.7	29187.6	inf	0.2287312	0.324736	0.243185	0.154169	0.277911	3317.5	109389	84709.2	127052	246945	243034	163341.6
1284	-1775.31	-1392.61	-382.707	0.10031	0.609878	0.0120999	0.0596375	0.213359	0.00471606	40.3518	4180.54	11781.7	57981.8	inf	0.2287312	0.34536	0.235757	0.14946	0.269423	3317.5	203343	49366.4	210960	246945	243034	145287.2
1285	-1773.62	-1393.11	-380.51	0.0951788	0.578683	0.0260868	0.0565871	0.217233	0.0262314	41.4911	5170.89	10069.9	34163.3	inf	0.1464257	0.34536	0.235757	0.14946	0.269423	2025.67	273814	242526	210960	246945	243034	137860.3
1286	-1773.99	-1393.13	-380.857	0.0631153	0.69409	0.0172988	0.0640491	0.144052	0.0173946	41.4911	4298.58	18412	55769.1	inf	0.1464257	0.34536	0.235757	0.14946	0.269423	2025.67	273814	242526	210960	66878.2	139624	218228.1
1287	-1777.34	-1394.94	-382.397	0.0489394	0.538195	0.012325	0.185623	0.111698	0.10322	26.5446	4298.58	17732.5	57628.8	inf	0.1464257	0.34536	0.235757	0.14946	0.269423	3080.86	273814	227592	218071	169036	493046	207813.3
1288	-1772.14	-1393.55	-378.595	0.0489394	0.538195	0.012325	0.185623	0.111698	0.10322	20.647	4251.78	11615.4	41241.2	inf	0.1464257	0.34536	0.235757	0.14946	0.269423	3080.86	93361.5	506983	185155	169036	677454	158476.5
1289	-1772.76	-1391.75	-381.009	0.0509551	0.560361	0.00494815	0.193268	0.116298	0.0741695	63.8184	3169.86	17391.3	36067.8	inf	0.1464257	0.33482	0.230235	0.144899	0.290046	5656.44	105329	147532	185155	160345	677454	172441.6
1290	-1775.17	-1402.24	-372.929	0.0509551	0.560361	0.00494815	0.193268	0.116298	0.0741695	45.8855	1704.22	6538.85	25932.8	inf	0.1464257	0.33482	0.230235	0.144899	0.290046	3504.17	172552	122779	185155	295900	677454	123963
