Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
5120	-14502.24	-14523.44	21.20205	0.149674	0.0948813	0.0987984	0.0939764	0.0962518	0.0741962	0.100401	0.0733344	0.0923254	0.17028	0.0820284	0.0670737	0.0947042	0.0933184	0.11714	0.139843	0.13629	0.101267	0.100694	0.0849896	0.106851	0.1002	0.176364	0.018198	0.0104254	0.035298	0.0311976	0.054081	0.0155378	0.0419192	0.0140135	0.0385997	0.0147851	0.0139255	0.0633274	0.0387833	0.0224027	0.0203685	0.0273827	0.0181556	0.0281054	0.049001	0.0262403	0.222897	0.284264	0.0519299	0.0322801	0.398687	0.00994267	0.23819	0.228572	0.149712	0.383526	3.026628
5130	-14504.68	-14525.91	21.22891	0.11906	0.0902658	0.117572	0.0919424	0.0998336	0.0682601	0.113063	0.0870994	0.0748215	0.188507	0.0778109	0.0835958	0.0947042	0.103945	0.123211	0.146024	0.109608	0.0938977	0.101977	0.0869655	0.0611342	0.0825797	0.166795	0.0228557	0.0206458	0.0538511	0.0329799	0.0321048	0.0188849	0.0469754	0.00955866	0.0320383	0.0234877	0.0197607	0.0820734	0.0350114	0.0318543	0.0367226	0.0346544	0.0248475	0.0298958	0.0339311	0.0191358	0.223085	0.284503	0.0519736	0.0323073	0.399022	0.00910851	0.239272	0.228247	0.149499	0.382981	3.023942
5140	-14506.7	-14527.64	20.94088	0.115024	0.103281	0.0977751	0.100004	0.0973128	0.0852881	0.113063	0.0540961	0.0892501	0.175576	0.104918	0.0625977	0.100357	0.106277	0.123862	0.128849	0.135109	0.120554	0.124835	0.0673585	0.0773788	0.087659	0.158662	0.0174429	0.0207035	0.0261652	0.0324331	0.0360249	0.0196762	0.0521815	0.00810957	0.0442495	0.0318781	0.0267434	0.0668275	0.0532531	0.0246813	0.0244948	0.0346544	0.0245447	0.025753	0.0383485	0.0154947	0.223222	0.285795	0.0522095	0.0185294	0.4092	0.0110441	0.241556	0.230426	0.150927	0.37709	3.052745
5150	-14501.79	-14522.48	20.69654	0.112216	0.0970134	0.0980774	0.088442	0.120159	0.0782074	0.112608	0.0753719	0.0682564	0.180337	0.086074	0.0774885	0.116064	0.101439	0.116609	0.13671	0.115165	0.0925909	0.131516	0.086946	0.101292	0.0903332	0.166248	0.0130789	0.0138676	0.0421352	0.0420553	0.0284046	0.0144833	0.0421996	0.00743584	0.0369343	0.0173157	0.0328022	0.0888892	0.0383993	0.0323659	0.0296037	0.0258935	0.026416	0.044547	0.0343967	0.016791	0.222846	0.285314	0.0521217	0.0201803	0.408512	0.0110255	0.241556	0.230426	0.150927	0.37709	3.077179
5160	-14502.15	-14522.14	19.98926	0.146393	0.0995155	0.111968	0.104629	0.116307	0.0787922	0.122712	0.0793814	0.0742267	0.183131	0.0822728	0.0898958	0.0904331	0.0939589	0.11264	0.123059	0.115165	0.0985504	0.137585	0.0740994	0.0706997	0.0866394	0.195054	0.0202168	0.020813	0.0353992	0.0277896	0.0456079	0.0122674	0.0293874	0.0105699	0.0412704	0.00938328	0.04109	0.109084	0.0441164	0.0198832	0.0334008	0.0322758	0.0173869	0.0344294	0.0476004	0.0288244	0.221809	0.274407	0.051879	0.0306546	0.40661	0.0146405	0.241556	0.230426	0.150927	0.37709	3.147907
5170	-14499.3	-14519.48	20.18108	0.109375	0.107104	0.112558	0.111449	0.103866	0.0882399	0.131572	0.0823961	0.0930933	0.181228	0.0683027	0.078809	0.0817826	0.110199	0.11264	0.138501	0.12234	0.103798	0.132067	0.0740994	0.0924464	0.0931285	0.167564	0.0231599	0.0181422	0.032725	0.0214096	0.0495215	0.0197798	0.032335	0.0226223	0.0594094	0.0224391	0.0262578	0.0912673	0.0396447	0.0117682	0.0172122	0.0284641	0.0181054	0.034572	0.043478	0.0198525	0.221809	0.274407	0.051879	0.0306546	0.40661	0.0146405	0.241556	0.230426	0.150927	0.37709	3.128725
5180	-14508.45	-14528.54	20.08927	0.115909	0.0951758	0.0977719	0.0967587	0.122667	0.081157	0.104332	0.0738756	0.0743256	0.195958	0.0737971	0.0886722	0.0790259	0.105173	0.104974	0.13022	0.136128	0.124217	0.14021	0.0782185	0.0823174	0.0899579	0.184296	0.0116016	0.0136934	0.0321238	0.048534	0.0695597	0.011589	0.0494057	0.0120025	0.0353217	0.0194953	0.0280044	0.0851571	0.0425626	0.0282886	0.0145246	0.0526989	0.0207006	0.0281461	0.0404154	0.0189428	0.221809	0.274407	0.051879	0.0306546	0.40661	0.0146405	0.227281	0.234908	0.153726	0.384085	3.137906
5190	-14504.51	-14525.3	20.78452	0.115909	0.0838433	0.108335	0.0947126	0.110703	0.0746856	0.147067	0.0655919	0.0961068	0.173635	0.0707017	0.0909452	0.0705182	0.085622	0.109304	0.132836	0.133156	0.0960792	0.11452	0.0903395	0.0790971	0.0770719	0.154944	0.00902737	0.0226952	0.0382192	0.0266369	0.0449678	0.0138862	0.0362438	0.0167171	0.0498981	0.0276425	0.0310634	0.110309	0.0466871	0.0160836	0.029347	0.0519097	0.0127462	0.0341766	0.0487723	0.0256298	0.229081	0.283404	0.0535799	0.0263724	0.400435	0.00712813	0.242718	0.230216	0.150655	0.376412	3.068381
5200	-14495.14	-14516.41	21.26763	0.110562	0.0926685	0.109349	0.0933853	0.106949	0.0803318	0.111055	0.0716597	0.0815664	0.18407	0.0856895	0.075379	0.0908435	0.0949658	0.117624	0.128178	0.133156	0.102898	0.107876	0.071374	0.0783938	0.0847027	0.152773	0.0230992	0.0181223	0.056447	0.0246137	0.0425553	0.0149046	0.056929	0.0144434	0.0388884	0.0271966	0.0249934	0.0738257	0.0297887	0.0204801	0.0249404	0.0259046	0.0184621	0.0377212	0.0572755	0.0240297	0.22836	0.282513	0.0534114	0.0262895	0.399176	0.0102502	0.244445	0.22969	0.150311	0.375553	3.02007
5210	-14499.67	-14520.35	20.68607	0.138824	0.0901784	0.0930679	0.0755934	0.10157	0.0649491	0.130865	0.0623567	0.0819123	0.18407	0.0791037	0.0918602	0.102265	0.114042	0.117099	0.140516	0.122241	0.118032	0.101839	0.0795475	0.0724426	0.0877858	0.186351	0.0188515	0.0197884	0.0251943	0.0259234	0.0425553	0.0256991	0.0539473	0.011535	0.0468698	0.0139265	0.0190091	0.0890772	0.041687	0.020744	0.0326364	0.0320263	0.0174594	0.0332194	0.047805	0.0237596	0.221928	0.274555	0.0519069	0.022876	0.415727	0.0130078	0.243111	0.228005	0.156087	0.372797	3.078226
5220	-14500.56	-14522.04	21.47701	0.111928	0.0989937	0.106964	0.0768566	0.101316	0.0733359	0.113509	0.0761642	0.097952	0.185698	0.0816523	0.058634	0.0971227	0.100901	0.117099	0.128163	0.107984	0.115477	0.117529	0.0797578	0.0828847	0.0701754	0.15223	0.00985076	0.0173858	0.0328459	0.0218024	0.0310857	0.0346181	0.0582637	0.00566878	0.0380262	0.0241379	0.0190382	0.100929	0.0385568	0.0267124	0.0252217	0.0432168	0.021656	0.0425124	0.032611	0.0226654	0.216247	0.289897	0.0553877	0.0222905	0.405086	0.0110921	0.243111	0.228005	0.156087	0.372797	2.999132
5230	-14504.84	-14526.23	21.38969	0.104747	0.0872171	0.106658	0.0965209	0.0893859	0.0698153	0.145425	0.0618565	0.091955	0.187919	0.055203	0.099935	0.0954635	0.105795	0.107044	0.129039	0.106206	0.0969207	0.110177	0.0844804	0.0854664	0.0879848	0.187297	0.00710921	0.0100866	0.0311647	0.0367279	0.0464821	0.0116733	0.0370542	0.0134791	0.0374521	0.0258817	0.0270137	0.0701152	0.0593386	0.0210058	0.0281194	0.0396813	0.0143738	0.0276175	0.0513572	0.0196183	0.212112	0.29409	0.0543285	0.0302264	0.397339	0.011904	0.243111	0.228005	0.156087	0.372797	3.007864
5240	-14496.03	-14517.32	21.28956	0.13852	0.0951312	0.0908868	0.0940363	0.108863	0.0752809	0.11764	0.0750401	0.0851325	0.17469	0.0797088	0.088039	0.112289	0.10768	0.107044	0.12335	0.113695	0.0838041	0.124026	0.0661473	0.0857437	0.0898625	0.158555	0.00351028	0.00801375	0.0316799	0.040008	0.041722	0.0179668	0.0458887	0.0199092	0.0332052	0.0216364	0.0246029	0.0789444	0.0515899	0.0264508	0.0199464	0.0352646	0.0183502	0.0365446	0.0466535	0.0208232	0.219782	0.292744	0.0540797	0.030088	0.395519	0.0077874	0.243111	0.228005	0.156087	0.372797	3.017877
5250	-14503.76	-14524.48	20.72006	0.125384	0.0890668	0.101861	0.0843296	0.102055	0.0720419	0.108306	0.0753258	0.0912568	0.170055	0.0926965	0.0883878	0.109606	0.0920903	0.092551	0.151368	0.137958	0.104987	0.124501	0.067343	0.0843883	0.0898625	0.166255	0.018474	0.0109887	0.0244152	0.0372807	0.0343005	0.0158322	0.0580837	0.010555	0.0395757	0.0246394	0.0343897	0.0852452	0.0354263	0.0176655	0.0362312	0.0510551	0.0140418	0.0407193	0.025499	0.0387312	0.210768	0.276079	0.0584183	0.0327215	0.409968	0.012045	0.236557	0.229117	0.159711	0.374615	3.074827
5260	-14509.79	-14530.25	20.46252	0.104896	0.102055	0.0967238	0.0851856	0.122439	0.064866	0.132709	0.0642303	0.0663643	0.187803	0.0764478	0.0806922	0.0968096	0.0936465	0.0951951	0.139825	0.144916	0.145557	0.124501	0.067343	0.122135	0.0932413	0.172569	0.0114975	0.0204441	0.0409675	0.0270674	0.032421	0.0111163	0.0529635	0.013972	0.0372993	0.0310705	0.017667	0.0713654	0.0396031	0.0351562	0.0278275	0.0438718	0.0156978	0.0302387	0.0360577	0.0241247	0.211544	0.277094	0.0562256	0.0289422	0.411695	0.014499	0.236557	0.229117	0.159711	0.374615	3.100581
5270	-14501.1	-14522.27	21.16588	0.124955	0.0935637	0.0968913	0.0844594	0.110893	0.0724585	0.115566	0.0857943	0.0816924	0.167651	0.0908326	0.0725784	0.12304	0.0879858	0.11939	0.120397	0.146691	0.11634	0.116675	0.0800547	0.0940644	0.0897251	0.134258	0.0139576	0.0128252	0.0357928	0.0290647	0.0446491	0.0107878	0.0483728	0.0177591	0.0358361	0.0251726	0.0153238	0.0702508	0.0453288	0.0305955	0.0231934	0.035433	0.0303715	0.0258535	0.0286668	0.0250536	0.213351	0.279461	0.0573103	0.0267984	0.415212	0.00786781	0.23409	0.229857	0.160227	0.375825	3.030245
5280	-14506.35	-14527.76	21.4033	0.124955	0.0937584	0.0901025	0.101567	0.0931181	0.0724585	0.128822	0.0832196	0.0852201	0.1667	0.0767882	0.0637556	0.112598	0.0931893	0.107589	0.11399	0.101954	0.134698	0.120099	0.0646174	0.0775622	0.100635	0.132836	0.0170422	0.0161947	0.0310889	0.0225362	0.0509402	0.0162983	0.0471293	0.0116475	0.0379721	0.0394103	0.0259428	0.0732673	0.0451216	0.0355813	0.0290609	0.0489975	0.0234248	0.0406164	0.0355404	0.0184575	0.222178	0.299964	0.061515	0.0202951	0.384213	0.011834	0.23409	0.229857	0.160227	0.375825	3.006503
5290	-14510.72	-14531.54	20.81443	0.120178	0.120592	0.0972901	0.101872	0.10359	0.059866	0.129002	0.0661767	0.0901233	0.1667	0.0617155	0.0882115	0.0944066	0.107287	0.132803	0.121785	0.145946	0.0887483	0.139987	0.0739553	0.0856163	0.090045	0.168875	0.0200713	0.0134095	0.0227045	0.0266394	0.0341792	0.0102852	0.0327895	0.0148683	0.0324995	0.0225574	0.0259428	0.0974422	0.0295665	0.0170167	0.0244726	0.053716	0.0320242	0.0451804	0.0357905	0.0194629	0.221862	0.299538	0.0614274	0.0174241	0.383667	0.0160824	0.238573	0.234259	0.144147	0.383022	3.06539
5300	-14507.13	-14527.42	20.2822	0.107322	0.10759	0.108261	0.0985124	0.118551	0.0617652	0.133883	0.0707768	0.0958279	0.190224	0.0862156	0.068173	0.0845346	0.107364	0.133025	0.119724	0.109912	0.104226	0.140314	0.0648174	0.0840422	0.0931751	0.168875	0.0184128	0.0231727	0.0366162	0.0307191	0.0411048	0.0129461	0.0406723	0.0199931	0.0447298	0.0184814	0.0328588	0.0780185	0.0391257	0.0317668	0.0330517	0.0562519	0.029709	0.0290918	0.026742	0.0180405	0.217096	0.293104	0.0564413	0.0371999	0.385674	0.0104849	0.238573	0.234259	0.144147	0.383022	3.118613
5310	-14508.4	-14530.35	21.94144	0.113302	0.0911054	0.0985086	0.106354	0.0883032	0.0690255	0.126445	0.0638275	0.104317	0.181082	0.0765209	0.0656745	0.102357	0.0856128	0.114818	0.128954	0.111252	0.12305	0.119465	0.0768653	0.0728177	0.0918109	0.164653	0.0191975	0.0190314	0.0348822	0.0229471	0.0270346	0.0194856	0.0373978	0.012186	0.0294018	0.00817194	0.0284053	0.0750089	0.0408676	0.0380141	0.036304	0.0320252	0.0133774	0.0247644	0.0418222	0.016241	0.230375	0.298987	0.0467807	0.0253937	0.393416	0.00504792	0.224271	0.227973	0.149776	0.39798	2.952689
5320	-14502.1	-14523.83	21.73568	0.103689	0.0939647	0.108689	0.10894	0.0950086	0.0693984	0.119494	0.0663679	0.0873648	0.173031	0.0744981	0.0758498	0.0947594	0.0899262	0.117659	0.116098	0.129638	0.101229	0.109909	0.0824807	0.0748135	0.0967013	0.160304	0.0165249	0.0173487	0.0257024	0.0244856	0.0390379	0.021095	0.0364806	0.0117218	0.0333602	0.0217872	0.0242026	0.0943746	0.0448377	0.0281147	0.0324366	0.0336064	0.0216058	0.0330303	0.0405076	0.0231908	0.237387	0.308087	0.0482046	0.0261175	0.367639	0.0125641	0.221949	0.225613	0.158578	0.39386	2.973265
5330	-14507.25	-14529.11	21.85727	0.105618	0.0947905	0.0967605	0.0739964	0.106524	0.0646655	0.120585	0.071883	0.0771071	0.17253	0.0530479	0.0774013	0.093069	0.10318	0.105257	0.136177	0.126482	0.101229	0.124372	0.0751967	0.0747743	0.0891677	0.154698	0.00928888	0.0101793	0.048237	0.0186544	0.0415183	0.0238692	0.0346001	0.0179553	0.0567972	0.038338	0.0233169	0.0842398	0.047091	0.0263176	0.0304323	0.032597	0.0276636	0.0382192	0.0332697	0.0200099	0.23164	0.300629	0.0470377	0.0254852	0.383046	0.0121612	0.238368	0.220852	0.155232	0.385549	2.961106
5340	-14503.42	-14525.39	21.96022	0.121543	0.0859792	0.121537	0.0983486	0.111267	0.0643637	0.123361	0.0767037	0.0858328	0.150168	0.0709168	0.0683735	0.082041	0.0978349	0.0815886	0.129772	0.12149	0.0906744	0.108683	0.08303	0.0954949	0.0751653	0.155185	0.0182689	0.0140641	0.0399984	0.0341171	0.0430589	0.0121643	0.0374074	0.012814	0.0390169	0.0340116	0.0311653	0.0737031	0.0522194	0.0383306	0.0343876	0.0250209	0.0221987	0.0311422	0.0367841	0.0215842	0.230545	0.299208	0.0493838	0.0253647	0.381235	0.0142637	0.238641	0.219958	0.15541	0.385991	2.950811
5350	-14512.32	-14533.74	21.42364	0.121096	0.109663	0.116447	0.0883742	0.111267	0.0634537	0.112983	0.0749831	0.0620763	0.167362	0.0841167	0.0691935	0.0942793	0.105307	0.11018	0.128194	0.127687	0.110496	0.101821	0.10542	0.0773426	0.0935292	0.123235	0.0112448	0.0144803	0.0237085	0.030295	0.0270894	0.0220059	0.0381937	0.0132553	0.0263822	0.0257772	0.0325823	0.0826579	0.0399182	0.0332255	0.0336952	0.041286	0.035332	0.0411069	0.0449124	0.0288144	0.246321	0.259092	0.0527632	0.0273233	0.407323	0.00717797	0.238641	0.219958	0.15541	0.385991	3.004469
5360	-14501.12	-14522.57	21.44892	0.139357	0.103986	0.0851908	0.103545	0.0926386	0.0649065	0.112743	0.072816	0.0910904	0.186891	0.078416	0.0810182	0.104928	0.104827	0.092322	0.118688	0.147285	0.102362	0.121871	0.0724369	0.094669	0.0991849	0.142668	0.0156282	0.016361	0.0302043	0.0278841	0.026466	0.025093	0.0482365	0.0176484	0.0383612	0.0112862	0.0179986	0.0691511	0.0419179	0.0207414	0.0266186	0.0478172	0.0169464	0.0245828	0.0360259	0.0291316	0.218576	0.269456	0.0542342	0.028634	0.422254	0.00684595	0.238641	0.219958	0.15541	0.385991	3.001941
5370	-14497.95	-14519.77	21.81938	0.138113	0.110154	0.09504	0.0681722	0.097855	0.0593307	0.112743	0.0645187	0.0812887	0.181767	0.0646412	0.0737703	0.104928	0.106602	0.109163	0.111577	0.111427	0.102362	0.124107	0.0735784	0.0948821	0.0838365	0.142668	0.0185063	0.020815	0.0464223	0.0234153	0.0359043	0.0210375	0.0534136	0.0271881	0.0432773	0.018816	0.0252717	0.0794251	0.0399466	0.0222873	0.0281176	0.0319292	0.0108672	0.0325423	0.0498129	0.0233741	0.217331	0.267921	0.0539252	0.0297395	0.419849	0.0112351	0.24565	0.226419	0.159975	0.367956	2.964895
5380	-14499.41	-14519.99	20.57996	0.137159	0.104905	0.0878304	0.0967116	0.109335	0.067051	0.107349	0.0744336	0.0871754	0.202922	0.0749592	0.0686547	0.101371	0.118277	0.112268	0.114682	0.137373	0.102362	0.123474	0.0825495	0.0841511	0.11182	0.161635	0.0162668	0.0109932	0.0239715	0.0342794	0.0459518	0.0112779	0.0640845	0.015664	0.0425135	0.0175391	0.0206989	0.0804076	0.0437194	0.0296816	0.0194575	0.0361146	0.0087214	0.0326878	0.0496135	0.0167433	0.211929	0.284668	0.0525849	0.0290004	0.409414	0.0124045	0.24565	0.226419	0.159975	0.367956	3.088837
5390	-14502.68	-14523.35	20.66603	0.149711	0.0891249	0.114572	0.100582	0.0906665	0.0664797	0.113584	0.0864326	0.0816578	0.162041	0.0814991	0.0734668	0.109239	0.111084	0.124373	0.145378	0.145832	0.107594	0.105219	0.077527	0.0836009	0.0735188	0.173412	0.0170289	0.0270898	0.0262994	0.0334662	0.0463822	0.0261263	0.035033	0.0163292	0.0426018	0.010681	0.0262774	0.0637428	0.0429421	0.0243037	0.0215726	0.0380984	0.0178698	0.0350641	0.0430929	0.0196349	0.21325	0.286442	0.0529128	0.0291812	0.411966	0.00624727	0.243838	0.224748	0.158794	0.37262	3.080231
5400	-14504.61	-14526.04	21.43072	0.100196	0.0973462	0.114572	0.0802224	0.135884	0.0719949	0.116754	0.0864326	0.0793549	0.174235	0.0818298	0.0903371	0.0941396	0.0922026	0.114679	0.116911	0.111684	0.116251	0.107805	0.0792304	0.0737582	0.0865462	0.138778	0.0165259	0.0209727	0.0326635	0.0212817	0.0336292	0.0208422	0.0514587	0.020193	0.0339097	0.0227798	0.0215258	0.0915581	0.0466366	0.0156376	0.0278602	0.0436506	0.025802	0.036704	0.0422922	0.0166917	0.21061	0.282896	0.0583277	0.0198178	0.406866	0.0214818	0.243838	0.224748	0.158794	0.37262	3.003761
5410	-14501.94	-14522.72	20.77326	0.124177	0.107677	0.109959	0.0929978	0.101662	0.0635148	0.117317	0.0773063	0.0868117	0.185647	0.0746982	0.0677652	0.0974012	0.0808998	0.101199	0.135597	0.118626	0.118382	0.127055	0.0751035	0.0844092	0.0918204	0.15753	0.0170041	0.0175706	0.0424456	0.031659	0.0303157	0.00946789	0.0384368	0.0184594	0.0419409	0.0370841	0.0280952	0.0797558	0.0480327	0.0237235	0.0377382	0.0395752	0.0182251	0.0540598	0.040082	0.0182779	0.227196	0.267449	0.0551427	0.0225993	0.403206	0.024407	0.238745	0.240939	0.155478	0.364838	3.069507
5420	-14514.38	-14534.92	20.53421	0.126651	0.110259	0.126858	0.10038	0.116095	0.0739794	0.121629	0.0745728	0.106577	0.142726	0.076824	0.0699513	0.102431	0.096388	0.109947	0.127992	0.130606	0.107475	0.109681	0.0954171	0.0708426	0.0747392	0.187365	0.0183369	0.0197192	0.03449	0.0333575	0.0406158	0.0112977	0.0414689	0.0209165	0.0509505	0.016438	0.0336627	0.0676441	0.0368398	0.0170776	0.0248372	0.052211	0.0204179	0.0327087	0.0484055	0.0126312	0.221204	0.268352	0.0553291	0.0260563	0.404569	0.0244894	0.238745	0.240939	0.155478	0.364838	3.093412
5430	-14514.23	-14534.5	20.27144	0.118115	0.10254	0.0848136	0.110473	0.093417	0.0664258	0.128162	0.0903526	0.0635197	0.192679	0.0733208	0.0830059	0.0898001	0.0946675	0.113802	0.127992	0.121333	0.128095	0.127665	0.0837957	0.109665	0.0882996	0.18561	0.0183125	0.0222739	0.0447311	0.0259776	0.0320718	0.0164478	0.028367	0.0252235	0.0380587	0.0225149	0.0230625	0.0849432	0.0434775	0.0237882	0.0216424	0.0453075	0.0180198	0.0307155	0.0365324	0.04067	0.224218	0.272008	0.0499015	0.0189689	0.410081	0.0248231	0.243435	0.239454	0.15452	0.36259	3.119689
5440	-14515.08	-14534.93	19.85222	0.108551	0.0893163	0.105112	0.0841927	0.0802719	0.072886	0.115326	0.0797556	0.101214	0.188492	0.0764965	0.0814111	0.0908826	0.0971172	0.113636	0.13278	0.147716	0.113759	0.122343	0.0921113	0.0984974	0.0936691	0.167031	0.0179687	0.0180769	0.0177213	0.0456551	0.0390395	0.00618196	0.0454626	0.028009	0.0393209	0.0340434	0.0194893	0.112113	0.0602226	0.0284093	0.0309021	0.0395473	0.0172292	0.0360738	0.0475202	0.0260568	0.222957	0.27578	0.0499431	0.0188622	0.407774	0.0246835	0.240734	0.236797	0.163901	0.358567	3.161611
5450	-14502.01	-14522.52	20.50935	0.115572	0.0955725	0.120698	0.101406	0.105665	0.0713868	0.113551	0.0761349	0.0769691	0.167575	0.0755406	0.0711726	0.101262	0.100372	0.123209	0.130246	0.129974	0.114485	0.142521	0.0930431	0.0763312	0.0872856	0.167031	0.0113269	0.0232715	0.0278453	0.0292607	0.0387376	0.00526784	0.0530198	0.0262349	0.0394274	0.021202	0.0224901	0.0762004	0.0356256	0.0353842	0.0215444	0.0430208	0.0173361	0.0308088	0.0507568	0.0301306	0.224558	0.277761	0.0503018	0.0280843	0.410704	0.00859113	0.240734	0.236797	0.163901	0.358567	3.095898
5460	-14510.2	-14532.48	22.2806	0.120485	0.0988029	0.116854	0.101406	0.0741278	0.0711646	0.114511	0.0549855	0.0826187	0.154844	0.0818226	0.0833027	0.0866534	0.100372	0.112697	0.123254	0.11662	0.0712101	0.105321	0.0677471	0.0939888	0.0897936	0.170426	0.0278425	0.0167232	0.0302386	0.022606	0.0480425	0.0102043	0.0407971	0.011903	0.043143	0.0254333	0.0174632	0.0738224	0.0431196	0.0250124	0.0214653	0.0487817	0.00921572	0.0332638	0.0541185	0.0225684	0.223583	0.276555	0.0500835	0.0300075	0.408921	0.0108497	0.23309	0.229278	0.158697	0.378935	2.918773
5470	-14498.66	-14518.92	20.26231	0.119779	0.0941331	0.0901996	0.113212	0.100963	0.0875578	0.136745	0.0689642	0.0861113	0.184166	0.0750965	0.0830549	0.100857	0.100372	0.112697	0.140134	0.122987	0.110971	0.148086	0.0765677	0.0938334	0.0775905	0.170426	0.0209831	0.0217102	0.0212729	0.0372512	0.0347594	0.0184772	0.0449107	0.0229261	0.0445632	0.0373209	0.0312968	0.0756014	0.0360694	0.00933339	0.0187412	0.0437041	0.00958906	0.0359982	0.0408547	0.0207348	0.21961	0.27164	0.0590945	0.0294742	0.409524	0.0106568	0.243943	0.226033	0.156451	0.373573	3.120602
5480	-14507.3	-14528.25	20.94686	0.140345	0.0952166	0.115086	0.0870991	0.104809	0.0735427	0.106266	0.0903378	0.0867737	0.177287	0.0699978	0.0738294	0.109605	0.100372	0.112697	0.11282	0.0985873	0.11462	0.0940644	0.0848429	0.110227	0.0828141	0.170426	0.011285	0.0220437	0.0409997	0.0342203	0.0312823	0.0133779	0.0493641	0.0408712	0.0370486	0.0330808	0.0212668	0.0669821	0.0365658	0.0281019	0.0242987	0.0363829	0.00803709	0.0327898	0.0539774	0.0185057	0.218942	0.274975	0.0537723	0.029836	0.414551	0.00792327	0.237874	0.227848	0.157707	0.376572	3.052147
5490	-14499.91	-14520.61	20.69608	0.139223	0.100974	0.0898613	0.0941701	0.0796941	0.0762838	0.126333	0.0743637	0.0748451	0.192121	0.0727521	0.0845056	0.115073	0.111684	0.114124	0.14224	0.133487	0.0946533	0.0994877	0.0827958	0.0901151	0.0962286	0.172402	0.0177165	0.0132212	0.022539	0.0345715	0.0496971	0.0249853	0.0565346	0.0200821	0.0470921	0.0191812	0.0225935	0.0878933	0.0399642	0.0186399	0.0251211	0.0357017	0.00888229	0.0307002	0.0278808	0.0168118	0.217384	0.273017	0.0533895	0.0296236	0.411599	0.0149868	0.2364	0.228288	0.158012	0.3773	3.077225
5500	-14497.52	-14518.39	20.86135	0.13411	0.0962032	0.113468	0.0881278	0.0829263	0.068462	0.126123	0.0734374	0.0957707	0.168235	0.0736805	0.0912394	0.105761	0.105801	0.112841	0.10701	0.116647	0.106161	0.114425	0.0761199	0.0861412	0.0832223	0.16773	0.0193047	0.011705	0.0454232	0.0258808	0.0355014	0.0264596	0.0348724	0.0181161	0.0458312	0.0209146	0.0264081	0.0941038	0.0439406	0.028362	0.0255136	0.0424347	0.00763333	0.0464363	0.0411329	0.0270823	0.231576	0.28193	0.056875	0.0315576	0.382096	0.0159652	0.2364	0.228288	0.158012	0.3773	3.060698
5510	-14510.18	-14530.71	20.53131	0.140293	0.089611	0.0997989	0.106461	0.107096	0.0694134	0.146593	0.072901	0.0716861	0.175869	0.0759585	0.0872711	0.0967677	0.113514	0.112841	0.133824	0.126005	0.104348	0.117774	0.0779276	0.0793699	0.0832821	0.141745	0.0338743	0.0127377	0.0272234	0.0527807	0.0336205	0.0356248	0.0348115	0.020415	0.0318383	0.0433941	0.0256001	0.0864588	0.042648	0.0174176	0.0247408	0.0354922	0.00830539	0.0381168	0.0348257	0.0234279	0.205692	0.297866	0.0600897	0.0175256	0.403693	0.0151336	0.238277	0.230101	0.151328	0.380295	3.093702
5520	-14506.41	-14528.16	21.75568	0.11954	0.0995172	0.0879675	0.0952452	0.0955531	0.0565289	0.106374	0.0593974	0.100384	0.175869	0.0668186	0.0844352	0.0971874	0.0749735	0.0972407	0.122785	0.125658	0.104348	0.132298	0.0743249	0.0578623	0.103702	0.152917	0.0252964	0.0146543	0.0505945	0.038992	0.0411324	0.0179454	0.0381174	0.0200963	0.0424677	0.0435306	0.0181	0.0926801	0.0513909	0.0138676	0.0333897	0.0302132	0.0111475	0.0284649	0.0467817	0.0214764	0.22695	0.288656	0.0582317	0.0239641	0.391211	0.0109879	0.23687	0.230526	0.151607	0.380997	2.971265
