Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
5690	-13394.9	-13355.2	-39.7121	0.9166229	0.29339	0.144258	0.201454	0.158971	0.198596	0.160911	0.252813	0.21091	0.176818	0.315589	0.133065	0.13806	0.240937	0.302294	0.226834	0.310006	0.288741	0.250634	0.22764	0.110344	0.16885	0.0838145	0.625405	0.368639	0.187373	0.0226057	0.00919755	0.0640539	0.0401093	0.0543485	0.0027345	0.156213	0.258465	0.0902708	0.0665802	0.0689778	0.0382596	0.0721372	0.0460412	0.0454419	0.220964	0.0450001	0.198225	0.0265428	0.396088	0.0530169	0.0240996	0.437607	0.0626457	0.3737608	0.336921	0.38498	0.0624207	0.215679	0.120032	0.450172	0.984683	2.44511	7.275972
5700	-13392.6	-13355.3	-37.2046	0.7004756	0.279698	0.106145	0.150355	0.197622	0.233259	0.175826	0.242514	0.168082	0.150448	0.315466	0.141994	0.150553	0.210973	0.19221	0.235082	0.429213	0.289682	0.232045	0.188066	0.117794	0.132117	0.129689	0.604051	0.225938	0.123779	0.0480333	0.0464849	0.0417044	0.0421184	0.0881254	0.0103047	0.156168	0.230129	0.0663452	0.0852634	0.100793	0.0656501	0.0452566	0.071541	0.0983921	0.160621	0.0474706	0.198225	0.0256154	0.391583	0.0499165	0.0336495	0.445335	0.0539004	0.3787776	0.3704	0.361216	0.0658957	0.202489	0.0742899	0.363755	0.925045	2.63691	7.025224
5710	-13387.5	-13347.5	-40.0216	0.7475925	0.334535	0.198196	0.174273	0.193606	0.246208	0.175543	0.268203	0.148912	0.140123	0.385279	0.168955	0.136675	0.248958	0.2835	0.147526	0.342432	0.293824	0.254117	0.249907	0.0922982	0.158388	0.0860076	0.627728	0.19871	0.132384	0.0609714	0.0456161	0.0417044	0.100055	0.0571673	0.00583413	0.163968	0.176913	0.0707904	0.109567	0.0304251	0.094045	0.0746349	0.0539916	0.0962131	0.166218	0.023951	0.248573	0.0297971	0.39399	0.0461804	0.0301811	0.445041	0.0548109	0.3674158	0.357309	0.365854	0.0627903	0.214047	0.0843694	0.385146	0.941304	2.58918	7.306925
5720	-13398.7	-13356.7	-42.0246	0.6741223	0.346425	0.109179	0.267253	0.130517	0.301074	0.141273	0.279581	0.159496	0.134756	0.412204	0.158018	0.196758	0.249958	0.294486	0.207012	0.475045	0.270978	0.271755	0.21187	0.0900914	0.248081	0.0965902	0.520272	0.2367	0.165208	0.0265613	0.000920205	0.0563442	0.0457367	0.0745285	0.0353009	0.178651	0.147111	0.0829481	0.0626168	0.0690336	0.0740931	0.0814618	0.0294923	0.0597658	0.195367	0.034265	0.278453	0.0195979	0.387754	0.0487387	0.0449375	0.460295	0.0386772	0.3448123	0.372032	0.357216	0.0652946	0.205458	0.0686716	0.35106	0.914888	2.66538	7.50723
5730	-13390.8	-13349.6	-41.2496	0.7695321	0.321422	0.193935	0.152665	0.188437	0.255132	0.196579	0.316773	0.164238	0.190543	0.323664	0.135696	0.136945	0.285966	0.303215	0.170591	0.351968	0.253578	0.213506	0.243123	0.0851025	0.196682	0.115866	0.502377	0.236575	0.167693	0.000929463	0.0629134	0.0974296	0.0543482	0.0905018	0.0174	0.169437	0.242095	0.0994401	0.0556987	0.0597477	0.0655825	0.0814618	0.0608116	0.0676303	0.198675	0.0795334	0.22382	0.0225632	0.393616	0.0462656	0.0413498	0.449348	0.0468573	0.3624434	0.362447	0.367329	0.0651104	0.205114	0.089061	0.394572	0.948141	2.56823	7.429727
5740	-13393.9	-13353.8	-40.116	0.6104644	0.353248	0.161277	0.209696	0.137358	0.259266	0.153732	0.185913	0.133831	0.177052	0.452552	0.115551	0.128865	0.254336	0.247028	0.246181	0.351968	0.355848	0.283707	0.209552	0.138462	0.174411	0.0891342	0.541153	0.201517	0.132072	0.00705422	0.0102557	0.0168509	0.0338731	0.126945	0.0295046	0.168927	0.23727	0.0977743	0.0956181	0.0730894	0.0698135	0.0814618	0.00635682	0.0337967	0.214038	0.0381879	0.281835	0.0268307	0.411595	0.0518653	0.0222579	0.439723	0.047729	0.3368252	0.336832	0.369945	0.0667899	0.226434	0.0552733	0.318039	0.886565	2.74012	7.316361
5750	-13395.6	-13350.6	-44.9597	0.7427307	0.362579	0.154693	0.179041	0.230581	0.259266	0.142161	0.251669	0.15187	0.180938	0.365803	0.109019	0.178507	0.311689	0.275449	0.262565	0.389824	0.337191	0.269408	0.213942	0.138462	0.178964	0.0933041	0.56497	0.275007	0.167992	0.0119451	0.0163053	0.0292526	0.0463697	0.0849179	0.00815313	0.228301	0.186792	0.0909324	0.0814158	0.0773761	0.0675468	0.0881134	0.0300253	0.0750329	0.301429	0.0456408	0.286294	0.0293271	0.407364	0.0441577	0.0233236	0.432401	0.0634271	0.345734	0.349575	0.365973	0.0604486	0.224003	0.083329	0.383013	0.939729	2.59393	7.800737
5760	-13401.4	-13363.1	-38.2712	0.7987298	0.312088	0.154186	0.127596	0.195561	0.219197	0.156878	0.318319	0.129654	0.133008	0.458585	0.124335	0.154496	0.271991	0.271401	0.180364	0.361927	0.274173	0.22193	0.265991	0.115756	0.159125	0.0859263	0.50366	0.224442	0.167992	0.0307963	0.0144777	0.0144707	0.0463697	0.0641052	0.0263142	0.135979	0.290213	0.0553742	0.075051	0.108649	0.059093	0.0558451	0.0108084	0.0856724	0.202304	0.0558809	0.211896	0.0283687	0.466545	0.0437149	0.0137176	0.38582	0.0618335	0.3586746	0.346774	0.381428	0.0588061	0.212991	0.0952884	0.406622	0.956602	2.54149	7.131881
5770	-13399.4	-13359.4	-40.0048	0.6427997	0.32005	0.145738	0.181397	0.145613	0.258831	0.146107	0.318047	0.180933	0.118835	0.407223	0.143959	0.141844	0.227711	0.218112	0.227526	0.370578	0.388709	0.235988	0.240499	0.0757194	0.233302	0.0852201	0.527874	0.243687	0.0962753	0.00489984	0.0602418	0.0395974	0.0561485	0.0408101	0.0422712	0.213294	0.227677	0.0844336	0.0332563	0.101872	0.104328	0.0710108	0.00799599	0.107133	0.186061	0.0738812	0.17056	0.0301311	0.433355	0.0356409	0.0326131	0.407222	0.0610384	0.3357775	0.350352	0.37803	0.0561321	0.215486	0.0620386	0.335244	0.901676	2.70104	7.30525
5780	-13401.8	-13359.4	-42.383	0.5610872	0.290722	0.178829	0.218186	0.149134	0.175558	0.213497	0.242891	0.195961	0.16246	0.488084	0.132707	0.136538	0.263568	0.245995	0.207121	0.466034	0.250047	0.208635	0.256286	0.0826896	0.242314	0.101173	0.614116	0.220314	0.090899	0.00304389	0.0404964	0.0261471	0.0763152	0.0724135	0.0496736	0.207298	0.260812	0.0895777	0.108765	0.062683	0.101553	0.064133	0.0361066	0.0866865	0.147892	0.0935734	0.182135	0.0272549	0.428302	0.046559	0.020673	0.422168	0.055043	0.3329987	0.344275	0.371474	0.0612427	0.223008	0.0451949	0.289937	0.86009	2.80478	7.543063
5790	-13400.4	-13356.5	-43.9104	0.7211477	0.410969	0.110499	0.214048	0.165872	0.238452	0.195513	0.2887	0.143209	0.184608	0.408336	0.138701	0.146738	0.2055	0.277856	0.202632	0.283701	0.284858	0.221887	0.239567	0.123658	0.193846	0.0994892	0.793872	0.308911	0.122792	0.0312453	0.0975365	0.00798703	0.0337143	0.0318514	0.00215962	0.231785	0.228164	0.111141	0.0873079	0.0808995	0.0352432	0.064133	0.0334894	0.136837	0.20712	0.0580079	0.212974	0.0212555	0.407158	0.0485389	0.0399859	0.438029	0.0450323	0.3532963	0.370312	0.356632	0.0618023	0.211254	0.0787099	0.37334	0.93246	2.61549	7.695808
5800	-13400.8	-13359.1	-41.6715	0.7034545	0.231004	0.166292	0.275809	0.146577	0.292334	0.195736	0.287057	0.18366	0.123135	0.350873	0.156955	0.139984	0.265139	0.342714	0.194308	0.274814	0.288673	0.182518	0.24969	0.119292	0.203484	0.172873	0.586711	0.21409	0.133396	0.0385233	0.0621285	0.0714742	0.0642284	0.0917959	0.0197434	0.141755	0.289497	0.105818	0.0686511	0.0572444	0.0368487	0.041717	0.0183429	0.0872263	0.217127	0.0405684	0.242105	0.029315	0.36432	0.0487989	0.025776	0.460102	0.0716882	0.3662583	0.35501	0.368227	0.0659869	0.210776	0.0749263	0.365156	0.926142	2.63378	7.471912
5810	-13410.4	-13370.4	-39.95	0.6839638	0.293853	0.138631	0.17648	0.138179	0.216882	0.230145	0.242942	0.20758	0.146923	0.439763	0.15626	0.152127	0.233365	0.264283	0.210464	0.327525	0.288673	0.237568	0.335361	0.121372	0.155783	0.182848	0.5594	0.208114	0.106339	0.0721115	0.0264519	0.0118382	0.0340386	0.0923526	0.00645275	0.15562	0.261647	0.0788137	0.0959685	0.0705054	0.0368487	0.0199139	0.00407427	0.0648599	0.178914	0.0940681	0.224424	0.0245114	0.300884	0.0502011	0.0224145	0.553406	0.0485835	0.3254513	0.399379	0.33678	0.073624	0.190217	0.0707667	0.355865	0.918778	2.65459	7.299764
5820	-13399.3	-13357.5	-41.7804	0.8131365	0.369006	0.206592	0.208975	0.174141	0.244173	0.185684	0.247209	0.146818	0.15801	0.461493	0.169319	0.115483	0.292131	0.244334	0.199404	0.260581	0.3704	0.217236	0.23863	0.109588	0.169354	0.0908812	0.424154	0.181872	0.145673	0.00870542	0.113213	0.0224919	0.105283	0.0870771	0.00796377	0.182072	0.363777	0.141454	0.0790962	0.063279	0.0805703	0.0808504	0.0313873	0.0661873	0.167136	0.0186471	0.232479	0.0231126	0.310077	0.0602609	0.0154214	0.547163	0.0439652	0.3688956	0.374868	0.351491	0.07684	0.196801	0.0983509	0.41237	0.960529	2.52875	7.482809
5830	-13389	-13351.3	-37.6735	0.8556172	0.321009	0.169053	0.208975	0.116253	0.218411	0.142017	0.250297	0.152886	0.169783	0.377394	0.109752	0.152067	0.180081	0.248654	0.226925	0.360932	0.294673	0.211942	0.240342	0.104335	0.181858	0.116564	0.568242	0.274129	0.168296	0.0371989	0.0416541	0.033482	0.0483592	0.0463229	0.0259404	0.125153	0.266297	0.114663	0.136644	0.046755	0.083938	0.0426945	0.02688	0.0229099	0.168607	0.0544479	0.185297	0.0264229	0.34657	0.0609101	0.0215743	0.49376	0.0507624	0.3847046	0.353391	0.371076	0.0639091	0.211623	0.107327	0.428598	0.97125	2.49283	7.072115
5840	-13398.5	-13359	-39.5127	0.8542649	0.319716	0.161832	0.201997	0.119517	0.225748	0.190455	0.29071	0.110271	0.199077	0.474409	0.162412	0.152067	0.296094	0.277304	0.229369	0.31159	0.314131	0.263545	0.225645	0.11684	0.180906	0.126911	0.519219	0.153483	0.120908	0.00292831	0.0682171	0.000828265	0.0384289	0.0350924	0.0385159	0.111147	0.247252	0.0944602	0.16817	0.0966596	0.0720737	0.0791611	0.0146436	0.0427327	0.150358	0.069047	0.182163	0.0269376	0.332213	0.0607337	0.0252326	0.508084	0.0467995	0.3684501	0.369871	0.353963	0.0694509	0.206715	0.107042	0.428097	0.970927	2.49393	7.256034
5850	-13393.2	-13355	-38.1737	0.7105876	0.33918	0.209057	0.172245	0.136821	0.279162	0.168674	0.311931	0.160202	0.140505	0.40307	0.0944733	0.159255	0.236089	0.257026	0.188048	0.35438	0.291757	0.223807	0.241044	0.0715698	0.180906	0.0628623	0.522936	0.207667	0.0965479	0.013055	0.129945	0.021422	0.106996	0.0457731	0.0347197	0.186639	0.240248	0.0897199	0.0936167	0.0570194	0.0625208	0.0695271	0.0485351	0.0680235	0.13164	0.0548466	0.15867	0.0292127	0.341	0.0442844	0.0312485	0.505373	0.0488813	0.3602443	0.374298	0.356706	0.0696953	0.1993	0.0764511	0.368483	0.92873	2.62634	7.122133
5860	-13405.2	-13361.4	-43.8644	0.9028444	0.338249	0.263737	0.217151	0.100612	0.232736	0.143329	0.235433	0.16138	0.223443	0.32408	0.141384	0.175417	0.259648	0.271893	0.192611	0.381805	0.305548	0.251166	0.239001	0.12757	0.184774	0.109946	0.604039	0.277795	0.151782	0.0154688	0.0930736	0.0797971	0.0286963	0.0309228	0.0524207	0.277006	0.240484	0.117315	0.0397089	0.0280595	0.0790915	0.105562	0.0309576	0.0300569	0.204884	0.0532978	0.269868	0.0293987	0.334908	0.0577624	0.0355146	0.506489	0.0359274	0.3698788	0.343354	0.371156	0.0701139	0.215376	0.117184	0.445467	0.981831	2.45552	7.691202
5870	-13398.8	-13355.6	-43.242	0.7701716	0.292884	0.173329	0.225566	0.159706	0.2202	0.147437	0.262192	0.202095	0.18361	0.39932	0.103582	0.171795	0.232262	0.307199	0.249396	0.453627	0.320484	0.260584	0.223336	0.128096	0.186789	0.105651	0.579042	0.243878	0.127968	0.019153	0.0231866	0.0424983	0.0342406	0.074541	0.00289547	0.21022	0.273833	0.113714	0.0798836	0.0736488	0.0831866	0.0804021	0.0182291	0.0414492	0.260817	0.0764629	0.160572	0.0244013	0.389773	0.0484429	0.0199064	0.479404	0.0380725	0.3785732	0.346779	0.375338	0.0628755	0.215008	0.0891977	0.394842	0.948334	2.56763	7.628962
5880	-13397.3	-13358.4	-38.9026	0.867736	0.409044	0.219246	0.198431	0.123251	0.167421	0.181942	0.266416	0.168699	0.137209	0.401552	0.123717	0.113436	0.199115	0.226695	0.245975	0.386688	0.309343	0.223124	0.238772	0.101341	0.180818	0.0752883	0.599751	0.238725	0.0694024	0.0124709	0.0218159	0.0439481	0.0563739	0.0608056	0.0203378	0.18127	0.30622	0.120646	0.0833295	0.0333031	0.0672383	0.0834612	0.0145696	0.0541579	0.178114	0.0256715	0.225889	0.0276667	0.367044	0.0655489	0.0179367	0.470388	0.0514162	0.3906562	0.363976	0.370396	0.0694252	0.196203	0.109869	0.43304	0.974091	2.483	7.195023
5890	-13405.9	-13362.9	-42.9662	0.7480329	0.298122	0.216074	0.20096	0.143331	0.236234	0.194596	0.182865	0.184088	0.169215	0.414712	0.0972236	0.153111	0.268011	0.187344	0.243833	0.351192	0.301023	0.264223	0.27554	0.093162	0.198351	0.103373	0.580957	0.270792	0.108463	0.0015004	0.071306	0.1126	0.104445	0.109309	0.0322512	0.240963	0.238117	0.0911533	0.0325301	0.0343161	0.11416	0.10084	0.00559783	0.0900545	0.211016	0.05357	0.220864	0.0352161	0.297515	0.0504277	0.0192096	0.551201	0.0464308	0.3626705	0.370922	0.341734	0.0808571	0.206487	0.0844636	0.385339	0.941446	2.58875	7.601389
5900	-13402.7	-13361.4	-41.2876	0.6982189	0.355644	0.138907	0.177407	0.169592	0.204359	0.188369	0.275827	0.207065	0.160672	0.355017	0.0910034	0.173055	0.279487	0.29448	0.196404	0.299833	0.269021	0.238389	0.317825	0.0842202	0.174314	0.0847194	0.611471	0.233375	0.0389872	0.00583312	0.033415	0.0794001	0.113517	0.0594259	0.0322512	0.198368	0.238117	0.0684726	0.0971958	0.0962485	0.11416	0.0934584	0.0794913	0.0550941	0.167619	0.0436003	0.238417	0.0342533	0.328776	0.0521329	0.028306	0.519255	0.0372772	0.2982779	0.355308	0.359851	0.0729114	0.211929	0.0738079	0.362689	0.924207	2.6393	7.433528
5910	-13394.4	-13353.7	-40.7253	0.8933113	0.330708	0.190156	0.171836	0.195119	0.205843	0.16489	0.285556	0.140864	0.146638	0.334233	0.123026	0.199316	0.238591	0.210171	0.219065	0.328197	0.322935	0.217212	0.243816	0.134023	0.190031	0.0974274	0.544347	0.182374	0.112216	0.0186612	0.0498785	0.0684058	0.0902168	0.0490654	0.0030533	0.139772	0.26517	0.112563	0.143046	0.0803268	0.0777738	0.0482019	0.0487002	0.0799711	0.219809	0.0465049	0.30758	0.030561	0.320588	0.0497221	0.0226986	0.529659	0.046771	0.3814003	0.371255	0.357569	0.0688842	0.202291	0.115206	0.442156	0.979799	2.46284	7.37729
5920	-13403.4	-13358.2	-45.1954	0.7725338	0.362892	0.182355	0.235332	0.190867	0.234212	0.176818	0.310498	0.118534	0.213973	0.411324	0.116715	0.191596	0.230809	0.316186	0.225407	0.304734	0.302922	0.251073	0.251684	0.14195	0.203038	0.0833877	0.603954	0.237103	0.117222	0.00812014	0.0521763	0.0738804	0.0564482	0.0756599	0.00315135	0.210102	0.24447	0.107298	0.128815	0.0841741	0.105326	0.0959857	0.0135392	0.0566684	0.204854	0.0864047	0.202648	0.0289546	0.304593	0.0431422	0.025302	0.555259	0.0427487	0.4066044	0.364829	0.34604	0.0705577	0.218573	0.0897023	0.395836	0.949044	2.56542	7.824306
5930	-13406.3	-13355.7	-50.6798	0.5885591	0.326157	0.154213	0.237545	0.145782	0.26692	0.148711	0.358886	0.168366	0.193944	0.431772	0.185652	0.213448	0.262981	0.272288	0.267538	0.386378	0.310527	0.357717	0.286369	0.0861226	0.160165	0.0895324	0.564581	0.347698	0.0904249	0.0339497	0.0579031	0.0447638	0.0941859	0.0635649	0.00998766	0.249617	0.424199	0.151505	0.0838976	0.107991	0.0545217	0.118868	0.0616775	0.0531535	0.156127	0.0377123	0.2554	0.0308898	0.32717	0.0446791	0.0271774	0.533213	0.0368704	0.3063563	0.350498	0.372642	0.0738025	0.203058	0.0507572	0.305853	0.875368	2.76802	8.372745
5940	-13393.9	-13356.1	-37.8815	0.7469859	0.324282	0.152941	0.177211	0.171449	0.223148	0.203097	0.27789	0.147468	0.145642	0.428544	0.143464	0.151701	0.262981	0.235669	0.210398	0.345433	0.249383	0.182174	0.241717	0.0876512	0.163717	0.100375	0.55045	0.186971	0.0413837	0.0184304	0.0688166	0.0171767	0.0428495	0.134145	0.0258227	0.143314	0.268694	0.140969	0.0682174	0.0671059	0.0362376	0.104551	0.0648833	0.0473754	0.14206	0.0350145	0.26211	0.0223133	0.338336	0.0501387	0.0449613	0.496438	0.0478129	0.3970517	0.372061	0.362882	0.0618438	0.203212	0.0842396	0.384881	0.941109	2.58977	7.092913
5950	-13400.7	-13360.1	-40.587	0.8173711	0.284035	0.221252	0.209987	0.126056	0.209094	0.196844	0.274205	0.191346	0.182783	0.36921	0.119509	0.172087	0.279867	0.261053	0.187102	0.306403	0.345624	0.250745	0.215732	0.0855483	0.244142	0.0824843	0.485758	0.225412	0.025922	0.0184304	0.0688166	0.0494521	0.0319519	0.0495197	0.0560156	0.210603	0.221642	0.0784392	0.0661356	0.0357783	0.0791354	0.0820412	0.043945	0.147324	0.234294	0.102843	0.234903	0.0257873	0.330843	0.053906	0.0212042	0.507528	0.060731	0.3914313	0.354791	0.37494	0.0705692	0.1997	0.0992494	0.414035	0.961654	2.52506	7.363467
5960	-13402.9	-13360.4	-42.4871	0.7063125	0.356461	0.145483	0.171815	0.135463	0.202705	0.166515	0.306431	0.11277	0.252168	0.471509	0.109604	0.173988	0.262916	0.271195	0.183575	0.324676	0.318759	0.296329	0.313875	0.109825	0.163505	0.0736474	0.546633	0.232219	0.0680177	0.0197442	0.0158048	0.0078518	0.0390741	0.108457	0.0447337	0.0945111	0.317958	0.137143	0.107416	0.0424599	0.0705909	0.10181	0.111685	0.0693945	0.158836	0.0523128	0.283612	0.0233592	0.345194	0.0540928	0.0202912	0.502564	0.0544989	0.3859763	0.373972	0.353497	0.0725254	0.200006	0.0755371	0.366493	0.927185	2.63078	7.55348
5970	-13397.8	-13354.9	-42.8943	0.7807699	0.307624	0.200935	0.20408	0.18776	0.343327	0.117887	0.264618	0.177721	0.183892	0.371821	0.140381	0.176109	0.280422	0.313821	0.201596	0.290904	0.288227	0.270527	0.282586	0.105142	0.198502	0.087815	0.468984	0.243673	0.145873	0.0295665	0.0321501	0.0617957	0.0525096	0.108457	0.0542769	0.170421	0.204147	0.126767	0.0834768	0.092535	0.0653972	0.0769839	0.0553647	0.0513234	0.179848	0.0640002	0.230953	0.0253619	0.35957	0.0515851	0.0138473	0.48165	0.067986	0.3689583	0.365401	0.36437	0.0651674	0.205061	0.0914607	0.399275	0.951481	2.55778	7.594199
5980	-13387	-13347.8	-39.178	0.8587607	0.354882	0.170638	0.120542	0.161717	0.238389	0.173914	0.308366	0.133516	0.150741	0.426638	0.109122	0.12454	0.236764	0.220222	0.206143	0.297715	0.31364	0.222143	0.207643	0.115715	0.173084	0.0866286	0.575738	0.294731	0.115504	0.0196818	0.0378926	0.0431845	0.0749277	0.0486804	0.0151463	0.167122	0.230382	0.130424	0.0826784	0.0630239	0.0884046	0.10092	0.0669115	0.0499969	0.20876	0.0441523	0.211602	0.0235715	0.32516	0.0614317	0.0216643	0.519359	0.0488138	0.3857193	0.374476	0.354753	0.0709288	0.199843	0.107987	0.429758	0.971995	2.49026	7.222568
5990	-13393.8	-13359.8	-34.0166	0.9119447	0.334229	0.202132	0.245547	0.176866	0.171144	0.158268	0.202278	0.142651	0.161545	0.35097	0.134258	0.128547	0.213655	0.230572	0.15455	0.307992	0.273976	0.234299	0.25717	0.0812641	0.145298	0.117415	0.514036	0.262026	0.06104	0.0217662	0.0389545	0.0401931	0.0861583	0.0868101	0.00290076	0.183282	0.219	0.0663288	0.0274769	0.0161716	0.0647742	0.0753475	0.0686609	0.129688	0.100693	0.0176351	0.198856	0.0263521	0.33538	0.066411	0.0307904	0.499502	0.041564	0.375598	0.369438	0.355813	0.073896	0.200853	0.119067	0.448585	0.983726	2.44862	6.706425
6000	-13395.8	-13360.9	-34.8552	0.8660742	0.266858	0.118371	0.192102	0.162492	0.294654	0.176417	0.219655	0.144029	0.150021	0.358075	0.123917	0.128777	0.212833	0.276348	0.167626	0.367726	0.281135	0.22675	0.242001	0.104052	0.18665	0.0896811	0.485445	0.176425	0.0686005	0.0355887	0.0389545	0.0668479	0.0400203	0.0947192	0.0647949	0.0930336	0.213739	0.132111	0.0724104	0.0842801	0.0331221	0.0872638	0.0632417	0.0395719	0.160627	0.0265341	0.222784	0.0286361	0.279689	0.0876318	0.0169118	0.548207	0.0389241	0.35968	0.352569	0.367127	0.082367	0.197937	0.109521	0.432436	0.973707	2.48434	6.790288
6010	-13393.1	-13359	-34.0461	0.7802171	0.247812	0.152111	0.190762	0.146877	0.206052	0.15091	0.190385	0.125217	0.138524	0.346683	0.114019	0.110236	0.301594	0.262976	0.230957	0.371764	0.255569	0.243409	0.257032	0.094134	0.18206	0.116335	0.396216	0.197084	0.108075	0.0313291	0.0802094	0.0323899	0.0533458	0.0489691	0.0114394	0.148129	0.205314	0.0935056	0.0761433	0.113859	0.0706967	0.0593016	0.026243	0.0553661	0.196938	0.0327316	0.236677	0.0316131	0.309317	0.0759612	0.0194521	0.542907	0.0207491	0.35134	0.359555	0.359106	0.0797025	0.201637	0.0913427	0.399046	0.951319	2.55829	6.709378
6020	-13395.4	-13359	-36.4366	0.6335348	0.298381	0.171004	0.205469	0.128547	0.216372	0.181216	0.231563	0.116154	0.176681	0.368462	0.135701	0.171323	0.203718	0.271905	0.263804	0.336794	0.274736	0.224857	0.260581	0.107849	0.192864	0.103183	0.396216	0.228861	0.128807	0.0528542	0.0992804	0.0521083	0.0465553	0.0522181	0.0387217	0.215847	0.267838	0.0768884	0.0492336	0.0372065	0.0277061	0.0302859	0.026243	0.0587633	0.150175	0.0305928	0.240855	0.0326328	0.324108	0.0616411	0.0152586	0.542747	0.0236123	0.3383315	0.35271	0.366498	0.0737202	0.207073	0.0600901	0.330407	0.897508	2.71199	6.948421
6030	-13393.9	-13361.4	-32.5503	0.691993	0.296673	0.184397	0.198263	0.106099	0.245879	0.0871249	0.206408	0.180977	0.148362	0.356637	0.135075	0.116724	0.216547	0.199116	0.241666	0.364522	0.296061	0.18996	0.208089	0.107849	0.162536	0.129894	0.482834	0.158697	0.143944	0.0279681	0.0419131	0.000913996	0.0271233	0.0682262	0.0211056	0.238322	0.220785	0.0857909	0.0395253	0.062456	0.0268496	0.0412433	0.0448652	0.0677918	0.164339	0.0402974	0.175946	0.0337063	0.299339	0.0639285	0.022281	0.546151	0.0345942	0.3546101	0.366039	0.353354	0.0763412	0.204266	0.0724788	0.359728	0.921865	2.64593	6.559796
6040	-13388.4	-13355.2	-33.1452	0.8973351	0.272114	0.155096	0.241076	0.107611	0.184455	0.138598	0.240788	0.178351	0.120177	0.360524	0.142367	0.105911	0.253441	0.212614	0.191444	0.335521	0.299541	0.207202	0.24795	0.112863	0.14294	0.108563	0.547977	0.184627	0.0911918	0.0360762	0.0554384	0.0360512	0.0465458	0.0657292	0.0374767	0.104903	0.23324	0.095813	0.0886807	0.054835	0.0435252	0.0363806	0.00738661	0.0505469	0.174171	0.0775829	0.191955	0.0319778	0.364402	0.0606779	0.0326264	0.461175	0.0491407	0.3518297	0.352848	0.354715	0.0741856	0.218251	0.116042	0.443559	0.980663	2.45974	6.61928
6050	-13387.7	-13357	-30.7684	0.839828	0.228454	0.127178	0.199867	0.138807	0.226459	0.157098	0.30215	0.136734	0.13408	0.32047	0.14587	0.0778106	0.173714	0.235504	0.228083	0.283391	0.306252	0.183136	0.257355	0.068984	0.171867	0.0985267	0.445549	0.202787	0.102671	0.0131215	0.0450185	0.0150932	0.0334391	0.0450336	0.0418123	0.152474	0.214892	0.118804	0.0446194	0.0500824	0.037866	0.0931246	0.0418778	0.0465925	0.153443	0.0542381	0.227272	0.03341	0.369682	0.0581083	0.027524	0.444915	0.0663614	0.3732431	0.334797	0.373959	0.0700625	0.221181	0.104001	0.422688	0.967408	2.5059	6.381604
