Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
5290	-13394.3	-13352.7	-41.6179	0.8415359	0.322864	0.137636	0.241535	0.160332	0.270736	0.143633	0.255045	0.135486	0.164873	0.440221	0.100291	0.161501	0.269797	0.298851	0.188061	0.409441	0.338297	0.238262	0.223596	0.123864	0.112925	0.115292	0.581777	0.0717244	0.0779904	0.0300012	0.0648865	0.0330471	0.103177	0.062565	0.00652137	0.196809	0.0252201	0.239394	0.1679	0.0880822	0.0555021	0.127317	0.257066	0.0548847	0.0203052	0.0713224	0.278522	0.0277803	0.356652	0.0563395	0.0250097	0.47105	0.0631688	0.4013896	0.338946	0.376925	0.0662391	0.21789	0.104361	0.423334	0.967831	2.50447	7.466553
5300	-13386.6	-13346.4	-40.2105	0.6781192	0.358871	0.145795	0.225689	0.133189	0.198685	0.216648	0.283671	0.149361	0.158153	0.438934	0.113276	0.135138	0.22725	0.300985	0.249137	0.337632	0.254782	0.235133	0.266468	0.114208	0.147481	0.142769	0.566634	0.0717244	0.0296696	0.0613817	0.0372361	0.0605142	0.110946	0.0982766	0.0536946	0.190329	0.0223583	0.213854	0.173024	0.081992	0.062752	0.0601027	0.223618	0.0396623	0.00987776	0.0893958	0.235522	0.0248993	0.401619	0.0586968	0.028137	0.455266	0.0313817	0.3647145	0.354073	0.370082	0.0657848	0.21006	0.069522	0.353021	0.916482	2.66098	7.325818
5310	-13398.2	-13358.3	-39.8964	0.8083014	0.336158	0.198329	0.200175	0.111846	0.268476	0.147593	0.204954	0.134144	0.27237	0.396225	0.10754	0.137956	0.255449	0.272813	0.209281	0.380316	0.261796	0.223167	0.281763	0.156271	0.151614	0.0956618	0.54611	0.0435255	0.0206919	0.0613817	0.0498383	0.0574408	0.110946	0.0686677	0.0559707	0.198578	0.0642296	0.295167	0.166501	0.0398913	0.065379	0.0730399	0.186942	0.0394819	0.0430048	0.0523639	0.251358	0.0310173	0.395593	0.0579371	0.024792	0.469533	0.0211278	0.3782999	0.349688	0.373405	0.0696247	0.207282	0.097324	0.410455	0.959229	2.53299	7.294409
5320	-13397.3	-13352.3	-44.9716	0.7166478	0.382319	0.184527	0.248437	0.173253	0.270728	0.158362	0.298508	0.139613	0.176578	0.435351	0.198736	0.129132	0.2107	0.266794	0.222181	0.434881	0.282284	0.24798	0.279461	0.12697	0.183192	0.0983667	0.552503	0.0835381	0.0727324	0.050393	0.0687206	0.0786037	0.141888	0.128529	0.0660641	0.197893	0.00943006	0.242918	0.153348	0.0854348	0.101212	0.0552289	0.210714	0.142469	0.00257463	0.0380986	0.171279	0.0226633	0.345819	0.0631762	0.0205061	0.512964	0.0348713	0.3379449	0.37235	0.351449	0.0702766	0.205924	0.0777472	0.37128	0.930885	2.62009	7.801925
5330	-13405.7	-13358	-47.7685	0.7015468	0.291165	0.196311	0.26654	0.177646	0.248786	0.186614	0.305173	0.168738	0.20516	0.393299	0.0800648	0.260374	0.222167	0.326137	0.268107	0.42903	0.313513	0.196387	0.271869	0.143082	0.174691	0.102764	0.648034	0.0786999	0.075845	0.0434418	0.132507	0.105266	0.0842079	0.139392	0.0550035	0.185573	0.00195905	0.230755	0.196172	0.0520144	0.10413	0.056728	0.237854	0.109784	0.0237315	0.0652844	0.227616	0.0216097	0.374228	0.049878	0.0237919	0.492234	0.0382586	0.3438681	0.367036	0.3616	0.0628784	0.208486	0.0745187	0.364259	0.92544	2.63578	8.081617
5340	-13398.2	-13359.7	-38.4603	0.6531355	0.315892	0.113696	0.221006	0.181511	0.281268	0.112407	0.260602	0.179482	0.141411	0.309042	0.0801404	0.130936	0.231818	0.205548	0.223028	0.346427	0.307765	0.210795	0.224577	0.11231	0.208464	0.157988	0.477986	0.0723229	0.0951607	0.0551768	0.0707864	0.0723587	0.21313	0.120278	0.024838	0.136247	0.012038	0.240784	0.197657	0.0456876	0.0583827	0.0703485	0.277511	0.0307951	0.0423902	0.046464	0.234339	0.022173	0.343271	0.0581786	0.0296772	0.488362	0.0583383	0.334263	0.379279	0.357398	0.0713513	0.191971	0.0642204	0.340553	0.906182	2.68904	7.150794
5350	-13389	-13352.1	-36.8856	0.8322384	0.349282	0.148136	0.159945	0.178897	0.292095	0.156592	0.250592	0.176695	0.180318	0.367071	0.133165	0.168029	0.242427	0.250877	0.159335	0.351868	0.28168	0.251402	0.223289	0.122092	0.164825	0.0976409	0.438409	0.0658926	0.0944673	0.0306146	0.0707864	0.0919032	0.114634	0.0146744	0.0638965	0.164952	0.00135138	0.254983	0.173526	0.0726506	0.0986091	0.0479497	0.184832	0.032329	0.0103936	0.0238851	0.236329	0.0292892	0.327881	0.0627236	0.0216105	0.526513	0.0319827	0.3821353	0.360935	0.357435	0.0721533	0.209476	0.102398	0.419797	0.965502	2.5123	6.99332
5360	-13393.8	-13357.1	-36.735	0.8040604	0.355831	0.129244	0.212085	0.143962	0.201267	0.175261	0.206512	0.153856	0.173208	0.403823	0.133165	0.0962949	0.225509	0.290336	0.228777	0.27309	0.237331	0.296263	0.224717	0.0990518	0.181018	0.0865043	0.440617	0.0650754	0.113133	0.028336	0.0440171	0.0591291	0.103022	0.108319	0.0835053	0.180105	0.0321027	0.315995	0.141099	0.0342697	0.0646832	0.10971	0.155313	0.0597268	0.0251018	0.052573	0.235323	0.0316558	0.311524	0.0598714	0.0124222	0.530017	0.0545097	0.3546607	0.352884	0.371935	0.0697709	0.20541	0.0964225	0.408764	0.958074	2.53674	6.97826
5370	-13398.5	-13356.3	-42.2058	0.6324152	0.326318	0.193895	0.201089	0.206265	0.196288	0.240201	0.327097	0.17162	0.173236	0.408283	0.181741	0.175219	0.248278	0.192537	0.168171	0.392002	0.356221	0.244426	0.256493	0.105102	0.156316	0.142303	0.563091	0.0565814	0.0929495	0.0265331	0.0623959	0.0867234	0.0868789	0.10487	0.0337076	0.169308	0.00501574	0.133841	0.223134	0.0434154	0.124416	0.0604316	0.17809	0.0699047	0.0286458	0.0191458	0.29316	0.0219804	0.369366	0.060031	0.0242798	0.47899	0.0453527	0.3648564	0.348719	0.375624	0.0672288	0.208428	0.0598551	0.329818	0.896996	2.71333	7.525342
5380	-13391.3	-13349.1	-42.1808	0.7759377	0.441086	0.197555	0.233273	0.119761	0.244609	0.156717	0.355625	0.152452	0.131391	0.383472	0.109843	0.185158	0.219897	0.291352	0.202217	0.369055	0.330233	0.20931	0.28088	0.118145	0.180904	0.0884825	0.4581	0.0721073	0.115957	0.0257001	0.0488743	0.0672438	0.116926	0.106303	0.0169243	0.170824	0.0363867	0.253685	0.193621	0.0946969	0.0813409	0.0702553	0.223872	0.0172591	0.0571599	0.0851538	0.209034	0.0302941	0.375435	0.0486092	0.0230766	0.474605	0.0479805	0.3304661	0.354989	0.368796	0.0653112	0.210904	0.0904292	0.397263	0.950058	2.56225	7.52284
5390	-13394.8	-13358.2	-36.5565	0.7450008	0.329242	0.145688	0.189893	0.130222	0.169348	0.144188	0.246166	0.179181	0.133449	0.342732	0.0867184	0.189692	0.254055	0.300552	0.253361	0.424433	0.395979	0.209115	0.198065	0.117223	0.1531	0.116066	0.3984	0.0685054	0.125615	0.0252348	0.0584881	0.0430702	0.0741135	0.0896639	0.00443892	0.176852	0.0182245	0.204719	0.181112	0.0517491	0.0978573	0.0584199	0.202495	0.0605161	0.0356546	0.067761	0.209053	0.0267421	0.438646	0.0429099	0.0319375	0.393396	0.0663682	0.3712128	0.345269	0.385224	0.0540744	0.215432	0.0838148	0.384011	0.940467	2.59171	6.960411
5400	-13402.7	-13358.5	-44.2256	0.636828	0.37604	0.129026	0.24449	0.182434	0.276476	0.129176	0.26767	0.208884	0.167179	0.428507	0.148965	0.15297	0.252902	0.257928	0.181504	0.337364	0.349553	0.22014	0.239011	0.145183	0.199513	0.123636	0.481158	0.0359234	0.156323	0.0175335	0.0995259	0.0935044	0.14377	0.123584	0.0150081	0.153599	0.0565967	0.198632	0.214229	0.0642038	0.101578	0.0328818	0.265939	0.0605161	0.0105484	0.058931	0.324788	0.0228881	0.503886	0.0421292	0.0309012	0.364648	0.0355473	0.3498568	0.351358	0.369537	0.0576237	0.221481	0.0607819	0.332135	0.899004	2.70808	7.727324
5410	-13396	-13354.1	-41.8779	0.803359	0.404034	0.16455	0.229113	0.151447	0.189463	0.201515	0.24347	0.166876	0.142017	0.372447	0.120932	0.191584	0.21866	0.243926	0.226408	0.413236	0.32787	0.278042	0.262033	0.107305	0.192194	0.136675	0.530865	0.0731301	0.111829	0.0395822	0.0752668	0.0305398	0.102086	0.0498451	0.0486211	0.219437	0.0121103	0.218014	0.255636	0.0469079	0.0665522	0.0979954	0.230697	0.0565121	0.00552996	0.0424893	0.195117	0.0225145	0.369304	0.0575457	0.0358561	0.471316	0.0434636	0.4225126	0.359759	0.369003	0.0609503	0.210287	0.0962733	0.408483	0.957881	2.53736	7.492559
5420	-13388.3	-13351.1	-37.209	0.7378404	0.291814	0.170686	0.176602	0.151447	0.248284	0.140542	0.216769	0.148915	0.154636	0.4626	0.112706	0.135828	0.20203	0.206397	0.230688	0.37701	0.305575	0.217476	0.232958	0.104613	0.163437	0.137068	0.534324	0.0691402	0.0831656	0.0394812	0.102725	0.0759266	0.116364	0.0632008	0.0347557	0.161304	0.0231718	0.227276	0.146978	0.0818275	0.0573197	0.0789814	0.230614	0.115572	0.0273094	0.0181034	0.15004	0.0302822	0.394622	0.0474764	0.025055	0.455983	0.0465814	0.3591311	0.351305	0.376317	0.064155	0.208223	0.0822824	0.38085	0.938122	2.59874	7.025661
5430	-13397.8	-13359.2	-38.55	0.872776	0.30468	0.161655	0.213833	0.145936	0.242909	0.154037	0.244401	0.123395	0.115865	0.404125	0.0942115	0.160745	0.145174	0.29793	0.207139	0.309615	0.295884	0.208753	0.330335	0.0819437	0.142234	0.130099	0.615501	0.0627322	0.152743	0.077342	0.08101	0.105457	0.108814	0.0831492	0.0382976	0.201486	0.0142556	0.23209	0.145816	0.0388686	0.0963783	0.0540974	0.161933	0.0204927	0.00755569	0.0386382	0.308206	0.0316241	0.379031	0.0521909	0.0203115	0.47137	0.0454727	0.366366	0.356096	0.359733	0.0693805	0.214791	0.110924	0.434864	0.975246	2.47897	7.159762
5440	-13397.3	-13361.7	-35.5561	0.7580769	0.245139	0.119211	0.165745	0.101011	0.199102	0.154991	0.244215	0.163869	0.176044	0.352883	0.141633	0.129554	0.27132	0.239974	0.175496	0.317809	0.322518	0.236599	0.25362	0.0724985	0.215978	0.114418	0.558091	0.0824681	0.106875	0.00970322	0.0448518	0.0190849	0.104869	0.0346985	0.0892465	0.20997	0.0409116	0.212905	0.180091	0.0618358	0.093188	0.0866871	0.214424	0.0423953	0.0451141	0.0156144	0.193718	0.0320194	0.406083	0.0473151	0.0422446	0.417594	0.0547439	0.3607712	0.353461	0.36332	0.0646462	0.218573	0.0866123	0.389691	0.944625	2.57907	6.860371
5450	-13392.3	-13359.8	-32.4827	0.8430167	0.272272	0.147388	0.176346	0.142105	0.222228	0.0993015	0.241636	0.110342	0.173871	0.341101	0.115439	0.138879	0.212396	0.189202	0.203813	0.360925	0.314379	0.183568	0.220599	0.0993829	0.160022	0.108432	0.408432	0.0833255	0.115414	0.0214327	0.0851188	0.0236107	0.151079	0.0708101	0.0329865	0.207907	0.0661905	0.185229	0.101263	0.0444942	0.0807567	0.0580001	0.27421	0.0346374	0.0062988	0.0581992	0.210018	0.0250486	0.406945	0.0511745	0.0390816	0.440125	0.0376255	0.3781443	0.374137	0.353264	0.0640051	0.208594	0.104674	0.423893	0.968197	2.50324	6.553039
5460	-13395.9	-13356.2	-39.6507	0.6953488	0.279762	0.157975	0.189613	0.151355	0.281887	0.246206	0.299565	0.149615	0.112393	0.386502	0.124933	0.145211	0.265717	0.278206	0.207163	0.385354	0.280778	0.259243	0.287655	0.0713982	0.149214	0.0923223	0.555833	0.0554949	0.0740015	0.0345607	0.0687648	0.131791	0.0571648	0.0690002	0.0536807	0.173689	0.0166752	0.286002	0.103775	0.106358	0.0872276	0.0906842	0.172685	0.0273265	0.0573715	0.0420536	0.203625	0.0219117	0.366987	0.0451969	0.0258181	0.475065	0.0650216	0.3813374	0.376111	0.364642	0.0638796	0.195368	0.073195	0.361327	0.923133	2.64235	7.269834
5470	-13396.2	-13350.1	-46.1044	0.7605591	0.396002	0.177645	0.21747	0.187869	0.228571	0.212632	0.272844	0.165259	0.231184	0.412695	0.0900445	0.188599	0.212498	0.293799	0.256482	0.288581	0.365776	0.2515	0.258027	0.119555	0.20177	0.147711	0.577363	0.121031	0.11109	0.0723987	0.0849293	0.10097	0.0869297	0.0914152	0.105452	0.18979	0.0204009	0.170629	0.151855	0.0670844	0.0735754	0.0783195	0.247957	0.086649	0.0129233	0.0690061	0.218928	0.0303657	0.414748	0.0427181	0.027704	0.433895	0.0505695	0.3515478	0.356559	0.372571	0.0657351	0.205135	0.0871431	0.390756	0.945397	2.5767	7.915208
5480	-13395.7	-13347.7	-48.0101	0.5876991	0.269838	0.168569	0.250873	0.187702	0.280775	0.212048	0.282207	0.186248	0.245382	0.475805	0.144595	0.162634	0.220953	0.266086	0.252092	0.477837	0.349169	0.229957	0.281966	0.0905741	0.221899	0.102795	0.628033	0.0682354	0.110968	0.0483264	0.0831995	0.0461129	0.146828	0.160507	0.0958767	0.149731	0.0322801	0.247872	0.155051	0.0845592	0.0752528	0.0486348	0.213117	0.0247374	0.0218684	0.0534736	0.25111	0.0244212	0.408568	0.0454203	0.0246864	0.449969	0.0469354	0.32424	0.373421	0.360977	0.0638411	0.201761	0.0505813	0.305365	0.874911	2.76914	8.105778
5490	-13381.2	-13342.2	-39.035	0.7610611	0.342092	0.148364	0.205087	0.157677	0.194801	0.20819	0.274793	0.147801	0.131948	0.429636	0.148012	0.135024	0.189216	0.19881	0.196179	0.340297	0.323489	0.207181	0.281966	0.0820195	0.193263	0.122939	0.517919	0.0913243	0.0783359	0.0543498	0.0935786	0.0597492	0.138686	0.052749	0.0551999	0.173971	0.00150469	0.252477	0.177965	0.0730811	0.0780942	0.0651707	0.229027	0.0520956	0.0272523	0.0665551	0.2104	0.0280683	0.364224	0.0482729	0.0244511	0.490118	0.0448651	0.3691053	0.368478	0.360012	0.0645529	0.206956	0.0872504	0.390971	0.945553	2.57623	7.208269
5500	-13397.7	-13355.2	-42.5267	0.7688401	0.330519	0.144208	0.215951	0.161172	0.275404	0.182146	0.259636	0.170367	0.179624	0.306751	0.175837	0.0883008	0.245279	0.299552	0.225907	0.462961	0.32902	0.317535	0.290487	0.0976001	0.179786	0.107847	0.517919	0.0855947	0.090549	0.0398157	0.0807505	0.088447	0.0940608	0.11116	0.0181675	0.182023	0.0374775	0.170849	0.25861	0.0695755	0.0623031	0.0775925	0.150734	0.0684723	0.0151922	0.0665551	0.225699	0.0383568	0.325726	0.0499973	0.0194118	0.530371	0.0361363	0.3674461	0.347584	0.366127	0.0750335	0.211256	0.0889132	0.39428	0.947932	2.56888	7.557437
5510	-13394.9	-13358.9	-35.9791	0.8562952	0.259464	0.215409	0.26029	0.103995	0.198362	0.148699	0.235303	0.180322	0.146671	0.355672	0.180783	0.158066	0.193521	0.218591	0.206067	0.321811	0.267528	0.208889	0.226166	0.0823293	0.204461	0.0913925	0.517944	0.0960838	0.123182	0.025101	0.048005	0.073386	0.0756767	0.0777327	0.0510657	0.231085	0.0395982	0.223946	0.125981	0.067515	0.0516886	0.07145	0.264283	0.0186211	0.022412	0.0823073	0.151823	0.0344212	0.324483	0.0502759	0.0241647	0.528079	0.0385768	0.3471925	0.357067	0.366467	0.0725739	0.203892	0.107469	0.428849	0.971411	2.49227	6.902677
5520	-13390.9	-13355.9	-35.0189	0.9057553	0.306263	0.133894	0.174167	0.161189	0.247139	0.19793	0.259403	0.131858	0.12476	0.339545	0.149254	0.114864	0.250459	0.2213	0.198822	0.341435	0.277514	0.20712	0.24671	0.0863205	0.148767	0.121937	0.469232	0.11026	0.103578	0.0442009	0.108574	0.0890978	0.0853603	0.071198	0.0434836	0.151304	0.0120532	0.187943	0.097916	0.0516112	0.0443188	0.06534	0.300968	0.026915	0.0301417	0.0595226	0.212992	0.0296143	0.363244	0.0612452	0.01997	0.478921	0.0470055	0.3599482	0.354392	0.374957	0.0645548	0.206096	0.117787	0.446469	0.982442	2.4533	6.806659
5530	-13405	-13359.8	-45.2542	0.8047792	0.333205	0.189735	0.216999	0.181762	0.246184	0.240663	0.317421	0.200387	0.206734	0.33929	0.134579	0.136239	0.191641	0.272675	0.21173	0.264769	0.299832	0.217336	0.248114	0.146663	0.25565	0.114478	0.659288	0.0627523	0.0940478	0.0189064	0.111015	0.0751335	0.175036	0.126937	0.0613382	0.241257	0.0181798	0.26558	0.157907	0.0994017	0.0386988	0.0633725	0.247048	0.0312028	0.0312963	0.0300571	0.255641	0.0265592	0.358278	0.0512453	0.0319198	0.461481	0.0705165	0.3615281	0.356194	0.368374	0.0664457	0.208986	0.0965753	0.409051	0.95827	2.5361	7.830185
5540	-13397.2	-13353.6	-43.6261	0.6885516	0.332129	0.136846	0.217845	0.134157	0.272455	0.170576	0.278991	0.165626	0.174531	0.424436	0.130852	0.14567	0.203127	0.275947	0.15684	0.390042	0.287464	0.261287	0.306119	0.105572	0.202588	0.131097	0.649174	0.073459	0.0859943	0.0977607	0.0908353	0.114506	0.127405	0.0588076	0.0167344	0.174993	0.0355999	0.159296	0.162352	0.0644388	0.102004	0.0633725	0.235626	0.0363065	0.0225808	0.10199	0.289945	0.0218156	0.344872	0.0535019	0.0286135	0.481803	0.0693932	0.3768066	0.374206	0.343485	0.0683587	0.21395	0.0717447	0.358078	0.920551	2.64963	7.667377
5550	-13387.5	-13349.6	-37.899	0.781315	0.303988	0.15396	0.1876	0.143405	0.200185	0.202613	0.278991	0.134929	0.122735	0.444148	0.139545	0.124837	0.255456	0.318291	0.20339	0.277642	0.282006	0.271213	0.252642	0.091493	0.135411	0.0949808	0.501167	0.080679	0.111157	0.0383935	0.0383638	0.0960805	0.088627	0.0653474	0.0386336	0.194094	0.0642539	0.233995	0.200304	0.0644388	0.0864059	0.0563962	0.15263	0.0233823	0.0344484	0.0713812	0.235025	0.0270124	0.361183	0.0549552	0.0285406	0.484287	0.0440211	0.3646955	0.362053	0.363973	0.0663924	0.207582	0.091577	0.399501	0.95164	2.55728	7.094662
5560	-13397.7	-13356.5	-41.253	0.7959829	0.278584	0.184036	0.205302	0.141571	0.231202	0.129595	0.347811	0.207693	0.122358	0.375525	0.135885	0.142915	0.292348	0.232962	0.265584	0.383975	0.309439	0.160943	0.296984	0.0650573	0.166555	0.143095	0.564255	0.117197	0.138781	0.0474458	0.0468096	0.0663446	0.124896	0.145933	0.0294129	0.190285	0.0296342	0.178715	0.246132	0.0600425	0.0643617	0.0711337	0.168522	0.0587972	0.0251015	0.0389051	0.197941	0.025651	0.397673	0.0442392	0.0175521	0.451025	0.0638602	0.3719236	0.377799	0.355312	0.0670608	0.199828	0.0947037	0.405512	0.955836	2.54395	7.430063
5570	-13408.5	-13367.3	-41.2367	0.6970468	0.342709	0.146922	0.191624	0.123445	0.301738	0.123714	0.313992	0.119865	0.178568	0.357365	0.110821	0.140831	0.22223	0.314964	0.162751	0.281845	0.327343	0.315133	0.283921	0.0633998	0.174746	0.127859	0.540626	0.06248	0.120002	0.0599885	0.11717	0.0908874	0.124897	0.144557	0.138236	0.0898137	0.0365683	0.324986	0.145566	0.0706134	0.0910609	0.0911058	0.253985	0.023485	0.0251015	0.0274849	0.124031	0.0257382	0.385703	0.0518294	0.0195422	0.452557	0.0646304	0.3724439	0.372246	0.358583	0.0601983	0.208972	0.0735576	0.362133	0.923769	2.64054	7.428431
5580	-13391.4	-13345.5	-45.9234	0.6879137	0.290089	0.148244	0.205876	0.178102	0.252032	0.204526	0.298382	0.13653	0.17339	0.400411	0.133732	0.174121	0.257222	0.300878	0.263078	0.435379	0.325713	0.219519	0.291405	0.137598	0.174746	0.167937	0.649374	0.0507245	0.122546	0.0484304	0.0560303	0.0898057	0.0874139	0.0934881	0.0472871	0.194719	0.0371463	0.249493	0.184274	0.0438252	0.0844266	0.0320717	0.372391	0.0130029	0.0243114	0.0329609	0.214468	0.0271591	0.380704	0.0436182	0.0205771	0.474015	0.0539266	0.3458187	0.371195	0.35757	0.0639551	0.20728	0.0716087	0.357771	0.920306	2.65031	7.897102
5590	-13384.6	-13346.9	-37.6468	0.7507497	0.342041	0.15103	0.225899	0.143501	0.226101	0.169844	0.321132	0.1492	0.194957	0.421852	0.106837	0.166491	0.244142	0.22617	0.198278	0.312891	0.288989	0.202506	0.23989	0.085044	0.209251	0.110998	0.53235	0.0432692	0.128143	0.0775674	0.0373331	0.0852826	0.110791	0.066913	0.051706	0.147474	0.0310058	0.218255	0.11921	0.0542073	0.0641498	0.0685801	0.177295	0.000958298	0.00764234	0.028979	0.281287	0.0260388	0.391189	0.0528143	0.0313696	0.436834	0.0617546	0.3874777	0.362895	0.365374	0.0638366	0.207894	0.0850449	0.386523	0.942315	2.58612	7.069444
5600	-13399.2	-13355.4	-43.832	0.7069512	0.337013	0.266238	0.223193	0.157219	0.201725	0.21078	0.310223	0.220135	0.181053	0.3068	0.121156	0.140531	0.274164	0.223017	0.227312	0.38465	0.307707	0.222801	0.250024	0.084069	0.196523	0.110998	0.552111	0.0826695	0.124552	0.0580468	0.0777582	0.0582731	0.125678	0.0497583	0.0150153	0.184016	0.0310058	0.29611	0.103151	0.105627	0.118029	0.0851084	0.264801	0.0217115	0.0127438	0.128788	0.235683	0.0278687	0.410136	0.0387205	0.0173782	0.44777	0.058127	0.3872499	0.356195	0.374607	0.0611515	0.208046	0.0756736	0.366792	0.927417	2.63012	7.687968
5610	-13391.3	-13350.1	-41.1674	0.8102342	0.335232	0.177838	0.157495	0.159688	0.265322	0.18519	0.239342	0.213264	0.173212	0.431419	0.120665	0.183991	0.248218	0.277984	0.194634	0.366308	0.330471	0.262043	0.236512	0.0918871	0.181944	0.0945891	0.470197	0.0423339	0.0874335	0.0891637	0.105894	0.108719	0.102547	0.0734504	0.0382006	0.153452	0.0233832	0.221882	0.157529	0.0817149	0.114824	0.0660154	0.184062	0.0293946	0.0263572	0.0981502	0.219555	0.0282148	0.427016	0.0475137	0.0264583	0.432516	0.0382808	0.3933824	0.35229	0.366366	0.0637963	0.217548	0.0977346	0.411222	0.959751	2.53129	7.421505
5620	-13398	-13356.5	-41.4682	0.7884016	0.316668	0.127452	0.220204	0.151018	0.227615	0.162835	0.310936	0.153253	0.152315	0.400271	0.116271	0.134882	0.278649	0.249215	0.231741	0.358462	0.319565	0.244049	0.22907	0.0946996	0.173388	0.136421	0.491395	0.0845781	0.175514	0.0275144	0.0711345	0.0473593	0.125641	0.0441922	0.0975474	0.142841	0.0641795	0.299849	0.133982	0.0741374	0.0267042	0.0687881	0.3064	0.0668724	0.00472591	0.0267822	0.282469	0.0292029	0.403189	0.0528449	0.0183405	0.423166	0.0732567	0.3462292	0.34932	0.378632	0.0612177	0.210831	0.0930884	0.402422	0.953689	2.5508	7.451586
5630	-13392.7	-13356.1	-36.6484	0.9228769	0.236932	0.16749	0.203446	0.178129	0.231726	0.162835	0.280307	0.128629	0.169788	0.365392	0.193166	0.121214	0.208801	0.239206	0.228282	0.315189	0.317673	0.197241	0.212328	0.0906872	0.161273	0.14858	0.415378	0.0795913	0.136034	0.0445695	0.0391433	0.0473593	0.128922	0.0539304	0.0281928	0.228958	0.0651181	0.228637	0.167334	0.0471909	0.06924	0.0678711	0.21891	0.0924013	0.00355966	0.0234354	0.225516	0.0265632	0.41835	0.0504444	0.028902	0.415538	0.060203	0.3861957	0.347639	0.378239	0.065652	0.20847	0.12132	0.452277	0.985945	2.44046	6.969608
5640	-13387.8	-13343.2	-44.6002	0.8212807	0.353274	0.16815	0.251155	0.141647	0.231726	0.195287	0.276531	0.180827	0.170476	0.430709	0.151818	0.1786	0.227697	0.245393	0.201218	0.392241	0.324643	0.286983	0.292738	0.120686	0.205423	0.0937152	0.597117	0.127483	0.12601	0.0396891	0.0534739	0.0751747	0.104053	0.0625534	0.042461	0.162005	0.0231072	0.30768	0.155012	0.0749602	0.0661441	0.0684029	0.235309	0.0468574	0.0251766	0.0429263	0.208254	0.0258546	0.427741	0.0451786	0.0229109	0.41342	0.0648947	0.3630933	0.346052	0.380898	0.0586819	0.214368	0.100078	0.415563	0.962681	2.52168	7.764786
5650	-13394.3	-13351.3	-43.081	0.7656771	0.313545	0.171716	0.230518	0.154532	0.209953	0.209719	0.276531	0.152732	0.20097	0.342316	0.161906	0.167104	0.22955	0.295669	0.193993	0.310033	0.31498	0.232506	0.300105	0.111124	0.194839	0.10988	0.66618	0.0701153	0.0706741	0.0927685	0.0881897	0.0381325	0.143718	0.0760231	0.0618886	0.121248	0.01796	0.218981	0.14596	0.0410617	0.0814839	0.0744032	0.235309	0.0822631	0.00175294	0.0851872	0.315343	0.0238876	0.465284	0.0367293	0.0325415	0.402217	0.039341	0.3830857	0.35643	0.3678	0.0600673	0.215702	0.0882372	0.392939	0.946971	2.57185	7.612864
