Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
10990	-13499.9	-13471.1	-28.7349	0.291369	0.142852	0.190126	0.118464	0.288226	0.0740476	0.180271	0.182116	0.173644	0.416469	0.121169	0.175398	0.218394	0.202081	0.256707	0.325389	0.264394	0.260288	0.281295	0.12902	0.194976	0.149085	1.35745	0.139288	0.198264	0.0782821	0.240733	0.146584	0.0496073	0.0495869	0.0841063	0.0464977	0.119663	0.00418948	0.0651482	0.0593605	0.124749	0.0455002	0.21335	0.061495	0.178025	0.063015	0.0483329	0.0463391	0.380458	0.0727924	0.0136885	0.451218	0.0355038	0.1131001	0.351693	0.366688	0.0807093	0.20091	8.009011
11000	-13501.3	-13474	-27.3563	0.265456	0.161524	0.199263	0.142864	0.24331	0.158523	0.29557	0.138822	0.205884	0.418361	0.128789	0.138389	0.205542	0.212556	0.242695	0.370271	0.357412	0.26093	0.226569	0.13307	0.154159	0.0962365	1.2167	0.132511	0.194229	0.041462	0.173682	0.164779	0.107568	0.0485983	0.0396006	0.0393884	0.129176	0.0035008	0.044797	0.028618	0.0902587	0.0610696	0.158245	0.0425481	0.25101	0.0295609	0.117661	0.0517554	0.368028	0.0865039	0.0113375	0.458221	0.0241543	0.1130998	0.326829	0.381118	0.078618	0.213436	7.871158
11010	-13506.7	-13472.5	-34.2073	0.314409	0.177715	0.264187	0.144453	0.210895	0.192516	0.260778	0.139434	0.228837	0.421853	0.178746	0.207793	0.244793	0.262875	0.354148	0.397833	0.337111	0.271659	0.271471	0.0917188	0.13411	0.128927	1.27749	0.0631826	0.331219	0.099508	0.181498	0.177878	0.0652304	0.0587339	0.0501081	0.119618	0.0476389	0.0259965	0.0246319	0.0598985	0.11559	0.0437252	0.173414	0.0538359	0.243225	0.0582046	0.0485844	0.0485151	0.358283	0.072744	0.0178025	0.47646	0.0261954	0.1209194	0.34249	0.364176	0.0794665	0.213867	8.555475
11020	-13498.8	-13468.7	-30.0831	0.330055	0.1457	0.214732	0.129113	0.217004	0.147919	0.253179	0.146661	0.231836	0.367816	0.132663	0.149768	0.212289	0.248861	0.224104	0.416229	0.290659	0.204348	0.240884	0.104793	0.17811	0.119522	1.27749	0.0827482	0.280363	0.12229	0.211212	0.170703	0.0496738	0.0718451	0.0584724	0.0368185	0.0627732	0.0196033	0.0149373	0.02005	0.179621	0.041457	0.226158	0.0903938	0.286885	0.0299643	0.104264	0.0483705	0.331921	0.0756613	0.0171595	0.489536	0.037352	0.1117174	0.326109	0.380907	0.0832006	0.209783	8.143972
11030	-13495.5	-13467	-28.5044	0.388286	0.167856	0.184166	0.118294	0.247397	0.159178	0.245467	0.111961	0.180985	0.375478	0.136948	0.170224	0.167948	0.261401	0.230206	0.295026	0.347604	0.229744	0.21899	0.113482	0.200326	0.123665	1.228	0.11279	0.245563	0.0851674	0.260475	0.186349	0.0672248	0.0210322	0.112831	0.0255224	0.061445	0.0648263	0.029384	0.0358209	0.172211	0.0424201	0.14144	0.0781112	0.226838	0.0717532	0.0431382	0.0481435	0.33034	0.078284	0.0124909	0.493984	0.0367578	0.1029982	0.319515	0.388403	0.0806934	0.211389	7.98697
11040	-13494.4	-13464.7	-29.696	0.27315	0.201374	0.235461	0.109415	0.269195	0.12617	0.247939	0.159907	0.211516	0.364459	0.196316	0.223921	0.236363	0.206688	0.25112	0.426256	0.355559	0.270634	0.245763	0.115529	0.217948	0.135014	1.1772	0.0810593	0.243257	0.0820543	0.260475	0.13351	0.0396348	0.030614	0.0526752	0.110825	0.0632716	0.106171	0.0324227	0.0306809	0.046594	0.0370307	0.111669	0.0705554	0.196303	0.0838619	0.0354759	0.0554562	0.342784	0.0688844	0.0138158	0.484336	0.0347233	0.1139489	0.322948	0.375503	0.0871644	0.214385	8.105037
11050	-13490.1	-13463.5	-26.6006	0.275684	0.17619	0.23273	0.169776	0.269042	0.10409	0.238669	0.110777	0.184504	0.371918	0.105399	0.162422	0.222259	0.251915	0.25112	0.368455	0.339082	0.304963	0.259555	0.149961	0.204067	0.110771	1.13678	0.14469	0.28421	0.0558843	0.178518	0.152432	0.0706065	0.0339076	0.0558805	0.036733	0.07292	0.00596633	0.0284692	0.0360719	0.102294	0.0263249	0.16066	0.030534	0.22786	0.0531792	0.037232	0.0612019	0.324315	0.0770459	0.0168717	0.486345	0.0342205	0.1238922	0.327542	0.379289	0.0792462	0.213923	7.794505
11060	-13489.6	-13460.4	-29.1818	0.308146	0.138861	0.197061	0.182695	0.217488	0.158415	0.247655	0.102537	0.186872	0.411225	0.129481	0.177484	0.226814	0.277163	0.191775	0.329584	0.350588	0.29468	0.249993	0.149961	0.241357	0.108425	1.25021	0.154278	0.243886	0.0790514	0.237611	0.135379	0.0791612	0.0280525	0.0723127	0.0267996	0.0857082	0.0140105	0.0137025	0.0340785	0.16711	0.0281883	0.159343	0.0346541	0.226647	0.0343008	0.0705725	0.0547813	0.385314	0.0713642	0.0136191	0.435323	0.0395983	0.116953	0.318195	0.38468	0.0715233	0.225601	8.05332
11070	-13504.5	-13479.8	-24.6389	0.242792	0.149013	0.287251	0.141109	0.244358	0.106962	0.183769	0.138354	0.233035	0.359763	0.156242	0.171172	0.198199	0.273504	0.280369	0.332599	0.313533	0.29904	0.211177	0.167944	0.173774	0.108133	0.835172	0.0912446	0.295658	0.0620803	0.300472	0.184655	0.08816	0.0250138	0.107311	0.061137	0.0776737	0.0408626	0.0459412	0.0201102	0.138704	0.0438177	0.118309	0.0428178	0.139556	0.0770275	0.0307274	0.0558657	0.35853	0.0760994	0.0168152	0.453854	0.0388356	0.1217444	0.337082	0.366104	0.0838781	0.212936	7.598545
11080	-13500.1	-13468.2	-31.8756	0.244632	0.163287	0.207125	0.144521	0.227243	0.188519	0.231456	0.146818	0.219823	0.426026	0.170443	0.171172	0.239423	0.30676	0.234992	0.333813	0.354803	0.273665	0.275757	0.14768	0.226862	0.135207	1.20512	0.0927193	0.21013	0.114008	0.324904	0.13438	0.102121	0.0315998	0.0472023	0.0183658	0.0723761	0.0201317	0.00424881	0.0431111	0.0898168	0.0357649	0.244267	0.0845038	0.210958	0.0536082	0.113164	0.0651606	0.349812	0.0760006	0.00806336	0.474131	0.0268328	0.1186845	0.32205	0.368383	0.0873709	0.222196	8.322526
11090	-13492.5	-13467.1	-25.3855	0.334173	0.157569	0.231678	0.154472	0.255272	0.140446	0.219892	0.134189	0.186182	0.300954	0.115954	0.151248	0.268374	0.255371	0.263616	0.374168	0.29064	0.292543	0.29178	0.123425	0.178748	0.108766	0.996157	0.0902172	0.172231	0.0730973	0.274348	0.237009	0.0777454	0.0262155	0.0727	0.000674721	0.0568558	0.0659222	0.028925	0.0367851	0.0619065	0.0754566	0.135555	0.0307267	0.250815	0.0405237	0.0399592	0.0581063	0.311979	0.0892423	0.0120139	0.505715	0.022943	0.1209739	0.337617	0.363197	0.0952317	0.203954	7.673288
11100	-13495	-13469.4	-25.5874	0.257196	0.142052	0.231724	0.143572	0.181928	0.14757	0.277264	0.134916	0.157191	0.413386	0.142565	0.156108	0.268374	0.290862	0.279609	0.3915	0.273018	0.237535	0.221351	0.135639	0.155473	0.162812	1.09816	0.0886406	0.168284	0.0458478	0.186191	0.183955	0.0676616	0.0352469	0.104374	0.056102	0.0808746	0.0868618	0.00968293	0.0322276	0.055116	0.0709513	0.133954	0.0851696	0.207368	0.0580426	0.0361543	0.0535059	0.318935	0.0964048	0.0225997	0.485304	0.0232501	0.1306299	0.32784	0.369329	0.0887229	0.214108	7.692506
11110	-13498.8	-13473.8	-24.9933	0.291113	0.148332	0.201583	0.134664	0.274721	0.166167	0.214946	0.1299	0.164968	0.434483	0.129545	0.148376	0.207774	0.243067	0.265589	0.360546	0.275842	0.231591	0.284137	0.117759	0.236536	0.111391	1.06123	0.137842	0.144301	0.0675578	0.157345	0.144905	0.0716728	0.0281671	0.0736509	0.0194587	0.0989152	0.0826733	0.0245434	0.0802289	0.0853678	0.0868665	0.126406	0.0209671	0.184838	0.0633735	0.0989532	0.0519954	0.333648	0.0947982	0.0179997	0.474504	0.0270546	0.1387188	0.312973	0.373648	0.087026	0.226353	7.632292
11120	-13502.7	-13473.4	-29.27	0.352628	0.190438	0.203751	0.18622	0.215087	0.105955	0.230142	0.186939	0.154118	0.398659	0.165741	0.164683	0.275163	0.263555	0.232154	0.396144	0.299308	0.253771	0.280764	0.129543	0.211934	0.193656	1.13245	0.103393	0.181623	0.054754	0.15292	0.186517	0.0559631	0.0202777	0.0447013	0.0121862	0.0698453	0.0557303	0.0345031	0.0657675	0.0874376	0.0314445	0.15937	0.0921701	0.321389	0.0733682	0.0342859	0.0610409	0.354427	0.0780206	0.0244505	0.453752	0.028309	0.133796	0.308447	0.380895	0.0849869	0.225671	8.060452
11130	-13497.1	-13465.2	-31.8474	0.312261	0.19881	0.264178	0.146925	0.222325	0.167455	0.22996	0.112493	0.23077	0.380277	0.124685	0.203022	0.278638	0.245761	0.324091	0.283597	0.321869	0.281052	0.236638	0.134545	0.217327	0.147685	1.1848	0.123012	0.240884	0.0246039	0.250829	0.228104	0.0753015	0.0324942	0.0753606	0.0905723	0.0417729	0.0560383	0.0461382	0.0280583	0.109017	0.0702584	0.151887	0.0491223	0.229282	0.0928401	0.0558668	0.0556395	0.364625	0.0710701	0.0163001	0.474516	0.0178489	0.1096777	0.317898	0.372416	0.0845362	0.225151	8.320604
11140	-13502.3	-13470.3	-32.0035	0.357247	0.189097	0.25458	0.0673048	0.303421	0.18027	0.262525	0.146805	0.188561	0.34728	0.158227	0.14922	0.307518	0.23361	0.195359	0.346721	0.362093	0.354655	0.284914	0.122923	0.201292	0.11291	1.25327	0.119922	0.244943	0.0610781	0.224274	0.184137	0.0523091	0.0260757	0.0601657	0.0287881	0.0850847	0.181968	0.0137848	0.0244022	0.0198848	0.0650151	0.188969	0.0536502	0.225902	0.0361067	0.0591211	0.0506283	0.376312	0.0747293	0.0127766	0.45052	0.0350337	0.1179115	0.335817	0.367319	0.0790263	0.217838	8.33539
11150	-13501.9	-13470.1	-31.8202	0.312341	0.184007	0.222945	0.180239	0.186997	0.14681	0.213024	0.104759	0.197676	0.388985	0.107528	0.197162	0.248823	0.23983	0.196242	0.317795	0.39071	0.224848	0.291125	0.107173	0.19301	0.110939	1.31651	0.117472	0.246238	0.0601728	0.281742	0.211557	0.0633993	0.0857478	0.0371964	0.0306266	0.0870974	0.0769659	0.0527677	0.0707426	0.132993	0.032334	0.134001	0.0855168	0.29074	0.0750678	0.0659723	0.0454235	0.341448	0.0697043	0.0156186	0.47205	0.0557553	0.1102271	0.345515	0.368695	0.0807548	0.205035	8.317826
11160	-13495.3	-13468.5	-26.8356	0.310966	0.176213	0.223284	0.129306	0.21779	0.13491	0.263203	0.114731	0.157765	0.408101	0.101723	0.157138	0.253824	0.224848	0.222233	0.391991	0.28905	0.222027	0.220285	0.0994161	0.19301	0.141573	1.28411	0.113258	0.187603	0.0442953	0.215798	0.167484	0.0692583	0.0270592	0.0626624	0.0817855	0.107637	0.025864	0.0224764	0.0346232	0.163355	0.0341488	0.150608	0.0540722	0.212992	0.0337757	0.073747	0.0434677	0.346976	0.0643286	0.0115178	0.461961	0.0717497	0.1040219	0.341801	0.374095	0.0759097	0.208195	7.819996
11170	-13498.4	-13470.5	-27.913	0.293888	0.144107	0.22071	0.130897	0.241276	0.175749	0.213802	0.142427	0.166013	0.385271	0.118437	0.11491	0.262347	0.258657	0.234902	0.375616	0.344591	0.252596	0.245365	0.115813	0.267122	0.114835	1.30519	0.0620376	0.281138	0.0471375	0.255709	0.169341	0.0997004	0.017529	0.0611016	0.0110704	0.0473981	0.0366138	0.00804363	0.024711	0.132489	0.0901363	0.15208	0.0564462	0.163224	0.0547694	0.0325005	0.0493944	0.380165	0.0704819	0.00927783	0.447851	0.04283	0.1043367	0.347507	0.369284	0.0775698	0.205639	7.927701
11180	-13509.6	-13480.6	-29.0431	0.27986	0.18034	0.206624	0.0951384	0.241634	0.128246	0.222157	0.124133	0.291225	0.243687	0.132034	0.153752	0.290371	0.249585	0.228713	0.424242	0.319934	0.308345	0.32205	0.124731	0.220615	0.0731973	1.07461	0.129516	0.128366	0.101922	0.334349	0.18973	0.0739005	0.0340167	0.0523962	0.0587956	0.109144	0.0372449	0.0284493	0.0576183	0.119459	0.0437964	0.124682	0.0758789	0.25339	0.0413915	0.109234	0.0499016	0.339893	0.0814737	0.0046886	0.468593	0.0554494	0.1263792	0.337814	0.368103	0.0738443	0.220239	8.038501
11190	-13515.8	-13479.3	-36.5142	0.281994	0.193449	0.223181	0.145653	0.347058	0.197932	0.186393	0.25031	0.192566	0.435322	0.115888	0.168571	0.303969	0.239412	0.191081	0.365365	0.359109	0.204308	0.315945	0.14351	0.216209	0.153337	1.3014	0.142363	0.313897	0.115668	0.253229	0.141913	0.0627638	0.0265059	0.0603998	0.0500722	0.109144	0.110524	0.013252	0.0451998	0.184862	0.0314127	0.148116	0.0525253	0.235024	0.0319634	0.127163	0.0497158	0.347088	0.0629873	0.0064326	0.478511	0.0552653	0.102956	0.346033	0.36084	0.0777759	0.215352	8.787953
11200	-13506.6	-13473.1	-33.4284	0.355656	0.238855	0.265489	0.123555	0.267886	0.143228	0.209074	0.230648	0.193808	0.404596	0.120168	0.144381	0.236945	0.234011	0.30127	0.364593	0.332937	0.223251	0.298952	0.134704	0.24775	0.107423	1.27276	0.103617	0.274256	0.0557964	0.276056	0.19772	0.0828313	0.0029083	0.12888	0.0373256	0.0416684	0.0518052	0.0334416	0.0290367	0.124443	0.0552329	0.179865	0.0647104	0.13417	0.0571378	0.0954329	0.0508079	0.353389	0.0612757	0.0059762	0.471505	0.0570467	0.113971	0.335973	0.368211	0.0798571	0.215959	8.478278
11210	-13489.6	-13461.9	-27.751	0.335925	0.220478	0.250635	0.114515	0.270813	0.157691	0.23104	0.173334	0.167914	0.292947	0.159432	0.171931	0.280452	0.240548	0.197048	0.347775	0.332455	0.25887	0.273908	0.135227	0.20485	0.11113	0.987331	0.0905352	0.171005	0.0583878	0.276056	0.19772	0.0828313	0.0210391	0.0535255	0.0360882	0.0795162	0.0302572	0.0133998	0.0304035	0.142887	0.0496591	0.17827	0.0781577	0.23143	0.0674845	0.10452	0.0558955	0.367494	0.0669511	0.00777891	0.447027	0.0548537	0.1251048	0.328766	0.37724	0.0776114	0.216382	7.909423
11220	-13492.8	-13461.9	-30.8413	0.362084	0.174221	0.282853	0.16863	0.231366	0.164876	0.266134	0.185155	0.171589	0.324276	0.157394	0.194356	0.218364	0.226768	0.242053	0.364954	0.393585	0.242748	0.255374	0.161579	0.14754	0.150127	1.08339	0.12363	0.305993	0.0929879	0.180243	0.187312	0.0721508	0.0172266	0.0527869	0.0214348	0.0933927	0.0471297	0.054519	0.0260746	0.13765	0.0496591	0.179145	0.0440765	0.218606	0.0582467	0.0881571	0.0492547	0.352748	0.0799649	0.0112833	0.46012	0.0466285	0.1112483	0.323175	0.379674	0.0782226	0.218929	8.219838
11230	-13498.3	-13472.9	-25.3815	0.259031	0.147683	0.229323	0.138271	0.295727	0.141998	0.188708	0.11863	0.174867	0.366705	0.174286	0.172633	0.315536	0.203347	0.220707	0.323612	0.330156	0.267649	0.277739	0.131901	0.161883	0.137814	1.14332	0.0659077	0.215181	0.0863301	0.281772	0.12559	0.0907449	0.0049396	0.0315028	0.021044	0.040138	0.0375948	0.054519	0.0285872	0.134813	0.0450227	0.100065	0.0580267	0.235028	0.032622	0.0624753	0.0550002	0.340469	0.0786939	0.0187124	0.464929	0.0421958	0.1155142	0.331256	0.370768	0.0759888	0.221987	7.673429
11240	-13504.2	-13475.1	-29.0811	0.388264	0.148912	0.187399	0.118376	0.227787	0.125342	0.20843	0.168867	0.175303	0.306112	0.167892	0.199913	0.271103	0.180251	0.274948	0.31302	0.391891	0.26228	0.230707	0.174075	0.180588	0.126379	1.19088	0.100513	0.295081	0.135078	0.320657	0.143301	0.0509049	0.0586694	0.0472152	0.0666295	0.0306364	0.0616881	0.0586997	0.0223297	0.0981118	0.0562997	0.109371	0.0523917	0.169533	0.0604047	0.0855999	0.0626995	0.345877	0.0690752	0.0157428	0.476335	0.0302705	0.1310198	0.326081	0.382195	0.0807022	0.211022	8.041837
11250	-13502.1	-13476.1	-25.9837	0.368663	0.142851	0.240492	0.110416	0.314274	0.12817	0.335514	0.173455	0.158888	0.289476	0.204985	0.133325	0.201667	0.188146	0.236558	0.336488	0.308502	0.263406	0.222222	0.131815	0.177866	0.1422	0.980129	0.0897297	0.252843	0.0729322	0.254543	0.154239	0.0388917	0.0520767	0.102518	0.0592831	0.0839574	0.0249262	0.0332621	0.0159309	0.0978642	0.0706355	0.126071	0.087737	0.171213	0.0702819	0.0855999	0.0565241	0.37104	0.0744391	0.0183591	0.439093	0.0405447	0.1115759	0.317785	0.375698	0.0771628	0.229354	7.734046
11260	-13494.1	-13467.9	-26.2379	0.315199	0.196278	0.220519	0.125182	0.195308	0.154179	0.2554	0.124162	0.172494	0.37226	0.150311	0.157408	0.238745	0.249222	0.293482	0.325798	0.356385	0.262161	0.215643	0.106834	0.192302	0.10057	1.10865	0.105386	0.247642	0.0709041	0.273745	0.136258	0.115991	0.0305281	0.0492354	0.0496373	0.0924826	0.0512039	0.00194152	0.0424696	0.0687267	0.0549593	0.13893	0.0950186	0.175989	0.0456691	0.0237283	0.0710978	0.369169	0.06389	0.00875168	0.442552	0.0445392	0.116848	0.322198	0.367125	0.0784829	0.232194	7.75894
11270	-13500.8	-13475.1	-25.7037	0.273186	0.170013	0.236035	0.148159	0.221267	0.135424	0.309569	0.129354	0.210337	0.376347	0.132332	0.127345	0.216488	0.212935	0.27949	0.414116	0.273261	0.219446	0.239188	0.112834	0.158605	0.162186	1.09466	0.0852623	0.246414	0.0659963	0.25408	0.213492	0.058396	0.0451307	0.056879	0.0917533	0.0707171	0.0254165	0.00437045	0.0298889	0.0878786	0.0357777	0.120392	0.0498788	0.184517	0.0932656	0.0338039	0.0597763	0.41134	0.0614347	0.00987246	0.415798	0.0417787	0.1131735	0.318365	0.378649	0.0709586	0.232027	7.705882
11280	-13495.6	-13470.7	-24.8483	0.262976	0.165152	0.234844	0.134504	0.283924	0.109044	0.228652	0.138588	0.198992	0.393243	0.114573	0.17335	0.252657	0.238201	0.242887	0.343172	0.30289	0.266112	0.252642	0.141149	0.202367	0.131199	1.00998	0.0943334	0.216417	0.0975435	0.256316	0.0918801	0.0721708	0.0545293	0.0192778	0.0202487	0.12062	0.114744	0.00431372	0.0320088	0.0243524	0.027199	0.160197	0.0758266	0.216512	0.0742046	0.0248332	0.0586748	0.375649	0.0605451	0.011887	0.418049	0.0751953	0.1303031	0.322434	0.375405	0.0762153	0.225946	7.618631
11290	-13496.9	-13471.4	-25.5521	0.337694	0.20579	0.232965	0.146274	0.202881	0.137336	0.214382	0.179022	0.172256	0.430079	0.124406	0.169022	0.244392	0.22952	0.2283	0.370352	0.274766	0.266112	0.208041	0.130121	0.190285	0.125781	1.08844	0.0754383	0.181337	0.11428	0.22278	0.0758365	0.0859746	0.0577271	0.0332	0.025205	0.112035	0.0407478	0.017864	0.0407064	0.0901574	0.00533126	0.218057	0.0324325	0.238853	0.0399982	0.0726058	0.0629101	0.396363	0.0683117	0.00634189	0.416249	0.0498245	0.1326554	0.325102	0.379963	0.0750361	0.219899	7.688778
11300	-13493.4	-13464.8	-28.5556	0.368124	0.180481	0.19893	0.114923	0.23383	0.158093	0.199061	0.182058	0.167999	0.393539	0.153195	0.2137	0.228847	0.228619	0.26495	0.490322	0.28465	0.266112	0.241102	0.10053	0.186488	0.136133	1.17803	0.103776	0.166246	0.106933	0.226092	0.162999	0.0473945	0.0262739	0.0817453	0.0457312	0.0920082	0.0438467	0.0201515	0.0644426	0.0886505	0.0250586	0.135074	0.0448583	0.196999	0.0840656	0.0576835	0.057336	0.361243	0.0811789	0.00946969	0.450005	0.0407676	0.1265398	0.321445	0.375737	0.0853714	0.217447	7.989742
11310	-13494.8	-13464.5	-30.3025	0.406841	0.169832	0.219098	0.126639	0.294293	0.115242	0.199459	0.121543	0.219706	0.374442	0.181958	0.168989	0.228847	0.220216	0.216863	0.313235	0.350937	0.284326	0.207263	0.0975561	0.216483	0.110841	1.18695	0.0965272	0.298751	0.0799263	0.278389	0.17955	0.0884996	0.0191289	0.0533292	0.0928276	0.0820346	0.0478196	0.0427998	0.045237	0.146425	0.0436056	0.0841344	0.0755721	0.237881	0.0648694	0.0781225	0.0493379	0.331842	0.0751914	0.00742415	0.494974	0.0412305	0.1009991	0.32437	0.377782	0.0843751	0.213472	8.166987
11320	-13507	-13477.4	-29.5963	0.417278	0.141615	0.242316	0.097033	0.277341	0.142556	0.265392	0.114538	0.219706	0.308088	0.151835	0.185313	0.245989	0.225415	0.285364	0.411867	0.318257	0.268441	0.198934	0.135349	0.152024	0.106563	1.18695	0.110818	0.235148	0.0845919	0.358911	0.131567	0.077034	0.0792493	0.0830502	0.0373326	0.0612847	0.0617305	0.00380774	0.0279537	0.137255	0.0349473	0.11793	0.0589983	0.151545	0.0773708	0.0665539	0.0388685	0.314671	0.0856311	0.00525739	0.50333	0.0522413	0.112214	0.332335	0.368915	0.0850757	0.213674	8.095239
11330	-13501.6	-13474.3	-27.292	0.267658	0.190426	0.256672	0.188582	0.189495	0.129146	0.21937	0.163347	0.167604	0.464834	0.132488	0.212236	0.303518	0.209392	0.226664	0.371747	0.30015	0.238807	0.232014	0.125883	0.172257	0.136612	1.1034	0.0545575	0.185056	0.0644434	0.225049	0.213493	0.042702	0.0153195	0.0574193	0.0213728	0.0707381	0.083781	0.0307613	0.0492095	0.102353	0.0227055	0.179903	0.0379488	0.275467	0.0723735	0.0584204	0.0442128	0.388232	0.0830675	0.00577639	0.446942	0.0317692	0.1066283	0.333147	0.378209	0.0774986	0.211146	7.865373
11340	-13490.5	-13462	-28.5522	0.31498	0.193847	0.232997	0.168586	0.210946	0.150334	0.218162	0.121089	0.170989	0.394579	0.150253	0.157774	0.187085	0.280952	0.224548	0.401473	0.326238	0.263089	0.20102	0.103298	0.206703	0.124858	1.14499	0.129577	0.238688	0.085009	0.295951	0.142297	0.0678643	0.0244178	0.0756242	0.0734543	0.0647689	0.0642338	0.0307613	0.00938959	0.099119	0.0168321	0.113735	0.0730772	0.264793	0.0706277	0.101213	0.0519517	0.351956	0.0752263	0.0139043	0.467058	0.0399038	0.1182998	0.324964	0.383273	0.0818796	0.209883	7.990224
11350	-13501.4	-13472.3	-29.0653	0.440193	0.136259	0.177639	0.165153	0.261281	0.150334	0.220807	0.135208	0.17209	0.327643	0.155505	0.185174	0.2408	0.209528	0.244375	0.382598	0.321577	0.25417	0.26331	0.1598	0.266177	0.0954501	1.01916	0.127083	0.227296	0.106002	0.224142	0.185213	0.0997491	0.00113245	0.0896816	0.0618691	0.092041	0.08402	0.0258392	0.0597473	0.107837	0.0157427	0.12742	0.0590062	0.232181	0.0482635	0.0836483	0.052673	0.307374	0.0866554	0.00582009	0.487691	0.0597866	0.1121597	0.317296	0.383259	0.0867296	0.212716	8.042145
11360	-13501.7	-13467	-34.6895	0.40104	0.142428	0.22007	0.175127	0.206142	0.14928	0.241032	0.142662	0.223642	0.497372	0.127363	0.189349	0.245183	0.30284	0.244375	0.397871	0.355354	0.272108	0.286898	0.141104	0.199761	0.121145	1.24712	0.134255	0.254441	0.0499198	0.283128	0.163614	0.0563289	0.00129743	0.0664147	0.069337	0.145969	0.0768791	0.00311973	0.0377691	0.1145	0.00527861	0.196178	0.0854249	0.1905	0.032414	0.108235	0.0526451	0.331281	0.0754575	0.00698846	0.470562	0.0630658	0.1151291	0.315168	0.377992	0.0905733	0.216266	8.604267
11370	-13511.2	-13481.7	-29.4392	0.351001	0.181798	0.1911	0.173659	0.294408	0.14458	0.25395	0.204655	0.172846	0.373274	0.107958	0.133642	0.303958	0.232727	0.284034	0.252274	0.270742	0.232106	0.209147	0.120346	0.175447	0.150666	1.2072	0.0629645	0.294045	0.0720875	0.316144	0.103574	0.116486	0.0112783	0.0884638	0.0900571	0.0994026	0.0391587	0.0202619	0.0323215	0.100008	0.0119918	0.196644	0.0851952	0.233445	0.0700765	0.0157673	0.0556712	0.368838	0.0632969	0.00398325	0.443545	0.0646662	0.09856447	0.312577	0.383109	0.0811694	0.223144	8.080893
11380	-13491.2	-13460.2	-31.0292	0.332068	0.174355	0.243071	0.145569	0.20797	0.136508	0.169907	0.117558	0.190551	0.461029	0.119284	0.171559	0.282873	0.251609	0.268972	0.348767	0.328587	0.28377	0.251987	0.141355	0.198244	0.116497	1.2072	0.142525	0.271838	0.15591	0.249032	0.131472	0.0683188	0.0164439	0.0543657	0.0355404	0.0771293	0.0860658	0.00647704	0.0373236	0.128972	0.00359295	0.192163	0.0403937	0.229599	0.0885049	0.0733093	0.0493005	0.298623	0.0826955	0.00768534	0.517366	0.0443301	0.114803	0.333492	0.365581	0.0947346	0.206193	8.238273
11390	-13498.6	-13469.7	-28.9795	0.354994	0.156873	0.191745	0.19406	0.243232	0.137299	0.237724	0.146927	0.171476	0.476039	0.149237	0.124498	0.257044	0.248551	0.196339	0.29282	0.363952	0.248015	0.26216	0.0948327	0.181486	0.111653	1.17974	0.10593	0.307888	0.104478	0.205794	0.145365	0.109297	0.0653333	0.0342596	0.0504718	0.0969946	0.0296526	0.0011174	0.00770267	0.0943338	0.0100356	0.181101	0.0870651	0.221869	0.0679141	0.0857148	0.0533679	0.308314	0.0922376	0.00945913	0.50031	0.0363115	0.1176823	0.324261	0.378762	0.0882941	0.208683	8.033013
