Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
400	-15800.7	-15813.8	13.1088	0.139645	0.0944728	0.1157	0.113792	0.113375	0.084791	0.111206	0.0836989	0.0842307	0.153351	0.0740239	0.0795866	0.0964477	0.125361	0.0822657	0.145517	0.131845	0.102977	0.119087	0.0888401	0.0788861	0.0963822	0.16111	0.0448424	0.0519226	0.0212802	0.0317626	0.0762062	0.0240391	0.0237827	0.0525609	0.0235006	0.0244842	0.0380958	0.042027	0.0433942	0.0316846	0.026191	0.025117	0.0285029	0.034324	0.0356171	0.0221021	3.178029
410	-15801.4	-15814.3	12.9008	0.108649	0.116137	0.0994459	0.103568	0.101163	0.0966544	0.124995	0.0700581	0.0807849	0.170358	0.0732971	0.0828668	0.0819274	0.116555	0.0930441	0.119154	0.131811	0.10225	0.110628	0.0822597	0.0871851	0.0915617	0.180026	0.0578082	0.0579315	0.0304958	0.0209404	0.0795773	0.0391325	0.0367558	0.0369405	0.020218	0.0308467	0.039712	0.0394777	0.0586379	0.0307514	0.0379379	0.0232109	0.0203167	0.0423035	0.036861	0.0345911	3.198828
420	-15804.7	-15818	13.2532	0.121019	0.0890692	0.0980833	0.0784756	0.113264	0.0711991	0.116521	0.100961	0.0993315	0.156171	0.0719711	0.0739972	0.0811596	0.111721	0.123672	0.125604	0.112353	0.110395	0.111797	0.0868495	0.0835823	0.0705731	0.180026	0.078721	0.0393069	0.0234357	0.0200227	0.0742638	0.0202724	0.0271258	0.0492874	0.0226079	0.0333717	0.053618	0.050079	0.0451547	0.0284632	0.0356199	0.0368684	0.0265095	0.0433506	0.0429764	0.024739	3.163589
430	-15801.8	-15814.8	12.9978	0.11823	0.103185	0.107695	0.095326	0.110032	0.0809269	0.101653	0.0757849	0.10129	0.150487	0.0851539	0.0751813	0.118097	0.123	0.130196	0.130703	0.112353	0.101891	0.112588	0.0805849	0.0897582	0.0881494	0.159293	0.0515773	0.0417369	0.0240832	0.0343848	0.0819034	0.0257658	0.0260635	0.0511224	0.0182273	0.0282503	0.0527779	0.0301527	0.0422756	0.0422455	0.0288018	0.0294427	0.0335547	0.0252613	0.0487996	0.0211446	3.189131
440	-15802.9	-15815.2	12.3101	0.116844	0.0883851	0.101433	0.103689	0.123281	0.0788331	0.139224	0.0836723	0.106302	0.177533	0.0929874	0.0745939	0.0974241	0.0864793	0.0968803	0.132327	0.123548	0.112311	0.135514	0.0805849	0.112806	0.111831	0.160426	0.0539224	0.0375321	0.0225924	0.0442925	0.0666318	0.0156466	0.0277097	0.0389613	0.0149635	0.0317753	0.0521451	0.0276981	0.0373667	0.0216274	0.037922	0.0336533	0.0327987	0.047946	0.0427919	0.0330064	3.257894
450	-15808.4	-15819.9	11.4814	0.101405	0.100746	0.108386	0.103689	0.0929946	0.0834324	0.147142	0.0495781	0.110775	0.179485	0.0970027	0.10167	0.120266	0.101062	0.121921	0.14455	0.119642	0.108908	0.128108	0.0842021	0.0942196	0.0870542	0.182356	0.0600786	0.0562831	0.0202068	0.0370546	0.083672	0.0270977	0.0357534	0.0548539	0.0133579	0.0251763	0.0607731	0.0378892	0.0302432	0.0237675	0.0251952	0.0356565	0.0235338	0.0455425	0.0425034	0.0335345	3.340769
460	-15808.6	-15820.3	11.6348	0.128885	0.100746	0.0895761	0.104704	0.137732	0.0844121	0.124479	0.0740279	0.106278	0.179485	0.0781437	0.0817759	0.109815	0.105214	0.119546	0.142597	0.139287	0.14051	0.126792	0.080794	0.0839108	0.0749404	0.187525	0.0351589	0.046806	0.0263628	0.0225949	0.084574	0.0207254	0.0512909	0.0328466	0.0150846	0.0215377	0.0667817	0.0263234	0.055628	0.0124834	0.0302544	0.0305975	0.0180905	0.044464	0.03654	0.0461105	3.32543
470	-15805.1	-15817.2	12.1238	0.130728	0.104255	0.0966633	0.0969416	0.122712	0.0790784	0.127717	0.0975535	0.103357	0.167872	0.0785323	0.0824131	0.109815	0.0979503	0.0958665	0.0954843	0.110079	0.108459	0.146436	0.0915536	0.0884834	0.0823219	0.177465	0.0614319	0.0431323	0.0343204	0.0504	0.0850079	0.0343824	0.0366892	0.0461514	0.0306922	0.0222146	0.0528048	0.0449627	0.0420484	0.0256735	0.0331543	0.0236822	0.0198448	0.0313078	0.0491069	0.0177796	3.276525
480	-15806.1	-15819.2	13.0823	0.137294	0.100831	0.0883339	0.119432	0.104096	0.078037	0.137589	0.0741469	0.112571	0.167872	0.0832008	0.0824131	0.0889535	0.0781457	0.127146	0.125625	0.141569	0.108459	0.103886	0.0696767	0.080657	0.0685858	0.192932	0.0498951	0.0563324	0.0244478	0.0258517	0.0743518	0.0293593	0.0219073	0.0429927	0.0249026	0.031211	0.0385454	0.040122	0.0553133	0.0237733	0.0338752	0.028071	0.0212067	0.0411368	0.0210286	0.0248979	3.180676
490	-15797.6	-15810.8	13.224	0.113878	0.0958424	0.100108	0.113213	0.122608	0.080653	0.112985	0.0899789	0.0941977	0.176578	0.0829507	0.0744334	0.104885	0.0777925	0.124329	0.113377	0.112086	0.123717	0.114136	0.0845338	0.0876416	0.0748474	0.151559	0.056183	0.0383539	0.0340217	0.0354862	0.0816577	0.0255199	0.0277292	0.0606485	0.0169834	0.0228505	0.059754	0.0387661	0.0395457	0.0197436	0.0324232	0.028133	0.0278233	0.0322976	0.0356509	0.0266111	3.166511
500	-15805.2	-15817.6	12.3972	0.112488	0.0958424	0.0996494	0.0994767	0.146915	0.0682896	0.145518	0.0667019	0.0831635	0.175606	0.0845059	0.0943117	0.0941898	0.104648	0.108828	0.132223	0.133755	0.110885	0.114627	0.0873609	0.0758923	0.0904897	0.161407	0.0757511	0.0392559	0.0210008	0.0405192	0.0665366	0.0196099	0.0434089	0.0395513	0.0250623	0.043407	0.0510027	0.0381951	0.0381128	0.0234223	0.0263042	0.0319509	0.0236334	0.0420384	0.034576	0.0390724	3.249186
510	-15801.4	-15814.6	13.2156	0.108064	0.0908222	0.0998442	0.109359	0.0957869	0.0872682	0.112763	0.0828705	0.10884	0.165835	0.0765915	0.0997771	0.0982839	0.0881446	0.106132	0.120987	0.108063	0.110885	0.120016	0.0852913	0.0826324	0.0837374	0.144169	0.0534169	0.042778	0.0146528	0.0267067	0.0863099	0.036693	0.0345164	0.055611	0.020552	0.0483924	0.0466943	0.0372773	0.0430615	0.0287182	0.0216134	0.0352097	0.0395774	0.0368486	0.0438449	0.0287086	3.167345
520	-15795.9	-15808.6	12.7259	0.129617	0.114157	0.107924	0.0967542	0.112176	0.0747422	0.112711	0.0710222	0.0894235	0.152955	0.0881458	0.0816291	0.111207	0.102132	0.117278	0.125937	0.134826	0.102917	0.132022	0.0633374	0.0970483	0.0755532	0.173036	0.0506088	0.0612943	0.0307642	0.0347382	0.0740839	0.0216717	0.0346101	0.05106	0.0147025	0.034718	0.0440343	0.0382796	0.0406419	0.0331183	0.033177	0.0319385	0.0270076	0.0270748	0.0372359	0.0290066	3.216317
530	-15801.5	-15814	12.4882	0.134532	0.10788	0.0956102	0.105591	0.124583	0.0816042	0.132975	0.103563	0.0894235	0.158777	0.0943294	0.083049	0.106018	0.0867282	0.111818	0.104265	0.107597	0.123717	0.127628	0.0663612	0.0977395	0.0865926	0.175582	0.058228	0.0510799	0.0257422	0.0439067	0.0765099	0.0163315	0.0260234	0.0403043	0.0221386	0.0326155	0.0393381	0.0323165	0.0408558	0.0283887	0.036635	0.0276245	0.0300668	0.0527797	0.0326165	0.0206214	3.240088
540	-15802.2	-15815	12.7874	0.134532	0.109724	0.0930853	0.0977446	0.114218	0.0740068	0.142711	0.0927515	0.0894235	0.180763	0.0722802	0.104842	0.100507	0.0876065	0.0954583	0.139807	0.135814	0.105389	0.121915	0.0759275	0.0868023	0.104908	0.155031	0.0346879	0.0427762	0.0142621	0.0270462	0.0588264	0.0290636	0.044937	0.0378181	0.0145021	0.0241927	0.0504492	0.0437092	0.0434043	0.013247	0.0312599	0.0414021	0.0271059	0.0418812	0.0392233	0.0351304	3.210171
550	-15802.7	-15816.2	13.4632	0.134087	0.120512	0.111817	0.0811429	0.0857318	0.066451	0.131329	0.0757367	0.0981515	0.181257	0.0719071	0.0744782	0.0961095	0.0925919	0.104632	0.127038	0.135814	0.104906	0.121915	0.0780033	0.084932	0.0852462	0.152808	0.0421297	0.0414781	0.0173017	0.03913	0.0733511	0.020358	0.0340607	0.0553596	0.00758722	0.0297678	0.0426142	0.0411782	0.0478855	0.0339114	0.0265793	0.045183	0.0309165	0.0248486	0.0395134	0.0328428	3.142592
560	-15806.7	-15819.5	12.7944	0.112346	0.098278	0.0963189	0.101223	0.108268	0.0888457	0.118133	0.0857368	0.0925698	0.181257	0.08451	0.0795997	0.087112	0.101352	0.104632	0.112951	0.149763	0.112969	0.123884	0.0972057	0.0778962	0.0852462	0.183637	0.0688351	0.0480492	0.0146376	0.013536	0.0768053	0.0112319	0.0232442	0.04081	0.0323433	0.0341605	0.0378294	0.0340008	0.0456057	0.0223613	0.0310145	0.0473429	0.038061	0.0349171	0.0408641	0.0300807	3.209465
570	-15807.3	-15819.5	12.1758	0.120072	0.108255	0.106804	0.0822669	0.109205	0.0688703	0.142408	0.0881829	0.0925698	0.183151	0.102116	0.0703875	0.0899553	0.112904	0.123201	0.137924	0.121926	0.108988	0.110613	0.0895185	0.09418	0.0847045	0.187045	0.0487553	0.0486583	0.0131634	0.0328092	0.0670716	0.0222187	0.0473413	0.050172	0.0218765	0.0363156	0.059546	0.0404097	0.0553421	0.0124156	0.0441698	0.0423274	0.0225245	0.0286927	0.0291213	0.0131523	3.271331
580	-15803.5	-15816.2	12.6753	0.131204	0.0885219	0.0860858	0.0999186	0.104696	0.0732663	0.118897	0.0730867	0.096565	0.162561	0.0895751	0.093833	0.0970349	0.104727	0.0986639	0.149658	0.119285	0.0991959	0.1493	0.0895185	0.087412	0.0933702	0.181226	0.0456058	0.0445091	0.0221712	0.0425867	0.0882798	0.0286471	0.0265853	0.0639097	0.0287405	0.018692	0.0400504	0.0391435	0.0388896	0.0213489	0.0338824	0.0372491	0.0202691	0.0292938	0.0307555	0.0331698	3.221381
590	-15800.7	-15814.4	13.6528	0.130744	0.122082	0.0913653	0.0980592	0.116791	0.0716403	0.101151	0.0735333	0.114676	0.178327	0.0737306	0.0651257	0.105397	0.106734	0.116959	0.126014	0.124844	0.127265	0.118872	0.0754267	0.0913465	0.0826684	0.151196	0.0460783	0.0415038	0.0129625	0.0295376	0.064922	0.0278659	0.0278618	0.0563416	0.0178586	0.0216589	0.0366031	0.0297572	0.033178	0.0162962	0.0402924	0.0258133	0.0226782	0.0434113	0.0434839	0.0215783	3.123629
600	-15807.3	-15819.8	12.5011	0.107633	0.0981151	0.0855331	0.108167	0.12687	0.0749411	0.158063	0.0874292	0.115707	0.167289	0.0891583	0.0938973	0.0896771	0.0859145	0.124028	0.134424	0.110289	0.11152	0.101544	0.0742222	0.0936132	0.0836728	0.169336	0.0659914	0.0407077	0.0134271	0.0365162	0.0961561	0.0291799	0.0234056	0.0595843	0.0162707	0.0372378	0.0435478	0.0328164	0.0370569	0.012681	0.0476124	0.0322181	0.0174748	0.0413262	0.03629	0.0282542	3.238798
610	-15803.4	-15815.1	11.7589	0.138897	0.108387	0.109942	0.0997152	0.127096	0.0935011	0.136232	0.0767206	0.116149	0.182226	0.0777009	0.0790042	0.0896771	0.0849939	0.101302	0.128488	0.110979	0.118037	0.151065	0.0883684	0.106851	0.0836728	0.154742	0.0655925	0.0401594	0.0151656	0.0444922	0.0847494	0.0199324	0.0376924	0.0649668	0.0170664	0.0216911	0.046094	0.0389247	0.0503864	0.0205737	0.0287963	0.0278455	0.0221317	0.0400785	0.0280247	0.0349082	3.31302
620	-15806.9	-15819.2	12.3282	0.115897	0.107388	0.0955733	0.107123	0.0985535	0.0842224	0.117726	0.0882557	0.0875298	0.182226	0.0695805	0.0944469	0.104406	0.111137	0.112101	0.128864	0.10749	0.118037	0.108963	0.106474	0.102704	0.0831847	0.182441	0.0390356	0.0315059	0.0234775	0.0323721	0.0763283	0.0449815	0.0281305	0.0349109	0.0308596	0.0275206	0.0565218	0.0242082	0.035378	0.0318987	0.031721	0.0417654	0.0347406	0.0395768	0.0458219	0.0310045	3.256086
630	-15797.7	-15810.3	12.5888	0.127529	0.0968797	0.0877606	0.112221	0.110685	0.0948653	0.129842	0.0848488	0.103685	0.171674	0.0640774	0.0934431	0.104406	0.0886622	0.122477	0.119844	0.133731	0.12194	0.12498	0.0794025	0.0795384	0.0816944	0.182441	0.0512996	0.0435657	0.0168529	0.0359759	0.101372	0.0336457	0.0207397	0.0387302	0.0219618	0.0170096	0.0528557	0.0254643	0.0451163	0.0197104	0.0296621	0.0347425	0.0307478	0.0327416	0.0313308	0.0298795	3.230033
640	-15805.6	-15817.8	12.2163	0.119686	0.112256	0.102673	0.103131	0.108408	0.0875792	0.13583	0.0812709	0.0999275	0.171674	0.0887643	0.0934431	0.102795	0.111085	0.0938645	0.144547	0.0927608	0.108671	0.133296	0.0687898	0.0822183	0.0986428	0.177258	0.0562527	0.0326342	0.0217662	0.0166518	0.0903102	0.0326006	0.0384019	0.0577603	0.0296512	0.0184028	0.05302	0.0356872	0.0428638	0.035778	0.0403044	0.0268142	0.0148014	0.0530896	0.0313222	0.0205979	3.267282
650	-15799.8	-15813	13.1834	0.130783	0.100533	0.0788007	0.102075	0.108408	0.0931575	0.12378	0.0629376	0.106031	0.148575	0.0776988	0.0803329	0.102795	0.0947652	0.0931521	0.124191	0.111399	0.114728	0.11184	0.0796785	0.110002	0.0846497	0.146803	0.0648349	0.044732	0.0194667	0.0372919	0.0795606	0.0351514	0.0340805	0.0413091	0.0422915	0.0386129	0.0505443	0.0371939	0.0394233	0.0251665	0.0211216	0.0309758	0.0346336	0.0370128	0.0451879	0.0248606	3.170567
660	-15809.7	-15821.5	11.789	0.128942	0.117079	0.0948784	0.102336	0.134364	0.0941601	0.122098	0.0842515	0.126986	0.178021	0.0930928	0.0778991	0.0940017	0.0947652	0.127762	0.127742	0.133094	0.120655	0.115827	0.0646181	0.0944376	0.079433	0.1791	0.0388438	0.0545204	0.00971396	0.042754	0.0774557	0.0227258	0.0282514	0.0334085	0.0341442	0.0268342	0.0454314	0.0278279	0.0404095	0.031033	0.0382955	0.014301	0.0224232	0.0528962	0.0612127	0.0219792	3.310007
670	-15798.2	-15811.1	12.9363	0.131282	0.0905737	0.0905917	0.108719	0.105581	0.0777774	0.127389	0.0831065	0.0973783	0.142205	0.0882171	0.0828548	0.0958725	0.0902038	0.103446	0.150213	0.130234	0.116946	0.111576	0.0720021	0.0971172	0.0816357	0.171807	0.0382269	0.0545204	0.00852929	0.042754	0.0874197	0.0296763	0.0390827	0.0300571	0.0385333	0.0208633	0.0618044	0.0443859	0.0410332	0.0225246	0.030668	0.0335332	0.028984	0.0385138	0.0350758	0.0223585	3.195274
680	-15802.8	-15815.5	12.7154	0.146839	0.109375	0.0938026	0.108719	0.105581	0.0823996	0.142509	0.0651929	0.0973783	0.170783	0.0819411	0.0662333	0.0852748	0.0943707	0.120748	0.115166	0.129856	0.135899	0.137595	0.0828065	0.0757728	0.103347	0.157819	0.0439148	0.0487718	0.0114618	0.039903	0.0797048	0.0234447	0.0261649	0.0367361	0.0284033	0.016141	0.0649381	0.0311733	0.0480577	0.0143154	0.0313855	0.0296514	0.0286429	0.0384957	0.0476184	0.0190397	3.217373
690	-15812.5	-15826.1	13.5684	0.135377	0.113427	0.0841199	0.103233	0.0987094	0.0807317	0.101362	0.0712934	0.0890083	0.171063	0.080895	0.0942917	0.0915593	0.0987561	0.115425	0.145964	0.110272	0.0953305	0.112069	0.0723776	0.0860545	0.100458	0.14894	0.0541539	0.0363526	0.0166175	0.0454444	0.0950761	0.0317676	0.0404256	0.0600782	0.0171589	0.0242269	0.0527681	0.0223566	0.0424782	0.0273598	0.0281536	0.0322374	0.0240961	0.033246	0.0308698	0.0164822	3.132065
700	-15805.3	-15818.7	13.4722	0.112715	0.107517	0.0941317	0.103233	0.0933837	0.0635277	0.126982	0.0609925	0.0919585	0.13485	0.0829227	0.0797294	0.116379	0.0912616	0.108856	0.133322	0.105149	0.119533	0.116908	0.0931712	0.0963539	0.0986583	0.185325	0.0414949	0.0472498	0.022285	0.0259415	0.083675	0.0351718	0.0220227	0.0515027	0.0251267	0.0303894	0.0396535	0.0331368	0.0408819	0.0131872	0.0357041	0.0427604	0.0333267	0.0458832	0.04018	0.0152588	3.141692
710	-15800.3	-15813.7	13.3978	0.121814	0.0881802	0.113098	0.103233	0.109959	0.0831402	0.117472	0.0781807	0.106109	0.176992	0.0880182	0.074437	0.101774	0.0979592	0.106658	0.129776	0.121547	0.113797	0.110525	0.0863343	0.0855696	0.0892276	0.159883	0.0670563	0.0450449	0.028978	0.0304896	0.0685896	0.016504	0.0383388	0.0295266	0.0395568	0.0234137	0.0234615	0.0268421	0.0413106	0.0127535	0.0427656	0.0301248	0.0200462	0.0345474	0.0387093	0.027381	3.149123
720	-15799.5	-15812.8	13.2945	0.116773	0.116024	0.0983566	0.104628	0.108205	0.0721429	0.121164	0.0858675	0.0974723	0.176992	0.0816732	0.0829169	0.101774	0.0904965	0.0964733	0.125874	0.12355	0.112689	0.112981	0.0700418	0.0719524	0.0765288	0.190002	0.0501188	0.0511373	0.0123364	0.0187817	0.0840563	0.0182858	0.0490282	0.0566797	0.0189816	0.024761	0.0456862	0.0351209	0.0498954	0.0162339	0.0387094	0.0266449	0.0192183	0.0378758	0.0387746	0.0325523	3.159456
730	-15805.9	-15819	13.07	0.164444	0.101572	0.0874301	0.099734	0.0961569	0.0961598	0.117468	0.0752109	0.0974723	0.17978	0.0642626	0.0750162	0.10872	0.0906626	0.108299	0.126275	0.12355	0.106198	0.136217	0.0774038	0.0776711	0.0823839	0.158588	0.0602347	0.0529269	0.00962517	0.0365695	0.0650367	0.0251904	0.0259113	0.0484392	0.0375623	0.0145138	0.0598393	0.0351094	0.0483523	0.0282628	0.0343387	0.0225709	0.0195168	0.0559445	0.0340036	0.0172855	3.18191
740	-15806.6	-15819.3	12.7869	0.0867875	0.131682	0.0975351	0.099734	0.107592	0.0908521	0.115125	0.0735636	0.117158	0.170766	0.0821271	0.0889122	0.110773	0.101407	0.104013	0.126275	0.13509	0.108096	0.120247	0.0677011	0.0977418	0.0817572	0.167218	0.0482557	0.0377021	0.0122146	0.0401134	0.0953296	0.0297317	0.0481477	0.0475964	0.0200573	0.0326356	0.045061	0.0367338	0.0550945	0.0186917	0.0366496	0.0246831	0.0180724	0.0359103	0.0310257	0.0143601	3.210222
750	-15804.2	-15817.9	13.6734	0.142652	0.109666	0.097078	0.0813278	0.107592	0.0821131	0.11195	0.0741054	0.0968368	0.135989	0.0668997	0.0903306	0.101132	0.0943382	0.101245	0.124678	0.125384	0.115386	0.120247	0.0774227	0.1062	0.0817572	0.145538	0.0415325	0.0470978	0.0169113	0.0312934	0.0758274	0.0253119	0.0294335	0.0556742	0.0300808	0.0251369	0.0540166	0.0155675	0.0510467	0.0215679	0.0237339	0.0388252	0.0358565	0.0353663	0.0448442	0.0325717	3.121565
760	-15805.4	-15819	13.5714	0.127655	0.108116	0.0701488	0.102837	0.130706	0.0857024	0.129775	0.075186	0.0823258	0.141	0.0808872	0.0763544	0.101132	0.096029	0.104827	0.116524	0.118396	0.10816	0.139647	0.0929274	0.0858006	0.090642	0.159528	0.069058	0.0359465	0.0156421	0.0362313	0.0758274	0.0288891	0.0311088	0.0433973	0.0172995	0.0217776	0.0495571	0.0253279	0.0432721	0.0137606	0.0268564	0.0401838	0.0303496	0.0416441	0.0394352	0.0218989	3.13177
770	-15813.8	-15827.7	13.8579	0.116049	0.100826	0.106813	0.0869757	0.128428	0.0625472	0.105388	0.0921008	0.0727402	0.183392	0.0747324	0.0907678	0.101822	0.0886929	0.125633	0.157673	0.112391	0.10936	0.131051	0.0716042	0.0872316	0.0724079	0.152844	0.0380305	0.0566022	0.0154549	0.0325365	0.0721527	0.025609	0.0193282	0.0425722	0.0254822	0.0392338	0.0331689	0.0471921	0.0355513	0.023168	0.0416776	0.0206971	0.0275196	0.0392083	0.0218471	0.0146117	3.103114
780	-15802.5	-15816.2	13.6692	0.12421	0.0945219	0.0876532	0.119215	0.104484	0.0647353	0.11801	0.0746375	0.106924	0.174296	0.0799497	0.0761199	0.0801814	0.0981331	0.113649	0.143352	0.11709	0.124107	0.116115	0.0697571	0.0786906	0.079562	0.139213	0.0638124	0.0358188	0.0110502	0.0390948	0.0891439	0.0180162	0.0346574	0.0447523	0.0144637	0.0333322	0.0596005	0.042938	0.047244	0.0170551	0.0333877	0.0336366	0.0229278	0.0369213	0.0367747	0.0227504	3.121984
790	-15810.7	-15823.7	13.07	0.12421	0.0993766	0.0742254	0.0971242	0.127008	0.0936167	0.108401	0.078444	0.0985758	0.179893	0.0873678	0.0835843	0.104929	0.101694	0.0958983	0.130506	0.101369	0.0944433	0.119595	0.0755701	0.100879	0.0779611	0.177926	0.0559115	0.032361	0.00612815	0.0400139	0.0986776	0.0443687	0.0404169	0.0365025	0.018867	0.0337871	0.0619405	0.0436141	0.0476243	0.0159397	0.0354016	0.0349297	0.0252042	0.0208074	0.0334668	0.0233485	3.18191
800	-15806.3	-15818.8	12.5144	0.125955	0.107992	0.118829	0.0971242	0.117161	0.0939185	0.103795	0.0714809	0.0973554	0.178538	0.0652392	0.0753334	0.121106	0.0971921	0.10403	0.109804	0.127034	0.125414	0.130518	0.0675587	0.0812705	0.083821	0.177926	0.0624695	0.0506581	0.00335746	0.0417123	0.0724792	0.032976	0.0276844	0.0468066	0.020398	0.0320177	0.0523565	0.0371504	0.0454162	0.0375306	0.0221521	0.033172	0.0220803	0.0489107	0.045704	0.0240448	3.237473
810	-15799.9	-15812.5	12.5631	0.125955	0.108296	0.111731	0.095124	0.102495	0.0675684	0.145158	0.0686227	0.11051	0.146565	0.0806349	0.0827931	0.107239	0.107893	0.102971	0.123991	0.124058	0.132189	0.115771	0.0660846	0.0857933	0.0911944	0.176768	0.0589858	0.0381603	0.0183578	0.0304066	0.077817	0.0262951	0.0280103	0.0360352	0.0405456	0.0327457	0.0617192	0.0400826	0.0372399	0.034958	0.0325141	0.0399476	0.0282324	0.0300141	0.0463687	0.014753	3.232593
820	-15808.6	-15820.5	11.9348	0.126063	0.0973027	0.111731	0.0984225	0.135245	0.0737284	0.139436	0.063724	0.114513	0.169103	0.0809389	0.0827931	0.11642	0.0748396	0.100203	0.126928	0.110583	0.105801	0.121739	0.0908901	0.127888	0.0884267	0.156237	0.0675563	0.0568657	0.0252013	0.0367659	0.0850054	0.0221609	0.0339752	0.0419434	0.0301585	0.0272311	0.0574993	0.0384461	0.0430484	0.0154677	0.0387926	0.0311352	0.0238421	0.0426679	0.0471731	0.0175418	3.295432
830	-15804.5	-15816.1	11.5837	0.117204	0.0942865	0.0984055	0.123369	0.109502	0.0793343	0.12046	0.0800069	0.0973545	0.181403	0.0836603	0.0903762	0.117459	0.0930676	0.100203	0.14218	0.111729	0.101396	0.127972	0.0940596	0.111947	0.0743664	0.179291	0.0621856	0.0508239	0.0128517	0.0376115	0.0737208	0.0325179	0.0476442	0.0612955	0.0365156	0.0340119	0.0554168	0.0458293	0.0364571	0.0121619	0.0265774	0.0310558	0.0288	0.0379447	0.0541471	0.0239359	3.330538
840	-15807.8	-15821	13.1691	0.111298	0.0979323	0.0988028	0.0947034	0.10269	0.0810416	0.153591	0.0654426	0.0973545	0.171206	0.0643839	0.0793971	0.0935437	0.0966606	0.106665	0.112662	0.126325	0.134133	0.138805	0.107756	0.0704974	0.0933536	0.178158	0.0543839	0.0500005	0.0186533	0.0240485	0.0728654	0.0191909	0.0308311	0.0518562	0.0314058	0.028049	0.0502057	0.0341655	0.033277	0.00580293	0.0291773	0.0369835	0.0267772	0.0406971	0.0319554	0.0252675	3.171994
850	-15807.4	-15820.4	12.9868	0.124968	0.0974126	0.102673	0.105366	0.127701	0.0749408	0.116918	0.0908069	0.0892689	0.168201	0.0823599	0.0903823	0.105046	0.0870923	0.106249	0.151742	0.135105	0.117692	0.099594	0.0612405	0.100434	0.0940328	0.164181	0.0441193	0.0420436	0.0155807	0.0204343	0.0689048	0.0289396	0.0280027	0.0348876	0.0377681	0.047842	0.0325302	0.0442503	0.0346194	0.0154664	0.0435806	0.0278387	0.01776	0.0413017	0.0558442	0.0151102	3.190233
860	-15805.5	-15819.1	13.5632	0.103277	0.0986357	0.0818207	0.0924659	0.117605	0.0785272	0.116918	0.088532	0.0970606	0.199288	0.0780079	0.0718825	0.0850722	0.0957265	0.108496	0.097893	0.134321	0.0913284	0.115191	0.0889644	0.0956364	0.0948605	0.154404	0.04911	0.0525114	0.017336	0.033442	0.0923324	0.0272819	0.0256545	0.0574292	0.0412428	0.0224693	0.0428719	0.0369251	0.0345727	0.017779	0.0282839	0.0316483	0.0322436	0.0368901	0.0456031	0.0210495	3.132589
870	-15801.6	-15815.3	13.6515	0.127107	0.0884301	0.085079	0.107239	0.119027	0.0908651	0.146717	0.0774284	0.0842872	0.154192	0.0983244	0.069355	0.104353	0.0957265	0.101684	0.133422	0.104195	0.103434	0.128016	0.088248	0.0710231	0.0870917	0.139196	0.0537058	0.0535116	0.0191667	0.034657	0.0778748	0.0234148	0.0304002	0.042707	0.0336143	0.0215318	0.0518178	0.0264104	0.0511095	0.0166644	0.0345264	0.0216529	0.0274604	0.0435319	0.0398685	0.0156926	3.12376
880	-15800.2	-15813.4	13.2085	0.117837	0.119288	0.0928014	0.107385	0.119027	0.0737314	0.0997225	0.0715189	0.105759	0.178222	0.068572	0.077604	0.105098	0.0970141	0.120359	0.120508	0.131494	0.113843	0.100005	0.0874209	0.0966519	0.0823763	0.170228	0.0626295	0.0652505	0.0130164	0.0245352	0.0706635	0.021955	0.0197877	0.044296	0.0352186	0.0234616	0.0393	0.0424042	0.0449444	0.0238224	0.0289792	0.0319096	0.0259272	0.0305976	0.04104	0.0218492	3.168056
890	-15801.4	-15813.3	11.9552	0.142953	0.105495	0.0834087	0.110891	0.116381	0.0818755	0.125333	0.0741516	0.0998309	0.168241	0.0954073	0.0605858	0.0935154	0.093899	0.117237	0.125962	0.108251	0.127292	0.123248	0.0927253	0.0847757	0.0916243	0.162158	0.0742917	0.0515446	0.0292092	0.0336281	0.0696477	0.0330184	0.0279796	0.0469069	0.0310001	0.0348983	0.0487226	0.0426168	0.0546829	0.0199523	0.0402348	0.0373934	0.0389482	0.032669	0.0381564	0.0226441	3.293387
900	-15802.6	-15815.6	12.9715	0.124049	0.0861191	0.11629	0.0995535	0.086963	0.085755	0.135835	0.0853138	0.102906	0.175726	0.0729461	0.0709398	0.118029	0.0975762	0.106729	0.127498	0.1274	0.122998	0.108241	0.0672068	0.0902543	0.0899231	0.173894	0.0372556	0.0458955	0.0187726	0.0255638	0.0923246	0.029442	0.0373074	0.0434146	0.0289938	0.0355607	0.0538975	0.0296457	0.0392899	0.0319884	0.0112275	0.035638	0.0286708	0.0419399	0.0340931	0.0186914	3.191759
