Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
3950	-13501.1	-13470.7	-30.3994	0.312989	0.191175	0.245532	0.187397	0.246846	0.130481	0.229808	0.163606	0.218222	0.421941	0.119047	0.190046	0.234733	0.19437	0.251658	0.257262	0.318334	0.219467	0.26426	0.178744	0.234422	0.159042	1.12603	0.181316	0.0694489	0.0580287	0.0405716	0.145229	0.0772309	0.0676891	0.251152	0.00150836	0.102266	0.0152769	0.126447	0.109004	0.0970458	0.25322	0.101907	0.0719151	0.01292	0.23535	0.0615151	0.0555038	0.333756	0.0842594	0.0243152	0.502165	2.51089e-69	0.1231907	0.325249	0.37305	0.0837331	0.217969	8.174452
3960	-13502.6	-13475.5	-27.1398	0.336513	0.137846	0.186184	0.140351	0.281262	0.0984625	0.233057	0.14133	0.221626	0.457087	0.152004	0.179189	0.253787	0.211603	0.179377	0.344527	0.335426	0.287055	0.206525	0.116976	0.13727	0.0934325	1.09787	0.208075	0.0747288	0.0775833	0.0743312	0.152624	0.0651366	0.0354231	0.293555	0.0335704	0.0681214	0.0179416	0.118417	0.0720106	0.0307557	0.258845	0.0563691	0.150848	0.00575246	0.16315	0.0636058	0.049012	0.369189	0.0832872	0.0298859	0.468626	1.96568e-69	0.1120273	0.33707	0.367786	0.0799127	0.215231	7.849608
3970	-13505	-13476.5	-28.5027	0.321971	0.156555	0.184419	0.136045	0.331831	0.136092	0.315599	0.185307	0.171267	0.359349	0.157634	0.148823	0.247971	0.172621	0.227516	0.375312	0.339638	0.310965	0.235681	0.146109	0.258253	0.093049	1.12869	0.177768	0.0730908	0.0531376	0.0645516	0.164956	0.0609276	0.0271269	0.245981	0.00207176	0.123131	0.0362016	0.0794847	0.0834302	0.0528412	0.197026	0.0920981	0.0894167	0.0219206	0.176418	0.0219075	0.066004	0.365247	0.080413	0.0174335	0.470902	1.73151e-69	0.1291978	0.320469	0.36725	0.0920316	0.220249	7.984183
3980	-13508.3	-13483.2	-25.0863	0.313337	0.185974	0.24926	0.161905	0.237754	0.118011	0.233084	0.15001	0.202128	0.360284	0.144778	0.185334	0.201564	0.185869	0.246353	0.265589	0.339638	0.306533	0.231593	0.107463	0.169786	0.156545	1.03639	0.154576	0.0700373	0.0767848	0.0722912	0.10738	0.0927424	0.0276834	0.243369	0.0181427	0.107473	0.0161501	0.0445469	0.0568716	0.0271815	0.24008	0.0521554	0.0519759	0.113478	0.219662	0.062071	0.07471	0.325356	0.0822728	0.0167079	0.500954	1.03537e-69	0.1162422	0.29784	0.383186	0.0911818	0.227791	7.643839
3990	-13499.8	-13470	-29.8675	0.29982	0.182026	0.204651	0.111234	0.271137	0.120436	0.231507	0.136368	0.181118	0.456761	0.135432	0.176828	0.30439	0.241564	0.244003	0.435595	0.347863	0.248525	0.252559	0.179124	0.196017	0.140897	1.07633	0.155081	0.117411	0.0827381	0.05591	0.132787	0.0334463	0.0706945	0.286575	0.026559	0.1367	0.0564293	0.0350038	0.0477496	0.0685491	0.240639	0.0909355	0.115189	0.00222394	0.158803	0.0334683	0.0633846	0.361842	0.0888514	0.0129319	0.47299	1.03385e-69	0.1250899	0.312468	0.377047	0.0854444	0.225041	8.121072
4000	-13504.3	-13473.2	-31.1722	0.348791	0.167517	0.197038	0.163459	0.269348	0.115941	0.254398	0.150123	0.16367	0.42828	0.173118	0.177466	0.232035	0.251411	0.25754	0.3365	0.343153	0.274287	0.243825	0.0951914	0.192505	0.0992673	1.18702	0.188768	0.0686136	0.0837343	0.0285887	0.137963	0.0682397	0.0133963	0.236685	0.0412377	0.15853	0.0559599	0.108454	0.0617856	0.0727741	0.243583	0.0911698	0.124336	0.0158658	0.285231	0.0469069	0.0537859	0.34084	0.0902943	0.0120537	0.503027	9.90691e-70	0.1035039	0.324158	0.369205	0.0855304	0.221106	8.253701
4010	-13501.7	-13472.5	-29.2307	0.351703	0.172874	0.185838	0.111743	0.293165	0.101617	0.213511	0.125563	0.199835	0.322883	0.162297	0.172489	0.279032	0.247361	0.181597	0.361253	0.318942	0.293098	0.289801	0.100463	0.193618	0.152169	1.18433	0.139404	0.0993241	0.101175	0.0457372	0.113539	0.0822672	0.0670769	0.260658	0.0514543	0.0882519	0.0716436	0.0692732	0.0617856	0.0634088	0.289158	0.0475918	0.163565	0.0128467	0.18603	0.0292035	0.0551621	0.314645	0.0823557	0.021283	0.526554	7.42126e-70	0.1133134	0.317009	0.373899	0.0921566	0.216935	8.058572
4020	-13511	-13482.6	-28.4414	0.315835	0.153299	0.285011	0.167642	0.312911	0.154443	0.185721	0.0722957	0.190518	0.386743	0.191793	0.172603	0.277594	0.212102	0.187169	0.353664	0.345607	0.240917	0.226981	0.133146	0.201076	0.0746367	1.14086	0.130553	0.140322	0.0980997	0.0683649	0.158883	0.0899442	0.00701005	0.255623	0.0443872	0.117104	0.020738	0.0635846	0.0591439	0.037002	0.235962	0.0958882	0.128753	0.0274629	0.170128	0.0468926	0.0478428	0.333655	0.0905058	0.0285484	0.499448	5.6797e-70	0.125581	0.336578	0.366886	0.0814116	0.215124	7.978412
4030	-13520.7	-13488.8	-31.9589	0.306292	0.179461	0.202127	0.118957	0.276058	0.125976	0.178605	0.124435	0.221993	0.417794	0.162485	0.272903	0.240993	0.248724	0.220923	0.368028	0.244282	0.227639	0.245517	0.155506	0.187119	0.134822	1.28387	0.215268	0.0953082	0.0441077	0.0699854	0.175232	0.0683632	0.00415169	0.263264	0.0531685	0.117104	0.0539746	0.0175098	0.0341731	0.0164745	0.304099	0.118912	0.191261	0.0322105	0.248882	0.0637279	0.0535186	0.331466	0.0761884	0.0225783	0.516248	2.92986e-70	0.1103707	0.322702	0.369596	0.0940817	0.213621	8.331683
4040	-13510.3	-13477.8	-32.5027	0.329324	0.20939	0.182379	0.0926004	0.247723	0.115329	0.277974	0.144018	0.172988	0.317254	0.124925	0.174023	0.271127	0.200176	0.256611	0.402651	0.353253	0.307956	0.204764	0.145069	0.174354	0.107958	1.17185	0.166673	0.112431	0.0774207	0.0424323	0.176573	0.0327858	0.0227006	0.355997	0.00532017	0.12083	0.0697033	0.0336203	0.0880027	0.0716797	0.312806	0.0952867	0.184508	0.0775911	0.317364	0.0394776	0.0493111	0.323932	0.0910799	0.0298493	0.505828	2.8074e-70	0.1020819	0.314169	0.385916	0.08847	0.211445	8.386898
4050	-13504.7	-13473.1	-31.6007	0.331159	0.150393	0.205017	0.120884	0.24724	0.157078	0.22148	0.157012	0.238741	0.294268	0.164112	0.144564	0.227318	0.296093	0.256611	0.385659	0.378897	0.238035	0.283844	0.131934	0.210712	0.164913	1.23539	0.178877	0.104906	0.0485696	0.0865488	0.0903111	0.0574098	0.00794205	0.303657	0.0517608	0.100093	0.044593	0.0331932	0.0555452	0.0688678	0.278968	0.0502859	0.0971751	0.0775911	0.293116	0.024516	0.0520308	0.326172	0.0961676	0.0244228	0.501207	1.743e-70	0.116317	0.319822	0.383012	0.0896461	0.20752	8.295275
4060	-13505.7	-13480.1	-25.5756	0.349322	0.161968	0.241962	0.125237	0.277186	0.117087	0.182967	0.173317	0.1707	0.33019	0.146123	0.151649	0.202633	0.221781	0.245782	0.389244	0.240295	0.253402	0.237433	0.155165	0.209445	0.124735	1.1141	0.172323	0.127465	0.0900671	0.0501038	0.131456	0.0691744	0.0359664	0.289378	0.026108	0.080785	0.0418477	0.084803	0.0403584	0.0381211	0.151848	0.0698058	0.052698	0.0341629	0.234426	0.0515324	0.0568024	0.354218	0.0916028	0.0211382	0.476239	5.3454e-71	0.1023405	0.299075	0.392611	0.0881262	0.220187	7.694156
4070	-13503.8	-13470.7	-33.1535	0.318726	0.182874	0.199411	0.128493	0.205702	0.163065	0.219074	0.157146	0.215974	0.499603	0.195919	0.122669	0.254531	0.224176	0.288604	0.352523	0.328885	0.274933	0.250627	0.115035	0.212008	0.0969978	1.28175	0.141998	0.106857	0.113209	0.0619895	0.168269	0.0993916	0.0490908	0.286179	0.000327695	0.123458	0.00609677	0.0512653	0.0702688	0.0768018	0.2403	0.113888	0.0599867	0.0511933	0.305626	0.0367424	0.0596825	0.340283	0.0851419	0.0195831	0.49531	4.87305e-71	0.105166	0.309373	0.384528	0.0892884	0.21681	8.451667
4080	-13497.2	-13467.9	-29.328	0.307537	0.160861	0.218743	0.172055	0.261575	0.148767	0.202679	0.196752	0.220345	0.378603	0.174692	0.17698	0.236206	0.253493	0.281242	0.315155	0.317528	0.303964	0.285188	0.104667	0.178529	0.104719	1.12246	0.200438	0.0837957	0.085195	0.0620793	0.127772	0.0714202	0.0395144	0.269688	0.000277338	0.127165	0.0404586	0.061877	0.0396563	0.0471972	0.254535	0.0790306	0.098891	0.0644478	0.145606	0.046599	0.049273	0.369749	0.0996272	0.0216841	0.459667	4.75968e-71	0.1125118	0.308127	0.391468	0.0795084	0.220896	8.068387
4090	-13503.7	-13476.4	-27.2977	0.331197	0.146637	0.288497	0.16441	0.215947	0.192459	0.283998	0.137068	0.188473	0.332467	0.133322	0.177457	0.265527	0.234013	0.220366	0.334897	0.30275	0.272609	0.225688	0.199551	0.150914	0.120375	0.99597	0.145337	0.0557957	0.0671626	0.0630328	0.122605	0.101548	0.06502	0.25014	0.0186531	0.117065	0.00930985	0.0614705	0.05464	0.0502038	0.234038	0.130918	0.106425	0.0835042	0.172395	0.0396133	0.0597593	0.387656	0.0875046	0.0169527	0.448128	3.75861e-71	0.1313579	0.314282	0.378912	0.0823009	0.224506	7.863469
4100	-13507.2	-13485.8	-21.4062	0.271021	0.137812	0.190645	0.20004	0.247484	0.129906	0.260832	0.114091	0.208003	0.338913	0.147499	0.161648	0.272873	0.245475	0.188431	0.339409	0.296373	0.228403	0.246667	0.124615	0.160377	0.105463	0.99597	0.113269	0.0467516	0.0545586	0.0342221	0.183219	0.0451216	0.0189786	0.234378	0.0426514	0.112019	0.030851	0.0706633	0.0520333	0.0676663	0.200913	0.0690282	0.068901	0.0354531	0.165807	0.0150103	0.0644583	0.380137	0.0962768	0.032634	0.426494	2.95974e-71	0.1400944	0.316345	0.380603	0.0838622	0.21919	7.273446
4110	-13504.3	-13485.5	-18.8624	0.290386	0.166754	0.221567	0.162409	0.213175	0.158114	0.192679	0.158426	0.158725	0.299373	0.151911	0.152042	0.21411	0.20387	0.226815	0.261241	0.323986	0.226646	0.205097	0.106144	0.167878	0.0729941	0.975286	0.141685	0.0945568	0.0306017	0.0645281	0.162808	0.0667123	0.0515898	0.162659	0.012439	0.0821714	0.00463244	0.0335807	0.0468878	0.0554105	0.200848	0.0698852	0.0814143	0.0428804	0.239747	0.066324	0.0760308	0.370096	0.0816155	0.0238492	0.448408	1.78931e-71	0.1208498	0.314282	0.361914	0.0970126	0.226791	7.020991
4120	-13504	-13472.3	-31.6946	0.354353	0.173833	0.2434	0.171411	0.29217	0.111575	0.258617	0.158897	0.181448	0.332589	0.148514	0.207688	0.278963	0.279472	0.247649	0.285483	0.364196	0.246047	0.250049	0.173701	0.199678	0.102462	1.06568	0.201269	0.0660738	0.075103	0.0928782	0.112642	0.0651553	0.0728158	0.249275	0.031913	0.105556	0.0439042	0.125122	0.0351425	0.0604334	0.245815	0.104394	0.117767	0.0682649	0.278139	0.0254267	0.0639054	0.333669	0.073801	0.0267218	0.501903	1.10261e-71	0.1132575	0.322617	0.373118	0.085266	0.219	8.304968
4130	-13514.9	-13486.4	-28.4894	0.278408	0.148841	0.176402	0.119202	0.229182	0.135819	0.23349	0.191859	0.167619	0.450218	0.186024	0.180251	0.212751	0.279545	0.259243	0.461492	0.268027	0.269768	0.233686	0.107131	0.125224	0.11617	1.24562	0.115284	0.0429192	0.0945944	0.0486075	0.171122	0.0512292	0.0728158	0.265865	0.02268	0.117808	0.0689446	0.025686	0.06871	0.0771685	0.226227	0.0551491	0.0783067	0.0108499	0.23162	0.0624564	0.0480999	0.353295	0.0676096	0.0441776	0.486818	5.90937e-72	0.1175475	0.343044	0.360251	0.0820113	0.214694	7.98402
4140	-13510.2	-13482.1	-28.1486	0.260469	0.122812	0.18665	0.17805	0.21944	0.151417	0.275452	0.115873	0.17215	0.427202	0.183818	0.137763	0.295124	0.248397	0.241079	0.345555	0.330715	0.309009	0.252244	0.137452	0.123567	0.104701	1.12572	0.151646	0.0200722	0.0613527	0.0675532	0.156413	0.0672996	0.139053	0.240839	0.0146373	0.116972	0.00305497	0.0428853	0.0677329	0.041086	0.274546	0.118804	0.0869273	0.02651	0.250995	0.0578465	0.044728	0.373461	0.0866163	0.0322343	0.46296	5.24109e-72	0.1080078	0.351442	0.364563	0.0723856	0.211609	7.950888
4150	-13500.7	-13469.7	-31.002	0.300953	0.177622	0.239232	0.11781	0.194801	0.147539	0.229831	0.138547	0.227696	0.423244	0.168122	0.133589	0.215413	0.258894	0.239466	0.292453	0.261623	0.238382	0.26454	0.113331	0.170846	0.15273	1.38383	0.186131	0.0827421	0.0701297	0.0777995	0.130319	0.0773145	0.0616048	0.237541	0.0157109	0.122726	0.0100716	0.116784	0.11802	0.0582039	0.222563	0.0655109	0.0962327	0.0522832	0.259316	0.0848175	0.0427501	0.403906	0.0784179	0.0391843	0.435742	4.63806e-72	0.1071804	0.334952	0.378688	0.0719699	0.21439	8.236319
4160	-13502.5	-13472.5	-30.0408	0.31224	0.141349	0.222922	0.156227	0.241521	0.139273	0.187057	0.119996	0.203353	0.389399	0.14833	0.146783	0.318272	0.223396	0.260925	0.293714	0.309539	0.284986	0.259844	0.131796	0.192303	0.114825	1.06968	0.193967	0.105956	0.091325	0.0554524	0.175245	0.0956873	0.0880114	0.346428	0.0125256	0.157048	0.0364716	0.0943186	0.0644744	0.0448485	0.320208	0.0779007	0.0875918	0.0205389	0.158558	0.0468104	0.0507721	0.38793	0.0750756	0.0346405	0.451582	4.44045e-72	0.09810618	0.31122	0.397715	0.0791672	0.211898	8.141097
4170	-13506.1	-13480.9	-25.1679	0.286879	0.149802	0.222791	0.174972	0.256399	0.139273	0.215628	0.139626	0.177401	0.426385	0.190799	0.139103	0.244431	0.245014	0.258705	0.297728	0.304347	0.242981	0.226233	0.150767	0.201669	0.125893	1.0412	0.193967	0.033746	0.0476729	0.0342637	0.0975365	0.0911737	0.129599	0.216085	0.0208876	0.0833708	0.018304	0.0386592	0.0991434	0.0616253	0.198976	0.0987829	0.0887182	0.0310562	0.184708	0.0269208	0.0456389	0.418247	0.0798119	0.0231801	0.433122	3.55792e-72	0.1040587	0.317727	0.390054	0.0749238	0.217295	7.65322
4180	-13497.7	-13467.2	-30.4483	0.300366	0.182865	0.199113	0.176953	0.286718	0.146629	0.218214	0.15341	0.174546	0.478423	0.18577	0.162772	0.250621	0.230758	0.223215	0.258975	0.272061	0.265586	0.258178	0.108933	0.179004	0.0837191	1.26266	0.159116	0.121265	0.0959508	0.101191	0.170776	0.0520237	0.102894	0.23269	0.00090054	0.128371	0.024996	0.0826824	0.0400514	0.0453551	0.230708	0.113342	0.0858164	0.0524387	0.225246	0.0555386	0.0465099	0.364689	0.0825711	0.0284291	0.477801	2.95126e-72	0.108202	0.337263	0.366423	0.07901	0.217304	8.180844
4190	-13501.4	-13475.2	-26.2294	0.264882	0.124378	0.195239	0.157677	0.236505	0.119475	0.218214	0.141559	0.141896	0.381895	0.137661	0.161301	0.172432	0.245927	0.249383	0.406203	0.380217	0.255402	0.234108	0.110739	0.228133	0.180621	1.11592	0.159389	0.0848972	0.0844577	0.0729197	0.146741	0.0882349	0.0386326	0.211729	0.000324708	0.119132	0.0390278	0.0791535	0.0481827	0.0205416	0.262781	0.0711341	0.128435	0.050503	0.153805	0.0390874	0.0530703	0.380778	0.0811975	0.0328994	0.452054	1.16049e-72	0.1089809	0.31485	0.379696	0.0854889	0.219966	7.75887
4200	-13511.5	-13476	-35.5435	0.3141	0.113219	0.226464	0.146129	0.257296	0.111848	0.280397	0.158723	0.157868	0.513534	0.16854	0.125439	0.236729	0.325119	0.2701	0.354643	0.38993	0.282484	0.325431	0.0901946	0.215731	0.180621	1.41164	0.163072	0.088661	0.107844	0.0768356	0.131427	0.0930861	0.0289126	0.246402	0.00168966	0.147465	0.0430494	0.0791535	0.0350133	0.0551308	0.236107	0.0292913	0.143371	0.0643757	0.190752	0.0721072	0.0457185	0.323038	0.0836213	0.0359257	0.511696	1.0753e-72	0.1125547	0.343588	0.363224	0.0839161	0.209271	8.689925
4210	-13511.6	-13478.2	-33.4155	0.283607	0.233371	0.211492	0.112359	0.236561	0.108629	0.319951	0.155873	0.225103	0.416736	0.152522	0.209502	0.236729	0.187836	0.294023	0.350484	0.390104	0.247496	0.316672	0.103718	0.170236	0.10658	1.26568	0.189302	0.090635	0.094146	0.0797338	0.17105	0.0786175	0.0775069	0.26667	0.0244501	0.12417	0.0178196	0.0392478	0.0966832	0.0579421	0.315596	0.0473437	0.0463163	0.0600175	0.217602	0.0475576	0.0457811	0.329265	0.077408	0.036144	0.511402	9.10333e-73	0.1071319	0.343287	0.357555	0.088654	0.210504	8.477668
4220	-13505.7	-13473.8	-31.9328	0.320715	0.200012	0.231769	0.140037	0.243157	0.12996	0.241615	0.172066	0.170114	0.509089	0.17131	0.22334	0.203285	0.243668	0.259911	0.336317	0.343551	0.297826	0.280059	0.130962	0.196114	0.104515	1.21764	0.190943	0.0589866	0.0975744	0.0531858	0.143359	0.08566	0.018384	0.229913	0.0438786	0.144672	0.0249217	0.120399	0.0310701	0.0334095	0.137906	0.102875	0.106454	0.0600175	0.266957	0.0112812	0.0554183	0.320306	0.0894547	0.0216189	0.513202	7.19099e-73	0.1123036	0.328142	0.371112	0.0947464	0.206	8.328881
4230	-13508	-13479.4	-28.5829	0.3454	0.20319	0.174895	0.1695	0.295181	0.165572	0.213526	0.131973	0.260795	0.404301	0.122102	0.158159	0.250282	0.232929	0.190688	0.39913	0.352421	0.255761	0.249597	0.145961	0.144851	0.157614	1.14276	0.167554	0.0480339	0.0142878	0.0431028	0.146352	0.0690261	0.0355549	0.232462	0.0438786	0.118839	0.00492754	0.0637504	0.0892657	0.0637286	0.262187	0.0703588	0.126791	0.0237114	0.191944	0.0112812	0.0584008	0.34688	0.0916443	0.0207668	0.482308	6.79967e-73	0.1149854	0.295909	0.392452	0.0930676	0.218571	7.993621
4240	-13507.9	-13482.5	-25.3746	0.300864	0.102357	0.204613	0.199923	0.277262	0.0857013	0.188924	0.149138	0.203165	0.347492	0.160903	0.161583	0.188257	0.201012	0.207785	0.318904	0.353198	0.269211	0.23643	0.152833	0.196003	0.13824	1.02429	0.174712	0.0875322	0.0336776	0.0849131	0.158746	0.0649549	0.0523838	0.225328	0.0260795	0.0991478	0.000436839	0.0331114	0.0728392	0.0617201	0.319047	0.0791685	0.126791	0.0125498	0.253158	0.0390551	0.052686	0.321515	0.0938606	0.0191682	0.51277	6.37813e-73	0.1085644	0.331927	0.366644	0.0922378	0.20919	7.67344
4250	-13500.4	-13473.5	-26.9283	0.30453	0.178513	0.216507	0.1294	0.274264	0.150908	0.270315	0.162532	0.227824	0.36813	0.131169	0.160367	0.272621	0.205757	0.201275	0.291511	0.34897	0.212527	0.215304	0.0988603	0.195784	0.123625	1.1351	0.188031	0.0494028	0.0851203	0.0893958	0.158392	0.0723781	0.0450103	0.25039	0.034976	0.0720625	0.00613145	0.0571483	0.0640601	0.0343559	0.253047	0.0856393	0.115262	0.0515452	0.187236	0.0522543	0.0453445	0.314768	0.0962978	0.031365	0.512224	3.79041e-73	0.1202472	0.326886	0.38365	0.0868179	0.202646	7.827634
4260	-13505.8	-13473.8	-31.9909	0.266302	0.164515	0.198678	0.1294	0.225969	0.180071	0.223228	0.116492	0.23466	0.456124	0.128011	0.185369	0.249407	0.321361	0.201381	0.354758	0.342415	0.21099	0.241668	0.08567	0.195528	0.146521	1.20465	0.204257	0.102752	0.0679401	0.0496944	0.151825	0.0605749	0.0474237	0.307229	0.0306321	0.112305	0.0258308	0.093968	0.082335	0.0321826	0.329876	0.0829206	0.115262	0.0340431	0.252001	0.0890533	0.0537435	0.358038	0.0813134	0.023614	0.483291	1.47722e-73	0.1064149	0.339496	0.368718	0.081701	0.210086	8.335278
4270	-13512.8	-13474	-38.8219	0.293864	0.124586	0.233927	0.166809	0.20498	0.223625	0.219884	0.152884	0.231085	0.479339	0.130775	0.182272	0.283036	0.303871	0.27454	0.397739	0.34639	0.281435	0.331373	0.132002	0.223305	0.102451	1.47681	0.141942	0.0692557	0.0576615	0.0560261	0.176509	0.108082	0.037855	0.292271	0.046669	0.0685785	0.0440692	0.119059	0.082335	0.0463525	0.310217	0.110903	0.1286	0.00434481	0.275841	0.0451793	0.0558168	0.396601	0.0748266	0.018766	0.453989	1.02913e-73	0.1029319	0.317204	0.378531	0.0817132	0.222552	9.01873
4280	-13509	-13471.3	-37.691	0.311958	0.168106	0.22692	0.159693	0.280895	0.143015	0.224876	0.245414	0.154269	0.403039	0.130775	0.223439	0.265217	0.224381	0.249179	0.386081	0.348115	0.292591	0.308295	0.128015	0.178349	0.132346	1.2315	0.224205	0.113427	0.0621335	0.0708676	0.229355	0.0867228	0.0933265	0.234632	0.0244962	0.1165	0.0612461	0.10809	0.056657	0.0747171	0.346456	0.0790617	0.118796	0.0239183	0.315098	0.0486327	0.0426579	0.392872	0.0832584	0.0268279	0.454384	7.84048e-74	0.111214	0.336838	0.377642	0.0739491	0.211571	8.904808
4290	-13503.1	-13475.9	-27.1747	0.28811	0.140407	0.185579	0.146599	0.264246	0.134843	0.213525	0.132015	0.166175	0.421069	0.127923	0.17217	0.265217	0.293447	0.231401	0.342767	0.306921	0.19954	0.250804	0.147583	0.200452	0.113789	1.10568	0.113525	0.104035	0.0781673	0.0355548	0.170264	0.0812278	0.0226148	0.243397	0.0310016	0.128893	0.0141132	0.0286352	0.0497307	0.0321003	0.342158	0.0831729	0.109448	0.0769318	0.208938	0.0486327	0.0479322	0.347787	0.0881438	0.031965	0.484172	5.308e-74	0.1150771	0.339827	0.363184	0.0887629	0.208226	7.852799
4300	-13506.5	-13474.7	-31.7672	0.291028	0.178352	0.243039	0.154041	0.281337	0.109968	0.227159	0.17667	0.151789	0.42752	0.153183	0.21307	0.270253	0.272077	0.264978	0.288007	0.290142	0.255272	0.250909	0.15948	0.183645	0.106671	1.11006	0.178563	0.201606	0.0508863	0.05142	0.160258	0.0461073	0.0526314	0.330031	0.031451	0.106407	0.0526013	0.116162	0.127621	0.0211606	0.281647	0.0781269	0.13116	0.00308281	0.186377	0.0462168	0.0489542	0.349982	0.0918706	0.0265087	0.482685	4.97937e-74	0.1138459	0.331714	0.365686	0.0827149	0.219885	8.312169
4310	-13499.8	-13471	-28.7598	0.340189	0.154357	0.233439	0.128749	0.228287	0.136803	0.285535	0.15111	0.21167	0.362003	0.172556	0.137776	0.270253	0.233281	0.271941	0.357611	0.365852	0.260456	0.279579	0.155441	0.185273	0.124482	1.10145	0.139876	0.0503088	0.0243713	0.0290537	0.130805	0.0574065	0.0337293	0.273093	0.03482	0.129599	0.0658676	0.0772126	0.0761916	0.0413125	0.221934	0.0591878	0.157767	0.0320402	0.184959	0.0423195	0.0580234	0.33621	0.0836684	0.0325717	0.489527	4.08948e-74	0.1286127	0.329422	0.363891	0.0881057	0.218581	8.009949
4320	-13500.1	-13467.2	-32.8758	0.347261	0.145477	0.25429	0.163441	0.254909	0.15458	0.266896	0.154677	0.228242	0.465123	0.147729	0.119512	0.325044	0.213791	0.259424	0.309811	0.400545	0.240033	0.291863	0.13563	0.211105	0.114606	1.20363	0.184699	0.058262	0.0884027	0.0518242	0.19387	0.0600203	0.0928381	0.234975	0.015632	0.0722752	0.0355239	0.0912037	0.0761916	0.0713801	0.236988	0.10766	0.0831231	0.0111582	0.223359	0.0250376	0.0464283	0.371257	0.0868748	0.0272546	0.468185	2.04718e-74	0.1237116	0.3403	0.365534	0.0790283	0.215138	8.422041
4330	-13508.8	-13481.1	-27.708	0.32964	0.172963	0.205828	0.137663	0.212411	0.142674	0.263209	0.153862	0.222499	0.344061	0.112136	0.21406	0.251284	0.270763	0.291793	0.341629	0.279103	0.210504	0.26476	0.103125	0.182406	0.149219	1.02403	0.172953	0.102753	0.0676287	0.0785243	0.0922121	0.12701	0.0324424	0.230715	0.00903375	0.101992	0.0246528	0.0912037	0.0647796	0.09123	0.284644	0.0557932	0.0614489	0.0393767	0.205634	0.0910183	0.057761	0.336791	0.0861185	0.0307849	0.488544	2.24753e-74	0.1295846	0.326963	0.365719	0.0857113	0.221606	7.904674
4340	-13509.5	-13478.5	-31.0089	0.281258	0.201808	0.23925	0.173491	0.262686	0.218706	0.228544	0.139995	0.188677	0.443731	0.140826	0.168126	0.24926	0.182035	0.290129	0.463459	0.312473	0.229007	0.269022	0.138191	0.225293	0.121473	1.07109	0.122985	0.0965795	0.0960609	0.104053	0.129865	0.0827992	0.13866	0.255823	0.0221292	0.123509	0.0500929	0.0184975	0.0993544	0.0340912	0.232662	0.0741297	0.0600057	0.0393767	0.161734	0.0540255	0.0514147	0.357352	0.0954164	0.0295742	0.466242	1.33075e-74	0.1275572	0.321335	0.379196	0.0905762	0.208892	8.234963
4350	-13495.6	-13470.3	-25.2973	0.322884	0.169623	0.242443	0.145839	0.247239	0.151119	0.190362	0.154545	0.216952	0.441649	0.125746	0.145379	0.231024	0.232099	0.211658	0.368117	0.288066	0.220522	0.277189	0.115184	0.18373	0.114153	0.99429	0.204891	0.0776222	0.069145	0.0576031	0.117241	0.072456	0.0631433	0.248705	0.011933	0.0920013	0.040019	0.0492701	0.0898106	0.066917	0.209396	0.0707435	0.0800083	0.0121579	0.224129	0.0179663	0.0483455	0.405567	0.091434	0.0253223	0.429331	1.1782e-74	0.1158986	0.31831	0.387207	0.0761285	0.218355	7.664969
