Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
2084	0	-13496.9	-13466.3	-30.6062	0.277679	0.163934	0.209188	0.161686	0.297165	0.0894096	0.234992	0.14357	0.204036	0.389542	0.133977	0.162398	0.295653	0.241583	0.216937	0.347041	0.353469	0.263552	0.296515	0.148606	0.200097	0.124929	1.29998	0.135688	0.104475	0.112825	0.0739685	0.123125	0.00854292	0.0397637	0.220823	0.0459845	0.0963603	0.0574517	0.051499	0.091474	0.0488208	0.221647	0.0973021	0.122621	0.0521486	0.227756	0.00722374	0.052318	0.371497	0.088753	0.035188	0.452244	1.13371e-100	0.1201507	0.315019	0.380783	0.0750277	0.22917	8.195439
2085	1	-13506.1	-13476.8	-29.2542	0.352512	0.176475	0.341883	0.111253	0.277419	0.16695	0.232519	0.145687	0.222194	0.383681	0.131537	0.164949	0.23049	0.316295	0.145815	0.354932	0.311344	0.226662	0.254047	0.144049	0.144383	0.135085	1.18479	0.118388	0.211308	0.0714022	0.313323	0.154681	0.0985879	0.00102115	0.0857378	0.0056765	0.0379057	0.0457925	0.0408918	0.0394115	0.117688	0.0611423	0.111849	0.0670381	0.199574	0.062557	0.061871	0.0521418	0.38032	0.0750073	0.0156366	0.441702	0.0351921	0.1145121	0.331155	0.362171	0.0757318	0.230942	8.060798
2086	0	-13507.3	-13475.6	-31.7072	0.319303	0.189452	0.216159	0.13634	0.284136	0.186844	0.256218	0.124516	0.229186	0.360546	0.209468	0.148013	0.20747	0.260819	0.209394	0.448166	0.387733	0.314597	0.270366	0.165809	0.21069	0.0922799	1.14391	0.139945	0.061504	0.0683115	0.111317	0.156204	0.0223935	0.0254854	0.208251	0.0222238	0.094856	0.0475405	0.0395671	0.0848949	0.0825143	0.229348	0.119062	0.106046	0.0880348	0.210329	0.0159096	0.0503649	0.391708	0.0790668	0.0345152	0.444346	1.17649e-100	0.1240503	0.325204	0.386485	0.0734096	0.214902	8.30515
2087	1	-13508.7	-13481.3	-27.4542	0.289489	0.168315	0.342279	0.149098	0.267407	0.0949431	0.276855	0.110311	0.184067	0.4044	0.178434	0.191361	0.236027	0.246444	0.253193	0.294789	0.298951	0.227023	0.223339	0.188746	0.196489	0.139404	1.05093	0.106005	0.24642	0.0146376	0.262863	0.20261	0.0539875	0.00155937	0.0629476	0.00760555	0.105567	0.0352405	0.0354411	0.0128416	0.117688	0.0271544	0.159106	0.0774017	0.22821	0.073468	0.0377294	0.0588795	0.377962	0.0737428	0.0215681	0.433459	0.0343886	0.1148275	0.322165	0.367255	0.0795206	0.231059	7.880774
2088	0	-13503.3	-13468.9	-34.3464	0.328432	0.138979	0.238813	0.151667	0.261755	0.116393	0.223241	0.13361	0.205304	0.496533	0.1418	0.154655	0.257031	0.260819	0.283796	0.374173	0.449871	0.273925	0.289417	0.111767	0.173489	0.151086	1.13433	0.168344	0.0882517	0.0783468	0.0559713	0.100565	0.0312951	0.0649275	0.22665	0.0436586	0.148516	0.101924	0.082564	0.0615401	0.0767166	0.344954	0.0768004	0.13166	0.0452091	0.258997	0.0328176	0.0504307	0.368885	0.0875487	0.0153193	0.477817	1.08415e-100	0.1087615	0.324038	0.378264	0.0854604	0.212238	8.570598
2089	1	-13502.4	-13472.5	-29.8338	0.316492	0.18561	0.252735	0.196525	0.210146	0.141714	0.217903	0.182427	0.233429	0.358723	0.150119	0.225418	0.216186	0.260548	0.258846	0.381673	0.340495	0.257335	0.315055	0.12937	0.174852	0.154305	0.989214	0.112205	0.232851	0.0605127	0.230853	0.196938	0.08494	0.0117594	0.0458804	0.0289771	0.135136	0.0294468	0.0422547	0.01462	0.104084	0.0773205	0.104847	0.0560215	0.261923	0.0772628	0.059827	0.0552342	0.309154	0.0675776	0.00819261	0.497799	0.0620427	0.1343385	0.335568	0.363374	0.0900777	0.21098	8.11678
2090	0	-13502.3	-13473.6	-28.6708	0.323681	0.194467	0.286407	0.105152	0.308921	0.163446	0.19173	0.12771	0.234808	0.404	0.15079	0.183682	0.254163	0.243626	0.201947	0.352957	0.313617	0.260802	0.249121	0.11873	0.155291	0.132408	0.976457	0.2183	0.0961184	0.0630158	0.0339872	0.111513	0.0369578	0.0427104	0.248707	0.0417519	0.137277	0.0402213	0.0487204	0.0976342	0.0495912	0.262103	0.0549509	0.214389	0.0203044	0.217821	0.0322782	0.0448926	0.380499	0.0851524	0.0334106	0.456046	1.06361e-100	0.1165061	0.330207	0.380052	0.0792264	0.210514	8.002263
2091	1	-13495.6	-13468.2	-27.4218	0.363911	0.187235	0.221935	0.161892	0.192285	0.157025	0.219039	0.132785	0.172927	0.378153	0.165899	0.166759	0.243842	0.219274	0.303556	0.341236	0.341558	0.309306	0.203302	0.125982	0.203843	0.122506	1.08873	0.115348	0.227599	0.103072	0.213638	0.17192	0.0927472	0.00298611	0.0979579	0.0133628	0.079796	0.140218	0.0633431	0.0297704	0.0743402	0.0167816	0.111884	0.0339403	0.164091	0.0605597	0.0407546	0.0604947	0.309489	0.0807373	0.00323079	0.488811	0.0572373	0.1192647	0.31987	0.377415	0.0863634	0.216352	7.877091
2092	0	-13519.5	-13487.8	-31.7006	0.275834	0.238009	0.209175	0.132091	0.325982	0.143038	0.272	0.200658	0.139187	0.478572	0.15269	0.171249	0.281083	0.208667	0.262419	0.379836	0.378318	0.219582	0.331507	0.126677	0.162774	0.126685	0.954806	0.240869	0.0598711	0.0899252	0.0542298	0.149503	0.0569319	0.0581029	0.169903	0.0393359	0.112668	0.0396341	0.0240529	0.0477398	0.0669594	0.306321	0.0946503	0.184572	0.022749	0.302336	0.0131581	0.0491741	0.368294	0.102075	0.0228644	0.457593	1.20111e-100	0.1254544	0.311736	0.374905	0.0873186	0.22604	8.30435
2093	1	-13501.6	-13475.7	-25.9256	0.251848	0.145105	0.162277	0.164065	0.237891	0.166572	0.189408	0.209167	0.160134	0.338723	0.101314	0.219058	0.277646	0.179712	0.238252	0.37422	0.252286	0.196317	0.248993	0.133875	0.171289	0.111422	1.18961	0.0984022	0.195542	0.0868207	0.2584	0.293165	0.0844064	0.0624579	0.0813756	0.0378871	0.0352504	0.0720345	0.0372516	0.0409325	0.100352	0.0598346	0.0961966	0.0357896	0.220615	0.0443617	0.0678178	0.0576234	0.300356	0.0852127	0.0125809	0.512732	0.0314958	0.1131701	0.322253	0.364	0.0967979	0.216949	7.728072
2094	0	-13496.5	-13468.5	-27.9603	0.300308	0.144433	0.233182	0.139378	0.228747	0.120901	0.272378	0.135308	0.220484	0.353585	0.152985	0.153444	0.237311	0.221197	0.222984	0.393507	0.382462	0.264452	0.290438	0.156901	0.221531	0.126685	1.1585	0.123046	0.0674302	0.0721702	0.0596507	0.124013	0.022051	0.0474625	0.230224	0.0179066	0.11054	0.0725845	0.0329037	0.0811336	0.0425168	0.223023	0.0766399	0.128936	0.0270863	0.203449	0.0364469	0.0546243	0.385004	0.083507	0.028609	0.448256	1.00797e-100	0.1255747	0.315602	0.374238	0.0883737	0.221787	7.93031
2095	1	-13491.3	-13465.2	-26.1236	0.283198	0.192146	0.162277	0.165665	0.293836	0.129274	0.240038	0.133829	0.15147	0.290731	0.181746	0.109172	0.264431	0.232748	0.197648	0.374448	0.257664	0.302702	0.228549	0.119508	0.209997	0.110743	1.05802	0.141295	0.260616	0.105731	0.25354	0.197069	0.0838721	0.0349615	0.0564776	0.087946	0.0690808	0.050594	0.0287089	0.0341716	0.102222	0.0544859	0.145595	0.0465816	0.171947	0.0618767	0.0712051	0.0536856	0.296431	0.081471	0.0112834	0.51496	0.0421688	0.1137677	0.324533	0.371001	0.0943347	0.210131	7.74782
2096	0	-13503.3	-13476.4	-26.9513	0.245963	0.158387	0.222401	0.177207	0.2855	0.114485	0.230166	0.137766	0.156185	0.307441	0.127525	0.153444	0.232277	0.246473	0.232891	0.387463	0.31595	0.279353	0.211916	0.14175	0.201423	0.102591	1.18449	0.178351	0.115171	0.0799347	0.0616625	0.0836938	0.024087	0.0483848	0.261018	0.0189562	0.0832641	0.0689475	0.0457462	0.0408166	0.10507	0.192934	0.0746827	0.136542	0.0849983	0.254032	0.0196289	0.0631031	0.356425	0.0905507	0.0229802	0.46694	1.04241e-100	0.1099701	0.296581	0.397705	0.0867237	0.21899	7.830967
2097	1	-13504.5	-13477.9	-26.6701	0.397411	0.195682	0.185609	0.105168	0.208281	0.159017	0.200235	0.141749	0.170399	0.244644	0.165408	0.10336	0.21696	0.191758	0.228547	0.340254	0.317136	0.308054	0.276579	0.149096	0.219514	0.0844355	1.24389	0.089753	0.21195	0.117685	0.25354	0.113206	0.118822	0.0406589	0.0549087	0.120207	0.0722873	0.0590515	0.0288302	0.0372887	0.114031	0.0168889	0.135262	0.0245658	0.204688	0.0506497	0.0848607	0.0560816	0.313459	0.0813454	0.0111751	0.486448	0.0514912	0.1151528	0.323858	0.376766	0.090246	0.209129	7.802325
2098	0	-13515.4	-13483.4	-31.978	0.407783	0.165175	0.229969	0.138298	0.234204	0.120006	0.196627	0.193101	0.15636	0.360217	0.102048	0.160503	0.288515	0.287871	0.285191	0.370706	0.320366	0.301289	0.223735	0.134092	0.183229	0.0924256	1.28101	0.14253	0.114455	0.0945544	0.0484401	0.253953	0.0190495	0.014049	0.253857	0.0239754	0.119021	0.0958608	0.019509	0.0999679	0.0642924	0.249183	0.0499178	0.117547	0.0524107	0.254032	0.0137685	0.0615149	0.37356	0.0699698	0.0237223	0.471233	1.10069e-100	0.1154423	0.322881	0.368096	0.0872669	0.221755	8.333089
2099	1	-13489.8	-13465.6	-24.2126	0.292354	0.170925	0.210656	0.182643	0.185825	0.154707	0.201044	0.141749	0.194827	0.428177	0.12828	0.149238	0.202273	0.195735	0.248635	0.291421	0.290154	0.222323	0.259255	0.116413	0.1415	0.136427	1.11189	0.0775288	0.246212	0.0655814	0.220234	0.118715	0.0640824	0.0131352	0.0740303	0.0452076	0.0863486	0.0637432	0.0242414	0.0297935	0.0930924	0.0576964	0.121088	0.0884513	0.299017	0.0772789	0.0343028	0.0546433	0.306568	0.0860774	0.00962997	0.514745	0.0283366	0.1185331	0.345241	0.361389	0.0911597	0.202211	7.556235
2100	0	-13502.4	-13470	-32.4319	0.330567	0.114574	0.207524	0.128476	0.26966	0.132414	0.263213	0.152596	0.184262	0.398999	0.16372	0.190485	0.240794	0.274019	0.262873	0.365039	0.311137	0.31369	0.269184	0.152845	0.184392	0.139892	1.21631	0.159005	0.0953665	0.0660043	0.0707595	0.156965	0.0639874	0.00705662	0.282967	0.0528028	0.0915569	0.104065	0.0128018	0.0846644	0.0740736	0.274322	0.0831305	0.145085	0.0660136	0.186404	0.0343776	0.0512475	0.363329	0.0674708	0.0308981	0.487055	1.07242e-100	0.1194483	0.339772	0.368287	0.0771644	0.214777	8.378075
2101	1	-13490.6	-13467.1	-23.5511	0.275665	0.154092	0.187005	0.133309	0.219928	0.159613	0.234663	0.172341	0.185625	0.365128	0.109054	0.165799	0.182985	0.226917	0.234621	0.367522	0.290154	0.232503	0.30482	0.110892	0.184241	0.138279	0.942747	0.0996401	0.253834	0.0488102	0.228547	0.210656	0.087988	0.0241646	0.0671287	0.118565	0.0556108	0.0559707	0.0322686	0.0466085	0.103837	0.0442205	0.111684	0.046834	0.163824	0.0483087	0.0648775	0.0575056	0.316255	0.0763886	0.0155335	0.501469	0.0328474	0.1066376	0.33581	0.360196	0.0877461	0.216247	7.491281
2102	0	-13511.2	-13479.9	-31.3153	0.317099	0.163022	0.193154	0.187358	0.233853	0.161207	0.255662	0.165468	0.183153	0.381862	0.169891	0.193139	0.166441	0.269304	0.268986	0.354843	0.277874	0.283817	0.234341	0.111995	0.174895	0.132867	1.18399	0.207212	0.080117	0.0742383	0.0810776	0.142996	0.0639874	0.0532291	0.208603	0.0745646	0.162423	0.0553465	0.0585664	0.0757533	0.0535389	0.241433	0.0574266	0.0999391	0.106764	0.258188	0.0472624	0.0532758	0.383756	0.0733289	0.0339486	0.455691	1.11835e-100	0.1147229	0.319338	0.383314	0.0757871	0.221561	8.266888
2103	1	-13497.1	-13465.4	-31.7152	0.32302	0.194849	0.262094	0.123018	0.238437	0.179882	0.195025	0.187708	0.151935	0.409786	0.1974	0.15602	0.284423	0.240243	0.220305	0.425815	0.290633	0.267775	0.223827	0.133081	0.192696	0.168929	1.16984	0.0858552	0.263441	0.104018	0.299935	0.130669	0.0948889	0.0815206	0.0525325	0.0617078	0.102226	0.0858408	0.0325696	0.0375577	0.0657585	0.0346263	0.145496	0.046753	0.17369	0.108332	0.0619788	0.0545107	0.341038	0.074484	0.00681624	0.480221	0.0429299	0.1221298	0.311264	0.385851	0.0867587	0.216126	8.306141
2104	0	-13505.7	-13481.5	-24.1599	0.28624	0.164397	0.203655	0.144293	0.217264	0.133917	0.237251	0.100268	0.185587	0.371048	0.13955	0.153446	0.244945	0.210494	0.296802	0.330846	0.271464	0.207759	0.298821	0.13863	0.174895	0.141719	1.09363	0.093563	0.0675805	0.149551	0.0659204	0.14202	0.0400802	0.0304451	0.271055	0.0600161	0.0887783	0.0396554	0.024109	0.0475742	0.0821224	0.154949	0.114778	0.0960983	0.0276227	0.190954	0.0156492	0.0515452	0.362737	0.0932204	0.0300325	0.462465	1.01408e-100	0.133878	0.33794	0.36802	0.0808054	0.213235	7.54944
2105	1	-13490.3	-13462.3	-27.9821	0.328682	0.17447	0.21145	0.137753	0.29559	0.139404	0.256481	0.189193	0.220781	0.416161	0.119796	0.147383	0.236916	0.18708	0.214061	0.330833	0.347284	0.235766	0.292556	0.111034	0.200682	0.12586	1.04435	0.081949	0.288455	0.0919832	0.23472	0.186273	0.0443931	0.0159192	0.0794893	0.0371719	0.0811973	0.0385343	0.0422341	0.0257396	0.112671	0.0373988	0.148731	0.0658797	0.217046	0.0848005	0.0556682	0.0580536	0.354194	0.0680547	0.00736237	0.470832	0.0415031	0.1122102	0.319049	0.367849	0.0917937	0.221309	7.933823
2106	0	-13497.4	-13472.2	-25.1851	0.2712	0.136821	0.181476	0.127559	0.207352	0.188393	0.280097	0.157005	0.182786	0.318223	0.160364	0.179311	0.264745	0.224977	0.232892	0.325288	0.27086	0.254234	0.241958	0.158131	0.176751	0.13895	1.10237	0.163879	0.0574538	0.0650115	0.0531249	0.147809	0.0461516	0.0394177	0.271307	0.0647051	0.0742372	0.0878027	0.040844	0.0719046	0.0519614	0.222811	0.0506016	0.100696	0.0227668	0.215759	0.0228873	0.0567627	0.360707	0.0762911	0.0266447	0.479595	1.02558e-100	0.1246926	0.333346	0.359469	0.0891176	0.218067	7.652869
2107	1	-13499.8	-13471.3	-28.5337	0.319367	0.109576	0.235155	0.134613	0.240656	0.167869	0.210748	0.159278	0.174631	0.387184	0.146145	0.188631	0.281953	0.269839	0.217667	0.403932	0.312478	0.23877	0.337629	0.145508	0.213444	0.105865	1.02404	0.0954427	0.189521	0.14733	0.26288	0.164207	0.0564782	0.0381232	0.0510405	0.0176334	0.0866896	0.0411422	0.00122091	0.0507243	0.14494	0.0222261	0.148602	0.0495663	0.211422	0.0969976	0.0856102	0.0518425	0.315971	0.074756	0.00976593	0.504801	0.0428626	0.1343118	0.328371	0.376416	0.0796349	0.215577	7.986777
2108	0	-13499.3	-13469.8	-29.4471	0.263827	0.128976	0.237422	0.13148	0.207796	0.142379	0.239271	0.161755	0.208504	0.361138	0.144558	0.183712	0.243019	0.257758	0.253204	0.431488	0.303752	0.308143	0.286215	0.162266	0.189882	0.105825	1.14447	0.143634	0.0707802	0.0645841	0.0496418	0.170817	0.0401807	0.0849443	0.267339	0.06236	0.0860184	0.0878027	0.00875309	0.0304212	0.0691478	0.259826	0.0869677	0.0727311	0.0439091	0.25903	0.0247376	0.0556724	0.355687	0.081265	0.0231105	0.484265	1.00975e-100	0.1108193	0.324451	0.366726	0.0838518	0.224971	8.080461
2109	1	-13490.7	-13462.1	-28.6374	0.340753	0.150598	0.207323	0.121583	0.264281	0.137057	0.245247	0.120828	0.220438	0.421268	0.110189	0.134078	0.262697	0.223952	0.217667	0.345684	0.329516	0.294785	0.251296	0.103045	0.191556	0.147806	1.20317	0.120781	0.285576	0.0845082	0.230907	0.120039	0.0629248	0.0217289	0.0821992	0.0302113	0.0614196	0.0360982	0.0551269	0.0308174	0.122665	0.0425595	0.150059	0.0568074	0.240816	0.0347589	0.0844931	0.0476542	0.302731	0.0896626	0.0106032	0.500342	0.049007	0.1125467	0.330741	0.384778	0.0807956	0.203685	7.999315
2110	0	-13508.9	-13479.8	-29.0865	0.326124	0.149767	0.196804	0.200783	0.210079	0.168359	0.23117	0.193072	0.193415	0.471709	0.152814	0.134891	0.196072	0.230598	0.273731	0.352662	0.263122	0.255374	0.307106	0.134838	0.206758	0.115645	1.01713	0.21232	0.0839658	0.0701879	0.119639	0.170817	0.01556	0.0169396	0.222118	0.0639848	0.118099	0.125978	0.00689152	0.0861177	0.0597493	0.207635	0.0869677	0.0733566	0.0847248	0.209259	0.0267642	0.0548248	0.344005	0.0796498	0.0232267	0.498293	1.00871e-100	0.1238121	0.330724	0.366934	0.0836252	0.218717	8.043103
2111	1	-13496.2	-13464.6	-31.5791	0.314056	0.182943	0.223187	0.179956	0.27468	0.137642	0.25411	0.14244	0.174014	0.376927	0.175832	0.217697	0.272592	0.1947	0.248121	0.390523	0.40526	0.268688	0.309497	0.0971757	0.170342	0.105489	1.099	0.0996563	0.212162	0.125812	0.198337	0.112435	0.102346	0.0297073	0.0672988	0.05537	0.0975602	0.098619	0.042643	0.0421285	0.139254	0.0544831	0.150056	0.0699682	0.264415	0.049644	0.0652794	0.0515039	0.309857	0.0830145	0.00947435	0.517264	0.0288865	0.1269139	0.329964	0.369861	0.090004	0.210171	8.292048
2112	0	-13513.4	-13484	-29.396	0.351971	0.171551	0.246448	0.102134	0.277582	0.166232	0.200176	0.112312	0.186906	0.346217	0.103122	0.223634	0.239637	0.239511	0.232635	0.340263	0.304597	0.273516	0.229254	0.200189	0.189424	0.118323	1.10314	0.279421	0.0668946	0.095364	0.123396	0.149531	0.0435523	0.0576881	0.239104	0.0247935	0.112388	0.0472569	0.0268087	0.0132769	0.0597493	0.295724	0.0711373	0.0844728	0.0703778	0.200186	0.0536185	0.0513764	0.3288	0.0909269	0.0266231	0.502273	1.05219e-100	0.1291815	0.335704	0.359539	0.0928992	0.211858	8.073515
2113	1	-13485.8	-13464	-21.8767	0.270641	0.227628	0.237835	0.127996	0.214472	0.129354	0.25411	0.155783	0.157117	0.352068	0.0991539	0.163248	0.193327	0.212029	0.188926	0.356843	0.36098	0.212576	0.238244	0.103691	0.185791	0.132407	1.052	0.0990248	0.194164	0.0501189	0.238877	0.145151	0.0681917	0.0152976	0.040114	0.0558041	0.0879347	0.0458869	0.026204	0.0405609	0.0857008	0.0232562	0.136547	0.0304903	0.209686	0.0586581	0.0440374	0.0690205	0.336657	0.0769654	0.0109739	0.468469	0.0379147	0.1258042	0.308349	0.381827	0.0870739	0.22275	7.321922
2114	0	-13501.7	-13471.9	-29.8142	0.315764	0.133229	0.242935	0.131717	0.276539	0.106628	0.217962	0.131136	0.211784	0.433004	0.168447	0.207809	0.297549	0.280982	0.245373	0.328051	0.31144	0.259513	0.238649	0.115539	0.192597	0.109824	1.29252	0.122006	0.10605	0.105112	0.0958012	0.169712	0.00299007	0.0461867	0.228611	0.0434338	0.0786752	0.088105	0.0352005	0.0305398	0.025151	0.254754	0.0524942	0.10432	0.0703778	0.191409	0.017486	0.0501029	0.340731	0.0969668	0.0234845	0.488715	1.00476e-100	0.1085327	0.321216	0.372764	0.0922304	0.213789	8.117404
2115	1	-13498.7	-13476.3	-22.3456	0.269296	0.124906	0.210148	0.112728	0.257088	0.136797	0.149365	0.103852	0.179841	0.374929	0.105192	0.175368	0.229642	0.255574	0.162372	0.252818	0.304646	0.194253	0.274538	0.140687	0.185408	0.134859	1.17382	0.118409	0.187261	0.12032	0.231368	0.144199	0.0668279	0.0583733	0.0351434	0.0543102	0.0440058	0.0261133	0.0464915	0.0236161	0.136328	0.0549407	0.179324	0.0608918	0.154739	0.0585036	0.0590821	0.0600933	0.374952	0.0754959	0.015058	0.426012	0.0483888	0.1301801	0.314003	0.377221	0.0868026	0.221973	7.368374
2116	0	-13499.1	-13470.2	-28.9248	0.294855	0.133048	0.203722	0.155535	0.242751	0.137372	0.21383	0.110997	0.217154	0.344053	0.150522	0.142463	0.226519	0.250618	0.239568	0.423202	0.299397	0.320685	0.246654	0.121266	0.21932	0.0889301	1.33659	0.170581	0.0905432	0.0505429	0.0536863	0.157554	0.00112283	0.0117317	0.281313	0.0434338	0.0786752	0.105769	0.0293503	0.0690973	0.0601807	0.225295	0.101373	0.0624885	0.099646	0.203061	0.0136696	0.047258	0.335016	0.0830751	0.0304304	0.50422	1.06758e-100	0.111454	0.332804	0.365773	0.0880063	0.213417	8.02817
2117	1	-13497	-13465.6	-31.4403	0.28928	0.1127	0.210057	0.149505	0.285997	0.131321	0.230658	0.102397	0.174006	0.398191	0.143258	0.188154	0.249981	0.242865	0.269769	0.330356	0.307932	0.24894	0.240459	0.104512	0.198858	0.101969	1.31266	0.126602	0.307846	0.114218	0.231368	0.188296	0.120833	0.0306691	0.0780921	0.0263541	0.0874788	0.0594134	0.0470392	0.0178646	0.0563193	0.0730552	0.150327	0.0849608	0.250531	0.0697919	0.134573	0.0400429	0.368457	0.0788729	0.0187839	0.43809	0.0557531	0.1140535	0.331198	0.379438	0.0735683	0.215795	8.279454
2118	0	-13509.4	-13474.5	-34.9044	0.244469	0.186674	0.237033	0.146222	0.248497	0.153532	0.288353	0.141491	0.224847	0.420652	0.147644	0.206597	0.296279	0.241209	0.275088	0.455535	0.315192	0.332701	0.273969	0.125153	0.199053	0.101112	1.32781	0.202887	0.060759	0.0571398	0.0815577	0.0907286	0.00732719	0.0167457	0.327322	0.0400146	0.0740641	0.0934797	0.031884	0.0294408	0.0579727	0.265881	0.108143	0.1116	0.0481647	0.27407	0.0563168	0.0572686	0.337566	0.0882353	0.0193065	0.497624	1.16168e-100	0.1266569	0.315822	0.368337	0.0936895	0.222152	8.624612
2119	1	-13495.6	-13471.5	-24.0019	0.268453	0.135603	0.172717	0.151816	0.233205	0.14651	0.208088	0.114406	0.165667	0.354716	0.0833575	0.189575	0.183611	0.239336	0.222042	0.306561	0.304883	0.24894	0.279588	0.149937	0.17867	0.0874211	1.17317	0.0897573	0.128495	0.082107	0.289549	0.122561	0.107804	0.031125	0.0780921	0.0272051	0.0773907	0.147844	0.0338308	0.0455198	0.071785	0.0296833	0.184327	0.0418351	0.209253	0.0447196	0.0952125	0.0544872	0.387957	0.0631891	0.0157358	0.439223	0.0394077	0.1065589	0.330274	0.376217	0.0776857	0.215823	7.536363
2120	0	-13510.9	-13479.5	-31.3856	0.362895	0.146652	0.190663	0.159061	0.332585	0.10643	0.248807	0.110101	0.188454	0.353611	0.177279	0.125636	0.25837	0.255522	0.232192	0.468968	0.305314	0.215401	0.248983	0.10718	0.228576	0.136891	1.30053	0.173758	0.109846	0.10345	0.0427784	0.11766	0.0138897	0.0399927	0.231779	0.025764	0.0971822	0.11683	0.0537259	0.0474079	0.0625008	0.279821	0.0955149	0.108625	0.0341452	0.226371	0.0330589	0.0494546	0.321634	0.086162	0.0215979	0.521152	1.04561e-100	0.1119393	0.34036	0.354356	0.0930395	0.212244	8.2742
2121	1	-13500.7	-13470.3	-30.4725	0.325424	0.15442	0.276724	0.159435	0.32106	0.0819097	0.256661	0.189549	0.151926	0.342257	0.184132	0.183878	0.276605	0.252936	0.183424	0.32702	0.303769	0.266065	0.227599	0.119897	0.211414	0.0957496	1.30393	0.139756	0.201558	0.126873	0.243952	0.175259	0.0666221	0.0342858	0.0668059	0.022679	0.0532742	0.0568454	0.0528332	0.0455198	0.0936003	0.0353964	0.135421	0.0584107	0.262278	0.0573234	0.0579115	0.0478664	0.388258	0.0708694	0.0252898	0.437102	0.0306144	0.1168736	0.332675	0.369811	0.0726981	0.224816	8.182394
2122	0	-13506.8	-13475.1	-31.638	0.300804	0.162174	0.234523	0.163306	0.283388	0.156977	0.284406	0.134861	0.184918	0.361062	0.141866	0.197827	0.281852	0.242458	0.24891	0.419605	0.412027	0.276711	0.285172	0.151022	0.221921	0.0867758	0.97301	0.179847	0.151597	0.0793528	0.0509122	0.169484	0.020136	0.0522166	0.211408	0.0255065	0.113977	0.100299	0.0433126	0.061968	0.0238212	0.308216	0.0829761	0.125934	0.056043	0.219913	0.0162725	0.0491556	0.323216	0.0767597	0.0233704	0.527498	1.02117e-100	0.1186165	0.332939	0.382051	0.0812072	0.203803	8.298771
2123	1	-13494.3	-13465.1	-29.1616	0.361417	0.12174	0.207062	0.138926	0.341062	0.137395	0.306648	0.189086	0.166586	0.371476	0.158399	0.164197	0.260129	0.254084	0.23765	0.308426	0.300936	0.246875	0.236925	0.128696	0.200714	0.132896	1.06929	0.0888315	0.19224	0.101231	0.258295	0.1697	0.0666221	0.0561952	0.0608972	0.0387131	0.108188	0.0817026	0.0235115	0.0619222	0.0699782	0.0918656	0.148713	0.028039	0.220369	0.101233	0.0416073	0.0418342	0.379994	0.0854958	0.0156175	0.436142	0.0409164	0.1252722	0.336456	0.378582	0.0742742	0.210688	8.050469
