Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
12720	-3289.536	-3300.89	11.35426	2.290779	0.188315	0.0513955	0.0283044	0.0643995	0.0320341	0.0309418	0.0457616	0.0673908	0.107415	0.0180729	0.0341183	0.0339375	0.0554017	0.0455167	0.0297807	0.04727292	0.1059473	0.0176905	0.520822	0.00378841	0.0117002	0.434152	0.0118473	5.169642	0.03216294	-3.051818	0.000346066	0.027318	0.35248	3.61986	0.28552	0.296528	0.143037	0.274916	0.1381103	0.2328787
12730	-3286.548	-3296.898	10.34976	2.212547	0.1843711	0.0440297	0.0333479	0.0640111	0.0320341	0.0332784	0.0298682	0.0364985	0.136516	0.0238013	0.0623943	0.0444645	0.0542692	0.0867906	0.042588	0.04727292	-0.07318886	0.00996448	0.570404	0.00134373	0.00664261	0.401785	0.00986013	4.577889	0.1242486	-3.051818	0.000295807	0.0252736	0.341656	3.63277	0.302501	0.310784	0.131454	0.255262	0.05105978	2.433396
12740	-3293.783	-3306.12	12.33745	2.202429	0.2451434	0.0398281	0.0303556	0.0599394	0.0118848	0.0283188	0.0380485	0.0240185	0.106691	0.0328293	0.0404884	0.0351183	0.0624273	0.0987969	0.043421	0.04116709	-0.05290233	0.0174807	0.510917	0.00622579	0.00859946	0.448312	0.0084649	3.907626	0.06444878	-3.190116	0.00189309	0.0632057	0.491131	3.44377	0.304011	0.284839	0.148428	0.262722	0.01154645	5.581697
12750	-3287.299	-3298.323	11.02332	2.186603	0.2125748	0.0346727	0.0304169	0.0476126	0.0163981	0.0351482	0.0372301	0.0401892	0.127069	0.0230831	0.0623899	0.0113159	0.0591643	0.0166559	0.0468247	0.03446191	0.009947687	0.0206622	0.535085	0.00476396	0.00587787	0.428379	0.00523176	5.786219	0.02575733	-3.367901	0.00079912	0.0413302	0.415673	3.5422	0.279926	0.292052	0.150175	0.277846	0.03570502	0.7213925
12760	-3289.866	-3298.086	8.219479	2.189388	0.2078287	0.0458175	0.0334758	0.0477085	0.0277938	0.0398006	0.0365432	0.0257616	0.0547554	0.0230831	0.0655321	0.0425676	0.0967523	0.0397232	0.0903456	0.04132337	0.3609211	0.0196368	0.502935	0.00364272	0.0120777	0.45164	0.0100679	6.298912	0.01813878	-3.186327	0.000688972	0.0384104	0.403779	3.55712	0.271475	0.293749	0.142694	0.292082	0.3790599	0.04785202
12770	-3281.53	-3296.129	14.59939	2.199968	0.2218267	0.0289408	0.0274167	0.0438602	0.0161615	0.0275713	0.0394102	0.0304878	0.0958659	0.0256953	0.034629	0.0271394	0.0439941	0.0404231	0.0216672	0.03592096	-0.1212059	0.0143984	0.550977	0.00465383	0.0085447	0.416312	0.00511404	6.79845	0.1290325	-3.326434	0.00104768	0.0472396	0.438197	3.51352	0.281935	0.297595	0.125181	0.295289	0.007826621	16.48637
12780	-3285.301	-3296.442	11.14145	2.199968	0.1808515	0.0432868	0.0263958	0.0730438	0.0317342	0.0416322	0.0309817	0.0309757	0.155573	0.021201	0.0432197	0.04118	0.0514927	0.0857752	0.0436711	0.03753559	0.05342663	0.0137009	0.424072	0.00515319	0.00877152	0.542071	0.00623131	4.012124	0.01208648	-3.282466	0.000255666	0.0235102	0.331872	3.64436	0.283605	0.307009	0.139499	0.269887	0.06551311	0.1844895
12790	-3291.989	-3300.509	8.520152	2.499708	0.1991506	0.0575995	0.0406852	0.049988	0.0266283	0.0431914	0.037558	0.068957	0.0555418	0.0121593	0.0315542	0.0349428	0.0359025	0.0688752	0.0210682	0.04217592	0.03600254	0.0180965	0.432804	0.00200964	0.00852086	0.52658	0.0119887	6.725455	0.2158089	-3.165906	0.000515784	0.0332869	0.381438	3.58476	0.30784	0.289747	0.148655	0.253757	0.2518115	0.8570258
12800	-3287.198	-3298.165	10.96721	2.303984	0.1800358	0.0448649	0.0225708	0.0502334	0.0133576	0.028201	0.0373558	0.0437181	0.0649724	0.0233955	0.0223378	0.0416277	0.0359025	0.0714456	0.0724002	0.03663189	0.1682229	0.0232012	0.562975	0.003721	0.00367954	0.404087	0.0023354	6.103066	0.05929586	-3.306836	0.000246967	0.0231099	0.329588	3.64705	0.281434	0.288784	0.140469	0.289314	0.2275187	0.2606197
12810	-3285.893	-3295.948	10.05519	2.579424	0.2196017	0.0484309	0.0282836	0.0641769	0.0261804	0.0403229	0.0419379	0.0567877	0.0497175	0.0130916	0.0259216	0.0208633	0.0699079	0.0307871	0.0301519	0.03141385	0.1969039	0.0195191	0.517547	0.00430437	0.00264129	0.447836	0.00815271	7.872086	0.1126723	-3.460507	0.000983673	0.0457935	0.43286	3.52036	0.290385	0.314788	0.131586	0.263241	0.3095763	0.3639567
12820	-3294.188	-3302.548	8.360027	1.867758	0.2529319	0.0534732	0.0311867	0.0577378	0.0355135	0.0282368	0.0540391	0.074872	0.0733545	0.0234708	0.0422838	0.020007	0.0216525	0.0752486	0.0589302	0.0423921	0.5199055	0.0318596	0.461388	0.00543059	0.000547593	0.484709	0.0160657	3.772694	0.03565087	-3.160793	0.00225122	0.0688153	0.507628	3.42131	0.308691	0.277301	0.146549	0.267459	0.5555563	0.06417147
12830	-3291.813	-3298.651	6.837551	1.973484	0.1956654	0.0655505	0.031653	0.0619741	0.0252826	0.0435299	0.0619922	0.0688665	0.0481916	0.0312253	0.064755	0.0175689	0.0395935	0.116663	0.0994639	0.03951942	0.02027682	0.0102587	0.474268	0.00491278	0.00512888	0.49824	0.00719118	6.489352	0.04038077	-3.230963	0.000455851	0.0313128	0.37225	3.59598	0.263838	0.306978	0.147959	0.281225	0.06065759	0.6657167
12840	-3294.401	-3301.813	7.412274	1.958776	0.2091357	0.0398066	0.0296091	0.0607868	0.0249215	0.0534489	0.0613258	0.0444327	0.0398636	0.0267207	0.03835	0.0197295	0.0546568	0.0910624	0.134836	0.04152798	-0.3161759	0.0152937	0.510175	0.0109515	0.00363238	0.45265	0.0072982	5.176016	0.3806883	-3.181388	0.000718178	0.0392066	0.407078	3.553	0.317451	0.286795	0.131353	0.264401	0.06451233	5.901016
12850	-3302.918	-3306.278	3.359842	1.845591	0.1980324	0.0560705	0.0324599	0.100049	0.04994	0.0418642	0.0649872	0.0374458	0.0198241	0.0255707	0.0234005	0.0689723	0.0804591	0.100874	0.0738345	0.05539447	-0.3050172	0.0220729	0.528034	0.00605549	0.0109165	0.412873	0.0200477	5.248657	0.5047727	-2.893275	0.000495978	0.0326481	0.378503	3.58835	0.307411	0.302512	0.140259	0.249818	0.1997555	2.526952
12860	-3293.76	-3306.577	12.8165	1.920124	0.2432201	0.0375848	0.033596	0.0399122	0.0404289	0.035988	0.0466838	0.0645707	0.0394121	0.0121457	0.0285331	0.0580259	0.0284546	0.0556108	0.0593524	0.0426853	0.2308854	0.0207439	0.513585	0.00841836	0.00250121	0.444988	0.00976373	5.467975	0.003933566	-3.153901	0.00181069	0.0618392	0.486968	3.44938	0.284819	0.314521	0.138997	0.261664	0.234819	0.01675148
12870	-3294.15	-3305.283	11.13346	2.035389	0.1669474	0.028466	0.033596	0.0463	0.0270312	0.0283681	0.0575322	0.0568088	0.039611	0.0277712	0.0295958	0.0137281	0.0304001	0.0633005	0.0564041	0.03422747	-0.03325749	0.00928579	0.59262	0.0111688	0.00805139	0.375497	0.0033774	8.105421	0.2032536	-3.374727	0.000135295	0.0171407	0.292155	3.69057	0.309339	0.278127	0.15148	0.261053	0.1699961	1.195637
12880	-3291.432	-3296.192	4.760226	2.278497	0.151343	0.0576073	0.0333238	0.06136	0.025452	0.0296529	0.0319697	0.100841	0.0490102	0.019625	0.0862565	0.0147371	0.0809408	0.0625289	0.0300395	0.04022221	-0.06846405	0.0143998	0.479947	0.00578196	0.00710039	0.484133	0.00863822	10.2768	0.2396252	-3.213336	5.76035e-05	0.01121	0.245874	3.74286	0.304206	0.291531	0.150258	0.254006	0.1711612	1.399998
12890	-3291.939	-3299.844	7.905173	2.278497	0.198016	0.0425561	0.025576	0.0677287	0.0582051	0.020837	0.04008	0.0651568	0.0623523	0.0212969	0.0374445	0.0120326	0.0433039	0.043554	0.0147012	0.03014478	0.1945485	0.0146418	0.463396	0.00523806	0.00352736	0.492267	0.0209295	8.824311	0.1330585	-3.501743	0.000495692	0.0326388	0.37846	3.58841	0.310024	0.292306	0.145589	0.252081	0.3276071	0.4061528
12900	-3291.48	-3303.787	12.3069	2.137738	0.2098964	0.033026	0.0238509	0.0919854	0.0294252	0.0303675	0.035915	0.0651568	0.0804495	0.0217053	0.017528	0.0192692	0.0400076	0.0498418	0.0167081	0.03118255	-0.1329985	0.0102987	0.457912	0.01056	0.0140054	0.493498	0.0137262	5.289546	0.1633149	-3.467897	0.000735567	0.0396727	0.408989	3.5506	0.30753	0.288061	0.124178	0.280231	0.03031641	5.387014
12910	-3286.925	-3296.251	9.325785	2.125363	0.1890538	0.0618902	0.0309991	0.0715133	0.0437624	0.0535489	0.0491783	0.0502322	0.0540777	0.0233732	0.0245623	0.0744344	0.0597351	0.0332808	0.0822394	0.04525503	-0.2687428	0.0133028	0.459008	0.00681696	0.0046794	0.514866	0.001327	6.290102	0.2822567	-3.095441	0.00035613	0.0277089	0.354491	3.61744	0.299571	0.299131	0.150353	0.250945	0.01351384	20.88649
12920	-3291.568	-3298.07	6.501524	2.349353	0.1448731	0.0305308	0.0246123	0.0755157	0.0253967	0.0219364	0.059565	0.058684	0.0294052	0.023092	0.0580886	0.0714944	0.0283926	0.0407399	0.0978955	0.03105642	-0.05668719	0.0111397	0.593859	0.00559935	0.00552442	0.383089	0.000789038	11.05188	0.1368692	-3.47195	3.83013e-05	0.00914897	0.226312	3.7645	0.300727	0.306477	0.129977	0.26282	0.08018202	1.706981
12930	-3284.174	-3295.746	11.57156	2.360441	0.1764193	0.0369773	0.0219848	0.0632797	0.0321526	0.0254481	0.04782	0.0782093	0.0219458	0.0272794	0.0355261	0.0214754	0.016441	0.0491678	0.0339106	0.03254775	0.134035	0.0144631	0.52701	0.00467939	0.00602879	0.446484	0.00133454	14.21883	0.04148402	-3.425047	0.000211013	0.0213743	0.319392	3.65902	0.292663	0.294086	0.142009	0.271242	0.175519	0.2363506
12940	-3295.725	-3303.602	7.877402	2.447809	0.1606646	0.0397718	0.0205712	0.0525926	0.0373399	0.0299134	0.058261	0.107826	0.0240604	0.0209305	0.0351605	0.0678679	0.0548871	0.0444592	0.0511098	0.04318796	0.1390677	0.00698602	0.572716	0.0068982	0.00773432	0.402005	0.00365998	10.74227	0.08242507	-3.142193	9.78716e-05	0.0145925	0.273707	3.7116	0.264743	0.310783	0.124298	0.300176	0.2214928	0.3721344
12950	-3288.432	-3300.851	12.41879	2.421972	0.1886005	0.0572352	0.0338528	0.0532181	0.0421862	0.0374391	0.0559369	0.0356883	0.0331865	0.0205085	0.0386611	0.0465194	0.0200677	0.0301825	0.0235478	0.03923143	-0.1147041	0.0120181	0.515394	0.000996883	0.00740248	0.449942	0.0142463	12.71281	0.1401883	-3.238277	0.00034993	0.0274688	0.353257	3.61892	0.317063	0.28994	0.1352	0.257797	0.02548418	5.500993
12960	-3285.881	-3296.624	10.74291	2.421972	0.1853707	0.051029	0.0317379	0.0723197	0.0278624	0.0219028	0.0499363	0.0612402	0.0421239	0.0128257	0.0459522	0.012462	0.0179295	0.0480465	0.0342834	0.03015314	0.02170342	0.018913	0.511245	0.00101186	0.00149278	0.450571	0.0167665	9.28377	0.01413642	-3.501466	0.000308004	0.025785	0.344413	3.62949	0.289676	0.294531	0.13688	0.278912	0.03583984	0.3944332
12970	-3290.232	-3298.696	8.464055	2.626005	0.2030597	0.0607064	0.0346732	0.0715565	0.0405994	0.0234002	0.0477596	0.0547226	0.0477744	0.0197468	0.0401951	0.0103082	0.0173102	0.0480581	0.0476818	0.04720974	-0.2308161	0.01298	0.503774	0.0106811	0.00340987	0.453124	0.0160302	6.956755	0.2459049	-3.053155	0.000589439	0.0355591	0.391596	3.57226	0.296249	0.316054	0.119133	0.268564	0.01508882	16.29716
12980	-3296.214	-3307.296	11.08271	2.61647	0.2143927	0.0714136	0.033855	0.0939002	0.047006	0.0322393	0.0366338	0.0542857	0.0546297	0.0236818	0.025945	0.0297863	0.0602712	0.0499786	0.0306995	0.03904478	-0.06525014	0.0127937	0.550388	0.0105255	0.00262085	0.409096	0.0145762	5.956572	0.1360573	-3.243046	0.000844357	0.0424693	0.420168	3.53652	0.299687	0.308304	0.142694	0.249314	0.0708072	1.921518
12990	-3289.696	-3297.578	7.882598	1.873665	0.2000788	0.0652968	0.0359159	0.0728213	0.0274061	0.0492008	0.0476498	0.0470509	0.117684	0.0324457	0.0520309	0.0237739	0.0577422	0.106146	0.0495375	0.05639579	-0.07457781	0.0129643	0.611997	0.000404324	0.00599018	0.356327	0.0123173	4.516504	0.1982514	-2.875361	0.000532646	0.033821	0.383864	3.58178	0.305608	0.303821	0.11413	0.276441	0.1236736	1.603021
13000	-3294.488	-3302.212	7.724287	1.873665	0.2279457	0.0574911	0.0438655	0.0860985	0.0522925	0.0470451	0.0610234	0.0758912	0.0735614	0.0222382	0.0560012	0.0578203	0.0710293	0.0625575	0.135441	0.06577439	-0.07364634	0.021588	0.528485	0.000298281	0.0094862	0.436328	0.00381494	5.343435	0.08095992	-2.721525	0.00123811	0.0512921	0.452614	3.49486	0.287471	0.301039	0.133169	0.278321	0.007313581	11.06981
13010	-3298.719	-3309.467	10.74758	2.111816	0.1815858	0.0948705	0.0345341	0.0394144	0.0477757	0.0508638	0.0468051	0.0526461	0.0727548	0.0247172	0.0560012	0.0412353	0.0449665	0.0251755	0.0520168	0.05618163	0.1026747	0.0186826	0.520795	0.00211896	0.0202852	0.429979	0.00813909	6.075374	0.006708785	-2.879166	0.000263687	0.0238732	0.333923	3.64194	0.264062	0.300542	0.124989	0.310408	0.1093835	0.0613327
13020	-3300.298	-3304.021	3.722437	2.111816	0.2171405	0.030115	0.0248656	0.0855633	0.0779198	0.0660785	0.0760423	0.034807	0.0474342	0.0177964	0.0348886	0.0237864	0.187327	0.0183957	0.0234081	0.03968375	-0.03266575	0.0162823	0.509729	0.00142404	0.00729289	0.452187	0.013085	9.881472	0.1139453	-3.226814	0.000916031	0.0442119	0.426897	3.52797	0.285531	0.289529	0.131274	0.293666	0.08127951	1.401894
13030	-3297.645	-3304.297	6.652083	2.088564	0.1757594	0.0321754	0.0529159	0.0970942	0.0255415	0.0298657	0.0305232	0.0733501	0.0143114	0.0406859	0.0463539	0.0439743	0.0448279	0.04629	0.0639152	0.03402121	0.0009717181	0.0142594	0.391956	0.00305664	0.00572876	0.58375	0.00124879	14.70477	0.04598603	-3.380771	0.000204898	0.0210645	0.317518	3.66121	0.310643	0.300068	0.137082	0.252208	0.04695774	0.9793065
13040	-3286.267	-3298.956	12.68879	2.221663	0.2055563	0.0234736	0.0449503	0.0577779	0.0274565	0.0343274	0.0305232	0.040749	0.0299658	0.0326076	0.0228706	0.0179832	0.0380911	0.0199742	0.014922	0.03664925	-0.07831144	0.0093075	0.564861	0.00910153	0.0104012	0.402397	0.00393196	13.54228	0.1840972	-3.306362	0.000640186	0.0370412	0.398003	3.56432	0.281207	0.294124	0.144886	0.279784	0.1057857	1.740284
13050	-3286.677	-3301.564	14.88659	2.472141	0.1859727	0.0209889	0.0272161	0.0464138	0.0195688	0.0273422	0.0342536	0.0233819	0.0163297	0.0349553	0.0119675	0.0213244	0.031182	0.0255698	0.0123305	0.01943978	0.05827701	0.014457	0.534414	0.00792013	0.00672863	0.43216	0.00432086	25.76946	0.02870318	-3.940434	0.000315524	0.0260952	0.346069	3.62752	0.289992	0.297539	0.144863	0.267606	0.08698019	0.3299968
13060	-3283.822	-3302.309	18.48624	2.746781	0.1747513	0.0297287	0.0226571	0.033115	0.019021	0.0200644	0.0360198	0.0153763	0.0173665	0.0185082	0.0191828	0.0143712	0.0184511	0.0246918	0.0123291	0.01709996	-0.18884	0.0115768	0.52212	0.00605671	0.0201313	0.434058	0.00605742	26.42957	0.2541621	-4.068679	0.000195812	0.0205956	0.31465	3.66456	0.29434	0.300106	0.145592	0.259963	0.06532214	3.890903
13070	-3287.466	-3302.56	15.09337	2.870226	0.1678756	0.0437104	0.0208746	0.032998	0.00734884	0.0275553	0.0326071	0.0122467	0.0150735	0.0157143	0.0243744	0.00893027	0.0188098	0.0255039	0.0182426	0.01949051	0.4580244	0.0142184	0.510638	0.00218084	0.0103549	0.443758	0.0188505	23.87519	0.01902607	-3.937828	0.000141632	0.017535	0.294856	3.68747	0.281487	0.312947	0.123587	0.281979	0.4770505	0.03988273
13080	-3290.941	-3298.119	7.177364	2.33211	0.1996566	0.0567428	0.030566	0.108786	0.0235823	0.0303167	0.0439979	0.0299707	0.0117454	0.0266062	0.0449382	0.00922663	0.016693	0.0239167	0.0115698	0.02137991	0.2999063	0.00697511	0.516364	0.00939863	0.010471	0.448733	0.00805829	22.11275	0.1217418	-3.845304	0.000524929	0.0335776	0.382761	3.58314	0.306173	0.285745	0.136692	0.27139	0.4216481	0.2887285
13090	-3284.26	-3299.349	15.0883	2.33211	0.1978355	0.0288641	0.0257996	0.0689418	0.0270499	0.0274142	0.0322493	0.0445713	0.0248277	0.0172669	0.0274199	0.0227951	0.0453614	0.0313505	0.0181889	0.02616662	-0.09228159	0.00894917	0.529261	0.00803198	0.0157861	0.437191	0.000780531	11.20936	0.09996578	-3.643271	0.000492547	0.0325362	0.377985	3.58899	0.276003	0.312441	0.13788	0.273676	0.007684188	13.00928
13100	-3283.338	-3296.529	13.191	2.33211	0.2004502	0.0381139	0.0306552	0.0608712	0.0178101	0.0357455	0.0508732	0.018427	0.0189531	0.0323111	0.036271	0.0344691	0.0141714	0.0376126	0.0372953	0.03241157	0.0359718	0.0186546	0.526473	0.00103462	0.0107178	0.441117	0.00200241	12.20157	0.08028259	-3.42924	0.000539501	0.0340356	0.384832	3.58059	0.302996	0.298405	0.132017	0.266582	0.1162544	0.6905768
13110	-3287.55	-3298.426	10.87589	2.865627	0.2040076	0.0317757	0.0341843	0.0652871	0.025156	0.0311852	0.0316628	0.053788	0.0465217	0.0210176	0.0111709	0.0238337	0.0353056	0.036306	0.0349597	0.03924609	-0.1123451	0.0186509	0.499619	0.00400539	0.00800646	0.466663	0.00305464	7.784173	0.2656001	-3.237903	0.00060836	0.036119	0.394036	3.56924	0.29187	0.308937	0.137103	0.26209	0.1532551	1.73306
13120	-3287.222	-3295.272	8.04953	2.396567	0.2009687	0.037566	0.0180764	0.0473844	0.0232446	0.0311852	0.0433341	0.038743	0.0619128	0.0227902	0.0514571	0.0886125	0.0872652	0.0417529	0.013488	0.04367777	0.1299952	0.0120735	0.469537	0.010014	0.00796906	0.498081	0.0023258	6.579815	0.08822195	-3.130916	0.000549174	0.0343362	0.386181	3.57893	0.291613	0.299851	0.135032	0.273505	0.2182172	0.4042851
13130	-3295.282	-3304.298	9.016377	2.799211	0.1712407	0.040829	0.0220247	0.0654482	0.0141529	0.0545834	0.0471117	0.0480887	0.0854329	0.0481309	0.0195193	0.0136898	0.0802246	0.0284033	0.0290083	0.04183498	0.03637107	0.0152861	0.470842	0.00449782	0.000621929	0.499465	0.00928633	7.794415	0.002732653	-3.174022	0.000166505	0.0190025	0.304592	3.67624	0.26173	0.320582	0.150152	0.267536	0.03910373	0.06988215
13140	-3297.682	-3303.609	5.926898	3.345345	0.1846411	0.0679886	0.025417	0.0830297	0.0531477	0.0485552	0.0533186	0.0232857	0.0440858	0.0138069	0.0245585	0.0332958	0.00970773	0.0608508	0.123638	0.04190576	-0.0641076	0.00994438	0.543302	0.00284035	0.011702	0.426754	0.00545707	6.692383	0.1160453	-3.172332	0.000299066	0.0254113	0.342401	3.63189	0.280171	0.305617	0.13146	0.282752	0.05193775	2.234316
13150	-3298.029	-3304.508	6.47874	2.737329	0.1891262	0.0531335	0.0259293	0.0822493	0.00675608	0.0394451	0.0322091	0.0284036	0.0440858	0.0122559	0.0307377	0.0627739	0.0510842	0.0420571	0.0381928	0.04064635	0.06750191	0.0179843	0.518577	0.00177836	0.00472204	0.43194	0.0249985	9.560175	0.1108777	-3.202846	0.000357127	0.0277473	0.354688	3.61721	0.297024	0.299743	0.140065	0.263169	0.1783796	0.6215828
13160	-3295.086	-3302.238	7.151869	2.775415	0.1805108	0.0447817	0.0198296	0.0777072	0.0135974	0.0414606	0.0472102	0.0223603	0.0678072	0.0231366	0.0519192	0.0108205	0.0209083	0.0168085	0.0715013	0.03968632	0.03155263	0.0190273	0.40434	0.00216231	0.00200035	0.55763	0.0148393	8.673032	0.107685	-3.226749	0.000252005	0.0233426	0.330919	3.64549	0.292842	0.304452	0.138668	0.264038	0.1392377	0.7733902
13170	-3296.188	-3301.508	5.319435	2.884367	0.1621525	0.0312396	0.0192554	0.0827686	0.0177045	0.0492288	0.0486642	0.0144191	0.0116984	0.0135071	0.017111	0.0382625	0.0806357	0.0262986	0.0958295	0.0380602	0.1316725	0.0156854	0.503221	0.00602553	0.000215114	0.465481	0.00937165	10.62696	0.1128927	-3.268586	0.000105912	0.0151767	0.278101	3.70662	0.283227	0.306095	0.129554	0.281125	0.2445652	0.4616057
13180	-3295.825	-3304.397	8.57213	3.472777	0.1454759	0.0732568	0.0139942	0.0994598	0.0257717	0.0325729	0.0440767	0.0428674	0.0376627	0.0233003	0.0132383	0.0340587	0.0421366	0.0663538	0.0543954	0.03994082	-0.0949171	0.0110583	0.579044	0.0118183	0.000519961	0.393364	0.00419508	7.989981	0.1487072	-3.220357	3.98468e-05	0.00933098	0.22814	3.76249	0.294743	0.310456	0.126825	0.267976	0.05379008	2.764584
13190	-3294.715	-3306.51	11.79552	3.303814	0.1716235	0.0625107	0.0154972	0.0482479	0.0367585	0.0270191	0.0470192	0.0289102	0.0453976	0.0132501	0.0216866	0.0250703	0.0190511	0.0691041	0.0281924	0.03156924	0.213375	0.00875154	0.60446	0.00518511	0.0120579	0.362148	0.00739768	12.26674	0.02500747	-3.455572	0.00016953	0.0191732	0.305694	3.67496	0.312519	0.272232	0.128717	0.286532	0.2383825	0.1049048
13200	-3298.539	-3299.736	1.197296	2.948285	0.1651911	0.0430807	0.021446	0.052132	0.0279827	0.0459877	0.0494934	0.103329	0.0538297	0.0094157	0.0156566	0.124087	0.0216964	0.0718592	0.121467	0.05079409	-0.09122511	0.0135717	0.486051	0.000860263	0.00496183	0.491681	0.00287388	7.206416	0.1638277	-2.979975	0.000123894	0.0164071	0.287027	3.69644	0.306938	0.291546	0.118576	0.28294	0.07260257	2.2565
13210	-3293.966	-3299.108	5.14179	2.609685	0.183457	0.0354306	0.0166576	0.086891	0.0567664	0.0294322	0.034911	0.043047	0.10625	0.0226585	0.0362697	0.0468136	0.0759961	0.0235264	0.0373416	0.05910178	0.008568464	0.00912293	0.48355	0.00579718	0.00898914	0.483975	0.00856557	6.464048	0.1649284	-2.828494	0.000284966	0.02481	0.339126	3.63578	0.29236	0.301307	0.143272	0.263061	0.1734968	0.9506131
13220	-3293.385	-3297.995	4.609363	2.325421	0.1877476	0.0330014	0.0106254	0.0784431	0.0479419	0.0469848	0.0600216	0.0695702	0.0762541	0.0186572	0.119963	0.0418104	0.0285593	0.0316592	0.0439761	0.05477328	-0.04437004	0.0118832	0.539895	0.004495	0.0081927	0.432792	0.00274256	8.424108	0.08505099	-2.904553	0.000338479	0.0270196	0.350932	3.62171	0.293233	0.307414	0.138073	0.26128	0.04068095	2.090684
13230	-3289.433	-3300.653	11.22032	2.325421	0.2010985	0.0295664	0.026826	0.0641765	0.0543569	0.0370038	0.0530211	0.0425799	0.0475842	0.0286395	0.0371373	0.0130574	0.0203115	0.0237865	0.0233045	0.0342039	0.2223445	0.0116204	0.417629	0.00443652	0.0119154	0.551162	0.00323699	7.711709	0.1105352	-3.375416	0.000551616	0.0344116	0.386519	3.57852	0.311247	0.288053	0.148358	0.252342	0.3328797	0.3320576
13240	-3284.358	-3296.65	12.29236	2.325421	0.1760674	0.0335642	0.029302	0.0567274	0.0501345	0.0370038	0.0493774	0.0816955	0.0682015	0.0202698	0.0227164	0.0288827	0.0680676	0.036966	0.0187331	0.04071264	0.01553052	0.0124523	0.509133	0.00912718	0.0108833	0.447502	0.0109016	6.098003	0.02779993	-3.201217	0.000207736	0.0212088	0.318393	3.66019	0.30757	0.31205	0.122002	0.258378	0.04333044	0.6415796
13250	-3283.947	-3294.367	10.42038	2.500928	0.1814274	0.0413449	0.0255425	0.0673399	0.0380051	0.0285044	0.0422529	0.0964238	0.081258	0.0180008	0.0377608	0.0426812	0.0510214	0.070181	0.051954	0.04136439	0.03861508	0.0101305	0.505652	0.00475031	0.0105511	0.464295	0.00462097	6.209624	0.002095014	-3.185335	0.000261942	0.0237947	0.333481	3.64246	0.302042	0.311366	0.128298	0.258295	0.04071009	0.05146177
13260	-3291.484	-3304.835	13.35023	2.383655	0.1883755	0.0541286	0.0339327	0.054357	0.0343099	0.02639	0.0270831	0.0375088	0.0768189	0.0193565	0.038976	0.0246905	0.0436507	0.0660482	0.051954	0.03501581	0.0418576	0.0125556	0.567237	0.0117518	0.00482516	0.384638	0.0189923	5.285835	0.04430184	-3.351956	0.000346882	0.02735	0.352645	3.61966	0.287659	0.311348	0.139083	0.26191	0.08615944	0.5141843
