Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
8930	-3302.746	-3306.697	3.951575	1.93771	0.1418251	0.0840506	0.0276595	0.0343249	0.0155786	0.0427944	0.0894016	0.0317698	0.0975182	0.0295736	0.0574719	0.0897712	0.0245802	0.0707657	0.0160789	0.05364059	-0.184254	0.0114316	0.571412	0.00363658	0.0120681	0.4004	0.00105148	16.66845	0.2196	-2.925449	3.11961e-05	0.00826018	0.217051	3.77466	0.278481	0.317201	0.127194	0.277123	0.03534598	6.212872
8940	-3294.04	-3299.704	5.66433	1.93771	0.1952443	0.0670006	0.0190032	0.103844	0.0382773	0.0427944	0.0900199	0.0182417	0.0420045	0.0206419	0.0425826	0.0783323	0.0154289	0.0652357	0.0222096	0.03978059	-0.004302752	0.0191896	0.565939	0.00587431	0.00319453	0.40553	0.000272267	11.71979	0.03879281	-3.224376	0.000448965	0.0310777	0.371132	3.59734	0.306262	0.293798	0.135827	0.264113	0.03449006	1.124753
8950	-3293.968	-3299.128	5.159699	2.126356	0.2242846	0.072451	0.0359152	0.0537239	0.0307187	0.0861517	0.102214	0.0546865	0.0495299	0.0292187	0.0965181	0.0367405	0.00936025	0.0646272	0.0579379	0.05578051	-0.2038019	0.0165461	0.542414	0.0033878	0.0100772	0.426968	0.000606534	6.314785	0.2152626	-2.886331	0.0011216	0.0488544	0.444034	3.50599	0.291335	0.302794	0.126387	0.279484	0.0114607	18.78268
8960	-3301.108	-3303.11	2.001676	2.097396	0.1610822	0.0600875	0.0346908	0.0542353	0.0250675	0.0337432	0.116938	0.150425	0.0885722	0.043394	0.0853951	0.0232328	0.111044	0.158972	0.113867	0.05562834	0.1577515	0.0201918	0.47311	0.00140323	0.0103345	0.490425	0.0045349	3.353722	0.04645349	-2.889063	0.000100079	0.0147552	0.274942	3.7102	0.313274	0.30472	0.121709	0.260298	0.204205	0.2274846
8970	-3296.423	-3300.245	3.8216	1.98205	0.1711151	0.0289531	0.0485525	0.0551617	0.0991925	0.057998	0.0737638	0.107114	0.116094	0.0490641	0.0516578	0.0110893	0.0641049	0.169214	0.0733012	0.06976223	0.04815746	0.0124545	0.462048	0.00719601	0.0068807	0.510063	0.00135705	3.365287	0.05925931	-2.662663	0.000165522	0.0189467	0.30423	3.67666	0.284508	0.297736	0.148446	0.26931	0.1074168	0.5516765
8980	-3302.27	-3307.495	5.225293	1.971443	0.1667598	0.0509358	0.0819547	0.0539542	0.0444023	0.125829	0.0958555	0.146046	0.134081	0.0614488	0.0439223	0.0300383	0.041615	0.100894	0.0383141	0.07135593	0.02595023	0.00794312	0.526487	0.00394959	0.0295639	0.431313	0.000743126	4.802794	0.008540218	-2.640075	0.000134041	0.0170616	0.291609	3.6912	0.298163	0.311888	0.141557	0.248391	0.03449045	0.2476111
8990	-3301.203	-3304.057	2.853775	1.982324	0.176861	0.0211238	0.0970719	0.0504756	0.0444023	0.0543332	0.0924607	0.121355	0.122331	0.059897	0.0332929	0.0212072	0.0254354	0.15087	0.0714187	0.07971932	0.01709396	0.0237274	0.503789	0.00291668	0.00662903	0.462114	0.000823112	3.608538	0.05138275	-2.529243	0.000215181	0.0215828	0.320643	3.65756	0.284708	0.320112	0.122908	0.272272	0.0684767	0.7503683
9000	-3292.105	-3297.331	5.225244	1.882957	0.1711109	0.0234221	0.107728	0.0743672	0.0662127	0.0761553	0.0951736	0.0610622	0.0976395	0.0876148	0.0403472	0.0300869	0.0446045	0.0534199	0.0714187	0.06642518	0.1764079	0.0162489	0.497456	0.00238957	0.00815085	0.475044	0.000710924	6.821308	0.02446461	-2.711679	0.000165488	0.0189448	0.304218	3.67667	0.30606	0.291855	0.13531	0.266775	0.2008725	0.1217917
9010	-3294.665	-3302.472	7.807013	1.929166	0.2049553	0.021283	0.0903084	0.0678374	0.0239048	0.0571697	0.0800861	0.0798	0.0795503	0.0606888	0.0401038	0.0401159	0.043553	0.0581678	0.0616873	0.07114584	0.1285982	0.0190611	0.50543	0.00221602	0.002737	0.455796	0.0147605	4.007707	0.03691154	-2.643023	0.0006277	0.0366822	0.396467	3.56622	0.310341	0.294433	0.143325	0.251902	0.1655098	0.2230172
9020	-3299.809	-3302.773	2.964366	1.889075	0.1900737	0.0279949	0.0648798	0.103591	0.0281557	0.0440018	0.108098	0.0894583	0.0891355	0.069581	0.113972	0.0331337	0.02979	0.0651674	0.083834	0.07443412	-0.04062361	0.0150807	0.50847	0.000575768	0.00833428	0.462973	0.00456678	5.427512	0.2082589	-2.597841	0.00037037	0.0282524	0.357258	3.61412	0.282989	0.308835	0.127609	0.280567	0.1676353	1.242333
9030	-3291.249	-3299.44	8.191337	1.844749	0.1808281	0.0152651	0.0514806	0.0754982	0.0307077	0.0378391	0.0956488	0.0847926	0.0746485	0.0706322	0.0499718	0.0558454	0.0309391	0.0496526	0.0390035	0.04935528	0.1632912	0.0144224	0.492155	0.00117965	0.0160374	0.469825	0.00638083	4.311776	0.1022728	-3.008711	0.000255413	0.0234986	0.331807	3.64444	0.28877	0.308029	0.124483	0.278718	0.265564	0.3851155
9040	-3297.859	-3305.564	7.70537	1.874633	0.1885998	0.0345469	0.057839	0.105999	0.0363806	0.0491951	0.0790198	0.0512886	0.0797476	0.0506695	0.0306737	0.126488	0.0434618	0.0496526	0.0483346	0.05840835	0.1162678	0.0156984	0.466429	0.001431	0.0159452	0.492135	0.00836154	5.73174	0.06600739	-2.840296	0.00034992	0.0274684	0.353256	3.61893	0.272401	0.305757	0.138815	0.283026	0.1822752	0.3621304
9050	-3299.125	-3305.585	6.459987	1.900735	0.1842274	0.0310684	0.0797951	0.0721871	0.0490617	0.0639831	0.091576	0.0348264	0.0741114	0.0409873	0.0582649	0.042514	0.0264199	0.0432492	0.0445045	0.05347893	0.4202434	0.0143557	0.488002	0.00199228	0.0173538	0.476643	0.00165299	7.972558	0.1184554	-2.928468	0.000294082	0.0252004	0.341258	3.63325	0.298186	0.303877	0.119026	0.278912	0.5386988	0.2198917
9060	-3300.16	-3302.167	2.006857	2.374795	0.1885936	0.0192885	0.0596012	0.0381774	0.0687293	0.18124	0.100025	0.0508534	0.067199	0.0364831	0.0647186	0.0245285	0.0384835	0.0882317	0.0435354	0.04095795	0.4225623	0.0121079	0.606615	0.00510849	0.0065149	0.364767	0.00488611	6.57728	0.009700732	-3.195209	0.000349836	0.0274651	0.353239	3.61895	0.283573	0.311449	0.128319	0.27666	0.432263	0.02244174
9070	-3306.623	-3306.33	-0.2932819	2.75949	0.1646584	0.010936	0.0773641	0.0594405	0.13251	0.0623751	0.157498	0.141885	0.0579844	0.0655526	0.0818094	0.0354845	0.039919	0.0639836	0.0368664	0.05962378	-0.1235154	0.00707694	0.512112	0.00438717	0.00499114	0.468518	0.00291474	5.618288	0.2400437	-2.819701	0.000120585	0.0161878	0.285467	3.69822	0.303663	0.301419	0.133723	0.261195	0.1165283	2.059961
9080	-3298.007	-3303.577	5.570167	1.979453	0.1811879	0.0552549	0.0536759	0.0815749	0.0299509	0.0711717	0.107879	0.113787	0.0266903	0.0443492	0.0419509	0.0296609	0.0502794	0.0472645	0.0732555	0.0503391	0.3586729	0.00722291	0.513629	0.00513651	0.00200522	0.469905	0.00210168	6.993783	0.003993733	-2.988973	0.000259318	0.0236762	0.332812	3.64325	0.312442	0.300683	0.137004	0.249871	0.3626667	0.01101213
9090	-3287.946	-3292.436	4.490292	1.840726	0.1611677	0.0585188	0.0412195	0.0865506	0.0230786	0.0406311	0.182963	0.13319	0.0329766	0.0247971	0.0504489	0.0363841	0.0288452	0.0764125	0.0434849	0.05138623	0.09075263	0.0105006	0.550864	0.00455419	0.00708792	0.426526	0.000468204	6.240661	0.09777551	-2.968385	0.000100536	0.0147887	0.275195	3.70992	0.301069	0.299728	0.125853	0.273349	0.1885281	0.5186256
9100	-3290.574	-3296.779	6.204935	1.982967	0.1739349	0.0806207	0.0493154	0.0913149	0.0214784	0.0285752	0.132348	0.114734	0.0539514	0.0218817	0.0548606	0.0317842	0.0288409	0.0688658	0.0318174	0.04753858	-0.2087966	0.00767381	0.53366	0.00528408	0.0126676	0.440342	0.000371729	4.360122	0.2542146	-3.046214	0.000188677	0.0202195	0.31232	3.66727	0.290988	0.297972	0.129718	0.281323	0.04541799	5.597222
9110	-3296.129	-3301.712	5.583364	1.949817	0.1887463	0.0670549	0.0831031	0.117626	0.0337889	0.0385623	0.127826	0.128828	0.077913	0.0655442	0.0623618	0.0359136	0.0236162	0.0670217	0.0366285	0.06338646	-0.0386294	0.00971024	0.502729	0.00928914	0.0133563	0.464284	0.000631165	4.08622	0.1406772	-2.758505	0.000351916	0.0275459	0.353655	3.61845	0.304928	0.292727	0.137538	0.264807	0.1020478	1.378542
9120	-3303.602	-3305.684	2.081882	2.421898	0.1596288	0.0686546	0.0683758	0.0561773	0.0192588	0.0477494	0.0909922	0.228184	0.0993553	0.0739004	0.0577568	0.0185546	0.0203756	0.0478035	0.0310742	0.04264118	0.08717924	0.0178642	0.454751	0.00476586	0.00296256	0.513799	0.0058578	3.530401	0.1523854	-3.154935	9.25565e-05	0.0141929	0.27064	3.71507	0.268596	0.318169	0.134385	0.27885	0.2395646	0.636093
9130	-3305.446	-3306.802	1.356438	2.153428	0.2087845	0.0400375	0.0844389	0.0525536	0.0276388	0.0457559	0.0598104	0.145955	0.0623853	0.0219467	0.0586509	0.00918171	0.022227	0.0605543	0.0415809	0.05294979	0.2869291	0.0221911	0.476897	0.00523496	0.00797775	0.480444	0.00725519	3.280785	0.2669671	-2.938411	0.000710246	0.038992	0.406193	3.5541	0.304964	0.299162	0.120875	0.274999	0.5538962	0.4819803
9140	-3291.269	-3299.972	8.703297	2.202762	0.1941139	0.0411701	0.0415609	0.0630837	0.0221897	0.0547211	0.0794692	0.129795	0.127048	0.0351282	0.0886492	0.0263024	0.0345475	0.0816583	0.0369006	0.05361388	0.04284762	0.0132815	0.547426	0.00714539	0.00795002	0.423036	0.00116102	3.751811	0.01610126	-2.925947	0.000430845	0.0304503	0.368122	3.601	0.320398	0.289862	0.13681	0.25293	0.05894888	0.2731394
9150	-3285.321	-3296.411	11.09008	1.87653	0.2012848	0.05217	0.0481504	0.0519026	0.0170306	0.045524	0.0843438	0.139389	0.0715278	0.0313701	0.0700288	0.0332217	0.0215735	0.0927441	0.0445033	0.04923057	0.01038373	0.011019	0.510788	0.00509865	0.0117652	0.460293	0.00103607	3.116674	0.00602815	-3.011241	0.000555133	0.03452	0.387003	3.57792	0.300302	0.30311	0.137034	0.259554	0.01641188	0.367304
9160	-3297.612	-3303.57	5.958136	2.107629	0.1629586	0.0680429	0.0153545	0.0642804	0.0352042	0.0380598	0.131694	0.0669962	0.0655139	0.0333225	0.0784809	0.0433265	0.0436474	0.0996542	0.0776361	0.04733554	-0.08538235	0.00871057	0.511121	0.0143574	0.0148409	0.448187	0.00278283	5.611625	0.1209487	-3.050494	0.000110474	0.0154983	0.280475	3.70392	0.288601	0.32019	0.144574	0.246635	0.03556639	3.400647
9170	-3290.712	-3302.366	11.65377	2.264848	0.2106553	0.0432033	0.0240982	0.0523909	0.0278488	0.065632	0.0794427	0.0665289	0.0549396	0.0348897	0.0756902	0.0176003	0.0496552	0.0717149	0.0558831	0.04398973	-0.08570594	0.0174045	0.504879	0.0240016	0.00687451	0.442714	0.0041272	4.196167	0.09033665	-3.123799	0.000753203	0.0401398	0.410891	3.54822	0.29593	0.302542	0.136332	0.265196	0.004630708	19.50817
9180	-3289.717	-3301.098	11.38192	1.919104	0.201111	0.0338847	0.0198606	0.0967815	0.0356301	0.0427669	0.0900703	0.0505767	0.050858	0.0215015	0.0390421	0.0445356	0.0398205	0.0403859	0.0262901	0.04341422	0.01117489	0.019456	0.546305	0.0123705	0.00317545	0.415728	0.00296529	5.427898	0.1177911	-3.136968	0.000551853	0.0344189	0.386551	3.57848	0.273061	0.319563	0.12037	0.287006	0.128966	0.91335
9190	-3288.242	-3297.481	9.238975	1.919104	0.2124524	0.0414362	0.0292657	0.0808259	0.0171664	0.026745	0.0835154	0.0492738	0.0534891	0.0330162	0.0573288	0.018334	0.0304045	0.0389184	0.025837	0.05132289	-0.06111324	0.0123732	0.547353	0.0124348	0.00512812	0.421042	0.00166937	7.333891	0.1290537	-2.969618	0.000796136	0.0412539	0.415369	3.54258	0.295461	0.305377	0.151524	0.247638	0.06794042	1.899512
9200	-3291.938	-3297.864	5.925644	1.952704	0.1616018	0.049417	0.0462981	0.0894946	0.0193238	0.0314652	0.115769	0.0544249	0.0444826	0.0288807	0.025642	0.0265424	0.0343616	0.0214907	0.0396819	0.05700241	-0.2053055	0.00801043	0.529192	0.0121623	0.00412629	0.445202	0.00130677	10.69955	0.2317083	-2.864662	0.000102879	0.0149591	0.276477	3.70846	0.298223	0.282801	0.131226	0.28775	0.02640282	8.775893
9210	-3289.124	-3296.767	7.642618	2.033997	0.2014464	0.0488834	0.0232016	0.0668546	0.0212035	0.0295494	0.0943191	0.056179	0.0451145	0.0374551	0.0538455	0.0298007	0.0154421	0.0698842	0.0324134	0.05055176	0.01410084	0.0129088	0.498294	0.00481438	0.00630446	0.47244	0.00523815	9.467157	0.1195888	-2.984758	0.000558197	0.0346141	0.387422	3.57741	0.3133	0.283842	0.145264	0.257594	0.1336896	0.8945255
9220	-3288.042	-3297.294	9.252251	1.96761	0.2022373	0.0249911	0.0358969	0.0491198	0.0158553	0.0285031	0.0664102	0.0676246	0.043691	0.0213631	0.0141647	0.0223149	0.110509	0.0393946	0.0353671	0.02494936	0.1799921	0.0101111	0.493136	0.00710807	0.0165729	0.47089	0.00218198	5.534748	0.001912532	-3.690907	0.000573363	0.0350761	0.389472	3.57488	0.294451	0.290464	0.143443	0.271641	0.1819047	0.01051393
9230	-3289.492	-3301.991	12.49944	2.136936	0.1727679	0.0356573	0.0266171	0.0481326	0.024893	0.0194282	0.0732959	0.0709062	0.0222414	0.0392924	0.0321059	0.0214862	0.0505619	0.0363408	0.0669779	0.03317449	0.004649544	0.00603827	0.496705	0.0174291	0.00992853	0.46556	0.00433892	6.261075	0.07742441	-3.405974	0.000178818	0.0196878	0.30898	3.67115	0.290417	0.301613	0.123192	0.284779	0.08207395	0.9433493
9240	-3297.852	-3309.255	11.4023	1.953265	0.1739039	0.0420772	0.0488522	0.0275005	0.0344082	0.0189008	0.0494066	0.0529685	0.0499234	0.0347664	0.0746562	0.0266311	0.0696871	0.0375818	0.0115722	0.03470283	-0.07388202	0.0115107	0.54563	0.0144764	0.00916775	0.413283	0.00593225	6.763331	0.1068629	-3.360934	0.00018841	0.0202053	0.312231	3.66737	0.298362	0.291639	0.119561	0.290438	0.03298093	3.240144
9250	-3299.933	-3305.651	5.717695	2.058627	0.1734057	0.0491545	0.0344052	0.0432049	0.0209286	0.0189315	0.0536347	0.0861624	0.0635229	0.0200263	0.126127	0.0357677	0.0420799	0.0579176	0.0539747	0.03672529	0.3167554	0.00978511	0.519042	0.0169087	0.00559487	0.447761	0.000908299	6.596028	0.04394621	-3.30429	0.000184157	0.0199775	0.310807	3.66903	0.289175	0.320253	0.136166	0.254406	0.3607017	0.1218353
9260	-3286.879	-3295.821	8.94156	1.995026	0.1831368	0.0368543	0.035786	0.0346503	0.011626	0.0395375	0.0611448	0.0836008	0.0635229	0.0272569	0.0318521	0.0332018	0.0552868	0.0712945	0.0371649	0.03113392	0.0828947	0.00727982	0.53678	0.00900356	0.0179163	0.425809	0.00321207	6.038221	0.09657926	-3.469458	0.000281238	0.0246485	0.338238	3.63683	0.295613	0.320701	0.122137	0.261549	0.179474	0.5381241
9270	-3289.379	-3299.585	10.20675	2.027383	0.2059166	0.0358858	0.0327587	0.0486307	0.0234978	0.0230125	0.0798728	0.0949317	0.0278328	0.0405494	0.0284266	0.0201674	0.0490547	0.031274	0.0275784	0.04831077	0.194156	0.0114742	0.428069	0.0104586	0.0167192	0.529717	0.00356266	5.653072	0.05795343	-3.030101	0.000647755	0.037257	0.398922	3.56317	0.294167	0.281267	0.155423	0.269142	0.2521094	0.2298741
9280	-3292.887	-3299.897	7.01014	2.369941	0.1873517	0.0318242	0.0445848	0.0419668	0.0151582	0.0227454	0.0857109	0.0992924	0.0592317	0.0160218	0.0337109	0.00633849	0.0571118	0.0253573	0.0391706	0.0273282	0.04849988	0.0129663	0.450566	0.00577801	0.0049622	0.512946	0.012781	7.240344	0.0170288	-3.599836	0.000333256	0.0268121	0.34985	3.62301	0.285947	0.299865	0.140273	0.273916	0.06552868	0.2598679
9290	-3292.533	-3300.344	7.810249	2.396481	0.1818583	0.0412164	0.0366719	0.047036	0.0216387	0.0500333	0.0883207	0.07452	0.0769753	0.0190784	0.0640287	0.0259899	0.0435629	0.0304937	0.0321351	0.05142397	0.07605458	0.0154483	0.523446	0.00671826	0.00784827	0.434779	0.0117604	5.486313	0.1689533	-2.967651	0.000266711	0.0240086	0.334683	3.64104	0.320518	0.289048	0.128056	0.262378	0.2450078	0.6895831
9300	-3296.521	-3299.121	2.599984	2.23398	0.1946071	0.0412164	0.0299554	0.0637136	0.00954841	0.0783244	0.0913498	0.0462342	0.0521265	0.0164238	0.0230777	0.0317375	0.0327174	0.182387	0.0344734	0.04359408	0.05417562	0.0147372	0.466896	0.00121739	0.0206295	0.489893	0.00662677	7.201142	0.1867966	-3.132834	0.000438685	0.0307234	0.369437	3.5994	0.316467	0.279054	0.14301	0.26147	0.2409723	0.775179
9310	-3290.767	-3299.785	9.018262	2.334616	0.1898336	0.0444126	0.0274515	0.0673643	0.0353498	0.0424721	0.0899991	0.0363459	0.05468	0.0218652	0.0203597	0.066528	0.0389452	0.0678956	0.027943	0.04587662	-0.1716619	0.0122126	0.483784	0.0124779	0.00147895	0.481858	0.00818815	8.882859	0.2381229	-3.0818	0.000366981	0.0281241	0.356608	3.6149	0.311165	0.296553	0.145382	0.2469	0.06646101	3.582896
9320	-3287.299	-3299.938	12.6391	2.26556	0.2143678	0.0268021	0.0263917	0.0793067	0.0261638	0.0379383	0.0869692	0.0537467	0.0511716	0.0230268	0.0245446	0.0418806	0.0312472	0.051919	0.0417703	0.03609403	0.001486667	0.0205459	0.470148	0.0139431	0.00890268	0.484806	0.00165442	6.578861	0.01151859	-3.321628	0.000843725	0.0424536	0.420106	3.5366	0.277303	0.300749	0.136012	0.285936	0.01300526	0.8856872
9330	-3293.664	-3302.179	8.514726	2.126232	0.2107924	0.0296088	0.0245463	0.0641224	0.0149474	0.0497877	0.0784161	0.0508362	0.039342	0.034847	0.0300959	0.0236124	0.0281422	0.0705504	0.0417703	0.0350043	-0.4096063	0.0197654	0.516035	0.00965587	0.0185937	0.434467	0.00148264	5.475192	0.5097336	-3.352284	0.000756422	0.0402244	0.411233	3.54779	0.293575	0.303202	0.153171	0.250052	0.1001273	5.090855
9340	-3294.332	-3304.942	10.60975	2.498546	0.2001313	0.0502208	0.03555	0.0679761	0.0175575	0.0282091	0.0696166	0.068151	0.0224395	0.0178432	0.0372287	0.025484	0.0731999	0.0606904	0.0454265	0.05254141	-0.02867439	0.00999073	0.595904	0.00776225	0.0109112	0.370662	0.00476964	5.192209	0.03371082	-2.946154	0.000533611	0.0338513	0.384001	3.58161	0.275314	0.30838	0.131323	0.284983	0.00503643	6.693397
9350	-3297.207	-3302.009	4.802168	2.0628	0.1589312	0.0487689	0.0451064	0.0638053	0.030645	0.0519367	0.112817	0.0983095	0.0216697	0.0341321	0.0907063	0.0204462	0.0690493	0.0477893	0.0401909	0.05081819	0.3114315	0.00504984	0.61119	0.00515548	0.00748734	0.368199	0.00291788	8.261917	0.06842258	-2.979501	8.91038e-05	0.0139271	0.26857	3.71741	0.301537	0.311892	0.116553	0.270018	0.379854	0.1801286
9360	-3313.111	-3311.556	-1.554515	2.003258	0.1408231	0.042287	0.0654043	0.0718259	0.0986238	0.075178	0.0931007	0.130617	0.0310679	0.0117519	0.0533562	0.030229	0.111161	0.0793124	0.090565	0.06636776	0.3031087	0.00599688	0.448383	0.00461788	0.004169	0.518742	0.0180906	8.099247	0.07876772	-2.712544	2.91044e-05	0.00797949	0.214002	3.77799	0.327484	0.301557	0.126176	0.244782	0.3818764	0.206265
9370	-3295.905	-3304.363	8.457908	2.01358	0.1650639	0.0489941	0.0472419	0.0755144	0.0228996	0.0544933	0.0619896	0.0836851	0.0554102	0.0149727	0.0523848	0.0317056	0.037865	0.0281955	0.0282926	0.0507325	-0.4042542	0.00635133	0.520333	0.009954	0.00139168	0.44949	0.0124802	5.318819	0.4062062	-2.981189	0.000123097	0.0163545	0.286655	3.69687	0.301069	0.324427	0.133268	0.241236	0.001951952	208.1026
9380	-3288.419	-3296.638	8.218712	2.000213	0.1758258	0.035952	0.0358969	0.0777702	0.0334612	0.0652592	0.105166	0.0765171	0.0621945	0.0299441	0.0287557	0.0656497	0.0355448	0.032013	0.0480791	0.06048835	-0.1295464	0.0166083	0.500772	0.00231439	0.000191593	0.461382	0.0187309	6.652973	0.1444638	-2.805305	0.000205507	0.0210956	0.317707	3.66099	0.292776	0.308783	0.134582	0.263859	0.01491749	9.684196
9390	-3296.956	-3298.347	1.391884	1.939927	0.1440221	0.035952	0.0281042	0.0666378	0.0295325	0.0891297	0.0744209	0.0295731	0.0801005	0.015386	0.0187721	0.0213096	0.0632271	0.180863	0.13625	0.04993789	0.002919464	0.0120777	0.473541	0.00128106	0.00184287	0.494828	0.0164298	8.045378	0.06395937	-2.996975	3.62004e-05	0.00889552	0.223728	3.76734	0.303929	0.298655	0.133598	0.263818	0.06687884	0.956347
9400	-3299.29	-3300.217	0.926832	2.100787	0.2027171	0.0322824	0.0342431	0.0460196	0.0363805	0.104932	0.0593909	0.0639718	0.084601	0.0284823	0.100223	0.0916075	0.0466948	0.074329	0.209713	0.07515089	0.1946771	0.0202673	0.474939	0.00175957	0.0014857	0.485907	0.0156418	4.403583	0.1379566	-2.588257	0.000582705	0.0353576	0.390712	3.57335	0.29808	0.285416	0.146063	0.270441	0.3326336	0.4147403
9410	-3293.099	-3302.494	9.39502	2.367573	0.2142684	0.0525943	0.0310989	0.0625398	0.0392371	0.0493093	0.0541973	0.0636856	0.0688036	0.0274169	0.0413196	0.0366962	0.0162363	0.0698818	0.0348791	0.05558908	-0.0329542	0.0308077	0.472088	0.000331948	0.000968796	0.480256	0.0155479	5.764857	0.1475381	-2.889769	0.000841209	0.0423911	0.419862	3.53691	0.284155	0.304994	0.144851	0.266	0.1145839	1.287599
9420	-3298.457	-3301.506	3.049629	1.959073	0.1561799	0.0436131	0.0463331	0.0395316	0.069608	0.0934383	0.114263	0.083276	0.0862501	0.0163636	0.0667282	0.122889	0.0409222	0.0835717	0.0288694	0.06261587	-0.003268042	0.0207891	0.416733	0.000224028	0.0101738	0.546817	0.00526306	8.164893	0.04847308	-2.770737	7.64433e-05	0.0129049	0.260378	3.72664	0.293226	0.281341	0.149625	0.275808	0.04520504	1.072294
9430	-3290.801	-3297.007	6.206187	2.013546	0.1517108	0.0502456	0.0392701	0.0719795	0.0736994	0.0934369	0.122681	0.0893638	0.041182	0.0149577	0.0817222	0.0277722	0.0516447	0.0416539	0.0887474	0.05197958	-0.01293604	0.016896	0.461849	0.000965731	0.00550667	0.511709	0.00307324	5.204805	0.03797153	-2.956904	5.88939e-05	0.0113343	0.246981	3.74163	0.28436	0.318599	0.133175	0.263867	0.02503549	1.516708
9440	-3297.992	-3301.291	3.299122	2.013546	0.1823397	0.0658147	0.0522453	0.0871135	0.0419365	0.0692388	0.0916039	0.103452	0.0167758	0.0165465	0.0554125	0.0676714	0.0298366	0.0581386	0.0689217	0.04325343	-0.2339484	0.0162575	0.458062	0.00364119	0.011794	0.507513	0.0027322	6.032952	0.3235748	-3.140679	0.000272115	0.0242486	0.336023	3.63946	0.307173	0.306976	0.130028	0.255823	0.08962642	3.610262
9450	-3286.642	-3297.638	10.99647	2.032035	0.1650221	0.0481883	0.032769	0.0546589	0.0153162	0.0214694	0.0697577	0.156126	0.0620515	0.027535	0.0490705	0.0171692	0.0503413	0.0453121	0.0246563	0.04325343	-0.06960488	0.0151865	0.572016	0.0044397	0.0160467	0.392069	0.000242708	3.87226	0.08056886	-3.140679	0.000122837	0.0163373	0.286532	3.69701	0.32248	0.292313	0.13054	0.254667	0.01096398	7.348505
9460	-3294.339	-3301.09	6.75172	2.326183	0.1929339	0.0525666	0.0251981	0.0383432	0.0102717	0.034079	0.0878826	0.142943	0.109654	0.033722	0.0736959	0.0179654	0.0371074	0.0429184	0.0435952	0.05356804	0.03575218	0.0210245	0.545568	0.00322916	0.00636791	0.423756	5.48667e-05	3.153253	0.08477751	-2.926803	0.000412498	0.0298011	0.364965	3.60482	0.294866	0.290654	0.122153	0.292327	0.1205297	0.7033745
9470	-3292.354	-3303.399	11.04441	2.326183	0.259674	0.0376973	0.0190329	0.0363572	0.0286596	0.045999	0.0481064	0.124807	0.0836636	0.0205591	0.0781035	0.0469637	0.0123192	0.0269464	0.0630856	0.03494593	0.09965674	0.014693	0.472559	0.0103426	0.00651581	0.495875	1.49875e-05	3.455255	0.0004713482	-3.353953	0.00259361	0.0737599	0.521447	3.4022	0.276158	0.311036	0.14779	0.265016	0.1001281	0.004707452
