Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
12640	24.3622	0	24.3622	2.86698	0.08743395	0.0629827	0.0197915	0.0190645	0.0492199	0.00998223	0.0370267	0.0249361	0.01519	0.00479324	0.0472547	0.0521134	0.0412776	0.0363025	0.0036319	0.02443049	0.01158674	0.487752	0.109405	0.0885539	0.0275103	0.225333	0.0614459	4.190911	0.1624954	7.19459e-08	0.000398974	0.0620866	3.93751	0.786839	0.104365	0.0722792	0.0365173	0.1740822	0.933441
12650	22.6372	0	22.6372	3.208773	0.1030527	0.0710392	0.0157849	0.0220543	0.0411309	0.0127659	0.0269485	0.0218853	0.0207172	0.00444009	0.0424188	0.0555588	0.0293048	0.0417434	0.00856071	0.02717654	-0.2330886	0.301151	0.36177	0.10093	0.0387016	0.119589	0.0778578	5.096464	0.3235641	7.93505e-07	0.00132311	0.102051	3.89663	0.304982	0.418471	0.205293	0.0712543	0.09047553	3.576261
12660	31.2381	0	31.2381	5.969152	0.1076483	0.0308234	0.00584675	0.00487243	0.0165627	0.00514402	0.00357852	0.00981872	0.00757657	0.00204356	0.0111171	0.0380261	0.00716693	0.0114502	0.00242302	0.00963406	0.0519762	0.127172	0.594143	0.0935229	0.0614561	0.0704896	0.0532154	30.01284	0.1726564	1.40814e-06	0.00176178	0.114887	3.88335	0.169118	0.458197	0.311944	0.0607404	0.2246326	0.7686168
12670	39.7044	0	39.7044	6.802182	0.09355769	0.00991823	0.00348451	0.00277504	0.00604766	0.00153651	0.0015631	0.0101975	0.00328876	0.00143126	0.011071	0.0164034	0.00469173	0.00343146	0.00222203	0.01002233	0.03614858	0.135888	0.395056	0.0189441	0.0855591	0.280086	0.0844672	22.80965	0.2367052	2.02902e-07	0.000669652	0.0769628	3.92237	0.463502	0.26495	0.23114	0.0404077	0.2728538	0.8675167
12680	31.8824	0	31.8824	2.438592	0.09076815	0.0107669	0.00175155	0.00272386	0.0146136	0.00232408	0.00530733	0.00977247	0.0098122	0.00205945	0.0166023	0.0169648	0.0150337	0.00337074	0.0061873	0.006752064	-0.2573744	0.104232	0.386611	0.0985036	0.106621	0.187181	0.116852	22.79943	0.6194585	1.2874e-07	0.000533544	0.0700422	3.92942	0.267763	0.590562	0.0726983	0.0689775	0.3620842	1.710814
12690	33.2183	0	33.2183	2.072286	0.08051594	0.0180782	0.00261724	0.0101861	0.0179353	0.00661503	0.00469911	0.0170077	0.0128462	0.00146657	0.0235765	0.0219538	0.0375233	0.0104802	0.00536513	0.008950561	-0.2521959	0.0559886	0.234199	0.301635	0.0498301	0.245308	0.11304	39.69961	0.309656	1.84438e-08	0.000202128	0.0468209	3.95298	0.259707	0.349946	0.22363	0.166717	0.05746011	5.38906
12700	41.7149	0	41.7149	11.14509	0.08484845	0.00853944	0.000943114	0.00595896	0.00667027	0.00457831	0.00121598	0.00715133	0.0049579	0.00129401	0.00690779	0.00608616	0.0164923	0.00641288	0.00524742	0.01207265	-0.09757971	0.0342617	0.288971	0.264002	0.019702	0.284643	0.108421	12.6977	0.1313636	4.43977e-08	0.000313487	0.056175	3.94351	0.0677136	0.437344	0.277479	0.217464	0.03378387	3.888352
12710	22.3106	0	22.3106	10.8084	0.08553585	0.0199534	0.00204837	0.0155517	0.0119632	0.0171916	0.00186225	0.0192276	0.00523104	0.0053956	0.018254	0.0114831	0.0476015	0.00958506	0.014029	0.01137857	-0.2471914	0.0336554	0.658596	0.229204	0.00795446	0.0250803	0.0455101	44.82592	0.2936578	5.06218e-08	0.00033472	0.0577237	3.94194	0.339043	0.1727	0.227612	0.260646	0.04646649	6.319777
12720	34.4194	0	34.4194	5.799309	0.08383689	0.0174082	0.00157508	0.0111447	0.00670326	0.0055557	0.00106677	0.0194861	0.00515273	0.00312601	0.00760629	0.00492913	0.0181459	0.00765169	0.0108847	0.01815256	-0.3950688	0.157977	0.235191	0.310829	0.0159352	0.139061	0.141006	22.12846	0.4811445	3.64601e-08	0.00028411	0.0539273	3.94579	0.0557986	0.246928	0.482338	0.214936	0.08607567	5.589785
12730	31.5957	0	31.5957	8.079128	0.1001155	0.0226665	0.000985994	0.00664059	0.00853591	0.00384601	0.00121569	0.0144739	0.007861	0.00378643	0.00545384	0.00692441	0.0188043	0.0187687	0.0273049	0.01395658	-0.02017803	0.0283676	0.264213	0.380502	0.0163396	0.263121	0.0474569	29.79925	0.1855815	5.34995e-07	0.00108672	0.0940635	3.90485	0.189495	0.293565	0.214332	0.302608	0.1654035	1.121993
12740	26.9581	0	26.9581	10.10737	0.1308806	0.0410776	0.000594047	0.0198877	0.00953417	0.0037343	0.00267119	0.0187458	0.0057625	0.00737668	0.0135837	0.0194242	0.0384557	0.00996336	0.0371421	0.01650027	0.06830264	0.0378237	0.467746	0.286649	0.017919	0.0363979	0.153464	14.91006	0.1071771	1.37988e-05	0.00550114	0.183733	3.81075	0.269217	0.174277	0.170117	0.386389	0.1754797	0.6107661
12750	30.0911	0	30.0911	4.399698	0.1432309	0.0436659	0.00130314	0.0282237	0.0159495	0.00600123	0.00455196	0.0281171	0.0057491	0.0105431	0.0154495	0.0300475	0.029682	0.0138874	0.0566345	0.02228503	0.06865659	0.0439202	0.706502	0.1066	0.0210706	0.00294976	0.118957	5.13781	0.08019012	3.43298e-05	0.00866354	0.221325	3.76998	0.219536	0.241576	0.263526	0.275362	0.1488467	0.538743
12760	14.531	0	14.531	28.55561	0.1826996	0.06227	0.000688236	0.0227694	0.00883496	0.0082467	0.00387322	0.0274149	0.00511776	0.00969526	0.0255047	0.0256154	0.0432251	0.023149	0.0289358	0.03178061	0.04103495	0.0677252	0.519125	0.0532921	0.0109713	0.0136188	0.335267	42.93768	0.1109139	0.000276206	0.0244288	0.337024	3.63827	0.404173	0.193816	0.0443992	0.357612	0.1519488	0.7299423
12770	10.9873	0	10.9873	11.4045	0.2069154	0.104347	0.00169976	0.0702388	0.0113503	0.0212137	0.012876	0.041501	0.00917009	0.0130451	0.0273347	0.0804838	0.0581393	0.0233409	0.0681283	0.05269186	-0.03613628	0.10026	0.618898	0.0825071	0.00258052	0.0531939	0.14256	42.83161	0.09003396	0.000669063	0.0378578	0.401464	3.56001	0.143244	0.27042	0.0399216	0.546415	0.05389768	1.670461
12780	17.7983	0	17.7983	11.32608	0.2086232	0.0540478	0.00187347	0.050455	0.016867	0.0230294	0.038672	0.0409916	0.00353465	0.00643443	0.0206876	0.0211972	0.0405595	0.0273323	0.0466266	0.04107794	0.02597207	0.280335	0.479666	0.0429436	0.00303698	0.100017	0.0940009	21.39904	0.07921193	0.000706625	0.0388936	0.405786	3.55461	0.443712	0.372565	0.0606586	0.123065	0.105184	0.7530797
12790	16.2124	0	16.2124	33.16488	0.2195989	0.0255371	0.00110239	0.0267691	0.00914299	0.0287818	0.00742146	0.0348111	0.00542676	0.00227783	0.0221913	0.0193207	0.0334137	0.0261266	0.0179646	0.0420226	0.05631886	0.539806	0.132123	0.0539531	0.0033508	0.190686	0.0800813	46.65768	0.02043978	0.000983594	0.0457917	0.432853	3.52037	0.140434	0.25086	0.188728	0.419978	0.07675864	0.2662863
12800	13.3667	0	13.3667	14.23878	0.2220436	0.0406474	0.00204459	0.0475473	0.0245827	0.0349194	0.00949248	0.0699558	0.00832391	0.00255708	0.0621233	0.034784	0.075051	0.0513655	0.0372496	0.03289716	-0.02331648	0.323931	0.0989354	0.274368	0.0105651	0.0950858	0.197115	38.05176	0.06387268	0.00105407	0.0473813	0.438714	3.51285	0.262731	0.28553	0.0757055	0.376034	0.0405562	1.574918
12810	11.9366	0	11.9366	12.684	0.2414934	0.0270157	0.0015722	0.069104	0.0191261	0.0509629	0.0157135	0.0533386	0.0186096	0.00361182	0.0457914	0.0256006	0.0755351	0.108951	0.0326885	0.03713512	-0.1009447	0.146169	0.0981979	0.436818	0.0204863	0.247038	0.0512902	34.29441	0.1139909	0.00173873	0.0606191	0.4832	3.45444	0.271479	0.193649	0.254051	0.28082	0.01304627	8.737435
12820	26.9249	0	26.9249	6.939281	0.2480421	0.0437383	0.000731382	0.0290403	0.00972875	0.0455864	0.0107223	0.0454316	0.0122192	0.00161536	0.0273385	0.0199707	0.0169	0.052106	0.0130115	0.02534555	-0.0412976	0.061886	0.113556	0.575453	0.0130102	0.201814	0.0342806	7.756805	0.04698994	0.00202176	0.0652797	0.497338	3.43536	0.556362	0.0819432	0.335311	0.0263841	0.005692346	8.254935
12830	9.68025	0	9.68025	10.43695	0.2865954	0.149659	0.00362575	0.0502357	0.019036	0.115396	0.0193063	0.13207	0.00862227	0.013336	0.115495	0.0613962	0.0337904	0.179765	0.0413089	0.06047162	-0.0187593	0.0952513	0.0994366	0.191051	0.0240403	0.398611	0.19161	12.20127	0.02803289	0.00427109	0.0941166	0.572589	3.32902	0.863051	0.0562282	0.0682932	0.0124274	0.009273592	3.022873
12840	14.6325	0	14.6325	3.622735	0.2730679	0.201527	0.00440214	0.0473072	0.0171527	0.136529	0.0177326	0.144153	0.00997246	0.010075	0.0999893	0.151535	0.0334482	0.0705891	0.0158651	0.07208075	-0.01982347	0.0422278	0.514067	0.247221	0.0067695	0.148144	0.0415709	4.715751	0.03801035	0.00336536	0.083784	0.547677	3.36517	0.429816	0.0708649	0.382869	0.11645	0.01818688	2.089987
12850	15.3313	0	15.3313	7.517109	0.2269273	0.0817632	0.00377484	0.0435178	0.0231141	0.102661	0.00810706	0.0724048	0.0072267	0.00767791	0.0252608	0.0989612	0.012326	0.0577961	0.00766855	0.03825773	0.09193397	0.0716666	0.32856	0.554321	0.00222684	0.0219967	0.0212289	13.11056	0.04004234	0.00120492	0.0506102	0.450241	3.49794	0.058047	0.138055	0.511612	0.292286	0.1319763	0.3034055
12860	21.2548	0	21.2548	6.126773	0.1899187	0.0465565	0.00133058	0.0587085	0.0149044	0.0543152	0.00709404	0.02559	0.00225341	0.0158718	0.0213112	0.0694612	0.0103699	0.0497625	0.00720121	0.04007271	0.06665256	0.0956868	0.380565	0.496006	0.00363084	0.00594816	0.0181633	8.739368	0.1086473	0.000368179	0.0281695	0.356838	3.61462	0.0697964	0.222089	0.502875	0.20524	0.1752998	0.6197797
12870	19.7384	0	19.7384	3.66993	0.1925714	0.0515452	0.00176477	0.0579424	0.0143973	0.0426863	0.0132917	0.0382037	0.0030598	0.0130413	0.0175246	0.08086	0.00519523	0.0518672	0.00795877	0.04460438	0.1728183	0.0822974	0.678193	0.156798	0.037986	0.0235611	0.021165	40.65271	0.1110099	0.000406976	0.0296028	0.363993	3.606	0.145444	0.189416	0.409404	0.255736	0.2838281	0.3911165
12880	17.548	0	17.548	7.499069	0.1858493	0.0337574	0.0017323	0.0786825	0.019776	0.0242548	0.0140797	0.0439516	0.00256638	0.0239919	0.020026	0.0729327	0.00347394	0.0216866	0.0126358	0.03197806	0.09500304	0.0538416	0.462111	0.1827	0.158742	0.0807752	0.0618303	39.27181	0.06543873	0.000313972	0.0260315	0.34573	3.62792	0.0961722	0.525978	0.179668	0.198182	0.1604418	0.4078659
12890	20.6115	0	20.6115	8.18245	0.169343	0.0576302	0.00440111	0.0527681	0.0207356	0.0215639	0.00616765	0.0686013	0.0031402	0.0438647	0.0276713	0.0660472	0.0038942	0.0206484	0.0066182	0.03531093	-0.07625819	0.127075	0.428054	0.0762202	0.113479	0.0933559	0.161815	14.29588	0.1413052	0.000152106	0.0181677	0.299113	3.68257	0.377539	0.479361	0.0592456	0.0838543	0.065047	2.172355
12900	19.4188	0	19.4188	4.295374	0.1795726	0.0377925	0.0055169	0.0500729	0.0235723	0.033485	0.00789189	0.0484082	0.00482881	0.0402106	0.0358241	0.0583997	0.0046547	0.0229391	0.0124744	0.04276929	-0.06731297	0.221508	0.467735	0.1244	0.0486049	0.0831407	0.054611	23.97054	0.09371478	0.000242126	0.022884	0.328289	3.64858	0.0365001	0.524633	0.245879	0.192988	0.02640182	3.549558
12910	2.01984	0	2.01984	14.05097	0.2111956	0.101557	0.0106556	0.161869	0.0489222	0.285282	0.0104956	0.0949179	0.00530153	0.0961515	0.0741536	0.133444	0.0252495	0.0830278	0.0204137	0.06465016	-0.05112972	0.197592	0.358442	0.144625	0.0129476	0.220143	0.0662508	45.38591	0.08472594	0.000765938	0.0404736	0.412241	3.54652	0.430489	0.079838	0.20571	0.283964	0.03359622	2.521889
12920	2.37576	0	2.37576	15.87935	0.2137378	0.0817203	0.0136697	0.17032	0.0722012	0.322057	0.00819401	0.0322985	0.00590977	0.280129	0.0868873	0.165536	0.0237953	0.0949249	0.0276408	0.07375595	-0.05203571	0.214998	0.229687	0.0649575	0.0103482	0.120493	0.359516	17.82678	0.08257151	0.000827862	0.0420576	0.418552	3.53856	0.154027	0.238591	0.335517	0.271864	0.0305358	2.704089
12930	11.6156	0	11.6156	3.621315	0.1972744	0.0790732	0.00879999	0.2143	0.0336798	0.160546	0.0146053	0.0170734	0.0046736	0.193138	0.0796412	0.114448	0.024358	0.0576952	0.0239664	0.05179028	-0.09686659	0.134424	0.141389	0.0792647	0.0212656	0.406313	0.217344	4.34235	0.1503359	0.000482865	0.032218	0.376507	3.59079	0.0650863	0.371991	0.342716	0.220207	0.05346929	2.81163
12940	22.6491	0	22.6491	4.17877	0.2109065	0.0419294	0.00386685	0.103047	0.0250508	0.04537	0.0071124	0.00856944	0.000934734	0.092166	0.0264727	0.0478315	0.00673921	0.0271672	0.0147239	0.03591393	-0.06470681	0.0670889	0.0855294	0.0904575	0.0203708	0.572356	0.164197	7.493234	0.07988803	0.000759105	0.0402948	0.411519	3.54743	0.0118225	0.62362	0.195173	0.169385	0.01518121	5.262295
12950	15.6544	0	15.6544	15.66926	0.1835981	0.0531196	0.00409807	0.157491	0.0173667	0.0204654	0.0126241	0.00518695	0.00103341	0.0774155	0.0215629	0.0306128	0.00768129	0.0103499	0.0316293	0.02258769	-0.04853615	0.175085	0.333317	0.0453883	0.0334105	0.382422	0.0303766	16.54888	0.06814718	0.00028662	0.0248813	0.339517	3.63532	0.00448284	0.244345	0.181035	0.570137	0.01961103	3.474941
12960	11.4358	0	11.4358	14.42374	0.1880879	0.0668383	0.00916914	0.125719	0.0173521	0.0991108	0.0161548	0.00624681	0.00160196	0.0915576	0.0292918	0.0298655	0.011543	0.0223567	0.0876931	0.03399795	-0.01158271	0.280267	0.291283	0.0548605	0.0458536	0.293702	0.0340344	18.92228	0.05531546	0.000343014	0.0271984	0.351861	3.6206	0.0655079	0.178096	0.194222	0.562174	0.04373275	1.264852
12970	9.6139	0	9.6139	29.33143	0.1698544	0.0456432	0.00729152	0.0966523	0.025491	0.086128	0.00802986	0.0065449	0.00081138	0.0238905	0.0363258	0.0612804	0.0231869	0.0100431	0.0500371	0.03805952	-0.04101995	0.126267	0.152972	0.126452	0.0373066	0.540013	0.0169895	47.33392	0.06035235	0.00015589	0.0183908	0.300592	3.68086	0.179664	0.472153	0.108973	0.23921	0.01933241	3.121823
12980	14.5114	0	14.5114	5.0578	0.1948631	0.0150979	0.00579724	0.0989578	0.0267674	0.182489	0.00979253	0.00507378	0.00080506	0.0780656	0.0261925	0.130548	0.0330834	0.014012	0.0511994	0.0646968	0.1166596	0.0443543	0.111988	0.530125	0.0731425	0.207744	0.0326465	6.670129	0.08338826	0.000442794	0.0308655	0.370118	3.59857	0.0677478	0.473401	0.111476	0.347375	0.2000479	0.4168415
12990	7.33384	0	7.33384	5.885255	0.1775942	0.0462846	0.0276526	0.168035	0.0455897	0.2348	0.0225586	0.00483737	0.00248893	0.135779	0.0744179	0.2448	0.0627459	0.0434527	0.12257	0.07442411	0.1036516	0.0481522	0.245586	0.0981225	0.191635	0.173783	0.24272	6.2038	0.05562002	0.000222236	0.0219311	0.322717	3.65513	0.223031	0.174762	0.185384	0.416823	0.1592716	0.349215
13000	3.93473	0	3.93473	1.127383	0.1752028	0.0403966	0.0561235	0.247691	0.0723643	0.454028	0.0420378	0.00687426	0.00335226	0.177546	0.0815104	0.437837	0.0503423	0.0765664	0.112634	0.09324563	0.002234562	0.0701307	0.245304	0.248117	0.203587	0.150958	0.0819033	4.463939	0.1353855	0.000199843	0.0208049	0.315935	3.66306	0.264293	0.0708672	0.638627	0.0262128	0.13762	0.9837628
13010	11.2503	0	11.2503	3.272284	0.1406049	0.0317877	0.0493845	0.0747186	0.091497	0.181285	0.0504825	0.00327914	0.00507308	0.0943133	0.0797996	0.233974	0.0847614	0.0782939	0.176769	0.09110151	0.08772809	0.183436	0.334912	0.0719547	0.111313	0.147662	0.150721	3.552264	0.0476535	2.86643e-05	0.00791915	0.213338	3.77871	0.525925	0.0894188	0.377198	0.00745826	0.1353816	0.3519939
13020	-5.48025	0	-5.48025	5.439376	0.1420979	0.0455448	0.102915	0.107879	0.200726	0.436144	0.177749	0.00639786	0.0142045	0.351932	0.193931	0.619267	0.133074	0.154329	0.234609	0.1489426	0.02375987	0.0381347	0.559103	0.0124231	0.0288811	0.136117	0.225341	6.464505	0.1653461	3.17857e-05	0.00833758	0.217881	3.77375	0.303239	0.190389	0.503109	0.00326373	0.189106	0.8743569
13030	5.00062	0	5.00062	4.252642	0.1433109	0.0213179	0.0318382	0.0740901	0.12368	0.142335	0.135376	0.00211788	0.0101859	0.0684108	0.0782479	0.27615	0.0522637	0.087535	0.184929	0.08615364	0.2874556	0.0907108	0.354403	0.0243131	0.195929	0.21531	0.119334	24.97416	0.0380438	3.45155e-05	0.00868685	0.221568	3.76971	0.768758	0.164148	0.0621145	0.00497977	0.3254994	0.1168783
13040	20.2072	0	20.2072	4.121466	0.1319004	0.00683558	0.0121881	0.0107433	0.0357062	0.041267	0.0342933	0.000452808	0.00434492	0.0179393	0.0278985	0.0784731	0.026978	0.0213077	0.0513373	0.04493185	0.4622259	0.0952491	0.173362	0.0114117	0.449508	0.207436	0.0630336	44.27461	0.05029861	1.49741e-05	0.00572993	0.186834	3.80742	0.141624	0.375769	0.411654	0.0709533	0.5125245	0.09813892
13050	19.8613	0	19.8613	6.562504	0.1058526	0.0144422	0.0153953	0.0161679	0.0427444	0.0432011	0.0552963	0.000766661	0.00780041	0.0253216	0.0352061	0.0594019	0.125047	0.0124798	0.0510905	0.03607107	0.1231027	0.056614	0.611376	0.0247179	0.148955	0.112678	0.0456586	6.572433	0.05961318	1.13211e-06	0.00157997	0.109826	3.88859	0.282802	0.406366	0.194035	0.116798	0.1827158	0.3262617
13060	18.3597	0	18.3597	7.230219	0.1166454	0.0208455	0.0102888	0.0121461	0.0302515	0.0263256	0.0351035	0.000578353	0.00440946	0.0297717	0.0144145	0.0755328	0.0664164	0.0150278	0.0701299	0.02591836	0.08856476	0.0172295	0.610126	0.0275874	0.187681	0.0158309	0.141545	25.24348	0.04641454	3.79682e-06	0.00289026	0.140958	3.85615	0.217611	0.434851	0.190724	0.156815	0.1349793	0.3438641
13070	9.0215	0	9.0215	5.991368	0.08477848	0.0344164	0.0313964	0.0271017	0.0483924	0.0396918	0.0554993	0.00103399	0.00460951	0.079566	0.0505584	0.126789	0.0598637	0.0144534	0.0832847	0.05663665	0.2200644	0.0944083	0.266307	0.143764	0.280588	0.038442	0.17649	39.18843	0.06227939	4.38036e-08	0.000311385	0.0560184	3.94367	0.252835	0.3973	0.162593	0.187272	0.2823438	0.2205799
13080	19.4024	0	19.4024	6.242446	0.08564353	0.0400504	0.0594759	0.0189953	0.0334696	0.024546	0.0364343	0.00105411	0.00360431	0.0736827	0.0526378	0.0573153	0.0340655	0.00824711	0.0298291	0.03486387	0.03700299	0.103675	0.298977	0.0721717	0.423472	0.0783272	0.0233769	8.77683	0.06082089	5.1663e-08	0.000338142	0.0579679	3.94169	0.170818	0.122788	0.312597	0.393797	0.09782388	0.6217387
13090	24.2612	0	24.2612	13.02172	0.1118447	0.0117651	0.0534065	0.00923215	0.0194564	0.00990896	0.014527	0.00129213	0.000656722	0.0445747	0.0253787	0.0184657	0.0296862	0.0049968	0.0170191	0.02794971	0.03166618	0.34748	0.0908057	0.07446	0.42039	0.0352234	0.0316404	23.40754	0.03163275	2.2814e-06	0.00224153	0.126914	3.87084	0.0811677	0.0795504	0.522612	0.31667	0.06329893	0.4997359
13100	18.4915	0	18.4915	23.1925	0.1011639	0.0150399	0.0406646	0.0299829	0.0483523	0.0155547	0.012127	0.00153652	0.000718604	0.078401	0.0522907	0.0290672	0.0420396	0.0150998	0.0198199	0.02567968	0.01973529	0.108288	0.354435	0.0141399	0.256848	0.0865078	0.179781	23.46727	0.01620035	6.17446e-07	0.00116735	0.0968934	3.90194	0.0949878	0.212136	0.205683	0.487193	0.03593564	0.4508156
13110	23.2132	0	23.2132	11.65288	0.09344824	0.011858	0.0193982	0.021305	0.022231	0.022811	0.00447066	0.00276864	0.000540434	0.0421631	0.0463444	0.0369216	0.0199283	0.00910972	0.0106961	0.02203855	0.07898378	0.0821333	0.550286	0.0143844	0.306767	0.0127276	0.033702	40.97012	0.007296425	1.99415e-07	0.000663879	0.076687	3.92265	0.761026	0.105738	0.085406	0.0478301	0.08628021	0.08456661
13120	29.2311	0	29.2311	30.96181	0.1074965	0.00531341	0.00904563	0.00921897	0.0141917	0.0267953	0.00390518	0.00111599	0.000352844	0.023103	0.00676699	0.0172179	0.0157141	0.00432154	0.0067298	0.01535779	0.02242279	0.0977183	0.698124	0.00339497	0.0828062	0.0267994	0.0911568	34.86741	0.007352885	1.38279e-06	0.00174587	0.114457	3.8838	0.462247	0.266381	0.218237	0.053135	0.02977568	0.2469427
13130	34.727	0	34.727	8.595973	0.1368109	0.00354695	0.0235897	0.00881183	0.0174854	0.0290878	0.00478904	0.000884925	0.000348944	0.0200078	0.00632692	0.0233644	0.0176274	0.0053084	0.00641998	0.01194551	0.06240875	0.167856	0.286648	0.00289155	0.221475	0.0951916	0.225938	10.52683	0.01555588	2.18195e-05	0.00691257	0.201784	3.79128	0.391067	0.224594	0.159419	0.224921	0.07796463	0.1995249
13140	28.9017	0	28.9017	6.40781	0.1227891	0.00415078	0.0270646	0.00562762	0.0407696	0.0702042	0.0112783	0.00284064	0.00057687	0.0208523	0.00850739	0.0308984	0.0504757	0.00388196	0.00891137	0.01615454	-0.06085282	0.255554	0.271647	0.00119065	0.037203	0.0932379	0.341168	7.988215	0.1434305	6.87468e-06	0.00388653	0.159265	3.83684	0.073174	0.188382	0.475341	0.263103	0.08257764	1.736916
13150	31.9017	0	31.9017	6.308309	0.1304884	0.00169085	0.0161413	0.00425463	0.019174	0.0458583	0.00834281	0.00168751	0.000551554	0.0198694	0.00765398	0.0289202	0.0282268	0.0043857	0.00733414	0.01165959	-0.1002547	0.135144	0.494671	0.000278417	0.0716901	0.116458	0.181759	7.229945	0.1646607	1.33673e-05	0.00541468	0.182541	3.81203	0.0207461	0.187281	0.590481	0.201492	0.06440599	2.556606
13160	40.2721	0	40.2721	4.098224	0.1281099	0.000959145	0.00767525	0.00240397	0.00754639	0.0258927	0.006038	0.000527553	0.000376238	0.0122102	0.00483227	0.0125411	0.0119694	0.00138176	0.00325776	0.008892453	-0.1669742	0.235739	0.386647	0.000671881	0.033388	0.0960368	0.247517	23.89005	0.2257326	1.09784e-05	0.00490844	0.175324	3.81976	0.0184391	0.312047	0.617077	0.0524362	0.0587584	3.841708
13170	39.9982	0	39.9982	12.29236	0.1310493	0.00168833	0.00368829	0.00447148	0.0106179	0.0302555	0.0118826	0.000548689	0.000290779	0.008492	0.00854908	0.00998047	0.0127793	0.000818756	0.00565499	0.008315892	-0.1102478	0.2663	0.411697	0.00290405	0.0961733	0.0601933	0.162732	14.62147	0.1607831	1.3988e-05	0.00553859	0.184246	3.8102	0.00387831	0.483821	0.462434	0.049867	0.05053528	3.181601
13180	38.0546	0	38.0546	9.157578	0.1598233	0.00130231	0.00128988	0.00666703	0.0110882	0.0272902	0.0116241	0.000390596	0.000212509	0.0115331	0.0102421	0.00882908	0.00687497	0.00068533	0.00396322	0.007670463	-0.04950348	0.137786	0.245888	0.00628546	0.200824	0.201587	0.207629	26.19364	0.09678467	9.35373e-05	0.0142675	0.271216	3.71442	0.00713065	0.224803	0.723853	0.0442136	0.04728119	2.047002
13190	37.0048	0	37.0048	17.41117	0.1816103	0.00105538	0.00178703	0.00436243	0.0129861	0.0205041	0.0052242	0.000591902	0.000138199	0.0149796	0.0141038	0.00485967	0.00922819	0.000988809	0.00574528	0.009911936	-0.02936646	0.2307	0.0418859	0.00472725	0.121804	0.124845	0.476039	35.65933	0.08317372	0.000263958	0.0238854	0.333991	3.64186	0.060542	0.293869	0.303315	0.342274	0.05380725	1.545771
13200	35.8115	0	35.8115	10.85932	0.1766242	0.00137935	0.00212341	0.00333104	0.0140533	0.0232639	0.00463782	0.000787632	0.000104085	0.0243129	0.0142224	0.00678672	0.0199674	0.0016518	0.00537182	0.007351605	-0.01214294	0.447587	0.0758915	0.00147534	0.104711	0.177188	0.193147	20.44028	0.06704249	0.000212939	0.0214709	0.319972	3.65834	0.0595627	0.340114	0.319781	0.280542	0.05489955	1.221185
