Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
572	-3490.91	-3306.03	-184.879	6.052735	0.1944542	0.0110714	0.1190947	0.00922297	0.528852	0.00700443	0.013904	0.428521	0.0124961	24.05566	0.1097474	6	39.09049	0.407474	0.000436244	0.0306386	0.369029	3.5999	0.29222	0.311879	0.126164	0.269736	0.2288421	0.479577
573	-3488.64	-3304.23	-184.412	6.020287	0.1926925	0.011979	0.1148181	0.00922297	0.528852	0.00700443	0.013904	0.428521	0.0124961	24.05566	0.1196424	7	38.61737	0.407474	0.000408816	0.029669	0.364318	3.6056	0.308249	0.294825	0.14194	0.254986	0.2344605	0.5102881
574	-3485.82	-3305.86	-179.959	6.145292	0.2152028	0.011979	0.0005363164	0.00918733	0.526808	0.00697735	0.0138503	0.426864	0.0163126	24.05566	0.1394801	7	37.70377	0.3789339	0.000865071	0.0429805	0.42216	3.53399	0.270114	0.314347	0.143148	0.272391	0.1400164	0.9961696
575	-3486.47	-3306.74	-179.727	6.145292	0.1948607	0.009930576	-0.009631004	0.0142289	0.52846	0.00816606	0.0138937	0.418887	0.0163638	24.05566	0.1136137	8	38.50258	0.3789339	0.000442756	0.0308642	0.370112	3.59858	0.312254	0.296198	0.134883	0.256664	0.1039827	1.092621
576	-3485.63	-3303.6	-182.03	6.145292	0.1828465	0.01232111	-0.04211829	0.0143059	0.531318	0.00821023	0.0139689	0.421153	0.0110434	24.97331	0.186128	9	38.91675	0.3789339	0.00027789	0.0245026	0.337432	3.63779	0.300949	0.301067	0.1371	0.260883	0.1440097	1.292468
577	-3488.25	-3304.61	-183.641	6.145292	0.2031116	0.01244398	-0.01858955	0.0143374	0.532489	0.00822832	0.0139996	0.422081	0.00886453	24.97331	0.1625992	8	38.33619	0.3789339	0.000590465	0.0355897	0.39173	3.57209	0.317544	0.295195	0.124069	0.263192	0.1440097	1.129085
578	-3489.46	-3303.56	-185.9	7.231824	0.184863	0.01086895	0.02257277	0.0108858	0.535427	0.00754692	0.012816	0.42441	0.00891344	26.71076	0.1625992	7	39.23778	0.3125786	0.000301764	0.0255247	0.343014	3.63116	0.316845	0.294545	0.125998	0.262612	0.185172	0.8780984
579	-3492	-3307.62	-184.38	7.231824	0.2290155	0.01354836	-0.0558516	0.00936578	0.483806	0.0064931	0.0110264	0.48164	0.0076688	26.71076	0.1715604	8	38.00064	0.3125786	0.00127362	0.0520115	0.455096	3.49162	0.316845	0.294545	0.125998	0.262612	0.1157088	1.482691
580	-3490.07	-3306.19	-183.881	7.231824	0.2138169	0.008891099	-0.01104416	0.0143956	0.483666	0.00649122	0.00627983	0.4815	0.00766659	26.71076	0.1715604	8	38.03999	0.2926162	0.000829842	0.0421073	0.418748	3.53831	0.316845	0.294545	0.125998	0.262612	0.1605163	1.068804
581	-3492.72	-3309.45	-183.272	7.231824	0.2093154	0.01061267	0.03730391	0.0141968	0.476988	0.0222198	0.00619311	0.474851	0.00555134	26.71076	0.1715604	8	37.55751	0.2577658	0.000722259	0.0393165	0.40753	3.55243	0.323057	0.28134	0.128265	0.267337	0.2088643	0.8213965
582	-3488.22	-3305.87	-182.344	7.231824	0.2226969	0.0101878	0.03561352	0.0141968	0.476988	0.0222198	0.00619311	0.474851	0.00555134	24.87977	0.1700219	8	37.28524	0.2589574	0.00107346	0.0478092	0.44027	3.51085	0.298202	0.289111	0.139886	0.272801	0.2056354	0.8268124
583	-3489	-3305.82	-183.181	7.071575	0.255359	0.01014404	0.02848515	0.0190725	0.452089	0.0210599	0.00498476	0.497532	0.00526157	24.87977	0.1700219	8	37.76975	0.2589574	0.00237098	0.0705865	0.512652	3.41439	0.29521	0.296244	0.138483	0.270064	0.1985071	0.8565031
584	-3490.4	-3306.2	-184.206	7.071575	0.2238395	0.01014404	0.0498506	0.0190519	0.451602	0.0210372	0.00497938	0.496996	0.00633358	24.87977	0.1700219	8	38.74872	0.2589574	0.00110796	0.0485606	0.442981	3.50735	0.30104	0.302095	0.141218	0.255646	0.2198725	0.773275
585	-3490.7	-3306.39	-184.307	7.071575	0.2142833	0.01013605	-0.0004589827	0.019126	0.453358	0.021119	0.0029598	0.498928	0.004509	24.87977	0.1563607	7	38.44077	0.2589574	0.000841585	0.0424004	0.419898	3.53686	0.30104	0.302095	0.141218	0.255646	0.1559018	1.002944
586	-3492.01	-3307.2	-184.814	7.071575	0.1817129	0.01027701	0.004659823	0.019126	0.453358	0.021119	0.0029598	0.498928	0.004509	24.87977	0.1603558	8	40.02287	0.2589574	0.000265094	0.0239363	0.334277	3.64152	0.281117	0.304946	0.142551	0.271386	0.1650156	0.9717613
587	-3494.75	-3309.21	-185.545	7.071575	0.1825722	0.0135996	-0.01532244	0.0127955	0.593059	0.015844	0.00222051	0.374309	0.00177255	24.87977	0.1664706	8	41.45415	0.2589574	0.000274753	0.024365	0.33667	3.63869	0.29167	0.310346	0.145075	0.252909	0.1511482	1.101374
588	-3493.7	-3307.79	-185.908	7.071575	0.174035	0.01187547	-0.04777951	0.012491	0.578945	0.015467	0.00394269	0.384124	0.00503044	24.25218	0.1748078	8	40.82333	0.2589574	0.000189541	0.0202654	0.312606	3.66694	0.265535	0.308876	0.144388	0.281202	0.1270283	1.376133
589	-3491.9	-3307.87	-184.028	7.40085	0.188738	0.01117699	-0.03994066	0.0124068	0.480511	0.0148752	0.00432982	0.482353	0.00552437	24.25218	0.166969	8	39.10767	0.2589574	0.000351802	0.0275415	0.353632	3.61847	0.309896	0.314443	0.1269	0.248761	0.1270283	1.314423
590	-3489.8	-3309.38	-180.428	7.041289	0.2137577	0.01171491	0.004636951	0.0123679	0.479004	0.0148286	0.00745252	0.48084	0.00550705	24.25218	0.1223914	7	37.72487	0.3917938	0.000828359	0.0420701	0.418602	3.5385	0.303816	0.313916	0.126688	0.255581	0.1270283	0.9634967
591	-3488.97	-3306.12	-182.851	7.041289	0.2418407	0.01043978	-0.04598224	0.0112648	0.436283	0.013506	0.00464127	0.529289	0.00501589	24.38276	0.1730106	7	37.37273	0.3917938	0.00175305	0.060864	0.48396	3.45342	0.302528	0.30228	0.154682	0.24051	0.1270283	1.361984
592	-3489.1	-3307.23	-181.872	7.041289	0.2136336	0.01048207	-0.007839825	0.0112329	0.435046	0.0134677	0.0074639	0.527788	0.00500166	21.36794	0.1522033	7	38.34761	0.4743827	0.000825259	0.0419923	0.418295	3.53889	0.302528	0.30228	0.154682	0.24051	0.1443634	1.054306
593	-3489.02	-3304.27	-184.753	7.041289	0.1970265	0.01114771	0.02940304	0.0113132	0.438156	0.00790308	0.0060292	0.531561	0.00503742	23.91729	0.1435585	7	37.84432	0.3529055	0.000478629	0.0320778	0.375853	3.59159	0.300893	0.297528	0.15225	0.249329	0.1729615	0.8300024
594	-3492.8	-3307.71	-185.097	7.041289	0.2190675	0.008715221	0.004213386	0.0113165	0.438285	0.00761061	0.00603097	0.531718	0.0050389	23.91729	0.1435585	7	37.69268	0.282736	0.000968711	0.0454486	0.431571	3.52201	0.294413	0.291121	0.148972	0.265494	0.1477719	0.9714872
595	-3490.29	-3306.99	-183.296	7.041289	0.2768126	0.01145575	0.05225767	0.0127472	0.437823	0.00760258	0.00563683	0.531157	0.00503359	28.35106	0.1457871	8	39.41484	0.3385383	0.00360328	0.0866263	0.554728	3.35504	0.300727	0.296898	0.144626	0.257749	0.1980447	0.736132
596	-3491.48	-3308.23	-183.249	7.041289	0.2855932	0.01004434	-0.002234149	0.0232893	0.49668	0.014169	0.00836818	0.451783	0.00571027	28.35106	0.1457871	8	40.36461	0.3385383	0.00419959	0.0933454	0.570796	3.33166	0.292575	0.300359	0.146312	0.260754	0.1435529	1.015563
597	-3489.6	-3306.86	-182.745	7.041289	0.2855932	0.01084378	0.06708983	0.0232893	0.49668	0.014169	0.00836818	0.451783	0.00571027	27.05715	0.1988012	9	37.55323	0.3805328	0.00419959	0.0933454	0.570796	3.33166	0.285903	0.29351	0.142976	0.27761	0.265891	0.7476792
598	-3488.83	-3306.01	-182.816	7.041289	0.2490019	0.01060888	0.008108199	0.0211148	0.546897	0.0128461	0.00436302	0.409602	0.00517712	27.05715	0.1988012	7	37.31263	0.3574111	0.00206557	0.0659701	0.499376	3.43259	0.285903	0.29351	0.142976	0.27761	0.2069094	0.9608128
599	-3482.3	-3304.18	-178.119	7.041289	0.220708	0.01047277	0.01957156	0.0200704	0.519846	0.0117012	0.00344867	0.440013	0.00492104	27.05715	0.1571496	9	37.527	0.3602596	0.00101515	0.0465106	0.43552	3.51695	0.283248	0.290784	0.150937	0.275032	0.1767212	0.8892518
600	-3486.59	-3306.95	-179.644	6.908193	0.2202874	0.0110085	-0.04983267	0.0201191	0.521107	0.0117295	0.00345703	0.44108	0.00250758	27.05715	0.2044	9	38.27442	0.3602596	0.00100311	0.0462375	0.43451	3.51825	0.304337	0.289406	0.153678	0.25258	0.1545673	1.322401
601	-3485.39	-3305.71	-179.686	6.908193	0.1813603	0.00947989	0.06808785	0.0201191	0.521107	0.0117295	0.00345703	0.44108	0.00250758	27.05715	0.1342471	8	38.1597	0.3602596	0.000261204	0.0237614	0.333294	3.64268	0.305885	0.29877	0.148122	0.247222	0.202335	0.6634895
602	-3485.83	-3307.82	-178.01	6.908193	0.2302559	0.008991707	0.003267366	0.0215266	0.485635	0.014519	0.00369888	0.471938	0.00268301	25.27345	0.1990676	8	37.56948	0.3602596	0.00131564	0.0528495	0.457959	3.48788	0.305885	0.29877	0.148122	0.247222	0.202335	0.9838517
603	-3484.69	-3305.5	-179.194	7.255392	0.2052609	0.01108251	0.07484964	0.0113189	0.489142	0.0146239	0.00686764	0.475346	0.00270238	25.27345	0.1164142	8	37.23366	0.3602596	0.000634028	0.0368646	0.397248	3.56525	0.297922	0.301714	0.150707	0.249658	0.1912638	0.6086576
604	-3484.57	-3306.17	-178.407	7.255392	0.181363	0.009716957	0.02039925	0.0100483	0.540621	0.0122019	0.0127445	0.421986	0.00239903	25.27345	0.1708646	8	37.67425	0.3602596	0.000261234	0.0237628	0.333301	3.64267	0.282204	0.293711	0.146709	0.277376	0.1912638	0.893345
605	-3485.64	-3304.63	-181.008	7.255392	0.2147408	0.009716957	0.04162703	0.0100483	0.540621	0.0122019	0.0127445	0.421986	0.00239903	25.27345	0.1496368	8	40.41402	0.3311219	0.000853216	0.0426887	0.421025	3.53543	0.29623	0.308308	0.129615	0.265847	0.1912638	0.782358
606	-3485.53	-3303.41	-182.115	7.255392	0.2052738	0.0101605	-0.005053132	0.0100483	0.540621	0.0122019	0.0127445	0.421986	0.00239903	26.66135	0.1963169	7	38.20131	0.3094236	0.000634295	0.0368723	0.397281	3.56521	0.286543	0.299342	0.135729	0.278386	0.1912638	1.02642
607	-3488.67	-3307.42	-181.255	7.255392	0.2126147	0.009576986	-0.04162453	0.00994812	0.53523	0.0120802	0.0217849	0.417778	0.00317901	25.23068	0.1606749	7	39.08346	0.402511	0.000800095	0.0413551	0.415772	3.54207	0.291982	0.305024	0.119325	0.28367	0.1190504	1.349638
608	-3484.03	-3305.44	-178.591	7.255392	0.1863423	0.0100493	0.03643098	0.0105468	0.485457	0.0109569	0.0214641	0.469417	0.00215769	25.23068	0.128805	8	37.45359	0.3341708	0.000320208	0.0262866	0.347084	3.62631	0.284969	0.297698	0.140475	0.276857	0.1652359	0.7795215
609	-3488.63	-3304.88	-183.745	7.255392	0.2286118	0.0100493	0.03771994	0.0111528	0.487549	0.011004	0.0168109	0.471439	0.00204447	23.98142	0.128805	7	37.3885	0.2780262	0.00126014	0.0517396	0.454161	3.49284	0.283294	0.295948	0.145529	0.27523	0.1665249	0.7734877
610	-3484.78	-3304.78	-180	7.255392	0.2414648	0.01098778	0.03657024	0.0116528	0.50941	0.0114975	0.0113675	0.453936	0.00213614	23.98142	0.1299547	8	38.24578	0.2780262	0.00173756	0.060599	0.483137	3.45453	0.285835	0.312639	0.138877	0.262649	0.1665249	0.7803918
611	-3484.16	-3306.07	-178.087	7.255392	0.1971994	0.01119079	0.02820469	0.0115903	0.506675	0.0114357	0.0113064	0.451498	0.00749452	24.50431	0.1380152	8	38.18036	0.2780262	0.000481581	0.0321756	0.376309	3.59103	0.265832	0.321705	0.142197	0.270265	0.1662199	0.830317
612	-3491.83	-3309.24	-182.595	7.568514	0.2032522	0.009063563	0.009532761	0.0104824	0.507545	0.0114554	0.0107359	0.452274	0.00750739	27.03456	0.1256868	7	39.20967	0.2802884	0.000593247	0.0356725	0.392092	3.57164	0.291601	0.322076	0.115746	0.270577	0.1352196	0.9295016
613	-3486.58	-3305.61	-180.961	7.322961	0.2076667	0.01195965	-0.001578621	0.0105351	0.510098	0.011513	0.00748332	0.454549	0.00582186	27.03456	0.1256868	7	38.15863	0.2802884	0.00068541	0.0383122	0.403369	3.55763	0.291601	0.322076	0.115746	0.270577	0.1241082	1.01272
614	-3486.06	-3306.29	-179.772	6.527381	0.1763441	0.0111491	-0.006166651	0.0101381	0.490874	0.0103268	0.0072013	0.474821	0.00663845	27.03456	0.1302749	7	40.09506	0.2802884	0.000210309	0.0213388	0.319178	3.65927	0.285069	0.328578	0.121836	0.264517	0.1241082	1.049688
615	-3484.93	-3305.21	-179.717	6.527381	0.1763441	0.01194425	0.07941447	0.0129087	0.501194	0.010345	0.0134642	0.455438	0.00665018	27.03456	0.1302749	7	38.88506	0.2802884	0.000210309	0.0213388	0.319178	3.65927	0.290385	0.308539	0.124108	0.276967	0.2096893	0.6212756
616	-3478.79	-3303.09	-175.699	6.527381	0.1851806	0.01097004	0.05801395	0.0145643	0.501328	0.0103478	0.0134678	0.45556	0.00473131	27.03456	0.1302749	9	38.69653	0.2802884	0.000305657	0.0256874	0.343889	3.63012	0.282723	0.302988	0.142305	0.271984	0.1882888	0.6918885
617	-3490.41	-3306.48	-183.931	6.527381	0.1545526	0.01078887	-0.06583707	0.0145699	0.501522	0.0103518	0.013473	0.455737	0.00434623	27.03456	0.1698544	7	38.75961	0.2672464	6.96396e-05	0.0123201	0.255512	3.7321	0.284424	0.304811	0.137146	0.27362	0.1040173	1.632943
618	-3484.78	-3306.32	-178.461	6.527381	0.1567096	0.01052097	0.03508142	0.0145699	0.501522	0.0103518	0.013473	0.455737	0.00434623	27.03456	0.1245727	9	41.86255	0.2672464	7.87653e-05	0.0130985	0.261958	3.72486	0.298494	0.298817	0.134449	0.26824	0.1596541	0.7802662
619	-3487.21	-3305	-182.211	6.527381	0.1651434	0.009971968	-0.03078385	0.0145405	0.500511	0.0103309	0.0154633	0.454817	0.00433746	34.61598	0.1731306	8	37.49951	0.2672464	0.000123595	0.0163873	0.286887	3.6966	0.298381	0.298704	0.134777	0.268138	0.1423468	1.21626
620	-3481.23	-3302.53	-178.706	6.527381	0.1930569	0.01139772	-0.05338707	0.0145708	0.501552	0.00827118	0.0154955	0.455764	0.00434649	27.69141	0.154698	9	38.5299	0.2672464	0.000414384	0.0298685	0.365295	3.60442	0.298309	0.298632	0.134744	0.268315	0.101311	1.526962
621	-3477.84	-3303.03	-174.81	6.527381	0.1930569	0.01185863	0.0003396228	0.0103987	0.505278	0.00833263	0.012462	0.45915	0.00437878	27.69141	0.1559637	9	37.37988	0.322219	0.000414384	0.0298685	0.365295	3.60442	0.285364	0.298201	0.147066	0.269369	0.1563033	0.9978272
622	-3477.72	-3302.29	-175.433	6.542946	0.2079882	0.01123738	0.01206779	0.010442	0.507381	0.00420507	0.0125138	0.461061	0.004397	29.28983	0.1442356	9	37.44504	0.3784793	0.00069249	0.0385072	0.404183	3.55662	0.3001	0.297649	0.133381	0.26887	0.1563033	0.9227925
623	-3480.74	-3305.74	-175.004	6.542946	0.1823938	0.01304008	-0.03034178	0.00773073	0.507041	0.00698405	0.0125054	0.460751	0.0049876	29.28983	0.172053	9	37.37201	0.3573365	0.000272726	0.0242757	0.336173	3.63928	0.288522	0.324746	0.128235	0.258497	0.1417112	1.21411
624	-3483.6	-3307.52	-176.081	6.542946	0.1918852	0.01494917	-0.04300976	0.00773073	0.507041	0.00698405	0.0125054	0.460751	0.0049876	29.28983	0.1915543	9	38.04083	0.4401572	0.000396671	0.0292291	0.362149	3.60823	0.281836	0.31722	0.127511	0.273432	0.1485445	1.289541
625	-3481.6	-3305.61	-175.988	6.542946	0.1918852	0.01138843	-0.06753185	0.00631802	0.53864	0.00923813	0.0126309	0.427875	0.00529843	29.28983	0.1751879	9	38.30283	0.3637815	0.000396671	0.0292291	0.362149	3.60823	0.292542	0.291285	0.132355	0.283819	0.1076561	1.627293
626	-3479.81	-3306.33	-173.478	6.3587	0.1660981	0.01207189	0.006890834	0.00627841	0.535263	0.00918021	0.0125517	0.425192	0.0115351	29.28983	0.1264783	9	37.63913	0.4354694	0.000129687	0.0167839	0.289678	3.69341	0.292542	0.291285	0.132355	0.283819	0.1333691	0.9483326
627	-3480.77	-3305.63	-175.137	5.735694	0.1660981	0.01350653	-0.01613786	0.00676708	0.504219	0.00476579	0.0135287	0.458286	0.0124329	29.28983	0.149507	8	37.24936	0.4033593	0.000129687	0.0167839	0.289678	3.69341	0.308889	0.307561	0.123505	0.260045	0.1333691	1.121001
628	-3485.57	-3308.67	-176.906	5.735694	0.1660981	0.01494507	-0.01613786	0.003928	0.50566	0.00477941	0.0135674	0.459596	0.0124685	29.591	0.149507	8	37.4292	0.4033593	0.000129687	0.0167839	0.289678	3.69341	0.303768	0.302462	0.121458	0.272311	0.1333691	1.121001
629	-3481.4	-3307.52	-173.876	6.055929	0.1779918	0.01407931	-0.02614767	0.00372656	0.479728	0.00701775	0.0128716	0.484827	0.0118291	30.03505	0.1761019	9	37.77624	0.3462066	0.000226132	0.022121	0.32384	3.65381	0.299726	0.298437	0.149065	0.252772	0.1499542	1.174371
630	-3482.01	-3309.59	-172.414	6.058201	0.177175	0.01342801	-0.02896244	0.00372656	0.479728	0.00701775	0.0128716	0.484827	0.0118291	24.01102	0.1761019	8	37.43628	0.3462066	0.000218182	0.0217316	0.321532	3.65652	0.290647	0.313402	0.147642	0.248309	0.1471394	1.196837
631	-3493.23	-3316.47	-176.754	6.058201	0.1686577	0.01046069	0.1282868	0.00566509	0.478795	0.0070041	0.0128465	0.483883	0.011806	23.99435	0.1258237	8	38.77241	0.3824383	0.000147144	0.0178708	0.297127	3.68485	0.274422	0.341758	0.143119	0.240701	0.2541104	0.4951534
632	-3477.63	-3305.74	-171.896	6.058201	0.2031346	0.01159853	-0.02430712	0.00983607	0.512102	0.00749134	0.0137402	0.444203	0.0126273	23.99435	0.1671435	8	38.01711	0.3824383	0.000590919	0.0356032	0.391789	3.57202	0.300944	0.310793	0.144776	0.243487	0.1428364	1.170175
633	-3482.42	-3307.79	-174.631	6.058201	0.1941652	0.0122797	-0.004187053	0.0124803	0.535791	0.00717761	0.0131648	0.419091	0.0122956	23.99435	0.1746455	8	40.76735	0.3254241	0.000431657	0.0304787	0.368259	3.60083	0.28947	0.315894	0.147152	0.247484	0.1704584	1.024563
634	-3481.25	-3307.68	-173.565	6.058201	0.1887824	0.009989665	0.0521951	0.0124939	0.536372	0.0071854	0.0131791	0.419546	0.0112237	23.99435	0.1527287	8	37.44962	0.3254241	0.000352408	0.027565	0.353753	3.61833	0.298808	0.326083	0.119643	0.255466	0.2049238	0.7452951
635	-3477.47	-3304.8	-172.662	6.058201	0.1775395	0.0130196	0.07141748	0.00757918	0.518236	0.00776578	0.0127334	0.442842	0.0108442	23.99435	0.1527287	8	37.50613	0.3925092	0.000221704	0.021905	0.322563	3.65531	0.280684	0.312734	0.128447	0.278135	0.2241462	0.6813799
636	-3478.32	-3304.78	-173.546	6.058201	0.191183	0.01373633	0.02356439	0.00757918	0.518236	0.00776578	0.0127334	0.442842	0.0108442	23.99435	0.2005818	8	39.64803	0.3925092	0.00038632	0.0288488	0.360257	3.61051	0.288704	0.32167	0.132117	0.257509	0.2241462	0.8948705
637	-3481.27	-3305.38	-175.892	6.318575	0.2068677	0.01193359	-0.04380282	0.0136394	0.504723	0.00788783	0.0129336	0.449802	0.0110146	26.18277	0.1754047	7	39.64803	0.3925092	0.000668036	0.0378291	0.401343	3.56016	0.320386	0.299706	0.137338	0.24257	0.1316019	1.332843
638	-3478.37	-3305.86	-172.512	6.406185	0.1767533	0.01282911	-0.04380282	0.0136877	0.506508	0.00791573	0.0129793	0.451393	0.00751676	25.3437	0.1754047	8	38.48435	0.3925092	0.000214159	0.0215318	0.320338	3.65792	0.321261	0.297795	0.137713	0.243232	0.1316019	1.332843
639	-3479.25	-3306.79	-172.46	6.406185	0.2238349	0.01420993	0.01517917	0.0102979	0.497271	0.00816479	0.0112009	0.46933	0.00373502	24.07319	0.1754047	9	40.97573	0.4560993	0.00110782	0.0485575	0.44297	3.50736	0.310404	0.287731	0.149618	0.252248	0.1905839	0.9203544
640	-3475.99	-3304.45	-171.538	6.406185	0.1927444	0.01190098	0.05594046	0.0103141	0.498053	0.00653897	0.0112185	0.470068	0.00380806	25.01557	0.1754047	9	38.05621	0.4560993	0.000409606	0.0296974	0.364458	3.60544	0.281284	0.299881	0.155936	0.262899	0.2313452	0.7581948
641	-3474.92	-3303.58	-171.344	6.406185	0.2151786	0.01298525	-0.05919714	0.0102893	0.496855	0.00652325	0.0111916	0.468937	0.00620345	25.01557	0.1646171	9	38.00512	0.4560993	0.000864448	0.0429652	0.4221	3.53407	0.295321	0.285331	0.139434	0.279914	0.10542	1.561536
642	-3478.19	-3306.79	-171.4	6.406185	0.1777395	0.01180729	-0.0252034	0.021633	0.406497	0.00550981	0.0130332	0.546102	0.00722425	25.01557	0.1479724	9	37.32217	0.4560993	0.000223654	0.0220004	0.323127	3.65465	0.276149	0.311461	0.150649	0.261742	0.122769	1.205291
643	-3478.63	-3306.82	-171.809	6.406185	0.2045748	0.01132138	-0.01775503	0.0201291	0.409392	0.00542744	0.0199976	0.537938	0.00711624	23.86457	0.1479724	9	38.7873	0.4560993	0.000619885	0.0364557	0.395492	3.56743	0.276149	0.311461	0.150649	0.261742	0.1302173	1.136349
644	-3481.66	-3309.07	-172.586	6.406185	0.2505491	0.01241802	0.06418694	0.0176664	0.408271	0.00541257	0.0199428	0.536464	0.0122432	23.56174	0.09607597	9	37.32044	0.4560993	0.00213745	0.0670868	0.502642	3.42813	0.276149	0.311461	0.150649	0.261742	0.1602629	0.5994897
645	-3480.62	-3306.65	-173.978	6.406185	0.1950466	0.013062	0.06727533	0.0160325	0.412557	0.0040195	0.0207321	0.542096	0.00456281	23.56174	0.09298758	9	38.97644	0.4560993	0.000445757	0.0309676	0.370607	3.59798	0.280211	0.309713	0.149803	0.260273	0.1602629	0.580219
646	-3480.86	-3305.69	-175.164	6.221907	0.1950466	0.01308729	0.1096647	0.0160302	0.412497	0.00416473	0.0207291	0.542017	0.00456214	26.92641	0.1099976	9	37.4682	0.4560993	0.000445757	0.0309676	0.370607	3.59798	0.302024	0.280953	0.135893	0.28113	0.2196623	0.5007578
647	-3485.67	-3306.88	-178.786	6.221907	0.1840844	0.01047786	-0.01465461	0.0160579	0.41321	0.00330322	0.0207649	0.542954	0.00370995	26.27741	0.1805152	8	38.90166	0.4369871	0.000292374	0.0251278	0.340863	3.63372	0.298089	0.27462	0.149823	0.277468	0.1658606	1.088355
648	-3483	-3305.28	-177.714	6.221907	0.1840844	0.01047786	-0.07150135	0.0134723	0.506716	0.00226265	0.0174214	0.455529	0.00459881	26.27741	0.1805152	8	37.75922	0.4369871	0.000292374	0.0251278	0.340863	3.63372	0.288354	0.278429	0.151901	0.281316	0.1090139	1.655892
649	-3479.91	-3304.53	-175.384	6.221907	0.1835536	0.01268273	-0.01971642	0.0135974	0.51142	0.00228366	0.0175831	0.450474	0.0046415	26.34424	0.1722921	8	37.7946	0.4369871	0.000286097	0.0248588	0.339393	3.63546	0.29202	0.280063	0.147862	0.280055	0.1525757	1.129224
650	-3481	-3304.74	-176.263	6.221907	0.2132777	0.01268273	0.00452958	0.0124475	0.546127	0.00243863	0.0187764	0.415254	0.00495649	23.67826	0.1722921	7	37.7264	0.4369871	0.000816407	0.0417693	0.417415	3.54	0.295264	0.283173	0.138398	0.283165	0.1768217	0.9743833
651	-3481.92	-3305.95	-175.974	6.221907	0.1894864	0.01268273	-0.02360312	0.0124479	0.546141	0.0024387	0.0187769	0.415266	0.00492975	23.67826	0.1646951	8	41.53913	0.4369871	0.000362121	0.0279389	0.355666	3.61603	0.308907	0.296257	0.144793	0.250043	0.141092	1.167289
652	-3482.16	-3306.48	-175.672	6.221907	0.1894864	0.01447056	0.008083847	0.0178068	0.546738	0.00244137	0.0123591	0.415719	0.00493514	23.67826	0.1330081	8	41.50719	0.4369871	0.000362121	0.0279389	0.355666	3.61603	0.309453	0.282867	0.138248	0.269431	0.141092	0.9427051
