Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2387	1	-3311.028	-3304.492	-6.536477	0.8367437	0.1829214	0.787091	0.28188	0.132595	0.144962	0.432301	0.16516	0.257525	0.338049	0.105642	0.0494717	0.0411916	0.000679786	0.475349	0.508964	0.2866944	0.008144865	0.00455868	0.534237	0.00744918	0.0122391	0.430302	0.0112141	0.003594265	0.000278751	0.0245402	0.33764	3.63754	0.277647	0.309054	0.112083	0.301216	0.01173913	0.3061781
2388	0	-3305.498	-3306.27	0.7715167	0.790456	0.2184296	0.159085	0.300382	0.00621111	0.0633422	0.0628014	0.230681	0.158085	0.0419187	0.0552574	0.0587164	0.0422678	0.234407	0.020898	0.602657	0.1203148	0.02114667	0.0209579	0.470467	0.0152181	0.00528614	0.482023	0.00604791	0.1177261	0.00095105	0.0450379	0.430028	3.52398	0.279535	0.318466	0.132547	0.269452	0.1388728	0.8477263
2389	1	-3305.091	-3302.584	-2.506994	0.3931449	0.2524951	0.645873	0.225299	0.130186	0.267514	0.0667534	0.0378709	0.162613	0.321753	0.155375	0.293307	0.0135699	0.198473	0.106237	0.0665188	0.1724264	-0.1233538	0.0116054	0.571891	0.00631388	0.00450064	0.399748	0.00594116	0.1585256	0.00223009	0.0684977	0.506718	3.42255	0.288839	0.298183	0.118677	0.294301	0.0351718	4.507179
2390	0	-3305.501	-3303.267	-2.234403	0.888749	0.2167269	0.212374	0.696956	0.0141537	0.0860484	0.0683293	0.117625	0.164014	0.056289	0.255384	0.00882561	0.0557335	0.148387	0.186336	0.449731	0.1154155	0.05044917	0.0200367	0.459224	0.00209239	0.0154506	0.497106	0.00608987	0.03999188	0.000904985	0.043948	0.425889	3.52926	0.289087	0.292564	0.146178	0.272171	0.09044105	0.4421873
2391	1	-3305.156	-3303.853	-1.303534	0.4362273	0.1762605	0.529903	0.265685	0.105481	0.169124	0.147284	0.0365727	0.219675	0.170664	0.102968	0.0986509	0.0237054	0.429122	0.17847	0.150768	0.154066	-0.006336119	0.0203115	0.591717	0.00262762	0.0107962	0.373804	0.00074288	0.0481364	0.000209529	0.0212995	0.318941	3.65955	0.268169	0.312186	0.139357	0.280289	0.04180028	1.151581
2392	0	-3306.542	-3300.967	-5.575713	0.5921239	0.1636783	0.373918	0.781027	0.0451816	0.158403	0.169993	0.322467	0.304336	0.182778	0.0475562	0.0572096	0.12639	0.208996	0.163906	0.0521819	0.2056948	-0.311021	0.019017	0.436698	0.000689509	0.00156399	0.538667	0.00336444	0.3143929	0.000114673	0.0157883	0.282591	3.70151	0.308926	0.293548	0.129449	0.268077	0.003371863	93.24012
2393	1	-3304.891	-3297.264	-7.626415	0.4396728	0.161702	0.512873	0.205673	0.0865966	0.345152	0.165999	0.0513435	0.186051	0.317783	0.985471	0.171915	0.109175	0.198552	0.168683	0.169072	0.2454788	0.1028987	0.0171313	0.501597	0.00110613	0.0169929	0.462818	0.000354556	0.0468463	0.000103426	0.0149985	0.276772	3.70813	0.284972	0.311328	0.121505	0.282195	0.149745	0.3128406
2394	0	-3308.075	-3301.055	-7.019556	0.8082683	0.1973885	0.232991	0.66588	0.342815	0.104626	0.11576	0.262482	0.168105	0.203403	0.162739	0.060551	0.00206173	0.0717851	0.54174	0.06895	0.2481834	-0.02619821	0.0233623	0.48171	0.00209904	0.00840385	0.480385	0.00403967	0.2047037	0.000484822	0.0322826	0.376808	3.59042	0.293305	0.291084	0.131127	0.284484	0.1785055	1.146764
2395	1	-3307.203	-3300.528	-6.675188	0.508281	0.1656257	0.499393	0.404072	0.151189	0.323823	0.163709	0.0327002	0.149158	0.37831	0.0831901	0.170605	0.414803	0.130215	0.355626	0.0203634	0.2815956	0.1460413	0.0157049	0.460521	0.00267113	0.00625887	0.511835	0.00300989	0.0257846	0.000126645	0.0165871	0.288298	3.69499	0.280034	0.306034	0.155948	0.257983	0.1718259	0.1500624
2396	0	-3307.071	-3306.14	-0.9315111	0.7218755	0.1783573	0.289918	0.376637	0.0141932	0.232436	0.0847707	0.3046	0.230066	0.0762282	0.0277809	0.0540927	0.13525	0.0478652	0.243639	0.103467	0.1270339	-0.1949067	0.0242217	0.589187	0.00222529	0.00497156	0.37281	0.00658473	0.2456932	0.000229758	0.0222964	0.32487	3.6526	0.281634	0.291858	0.14575	0.280758	0.05078651	4.837766
2397	1	-3306.889	-3302.76	-4.128189	0.41667	0.1807363	0.382094	0.193487	0.164651	0.403898	0.0958109	0.0577715	0.14746	0.342769	0.663311	0.124646	0.0106641	0.0336479	0.376081	0.0357065	0.1841959	-0.1448869	0.0203702	0.495799	0.00409999	0.018006	0.45428	0.00744492	0.1508812	0.000254424	0.0234535	0.33155	3.64474	0.307083	0.288071	0.139137	0.265709	0.005994347	25.17059
2398	0	-3306.157	-3300.846	-5.310434	0.506086	0.2088823	0.185568	0.415661	0.167833	0.248742	0.194679	0.484993	0.44976	0.187944	0.0850894	0.131556	0.0124441	0.120117	0.316276	0.0610842	0.2575932	-0.01472254	0.0155224	0.52879	0.0135516	0.0068392	0.431531	0.00376595	0.1067349	0.00071245	0.0390517	0.40644	3.5538	0.301808	0.305121	0.14222	0.250851	0.09201231	1.160006
2399	1	-3304.746	-3303.943	-0.8026224	0.8940801	0.2206529	0.413634	0.260606	0.0481179	0.212212	0.135611	0.126311	0.0921246	0.102877	0.0378032	0.0800844	0.0452226	0.247036	0.384252	0.2782	0.2040932	0.01712603	0.0106507	0.498218	0.00948109	0.0160291	0.453371	0.0122504	0.03451173	0.00101357	0.0464748	0.435387	3.51712	0.304572	0.309237	0.14251	0.24368	0.05163776	0.6683428
2400	0	-3308.913	-3299.402	-9.51051	0.3038299	0.2092822	0.321087	1.02762	0.0895434	0.422241	0.22555	0.646187	0.391775	0.160025	0.363331	0.149887	0.0380491	0.262425	0.330206	0.0883756	0.2618907	-0.04336466	0.0184342	0.445624	0.00231861	0.00160935	0.525645	0.00636914	0.04381886	0.000721504	0.0392962	0.407446	3.55254	0.300342	0.294364	0.147404	0.25789	0.0004541931	96.47627
2401	1	-3306.434	-3299.679	-6.754779	0.448139	0.1746543	0.355004	0.240806	0.115242	0.543007	0.187991	0.158681	0.322676	0.149093	0.714987	0.134513	0.19693	0.0692213	0.0805039	0.365368	0.2703861	0.05770814	0.0176834	0.47095	0.00854038	0.00597475	0.495212	0.00163886	0.01854005	0.000194954	0.0205507	0.314373	3.66488	0.283265	0.296208	0.145153	0.275374	0.07624819	0.243154
2402	0	-3304.744	-3296.409	-8.33501	0.3355797	0.1593096	0.1896	0.830384	0.0381481	0.275498	0.179451	0.481035	0.354774	0.0789972	0.387894	0.0763804	0.297648	0.288489	0.102714	0.522754	0.2201493	-0.03374534	0.0196995	0.519313	0.00245205	0.00188545	0.448885	0.00776433	0.05283173	9.09638e-05	0.0140709	0.269693	3.71615	0.288986	0.319494	0.134281	0.257239	0.01908639	2.768031
2403	1	-3301.067	-3294.033	-7.034095	0.3860416	0.1656176	0.593392	0.387262	0.220704	0.375924	0.239306	0.16685	0.171129	0.258399	0.492114	0.119352	0.0329034	0.122876	0.219359	0.182762	0.1574015	0.01179871	0.0142873	0.506633	0.00514215	0.00218837	0.468759	0.00299094	0.02424559	0.000126593	0.0165837	0.288275	3.69502	0.282573	0.293584	0.14736	0.276484	0.0360443	0.6726608
2404	0	-3299.361	-3298.986	-0.3753951	0.5811887	0.1641909	0.407778	0.52006	0.0455242	0.161386	0.131424	0.188542	0.145727	0.159775	0.150383	0.0579744	0.0774323	0.127893	0.266006	0.0507201	0.1672292	0.02247384	0.0092731	0.479507	0.00504264	0.0112653	0.483277	0.0116345	0.02961253	0.000117737	0.0159966	0.284096	3.69979	0.296335	0.300991	0.146642	0.256032	0.05208637	0.5685274
2405	1	-3320.808	-3300.38	-20.42773	0.2127679	0.19585	0.293112	0.255297	0.388423	1.64546	0.647726	0.094548	1.05783	1.07331	0.242251	0.319578	0.000860769	0.771633	0.198942	0.738156	0.4439984	-0.1835231	0.00697075	0.530798	0.0128672	0.00314386	0.444346	0.00187422	0.2054903	0.000458894	0.0314161	0.37274	3.59538	0.314785	0.293997	0.115322	0.275896	0.02196715	9.354437
2406	0	-3310.72	-3303.134	-7.58601	0.6886945	0.1786223	0.426378	0.658606	0.145474	0.133196	0.0778386	0.287182	0.235264	0.288884	0.0497968	0.295513	0.104906	0.0949974	0.313595	0.0362071	0.3386533	-0.1976162	0.0148194	0.477939	0.00559765	0.0149589	0.481697	0.00498827	0.2026304	0.000232414	0.0224239	0.325617	3.65173	0.270611	0.334061	0.143566	0.251762	0.005014203	40.41129
2407	1	-3314.406	-3298.949	-15.45723	0.3344409	0.1889613	0.376511	0.444877	0.220668	0.972825	0.631726	0.0237011	0.365056	0.633143	0.0903593	0.146986	0.324463	0.545143	0.190807	0.409735	0.2115296	-0.04321695	0.0100168	0.528235	0.0105807	0.00575503	0.442201	0.00321125	0.1156301	0.000354859	0.0276598	0.354239	3.61775	0.295248	0.302292	0.133248	0.269212	0.0724132	1.59681
2408	0	-3311.94	-3300.551	-11.38934	0.4167839	0.1897021	0.376493	0.803702	0.308932	0.285754	0.206687	0.826342	0.437561	0.620235	0.141109	0.272949	0.0782815	0.04394	0.0168624	0.148936	0.4139623	0.001263113	0.00855734	0.526927	0.00291593	0.0232819	0.434309	0.00400942	0.03038866	0.000365135	0.0280539	0.356251	3.61533	0.316028	0.296747	0.130274	0.25695	0.03165177	0.9600935
2409	1	-3315.869	-3302.839	-13.0301	0.2632874	0.1925585	0.753258	0.341417	0.2304	0.845374	0.495617	0.0924427	0.355088	0.430915	0.118031	0.273985	0.32131	0.27169	0.113245	0.335128	0.2491867	-0.1627011	0.0250573	0.436288	0.00465471	0.00772901	0.520719	0.00555135	0.1946092	0.000406781	0.0295958	0.363959	3.60604	0.305537	0.294974	0.127757	0.271733	0.03190807	6.099058
2410	0	-3304.204	-3303.268	-0.9363053	0.8158964	0.1681984	0.289553	0.645178	0.0739524	0.167122	0.0702321	0.210818	0.17331	0.0540694	0.0590073	0.151649	0.00582332	0.0620911	0.0944389	0.274391	0.1676076	-0.003650141	0.00969095	0.522478	0.00648376	0.0272618	0.427102	0.00698321	0.1178964	0.000143888	0.0176733	0.295794	3.68639	0.310569	0.275082	0.12508	0.289268	0.1142463	1.03195
2411	1	-3303.806	-3300.359	-3.446859	0.6902808	0.1950076	0.686687	0.183553	0.0731916	0.164175	0.0859633	0.0445207	0.114682	0.117576	0.163755	0.0836524	0.0206351	0.569041	0.1357	0.186175	0.1268605	-0.0190438	0.016292	0.518644	0.0024969	0.00435609	0.45634	0.00187051	0.120766	0.000445126	0.0309459	0.370503	3.59811	0.287339	0.274644	0.141685	0.296332	0.1017222	1.187214
2412	0	-3307.862	-3306.269	-1.593292	0.579956	0.207564	0.151521	0.413254	0.0367281	0.0959553	0.0917279	0.431534	0.279845	0.0743892	0.0464839	0.315809	0.0569156	0.0931931	0.433471	0.0324703	0.1474404	0.02196634	0.00826456	0.534854	0.0107736	0.028785	0.412923	0.00440029	0.07063864	0.000683161	0.03825	0.403109	3.55796	0.287419	0.319455	0.126536	0.26659	0.09260498	0.7627953
2413	1	-3298.615	-3298.811	0.1960561	0.6696847	0.2193083	0.366738	0.18834	0.0982016	0.182669	0.0421401	0.0140141	0.0855039	0.114262	0.159789	0.167942	4.17198e-05	0.181679	0.269563	0.238511	0.1728261	0.1149382	0.0124419	0.482171	0.0111818	0.0109141	0.480433	0.00285897	0.05804802	0.000975435	0.0456039	0.432152	3.52127	0.290369	0.30496	0.131762	0.272909	0.1729862	0.3355645
2414	0	-3303.837	-3299.026	-4.81103	0.7730052	0.1641703	0.296912	0.650275	0.0662377	0.115603	0.0513012	0.401572	0.257564	0.0976574	0.175533	0.436188	0.0415551	0.0881913	0.649195	0.00487596	0.2571404	0.01734214	0.00825977	0.527252	0.0090645	0.00782958	0.439896	0.00769821	0.00454717	0.000117612	0.0159882	0.284036	3.69986	0.287226	0.305318	0.138439	0.269017	0.02188931	0.2077347
2415	1	-3316.016	-3306.516	-9.500722	0.4673758	0.1982627	0.348291	0.275928	0.128585	0.430635	0.17646	0.216871	0.391564	0.773026	0.0521595	0.157268	0.10471	0.0541448	0.264315	0.460197	0.3001417	-0.2026777	0.0175899	0.510431	0.0053393	0.00856993	0.450064	0.00800622	0.238642	0.000500012	0.0327793	0.379109	3.58761	0.278442	0.317201	0.131354	0.273003	0.03596429	6.635525
2416	0	-3307.919	-3300.078	-7.841385	0.8752213	0.1662953	0.735945	1.1239	0.0127102	0.121539	0.0546207	0.18149	0.179778	0.086536	0.0169691	0.137453	0.0118079	0.0873433	0.69919	0.00120572	0.2481285	0.04021817	0.0113427	0.558181	0.00738328	0.0114867	0.404635	0.00697131	0.1201761	0.000130973	0.0168664	0.290254	3.69275	0.271969	0.315685	0.128966	0.283379	0.1603943	0.7492544
2417	1	-3302.233	-3296.579	-5.653463	0.4087557	0.1720418	0.506321	0.197964	0.193227	0.62971	0.179296	0.0416571	0.186125	0.224083	0.239275	0.117137	0.272729	0.287818	0.191694	0.0247499	0.1667112	0.08026464	0.0127405	0.513429	0.00528683	0.00889758	0.452707	0.00693849	0.0286412	0.000172882	0.0193605	0.306896	3.67357	0.30393	0.306787	0.124379	0.264903	0.1089058	0.2629905
2418	0	-3301.044	-3296.988	-4.055356	0.8026003	0.1705735	0.258619	0.588302	0.245482	0.157137	0.0836601	0.211145	0.222485	0.323002	0.0999804	0.0824483	0.0751403	0.0524516	0.250726	0.154823	0.2052736	0.1697793	0.0107188	0.580862	0.00486374	0.0104704	0.38788	0.00520549	0.03384897	0.00016133	0.0187068	0.302669	3.67846	0.303978	0.287819	0.127772	0.280431	0.2036283	0.1662292
2419	1	-3304.362	-3298.525	-5.837227	0.6545829	0.2342146	0.663618	0.314854	0.097082	0.545561	0.147827	0.10962	0.124876	0.204903	0.183303	0.0540109	0.0966666	0.056896	0.19018	0.0754151	0.18928	0.3766062	0.0142479	0.476757	0.00755951	0.00427269	0.487014	0.0101484	0.02097419	0.00145588	0.0555512	0.466994	3.476	0.301626	0.294069	0.135709	0.268596	0.3975804	0.05275459
2420	0	-3305.025	-3302.388	-2.637094	0.6337936	0.1959966	0.216221	0.347833	0.0579655	0.139329	0.12726	0.208178	0.185155	0.0625103	0.57974	0.274121	0.0227943	0.0519328	0.124842	0.0853485	0.1948782	-0.1934111	0.0149786	0.583851	0.0141089	0.0119536	0.37197	0.00313786	0.2375452	0.000461321	0.0314983	0.373129	3.59491	0.270698	0.336705	0.134908	0.257689	0.04413406	5.382355
2421	1	-3298.457	-3299.151	0.693615	0.7223608	0.2030443	0.494558	0.286066	0.0770355	0.239516	0.0570992	0.0379358	0.121031	0.117698	0.0979576	0.085564	0.0515039	0.390983	0.13169	0.0508502	0.1942172	0.02420379	0.0282285	0.468036	0.00340133	0.00423662	0.478106	0.0179913	0.02461295	0.000589134	0.03555	0.391556	3.5723	0.27767	0.308094	0.135676	0.278561	0.04881674	0.5041907
2422	0	-3305.476	-3298.213	-7.263359	0.3403242	0.217456	0.18712	0.517631	0.0554546	0.21858	0.157017	0.338461	0.359817	0.0882848	0.198775	0.330602	0.0939674	0.350582	0.0727885	0.515108	0.3304801	0.02199616	0.0121833	0.516753	0.0109151	0.00966532	0.449228	0.00125592	0.0376327	0.000924519	0.0444136	0.427665	3.527	0.283578	0.313712	0.142541	0.260169	0.05962886	0.6311156
2423	1	-3296.541	-3297.651	1.110633	0.7489425	0.1893077	0.454442	0.27642	0.0730658	0.151541	0.292792	0.174776	0.108301	0.11136	0.160467	0.064271	0.0335728	0.113217	0.187178	0.163979	0.1484538	0.01052521	0.0173743	0.480854	0.00738715	0.00264762	0.4912	0.000536994	0.002105126	0.000359636	0.0278437	0.355181	3.61662	0.294782	0.281401	0.147024	0.276793	0.01263034	0.1666722
2424	0	-3304.703	-3300.596	-4.107416	0.4931171	0.243022	0.117178	0.46034	0.0386026	0.123968	0.16866	0.289127	0.203055	0.215741	0.119408	0.197998	0.0435265	0.261083	0.213088	0.29552	0.1487628	-0.271103	0.0210895	0.525763	0.0144229	0.00228082	0.435699	0.000744567	0.2842011	0.00180234	0.0616989	0.486537	3.44996	0.290563	0.299624	0.142404	0.267408	0.01309819	21.69775
2425	1	-3302.338	-3302.271	-0.06727016	0.61977	0.193331	0.689736	0.279267	0.105097	0.166409	0.0712969	0.0300387	0.132593	0.153584	0.0629449	0.206803	0.01331	0.0558044	0.103699	0.0630799	0.1370445	-0.1291814	0.0155747	0.602452	0.00114866	0.0131591	0.365143	0.00252215	0.2061168	0.000418608	0.0300189	0.366029	3.60353	0.30216	0.302983	0.121639	0.273219	0.0769354	2.679089
2426	0	-3303.615	-3300.888	-2.726391	0.4484794	0.2050949	0.188473	0.486392	0.0483692	0.222764	0.127246	0.324198	0.192543	0.138982	0.0934131	0.164209	0.0124157	0.180581	0.0781723	0.139876	0.1592771	0.3660112	0.0219547	0.556672	0.0126487	0.0106602	0.397171	0.000892895	0.01819934	0.000630585	0.0367655	0.396824	3.56578	0.300206	0.290058	0.142616	0.267121	0.3842105	0.04736814
2427	1	-3301.608	-3298.046	-3.561584	0.6801956	0.194753	0.557578	0.298662	0.0946604	0.159262	0.164244	0.0195168	0.10438	0.156289	0.478389	0.0711482	0.0282186	0.0397556	0.264141	0.0422369	0.28971	-0.004838767	0.0214263	0.58758	0.00115548	0.00365496	0.376167	0.0100164	0.07197751	0.000441023	0.0308044	0.369825	3.59893	0.274366	0.301312	0.133435	0.290887	0.06713875	1.072071
2428	0	-3305.234	-3297.752	-7.482808	0.4719671	0.2010681	0.291932	0.520245	0.325416	0.21284	0.0848683	0.583397	0.288882	0.521341	0.12507	0.101634	0.484954	0.108805	0.311097	0.00671803	0.2522483	0.02518304	0.0132946	0.45233	0.00394006	0.014643	0.506259	0.009533	0.01324178	0.000551044	0.0343939	0.38644	3.57862	0.296958	0.29959	0.138916	0.264537	0.03842482	0.3446152
2429	1	-3305.61	-3300.713	-4.896176	0.7266623	0.166091	0.696381	0.257558	0.213163	0.227494	0.0511122	0.0626637	0.141279	0.178161	0.0467749	0.489776	0.00152725	0.249492	0.209774	0.209229	0.1608286	0.1949573	0.0231846	0.428936	0.000433132	0.00410708	0.52566	0.0176784	0.003632614	0.00012964	0.0167809	0.289658	3.69343	0.305191	0.280607	0.142959	0.271243	0.1985899	0.01829204
2430	0	-3304.259	-3299.686	-4.572606	0.5606198	0.219892	0.208692	0.324118	0.0298278	0.147053	0.0604743	0.224006	0.178802	0.0576702	0.209953	0.0780142	0.306984	0.146752	0.582228	0.0448849	0.1222506	-0.1110145	0.0197948	0.48612	0.00263695	0.0160496	0.469731	0.00566719	0.2329574	0.000991868	0.0459813	0.433559	3.51947	0.319688	0.286877	0.132464	0.260972	0.1219429	1.910381
2431	1	-3307.749	-3306.314	-1.435081	0.7694903	0.1765703	0.548851	0.304231	0.126177	0.543851	0.089911	0.0603653	0.279072	0.137457	0.0205884	0.134043	0.0613275	0.0707319	0.172487	0.0323891	0.1396502	0.1079327	0.015268	0.595528	0.00489011	0.0080733	0.364533	0.0117072	0.001061528	0.000212431	0.0214454	0.31982	3.65852	0.280306	0.290541	0.123453	0.3057	0.1089942	0.009739309
2432	0	-3311.576	-3301.692	-9.883437	0.3848895	0.1847977	0.305006	0.499454	0.0190348	0.187278	0.108509	0.506213	0.258058	0.162205	0.148268	0.302952	0.572777	0.323875	0.193761	0.433585	0.2091466	0.1872889	0.0172218	0.592657	0.0105863	0.0138569	0.364287	0.00139094	0.03757456	0.000300967	0.0254913	0.342833	3.63137	0.288686	0.301065	0.128619	0.28163	0.2248635	0.1670994
2433	1	-3301.371	-3296.874	-4.497138	0.4958797	0.1732955	0.873958	0.185519	0.119204	0.26753	0.0705423	0.0700009	0.149311	0.197803	0.196894	0.0758007	0.0887978	0.160276	0.319624	0.374479	0.2675399	0.03345544	0.00667203	0.456817	0.00297285	0.0162441	0.509373	0.00792102	0.008205125	0.000183226	0.0199273	0.310491	3.6694	0.297663	0.293943	0.139578	0.268816	0.04166057	0.1969518
2434	0	-3311.625	-3300.778	-10.8474	0.5091306	0.1693896	0.423118	0.338643	0.0808218	0.245345	0.22972	0.259009	0.241233	0.111829	0.00391601	0.249992	0.00675341	0.732148	0.933029	0.335677	0.3091371	0.1116624	0.0125727	0.469001	0.00858865	0.0124509	0.487964	0.00942261	0.08441355	0.000152448	0.0181879	0.299248	3.68241	0.283904	0.305255	0.142338	0.268504	0.1960759	0.4305146
2435	1	-3305.027	-3301.174	-3.852284	0.9277146	0.1957845	0.691187	0.400848	0.0258891	0.304302	0.216494	0.104917	0.107866	0.134551	0.186492	0.06117	0.091526	0.118327	0.558797	0.207817	0.191303	0.01886472	0.00709716	0.459577	0.00975643	0.0118553	0.505426	0.00628836	0.004642235	0.000457814	0.0313795	0.372567	3.5956	0.32193	0.283594	0.136347	0.258129	0.02350696	0.1974835
2436	0	-3311.406	-3302.683	-8.722897	0.2948944	0.2206011	0.257029	0.218441	0.120788	0.301588	0.270595	0.369768	0.310026	0.283277	0.188939	0.313173	0.0224529	0.295338	0.339559	0.570591	0.2532773	0.04417646	0.0163013	0.502828	0.0033543	0.00283927	0.466689	0.00798779	0.09787557	0.00101208	0.0464411	0.435263	3.51728	0.273019	0.297739	0.142193	0.287049	0.142052	0.6890121
2437	1	-3301.042	-3296.155	-4.886968	0.5064764	0.1662796	0.532717	0.232697	0.093534	0.679556	0.0673955	0.0201502	0.241203	0.37802	0.126524	0.153574	0.125622	0.184768	0.118933	0.21557	0.2479953	0.0593277	0.0123239	0.555714	0.00770709	0.0145	0.405173	0.00458162	0.02816293	0.00013087	0.0168598	0.290208	3.6928	0.294679	0.305293	0.138939	0.261088	0.08749063	0.3218965
2438	0	-3311.846	-3296.879	-14.96765	0.3286519	0.17124	0.448593	0.508588	0.134612	0.251277	0.198191	0.53647	0.619556	0.629397	0.109825	0.202437	1.22174	0.10274	0.631631	0.0403644	0.3369667	0.01854043	0.0134236	0.426032	0.00480374	0.00231131	0.541483	0.0119464	0.1103107	0.0001665	0.0190022	0.30459	3.67624	0.310402	0.295515	0.134907	0.259176	0.1288511	0.8561096
2439	1	-3300.083	-3295.408	-4.675827	0.553231	0.2099661	0.579198	0.236523	0.118682	0.407353	0.09633	0.0897282	0.267983	0.254619	0.0383154	0.162676	0.00390243	0.313889	0.242764	0.104772	0.1951431	0.1815613	0.0160426	0.531142	0.00377381	0.00285578	0.43595	0.0102366	0.0477538	0.000737174	0.0397155	0.409164	3.55038	0.301932	0.293181	0.143021	0.261866	0.2293151	0.2082453
2440	0	-3314.783	-3302.421	-12.36141	0.2858883	0.1628467	0.448732	0.334392	0.170408	0.191424	0.231844	0.809951	0.479696	0.38139	0.400769	0.256273	0.0108763	0.251445	0.414282	0.112599	0.3490343	-0.2773631	0.0138113	0.600891	0.00512882	0.0111397	0.355383	0.0136467	0.2961618	0.000109832	0.0154534	0.280146	3.70429	0.284897	0.307847	0.132488	0.274768	0.01879874	15.75435
2441	1	-3309.06	-3304.876	-4.184808	0.521057	0.2093863	0.545054	0.128426	0.123561	0.497261	0.200488	0.0829764	0.187669	0.213728	0.137153	0.162232	0.00870157	0.244681	0.19697	0.399582	0.2592609	0.01645905	0.0245742	0.464742	0.0122199	0.00119064	0.492769	0.00450352	0.01255308	0.000723873	0.0393599	0.407708	3.55221	0.269728	0.295052	0.160636	0.274584	0.02901213	0.4326839
2442	0	-3309.686	-3296.618	-13.06822	0.4650057	0.1943044	0.180602	0.864063	0.0576483	0.221228	0.212009	0.314168	0.224719	0.322455	0.57005	0.375119	0.111134	0.0793234	0.328251	0.00335214	0.5181296	-0.1096742	0.0119895	0.561899	0.0078194	0.00992673	0.403447	0.00491808	0.1434231	0.000433862	0.0305557	0.36863	3.60038	0.286665	0.304638	0.135857	0.27284	0.03374887	4.249715
2443	1	-3304.679	-3300.784	-3.895545	0.5260731	0.1876028	0.305229	0.188639	0.252891	0.274026	0.119145	0.0511342	0.151483	0.169474	0.182869	0.415182	0.0036225	0.128531	0.25044	0.12139	0.09934782	-0.07452046	0.0189021	0.544295	0.0120895	0.00198752	0.421477	0.00124883	0.08338815	0.000336561	0.0269436	0.350536	3.62218	0.312118	0.29544	0.120964	0.271477	0.008867695	9.403589
2444	0	-3305.595	-3299.185	-6.409977	0.3248747	0.2028252	0.216859	0.379832	0.0636519	0.219691	0.266889	0.584327	0.272262	0.173329	0.11658	0.0838942	0.149142	0.209203	0.202327	0.0420787	0.1769352	0.1810369	0.0131706	0.510999	0.00749663	0.00932504	0.456229	0.00277961	0.1294484	0.000584824	0.0354211	0.390991	3.573	0.297717	0.304551	0.134355	0.263377	0.3104854	0.4169228
