Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1918	0	-3322.23	-3305.24	-16.9861	0.09743883	0.1356644	0.476374	1.34808	0.695127	1.28321	1.4638	1.30207	0.311119	0.878991	0.923337	0.693813	1.01662	1.18171	0.554376	1.56393	0.02669501	0.02459031	0.00489937	0.582344	0.00593115	0.0068382	0.395245	0.00474157	6.280695e-05	2.00324e-05	0.00662438	0.198292	3.79506	0.302891	0.277827	0.138401	0.280882	0.02465312	0.002547627
1919	1	-3322.43	-3302.51	-19.916	0.1190721	0.159378	0.653924	0.643928	0.35725	0.620615	1.39026	0.700957	0.739517	0.732056	0.791461	1.23088	0.380235	1.66707	2.05814	0.383489	0.01715495	0.3517842	0.011281	0.516552	0.00379002	0.000581073	0.455523	0.0122731	0.008862804	9.13037e-05	0.014097	0.269896	3.71592	0.287038	0.302247	0.151239	0.259476	0.360647	0.02457473
1920	0	-3316.4	-3301.13	-15.2689	0.09735001	0.149435	0.381339	0.903756	0.875578	0.850017	1.2009	0.916711	1.17252	0.88038	0.715687	1.57161	0.501544	0.618341	0.907517	0.683301	0.04270072	0.02704579	0.00862187	0.408542	0.0046168	0.00760043	0.56407	0.00654872	0.02064071	5.12603e-05	0.0105776	0.240122	3.74925	0.290914	0.29651	0.140157	0.272419	0.0476865	0.4328419
1921	1	-3322.85	-3301.53	-21.3154	0.09876059	0.2130421	0.282048	0.728819	1.19108	0.794923	2.30012	0.601397	0.641253	0.891564	1.06993	0.903278	0.436225	1.19669	0.561897	0.285931	0.03886134	-0.1232039	0.0269638	0.38428	0.00358109	0.001232	0.580135	0.00380866	0.268025	0.000810586	0.041622	0.416832	3.54074	0.288068	0.287693	0.155626	0.268613	0.1448211	1.850731
1922	0	-3324.45	-3306.75	-17.7038	0.1144545	0.1382624	1.05966	0.903756	1.13887	0.780421	2.22174	1.30604	0.889451	0.926821	0.919098	0.878237	1.26435	1.36861	0.701453	0.557186	0.007691332	0.1131142	0.00867039	0.410842	0.00140615	0.0052513	0.567245	0.00658558	0.06654768	2.42632e-05	0.00728805	0.206206	3.78648	0.288721	0.309698	0.132899	0.268682	0.1796619	0.3704051
1923	1	-3323.04	-3303.06	-19.9835	0.08604827	0.1880014	0.259435	1.24194	1.10375	0.573341	1.35974	0.694408	0.633437	0.891564	1.51084	1.16525	0.489574	0.495321	0.962777	0.345391	0.03144043	-0.1022041	0.0255788	0.416827	0.00339715	0.000248331	0.550336	0.00361302	0.232104	0.000341857	0.0271529	0.351625	3.62088	0.281352	0.287115	0.141314	0.29022	0.1298999	1.786791
1924	0	-3323.07	-3299.74	-23.3298	0.09856028	0.1555566	0.627592	1.05195	0.598385	1.13194	1.69895	2.3214	0.99744	0.912431	0.57221	0.814736	0.450773	2.22611	0.701453	0.377183	0.1051583	0.1386021	0.00983771	0.428172	0.000902849	0.0128584	0.542915	0.0053142	0.1586574	7.37793e-05	0.0126792	0.258516	3.72873	0.289246	0.312921	0.145724	0.252108	0.2972595	0.5337335
1925	1	-3320.51	-3300.03	-20.4786	0.08979998	0.1797555	0.326289	1.23876	1.00469	1.17199	1.95222	0.305272	1.36723	1.09192	0.546105	1.01679	0.524329	0.804845	1.02559	0.379212	0.03144043	-0.1237067	0.0247578	0.535377	0.00107575	0.000187305	0.431575	0.00702717	0.2132283	0.000244029	0.0229731	0.328802	3.64798	0.291619	0.306847	0.135651	0.265884	0.08952166	2.381863
1926	0	-3313.94	-3294.65	-19.2869	0.1005218	0.1651457	0.458459	1.20539	0.294696	0.846247	1.14283	1.02929	0.778457	0.901071	0.497595	1.46337	0.409056	1.57481	0.862372	0.599385	0.03278477	0.0526332	0.0115748	0.526621	0.0016572	0.0072285	0.445386	0.00753231	0.1436889	0.000123609	0.0163883	0.286894	3.69659	0.294837	0.30021	0.128521	0.276431	0.1963221	0.7319038
1927	1	-3328.14	-3303.24	-24.8974	0.1177879	0.1773962	0.523951	1.70809	0.998573	0.75034	1.93146	0.571972	0.922278	0.931003	0.462761	0.698852	0.42909	2.09213	1.56165	0.445059	0.07197403	-0.4390836	0.0125985	0.436482	0.00034677	0.000206484	0.545502	0.00486513	0.5887112	0.000220314	0.0218368	0.322157	3.65579	0.30993	0.278466	0.13341	0.278193	0.1496276	3.934508
1928	0	-3320.33	-3301.74	-18.5886	0.1257145	0.1694489	0.53686	1.05924	0.731817	0.693511	1.77602	1.00041	0.329117	0.787652	0.521002	0.669851	0.367378	0.499428	0.669477	0.423014	0.01265179	0.04499004	0.0135325	0.525932	0.000990692	0.00721904	0.444803	0.00752246	0.1830054	0.000152884	0.0182138	0.299419	3.68221	0.28288	0.334321	0.118726	0.264073	0.2279954	0.8026713
1929	1	-3324.64	-3304.92	-19.7176	0.1366231	0.120789	0.698032	1.70019	0.941559	0.625953	1.11845	0.643324	0.532644	1.50075	0.33202	0.9386	0.327931	0.574505	1.47824	0.522312	0.02406711	-0.3370666	0.0125397	0.434444	0.000345151	6.66758e-05	0.542956	0.00964848	0.3535282	5.70423e-06	0.00354104	0.153271	3.84318	0.30425	0.299877	0.134532	0.261341	0.01646153	21.47603
1930	0	-3320.79	-3300.96	-19.8318	0.1336917	0.1591897	0.319514	0.876675	0.778429	0.512919	0.923891	0.307243	0.667063	0.739175	0.299054	1.88224	0.611568	1.15542	0.39109	0.660971	0.08819645	-0.003139033	0.00924978	0.540367	0.00697078	0.0100479	0.426157	0.00720712	0.03282244	9.03713e-05	0.0140253	0.269337	3.71655	0.275938	0.312181	0.140211	0.27167	0.02968341	1.10575
1931	1	-3318.15	-3303.29	-14.8598	0.1263319	0.1615687	0.403275	1.15597	0.761852	0.574386	1.20964	0.596514	0.612287	0.558408	0.972679	0.52316	0.570498	0.793382	0.913219	0.886578	0.004960247	-0.07922952	0.0126272	0.437474	8.0678e-05	1.06771e-05	0.546742	0.00306537	0.1491799	0.000102699	0.014946	0.276379	3.70857	0.32755	0.29813	0.121665	0.252655	0.06995039	2.132653
1932	0	-3317.72	-3301.46	-16.2607	0.1165674	0.137663	0.586219	0.961271	0.622188	0.556736	1.03741	0.55797	0.568161	1.1123	0.540433	1.80661	0.57536	1.2564	1.01974	0.724355	0.05323691	0.1257191	0.00871351	0.509038	0.00487842	0.0120395	0.461579	0.00375153	0.006498003	2.3229e-05	0.00713157	0.20438	3.78847	0.323234	0.282309	0.127329	0.267128	0.1322171	0.04914648
1933	1	-3324.74	-3306.48	-18.2641	0.1708799	0.1604342	0.509148	0.629874	1.26161	0.274029	1.93745	0.554375	0.891832	0.689352	0.482104	0.920118	0.483454	0.881831	0.470926	0.98234	0.08874138	-0.0003799539	0.0110311	0.499395	0.000311792	2.1032e-05	0.486722	0.00251913	0.0186322	9.66695e-05	0.0145031	0.273025	3.71237	0.277008	0.339811	0.127189	0.255992	0.01825225	1.020817
1934	0	-3316.67	-3301.26	-15.4159	0.1360169	0.1344572	0.912992	0.965219	1.27515	0.517384	0.888974	0.808566	0.582718	1.23347	0.574906	0.428509	0.754148	0.387911	1.80447	0.526373	0.001682868	-0.03535203	0.00705582	0.456765	0.00211649	0.00562278	0.525239	0.00320084	0.05096921	1.82797e-05	0.00632889	0.194615	3.79904	0.307917	0.287513	0.142119	0.262452	0.01561718	3.263663
1935	1	-3320.27	-3300.4	-19.8664	0.1082135	0.1768129	0.335404	0.60466	1.31121	0.539385	2.07944	0.412723	1.12793	1.03615	1.67822	0.495508	0.556764	0.842831	0.470926	0.980646	0.05004393	0.1705028	0.0122181	0.553132	0.000965636	7.15306e-05	0.419213	0.0143999	0.02989619	0.000214725	0.02156	0.320507	3.65772	0.291387	0.316382	0.139125	0.253106	0.200399	0.1491833
1936	0	-3318.35	-3300.04	-18.308	0.1425845	0.176301	0.658488	0.890488	0.457754	0.553353	1.3558	0.973982	0.475627	0.951857	0.372182	1.49875	0.981665	0.682994	1.13129	0.35814	0.005588208	-0.350748	0.00804487	0.508146	0.00251466	0.00728112	0.467661	0.00635331	0.3666251	0.000209907	0.0213186	0.319056	3.65942	0.318289	0.288895	0.129976	0.26284	0.01587708	23.09146
1937	1	-3323.09	-3301.78	-21.307	0.1043806	0.1752425	0.525704	0.816349	0.784147	0.576597	2.51489	0.808431	1.1213	1.60379	0.85105	0.471168	0.465145	1.66112	0.278884	0.382068	0.001973403	0.06335261	0.0161597	0.604327	0.000413025	9.5908e-05	0.370249	0.00875478	0.1525813	0.0002002	0.0208234	0.316048	3.66293	0.2964	0.292144	0.125476	0.28598	0.215934	0.7066112
1938	0	-3324.45	-3303.47	-20.9789	0.1547498	0.1347976	0.701073	0.685428	0.448168	0.379312	1.43168	1.67616	0.845081	1.25347	0.702343	2.10088	0.539646	0.650921	0.921066	0.700233	0.2050793	-0.03798906	0.0034828	0.528586	0.00396103	0.00702918	0.450332	0.00660887	0.04114266	1.87608e-05	0.00641136	0.195652	3.79792	0.294895	0.324109	0.116105	0.264891	0.003153605	13.04623
1939	1	-3322.02	-3305.31	-16.7014	0.1105199	0.1477561	0.733883	0.66247	1.41346	0.672924	0.955886	0.508182	0.908387	0.85459	1.07757	0.360133	0.461264	1.66112	0.545599	0.626637	0.03266993	-0.03748241	0.0143029	0.534888	0.000565973	8.73004e-05	0.440782	0.00937457	0.1110411	4.61436e-05	0.0100381	0.235048	3.75487	0.311941	0.284587	0.138564	0.264907	0.07355865	1.509558
1940	0	-3320.71	-3301.36	-19.3528	0.1523127	0.1342724	0.909159	0.644445	0.692483	0.503123	2.00182	2.27763	0.88229	1.2537	0.354788	1.46074	0.539646	1.03697	1.05985	0.629219	0.0138868	0.09459664	0.00380744	0.529445	0.00716176	0.00118122	0.451065	0.00733975	0.06118405	1.80226e-05	0.00628437	0.194053	3.79965	0.289187	0.317225	0.131302	0.262286	0.1557807	0.3927576
1941	1	-3325.22	-3307.56	-17.6532	0.1088482	0.1092114	1.18702	1.04797	2.00345	0.956022	0.829581	0.531674	0.663926	0.975804	1.45652	0.827174	0.465378	1.51398	0.478684	0.897832	0.01025439	-0.1355886	0.00417825	0.539567	0.000839011	3.8937e-05	0.444637	0.0107398	0.1692149	1.69272e-06	0.00193131	0.119336	3.87873	0.290526	0.305555	0.139754	0.264165	0.03362627	5.032223
1942	0	-3316.23	-3299.64	-16.5816	0.1343728	0.1357915	0.683154	0.928534	0.886936	0.774124	1.33988	1.08743	0.553066	0.630449	0.32738	2.15449	0.627128	0.37503	0.769758	0.563237	0.03576802	-0.02943733	0.00567291	0.528611	0.00367192	0.00547893	0.450354	0.00621172	0.02944572	2.02245e-05	0.00665596	0.198679	3.79464	0.291433	0.302693	0.136737	0.269137	8.394719e-06	3507.648
1943	1	-3329.27	-3308.93	-20.3463	0.1084876	0.1301945	1.50668	0.96811	0.773961	1.45943	1.86046	1.10596	0.782258	0.943494	0.553823	0.934127	1.31622	0.89188	0.358752	0.695934	0.08250741	-0.1994959	0.00513046	0.482536	0.00103022	7.94193e-05	0.49884	0.0123844	0.2897304	1.30511e-05	0.00535046	0.181649	3.81299	0.315067	0.313444	0.124578	0.246911	0.09023445	3.210862
1944	0	-3316.69	-3300.32	-16.365	0.1296624	0.1769404	0.496146	0.597226	1.51391	0.476375	0.884888	1.52776	0.586687	0.720139	0.61116	1.24108	0.888703	0.714382	0.403211	0.487442	0.05252963	-0.05605872	0.0114021	0.476441	0.00344366	0.00258739	0.504055	0.00207076	0.06376108	0.000215937	0.0216204	0.320868	3.6573	0.281877	0.305981	0.138698	0.273444	0.007702365	8.278118
1945	1	-3324.82	-3304.21	-20.61	0.1084876	0.1193419	1.1239	0.84208	0.960335	0.985037	1.46873	0.347658	1.04593	1.17165	0.474836	0.773376	1.02387	0.345991	0.292049	0.866508	0.07957459	-0.2964736	0.00534596	0.461221	0.000686361	4.88239e-05	0.519793	0.0129046	0.3100527	4.96429e-06	0.00330392	0.148954	3.84774	0.30211	0.302421	0.12691	0.268559	0.01357915	22.83299
1946	0	-3331.74	-3310.92	-20.8253	0.1296624	0.1261471	1.57911	0.765334	1.61473	0.948287	1.52858	1.84851	1.05331	0.588177	0.249338	1.73592	0.778312	1.05117	0.71168	0.608154	0.04069317	0.1939386	0.00898421	0.515374	0.00386838	0.00240239	0.468014	0.00135692	0.006951473	9.28e-06	0.00451383	0.169383	3.82609	0.300571	0.326897	0.126165	0.246367	0.20089	0.03460337
1947	1	-3327.46	-3305.71	-21.7518	0.1084876	0.1356202	0.810029	0.376062	0.891085	0.797806	2.09562	0.393317	0.558535	0.959535	0.621074	0.399902	0.840886	2.27139	0.435178	0.349392	0.05572647	0.01315399	0.00842038	0.527651	0.000391307	0.000344961	0.447032	0.0161601	0.1502604	1.99658e-05	0.0066134	0.198157	3.79521	0.290624	0.314788	0.127728	0.26686	0.1634144	0.9195053
1948	0	-3327.36	-3299.05	-28.3101	0.1003203	0.1511648	1.59328	0.947996	1.08225	0.969919	1.05282	3.13659	0.771894	0.206021	0.558182	0.925371	1.46346	0.540678	0.340707	0.773664	0.001980291	-0.3649189	0.00532601	0.440497	0.00364032	0.00487857	0.544654	0.00100379	0.6733747	5.69864e-05	0.0111501	0.245337	3.74346	0.304151	0.303803	0.138334	0.253712	0.3084558	2.183051
1949	1	-3318.79	-3302.87	-15.9173	0.1084876	0.1183564	0.994498	0.500008	0.463789	0.622693	1.70143	1.06881	0.608089	1.00756	0.426458	0.918208	0.757186	0.877689	0.460274	0.753062	0.03027361	0.04509397	0.00901918	0.485953	0.000588399	0.00090864	0.49391	0.00962102	0.04869242	4.50731e-06	0.00314852	0.146024	3.85082	0.293791	0.315213	0.131376	0.259621	0.09378639	0.5191843
1950	0	-3319.48	-3302.74	-16.7417	0.1003203	0.1298399	0.814055	0.967471	0.545227	1.22964	1.20506	1.6296	0.636315	0.279417	0.849127	0.427885	0.725653	0.427412	0.395461	0.524114	0.0121115	-0.04043378	0.0122117	0.436624	0.00360831	0.00483567	0.539865	0.00285567	0.05632762	1.26777e-05	0.00527357	0.180571	3.81414	0.300752	0.291944	0.128263	0.27904	0.01589384	3.543991
1951	1	-3316.09	-3296.64	-19.451	0.1203854	0.1526669	0.280546	1.13869	0.643878	0.584406	1.37333	0.506006	0.634957	0.706905	0.758538	1.28304	0.459429	0.57192	0.270109	1.01034	0.02361068	-0.2479134	0.0129734	0.480469	0.00161657	0.000696511	0.501864	0.00238046	0.3085147	6.23536e-05	0.0116609	0.249855	3.73842	0.306217	0.310232	0.125423	0.258128	0.06060126	5.090895
1952	0	-3325.38	-3309.16	-16.2153	0.1003203	0.1829353	0.779667	0.891348	0.55236	1.08911	0.672502	0.853481	0.755988	0.342297	0.817461	0.682912	1.40056	0.855078	0.26177	0.611889	0.05238714	-0.03082221	0.0115687	0.413632	0.00423773	0.0067676	0.553398	0.0103968	0.03655827	0.000278911	0.0245472	0.337678	3.6375	0.301098	0.296828	0.140799	0.261275	0.005736065	6.373406
1953	1	-3321.1	-3301.42	-19.6706	0.1203854	0.1410475	0.559522	0.792949	0.59844	0.700592	1.53311	0.588451	0.455521	0.93525	0.818688	0.656622	0.309707	1.76528	0.318203	1.09219	0.06687692	-0.1987399	0.0107892	0.563473	0.000718969	0.00149063	0.417372	0.00615618	0.225115	2.95629e-05	0.00804186	0.214685	3.77724	0.312091	0.300582	0.142009	0.245318	0.02637516	8.535114
1954	0	-3327.48	-3303.08	-24.3921	0.08659818	0.1560333	0.544421	0.901764	0.509429	1.15409	1.12618	1.57317	0.758998	0.328586	0.993211	1.53332	0.88272	2.4612	0.183224	2.83838	0.04327804	0.06432389	0.0128964	0.472275	0.00196056	0.00595172	0.493986	0.0129305	0.03635225	7.581e-05	0.0128516	0.25994	3.72713	0.282314	0.308773	0.146731	0.262182	0.1006761	0.3610811
1955	1	-3314	-3296.7	-17.2997	0.1250788	0.1575485	0.485961	0.679277	0.817799	0.665792	1.1428	0.613141	0.54445	0.846359	1.30336	1.63485	0.422318	1.59326	0.553781	0.330354	0.0147746	-0.04612084	0.0102036	0.525783	0.000795932	0.0049251	0.449218	0.00907411	0.1074683	8.25542e-05	0.0134082	0.264458	3.72205	0.298983	0.300073	0.139403	0.26154	0.06134749	1.751797
1956	0	-3337.59	-3313.91	-23.6777	0.0732477	0.1484155	0.707789	1.12994	0.62134	1.64114	1.32199	1.14655	1.23534	0.385079	0.802724	1.31596	1.68835	0.337149	0.554858	0.307663	0.04327804	0.5354483	0.00940883	0.533421	0.000955419	0.0177316	0.416931	0.0215522	0.04357363	4.81029e-05	0.0102481	0.237042	3.75266	0.277152	0.31122	0.10859	0.303038	0.5790219	0.07525386
1957	1	-3319.29	-3302.99	-16.2999	0.1367921	0.1279593	0.764682	0.618398	0.548918	0.595797	0.945475	1.48387	0.670138	0.751291	0.448097	0.867958	0.441594	0.493039	0.430414	0.443817	0.043027	-0.04431056	0.0107364	0.491644	0.00126406	0.00511781	0.482308	0.00893039	0.1037533	1.08398e-05	0.00487742	0.174867	3.82024	0.272701	0.306867	0.138912	0.281519	0.05944273	1.745433
1958	0	-3323.8	-3305.83	-17.9743	0.09610988	0.1405164	0.542965	1.52374	0.658622	0.700741	1.44017	1.18913	1.08153	0.425693	0.841527	0.996257	1.47092	1.59763	0.592881	1.03278	0.04327804	-0.07004097	0.00500253	0.54189	0.00284863	0.0100833	0.42355	0.0166255	0.1257962	2.84872e-05	0.00789474	0.213069	3.77901	0.28738	0.313505	0.11278	0.286335	0.05575519	2.256223
1959	1	-3317.1	-3297.23	-19.8707	0.1311795	0.1500624	0.416659	0.719111	0.990838	0.446354	1.66167	0.888738	0.837965	0.911667	0.647689	0.55458	0.310985	0.68294	0.376634	0.821168	0.04319609	-0.1709094	0.0107417	0.491889	0.00145978	0.0043847	0.482548	0.00897618	0.3191625	5.32826e-05	0.0107833	0.242015	3.74715	0.295388	0.316091	0.129422	0.259098	0.1482531	2.152822
1960	0	-3321.07	-3298.97	-22.0967	0.107457	0.1650057	0.462472	1.0719	0.502522	0.845317	2.03191	0.677419	0.719686	0.689862	0.823244	0.761152	1.08596	0.430548	0.509507	0.49043	0.1172343	0.4677357	0.00864866	0.523237	0.00265011	0.00547414	0.442616	0.0173739	0.05978052	0.000122735	0.0163306	0.286484	3.69706	0.288431	0.314652	0.137107	0.25981	0.5275162	0.1133245
1961	1	-3312.36	-3296.45	-15.9142	0.1311795	0.1730278	0.694817	0.598426	0.700524	0.531502	0.815534	0.47954	0.560154	0.716671	1.32649	1.26821	0.518634	1.01062	0.711315	0.321849	0.02142479	0.1277046	0.0102836	0.511578	0.00835912	0.00477174	0.461968	0.00303903	0.03346125	0.000180979	0.0198056	0.309725	3.67029	0.2983	0.287858	0.138829	0.275012	0.1611658	0.20762
1962	0	-3322.24	-3302.22	-20.0263	0.1100708	0.1447372	0.423507	1.26145	0.173194	0.756801	2.67363	1.07184	1.04436	0.942618	0.960527	0.446101	0.788214	0.518481	0.603708	0.808025	0.009978496	-0.1434656	0.00816641	0.455805	0.00321873	0.00419256	0.515535	0.0130822	0.1496663	3.79594e-05	0.00910821	0.225899	3.76495	0.325838	0.300094	0.126022	0.248045	0.006200685	24.13707
1963	1	-3326.08	-3300.51	-25.5661	0.1311795	0.1617255	0.993908	1.21541	1.18362	0.675457	1.19547	0.674083	0.590982	1.08777	0.441692	1.19894	0.518435	0.892627	0.694671	0.0643427	0.09530372	0.1119527	0.00494775	0.441952	0.00511307	0.00635526	0.539972	0.00166001	0.006687171	0.000103555	0.0150078	0.276842	3.70805	0.299134	0.325183	0.127587	0.248097	0.1186399	0.0563653
1964	0	-3316.9	-3297.21	-19.6844	0.1168833	0.1515069	0.452332	1.26451	0.391548	0.402738	1.76172	0.445226	0.783661	0.939305	0.427862	1.58443	0.630946	0.384795	0.915147	0.871135	0.09386634	0.09466584	0.00964289	0.566641	0.00186541	0.00274869	0.413568	0.00553416	0.002069473	5.81759e-05	0.0112654	0.246367	3.74231	0.270872	0.316574	0.129979	0.282575	0.09673531	0.02139315
1965	1	-3315.54	-3298.32	-17.2258	0.142107	0.1498409	0.486224	1.21541	0.765119	0.565394	1.0604	0.568928	0.609322	0.540506	1.58973	1.2013	0.306981	0.905123	1.16094	0.593651	0.02745855	0.03074168	0.00541614	0.497644	0.00174169	0.0069569	0.482249	0.00599191	0.08363785	5.25615e-05	0.0107104	0.241346	3.74789	0.318181	0.293645	0.132199	0.255975	0.1143795	0.7312309
1966	0	-3313.05	-3295.57	-17.4745	0.09311365	0.168436	0.272496	1.50164	0.488045	0.752342	1.43993	1.25041	0.710887	0.744589	0.547438	0.75597	2.01146	0.709289	1.24239	0.824961	0.002875271	0.07725175	0.00889525	0.517048	0.00441899	0.00253558	0.46198	0.0051226	0.005519855	0.000145566	0.0177753	0.296484	3.6856	0.29342	0.295043	0.141263	0.270274	0.0827716	0.06668778
1967	1	-3322.74	-3303.97	-18.7718	0.1258729	0.1512059	0.205577	1.30217	0.539046	0.957757	1.02738	1.04725	0.705446	0.772681	0.281673	1.20898	0.408855	0.767226	0.448847	1.22815	0.01454601	0.03907604	0.0094031	0.372994	0.00399456	0.0086415	0.599025	0.00594203	0.05103176	5.71283e-05	0.0111639	0.245461	3.74332	0.302679	0.303035	0.141976	0.252309	0.0901078	0.5663412
1968	0	-3314.72	-3295.87	-18.8433	0.09153781	0.1886964	0.408394	1.33862	0.496765	0.543573	1.88593	1.02298	0.81603	0.978696	0.716997	1.3851	0.792809	1.25838	0.754947	0.347736	0.006062317	-0.1232373	0.0150389	0.556769	0.00475847	0.00273037	0.418038	0.00266518	0.2385807	0.000351236	0.0275195	0.353519	3.61861	0.278183	0.3123	0.134344	0.275173	0.1153433	2.068439
1969	1	-3317.45	-3299.03	-18.427	0.1191852	0.1575696	0.408739	0.913318	1.50268	0.715576	1.256	0.897712	0.488032	1.08572	0.298755	0.973495	0.461015	0.893233	1.0925	0.772956	0.08910906	-0.1151509	0.00778484	0.47577	0.00116955	0.0110226	0.496674	0.00757932	0.1324058	8.26512e-05	0.013416	0.264521	3.72198	0.296234	0.295634	0.147703	0.260428	0.01725484	7.673546
1970	0	-3319.07	-3296.74	-22.3308	0.1039167	0.1565908	0.478487	1.69865	0.576227	0.69313	2.35006	0.578161	0.810781	2.02696	0.415504	0.560295	1.30314	0.601007	1.8511	0.459407	0.09221473	-0.02738287	0.00979082	0.567575	0.0056026	0.0103426	0.406173	0.00051668	0.1298008	7.824e-05	0.0130549	0.261604	3.72526	0.29942	0.311499	0.117885	0.271195	0.102418	1.267364
1971	1	-3321.9	-3302.61	-19.2954	0.1447297	0.141028	0.564639	1.00781	1.5401	0.630297	2.35211	0.505388	0.536517	1.65122	0.366018	0.268389	0.510875	0.975813	0.734356	1.02239	0.04229661	0.02731365	0.00750807	0.468618	0.000680729	0.00513365	0.50773	0.0103295	0.004553534	2.95229e-05	0.00803645	0.214626	3.77731	0.310747	0.300344	0.119768	0.269141	0.03186718	0.142891
1972	0	-3320.81	-3296.87	-23.9389	0.1039325	0.1524782	0.405673	1.5836	0.824115	0.69313	3.57735	1.15674	1.59891	1.2519	0.696683	0.820138	0.581321	1.85399	1.09953	0.570081	0.1590675	0.01813648	0.0113297	0.522388	0.00286606	0.0050219	0.458109	0.000286045	0.1265225	6.16586e-05	0.0115961	0.249288	3.73905	0.292744	0.309114	0.135536	0.262607	0.144659	0.874626
1973	1	-3315.24	-3296.51	-18.7334	0.1447297	0.1414544	0.358496	0.50435	1.41396	0.588114	1.96145	0.805886	0.450839	1.21284	0.549792	0.637955	0.464895	1.12751	0.4367	1.26427	0.04450374	-0.09091991	0.00818695	0.515789	0.00232458	0.00870327	0.46221	0.00278585	0.1269817	3.04088e-05	0.00815567	0.215923	3.77589	0.304896	0.304085	0.126636	0.264383	0.03606179	3.521226
1974	0	-3323.5	-3297.83	-25.6688	0.1039325	0.1794187	0.506096	1.75324	0.41368	0.846976	3.08155	1.10016	1.29983	1.52876	0.560019	0.698668	0.910665	0.755663	1.03521	0.197016	0.02232021	-0.5926656	0.0113601	0.57879	0.00252123	0.0031958	0.402991	0.00114251	0.612111	0.000240533	0.0228092	0.327857	3.64909	0.314801	0.294205	0.134796	0.256198	0.01944539	31.47846
1975	1	-3319.99	-3302.14	-17.8572	0.1279872	0.1711137	0.393941	1.24731	1.26183	0.615522	2.2112	1.1854	0.34707	1.1702	0.747762	0.77576	0.425576	0.687276	0.888394	0.882956	0.007389654	-0.1159548	0.00770858	0.496931	0.00291315	0.00895377	0.475514	0.00797953	0.1421423	0.00016551	0.018946	0.304226	3.67666	0.296828	0.310584	0.12891	0.263678	0.02618743	5.427881
1976	0	-3317.21	-3297.38	-19.834	0.1015926	0.1570644	0.358738	1.6702	0.684979	0.794983	1.90096	0.53988	1.18771	1.06579	0.508406	1.69129	0.52868	1.85859	0.843227	0.63931	0.06942335	0.009615461	0.0150846	0.528819	0.00228429	0.00701996	0.445224	0.00156804	0.05953827	8.03507e-05	0.0132289	0.263016	3.72367	0.300087	0.316148	0.123923	0.259842	0.06915373	0.8609553
1977	1	-3317.81	-3301.24	-16.5772	0.1056726	0.1571316	0.618832	0.662827	1.56591	0.615522	0.946428	0.856092	0.699665	0.76374	1.08212	1.30952	0.433951	1.14449	0.565658	0.534304	0.02201657	0.1789743	0.0092687	0.443605	0.00223187	0.00620501	0.528902	0.00978688	0.05525071	8.06539e-05	0.0132537	0.263216	3.72345	0.277066	0.323057	0.135031	0.264846	0.234225	0.2358873
1978	0	-3320.2	-3302.67	-17.5268	0.09935633	0.1453329	0.30877	1.1583	0.538957	0.507792	1.3325	0.493613	1.30344	0.639099	0.606005	0.821393	0.803371	1.4003	1.19084	1.18274	0.02361016	0.0344899	0.0113033	0.533633	0.000742199	0.00693603	0.445777	0.00160857	0.08220634	3.94757e-05	0.00928761	0.227707	3.76297	0.291966	0.310553	0.141689	0.255792	0.1166962	0.7044472
