Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
980	0	-3478.13	-3307.53	-170.599	5.435015	0.1899872	0.01383172	0.008321199	0.0135193	0.519141	0.00961335	0.00203362	0.442712	0.0129808	24.90051	0.1264308	7	39.50408	0.4930236	0.000369145	0.0282061	0.357024	3.6144	0.294332	0.298068	0.126877	0.280723	0.134752	0.938248
981	1	-3478.52	-3306.7	-171.822	5.921983	0.1812121	0.01452298	0.03276874	0.0167965	0.518847	0.00755981	0.00876469	0.446459	0.0015729	22.96863	0.1693334	8	38.8643	0.5757749	0.000259583	0.0236882	0.33288	3.64317	0.307046	0.296954	0.133503	0.262497	0.2021021	0.8378605
982	0	-3477.69	-3308.5	-169.187	5.435015	0.1656399	0.01383172	0.06120149	0.0169767	0.492849	0.00876288	0.00218582	0.475845	0.00338045	24.90051	0.1225167	8	37.74427	0.6038568	0.000126735	0.016593	0.28834	3.69494	0.272391	0.299897	0.136486	0.291226	0.1837182	0.666873
983	1	-3481.81	-3307.75	-174.069	5.921983	0.1878206	0.01126674	0.01198254	0.0165736	0.511962	0.00745948	0.0212428	0.440534	0.00222843	22.96863	0.2351199	8	38.61486	0.5757749	0.000339447	0.0270579	0.351131	3.62147	0.307046	0.296954	0.133503	0.262497	0.2471024	0.9515078
984	0	-3476.39	-3305.93	-170.463	5.32332	0.1813959	0.0131675	0.1104944	0.0165763	0.491815	0.0087445	0.00218124	0.474847	0.00583548	24.90051	0.1225167	8	39.01373	0.4186271	0.000261595	0.0237791	0.333393	3.64257	0.278404	0.306517	0.141762	0.273318	0.2330112	0.5257977
985	1	-3480.21	-3305.54	-174.669	5.921983	0.181511	0.01291345	0.01470352	0.0185955	0.494137	0.00526634	0.00885239	0.470768	0.00238136	22.96863	0.2323989	8	38.1612	0.5757749	0.000262862	0.0238361	0.333714	3.64219	0.308336	0.298202	0.129622	0.26384	0.2471024	0.9404963
986	0	-3473.38	-3304.74	-168.639	5.32332	0.1940246	0.0131564	0.03272332	0.0210372	0.48977	0.00870814	0.00217217	0.472873	0.00543954	25.91758	0.1828637	8	37.4241	0.4186271	0.000429437	0.0304009	0.367883	3.60129	0.278973	0.307143	0.142052	0.271833	0.2155871	0.8482129
987	1	-3479.14	-3306.51	-172.632	5.921983	0.207022	0.01502553	0.01470352	0.0146805	0.503355	0.00772431	0.00703563	0.464854	0.00235145	22.96863	0.2323989	8	38.43506	0.520869	0.000671365	0.0379222	0.401735	3.55967	0.288642	0.305993	0.133009	0.272355	0.2471024	0.9404963
988	0	-3475.62	-3306.02	-169.597	5.32332	0.1729927	0.01149987	0.04988716	0.0222899	0.518936	0.00709097	0.0024518	0.445469	0.00376191	25.19696	0.1228197	8	37.32586	0.4186271	0.000180686	0.0197897	0.309624	3.67041	0.278973	0.307143	0.142052	0.271833	0.1727068	0.7111454
989	1	-3479.88	-3306.48	-173.4	5.921983	0.196521	0.01488063	-0.06510903	0.013215	0.502891	0.00708437	0.00702915	0.464426	0.00535474	22.96863	0.2101173	8	39.80336	0.5296151	0.000470078	0.0317929	0.374517	3.59322	0.279065	0.312958	0.133085	0.274891	0.1450083	1.449002
990	0	-3479.78	-3305.65	-174.123	5.32332	0.1729927	0.01478258	0.04498123	0.0124095	0.496246	0.00681334	0.0023446	0.478589	0.00359742	30.23144	0.1228197	8	37.83222	0.4186271	0.000180686	0.0197897	0.309624	3.67041	0.288483	0.321743	0.133776	0.255997	0.1678009	0.7319369
991	1	-3481.13	-3308.37	-172.756	5.921983	0.191426	0.01453145	0.07393911	0.0132144	0.502869	0.00567478	0.0083268	0.464405	0.00551005	22.96863	0.1519	8	38.62218	0.5362224	0.00038988	0.0289802	0.360912	3.60972	0.29191	0.281335	0.139211	0.287544	0.2258391	0.6726028
992	0	-3478.53	-3305.49	-173.039	5.32332	0.1745241	0.01259646	0.052524	0.0141612	0.495321	0.00680063	0.00243041	0.477696	0.00359071	30.23144	0.1228197	8	37.63038	0.4404351	0.000193806	0.0204905	0.314002	3.66531	0.284853	0.323385	0.134459	0.257303	0.1753437	0.7004511
993	1	-3480.69	-3307.77	-172.923	5.921983	0.1695848	0.01279186	0.09712444	0.0132107	0.502727	0.00595466	0.00832446	0.464274	0.0055085	23.09838	0.1519	8	37.93161	0.5362224	0.000153886	0.018273	0.299812	3.68176	0.274706	0.323689	0.131007	0.270598	0.2490245	0.6099803
994	0	-3480.09	-3304.72	-175.368	5.32332	0.2020357	0.01323388	0.04686009	0.015356	0.451232	0.0073744	0.00414461	0.517999	0.00389366	30.23144	0.1228197	8	37.6237	0.4404351	0.00056947	0.0349581	0.38895	3.57552	0.293289	0.305511	0.138898	0.262302	0.1696798	0.7238322
995	1	-3481.24	-3306.56	-174.678	5.921983	0.170723	0.01279186	0.1197839	0.0165827	0.499778	0.00833666	0.00827562	0.461551	0.00547619	23.09838	0.1292406	7	38.73745	0.5362224	0.000162479	0.0187729	0.3031	3.67796	0.280349	0.321965	0.128529	0.269157	0.2490245	0.5189876
996	0	-3487.55	-3307.7	-179.856	5.32332	0.2020357	0.01387461	0.005697165	0.0176776	0.519451	0.0114521	0.00477121	0.442166	0.00448232	29.97927	0.09774914	8	40.2211	0.4404351	0.00056947	0.0349581	0.38895	3.57552	0.287381	0.314451	0.128191	0.269977	0.1034463	0.9449264
997	1	-3479.27	-3305.77	-173.501	5.921983	0.1861865	0.01279186	-0.03875272	0.0106246	0.509261	0.00817845	0.00811857	0.452792	0.0110253	23.09838	0.1767537	7	39.35	0.5362224	0.000318227	0.0262058	0.346656	3.62682	0.292494	0.295805	0.130883	0.280818	0.1380009	1.280815
998	0	-3487.01	-3308.81	-178.196	5.32332	0.1706747	0.01300594	0.001455832	0.0133987	0.634744	0.0097048	0.00361634	0.335139	0.00339737	29.97927	0.1145861	8	39.08563	0.4404351	0.000162107	0.0187516	0.302961	3.67813	0.299674	0.285125	0.133675	0.281526	0.1160419	0.9874543
999	1	-3478.08	-3306.56	-171.521	5.921983	0.1676837	0.01313229	0.006049886	0.0119921	0.574807	0.00836254	0.0091635	0.386455	0.00921974	23.09838	0.1432287	8	39.35	0.5362224	0.000140304	0.0174531	0.294299	3.68811	0.298053	0.301426	0.133371	0.26715	0.1492786	0.9594725
1000	0	-3485.65	-3307.99	-177.668	5.494205	0.1706747	0.01379118	0.01285092	0.014805	0.597101	0.0107234	0.0039959	0.370314	0.00306025	29.97927	0.1286547	8	38.6591	0.4404351	0.000162107	0.0187516	0.302961	3.67813	0.303387	0.288658	0.122942	0.285014	0.1415056	0.9091844
1001	1	-3479.09	-3308.45	-170.641	5.921983	0.1733402	0.01047986	0.03012448	0.0168102	0.570822	0.00353393	0.00775774	0.383775	0.0173003	23.09838	0.1432287	8	39.19977	0.5362224	0.000183603	0.0199477	0.310619	3.66925	0.292087	0.294192	0.130701	0.28302	0.1733532	0.8262248
1002	0	-3483.2	-3306.26	-176.936	5.494205	0.1484879	0.0129339	0.03756594	0.0148617	0.59939	0.00690458	0.00401121	0.371734	0.00309909	29.97927	0.1229909	8	38.07642	0.4420051	4.83219e-05	0.0102713	0.23726	3.75242	0.29976	0.285207	0.133428	0.281606	0.1605568	0.7660272
1003	1	-3484.29	-3311.4	-172.894	5.921983	0.155702	0.01176638	0.06888826	0.0100069	0.506659	0.0041421	0.00909282	0.449821	0.0202776	23.09838	0.2021327	8	37.21943	0.5362224	7.43941e-05	0.0127316	0.25895	3.72824	0.28879	0.290871	0.140513	0.279826	0.2710209	0.7458194
1004	0	-3480.07	-3306.98	-173.091	5.494205	0.1635968	0.01296439	-0.02392523	0.0201935	0.454224	0.00818503	0.00809063	0.505096	0.00421091	24.608	0.1811802	8	37.93771	0.4420051	0.000114191	0.0157553	0.282352	3.70178	0.290191	0.294869	0.129168	0.285773	0.1572549	1.152143
1005	1	-3485.46	-3311.18	-174.279	5.921983	0.1693063	0.01322498	0.03279171	0.0100069	0.506659	0.0041421	0.00909282	0.449821	0.0202776	23.09838	0.1907363	8	37.26324	0.5362224	0.000151837	0.0181517	0.299007	3.68269	0.295565	0.297694	0.120351	0.28639	0.223528	0.8532993
1006	0	-3482.4	-3308.32	-174.076	5.494205	0.1708822	0.01076927	0.0400204	0.0201935	0.454224	0.00818503	0.00809063	0.505096	0.00421091	24.608	0.1407172	8	38.8553	0.4420051	0.000163709	0.0188434	0.303559	3.67743	0.290167	0.294925	0.129158	0.28575	0.1807376	0.7785718
1007	1	-3485.62	-3310.47	-175.149	5.921983	0.1872116	0.01284364	0.03600771	0.0100323	0.507947	0.00415263	0.00911593	0.450965	0.0177867	23.09838	0.1540434	8	37.50497	0.6058344	0.000331422	0.0267389	0.349466	3.62346	0.291562	0.297606	0.154691	0.256141	0.1900511	0.8105367
1008	0	-3481.82	-3304.55	-177.272	5.494205	0.2104397	0.01186716	0.03347165	0.0159553	0.560392	0.00646715	0.0132316	0.399086	0.00486792	24.608	0.1052389	8	37.99141	0.4420051	0.000748165	0.0400069	0.410351	3.54889	0.290167	0.294925	0.129158	0.28575	0.1387105	0.7586942
1009	1	-3483.03	-3307.38	-175.648	5.921983	0.2019027	0.01198774	0.00361374	0.0126576	0.506062	0.0038329	0.0104362	0.449291	0.0177207	23.93062	0.1601722	8	38.10896	0.6058344	0.000566911	0.0348803	0.388606	3.57595	0.295859	0.301993	0.142232	0.259916	0.1637859	0.9779362
1010	0	-3485.62	-3309.72	-175.904	5.494205	0.2523758	0.01243718	0.09118303	0.0115015	0.563859	0.00650716	0.011679	0.401556	0.00489803	24.608	0.111827	7	38.78513	0.4420051	0.00222434	0.068411	0.506469	3.4229	0.277877	0.324788	0.123687	0.273647	0.20301	0.5508446
1011	1	-3491.5	-3308.51	-182.994	5.921983	0.2067071	0.01207789	6.397787e-05	0.0126576	0.506062	0.0038329	0.0104362	0.449291	0.0177207	23.93062	0.1601722	7	38.2486	0.756911	0.00066458	0.0377322	0.400935	3.56067	0.286181	0.318062	0.137729	0.258028	0.1602362	0.9996007
1012	0	-3485.77	-3310.87	-174.897	5.494205	0.2523758	0.01069908	0.00845781	0.0139419	0.475252	0.00788787	0.0102217	0.486759	0.00593731	24.608	0.2029953	7	37.42842	0.4420051	0.00222434	0.068411	0.506469	3.4229	0.294314	0.312414	0.130215	0.263056	0.2114531	0.9600015
1013	1	-3494.24	-3309.15	-185.093	5.921983	0.170169	0.01304793	6.397787e-05	0.0126499	0.506364	0.00383056	0.0104298	0.449016	0.0177099	23.93062	0.1601722	7	40.54524	0.756911	0.000158253	0.0185287	0.301501	3.67981	0.306342	0.286744	0.130708	0.276206	0.1602362	0.9996007
1014	0	-3483.92	-3305.52	-178.4	5.494205	0.2416462	0.01332968	-0.0287405	0.0139384	0.475135	0.0081338	0.0102192	0.486638	0.00593584	24.608	0.2029953	6	37.4308	0.4420051	0.00174502	0.0607268	0.483534	3.45399	0.289834	0.303323	0.128233	0.27861	0.1742548	1.164934
1015	1	-3493.18	-3309.95	-183.235	5.921983	0.1852831	0.01319048	-0.08203477	0.0141765	0.446368	0.00485943	0.0115422	0.503207	0.0198472	23.93062	0.2263752	7	39.50915	0.756911	0.00030692	0.02574	0.344172	3.62978	0.301552	0.28226	0.144303	0.271886	0.1443404	1.568342
1016	0	-3481.14	-3305.68	-175.463	5.494205	0.1974174	0.01427021	0.06712924	0.0139384	0.475135	0.0081338	0.0102192	0.486638	0.00593584	24.608	0.1071255	7	37.57456	0.4420051	0.000485318	0.032299	0.376884	3.59033	0.292748	0.306373	0.119468	0.281411	0.1742548	0.6147638
1017	1	-3489.32	-3310.18	-179.142	5.921983	0.2250727	0.01319048	-0.05054548	0.0141765	0.446368	0.00485943	0.0115422	0.503207	0.0198472	23.47678	0.1948859	8	38.70042	0.756911	0.00114603	0.0493759	0.445892	3.50359	0.307663	0.28798	0.147227	0.25713	0.1443404	1.350182
1018	0	-3478.68	-3305.62	-173.061	5.494205	0.1892946	0.01491011	0.07457557	0.0139355	0.475033	0.00813205	0.010217	0.486534	0.00614907	24.608	0.1451733	7	37.3766	0.4420051	0.000359456	0.0278368	0.355145	3.61666	0.282659	0.295814	0.149813	0.271713	0.2197489	0.6606328
1019	1	-3491.95	-3311.95	-180.003	5.921983	0.1935424	0.0141455	-0.07811909	0.0133628	0.447314	0.00737023	0.0115667	0.504273	0.0161139	23.47678	0.1980686	8	39.78618	0.756911	0.000421888	0.0301351	0.366595	3.60285	0.295394	0.279585	0.138493	0.286529	0.1199495	1.651267
1020	0	-3480.82	-3304.97	-175.849	5.494205	0.1904401	0.01426547	0.1033565	0.0139318	0.474908	0.00839138	0.0102143	0.486407	0.00614746	24.608	0.141212	7	39.79333	0.3870429	0.000375584	0.0284488	0.35825	3.61293	0.282659	0.295814	0.149813	0.271713	0.2445685	0.5773924
1021	1	-3485.02	-3308.53	-176.493	5.921983	0.1935424	0.01375564	0.04414697	0.0112688	0.517858	0.00337108	0.0124364	0.444666	0.0104001	23.78118	0.1319803	8	38.33586	0.756911	0.000421888	0.0301351	0.366595	3.60285	0.299445	0.316892	0.130277	0.253385	0.1761273	0.7493463
1022	0	-3480.75	-3304.35	-176.397	5.494205	0.1804818	0.0118479	-0.02077537	0.0118333	0.498832	0.0080331	0.00977821	0.465638	0.00588498	24.608	0.2271551	7	40.85634	0.3870429	0.000251696	0.0233284	0.330838	3.64558	0.296706	0.299855	0.15143	0.252009	0.2063797	1.100666
1023	1	-3484.46	-3308.46	-175.999	5.921983	0.1907	0.01222086	-0.01226044	0.0117948	0.542034	0.00352845	0.0074714	0.424286	0.0108856	23.69185	0.1376329	8	37.64694	0.756911	0.000379316	0.0285885	0.358953	3.61208	0.299445	0.316892	0.130277	0.253385	0.1253725	1.097792
1024	0	-3482.2	-3306.35	-175.842	5.494205	0.2119782	0.010957	-0.03303243	0.013912	0.49329	0.00811312	0.0184	0.460465	0.0058196	24.22195	0.2271551	7	40.57325	0.3870429	0.000784647	0.0409589	0.414191	3.54407	0.27941	0.317643	0.135988	0.266958	0.1941227	1.170163
1025	1	-3480.06	-3311.06	-169.006	5.963564	0.1907	0.01152458	-0.001525734	0.0117778	0.541253	0.00302703	0.00377443	0.423674	0.0164937	23.69185	0.2009899	8	37.45402	0.4910667	0.000379316	0.0285885	0.358953	3.61208	0.309982	0.292856	0.134861	0.262301	0.1994641	1.007649
1026	0	-3483.02	-3307.04	-175.988	5.494205	0.1867859	0.01231347	-0.0164507	0.0177394	0.491375	0.00808163	0.0183286	0.458678	0.00579701	24.22195	0.1343687	7	39.45311	0.3870429	0.000325896	0.026517	0.348301	3.62486	0.269399	0.289709	0.14554	0.295353	0.117918	1.13951
1027	1	-3478.04	-3309.01	-169.029	5.963564	0.1973601	0.01432467	0.003605097	0.0117986	0.542208	0.0033541	0.0016937	0.424422	0.0165228	23.69185	0.1957324	8	37.31055	0.4910667	0.000484334	0.0322665	0.376733	3.59052	0.296426	0.305933	0.128964	0.268678	0.1993375	0.9819146
1028	0	-3486.08	-3307.42	-178.654	5.494205	0.1925575	0.01129434	-0.006325473	0.0164229	0.532669	0.00748189	0.0134194	0.42464	0.00536682	24.22195	0.1187069	6	37.50953	0.3870429	0.000406766	0.0295953	0.363956	3.60604	0.284923	0.306404	0.157711	0.250963	0.1123814	1.056286
1029	1	-3479.36	-3310.75	-168.611	5.963564	0.2177086	0.01542252	-0.02293249	0.0150109	0.541864	0.00247225	0.00169262	0.424153	0.0148069	23.69185	0.22227	8	37.35848	0.4910667	0.000931353	0.0445753	0.428279	3.52621	0.284136	0.304965	0.128556	0.282343	0.1993375	1.115044
1030	0	-3489.85	-3305.46	-184.396	5.494205	0.2036253	0.01038757	-0.05860796	0.0150329	0.533422	0.00749247	0.0134384	0.42524	0.0053744	24.64691	0.1533178	6	40.61895	0.345671	0.000600678	0.0358928	0.393053	3.57045	0.296374	0.306472	0.136104	0.26105	0.09470985	1.618816
1031	1	-3481.85	-3307.52	-174.33	5.963564	0.216221	0.01258263	-0.01626936	0.0150069	0.541719	0.00273903	0.00169217	0.42404	0.0148029	23.69185	0.22227	6	37.68937	0.4910667	0.0008916	0.043626	0.424654	3.53083	0.284136	0.304965	0.128556	0.282343	0.2060006	1.078977
1032	0	-3487.58	-3308.36	-179.219	6.25239	0.1924458	0.01050941	-0.009496543	0.0207749	0.530711	0.0138386	0.0185713	0.408677	0.00742722	24.64691	0.1318508	7	39.28856	0.345671	0.000405075	0.0295343	0.363656	3.6064	0.299267	0.299449	0.13752	0.263765	0.1223543	1.077615
1033	1	-3476.26	-3307.6	-168.655	5.661988	0.2078737	0.01272008	-0.05483947	0.0150263	0.542421	0.00144809	0.00169436	0.424589	0.0148221	23.69185	0.22227	7	37.5787	0.4910667	0.000689964	0.0384378	0.403893	3.55698	0.283023	0.303771	0.131967	0.281238	0.1674305	1.327536
1034	0	-3492.4	-3308.28	-184.115	5.428194	0.1867852	0.01228585	-0.004350888	0.0132732	0.534777	0.0139446	0.0187136	0.411808	0.00748412	24.64691	0.2156129	6	40.89576	0.345671	0.000325886	0.0265166	0.348299	3.62486	0.289651	0.289827	0.133101	0.287421	0.211262	1.020595
1035	1	-3479.5	-3307.6	-171.901	5.661988	0.1938214	0.01354247	-0.05162065	0.0179449	0.550591	0.00183231	0.00167184	0.418946	0.00901411	23.69185	0.1380744	8	38.74719	0.4910667	0.000426244	0.0302888	0.367341	3.60194	0.27541	0.30591	0.128418	0.290263	0.08645378	1.59709
1036	0	-3496.31	-3311.85	-184.458	5.428194	0.1871012	0.01341218	0.06954451	0.0120208	0.534679	0.013942	0.0209722	0.411732	0.00665381	24.64691	0.1417175	6	42.62631	0.2776218	0.000329983	0.0266813	0.349164	3.62382	0.286588	0.286762	0.14227	0.284381	0.211262	0.6708139
1037	1	-3477.88	-3307.26	-170.619	5.661988	0.2130568	0.0130115	0.06463878	0.0201171	0.548684	0.00181681	0.00150234	0.417495	0.0103849	23.69185	0.1131055	7	37.87276	0.437949	0.000810946	0.0416311	0.416868	3.54069	0.27541	0.30591	0.128418	0.290263	0.1777443	0.6363384
1038	0	-3495.18	-3311.09	-184.095	5.428194	0.2106399	0.01123381	-0.07331981	0.0101909	0.453284	0.0106274	0.0177796	0.502478	0.00564088	24.64691	0.2193456	6	42.13249	0.2776218	0.000752843	0.0401303	0.410852	3.54826	0.29205	0.292227	0.144981	0.270742	0.1460258	1.502102
1039	1	-3478.23	-3306.49	-171.743	5.661988	0.1937071	0.0130115	-0.01563027	0.0201171	0.548684	0.00181681	0.00150234	0.417495	0.0103849	23.69185	0.144488	6	37.33977	0.3546955	0.000424455	0.0302258	0.367035	3.60231	0.297771	0.310492	0.124723	0.267014	0.1288577	1.121299
1040	0	-3490.87	-3307.16	-183.713	5.428194	0.1676554	0.01200964	-0.08238215	0.00955482	0.453575	0.0106343	0.017791	0.5028	0.00564451	24.64691	0.2193456	6	41.91077	0.3906518	0.000140109	0.0174411	0.294216	3.6882	0.289184	0.29341	0.145568	0.271838	0.1369635	1.60149
1041	1	-3482.12	-3311.22	-170.898	5.661988	0.1970754	0.01430206	0.004778896	0.0266398	0.437977	0.00224332	0.00185502	0.515502	0.0157831	23.69185	0.144488	7	37.47991	0.3546955	0.000479464	0.0321055	0.375982	3.59143	0.295075	0.307681	0.123593	0.273651	0.1492669	0.9679842
1042	0	-3489.6	-3304.57	-185.038	5.428194	0.1742514	0.01200964	0.02279093	0.00847703	0.515212	0.00943471	0.0157842	0.446084	0.00500781	24.64691	0.1592254	5	41.9681	0.3906518	0.000191419	0.0203649	0.313224	3.66622	0.30588	0.289498	0.139735	0.264888	0.1820163	0.8747863
1043	1	-3486.27	-3309.9	-176.379	5.661988	0.1970754	0.01430206	0.003963515	0.0267975	0.440568	0.00225659	0.001866	0.518553	0.00995874	23.69185	0.1951594	7	39.21997	0.3204663	0.000479464	0.0321055	0.375982	3.59143	0.28433	0.296476	0.155509	0.263685	0.1991229	0.9800951
1044	0	-3488.56	-3305.32	-183.241	5.428194	0.2051254	0.01396919	0.02015919	0.00847383	0.515017	0.00943114	0.0157782	0.445916	0.00538358	24.64691	0.1520244	5	43.87834	0.3906518	0.000631215	0.0367837	0.396902	3.56568	0.301273	0.298493	0.139335	0.260898	0.1721836	0.8829204
1045	1	-3488.12	-3310.04	-178.078	5.661988	0.1834861	0.01262095	-0.06453201	0.0254797	0.463276	0.00573502	0.00177423	0.493053	0.0106819	23.69185	0.1816626	7	41.37256	0.3204663	0.000285306	0.0248247	0.339206	3.63568	0.285241	0.29037	0.159858	0.264531	0.1171305	1.550941
1046	0	-3488.77	-3306.36	-182.412	5.428194	0.1820265	0.01396919	0.07554096	0.00801602	0.487193	0.00892161	0.0149258	0.475851	0.00509273	24.64691	0.1327248	6	43.0562	0.3725705	0.00026859	0.0240924	0.335151	3.64049	0.308949	0.304476	0.142885	0.243691	0.2082657	0.6372857
1047	1	-3490	-3312.17	-177.836	6.159393	0.1834861	0.01428241	-0.1147975	0.0248083	0.479919	0.00626331	0.0021288	0.48006	0.00682007	23.69185	0.2304396	8	43.58507	0.4690853	0.000285306	0.0248247	0.339206	3.63568	0.309455	0.280979	0.15359	0.255975	0.1156421	1.992696
1048	0	-3493.84	-3312.09	-181.742	6.277751	0.2197718	0.01432138	0.03779281	0.00962948	0.444984	0.0151647	0.0136327	0.511937	0.00465151	24.04281	0.1327248	6	42.02478	0.3027379	0.000988468	0.0459035	0.433269	3.51984	0.285113	0.333993	0.12537	0.255524	0.1705176	0.7783642
1049	1	-3488.65	-3310.53	-178.123	6.159393	0.1850332	0.01160153	-0.02230077	0.0182551	0.483144	0.0063054	0.00214311	0.483286	0.0068659	23.69185	0.1379429	8	43.73902	0.4110287	0.000303845	0.0256118	0.343483	3.6306	0.308381	0.280003	0.153057	0.258558	0.1156421	1.192843
1050	0	-3491.67	-3308.49	-183.183	6.178475	0.1854064	0.01302979	0.06069977	0.0110698	0.448516	0.0065193	0.0137409	0.516001	0.00415327	24.04281	0.1098178	6	43.08772	0.3027379	0.000308446	0.0258034	0.344511	3.62938	0.285113	0.333993	0.12537	0.255524	0.1705176	0.6440263
1051	1	-3488.18	-3308.57	-179.602	6.159393	0.2222106	0.01241297	-0.04529935	0.0182649	0.483404	0.00630879	0.0016072	0.483546	0.00686959	23.69185	0.1678393	8	41.47836	0.4110287	0.001059	0.0474906	0.439112	3.51234	0.297708	0.280776	0.14776	0.273756	0.1225399	1.36967
1052	0	-3491.75	-3308.16	-183.594	6.178475	0.2016228	0.01357386	0.1048965	0.0106644	0.503126	0.0057636	0.0187438	0.456187	0.00551505	24.04281	0.09877752	5	42.56964	0.3027379	0.000561555	0.0347169	0.38788	3.57684	0.285113	0.333993	0.12537	0.255524	0.203674	0.4849784
1053	1	-3488.22	-3307.49	-180.731	6.159393	0.2222106	0.0125114	-0.05453042	0.018143	0.480177	0.00626667	0.00231666	0.480317	0.0127797	23.69185	0.1678393	8	42.5338	0.4110287	0.001059	0.0474906	0.439112	3.51234	0.287356	0.284601	0.149773	0.278269	0.1133088	1.481255
1054	0	-3485.92	-3307.14	-178.782	5.704549	0.1664609	0.01357386	0.0135063	0.0117452	0.554114	0.00634769	0.0206433	0.403261	0.00388927	24.04281	0.1158967	5	41.8703	0.3691171	0.00013206	0.0169358	0.290737	3.69219	0.273438	0.320316	0.137134	0.269112	0.129403	0.8956261
1055	1	-3490.47	-3309.67	-180.8	6.159393	0.2199075	0.01251495	-0.04167352	0.0164643	0.528089	0.00587006	0.00210231	0.435877	0.0115973	23.69185	0.2051644	7	38.24953	0.3437425	0.000992306	0.0459913	0.433596	3.51942	0.317375	0.291023	0.148118	0.243484	0.1634909	1.254898
1056	0	-3482.87	-3305.21	-177.665	5.357784	0.17639	0.01357386	-0.03183494	0.0162196	0.55526	0.00636083	0.014312	0.404096	0.00375172	24.04281	0.161238	5	42.64413	0.3691171	0.000210739	0.0213605	0.319308	3.65912	0.279697	0.316859	0.122874	0.28057	0.129403	1.246014
1057	1	-3489.49	-3309.91	-179.578	6.159393	0.2065656	0.01387073	0.03849406	0.0164997	0.529224	0.00434869	0.00149237	0.436813	0.0116222	23.69185	0.1668156	7	39.15389	0.3437425	0.000661546	0.037647	0.400575	3.56112	0.328817	0.293458	0.125463	0.252262	0.2053097	0.8125074
1058	0	-3481.1	-3305.47	-175.632	5.357784	0.1678607	0.01386842	0.01373067	0.0135224	0.544156	0.00656569	0.0147729	0.41711	0.00387255	24.04281	0.1757399	6	41.70925	0.4880362	0.000141528	0.0175287	0.294813	3.68752	0.281178	0.309185	0.13586	0.273776	0.1894706	0.9275314
1059	1	-3483.83	-3306.51	-177.324	6.159393	0.1711915	0.01230101	0.0128096	0.0165327	0.530281	0.00274044	0.00111448	0.437686	0.0116454	23.69185	0.1271111	7	38.28849	0.3437425	0.000166119	0.0189806	0.30445	3.6764	0.283191	0.30477	0.145424	0.266614	0.1399207	0.908451
