Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
85	-3497.64	-3320.92	-176.718	4.99344	0.2519185	0.01445187	0.04815755	0.0270636	0.488917	0.00268887	0.00508674	0.460432	0.0158118	16.05302	0.1586275	4	41.10786	0.4120835	0.00220238	0.0680789	0.505514	3.4242	0.277768	0.288992	0.136092	0.297148	0.206785	0.767113
86	-3492.43	-3314.88	-177.553	4.99344	0.237791	0.01445187	0.04509126	0.0260083	0.469852	0.00315006	0.00488839	0.480906	0.0151952	16.05302	0.1551042	5	40.44463	0.4698576	0.00159075	0.0580257	0.475022	3.46536	0.286009	0.297565	0.140129	0.276297	0.2001955	0.7747639
87	-3497.29	-3314.97	-182.317	4.99344	0.237791	0.01381204	0.06133994	0.0170456	0.523859	0.00248729	0.00385988	0.44075	0.0119982	16.05302	0.1443245	4	38.90449	0.4696613	0.00159075	0.0580257	0.475022	3.46536	0.273737	0.300806	0.140271	0.285186	0.2056644	0.7017474
88	-3496.18	-3316.53	-179.645	5.377704	0.2375607	0.01202353	0.0701591	0.0169827	0.521926	0.00308084	0.00384564	0.439124	0.0150403	16.05302	0.1580747	4	38.53108	0.4332079	0.00158183	0.0578654	0.474508	3.46604	0.275086	0.302288	0.140962	0.281665	0.2282338	0.6925999
89	-3497.09	-3316.1	-180.995	5.187566	0.2509925	0.01236118	0.07105511	0.016991	0.522182	0.00259211	0.00384753	0.43934	0.0150477	16.05302	0.1307783	5	39.95682	0.5070374	0.00215834	0.0674077	0.503574	3.42686	0.292766	0.301034	0.125703	0.280497	0.2018334	0.6479517
90	-3496.22	-3316.35	-179.868	5.187566	0.2724846	0.01341276	0.02470014	0.0175043	0.537958	0.00279631	0.00390468	0.422335	0.0155023	16.05302	0.1451174	5	39.3131	0.4662478	0.00332917	0.0833426	0.546567	3.36676	0.294349	0.296966	0.126472	0.282213	0.1698175	0.8545489
91	-3491.29	-3315.97	-175.323	5.187566	0.2645214	0.01388385	0.01286192	0.0175314	0.538791	0.00238668	0.00391073	0.422989	0.0143904	16.05302	0.2296964	5	40.00349	0.5425933	0.00285872	0.0773594	0.531125	3.38866	0.297178	0.295672	0.132214	0.274936	0.2425583	0.9469739
92	-3497.04	-3322.5	-174.538	5.420048	0.2645214	0.01506949	0.04923222	0.0294941	0.532231	0.00235762	0.00386311	0.417839	0.0142152	16.05302	0.1933261	4	38.77316	0.6247663	0.00285872	0.0773594	0.531125	3.38866	0.296619	0.295907	0.132319	0.275155	0.2425583	0.7970293
93	-3483.36	-3311.48	-171.888	5.305964	0.2570703	0.01332955	0.06983088	0.022867	0.420954	0.00209798	0.00343768	0.537994	0.0126497	23.20456	0.2105319	7	38.4068	0.4528778	0.00245778	0.0718414	0.516161	3.40954	0.300567	0.294246	0.131576	0.27361	0.2803628	0.7509267
94	-3483.9	-3312.39	-171.51	5.305964	0.2370295	0.01143278	0.03521858	0.0220136	0.421322	0.00209981	0.00344068	0.538464	0.0126608	23.20456	0.2037005	7	39.13026	0.4528778	0.00156137	0.0574962	0.473323	3.46762	0.303744	0.292847	0.131099	0.27231	0.238919	0.852592
95	-3483.61	-3312.7	-170.916	5.305964	0.2447242	0.01226839	0.003037714	0.0125741	0.44547	0.00175837	0.00334541	0.523554	0.0132976	23.20456	0.1728349	6	39.54569	0.5334796	0.00187493	0.0629072	0.490227	3.44499	0.303744	0.292847	0.131099	0.27231	0.1758726	0.9827278
96	-3484.7	-3312.96	-171.746	5.305964	0.2386155	0.01453711	-0.03421963	0.0125284	0.443852	0.00248736	0.00333326	0.521652	0.0161471	23.20456	0.1954292	6	40.75432	0.5722844	0.00162296	0.0586005	0.476855	3.46292	0.303744	0.292847	0.131099	0.27231	0.1612096	1.212268
97	-3482.71	-3312.05	-170.663	4.784079	0.2378912	0.01453711	0.009872944	0.0126108	0.467036	0.00261728	0.00350737	0.497238	0.0169906	23.20456	0.1675815	7	40.88217	0.5722844	0.00159464	0.0580954	0.475245	3.46507	0.305891	0.287847	0.132026	0.274235	0.1774544	0.9443635
98	-3483.86	-3309.61	-174.254	4.784079	0.2306595	0.01442005	-0.02163271	0.0131249	0.486076	0.00317181	0.00439366	0.47555	0.0176832	23.20456	0.1869922	6	40.20074	0.5722844	0.0013295	0.0531231	0.458887	3.48666	0.305269	0.291216	0.128239	0.275275	0.1653594	1.130822
99	-3480.59	-3309.57	-171.024	4.722058	0.2262639	0.01442005	0.02235616	0.0122725	0.506174	0.00296581	0.00341705	0.458636	0.0165347	23.20456	0.1430033	7	39.17441	0.5722844	0.00118363	0.0501675	0.448689	3.49996	0.305269	0.291216	0.128239	0.275275	0.1653594	0.8648027
100	-3486.54	-3312.65	-173.889	4.668404	0.2202144	0.01654119	-0.04718178	0.0122766	0.506343	0.0029668	0.00341719	0.45879	0.0162066	23.20456	0.1660179	7	39.6677	0.5722844	0.00100102	0.0461902	0.434334	3.51847	0.3218	0.290923	0.123079	0.264198	0.1188361	1.397032
101	-3484.24	-3310.42	-173.818	4.668404	0.2016425	0.01553237	-0.02343485	0.0122766	0.506343	0.0029668	0.00341719	0.45879	0.0162066	23.20456	0.1602942	5	39.12179	0.5872757	0.000561931	0.0347284	0.387931	3.57678	0.3218	0.290923	0.123079	0.264198	0.1368594	1.171233
102	-3483.8	-3310.48	-173.321	5.244056	0.2059071	0.01373017	-0.03173842	0.0108582	0.562541	0.00262402	0.00257694	0.405781	0.0156184	23.20456	0.1923065	6	39.50449	0.5872757	0.000647555	0.0372513	0.398898	3.5632	0.3218	0.290923	0.123079	0.264198	0.160568	1.197663
103	-3483.36	-3313.39	-169.968	4.93311	0.2005341	0.01682811	0.0004849629	0.0161279	0.558123	0.00207051	0.00257512	0.405496	0.0156074	23.20456	0.1797233	6	37.24363	0.5872757	0.000541057	0.0340842	0.38505	3.58032	0.32577	0.294512	0.124597	0.255122	0.1802082	0.9973089
104	-3482.05	-3312.08	-169.971	4.93311	0.1978442	0.01258558	0.08374695	0.0170257	0.560643	0.00207985	0.00258675	0.407326	0.0103383	23.20456	0.1362182	7	37.70891	0.5872757	0.000492699	0.0325411	0.378008	3.58896	0.32577	0.294512	0.124597	0.255122	0.2199651	0.6192716
105	-3481.27	-3310.55	-170.725	5.512863	0.1919976	0.01153945	0.05531506	0.017049	0.561411	0.00284677	0.00259029	0.407884	0.00821942	23.20456	0.1168878	7	37.59124	0.5500856	0.000398346	0.0292902	0.362452	3.60786	0.296213	0.307422	0.130059	0.266306	0.1722029	0.6787797
106	-3483.36	-3311.96	-171.4	5.388432	0.1918802	0.01148875	0.1261609	0.0175724	0.578644	0.00332028	0.00337528	0.385243	0.0118452	23.20456	0.1289951	6	37.50769	0.5500856	0.000396597	0.0292264	0.362136	3.60824	0.29172	0.302759	0.143255	0.262266	0.255156	0.5055537
107	-3477.66	-3308.05	-169.612	5.388432	0.1968535	0.0140671	0.05219924	0.0193806	0.536002	0.00294612	0.0037226	0.424885	0.013064	23.20456	0.1430183	7	37.86418	0.5500856	0.000475691	0.0319802	0.375396	3.59215	0.284431	0.295194	0.139676	0.280699	0.1952175	0.7326099
108	-3476.87	-3307.57	-169.308	4.950914	0.2072678	0.01263655	-0.03270248	0.0193376	0.534813	0.00293959	0.00593303	0.423942	0.013035	23.20456	0.1871881	7	37.33758	0.4640134	0.000676696	0.0380707	0.402358	3.55889	0.284255	0.295012	0.140428	0.280305	0.1544856	1.211686
109	-3480.68	-3307.11	-173.574	4.889874	0.2072678	0.01430871	-0.08578188	0.0193631	0.535519	0.00294347	0.00594087	0.424502	0.0117321	23.20456	0.2213168	7	38.00807	0.4640134	0.000676696	0.0380707	0.402358	3.55889	0.286462	0.297302	0.133756	0.282481	0.1355349	1.632914
110	-3479.1	-3308.24	-170.859	4.889874	0.202238	0.01581073	-0.04093921	0.0194093	0.536796	0.00236109	0.00415884	0.425514	0.0117601	23.20456	0.1835728	7	37.53998	0.4642181	0.000573377	0.0350765	0.389474	3.57488	0.287055	0.297918	0.134033	0.280994	0.1426336	1.287024
111	-3482.73	-3308.97	-173.761	4.889874	0.214104	0.01362405	-0.0492309	0.0216832	0.483397	0.00177072	0.00464606	0.475365	0.0131378	24.50034	0.1919334	7	37.68414	0.4566744	0.000837057	0.0422876	0.419456	3.53742	0.276867	0.302175	0.135948	0.285009	0.1427025	1.34499
112	-3483.93	-3308.42	-175.509	4.889874	0.2062074	0.01392026	0.002078058	0.021267	0.493122	0.00173673	0.00455688	0.46624	0.013077	24.50034	0.1406244	6	38.15879	0.4566744	0.000653908	0.0374315	0.399663	3.56225	0.276867	0.302175	0.135948	0.285009	0.1427025	0.9854378
113	-3485.98	-3310.69	-175.289	4.884845	0.2010542	0.01496222	-0.04542179	0.0203542	0.471956	0.00166218	0.00436129	0.48565	0.0160168	24.50034	0.2357637	6	38.55661	0.4566744	0.000550781	0.0343858	0.386404	3.57866	0.284799	0.282182	0.139843	0.293175	0.1903419	1.238633
114	-3481.39	-3307.57	-173.82	4.884845	0.1859244	0.0136289	0.009204106	0.0203542	0.471956	0.00166218	0.00436129	0.48565	0.0160168	24.50034	0.1623098	5	38.71834	0.5090881	0.000314916	0.0260703	0.345936	3.62768	0.286498	0.311763	0.141109	0.26063	0.1715139	0.9463361
115	-3482.37	-3308.22	-174.157	5.17246	0.1879943	0.01489802	0.02040192	0.0189656	0.506122	0.00155598	0.00406376	0.452518	0.0167741	26.52072	0.1623098	5	38.52441	0.5090881	0.000341762	0.0271491	0.351605	3.6209	0.291657	0.315514	0.129063	0.263766	0.1827117	0.8883382
116	-3480.84	-3305.98	-174.861	5.426354	0.1966247	0.01474461	0.04263829	0.0135158	0.509532	0.00156647	0.0029847	0.455567	0.0168339	26.52072	0.1631977	5	38.90657	0.4514153	0.000471822	0.0318512	0.374791	3.59289	0.278174	0.321519	0.13152	0.268786	0.205836	0.7928531
117	-3476.69	-3306.81	-169.875	5.220874	0.1825593	0.01290715	0.0827061	0.0185376	0.5069	0.00163161	0.00296928	0.453214	0.016747	22.89098	0.1278512	5	38.70679	0.5637554	0.000274606	0.0243585	0.336634	3.63873	0.278174	0.321519	0.13152	0.268786	0.2105573	0.6072039
118	-3479.61	-3308.31	-171.305	5.354973	0.1697741	0.01564616	0.0726336	0.0130411	0.504233	0.00162302	0.00295366	0.459827	0.0183223	22.89098	0.1755309	6	38.31337	0.5637554	0.000155291	0.0183557	0.30036	3.68113	0.291111	0.287111	0.138574	0.283204	0.2481645	0.7073167
119	-3480.15	-3309.22	-170.928	5.217433	0.1638023	0.01390942	0.002065921	0.0146531	0.444257	0.00182363	0.00201645	0.516663	0.020587	24.23545	0.1755309	6	38.33999	0.5637554	0.000115408	0.0158386	0.282956	3.70109	0.284699	0.289127	0.140981	0.285193	0.1775968	0.9883674
120	-3484.73	-3306.97	-177.757	5.217433	0.1627307	0.01390942	0.003622866	0.0146399	0.443859	0.001822	0.00290959	0.516201	0.0205685	27.53015	0.1855785	6	39.40874	0.4951418	0.000109169	0.015407	0.279805	3.70468	0.30228	0.306981	0.140718	0.250021	0.1892014	0.9808518
121	-3481.72	-3305.85	-175.867	5.249449	0.1668309	0.01415391	-0.07874802	0.0123347	0.523194	0.00156985	0.00150216	0.444761	0.0166384	27.53015	0.2429894	6	38.91452	0.4951418	0.000134514	0.0170915	0.291816	3.69096	0.306757	0.311528	0.127948	0.253766	0.1642414	1.479465
122	-3481.46	-3310.25	-171.207	5.491647	0.1647376	0.01591998	-0.08254237	0.0110022	0.525649	0.00157721	0.00150921	0.446848	0.0134143	23.85267	0.2317414	7	37.28602	0.4951418	0.000121073	0.0162203	0.285699	3.69796	0.29773	0.302361	0.147324	0.252585	0.149199	1.553237
123	-3482.66	-3310.86	-171.8	5.491647	0.166616	0.01814751	-0.03483394	0.0110347	0.527201	0.00158187	0.00151366	0.448167	0.0105012	23.85267	0.2041985	7	37.54223	0.585991	0.000133085	0.017001	0.291189	3.69168	0.303419	0.308139	0.131032	0.257411	0.1693645	1.205674
124	-3482.4	-3310.31	-172.096	5.491647	0.170103	0.01391978	-0.06181461	0.0110347	0.527201	0.00158187	0.00151366	0.448167	0.0105012	23.85267	0.2041985	7	38.09593	0.5938932	0.000157755	0.0184998	0.301311	3.68003	0.290531	0.29505	0.12155	0.292868	0.1423839	1.434141
125	-3479.95	-3307.24	-172.712	5.491647	0.1605392	0.01272721	-0.04363006	0.0153563	0.524897	0.00157496	0.00150705	0.446209	0.0104553	23.85267	0.1972724	6	37.60408	0.5917289	9.72157e-05	0.0145438	0.273336	3.71202	0.269706	0.31395	0.144469	0.271876	0.1536423	1.283972
126	-3477.64	-3307.04	-170.602	5.491647	0.1592685	0.01318315	0.02638902	0.0153563	0.524897	0.00157496	0.00150705	0.446209	0.0104553	22.98307	0.1535733	6	37.46726	0.5181416	9.07603e-05	0.0140552	0.269571	3.71628	0.271516	0.316057	0.138727	0.2737	0.1799623	0.8533636
127	-3480.61	-3307.35	-173.263	5.491647	0.162344	0.01204333	-0.03184491	0.0170054	0.581267	0.00147572	0.00166889	0.387005	0.0115781	22.98307	0.1912568	6	38.18271	0.5181416	0.000106983	0.0152528	0.278666	3.70597	0.271516	0.316057	0.138727	0.2737	0.1594119	1.199765
128	-3476.87	-3306.16	-170.703	5.491647	0.1589185	0.01351467	-0.03313544	0.0170103	0.581433	0.00118965	0.00166937	0.387116	0.0115814	22.98307	0.200439	7	37.9222	0.5500499	8.90421e-05	0.0139223	0.268532	3.71746	0.282051	0.311486	0.136721	0.269742	0.1673035	1.198056
129	-3476.23	-3306	-170.232	5.491647	0.161009	0.01272975	0.002511833	0.0175379	0.563754	0.00133599	0.00126452	0.399124	0.0169843	23.14495	0.16582	7	37.79238	0.5500499	9.96892e-05	0.0147266	0.274725	3.71045	0.282051	0.311486	0.136721	0.269742	0.1683318	0.9850781
130	-3476.72	-3306.2	-170.521	5.491647	0.1751936	0.01145037	-0.0004305122	0.0175195	0.563162	0.00238391	0.00126319	0.398705	0.0169665	23.14495	0.1687624	6	37.42039	0.5500499	0.000199761	0.0208007	0.315909	3.66309	0.28075	0.316157	0.134596	0.268497	0.1683318	1.002558
131	-3477.7	-3307.89	-169.806	5.491647	0.1725615	0.01401881	0.01117678	0.0167834	0.582058	0.00208633	0.000866905	0.381952	0.0162536	23.14495	0.1592848	6	37.44568	0.629059	0.000177115	0.0195945	0.308388	3.67184	0.296455	0.277903	0.142125	0.283517	0.1704615	0.9344322
132	-3480.18	-3306.61	-173.572	5.491647	0.184373	0.01246548	0.05390716	0.016775	0.581768	0.00258289	0.000866473	0.381762	0.0162455	23.14495	0.1165544	5	37.74888	0.6796617	0.000295829	0.0252745	0.341661	3.63277	0.27592	0.327922	0.13228	0.263878	0.1704615	0.6837577
133	-3479.62	-3306.23	-173.392	5.56199	0.1827856	0.01447834	0.0313179	0.016863	0.58482	0.00259644	0.000871018	0.383764	0.0110852	23.14495	0.1303623	5	37.39273	0.6104926	0.000277191	0.024472	0.337263	3.63799	0.287807	0.286295	0.137979	0.287919	0.1616802	0.8062973
134	-3482.08	-3305.22	-176.859	5.56199	0.1962648	0.01180482	-0.02759666	0.0168649	0.584885	0.00259673	0.000759872	0.383807	0.0110864	23.14495	0.1574385	5	37.95936	0.7369587	0.000465785	0.0316488	0.373839	3.59405	0.289998	0.288475	0.13903	0.282497	0.1298419	1.212541
135	-3478.64	-3305.4	-173.241	5.669787	0.1848015	0.0138366	-0.06618069	0.0167952	0.582466	0.00411461	0.000491928	0.38222	0.0139122	23.14495	0.2154249	5	37.30968	0.6476914	0.000301015	0.0254932	0.342844	3.63136	0.289998	0.288475	0.13903	0.282497	0.1492442	1.443439
136	-3481.29	-3305.99	-175.298	5.669787	0.1722859	0.01400844	-0.01155675	0.0168389	0.583985	0.00412534	0.00049321	0.383216	0.0113418	24.43957	0.1674313	5	37.42785	0.6030508	0.00017486	0.0194702	0.307597	3.67276	0.29964	0.298066	0.143652	0.258643	0.1558746	1.074141
137	-3483.68	-3308.38	-175.297	5.669787	0.1613887	0.01374472	-0.02040136	0.0163654	0.567562	0.00400932	0.000478159	0.400563	0.0110228	23.25953	0.1296393	6	37.81375	0.6030508	0.000101724	0.0148753	0.275847	3.70918	0.29964	0.298066	0.143652	0.258643	0.109238	1.186761
138	-3481.15	-3306.79	-174.354	5.669787	0.1596424	0.01232608	0.01029914	0.0163793	0.568043	0.00401272	0.000478564	0.400902	0.0101844	23.25953	0.1153821	5	37.73925	0.5279106	9.26244e-05	0.0141981	0.27068	3.71503	0.29964	0.298066	0.143652	0.258643	0.1256812	0.9180534
139	-3484.68	-3305.41	-179.264	5.669787	0.1677943	0.01232608	-0.01886918	0.0198625	0.485867	0.00477384	0.000435772	0.476944	0.0121162	23.25953	0.1107046	5	37.26232	0.5114579	0.000141068	0.0175003	0.29462	3.68774	0.29964	0.298066	0.143652	0.258643	0.0918354	1.205467
140	-3486.31	-3305.84	-180.473	6.400728	0.1780201	0.01261374	0.0002014953	0.0198403	0.485323	0.00579766	0.000525332	0.476411	0.0121026	23.25953	0.1107046	4	37.28941	0.5892292	0.000226411	0.0221346	0.323919	3.65372	0.311661	0.291955	0.143045	0.25334	0.1109061	0.9981832
141	-3481.24	-3305.36	-175.882	6.400728	0.1840691	0.01234989	-0.01672846	0.0198335	0.485156	0.00579566	0.000870074	0.476246	0.0120985	23.25953	0.1276345	5	38.29323	0.582072	0.000292192	0.02512	0.340821	3.63377	0.313113	0.288655	0.143712	0.25452	0.1109061	1.150834
142	-3485.72	-3308.98	-176.744	6.400728	0.2000494	0.01482233	-0.06764418	0.0209574	0.485239	0.00450532	0.000870223	0.476328	0.0121005	23.25953	0.1631575	6	37.67823	0.6221628	0.000532106	0.033804	0.383787	3.58188	0.280004	0.294428	0.149295	0.276273	0.09551331	1.708217
143	-3482.05	-3304.81	-177.234	6.400728	0.1943288	0.01283842	-0.08214916	0.0172161	0.487659	0.00338565	0.000874564	0.478704	0.0121609	23.25953	0.1776625	7	37.50788	0.6221628	0.000434249	0.0305692	0.368695	3.6003	0.282088	0.296619	0.150406	0.270887	0.09551331	1.860081
144	-3483.95	-3305.21	-178.731	6.473624	0.2085257	0.01199491	-0.03059147	0.0172161	0.487659	0.00338565	0.000874564	0.478704	0.0121609	23.25953	0.1261048	7	37.98801	0.6414351	0.000704442	0.0388342	0.40554	3.55492	0.28878	0.29095	0.142957	0.277313	0.09551331	1.320285
145	-3483.2	-3305.74	-177.462	6.444413	0.2112944	0.01199491	-0.0526881	0.0171011	0.484403	0.00866283	0.000564321	0.475507	0.0137611	23.25953	0.1472198	6	37.30979	0.6414351	0.000768284	0.0405348	0.412487	3.54621	0.28878	0.29095	0.142957	0.277313	0.09453171	1.557359
146	-3486.07	-3307.55	-178.513	6.458643	0.2211801	0.01200396	-0.0369479	0.0171292	0.485199	0.00867705	0.00114123	0.476288	0.0115661	23.25953	0.1506	6	38.00838	0.6414351	0.00102879	0.0468177	0.436651	3.5155	0.294892	0.297108	0.124817	0.283183	0.1136521	1.325096
147	-3486.5	-3307.51	-178.994	6.458643	0.2247689	0.01375538	-0.04537199	0.0182516	0.484644	0.00866714	0.00113993	0.475744	0.0115529	23.25953	0.1460765	6	38.04816	0.6414351	0.00113657	0.0491746	0.445176	3.50451	0.284528	0.293912	0.141424	0.280136	0.1007045	1.450546
148	-3487.98	-3308.64	-179.339	6.373898	0.2497519	0.01176497	-0.02160252	0.0198637	0.52745	0.0119609	0.00124061	0.426912	0.0125733	23.25953	0.128082	6	38.26485	0.6942453	0.00210022	0.0665109	0.500962	3.43043	0.286757	0.303518	0.13789	0.271835	0.1064795	1.20288
149	-3488.69	-3309.17	-179.521	6.373898	0.2649103	0.01091614	0.008651906	0.0190347	0.505438	0.0114618	0.00142313	0.450594	0.0120485	24.52335	0.1112587	6	37.68021	0.6942453	0.00288068	0.0776496	0.531893	3.38758	0.284876	0.304318	0.138254	0.272552	0.1199106	0.927847
150	-3483.71	-3308.62	-175.09	6.3798	0.2516423	0.01091614	0.01783372	0.0190386	0.505541	0.0114641	0.00121924	0.450686	0.012051	24.52335	0.1343782	6	38.21654	0.5617285	0.00218918	0.0678786	0.504936	3.425	0.285602	0.302544	0.138607	0.273247	0.1522119	0.8828363
151	-3480.63	-3307.11	-173.512	6.3798	0.2293854	0.01237722	0.01333051	0.0169295	0.504518	0.0114409	0.00109029	0.449775	0.0162464	23.08999	0.121527	6	37.6462	0.607106	0.00128606	0.052261	0.455951	3.4905	0.285174	0.30209	0.139899	0.272837	0.1348575	0.9011511
152	-3483.67	-3309.21	-174.46	6.3798	0.2175574	0.01004648	-0.006112532	0.0234121	0.478317	0.0108467	0.00119982	0.470822	0.0154027	23.08999	0.1221747	6	37.9797	0.6400694	0.000927258	0.0444785	0.427912	3.52668	0.285174	0.30209	0.139899	0.272837	0.1160622	1.052666
153	-3483.07	-3310.15	-172.924	6.3798	0.2121204	0.01246251	-0.0134042	0.0232551	0.475109	0.010774	0.00119177	0.467664	0.0220062	23.08999	0.1294664	5	37.6028	0.6400694	0.000788081	0.0410473	0.414545	3.54362	0.293641	0.281367	0.144053	0.280939	0.1160622	1.115491
154	-3483.73	-3309.42	-174.303	6.307253	0.219177	0.01022001	-0.008858471	0.0199548	0.407681	0.00640107	0.00102264	0.546057	0.0188831	23.08999	0.1386768	5	37.84947	0.6400694	0.000971766	0.0455192	0.431835	3.52167	0.29541	0.283062	0.14492	0.276608	0.1298183	1.068237
155	-3484.29	-3308.24	-176.049	5.887769	0.2084723	0.01169701	-0.01056455	0.0199608	0.407805	0.00640302	0.00071851	0.546223	0.0188888	22.08071	0.1479675	5	38.34729	0.5219531	0.000703248	0.0388017	0.405406	3.55509	0.293575	0.2839	0.145097	0.277427	0.137403	1.076887
156	-3489.55	-3316.58	-172.965	5.887769	0.2099905	0.01216621	0.0689877	0.0254936	0.547011	0.00886762	0.000919283	0.393541	0.0241669	18.37182	0.1456744	4	37.70536	0.5219531	0.000737737	0.0397305	0.409225	3.55031	0.297261	0.27491	0.146919	0.28091	0.2146621	0.6786219
157	-3490.64	-3318.41	-172.234	5.887769	0.2054133	0.01301945	0.02112587	0.0254859	0.546846	0.00886493	0.00122166	0.393422	0.0241596	18.52398	0.1492988	4	38.17449	0.5219531	0.0006372	0.0369556	0.397638	3.56477	0.297261	0.27491	0.146919	0.28091	0.1704247	0.8760399
158	-3485.65	-3315.58	-170.065	5.887769	0.2228583	0.01078543	0.01352606	0.0254788	0.546693	0.00902484	0.00133849	0.393312	0.0241528	18.52398	0.1834389	6	37.7553	0.5219531	0.00107829	0.0479151	0.440654	3.51035	0.292292	0.287031	0.144463	0.276214	0.196965	0.9313276
159	-3484.96	-3313.28	-171.68	5.887769	0.2220205	0.01186079	0.04092468	0.0254865	0.546859	0.00902758	0.00103557	0.393431	0.0241602	18.52398	0.1560403	6	38.2049	0.4723515	0.00105338	0.0473662	0.438659	3.51292	0.286042	0.304581	0.141374	0.268003	0.196965	0.7922236
160	-3487.56	-3310.62	-176.941	5.887769	0.2235312	0.01186079	0.02428858	0.017781	0.485208	0.00802694	0.000920785	0.466581	0.0214822	22.91086	0.1560403	5	38.64392	0.4723515	0.00109858	0.0483575	0.442251	3.50829	0.28029	0.298457	0.158638	0.262615	0.1803289	0.8653095
161	-3491.68	-3313.72	-177.959	6.062123	0.225149	0.01055266	0.08888171	0.0228699	0.52872	0.0103243	0.00118432	0.409271	0.0276304	22.91086	0.1348729	5	38.08563	0.3865909	0.00114841	0.0494264	0.446072	3.50335	0.286843	0.299026	0.151016	0.263115	0.2237546	0.6027715
162	-3490.89	-3310.55	-180.338	6.157379	0.2426806	0.01140897	0.1263426	0.0232853	0.538322	0.0105118	0.00120582	0.416704	0.00997094	22.91086	0.1348729	4	38.26277	0.3865909	0.00178801	0.0614573	0.485794	3.45096	0.299154	0.304344	0.122094	0.274408	0.2612154	0.5163281
163	-3488.57	-3311.06	-177.504	5.975488	0.2278491	0.01283268	0.08184589	0.0226872	0.552682	0.00778021	0.00117257	0.406	0.00967798	22.91086	0.1353532	4	38.54209	0.3796768	0.00123493	0.0512273	0.452389	3.49515	0.289157	0.294173	0.151433	0.265237	0.2171991	0.6231757
164	-3489.32	-3312.15	-177.169	5.975488	0.2278491	0.01283268	0.0568304	0.0226576	0.551963	0.011403	0.00117105	0.405472	0.00733344	22.91086	0.1296776	3	37.42855	0.3569626	0.00123493	0.0512273	0.452389	3.49515	0.289869	0.292433	0.151806	0.265891	0.186508	0.6952924
165	-3489.55	-3315.91	-173.64	5.975488	0.2190811	0.01122838	-0.006507781	0.0256916	0.551641	0.0126413	0.00117036	0.405235	0.00362087	24.04148	0.2001339	5	37.33998	0.3681422	0.000969089	0.0454573	0.431604	3.52197	0.295666	0.278283	0.154842	0.271209	0.1936262	1.03361
166	-3487.47	-3312.99	-174.48	5.975488	0.205359	0.01105272	0.03278452	0.025785	0.553646	0.0104115	0.00117462	0.406708	0.00227501	24.04148	0.1608416	5	37.68185	0.3681422	0.000636068	0.0369232	0.397499	3.56494	0.283204	0.308703	0.148316	0.259777	0.1936262	0.8306814
167	-3491.03	-3310.65	-180.383	5.975488	0.2059612	0.01141597	-0.0084549	0.0235899	0.506513	0.0095251	0.00111681	0.457331	0.00192492	27.3729	0.1799128	5	37.94354	0.4174929	0.000648696	0.0372837	0.399036	3.56303	0.296627	0.302922	0.145538	0.254913	0.1714579	1.049312
168	-3485.18	-3309.73	-175.451	5.975488	0.2136532	0.0111887	-0.008440042	0.0235899	0.506513	0.0095251	0.00111681	0.457331	0.00192492	27.3729	0.1661896	6	37.54045	0.4174929	0.000825748	0.0420046	0.418344	3.53883	0.293701	0.299933	0.144935	0.261431	0.1577496	1.053503
169	-3484.94	-3310.19	-174.747	5.975488	0.2118487	0.01382777	0.01643992	0.0136782	0.511711	0.00962286	0.00101881	0.462024	0.00194468	27.3729	0.1210736	6	38.13848	0.4049873	0.000781529	0.0408784	0.413868	3.54447	0.284802	0.288279	0.139303	0.287615	0.1375135	0.8804487
170	-3485.99	-3310.48	-175.51	5.975488	0.1918483	0.01176165	0.064644	0.0168024	0.517455	0.0101136	0.00125973	0.452465	0.00190444	27.3729	0.1108704	6	38.15697	0.4049873	0.000396122	0.0292091	0.36205	3.60834	0.282747	0.297586	0.122766	0.296901	0.1755144	0.6316884
