Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
950	-3320.258	-3309.296	-10.96194	0.3573543	0.2587302	0.2317134	-0.009259443	0.0198323	0.462179	0.00433626	0.00556504	0.498566	0.00952202	0.03884709	0.00254384	0.0730632	0.519538	3.40485	0.299017	0.287948	0.153814	0.259221	0.02958764	1.31295
960	-3319.101	-3307.178	-11.92338	0.3573543	0.197809	0.2328546	0.02450553	0.0236785	0.551814	0.00523395	0.0064332	0.409082	0.00375886	0.07328126	0.000492087	0.0325211	0.377916	3.58907	0.28508	0.293174	0.151219	0.270527	0.0977868	0.7493984
970	-3319.292	-3305.579	-13.71338	0.3060703	0.2175797	0.2211304	0.07632951	0.025273	0.459545	0.00352599	0.0076652	0.500298	0.00369289	0.150804	0.000927861	0.0444927	0.427966	3.52661	0.282215	0.298427	0.139904	0.279454	0.2271335	0.6639443
980	-3318.658	-3307.189	-11.46928	0.3060703	0.1814823	0.230923	-0.01911191	0.0211758	0.470761	0.0040248	0.00592401	0.479298	0.0188158	0.07376728	0.000262546	0.0238219	0.333634	3.64228	0.280872	0.304745	0.139803	0.274579	0.05465537	1.34968
990	-3322.233	-3309.421	-12.81209	0.2967726	0.1603944	0.2771851	-0.1013188	0.0127732	0.46176	0.000675631	0.0033436	0.493091	0.0283565	0.1639803	9.64628e-05	0.0144877	0.272908	3.71251	0.299013	0.295018	0.134957	0.271013	0.0626615	2.616923
1000	-3316.792	-3304.359	-12.43342	0.2698997	0.1867837	0.2715572	0.03289395	0.0173445	0.45128	0.00148836	0.000714145	0.511993	0.0171801	0.07830831	0.000325867	0.0265158	0.348295	3.62486	0.293377	0.292604	0.131724	0.282295	0.1112023	0.7041971
1010	-3324.632	-3310.875	-13.75614	0.2568788	0.174537	0.3301845	-0.02005925	0.0114268	0.463519	0.00672661	0.000551689	0.482303	0.0354728	0.1459386	0.00019392	0.0204965	0.314039	3.66527	0.296914	0.306066	0.141741	0.255279	0.1258794	1.159353
1020	-3317.503	-3304.358	-13.14439	0.2455198	0.1925173	0.3537059	0.1431699	0.0185485	0.425832	0.00117089	0.0038307	0.532978	0.0176399	0.01932183	0.000406157	0.0295733	0.363848	3.60617	0.281914	0.317485	0.128181	0.272419	0.1624917	0.1189097
1030	-3318.062	-3305.136	-12.92656	0.2571686	0.2451902	0.3224967	0.08200088	0.0190332	0.410741	0.00211043	0.0120175	0.554355	0.00174378	0.05669099	0.00189512	0.0632391	0.491232	3.44363	0.286447	0.313484	0.143107	0.256961	0.1386919	0.408755
1040	-3319.786	-3308.413	-11.37356	0.2928399	0.2107403	0.2437795	0.1017461	0.0244234	0.566587	0.00374787	0.00881323	0.395899	0.000528983	0.0006055127	0.000755197	0.0401922	0.411103	3.54795	0.285225	0.313685	0.122369	0.278721	0.1023516	0.005916003
1050	-3314.91	-3302.948	-11.96207	0.2928399	0.1971585	0.2615883	-0.02262865	0.0238066	0.552279	0.00328867	0.00846209	0.410812	0.00135255	0.08549313	0.000480882	0.0321525	0.376201	3.59117	0.278509	0.313266	0.130893	0.277332	0.06286448	1.359959
1060	-3317.474	-3304.091	-13.38238	0.2947459	0.1756516	0.3037989	-0.1421838	0.0113776	0.521076	0.0055273	0.00642547	0.447688	0.00790595	0.2016176	0.000203911	0.0210141	0.317212	3.66157	0.276346	0.299078	0.141555	0.28302	0.05943385	3.392303
1070	-3328.956	-3317.032	-11.92365	0.3880029	0.2915563	0.2421284	0.1313307	0.0103573	0.523882	0.00728854	0.00344888	0.452569	0.00245406	0.0166901	0.00463542	0.0979446	0.581346	3.31607	0.284955	0.302044	0.153338	0.259663	0.1480208	0.1127551
1080	-3317.003	-3304.869	-12.13427	0.3109951	0.2195528	0.2335874	0.07581386	0.0149655	0.547468	0.0104668	0.00668435	0.418226	0.00218947	0.06138015	0.000982295	0.0457619	0.432742	3.52051	0.279656	0.289406	0.150666	0.280273	0.137194	0.4473967
1090	-3316.876	-3305.149	-11.72706	0.3419273	0.2200729	0.2626915	0.03062006	0.0121801	0.49128	0.0101327	0.00539866	0.473223	0.00778605	0.04335822	0.000996999	0.0460985	0.433994	3.51891	0.275473	0.315459	0.145661	0.263408	0.07397828	0.5860939
1100	-3331.025	-3319.733	-11.29203	0.4539297	0.2581903	0.2250838	0.01030053	0.0169318	0.447765	0.01556	0.00424523	0.489348	0.0261503	0.04896726	0.00251565	0.0726653	0.518442	3.40638	0.284541	0.319551	0.135687	0.260221	0.05926779	0.8262036
1110	-3318.786	-3307.523	-11.26292	0.3604698	0.2500206	0.2133273	-0.00258789	0.0121732	0.48666	0.0145335	0.0149444	0.465021	0.00666821	0.06131128	0.00211272	0.0667049	0.501529	3.42965	0.278377	0.308218	0.141547	0.271858	0.05872339	1.044069
1120	-3320.217	-3307.606	-12.6117	0.3932673	0.208967	0.1958671	-0.06075899	0.0106798	0.519488	0.00970086	0.00692314	0.450288	0.00292097	0.1719748	0.000714359	0.0391034	0.406653	3.55353	0.301741	0.294544	0.129097	0.274617	0.1112158	1.546316
1130	-3317.497	-3305.827	-11.66998	0.3543581	0.1961231	0.2322759	-0.02700005	0.0260292	0.453119	0.00517762	0.00221332	0.511444	0.00201707	0.08583457	0.000463423	0.0315693	0.373464	3.5945	0.294555	0.282845	0.149813	0.272787	0.05883452	1.458915
1140	-3318.674	-3304.889	-13.78562	0.3466061	0.2258297	0.2159119	-0.08072286	0.0196015	0.493336	0.00567899	0.00678717	0.470988	0.0036082	0.2316719	0.00116983	0.0498785	0.447671	3.50128	0.280855	0.301605	0.146569	0.270971	0.150949	1.534769
1150	-3316.702	-3304.562	-12.13913	0.2437659	0.2178061	0.2941265	0.02409031	0.0110893	0.576664	0.00480963	0.0191948	0.387912	0.000329316	0.05474323	0.000934001	0.0446378	0.428516	3.52591	0.321909	0.290829	0.12436	0.262903	0.07883354	0.6944155
1160	-3318.814	-3306.421	-12.39324	0.273913	0.2154133	0.2804289	-0.04462851	0.00845485	0.487829	0.00834473	0.0181177	0.470854	0.00639903	0.1125617	0.000870512	0.0431137	0.422677	3.53334	0.303391	0.292689	0.134767	0.269152	0.06793317	1.656947
1170	-3315.498	-3302.491	-13.00655	0.2787616	0.1832508	0.3111852	0.1722707	0.0144431	0.438055	0.00861839	0.0057295	0.530289	0.00286498	0.01970584	0.000282561	0.0247059	0.338554	3.63646	0.281446	0.317398	0.133086	0.26807	0.1919765	0.1026471
1180	-3321.639	-3308.116	-13.52255	0.2787616	0.2043557	0.3277775	0.03929516	0.010416	0.456557	0.00556304	0.0124026	0.497404	0.017658	0.1061283	0.000615415	0.0363255	0.39493	3.56813	0.298288	0.332281	0.120655	0.248776	0.1454235	0.729788
1190	-3317.907	-3304.903	-13.00324	0.2751987	0.2214399	0.317576	-0.04519398	0.00973057	0.45805	0.00388075	0.00561365	0.49438	0.0283451	0.1253556	0.00103636	0.0469871	0.437272	3.5147	0.310887	0.295418	0.13093	0.262764	0.08016158	1.563786
1200	-3315.72	-3303.892	-11.82812	0.234801	0.2185217	0.3124844	-0.05139667	0.0201942	0.431566	0.0068866	0.00409711	0.534964	0.00229272	0.0650127	0.000953585	0.0450971	0.430251	3.5237	0.312668	0.288762	0.130879	0.267691	0.01361603	4.774717
1210	-3315.065	-3302.568	-12.49748	0.234801	0.2064605	0.3354315	-0.003090327	0.0134467	0.511148	0.00366353	0.0132765	0.454521	0.00394382	0.06746445	0.000659299	0.0375838	0.400308	3.56145	0.305674	0.302212	0.126818	0.265296	0.06437412	1.048006
1220	-3322.736	-3309.882	-12.85459	0.2319746	0.2335817	0.3285136	0.1311876	0.0147846	0.513584	0.00531693	0.01318	0.452112	0.00102277	0.02316382	0.00143282	0.0551165	0.46556	3.47789	0.288525	0.297803	0.121531	0.292141	0.1543514	0.1500719
1230	-3319.171	-3304.956	-14.21456	0.2319746	0.1870777	0.3332357	-0.1309179	0.0101939	0.510419	0.00554527	0.0200977	0.452368	0.00137617	0.2299753	0.000329676	0.026669	0.3491	3.6239	0.277375	0.312602	0.139141	0.270882	0.09905735	2.321638
1240	-3319.615	-3307.848	-11.76775	0.2398037	0.1755953	0.3084365	-0.06815879	0.0126544	0.540601	0.00701787	0.00549863	0.433502	0.000726402	0.07251743	0.000203398	0.0209878	0.317052	3.66176	0.318325	0.292624	0.126753	0.262298	0.00435864	16.63763
1250	-3320.609	-3305.042	-15.56689	0.2398037	0.1740551	0.4048598	0.1188545	0.00833412	0.44892	0.00184536	0.0132069	0.526687	0.00100718	0.1416647	0.000189715	0.0202747	0.312663	3.66687	0.291548	0.318532	0.133171	0.256749	0.2605192	0.5437785
1260	-3327.34	-3308.864	-18.47595	0.2926317	0.1812728	0.3210332	0.6840444	0.0238023	0.553334	0.00288084	0.0162787	0.399589	0.00411563	0.06729118	0.000260246	0.0237182	0.333049	3.64297	0.280945	0.304674	0.113164	0.301217	0.7513356	0.08956208
1270	-3318.696	-3305.198	-13.49787	0.2721546	0.2312235	0.2579233	-0.03040059	0.0147631	0.561673	0.00426149	0.00961223	0.405611	0.00407935	0.1789298	0.00134905	0.0535061	0.460182	3.48496	0.282246	0.312185	0.128814	0.276755	0.1485292	1.204678
1280	-3318.906	-3306.405	-12.5007	0.3465765	0.251882	0.2547802	0.1163659	0.0149201	0.540916	0.00120315	0.00977366	0.418571	0.0146159	0.04827406	0.00220063	0.0680524	0.505438	3.42431	0.292129	0.303555	0.129219	0.275097	0.16464	0.2932098
1290	-3324.693	-3313.942	-10.75163	0.3684773	0.26612	0.2385379	0.01651031	0.0183819	0.454784	0.00391979	0.00607706	0.506102	0.0107357	0.01060458	0.00294966	0.0785538	0.53427	3.38423	0.291682	0.331343	0.120821	0.256154	0.0271149	0.3910981
1300	-3325.216	-3313.688	-11.52873	0.3644602	0.2076586	0.210088	0.05641044	0.0172292	0.567906	0.0103061	0.0178213	0.377854	0.0088834	0.04830834	0.000685232	0.0383073	0.403349	3.55766	0.261398	0.288614	0.14072	0.309269	0.1047188	0.461315
1310	-3322.195	-3309.242	-12.95312	0.2755618	0.2913385	0.2629765	-0.1214711	0.0182374	0.478267	0.00861719	0.00621264	0.482166	0.00649977	0.1889043	0.00461906	0.0977762	0.580966	3.31664	0.288888	0.309146	0.135684	0.266282	0.06743318	2.801355
1320	-3319.122	-3305.889	-13.23258	0.2755618	0.2221619	0.3092175	-0.1281988	0.00695517	0.510316	0.00490282	0.0224378	0.447881	0.00750739	0.1859887	0.00105756	0.0474587	0.438996	3.51249	0.283067	0.309224	0.134921	0.272787	0.05778994	3.218358
1330	-3315.695	-3303.35	-12.34509	0.2780837	0.2138986	0.271363	0.1453856	0.0144728	0.517926	0.00906199	0.011851	0.433638	0.0130502	0.02051134	0.000831892	0.0421586	0.41895	3.53806	0.312291	0.286375	0.130906	0.270428	0.1658969	0.123639
1340	-3315.744	-3302.588	-13.15644	0.2425271	0.1862892	0.2955785	-0.2176498	0.0117426	0.508398	0.00593641	0.0169751	0.441066	0.0158818	0.2349867	0.000319531	0.026259	0.346938	3.62648	0.30568	0.291493	0.137783	0.265044	0.01733689	13.55415
1350	-3315.916	-3302.847	-13.06958	0.1902276	0.1765932	0.3553576	0.1046388	0.00847802	0.527038	0.00364888	0.00540687	0.434306	0.0211219	0.03587123	0.000212647	0.0214563	0.319884	3.65845	0.302737	0.314599	0.137763	0.244901	0.1405101	0.255293
1360	-3316.171	-3303.532	-12.63916	0.2476048	0.1967874	0.3261365	0.0419815	0.00997423	0.551021	0.00569798	0.01033	0.412596	0.0103806	0.05747965	0.00047457	0.0319429	0.375221	3.59236	0.313627	0.290512	0.134297	0.261563	0.09946114	0.5779106
1370	-3321.302	-3309.073	-12.22855	0.3107059	0.2110112	0.2906715	-0.04669569	0.0132745	0.581587	0.00469451	0.00486948	0.388655	0.00691988	0.09725123	0.000761577	0.0403596	0.41178	3.5471	0.302782	0.289322	0.127849	0.280048	0.05055554	1.923651
1380	-3323.082	-3307.897	-15.18561	0.239156	0.1878356	0.3533449	-0.3833128	0.0119562	0.575513	0.00756275	0.00187866	0.388756	0.0143338	0.402049	0.000339647	0.0270657	0.351172	3.62142	0.310498	0.273932	0.138687	0.276883	0.01873612	21.45849
1390	-3324.448	-3309.335	-15.11274	0.1848634	0.1451018	0.4519235	0.1046822	0.0109959	0.569555	0.00298276	0.00275575	0.391349	0.0223616	0.09919567	3.88819e-05	0.00921778	0.227006	3.76374	0.290118	0.303362	0.133724	0.272796	0.2038779	0.4865445
1400	-3317.481	-3303.547	-13.93424	0.1848634	0.1679513	0.4276279	-0.1389748	0.00907867	0.432452	0.00517508	0.00581672	0.532231	0.0152465	0.1667473	0.000142159	0.0175674	0.295076	3.68721	0.288291	0.321491	0.138832	0.251386	0.02777243	6.004058
1410	-3319.099	-3305.986	-13.11285	0.1845168	0.1970158	0.4081925	-0.09848997	0.0119196	0.492857	0.0114427	0.0113605	0.468695	0.00372504	0.1097811	0.000478447	0.0320718	0.375825	3.59163	0.29116	0.30832	0.152448	0.248072	0.01129114	9.722767
1420	-3317.498	-3303.374	-14.12338	0.2515892	0.1712803	0.2918068	0.3393048	0.0101375	0.488906	0.0107879	0.0150429	0.471135	0.00399058	0.01431105	0.000166816	0.0190201	0.304706	3.67611	0.307478	0.295766	0.136817	0.259939	0.3536158	0.04047062
1430	-3315.798	-3304.784	-11.01406	0.2835521	0.2506276	0.2211584	0.01656493	0.0221548	0.524836	0.0119968	0.00664759	0.432454	0.00191143	0.03573653	0.00214114	0.0671436	0.502807	3.42791	0.290173	0.313311	0.128323	0.268194	0.05230146	0.6832799
1440	-3320.048	-3308.067	-11.98156	0.3378789	0.2439829	0.2548025	-0.01811817	0.0253857	0.490142	0.00705112	0.0110127	0.465565	0.000843402	0.08801451	0.00184309	0.0623802	0.488624	3.44715	0.287049	0.303302	0.146882	0.262767	0.06989635	1.259215
1450	-3319.352	-3308.535	-10.81714	0.2948795	0.1847372	0.2611074	0.01780449	0.0274329	0.419314	0.00898194	0.00349538	0.528737	0.0120389	0.001315597	0.000300232	0.0254604	0.342667	3.63157	0.279044	0.315508	0.146625	0.258823	0.01912008	0.06880709
1460	-3321.848	-3306.472	-15.37566	0.296518	0.2229416	0.2386864	0.2615939	0.0278394	0.5743	0.00102654	0.00172869	0.383165	0.0119407	0.1407271	0.00108079	0.0479698	0.440852	3.5101	0.284429	0.286745	0.138399	0.290427	0.402321	0.349788
1470	-3317.986	-3304.682	-13.30371	0.2923323	0.2141523	0.2921562	0.2173768	0.0206414	0.430254	0.00401385	0.00544968	0.532391	0.00725073	0.02473275	0.000838276	0.042318	0.419575	3.53727	0.287354	0.320306	0.135889	0.25645	0.2421095	0.1021552
1480	-3322.605	-3310.399	-12.20606	0.3136047	0.2248514	0.3192809	-0.04153961	0.0174581	0.500851	0.00171372	0.00697222	0.450284	0.022722	0.07692285	0.00113914	0.0492292	0.445371	3.50426	0.295865	0.310138	0.143272	0.250726	0.03538324	2.173991
1490	-3324.946	-3308.034	-16.91228	0.2706648	0.2108843	0.3129482	-0.5751957	0.0203914	0.448527	0.00327987	0.00473673	0.496229	0.0268361	0.6096024	0.000758583	0.0402811	0.411463	3.5475	0.294751	0.315737	0.130443	0.259069	0.03440672	17.71754
1500	-3319.36	-3306.36	-13.00003	0.2706648	0.2249524	0.2774694	-0.1719588	0.01892	0.44842	0.00327908	0.0211255	0.481845	0.0264106	0.2127319	0.00114228	0.0492961	0.445609	3.50395	0.306485	0.296497	0.136361	0.260657	0.0407731	5.217457
1510	-3322.516	-3310.438	-12.07807	0.2761465	0.2260372	0.248071	-0.03278843	0.0122845	0.485491	0.00311994	0.0251968	0.464422	0.00948513	0.1050701	0.00117641	0.0500166	0.448158	3.50065	0.284911	0.302286	0.161157	0.251646	0.07228171	1.45362
1520	-3315.674	-3304.611	-11.06379	0.2837421	0.1896089	0.2554069	0.05117254	0.0155296	0.493175	0.00493741	0.0237126	0.4529	0.00974566	0.001833618	0.00036383	0.0280042	0.355999	3.61563	0.289061	0.299256	0.136435	0.275248	0.05300616	0.03459255
1530	-3318.308	-3305.257	-13.05154	0.2837421	0.1747581	0.2849194	-0.07449627	0.0176555	0.521435	0.00629066	0.00586907	0.439891	0.00885894	0.1608313	0.000195872	0.0205987	0.314669	3.66454	0.276487	0.336891	0.136773	0.249849	0.08633503	1.862874
1540	-3318.281	-3307.064	-11.21746	0.2495529	0.1696541	0.2717604	-0.04701129	0.0166768	0.589126	0.0036828	0.00879247	0.370888	0.0108336	0.05146207	0.0001544	0.0183033	0.300013	3.68153	0.299342	0.274915	0.142172	0.283571	0.004450787	11.56247
1550	-3325.402	-3312.557	-12.84481	0.3241506	0.2298256	0.2176228	-0.001391753	0.0258192	0.587031	0.0074746	0.00143979	0.354753	0.0234829	0.148259	0.00130096	0.0525584	0.456968	3.48917	0.269424	0.309426	0.133453	0.287697	0.1468673	1.009476
1560	-3313.373	-3302.819	-10.55314	0.3182233	0.2047756	0.2390699	-0.00677875	0.0176615	0.518297	0.00171586	0.00160041	0.439335	0.0213902	0.01100814	0.000624	0.0365752	0.396006	3.56679	0.294444	0.304401	0.138818	0.262337	0.004229392	2.602772
1570	-3320.804	-3306.903	-13.9007	0.2645885	0.1977575	0.3103274	-0.08041699	0.0101103	0.528821	0.00139858	0.00986987	0.429471	0.020329	0.2001514	0.000491193	0.0324919	0.37778	3.58924	0.289783	0.305343	0.140665	0.264209	0.1197345	1.671628
1580	-3315.686	-3302.652	-13.03435	0.1994972	0.2079993	0.3876299	0.1067568	0.0119726	0.618346	0.00281082	0.00807175	0.351229	0.00757031	0.01393157	0.000692736	0.038514	0.404211	3.55658	0.291694	0.308927	0.130133	0.269247	0.1206884	0.1154343
1590	-3314.692	-3300.286	-14.40541	0.1994972	0.1676922	0.391782	0.08709038	0.00879395	0.530524	0.00925704	0.0164419	0.431774	0.00320869	0.1026153	0.000140362	0.0174567	0.294323	3.68808	0.299667	0.296657	0.12865	0.275025	0.1897057	0.5409185
1600	-3315.412	-3303.482	-11.93019	0.2256158	0.1897271	0.3373124	-0.02499524	0.00801481	0.572105	0.00448062	0.0138594	0.395424	0.00611646	0.044341	0.000365485	0.0280672	0.356319	3.61525	0.298573	0.300238	0.133265	0.267924	0.01934576	2.292026
1610	-3322.422	-3307.153	-15.26825	0.2858803	0.1989535	0.3383306	-0.07175592	0.0174834	0.565348	0.00102025	0.00990799	0.390754	0.0154862	0.256423	0.000512253	0.033174	0.380921	3.58539	0.284482	0.298548	0.127784	0.289185	0.1846671	1.388569
1620	-3317.63	-3305.445	-12.18494	0.2954879	0.2227195	0.237368	-0.04162956	0.017262	0.525501	0.0106696	0.00191462	0.42378	0.0208728	0.1219151	0.00107414	0.0478241	0.440324	3.51078	0.280107	0.292366	0.14761	0.279917	0.08028554	1.518519
1630	-3321.362	-3306.131	-15.23091	0.2912873	0.2263496	0.2966129	-0.4111756	0.0170012	0.477146	0.00631489	0.00162369	0.490929	0.00698565	0.4433162	0.00118636	0.0502246	0.44889	3.4997	0.324364	0.280339	0.145887	0.24941	0.0321406	13.79303
1640	-3318.534	-3306.481	-12.05383	0.2722638	0.1832439	0.3241673	-0.01115406	0.00822501	0.536145	0.0080166	0.0117524	0.428211	0.00764928	0.05111736	0.000282481	0.0247025	0.338535	3.63648	0.305681	0.280469	0.134261	0.279589	0.0399633	1.279108
1650	-3325.339	-3312.611	-12.72834	0.2647136	0.1788569	0.2977078	0.01141691	0.0112119	0.518714	0.00741096	0.00914392	0.432485	0.0210337	0.09561517	0.000234785	0.0225371	0.326277	3.65095	0.315576	0.288382	0.133259	0.262783	0.1070321	0.8933319
1660	-3323.88	-3311.478	-12.402	0.2667737	0.2273515	0.3145263	-0.03223703	0.0106729	0.54284	0.00685907	0.0136036	0.399417	0.0266073	0.08710617	0.00121867	0.0508938	0.451231	3.49666	0.283732	0.316614	0.115133	0.284521	0.05486914	1.587526
1670	-3315.446	-3302.177	-13.26941	0.2658256	0.1922618	0.3581694	-0.01722606	0.00851776	0.557092	0.00634576	0.0131094	0.409903	0.00503196	0.1047281	0.000402303	0.029434	0.363162	3.607	0.287872	0.302452	0.132863	0.276812	0.08750208	1.196865
1680	-3323.62	-3312.033	-11.5866	0.2981921	0.2073588	0.2394048	0.06418319	0.0237601	0.550527	0.0101213	0.0202458	0.389552	0.00579415	0.03464434	0.000678678	0.0381257	0.402589	3.55861	0.314946	0.301909	0.131955	0.251189	0.09882753	0.3505535
1690	-3320.428	-3309.069	-11.35846	0.3249807	0.2090336	0.2295717	-0.05646616	0.016024	0.570771	0.00536014	0.0188487	0.382725	0.00627162	0.08606372	0.000715865	0.0391441	0.406821	3.55332	0.289797	0.284639	0.135516	0.290048	0.02959756	2.907798
1700	-3318.152	-3306.689	-11.46293	0.3295783	0.2325662	0.2740066	-0.06402175	0.0191198	0.483258	0.00366476	0.0224903	0.468882	0.00258489	0.07095692	0.00139634	0.0544213	0.463251	3.48093	0.294966	0.311826	0.135329	0.257878	0.006935172	10.23146
1710	-3317.784	-3305.977	-11.80689	0.3237968	0.2410677	0.2373055	0.1358871	0.0159364	0.499062	0.00990846	0.012477	0.461598	0.001018	0.009193457	0.00172128	0.0603194	0.482266	3.45569	0.293821	0.292786	0.145175	0.268218	0.1450805	0.06336796
1720	-3316.325	-3304.015	-12.31054	0.3039901	0.1847698	0.2672767	-0.1657021	0.0180663	0.481792	0.00877772	0.00220734	0.481467	0.0076893	0.1744209	0.000300629	0.025477	0.342757	3.63147	0.284828	0.295105	0.136711	0.283356	0.008718854	20.00503
1730	-3325.552	-3309.773	-15.77891	0.2915435	0.1715405	0.3393996	0.1619048	0.0097342	0.538947	0.00911566	0.00429815	0.429848	0.00805684	0.1629418	0.00016887	0.0191361	0.305455	3.67524	0.287684	0.307289	0.139425	0.265602	0.3248466	0.501596
1740	-3317.425	-3302.972	-14.45296	0.2724512	0.203794	0.2760644	-0.03124306	0.00930839	0.524369	0.00921487	0.0128585	0.431252	0.0129976	0.2243451	0.000604059	0.0359925	0.393487	3.56992	0.288614	0.304211	0.13018	0.276995	0.1931021	1.161796
1750	-3320.956	-3305.599	-15.35711	0.2667034	0.2057041	0.2573735	0.1748206	0.0135505	0.543021	0.0108178	0.00416656	0.421739	0.00670426	0.1811489	0.000643283	0.0371297	0.39838	3.56385	0.286089	0.288664	0.142553	0.282694	0.3559694	0.5088888
1760	-3316.411	-3302.053	-14.35826	0.2609199	0.1818831	0.2682671	0.2990585	0.0121226	0.574966	0.0079694	0.00801724	0.395351	0.00157344	0.05906596	0.000266988	0.024021	0.334752	3.64096	0.289949	0.292385	0.133695	0.283971	0.3581244	0.1649314
1770	-3315.054	-3303.638	-11.41589	0.2609199	0.1993158	0.3135405	-0.01565125	0.0158956	0.527063	0.00548631	0.010716	0.43891	0.00192927	0.02270332	0.000518756	0.0333817	0.38187	3.58423	0.319791	0.281711	0.136414	0.262084	0.007052067	3.219385
1780	-3320.661	-3306.74	-13.92141	0.2959517	0.2018873	0.2770873	0.2451067	0.0139588	0.432968	0.0113639	0.0138533	0.526009	0.00184665	0.05210013	0.000566615	0.0348713	0.388566	3.576	0.280052	0.320139	0.150237	0.249572	0.2972068	0.1752992
1790	-3323.376	-3311.367	-12.00905	0.3025223	0.2128186	0.2314576	0.1623203	0.0267219	0.521962	0.014611	0.0162305	0.417804	0.00267001	0.01083752	0.000805089	0.0414824	0.416278	3.54143	0.285685	0.290936	0.145244	0.278135	0.1731578	0.06258752
1800	-3335.229	-3319.793	-15.43659	0.3750453	0.2384078	0.2435169	-0.188191	0.0280405	0.52099	0.0173135	0.0139653	0.417026	0.00266504	0.3656597	0.00161481	0.0584555	0.476394	3.46354	0.30315	0.306863	0.150781	0.239206	0.1774687	2.060418
1810	-3315.537	-3304.737	-10.80057	0.3592676	0.2090933	0.2291822	0.0337876	0.0182882	0.568244	0.00788716	0.00735771	0.393947	0.00427578	0.009852986	0.000717218	0.0391806	0.406971	3.55313	0.297408	0.285012	0.143065	0.274514	0.04364058	0.2257758
1820	-3320.51	-3306.874	-13.6354	0.3672897	0.1957652	0.238218	0.08139923	0.0250948	0.540515	0.00429651	0.0160901	0.413568	0.000435759	0.1337289	0.000457496	0.0313687	0.372515	3.59566	0.286619	0.296242	0.135102	0.282038	0.2151281	0.6216244
1830	-3322.853	-3311.377	-11.47568	0.2530544	0.2280203	0.2584078	0.08443091	0.0176354	0.563535	0.014967	0.0138476	0.384726	0.0052891	0.007364204	0.00124056	0.0513422	0.452788	3.49463	0.299964	0.303157	0.130101	0.266777	0.09179511	0.08022436
1840	-3323.388	-3312.275	-11.11374	0.2935682	0.2392838	0.2168006	0.0799268	0.0156791	0.573888	0.00646559	0.00305998	0.391794	0.00911307	0.01037218	0.00164938	0.0590675	0.478335	3.46095	0.295422	0.278689	0.137244	0.288645	0.09029898	0.1148649
1850	-3314.52	-3303.781	-10.73874	0.2921733	0.2144649	0.2335654	-0.02056669	0.0208332	0.509237	0.00257139	0.00609457	0.449743	0.011521	0.03152179	0.00084619	0.0425148	0.420346	3.53629	0.311677	0.289513	0.140252	0.258557	0.01095511	2.87736
1860	-3315.731	-3302.218	-13.51287	0.2644322	0.1700197	0.2520446	0.02707172	0.0153774	0.55008	0.00289752	0.00715861	0.411913	0.012573	0.1527694	0.000157128	0.0184632	0.30107	3.68031	0.306509	0.287021	0.134457	0.272013	0.1798411	0.8494687
1870	-3320.604	-3307.383	-13.22096	0.2986305	0.1928199	0.2735868	-0.1054914	0.0109708	0.445161	0.00947693	0.0159691	0.509535	0.00888717	0.1925114	0.000410756	0.0297387	0.36466	3.60519	0.304317	0.305984	0.132514	0.257185	0.08701998	2.212266
