Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5210	-3318.138	-3304.617	-13.52115	0.2886965	0.1999604	0.2774535	-0.09446518	0.0121882	0.463835	0.000581642	0.0112077	0.496236	0.0159506	0.2015653	0.000530474	0.0337527	0.383555	3.58216	0.282105	0.301442	0.136717	0.279736	0.1071001	1.882027
5220	-3326.43	-3313.378	-13.05229	0.2886965	0.1503115	0.2864667	-0.07781003	0.014865	0.424983	0.00587496	0.00563614	0.522501	0.0261399	0.1623265	5.41023e-05	0.0108656	0.242766	3.74631	0.284866	0.323657	0.124212	0.267265	0.08451651	1.920649
5230	-3321.53	-3305.703	-15.82621	0.2947613	0.1917772	0.3092359	0.2016068	0.0162237	0.453849	0.00282557	0.00822375	0.503781	0.015097	0.1631359	0.000395066	0.0291705	0.361858	3.60858	0.281908	0.315107	0.136879	0.266107	0.3647427	0.4472629
5240	-3318.475	-3306.812	-11.66357	0.2609595	0.2095085	0.2566995	0.08698678	0.0143282	0.475434	0.0029257	0.013913	0.483131	0.0102686	0.01703401	0.000726663	0.0394347	0.408015	3.55182	0.316199	0.287567	0.142667	0.253567	0.1040208	0.1637559
5250	-3323.724	-3310.983	-12.74087	0.2177044	0.1854585	0.3816406	0.08180486	0.0139935	0.47438	0.000893718	0.0227205	0.48206	0.0059524	0.01152035	0.000309092	0.0258301	0.344655	3.62921	0.310288	0.316827	0.108705	0.26418	0.09332521	0.1234431
5260	-3319.86	-3303.027	-16.83284	0.2062881	0.1709533	0.4293524	0.5043986	0.0103915	0.467103	0.00105864	0.0222053	0.491056	0.00818552	0.01561129	0.000164261	0.0188748	0.303764	3.6772	0.302521	0.296272	0.143936	0.257272	0.5200099	0.03002113
5270	-3318.121	-3303.756	-14.36493	0.186358	0.1723514	0.4238295	-0.03623967	0.0081528	0.601661	0.00070382	0.0229418	0.365164	0.00137659	0.1419315	0.000175394	0.0194997	0.307785	3.67254	0.304137	0.304511	0.117153	0.274199	0.1056918	1.342881
5280	-3317.814	-3304.134	-13.68033	0.1998179	0.1904104	0.3572964	0.2421931	0.0103868	0.521021	0.00481511	0.0229967	0.436889	0.00389118	0.005121206	0.00037516	0.0284329	0.35817	3.61302	0.300874	0.291673	0.140927	0.266526	0.2473143	0.02070728
5290	-3321.958	-3308.554	-13.4041	0.2037211	0.2136899	0.3684239	0.1037987	0.00597199	0.513863	0.0101238	0.017865	0.439158	0.0130188	0.04730765	0.000826665	0.0420276	0.418434	3.53871	0.29944	0.299176	0.139587	0.261797	0.1511064	0.3130751
5300	-3315.913	-3302.583	-13.33034	0.2108977	0.1628326	0.4125761	0.05191439	0.0072772	0.541324	0.00861121	0.0146539	0.424042	0.0040924	0.04489054	0.000109752	0.0154478	0.280105	3.70434	0.294761	0.301257	0.129976	0.274007	0.09680493	0.4637216
5310	-3317.45	-3302.514	-14.9362	0.2108977	0.1608463	0.3593366	-0.2707231	0.0117996	0.520251	0.0124822	0.0079196	0.444623	0.00292385	0.329266	9.88272e-05	0.0146632	0.274244	3.71099	0.300358	0.304313	0.141087	0.254243	0.05854286	5.624357
5320	-3317.715	-3304.924	-12.7906	0.2175768	0.1990054	0.3361006	-0.09862308	0.0131448	0.569887	0.010727	0.00230939	0.390784	0.013148	0.1325986	0.00051318	0.0332037	0.381057	3.58523	0.285337	0.29162	0.147228	0.275816	0.0339755	3.902771
5330	-3320.242	-3304.154	-16.08812	0.2090479	0.1938119	0.4177611	0.163589	0.01034	0.574618	0.00841902	0.00377822	0.39612	0.00672456	0.1428347	0.000426096	0.0302836	0.367315	3.60197	0.292023	0.285327	0.139959	0.28269	0.3064237	0.4661347
5340	-3319.701	-3303.245	-16.45591	0.2408695	0.1839551	0.3987518	-0.3964238	0.012882	0.549002	0.00603346	0.0145669	0.416481	0.00103502	0.4578072	0.000290837	0.0250621	0.340505	3.63414	0.303744	0.293542	0.144	0.258714	0.06138338	7.458161
5350	-3315.333	-3303.858	-11.47526	0.2845723	0.1994656	0.2814735	-0.07159138	0.0104336	0.493918	0.0121914	0.0113882	0.471803	0.000265748	0.07215153	0.000521462	0.0334677	0.382262	3.58375	0.272556	0.312961	0.136447	0.278036	0.000560156	128.8061
5360	-3317.368	-3305.034	-12.33473	0.2578497	0.2004149	0.2816539	0.09593088	0.0138676	0.555856	0.00418145	0.0082658	0.416712	0.00111662	0.03722803	0.000538846	0.0340152	0.38474	3.58071	0.289036	0.302337	0.122439	0.286189	0.1331589	0.279576
5370	-3315.388	-3303.834	-11.55469	0.2325654	0.1878326	0.3261595	-0.005855647	0.00797274	0.555429	0.00690993	0.0217988	0.405385	0.00250513	0.01890372	0.000339608	0.0270642	0.351164	3.62143	0.309198	0.295116	0.121761	0.273925	0.01304807	1.448775
5380	-3319.287	-3307.397	-11.8905	0.2438469	0.2117257	0.3214652	-0.04599673	0.0103594	0.617626	0.00228867	0.00572204	0.356536	0.00746769	0.06124813	0.000778576	0.040802	0.413562	3.54486	0.291164	0.311097	0.116339	0.2814	0.0152514	4.015903
5390	-3313.768	-3302.082	-11.68571	0.2952305	0.2076665	0.22653	0.06051083	0.0203366	0.52866	0.0105609	0.00677809	0.426391	0.00727343	0.04879352	0.000685407	0.0383121	0.403369	3.55763	0.290004	0.297765	0.134939	0.277292	0.1093043	0.4464005
5400	-3319.306	-3307.304	-12.00207	0.2497242	0.1775998	0.2539827	-0.09810441	0.0292541	0.491047	0.00826296	0.0106727	0.451469	0.00929369	0.1321236	0.000222291	0.0219338	0.322733	3.65511	0.263969	0.298563	0.144401	0.293067	0.03401924	3.883792
5410	-3318.523	-3305.528	-12.99524	0.2410609	0.1560285	0.3297667	-0.1164381	0.0166912	0.538007	0.00281286	0.00951917	0.427613	0.00535626	0.1576068	7.57893e-05	0.0128499	0.259925	3.72715	0.303302	0.293052	0.145136	0.25851	0.0411687	3.828316
5420	-3315.899	-3303.017	-12.88193	0.2742189	0.216471	0.265673	0.01952332	0.0224212	0.556271	0.00309817	0.0017788	0.407809	0.00862144	0.1152555	0.000898197	0.043785	0.425265	3.53005	0.29622	0.294009	0.15133	0.258441	0.1347788	0.8551455
5430	-3318.476	-3305.581	-12.89477	0.2742189	0.184854	0.3132197	-0.183982	0.0124029	0.542867	0.00168522	0.00508294	0.411328	0.0266341	0.1910578	0.000301654	0.0255201	0.342989	3.63119	0.30611	0.301476	0.126704	0.265709	0.0070758	27.00157
5440	-3319.372	-3306.969	-12.40283	0.2664193	0.219153	0.2962899	-0.06318168	0.0184866	0.504509	0.00383567	0.0195505	0.445128	0.00848985	0.1115988	0.000971094	0.0455037	0.431777	3.52175	0.306809	0.319596	0.117629	0.255966	0.04841708	2.304946
5450	-3322.052	-3309.093	-12.95915	0.2664193	0.2031657	0.2799626	0.1704126	0.0128529	0.495835	0.00300026	0.0238486	0.462003	0.00246089	0.03649381	0.000591534	0.0356215	0.39187	3.57192	0.272385	0.309327	0.12977	0.288518	0.2069064	0.1763784
5460	-3316.765	-3305.465	-11.30044	0.2664193	0.212744	0.3060925	0.011088	0.0221303	0.405522	0.00559233	0.0116851	0.544474	0.0105958	0.006716107	0.000803259	0.0414358	0.416093	3.54167	0.297087	0.296078	0.139679	0.267156	0.01780411	0.3772223
5470	-3318.596	-3306.08	-12.51568	0.281435	0.1866158	0.3187678	-0.09054846	0.0114047	0.565654	0.00517822	0.0121986	0.40153	0.00403463	0.120044	0.000323706	0.0264285	0.347834	3.62541	0.284236	0.334613	0.131447	0.249704	0.02949555	4.069902
5480	-3320.456	-3307.216	-13.24003	0.2767821	0.1990836	0.3073518	0.2083025	0.0167305	0.589372	0.00189939	0.00583511	0.382115	0.00404776	0.01642071	0.000514582	0.0332485	0.381262	3.58497	0.304872	0.306879	0.11916	0.269089	0.2247232	0.07307083
5490	-3319.603	-3306.409	-13.19409	0.2720219	0.2028357	0.2991013	0.1827597	0.0102071	0.567799	0.00381968	0.0191494	0.375957	0.0230678	0.03175621	0.000585029	0.0354272	0.391018	3.57297	0.29712	0.294676	0.117399	0.290806	0.2145159	0.1480366
5500	-3323.448	-3310.885	-12.56262	0.2750292	0.2185742	0.2797986	0.1028809	0.0117552	0.498172	0.0021659	0.0153344	0.455557	0.0170154	0.04953128	0.000955033	0.0451309	0.430378	3.52354	0.268506	0.309784	0.145431	0.276279	0.1524122	0.3249825
5510	-3318.553	-3305.868	-12.68464	0.3055056	0.1897043	0.2449111	0.2126587	0.0149424	0.431209	0.00494348	0.00852497	0.518329	0.022051	0.01880397	0.000365165	0.028055	0.356257	3.61532	0.299009	0.297948	0.135873	0.26717	0.2314627	0.08123976
5520	-3313.778	-3302.16	-11.61783	0.3082335	0.2143524	0.2603039	0.06633008	0.017684	0.553808	0.00719646	0.00188931	0.414355	0.00506766	0.02318957	0.000843336	0.042444	0.420069	3.53664	0.276383	0.313464	0.132366	0.277787	0.08951965	0.2590445
5530	-3327.7	-3315.848	-11.85198	0.3223324	0.176954	0.2258746	-0.07444305	0.0179497	0.522431	0.00824976	0.0178682	0.428173	0.00532834	0.1246534	0.000216067	0.0216268	0.320906	3.65725	0.281885	0.30637	0.146672	0.265073	0.05021035	2.482624
5540	-3320.407	-3308.824	-11.58272	0.2714652	0.2056601	0.2730162	-0.001658455	0.0149122	0.41988	0.00463091	0.00319875	0.540947	0.016431	0.04908901	0.00064236	0.0371033	0.398268	3.56399	0.302712	0.282337	0.148972	0.265979	0.04743055	1.034966
5550	-3315.511	-3304.138	-11.37326	0.2685659	0.2178775	0.2387579	0.1034602	0.0141201	0.564664	0.0118715	0.00695781	0.398548	0.00383913	0.003247818	0.00093594	0.0446835	0.428689	3.52569	0.272569	0.304319	0.134386	0.288726	0.1067081	0.03043648
5560	-3314.655	-3302.035	-12.62025	0.2591669	0.1944347	0.3221715	-0.01301438	0.0139692	0.478705	0.00384246	0.00500105	0.490753	0.00772928	0.08561216	0.000435933	0.0306278	0.368977	3.59996	0.294921	0.312997	0.136011	0.256071	0.07259778	1.179267
5570	-3313.636	-3301.417	-12.21893	0.213314	0.1873018	0.3690562	-0.023827	0.0152231	0.521674	0.00335211	0.00485776	0.444267	0.010626	0.04164541	0.000332602	0.0267861	0.349713	3.62317	0.309427	0.288893	0.138738	0.262942	0.01781841	2.337212
5580	-3318.093	-3306.251	-11.84252	0.2121863	0.1931173	0.3433234	-0.01825774	0.0154597	0.510938	0.00807957	0.00221239	0.447314	0.0159961	0.03213627	0.000415312	0.0299016	0.365457	3.60423	0.288345	0.31334	0.130869	0.267447	0.01387853	2.315538
5590	-3315.348	-3303.808	-11.53999	0.2864074	0.2248485	0.3055757	0.04624251	0.0108406	0.513569	0.0040803	0.0138881	0.449617	0.00800571	0.003617131	0.00113904	0.0492273	0.445364	3.50427	0.282187	0.296118	0.135624	0.286071	0.04985964	0.07254628
5600	-3317.171	-3305.485	-11.68664	0.3016305	0.2084045	0.2509703	0.01703646	0.0146371	0.501581	0.0045417	0.00158438	0.470335	0.00732045	0.05702168	0.000701735	0.0387604	0.405235	3.5553	0.301814	0.303284	0.138149	0.256754	0.07405813	0.7699583
5610	-3324.294	-3312.138	-12.1567	0.2845653	0.1716819	0.2639109	-0.06167616	0.027423	0.552782	0.00556241	0.00786626	0.40072	0.00564624	0.1157657	0.000169995	0.0191993	0.305862	3.67477	0.291238	0.29811	0.130906	0.279746	0.0540895	2.140261
5620	-3319.149	-3306.711	-12.4387	0.2860309	0.2489556	0.2667134	-0.02231085	0.0202122	0.520978	0.0108831	0.0106203	0.434054	0.00325188	0.1101849	0.00206344	0.0659368	0.499278	3.43272	0.292686	0.28741	0.128043	0.29186	0.08787408	1.253896
5630	-3322.626	-3309.727	-12.89906	0.2941372	0.2047141	0.2776229	0.16456	0.0185777	0.605154	0.00609002	0.0163753	0.346367	0.0074352	0.03861021	0.000622738	0.0365386	0.395849	3.56699	0.263686	0.300031	0.141681	0.294602	0.2031702	0.1900387
5640	-3313.494	-3301.329	-12.16534	0.2694033	0.1921238	0.3004358	0.04804838	0.0103588	0.542052	0.00682514	0.0107873	0.421304	0.00867264	0.04141558	0.000400232	0.0293588	0.362791	3.60745	0.294502	0.2981	0.13327	0.274127	0.08946396	0.4629303
5650	-3322.235	-3310.571	-11.66394	0.2649975	0.1687748	0.2958892	0.06539407	0.0114631	0.512421	0.00716401	0.00194493	0.444886	0.0221204	0.006113097	0.000147983	0.0179214	0.297467	3.68446	0.279207	0.306285	0.148162	0.266346	0.07150717	0.08548929
5660	-3318.602	-3305.655	-12.94745	0.226188	0.1668705	0.3233825	0.1159934	0.0137242	0.51014	0.0117169	0.00485373	0.442906	0.0166595	0.04134488	0.00013478	0.0171082	0.291931	3.69083	0.288944	0.320918	0.140293	0.249845	0.1573382	0.2627771
5670	-3325.545	-3309.193	-16.35267	0.2164404	0.1947349	0.3296299	-0.5093498	0.00436653	0.49898	0.0130732	0.00982792	0.456131	0.017621	0.5470452	0.000440733	0.0307943	0.369777	3.59899	0.280128	0.32213	0.131433	0.266308	0.03769533	14.51228
5680	-3319.432	-3304.367	-15.06479	0.1976584	0.1626287	0.35698	-0.3939095	0.0187299	0.462798	0.00471372	0.0125745	0.49318	0.00800321	0.40253	0.00010859	0.0153663	0.279504	3.70502	0.274699	0.31853	0.139735	0.267035	0.008620553	46.69422
5690	-3312.685	-3300.42	-12.26566	0.2139437	0.1519011	0.3483757	-0.008604162	0.0113341	0.499645	0.00799522	0.0170667	0.461056	0.00290323	0.04887006	5.95702e-05	0.0113989	0.247553	3.74099	0.285715	0.306289	0.135329	0.272667	0.0402659	1.213684
5700	-3314.304	-3302.992	-11.3121	0.2726511	0.2246798	0.2877514	0.01361234	0.0123296	0.495701	0.0102017	0.0157258	0.462254	0.00378861	0.01663291	0.00113381	0.0491157	0.444966	3.50478	0.293858	0.2929	0.129844	0.283398	0.03024525	0.5499347
5710	-3315.856	-3303.401	-12.45574	0.277154	0.1718088	0.2603175	-0.1218166	0.019324	0.559093	0.00339279	0.00751962	0.40999	0.000680259	0.1648109	0.000171008	0.019256	0.306226	3.67435	0.291167	0.309264	0.12271	0.276859	0.04299438	3.833314
5720	-3315.595	-3303.45	-12.14451	0.2722723	0.2133384	0.2655892	0.07490156	0.0157521	0.497452	0.00692119	0.0136038	0.46265	0.00362073	0.04610761	0.000817913	0.0418073	0.417565	3.53981	0.310779	0.292696	0.134819	0.261706	0.1210092	0.3810258
5730	-3316.278	-3304.634	-11.64434	0.2722723	0.1933765	0.2499332	0.003021543	0.0143818	0.551336	0.00304341	0.013539	0.414671	0.0030288	0.06195598	0.000419313	0.0300439	0.366151	3.60339	0.281065	0.313383	0.117665	0.287887	0.06497752	0.9534986
5740	-3316.242	-3302.603	-13.63936	0.2678673	0.1821885	0.2579198	0.09818905	0.0152792	0.53791	0.00356166	0.0153985	0.414399	0.0134515	0.1221174	0.000270409	0.0241731	0.335602	3.63995	0.284084	0.31674	0.129853	0.269323	0.2203064	0.5543069
5750	-3319.092	-3305.714	-13.3783	0.2699312	0.1814872	0.2867163	0.04926065	0.0133381	0.514843	0.00440723	0.00964028	0.433195	0.0245764	0.1174972	0.0002626	0.0238243	0.333648	3.64227	0.285864	0.291287	0.136468	0.286381	0.1667578	0.7045977
5760	-3314.903	-3302.998	-11.9049	0.2334755	0.1876735	0.3213773	0.06904894	0.0141016	0.491845	0.00476032	0.0115245	0.461294	0.0164745	0.004836847	0.000337496	0.0269807	0.350729	3.62195	0.295206	0.291441	0.151444	0.261909	0.07388579	0.06546384
5770	-3323.841	-3309.617	-14.22422	0.3011924	0.2060984	0.3490981	-0.253874	0.0113913	0.449461	0.00709212	0.014999	0.505008	0.0120489	0.2859591	0.000651598	0.0373661	0.399386	3.5626	0.285656	0.311732	0.135819	0.266793	0.0320851	8.912522
5780	-3315.262	-3304.076	-11.18604	0.2829538	0.2103907	0.2526911	0.04620411	0.016916	0.489586	0.00787467	0.0149553	0.465717	0.00495063	0.01301981	0.000747023	0.0399767	0.410229	3.54905	0.322118	0.283508	0.139845	0.254529	0.05922392	0.2198403
5790	-3313.914	-3302.138	-11.77627	0.2840418	0.1748579	0.2700941	0.09633245	0.016187	0.522831	0.00193817	0.00705384	0.441086	0.0109039	0.01192346	0.000196758	0.0206449	0.314953	3.66421	0.286206	0.320342	0.140687	0.252764	0.1082559	0.1101414
5800	-3316.569	-3305.171	-11.39807	0.3337862	0.1960809	0.2231444	0.08083999	0.0226083	0.4929	0.00242351	0.00461606	0.467274	0.010178	0.02316644	0.000462721	0.0315456	0.373352	3.59464	0.281454	0.318042	0.136464	0.26404	0.1040064	0.2227404
5810	-3318.834	-3306.602	-12.23266	0.3337862	0.2347242	0.2889259	-0.1036653	0.0146448	0.554791	0.00347063	0.00711706	0.41099	0.00898703	0.1259246	0.00147462	0.0559018	0.468145	3.47448	0.294424	0.318964	0.139162	0.24745	0.02225932	5.657161
5820	-3326.964	-3313.577	-13.38649	0.312013	0.2079685	0.256479	0.2819166	0.00754526	0.601658	0.00372486	0.0121534	0.348998	0.0259209	0.01649817	0.000692055	0.0384953	0.404133	3.55668	0.265587	0.345297	0.122691	0.266425	0.2984148	0.05528605
5830	-3325.825	-3314.439	-11.38603	0.2853617	0.1902773	0.214265	0.04880209	0.0091393	0.6172	0.0024983	0.0129502	0.335092	0.0231197	0.04409911	0.000373261	0.0283615	0.35781	3.61346	0.286106	0.293655	0.130822	0.289418	0.0929012	0.4746882
5840	-3321.683	-3309.776	-11.90657	0.2853617	0.2207061	0.3112812	0.02711366	0.0140967	0.550702	0.00286923	0.00605954	0.413598	0.0126745	0.03050513	0.0010151	0.0465094	0.435515	3.51696	0.268064	0.314912	0.142451	0.274573	0.05761879	0.5294302
5850	-3318.83	-3307	-11.83067	0.2138718	0.1723153	0.3462766	0.03235711	0.00995443	0.498402	0.0050674	0.00993275	0.453308	0.0233354	0.003823975	0.000175099	0.0194834	0.307681	3.67266	0.267806	0.336544	0.126099	0.269551	0.03618108	0.1056899
5860	-3315.142	-3302.395	-12.74715	0.2144132	0.1829838	0.3408427	-0.06005413	0.0101526	0.496239	0.00561264	0.00186369	0.462332	0.0237999	0.1065688	0.00027947	0.0245715	0.337813	3.63734	0.299624	0.296909	0.131243	0.272224	0.04651464	2.29108
5870	-3317.393	-3304.51	-12.88282	0.2826195	0.207564	0.2789416	0.03959872	0.0153896	0.580947	0.00571039	0.00178159	0.383134	0.0130377	0.09728301	0.000683159	0.03825	0.403109	3.55796	0.28151	0.298904	0.121588	0.297998	0.1368817	0.7107085
5880	-3314.042	-3300.557	-13.48449	0.2742113	0.1918482	0.2815139	-0.2196076	0.0187576	0.563116	0.00716364	0.00363131	0.401281	0.00605055	0.2599856	0.000396121	0.0292091	0.36205	3.60835	0.289182	0.295784	0.147242	0.267792	0.04037795	6.438801
5890	-3313.694	-3301.945	-11.74844	0.2349831	0.1817205	0.2799984	-0.07428072	0.0205462	0.512958	0.00223709	0.00842058	0.450474	0.00536417	0.09052219	0.000265179	0.0239401	0.334299	3.6415	0.280341	0.312857	0.12525	0.281552	0.01624147	5.573524
5900	-3317.926	-3303.539	-14.38685	0.2422964	0.1842283	0.3460492	0.01271369	0.0123107	0.437684	0.00378526	0.00597057	0.526238	0.0140119	0.15886	0.000294093	0.0252009	0.341261	3.63324	0.321685	0.285123	0.132454	0.260738	0.1715737	0.9258996
5910	-3313.209	-3300.418	-12.79063	0.2566532	0.1928356	0.3288356	0.08359267	0.0175447	0.442528	0.00724814	0.00608634	0.525759	0.000834586	0.0440755	0.000410996	0.0297473	0.364702	3.60514	0.296025	0.310328	0.137517	0.25613	0.1276682	0.3452348
5920	-3312.936	-3301.086	-11.84946	0.2595262	0.2335521	0.2594859	0.04337756	0.0210618	0.53124	0.0052543	0.010772	0.431099	0.000572976	0.04899935	0.00143175	0.0550962	0.465493	3.47798	0.293584	0.300847	0.132251	0.273318	0.09237691	0.5304286
5930	-3316.448	-3304.23	-12.21829	0.2744952	0.2160822	0.3262935	0.1017164	0.0106416	0.553262	0.00697318	0.00510601	0.423711	0.000305937	0.002281966	0.000887951	0.0435378	0.424315	3.53126	0.296308	0.281751	0.152901	0.26904	0.1039983	0.02194233
5940	-3317.02	-3303.456	-13.56385	0.3241523	0.2597396	0.2248864	0.04419079	0.0177331	0.45225	0.0108925	0.00759207	0.510677	0.00085559	0.1571387	0.00259709	0.0738083	0.52158	3.40201	0.282521	0.309793	0.147319	0.260367	0.2013295	0.7805052
5950	-3319.761	-3308.197	-11.56431	0.30042	0.2235121	0.2366672	-0.02501236	0.0215175	0.48897	0.0123173	0.0112086	0.465273	0.000713897	0.07806154	0.001098	0.0483449	0.442206	3.50835	0.30121	0.279358	0.153224	0.266208	0.05304918	1.471494
5960	-3316.855	-3305.17	-11.68567	0.30042	0.2264717	0.2908317	-0.01918978	0.0226782	0.487484	0.00400213	0.0179767	0.463858	0.00400039	0.05190461	0.00119027	0.0503061	0.449176	3.49933	0.290251	0.290006	0.15199	0.267753	0.03271482	1.586578
5970	-3317.125	-3305.861	-11.26408	0.3439229	0.2228786	0.2106288	-0.02265634	0.0159035	0.547182	0.00805484	0.00606347	0.409403	0.0133934	0.07431959	0.0010789	0.0479284	0.440702	3.51029	0.298666	0.298242	0.14107	0.262022	0.05166325	1.438539
5980	-3314.438	-3303.764	-10.67337	0.3335129	0.2237879	0.2107469	-0.03184799	0.0174632	0.518143	0.00561256	0.014002	0.430336	0.0144432	0.04589978	0.00110639	0.0485266	0.442859	3.50751	0.287617	0.301515	0.147749	0.263119	0.01405179	3.266472
5990	-3329.026	-3312.513	-16.51339	0.4125504	0.2171135	0.2176662	0.5633286	0.0261941	0.509438	0.00788054	0.00910543	0.438203	0.00917929	0.05546436	0.000915308	0.0441947	0.426832	3.52806	0.268827	0.29755	0.164933	0.26869	0.6187929	0.08963315
6000	-3315.684	-3304.512	-11.17243	0.312039	0.2206237	0.2399111	-0.07403068	0.0247375	0.583567	0.00291056	0.00508404	0.37439	0.00931086	0.07822212	0.00101273	0.0464558	0.435317	3.51721	0.298523	0.29447	0.133111	0.273897	0.004191438	18.66236
6010	-3319.499	-3308.38	-11.11935	0.317659	0.2080113	0.2612237	-0.05316383	0.0205347	0.435863	0.00619203	0.00394416	0.526994	0.00647199	0.05320752	0.000693002	0.0385213	0.404241	3.55654	0.31599	0.273115	0.15697	0.253924	4.369211e-05	1217.783
6020	-3316.86	-3304.773	-12.08633	0.317659	0.190509	0.2698404	-0.1260375	0.0169514	0.602235	0.00474156	0.00791771	0.358221	0.00993357	0.1390033	0.000376571	0.0284858	0.358437	3.6127	0.286157	0.290404	0.135407	0.288032	0.01296586	10.72071
6030	-3318.383	-3306.534	-11.84862	0.320032	0.2012886	0.2698964	-0.04103435	0.0226749	0.396816	0.000964895	0.00976657	0.565502	0.00427628	0.08265542	0.000555206	0.0345222	0.387013	3.57791	0.274408	0.297654	0.142915	0.285023	0.04162107	1.985903
6040	-3314.754	-3301.56	-13.19364	0.289076	0.2412317	0.2429063	0.05425049	0.020208	0.489974	0.00580211	0.00371685	0.470806	0.009493	0.1276354	0.00172799	0.0604348	0.482626	3.45521	0.288527	0.301151	0.141223	0.269099	0.1818859	0.7017334
6050	-3315.915	-3304.677	-11.23829	0.316205	0.190617	0.2620032	0.01619739	0.0126474	0.451162	0.00468379	0.00448911	0.518723	0.00829434	0.02469074	0.000378121	0.0285438	0.358729	3.61235	0.292849	0.306426	0.150447	0.250278	0.04088814	0.6038608
6060	-3320.594	-3307.966	-12.62814	0.3445084	0.2062404	0.2355138	-0.03812613	0.0123729	0.570474	0.00479125	0.0110841	0.390814	0.0104643	0.1413255	0.00065461	0.0374514	0.399748	3.56215	0.295244	0.286037	0.126927	0.291792	0.1031993	1.369442
6070	-3316.929	-3305.742	-11.18712	0.3162897	0.2806493	0.2422594	0.004435204	0.015675	0.472302	0.0054224	0.0134156	0.481402	0.0117822	0.03948751	0.0038572	0.0895535	0.561828	3.34476	0.300652	0.297938	0.138415	0.262996	0.04392272	0.8990226
6080	-3320.243	-3308.307	-11.93544	0.3359284	0.1884327	0.260127	0.09590511	0.0132302	0.527327	0.00665658	0.00548028	0.442693	0.00461286	0.02389987	0.000347656	0.0273802	0.352801	3.61947	0.270812	0.308445	0.153005	0.267738	0.119805	0.1994898
