Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
4610	-38460.22	-38450.97	-9.243226	3.494675	3.198335	1.364948	6.033936	1.381801	1.557701	0.0221363	0.571493	0.132722	0.36103	0.292049	1.72794	0.191507	0.104067	0.781728	0.0381733	1.583761	3.21762	3.4587	2.51431	2.31159	2.55259	1.60918	1.96021	1.92631	1.87766	3.79757	-4.93479	0.947494	0.952391	1.02372	1.03024	1.12412	4.22618	1.02756	0.947494	0.952391	1.0416	3.00033	4.99119	0	1.02756	0.947494	0.952391	2.6381	2.6381	0	0	1.02756	0.949811	0.97329	2.94644	0	0	0	1.02756	0.954979	2.60256	0	0	0	0	1.02756	1.02756	2.53289	0	0	0	0	1.02756	2.53289	0	0	0	0	0	1.02756	0.008546207	0.0140967	0.00835353	0.00470319	0.00652795	0.00224058	0.0245691	0.00642797	0.00944933	0.0051043	0.0057236	0.00309795	0.00570507	0.00698274	0.00552364	0.0141469	0.00702747	0.00261009	0.00590914	0.00534594	0.00326562	0.0090661	0.00423987	0.0277184	0.00647429	0.0175903	0.0140015	0.0076067	0.00720955	0.0179061	0.00728558	0.0110917	0.00709483	0.00465992	0.00709462	0.00226256	0.00507116	0.00561866	0.00404872	0.00392993	0.00554918	0.0063476	0.015392	0.00599669	0.00804676	0.0032384	0.00756915	0.0120478	0.00942276	0.00359613	0.00172046	1	0.283343	0.670064	0.384023	0.246164	0.162351	0.231724	1.52056	0.363516	0.313494	0	0	-1.04401	0	0	0	0.12309	0	0.01385578	0.01532162	0.07638627	0.1906291	7.617698	1.32886	-1.11408	0	1.94341	-1.98897	1.96263	0	0.929303	0.190629	0.0138558	0.2044848	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1
4620	-38473.04	-38446.43	-26.61481	3.562934	2.810556	1.166813	5.788636	1.335387	1.559594	0.0691582	0.515343	0.144917	0.39499	0.140069	0.0653932	0.211963	0.121114	0.405544	0.1986	0.45776	4.45929	3.06891	2.45517	2.57444	3.02035	1.67662	2.29231	2.08062	2.18926	3.35281	-4.751589	0.945081	0.950198	1.02486	1.0317	1.13035	3.6885	1.02889	0.945081	0.950198	1.04361	2.57655	4.39058	0	1.02889	0.945081	0.950198	2.25175	2.25175	0	0	1.02889	0.947501	0.972045	2.5281	0	0	0	1.02889	0.952901	2.21998	0	0	0	0	1.02889	1.02889	2.15779	0	0	0	0	1.02889	2.15779	0	0	0	0	0	1.02889	0.01026448	0.0202714	0.0132397	0.00723904	0.0074798	0.00336742	0.0298992	0.00736171	0.00924231	0.00489699	0.00942961	0.00416015	0.00708066	0.0108979	0.00506364	0.020497	0.0101259	0.00369861	0.0154315	0.0100495	0.0063064	0.0129984	0.00694698	0.0402871	0.00544383	0.0233921	0.0147421	0.0189922	0.00750004	0.0223383	0.00666607	0.00788474	0.00520698	0.0055749	0.00355527	0.00535542	0.00539887	0.00861553	0.00597485	0.0052984	0.00538868	0.00992601	0.00461996	0.0073949	0.0119978	0.00333809	0.00264985	0.0200222	0.0239888	0.008686	0.00361142	1	0.250294	0.563453	0.364426	0.230521	0.190732	0.185266	1.1958	0.340098	0.326967	0.862901	1.41773	-0.749017	-0.852487	0	0	0.128909	0	0.03938906	0.0151449	0.05690643	0.1446659	6.246396	1.89962	-0.17404	0	1.4921	-1.41195	0.0861852	0	0.769022	0.144666	0.0393891	0.1840549	1	1	1	1	0	0	1	0	1	1	0	1	1	1	0	1
4630	-38466.13	-38447.16	-18.96851	3.081391	3.250106	1.770228	6.551524	1.630833	1.811436	0.043274	0.262456	0.0994725	0.338319	0.342324	0.0862081	1.0912	0.0990497	0.83201	0.2283	0.7883368	3.90977	3.15833	2.13651	2.89499	2.55414	2.8956	1.93098	1.95977	1.65016	3.45704	-4.640844	1	1	1	1	1	3.00574	1	1	1	1	3.00574	3.00574	0	1	1	1	3.00574	3.00574	0	0	1	1	1	3.00574	0	0	0	1	1	3.00574	0	0	0	0	1	1	3.00574	0	0	0	0	1	3.00574	0	0	0	0	0	1	0.01146654	0.0138132	0.00518905	0.00559926	0.012494	0.00531943	0.0306095	0.00454609	0.0073363	0.00629356	0.00502197	0.00497143	0.00760761	0.00939039	0.00557139	0.018193	0.00866505	0.00840259	0.0267665	0.00871685	0.00509081	0.0137651	0.0050935	0.0394686	0.00447857	0.0203505	0.0201506	0.00777453	0.0149162	0.0168213	0.0044338	0.0119179	0.0086093	0.00510266	0.00681436	0.00246077	0.00557388	0.00535319	0.0125804	0.00873736	0.00989434	0.00356963	0.00609289	0.00465045	0.0120889	0.00711258	0.00555999	0.0125035	0.0147528	0.00546798	0.00428648	1	0.237754	0.478744	0.300046	0.207894	0.144947	0.146449	1.22285	0.325922	0.24906	0	0	-0.128246	-0.840763	0	-1.53378	0	0	0.008782085	0.01478805	0.0148641	0.1605736	7.33986	0	0	-1.16763	1.87531	-0.0128536	-1.30334	0	1.10052	0.160574	0.00878209	0.1693557	0	0	1	1	0	1	0	0	0	0	1	1	1	1	0	1
4640	-38476.34	-38443.96	-32.37611	2.383907	2.09006	1.037753	3.567292	1.010242	1.082856	0.02846	0.550296	0.0871035	0.397192	0.19736	0.297097	0.273743	0.101645	0.896609	0.21326	0.4308033	3.54571	3.10045	2.23885	2.46689	2.41068	1.05153	2.80235	2.0467	1.93515	3.10478	-4.459205	1.73678	1.7339	2.86483	2.86471	2.86358	2.86168	1.7313	1.73678	1.7339	2.86451	2.86315	2.86127	0	1.7313	1.73678	1.7339	2.86451	2.86451	0	0	1.7313	1.73457	2.8665	2.86329	0	0	0	1.7313	1.73351	2.86476	0	0	0	0	1.7313	2.86476	2.8654	0	0	0	0	1.7313	2.8654	0	0	0	0	0	1.7313	0.01375046	0.0161196	0.00532435	0.00656873	0.0124133	0.00894144	0.0698621	0.0081991	0.00820634	0.00810056	0.00733398	0.00861078	0.0129359	0.0195294	0.00719749	0.0231336	0.0120188	0.00805472	0.02084	0.0102564	0.00757242	0.0193478	0.00702898	0.0804431	0.00957861	0.0261757	0.0260526	0.00609657	0.0133629	0.0477663	0.00812109	0.0137506	0.0201503	0.00935744	0.00239778	0.00677894	0.00863478	0.00971632	0.0158102	0.0186496	0.00841453	0.00568417	0.00286926	0.0199125	0.0130818	0.0320793	0.0112755	0.0190484	0.0139522	0.0161927	0.0100276	1	0.257825	0.489411	0.358047	0.190655	0.194721	0.186137	1.21401	0.324973	0.263386	0	0	-1.90283	0	0	0	0	-1.25557	0.01552906	0.02023453	0.008996871	0.1743399	3.998095	0	1.68387	-1.2408	1.52751	0	1.14834	0.503608	0	0.17434	0.0155291	0.189869	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	0
4650	-38493.26	-38439.96	-53.30265	1.849548	0.9187105	0.6903681	2.398347	0.687464	0.7154055	0.0689343	0.348425	0.14292	0.233555	0.171515	0.153849	0.0951908	0.116401	1.15319	0.212257	0.1186381	3.92327	2.96988	2.31126	2.98363	3.17799	2.11756	2.11105	2.37921	2.05336	3.05266	-3.978487	2.14173	2.13683	2.13249	2.13237	2.13121	2.12926	2.13242	2.14173	2.13683	2.13217	2.13077	2.12884	0	2.13242	2.14173	2.13683	2.13217	2.13217	0	0	2.13242	2.13796	2.13421	2.13091	0	0	0	2.13242	2.13617	2.13242	0	0	0	0	2.13242	2.13242	2.13308	0	0	0	0	2.13242	2.13308	0	0	0	0	0	2.13242	0.02223773	0.0515703	0.0213144	0.00799044	0.0161392	0.0122972	0.0808382	0.0280443	0.0337121	0.0154855	0.013276	0.00886051	0.0200612	0.0198222	0.0101897	0.0347853	0.022755	0.011439	0.0425734	0.0391133	0.0246873	0.0915092	0.0315166	0.0893718	0.0124213	0.0355423	0.0305842	0.012869	0.020145	0.112126	0.009874	0.0185361	0.0141257	0.0117761	0.00654247	0.0197179	0.0123547	0.0167046	0.0079415	0.010485	0.0181301	0.0171519	0.0143038	0.00750346	0.0262685	0.0119319	0.0224597	0.0384662	0.015999	0.0105292	0.0126419	1	0.214897	0.534746	0.318992	0.187777	0.188745	0.175297	1.26111	0.298821	0.280393	0	0.301112	-1.77106	0	1.9544	1.6961	0	-1.73224	0.04944362	0.03242048	0.00463847	0.2823586	2.516985	0.29723	-0.0734841	-1.26999	1.79811	0	-1.69724	0	0	0.282359	0.0494436	0.3318022	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0
4660	-38504.26	-38449.08	-55.18032	1.354738	1.086114	0.7460202	2.400942	0.6716859	0.822173	0.0723506	0.517868	0.134139	0.298655	0.258114	0.152233	0.155031	0.0868021	12.7094	0.106932	0.1737717	3.24696	3.52945	2.26571	2.49494	3.09094	1.99802	2.50723	1.5424	1.45351	2.72925	-3.853562	1	1	4.89512	4.89512	4.89512	4.89512	1	1	1	4.89512	4.89512	4.89512	0	1	1	1	4.89512	4.89512	0	0	1	1	4.89512	4.89512	0	0	0	1	1	4.89512	0	0	0	0	1	4.89512	4.89512	0	0	0	0	1	4.89512	0	0	0	0	0	1	0.02519675	0.0269834	0.0134063	0.00944212	0.0228634	0.013358	0.105486	0.0155465	0.0146099	0.0148909	0.0228269	0.0166139	0.0110988	0.0169046	0.0106214	0.0399195	0.0266403	0.0172845	0.0747699	0.0307491	0.0185707	0.077286	0.0320118	0.0878191	0.0105025	0.0373054	0.0382138	0.00680662	0.0478037	0.0661487	0.0121473	0.0218845	0.0207852	0.0135511	0.017399	0.086389	0.0110008	0.0105613	0.00939248	0.0209093	0.0212269	0.0126716	0.008709	0.00781413	0.0534424	0.00573121	0.0165104	0.0325292	0.0514743	0.017685	0.0131718	1	0.224125	0.451306	0.300936	0.198833	0.160092	0.159527	1.1028	0.242621	0.267604	1.61623	0.645715	-1.42873	-0.772495	0	-1.8255	0	0	0.07714288	0.01873908	0.0300551	0.1262649	2.574714	0.416196	-0.0395615	0	1.85019	0	0	1.58824	0	0.126265	0.0771429	0.2034078	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0
4670	-38501.55	-38457.69	-43.86209	2.342115	1.149005	0.9165889	2.881332	0.7697579	0.9671818	0.0181782	0.37055	0.0726713	0.344319	0.155048	0.10926	0.507352	0.0890794	21.4303	0.192314	0.4750915	3.21889	2.95763	2.42273	2.6693	2.57675	1.59476	2.8089	1.75866	1.63505	3.35408	-4.034377	1.69984	1.69713	5.10264	5.10243	5.10049	5.09725	1.69469	1.69984	1.69713	5.10209	5.09977	5.09655	0	1.69469	1.69984	1.69713	5.10209	5.10209	0	0	1.69469	1.69776	5.1055	5.1	0	0	0	1.69469	1.69677	5.10251	0	0	0	0	1.69469	5.10251	5.10361	0	0	0	0	1.69469	5.10361	0	0	0	0	0	1.69469	0.02102896	0.0198854	0.011869	0.0113836	0.0202807	0.0110701	0.0677551	0.0129487	0.0193123	0.0153088	0.0121206	0.00700625	0.0125275	0.0107236	0.00426425	0.0255981	0.0247861	0.00938116	0.0400823	0.0408765	0.0254539	0.0424824	0.0157269	0.0575048	0.00930002	0.0294317	0.027384	0.00673399	0.019557	0.108954	0.0232346	0.0140491	0.02623	0.0148522	0.0162442	0.0167158	0.00897425	0.0157649	0.0209232	0.00964312	0.00664953	0.0101108	0.0110198	0.0106257	0.0362884	0.0131137	0.0232966	0.0161558	0.0129099	0.00801751	0.0112079	1	0.212176	0.437481	0.307747	0.203332	0.142482	0.146034	1.12326	0.241345	0.253079	0	1.34496	-0.715085	0	-0.634513	-1.26872	0	-1.20667	0.02050079	0.04270164	0.06662297	0.1226339	3.356423	1.11443	0	-0.785124	1.3514	0	0	1.10223	0	0.122634	0.0205008	0.1431346	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0
4680	-38523.66	-38460.11	-63.55872	1.425642	0.576715	0.4587475	1.542843	0.4993543	0.5269605	0.0207275	0.554798	0.184652	0.402829	0.119596	0.15405	1.79792	0.085005	3.42723	0.136814	0.4104971	3.37037	2.62766	2.11762	3.11299	2.2444	1.05107	2.42983	1.90071	1.70677	3.42775	-3.455485	1.80148	1.7983	4.70302	4.7028	4.70083	4.69751	1.79543	1.80148	1.7983	4.70246	4.70009	4.6968	0	1.79543	1.80148	1.7983	4.70246	4.70246	0	0	1.79543	1.79904	4.70594	4.70032	0	0	0	1.79543	1.79787	4.70289	0	0	0	0	1.79543	4.70289	4.70402	0	0	0	0	1.79543	4.70402	0	0	0	0	0	1.79543	0.03751693	0.0466035	0.0160291	0.0171858	0.0200004	0.0152327	0.085951	0.0290338	0.0375156	0.0233183	0.045953	0.0147473	0.0187066	0.0230464	0.0170721	0.0521435	0.049753	0.00796427	0.0407137	0.0629925	0.0440571	0.0765066	0.0315758	0.0609548	0.0158777	0.033189	0.0412752	0.0243439	0.0390965	0.527225	0.0462443	0.0320098	0.0498152	0.0379477	0.0188504	0.0199016	0.0141203	0.0272879	0.0105528	0.0146128	0.0271671	0.0117537	0.0404497	0.0296185	0.155584	0.0216774	0.0200304	0.0429983	0.0176323	0.0247799	0.0164029	1	0.212176	0.51484	0.261468	0.195956	0.144716	0.159412	1.12442	0.315353	0.26246	0	0	-1.52506	-1.1085	1.41405	0	0	-1.33876	0.01277993	0.01726414	0.06611827	0.1699874	1.95334	0	0	-0.933663	1.77508	-0.76318	-1.13909	0.962933	0	0.169987	0.0127799	0.1827674	0	0	1	1	1	0	0	1	0	0	1	1	1	1	1	0
4690	-38479.22	-38450.13	-29.0973	2.318062	1.411521	0.975103	3.414746	1.039303	1.079354	0.0671665	0.380286	0.11236	0.387655	0.252035	0.208955	1.37353	0.0774669	1.50075	0.185648	2.542308	2.42692	3.81516	2.43458	3.08414	2.52318	1.76273	2.3977	2.00357	2.01364	3.55497	-4.427543	1.30561	1.30456	6.08056	6.08043	6.07927	6.07733	1.30362	1.30561	1.30456	6.08023	6.07884	6.07691	0	1.30362	1.30561	1.30456	6.08023	6.08023	0	0	1.30362	1.3048	6.08227	6.07898	0	0	0	1.30362	1.30442	6.08048	0	0	0	0	1.30362	6.08048	6.08114	0	0	0	0	1.30362	6.08114	0	0	0	0	0	1.30362	0.01419279	0.01657	0.00770083	0.00646176	0.00869001	0.00758765	0.0466765	0.00737665	0.00862726	0.0104813	0.0110681	0.00811166	0.0104638	0.0112742	0.00600782	0.0198334	0.0241444	0.00552525	0.0259706	0.0166853	0.0118702	0.0296064	0.00854683	0.0318415	0.00487687	0.0164876	0.0247845	0.0132348	0.033541	0.0485535	0.0162698	0.0138252	0.0223785	0.0133882	0.00437622	0.00973675	0.0118261	0.00789405	0.0152237	0.00871808	0.00717493	0.00551569	0.0076897	0.0169694	0.0574061	0.00547321	0.0159482	0.0125756	0.00599021	0.00960689	0.00353667	1	0.255941	0.498757	0.317835	0.205154	0.201045	0.16761	1.19635	0.353309	0.271562	0	1.92225	-1.35828	0	0	0	0	-0.606524	0.01885266	0.02889739	0.03985974	0.08314643	5.957054	0	0.955911	0	1.46444	0	-0.745181	1.53994	0	0.0831464	0.0188527	0.1019991	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0
4700	-38485.75	-38432.53	-53.22021	1.546768	1.04185	0.6215522	3.102996	0.6648288	0.6908773	0.0274331	0.33853	0.16694	0.308308	0.206112	0.476282	0.190635	0.106913	0.439878	0.257102	1.577308	3.94484	3.23782	2.24282	2.71757	2.85902	2.07118	2.05378	1.91264	2.05977	2.86294	-3.954292	2.25511	2.24961	3.89729	3.89704	3.89478	3.89098	2.24465	2.25511	2.24961	3.89665	3.89393	3.89016	0	2.24465	2.25511	2.24961	3.89665	3.89665	0	0	2.24465	2.25088	3.90063	3.8942	0	0	0	2.24465	2.24887	3.89714	0	0	0	0	2.24465	3.89714	3.89843	0	0	0	0	2.24465	3.89843	0	0	0	0	0	2.24465	0.02278234	0.033022	0.0170973	0.0139845	0.0213948	0.0129876	0.0683623	0.0173975	0.0210207	0.0132441	0.0143011	0.0100226	0.0180282	0.021167	0.0129043	0.0385789	0.0370835	0.0173771	0.0582373	0.0339708	0.0237818	0.0546434	0.0223931	0.065938	0.0115204	0.0348499	0.0390169	0.0292033	0.02907	0.0407419	0.0120372	0.0126934	0.0645451	0.0222752	0.0092983	0.00719565	0.00897074	0.0176852	0.0196659	0.013837	0.00946872	0.0127269	0.0189374	0.0207314	0.0795528	0.0194253	0.0108967	0.00847712	0.0130406	0.0379079	0.00340352	1	0.239888	0.523566	0.338276	0.22004	0.112572	0.150522	1.36919	0.322876	0.253727	1.05756	0.0484257	-1.64515	-0.431292	0	-0.958577	0	-1.84958	0.001176586	0.0165286	0.1110156	0.1326238	4.680304	1.30971	-1.65373	0	1.65639	0	-1.07375	0.551693	0	0.132624	0.00117659	0.1338004	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0
4710	-38495.73	-38442.88	-52.84952	1.27334	0.6411842	0.5250708	2.120716	0.4968547	0.5624021	0.00469782	0.187625	0.127217	0.162842	0.229697	0.383213	0.293223	0.115142	1.29156	0.145546	0.4191745	3.81999	3.30773	2.67738	2.70233	2.47155	2.86374	2.9424	1.71748	1.82451	2.80177	-3.95459	2.14537	2.14046	4.39765	4.39739	4.39499	1.30559	2.13603	2.14537	2.14046	4.39698	1.30652	1.30533	0	2.13603	2.14537	2.14046	1.30738	1.30738	0	0	2.13603	2.1416	4.40119	1.3066	0	0	0	2.13603	2.1398	1.30753	0	0	0	0	2.13603	4.3975	1.30794	0	0	0	0	2.13603	1.30794	0	0	0	0	0	2.13603	0.02277555	0.0405645	0.0264408	0.00740239	0.0177314	0.00876943	0.0636765	0.0544442	0.0415014	0.0156439	0.017542	0.0108096	0.0167442	0.0201627	0.0173521	0.0486673	0.0376596	0.00835072	0.0307819	0.0314083	0.026073	0.061961	0.0207885	0.0617187	0.0105718	0.0334458	0.0409461	0.0139268	0.030021	0.0617408	0.0264847	0.0596724	0.0396225	0.0331477	0.022754	0.0312461	0.022601	0.00652065	0.0168989	0.00628374	0.0101509	0.0465057	0.0207591	0.00713563	0.0654777	0.0333878	0.00901077	0.0154321	0.0156519	0.00727588	0.0135562	1	0.262761	0.569743	0.322306	0.257561	0.211934	0.211846	1.3999	0.347861	0.272408	1.60348	0.288271	-1.80199	0	0.851637	-1.72458	0	-1.73612	0.0003638465	0.04350865	0.06111012	0.1932832	2.53989	0.972894	0	-0.103393	1.82746	0	-0.368832	0.722087	-1.21289	0.193283	0.000363847	0.1936471	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1
4720	-38503.54	-38438.91	-64.63647	0.8804238	0.4169522	0.310551	1.406288	0.3273483	0.3509701	0.0504304	0.414675	0.157804	0.26652	0.167821	0.672705	0.551848	0.0736422	0.769854	0.146757	0.5737433	3.53086	3.52477	1.97426	2.54844	2.52529	3.00543	2.57857	1.90985	1.8275	3.30991	-3.325564	3.21495	3.11242	13.0847	12.6117	7.60828	0.772442	2.00035	3.21495	3.11242	11.8351	5.61576	0.294793	0	2.00035	3.21495	3.11242	11.8351	11.8351	0	0	2.00035	3.16357	17.5452	6.2374	0	0	0	2.00035	3.06285	12.8036	0	0	0	0	2.00035	12.8036	14.9862	0	0	0	0	2.00035	14.9862	0	0	0	0	0	2.00035	0.04272197	0.0560481	0.0250836	0.0217933	0.0332085	0.0202421	0.109883	0.021563	0.0308183	0.0174178	0.0347279	0.0253678	0.0297462	0.031962	0.0279649	0.0673699	0.0530777	0.033492	0.110919	0.0736103	0.0477467	0.076569	0.0298265	0.159224	0.0192569	0.040077	0.0559357	0.00677246	0.147073	0.102473	0.0609327	0.0332251	0.070683	0.0391955	0.0119326	0.0104674	0.0143237	0.0237376	0.0226954	0.0234891	0.0251403	0.0136818	0.0183906	0.0468757	0.155994	0.0264982	0.0293954	0.0226764	0.0168615	0.0578226	0.00976756	1	0.270733	0.599557	0.354929	0.230491	0.231805	0.17894	1.17693	0.366066	0.291093	1.77664	0	-1.47509	-1.76323	0.667562	-0.415541	-0.712501	-1.94604	0.02183897	0.02463085	0.1191819	0.1325138	1.980032	0	0	0	1.78866	0	0	1.85641	0	0.132514	0.021839	0.1543527	1	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0
4730	-38492.19	-38456.55	-35.63907	2.240141	0.910779	0.7262941	3.940563	0.7699078	0.7950382	0.097201	0.246697	0.130592	0.31046	0.188869	1.0144	0.0112917	0.0911121	0.352794	0.181379	1.091583	3.66682	3.50233	2.60083	2.24349	2.24786	1.38083	2.25226	2.01502	1.39721	3.12871	-4.205943	1.60696	1.60467	9.9666	9.96622	9.96285	9.95718	1.6026	1.60696	1.60467	9.96564	9.96158	9.95596	0	1.6026	1.60696	1.60467	9.96564	9.96564	0	0	1.6026	1.6052	9.97158	9.96198	0	0	0	1.6026	1.60436	9.96637	0	0	0	0	1.6026	9.96637	9.9683	0	0	0	0	1.6026	9.9683	0	0	0	0	0	1.6026	0.01771363	0.0229111	0.00846019	0.0086961	0.0115052	0.00636382	0.0366921	0.00931757	0.0131727	0.0082298	0.00764063	0.00861514	0.0107	0.0239307	0.0137259	0.0339474	0.0271288	0.0102685	0.0355426	0.0304331	0.018974	0.0395349	0.0121668	0.0419173	0.00859276	0.0237484	0.0222318	0.0106688	0.0114007	0.0357039	0.023767	0.0210382	0.0253236	0.0194653	0.0141401	0.00500887	0.0336267	0.0181565	0.00609403	0.00658152	0.00988199	0.0126599	0.00968111	0.0249553	0.0873499	0.00815409	0.00955732	0.00849849	0.0056061	0.0255613	0.00425027	1	0.279518	0.547755	0.363029	0.222159	0.236416	0.198228	1.3136	0.31677	0.291887	1.87514	0	-1.60502	-1.80518	0	-0.545658	0	-1.07887	0.03531037	0.04008894	0.0444157	0.07452574	5.032146	1.64014	-0.941808	-0.957233	0	0	-0.301874	1.82759	0	0.0745257	0.0353104	0.1098361	1	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0
4740	-38495.87	-38441.74	-54.12475	1.090084	0.6564849	0.3833643	2.138443	0.4300766	0.4869308	0.0322199	0.470405	0.149404	0.253674	0.284647	0.315456	0.164469	0.120836	0.661418	0.206504	0.4905896	2.96029	3.47304	2.44235	3.04852	2.28279	1.98625	2.49261	1.91696	2.03493	3.48135	-3.712116	3.48357	3.35201	7.33388	7.01642	3.822	0.28541	1.97093	3.48357	3.35201	6.5004	3.0987	0.0896471	0	1.97093	3.48357	3.35201	7.59203	7.59203	0	0	1.97093	3.41797	10.4333	3.51551	0	0	0	1.97093	3.28814	8.34483	0	0	0	0	1.97093	7.14496	10.0826	0	0	0	0	1.97093	10.0826	0	0	0	0	0	1.97093	0.02902513	0.0276009	0.0123862	0.0118846	0.0304719	0.0110638	0.0892532	0.0206431	0.0266529	0.0149799	0.0185926	0.0197261	0.0211853	0.0255848	0.0178667	0.0561741	0.0422152	0.0105844	0.0480705	0.0613214	0.0478336	0.062127	0.0303425	0.104584	0.0145776	0.0523323	0.0522329	0.010616	0.0327843	0.0468853	0.0300932	0.0118635	0.0348809	0.0289053	0.0174922	0.0157572	0.0177119	0.0049416	0.0136188	0.0139548	0.00900812	0.045359	0.0169956	0.0189601	0.0758166	0.0176794	0.0106357	0.0130422	0.00412434	0.0266058	0.0121177	1	0.274709	0.59636	0.334912	0.238081	0.234957	0.204708	1.35645	0.301936	0.326804	1.49226	0	-1.98687	-1.78902	0.534795	0	-0.85659	-1.98496	0.02401203	0.01954115	0.1194314	0.2141919	2.629033	1.40503	-0.935049	-1.94131	1.40601	0	-1.97863	1.2879	0.155235	0.214192	0.024012	0.238204	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1
