Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
2170	-38509.09	-38446.73	-62.35951	0.6207179	0.4675291	0.2720572	1.218727	0.2373427	0.310048	0.0721102	0.364586	0.154792	0.397113	0.17412	0.328042	0.345281	0.0979464	0.535765	0.26049	0.1921657	3.87838	3.11119	2.35448	2.5227	2.1887	1.7008	2.23112	1.98858	1.62655	3.38392	-3.214191	5.65711	5.62774	9.1323	9.13105	9.11976	6.08655	5.60132	5.65711	5.62774	9.1291	6.09638	6.08383	0	5.60132	5.65711	5.62774	6.10546	6.10546	0	0	5.60132	5.63453	9.149	6.09728	0	0	0	5.60132	5.62378	6.1071	0	0	0	0	5.60132	9.13155	6.1114	0	0	0	0	5.60132	6.1114	0	0	0	0	0	5.60132	0.04775514	0.0565453	0.0410111	0.0260477	0.0444035	0.0251038	0.152163	0.0707188	0.0788952	0.0322515	0.0385181	0.0277377	0.0363112	0.0371239	0.0464269	0.0789359	0.0411237	0.0116093	0.0466514	0.0520845	0.0408455	0.0893929	0.0286186	0.132426	0.0183702	0.0730988	0.0938535	0.0852321	0.0657101	0.0951049	0.04104	0.0507876	0.0484956	0.0410696	0.0286378	0.0335739	0.0197546	0.0131579	0.022868	0.0105155	0.017887	0.0530358	0.0594333	0.0103214	0.0543834	0.0586057	0.0398772	0.0368235	0.0406986	0.0701736	0.0193576	1	0.275749	0.541147	0.37332	0.231333	0.175379	0.173027	1.2963	0.306914	0.300021	0	0.517067	-3.65669	-3.5806	0	-3.08947	0	-3.94142	0.08762788	0.00649426	0.02498951	0.1146143	1.410893	3.92837	0.836779	0	0	0	-3.71265	0.488732	-0.402283	0.114614	0.0876279	0.2022422	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1
2180	-38479.54	-38445.04	-34.49431	1.894441	1.470964	0.708486	3.790232	0.9182717	1.020233	0.0585148	0.580763	0.136083	0.261075	0.380708	1.0328	0.200435	0.0855269	0.318252	0.19928	0.4170865	3.84389	3.55483	2.36807	2.1284	2.22727	1.59845	2.3938	1.96327	2.30158	3.32187	-4.309138	4.28763	4.26892	4.25238	4.25189	4.24747	4.24006	4.25208	4.28763	4.26892	4.25113	4.24582	4.23847	0	4.25208	4.28763	4.26892	4.25113	4.25113	0	0	4.25208	4.27325	4.25891	4.24634	0	0	0	4.25208	4.2664	4.25208	0	0	0	0	4.25208	4.25208	4.2546	0	0	0	0	4.25208	4.2546	0	0	0	0	0	4.25208	0.01597683	0.0136549	0.00800036	0.00567176	0.0113366	0.00671134	0.0424944	0.0143002	0.0154174	0.0101216	0.0183951	0.0118702	0.0164236	0.0200355	0.0123448	0.0327853	0.015645	0.00203866	0.0111648	0.0283939	0.0114036	0.0286298	0.0104435	0.0431742	0.00542863	0.0282634	0.0306212	0.0149819	0.0254441	0.0279417	0.0149489	0.00839464	0.0123547	0.0119026	0.00325563	0.0139401	0.00906209	0.0071196	0.00472053	0.00756597	0.0143911	0.00851206	0.0109635	0.00602363	0.0134369	0.0172172	0.00865689	0.016918	0.0157807	0.0300773	0.00619319	1	0.245869	0.523326	0.301362	0.209912	0.167325	0.166685	1.16412	0.299975	0.27586	3.78977	0	-3.0663	-1.52286	0	-1.36874	0	-3.31099	0.0458318	0.01329003	0.04642053	0.08424371	4.207319	0.818535	0	0	0.714615	-1.16232	-0.390805	0	0	0.0842437	0.0458318	0.1300755	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0	0
2190	-38476.05	-38440.24	-35.81014	1.246263	1.128864	0.5950385	2.413536	0.6145178	0.6521352	0.0862848	0.421991	0.16157	0.21011	0.137213	0.12411	0.308596	0.0964987	1.08724	0.319422	0.1283082	3.17773	2.87838	2.17382	2.90098	3.06345	1.3579	2.48174	1.73165	1.44218	3.21322	-4.021444	3.76701	3.75203	7.11162	7.11088	7.10415	1.00068	3.73854	3.76701	3.75203	7.10972	1.00192	1.00034	0	3.73854	3.76701	3.75203	1.00306	1.00306	0	0	3.73854	3.75549	7.12157	1.00203	0	0	0	3.73854	3.75001	1.00326	0	0	0	0	3.73854	7.11117	1.0038	0	0	0	0	3.73854	1.0038	0	0	0	0	0	3.73854	0.02130269	0.0196631	0.00970026	0.0103686	0.0158149	0.00975142	0.075141	0.0127011	0.016663	0.0145143	0.0134045	0.0159715	0.0203428	0.0247676	0.0151215	0.0383133	0.0196521	0.0101156	0.0382039	0.0245515	0.0184716	0.0443136	0.0162719	0.0537337	0.0127581	0.0319223	0.0503355	0.0176633	0.0526995	0.0474026	0.0141914	0.0183723	0.0243962	0.0108032	0.00828586	0.00642653	0.0184623	0.0141933	0.0208019	0.0259439	0.0125782	0.0173434	0.00931168	0.0295805	0.0201805	0.0223668	0.0240139	0.0272015	0.0269268	0.018981	0.0165898	1	0.246709	0.579536	0.324956	0.244817	0.221557	0.188637	1.26558	0.349304	0.265442	2.27705	0	-3.84679	0	-2.16232	-3.80233	0	-3.01655	0.07980743	0.05437341	0.03399918	0.06518132	2.541844	0	-2.4711	0	0	-0.237054	-2.59211	0.642971	-1.95841	0.0651813	0.0798074	0.1449887	1	0	1	0	1	1	0	1	0	1	0	0	1	1	1	1
2200	-38495.71	-38450.02	-45.69119	1.002797	1.163437	0.4345166	1.627298	0.4618365	0.4779011	0.00472492	0.602569	0.169758	0.171955	0.308571	0.314133	0.603006	0.0778501	1.39525	0.0556394	0.5488778	3.08567	3.18453	2.20808	2.89297	3.58403	1.74036	2.7419	2.03378	1.92567	2.89523	-3.770057	7.45942	7.18494	4.53825	4.35975	2.51402	0.208382	4.43211	7.45942	7.18494	4.06802	1.80618	0.0730289	0	4.43211	7.45942	7.18494	4.06802	4.06802	0	0	4.43211	7.31728	6.24984	2.02493	0	0	0	4.43211	7.05838	4.43211	0	0	0	0	4.43211	4.43211	5.26181	0	0	0	0	4.43211	5.26181	0	0	0	0	0	4.43211	0.02739117	0.035748	0.0133473	0.0161035	0.0203887	0.0124868	0.0741403	0.0304873	0.0330684	0.0150107	0.0269819	0.0219867	0.0259919	0.0419776	0.0282023	0.0447377	0.0290918	0.0129412	0.0449685	0.0298094	0.0172809	0.0428101	0.0253141	0.0961219	0.0139075	0.0377922	0.0530358	0.0147153	0.0468772	0.0907135	0.0106776	0.018173	0.0538512	0.0185659	0.0112074	0.0101557	0.0289854	0.00713794	0.0198621	0.0147574	0.0271937	0.0145065	0.019434	0.0557374	0.0461877	0.00765431	0.00495389	0.050554	0.0109125	0.0296204	0.0166187	1	0.268361	0.590045	0.318117	0.206851	0.183997	0.17719	1.13675	0.296655	0.288573	0	0	-3.22813	-2.20253	0	0	-0.775403	-3.79768	0.03582609	0.0212007	0.03118324	0.2303276	2.176175	0	3.1032	0	0	-1.90263	0	0	0	0.230328	0.0358261	0.2661537	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0
2210	-38487.51	-38446.33	-41.18186	1.127769	1.427188	0.5999192	2.43995	0.6766809	0.7410285	0.0606456	0.427553	0.184425	0.554573	0.127113	0.158895	0.513129	0.0873384	1.36836	0.00278862	0.05839978	3.03623	2.9856	2.30715	3.36072	2.40603	2.25669	1.76849	1.96072	1.38563	3.02495	-3.79234	3.85886	3.84324	3.82941	3.82901	3.82532	2.77424	3.82917	3.85886	3.84324	3.82837	2.77773	2.77327	0	3.82917	3.85886	3.84324	2.78095	2.78095	0	0	3.82917	3.84685	3.83487	2.77805	0	0	0	3.82917	3.84113	2.78153	0	0	0	0	3.82917	3.82917	2.78306	0	0	0	0	3.82917	2.78306	0	0	0	0	0	3.82917	0.02678755	0.0308074	0.0237242	0.00738492	0.0132096	0.00873621	0.0634396	0.0197192	0.0218337	0.0146011	0.0127082	0.00944892	0.0103253	0.0145996	0.0100865	0.0415577	0.0200297	0.0146963	0.0434863	0.0123	0.0123444	0.024071	0.0111525	0.0752321	0.0146117	0.0361836	0.0497011	0.019047	0.0476926	0.0488195	0.0172376	0.0729872	0.0281886	0.0115905	0.0507827	0.0297654	0.0218595	0.0178488	0.00864649	0.0102568	0.0197525	0.019205	0.00782303	0.0107973	0.0178323	0.0157691	0.0088624	0.02916	0.0194745	0.00900982	0.0166995	1	0.258792	0.542914	0.315823	0.216222	0.210908	0.183646	1.32078	0.37082	0.255425	2.62492	0	-3.32064	-1.61707	0	0	0	-3.07135	0.06540359	0.01770313	0.02792814	0.1646464	2.49835	0	-3.98097	0	0	0	-1.61985	0	-0.319646	0.164646	0.0654036	0.23005	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1
2220	-38475.6	-38436.55	-39.0441	1.175988	1.563734	0.5757547	2.434541	0.8434228	0.8563156	0.0481545	0.376149	0.178335	0.460772	0.216709	0.302597	0.406121	0.0826161	1.02471	0.00379974	0.4538456	4.0453	3.32807	2.33718	2.36668	2.63586	1.69607	2.70677	1.73184	1.36729	3.37545	-4.084889	5.34918	5.32231	5.29855	5.29785	5.29151	5.28088	5.29813	5.34918	5.32231	5.29675	5.28913	5.27859	0	5.29813	5.34918	5.32231	5.29675	5.29675	0	0	5.29813	5.32851	5.30792	5.28988	0	0	0	5.29813	5.31868	5.29813	0	0	0	0	5.29813	5.29813	5.30174	0	0	0	0	5.29813	5.30174	0	0	0	0	0	5.29813	0.01999312	0.0261485	0.0145705	0.00956019	0.0157566	0.0127124	0.0646336	0.0147488	0.0276615	0.0104399	0.016093	0.0087503	0.0170631	0.018459	0.0116369	0.0476553	0.0167073	0.00977258	0.0409283	0.0225249	0.0122917	0.0226211	0.00942376	0.0877259	0.0150182	0.0594539	0.0530085	0.0161327	0.0347126	0.0485736	0.0170673	0.0128788	0.0295631	0.010254	0.00743918	0.00856903	0.0179698	0.0145994	0.00625406	0.00585552	0.0120594	0.0203283	0.00612652	0.0217434	0.0249895	0.0144518	0.0288621	0.0386122	0.0130052	0.0224781	0.0119911	1	0.228075	0.535086	0.299884	0.20226	0.147077	0.176093	1.25462	0.27312	0.264701	3.89015	0.512799	-3.97259	-2.535	0	-2.0903	0	-3.81412	0.03186628	0.006299264	0.01386803	0.1127624	2.888386	0	-3.68716	-0.687897	0.0827444	0	0	0	0	0.112762	0.0318663	0.1446286	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0	0
2230	-38497.1	-38446.09	-51.00627	1.207157	1.689714	0.6203348	2.56874	0.7233197	0.88531	0.0512754	0.469061	0.192412	0.343956	0.295478	0.26677	0.225383	0.108116	0.861912	0.00762548	0.2770016	3.93431	3.34337	2.09993	2.32405	2.67197	2.01144	1.95159	2.41564	1.59506	2.87843	-3.945847	3.35241	3.34025	3.32949	3.32917	3.3263	3.32147	3.3293	3.35241	3.34025	3.32868	3.32522	3.32044	0	3.3293	3.35241	3.34025	3.32868	3.32868	0	0	3.3293	3.34306	3.33374	3.32556	0	0	0	3.3293	3.33861	3.3293	0	0	0	0	3.3293	3.3293	3.33094	0	0	0	0	3.3293	3.33094	0	0	0	0	0	3.3293	0.02297556	0.0245829	0.0152983	0.00753982	0.0159679	0.00572255	0.0661167	0.0132038	0.0230309	0.00951369	0.0110926	0.00954319	0.0173411	0.0173351	0.0150872	0.0392366	0.0152899	0.0145068	0.0440834	0.0218271	0.0171929	0.0186912	0.00674118	0.085004	0.0112662	0.0419359	0.0505421	0.0210902	0.0392327	0.0471852	0.0526506	0.011385	0.0262914	0.0085983	0.00681934	0.0359159	0.0211601	0.0109495	0.00723937	0.00758204	0.0142827	0.00746978	0.029766	0.00776272	0.0178471	0.0409729	0.0206232	0.0379834	0.0238113	0.0103072	0.011819	1	0.227254	0.570684	0.318788	0.205318	0.159357	0.154097	1.1868	0.320577	0.256294	0	3.39315	-3.72129	-2.83752	0	-2.96691	0	-2.75135	0.03045544	0.01302644	0.01981453	0.1438012	2.845741	3.45937	-2.76271	0	0	-0.0109649	3.53176	0	0	0.143801	0.0304554	0.1742567	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0
2240	-38481.99	-38448.48	-33.51063	1.750527	1.443862	0.557451	2.332349	0.6080542	0.7043328	0.0329284	0.376722	0.111767	0.347169	0.231947	0.372201	0.191411	0.0931933	1.34009	0.0210312	0.2841348	2.84563	2.45811	2.40196	2.68989	3.54877	1.80326	1.70377	1.77015	1.61392	3.0639	-4.173116	5.30833	5.28178	5.25831	5.25762	5.25135	1.00973	5.25789	5.30833	5.28178	5.25654	1.0113	1.00929	0	5.25789	5.30833	5.28178	1.01275	1.01275	0	0	5.25789	5.28791	5.26757	1.01144	0	0	0	5.25789	5.2782	1.01301	0	0	0	0	5.25789	5.25789	1.0137	0	0	0	0	5.25789	1.0137	0	0	0	0	0	5.25789	0.01830478	0.0232644	0.0139536	0.0105898	0.0117877	0.00805677	0.0949021	0.0146508	0.0286077	0.0135477	0.0211811	0.0137852	0.0233317	0.0278315	0.0103344	0.0416494	0.0170028	0.0115492	0.0393667	0.01761	0.0123107	0.0382693	0.0133008	0.0570181	0.00487208	0.0231073	0.0334085	0.0120566	0.030081	0.0926753	0.00621463	0.0131676	0.0162174	0.0110089	0.00367453	0.00459082	0.0131802	0.00338683	0.00683269	0.00637552	0.00852943	0.0119378	0.0161304	0.0107595	0.0179683	0.0155387	0.0307921	0.0378686	0.0142086	0.012615	0.0139978	1	0.270311	0.524604	0.377226	0.222671	0.14706	0.19066	1.24785	0.396351	0.268825	0	0	-3.77379	0	0	-1.05278	0	-3.79668	0.01380004	0.01853315	0.04772308	0.0868957	2.616484	3.92425	-2.99871	0	1.16636	0	0	0	-1.6468	0.0868957	0.0138	0.1006957	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1
2250	-38481.58	-38434.6	-46.97792	1.690126	1.125871	0.4447058	2.210381	0.490016	0.5630718	0.0216813	0.396449	0.191625	0.354037	0.157737	0.260724	0.296036	0.0936692	1.21118	0.175014	0.2638653	3.0565	3.22654	2.69996	2.85165	2.81103	1.93591	2.13529	1.92586	1.51059	3.45345	-3.994054	5.74351	5.71343	9.31802	9.31674	9.30512	1.75328	5.68637	5.74351	5.71343	9.31474	1.75614	1.75249	0	5.68637	5.74351	5.71343	1.75878	1.75878	0	0	5.68637	5.72037	9.33521	1.7564	0	0	0	5.68637	5.70937	1.75925	0	0	0	0	5.68637	9.31725	1.7605	0	0	0	0	5.68637	1.7605	0	0	0	0	0	5.68637	0.02189424	0.0276259	0.0137721	0.00954066	0.0220948	0.0121729	0.0882579	0.0144608	0.0263572	0.0206076	0.0159659	0.0157799	0.0221367	0.0291786	0.01378	0.0659379	0.0192724	0.0104929	0.0252025	0.0408139	0.0266293	0.0305871	0.011046	0.0494206	0.0055444	0.0273942	0.0290021	0.0274905	0.0364269	0.117978	0.0407416	0.00970062	0.0241199	0.0173589	0.0118393	0.0172445	0.0189133	0.0265895	0.00974664	0.0194782	0.011771	0.0138651	0.0318274	0.0147359	0.0226181	0.0229695	0.00817379	0.0449448	0.0272463	0.0140113	0.011396	1	0.239439	0.554287	0.317389	0.225616	0.176521	0.183242	1.16395	0.30689	0.302827	1.99322	0	-3.41207	-0.68927	0	0	0	-3.97589	0.04381051	0.03030906	0.07900292	0.09559878	2.474246	0	0	-1.66749	1.15598	0	-2.98446	0.493796	-1.66698	0.0955988	0.0438105	0.1394093	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1
2260	-38489.6	-38448.43	-41.16224	1.217568	0.9032801	0.3420073	1.938518	0.3431004	0.4343937	0.0822684	0.447711	0.163824	0.369861	0.116308	0.238148	0.451813	0.112012	0.957363	0.287259	0.5142783	3.48347	3.22225	2.6673	2.51027	2.40967	0.960495	2.0296	1.88764	1.62825	2.96113	-3.812073	4.33744	4.31836	4.30149	4.30099	4.29649	0.140317	4.30119	4.33744	4.31836	4.30022	0.140509	0.140264	0	4.30119	4.33744	4.31836	0.140686	0.140686	0	0	4.30119	4.32277	4.30815	0.140527	0	0	0	4.30119	4.31579	0.140718	0	0	0	0	4.30119	4.30119	0.140802	0	0	0	0	4.30119	0.140802	0	0	0	0	0	4.30119	0.02626414	0.0537246	0.0206648	0.00545856	0.019242	0.0154924	0.0802731	0.0293198	0.0356045	0.0221369	0.0276021	0.0206054	0.0268517	0.0313657	0.018829	0.060661	0.0279541	0.00515431	0.0251847	0.0333564	0.0189931	0.0523494	0.0196715	0.060624	0.00854462	0.0369088	0.042849	0.0146933	0.0355823	0.0744414	0.0140886	0.0230703	0.02138	0.0186783	0.0274342	0.0198021	0.041526	0.0173995	0.0203893	0.016631	0.0105844	0.0182586	0.012993	0.0079721	0.0230033	0.00960684	0.0199356	0.0337411	0.0187133	0.00570939	0.0114602	1	0.277613	0.6788	0.344676	0.220661	0.205845	0.196354	1.4318	0.354922	0.306974	1.57541	0	-3.61695	-0.658961	-3.80493	0	0	-3.33726	0.06073662	0.009863361	0.01136525	0.135021	2.452796	0.989378	0	0	1.57443	-2.24727	3.74863	0	-3.41989	0.135021	0.0607366	0.1957577	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1
2270	-38471.14	-38436.96	-34.17484	2.27802	1.996891	0.6121728	3.586036	0.6159417	0.7352639	0.0623154	0.452178	0.163754	0.218697	0.200573	0.25817	0.57439	0.0870441	0.314654	0.308391	0.6953208	3.63187	3.26581	2.49852	2.2463	3.1467	1.74161	2.2092	2.0939	1.54422	3.59465	-4.033596	4.83027	4.80748	4.78732	4.78672	4.78134	1.07174	4.78696	4.83027	4.80748	4.7858	1.07331	1.0713	0	4.78696	4.83027	4.80748	1.07476	1.07476	0	0	4.78696	4.81274	4.79527	1.07345	0	0	0	4.78696	4.8044	1.07502	0	0	0	0	4.78696	4.78696	1.07571	0	0	0	0	4.78696	1.07571	0	0	0	0	0	4.78696	0.02104538	0.0133925	0.00567663	0.00716608	0.0142916	0.0105254	0.062349	0.0135601	0.0189545	0.0129561	0.0125325	0.00979574	0.0104304	0.0153936	0.0155227	0.0384828	0.0173878	0.00329878	0.0120652	0.0190277	0.00963967	0.0190563	0.00867649	0.0569901	0.00834908	0.0258869	0.0242513	0.0186653	0.0152876	0.045123	0.0162982	0.00673782	0.0227633	0.0154821	0.0197268	0.011756	0.0125655	0.0121429	0.00911527	0.0213892	0.0330902	0.0214239	0.0212479	0.0113454	0.0139184	0.00771926	0.0152409	0.0151137	0.00842343	0.054107	0.00720812	1	0.228663	0.596927	0.278483	0.238207	0.150968	0.198463	1.12736	0.315856	0.291582	0	0	-1.78126	-1.4301	0	0	0	-3.58203	0.07764774	0.004742433	0.005879321	0.07976183	4.281357	3.38235	2.51891	0	2.59568	0	0	0	-1.49355	0.0797618	0.0776477	0.1574096	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1
2280	-38474.69	-38430.07	-44.6188	1.303687	1.271712	0.4271629	2.818585	0.4741024	0.4781221	0.0633658	0.459429	0.165311	0.604342	0.229967	0.293142	0.55051	0.108656	0.652132	0.207997	0.1448091	4.58632	3.12035	2.72325	2.96075	2.63481	2.16551	2.09757	1.69705	2.12771	3.50149	-3.83038	4.27015	4.25157	4.23514	4.23465	4.23027	0.401725	4.23485	4.27015	4.25157	4.2339	0.402269	0.401575	0	4.23485	4.27015	4.25157	0.402771	0.402771	0	0	4.23485	4.25586	4.24162	0.402318	0	0	0	4.23485	4.24906	0.402861	0	0	0	0	4.23485	4.23485	0.403099	0	0	0	0	4.23485	0.403099	0	0	0	0	0	4.23485	0.0257877	0.0233423	0.011499	0.00984217	0.0243992	0.0161314	0.109187	0.0229136	0.0276934	0.0142998	0.0222902	0.0120628	0.0214791	0.0213777	0.0160995	0.0567435	0.0226775	0.0109023	0.0376537	0.0296279	0.0173837	0.0335645	0.0133786	0.105755	0.0131205	0.0356859	0.0445094	0.0131495	0.0323427	0.0365257	0.0187692	0.0131733	0.0272369	0.0122262	0.0196477	0.0147424	0.0189707	0.0151277	0.019583	0.0121661	0.0162815	0.0138865	0.0178068	0.0672098	0.0276957	0.0175635	0.0110385	0.015197	0.0158644	0.0192941	0.0117652	1	0.287783	0.5211	0.336723	0.20577	0.154352	0.198228	1.3948	0.300567	0.284854	0	3.417	-2.3974	-0.696586	0	-2.48177	0	-3.3017	0.08464669	0.006306563	0.05418677	0.1411172	2.963394	1.64502	-3.2635	0	2.84423	0	0	0	-2.35251	0.141117	0.0846467	0.2257639	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1
2290	-38504.67	-38440.96	-63.71339	0.9650237	0.5983474	0.2432777	1.446331	0.2326079	0.2564314	0.042584	0.468357	0.13484	0.316873	0.192946	2.40244	0.583158	0.095068	1.23576	0.120232	0.1894277	3.55488	3.00569	2.25738	2.29053	2.66261	1.06965	2.39973	1.95734	1.70801	2.94424	-3.126793	4.57644	4.55558	4.53713	4.53659	4.53167	4.52341	4.53681	4.57644	4.55558	4.53574	4.52982	4.52163	0	4.53681	4.57644	4.55558	4.53574	4.53574	0	0	4.53681	4.5604	4.54442	4.53041	0	0	0	4.53681	4.55277	4.53681	0	0	0	0	4.53681	4.53681	4.53962	0	0	0	0	4.53681	4.53962	0	0	0	0	0	4.53681	0.05211664	0.0552812	0.0241907	0.0159234	0.0367115	0.0225924	0.141376	0.0332154	0.0483918	0.0331917	0.0429734	0.0310319	0.0449299	0.04295	0.0361301	0.0947582	0.0437868	0.0117565	0.0545155	0.0714069	0.0564803	0.0951454	0.0310193	0.140962	0.0183443	0.0883254	0.0599349	0.0979992	0.0358948	0.115106	0.0290401	0.0206811	0.0321934	0.027002	0.0399457	0.0117455	0.0169014	0.0323062	0.109188	0.0315668	0.0372926	0.0507855	0.0467577	0.0233747	0.0331372	0.0364798	0.0248867	0.0321351	0.0716755	0.0261471	0.0102842	1	0.237829	0.527085	0.269486	0.223771	0.1861	0.186858	1.3515	0.357095	0.27958	3.5391	0	-3.72662	-2.19323	0	0	0	-3.45925	0.08096576	0.004504031	0.05077659	0.1185632	1.635759	0	1.77096	0	1.99505	0	3.94428	0	0	0.118563	0.0809658	0.1995289	1	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0
2300	-38509.45	-38461.33	-48.12217	0.683056	0.4667198	0.278105	1.9975	0.3306697	0.3359529	0.0594388	0.295428	0.149052	0.377058	0.135598	1.5456	7.2775	0.0825272	3.84845	0.175122	0.1100189	3.72134	3.61442	2.39843	2.77656	2.66658	1.17292	2.7557	2.1735	1.86502	3.54412	-3.555167	5.63933	5.6101	17.1873	17.185	17.1638	0.31382	5.58381	5.63933	5.6101	17.1813	0.314326	0.31368	0	5.58381	5.63933	5.6101	0.314793	0.314793	0	0	5.58381	5.61685	17.2187	0.314372	0	0	0	5.58381	5.60616	0.314877	0	0	0	0	5.58381	17.1859	0.315099	0	0	0	0	5.58381	0.315099	0	0	0	0	0	5.58381	0.03395752	0.0447107	0.0173669	0.0170955	0.0238034	0.019918	0.0987952	0.0230963	0.0298599	0.0174882	0.0267627	0.0224411	0.031018	0.0441773	0.0232299	0.0902279	0.0347654	0.0105417	0.0360569	0.0493418	0.0329437	0.076731	0.0253014	0.120362	0.0270317	0.0552799	0.0741274	0.0196022	0.0720953	0.0349258	0.0338808	0.0526923	0.0127698	0.0171966	0.0316024	0.0168622	0.0332851	0.0289392	0.0128773	0.0114036	0.0175658	0.0310205	0.0266725	0.0218101	0.0265936	0.0215131	0.0139398	0.026395	0.0152685	0.0250197	0.0115449	1	0.243148	0.610717	0.352434	0.229409	0.136135	0.241175	1.43933	0.402156	0.3199	0	0	-3.86262	-2.41696	0	-3.03516	0	-3.93425	0.01048518	0.0216393	0.03824251	0.0513477	2.107519	3.81804	0	-3.62348	0	0	0.793756	1.12422	-3.99966	0.0513477	0.0104852	0.06183288	0	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1
