Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
100	-38454.22	-38431.6	-22.62134	2.962911	1.589077	0.8355711	4.577895	0.8680054	1.021662	0.0247278	0.270849	0.128033	0.453026	0.056591	0.589293	0.42937	0.102965	1.33032	0.150648	2.086157	3.56451	2.86826	2.5432	2.58511	3.04404	3.0332	2.99338	1.8905	1.60859	2.8577	-4.675193	1	1	3.13461	3.13461	3.13461	3.13461	1	1	1	3.13461	3.13461	3.13461	0	1	1	1	3.13461	3.13461	0	0	1	1	3.13461	3.13461	0	0	0	1	1	3.13461	0	0	0	0	1	3.13461	3.13461	0	0	0	0	1	3.13461	0	0	0	0	0	1	0.01107936	0.00720633	0.0038346	0.00368427	0.00974569	0.00722563	0.0403009	0.0141773	0.0132461	0.0101964	0.0112029	0.00599965	0.00837595	0.00993313	0.00669629	0.0250451	0.0147368	0.00378578	0.0140776	0.0148531	0.012029	0.0236088	0.0100746	0.029335	0.0047884	0.016016	0.0200021	0.0159135	0.0132817	0.0359211	0.0124937	0.00984272	0.0145487	0.0120203	0.00810983	0.00539999	0.010639	0.00519958	0.00379983	0.0110627	0.0148981	0.00899133	0.00619044	0.00428503	0.0183049	0.00530579	0.00824957	0.00712827	0.00498411	0.00528176	0.00408089	1	0.250205	0.587251	0.353489	0.230639	0.157266	0.196532	1.33385	0.320841	0.295807	0.222315	0.51246	-0.614159	-0.559698	0	-0.742122	0	0	0.04311648	0.01832706	0.1058734	0.1308124	6.664052	1.21293	1.48922	-1.40286	1.86931	-1.66315	0	1.14251	0	0.130812	0.0431165	0.1739289	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0
110	-38464.25	-38443.26	-20.99652	3.747837	1.979332	1.031413	5.471154	1.027215	1.07656	0.0519563	0.241751	0.153896	0.533666	0.12422	0.0667468	0.323896	0.0950084	1.40411	0.249147	1.870341	3.26442	3.66433	2.35849	2.96423	2.66113	2.28596	3.12949	1.74552	2.03401	2.8265	-4.697795	1	1	2.67476	2.67476	2.67476	2.67476	1	1	1	2.67476	2.67476	2.67476	0	1	1	1	2.67476	2.67476	0	0	1	1	2.67476	2.67476	0	0	0	1	1	2.67476	0	0	0	0	1	2.67476	2.67476	0	0	0	0	1	2.67476	0	0	0	0	0	1	0.01083176	0.0087447	0.0054136	0.00278194	0.0110706	0.00468919	0.0308698	0.00929313	0.01463	0.00733023	0.0114387	0.00663974	0.0113269	0.0112014	0.00542123	0.0196052	0.0134671	0.00529228	0.0121733	0.0204816	0.0155539	0.0178108	0.00619577	0.0287772	0.00562713	0.0144043	0.0144246	0.00399997	0.0103183	0.0304286	0.0129294	0.00594227	0.00703441	0.00688006	0.0090675	0.003656	0.00541113	0.00427479	0.00919632	0.00571966	0.00948256	0.00483491	0.00412381	0.022451	0.0172965	0.00589854	0.00241523	0.00633369	0.00497799	0.00363626	0.00380602	1	0.257715	0.556184	0.404576	0.213223	0.18738	0.171782	1.3753	0.398833	0.284512	0.419056	0	-0.899788	0	0	0	0	0	0.0686851	0.02908129	0.005390992	0.06179236	7.341495	0	1.18031	-1.99044	1.38503	-1.20144	0.710111	0.983861	0	0.0617924	0.0686851	0.1304775	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0
120	-38454.93	-38434.01	-20.9154	2.699862	1.984173	0.8560607	4.17855	0.8860254	0.9859136	0.00290499	0.366792	0.0964095	0.361921	0.150338	0.167443	0.502207	0.100705	0.469631	0.177925	2.282183	3.2706	3.28731	2.63659	2.52814	2.3929	1.44961	2.50693	2.02055	1.44896	3.26573	-4.628012	2.23664	2.23124	6.10448	6.10409	6.10058	7.58021	2.22637	2.23664	2.23124	6.10349	7.5859	7.57864	0	2.22637	2.23664	2.23124	7.59114	7.59114	0	0	2.22637	2.23249	6.10966	7.58642	0	0	0	2.22637	2.23051	7.59209	0	0	0	0	2.22637	6.10425	7.59457	0	0	0	0	2.22637	7.59457	0	0	0	0	0	2.22637	0.01161463	0.0111254	0.00530367	0.0034512	0.0138476	0.00739699	0.053532	0.0100257	0.0180405	0.0090922	0.00896136	0.0058804	0.00973738	0.0102976	0.00782509	0.0285641	0.0125681	0.00489207	0.0216465	0.0162257	0.0142363	0.0248576	0.011474	0.0442995	0.00877679	0.0147444	0.0228323	0.00558958	0.014839	0.0344323	0.0103677	0.00858797	0.00976403	0.00742684	0.0161434	0.00411538	0.00922106	0.00589823	0.00714172	0.00795732	0.0107877	0.00758624	0.0116914	0.0122228	0.012416	0.0114086	0.016063	0.0156174	0.00604735	0.00699828	0.00521757	1	0.236531	0.458164	0.338815	0.224799	0.156588	0.177473	1.24714	0.315294	0.26107	0.49442	0	-0.535559	0	0	-1.22167	0	-1.83087	0.04510736	0.0216902	0.05566927	0.06903237	6.460733	0.0988074	-1.16972	-1.76349	1.85901	0	-1.68135	1.00861	0.218122	0.0690324	0.0451074	0.1141397	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1
130	-38491.35	-38440.57	-50.7821	0.8620288	0.8042816	0.2569984	1.47694	0.2715417	0.3012753	0.0267858	0.362525	0.162309	0.210886	0.0782925	0.833791	0.247022	0.0884142	0.852885	0.220872	0.2863041	3.44676	2.67589	2.15305	2.58004	2.71407	2.13536	3.07287	1.91902	2.09799	2.93731	-3.418342	1.98604	1.98195	9.09727	9.09678	9.09233	9.08485	1.97826	1.98604	1.98195	9.09601	9.09066	9.08324	0	1.97826	1.98604	1.98195	9.09601	9.09601	0	0	1.97826	1.98289	9.10386	9.09118	0	0	0	1.97826	1.9814	9.09698	0	0	0	0	1.97826	9.09698	9.09952	0	0	0	0	1.97826	9.09952	0	0	0	0	0	1.97826	0.03893663	0.0414126	0.019041	0.0133327	0.0369784	0.0247235	0.183089	0.0311567	0.049621	0.0332679	0.0372265	0.0154755	0.0288898	0.033717	0.0388885	0.0930104	0.0404781	0.0175476	0.0571518	0.0326061	0.0234272	0.0601422	0.0237945	0.135598	0.0213844	0.0646012	0.0686787	0.0176355	0.0388292	0.097003	0.0198033	0.0390866	0.060158	0.023909	0.0229373	0.0687859	0.0246088	0.0208283	0.0294742	0.0158903	0.0520907	0.0142507	0.0473448	0.0275093	0.0409359	0.0401581	0.0326865	0.0366402	0.0425704	0.010647	0.0152235	1	0.276705	0.53285	0.329453	0.227764	0.192414	0.204167	1.14079	0.296857	0.275352	0	0	-1.70418	-1.64562	0	0	0	-1.56059	0.004333523	0.02334219	0.04963298	0.1213537	1.763244	0	0	0	1.06734	0	-1.99396	1.52572	0	0.121354	0.00433352	0.1256872	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0
140	-38465.6	-38433.77	-31.82899	1.419049	1.481471	0.5804061	3.489473	0.6275785	0.6859704	0.0319825	0.308554	0.155476	0.230401	0.290466	0.150347	0.296722	0.0819906	0.616124	0.154587	0.2229664	3.42552	3.57474	2.55371	2.82858	3.47963	2.223	2.12381	1.98723	2.08223	3.73299	-4.231584	2.70873	2.6664	7.42928	7.30925	5.8459	0.952255	2.19089	2.70873	2.6664	7.10665	2.28664	0.622383	0	2.19089	2.70873	2.6664	3.17886	3.17886	0	0	2.19089	2.68655	8.46046	2.39518	0	0	0	2.19089	2.64706	3.29141	0	0	0	0	2.19089	7.35825	3.52889	0	0	0	0	2.19089	3.52889	0	0	0	0	0	2.19089	0.01726521	0.0273699	0.0131236	0.00627704	0.0175628	0.00534628	0.0575008	0.0117043	0.0222978	0.0120842	0.0245976	0.0123981	0.0132873	0.0102313	0.0099936	0.0321514	0.0115439	0.00688771	0.0241444	0.0127554	0.00899616	0.0182756	0.00693183	0.0550852	0.00881387	0.0237447	0.0317508	0.0156943	0.0426659	0.024429	0.0177899	0.0338685	0.0163174	0.009862	0.0245034	0.0137025	0.0103062	0.0204373	0.0120099	0.0101222	0.0428197	0.0140083	0.00629959	0.0156011	0.0135654	0.0135913	0.0137289	0.0145569	0.0139677	0.00968679	0.00864559	1	0.283296	0.656666	0.348446	0.249906	0.203634	0.208947	1.45838	0.390789	0.32165	0.705275	0	-1.61974	-1.61363	0	-0.819291	-0.314468	-1.95304	0.006443478	0.009447934	0.1078418	0.07785638	3.712439	0	0	-0.324898	1.75933	-0.176051	0	1.21151	-0.804507	0.0778564	0.00644348	0.08429985	1	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1
150	-38487.34	-38443.96	-43.37444	1.263199	1.064778	0.3862584	2.346463	0.3797348	0.4481467	0.0511144	0.352976	0.134793	0.627004	0.304522	0.117761	0.3451	0.101345	0.645429	0.154408	0.2396856	3.44247	3.80864	2.4362	2.73852	3.33716	1.64903	2.20955	1.98346	1.43188	3.23408	-3.874256	2.32939	2.32349	11.8779	11.8771	11.87	3.37309	2.31816	2.32939	2.32349	11.8759	3.37574	3.37235	0	2.31816	2.32939	2.32349	3.3782	3.3782	0	0	2.31816	2.32485	11.8885	3.37599	0	0	0	2.31816	2.32269	3.37864	0	0	0	0	2.31816	11.8774	3.3798	0	0	0	0	2.31816	3.3798	0	0	0	0	0	2.31816	0.02468071	0.0329309	0.0153215	0.0180864	0.0216721	0.00824356	0.0812275	0.0375334	0.0376364	0.0246794	0.0180803	0.0208292	0.012407	0.0269534	0.0179938	0.0624651	0.0259035	0.00596301	0.0132331	0.0424307	0.0245552	0.046411	0.0204279	0.0809399	0.0136623	0.0292609	0.0396222	0.0111008	0.0355077	0.0488518	0.0101716	0.00794474	0.0385638	0.0225945	0.03128	0.0306802	0.0163273	0.0172951	0.0167736	0.0159378	0.0193117	0.02749	0.0114853	0.00877544	0.0210403	0.0160687	0.0190813	0.0184756	0.0219654	0.0375299	0.00982536	1	0.283156	0.549571	0.374022	0.256152	0.162302	0.185433	1.76333	0.320846	0.312351	1.92417	0	-1.14921	0	0	-0.655426	0	-1.92329	0.004213269	0.04999939	0.01900978	0.09701643	2.586149	0	0	-0.0627269	1.71267	-1.30716	0	1.63387	-1.25717	0.0970164	0.00421327	0.1012297	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1
160	-38468.22	-38442.21	-26.00269	2.792626	2.068595	0.8904017	4.616137	0.8327965	0.9900693	0.0598978	0.306401	0.117968	0.418092	0.170383	0.259547	0.543227	0.0829848	1.70077	0.20835	1.439361	4.97057	3.09997	2.50213	2.52239	3.24783	1.47482	2.23745	1.99542	1.89377	3.20953	-4.420161	1.07131	1.06428	4.28373	4.24914	3.8013	2.29532	0.965868	1.07131	1.06428	4.19007	3.55514	1.85593	0	0.965868	1.07131	1.06428	4.19007	4.19007	0	0	0.965868	1.06798	4.56924	3.63839	0	0	0	0.965868	1.0606	4.2633	0	0	0	0	0.965868	4.2633	4.41362	0	0	0	0	0.965868	4.41362	0	0	0	0	0	0.965868	0.01429796	0.0155682	0.00871193	0.00536969	0.0104449	0.00672921	0.0433935	0.00704104	0.0121512	0.0086451	0.0091045	0.00839874	0.0103165	0.0115807	0.00494356	0.0239453	0.0099478	0.00383255	0.0140012	0.00893566	0.0059633	0.0396891	0.0126561	0.0379203	0.00698956	0.01798	0.0151818	0.0202197	0.0105461	0.029212	0.00382039	0.0210277	0.0140324	0.00697437	0.0115041	0.017789	0.00557281	0.00865991	0.0120531	0.01796	0.00626906	0.0110507	0.00234805	0.00582696	0.00891808	0.0285802	0.00507618	0.0109969	0.00324923	0.0117833	0.00385733	1	0.284425	0.672763	0.466851	0.235924	0.22678	0.220351	1.27898	0.340205	0.322248	0	0	-0.755548	-0.360423	0	-0.973739	-0.157205	0	0.000988506	0.02110282	0.03918124	0.1053979	6.055498	1.25521	0	-1.12617	1.73789	0	-1.86723	1.48477	0	0.105398	0.000988506	0.1063864	0	0	1	1	0	1	1	0	1	0	1	1	0	1	1	0
170	-38485.25	-38447.09	-38.16271	2.335748	1.369485	0.5466363	3.67353	0.4491562	0.5882958	0.104506	0.611447	0.133644	0.260201	0.108333	0.446094	3.82531	0.0775927	0.829929	0.180531	0.1040056	3.55281	2.8018	2.22385	2.39107	2.68744	1.67795	1.97569	1.75372	1.57359	2.91008	-4.202768	2.11063	2.1059	4.11094	4.1107	4.1085	4.10483	2.10163	2.11063	2.1059	4.11032	4.10768	4.10403	0	2.10163	2.11063	2.1059	4.11032	4.11032	0	0	2.10163	2.10699	4.11418	4.10794	0	0	0	2.10163	2.10526	4.11079	0	0	0	0	2.10163	4.11079	4.11204	0	0	0	0	2.10163	4.11204	0	0	0	0	0	2.10163	0.01776997	0.0330944	0.0140562	0.00898781	0.0154788	0.00882698	0.0874161	0.0262212	0.0275307	0.0198177	0.0123299	0.00937266	0.025163	0.0231015	0.0118583	0.043098	0.0166595	0.00584024	0.0177354	0.0194621	0.014266	0.0349233	0.0120987	0.0574188	0.0131916	0.0282805	0.0227032	0.0123843	0.0133153	0.0426592	0.0115002	0.0113071	0.0209499	0.0145848	0.0296885	0.00805117	0.0197969	0.00984358	0.0341112	0.0211377	0.0204309	0.0111713	0.0196847	0.00734747	0.0163579	0.0220414	0.0095523	0.0102132	0.02443	0.0353853	0.0070277	1	0.243887	0.50188	0.319447	0.213118	0.16704	0.182459	1.19151	0.322879	0.279069	1.02607	0	-1.90312	-0.667015	-1.46605	-0.0389864	0	-1.69898	0.01965674	0.04041763	0.04655606	0.08862854	3.777536	0.986233	0	0	0.865379	-0.060423	0	0.670901	0	0.0886285	0.0196567	0.1082853	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0
180	-38473.11	-38439.43	-33.67965	2.476447	1.915632	0.6630358	3.82229	0.6330606	0.7474117	0.0798326	0.323137	0.149634	0.289528	0.293017	0.186703	0.520346	0.100838	0.714079	0.203568	1.053284	3.08152	3.21864	2.85713	2.57735	2.76926	1.57744	1.74261	1.9895	2.20359	3.0558	-4.209861	2.0783	2.07374	5.02418	5.02389	5.02127	5.01686	2.06962	2.0783	2.07374	5.02344	5.02028	5.01592	0	2.06962	2.0783	2.07374	5.02344	5.02344	0	0	2.06962	2.07479	5.02806	5.0206	0	0	0	2.06962	2.07312	5.02401	0	0	0	0	2.06962	5.02401	5.0255	0	0	0	0	2.06962	5.0255	0	0	0	0	0	2.06962	0.01764436	0.0118122	0.008373	0.0047201	0.0223905	0.00962596	0.0670982	0.0138016	0.0139379	0.0135522	0.0133734	0.0097332	0.0170513	0.0170094	0.00882281	0.041404	0.0157505	0.00655284	0.0241976	0.0148269	0.0108318	0.0282431	0.0119271	0.05286	0.00896774	0.0262412	0.0283797	0.0143651	0.012453	0.0437862	0.00694521	0.00887373	0.0275729	0.00849154	0.0212861	0.0164888	0.0144698	0.0106694	0.0122097	0.00962172	0.0107818	0.0116763	0.0287325	0.0087377	0.017434	0.0117355	0.0116414	0.0111224	0.0169324	0.00578638	0.00518979	1	0.236476	0.550728	0.297701	0.202097	0.189789	0.18642	1.25204	0.293848	0.270841	0.619923	0.424029	0	0	-1.6417	-0.649278	0	-1.66387	0.01524189	0.04815973	0.05911732	0.06648036	4.875574	1.01237	0	-1.36346	1.3877	0	-0.289073	0.886863	0	0.0664804	0.0152419	0.08172225	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0
190	-38480.45	-38450.39	-30.05638	2.747767	1.956425	0.7004577	4.18314	0.6963215	0.7627136	0.107478	0.340268	0.0957544	0.351136	0.0648718	0.128685	0.341862	0.10819	4.97875	0.264871	1.103153	3.57683	3.08878	1.93587	2.48603	2.76765	1.31207	2.00635	2.05911	1.71943	3.50571	-4.257389	1.91038	1.90666	3.47715	3.47697	3.47537	3.47267	1.90332	1.91038	1.90666	3.4767	3.47476	3.47209	0	1.90332	1.91038	1.90666	3.4767	3.4767	0	0	1.90332	1.90752	3.47952	3.47496	0	0	0	1.90332	1.90616	3.47704	0	0	0	0	1.90332	3.47704	3.47796	0	0	0	0	1.90332	3.47796	0	0	0	0	0	1.90332	0.01682539	0.0128476	0.00572396	0.00889385	0.0165388	0.0103161	0.054589	0.0120498	0.0169525	0.0115653	0.0160303	0.0076427	0.0177434	0.0191001	0.0119221	0.0330833	0.015644	0.00253008	0.00761431	0.0121379	0.0116813	0.0251031	0.0109984	0.0416083	0.00818642	0.0272952	0.0224884	0.0136734	0.0149089	0.0415273	0.00866965	0.0128481	0.0128558	0.0313812	0.00815942	0.0154368	0.0118401	0.00929558	0.0282832	0.010596	0.0208973	0.0139152	0.0202862	0.00820164	0.00947263	0.0101392	0.00855195	0.010843	0.0120738	0.0380862	0.00600976	1	0.244664	0.501524	0.322417	0.214553	0.175883	0.1563	1.22547	0.30237	0.297579	0	0	-1.92465	0	0	0	0	-1.47225	0.06948487	0.0425474	0.003470175	0.09396072	5.286292	1.80799	0.714046	0	0.821006	-1.16744	1.89691	0.602585	0	0.0939607	0.0694849	0.1634456	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0
200	-38476.83	-38445.6	-31.2378	2.236401	2.012013	0.7631252	4.295502	0.878159	0.9241045	0.0720956	0.640633	0.102921	0.586577	0.112089	0.0687711	0.540667	0.0852333	1.02266	0.211853	0.9313578	3.99025	3.35859	2.34807	2.90004	3.6656	1.18747	2.10436	2.00558	1.77626	2.9603	-4.604573	2.90662	2.84254	2.15175	2.10001	1.50374	0.650056	2.12108	2.90662	2.84254	2.01362	2.41028	0.344052	0	2.12108	2.90662	2.84254	3.94461	3.94461	0	0	2.12108	2.87389	2.61255	2.5834	0	0	0	2.12108	2.81222	4.15514	0	0	0	0	2.12108	2.12108	4.61089	0	0	0	0	2.12108	4.61089	0	0	0	0	0	2.12108	0.01189008	0.0114846	0.00564953	0.00623305	0.012168	0.00802547	0.0399011	0.0100137	0.00946062	0.00940942	0.0108096	0.00751081	0.0103292	0.00868049	0.00876682	0.0255769	0.0120578	0.004533	0.012268	0.0121758	0.00710899	0.014236	0.00595864	0.0423096	0.00891263	0.0221013	0.0233641	0.0219277	0.015057	0.0247124	0.0283772	0.0155394	0.00896111	0.0097473	0.0117896	0.0160023	0.00859032	0.0178114	0.00548131	0.00777213	0.0135956	0.0106482	0.0104398	0.0097499	0.0108633	0.00763362	0.0313345	0.0144659	0.00579864	0.0143349	0.00572024	1	0.239001	0.522314	0.385437	0.254303	0.189826	0.191114	1.20707	0.376875	0.288618	1.06562	0.202838	-0.516884	0	-0.978464	0	-0.470564	-1.95785	0.1151002	0.06371452	0.00509411	0.09625678	5.22686	0.270629	0.521565	-1.28248	1.15659	0	0	0	0.672418	0.0962568	0.1151	0.2113569	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	1
210	-38489.46	-38451.89	-37.56815	2.358968	1.508509	0.58487	4.361748	0.6286391	0.7164198	0.107272	0.335255	0.120607	0.352697	0.0980374	0.270502	0.254681	0.118098	1.58792	0.291	0.1356498	3.2997	3.23893	2.04117	2.25772	2.65613	1.89057	2.28845	2.05338	1.56459	3.45246	-4.080927	3.01635	2.88365	5.83745	5.53589	2.67243	0.0436357	1.52689	3.01635	2.88365	5.05152	0.761734	0.0108823	0	1.52689	3.01635	2.88365	2.23047	2.23047	0	0	1.52689	2.95104	8.90512	0.886179	0	0	0	1.52689	2.81834	2.49812	0	0	0	0	1.52689	5.65767	3.13381	0	0	0	0	1.52689	3.13381	0	0	0	0	0	1.52689	0.02007249	0.0223131	0.0124178	0.0114547	0.0185723	0.0109011	0.108077	0.0171018	0.02273	0.0154006	0.015408	0.00838461	0.0150041	0.0197221	0.0164405	0.0352355	0.0188366	0.00670181	0.023635	0.0200571	0.0166801	0.0378272	0.0144657	0.0758469	0.0136598	0.0192418	0.025694	0.0048019	0.0258349	0.0354892	0.0110596	0.0132797	0.0172583	0.0124977	0.0264657	0.00448858	0.0133834	0.00910517	0.010365	0.013577	0.00619886	0.00608848	0.0170273	0.0101542	0.0176146	0.023554	0.0169253	0.00768262	0.00876961	0.0163161	0.00781139	1	0.210254	0.422084	0.317909	0.177566	0.14186	0.198126	1.33114	0.271517	0.273905	1.00101	0	-1.75651	0	0	0	-1.0273	-1.48728	0.1538305	0.04308359	0.01501417	0.1165039	4.497398	1.84805	-0.43998	0	1.10749	-1.70078	0	1.30978	-0.817476	0.116504	0.15383	0.2703343	1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1
220	-38489.9	-38440.53	-49.36957	1.975766	0.9169997	0.3771178	2.931831	0.4206205	0.4483958	0.0587014	0.257297	0.12442	0.392247	0.0678101	0.214255	0.431062	0.095023	0.358659	0.155804	0.4067195	2.82878	3.06456	2.37237	2.5588	2.50101	1.62873	1.96478	1.92629	1.23225	3.08271	-3.564659	1	1	5.80379	5.80379	5.80379	6.52961	1	1	1	5.80379	6.52961	6.52961	0	1	1	1	6.52961	6.52961	0	0	1	1	5.80379	6.52961	0	0	0	1	1	6.52961	0	0	0	0	1	5.80379	6.52961	0	0	0	0	1	6.52961	0	0	0	0	0	1	0.03363674	0.0389894	0.0232173	0.0137478	0.019459	0.0125704	0.0834561	0.0267381	0.0399116	0.0191177	0.0477149	0.0246537	0.0218067	0.0320904	0.0233889	0.0767667	0.0247675	0.0121797	0.0551206	0.0383286	0.0295107	0.0405161	0.0216551	0.138935	0.0180796	0.0671359	0.0288055	0.0260464	0.0135673	0.0676585	0.019482	0.0159674	0.0198155	0.0171302	0.037842	0.0199792	0.0186678	0.00512518	0.0210047	0.0155545	0.0311456	0.0347465	0.037391	0.0213427	0.0262492	0.0225771	0.0477017	0.0178292	0.0113113	0.0242299	0.0103187	1	0.221395	0.522125	0.307616	0.189691	0.158937	0.171111	1.0588	0.307611	0.267751	1.83801	1.69464	-1.98471	0	1.11537	0	0	0	0.04092587	0.03484225	0.04923216	0.1302888	3.338551	0	0	0	1.9642	0	-1.44389	1.75851	0.117835	0.130289	0.0409259	0.1712147	1	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1
230	-38466.84	-38438.9	-27.94285	4.292983	2.831245	1.089806	10.30355	1.381241	1.492392	0.0319735	0.356508	0.104028	0.315546	0.151432	0.216662	0.442172	0.0943297	0.408979	0.151194	0.6570972	2.70601	3.2851	2.52345	2.77599	3.2836	1.56665	2.40263	1.88557	1.70202	3.12188	-4.811004	1	1	1.56642	1.56642	1.56642	3.04253	1	1	1	1.56642	3.04253	3.04253	0	1	1	1	3.04253	3.04253	0	0	1	1	1.56642	3.04253	0	0	0	1	1	3.04253	0	0	0	0	1	1.56642	3.04253	0	0	0	0	1	3.04253	0	0	0	0	0	1	0.009672375	0.00792371	0.00552898	0.00439725	0.00778049	0.0039722	0.0260869	0.00762749	0.00804932	0.00756214	0.00668747	0.00609403	0.00977054	0.0106387	0.00833541	0.0259585	0.00870478	0.00377894	0.010425	0.008407	0.00670585	0.0218866	0.00919825	0.0264193	0.00348464	0.0138424	0.017273	0.00493139	0.00957388	0.0103887	0.00529416	0.0227678	0.00714545	0.00430921	0.00459294	0.00535684	0.00906321	0.00547621	0.00513841	0.0100058	0.00722628	0.0278536	0.00995349	0.00438112	0.0071792	0.00910019	0.0053564	0.00474085	0.00717811	0.0207309	0.00351393	1	0.212904	0.418669	0.262995	0.163704	0.153755	0.160823	0.975979	0.260244	0.255844	0.135451	0	-0.303752	-0.0463777	0	-0.563563	0	0	0.04552605	0.05787739	0.05472304	0.1054262	10.96065	0	0	-1.4141	1.40145	-0.89187	0	0.448793	0.663895	0.105426	0.045526	0.1509522	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1
