Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	extinction[1]	extinction[2]	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]	transition_rates[1]	transition_rates[2]
166	0	-1708.1	-1713.691	5.591549	0.224813	-0.0201634	2.35631e-05	11.1484	0.431727	0.568273	0.224837	11.1283	0.0212377	0.000187758
167	1	-1882.124	-1843.463	-38.66141	1.40234e-05	0.295522	4.2892e-06	0.0531929	0.933599	0.0664013	1.83126e-05	0.348715	0.108794	0.279747
168	0	-1708.175	-1713.305	5.130129	0.213563	-0.0201634	2.37787e-05	11.1484	0.431727	0.568273	0.213587	11.1283	0.0241226	0.000183691
169	1	-1881.824	-1843.649	-38.17492	1.92072e-05	0.285199	4.07852e-06	0.0502641	0.629831	0.370169	2.32857e-05	0.335463	0.107802	0.277415
170	0	-1707.726	-1712.937	5.210206	0.202158	-0.0201634	2.3244e-05	11.1484	0.0898909	0.910109	0.202181	11.1283	0.0241226	0.000169661
171	1	-1882.223	-1844.596	-37.62724	2.34067e-05	0.290043	3.60889e-06	0.0454201	0.629831	0.370169	2.70156e-05	0.335463	0.112887	0.269627
172	0	-1707.315	-1712.638	5.32301	0.20567	-0.0201634	2.3244e-05	11.1484	0.249142	0.750858	0.205693	11.1283	0.0233915	0.000157008
173	1	-1882.198	-1842.363	-39.83499	2.17055e-05	0.25821	3.04339e-06	0.0491698	0.629831	0.370169	2.47489e-05	0.30738	0.114905	0.281759
174	0	-1709.588	-1713.835	4.246474	0.240904	-0.0201634	2.52753e-05	11.1484	0.28101	0.71899	0.24093	11.1283	0.0281566	0.000166045
175	1	-1881.253	-1839.236	-42.01704	2.19652e-05	0.289661	2.78368e-06	0.0506668	0.00984999	0.99015	2.47489e-05	0.340328	0.106386	0.302517
176	0	-1708.267	-1712.186	3.918966	0.22104	-0.0201634	2.75741e-05	11.1484	0.28101	0.71899	0.221068	11.1283	0.030043	0.000147216
177	1	-1883.922	-1837.018	-46.90367	2.14483e-05	0.270769	2.97925e-06	0.0424805	0.00984999	0.99015	2.44275e-05	0.31325	0.104655	0.333368
178	0	-1708.874	-1712.536	3.661573	0.229499	-0.0201634	2.76195e-05	11.1484	0.28101	0.71899	0.229527	11.1283	0.0312864	0.000151994
179	1	-1884.165	-1837.135	-47.02957	2.49343e-05	0.267566	2.97211e-06	0.0456841	0.00984999	0.99015	2.79064e-05	0.31325	0.104655	0.332925
180	0	-1709.214	-1712.966	3.752356	0.23527	-0.0201634	3.11144e-05	11.1484	0.28101	0.71899	0.235302	11.1283	0.029943	0.000152397
181	1	-1881.961	-1842.533	-39.42827	2.0736e-05	0.260033	2.96812e-06	0.0484122	0.00984999	0.99015	2.37041e-05	0.308446	0.115127	0.279671
182	0	-1708.382	-1712.631	4.248975	0.228555	-0.0201634	2.7946e-05	11.1484	0.28101	0.71899	0.228583	11.1283	0.0278815	0.000153222
183	1	-1882.474	-1844.784	-37.68996	2.88697e-05	0.249919	2.69529e-06	0.0533009	0.00984999	0.99015	3.1565e-05	0.30322	0.113052	0.270263
184	0	-1707.583	-1711.902	4.318901	0.220736	-0.0201634	2.43018e-05	11.1484	0.271307	0.728693	0.22076	11.1283	0.0285019	0.000131294
185	1	-1881.239	-1840.543	-40.69567	2.52918e-05	0.275593	2.79468e-06	0.0545358	0.00984999	0.99015	2.80865e-05	0.330128	0.108929	0.291423
186	0	-1708.145	-1711.13	2.985352	0.218213	-0.00203616	2.16129e-05	11.1484	0.271307	0.728693	0.218234	11.1464	0.0368571	0.000131294
187	1	-1881.274	-1838.749	-42.52561	2.79386e-05	0.27204	2.61447e-06	0.0599819	0.00984999	0.99015	3.05531e-05	0.332022	0.118719	0.291423
188	0	-1708.904	-1711.412	2.508253	0.220835	-0.00203616	2.36081e-05	11.1484	0.271307	0.728693	0.220859	11.1464	0.0389966	0.000147411
189	1	-1881.609	-1837.304	-44.3046	2.54526e-05	0.303323	2.44841e-06	0.0512809	0.00984999	0.99015	2.7901e-05	0.354604	0.123709	0.298023
190	0	-1709.477	-1711.652	2.174428	0.236511	-0.00203616	2.38132e-05	11.1484	0.271307	0.728693	0.236535	11.1464	0.0404768	0.000134997
191	1	-1881.591	-1839.195	-42.39561	2.31121e-05	0.302314	2.61951e-06	0.0553879	0.00984999	0.99015	2.57317e-05	0.357702	0.117324	0.293075
192	0	-1708.63	-1711.493	2.862988	0.20971	-0.00203616	2.4761e-05	11.1484	0.271307	0.728693	0.209735	11.1464	0.0370007	0.000137082
193	1	-1881.138	-1840.226	-40.91164	2.25192e-05	0.287478	2.51185e-06	0.0553879	0.00984999	0.99015	2.50311e-05	0.342866	0.106414	0.296137
194	0	-1709.606	-1712.48	2.873835	0.207301	-0.00203616	2.29996e-05	11.1484	0.558444	0.441556	0.207324	11.1464	0.037407	0.000156891
195	1	-1882.37	-1845.655	-36.71525	2.54494e-05	0.277847	2.76955e-06	0.0542476	0.00984999	0.99015	2.8219e-05	0.332094	0.0885057	0.289098
196	0	-1709.281	-1712.891	3.609587	0.209532	0.00180866	2.28121e-05	11.1484	0.796159	0.203841	0.209555	11.1502	0.0331868	0.000152236
197	1	-1882.097	-1845.424	-36.67369	2.52521e-05	0.286826	2.70891e-06	0.0508186	0.00984999	0.99015	2.7961e-05	0.337644	0.0888154	0.289009
198	0	-1709.219	-1712.501	3.281829	0.209533	0.00180866	2.16102e-05	11.1484	0.796159	0.203841	0.209555	11.1502	0.0353889	0.000134493
199	1	-1882.757	-1840.694	-42.0625	2.35198e-05	0.326896	3.08307e-06	0.0453851	0.00984999	0.99015	2.66028e-05	0.372281	0.0996419	0.30864
200	0	-1709.284	-1712.355	3.071131	0.212949	0.00180866	1.88793e-05	11.1484	0.796159	0.203841	0.212968	11.1502	0.0372747	0.000134273
201	1	-1882.008	-1841.138	-40.87021	2.84395e-05	0.30884	2.92937e-06	0.0533379	0.00984999	0.99015	3.13689e-05	0.362178	0.0996419	0.300403
202	0	-1709.333	-1712.669	3.33545	0.204271	0.00180866	1.91815e-05	11.1484	0.703148	0.296852	0.20429	11.1502	0.0359024	0.000141791
203	1	-1882.009	-1841.193	-40.81635	2.90263e-05	0.308603	2.92701e-06	0.0519722	0.0092531	0.990747	3.19533e-05	0.360575	0.0986502	0.30116
204	0	-1708.665	-1711.843	3.177412	0.216096	0.00180866	1.98233e-05	11.1484	0.557007	0.442993	0.216116	11.1502	0.0362945	0.000143517
205	1	-1882.808	-1838.702	-44.10669	2.69036e-05	0.284323	3.27906e-06	0.0495478	0.0092531	0.990747	3.01827e-05	0.33387	0.0986502	0.320371
206	0	-1709.54	-1713.07	3.529876	0.197327	0.00180866	2.12923e-05	11.1484	0.557007	0.442993	0.197349	11.1502	0.0343858	0.00014686
207	1	-1884.021	-1839.224	-44.79695	3.33214e-05	0.259414	3.08917e-06	0.0481022	0.0092531	0.990747	3.64106e-05	0.307516	0.102506	0.320371
208	0	-1708.524	-1712.18	3.655766	0.215415	0.00180866	2.06385e-05	11.1484	0.557007	0.442993	0.215435	11.1502	0.0333313	0.000157995
209	1	-1882.147	-1832.637	-49.51034	3.77891e-05	0.295655	3.27788e-06	0.0484792	0.0092531	0.990747	4.1067e-05	0.344134	0.115419	0.332703
210	0	-1709.635	-1713.079	3.444173	0.202527	0.00180866	2.11979e-05	11.1484	0.557007	0.442993	0.202548	11.1502	0.0347299	0.00016963
211	1	-1883.159	-1834.62	-48.53919	3.81064e-05	0.275283	2.99448e-06	0.0569575	0.0092531	0.990747	4.11009e-05	0.332241	0.109655	0.332703
212	0	-1709.117	-1712.313	3.195726	0.221293	0.00180866	2.0484e-05	11.1484	0.320598	0.679402	0.221314	11.1502	0.0358262	0.000183596
213	1	-1882.877	-1842.224	-40.65274	3.5115e-05	0.32118	2.75657e-06	0.0544352	0.202213	0.797787	3.78716e-05	0.375615	0.0959652	0.301781
214	0	-1709.508	-1713.669	4.161204	0.237052	0.00180866	1.80675e-05	11.1484	0.552329	0.447671	0.23707	11.1502	0.0306239	0.000187895
215	1	-1884.08	-1837.634	-46.44573	3.3982e-05	0.298259	3.10692e-06	0.04941	0.933282	0.066718	3.7089e-05	0.347669	0.0959652	0.335349
216	0	-1712.545	-1716.694	4.148944	0.260949	0.00180866	1.81915e-05	11.1484	0.552329	0.447671	0.260968	11.1502	0.0301045	0.000188936
217	1	-1882.273	-1848.965	-33.30808	3.71853e-05	0.285557	3.03032e-06	0.0472612	0.959713	0.0402866	4.02156e-05	0.332818	0.089724	0.266626
218	0	-1710.202	-1714.247	4.04428	0.25119	0.00180866	1.74954e-05	11.1484	0.0932281	0.906772	0.251207	11.1502	0.0311545	0.000178867
219	1	-1883.19	-1846.641	-36.54877	4.03023e-05	0.265693	3.62245e-06	0.0447686	0.959713	0.0402866	4.39247e-05	0.310462	0.0883965	0.285673
220	0	-1708.002	-1712.14	4.138205	0.224457	0.00180866	1.47915e-05	11.1484	0.169562	0.830438	0.224472	11.1502	0.0322206	0.000179491
221	1	-1884.408	-1847.042	-37.36607	3.57103e-05	0.258893	3.85096e-06	0.0417929	0.959713	0.0402866	3.95613e-05	0.300686	0.0867325	0.292836
222	0	-1708.977	-1711.998	3.020986	0.216202	0.00180866	1.48121e-05	11.1484	0.420938	0.579062	0.216216	11.1502	0.0388343	0.000162673
223	1	-1882.866	-1849.769	-33.09671	3.913e-05	0.26324	3.86814e-06	0.0417929	0.959713	0.0402866	4.29982e-05	0.305033	0.0908869	0.263677
224	0	-1709.285	-1711.903	2.61817	0.216201	0.00180866	1.51324e-05	11.1484	0.405389	0.594611	0.216216	11.1502	0.0410194	0.000159425
225	1	-1883.787	-1854.425	-29.3618	3.29774e-05	0.254924	3.67561e-06	0.0501087	0.433626	0.566374	3.6653e-05	0.305033	0.0908869	0.24248
226	0	-1709.058	-1711.557	2.499275	0.222154	0.00180866	1.66628e-05	11.1484	0.556505	0.443495	0.22217	11.1502	0.0410194	0.000133052
227	1	-1883.099	-1851.864	-31.2341	3.37248e-05	0.301883	2.92816e-06	0.0458558	0.433626	0.566374	3.6653e-05	0.347738	0.0855373	0.259598
228	0	-1708.725	-1711.406	2.680934	0.22292	0.00180866	1.68476e-05	11.1484	0.606223	0.393777	0.222937	11.1502	0.0399134	0.000117083
229	1	-1882.405	-1848.979	-33.42638	3.17543e-05	0.307492	2.86414e-06	0.0378038	0.566479	0.433521	3.46185e-05	0.345296	0.0909898	0.268283
230	0	-1709.014	-1711.117	2.102905	0.225967	0.00180866	1.57708e-05	11.1484	0.510014	0.489986	0.225983	11.1502	0.0435263	0.000110733
231	1	-1881.747	-1845.263	-36.48342	2.81377e-05	0.277914	2.94619e-06	0.04329	0.566479	0.433521	3.10839e-05	0.321204	0.108569	0.268283
232	0	-1709.072	-1711.203	2.130845	0.210316	0.00180866	1.65294e-05	11.1484	0.510014	0.489986	0.210332	11.1502	0.0435263	9.27114e-05
233	1	-1881.634	-1844.586	-37.04818	2.73231e-05	0.303841	2.77489e-06	0.042999	0.229563	0.770437	3.0098e-05	0.34684	0.100486	0.279723
234	0	-1709.993	-1711.804	1.811139	0.202777	0.00180866	1.58242e-05	11.1484	0.510014	0.489986	0.202793	11.1502	0.0458184	8.76118e-05
235	1	-1882.207	-1848.41	-33.79749	2.81614e-05	0.257203	2.42544e-06	0.0541071	0.353225	0.646775	3.05869e-05	0.31131	0.0979467	0.26365
236	0	-1708.879	-1711.198	2.318355	0.209454	0.00180866	1.51847e-05	11.1484	0.510014	0.489986	0.20947	11.1502	0.0429677	8.76041e-05
237	1	-1882.612	-1842.757	-39.85458	3.10938e-05	0.275431	2.32332e-06	0.0481714	0.223549	0.776451	3.34171e-05	0.323603	0.0916412	0.304786
238	0	-1709.259	-1710.791	1.531072	0.212917	0.00180866	1.35487e-05	11.1484	0.236552	0.763448	0.21293	11.1502	0.0480319	8.51304e-05
239	1	-1885.268	-1846.976	-38.29147	3.4799e-05	0.257897	2.30313e-06	0.0463168	0.223549	0.776451	3.71021e-05	0.304214	0.0827296	0.304786
240	0	-1710.512	-1712.419	1.906786	0.197817	0.00180866	9.98679e-06	11.1484	0.236552	0.763448	0.197827	11.1502	0.0480319	0.000101663
241	1	-1885.438	-1841.647	-43.79138	3.86684e-05	0.277808	2.17322e-06	0.0436398	0.223549	0.776451	4.08416e-05	0.321448	0.0867976	0.331986
242	0	-1710.724	-1712.989	2.264839	0.194234	0.00180866	1.12255e-05	11.1484	0.501168	0.498832	0.194245	11.1502	0.0454212	9.99078e-05
243	1	-1884.181	-1840.168	-44.01296	3.90231e-05	0.302621	2.21485e-06	0.0426762	0.223549	0.776451	4.1238e-05	0.345297	0.0876197	0.331986
244	0	-1709.811	-1711.434	1.622924	0.212184	0.00180866	1.15439e-05	11.1484	0.501168	0.498832	0.212195	11.1502	0.0484132	0.000114153
245	1	-1881.479	-1842.59	-38.8893	3.94174e-05	0.299462	1.82062e-06	0.0328633	0.299584	0.700416	4.1238e-05	0.332326	0.089437	0.303695
246	0	-1709.985	-1711.229	1.243818	0.229134	0.00180866	1.38909e-05	11.1484	0.662954	0.337046	0.229148	11.1502	0.049098	9.95587e-05
247	1	-1881.497	-1842.687	-38.81055	3.68676e-05	0.291829	1.65438e-06	0.0335664	0.148712	0.851288	3.8522e-05	0.325396	0.089437	0.304182
248	0	-1709.932	-1711.428	1.495678	0.244114	0.00180866	1.28158e-05	11.1484	0.239283	0.760717	0.244127	11.1502	0.0477555	0.000100022
249	1	-1880.398	-1838.223	-42.17509	4.04804e-05	0.296335	1.71334e-06	0.0328804	0.172012	0.827988	4.21937e-05	0.329216	0.106082	0.306113
250	0	-1708.946	-1710.489	1.543675	0.226291	0.00180866	1.25163e-05	11.1484	0.239283	0.760717	0.226304	11.1502	0.0480622	8.76702e-05
251	1	-1882.116	-1835.329	-46.78689	3.41046e-05	0.29278	1.52921e-06	0.032177	0.0591391	0.940861	3.56338e-05	0.324957	0.103334	0.337055
252	0	-1708.347	-1710.38	2.032925	0.227007	0.00180866	1.30325e-05	11.1484	0.0873716	0.912628	0.22702	11.1502	0.0450108	9.12771e-05
253	1	-1880.77	-1838.072	-42.69788	3.2274e-05	0.291508	1.54857e-06	0.0334491	0.0591391	0.940861	3.38226e-05	0.324957	0.103102	0.313902
254	0	-1708.48	-1710.333	1.852621	0.227657	0.00180866	1.18918e-05	11.1484	0.0873716	0.912628	0.227669	11.1502	0.0465594	8.15955e-05
255	1	-1880.302	-1843.113	-37.18933	2.47508e-05	0.284759	1.47886e-06	0.0320234	0.068741	0.931259	2.62297e-05	0.316782	0.103102	0.284506
256	0	-1708.151	-1710.531	2.380204	0.23282	0.00180866	1.18918e-05	11.1484	0.0873716	0.912628	0.232832	11.1502	0.0434133	8.15955e-05
257	1	-1880.526	-1842.054	-38.47154	2.2612e-05	0.276287	1.26096e-06	0.0332757	0.837026	0.162974	2.3873e-05	0.309563	0.110571	0.285734
258	0	-1708.513	-1711.306	2.79267	0.242136	0.00180866	1.26195e-05	11.1484	0.0873716	0.912628	0.242149	11.1502	0.04048	9.14499e-05
259	1	-1881.455	-1840.669	-40.7864	2.11506e-05	0.266117	1.25661e-06	0.0405509	0.837026	0.162974	2.24072e-05	0.306668	0.106224	0.302627
260	0	-1708.668	-1711.412	2.744329	0.242208	0.00180866	1.55361e-05	11.1484	0.0873716	0.912628	0.242223	11.1502	0.0395579	9.8967e-05
261	1	-1880.945	-1834.807	-46.13838	2.20542e-05	0.301614	1.35059e-06	0.0407766	0.546204	0.453796	2.34047e-05	0.34239	0.111943	0.326198
262	0	-1708.298	-1711.382	3.084149	0.235118	0.00180866	1.74031e-05	11.1484	0.393759	0.606241	0.235135	11.1502	0.0371304	0.000103486
263	1	-1881.21	-1834.566	-46.64375	1.77885e-05	0.313325	1.33208e-06	0.0416201	0.546204	0.453796	1.91206e-05	0.354945	0.111943	0.330001
264	0	-1707.962	-1711.308	3.346195	0.23512	0.00180866	1.5409e-05	11.1484	0.352555	0.647445	0.235135	11.1502	0.0363314	9.95709e-05
265	1	-1882.549	-1835.621	-46.92834	1.86226e-05	0.338718	1.3647e-06	0.0344751	0.261311	0.738689	1.99873e-05	0.373193	0.105086	0.338885
266	0	-1707.305	-1711.205	3.899884	0.230595	0.00180866	1.63914e-05	11.1484	0.400904	0.599096	0.230611	11.1502	0.0329234	9.80402e-05
267	1	-1880.983	-1832.767	-48.21622	1.82387e-05	0.293341	1.37007e-06	0.0378267	0.613982	0.386018	1.96087e-05	0.331168	0.121193	0.330383
268	0	-1707.208	-1710.946	3.737849	0.214558	0.00180866	1.50367e-05	11.1484	0.400904	0.599096	0.214573	11.1502	0.0347496	0.000104436
269	1	-1880.503	-1834.845	-45.65807	1.67608e-05	0.298446	1.2908e-06	0.0364895	0.613982	0.386018	1.80516e-05	0.334936	0.116811	0.321089
270	0	-1706.155	-1711.117	4.962201	0.209221	0.00180866	1.39779e-05	11.1484	0.481774	0.518226	0.209235	11.1502	0.028318	9.43906e-05
271	1	-1880.855	-1846.201	-34.65332	1.47765e-05	0.270003	1.2908e-06	0.0338151	0.5158	0.4842	1.60673e-05	0.303818	0.102079	0.274532
272	0	-1706.115	-1711.116	5.000764	0.217572	0.00180866	1.37938e-05	11.1484	0.481774	0.518226	0.217586	11.1502	0.0279403	0.000103548
273	1	-1881.792	-1849.254	-32.53727	1.45934e-05	0.269675	1.47389e-06	0.0366134	0.767333	0.232667	1.60673e-05	0.306288	0.10606	0.257187
274	0	-1706.372	-1711.585	5.212774	0.204856	0.00180866	1.22665e-05	11.1484	0.505418	0.494582	0.204869	11.1502	0.0277347	0.000112112
275	1	-1881.125	-1845.676	-35.44905	1.72411e-05	0.279561	1.60639e-06	0.0381476	0.767333	0.232667	1.88475e-05	0.317708	0.0941929	0.28386
276	0	-1706.867	-1712.558	5.691328	0.19926	0.00180866	1.32656e-05	11.1484	0.505418	0.494582	0.199274	11.1502	0.0246747	0.000145239
277	1	-1881.187	-1841.7	-39.48708	1.93206e-05	0.285238	1.42066e-06	0.0457541	0.767333	0.232667	2.07412e-05	0.330992	0.0977568	0.302275
278	0	-1706.631	-1711.748	5.116195	0.205592	0.00180866	1.31592e-05	11.1484	0.280489	0.719511	0.205605	11.1502	0.0278342	0.000142716
279	1	-1883.059	-1836.623	-46.43616	1.96929e-05	0.302598	1.3267e-06	0.0406254	0.151173	0.848827	2.10196e-05	0.343223	0.0977568	0.342812
280	0	-1706.767	-1711.692	4.925225	0.207748	0.00180866	1.34282e-05	11.1484	0.541645	0.458355	0.207762	11.1502	0.028771	0.000122916
281	1	-1881.838	-1846.313	-35.52537	1.74485e-05	0.262652	1.72517e-06	0.0386769	0.151173	0.848827	1.91737e-05	0.301329	0.0943882	0.283819
282	0	-1707.277	-1711.702	4.42434	0.207748	-0.0161626	1.33092e-05	11.1664	0.21668	0.78332	0.207762	11.1502	0.0316778	0.000122916
283	1	-1884.146	-1850.41	-33.73538	1.90567e-05	0.265971	1.8959e-06	0.0353587	0.544308	0.455692	2.09526e-05	0.301329	0.0776758	0.289758
284	0	-1707.092	-1711.425	4.333086	0.216808	-0.0161626	1.39783e-05	11.1664	0.229085	0.770915	0.216822	11.1502	0.0316778	0.000120178
285	1	-1881.881	-1850.033	-31.84739	1.99958e-05	0.276122	1.83523e-06	0.0326511	0.16269	0.83731	2.1831e-05	0.308773	0.0830555	0.273847
286	0	-1707.914	-1711.83	3.915816	0.218343	-0.0161626	1.47136e-05	11.1664	0.630545	0.369455	0.218358	11.1502	0.0337473	0.000103786
287	1	-1881.631	-1849.722	-31.9093	2.21323e-05	0.289808	1.83523e-06	0.0247884	0.745646	0.254354	2.39675e-05	0.314596	0.0822272	0.275964
288	0	-1708.094	-1711.646	3.551381	0.233151	-0.0161626	1.55846e-05	11.1664	0.212407	0.787593	0.233166	11.1502	0.0351223	0.000109164
289	1	-1881.846	-1849.365	-32.48138	2.38825e-05	0.317405	1.65819e-06	0.0244377	0.745646	0.254354	2.55407e-05	0.341843	0.0853225	0.275964
290	0	-1708.583	-1712.249	3.665935	0.238407	-0.0161626	1.58385e-05	11.1664	0.151865	0.848135	0.238423	11.1502	0.0342292	0.000126965
291	1	-1880.943	-1845.958	-34.98484	3.27754e-05	0.29938	1.6233e-06	0.0269807	0.745646	0.254354	3.43987e-05	0.326361	0.103168	0.270556
292	0	-1708.341	-1711.874	3.532914	0.218479	-0.0161626	1.92499e-05	11.1664	0.151865	0.848135	0.218499	11.1502	0.0343493	0.000151188
293	1	-1880.893	-1842.897	-37.9955	3.80088e-05	0.282946	1.87948e-06	0.0255268	0.413216	0.586784	3.98883e-05	0.308473	0.113847	0.276052
294	0	-1709.275	-1712.37	3.0953	0.199496	0.000521175	2.08756e-05	11.1664	0.151865	0.848135	0.199517	11.1669	0.0369072	0.000143974
295	1	-1882.261	-1840.758	-41.50326	4.78979e-05	0.282788	1.78399e-06	0.0256846	0.413216	0.586784	4.96819e-05	0.308473	0.132919	0.276052
296	0	-1709.138	-1712.825	3.687427	0.199417	0.000521175	2.03936e-05	11.1664	0.669237	0.330763	0.199437	11.1669	0.033669	0.000131124
297	1	-1881.031	-1837.995	-43.03553	4.32007e-05	0.288328	1.79098e-06	0.0201449	0.800824	0.199176	4.49917e-05	0.308473	0.128357	0.291313
298	0	-1707.585	-1711.778	4.193158	0.198635	0.000521175	2.30362e-05	11.1664	0.187599	0.812401	0.198658	11.1669	0.0301163	0.000116394
299	1	-1884.134	-1840.72	-43.41473	4.58839e-05	0.24535	1.83847e-06	0.0198968	0.118318	0.881682	4.77223e-05	0.265247	0.128357	0.29393
300	0	-1710.396	-1714.3	3.90392	0.183684	0.000521175	2.36905e-05	11.1664	0.187599	0.812401	0.183708	11.1669	0.0320421	0.000132397
301	1	-1885.107	-1843.579	-41.52809	4.5054e-05	0.240155	1.9925e-06	0.0186394	0.118318	0.881682	4.70465e-05	0.258795	0.129773	0.281858
302	0	-1707.159	-1711.368	4.209215	0.21172	0.000521175	2.32217e-05	11.1664	0.277152	0.722848	0.211743	11.1669	0.0295977	0.000132397
303	1	-1889.872	-1845.954	-43.91823	4.03516e-05	0.218816	2.09234e-06	0.0186394	0.118318	0.881682	4.24439e-05	0.237455	0.128886	0.297218
304	0	-1707.858	-1711.74	3.882038	0.225903	0.000521175	2.2817e-05	11.1664	0.277152	0.722848	0.225925	11.1669	0.0311824	0.000148895
305	1	-1890.04	-1845.685	-44.35506	3.9184e-05	0.221581	2.02615e-06	0.0158744	0.70197	0.29803	4.12101e-05	0.237455	0.142357	0.287517
306	0	-1709.563	-1713.611	4.048523	0.2259	0.000521175	2.52616e-05	11.1664	0.927624	0.0723757	0.225925	11.1669	0.02966	0.0001368
307	1	-1883.041	-1840.055	-42.98629	4.06009e-05	0.262793	2.36015e-06	0.0113472	0.70197	0.29803	4.29611e-05	0.27414	0.134515	0.287517
308	0	-1710.25	-1713.673	3.423293	0.224958	0.000521175	2.92781e-05	11.1664	0.927624	0.0723757	0.224987	11.1669	0.0324047	0.000148257
309	1	-1880.972	-1838.043	-42.92835	4.2252e-05	0.287137	2.34877e-06	0.0125957	0.70197	0.29803	4.46008e-05	0.299732	0.127351	0.293055
310	0	-1711.831	-1715.263	3.432115	0.233161	0.000521175	3.0297e-05	11.1664	0.927624	0.0723757	0.233191	11.1669	0.0319044	0.000197504
311	1	-1880.927	-1834.769	-46.15753	4.3258e-05	0.281798	2.37576e-06	0.0104225	0.70197	0.29803	4.56337e-05	0.292221	0.124747	0.315163
312	0	-1712.022	-1714.789	2.767395	0.233161	0.000521175	3.08384e-05	11.1664	0.927624	0.0723757	0.233191	11.1669	0.0356162	0.000186687
313	1	-1880.088	-1835.266	-44.82194	4.19284e-05	0.310887	2.19234e-06	0.0096872	0.70197	0.29803	4.41207e-05	0.320575	0.123955	0.308857
314	0	-1708.646	-1711.884	3.238784	0.215938	0.000521175	3.37271e-05	11.1664	0.0333163	0.966684	0.215972	11.1669	0.0328588	0.000174335
315	1	-1880.43	-1830.631	-49.79835	4.42442e-05	0.312502	2.50728e-06	0.00891469	0.67857	0.32143	4.67515e-05	0.321417	0.123738	0.3369
316	0	-1709.421	-1712.972	3.551221	0.199094	0.000521175	4.4544e-05	11.1664	0.0333163	0.966684	0.199139	11.1669	0.029936	0.000182893
317	1	-1880.32	-1836.99	-43.33091	4.45565e-05	0.308699	2.19496e-06	0.0111752	0.218951	0.781049	4.67515e-05	0.319874	0.100124	0.323015
318	0	-1709.625	-1713.458	3.832456	0.214878	0.000521175	4.05853e-05	11.1664	0.0333163	0.966684	0.214919	11.1669	0.0283731	0.000233302
319	1	-1880.888	-1833.219	-47.6697	4.41942e-05	0.302928	1.97101e-06	0.0101842	0.218951	0.781049	4.61653e-05	0.313112	0.108335	0.340964
320	0	-1708.609	-1711.991	3.381918	0.224971	0.000521175	4.494e-05	11.1664	0.0333163	0.966684	0.225016	11.1669	0.0301643	0.000173584
321	1	-1880.089	-1838.634	-41.45526	3.12564e-05	0.2861	2.00323e-06	0.00941082	0.218951	0.781049	3.32596e-05	0.295511	0.106866	0.309452
322	0	-1708.89	-1712.139	3.248922	0.220239	0.000521175	4.65397e-05	11.1664	0.0333163	0.966684	0.220285	11.1669	0.0308356	0.000184507
323	1	-1879.936	-1839.138	-40.79735	3.09757e-05	0.291663	2.28388e-06	0.0107141	0.349104	0.650896	3.32596e-05	0.302377	0.107324	0.303607
324	0	-1709.103	-1712.72	3.617778	0.226627	0.000521175	4.81824e-05	11.1664	0.0333163	0.966684	0.226675	11.1669	0.0283492	0.000199007
325	1	-1880.31	-1838.216	-42.09416	3.47893e-05	0.296608	2.1587e-06	0.0129273	0.349104	0.650896	3.6948e-05	0.309536	0.121223	0.295639
326	0	-1709.212	-1713.018	3.806564	0.203045	0.000521175	4.45282e-05	11.1664	0.0333163	0.966684	0.203089	11.1669	0.0283492	0.000198785
327	1	-1881.042	-1834.504	-46.53822	2.7819e-05	0.284169	2.49213e-06	0.0129273	0.349104	0.650896	3.03111e-05	0.297096	0.123618	0.31921
328	0	-1708.864	-1712.573	3.708524	0.21438	0.000521175	4.65085e-05	11.1664	0.0333163	0.966684	0.214426	11.1669	0.0283492	0.00019996
329	1	-1881.042	-1838.207	-42.83407	3.33374e-05	0.278484	2.5292e-06	0.0156925	0.349104	0.650896	3.58666e-05	0.294176	0.110885	0.308655
330	0	-1709.677	-1713.615	3.937461	0.20637	0.000521175	5.39517e-05	11.1664	0.0333163	0.966684	0.206424	11.1669	0.0263791	0.000229004
331	1	-1880.245	-1840.859	-39.38537	3.36502e-05	0.312515	2.29036e-06	0.0156925	0.351012	0.648988	3.59405e-05	0.328208	0.100003	0.29974
332	0	-1709.785	-1713.802	4.016821	0.235758	0.000521175	6.3349e-05	11.1664	0.0333163	0.966684	0.235821	11.1669	0.0242619	0.000212169
333	1	-1881.626	-1840.109	-41.51696	3.34109e-05	0.332618	2.30815e-06	0.0145523	0.351012	0.648988	3.57191e-05	0.34717	0.116615	0.295422
334	0	-1709.39	-1713.375	3.984504	0.233242	0.000521175	7.46261e-05	11.1664	0.0333163	0.966684	0.233316	11.1669	0.0235806	0.000202323
335	1	-1880.183	-1834.283	-45.90045	3.4092e-05	0.304963	2.11087e-06	0.0145523	0.351012	0.648988	3.62029e-05	0.319516	0.118684	0.319335
336	0	-1710.004	-1713.794	3.790149	0.231203	0.000521175	6.64672e-05	11.1664	0.0333163	0.966684	0.231269	11.1669	0.0253809	0.000226383
337	1	-1880.721	-1840.285	-40.43667	3.91303e-05	0.318435	2.27733e-06	0.0154642	0.375462	0.624538	4.14076e-05	0.333899	0.113101	0.291863
