Iteration	Posterior	Likelihood	Prior	age_extant	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1810	-4215.11	-4155.75	-59.36	16.14151	0.1694534	1.21655	0.083544	0.0237016	0.0179948	0.00757339	0.023166	0.0036161	0.0841292	0.0362544	0.0150496	0.0250628	0.0391989	0.0199876	0.0213965	0.0104054	0.00538203	0.0460673	0.0227558	0.0515635	0.0012269	0.00796619	0.0101493	0.0341922	0.0478766	0.0345784	0.0393243	0.0491906	0.0316278	0.0152123	0.0324338	0.0348485	0.042749	0.0563334	0.0193142	0.0203672	0.0296587	0.00591386	0.000346828	0.020201	0.060845	0.0185499	0.0491366	0.0211776	0.02808452	0.02841686	-0.04704628	0.0143192	0.494889	0.00128041	0.00556992	0.477034	0.00690709	0.22349	6	37.50111	0.6781891	0.000152917	0.0182158	0.299432	3.6822	0.178039	0.533397	1.02831	2.26025	0.323287	0.285065	0.130675	0.260973	0.1764437	1.266636
1820	-4206.19	-4148.99	-57.2043	16.0202	0.171056	1.377113	0.0445507	0.0159565	0.0249532	0.0197232	0.0169375	0.00410732	0.0801783	0.0421658	0.0117995	0.0326966	0.0142691	0.0265091	0.0219954	0.0152221	0.00440265	0.0467457	0.0408485	0.0320898	0.000317572	0.0147548	0.00945208	0.025658	0.0662002	0.0170061	0.0199849	0.033567	0.0126557	0.00590653	0.0158282	0.0240394	0.0208723	0.0672129	0.0289135	0.0125458	0.00915408	0.0109289	0.000396955	0.0189519	0.0350809	0.00760245	0.0813015	0.00656913	0.03234675	0.04941094	0.03382988	0.0114183	0.587148	0.00117898	0.0042004	0.385367	0.0106867	0.1947659	5	37.20467	0.6669524	0.00016506	0.0189204	0.30406	3.67685	0.2057	0.566736	1.04231	2.18526	0.29421	0.296846	0.132432	0.276512	0.2285958	0.85201
1830	-4209.96	-4153.23	-56.7336	16.04115	0.1850536	1.015027	0.0537997	0.00854193	0.0372818	0.0105194	0.0175844	0.00641306	0.0471341	0.0511201	0.00965477	0.0341552	0.0415835	0.0296339	0.0223391	0.018398	0.00955413	0.0325019	0.0158527	0.0372013	0.000230275	0.0117852	0.0497591	0.0440115	0.0537541	0.014344	0.0222807	0.028629	0.0144851	0.00314659	0.0111216	0.0123281	0.0130096	0.0842834	0.0326566	0.0120009	0.0112544	0.0174087	0.000524635	0.0719404	0.0362421	0.00904267	0.0513361	0.0278342	0.02410993	0.03706619	-0.030555	0.0179406	0.563824	0.00298087	0.00303537	0.408411	0.00380799	0.2602994	6	37.92652	0.5432148	0.000304095	0.0256223	0.343539	3.63053	0.139942	0.481222	1.00245	2.37639	0.29796	0.309862	0.130339	0.261839	0.2297444	1.132996
1840	-4228.07	-4159.59	-68.4772	16.55376	0.1850257	1.850705	0.0981155	0.0235518	0.0510042	0.0673058	0.0307906	0.0117096	0.0318643	0.052893	0.00739763	0.0138064	0.0177069	0.0413165	0.0198288	0.0171279	0.00552759	0.0233641	0.00742246	0.035975	0.00047184	0.0470538	0.0541831	0.0276317	0.0278133	0.157182	0.0227921	0.034993	0.0108269	0.00707487	0.0397912	0.018549	0.0203959	0.0446441	0.0156822	0.0160129	0.0328944	0.0233517	0.00101015	0.0378794	0.0174935	0.00325774	0.041061	0.0262301	0.02232363	0.03819178	0.1279416	0.0217561	0.439078	0.00311043	0.0191988	0.514066	0.00279119	0.193654	5	38.29398	0.530721	0.000303753	0.025608	0.343462	3.63063	0.274778	0.638137	1.06576	2.02132	0.301582	0.277143	0.130145	0.291131	0.3215956	0.6021662
1850	-4223.15	-4162.06	-61.0823	16.00782	0.1505905	1.135864	0.0381436	0.0295763	0.00927385	0.055466	0.0468103	0.00628044	0.0213334	0.0447797	0.0166612	0.0305271	0.0292598	0.0331885	0.0215637	0.0116631	0.00500696	0.0239344	0.0175834	0.0216432	0.000175409	0.0836612	0.0681386	0.0277353	0.0852738	0.0550473	0.0279008	0.028006	0.0090852	0.0152272	0.0256228	0.0235594	0.0130053	0.035052	0.00330428	0.0217107	0.0312648	0.0116024	0.00120616	0.0174666	0.0287894	0.00280122	0.0702256	0.018114	0.03109327	0.02784858	0.04007943	0.0152608	0.631356	0.00464935	0.00745879	0.339948	0.00132694	0.2150008	6	37.68849	0.6368489	5.50324e-05	0.0109582	0.243607	3.74538	0.163238	0.514098	1.01931	2.30335	0.308793	0.29296	0.126133	0.272114	0.2550803	0.8428752
1860	-4204.31	-4146.2	-58.1137	16.41278	0.1519456	1.535854	0.0221544	0.0551277	0.0124536	0.0592244	0.0267439	0.00558391	0.0632025	0.0375562	0.0134069	0.0250617	0.0227842	0.0272349	0.0279778	0.0269652	0.00626285	0.02753	0.0652422	0.0316456	0.00050391	0.0335788	0.0524766	0.0234052	0.0498514	0.063088	0.0127063	0.0141673	0.00588403	0.00744625	0.0323798	0.018204	0.0128256	0.0491649	0.0201307	0.0287318	0.0531225	0.0068533	0.00118012	0.0098543	0.066198	0.00736976	0.0544264	0.0143332	0.02868468	0.04538771	0.008298439	0.00743727	0.540382	0.00659554	0.00268824	0.440998	0.00189923	0.2224559	6	37.62751	0.7025898	5.97291e-05	0.011414	0.247687	3.74084	0.230808	0.594418	1.05246	2.12231	0.297026	0.310067	0.120785	0.272122	0.2307543	0.9640378
1870	-4212.22	-4148.13	-64.0899	16.47894	0.1606766	1.426728	0.0130514	0.0300984	0.01104	0.0817319	0.0161625	0.0181057	0.096633	0.0546866	0.0133749	0.0181877	0.0133975	0.0322349	0.0199141	0.0115987	0.0067958	0.0136388	0.0515498	0.0334826	0.000622407	0.0654392	0.0591097	0.0433384	0.0176439	0.0474833	0.0191157	0.0368628	0.00350453	0.00312231	0.0156365	0.0137265	0.0202096	0.0560417	0.0138508	0.00945667	0.041728	0.0197824	0.00134947	0.012326	0.0299403	0.0166726	0.0709381	0.0126474	0.03310955	0.03496716	-0.01333294	0.00608624	0.618511	0.00978826	0.00510929	0.359434	0.00107136	0.236137	6	38.01264	0.4446357	9.79341e-05	0.0145971	0.273743	3.71156	0.213778	0.575888	1.04581	2.16452	0.312405	0.307794	0.117833	0.261967	0.2228041	1.059842
1880	-4217.44	-4151.75	-65.6897	16.10554	0.1455763	0.7040838	0.0742326	0.0289944	0.0244303	0.0539477	0.0124237	0.0283512	0.0560119	0.043444	0.0146109	0.0261881	0.00709588	0.0350271	0.0165351	0.0158078	0.00410142	0.062947	0.0176325	0.0318278	0.00160268	0.043314	0.0332355	0.0153544	0.0110987	0.0384447	0.0835415	0.0372129	0.00560039	0.00276723	0.00140142	0.022508	0.0134173	0.107308	0.0174347	0.0101355	0.0431674	0.0589291	0.00372252	0.0717755	0.0403342	0.012484	0.043841	0.0128876	0.03217059	0.02804283	0.08470762	0.00380368	0.510575	0.0114595	0.00272252	0.470806	0.000632865	0.1274438	6	37.27199	0.7076727	4.01089e-05	0.00936149	0.228445	3.76215	0.0750608	0.365451	0.926372	2.63312	0.284216	0.326541	0.122519	0.266724	0.2121515	0.600721
1890	-4202.49	-4151.76	-50.7276	16.10349	0.1683773	0.3664793	0.0763441	0.00287631	0.00963505	0.0340771	0.00420877	0.00756997	0.0173466	0.0582326	0.00910739	0.0186666	0.0186403	0.0423181	0.0257444	0.0105247	0.00997918	0.0119721	0.00346017	0.0339456	0.00260328	0.0829962	0.0392292	0.0189172	0.0129318	0.0183777	0.0188769	0.0111219	0.0155943	0.00538062	0.0061302	0.0124333	0.00715584	0.0871427	0.00382244	0.0189498	0.0248602	0.0119144	0.00520521	0.0183675	0.0173889	0.017781	0.074613	0.01269	0.02960245	0.01834416	0.08507073	0.00582955	0.547407	0.0140048	0.00881969	0.423489	0.000449797	0.211523	6	37.44828	0.6221471	0.00014515	0.0177501	0.296314	3.68579	0.0121903	0.15631	0.692301	3.1392	0.305923	0.301349	0.13364	0.259087	0.2965937	0.7131742
1900	-4203.21	-4152.7	-50.5126	16.24495	0.1903673	0.5655753	0.026846	0.00636793	0.0110659	0.0110909	0.00599805	0.0175974	0.0174951	0.0682476	0.0115247	0.0237375	0.0324949	0.0280613	0.0288779	0.0149941	0.00787332	0.0152923	0.00312691	0.0267244	0.00195382	0.0456086	0.0175846	0.0264775	0.0368394	0.0417169	0.0102102	0.0175746	0.0105496	0.00455405	0.00640783	0.0107539	0.0112179	0.0677145	0.00145288	0.00917148	0.0321888	0.0110041	0.00551991	0.0179204	0.00743691	0.0380407	0.0955132	0.018115	0.02317736	0.03841102	0.02996948	0.00994087	0.520411	0.00832635	0.00834267	0.451735	0.00124416	0.2308623	5	37.28488	0.6564847	0.000374545	0.0284098	0.358053	3.61316	0.0460948	0.292586	0.862686	2.79863	0.293472	0.30161	0.130616	0.274302	0.2608317	0.8851003
1910	-4202.64	-4157.38	-45.264	16.02781	0.1562886	1.247869	0.0149786	0.00824262	0.021662	0.00657282	0.0029344	0.0133229	0.0474123	0.0296796	0.00535426	0.0241148	0.0149128	0.031511	0.0158244	0.0257898	0.00762754	0.00408599	0.0051843	0.016335	0.00194773	0.0171343	0.00317168	0.0141698	0.0477375	0.0111508	0.00920397	0.0444925	0.0141566	0.0139114	0.00418332	0.0140494	0.0134689	0.0735647	0.000910742	0.0262533	0.0293932	0.00854227	0.0143992	0.0211104	0.00742119	0.0334916	0.0138365	0.0260635	0.01859964	0.03684527	0.06735016	0.00898601	0.559483	0.0132776	0.0159388	0.401436	0.000879291	0.1767559	6	38.63224	0.6113775	7.69154e-05	0.0129445	0.260702	3.72628	0.183621	0.540395	1.03141	2.24458	0.295467	0.311285	0.125981	0.267268	0.2441061	0.7240947
1920	-4201.6	-4149.9	-51.7001	16.51925	0.1651471	2.153266	0.00936132	0.014726	0.0132273	0.0188199	0.00529494	0.0327989	0.0217477	0.0361502	0.0040137	0.014016	0.0153509	0.0196452	0.0139932	0.0217026	0.00336662	0.0053017	0.00568083	0.0240478	0.00325731	0.0155177	0.00305823	0.0301433	0.0220112	0.0279934	0.00974692	0.0201991	0.021401	0.0236125	0.00191576	0.024349	0.0115779	0.094873	0.00266252	0.019442	0.0475398	0.00498198	0.00852415	0.0110807	0.0347182	0.017415	0.0384974	0.0797123	0.02026175	0.02786915	0.05204261	0.00727799	0.546276	0.0146855	0.0131188	0.418116	0.000526008	0.2004015	5	39.66853	0.6816272	0.000123618	0.0163889	0.286898	3.69659	0.310908	0.670381	1.07339	1.94532	0.289564	0.31643	0.120862	0.273144	0.2524441	0.793845
1930	-4218.97	-4158.18	-60.7915	17.2055	0.2014995	0.6972652	0.0215592	0.00868146	0.0254071	0.0268837	0.0044121	0.0301223	0.0603376	0.0265922	0.00421853	0.0275416	0.0355074	0.0250485	0.0248405	0.0127579	0.00762411	0.0137222	0.00905633	0.0211252	0.00349017	0.0346534	0.00660466	0.0354588	0.0364868	0.0308011	0.00763905	0.0292301	0.0108077	0.0115534	0.00352749	0.0127638	0.0122074	0.0862734	0.00367402	0.0496111	0.0168216	0.00899595	0.0118801	0.0292692	0.0488509	0.0198495	0.039682	0.0274971	0.04801232	0.03846589	0.05366238	0.00755898	0.482646	0.0102583	0.0224352	0.476417	0.000684353	0.1531852	6	37.41951	0.8892406	0.000559205	0.034645	0.38756	3.57724	0.0736042	0.362237	0.923851	2.64031	0.293913	0.284326	0.145779	0.275982	0.2068476	0.7405704
1940	-4217.88	-4156.26	-61.618	17.30874	0.2028421	0.6844881	0.0265202	0.00610677	0.0207607	0.0393535	0.00605778	0.0188162	0.0440748	0.0376897	0.0134447	0.028859	0.105285	0.0466677	0.0255085	0.0200098	0.00924729	0.0215491	0.0102889	0.027522	0.00488558	0.0679277	0.00135857	0.0549919	0.0364971	0.0276279	0.0179527	0.0276742	0.0241078	0.0354007	0.00329114	0.0163681	0.00888923	0.0584165	0.00685499	0.0257795	0.0277075	0.0151925	0.0211901	0.101396	0.0187544	0.0166464	0.0376893	0.0142832	0.02851484	0.02487689	0.06827783	0.00890995	0.612148	0.00617976	0.0156205	0.356111	0.00103115	0.1437515	4	37.97825	0.5173949	0.000585154	0.035431	0.391035	3.57295	0.0708785	0.356118	0.918982	2.65402	0.311069	0.319218	0.10521	0.264503	0.2120293	0.6779793
1950	-4216.07	-4158.34	-57.7256	15.19399	0.1552227	2.303129	0.0187372	0.0216432	0.0241837	0.0423054	0.00357335	0.0415529	0.0159223	0.0462188	0.0116154	0.0290562	0.0368346	0.0348844	0.0252468	0.0160644	0.0100138	0.0314243	0.00279193	0.0169296	0.00715985	0.0202137	0.00171941	0.046129	0.037022	0.0270785	0.0263245	0.0146246	0.0638757	0.0287823	0.00451582	0.0315742	0.00317036	0.0728264	0.00717078	0.0717361	0.0436412	0.00845521	0.0236469	0.0382399	0.0426223	0.0136661	0.03467	0.0122064	0.02124333	0.04016417	0.01999731	0.00927572	0.497984	0.00697842	0.0104565	0.474702	0.000604105	0.2502764	5	37.73002	0.7472484	7.23819e-05	0.0125592	0.257517	3.72985	0.32696	0.683808	1.07601	1.91323	0.320092	0.28598	0.128269	0.265659	0.2702737	0.9260109
1960	-4223.63	-4167.41	-56.2136	17.23067	0.1779407	0.6459323	0.00769022	0.0121154	0.0309172	0.0115784	0.00205311	0.0962347	0.0132406	0.0343455	0.00533939	0.0172604	0.032006	0.0275677	0.0283409	0.0250604	0.00453634	0.018779	0.00150919	0.0194888	0.0076614	0.0182971	0.0022586	0.0196425	0.0142895	0.0314061	0.0775248	0.00915482	0.0113698	0.0458876	0.0126629	0.0518055	0.00197148	0.0199661	0.015888	0.0537028	0.0498033	0.0476306	0.0117235	0.0421939	0.0126328	0.0154331	0.0219997	0.0177024	0.02277643	0.03008407	0.07388901	0.00898859	0.518732	0.0141025	0.00596113	0.451769	0.000446553	0.2229369	5	37.9712	0.5737088	0.000225628	0.0220966	0.323695	3.65398	0.062699	0.336862	0.903058	2.69738	0.288943	0.304091	0.133756	0.27321	0.2968259	0.7510695
1970	-4206.56	-4148.23	-58.3299	16.46078	0.193385	0.9980016	0.00339052	0.0178559	0.0310684	0.0420178	0.00374418	0.163533	0.0124922	0.0446634	0.0124396	0.0286624	0.0391704	0.0353197	0.0213735	0.015686	0.00741145	0.035021	0.00226789	0.0447591	0.00876778	0.0260813	0.0150425	0.0392917	0.0149358	0.0376253	0.0824037	0.0369258	0.0224337	0.0306795	0.0338542	0.0400427	0.00394324	0.0305044	0.0150576	0.0208097	0.0523173	0.0132776	0.0181444	0.0136716	0.0591234	0.0161292	0.0157054	0.016572	0.03236034	0.04017342	-0.01421761	0.00972954	0.51724	0.0085737	0.00727173	0.456713	0.000471861	0.2246026	5	37.57165	0.7216659	0.000419445	0.0300486	0.366174	3.60336	0.136555	0.47615	0.999668	2.38763	0.312621	0.297148	0.132227	0.258005	0.210385	1.067579
1980	-4215.26	-4150.48	-64.7797	14.8518	0.1940507	1.495219	0.00367017	0.0083752	0.0456884	0.0599303	0.00642206	0.0605226	0.0195451	0.042233	0.00934775	0.0207745	0.0605051	0.029002	0.0209571	0.0165736	0.0112481	0.016066	0.0110955	0.0267055	0.0012604	0.0224352	0.0599708	0.0763164	0.0073258	0.0322159	0.0630834	0.019998	0.0299535	0.0121346	0.111889	0.0229659	0.00462063	0.0539508	0.0131384	0.0209829	0.0272449	0.00792264	0.0367363	0.00685992	0.0446985	0.0214944	0.0143314	0.00534037	0.02954608	0.04015724	0.01051055	0.020924	0.533382	0.00796959	0.00356317	0.433391	0.000770282	0.2066399	4	38.17727	0.7479115	0.000429849	0.0304154	0.367953	3.6012	0.224583	0.587759	1.05014	2.13752	0.289557	0.296436	0.130601	0.283405	0.2171505	0.9515979
1990	-4219.13	-4148.94	-70.1863	17.60637	0.2341818	1.730943	0.00400511	0.00293058	0.0397437	0.0883552	0.00505544	0.0378446	0.08274	0.0258265	0.00868887	0.0220209	0.0298163	0.0201729	0.02118	0.00772791	0.0182032	0.00280946	0.00518683	0.072471	0.00556705	0.0575706	0.0686171	0.196117	0.0182048	0.0200798	0.0858529	0.0330987	0.0196497	0.00492578	0.0376869	0.0150467	0.0163297	0.091237	0.026916	0.057934	0.0322428	0.00598912	0.0237647	0.00416475	0.0323821	0.00858821	0.0179415	0.00116615	0.04041613	0.04325368	0.04068521	0.0126677	0.550197	0.0100421	0.00566343	0.420707	0.000722191	0.1674708	4	37.21764	0.6668459	0.00145467	0.0555286	0.466919	3.4761	0.258897	0.62297	1.06153	2.0566	0.298346	0.296063	0.145519	0.260072	0.208156	0.8045446
2000	-4211.22	-4144.84	-66.3794	17.22733	0.1775514	1.717366	0.00146946	0.00751992	0.0435357	0.0311468	0.0123222	0.00869843	0.0480055	0.0427168	0.00736197	0.0232387	0.0236154	0.0192689	0.0174728	0.00905715	0.00871294	0.000659831	0.0106174	0.0453262	0.00460196	0.0795141	0.030802	0.0893017	0.0109149	0.0191612	0.0978072	0.0435741	0.0423242	0.00286143	0.0470584	0.00936025	0.0118176	0.0839705	0.010069	0.0344323	0.0329276	0.0105439	0.0354438	0.00295288	0.0588753	0.00498964	0.021623	0.00145849	0.02432522	0.03798813	0.06026489	0.00868801	0.544982	0.01325	0.00621473	0.426128	0.000737313	0.09536194	3	39.55111	0.5878974	0.000221819	0.0219107	0.322596	3.65527	0.257034	0.621147	1.06099	2.06083	0.301764	0.291299	0.141533	0.265404	0.1556268	0.6127603
2010	-4219.64	-4156.63	-63.0081	16.18359	0.2196643	1.268178	0.00200471	0.00389593	0.0399683	0.0398089	0.00797712	0.0243058	0.0419632	0.0372606	0.0133738	0.0272132	0.0483485	0.0412607	0.010532	0.0118124	0.00556938	0.0005474	0.0124707	0.0424361	0.0157043	0.0554935	0.0253777	0.0295148	0.0127958	0.0713685	0.0845287	0.039267	0.0115173	0.0139317	0.0431666	0.0201913	0.00559606	0.0614024	0.022649	0.0497737	0.0157402	0.0188737	0.0209731	0.004914	0.0644943	0.0119479	0.0373137	0.00491395	0.02470405	0.02666259	0.01327166	0.0102549	0.493892	0.0142665	0.0129977	0.468043	0.000545796	0.1137798	2	38.5723	0.860382	0.000985436	0.045834	0.433011	3.52017	0.187191	0.544796	1.03331	2.2347	0.283734	0.288326	0.134737	0.293203	0.1270515	0.895541
2020	-4211.25	-4153.38	-57.8728	18.11295	0.1831662	1.534949	0.000820852	0.0103601	0.020392	0.0577862	0.0165186	0.0134342	0.0324102	0.0282231	0.0165663	0.027936	0.0385979	0.0313483	0.0103918	0.0127589	0.00213642	0.00149976	0.0208884	0.04763	0.0296712	0.0390767	0.0241931	0.00686774	0.0154016	0.0187104	0.0279886	0.0342009	0.0100772	0.00766113	0.038077	0.0159335	0.00791538	0.0672496	0.0323998	0.065413	0.0227271	0.00847074	0.00838986	0.00885912	0.019045	0.0175843	0.0238514	0.0125956	0.02277159	0.04183659	-0.02281194	0.0067245	0.530806	0.0101836	0.0108804	0.440821	0.00058423	0.1868738	3	38.71253	0.765126	0.000281578	0.0246633	0.338319	3.63674	0.230671	0.594272	1.05241	2.12265	0.31941	0.295732	0.126195	0.258663	0.1640618	1.139045
2030	-4222.87	-4161.3	-61.562	18.50951	0.2159735	1.194053	0.00231173	0.0125266	0.0130637	0.0197205	0.0138893	0.0554425	0.0785533	0.0327526	0.00909251	0.0231305	0.0334443	0.0422359	0.0142285	0.0126284	0.00125949	0.00283067	0.0343296	0.0252513	0.0154571	0.0389959	0.0154106	0.00374637	0.065984	0.00775922	0.0308485	0.0213838	0.00781343	0.00535437	0.0349295	0.00705602	0.00861017	0.0569311	0.0349029	0.0134158	0.0179819	0.0189866	0.0100267	0.00567263	0.0475831	0.010071	0.0280338	0.0061481	0.02992534	0.02465467	-0.01965171	0.00892133	0.573548	0.0117898	0.0142955	0.388471	0.00297418	0.1510169	4	37.61585	0.5131957	0.000885101	0.0434688	0.424049	3.5316	0.173974	0.528207	1.02595	2.27187	0.271578	0.333775	0.116612	0.278036	0.1313652	1.149596
2040	-4200.12	-4150.31	-49.8067	17.0856	0.1901363	1.347126	0.00121369	0.0160188	0.0141218	0.0100329	0.0117738	0.00814085	0.0295957	0.0312657	0.0107088	0.0187719	0.0567752	0.028565	0.01634	0.0125086	0.00158799	0.00164048	0.0162892	0.0299824	0.0142432	0.0088101	0.017853	0.0215924	0.0517629	0.0133544	0.0140965	0.0235057	0.0149758	0.00301498	0.028879	0.0201844	0.0167654	0.0264177	0.0382912	0.012524	0.0198255	0.0239435	0.00755488	0.015469	0.0118975	0.0130922	0.0182014	0.00554122	0.01349243	0.03061908	0.05003028	0.0133617	0.525243	0.0102234	0.00737096	0.439489	0.00431224	0.1153621	4	38.91179	0.6046783	0.000371256	0.0282859	0.357428	3.61391	0.200712	0.560961	1.04002	2.1983	0.291598	0.296869	0.140139	0.271394	0.1653924	0.6975055
2050	-4210.27	-4155.76	-54.5072	13.14386	0.1820876	1.230417	0.00145004	0.0415244	0.0182693	0.0413603	0.0162404	0.00399853	0.0203747	0.0330212	0.0113627	0.0293558	0.0444946	0.0484614	0.0154058	0.0152665	0.0041031	0.0181483	0.0170092	0.0214583	0.0109578	0.00353127	0.0349556	0.0253469	0.0917608	0.00726595	0.00625404	0.0172122	0.0359512	0.00195913	0.0378939	0.0104608	0.0100292	0.039775	0.00927093	0.0114078	0.0269154	0.0644049	0.011699	0.0235856	0.0141391	0.00364038	0.00739734	0.0112253	0.02041218	0.03456214	-0.03935267	0.00791597	0.490063	0.0114241	0.00828972	0.477489	0.00481814	0.291579	4	37.97202	0.4408678	0.000269275	0.0241228	0.335321	3.64029	0.180522	0.536528	1.02971	2.25324	0.286319	0.320503	0.132438	0.26074	0.2522263	1.156021
2060	-4199.88	-4155.72	-44.1624	18.1119	0.1699983	0.3692031	0.00256092	0.0356084	0.0272542	0.00438342	0.0127002	0.00673428	0.0146679	0.0437245	0.0140331	0.0189806	0.0237134	0.0334394	0.0174522	0.0193391	0.00364358	0.0191945	0.0200515	0.0199807	0.0179681	0.00278407	0.0119479	0.0334556	0.0702931	0.00408218	0.00483052	0.0189944	0.00962098	0.00532872	0.0721744	0.0245398	0.0175446	0.0310044	0.0235744	0.0196252	0.0220325	0.0463178	0.0196634	0.0227575	0.00885479	0.00484409	0.0088197	0.00415781	0.016108	0.0214441	0.05482722	0.0086788	0.513644	0.00821746	0.00632734	0.4487	0.0144331	0.2219262	4	37.40497	0.6079861	0.000156968	0.0184539	0.301008	3.68038	0.0125337	0.158405	0.695682	3.13338	0.324648	0.286302	0.14299	0.24606	0.2767534	0.8018914
2070	-4194.35	-4153.99	-40.3599	16.67177	0.1739368	0.4549143	0.00735513	0.0183938	0.0227129	0.00289023	0.0364139	0.00489355	0.00548623	0.0571636	0.0131581	0.0185576	0.00882173	0.0498921	0.0234092	0.0134747	0.00190556	0.011975	0.017908	0.0394147	0.0319572	0.0182107	0.0145109	0.0133432	0.0263112	0.0027319	0.0148392	0.031576	0.0219187	0.0147589	0.0359247	0.00884955	0.0224513	0.0594164	0.016826	0.00708136	0.0226735	0.0266074	0.0128775	0.0223733	0.00381689	0.0134758	0.0123949	0.0278987	0.01694628	0.01695014	0.06621062	0.0047005	0.620334	0.0140519	0.0107755	0.341231	0.00890745	0.1919708	4	37.54585	0.7063468	0.000188693	0.0202204	0.312325	3.66727	0.0253677	0.221467	0.784473	2.96869	0.288685	0.318733	0.116275	0.276307	0.2581814	0.74355
2080	-4202.28	-4154.49	-47.7924	14.90584	0.1912751	0.6913578	0.00281191	0.0228255	0.0169783	0.00254303	0.0895135	0.00343566	0.0135117	0.0433547	0.019118	0.0249445	0.00749043	0.03007	0.0293673	0.0188122	0.00246586	0.0141054	0.0117909	0.0468143	0.0974574	0.0342612	0.0343609	0.0106031	0.00739299	0.00369075	0.0117567	0.0183957	0.0251363	0.0134595	0.0186738	0.033499	0.0221189	0.0462932	0.0431637	0.0163521	0.0168293	0.0681628	0.0207143	0.0297041	0.00778985	0.00177402	0.00831324	0.052401	0.02280327	0.03100954	-0.0394714	0.011346	0.527614	0.00683533	0.00688203	0.437439	0.00988272	0.2491197	4	37.23699	1.029885	0.000387667	0.0288986	0.360506	3.61021	0.0723433	0.359424	0.921623	2.64661	0.281046	0.30864	0.130514	0.2798	0.2096483	1.188274
2090	-4211.03	-4155.91	-55.1135	13.06517	0.1971386	1.294265	0.00468137	0.0128433	0.0588956	0.00237896	0.0673162	0.00165809	0.0626832	0.0509067	0.0205657	0.0229835	0.00882711	0.0270547	0.0279546	0.0243761	0.00784754	0.0261206	0.067926	0.0218142	0.0908023	0.0362191	0.174054	0.0183828	0.00763214	0.00684485	0.0297115	0.0206801	0.0651349	0.00216977	0.0548481	0.0413039	0.0215447	0.0611431	0.0472367	0.0208723	0.0281335	0.0501782	0.0124915	0.0219092	0.00967144	0.000992309	0.0098523	0.0525443	0.02540344	0.04108394	0.1449835	0.0155307	0.520983	0.00550943	0.00312189	0.447345	0.00751001	0.1567407	3	37.27425	0.806695	0.000480541	0.0321412	0.376149	3.59123	0.191722	0.550299	1.03565	2.22233	0.296337	0.297735	0.125224	0.280705	0.3017242	0.5194832
2100	-4218.09	-4150.81	-67.2788	12.84855	0.2101143	2.184283	0.0016646	0.0113531	0.0313486	0.00327452	0.122021	0.00169258	0.0702635	0.0593629	0.0147891	0.0418423	0.0289397	0.0482805	0.0265473	0.0109142	0.00874024	0.0438202	0.102741	0.0678287	0.0257255	0.16877	0.228739	0.0101211	0.00110219	0.00594423	0.0839117	0.0200424	0.0412409	0.00235265	0.0291583	0.0517241	0.026807	0.0562639	0.0378401	0.0192956	0.0625047	0.0960118	0.0135784	0.0143005	0.0139219	0.00114841	0.0120028	0.0790095	0.04007966	0.03481326	0.009545603	0.0167147	0.482749	0.00465248	0.00478938	0.486875	0.00421947	0.1901681	3	38.13108	0.8669563	0.000740602	0.0398066	0.409536	3.54992	0.314323	0.673281	1.07398	1.93841	0.303015	0.304444	0.128045	0.264496	0.1997137	0.9522036
