Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	birth	death	diversification	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	ln_mean	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	root_age	turnover
7970	-38221.32	-38297.41	76.08406	8.919217	5.501457	2.901241	14.95338	2.948765	2.948765	0.101025	0.378014	0.200155	1.00439	0.154756	0.5553	0.689536	0.100603	0.659134	0.237236	0.2515993	0.1123667	0.1392327	3.39653	3.809	2.17094	2.57113	2.81219	1.9844	2.02207	2.20973	1.65056	3.42306	-5.314811	0.005844297	0.00421435	0.00145157	0.00165991	0.00471018	0.00225515	0.0167366	0.0051626	0.00506845	0.00448927	0.00365237	0.0025376	0.00317003	0.00512638	0.00308189	0.0118868	0.00613178	0.0033672	0.0130816	0.00440688	0.002767	0.00884485	0.00342838	0.0107057	0.00197423	0.00714764	0.00668795	0.0123534	0.00450964	0.00429592	0.00331992	0.0048692	0.00683057	0.00379376	0.00552829	0.0103611	0.00297908	0.00151784	0.00218768	0.00189864	0.00781279	0.00122894	0.0043128	0.00306371	0.00908361	0.00163609	0.00594401	0.0048813	0.00772766	0.00381907	0.00581286	1	0.24023	0.47777	0.313062	0.199447	0.185935	0.187296	0.975055	0.323496	0.254234	14.95338	0.4466096
7980	-38217.85	-38303.17	85.31452	15.26712	7.49626	3.828149	20.01961	3.989388	3.989388	0.0132007	0.281217	0.192961	0.457268	0.230087	0.31642	0.289358	0.100134	1.86614	0.137203	0.1951362	0.03613901	0.1589972	3.24225	3.71279	2.35392	2.59211	2.60259	2.39443	2.76375	1.83474	1.80013	2.95101	-5.659528	0.004140221	0.00373371	0.00219026	0.00151178	0.0032741	0.001413	0.00841163	0.00226753	0.00306295	0.00385265	0.00320021	0.00267919	0.00217356	0.00268656	0.00189342	0.00593079	0.00451952	0.00108238	0.00596209	0.00299226	0.00294831	0.0101966	0.00448688	0.0139593	0.00213685	0.0054753	0.00380035	0.00976675	0.0021509	0.0085821	0.00185561	0.00799941	0.00281069	0.00295812	0.00135676	0.00596142	0.00239786	0.00417134	0.00182115	0.0015676	0.00675641	0.00330775	0.001386	0.00233712	0.00514811	0.00205673	0.00102499	0.00492376	0.00456557	0.00281718	0.00315368	1	0.234553	0.454766	0.277481	0.183804	0.176089	0.178541	0.996452	0.276392	0.281799	20.01961	0.1851989
7990	-38249.93	-38309.35	59.42053	3.887382	2.627915	1.430131	9.88541	1.567221	1.567221	0.0522078	0.407146	0.231487	0.273641	0.316345	1.93997	0.540658	0.0944075	0.706316	0.240309	0.4869899	0.1908285	0.2961614	3.5177	3.79363	2.32522	2.67283	2.39167	1.34326	2.28855	1.95456	1.23796	3.16443	-4.935959	0.008536226	0.00886797	0.00306895	0.00383499	0.0113689	0.00300864	0.0296998	0.00576484	0.00645812	0.0120793	0.00752473	0.00398855	0.00580073	0.0136226	0.00968309	0.0171254	0.00793981	0.00323396	0.0128208	0.00981378	0.00562036	0.0146756	0.0049159	0.0342475	0.00316194	0.0213704	0.0156455	0.0129493	0.0138277	0.00758645	0.0113688	0.0129482	0.00657795	0.00504967	0.00365422	0.00528459	0.0133601	0.00517698	0.00293752	0.00989159	0.0110521	0.006442	0.0127441	0.00987258	0.00716054	0.00264803	0.00742579	0.0232869	0.00384038	0.0141615	0.00979625	1	0.255522	0.502771	0.302526	0.237599	0.136963	0.186691	1.10148	0.299275	0.318904	9.88541	0.3918531
8000	-38213.84	-38306.44	92.59294	7.619122	7.812961	3.250705	17.69492	3.322949	3.322949	0.0770352	0.697567	0.204536	0.260791	0.407625	0.315423	0.507779	0.101641	1.13329	0.25603	0.2354617	0.0490097	0.186452	3.80135	3.28885	2.41866	2.28008	2.58368	1.17446	2.14905	1.86614	1.52295	3.19959	-5.853103	0.003411576	0.00582598	0.00288202	0.00179151	0.00327458	0.00260831	0.00793828	0.00249815	0.00347791	0.00731127	0.00350371	0.00281393	0.00354942	0.00536469	0.00201643	0.00966157	0.00391126	0.000795136	0.00427198	0.00277521	0.00186177	0.00483827	0.00204882	0.00794085	0.00156186	0.00509237	0.00719234	0.0114441	0.00732309	0.00443373	0.00203769	0.00463002	0.00698143	0.00330632	0.00275571	0.00129381	0.00323255	0.00209487	0.000797701	0.00194282	0.00571786	0.00178387	0.00122138	0.00226632	0.00416816	0.00296941	0.00180238	0.00287987	0.0017581	0.00266428	0.0025677	1	0.264362	0.503979	0.334727	0.222058	0.17511	0.206435	0.970069	0.377066	0.335761	17.69492	0.208143
8010	-38228.07	-38302.24	74.17151	9.908395	7.97335	3.476201	19.76054	4.095866	4.095866	0.0864089	0.381425	0.266911	0.408941	0.31212	0.677339	0.756853	0.0795323	1.84608	0.136325	0.174987	0.04416988	0.1308172	4.38896	3.31541	2.1295	2.67198	2.98618	1.75666	2.6058	1.84373	1.55834	3.07222	-5.596789	0.004408298	0.00497791	0.00184118	0.00202854	0.00520006	0.00373335	0.014598	0.00191756	0.00191941	0.00414595	0.00463108	0.00233354	0.00297602	0.00367398	0.00287785	0.00821427	0.00375716	0.000961432	0.00237567	0.00356431	0.0021926	0.00626734	0.00286723	0.0164005	0.00229283	0.00864778	0.00575379	0.00938366	0.00272756	0.0048906	0.00249312	0.0024966	0.00522387	0.00522556	0.00177252	0.0038183	0.00444971	0.000468839	0.0012824	0.00268048	0.00931115	0.00152416	0.000970568	0.000935204	0.00436748	0.00538159	0.00248182	0.00220249	0.00657312	0.00962571	0.00255787	1	0.239667	0.503979	0.298846	0.200132	0.172379	0.178582	0.981562	0.341844	0.29513	19.76054	0.252418
8020	-38251.77	-38298.35	46.58458	6.218257	1.9548	1.340619	7.995894	1.553617	1.553617	0.0196474	0.449164	0.24359	0.714262	0.292281	0.304659	0.369232	0.0784947	0.88982	0.183471	0.3021541	0.03691886	0.2652353	3.00887	3.35652	2.16198	2.29434	2.24526	2.02371	2.82048	2.04066	1.50413	3.08531	-4.736327	0.01042233	0.0126594	0.00670195	0.00586556	0.0385585	0.0132878	0.0304642	0.0146392	0.0131756	0.00607923	0.0110164	0.0111634	0.00853391	0.00621785	0.00540719	0.0238887	0.0103279	0.00244108	0.0105325	0.0251726	0.0160981	0.0222291	0.0104058	0.0249732	0.00306352	0.0145027	0.00991703	0.0177528	0.00650649	0.0275507	0.00720819	0.00572985	0.00766029	0.00856003	0.00274646	0.0107011	0.00690753	0.00901988	0.0137029	0.002911	0.0244464	0.00438579	0.0155731	0.00245464	0.0118112	0.00655812	0.0120131	0.00647745	0.0194147	0.0161927	0.00473902	1	0.221593	0.430463	0.299954	0.198225	0.143386	0.180471	0.843374	0.313181	0.258324	7.995894	0.1221855
8030	-38234.67	-38303.13	68.46252	5.4826	2.2188	1.549853	9.431772	1.774769	1.774769	0.0270186	0.630981	0.233265	0.497788	0.24907	0.218807	0.996659	0.09588	0.871378	0.197539	0.3094754	0.0323419	0.2771335	3.17419	3.56346	2.36136	2.97888	2.37619	1.94154	2.58344	1.77042	1.59161	2.9524	-4.965174	0.008290446	0.012671	0.0055281	0.00367873	0.0057129	0.00391343	0.0170836	0.00230886	0.00421986	0.0045396	0.0068515	0.00670433	0.0047121	0.00479387	0.00448764	0.0153839	0.00777644	0.00432302	0.0116676	0.0128687	0.00870794	0.0257826	0.00824037	0.0188777	0.00197077	0.00970447	0.00966878	0.0136737	0.00778126	0.00756254	0.00854035	0.0111648	0.00611616	0.00515853	0.00380105	0.00525222	0.00851144	0.0111622	0.00539179	0.00581627	0.0199626	0.0160152	0.0100276	0.00389509	0.00621142	0.00529365	0.0214563	0.00894047	0.00858379	0.00528143	0.00606344	1	0.265814	0.569891	0.324321	0.223332	0.20324	0.210551	1.15639	0.283794	0.321336	9.431772	0.1045055
8040	-38222.64	-38292.93	70.28581	7.847719	3.339316	2.158265	14.66554	2.23453	2.23453	0.00594739	0.708024	0.227898	0.308908	0.235792	0.154624	0.45691	0.0862738	3.21106	0.185697	0.3599048	0.06061734	0.2992875	3.64889	3.62084	2.42974	2.69273	2.6365	1.46287	2.8214	1.78033	1.38083	2.7834	-5.330635	0.005752549	0.00486553	0.00306706	0.00272633	0.00742204	0.0045593	0.0110782	0.00298893	0.00474301	0.00593465	0.00737806	0.00456732	0.00356043	0.00524772	0.00358532	0.0102351	0.00645898	0.00266277	0.0145084	0.00678586	0.00469514	0.0121133	0.00357802	0.0130721	0.00115128	0.00724908	0.00653077	0.00359181	0.00807808	0.00323441	0.00965966	0.00669314	0.00466939	0.00342513	0.00382417	0.00598934	0.00100536	0.00824655	0.00170389	0.00496307	0.0150734	0.00215105	0.00287201	0.00467269	0.00610257	0.0126033	0.000989809	0.00947102	0.00508594	0.0186134	0.00487089	1	0.268347	0.547106	0.349068	0.23197	0.145174	0.188354	1.01992	0.331422	0.336099	14.66554	0.168426
8050	-38247.04	-38313.9	66.85267	6.652825	2.14644	1.47171	9.315809	1.553939	1.553939	0.0633725	0.373148	0.198844	0.276049	0.168941	0.247404	0.754126	0.0873819	1.46071	0.195132	0.502337	0.1743147	0.3280222	3.52548	3.56624	2.5246	3.01757	2.41921	1.37305	2.25708	1.93682	0.901847	3.33712	-4.985909	0.008120316	0.0080492	0.00448342	0.00451253	0.0128156	0.00438708	0.0291297	0.00504174	0.0038268	0.00856088	0.00664464	0.00668762	0.00562405	0.00693145	0.00547687	0.0209843	0.0113072	0.00261786	0.0107938	0.0138525	0.00997817	0.0222974	0.0103881	0.0152111	0.00240128	0.00906102	0.00906492	0.016034	0.00512434	0.0100094	0.00522228	0.0108745	0.0100109	0.00885344	0.00607121	0.00356424	0.00743987	0.00607538	0.00357101	0.013986	0.0194941	0.00334917	0.00733498	0.0032993	0.0116642	0.00773203	0.00224514	0.00630177	0.00858241	0.0160811	0.00635798	1	0.290542	0.541488	0.34403	0.189717	0.150517	0.199162	1.04577	0.323547	0.285636	9.315809	0.3470076
8060	-38238.3	-38314.73	76.43418	7.495995	3.632084	1.794808	11.94805	1.801366	1.801366	0.0113985	0.547488	0.284754	0.390857	0.240844	0.179626	1.2057	0.00707354	0.892595	0.089224	0.6221414	0.3563661	0.2657753	3.1188	3.05282	2.48105	3.09596	2.19138	3.11196	2.88617	2.26672	2.03412	2.61994	-5.097789	0.007260788	0.0114198	0.00586012	0.00371104	0.00676647	0.00251112	0.0128341	0.00505433	0.00614726	0.00638683	0.0147661	0.0100384	0.00635289	0.00656308	0.00442644	0.0116616	0.00888245	0.00352481	0.0121407	0.00962163	0.008469	0.0131285	0.00568971	0.0111166	0.00176039	0.0087201	0.0066426	0.0061335	0.00655151	0.00527436	0.00386691	0.00401655	0.00892917	0.0042412	0.00538225	0.00400053	0.00368758	0.00349807	0.00236192	0.00484799	0.01448	0.0025134	0.0031518	0.00472167	0.00795956	0.00609907	0.00234671	0.0119631	0.00554845	0.00732367	0.00569413	1	0.28035	0.545929	0.340886	0.19666	0.16783	0.206262	1.05721	0.295702	0.289204	11.94805	0.5728056
8070	-38224.48	-38298.74	74.25919	11.66973	4.46674	2.667971	18.6914	2.929044	2.929044	0.0688365	0.391786	0.243311	0.358711	0.30377	0.678074	2.30633	0.0807803	0.678596	0.09368	0.2863782	0.1789872	0.1073911	4.49701	3.10387	2.51016	2.25908	3.02065	2.26348	2.44408	2.23484	1.53053	3.2641	-5.414465	0.00528997	0.00732864	0.00519015	0.00259169	0.0058091	0.00358569	0.00979237	0.00267475	0.00508972	0.00276058	0.00719996	0.00472889	0.00437604	0.0026174	0.00701374	0.00955617	0.00520814	0.00440477	0.0142416	0.00941765	0.00638121	0.0132364	0.00427379	0.0112329	0.00180897	0.00668403	0.00524538	0.0129454	0.00272459	0.00199541	0.00381375	0.0030172	0.0047766	0.00312945	0.00328437	0.00222852	0.00251416	0.00509701	0.0104954	0.00387623	0.0153395	0.00151517	0.00318283	0.00580864	0.0068048	0.00447729	0.00353828	0.00604669	0.00625589	0.00432171	0.00353017	1	0.225041	0.493665	0.324057	0.17704	0.173628	0.163076	0.947506	0.309453	0.299083	18.6914	0.6250027
8080	-38233.16	-38293.71	60.54134	5.357998	1.592516	1.093671	8.029043	1.152704	1.152704	0.0533607	0.30484	0.245696	0.376647	0.159272	1.85412	2.09062	0.0686304	0.96793	0.157072	0.5183475	0.2684774	0.2498701	3.62243	2.80179	2.22691	2.56551	2.32936	1.54099	2.92197	2.08152	1.33957	3.03512	-4.521608	0.01291862	0.0277259	0.0148438	0.00743213	0.0166194	0.00958709	0.0256635	0.00601257	0.00786535	0.00718642	0.0143335	0.0123241	0.00969498	0.00790717	0.0151894	0.0216583	0.0141644	0.00464155	0.0116006	0.018256	0.011834	0.0234325	0.0113811	0.0442943	0.00415251	0.0223556	0.0105403	0.00819843	0.00622832	0.00720446	0.014454	0.0111556	0.0105926	0.0110533	0.0136009	0.00517724	0.0139821	0.00534703	0.017998	0.00714909	0.0235787	0.00621582	0.00877896	0.00980966	0.0191722	0.00627805	0.012655	0.00737464	0.0140691	0.00838052	0.00703804	1	0.25057	0.484854	0.351373	0.223294	0.122801	0.163229	1.00781	0.285732	0.281409	8.029043	0.5179487
8090	-38228.01	-38291.94	63.92441	4.066892	2.142358	1.397997	8.712977	1.463866	1.463866	0.0338605	0.510915	0.272319	0.548232	0.0317545	1.07518	0.825945	0.0624096	0.601589	0.21709	1.061492	0.7364665	0.3250257	4.48066	3.57913	1.84563	2.53778	2.51374	2.16549	2.4092	2.03628	1.48241	2.86773	-4.690432	0.01091181	0.0157431	0.00747113	0.00449878	0.00772716	0.00361664	0.0207892	0.00926414	0.0113328	0.00714918	0.0155079	0.00592813	0.00987694	0.00420702	0.00619235	0.0184432	0.0102147	0.0039576	0.0144907	0.0128865	0.0097156	0.0219889	0.00765938	0.0212045	0.00253	0.0133559	0.0127286	0.011371	0.0144835	0.00591155	0.00610393	0.00758588	0.0105736	0.00617588	0.00350048	0.0101583	0.00646068	0.00505384	0.00535769	0.00326606	0.0220971	0.00483087	0.00419953	0.00235344	0.0110351	0.00896691	0.0058676	0.00847989	0.0093778	0.00925443	0.00610649	1	0.25116	0.580947	0.355448	0.246916	0.201141	0.201299	0.972439	0.366675	0.312048	8.712977	0.6938031
8100	-38225.85	-38295.36	69.50817	4.463928	2.13939	1.265676	9.034163	1.299329	1.299329	0.0795591	0.584271	0.244264	0.310332	0.266691	1.35144	1.28508	0.0989145	0.659854	0.270486	0.5290939	0.1621693	0.3669246	3.38558	3.06296	2.52315	2.26793	2.80069	2.30151	2.49233	2.44106	1.76776	3.07898	-4.736747	0.01041795	0.0193587	0.0104493	0.00759689	0.00729181	0.00431359	0.0185717	0.00878673	0.0079645	0.0075005	0.00791246	0.00560727	0.00651729	0.00926717	0.00753524	0.0140274	0.0102207	0.00535554	0.0159158	0.0195028	0.0131654	0.0265114	0.00957149	0.0179019	0.00421321	0.00970959	0.0119974	0.0234406	0.00885699	0.00570471	0.00516932	0.00531103	0.00756581	0.00687481	0.00731564	0.00609111	0.0124375	0.00567451	0.0103564	0.00466573	0.0275036	0.00402893	0.0050871	0.00739098	0.00966819	0.00999406	0.00575762	0.00790827	0.0105875	0.00806778	0.00565109	1	0.266778	0.573778	0.358116	0.243981	0.137055	0.21851	1.05475	0.36695	0.313584	9.034163	0.3065038
8110	-38237.91	-38297.81	59.89531	5.120963	1.277691	1.062161	8.191825	1.071371	1.071371	0.0514617	0.281279	0.257841	0.294264	0.606078	0.0762291	0.890771	0.0973297	1.44496	0.217688	0.5482877	0.1589311	0.3893566	4.1062	3.07805	2.17146	2.65258	2.54783	2.13746	2.18175	1.60077	2.05871	3.65451	-4.612024	0.01180181	0.016621	0.00773733	0.00482725	0.00918009	0.00512667	0.0251167	0.0105457	0.0125985	0.00601154	0.00908613	0.00715991	0.00683486	0.00803651	0.00813909	0.0200758	0.0102366	0.00403206	0.015979	0.0236109	0.0147725	0.0430508	0.0173458	0.0209217	0.00340801	0.0133473	0.00973035	0.00858235	0.00831388	0.00403089	0.0109889	0.011249	0.00537605	0.00765555	0.0134619	0.0296982	0.0051662	0.0132074	0.00762329	0.00699552	0.022394	0.00876641	0.00323865	0.00861588	0.0115751	0.0147967	0.00347969	0.00998348	0.011704	0.0101847	0.00739815	1	0.271127	0.507598	0.370191	0.233223	0.192274	0.23006	1.06305	0.327142	0.338839	8.191825	0.2898682
8120	-38234.91	-38304.47	69.56302	9.087282	2.51483	1.504127	12.46768	1.593176	1.593176	0.0052373	0.385043	0.245778	0.25277	0.129245	0.110406	0.48779	0.0813194	1.38478	0.142004	0.6542623	0.3025632	0.351699	3.25502	3.55728	2.25518	2.2294	2.5987	2.53295	2.72863	2.11061	1.7918	3.03534	-4.954806	0.008376847	0.0114324	0.00577801	0.00447928	0.00761986	0.00454885	0.0213859	0.00615495	0.00535841	0.0101583	0.00941931	0.00462249	0.0056193	0.00913881	0.00814475	0.0139058	0.00917133	0.00314328	0.00928095	0.0129399	0.00909759	0.0191285	0.00780315	0.00877737	0.00127679	0.0069349	0.00587416	0.0109985	0.0045553	0.00584669	0.00480822	0.00597104	0.00924498	0.00792103	0.00867279	0.00290822	0.00606652	0.00501923	0.00322602	0.0105723	0.0199972	0.00412338	0.00818008	0.00427372	0.0132108	0.00734721	0.00984955	0.00749778	0.00680397	0.0131656	0.00446849	1	0.267373	0.528492	0.394738	0.236096	0.208822	0.212479	0.932337	0.313827	0.280335	12.46768	0.4624494
8130	-38253.24	-38307.37	54.1266	5.252112	1.358149	0.9139076	7.640211	0.9392801	0.9392801	0.00678083	0.413627	0.217347	0.340059	0.396773	0.133948	0.377028	0.1119	1.63829	0.125339	0.8632278	0.3271627	0.536065	3.48897	3.39014	2.36152	2.98901	3.13828	1.63777	3.2265	1.91414	1.2138	3.29917	-4.298582	0.01614638	0.023072	0.0119931	0.00521713	0.00874761	0.00479887	0.0222533	0.00905817	0.0103367	0.015033	0.0130168	0.00940029	0.007287	0.0124707	0.0105755	0.020363	0.0134198	0.00450744	0.0114065	0.0203997	0.00892307	0.0336242	0.0145705	0.0205702	0.00464144	0.0121917	0.0101588	0.0394163	0.00568734	0.00828702	0.0116508	0.0167105	0.0127192	0.0169798	0.0269511	0.00776747	0.00815775	0.0108558	0.00645652	0.00601706	0.0277814	0.00719582	0.0167304	0.014224	0.0150664	0.0224725	0.00702615	0.00873145	0.00787737	0.0046467	0.0110873	1	0.291007	0.536429	0.345842	0.258917	0.262074	0.24244	1.2282	0.345328	0.342534	7.640211	0.3789993
8140	-38252.07	-38311.62	59.54647	5.319387	1.303418	1.089514	8.935582	1.114249	1.114249	0.0164547	0.468011	0.29713	0.314794	0.232714	0.107668	0.768954	0.0897259	6.1747	0.230089	0.4392734	0.1392458	0.3000276	2.85786	3.88251	2.56092	1.97124	2.43412	2.20322	1.98854	1.99509	1.76878	2.64943	-4.633358	0.01155271	0.0270363	0.00797212	0.00863444	0.00831599	0.00444484	0.029963	0.00476827	0.00734242	0.0105473	0.0104315	0.00914677	0.00535338	0.00628206	0.00574074	0.0228837	0.0107046	0.00282476	0.0103108	0.0153962	0.0120376	0.0345733	0.0106937	0.0180491	0.00284836	0.0090831	0.00972012	0.00885566	0.00603462	0.0104127	0.01096	0.0132147	0.00853443	0.0117592	0.0304791	0.011023	0.004628	0.00769419	0.00505165	0.0115297	0.0180068	0.0111053	0.00513909	0.00480434	0.0129433	0.0203747	0.0111138	0.0168331	0.0040996	0.0333199	0.00799759	1	0.27908	0.573195	0.35968	0.248157	0.203814	0.225425	1.1289	0.375989	0.322927	8.935582	0.3169912
8150	-38225.09	-38303.38	78.2896	10.19087	3.265639	2.695083	20.76144	3.37743	3.37743	0.0365906	0.595731	0.246986	0.270854	0.241432	1.23821	0.342793	0.120513	1.81108	0.150724	0.2732008	0.1834959	0.08970489	4.3185	3.39621	1.87238	3.13537	2.70367	2.11672	2.4813	2.51747	1.68221	3.10702	-5.756951	0.003755895	0.00669672	0.00202449	0.00174615	0.00458801	0.00227365	0.0103568	0.00184816	0.00272594	0.0045764	0.0060371	0.00471143	0.00360273	0.00399108	0.00374303	0.0069253	0.00554327	0.000748183	0.00290994	0.00727721	0.00471409	0.0136989	0.00628869	0.00778284	0.00117632	0.00530321	0.00565693	0.00710043	0.00421984	0.00334859	0.00434815	0.00734136	0.00276697	0.00484393	0.00114765	0.00344546	0.00429846	0.00146631	0.00151555	0.00263882	0.00968889	0.00249777	0.00146028	0.00491601	0.00556851	0.00548722	0.00402036	0.0045324	0.00172938	0.00363856	0.00349717	1	0.281813	0.573025	0.314973	0.250447	0.162097	0.183599	1.07921	0.353915	0.31289	20.76144	0.6716522
8160	-38200.86	-38304.99	104.1306	20.31223	8.344703	4.587661	32.56583	4.960712	4.960712	0.0958088	0.43952	0.191828	0.385036	0.462386	0.564482	3.61834	0.103723	0.637737	0.183186	0.1738109	0.06159888	0.112212	3.11898	3.01393	1.97166	3.03706	2.78976	1.37882	2.35121	2.26585	1.4452	2.89051	-6.035235	0.002843521	0.00330485	0.00138055	0.000910616	0.00193369	0.00134467	0.00676687	0.00164698	0.00201069	0.00254737	0.00243263	0.00202297	0.00177413	0.00287137	0.00152127	0.00577956	0.00301598	0.00102383	0.0025796	0.00344143	0.00253066	0.00445586	0.0014901	0.00709201	0.000407283	0.00426811	0.0022704	0.00117404	0.00304763	0.00214071	0.00693368	0.00152523	0.00238869	0.00195393	0.00166108	0.00198052	0.0016996	0.00121493	0.000921	0.00142346	0.00455325	0.00277535	0.00220204	0.00100882	0.00318459	0.00269329	0.00129264	0.00323905	0.00183281	0.00127102	0.00206186	1	0.267172	0.590032	0.351786	0.239514	0.172702	0.19113	1.20076	0.319471	0.301955	32.56583	0.3544017
8170	-38231.85	-38316.01	84.16228	18.57742	5.726	3.68322	26.08993	3.891756	3.891756	0.0209545	0.771125	0.294356	0.396525	0.261177	0.142737	2.99819	0.0632306	1.44539	0.12491	0.1794085	0.07975802	0.09965045	4.68243	3.56453	2.48809	2.75234	2.84464	1.4223	2.42238	2.34718	2.02092	2.71792	-5.824172	0.00351172	0.00296139	0.00114453	0.00149359	0.00572471	0.00308443	0.0079471	0.00188426	0.00185735	0.00319836	0.00274992	0.002077	0.002881	0.00389399	0.00295378	0.00564316	0.00323455	0.000998647	0.00270965	0.00556599	0.00405834	0.00927016	0.00460184	0.00615291	0.000505709	0.00345138	0.00322186	0.0021146	0.00313558	0.00309069	0.00186359	0.00322894	0.00329798	0.00411899	0.00329927	0.00253509	0.00361912	0.00117235	0.000895588	0.00163604	0.00863437	0.00121228	0.000349757	0.0037142	0.00458634	0.00414633	0.00487653	0.00537851	0.00234197	0.00290828	0.00362113	1	0.264553	0.557709	0.333088	0.219372	0.21824	0.176811	0.892895	0.378519	0.275872	26.08993	0.4445611
8180	-38224.86	-38306.97	82.10896	10.72089	4.474527	2.077583	16.31872	2.31164	2.31164	0.0691559	0.456237	0.260451	0.352847	0.425098	0.624948	4.81354	0.0903246	1.21568	0.114046	0.2539296	0.1226982	0.1312314	3.68377	3.1132	2.49636	2.35966	2.21351	1.7698	2.54739	1.8392	1.56768	3.71837	-5.451533	0.00509747	0.00569274	0.00254171	0.00261098	0.00728421	0.00495874	0.0129199	0.00632606	0.00594814	0.00449892	0.00493707	0.00423467	0.00358455	0.00508701	0.00671901	0.0088025	0.0058923	0.00191511	0.00785526	0.0108217	0.00555699	0.00824537	0.00401643	0.0081467	0.000982593	0.0042108	0.00553274	0.0056909	0.00454368	0.00495954	0.00626591	0.00249393	0.00720317	0.00457489	0.00397714	0.00449492	0.00471632	0.00203423	0.00334895	0.00313109	0.014706	0.00193251	0.00267006	0.0104418	0.00805584	0.00572722	0.00387535	0.00418339	0.00457446	0.00182848	0.00415967	1	0.258127	0.531279	0.335642	0.227056	0.187623	0.181323	0.979164	0.359668	0.268985	16.31872	0.4831976
8190	-38251.59	-38305.23	53.63914	4.881113	2.159466	0.8448884	7.43448	0.9118424	0.9118424	0.0337816	0.385237	0.191389	0.670968	0.284483	0.391602	0.363743	0.0419654	1.0093	0.00424817	0.555331	0.09713555	0.4581955	3.53886	3.30593	2.51479	2.53515	2.51459	2.5687	2.25339	2.25226	1.57087	3.07881	-4.482172	0.01343826	0.0132776	0.0066332	0.00627285	0.0183507	0.00703842	0.0358779	0.0159147	0.0137108	0.0140009	0.0150634	0.00860771	0.0116797	0.0120115	0.0168425	0.0270392	0.0139216	0.00679437	0.0217068	0.0185371	0.0111658	0.0232114	0.0101234	0.026495	0.00272415	0.0136833	0.00983126	0.0096993	0.0116547	0.0056534	0.00875856	0.0054426	0.010521	0.00856583	0.0191399	0.00867959	0.0206731	0.00510476	0.0085019	0.00749332	0.0289543	0.00898041	0.0125302	0.0124709	0.0145069	0.00979757	0.00265611	0.00953695	0.0308458	0.0129879	0.00748713	1	0.236307	0.453814	0.313336	0.203109	0.241813	0.159935	0.866573	0.315666	0.274776	7.43448	0.1749147
8200	-38221.62	-38294.98	73.36062	14.34163	4.065922	2.072433	17.36918	2.209341	2.209341	0.0345782	0.409401	0.220607	0.362419	0.138263	0.455204	0.288687	0.113083	1.72854	0.0127064	0.3362476	0.1253027	0.210945	4.2154	3.30458	2.25713	2.67933	2.7243	2.8846	2.31293	1.97245	1.74646	3.09456	-5.314544	0.00584586	0.00930448	0.00406838	0.00333765	0.00615735	0.00193757	0.0125727	0.00348305	0.00347271	0.00546703	0.00811067	0.00679508	0.00562073	0.00324676	0.00390255	0.00941654	0.00793677	0.00141516	0.00464383	0.00850885	0.00574918	0.0131039	0.00567341	0.0115964	0.00141899	0.00726114	0.00408846	0.00566999	0.00273595	0.00352328	0.00348735	0.00318023	0.00552483	0.0108272	0.00530981	0.00392254	0.00276551	0.00173921	0.00425716	0.0101541	0.0186599	0.00251296	0.00318973	0.0041788	0.00847636	0.00207105	0.00303336	0.0112851	0.00462182	0.00214597	0.00625103	1	0.243725	0.47016	0.305712	0.205503	0.155302	0.197181	0.90034	0.318042	0.266337	17.36918	0.3726499
