Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	birth	death	diversification	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	ln_mean	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	root_age	turnover
6100	-38263.79	-38305.59	41.79766	4.386545	2.47808	0.9714478	5.448921	1.083187	1.083187	0.067623	0.349627	0.274738	0.405884	0.318743	1.13659	1.92689	0.013508	0.548578	0.0881665	0.68977	0.2201774	0.4695925	3.89935	3.47848	2.08264	2.53445	3.29288	2.48126	2.38582	1.74661	1.72991	3.44203	-4.230636	0.01728159	0.0263544	0.0116833	0.00819527	0.0109853	0.00589171	0.0266045	0.0123077	0.0157637	0.0126452	0.0109481	0.0098834	0.00789618	0.0170357	0.011604	0.0316839	0.0131774	0.00260751	0.0207755	0.0247759	0.0152479	0.0439575	0.0179243	0.0296125	0.00539809	0.0173305	0.0182596	0.0153816	0.0152531	0.0146015	0.00348935	0.0048408	0.0166924	0.0115087	0.0103227	0.00893845	0.0287507	0.0384742	0.00816718	0.0121738	0.00923964	0.0147894	0.0197309	0.0175161	0.013594	0.0123728	0.00586869	0.0272865	0.040984	0.00939105	0.0114059	1	0.199509	0.402509	0.269813	0.159567	0.135592	0.162498	0.718477	0.234808	0.237454	5.448921	0.3192041
6110	-38258.6	-38299.47	40.86767	3.981028	1.94278	0.7896975	4.727758	0.9235684	0.9235684	0.106461	0.730857	0.208637	0.305194	0.204779	1.02511	0.823827	0.00318957	0.718358	0.143347	0.6901318	0.11469	0.5754418	2.89053	3.86214	2.29595	2.20206	2.77074	1.62871	1.97616	2.4152	1.91476	2.74362	-4.151122	0.01871183	0.0277032	0.0135858	0.00836378	0.0208906	0.0109555	0.0685344	0.0158589	0.0187724	0.0184477	0.0271336	0.0175717	0.0108775	0.0125967	0.0147814	0.0609736	0.0185336	0.0117602	0.0389151	0.0239474	0.0136193	0.0213601	0.00800516	0.0392169	0.00624233	0.0226354	0.0181647	0.0344965	0.0117526	0.0296296	0.0301595	0.0102002	0.0156304	0.0114385	0.00623632	0.00905258	0.00831338	0.0286878	0.00959379	0.0103787	0.00788569	0.011736	0.0184917	0.0143026	0.0189649	0.00740534	0.00839275	0.0523702	0.0402815	0.0126697	0.0172873	1	0.19531	0.375448	0.242363	0.189061	0.148753	0.158251	0.753226	0.269606	0.257116	4.727758	0.1661857
6120	-38257.45	-38301.41	43.95609	2.998941	2.134338	0.8082285	5.72759	0.9181126	0.9181126	0.04582	0.462896	0.173286	0.353633	0.252435	0.405202	0.414386	0.0327545	1.33914	0.197786	0.5195266	0.02836194	0.4911647	3.47074	3.72825	2.10687	2.31307	3.36137	2.32124	3.02964	2.06044	1.89739	3.04679	-4.236931	0.01717314	0.0158659	0.00935332	0.00772722	0.0116816	0.0112222	0.0441702	0.0104564	0.0191937	0.010972	0.0196982	0.0231877	0.0108239	0.0103322	0.0211125	0.0369896	0.0184202	0.00389813	0.0156278	0.0178612	0.0132171	0.0208989	0.00842378	0.0302849	0.00727679	0.0181134	0.021625	0.0504004	0.0176807	0.0141689	0.0132768	0.00956588	0.0225863	0.0139707	0.00993968	0.0147288	0.00900282	0.0283495	0.0144536	0.0124453	0.0351995	0.00484262	0.015117	0.0108205	0.0175511	0.00742358	0.00678	0.0310372	0.0207009	0.0205484	0.013559	1	0.213628	0.458016	0.279299	0.178304	0.13182	0.140356	0.695616	0.237513	0.222618	5.72759	0.05459188
6130	-38262.7	-38302.24	39.53403	4.023154	2.270701	1.065399	6.040474	1.204415	1.204415	0.103546	0.500656	0.239366	0.302387	0.18295	0.609343	0.590069	0.0309459	4.29106	0.282295	0.489499	0.08854258	0.4009564	3.77621	3.20887	2	2.54739	2.74958	2.59222	2.0989	2.06024	2.0133	2.58871	-4.131879	0.01907538	0.0169329	0.00937863	0.00915718	0.0199291	0.00978319	0.0366566	0.00892191	0.00916833	0.0087075	0.0149068	0.0163044	0.0143968	0.00927885	0.0181551	0.0312834	0.0227879	0.0118392	0.0331308	0.0188056	0.00976629	0.0266319	0.0134041	0.0369601	0.00430494	0.0216608	0.019193	0.0472111	0.0108061	0.0142541	0.00905484	0.00950642	0.014821	0.00827426	0.00639644	0.00764641	0.0240334	0.0412368	0.0116474	0.00888698	0.0074228	0.00567013	0.0147041	0.00982007	0.036735	0.00318828	0.00394737	0.0199607	0.0333946	0.0150786	0.0110082	1	0.193644	0.393383	0.231443	0.167523	0.109637	0.154678	0.784998	0.23952	0.229548	6.040474	0.1808841
6140	-38271.46	-38313.72	42.25744	3.336638	2.127744	1.090929	6.218519	1.170514	1.170514	0.097586	0.383626	0.150431	0.38536	0.393979	1.09052	0.921998	0.0568082	0.808388	0.163961	0.8598147	0.6304701	0.2293446	3.36443	3.56893	2.03442	2.77785	2.46777	1.82383	2.77921	1.87301	1.53091	3.45615	-4.306196	0.01602391	0.0133141	0.00746334	0.00556301	0.0209611	0.0186159	0.0378203	0.0120438	0.0139608	0.0147182	0.0190615	0.0148626	0.0092999	0.0127359	0.00956386	0.0339104	0.015428	0.00371242	0.0197266	0.0173176	0.0113692	0.0371219	0.0125528	0.0375551	0.00607438	0.0262549	0.023112	0.0333564	0.0149113	0.0113542	0.00739908	0.0153646	0.0125882	0.0085803	0.00286485	0.00352668	0.0198684	0.0208023	0.0107172	0.00610583	0.00591399	0.00618865	0.00569855	0.0184732	0.0168075	0.0121436	0.00676454	0.021571	0.0257786	0.025437	0.0111789	1	0.194044	0.364246	0.225997	0.188637	0.140687	0.157553	0.784259	0.326692	0.245254	6.218519	0.7332627
6150	-38273.57	-38314.05	40.48485	2.459458	1.322534	0.7208107	4.289992	0.7726724	0.7726724	0.072459	0.420496	0.170701	0.801474	0.23005	0.379893	0.193152	0.112241	1.03089	0.22894	1.093232	0.3633995	0.7298323	2.68522	3.06766	2.38447	2.29607	2.59354	2.00483	2.56876	2.11583	2.01386	3.73901	-4.015185	0.02143645	0.0315311	0.0140587	0.00861631	0.01508	0.00687302	0.0472534	0.0111926	0.0204017	0.013621	0.0220484	0.0165972	0.0192542	0.0108923	0.0157703	0.0393561	0.0237818	0.00500947	0.0352883	0.0186833	0.0130952	0.0323496	0.0123796	0.0635613	0.00583203	0.0328648	0.0284787	0.0299368	0.0151167	0.0102821	0.0220936	0.0261873	0.02092	0.0140359	0.00990152	0.0106911	0.00856627	0.0452708	0.00858763	0.00965146	0.033091	0.0156593	0.0268061	0.025544	0.022888	0.0164518	0.00809888	0.032273	0.0295073	0.00564929	0.0264062	1	0.199839	0.467378	0.303448	0.183843	0.156352	0.188978	0.763043	0.257766	0.251384	4.289992	0.3324085
6160	-38248.76	-38293.7	44.93924	2.876145	1.091984	0.857716	5.01086	0.8953153	0.8953153	0.0912343	0.308306	0.195309	0.389381	0.180034	0.525526	0.274277	0.0967068	0.461141	0.20198	0.9990045	0.5879437	0.4110607	3.52371	3.00602	2.23609	3.08385	2.58284	2.03247	2.89189	1.62748	1.9851	2.81366	-4.215746	0.01754084	0.0176952	0.00771619	0.00617936	0.0239322	0.0150658	0.0345976	0.0133743	0.0205968	0.0106412	0.0228536	0.0169024	0.0174785	0.0200052	0.0113209	0.0370556	0.0197437	0.0067923	0.0219033	0.0240924	0.019129	0.0786466	0.0225544	0.0420387	0.00844076	0.0238377	0.0222087	0.043388	0.012704	0.023194	0.0125525	0.0228728	0.0103612	0.0140956	0.0193884	0.0075495	0.00761725	0.0358472	0.00852071	0.0103438	0.00737356	0.00787837	0.00732371	0.00799509	0.0248307	0.0151204	0.0084678	0.0219688	0.0093415	0.0063865	0.0194005	1	0.20852	0.451952	0.286133	0.19696	0.145921	0.162061	0.845454	0.280785	0.252432	5.01086	0.5885296
6170	-38264.22	-38302.55	38.32338	2.724563	0.7719389	0.7554922	4.472187	0.8415846	0.8415846	0.0770323	0.544329	0.198671	0.166543	0.246659	2.60287	0.304553	0.11698	0.850984	0.144028	1.329371	0.9488685	0.3805028	2.73507	3.84429	2.90476	2.62616	2.37807	1.60929	2.67758	2.18858	1.65804	3.14075	-3.993695	0.0219021	0.0160423	0.00857736	0.00742591	0.0156615	0.0104215	0.0323512	0.017568	0.0299736	0.027619	0.0265274	0.0110052	0.0137001	0.0288955	0.01076	0.0372364	0.0224167	0.00954133	0.0335808	0.0341728	0.0253821	0.0895318	0.035139	0.0332482	0.00674446	0.0262793	0.0237544	0.0237761	0.0190221	0.0251451	0.0173786	0.0372256	0.00990925	0.0124247	0.0254116	0.00500581	0.0126682	0.0558963	0.0109407	0.00729879	0.0111883	0.00994399	0.0212121	0.014301	0.0296496	0.0131303	0.0093355	0.0187643	0.0151334	0.0106008	0.0195326	1	0.23496	0.423642	0.288477	0.184968	0.117504	0.19657	0.913469	0.303402	0.248703	4.472187	0.7137724
6180	-38267.34	-38306.42	39.07936	4.251159	1.792724	0.8973277	5.6648	0.9759097	0.9759097	0.0370025	0.397469	0.213781	0.400315	0.148949	2.6193	0.805744	0.0907415	6.00554	0.233081	0.6026929	0.06790415	0.5347888	3.03085	2.9164	2.28905	2.52923	2.37261	1.83094	2.93534	2.10254	1.77523	3.26986	-4.211786	0.01761044	0.0297053	0.0130678	0.00621527	0.0265045	0.00980259	0.0320029	0.0105398	0.0105194	0.0139057	0.0148425	0.00954108	0.0143319	0.0139546	0.0109487	0.0252067	0.0238286	0.00618141	0.0180831	0.0199302	0.0129221	0.0360051	0.016313	0.0209945	0.00568316	0.0102796	0.0165874	0.0911383	0.0100601	0.0333656	0.00613922	0.0141889	0.0215048	0.0179272	0.0160832	0.0113025	0.0190715	0.0555015	0.00778103	0.0162926	0.00398386	0.0275856	0.00888491	0.023288	0.0256903	0.00746592	0.005347	0.0404438	0.0066788	0.0119199	0.0167091	1	0.209595	0.426453	0.328796	0.174458	0.157289	0.159986	0.930746	0.259965	0.26936	5.6648	0.1126679
6190	-38261.5	-38311.63	50.12663	2.608184	1.543912	0.8648673	5.893495	0.931924	0.931924	0.0707497	0.427051	0.218028	0.393348	0.277454	4.21498	0.639457	0.0508639	5.57875	0.00689375	0.7768076	0.2309589	0.5458487	2.60677	3.41446	2.66055	2.60116	2.93585	1.71918	2.67414	1.87717	1.80705	3.36602	-4.257823	0.01681808	0.0241518	0.0106235	0.00942092	0.00800522	0.0067492	0.0271974	0.00969942	0.0135474	0.0108279	0.0100937	0.00969782	0.010635	0.0107751	0.0112067	0.0225275	0.021072	0.0032391	0.0144803	0.0234705	0.0118518	0.0433763	0.0126541	0.0453044	0.00339874	0.0238235	0.0257476	0.0185758	0.021488	0.0106761	0.0109214	0.0134001	0.0181267	0.0194403	0.0087153	0.0178413	0.0217387	0.0456144	0.0143399	0.0109782	0.0153073	0.00568575	0.00723956	0.00580739	0.0277388	0.00715076	0.0110474	0.0225403	0.00781661	0.017342	0.015644	1	0.202463	0.490477	0.290143	0.227659	0.190276	0.161448	0.806608	0.258683	0.284597	5.893495	0.297318
6200	-38282.3	-38326.9	44.59899	2.700784	1.442583	0.7108937	5.312333	0.7724652	0.7724652	0.0307072	0.606478	0.209689	0.336261	0.12032	4.63509	0.673911	0.100434	4.91745	0.112138	0.6351846	0.1580275	0.4771571	3.2859	3.00668	2.18153	3.1184	2.49475	1.8263	1.78532	2.04837	1.77231	2.89599	-4.074065	0.02021071	0.0238812	0.017409	0.011033	0.0119367	0.00659772	0.0423179	0.00991328	0.0113714	0.012899	0.017452	0.0154676	0.0164199	0.0164915	0.014889	0.031716	0.0215578	0.0076622	0.0323111	0.0229543	0.013022	0.0469348	0.0205927	0.0254276	0.00724957	0.0135011	0.0240222	0.0313529	0.0461781	0.0133214	0.0104005	0.0173853	0.0205467	0.0121001	0.022108	0.0349873	0.012898	0.0681593	0.0138643	0.0203276	0.0241334	0.0158116	0.0148285	0.0100463	0.034052	0.00351288	0.0149238	0.0170758	0.0192389	0.0103211	0.0125228	1	0.212731	0.496229	0.301799	0.175238	0.182366	0.199263	0.894176	0.266007	0.24599	5.312333	0.2487899
6210	-38276.65	-38308.83	32.18396	2.490131	0.9530857	0.6158256	4.368929	0.6348774	0.6348774	0.0674555	0.426265	0.192462	0.315752	0.16889	5.56353	1.15704	0.0137975	0.895323	0.155745	1.160247	0.3544164	0.8058307	3.05106	3.68606	2.13083	2.67813	2.64346	2.47582	2.56754	1.86989	1.78064	3.56528	-3.9494	0.02289407	0.0165042	0.011559	0.0103553	0.0293663	0.0185594	0.0652237	0.0153244	0.0297338	0.0190248	0.0309964	0.0192953	0.0160345	0.0185418	0.00950439	0.0512063	0.0263698	0.00834039	0.0309061	0.0386834	0.0336585	0.0553296	0.0149997	0.0452845	0.00509496	0.022053	0.0260513	0.0263516	0.0215962	0.0158952	0.0218843	0.0134679	0.0165697	0.0196169	0.0161567	0.0100432	0.0105605	0.115357	0.0366141	0.0122229	0.0115342	0.00906766	0.0065962	0.0294692	0.0308574	0.0103471	0.0232345	0.0277693	0.0232076	0.0205706	0.029629	1	0.214828	0.43806	0.298322	0.201254	0.17839	0.151065	0.805873	0.260224	0.271378	4.368929	0.3054663
6220	-38268.34	-38302.25	33.90514	2.989045	1.314701	0.64896	4.733202	0.7005918	0.7005918	0.0834573	0.402639	0.195712	0.474366	0.262577	1.69116	0.249638	0.0187302	1.23946	0.206458	0.9864203	0.6695482	0.3168721	3.80842	3.0313	2.13605	2.04353	2.28297	1.6958	2.08912	1.98744	1.40293	3.18455	-3.917768	0.02362982	0.0269229	0.0150896	0.0124979	0.0225887	0.0172542	0.0530997	0.0167602	0.0190827	0.0179854	0.0216743	0.0149276	0.0163612	0.0116077	0.0104042	0.0335777	0.0377683	0.0101657	0.0468846	0.0216721	0.018452	0.038489	0.0120257	0.0541154	0.00703127	0.0344194	0.0211313	0.0415738	0.01393	0.0224084	0.0165114	0.0178679	0.0171537	0.0342875	0.0172455	0.0601031	0.0161228	0.080918	0.0156283	0.0117593	0.01158	0.030908	0.00878006	0.00923416	0.0812664	0.0253776	0.00317296	0.0239462	0.0257667	0.0175603	0.0150916	1	0.196952	0.412244	0.271505	0.180479	0.138502	0.152891	0.72516	0.273615	0.235409	4.733202	0.6787656
6230	-38253.53	-38295.17	41.64642	3.736702	1.924478	0.8340986	6.171117	0.9449965	0.9449965	0.040273	0.460696	0.272362	0.472694	0.23614	0.486074	0.345401	0.114236	0.779635	0.141381	0.5041445	0.1696907	0.3344538	3.74628	3.28515	2.39564	2.1666	2.50141	1.38251	2.04863	2.02404	1.50065	2.37277	-4.183256	0.0181201	0.0194367	0.0094471	0.00690602	0.025938	0.0136926	0.0481766	0.0123884	0.0149276	0.0128705	0.0124577	0.00949686	0.0144759	0.0118246	0.010822	0.03635	0.026763	0.00708209	0.0255121	0.0233931	0.0200167	0.0242738	0.0078933	0.0269278	0.0039244	0.0195833	0.0200213	0.0227942	0.016708	0.0111851	0.0193853	0.0101265	0.0234616	0.0175405	0.0211013	0.0264723	0.0135075	0.0459718	0.0091568	0.0166939	0.0047778	0.0205564	0.0057919	0.0179707	0.048127	0.0126117	0.00569444	0.0516331	0.0144182	0.0230997	0.0268866	1	0.203915	0.389036	0.233622	0.167553	0.146821	0.144047	0.802895	0.248076	0.22657	6.171117	0.3365913
6240	-38256.33	-38311.05	54.72135	2.31001	1.705639	0.8712164	5.650809	0.9241951	0.9241951	0.0624911	0.331502	0.293916	0.586436	0.442715	3.97115	0.428614	0.102143	0.621918	0.0234387	1.068802	0.7407266	0.3280754	2.68031	3.04743	2.37118	3.22236	2.79808	1.30911	2.36075	1.87287	2.08188	2.71767	-4.33981	0.01549423	0.0108557	0.00517488	0.00546282	0.0204082	0.0129717	0.0300741	0.00904355	0.0100505	0.00826213	0.0184652	0.00871644	0.0103747	0.00882936	0.010695	0.0283529	0.0164781	0.00375951	0.0151091	0.0177087	0.0130408	0.0228355	0.00871645	0.0389778	0.00554273	0.0221515	0.0247312	0.0230366	0.0265062	0.00880655	0.0206123	0.0101244	0.015627	0.0125142	0.00837612	0.0276461	0.0168725	0.0355516	0.0065558	0.0125189	0.00529214	0.0115014	0.0123327	0.0155454	0.0193968	0.0103326	0.0207877	0.0129988	0.0138322	0.0184294	0.0130442	1	0.260026	0.487931	0.355602	0.228641	0.14161	0.205974	1.05146	0.347512	0.23632	5.650809	0.6930438
6250	-38280.75	-38325.53	44.78286	2.426656	1.387986	0.6155264	3.824996	0.6393044	0.6393044	0.121309	0.593533	0.280165	0.467267	0.341413	0.663841	0.576186	0.0109017	1.67426	0.0138366	0.9837553	0.2534807	0.7302747	2.58215	3.15588	2.34108	2.75105	2.25861	1.90017	2.31248	1.62897	1.59899	2.74569	-3.933278	0.02326616	0.0172323	0.00805062	0.00567023	0.0374434	0.0260452	0.0435113	0.0185954	0.0151894	0.0266218	0.01786	0.0162351	0.0151757	0.0150671	0.0162966	0.0489028	0.0270386	0.0103531	0.0330387	0.0230581	0.0134352	0.0304525	0.013774	0.0751576	0.0053011	0.0434718	0.0240703	0.049129	0.013927	0.0226035	0.0164567	0.0106798	0.0434438	0.015286	0.0188176	0.0108382	0.0140166	0.0469563	0.0250216	0.0116663	0.0107713	0.00774162	0.0169321	0.0138808	0.0264197	0.0072581	0.0165665	0.0207971	0.0230932	0.0069253	0.0190765	1	0.239041	0.508311	0.314197	0.20313	0.184813	0.183256	0.838778	0.350086	0.283322	3.824996	0.2576664
6260	-38246.31	-38301.32	55.00107	3.731879	2.191363	0.9941169	6.284147	1.058928	1.058928	0.0272167	0.487131	0.332269	0.351058	0.233837	0.133318	0.378501	0.102196	0.740791	0.168413	0.6537889	0.09205818	0.5617308	3.35391	3.46587	2.06154	2.18749	2.48916	2.16346	2.25795	1.88274	1.51775	3.00243	-4.396229	0.01464426	0.0175655	0.00713793	0.00792163	0.0112997	0.007568	0.0380305	0.0149422	0.0205603	0.0140818	0.0118526	0.00969988	0.0096283	0.0157784	0.0131521	0.0310099	0.0164143	0.00352263	0.0197051	0.0187457	0.0135528	0.0158644	0.00553366	0.0350943	0.00491264	0.0234818	0.0138778	0.0135122	0.0105837	0.0104306	0.0144834	0.00588766	0.0164435	0.00964834	0.00364522	0.00438782	0.00952668	0.0235176	0.00629515	0.00485408	0.00271032	0.0237525	0.0184197	0.00527245	0.0264179	0.00727009	0.00790527	0.00809375	0.0206927	0.0145362	0.00781134	1	0.235369	0.531279	0.362453	0.215254	0.14708	0.177418	1.05053	0.321763	0.307906	6.284147	0.1408072
6270	-38262.32	-38309.65	47.33473	3.238645	1.381629	0.6995358	4.687737	0.7522313	0.7522313	0.0574263	0.461509	0.235056	0.392783	0.313764	0.413768	0.713754	0.0936967	1.26085	0.2581	1.35894	0.7649322	0.5940076	2.97075	3.88807	2.18778	2.8818	2.21009	1.5414	1.69234	1.90365	1.39387	3.12751	-4.219122	0.01748171	0.0224326	0.00908062	0.0084131	0.0113159	0.0107615	0.0633853	0.018524	0.0243178	0.0117782	0.0160453	0.0104654	0.0141581	0.0113308	0.0158181	0.0584786	0.017239	0.012098	0.043258	0.0170019	0.0122827	0.048781	0.0217183	0.0627698	0.00488278	0.0422855	0.0167117	0.00731117	0.0141399	0.01511	0.00922832	0.0287749	0.0203741	0.00934806	0.00933036	0.0152531	0.0215774	0.0220028	0.0176459	0.00525654	0.0121498	0.00987883	0.0133073	0.0147607	0.0233595	0.0211401	0.00983071	0.0133504	0.0284853	0.0118621	0.0087218	1	0.2617	0.53269	0.321106	0.217814	0.208015	0.20458	1.0415	0.343915	0.300618	4.687737	0.562889
6280	-38267.54	-38320.35	52.80949	3.060452	1.334816	0.7390391	4.200761	0.7524382	0.7524382	0.0387982	0.457536	0.174485	0.432946	0.788456	0.265574	0.781695	0.105058	0.354327	0.123401	0.8123583	0.3273773	0.4849811	3.63754	3.60969	2.5818	2.71047	2.62061	1.51718	2.41059	1.95438	1.60725	3.34344	-4.021683	0.02129759	0.0411415	0.0217694	0.0171245	0.016719	0.00676939	0.033037	0.00915307	0.0131089	0.0168947	0.0199478	0.0119799	0.0100724	0.0142408	0.0151183	0.0290188	0.0175978	0.00913603	0.0299035	0.0225446	0.0141585	0.0242936	0.0121231	0.0353659	0.00791634	0.0245431	0.0153677	0.0309521	0.0108383	0.0166725	0.010236	0.0150169	0.026947	0.0114866	0.0078918	0.00787519	0.0405308	0.0307992	0.0167766	0.0117381	0.008955	0.0129757	0.00949277	0.00748143	0.0218679	0.0400859	0.00811797	0.026515	0.0240405	0.0203536	0.0107662	1	0.284022	0.555647	0.361444	0.226498	0.254277	0.219724	1.1416	0.387792	0.337909	4.200761	0.4029961
6290	-38257.94	-38314	56.05384	3.258298	1.573557	0.8012595	4.844035	0.8863445	0.8863445	0.052166	0.413097	0.220209	0.379306	0.283041	2.54509	0.621029	0.0604431	1.17139	0.143356	1.332764	0.7767445	0.5560192	3.14589	3.51381	2.20208	2.9358	2.218	1.80644	2.31105	1.87278	1.64103	2.86244	-4.263059	0.01673025	0.0159928	0.00835273	0.00787965	0.00944048	0.00540791	0.0328473	0.00883199	0.00818165	0.0102813	0.0173352	0.0102625	0.00966998	0.0120133	0.0135617	0.028308	0.0141157	0.00370208	0.0164299	0.0139745	0.0110205	0.0209699	0.00864074	0.0179168	0.00292425	0.0102487	0.0160327	0.0408793	0.0130602	0.00957422	0.0129285	0.0190753	0.0190863	0.00928282	0.0118782	0.00527535	0.0159337	0.0327152	0.0120888	0.00775391	0.0166806	0.00571588	0.0202827	0.0285953	0.0183322	0.0064768	0.0266832	0.0138101	0.021568	0.0175448	0.0116498	1	0.274474	0.597274	0.368549	0.250306	0.198333	0.243376	1.12174	0.376768	0.376333	4.844035	0.5828074
6300	-38264.79	-38310.33	45.54221	3.466442	1.281828	0.7504089	4.363363	0.8321557	0.8321557	0.0315709	0.615136	0.215349	0.446079	0.227429	1.60903	1.23729	0.0841252	2.09583	0.129199	0.4841259	0.08485086	0.3992751	3.74156	3.25323	1.93864	2.70274	2.79339	2.18718	2.81939	2.24006	1.67068	2.83643	-4.250293	0.0169452	0.0131843	0.00672599	0.00714976	0.0188692	0.0101517	0.0376544	0.00923447	0.0111028	0.0139711	0.0240683	0.012502	0.0153112	0.00968642	0.00910888	0.0406628	0.016938	0.00368172	0.0290206	0.0354237	0.0244538	0.0269349	0.0115509	0.0433214	0.00487173	0.0235336	0.0156766	0.0375236	0.00750051	0.00651816	0.0184772	0.00963018	0.0179016	0.0128419	0.0130899	0.0171078	0.00667166	0.0294375	0.0190905	0.0158613	0.00691922	0.00362592	0.00748747	0.0155543	0.0266874	0.00879702	0.00737374	0.0147308	0.0350467	0.0270624	0.0135542	1	0.270244	0.577791	0.349558	0.253953	0.203544	0.215896	1.02352	0.346174	0.292397	4.363363	0.1752661
6310	-38245.03	-38300.32	55.29802	4.799289	2.236863	1.070092	5.296834	1.116017	1.116017	0.0522669	0.528556	0.170391	0.399518	0.200908	9.34946	0.164518	0.102427	1.0442	0.120505	0.6478113	0.2588031	0.3890082	3.39914	3.18972	2.52703	2.74213	2.64395	1.8911	2.50214	1.91684	1.7648	2.76741	-4.639904	0.01147733	0.0153309	0.00775257	0.0055082	0.0140696	0.00681904	0.024041	0.00547957	0.00658787	0.0149319	0.0162499	0.0109501	0.00830897	0.0119226	0.00823312	0.0205338	0.0127459	0.00653451	0.0232991	0.0266576	0.0212352	0.0163772	0.00613016	0.0179565	0.00281945	0.0113366	0.0117834	0.0323229	0.00800689	0.00728402	0.011075	0.00528818	0.021979	0.00751148	0.00643093	0.00310982	0.00525679	0.0411691	0.0154261	0.0118579	0.00463929	0.00534288	0.00319587	0.00520752	0.0131644	0.00713109	0.0146919	0.0211735	0.0295383	0.00646511	0.0143249	1	0.26947	0.500972	0.322215	0.19547	0.19928	0.2135	1.05664	0.357411	0.314287	5.296834	0.3995038
6320	-38263.93	-38316.84	52.91274	3.866116	1.862957	1.049533	5.684521	1.171614	1.171614	0.0542748	0.55872	0.206947	0.519737	0.207873	4.25107	1.37839	0.0461109	0.54917	0.0924917	0.6785008	0.3318841	0.3466167	4.27571	3.24792	2.32129	2.51996	3.04524	1.71937	2.55826	1.85975	1.66495	2.92045	-4.708499	0.01071644	0.0119964	0.00597665	0.00754549	0.0104554	0.00843101	0.0295763	0.0082045	0.0121617	0.0111458	0.0113316	0.00689581	0.0105288	0.00657682	0.00611529	0.0299307	0.0117945	0.00258522	0.00665748	0.0176755	0.0104346	0.0172562	0.00572653	0.0403456	0.00548212	0.0300042	0.0146936	0.0306315	0.00821408	0.00204823	0.0147507	0.0124751	0.0114177	0.0180617	0.00249412	0.00669386	0.0142931	0.0185309	0.00319161	0.00568187	0.00517857	0.00441326	0.00557996	0.00537397	0.0136248	0.00988479	0.00934011	0.015668	0.0364569	0.014065	0.0122803	1	0.268882	0.487328	0.340145	0.215542	0.142424	0.187881	1.02988	0.379573	0.281894	5.684521	0.4891433
6330	-38238.58	-38304	65.42273	3.157669	1.997647	1.026368	5.435214	1.090679	1.090679	0.0629094	0.542602	0.254995	0.374545	0.5665	6.63833	0.489775	0.105664	0.956725	0.0710108	0.5638206	0.2238716	0.339949	2.49631	3.35791	2.42419	2.7757	2.17694	1.73051	2.27741	1.93042	1.57549	3.38101	-4.530968	0.01279826	0.0177477	0.0110886	0.00552753	0.0142402	0.00759173	0.0323598	0.00573877	0.00677703	0.00824329	0.0146389	0.0110086	0.0087099	0.00592589	0.00813587	0.0193769	0.0116826	0.00687098	0.024833	0.00970526	0.00813866	0.0221886	0.00944334	0.0282017	0.00355895	0.0172831	0.0191796	0.0224367	0.0133721	0.00340904	0.00821322	0.0188568	0.0172247	0.00628614	0.00884227	0.00599695	0.00631839	0.0204076	0.00768826	0.0130983	0.00705358	0.00899387	0.00523686	0.00774163	0.0126707	0.00951231	0.011125	0.0206739	0.0235204	0.00444303	0.0146494	1	0.279211	0.578658	0.368327	0.21582	0.223657	0.200663	1.11051	0.32443	0.303124	5.435214	0.3970617
