Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
733000	-532.9487	-542.6254	9.676664	0.117406	0.165065	-2.25737	-0.415381	0.437188	1.61616	0.000106048	9.19818e-06	0.319781	1.4511	2.25747	0.41539	0.505453	0.412696	0.0445644	0.0372872	0.0372279	0.00470983	0.0155124	0.0294354	0.141681	0.033023	0.0145173	0.00585702
734000	-526.8562	-536.9585	10.10226	0.0968064	0.173019	-0.228034	-0.39307	1.84647	1.06555	3.21419e-05	0.000120808	1.74967	0.892527	0.228066	0.393191	0.344126	0.501773	0.133609	0.0204913	0.00885134	0.00792364	0.0738849	0.0401904	0.125322	0.00688335	0.0180775	0.0176215
735000	-531.8725	-544.9582	13.08571	-0.00342419	0.117374	-0.16626	-0.406925	0.652479	1.68165	9.96646e-06	0.0191247	0.655903	1.56428	0.16627	0.426049	0.0442741	0.364757	0.0797257	0.511243	0.0214502	0.00458424	0.0723071	0.0498874	0.0579467	0.000104224	0.0216924	0.00703091
736000	-531.6285	-544.9407	13.31222	0.00222071	0.041402	-10.0491	-0.406217	0.696443	1.88293	4.98745e-05	4.56679e-05	0.694223	1.84153	10.0492	0.406262	0.255414	0.458444	0.0484576	0.237684	0.0231446	0.00639701	0.077025	0.0756119	0.0386957	0.0198658	0.0117698	0.0104689
737000	-530.4418	-541.6836	11.24183	0.0888296	0.062168	-1.0005	-0.541036	0.920931	2.69308	1.01197e-06	0.00276932	0.832101	2.63091	1.0005	0.543805	0.0315511	0.559979	0.319933	0.0885372	0.0085965	0.00243648	0.325996	0.0393148	0.0712602	0.00938636	0.01498	0.00972845
738000	-520.4241	-534.2751	13.85094	0.108323	0.152076	-0.568898	-0.223229	1.71985	2.02935	1.0926e-05	5.76612e-06	1.61152	1.87728	0.568909	0.223235	0.260176	0.338259	0.373511	0.0280544	0.00473644	0.00200021	0.0838496	0.0374592	0.108115	0.00312381	0.0261238	0.0135921
739000	-527.2554	-540.7733	13.51791	0.24291	0.143319	-0.449323	-0.211089	3.01745	1.69142	0.000136995	6.90897e-06	2.77454	1.5481	0.44946	0.211096	0.307533	0.238407	0.306335	0.147725	0.00617687	0.00554733	0.0776421	0.0427322	0.0847263	0.00657642	0.00735632	0.012103
740000	-533.0717	-537.9826	4.910867	0.107039	0.109542	-0.434659	-1.1749	3.62846	1.46211	1.82186e-05	0.0123184	3.52142	1.35257	0.434677	1.18722	0.0863482	0.580121	0.1829	0.15063	0.000827972	0.00249661	0.0783998	0.0905363	0.0892684	0.0148423	0.0103637	0.0119068
741000	-547.4118	-546.0496	-1.362201	0.123295	0.0404446	-85.4389	-0.131519	0.88929	1.06615	9.43131	0.000403259	0.765995	1.02571	94.8702	0.131922	0.224865	0.194771	0.368573	0.211791	0.0248908	0.008916	0.0943823	0.0333946	0.0429048	0.00828293	0.0159515	0.015647
742000	-534.6166	-541.3077	6.691081	0.0935423	0.0752928	-0.253883	-0.32764	0.786794	1.50014	0.000707136	0.0515454	0.693251	1.42485	0.25459	0.379186	0.335589	0.605422	0.0514803	0.00750849	0.0347165	0.00676779	0.0824821	0.0395503	0.0771563	0.00390553	0.00315587	0.0127642
743000	-536.7639	-538.0216	1.257682	0.12952	0.117328	-1.19066	-0.173615	0.822118	1.47015	0.428965	0.000197104	0.692598	1.35282	1.61963	0.173812	0.222379	0.531838	0.211712	0.0340708	0.0267053	0.00659105	0.202074	0.0345981	0.0984908	0.0071756	0.0252008	0.00889795
744000	-522.3322	-549.366	27.03375	-0.00218057	0.0128904	0.00741885	-0.00809953	0.99183	1.05636	0.00766366	2.21084e-05	0.99401	1.04347	0.000244811	0.00812164	0.113568	0.682687	0.0372766	0.166468	0.0261358	0.0144189	0.0477569	0.127305	9.39057e-05	0.00360543	0.00816437	0.0231635
745000	-548.2873	-538.3405	-9.946758	0.148414	0.0874663	-0.487341	-0.62605	1.55668	2.55672	0.195858	0.0768959	1.40826	2.46925	0.6832	0.702946	0.414103	0.328448	0.123042	0.134408	0.00712666	0.000331781	0.120978	0.0511858	0.0964961	0.0252581	0.0536712	0.0130446
746000	-527.1081	-533.7234	6.615299	0.0322474	0.0887941	-0.262668	-0.173448	1.4523	3.18941	1.271e-06	0.278858	1.42005	3.10062	0.26267	0.452306	0.394965	0.290264	0.0218104	0.29296	0.0161954	0.00106019	0.0284991	0.0266597	0.100806	0.00496694	0.0102668	0.0106367
747000	-530.16	-533.3751	3.215146	0.209883	0.142703	-0.295281	-0.287601	1.08325	2.96536	6.36759e-05	0.00807122	0.873366	2.82266	0.295345	0.295672	0.297809	0.386904	0.261259	0.0540276	0.00740406	0.000393894	0.061946	0.0228731	0.149168	0.00621484	0.0252608	0.00529766
748000	-535.6702	-546.669	10.99883	0.0923275	0.099352	-13.982	-0.222011	0.378317	2.16373	1.37447e-05	0.0014534	0.28599	2.06438	13.982	0.223465	0.520558	0.135109	0.249501	0.0948331	0.0287437	0.00322856	0.205045	0.0544537	0.0682731	0.00817923	0.00929355	0.010742
749000	-524.8344	-538.297	13.46259	0.057227	0.112416	-0.630435	-0.252313	2.03978	0.913194	0.000373025	9.3181e-06	1.98255	0.800777	0.630808	0.252323	0.279193	0.337166	0.351718	0.0319232	0.00554308	0.0164225	0.0886789	0.0589367	0.0767448	0.000484577	0.00304695	0.0312362
750000	-536.6456	-542.2752	5.629523	0.140255	0.103259	-3.50606	-0.126889	0.979052	1.37125	0.000336941	1.55645e-05	0.838797	1.26799	3.50639	0.126904	0.195137	0.225666	0.0145108	0.564686	0.0280965	0.00735647	0.0847782	0.0384878	0.0883623	0.0748871	0.0269008	0.0230711
751000	-536.6012	-534.1892	-2.411997	0.146573	0.15349	-0.481426	-0.46456	0.814866	1.66093	0.00407911	0.0941572	0.668293	1.50744	0.485505	0.558717	0.248706	0.570169	0.0227403	0.158385	0.0116179	0.00123383	0.0738724	0.0290616	0.153619	0.00867798	0.00712758	0.00972173
752000	-528.1168	-534.7313	6.614516	0.107934	0.135242	-0.460301	-0.188608	1.81734	0.911321	0.000184734	0.00107302	1.7094	0.776079	0.460486	0.189681	0.239294	0.535234	0.106734	0.118738	0.00265361	0.00799233	0.0729381	0.0352213	0.111733	0.0187191	0.00893839	0.0281856
753000	-544.2872	-550.942	6.654796	-0.0279822	0.0452201	-3.45388	-0.0447988	1.09403	0.844412	0.969167	0.00115924	1.12202	0.799192	4.42305	0.045958	0.493604	0.194645	0.050312	0.261439	0.0326863	0.0217314	0.0861099	0.0330359	0.0128728	0.0026907	0.007496	0.0194243
754000	-531.9446	-541.0377	9.093098	0.127992	0.0989783	-1.79157	-0.646773	1.7956	1.77219	5.81303e-05	0.000110116	1.66761	1.67322	1.79162	0.646883	0.0334935	0.349909	0.39772	0.218877	0.00965	0.00533507	0.186554	0.0386621	0.0860867	0.00856956	0.00725501	0.0141509
755000	-530.9522	-540.5771	9.624927	0.162108	0.0760699	-5.85144	-0.281477	0.852484	2.41598	1.05791e-06	1.29587e-05	0.690375	2.33991	5.85144	0.28149	0.288219	0.644747	0.034931	0.0321032	0.0185044	0.00179025	0.268723	0.0485167	0.105169	0.0156766	0.0687681	0.0080556
756000	-542.0477	-538.8999	-3.147809	0.163997	0.103541	-1.27836	-0.213659	1.19859	1.55223	0.0728117	0.0222701	1.03459	1.44869	1.35117	0.235929	0.368047	0.251463	0.310412	0.0700788	0.0276555	0.00158413	0.0496656	0.0455068	0.123611	0.000656495	0.00971078	0.0221434
757000	-554.6329	-551.0395	-3.593436	0.00899318	0.0600742	-83.9461	-7.76796	1.33335	0.605264	0.285822	0.00306816	1.32435	0.54519	84.2319	7.77103	0.309723	0.447996	0.187712	0.0545684	0.0217925	0.0257554	0.055374	0.294387	0.00785183	0.0186238	0.0139363	0.0254852
758000	-531.318	-534.6351	3.317098	0.168215	0.148308	-0.596077	-0.38115	1.16576	1.26763	0.179779	4.72957e-05	0.997544	1.11933	0.775856	0.381198	0.158941	0.284005	0.432338	0.124715	0.0054305	0.00682923	0.110776	0.0268126	0.131065	0.00041789	0.00787858	0.00624857
759000	-517.8702	-535.485	17.6148	0.143023	0.150574	-0.951314	-0.332785	1.32779	1.22457	1.20875e-06	6.93961e-06	1.18476	1.07399	0.951315	0.332792	0.0648534	0.26813	0.496158	0.170859	0.0113897	0.00445924	0.146819	0.0392171	0.112132	0.00190011	0.00317966	0.0138972
760000	-542.5856	-545.1406	2.555023	-0.0317771	0.11225	-0.740928	-2.52452	2.27679	0.49472	0.000600053	0.00200664	2.30857	0.38247	0.741528	2.52653	0.0801879	0.786564	0.0730187	0.060229	0.00547321	0.0165248	0.0856641	0.395395	0.0788497	0.00251828	0.00700009	0.0517274
761000	-539.0215	-534.6238	-4.397743	0.110843	0.158439	-3.64355	-0.366331	1.56036	2.3065	0.000256417	0.253133	1.44952	2.14807	3.64381	0.619464	0.0388968	0.548735	0.185402	0.226967	0.00786192	0.00144248	0.383722	0.0360344	0.124105	0.00322339	0.0103504	0.0127246
762000	-544.9333	-541.1345	-3.7988	0.00920576	0.0397258	-50.5035	-0.227168	1.3732	2.43256	7.00294	0.00187822	1.364	2.39284	57.5065	0.229046	0.110545	0.433799	0.202296	0.25336	0.0201525	0.00233863	0.0347134	0.0387287	0.0414572	0.00220057	0.00906337	0.012908
763000	-532.4619	-540.2808	7.818905	0.133363	0.0793903	-1.67312	-0.345351	0.907031	1.74885	0.0293296	1.63143e-05	0.773668	1.66946	1.70245	0.345368	0.137094	0.573185	0.269325	0.0203966	0.0151082	0.00501148	0.0417966	0.0278066	0.0852308	0.00276671	0.0172834	0.00876069
764000	-531.9269	-545.1544	13.22747	0.138265	0.156499	-0.677194	-0.238385	0.823085	1.08417	0.0379482	2.72374e-06	0.68482	0.927675	0.715143	0.238388	0.567805	0.134216	0.274815	0.0231637	0.0210771	0.0117605	0.0984734	0.0315578	0.0728584	0.00109804	0.0114679	0.00425308
765000	-536.1019	-539.9348	3.832879	0.0769558	0.178447	-1.35857	-0.198723	0.55949	1.66009	0.0696282	0.000195947	0.482534	1.48164	1.4282	0.198918	0.262766	0.193199	0.445895	0.0981403	0.0315525	0.00478808	0.269853	0.0299128	0.112946	0.00150074	0.0065131	0.0109085
766000	-532.167	-547.4492	15.28218	0.0156465	0.0966254	-3.74604	-0.150691	0.477228	1.06557	1.25158e-06	0.0071504	0.461581	0.968944	3.74605	0.157842	0.0238853	0.789789	0.173275	0.0130502	0.0569753	0.0134908	0.0494794	0.0556739	0.0429981	0.00996837	0.0214975	0.0151833
767000	-545.4845	-544.7136	-0.7708445	0.073124	0.0670649	-0.0105718	-0.253068	1.23572	1.04514	0.207763	0.0772924	1.1626	0.978071	0.218335	0.33036	0.0716089	0.665409	0.0252263	0.237756	0.0180475	0.00717885	0.027844	0.0680204	0.0629628	0.0374416	0.0025938	0.0173223
768000	-538.4715	-537.072	-1.399494	0.207839	0.202285	-4.59622	-0.400379	0.586161	0.717742	0.000123742	0.0712151	0.378322	0.515458	4.59634	0.471594	0.179271	0.676042	0.1047	0.0399872	0.0192458	0.00692176	0.196086	0.0534765	0.184661	0.000783774	0.0133334	0.018561
769000	-536.5902	-549.8597	13.26952	-0.0133209	0.100237	-16.5123	-0.117738	1.79189	1.11821	2.88467e-06	0.00035014	1.80521	1.01797	16.5123	0.118088	0.38713	0.173179	0.0731288	0.366562	0.0146993	0.00796675	0.0171703	0.0320411	0.0554103	0.0107356	0.0207314	0.0131919
770000	-540.3924	-537.8536	-2.538838	0.172259	0.214432	-10.2248	-0.47093	1.77306	1.20362	0.00611779	1.85827e-05	1.6008	0.98919	10.2309	0.470948	0.22447	0.198275	0.0634701	0.513785	0.00862327	0.00427001	0.503983	0.0521222	0.166312	0.0042606	0.0046605	0.035112
771000	-531.9407	-538.5038	6.563027	0.0642512	0.0846227	-1.73627	-0.274915	1.02808	1.42412	0.000685559	0.000365793	0.963833	1.3395	1.73696	0.27528	0.188041	0.457921	0.1158	0.238238	0.0189682	0.0078966	0.161896	0.0565493	0.0916196	0.0227	0.00330308	0.0164225
772000	-540.8334	-554.9963	14.16295	0.0294147	0.0377098	-0.353924	-0.00201093	0.430005	1.02645	0.248918	0.000961531	0.40059	0.988736	0.602842	0.00297246	0.413866	0.383856	0.0595471	0.142731	0.0352149	0.0179938	0.18663	0.0254043	0.00504373	0.00798811	0.0143203	0.0132432
773000	-532.5174	-545.1859	12.66853	0.10438	0.0663084	-0.292719	-0.293643	1.02296	0.697771	0.0383454	3.50835e-06	0.918581	0.631462	0.331065	0.293646	0.226822	0.575055	0.107137	0.0909854	0.0384967	0.0185767	0.0566395	0.0389282	0.0574678	0.0184413	0.0136368	0.017458
774000	-541.8731	-543.256	1.382904	-0.050026	0.0942874	-0.811549	-0.349505	1.06346	1.02532	5.77526e-05	0.135144	1.11348	0.931032	0.811607	0.48465	0.0281318	0.30098	0.0497344	0.621154	0.0228175	0.00455286	0.0506395	0.0730646	0.0813236	0.0621051	0.00843028	0.0236108
775000	-539.5936	-545.0799	5.486285	0.0646727	0.136956	-2.76149	-0.0839083	0.794886	0.937032	0.00201888	0.00068648	0.730213	0.800076	2.76351	0.0845948	0.333936	0.319273	0.284763	0.062028	0.0191262	0.0185308	0.12544	0.0396289	0.0882838	0.0312089	0.0139547	0.0256053
776000	-526.9138	-546.2802	19.36643	0.187555	0.0803477	-0.296205	-0.703644	1.1882	0.838975	1.06885e-06	3.16193e-05	1.00064	0.758627	0.296206	0.703675	0.0313642	0.708022	0.202118	0.0584963	0.0347384	0.00677365	0.0228738	0.12029	0.0764145	0.0159621	0.00456848	0.0109852
777000	-526.4527	-535.4742	9.021509	0.0937399	0.104248	-0.290686	-0.212004	2.32697	1.23376	0.00244177	1.30097e-05	2.23323	1.12951	0.293127	0.212017	0.0147025	0.946432	0.0261203	0.0127454	0.00405529	0.00589993	0.0933265	0.0433126	0.10189	0.0118617	0.0179144	0.013696
778000	-557.5866	-551.326	-6.260604	0.0591906	0.045275	-66.5283	-0.262817	0.666582	1.3412	10.1733	0.000729061	0.607391	1.29592	76.7016	0.263546	0.0790983	0.385662	0.168694	0.366546	0.0179999	0.00470995	0.0855844	0.117728	0.0546999	0.00762032	0.0327908	0.0370803
779000	-534.5285	-542.5473	8.018788	0.0972273	0.0685062	-22.1285	-0.275478	1.22134	0.982638	5.81808e-06	0.013914	1.12412	0.914132	22.1285	0.289392	0.0245002	0.690478	0.0235003	0.261522	0.0278194	0.00888615	0.415012	0.0711021	0.0484944	0.00233466	0.0125762	0.0156431
780000	-533.4778	-536.2738	2.79597	0.0449166	0.0768538	-0.362211	-0.315664	1.82463	1.39612	0.199223	0.000223588	1.77971	1.31927	0.561434	0.315887	0.00427629	0.354739	0.53498	0.106005	0.007256	0.00832751	0.0907622	0.0419607	0.0792287	0.013591	0.00656125	0.0192478
781000	-526.9758	-537.97	10.99418	0.108265	0.147239	-0.728143	-0.272271	0.616182	0.967253	0.000498669	1.09808e-06	0.507917	0.820014	0.728642	0.272273	0.0950276	0.618334	0.0332117	0.253427	0.0381773	0.00600579	0.0736726	0.0460489	0.168149	0.0233532	0.00582151	0.00776501
782000	-540.0766	-551.5909	11.51431	0.0154716	0.006469	-12.1446	-0.134425	0.4347	1.3545	2.83576e-05	0.000835159	0.419228	1.34803	12.1446	0.135261	0.203029	0.316879	0.104642	0.375451	0.0698468	0.00792682	0.0745703	0.06746	0.0271762	0.051886	0.019293	0.00789513
783000	-521.1819	-537.37	16.18811	0.0812039	0.0826407	-1.02198	-0.252935	1.12853	1.66646	1.46696e-06	4.92572e-05	1.04733	1.58382	1.02198	0.252984	0.06915	0.589508	0.176214	0.165128	0.0161715	0.00392564	0.153269	0.023735	0.0854748	0.00944674	0.00887582	0.0144003
784000	-539.9064	-544.0621	4.155753	0.129142	0.0635973	-0.107361	-0.374833	0.71868	2.22829	0.00071208	0.408893	0.589538	2.16469	0.108073	0.783726	0.118068	0.463302	0.00195476	0.416675	0.0323536	0.000731423	0.0699961	0.0690605	0.0500779	0.0116695	0.0290863	0.00591824
785000	-528.5977	-538.4282	9.830565	0.102742	0.048579	-1.51288	-0.340575	1.42862	2.06451	2.08307e-06	0.00187246	1.32588	2.01593	1.51288	0.342447	0.199863	0.488124	0.128389	0.183624	0.00873406	0.00457175	0.140225	0.0341269	0.0888473	0.00759088	0.0265439	0.00646959
786000	-546.7676	-544.4312	-2.336469	0.0303498	0.0867587	-53.2892	-0.443138	0.753074	2.27481	1.25415	0.000785154	0.722724	2.18805	54.5433	0.443923	0.0302252	0.843885	0.0783089	0.0475813	0.0425415	0.00529737	0.0191236	0.0289706	0.0648698	0.00436628	0.018594	0.00491718
787000	-535.2964	-537.2406	1.944179	0.108518	0.133616	-0.39458	-0.210492	0.706962	0.983097	0.318555	0.0010272	0.598444	0.849481	0.713136	0.211519	0.117961	0.560065	0.280532	0.0414423	0.0114996	0.00766027	0.0615693	0.0511175	0.106164	0.00251119	0.0099103	0.0274093
788000	-534.4839	-541.1012	6.617294	0.0222763	0.16329	-2.67079	-0.136071	0.93861	1.18218	4.00216e-05	0.00834606	0.916334	1.01889	2.67083	0.144417	0.255786	0.458196	0.241845	0.0441738	0.0200746	0.0113995	0.260934	0.0400283	0.0869693	0.00367734	0.0106038	0.0333564
789000	-531.6208	-534.2713	2.650497	0.277882	0.15788	-0.382035	-0.33552	1.54942	1.40184	0.0103778	9.96064e-06	1.27154	1.24396	0.392413	0.33553	0.23967	0.0497225	0.0433015	0.667306	0.00258929	0.00375715	0.0971708	0.0323996	0.177099	0.0046135	0.0312786	0.0066313
790000	-538.8648	-538.7226	-0.1421372	0.0204626	0.0781407	-0.229919	-0.706675	2.95175	1.00005	0.144502	0.00539654	2.93129	0.921913	0.374421	0.712072	0.233735	0.654415	0.0403867	0.0714636	0.00317847	0.00821253	0.0708641	0.0538164	0.0806619	0.00568596	0.00481945	0.019539
791000	-522.4946	-538.7364	16.24181	0.164034	0.178342	-0.972021	-0.214289	0.811853	0.9492	7.6889e-06	4.78251e-06	0.64782	0.770858	0.972029	0.214294	0.207658	0.560898	0.222075	0.00936879	0.0213958	0.0164992	0.0732506	0.0251812	0.122577	0.0064808	0.0137217	0.0212614
792000	-528.475	-539.0051	10.53016	0.125807	0.0747434	-0.735233	-0.422755	1.39322	0.94933	0.000137416	0.000174555	1.26741	0.874586	0.735371	0.422929	0.00461347	0.420462	0.114097	0.460828	0.00367697	0.00899095	0.130147	0.0330643	0.110281	0.00209365	0.00497372	0.0083531
793000	-530.8544	-539.7134	8.858959	0.184149	0.0792621	-0.300609	-0.338316	0.890362	0.992358	0.000132964	0.000400218	0.706212	0.913096	0.300742	0.338717	0.177858	0.628319	0.0404453	0.153377	0.0117176	0.00612753	0.0731074	0.0443606	0.121752	0.0298188	0.00439696	0.0142163
794000	-536.5697	-538.2596	1.689955	0.088785	0.153706	-0.342012	-0.616723	1.75806	0.731703	0.000452563	0.0258545	1.66928	0.577998	0.342465	0.642577	0.127695	0.277464	0.165321	0.42952	0.00640223	0.00519304	0.104354	0.0541932	0.143711	0.00271711	0.00802009	0.0164861
795000	-534.6431	-539.7922	5.149158	0.0943083	0.193322	-0.81093	-0.341684	3.39429	1.68722	2.48009e-05	0.00799758	3.29998	1.4939	0.810955	0.349682	0.210233	0.0933784	0.689746	0.00664306	0.00191362	0.00357118	0.101767	0.0595962	0.102323	0.0125985	0.00147751	0.0156528
796000	-529.8537	-535.2314	5.377753	0.0721598	0.195478	-0.370305	-0.244139	1.64872	1.7437	1.86013e-05	0.000546967	1.57656	1.54822	0.370323	0.244686	0.137957	0.37083	0.362702	0.12851	0.00622002	0.00697765	0.0730204	0.027973	0.146499	0.0204697	0.0209394	0.0226335
797000	-531.9345	-536.9525	5.017966	0.134715	0.12601	-0.383564	-0.342389	1.04846	1.87827	1.38081e-06	0.279166	0.913745	1.75226	0.383566	0.621555	0.419607	0.0898341	0.341996	0.148563	0.0165721	0.00114138	0.0585725	0.0448108	0.0950948	0.0420208	0.0143252	0.00982388
798000	-534.774	-551.2022	16.42816	0.0361319	0.0442124	0.000445625	-74.9766	0.929847	0.717672	0.000447029	2.11328	0.893715	0.673459	1.40447e-06	77.0899	0.034994	0.187717	0.0256413	0.751648	0.0252225	0.017589	0.00272934	0.123988	0.00127229	0.00195774	0.0109739	0.00959571
799000	-550.2657	-549.8873	-0.3783193	0.00382035	0.0476384	-13.2871	-32.2642	1.49758	0.89764	0.292589	0.000181536	1.49376	0.850002	13.5797	32.2643	0.517551	0.192629	0.106374	0.183446	0.0182898	0.0138004	0.170416	0.119854	0.0199602	0.0205636	0.00415693	0.0111576
800000	-534.9469	-536.0771	1.130215	0.238644	0.100543	-0.762229	-0.322862	1.22347	1.55173	0.103384	1.16711e-05	0.984824	1.45119	0.865612	0.322874	0.28433	0.36601	0.214778	0.134882	0.000442143	0.00215566	0.179883	0.0492864	0.148374	0.0151699	0.0131783	0.0155052
801000	-531.7503	-531.301	-0.4492899	0.227832	0.236115	-0.904142	-0.323516	1.18785	0.7111	0.000313394	0.00602616	0.96002	0.474985	0.904456	0.329542	0.411575	0.302128	0.237893	0.0484033	0.00778588	0.00837473	0.0836537	0.0483127	0.204983	0.00137595	0.0125888	0.0220018
802000	-544.1771	-541.3584	-2.818763	0.0910241	0.14836	-3.37613	-0.327713	0.948748	0.964127	0.431561	0.0070401	0.857724	0.815767	3.80769	0.334753	0.623144	0.181313	0.156509	0.039034	0.0222632	0.00262869	0.00146272	0.0863111	0.100685	0.00348539	0.0130795	0.0273582
803000	-533.5299	-541.3369	7.806916	0.204842	0.125689	-1.79068	-0.40783	0.329182	1.7531	0.000100521	0.000235443	0.124339	1.62741	1.79078	0.408066	0.121115	0.574236	0.0305497	0.274099	0.0132513	0.00220678	0.277625	0.0327085	0.147176	0.0134785	0.0127081	0.00425476
804000	-538.6947	-545.6671	6.972468	0.0641621	0.0633656	-5.6585	-0.304905	1.01868	0.698591	0.866396	7.23964e-06	0.954521	0.635225	6.52489	0.304913	0.218604	0.122304	0.0665244	0.592568	0.0261047	0.0157427	0.146485	0.064296	0.043591	0.0022123	0.0190169	0.0180036
805000	-533.2774	-540.6652	7.387804	0.0686988	0.0461992	-0.409684	-0.21317	1.78137	2.61363	2.31677e-05	0.0660542	1.71268	2.56743	0.409707	0.279225	0.259709	0.10754	0.245999	0.386752	0.00937612	0.00372043	0.118029	0.034035	0.0388798	0.0111331	0.026935	0.0119569
806000	-541.7379	-538.0786	-3.659242	0.16503	0.148602	-1.36634	-0.0924677	1.21956	1.63365	0.00169647	0.39307	1.05453	1.48505	1.36803	0.485537	0.142529	0.287177	0.371774	0.19852	0.000636963	0.00493598	0.257219	0.0247751	0.107751	0.000323465	0.0254489	0.0188816
807000	-533.4993	-540.7748	7.27555	0.0897383	0.114254	-8.74536	-0.142578	1.16885	1.03518	0.0320338	1.11811e-06	1.07911	0.920928	8.77739	0.14258	0.526413	0.1956	0.262672	0.0153146	0.0138186	0.00795385	0.376199	0.0390193	0.0962265	0.00865568	0.00923598	0.0166017
808000	-543.6394	-542.5487	-1.090766	0.0475257	0.21701	-0.24678	-0.427139	1.04134	0.926693	0.406269	0.000212129	0.993815	0.709683	0.653049	0.427351	0.037341	0.234778	0.407892	0.319989	0.0320997	0.0071123	0.0390091	0.0492735	0.130405	0.0017373	0.0350986	0.0229749
809000	-530.1845	-549.1535	18.96895	0.0889538	0.0353979	-1.06304	-0.6843	0.722913	0.965108	1.23981e-06	0.000469794	0.633959	0.92971	1.06304	0.68477	0.0138733	0.632373	0.126712	0.227042	0.0335044	0.0108411	0.0962917	0.0869489	0.0223061	0.00692269	0.0158454	0.0160179
810000	-545.9767	-539.1038	-6.872893	0.0974898	0.0224334	-2.11664	-0.160563	0.984353	2.93196	0.456904	0.161296	0.886863	2.90952	2.57354	0.321859	0.168453	0.305624	0.460993	0.0649293	0.0206111	0.0011844	0.424976	0.0456049	0.0558938	0.0159138	0.0202292	0.00925486
811000	-535.4861	-548.2934	12.8073	0.038278	0.0377292	-8.21268	-0.0797247	1.17502	1.55677	5.39231e-05	0.000393396	1.13674	1.51904	8.21273	0.0801181	0.0545675	0.461481	0.346087	0.137864	0.010549	0.00611971	0.125974	0.0224847	0.0361706	0.00595352	0.00864194	0.0236642
812000	-537.1562	-549.5189	12.36273	0.0193536	0.0332172	-0.0566478	-0.181206	1.33811	1.01926	0.00720677	0.00437682	1.31875	0.986041	0.0638546	0.185583	0.468869	0.439329	0.0021971	0.0896046	0.0154663	0.01776	0.0564069	0.130662	0.000530348	0.0188556	0.00523738	0.0137821
813000	-536.8671	-535.159	-1.708038	0.141069	0.0943452	-0.924088	-0.299933	1.14602	2.74732	0.00109459	0.137787	1.00495	2.65297	0.925183	0.437719	0.30548	0.562621	0.00516647	0.126732	0.0172448	0.00071554	0.18574	0.0338483	0.0980774	0.0110931	0.0205985	0.0125799
814000	-531.7023	-542.346	10.6437	-0.00459193	0.100005	-0.713663	-0.654952	1.1144	1.98603	3.1167e-05	0.000108317	1.11899	1.88602	0.713694	0.65506	0.140753	0.654051	0.00647164	0.198724	0.0115775	0.00187336	0.0644488	0.0995683	0.0957059	0.0173487	0.00413219	0.0123835
