Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
1930	-1553.105	-1568.877	15.77142	0.221732	0.196554	0.199105	0.109373	0.108499	0.109802	0.108843	0.109495	0.119916	0.115972
1940	-1559.511	-1569.58	10.06854	0.185116	0.174878	0.104061	0.101534	0.102411	0.0865158	0.0970547	0.100084	0.0539642	0.0891766
1950	-1594.176	-1567.831	-26.34502	0.23407	0.228223	0.0901928	0.0946931	0.0943287	0.0746304	0.0664681	0.0723827	0.0563634	0.0563122
1960	-1574.198	-1566.787	-7.410499	0.20001	0.17082	0.121738	0.12059	0.0503598	0.0509678	0.0488478	0.0503739	0.052423	0.0408492
1970	-1592.315	-1567.252	-25.06333	0.203758	0.175312	0.0893008	0.0831516	0.0831158	0.076104	0.0713715	0.070693	0.0710254	0.0792311
1980	-1596.754	-1566.63	-30.12324	0.205866	0.209307	0.203567	0.203767	0.204987	0.205678	0.216811	0.216547	0.220441	0.234295
1990	-1608.448	-1569.296	-39.15127	0.198399	0.192211	0.117775	0.128329	0.141192	0.147259	0.166051	0.163322	0.361658	0.366858
2000	-1561.47	-1569.961	8.490577	0.189373	0.194493	0.0778318	0.0569859	0.0582138	0.0585955	0.0581518	0.0690531	0.0647085	0.0656118
2010	-1618.699	-1570.098	-48.60159	0.181578	0.163433	0.109387	0.071123	0.072176	0.0764045	0.0778995	0.0739571	0.0735207	0.0738694
2020	-1629.197	-1566.739	-62.45814	0.205756	0.179118	0.106457	0.0944756	0.0929998	0.0497324	0.0429921	0.0353426	0.0367344	0.0359116
2030	-1589.565	-1570.173	-19.39128	0.22019	0.214973	0.222204	0.221754	0.225438	0.221521	0.223574	0.22083	0.218817	0.250618
2040	-1601.849	-1573.587	-28.26237	0.264711	0.260638	0.255298	0.26116	0.294798	0.282126	0.0810465	0.0992748	0.11582	0.104409
2050	-1571.348	-1566.274	-5.073828	0.229664	0.202273	0.17116	0.170726	0.177951	0.190619	0.191755	0.191831	0.192852	0.192722
2060	-1569.069	-1570.551	1.481898	0.313083	0.300099	0.281863	0.264226	0.363869	0.259828	0.262691	0.273761	0.299448	0.26199
2070	-1568.075	-1568.153	0.07772691	0.310949	0.338614	0.335325	0.31649	0.315271	0.341258	0.330352	0.313954	0.30228	0.300567
2080	-1591.149	-1575.074	-16.075	0.340288	0.34005	0.256306	0.255651	0.255015	0.257106	0.251988	0.221801	0.241076	0.250293
2090	-1579.625	-1568.422	-11.20296	0.242219	0.165795	0.168065	0.124414	0.117001	0.108886	0.143487	0.144691	0.144427	0.135044
2100	-1569.779	-1566.538	-3.240972	0.218424	0.178269	0.152258	0.150573	0.145606	0.0563904	0.0675783	0.115945	0.106135	0.106533
2110	-1585.918	-1568.565	-17.35265	0.203975	0.166834	0.127516	0.130057	0.11354	0.0995032	0.0641096	0.0574215	0.0607258	0.0655388
2120	-1582.687	-1569.588	-13.09931	0.19944	0.162224	0.157442	0.140329	0.126698	0.0587614	0.0417922	0.0438484	0.0437422	0.0437755
2130	-1575.046	-1570.375	-4.670794	0.19664	0.196133	0.136093	0.135845	0.129521	0.130638	0.114261	0.114657	0.121594	0.126554
2140	-1561.073	-1570.696	9.622359	0.188852	0.188237	0.0898033	0.0897382	0.0946585	0.0863103	0.0868079	0.100529	0.0999206	0.102048
2150	-1559.477	-1572.095	12.6182	0.181563	0.180751	0.0899878	0.0901618	0.0944301	0.0908883	0.082016	0.0834059	0.0793946	0.126851
2160	-1569.641	-1567.602	-2.039698	0.277923	0.28684	0.232414	0.208229	0.202129	0.179066	0.143764	0.144985	0.148367	0.147057
2170	-1556.336	-1570.19	13.85453	0.268596	0.257314	0.257705	0.24417	0.243062	0.244358	0.21324	0.210149	0.224547	0.201859
2180	-1579.329	-1567.463	-11.86552	0.29527	0.283981	0.242295	0.260824	0.266433	0.282775	0.281442	0.268697	0.273289	0.275627
2190	-1554.603	-1569.004	14.40111	0.267681	0.268316	0.274109	0.272557	0.247878	0.247961	0.248027	0.248934	0.250324	0.249915
2200	-1546.675	-1568.955	22.27979	0.320936	0.326301	0.3235	0.315747	0.244229	0.246734	0.24791	0.249675	0.251082	0.249873
2210	-1555.234	-1569.841	14.60688	0.304581	0.311597	0.310082	0.308527	0.275304	0.276525	0.275264	0.27494	0.271802	0.264146
2220	-1559.996	-1570.217	10.2211	0.323484	0.324562	0.324228	0.321261	0.331329	0.342416	0.345647	0.348651	0.377821	0.377628
2230	-1565.575	-1569.592	4.016572	0.320989	0.320251	0.320148	0.300214	0.302482	0.247732	0.248866	0.249157	0.254832	0.253435
2240	-1572.877	-1567.863	-5.014539	0.311832	0.303868	0.314337	0.271656	0.271661	0.261982	0.262948	0.263049	0.262172	0.256687
2250	-1592.435	-1567.941	-24.4935	0.305679	0.303857	0.273986	0.236412	0.232779	0.232393	0.22898	0.183518	0.227738	0.229076
2260	-1579.973	-1567.976	-11.99674	0.251201	0.253191	0.213026	0.214211	0.215465	0.276519	0.281413	0.279338	0.381796	0.337712
2270	-1547.415	-1566.162	18.74733	0.25849	0.258543	0.255967	0.256185	0.256129	0.256304	0.246392	0.246172	0.246235	0.246559
2280	-1602.76	-1572.232	-30.52764	0.224699	0.223338	0.224716	0.201011	0.16283	0.167349	0.179337	0.19693	0.209322	0.155033
2290	-1565.692	-1570.727	5.035353	0.273672	0.271739	0.260897	0.251745	0.262328	0.261896	0.261226	0.262516	0.26075	0.253371
2300	-1564.092	-1570.564	6.472062	0.261892	0.260998	0.259669	0.244523	0.234889	0.24685	0.243129	0.243194	0.24237	0.283766
2310	-1571.002	-1568.619	-2.382288	0.244485	0.239994	0.223442	0.230904	0.232	0.126086	0.125792	0.122099	0.121837	0.120848
2320	-1571.195	-1568.019	-3.176133	0.248135	0.247495	0.238605	0.253297	0.252292	0.239227	0.241475	0.244989	0.245774	0.26386
2330	-1591.183	-1567.009	-24.17442	0.236811	0.238145	0.232711	0.218515	0.221247	0.185276	0.20729	0.186594	0.190098	0.177369
2340	-1570.156	-1569.395	-0.7614143	0.272272	0.271687	0.149176	0.149154	0.148903	0.147993	0.14777	0.14404	0.0801799	0.0848334
2350	-1582.338	-1573.825	-8.512373	0.189906	0.202815	0.193174	0.189854	0.185783	0.155224	0.0617614	0.0614577	0.0586249	0.0586732
2360	-1565.231	-1568.686	3.454716	0.205314	0.19218	0.120215	0.124945	0.129808	0.109752	0.073502	0.133738	0.140826	0.173102
2370	-1558.11	-1567.27	9.159788	0.260699	0.189311	0.117556	0.117918	0.111178	0.110548	0.112267	0.11328	0.0723833	0.0726577
2380	-1566.318	-1566.239	-0.0793733	0.217091	0.168503	0.0884451	0.0921878	0.0718877	0.0734122	0.0643563	0.0625597	0.0340543	0.032545
2390	-1606.592	-1569.984	-36.60791	0.252512	0.144577	0.123218	0.119878	0.0578306	0.0673549	0.0840546	0.0827936	0.093955	0.0648919
2400	-1583.912	-1567.3	-16.61204	0.20435	0.128785	0.132638	0.118788	0.041527	0.0331505	0.0348803	0.0359478	0.0356105	0.0410629
2410	-1578.396	-1568.69	-9.706409	0.198475	0.19167	0.0698357	0.0711287	0.0619964	0.0615203	0.0681842	0.0378683	0.0371477	0.0376759
2420	-1577.144	-1570.441	-6.702998	0.222087	0.112791	0.101868	0.100904	0.0917034	0.0920723	0.0928052	0.0649977	0.0524282	0.0514899
2430	-1579.442	-1572.136	-7.306647	0.174322	0.174335	0.120994	0.13369	0.132652	0.0463495	0.0220805	0.0228118	0.0192467	0.0218991
2440	-1582.154	-1565.435	-16.71941	0.215576	0.160747	0.0862064	0.0867155	0.0659771	0.0414705	0.0448859	0.0506476	0.0425906	0.0413414
2450	-1586.952	-1568.587	-18.36482	0.194377	0.135065	0.0714072	0.0713828	0.0578229	0.0579986	0.0626659	0.0646015	0.0634806	0.0953248
2460	-1583.75	-1567.204	-16.54587	0.211201	0.158301	0.145678	0.11551	0.115482	0.0402167	0.0404249	0.0414736	0.0418588	0.0419777
2470	-1577.493	-1565.149	-12.34328	0.216822	0.218883	0.218875	0.213497	0.227065	0.220983	0.202478	0.202473	0.205506	0.204722
2480	-1561.471	-1564.641	3.170203	0.217447	0.217358	0.217735	0.217444	0.217256	0.21721	0.216862	0.216628	0.220801	0.221932
2490	-1573.729	-1565.434	-8.295127	0.208973	0.214108	0.214752	0.207434	0.208679	0.208159	0.21432	0.215936	0.214281	0.207581
2500	-1588.494	-1568.069	-20.42492	0.181851	0.183476	0.183346	0.227009	0.227764	0.231108	0.232834	0.235436	0.236297	0.233508
2510	-1586.719	-1565.269	-21.45082	0.205326	0.206143	0.206887	0.208655	0.191992	0.19201	0.193306	0.193789	0.19499	0.193129
2520	-1600.598	-1564.39	-36.20771	0.215175	0.215704	0.16862	0.169092	0.142424	0.151162	0.152367	0.161173	0.161403	0.160395
2530	-1580.743	-1565.918	-14.82537	0.222693	0.224135	0.226163	0.222842	0.221234	0.205977	0.205842	0.205435	0.204622	0.204334
2540	-1590.085	-1564.247	-25.83785	0.204478	0.19389	0.19357	0.182334	0.129874	0.141276	0.1523	0.164924	0.164849	0.168524
2550	-1598.234	-1566.474	-31.76026	0.199237	0.196653	0.197733	0.203534	0.229206	0.229063	0.230721	0.230804	0.170817	0.170103
2560	-1603.907	-1565.06	-38.84718	0.218275	0.269796	0.285011	0.273213	0.254098	0.268899	0.252489	0.277517	0.306849	0.401374
2570	-1574.163	-1567.812	-6.351413	0.198291	0.169627	0.132637	0.121213	0.0419685	0.0434325	0.0428369	0.0457775	0.0797339	0.0799609
2580	-1579.718	-1569.222	-10.49614	0.214635	0.15513	0.112593	0.114511	0.0936579	0.0979548	0.0986925	0.0804852	0.0761659	0.076502
2590	-1593.603	-1567.211	-26.39249	0.20887	0.132885	0.12393	0.12981	0.0641698	0.0605196	0.0433896	0.0450111	0.0416673	0.0415314
2600	-1582.476	-1570.54	-11.93681	0.195727	0.195862	0.108406	0.0845215	0.0898346	0.102017	0.0917045	0.0986612	0.0470193	0.0483409
2610	-1609.171	-1566.25	-42.92151	0.219328	0.20245	0.107692	0.105773	0.0638905	0.0811584	0.080292	0.0864689	0.0870932	0.0872168
2620	-1603.452	-1570.757	-32.69558	0.197603	0.198131	0.184667	0.077791	0.0729122	0.068	0.0680247	0.0678492	0.0753724	0.0798193
2630	-1563.301	-1567.748	4.447006	0.251149	0.220895	0.204742	0.165799	0.151358	0.129547	0.129972	0.129944	0.134203	0.134544
2640	-1561.334	-1568.293	6.958459	0.290171	0.278208	0.273744	0.22937	0.228964	0.229368	0.230562	0.239373	0.240365	0.238739
2650	-1553.049	-1570.211	17.16208	0.281522	0.281716	0.277195	0.276218	0.278832	0.276623	0.271781	0.27084	0.265668	0.264805
2660	-1558.701	-1568.198	9.496382	0.303408	0.298052	0.300793	0.297288	0.30322	0.307482	0.305241	0.30915	0.318771	0.318824
2670	-1574.953	-1568.902	-6.051057	0.318657	0.313437	0.29826	0.287212	0.292366	0.293242	0.235683	0.236377	0.216664	0.220118
2680	-1567.442	-1569.375	1.932925	0.339586	0.339896	0.340885	0.34017	0.340416	0.263605	0.259539	0.264639	0.272442	0.27129
2690	-1586.752	-1569.657	-17.09523	0.320047	0.319908	0.321598	0.325721	0.318796	0.320869	0.30695	0.307189	0.312357	0.31192
2700	-1569.041	-1568.527	-0.5133084	0.30493	0.309722	0.250402	0.199311	0.20243	0.202574	0.206502	0.206437	0.209139	0.311143
2710	-1578.129	-1567.524	-10.60505	0.29196	0.291446	0.281749	0.290657	0.290206	0.282236	0.279241	0.278111	0.319374	0.314704
2720	-1588.899	-1568.3	-20.59941	0.22806	0.232684	0.230398	0.253517	0.275101	0.285672	0.29719	0.2961	0.304162	0.28326
2730	-1603.29	-1565.903	-37.38769	0.224358	0.254354	0.233623	0.231405	0.224853	0.333518	0.326442	0.296155	0.305728	0.30853
2740	-1615.358	-1565.724	-49.6339	0.248054	0.244783	0.244295	0.258555	0.245347	0.229028	0.21586	0.207302	0.218688	0.0283178
2750	-1568.839	-1569.236	0.3969857	0.217933	0.218576	0.216724	0.125989	0.12651	0.131351	0.150536	0.173138	0.171102	0.169991
2760	-1608.458	-1569.039	-39.41922	0.250278	0.181844	0.180734	0.191274	0.143415	0.137208	0.121234	0.117155	0.132907	0.13473
2770	-1616.319	-1566.426	-49.89343	0.204035	0.17003	0.0974048	0.108333	0.0669624	0.0665366	0.0723691	0.0720148	0.0826457	0.0857012
2780	-1608.868	-1567.811	-41.05697	0.199949	0.139649	0.121809	0.114809	0.113678	0.0949741	0.0881421	0.087579	0.0623995	0.176927
2790	-1593.287	-1568.074	-25.21284	0.2097	0.138639	0.112634	0.13747	0.0708864	0.0712799	0.0795662	0.0782659	0.07043	0.0545072
2800	-1625.237	-1570.516	-54.72161	0.211173	0.177782	0.0922346	0.077416	0.0368268	0.0352714	0.0367443	0.0268502	0.0250218	0.0139354
2810	-1604.362	-1567.917	-36.4451	0.219315	0.205972	0.203544	0.154766	0.105042	0.0787721	0.106529	0.0937167	0.0653077	0.088917
2820	-1614.36	-1569.181	-45.17841	0.248102	0.208743	0.167216	0.134743	0.164684	0.0928769	0.0275011	0.0298125	0.0211817	0.0272342
2830	-1570.278	-1569.362	-0.9164857	0.293512	0.265584	0.227578	0.181917	0.158122	0.16962	0.146882	0.135106	0.0809444	0.0825388
2840	-1550.28	-1570.451	20.17049	0.230229	0.176552	0.116975	0.117026	0.0745362	0.0765391	0.0736603	0.0774209	0.0798915	0.0800511
2850	-1562.578	-1568.753	6.175337	0.293056	0.277189	0.293938	0.283405	0.203233	0.229372	0.21702	0.203088	0.2014	0.199975
2860	-1585.264	-1567.175	-18.08913	0.252151	0.215459	0.122384	0.118656	0.107742	0.118944	0.121375	0.123109	0.126234	0.0924774
2870	-1596.212	-1566.968	-29.24403	0.209002	0.162326	0.149313	0.099623	0.0414465	0.0473011	0.0474103	0.0403431	0.0389445	0.0390561
2880	-1580.651	-1568.093	-12.55767	0.235274	0.174191	0.136437	0.135061	0.123414	0.0401089	0.0463652	0.0532103	0.088747	0.0711444
2890	-1549.689	-1565.958	16.26909	0.23402	0.224584	0.167948	0.163067	0.122146	0.112734	0.115343	0.120631	0.121438	0.124854
2900	-1590.452	-1567.224	-23.22861	0.227203	0.204593	0.14247	0.0870385	0.0875774	0.0771388	0.0755572	0.0720976	0.0718802	0.0879071
2910	-1583.71	-1570.464	-13.24634	0.250703	0.181189	0.0699318	0.0731048	0.0779797	0.078822	0.0603281	0.0415158	0.0393706	0.038167
2920	-1584.497	-1567.713	-16.78453	0.207775	0.20719	0.0931155	0.0906294	0.0697688	0.0752452	0.073449	0.0567645	0.0536103	0.0549561
2930	-1555.741	-1566.735	10.99381	0.252165	0.232083	0.16589	0.166768	0.154348	0.154569	0.114837	0.12587	0.129779	0.131215
2940	-1612.975	-1566.149	-46.82621	0.244235	0.21321	0.199026	0.138758	0.125919	0.0984038	0.07811	0.0781027	0.0768081	0.0775761
2950	-1618.812	-1571.117	-47.69536	0.194282	0.137058	0.123969	0.154284	0.15662	0.15694	0.152594	0.349853	0.348568	0.35561
2960	-1622.731	-1568.735	-53.99567	0.197629	0.184693	0.163223	0.109244	0.113347	0.0857157	0.100804	0.0951886	0.0868662	0.0715527
2970	-1615.27	-1566.356	-48.91448	0.196702	0.17599	0.119102	0.122747	0.0494651	0.0296855	0.033968	0.0401625	0.0387245	0.0442771
2980	-1609.96	-1566.915	-43.04492	0.222151	0.142782	0.125138	0.130697	0.0381414	0.0357744	0.035844	0.0357549	0.0534392	0.0473582
2990	-1581.27	-1567.549	-13.72067	0.207235	0.177522	0.096997	0.0745555	0.076069	0.0731817	0.0528068	0.0521384	0.0702682	0.0638902
3000	-1585.552	-1569.275	-16.27725	0.210185	0.158639	0.15889	0.120995	0.0594769	0.0584713	0.0580339	0.0850591	0.0820838	0.0703079
3010	-1583.54	-1569.582	-13.9581	0.199706	0.191831	0.108438	0.108491	0.117483	0.0789183	0.0844209	0.090337	0.0317547	0.0429182
3020	-1553.46	-1567.887	14.42638	0.204236	0.122309	0.0837607	0.0868682	0.0814599	0.0692195	0.0307157	0.0655726	0.0469017	0.0476551
3030	-1568.784	-1569.528	0.7435465	0.192393	0.11791	0.0974964	0.0720253	0.0670413	0.0600079	0.0635842	0.060608	0.0603566	0.0514169
3040	-1600.183	-1569.306	-30.87695	0.238454	0.238247	0.139592	0.158431	0.0978747	0.0919783	0.0875249	0.0725617	0.0729521	0.0672109
3050	-1569.409	-1570.163	0.7547143	0.34497	0.34783	0.284854	0.289891	0.290493	0.290554	0.267323	0.269003	0.270135	0.263496
3060	-1579.623	-1567.901	-11.7221	0.247593	0.244983	0.178394	0.17168	0.171977	0.178377	0.178576	0.172012	0.171981	0.172691
3070	-1564.728	-1567.558	2.830647	0.256495	0.247704	0.209518	0.208628	0.203588	0.181612	0.162528	0.164679	0.162929	0.158054
3080	-1573.375	-1569.737	-3.63749	0.200303	0.217878	0.119423	0.11784	0.120125	0.120639	0.0559137	0.0462881	0.0469883	0.0469331
3090	-1558.596	-1568.997	10.40103	0.221315	0.182674	0.122118	0.123871	0.116518	0.112316	0.104998	0.0970943	0.0983056	0.100157
3100	-1612.928	-1565.745	-47.18278	0.227606	0.173035	0.100885	0.120732	0.0457834	0.022728	0.0297291	0.0316587	0.0387593	0.0323896
3110	-1609.415	-1565.585	-43.82995	0.205904	0.167791	0.0988722	0.10313	0.0934197	0.0840584	0.0841152	0.0830649	0.0463965	0.0491723
3120	-1592.45	-1570.139	-22.31122	0.195461	0.195223	0.14974	0.151011	0.0459784	0.0444495	0.0451101	0.044908	0.0456686	0.044958
3130	-1587.476	-1569.557	-17.9188	0.189194	0.188604	0.0853358	0.0829831	0.0786557	0.0777633	0.0734114	0.0747193	0.0747448	0.0751014
3140	-1570.916	-1569.885	-1.030169	0.227478	0.181008	0.0832823	0.0787954	0.082013	0.0858193	0.0930514	0.0926099	0.0860249	0.079137
3150	-1557.53	-1568.065	10.535	0.20879	0.152724	0.0683926	0.0647942	0.0677646	0.0667964	0.0665973	0.0666507	0.0678743	0.0674395
3160	-1585.063	-1570.747	-14.3162	0.206146	0.206247	0.0910301	0.0907747	0.0916508	0.0918392	0.0915159	0.0914044	0.0927058	0.0925015
3170	-1596.413	-1568.262	-28.15054	0.231414	0.230697	0.15899	0.139347	0.139426	0.12517	0.164495	0.170738	0.165532	0.152784
3180	-1566.909	-1568.794	1.885588	0.211324	0.211579	0.211536	0.214319	0.215569	0.218214	0.217762	0.217294	0.217611	0.217156
3190	-1596.732	-1567.617	-29.1147	0.290873	0.267214	0.265414	0.252616	0.258773	0.260497	0.291383	0.283313	0.283768	0.280868
3200	-1579.666	-1567.95	-11.71645	0.232178	0.234805	0.234989	0.224798	0.226313	0.221891	0.243203	0.187446	0.186603	0.199072
3210	-1581.901	-1565.261	-16.64054	0.25194	0.25579	0.206727	0.20449	0.203774	0.205147	0.20533	0.20375	0.2037	0.201146
3220	-1576.826	-1572.43	-4.396266	0.192191	0.192333	0.193457	0.194683	0.186957	0.184956	0.187781	0.189115	0.186622	0.188339
3230	-1576.88	-1566.438	-10.44222	0.222234	0.219557	0.219582	0.220084	0.218697	0.218469	0.315454	0.31526	0.272712	0.264341
3240	-1600.497	-1569.003	-31.49412	0.208428	0.199885	0.198122	0.194828	0.192621	0.184467	0.188787	0.190778	0.199541	0.195545
3250	-1604.032	-1569.037	-34.99526	0.208183	0.196701	0.150684	0.153207	0.143819	0.142557	0.0641642	0.0647123	0.15564	0.142336
3260	-1617.602	-1567.944	-49.65857	0.264823	0.24978	0.292288	0.145733	0.117553	0.115646	0.118464	0.134646	0.126588	0.109845
3270	-1597.066	-1569.857	-27.20867	0.226431	0.196544	0.126576	0.15508	0.14974	0.150307	0.150651	0.141866	0.152095	0.277519
3280	-1588.837	-1567.823	-21.01416	0.240466	0.240168	0.138389	0.110289	0.110963	0.11418	0.101843	0.102316	0.0819356	0.0826195
3290	-1569.548	-1568.507	-1.041117	0.245896	0.245965	0.258015	0.176895	0.167936	0.167224	0.167199	0.149649	0.148268	0.142864
3300	-1575.807	-1568.862	-6.944794	0.264396	0.191623	0.190193	0.178595	0.161535	0.165843	0.176225	0.114671	0.111139	0.112082
3310	-1571.707	-1565.588	-6.119198	0.206512	0.161331	0.0989184	0.0909297	0.0881218	0.0291512	0.035162	0.0355554	0.0366396	0.05405
3320	-1580.945	-1568.777	-12.16862	0.230252	0.225282	0.109381	0.103042	0.063191	0.0654471	0.0606445	0.0460632	0.050815	0.0454864
3330	-1571.896	-1565.965	-5.931078	0.215797	0.146892	0.115236	0.0999003	0.0550612	0.0553532	0.0656616	0.0672831	0.0652302	0.060089
3340	-1599.167	-1568.817	-30.3493	0.224064	0.153835	0.138255	0.125125	0.062093	0.094857	0.105518	0.104784	0.115769	0.111734
3350	-1572.004	-1566.381	-5.622865	0.215349	0.169024	0.0962576	0.0778309	0.0709312	0.0549737	0.0386305	0.0329789	0.0331099	0.0217873
3360	-1567.916	-1569.869	1.953646	0.182519	0.185702	0.122287	0.119307	0.11929	0.0307993	0.0316287	0.0332398	0.0321266	0.0321391
3370	-1586.067	-1568.923	-17.14396	0.202625	0.198831	0.112388	0.105837	0.104921	0.0430341	0.0484557	0.0904726	0.0803422	0.0801243
3380	-1577.227	-1570.528	-6.699784	0.195889	0.195238	0.104842	0.0422348	0.0337186	0.0337219	0.0285904	0.0270384	0.0398934	0.0919307
3390	-1557.101	-1571.45	14.34834	0.212982	0.125478	0.119845	0.152103	0.163937	0.0198494	0.0198513	0.0174744	0.0156972	0.0152117
3400	-1557.443	-1566.306	8.862588	0.238628	0.1703	0.148992	0.106917	0.109563	0.0698287	0.0979244	0.118982	0.103862	0.138095
3410	-1591.498	-1570.875	-20.62289	0.230815	0.236542	0.226729	0.191548	0.0392449	0.0393203	0.0388551	0.0381973	0.0393759	0.0515704
3420	-1601.392	-1567.396	-33.99661	0.207474	0.179967	0.0811598	0.0825791	0.072109	0.0645382	0.061057	0.0524775	0.0523765	0.0466986
3430	-1568.42	-1568.075	-0.3454792	0.240871	0.23921	0.101058	0.100015	0.0946408	0.0997148	0.0943664	0.0947267	0.0910953	0.0921075
3440	-1598.293	-1568.261	-30.03196	0.203938	0.205191	0.136234	0.128613	0.122486	0.121641	0.12219	0.126183	0.1406	0.121119
3450	-1594.478	-1566.791	-27.68682	0.243143	0.230921	0.234801	0.237652	0.227347	0.0808365	0.0833539	0.0841929	0.0936218	0.0949091
3460	-1590.162	-1565.55	-24.61199	0.229499	0.269184	0.25623	0.245059	0.246178	0.226676	0.231381	0.228253	0.214069	0.68713
3470	-1585.196	-1567.513	-17.68331	0.207116	0.217167	0.215111	0.216604	0.216181	0.218622	0.218539	0.217754	0.217227	0.219508
3480	-1586.69	-1568.426	-18.26441	0.218	0.217238	0.225909	0.221987	0.222293	0.222394	0.223519	0.227975	0.234772	0.235692
3490	-1565.907	-1567.203	1.295807	0.238314	0.238163	0.178431	0.180179	0.180419	0.183408	0.193369	0.19679	0.200069	0.204321
3500	-1588.879	-1569.475	-19.4041	0.273674	0.26977	0.268168	0.266925	0.293716	0.155055	0.103188	0.197084	0.199085	0.198959
3510	-1587.06	-1567.882	-19.17775	0.293882	0.235536	0.1902	0.189774	0.184393	0.17637	0.194233	0.172756	0.172185	0.157964
3520	-1571.508	-1567.915	-3.593195	0.26532	0.20929	0.113001	0.11147	0.10414	0.109051	0.112838	0.113708	0.113874	0.0999258
3530	-1598.417	-1570.511	-27.90612	0.261993	0.249224	0.259829	0.231695	0.175097	0.0729024	0.0585436	0.0501024	0.0950543	0.0801878
3540	-1595.312	-1567.285	-28.02698	0.218251	0.137818	0.105257	0.081998	0.0244652	0.0560726	0.0565103	0.063212	0.0621446	0.0795338
3550	-1562.951	-1568.328	5.37672	0.245409	0.176341	0.166328	0.164831	0.154781	0.157231	0.156627	0.154854	0.148494	0.131738
3560	-1595.328	-1569.477	-25.85043	0.278318	0.276727	0.252875	0.248307	0.247238	0.246582	0.0922795	0.100206	0.0939417	0.0934447
3570	-1595.73	-1568.811	-26.91911	0.217569	0.140952	0.153687	0.177342	0.0385272	0.0372158	0.037591	0.0343698	0.0308025	0.03025
3580	-1585.275	-1569.336	-15.93931	0.184804	0.161009	0.0955556	0.0906536	0.0910144	0.0840814	0.0696861	0.0688086	0.0704709	0.0694479
