Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
1830	-1591.991	-1566.989	-25.00194	9.02622e-05	9.05402e-05	0.000252384	0.000251289	0.000259751	0.000259826	0.000274793	0.000284967	0.000315779	0.000275676
1840	-1609.356	-1573.586	-35.76994	0.000313158	0.000314433	0.000314416	0.000409513	0.000405094	0.000249004	0.000647912	0.00064641	0.000630975	0.00027223
1850	-1600.403	-1566.573	-33.82918	4.65443e-05	4.23182e-05	3.13707e-05	3.26332e-05	3.38584e-05	3.34149e-05	3.24508e-05	3.22879e-05	2.44166e-05	4.40275e-05
1860	-1586.998	-1567.98	-19.01805	0.00018936	0.000188892	0.000196245	0.000200417	0.000211181	0.000219601	9.86003e-05	9.88975e-05	9.05961e-05	9.06624e-05
1870	-1607.963	-1575.832	-32.13092	9.50474e-05	0.000136021	0.000127949	0.000133173	0.000112835	0.000114002	0.000113873	6.51892e-05	7.6844e-05	8.14949e-05
1880	-1587.582	-1566.824	-20.75873	9.95634e-05	7.78676e-05	7.54034e-05	7.68602e-05	7.50128e-05	8.04655e-05	8.28824e-05	8.64677e-05	8.67181e-05	8.71008e-05
1890	-1600.476	-1565.913	-34.56262	0.00201303	0.000891095	0.000671833	0.000703444	0.000675607	0.000679912	0.000673253	0.000674975	0.00678294	0.00649071
1900	-1569.516	-1570.793	1.277003	0.0255526	0.0254152	0.0247382	0.0247665	0.0248595	0.0260783	0.0258927	0.0258518	0.0258445	0.0258464
1910	-1620.391	-1567.295	-53.09555	0.0353583	0.0354429	0.036059	0.0362314	0.0387475	0.0406696	0.036123	0.0331228	0.0345399	0.0348276
1920	-1607.577	-1567.743	-39.8335	0.0477485	0.0355692	0.0363093	0.0373849	0.0418343	0.0453592	0.024362	0.0215852	0.0211796	0.0174109
1930	-1553.105	-1568.877	15.77142	0.0524048	0.0526406	0.0526491	0.0528075	0.0532716	0.0534536	0.0534377	0.0530254	0.0529761	0.0532362
1940	-1559.511	-1569.58	10.06854	0.0271765	0.0271729	0.0271374	0.0271444	0.0271969	0.0269271	0.0271221	0.0271098	0.0270335	0.0271779
1950	-1594.176	-1567.831	-26.34502	0.0564632	0.0522644	0.0503593	0.0492828	0.0506461	0.0509582	0.0504537	0.0423037	0.0412879	0.0421886
1960	-1574.198	-1566.787	-7.410499	0.0290579	0.0272199	0.0276225	0.0270638	0.0268368	0.0263431	0.0244572	0.0236781	0.0236584	0.0254832
1970	-1592.315	-1567.252	-25.06333	0.0113825	0.0120717	0.0129322	0.0126835	0.0111926	0.011825	0.013388	0.0120897	0.0119384	0.0121527
1980	-1596.754	-1566.63	-30.12324	0.0186719	0.225253	0.132239	0.148322	0.199172	0.293708	0.258676	0.207054	0.163412	0.147218
1990	-1608.448	-1569.296	-39.15127	0.0057484	0.0145561	0.0146957	0.132219	0.128871	0.119778	0.117759	0.190583	0.157248	0.16456
2000	-1561.47	-1569.961	8.490577	0.000444496	0.000457468	0.000462216	0.000462336	0.000461994	0.000467681	0.000460793	0.000454203	0.000453499	0.000453663
2010	-1618.699	-1570.098	-48.60159	0.00123764	0.0011852	0.00131641	0.00112699	0.00119089	0.00124519	0.00127066	0.00156893	0.00966642	0.00896053
2020	-1629.197	-1566.739	-62.45814	0.00194036	0.00191511	0.00209583	2.62954e-210	4.46513e-212	4.35883e-212	5.73189e-212	4.44775e-212	2.74394e-212	2.45805e-212
2030	-1589.565	-1570.173	-19.39128	0.0239828	0.00112916	0.206532	0.201504	0.202174	0.174741	0.17554	0.177359	0.170394	0.184495
2040	-1601.849	-1573.587	-28.26237	0.0286039	0.206183	0.229693	0.203158	0.184079	0.196549	0.196197	0.219324	0.25334	0.239617
2050	-1571.348	-1566.274	-5.073828	0.0557988	0.0924259	0.0963215	0.116163	0.123324	0.129849	0.138502	0.146677	0.201632	0.133431
2060	-1569.069	-1570.551	1.481898	0.211416	0.209693	0.209923	0.218039	0.226343	0.215606	0.217714	0.220123	0.220217	0.219657
2070	-1568.075	-1568.153	0.07772691	0.211416	0.248319	0.278711	0.28019	0.289306	0.298425	0.298871	0.295369	0.285982	0.247371
2080	-1591.149	-1575.074	-16.075	0.220733	0.225218	0.283511	0.294541	0.30894	0.304769	0.255697	0.257073	0.178917	0.187018
2090	-1579.625	-1568.422	-11.20296	0.0524858	0.0560644	0.0566071	0.0583881	0.0587678	0.058738	0.055138	0.0574245	0.0581031	0.0588463
2100	-1569.779	-1566.538	-3.240972	0.0491375	0.0492686	0.0493964	0.0491183	0.0490924	0.0491293	0.0492209	0.0494171	0.0503882	0.0502312
2110	-1585.918	-1568.565	-17.35265	0.00928936	0.00978256	0.00973585	0.0103453	0.0102065	0.0106646	0.0102006	0.011328	0.0112376	0.0100185
2120	-1582.687	-1569.588	-13.09931	0.0462977	0.0434788	0.0455648	0.0452497	0.0449155	0.0419561	0.039933	0.0382439	0.0382915	0.0381587
2130	-1575.046	-1570.375	-4.670794	0.0419399	0.0428127	0.0442929	0.0445947	0.0431951	0.0429044	0.0425705	0.0419638	0.0409333	0.0404805
2140	-1561.073	-1570.696	9.622359	0.00620253	0.00618879	0.00618033	0.00595721	0.00593922	0.00589661	0.005976	0.00599958	0.00612118	0.00611788
2150	-1559.477	-1572.095	12.6182	0.0398639	0.0399778	0.0398429	0.0401031	0.0400783	0.0397862	0.0396715	0.0395497	0.0395813	0.0397965
2160	-1569.641	-1567.602	-2.039698	0.140437	0.136477	0.143169	0.144221	0.144109	0.143044	0.142359	0.142017	0.133033	0.139505
2170	-1556.336	-1570.19	13.85453	0.165856	0.165566	0.157609	0.155569	0.162987	0.163046	0.163129	0.170481	0.171343	0.171174
2180	-1579.329	-1567.463	-11.86552	0.153989	0.190302	0.210301	0.216091	0.226202	0.231675	0.232457	0.196182	0.19009	0.188086
2190	-1554.603	-1569.004	14.40111	0.153989	0.15271	0.157369	0.195184	0.19523	0.192898	0.192154	0.193812	0.202517	0.200429
2200	-1546.675	-1568.955	22.27979	0.2316	0.231007	0.231388	0.230806	0.230791	0.208819	0.213555	0.214191	0.212235	0.210609
2210	-1555.234	-1569.841	14.60688	0.220718	0.218623	0.220653	0.219074	0.21917	0.229874	0.229168	0.251238	0.250566	0.250805
2220	-1559.996	-1570.217	10.2211	0.220718	0.276812	0.283977	0.283159	0.282296	0.283488	0.277999	0.282268	0.281998	0.288652
2230	-1565.575	-1569.592	4.016572	0.20239	0.209276	0.210273	0.209715	0.253304	0.254307	0.257913	0.258482	0.261511	0.296196
2240	-1572.877	-1567.863	-5.014539	0.180154	0.224342	0.269807	0.264168	0.26212	0.23821	0.246263	0.228972	0.183688	0.140735
2250	-1592.435	-1567.941	-24.4935	0.180154	0.191305	0.198517	0.208608	0.200885	0.205061	0.144003	0.149035	0.158567	0.103262
2260	-1579.973	-1567.976	-11.99674	0.114169	0.112934	0.113741	0.111462	0.319643	0.324268	0.325544	0.314997	0.301743	0.30951
2270	-1547.415	-1566.162	18.74733	0.107958	0.212977	0.196635	0.198815	0.204604	0.198453	0.198433	0.193821	0.193341	0.150165
2280	-1602.76	-1572.232	-30.52764	0.106561	0.111613	0.109771	0.11032	0.110714	0.0847031	0.0761133	0.0725773	0.0450222	0.0481892
2290	-1565.692	-1570.727	5.035353	0.11991	0.135797	0.136913	0.12936	0.197876	0.20041	0.20041	0.197822	0.179327	0.20036
2300	-1564.092	-1570.564	6.472062	0.134939	0.139202	0.140907	0.141194	0.157797	0.166778	0.162686	0.161925	0.176598	0.181305
2310	-1571.002	-1568.619	-2.382288	0.117457	0.116517	0.116837	0.118634	0.118771	0.123285	0.112869	0.112997	0.12758	0.127725
2320	-1571.195	-1568.019	-3.176133	0.103095	0.10274	0.170531	0.170224	0.183748	0.191	0.19632	0.198909	0.202055	0.205714
2330	-1591.183	-1567.009	-24.17442	0.0950727	0.135351	0.209254	0.210232	0.222206	0.205682	0.161005	0.17262	0.179976	0.167367
2340	-1570.156	-1569.395	-0.7614143	0.0812762	0.0797763	0.0857928	0.0989512	0.0982402	0.101149	0.101149	0.0928451	0.10744	0.106452
2350	-1582.338	-1573.825	-8.512373	0.055143	0.0691004	0.0702626	0.0681198	0.0682914	0.0665114	0.0651863	0.0650406	0.0663264	0.0662543
2360	-1565.231	-1568.686	3.454716	0.0411558	0.041154	0.0412059	0.0412895	0.0430235	0.043025	0.0430977	0.0430851	0.0430711	0.0430594
2370	-1558.11	-1567.27	9.159788	0.072242	0.0723405	0.0714028	0.0714032	0.0714087	0.0715114	0.0715111	0.0716778	0.0717237	0.0717438
2380	-1566.318	-1566.239	-0.0793733	0.00409103	0.00403919	0.00402754	0.00402534	0.00412383	0.00415142	0.00414252	0.00411891	0.00412302	0.00411984
2390	-1606.592	-1569.984	-36.60791	0.0110037	0.0107995	0.00750614	0.00716363	0.00736687	0.00454111	0.00477835	0.00464322	0.00450882	0.00426491
2400	-1583.912	-1567.3	-16.61204	0.0012272	0.00122011	0.00121957	0.00129775	0.00126771	0.0012608	0.00128292	0.00140361	0.0013899	0.00134642
2410	-1578.396	-1568.69	-9.706409	0.000558172	0.000551967	0.000550778	0.000577764	0.000777418	0.000781146	0.000772891	0.000761027	0.000752909	0.000771927
2420	-1577.144	-1570.441	-6.702998	0.000657449	0.000646893	0.000646439	0.000759806	0.000760742	0.000779174	0.00078359	0.000813934	0.000874773	0.000903603
2430	-1579.442	-1572.136	-7.306647	5.60201e-05	5.603e-05	5.67038e-05	5.66817e-05	5.32905e-05	5.2882e-05	5.34335e-05	5.27429e-05	5.55603e-05	5.50807e-05
2440	-1582.154	-1565.435	-16.71941	6.67033e-05	6.74099e-05	6.39593e-05	6.48455e-05	6.35425e-05	6.34858e-05	6.40857e-05	6.41473e-05	6.46488e-05	6.04563e-05
2450	-1586.952	-1568.587	-18.36482	0.000467482	0.00046375	0.000492541	0.000481954	0.000479255	0.000509214	0.000453171	0.000598788	0.000555448	0.000574321
2460	-1583.75	-1567.204	-16.54587	0.0125529	0.0129755	0.0132827	0.0133699	0.0145547	0.01458	0.0141655	0.00875965	0.00874303	0.00876713
2470	-1577.493	-1565.149	-12.34328	0.00134176	0.170401	0.165554	0.165409	0.167918	0.154284	0.154722	0.1565	0.155811	0.148184
2480	-1561.471	-1564.641	3.170203	0.000601269	0.185428	0.178452	0.181125	0.179976	0.185157	0.183593	0.179155	0.187679	0.170543
2490	-1573.729	-1565.434	-8.295127	0.000768526	0.189434	0.189495	0.196996	0.19918	0.178357	0.208632	0.215515	0.214361	0.152973
2500	-1588.494	-1568.069	-20.42492	0.000647434	0.112362	0.146335	0.149086	0.160213	0.188598	0.196256	0.160044	0.137552	0.141791
2510	-1586.719	-1565.269	-21.45082	0.000702153	0.162187	0.163885	0.162171	0.162609	0.169528	0.102296	0.0882789	0.0836192	0.0796632
2520	-1600.598	-1564.39	-36.20771	0.000730938	0.142202	0.0997798	0.100924	0.108979	0.138212	0.140984	0.155496	0.098081	0.0281063
2530	-1580.743	-1565.918	-14.82537	0.000618817	0.226608	0.166701	0.166927	0.257318	0.257851	0.255841	0.23781	0.171527	0.0102191
2540	-1590.085	-1564.247	-25.83785	0.000539795	0.137921	0.114693	0.130028	0.121842	0.148149	0.159041	0.127415	0.0923106	0.0668323
2550	-1598.234	-1566.474	-31.76026	0.00075534	0.128897	0.111614	0.154749	0.168323	0.149325	0.225546	0.283959	0.132397	0.163516
2560	-1603.907	-1565.06	-38.84718	0.000776702	0.237317	0.251121	0.260503	0.257064	0.265344	0.305131	0.19839	0.191322	0.159537
2570	-1574.163	-1567.812	-6.351413	0.000160863	0.000161494	0.000168479	0.000171788	0.000171631	0.000172257	0.00014537	0.000146455	0.000141942	0.000143181
2580	-1579.718	-1569.222	-10.49614	0.000121581	0.000121162	0.000121052	0.00013892	0.000143674	0.000147041	0.000181492	0.000178129	0.000174619	0.000187571
2590	-1593.603	-1567.211	-26.39249	0.00034106	0.000350758	0.000312426	0.000308159	0.000444715	0.000451871	0.000439491	0.000462122	0.000457215	0.00046564
2600	-1582.476	-1570.54	-11.93681	0.000820114	0.000813354	0.000811891	0.00078889	0.000801344	0.000811902	0.00075418	0.000785518	0.000781407	0.000781812
2610	-1609.171	-1566.25	-42.92151	0.00399981	0.0498674	0.0364493	0.0326469	0.0362819	0.0290159	0.0274741	0.0299059	0.0243818	0.0394608
2620	-1603.452	-1570.757	-32.69558	0.0514598	0.050303	0.0505055	0.0504096	0.0523345	0.0313236	0.0310602	0.0274476	0.0281979	0.0283758
2630	-1563.301	-1567.748	4.447006	0.0977037	0.0828824	0.0835082	0.0828445	0.0788876	0.0779319	0.0778134	0.0782939	0.0860972	0.0928939
2640	-1561.334	-1568.293	6.958459	0.160987	0.166231	0.170938	0.17298	0.178534	0.181886	0.181976	0.143369	0.143218	0.140835
2650	-1553.049	-1570.211	17.16208	0.189119	0.199073	0.195128	0.19549	0.195521	0.213139	0.212183	0.211961	0.210513	0.210866
2660	-1558.701	-1568.198	9.496382	0.198432	0.205551	0.205466	0.275219	0.270977	0.270953	0.267437	0.267616	0.267296	0.23381
2670	-1574.953	-1568.902	-6.051057	0.20796	0.237137	0.242015	0.233564	0.261131	0.223599	0.21859	0.210827	0.235349	0.309198
2680	-1567.442	-1569.375	1.932925	0.23987	0.261042	0.274354	0.262643	0.25875	0.290002	0.256711	0.242997	0.172578	0.180311
2690	-1586.752	-1569.657	-17.09523	0.23987	0.213064	0.252914	0.255973	0.269135	0.34961	0.358339	0.299232	0.399045	0.0462958
2700	-1569.041	-1568.527	-0.5133084	0.158627	0.160545	0.162492	0.163121	0.166919	0.16504	0.165611	0.17826	0.172666	0.170605
2710	-1578.129	-1567.524	-10.60505	0.166904	0.162731	0.224826	0.272875	0.33388	0.358124	0.248965	0.21306	0.173638	0.173198
2720	-1588.899	-1568.3	-20.59941	0.0623186	0.0695174	0.149468	0.201176	0.184944	0.318972	0.324718	0.259305	0.293109	0.168701
2730	-1603.29	-1565.903	-37.38769	0.0569712	0.179738	0.140932	0.285579	0.305138	0.324205	0.378647	0.284122	0.305611	0.00220732
2740	-1615.358	-1565.724	-49.6339	0.0488711	0.217713	0.183868	0.18408	0.198827	0.234878	0.193352	0.0627932	0.0625533	0.00908967
2750	-1568.839	-1569.236	0.3969857	0.0788162	0.0855727	0.0836163	0.0834277	0.083281	0.101232	0.101154	0.100004	0.0979544	0.107882
2760	-1608.458	-1569.039	-39.41922	0.0796275	0.0698107	0.0644455	0.0625418	0.0742021	0.0550486	0.0553519	0.0678006	0.0654123	0.0647255
2770	-1616.319	-1566.426	-49.89343	0.0143177	0.0112687	0.00762512	0.0160968	0.0156052	0.0115509	0.0122334	0.0108629	0.0467649	0.0459977
2780	-1608.868	-1567.811	-41.05697	0.00310678	0.00279545	0.0029168	0.00254556	0.0545633	0.0532727	0.0457314	0.0841234	0.0773407	0.0770381
2790	-1593.287	-1568.074	-25.21284	0.0018642	0.00186344	0.000499116	0.000502902	0.000503661	0.000497999	0.000478924	0.000481865	0.000480741	0.000492925
2800	-1625.237	-1570.516	-54.72161	0.0131857	0.0139136	0.0539023	0.0554397	0.0477677	0.031105	0.0335318	0.000237278	0.000122024	9.48375e-05
2810	-1604.362	-1567.917	-36.4451	0.0560651	0.0566219	0.0561384	0.0880024	0.0843811	0.0851639	0.0856169	0.0860097	0.0761447	0.0747483
2820	-1614.36	-1569.181	-45.17841	0.0807055	0.0613114	0.0614853	0.0598755	0.0634278	0.0504101	0.0436088	0.0425131	0.0505215	0.0517444
2830	-1570.278	-1569.362	-0.9164857	0.115203	0.116258	0.11678	0.11436	0.114305	0.0893318	0.0894983	0.0892689	0.0892557	0.0882813
2840	-1550.28	-1570.451	20.17049	0.0803114	0.0803107	0.0802366	0.080264	0.0803419	0.0800971	0.0793373	0.0787443	0.0787694	0.0794171
2850	-1562.578	-1568.753	6.175337	0.180663	0.180658	0.180206	0.175511	0.177062	0.170865	0.172736	0.172692	0.168917	0.168639
2860	-1585.264	-1567.175	-18.08913	0.0773668	0.088159	0.088034	0.0826044	0.0815558	0.0815124	0.0853742	0.0851444	0.0897524	0.0764029
2870	-1596.212	-1566.968	-29.24403	0.00985293	0.00936822	0.0136505	0.00566226	0.00519241	0.0067045	0.00618436	0.00616536	0.00650927	0.00653188
2880	-1580.651	-1568.093	-12.55767	0.0147331	0.0147757	0.0146511	0.0153871	0.0151842	0.0146398	0.0146138	0.0145555	0.0142087	0.0142012
2890	-1549.689	-1565.958	16.26909	0.0852439	0.0852865	0.0864358	0.0861767	0.0861526	0.0856169	0.0856274	0.0853963	0.085294	0.0896335
2900	-1590.452	-1567.224	-23.22861	0.0378465	0.0368986	0.0383732	0.0191685	0.019158	0.0200321	0.019992	0.0200492	0.0198013	0.0198244
2910	-1583.71	-1570.464	-13.24634	0.0316629	0.033347	0.0338689	0.0324205	0.0393522	0.0384808	0.0386897	0.0393245	0.039708	0.0380008
2920	-1584.497	-1567.713	-16.78453	0.0182995	0.0147912	0.0156719	0.0156522	0.0153895	0.0146492	0.01491	0.0149244	0.0147713	0.0147706
2930	-1555.741	-1566.735	10.99381	0.0881938	0.0862003	0.0876943	0.0852086	0.0846349	0.0830073	0.0832246	0.0834857	0.083277	0.0824142
2940	-1612.975	-1566.149	-46.82621	0.0873903	0.105678	0.104109	0.0974921	0.126267	0.110844	0.000405773	0.000411351	0.000506628	0.000380021
2950	-1618.812	-1571.117	-47.69536	0.0207518	0.0158923	0.0404764	0.0975446	0.159105	0.222984	0.137723	0.132078	0.140556	0.10359
2960	-1622.731	-1568.735	-53.99567	0.00385691	0.146308	0.000851485	0.000914419	0.0012983	0.00127782	0.00227974	0.00237638	0.00114937	0.0185531
2970	-1615.27	-1566.356	-48.91448	0.0224567	0.0229055	0.0237197	0.00541555	0.00543986	0.00765411	0.00755703	0.00886523	0.0150358	0.00876667
2980	-1609.96	-1566.915	-43.04492	0.00016904	0.000192839	0.000220784	0.000209348	0.000210912	0.000202257	0.000187111	0.000314153	0.00015147	0.000136245
2990	-1581.27	-1567.549	-13.72067	0.000751563	0.000752716	0.000743187	0.000885167	0.000877638	0.00087658	0.00088883	0.000828819	0.000808127	0.000789515
3000	-1585.552	-1569.275	-16.27725	4.97423e-05	4.93842e-05	4.92674e-05	4.96897e-05	4.91488e-05	4.88464e-05	5.417e-05	5.41468e-05	5.40649e-05	5.40543e-05
3010	-1583.54	-1569.582	-13.9581	4.74205e-05	4.7278e-05	4.71897e-05	4.67529e-05	4.68801e-05	4.7317e-05	4.73699e-05	4.72507e-05	5.36566e-05	5.35552e-05
3020	-1553.46	-1567.887	14.42638	0.00201955	0.0020195	0.00201556	0.00201329	0.00201688	0.00201697	0.00202364	0.00202377	0.00202527	0.00202942
3030	-1568.784	-1569.528	0.7435465	0.000319012	0.00031916	0.000319194	0.000317418	0.000318017	0.000318102	0.000322455	0.000322758	0.000476931	0.000476062
3040	-1600.183	-1569.306	-30.87695	0.0289144	0.0383568	0.0639858	0.0638841	0.066043	0.0807806	0.0886779	0.0893161	0.0930909	0.0893419
3050	-1569.409	-1570.163	0.7547143	0.231431	0.230849	0.210677	0.214091	0.220443	0.244301	0.243621	0.245573	0.245499	0.257512
3060	-1579.623	-1567.901	-11.7221	0.119892	0.121193	0.100758	0.10399	0.112053	0.10758	0.112647	0.162831	0.148074	0.12612
3070	-1564.728	-1567.558	2.830647	0.139351	0.13878	0.139281	0.139208	0.13949	0.140102	0.139851	0.137501	0.135201	0.13679
3080	-1573.375	-1569.737	-3.63749	0.0502989	0.0497768	0.0496922	0.051828	0.0530638	0.053469	0.0528938	0.0529402	0.0529649	0.0561695
3090	-1558.596	-1568.997	10.40103	0.0193863	0.0194331	0.0195816	0.0195683	0.0195613	0.0195646	0.0195635	0.019611	0.0195375	0.019578
3100	-1612.928	-1565.745	-47.18278	0.0175485	0.00973138	0.00974742	0.0100166	0.00923306	0.0100968	0.00911039	0.00427983	0.00444843	0.00434845
3110	-1609.415	-1565.585	-43.82995	0.0111843	0.0297738	0.0286895	0.0445687	0.0623194	0.0442999	0.00442623	0.00276223	0.00218703	0.00360346
3120	-1592.45	-1570.139	-22.31122	0.000505832	0.00050813	0.00049967	0.000589591	0.000668276	0.00363431	0.00843237	0.00846993	0.00832477	0.0329071
3130	-1587.476	-1569.557	-17.9188	0.000296781	0.00104989	0.00107418	0.00109698	0.00132324	0.00114165	0.00131655	0.00131476	0.00138445	0.00138514
3140	-1570.916	-1569.885	-1.030169	5.76987e-05	5.82279e-05	5.88489e-05	5.88934e-05	5.9127e-05	5.92343e-05	5.92655e-05	5.99149e-05	6.0553e-05	6.08203e-05
3150	-1557.53	-1568.065	10.535	0.00107607	0.00104915	0.00106338	0.00106364	0.00110237	0.00110574	0.00109509	0.00109748	0.00109994	0.00111309
3160	-1585.063	-1570.747	-14.3162	0.00298827	0.00292977	0.00552403	0.00410793	0.00405634	0.00406471	0.00387915	0.00238125	0.00387318	0.00424725
3170	-1596.413	-1568.262	-28.15054	0.0457373	0.0476191	0.106966	0.0861294	0.0836207	0.0833713	0.105173	0.0603576	0.0602848	0.0608862
3180	-1566.909	-1568.794	1.885588	0.06089	0.10974	0.0964281	0.11717	0.398841	0.179902	0.180376	0.00275661	0.00264573	0.0025872
3190	-1596.732	-1567.617	-29.1147	0.0885884	0.208957	0.204968	0.224679	0.297836	0.310202	0.306786	0.107471	0.10853	0.105165
3200	-1579.666	-1567.95	-11.71645	0.090343	0.130308	0.129674	0.117797	0.17505	0.182807	0.190229	0.140824	0.152124	0.131586
3210	-1581.901	-1565.261	-16.64054	0.0750058	0.172673	0.174786	0.172421	0.18907	0.222608	0.189515	0.151658	0.180465	0.15044
3220	-1576.826	-1572.43	-4.396266	0.0649714	0.0832681	0.0821112	0.117574	0.113951	0.134728	0.136831	0.153315	0.218118	0.215745
3230	-1576.88	-1566.438	-10.44222	0.0816167	0.138715	0.162934	0.2025	0.208698	0.313073	0.316124	0.231805	0.235211	0.24928
3240	-1600.497	-1569.003	-31.49412	0.0677454	0.0687142	0.0540422	0.172836	0.188968	0.220472	0.211238	0.11299	0.196502	0.252559
3250	-1604.032	-1569.037	-34.99526	0.0563851	0.055965	0.0480721	0.0478002	0.107865	0.059133	0.0592187	0.0590274	0.0596718	0.0633562
3260	-1617.602	-1567.944	-49.65857	0.0731518	0.20583	0.159896	0.157395	0.155691	0.161625	0.0130803	0.0133261	0.0113978	0.00975223
3270	-1597.066	-1569.857	-27.20867	0.0517512	0.0509827	0.0660923	0.0702653	0.0831396	0.0838874	0.0865281	0.000121026	0.000120905	0.000116564
3280	-1588.837	-1567.823	-21.01416	0.056809	0.0541173	0.0560962	0.0553157	0.0577462	0.0570509	0.0552873	0.0555232	0.0563083	0.117101
3290	-1569.548	-1568.507	-1.041117	0.130833	0.138285	0.148896	0.14935	0.149333	0.147139	0.143581	0.139185	0.138303	0.138485
3300	-1575.807	-1568.862	-6.944794	0.0855141	0.0856487	0.085478	0.0855098	0.0859136	0.0858857	0.0860231	0.0737307	0.0757041	0.0773035
3310	-1571.707	-1565.588	-6.119198	0.00406368	0.0040573	0.00406962	0.00407246	0.00407506	0.00406365	0.00401923	0.00400845	0.00408163	0.00407233
3320	-1580.945	-1568.777	-12.16862	0.0163303	0.0156709	0.0155998	0.0154747	0.0154112	0.0154113	0.0152985	0.0153138	0.0171263	0.0171065
3330	-1571.896	-1565.965	-5.931078	0.0181966	0.0180926	0.0180817	0.018965	0.0188764	0.0191238	0.0193417	0.0195722	0.0196268	0.0196924
3340	-1599.167	-1568.817	-30.3493	0.0144142	0.0162536	0.0167032	0.0167451	0.0167751	0.0179954	0.0181861	0.0172525	0.0179857	0.0132072
3350	-1572.004	-1566.381	-5.622865	0.0069148	0.00691542	0.0068981	0.00689487	0.00692632	0.0069419	0.00694281	0.00689084	0.00684324	0.00681897
3360	-1567.916	-1569.869	1.953646	0.00162706	0.00164126	0.00165704	0.00167195	0.00184776	0.00184445	0.00184448	0.001851	0.00183851	0.0018497
3370	-1586.067	-1568.923	-17.14396	0.00104266	0.001076	0.00106109	0.00106096	0.00104988	0.00104139	0.00102175	0.00102901	0.00110436	0.00107707
3380	-1577.227	-1570.528	-6.699784	0.00437434	0.00386426	0.00386549	0.00386964	0.00381502	0.00381694	0.00373768	0.00393063	0.00394657	0.00392751
3390	-1557.101	-1571.45	14.34834	0.000904719	0.000902224	0.000902242	0.000913344	0.000909153	0.000908208	0.000909343	0.000920514	0.000919485	0.000918903
3400	-1557.443	-1566.306	8.862588	0.0540929	0.0537305	0.053763	0.0537182	0.0536885	0.0537112	0.0535635	0.0536573	0.0535253	0.0535049
3410	-1591.498	-1570.875	-20.62289	0.101647	0.100193	0.102122	0.104051	0.0431264	0.0434396	0.0536175	0.0541792	0.0526414	0.0526855
3420	-1601.392	-1567.396	-33.99661	0.0260897	0.0263547	0.0276561	0.0245941	0.0255114	0.00876762	0.00890962	0.0115266	0.0135875	0.0107738
