Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
8110	-1644.032	-1569.465	-74.56694	0.000264465	0.00025176	0.000397319	1.09561e-11	4.31105e-12	2.23362e-16	1.29599e-16	1.90055e-19	2.82735e-20	1.45275e-20
8120	-1621.814	-1567.615	-54.19917	0.000820616	0.00104241	0.00102462	0.00153697	3.95183e-09	4.79253e-09	5.45697e-09	6.88647e-09	7.20521e-09	5.83043e-09
8130	-1621.813	-1567.578	-54.23452	0.000872746	0.000818364	0.000624013	0.000611743	0.000622553	0.000603305	0.00469133	0.00472246	0.0103526	0.0126725
8140	-1608.862	-1566.778	-42.08398	0.000252253	0.0071081	0.00708817	0.00700181	0.0060555	0.00643353	0.00643936	0.000292254	0.000243998	0.000244402
8150	-1608.023	-1567.939	-40.08403	0.00374264	0.00394836	0.00388563	0.000874435	0.000883645	0.000858302	0.000642325	0.000681931	0.000647655	0.000421356
8160	-1597.355	-1568.825	-28.53025	0.0193133	0.0607169	0.0601455	0.0590379	0.0641401	0.0639731	0.0579095	0.0517174	0.0524938	0.0519071
8170	-1577.035	-1565.276	-11.75877	0.011413	0.189727	0.190913	0.187916	0.196086	0.181795	0.202293	0.205697	0.132202	0.131313
8180	-1578.871	-1569.645	-9.22585	0.0260112	0.0257342	0.225367	0.236662	0.198654	0.198201	0.197043	0.193625	0.246944	0.18075
8190	-1587.446	-1565.216	-22.2303	0.0213204	0.157543	0.166993	0.169686	0.174808	0.163049	0.163092	0.160733	0.20743	0.208278
8200	-1556.916	-1565.294	8.377983	0.0279735	0.189594	0.188324	0.188538	0.188607	0.189117	0.189544	0.18801	0.183507	0.180957
8210	-1548.602	-1567.455	18.85363	0.0406505	0.129848	0.130273	0.128117	0.12817	0.127948	0.12843	0.128439	0.12945	0.124025
8220	-1581.898	-1567.028	-14.86944	0.0287419	0.136372	0.137444	0.14327	0.14327	0.147336	0.154183	0.152695	0.152948	0.145834
8230	-1592.693	-1565.078	-27.61519	0.0227921	0.150319	0.148187	0.148452	0.154941	0.153806	0.156228	0.169199	0.219081	0.241996
8240	-1571.168	-1565.81	-5.357423	0.0338908	0.220076	0.21723	0.16831	0.165236	0.165731	0.171996	0.172029	0.171629	0.186166
8250	-1585.07	-1564.776	-20.29395	0.0388964	0.15706	0.175236	0.171034	0.162047	0.195977	0.0793671	0.0654633	0.130349	0.139386
8260	-1578.946	-1565.147	-13.79923	0.0282847	0.180449	0.181962	0.180382	0.153372	0.15359	0.214625	0.212896	0.226074	0.277178
8270	-1571.122	-1565.666	-5.456125	0.0201448	0.215034	0.215033	0.213001	0.21252	0.215494	0.214852	0.219934	0.206348	0.208784
8280	-1558.528	-1566.162	7.633623	0.00837923	0.196937	0.196832	0.19684	0.200824	0.20076	0.175718	0.164638	0.164848	0.164689
8290	-1566.873	-1564.361	-2.512108	0.00837923	0.162986	0.161896	0.162278	0.162409	0.156114	0.151651	0.121251	0.120814	0.121115
8300	-1558.005	-1565.022	7.016998	0.00591554	0.155389	0.152825	0.147261	0.142825	0.192234	0.193897	0.198468	0.200804	0.165738
8310	-1587.248	-1566.85	-20.3977	0.00843369	0.189171	0.212747	0.221506	0.302249	0.299501	0.299172	0.298158	0.011264	0.0112684
8320	-1549.858	-1564.703	14.84461	0.00864407	0.171681	0.171331	0.192784	0.198147	0.198685	0.195114	0.192788	0.192235	0.183182
8330	-1585.315	-1566.507	-18.80751	0.0143712	0.224708	0.225888	0.222697	0.220876	0.217651	0.203331	0.202987	0.147291	0.145084
8340	-1563.245	-1567.008	3.763012	0.0247275	0.193309	0.202176	0.21518	0.226765	0.223729	0.222298	0.226754	0.225082	0.237001
8350	-1597.221	-1568.169	-29.05204	0.0151743	0.129905	0.111801	0.114801	0.115235	0.122541	0.121663	0.109947	0.167206	0.167163
8360	-1593.465	-1566.874	-26.59124	0.0142316	0.169139	0.166901	0.15103	0.178235	0.158954	0.195084	0.198198	0.252349	0.154084
8370	-1575.617	-1564.836	-10.78075	0.0168166	0.221046	0.142165	0.153983	0.187712	0.187645	0.186109	0.18426	0.193279	0.191469
8380	-1583.322	-1565.364	-17.95818	0.0168166	0.146432	0.161045	0.205312	0.207493	0.194167	0.186824	0.179129	0.176162	0.179143
8390	-1610.617	-1570.986	-39.63143	0.00101322	0.00112456	1.83493e-07	7.60556e-08	7.58391e-08	5.29588e-08	5.32194e-08	5.23828e-08	7.24588e-08	6.35383e-08
8400	-1591.791	-1570.135	-21.6556	0.0160272	0.0159148	1.71978e-05	1.71271e-05	1.68385e-05	1.7778e-05	1.78287e-05	1.35456e-05	1.35456e-05	1.38418e-05
8410	-1567.16	-1569.121	1.961054	0.0573711	0.0569375	0.0572463	0.0561862	0.0561708	0.0539869	0.0516104	0.0512999	0.0507297	0.0510556
8420	-1594.58	-1571.033	-23.54695	0.0875382	0.0946633	0.0947574	0.094119	0.0936136	0.0945117	0.0992412	0.111584	0.111421	0.11829
8430	-1582.028	-1569.943	-12.08488	0.0166182	0.0166879	0.0167545	0.0167557	0.0168877	0.0169443	0.0169404	0.0169248	0.0169081	0.0168484
8440	-1584.284	-1567.788	-16.49592	0.0782819	0.0705085	0.0707652	0.0720474	0.062228	0.0714591	0.0721919	0.0724116	0.0729625	0.0661472
8450	-1548.513	-1571.24	22.72758	0.0083102	0.00852974	0.00840317	0.00840225	0.00842718	0.00842831	0.00842816	0.00829651	0.008372	0.00846586
8460	-1598.021	-1565.824	-32.19721	0.0393665	0.0602146	0.0950409	0.0987316	0.097279	0.100721	0.101051	0.100667	0.100302	0.13374
8470	-1567.859	-1567.31	-0.5489439	0.0499768	0.0495575	0.0520334	0.0492369	0.060703	0.0609651	0.06315	0.0637118	0.0654108	0.0617979
8480	-1576.652	-1568.219	-8.432692	0.00882008	0.00881631	0.00883529	0.0088282	0.00887996	0.00888064	0.00942138	0.00922528	0.00937268	0.00937133
8490	-1605.693	-1567.068	-38.62506	0.00880453	0.00791779	0.00729351	0.00728616	0.00852548	2.84116e-09	2.70521e-09	2.70588e-09	2.78819e-09	2.98145e-09
8500	-1585.219	-1566.739	-18.48007	0.0208793	0.056687	0.0532661	0.0530342	0.0531516	0.0571125	0.0555678	0.0680287	0.0679915	0.0689316
8510	-1574.354	-1568.285	-6.06966	0.0178808	0.0203095	0.0204531	0.0202744	0.0199053	0.0199884	0.0204312	0.0203717	0.0203279	0.0202214
8520	-1561.588	-1567.087	5.498535	0.0647891	0.0647903	0.0657531	0.0657451	0.0657995	0.0658482	0.0657128	0.0663652	0.0665058	0.0672292
8530	-1572.79	-1570.819	-1.971008	0.108638	0.113032	0.112585	0.171493	0.158837	0.154454	0.133215	0.133068	0.133776	0.135539
8540	-1555.414	-1566.402	10.98756	0.087712	0.241302	0.224939	0.227295	0.227839	0.220799	0.221151	0.222719	0.229447	0.23899
8550	-1588.381	-1567.521	-20.86029	0.115768	0.140636	0.135357	0.133844	0.133846	0.130143	0.00351827	0.00349558	0.00338179	0.00338109
8560	-1589.913	-1569.249	-20.66414	0.0466823	0.0819616	0.0870024	0.0986199	0.0946236	0.09368	0.0300904	0.0636241	0.067243	0.0675607
8570	-1587.495	-1566.985	-20.51029	0.0452407	0.105497	0.123003	0.127164	0.122541	0.188563	0.185847	0.168	0.167395	0.170524
8580	-1614.543	-1567.633	-46.90937	0.00158438	0.0010484	0.00125154	0.00132946	0.00175323	0.0162303	0.0155746	0.0331589	0.0243742	0.0250168
8590	-1607.869	-1566.655	-41.21435	0.00818892	0.00481206	0.00547919	0.00599385	0.00621656	0.00782204	0.00654682	0.0644084	0.104808	0.037685
8600	-1577.826	-1567.021	-10.80563	0.00142191	0.00139746	0.00132278	0.00130588	0.00130862	0.0015246	0.00157758	0.00158756	0.00155305	0.00111951
8610	-1564.712	-1567.399	2.687687	0.00230747	0.00231112	0.0023205	0.00236413	0.00225729	0.00225711	0.00229817	0.00230539	0.00231349	0.00231356
8620	-1601.891	-1566.546	-35.34475	0.000428076	0.000468563	0.000475947	0.000536666	0.000527336	0.000526479	0.000532088	0.000536324	0.000510052	3.55539e-05
8630	-1597.267	-1566.988	-30.27875	0.00491438	0.00477184	0.00487701	1.83902e-05	1.82514e-05	1.84334e-05	1.84054e-05	1.89682e-05	1.94047e-05	1.94544e-05
8640	-1605.969	-1568.552	-37.41706	0.00237481	0.00255768	0.00304503	0.00104719	0.00100023	0.00306462	0.00327977	0.000238149	0.000254008	0.000240952
8650	-1623.795	-1567.245	-56.55072	0.000606882	0.0130529	0.0144285	0.0226842	0.0360028	0.0422233	0.0414908	0.0376432	0.00701803	0.0134746
8660	-1600.381	-1567.569	-32.81271	6.38045e-05	5.98925e-05	5.93626e-05	3.75042e-05	3.19647e-05	3.35221e-05	6.84627e-05	7.15121e-05	7.00025e-05	6.88535e-05
8670	-1620.124	-1569.475	-50.64856	0.000732378	0.000732207	0.00029117	3.61584e-05	4.26381e-05	4.45279e-05	2.02899e-07	6.98214e-09	6.66414e-09	6.88275e-09
8680	-1619.969	-1572.511	-47.45754	0.0405613	0.0541082	0.0561574	0.0494427	0.0499486	0.0517027	0.0439455	0.0432556	0.0755795	0.168714
8690	-1571.448	-1567.276	-4.17151	0.0382221	0.0357558	0.038972	0.0393283	0.0392796	0.0401939	0.0446329	0.0449455	0.0482051	0.0467012
8700	-1594.216	-1566.54	-27.67636	0.111574	0.187465	0.19173	0.191523	0.203835	0.209893	0.177466	0.0360617	0.0362174	0.0365125
8710	-1577.936	-1569.943	-7.993366	0.0322443	0.0344042	0.0364343	0.0318169	0.0305773	0.0327759	0.0353234	0.0356058	0.0357554	0.0409796
8720	-1576.378	-1571.796	-4.582299	0.00456053	0.00426903	0.00429554	0.00380488	0.00372084	0.00368896	0.00365099	0.00370337	0.00370617	0.0036985
8730	-1549.914	-1569	19.08548	0.1774	0.177196	0.177187	0.220445	0.214742	0.177596	0.169594	0.169597	0.170896	0.132629
8740	-1565.678	-1572.104	6.426373	0.1774	0.198109	0.202577	0.205675	0.218232	0.215565	0.211355	0.208603	0.207592	0.208938
8750	-1568.814	-1568.705	-0.1084593	0.100313	0.186021	0.186042	0.186939	0.181667	0.180037	0.146697	0.115747	0.115457	0.115636
8760	-1584.532	-1571.012	-13.52077	0.0968247	0.0961938	0.100516	0.183039	0.152332	0.152459	0.169267	0.168518	0.167658	0.171893
8770	-1572.626	-1566.582	-6.043833	0.0908585	0.190699	0.183391	0.180724	0.180945	0.179251	0.17047	0.135619	0.126623	0.15332
8780	-1580.392	-1564.959	-15.43268	0.0528172	0.16148	0.162063	0.199544	0.198464	0.246736	0.148114	0.199473	0.197198	0.198552
8790	-1576.291	-1569.302	-6.989109	0.0533221	0.0589578	0.0639347	0.128433	0.12496	0.171184	0.185749	0.18704	0.189065	0.637928
8800	-1588.72	-1572.524	-16.19604	0.0760791	0.0826122	0.0911716	0.0960036	0.105332	0.0721433	0.0741455	0.0682062	0.0461836	0.0520548
8810	-1573.103	-1567.472	-5.6313	0.166065	0.191702	0.197086	0.197775	0.202487	0.219929	0.226534	0.235914	0.243128	0.241907
8820	-1582.44	-1567.682	-14.75823	0.0688319	0.0685425	0.105238	0.106596	0.0780873	0.0821449	0.0820915	0.0859883	0.085934	0.0790874
8830	-1552.44	-1568.511	16.07112	0.121608	0.145313	0.144638	0.145308	0.145244	0.144971	0.147232	0.146925	0.149356	0.151024
8840	-1577.112	-1568.208	-8.904075	0.181214	0.18143	0.183345	0.182208	0.184718	0.213084	0.213259	0.210303	0.216061	0.217137
8850	-1556.889	-1572.799	15.90983	0.207393	0.209356	0.209724	0.20991	0.209113	0.218893	0.219252	0.220306	0.223775	0.222797
8860	-1550.514	-1566.93	16.41514	0.123681	0.121394	0.113694	0.172383	0.174757	0.190899	0.189982	0.190307	0.190528	0.186109
8870	-1607.174	-1568.878	-38.29562	0.1584	0.163203	0.187555	0.196837	0.205465	0.197724	0.201034	0.243328	0.231345	0.208178
8880	-1599.527	-1567.824	-31.70262	0.0452329	0.0807962	0.0813175	0.0997409	0.122151	0.0839769	0.0727783	0.0725868	0.146266	0.175784
8890	-1605.813	-1567.507	-38.30635	0.0861291	0.145679	0.234706	0.233202	0.30454	0.607786	0.0862957	0.0704564	0.131112	0.0443993
8900	-1591.733	-1566.833	-24.8997	0.0705679	0.15115	0.1773	0.127995	0.156159	0.254999	0.313958	0.245195	0.000101198	3.33386e-05
8910	-1594.421	-1568.589	-25.832	0.150389	0.177323	0.175897	0.177882	0.29946	0.305005	0.456546	0.176774	0.105813	0.102186
8920	-1546.942	-1570.085	23.1436	0.0930902	0.0879905	0.0878822	0.19735	0.197542	0.194265	0.200199	0.200251	0.200264	0.192075
8930	-1553.9	-1566.783	12.88303	0.0709926	0.200004	0.193979	0.195237	0.20112	0.204236	0.202878	0.171056	0.170893	0.169029
8940	-1590.985	-1570.748	-20.23672	0.112738	0.103823	0.133066	0.119036	0.119765	0.160699	0.16884	0.18045	0.186879	0.195802
8950	-1573.64	-1567.428	-6.212255	0.0720147	0.116004	0.138794	0.179074	0.179081	0.180959	0.175002	0.08406	0.0873624	0.0905045
8960	-1566.386	-1569.811	3.424154	0.084116	0.0868462	0.0868855	0.182922	0.20232	0.200792	0.200421	0.195317	0.195309	0.199186
8970	-1578.227	-1567.764	-10.46281	0.0993793	0.105368	0.162647	0.167341	0.169085	0.17938	0.172997	0.143638	0.129063	0.110505
8980	-1572.978	-1567.002	-5.975558	0.0894685	0.130145	0.128332	0.296774	0.258166	0.249124	0.159108	0.165665	0.162406	0.465928
8990	-1605.218	-1568.314	-36.9032	0.0345429	0.0622058	0.0965961	0.0917492	0.186002	0.223555	0.224756	0.213733	0.325657	0.305777
9000	-1595.167	-1566.815	-28.35143	0.0318635	0.173728	0.16674	0.165685	0.142099	0.143252	0.13398	0.136355	0.204913	0.182903
9010	-1591.359	-1566.012	-25.34788	0.0284835	0.212809	0.214564	0.21505	0.215218	0.213485	0.196445	0.168121	0.157214	0.299397
9020	-1562.962	-1567.463	4.500188	0.0917396	0.207258	0.207328	0.185431	0.185827	0.216706	0.276713	0.178258	0.213084	0.238139
9030	-1563.192	-1566.708	3.516003	0.0743242	0.139872	0.223235	0.233222	0.235851	0.23587	0.23643	0.279177	0.267403	0.316638
9040	-1580.166	-1567.532	-12.63406	0.168415	0.225682	0.25959	0.267448	0.277774	0.275865	0.250102	0.266138	0.26624	0.313405
9050	-1553.169	-1568.204	15.03463	0.133683	0.133562	0.26477	0.263986	0.269419	0.294825	0.295468	0.300062	0.316419	0.322339
9060	-1573.067	-1566.885	-6.182541	0.0617112	0.16529	0.162727	0.162913	0.160206	0.159116	0.133611	0.136618	0.132604	0.141691
9070	-1576.008	-1569.027	-6.981197	0.106379	0.106491	0.138939	0.155073	0.159642	0.159228	0.16255	0.31058	0.322782	0.334591
9080	-1559.494	-1565.986	6.491732	0.0987717	0.157061	0.157232	0.157051	0.16557	0.161803	0.161897	0.147524	0.147125	0.143209
9090	-1565.856	-1572.696	6.839435	0.150386	0.149817	0.149419	0.151573	0.144812	0.144032	0.143962	0.133335	0.13549	0.135873
9100	-1595.173	-1571.38	-23.7936	0.167206	0.184124	0.185325	0.104615	0.0985108	0.113992	0.117176	0.114743	0.111667	0.111352
9110	-1569.132	-1566.051	-3.081229	0.0528567	0.0539582	0.0545401	0.056421	0.0563543	0.0572504	0.059118	0.059313	0.065688	0.0695675
9120	-1603.697	-1566.653	-37.04462	0.0638794	0.0524555	0.0535638	0.0554077	0.0368538	0.0388044	0.0360608	0.0348449	0.0275662	0.0308812
9130	-1590.622	-1568.949	-21.67237	0.0289366	0.0332568	0.0332847	0.0201053	0.0195757	0.0191656	0.0187402	0.0186961	0.0178178	0.016614
9140	-1566.822	-1568.736	1.914713	0.103404	0.101326	0.10114	0.139107	0.129157	0.143682	0.14385	0.138621	0.13483	0.128506
9150	-1617.995	-1570.602	-47.39235	0.0751121	0.0637778	0.111145	0.164105	0.138577	0.173513	0.119761	0.172608	0.168341	0.15153
9160	-1575.2	-1569.096	-6.104419	0.0812006	0.0750709	0.074691	0.074642	0.0767502	0.0676615	0.0678658	0.0678028	0.065143	0.0658018
9170	-1631.157	-1567.324	-63.83288	0.0304979	7.51215e-10	9.95958e-10	1.02322e-09	2.78977e-10	2.42705e-10	1.49945e-10	2.32587e-10	3.78051e-09	3.98701e-09
9180	-1611.688	-1571.152	-40.53553	0.00142024	0.0013958	0.00140027	0.00129093	0.00149385	0.00152788	0.000715343	0.00055989	0.000497005	0.000689055
9190	-1586.855	-1566.176	-20.67906	0.00270056	0.00256069	0.0024701	0.00231362	0.00232137	0.00250897	0.0025053	0.00255502	0.0024879	0.0023677
9200	-1597.553	-1566.755	-30.79797	0.000118013	0.000120707	0.000105595	0.000169059	0.000159939	0.000162081	0.000157863	0.000158259	8.85988e-06	6.98866e-06
9210	-1609.894	-1567.29	-42.60417	0.000140963	0.000162016	0.000174735	0.000159903	0.000162669	0.000161519	0.000170961	6.24271e-05	5.52471e-05	0.011015
9220	-1559.999	-1569.798	9.799528	0.000263302	0.000262933	0.000249978	0.000275746	0.00027554	0.000275782	0.000281274	0.000298134	0.000301618	0.000300395
9230	-1593.496	-1571.177	-22.31838	5.35607e-05	6.36268e-05	5.64078e-05	4.86164e-05	4.56552e-05	4.83393e-05	4.95844e-05	6.40069e-05	6.40147e-05	6.48087e-05
9240	-1566.717	-1564.917	-1.800502	6.85968e-05	0.161789	0.161781	0.180049	0.187	0.187902	0.188906	0.181904	0.167607	0.167492
9250	-1563.068	-1565.461	2.393428	8.72043e-05	0.195485	0.196574	0.196567	0.196957	0.182355	0.166768	0.169827	0.169403	0.17402
9260	-1560.328	-1565.101	4.772919	0.00016421	0.187733	0.185859	0.185848	0.178172	0.180646	0.172929	0.173738	0.174203	0.180219
9270	-1546.141	-1565.857	19.71594	0.000151465	0.15765	0.157732	0.150891	0.150876	0.1484	0.147973	0.1467	0.146637	0.15015
9280	-1562.476	-1565.13	2.653325	0.000249082	0.160468	0.161967	0.162119	0.157842	0.15076	0.149697	0.149935	0.150306	0.159394
9290	-1567.601	-1565.553	-2.048376	0.000364413	0.140035	0.146304	0.146055	0.140965	0.131051	0.158698	0.158754	0.163778	0.159784
9300	-1577.89	-1567.037	-10.85343	0.000399743	0.118348	0.130384	0.12929	0.126065	0.123364	0.109453	0.110916	0.12338	0.123196
9310	-1576.828	-1564.782	-12.0455	0.000821338	0.163584	0.149548	0.182509	0.193671	0.186871	0.182891	0.173886	0.176537	0.16165
9320	-1584.991	-1564.636	-20.35484	0.00416877	0.181782	0.183277	0.18149	0.242828	0.243538	0.138638	0.142759	0.159392	0.107271
9330	-1562.497	-1566.521	4.023794	0.00448824	0.195944	0.195582	0.19673	0.210657	0.216011	0.229309	0.199193	0.206266	0.167549
9340	-1567.095	-1565.457	-1.638305	0.00736803	0.203424	0.194222	0.19865	0.195998	0.183381	0.174337	0.174278	0.135354	0.137052
9350	-1580.171	-1564.701	-15.46988	0.0146973	0.136367	0.137126	0.151896	0.1498	0.145934	0.15275	0.147827	0.157497	0.172948
9360	-1588.35	-1566.966	-21.38337	0.00746105	0.00753144	0.0982915	0.0971679	0.112014	0.11203	0.105268	0.105427	0.106033	0.112825
9370	-1565.83	-1566.108	0.2774424	0.0109034	0.0991076	0.104538	0.142615	0.148986	0.148795	0.14498	0.15513	0.146298	0.150244
9380	-1568.872	-1565.115	-3.757629	0.0225809	0.19168	0.165395	0.179382	0.187295	0.174475	0.177629	0.16794	0.166194	0.177013
9390	-1563.782	-1565.252	1.46999	0.0247354	0.181502	0.185908	0.189364	0.189099	0.18791	0.18837	0.184449	0.179332	0.179485
9400	-1572.824	-1564.986	-7.837212	0.0155938	0.216788	0.196537	0.211402	0.205294	0.194813	0.198057	0.200086	0.19461	0.195911
9410	-1570.959	-1568.308	-2.650466	0.00841179	0.0407646	0.174793	0.193912	0.201652	0.206857	0.206716	0.211812	0.206527	0.19928
9420	-1576.703	-1566.278	-10.42542	0.0229782	0.129085	0.127516	0.127914	0.144413	0.146197	0.183013	0.176904	0.213119	0.211084
9430	-1569.549	-1565.019	-4.530184	0.012955	0.17379	0.177107	0.181056	0.20859	0.206926	0.199402	0.192847	0.192419	0.190928
9440	-1583.084	-1567.02	-16.06468	0.0107984	0.123316	0.135192	0.137392	0.137239	0.15646	0.0512669	0.0505048	0.0573968	0.0524849
9450	-1585.025	-1567.528	-17.49685	0.0187616	0.112205	0.111886	0.111388	0.110659	0.0961715	0.0981398	0.0949097	0.0932012	0.0951799
9460	-1585.387	-1566.986	-18.40106	0.103049	0.164541	0.209818	0.21234	0.207947	0.186377	0.218718	0.221587	0.232344	0.229534
9470	-1566.339	-1564.769	-1.569722	0.0421007	0.179285	0.20011	0.225569	0.217415	0.21859	0.198749	0.138825	0.105166	0.0607403
9480	-1572.947	-1567.394	-5.5528	0.0685182	0.0683095	0.218134	0.217131	0.220135	0.208988	0.217841	0.210245	0.211037	0.243473
9490	-1588.539	-1567.605	-20.93445	0.0856815	0.106277	0.131623	0.277131	0.34363	0.229337	0.217438	0.216363	0.218445	0.317005
9500	-1569.534	-1565.59	-3.944502	0.0276523	0.119538	0.147609	0.166725	0.169344	0.169138	0.180488	0.168232	0.198022	0.176483
9510	-1583.767	-1566.539	-17.22832	0.1062	0.201253	0.265392	0.174272	0.20257	0.179264	0.175623	0.176836	0.191751	0.197292
9520	-1586.37	-1565.221	-21.14912	0.100746	0.191612	0.194157	0.132247	0.133597	0.142614	0.104353	0.103923	0.103328	0.0946572
9530	-1597.841	-1566.942	-30.89859	0.0234362	0.0936417	0.0794414	0.0899878	0.0962209	0.0941567	0.0831804	0.147758	0.156797	0.128913
9540	-1607.894	-1564.562	-43.33214	0.0266491	0.18409	0.181662	0.176927	0.170294	0.194397	0.342943	0.0410139	0.0417706	0.0427477
9550	-1564.876	-1564.808	-0.06854815	0.0289949	0.158758	0.172172	0.197135	0.190278	0.195798	0.185399	0.16453	0.181325	0.18218
9560	-1566.63	-1566.556	-0.07335353	0.0319716	0.108447	0.113964	0.114206	0.12072	0.122832	0.132458	0.13308	0.135846	0.141062
9570	-1561.128	-1566.797	5.668424	0.0488377	0.233936	0.235788	0.239078	0.239723	0.241375	0.241634	0.237882	0.237633	0.255722
9580	-1569.705	-1568.216	-1.489077	0.0270719	0.0270763	0.171298	0.165135	0.159104	0.16724	0.164634	0.16434	0.168189	0.171203
9590	-1565.599	-1567.995	2.395384	0.0233696	0.0225652	0.147099	0.145989	0.145037	0.141243	0.144083	0.151143	0.151295	0.157397
9600	-1571.337	-1564.979	-6.358004	0.00505312	0.196274	0.192802	0.191742	0.192016	0.18928	0.192501	0.193175	0.193497	0.165975
9610	-1569.289	-1565.181	-4.108009	0.0120384	0.149559	0.150907	0.148945	0.150786	0.149393	0.140326	0.140511	0.138702	0.138665
9620	-1574.683	-1567.1	-7.582876	0.0114027	0.135315	0.134746	0.137404	0.136707	0.135852	0.132636	0.122918	0.10297	0.103148
9630	-1606.36	-1569.013	-37.34653	0.0116927	0.160146	0.159484	0.15762	0.210503	0.217329	0.247328	0.275511	0.249684	0.226669
9640	-1580.429	-1565.297	-15.13216	0.0139821	0.135966	0.134332	0.1317	0.161733	0.158218	0.147437	0.0970639	0.078962	0.0714014
9650	-1595.303	-1568.744	-26.55826	0.0257079	0.143133	0.144051	0.221382	0.212467	0.208955	0.223642	0.284301	0.300109	0.307108
9660	-1606	-1564.738	-41.26158	0.0195587	0.193827	0.138694	0.115412	0.143646	0.149175	0.135266	0.136456	0.13755	0.157375
9670	-1594.076	-1565.382	-28.69398	0.0856114	0.170819	0.167596	0.169891	0.173587	0.194905	0.191885	0.19895	0.221029	0.22125
9680	-1545.572	-1567.091	21.51861	0.115664	0.112141	0.215991	0.211419	0.190419	0.228064	0.265977	0.111995	0.11153	0.111889
9690	-1514.392	-1567.838	53.4459	0.189931	0.214376	0.282058	0.287412	0.270006	0.27736	0.276806	0.269784	0.268531	0.272528
9700	-1518.09	-1572.824	54.73398	0.251536	0.258975	0.258045	0.258569	0.24174	0.242403	0.24506	0.24108	0.232804	0.248798
9710	-1475.207	-1572.541	97.3333	0.175333	0.178066	0.17857	0.178605	0.178821	0.177997	0.180245	0.180989	0.181119	0.180898
