Iteration	Posterior	Likelihood	Prior	delta_log_extinction[1]	delta_log_extinction[2]	delta_log_extinction[3]	delta_log_extinction[4]	delta_log_extinction[5]	delta_log_extinction[6]	delta_log_extinction[7]	delta_log_extinction[8]	delta_log_extinction[9]	delta_log_speciation[1]	delta_log_speciation[2]	delta_log_speciation[3]	delta_log_speciation[4]	delta_log_speciation[5]	delta_log_speciation[6]	delta_log_speciation[7]	delta_log_speciation[8]	delta_log_speciation[9]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction_global_scale	log_extinction_at_present	log_speciation_at_present	sigma_extinction[1]	sigma_extinction[2]	sigma_extinction[3]	sigma_extinction[4]	sigma_extinction[5]	sigma_extinction[6]	sigma_extinction[7]	sigma_extinction[8]	sigma_extinction[9]	sigma_speciation[1]	sigma_speciation[2]	sigma_speciation[3]	sigma_speciation[4]	sigma_speciation[5]	sigma_speciation[6]	sigma_speciation[7]	sigma_speciation[8]	sigma_speciation[9]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation_global_scale
9030	-1563.192	-1566.708	3.516003	0.632288	0.467498	0.043766	0.0112124	8.13305e-05	0.00236898	0.166194	-0.043088	0.169002	0.00182845	0.00214284	-0.000278108	0.00315038	0.00139279	0.00199999	-0.000422549	0.0370612	-0.000873752	0.0743242	0.139872	0.223235	0.233222	0.235851	0.23587	0.23643	0.279177	0.267403	0.316638	1.64234	-2.599319	-1.355252	17.0193	14.9881	1.1063	0.135683	0.00259801	0.158902	2.07911	0.645498	2.74272	0.864248	12.953	1.27469	4.34784	1.7094	1.42987	0.216457	31.7596	0.303689	0.257882	0.258354	0.258908	0.258836	0.259653	0.260015	0.260536	0.260426	0.270258	0.270022	0.04306927
9040	-1580.166	-1567.532	-12.63406	0.292697	0.139978	0.0298207	0.0378823	-0.00689609	-0.0980443	0.062147	0.000383532	0.163098	-0.0222745	-0.000160237	0.112414	-0.048162	-0.0695942	-0.0144212	-0.0221754	-0.0269316	0.00907052	0.168415	0.225682	0.25959	0.267448	0.277774	0.275865	0.250102	0.266138	0.26624	0.313405	1.715339	-1.781326	-1.176216	2.37822	0.933288	0.879087	2.00808	0.429508	2.48864	0.670597	0.149268	4.51813	1.38176	0.307515	3.11066	4.74214	1.72453	0.240457	0.399505	1.57834	2.62228	0.308444	0.301649	0.301601	0.337484	0.321616	0.299994	0.295699	0.289214	0.281529	0.284094	0.6957657
9050	-1553.169	-1568.204	15.03463	-0.000904247	0.684298	-0.00296509	0.0203729	0.0901121	0.00217973	0.0154272	0.0530773	0.0185376	0.00855037	0.000125401	0.12764	0.000110243	0.00159911	-0.000238341	0.0239522	-0.00911281	-0.00585772	0.133683	0.133562	0.26477	0.263986	0.269419	0.294825	0.295468	0.300062	0.316419	0.322339	1.110308	-2.012288	-1.381846	0.0269476	17.8141	0.169126	1.21677	1.15625	0.587785	1.01915	1.48174	0.349432	1.4587	0.0205564	22.3936	0.163947	0.988208	0.141363	7.64914	2.02834	0.980378	0.251115	0.253271	0.253303	0.287788	0.28782	0.288281	0.288212	0.295199	0.292521	0.290812	0.1659133
9060	-1573.067	-1566.885	-6.182541	0.985237	-0.0156314	0.00114364	-0.0167546	-0.00682722	-0.174699	0.0222543	-0.0298203	0.066283	0.0216514	-0.114964	0.000410099	-0.013779	-0.0404222	-0.00372897	-0.0544308	0.00099435	0.00148914	0.0617112	0.16529	0.162727	0.162913	0.160206	0.159116	0.133611	0.136618	0.132604	0.141691	1.26291	-2.78529	-1.536738	27.3875	0.166193	0.47779	0.292063	0.108415	7.40911	2.0993	0.329203	0.628863	0.582937	14.0317	0.509343	1.61995	5.1651	0.545224	1.39037	0.113941	0.70892	0.215082	0.219789	0.19592	0.196	0.193318	0.185659	0.184968	0.175169	0.175344	0.175605	0.4746728
9070	-1576.008	-1569.027	-6.981197	0.00105211	0.265969	0.109865	0.0290364	-0.00259562	0.0206462	0.647457	0.0385355	0.0359311	-0.0916889	-0.0359339	-0.0071852	-0.0190291	-0.260814	-0.0553268	0.709822	0.106018	0.0273532	0.106379	0.106491	0.138939	0.155073	0.159642	0.159228	0.16255	0.31058	0.322782	0.334591	2.836366	-2.240743	-1.490325	0.0164692	1.38245	1.32897	0.464408	0.022586	0.117129	6.17058	0.376018	0.185661	2.39628	0.65029	0.139835	0.218678	2.01796	0.51659	4.59451	1.94189	0.257208	0.2253	0.205561	0.198305	0.196886	0.193174	0.148826	0.140816	0.286367	0.318395	0.327224	2.266671
9080	-1559.494	-1565.986	6.491732	0.46382	0.00109438	-0.00115765	0.0528256	-0.0230141	0.000583148	-0.0929715	-0.00270777	-0.0269817	-0.0220012	-0.0259532	0.0287505	-0.161761	-0.0299667	-0.000435673	0.00673947	-0.0874273	0.0922	0.0987717	0.157061	0.157232	0.157051	0.16557	0.161803	0.161897	0.147524	0.147125	0.143209	1.349408	-2.314944	-1.367521	4.46726	0.141621	0.0262699	3.84504	0.976084	0.0278677	2.0504	0.221223	1.88171	0.153653	1.26864	0.406415	1.72315	0.432283	0.0790167	0.289484	0.73691	0.869253	0.254738	0.249194	0.24281	0.249892	0.21257	0.206294	0.206204	0.207599	0.19022	0.208592	1.548466
9090	-1565.856	-1572.696	6.839435	-0.0037906	-0.00266409	0.0143131	-0.0456314	-0.00539536	-0.000491878	-0.076682	0.0160335	0.00282287	0.0267414	0.0203329	-0.0102589	-0.192891	0.0989753	-0.171344	0.00145442	0.0746111	-0.0397185	0.150386	0.149817	0.149419	0.151573	0.144812	0.144032	0.143962	0.133335	0.13549	0.135873	0.185091	-1.894549	-1.302802	1.62858	0.56911	2.50269	3.32291	0.802804	0.100329	5.45023	4.4849	0.775551	0.567538	0.220696	0.100793	2.07067	1.76608	1.6501	0.0258381	0.605864	2.51817	0.271769	0.279135	0.284868	0.281961	0.232497	0.256686	0.216266	0.216581	0.233358	0.224271	1.741922
9100	-1595.173	-1571.38	-23.7936	0.0963804	0.00650257	-0.571829	-0.0601163	0.145964	0.0275463	-0.0209813	-0.0271768	-0.00282374	-0.211313	-0.0240735	0.008023	-0.054803	-0.499035	-0.0106589	-0.0175885	0.420088	0.0345329	0.167206	0.184124	0.185325	0.104615	0.0985108	0.113992	0.117176	0.114743	0.111667	0.111352	6.309639	-1.788527	-1.277257	1.4794	0.0392131	2.47129	0.558369	1.81462	0.221113	0.853526	0.467084	0.142359	2.4958	0.52177	0.139633	4.61919	5.83759	0.47562	0.304754	43.229	0.937781	0.278801	0.225695	0.220327	0.222102	0.210257	0.127651	0.126297	0.124095	0.188885	0.195522	1.333406
9110	-1569.132	-1566.051	-3.081229	0.0206261	0.0107262	0.0339041	-0.00118176	0.0157765	0.0321	0.00329248	0.102089	0.0573811	-0.19644	-0.25259	0.0240638	-0.569566	-0.01344	-0.0543773	-0.00335902	0.226785	0.0810146	0.0528567	0.0539582	0.0545401	0.056421	0.0563543	0.0572504	0.059118	0.059313	0.065688	0.0695675	0.3794503	-2.940171	-1.520945	1.69817	0.395572	2.19307	0.236767	0.815794	0.872268	0.436114	5.81922	2.66595	1.04499	0.847554	0.233602	1.74276	0.254798	0.688612	0.0204204	0.810341	0.177961	0.218505	0.179535	0.13946	0.142857	0.0808244	0.0797453	0.0755248	0.0752715	0.0944327	0.102402	6.105555
9120	-1603.697	-1566.653	-37.04462	-0.197031	0.0209088	0.0338449	-0.407761	0.0515754	-0.0733265	-0.0343012	-0.234315	0.113555	-0.0748746	-0.598644	0.0257087	0.0530103	-0.970855	-0.0362323	0.080666	0.109915	-0.014709	0.0638794	0.0524555	0.0535638	0.0554077	0.0368538	0.0388044	0.0360608	0.0348449	0.0275662	0.0308812	3.390325	-2.750759	-1.491207	0.840851	1.36238	1.65594	3.79697	5.90878	0.473426	0.743778	3.1224	1.37154	0.672822	8.22104	1.34762	0.576384	8.519	1.09445	2.03822	0.721867	0.292665	0.225101	0.208862	0.114781	0.11777	0.124182	0.0470351	0.0453614	0.0491721	0.0548851	0.0540837	1.594474
9130	-1590.622	-1568.949	-21.67237	0.139151	0.000839659	-0.504114	-0.0266969	-0.0211705	-0.0224468	-0.00235764	-0.0481158	-0.0699488	-0.149578	-0.408759	0.0160882	-0.796091	-0.000649099	-1.46652	0.0132471	0.123106	0.0151127	0.0289366	0.0332568	0.0332847	0.0201053	0.0195757	0.0191656	0.0187402	0.0186961	0.0178178	0.016614	1.432629	-3.542647	-1.446186	1.14006	0.163837	6.78844	1.03011	0.744991	0.711445	0.141555	1.51022	1.12408	1.56059	3.50772	0.22014	8.32693	0.0508089	18.0487	1.01605	6.21549	0.483255	0.235467	0.202753	0.134724	0.136909	0.0617583	0.0617182	0.0142401	0.01443	0.0163203	0.0165689	1.434029
9140	-1566.822	-1568.736	1.914713	-0.0203025	-0.00183931	0.318742	-0.0742175	0.106575	0.0011684	-0.0370271	-0.0277292	-0.0480416	-0.0323509	-0.0450521	0.0211006	-0.210864	0.00900521	0.00289672	-0.00381327	0.00172885	0.00436407	0.103404	0.101326	0.10114	0.139107	0.129157	0.143682	0.14385	0.138621	0.13483	0.128506	0.963568	-2.269109	-1.391985	1.02034	0.242751	8.228	1.21794	2.20026	0.760824	1.38561	0.980194	0.802174	1.80502	1.50428	0.742303	7.41994	1.9209	0.444698	0.57815	0.531155	0.141957	0.248581	0.240668	0.230066	0.234972	0.1903	0.192022	0.192579	0.191846	0.192178	0.193018	0.5250996
9150	-1617.995	-1570.602	-47.39235	-0.163578	0.555431	0.389671	-0.169078	0.224826	-0.370757	0.365524	-0.0250309	-0.105204	0.00476038	-0.241005	0.0489759	0.00923137	0.027409	-0.0794857	-0.0866869	0.00900155	-0.150517	0.0751121	0.0637778	0.111145	0.164105	0.138577	0.173513	0.119761	0.172608	0.168341	0.15153	3.534081	-2.588773	-1.358739	0.913525	3.38475	3.08534	8.09839	2.44913	4.21789	1.91059	0.183434	3.24179	3.4322	4.75426	0.830103	0.699427	5.65181	7.53561	3.02386	0.220558	5.13739	0.256985	0.258211	0.202912	0.213097	0.215073	0.22105	0.20416	0.187207	0.1889	0.162504	0.6174103
9160	-1575.2	-1569.096	-6.104419	-0.0784903	-0.00507269	-0.000655653	0.0278521	-0.126038	0.00301425	-0.000929031	-0.040018	0.0100619	-0.325825	0.000833186	-0.0268714	0.011612	-0.326385	-0.00459466	0.000503695	0.177189	0.0455016	0.0812006	0.0750709	0.074691	0.074642	0.0767502	0.0676615	0.0678658	0.0678028	0.065143	0.0658018	0.5663717	-2.510833	-1.379776	1.39576	9.55104	1.27192	1.85895	4.05328	0.772469	0.159559	1.43632	0.92046	3.06332	1.01218	0.139907	0.102111	6.82314	0.0957085	0.00935311	0.946781	0.159164	0.251635	0.181663	0.181814	0.176994	0.179061	0.129198	0.128605	0.12867	0.153614	0.160765	2.669553
9170	-1631.157	-1567.324	-63.83288	-17.5192	0.282014	0.027005	-1.29958	-0.139284	-0.481575	0.438994	2.78835	0.0531822	-0.203873	-0.410702	-0.00203649	-0.694278	-0.000323104	0.239163	-0.055456	0.00553202	0.127695	0.0304979	7.51215e-10	9.95958e-10	1.02322e-09	2.78977e-10	2.42705e-10	1.49945e-10	2.32587e-10	3.78051e-09	3.98701e-09	24.79081	-3.490099	-1.553036	10.1551	0.359182	0.847039	0.742304	0.167876	0.953217	0.447199	2.23173	3.72675	9.33647	9.57934	0.0367375	6.23738	0.137582	14.7121	2.04596	2.46889	2.42627	0.211604	0.172577	0.114451	0.114218	0.0570444	0.0570259	0.0724335	0.068526	0.0689062	0.0782917	1.594286
9180	-1611.688	-1571.152	-40.53553	-0.0173605	0.00320352	-0.0813053	0.145993	0.0225269	-0.758876	-0.245022	-0.119141	0.326722	-0.418664	-0.0031831	-0.373067	-0.000179497	-0.364508	-0.400451	0.0150321	-4.07446	0.0326239	0.00142024	0.0013958	0.00140027	0.00129093	0.00149385	0.00152788	0.000715343	0.00055989	0.000497005	0.000689055	2.34694	-6.55693	-1.494874	0.521619	0.627194	0.416724	1.03696	0.986885	5.06989	2.33824	0.708508	2.86559	2.62475	0.625314	4.57196	0.141238	9.38373	3.47451	0.280063	56.675	0.263323	0.224277	0.147557	0.147088	0.101288	0.10127	0.0703357	0.0471261	0.0478399	0.000813348	0.00084032	1.6649
9190	-1586.855	-1566.176	-20.67906	-0.0531827	-0.0360196	-0.0654427	0.00334423	0.0777148	-0.00146398	0.0196499	-0.0266214	-0.0495195	-0.49918	-0.445301	-0.153912	-0.218914	-0.696258	0.00696604	0.537717	-0.117809	0.0497535	0.00270056	0.00256069	0.0024701	0.00231362	0.00232137	0.00250897	0.0025053	0.00255502	0.0024879	0.0023677	0.7866053	-5.914295	-1.506993	1.25001	0.884945	2.26922	0.764206	1.8648	0.0725525	1.97568	1.09295	1.15488	1.227	0.811591	0.287184	1.48775	2.45616	0.10892	6.46934	1.13317	0.0633396	0.221575	0.134502	0.0861664	0.0738746	0.0593502	0.0295829	0.0297897	0.0510027	0.0453346	0.0476472	8.386209
9200	-1597.553	-1566.755	-30.79797	0.0225692	-0.133749	0.470632	-0.0554553	0.0133049	-0.0263707	0.00250596	-2.8827	-0.237244	-0.0695455	-0.757355	0.0406053	-0.824828	-0.0247612	-0.190109	0.4353	-0.16452	0.0107062	0.000118013	0.000120707	0.000105595	0.000169059	0.000159939	0.000162081	0.000157863	0.000158259	8.85988e-06	6.98866e-06	4.249432	-9.044715	-1.5493	0.138994	0.612462	1.6915	1.43474	0.0770074	0.353014	0.529385	11.7293	0.915517	1.92224	5.00756	0.159035	4.00531	0.0967233	0.953484	1.6583	1.52145	0.0525634	0.212397	0.198127	0.0929028	0.0967528	0.0424078	0.0413706	0.034208	0.052866	0.0448463	0.045329	4.982319
9210	-1609.894	-1567.29	-42.60417	0.1392	0.0755741	-0.0887044	0.0171524	-0.007094	0.0568117	-1.00744	-0.122185	5.2952	-0.120584	-0.274277	-0.0820051	-0.964954	-0.0313063	-0.640993	0.757994	-0.278693	-0.0845279	0.000140963	0.000162016	0.000174735	0.000159903	0.000162669	0.000161519	0.000170961	6.24271e-05	5.52471e-05	0.011015	3.609632	-8.867013	-1.650282	0.954742	1.32111	0.493447	0.1253	0.431397	0.576621	2.27032	1.27518	34.2995	0.443567	0.646869	0.565376	2.21737	1.17886	2.94621	1.36967	0.63067	0.553073	0.191996	0.170186	0.129362	0.119177	0.0454064	0.0440069	0.0231815	0.0494691	0.0374369	0.0344025	6.144441
9220	-1559.999	-1569.798	9.799528	-0.0014043	-0.0505249	0.0981055	-0.000747952	0.000877916	0.01972	0.0582126	0.011618	-0.00406101	-0.446402	-0.000233811	-0.0776923	-1.99578	-0.00158998	0.0169937	-0.00239003	0.0065806	0.0750932	0.000263302	0.000262933	0.000249978	0.000275746	0.00027554	0.000275782	0.000281274	0.000298134	0.000301618	0.000300395	0.888868	-8.242208	-1.483889	0.0339511	2.12916	1.73242	0.0784505	0.0275568	0.401815	1.38992	0.696048	0.137316	3.75124	0.262563	1.46126	51.154	0.0994268	0.4355	0.136479	0.17937	1.33772	0.226754	0.145106	0.145072	0.134228	0.0182426	0.0182136	0.0185258	0.0184815	0.0186036	0.0200544	1.220362
9230	-1593.496	-1571.177	-22.31838	0.172219	-0.120426	-0.148647	-0.0628445	0.0571288	0.0254315	0.255314	0.000122152	0.0123274	-0.0944227	-0.778497	-0.00977787	0.0479358	0.0115161	-0.0779447	-0.0261802	0.0360647	-0.485662	5.35607e-05	6.36268e-05	5.64078e-05	4.86164e-05	4.56552e-05	4.83393e-05	4.95844e-05	6.40069e-05	6.40147e-05	6.48087e-05	0.7288657	-9.834695	-1.73666	8.94952	3.62417	3.23812	1.64244	1.54097	0.885969	3.7331	0.209109	0.540238	0.599212	14.9265	0.204013	0.528408	0.377438	0.993899	0.0856133	0.310611	1.5512	0.176108	0.16024	0.0735654	0.0728496	0.0764268	0.077312	0.0715148	0.0696668	0.0722252	0.0444394	3.777682
9240	-1566.717	-1564.917	-1.800502	7.7658	-4.71377e-05	0.106983	0.0378828	0.00481218	0.00532862	-0.0377719	-0.0818552	-0.000686638	0.00846363	-0.0799919	-0.00229643	0.00112734	0.0472229	0.0810371	0.00666168	0.0148089	-0.00478344	6.85968e-05	0.161789	0.161781	0.180049	0.187	0.187902	0.188906	0.181904	0.167607	0.167492	1.71892	-9.587264	-1.505065	201.086	0.0140321	1.2603	1.01038	0.13423	0.605698	1.26866	0.898481	0.0994304	0.530348	1.90256	0.883565	0.10455	2.61386	4.0365	0.564235	1.40022	1.70506	0.222003	0.22389	0.206678	0.206204	0.206437	0.216419	0.234687	0.236256	0.23978	0.238636	0.5240234
9250	-1563.068	-1565.461	2.393428	7.71499	0.00555496	-3.48445e-05	0.00198043	-0.0770308	-0.0893515	0.0181788	-0.00249901	0.0268867	-0.00388378	-0.000109811	0.00489335	-0.0239735	0.00674133	0.00445676	-0.000291397	0.0826954	-0.00100534	8.72043e-05	0.195485	0.196574	0.196567	0.196957	0.182355	0.166768	0.169827	0.169403	0.17402	0.4875635	-9.347257	-1.474326	376.045	2.79133	0.00603763	0.761768	20.2774	2.29749	1.1761	0.302402	1.62534	0.163096	0.0682689	0.43465	6.20995	0.555166	1.23534	0.0266477	12.0974	0.393753	0.228933	0.228045	0.22802	0.229139	0.223711	0.225224	0.22623	0.226164	0.245662	0.245415	0.2703294
9260	-1560.328	-1565.101	4.772919	7.04163	-0.0100296	-6.25949e-05	-0.0421792	0.0137917	-0.0436582	0.00466366	0.00267562	0.0339526	-0.00357435	0.0108865	0.00830175	-0.0222689	0.00168223	0.00235106	0.0129112	0.00632034	-0.00429846	0.00016421	0.187733	0.185859	0.185848	0.178172	0.180646	0.172929	0.173738	0.174203	0.180219	0.4275839	-8.714362	-1.489904	407.16	0.329071	0.00608414	1.704	1.59563	4.58212	0.915402	2.89997	1.52637	1.20779	1.31801	1.54728	4.04925	0.953621	0.447678	1.39342	0.950359	0.383792	0.225394	0.22459	0.227049	0.228941	0.223899	0.224276	0.224804	0.227726	0.229169	0.228186	0.1184134
9270	-1546.141	-1565.857	19.71594	6.94777	0.000525859	-0.0443398	-0.000100898	-0.0165473	-0.00287929	-0.00864021	-0.00043068	0.0236715	1.54456e-05	0.00481226	-0.00156168	-0.00456579	-0.00621431	-0.00746692	-0.000214911	0.00140635	-0.017755	0.000151465	0.15765	0.157732	0.150891	0.150876	0.1484	0.147973	0.1467	0.146637	0.15015	0.49724	-8.795154	-1.524771	214.862	0.019288	8.54412	0.00660693	1.18495	0.121235	1.11436	0.223014	1.83125	0.828797	0.425463	0.217482	1.28427	2.55007	0.484451	0.117188	2.63354	1.08831	0.217671	0.217674	0.218724	0.218383	0.217388	0.216041	0.214434	0.214388	0.21469	0.210912	0.1877558
9280	-1562.476	-1565.13	2.653325	6.46806	0.00929909	0.000941421	-0.0267384	-0.0459027	-0.00707623	0.00158827	0.00247351	0.0587042	-0.000107978	0.00276168	-0.0711268	-0.000183549	-0.0317284	0.0889805	-0.00851012	0.0523633	0.0445348	0.000249082	0.160468	0.161967	0.162119	0.157842	0.15076	0.149697	0.149935	0.150306	0.159394	1.811887	-8.297728	-1.531532	66.8955	0.180571	0.0187062	0.42923	1.00097	0.550053	0.0741783	0.0312876	1.02212	0.0356687	3.91618	1.80476	0.283652	0.473158	1.15598	1.73556	1.76426	1.24159	0.216204	0.216181	0.216779	0.201896	0.201858	0.195554	0.213753	0.211941	0.223335	0.233506	0.9666063
9290	-1567.601	-1565.553	-2.048376	5.95136	0.043796	-0.00170866	-0.0354723	-0.0729211	0.191417	0.00035313	0.0311532	-0.0246858	0.00882241	-0.00132227	0.00186864	-0.00345728	-0.0128149	-0.0039573	0.00236264	0.00406679	0.000420914	0.000364413	0.140035	0.146304	0.146055	0.140965	0.131051	0.158698	0.158754	0.163778	0.159784	1.56251	-7.917223	-1.612555	279.999	0.510627	0.0857187	1.20045	1.5573	2.50353	0.20935	2.30534	0.122167	3.4939	0.142516	2.70526	0.833453	4.011	1.30605	0.363813	2.12206	0.774582	0.199378	0.201144	0.200879	0.201254	0.20056	0.198006	0.197224	0.19769	0.198496	0.19858	0.1124892
9300	-1577.89	-1567.037	-10.85343	5.69056	0.0968568	-0.00843031	-0.0252599	-0.0216549	-0.119642	0.0132782	0.106488	-0.00148484	-0.00240267	0.0238839	0.0438206	-0.000696411	-0.093057	-0.0452641	0.00498976	0.00362597	0.0305332	0.000399743	0.118348	0.130384	0.12929	0.126065	0.123364	0.109453	0.110916	0.12338	0.123196	3.019736	-7.82469	-1.61998	36.295	0.849691	0.0607811	0.180401	0.260981	1.56237	0.478761	10.7271	0.357169	1.46397	3.00711	2.1923	0.323319	1.58921	1.23191	0.304472	0.0936016	0.747196	0.197903	0.197428	0.2022	0.211257	0.21111	0.192351	0.183839	0.184758	0.18543	0.191179	0.6013804
9310	-1576.828	-1564.782	-12.0455	5.29415	-0.089711	0.199182	0.0593631	-0.0357455	-0.0215256	-0.0504924	0.0151333	-0.0880993	-0.00710208	-0.00586525	-0.0145264	0.069075	0.04532	0.00192564	0.00239676	-0.000704803	-0.00221474	0.000821338	0.163584	0.149548	0.182509	0.193671	0.186871	0.182891	0.173886	0.176537	0.16165	1.726401	-7.104575	-1.581775	109.224	3.17142	1.67096	1.02749	1.06384	0.248872	0.355852	0.858556	1.65273	1.29288	0.452218	3.38236	9.33572	2.26225	0.446643	0.812742	0.0680785	2.62165	0.20561	0.204155	0.202961	0.200034	0.21434	0.224277	0.224709	0.225248	0.22509	0.224592	0.265653
9320	-1584.991	-1564.636	-20.35484	3.77518	0.00819021	-0.00979801	0.291154	0.00291873	-0.563402	0.0292911	0.110205	-0.39601	0.0157527	0.0101316	0.0210149	0.0152636	0.0240497	-0.00701873	-0.0293941	-0.0150762	-0.150124	0.00416877	0.181782	0.183277	0.18149	0.242828	0.243538	0.138638	0.142759	0.159392	0.107271	2.808885	-5.480133	-1.503141	13.7852	1.46034	0.985253	1.12845	0.833104	7.03502	0.391826	0.430343	1.65857	1.3525	0.246818	0.738379	0.487108	1.2338	0.726951	1.03589	0.489869	2.52347	0.222431	0.225962	0.228263	0.233111	0.236696	0.242458	0.240762	0.233788	0.23029	0.198188	0.9477031
9330	-1562.497	-1566.521	4.023794	3.77637	-0.00185101	0.00585374	0.0683986	0.0250969	0.0597446	-0.140798	0.0348925	-0.20789	0.0307997	0.00132067	0.00326235	0.00516962	-0.0122814	0.000168985	0.000610104	0.00143939	0.0205473	0.00448824	0.195944	0.195582	0.19673	0.210657	0.216011	0.229309	0.199193	0.206266	0.167549	2.01021	-5.406295	-1.59418	86.9137	0.0510728	0.393724	0.494654	0.11305	0.558061	1.01034	0.774139	1.61009	2.2883	0.626483	0.195334	0.702685	1.06249	0.170671	0.0828972	0.280632	19.7138	0.203075	0.209427	0.209704	0.210389	0.211479	0.208898	0.208933	0.209061	0.209362	0.213708	0.1985187
9340	-1567.095	-1565.457	-1.638305	3.31814	-0.0462908	0.0225401	-0.0134395	-0.0665401	-0.0505749	-0.000338684	-0.252756	0.0124674	-0.00132839	-0.000827488	0.000207274	-0.00475229	-0.0027023	-0.0297163	-0.0022395	-0.0120605	0.0242138	0.00736803	0.203424	0.194222	0.19865	0.195998	0.183381	0.174337	0.174278	0.135354	0.137052	1.189754	-4.910605	-1.453002	50.57	1.487	0.909754	0.967187	1.56857	0.469016	0.0150107	3.17118	0.120529	0.290579	0.321943	0.180394	0.56151	0.788559	3.9717	0.445544	112.389	3.23892	0.233867	0.233557	0.233364	0.233412	0.232305	0.231678	0.224895	0.224392	0.221702	0.227136	0.1875758
9350	-1580.171	-1564.701	-15.46988	2.22769	0.00554947	0.102295	-0.0138922	-0.0261527	0.0456484	-0.0327604	0.0633683	0.0935844	-0.0339909	-0.0262131	0.0178724	-0.0330877	-0.231385	-0.0228246	0.0277262	0.000503367	0.0094913	0.0146973	0.136367	0.137126	0.151896	0.1498	0.145934	0.15275	0.147827	0.157497	0.172948	1.085896	-4.220091	-1.544784	40.4858	0.56434	1.10754	0.405958	0.562953	2.00894	1.22728	1.25516	21.5147	5.87343	0.452384	0.3368	0.716517	5.16038	0.266547	0.425877	0.113276	0.254862	0.213358	0.206228	0.200892	0.204515	0.197858	0.156988	0.153445	0.157759	0.157838	0.159344	1.106896
9360	-1588.35	-1566.966	-21.38337	0.00938976	2.56885	-0.011497	0.142184	0.000142202	-0.0622527	0.00150381	0.00573392	0.0620869	-0.233548	-0.152014	-0.0839447	0.000401108	-0.218171	-0.0185681	0.0624823	-0.0892545	0.014614	0.00746105	0.00753144	0.0982915	0.0971679	0.112014	0.11203	0.105268	0.105427	0.106033	0.112825	0.6371764	-4.898059	-1.597181	0.346732	88.5614	0.242697	3.77843	0.405788	3.1395	2.81806	0.171346	1.26113	4.87578	5.59441	0.734549	0.0686758	1.98078	0.546829	1.08955	3.15074	0.80295	0.202466	0.160297	0.137691	0.126604	0.126655	0.101829	0.0999559	0.106401	0.0973154	0.098748	1.033123
9370	-1565.83	-1566.108	0.2774424	2.20713	0.0533445	0.310601	0.0437034	-0.00128877	-0.0259722	0.0676669	-0.0586167	0.0266189	-0.00386705	-0.12402	-0.013816	0.000839421	0.0108715	-0.10789	0.000637974	0.00558492	-0.00107903	0.0109034	0.0991076	0.104538	0.142615	0.148986	0.148795	0.14498	0.15513	0.146298	0.150244	2.055421	-4.51868	-1.634925	49.2655	0.928103	3.25786	1.68348	0.0599732	0.403974	0.366042	0.410664	0.247451	0.526712	6.63417	0.622651	0.0711442	0.515173	2.36996	0.208698	0.521907	0.313063	0.194967	0.194215	0.171562	0.169208	0.16935	0.171201	0.153692	0.15379	0.154651	0.154484	0.5325682
9380	-1568.872	-1565.115	-3.757629	2.13872	-0.147489	0.0811773	0.043171	-0.0709053	0.0179143	-0.0560866	-0.0104527	0.063066	0.00508167	0.00679244	-0.0107568	0.0156105	0.0276485	-0.0220723	-0.00423019	0.000923339	0.00120496	0.0225809	0.19168	0.165395	0.179382	0.187295	0.174475	0.177629	0.16794	0.166194	0.177013	1.352838	-3.79065	-1.539269	35.4348	2.98417	1.30638	0.779946	6.29167	0.331282	1.89448	0.192043	0.81351	0.202755	0.425473	2.61935	1.67426	1.69638	2.39209	1.18693	0.500045	0.254603	0.214538	0.215631	0.217101	0.214778	0.218157	0.224273	0.219377	0.218451	0.218653	0.218916	0.3383716
9390	-1563.782	-1565.252	1.46999	1.99303	0.023983	0.01842	-0.00140079	-0.00630479	0.00244462	-0.0210387	-0.0281331	0.000854075	-0.0284322	-0.00534921	-0.00334676	0.0597084	-0.00089509	-0.00299973	0.0090125	-0.00131543	0.00592066	0.0247354	0.181502	0.185908	0.189364	0.189099	0.18791	0.18837	0.184449	0.179332	0.179485	0.3495325	-3.699518	-1.456562	179.013	1.12192	4.06428	1.03116	0.437754	0.276328	2.4847	2.36408	0.0245966	19.149	0.866489	0.964909	7.0943	0.298114	0.473217	0.353582	1.62372	0.573076	0.233036	0.226504	0.225295	0.224543	0.238358	0.238145	0.237431	0.239581	0.239266	0.240687	0.2399089
