Iteration	Replicate_ID	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
2556	0	-1599.935	-1566.908	-33.02701	0.264649	0.262545	0.235208	0.22885	0.192231	0.197294	0.187645	0.202022	0.222646	0.219942
2557	1	-1566.182	-1566.813	0.6317152	0.213368	0.154101	0.0757208	0.0634668	0.0552717	0.0552615	0.0538942	0.0515736	0.0441564	0.0442711
2558	0	-1599.889	-1568.307	-31.58153	0.208347	0.166153	0.162675	0.167787	0.173355	0.143936	0.130073	0.124565	0.0977549	0.106643
2559	1	-1582.308	-1566.17	-16.13867	0.207461	0.162409	0.112061	0.104113	0.0624199	0.0636274	0.0632652	0.0630418	0.0635484	0.0543374
2560	0	-1556.935	-1566.93	9.995183	0.240642	0.216623	0.193787	0.205189	0.149024	0.0977341	0.0982147	0.0920199	0.0913571	0.0936252
2561	1	-1565.384	-1569.403	4.019007	0.215675	0.206325	0.154049	0.112637	0.051912	0.0511206	0.0542146	0.0576703	0.0243561	0.0214574
2562	0	-1579.102	-1569.62	-9.482051	0.259429	0.260894	0.231204	0.230043	0.230134	0.191505	0.177647	0.13921	0.323269	0.232731
2563	1	-1565.588	-1567.763	2.1746	0.188052	0.160653	0.0845968	0.0869545	0.0868825	0.0178272	0.019219	0.0310055	0.0271536	0.0291043
2564	0	-1551.703	-1570	18.29741	0.309557	0.309551	0.246787	0.185743	0.210303	0.235422	0.218284	0.232434	0.232987	0.233239
2565	1	-1576.14	-1567.072	-9.068302	0.259399	0.239481	0.172019	0.192988	0.126561	0.12041	0.0530654	0.063417	0.0711023	0.171031
2566	0	-1580.896	-1569.213	-11.68306	0.316813	0.283289	0.242958	0.24434	0.243296	0.243402	0.2477	0.281871	0.160735	0.0723104
2567	1	-1562.301	-1569.4	7.098768	0.265852	0.181178	0.0976267	0.0955727	0.0969872	0.0908459	0.088958	0.0909153	0.0813909	0.0620304
2568	0	-1593.099	-1569.265	-23.83374	0.222397	0.225455	0.17829	0.114024	0.13636	0.108241	0.116884	0.115156	0.132936	0.208658
2569	1	-1598.388	-1567.525	-30.86243	0.229813	0.144048	0.14947	0.0938683	0.0570281	0.0604024	0.0617424	0.0612927	0.0587582	0.0600725
2570	0	-1595.406	-1568.257	-27.1489	0.226926	0.217068	0.16348	0.166939	0.166095	0.151419	0.0897266	0.0887429	0.0862627	0.0898729
2571	1	-1596.435	-1567.681	-28.75433	0.206452	0.206169	0.130765	0.130823	0.132298	0.122518	0.117293	0.0850055	0.0880118	0.0869701
2572	0	-1572.373	-1567.352	-5.020517	0.232048	0.215769	0.112669	0.111622	0.114973	0.115884	0.113596	0.119575	0.119294	0.123621
2573	1	-1593.164	-1566.122	-27.04193	0.208135	0.136275	0.0852767	0.0843109	0.0406346	0.039973	0.0481468	0.0425064	0.0420522	0.0408285
2574	0	-1557.841	-1567.796	9.954916	0.212271	0.209444	0.106023	0.105796	0.105584	0.106907	0.105705	0.105639	0.104386	0.104462
2575	1	-1586.646	-1571.673	-14.97233	0.176956	0.163064	0.116472	0.11742	0.122981	0.0804703	0.0742575	0.0687293	0.0684365	0.069742
2576	0	-1596.792	-1567.198	-29.59454	0.281802	0.235313	0.223127	0.225421	0.229519	0.218718	0.218925	0.209222	0.203233	0.202603
2577	1	-1601.271	-1566.313	-34.95822	0.236377	0.241064	0.233607	0.232278	0.249542	0.243033	0.166393	0.174928	0.192321	0.180573
2578	0	-1534.86	-1569.095	34.2352	0.240096	0.23984	0.154875	0.171036	0.169339	0.169347	0.169159	0.169658	0.169082	0.168464
2579	1	-1588.471	-1566.035	-22.43569	0.243236	0.223949	0.217691	0.21818	0.213813	0.215518	0.284616	0.273718	0.26553	0.272874
2580	0	-1553.104	-1567.809	14.70523	0.276772	0.273775	0.174197	0.167614	0.178802	0.176729	0.176752	0.175107	0.175301	0.173954
2581	1	-1571.199	-1565.913	-5.285109	0.224898	0.22524	0.224827	0.225608	0.225673	0.213191	0.225462	0.182888	0.185883	0.186146
2582	0	-1556.052	-1574.181	18.12962	0.265464	0.264288	0.222229	0.165625	0.165909	0.168728	0.204669	0.195549	0.208952	0.209356
2583	1	-1591.625	-1569.142	-22.48395	0.201415	0.203431	0.0947026	0.0943942	0.0957374	0.0953857	0.0932616	0.0951974	0.110628	0.0746694
2584	0	-1553.49	-1570.108	16.61836	0.302725	0.30697	0.296079	0.295361	0.294173	0.281225	0.269443	0.262002	0.267667	0.270201
2585	1	-1571.473	-1565.359	-6.114823	0.210508	0.204293	0.192256	0.15321	0.157939	0.157405	0.160237	0.160031	0.16133	0.16109
2586	0	-1559.237	-1568.336	9.099112	0.29489	0.294931	0.294588	0.29861	0.291079	0.290104	0.292034	0.248109	0.248333	0.246093
2587	1	-1572.942	-1567.891	-5.05097	0.192347	0.195514	0.197	0.202325	0.205925	0.176661	0.178055	0.174119	0.174304	0.163545
2588	0	-1582.55	-1568.866	-13.68412	0.318068	0.339775	0.339938	0.334701	0.334913	0.344245	0.344948	0.347802	0.362214	0.353648
2589	1	-1550.277	-1565.166	14.88861	0.208023	0.207707	0.212428	0.211645	0.213026	0.208597	0.207956	0.203639	0.20509	0.204971
2590	0	-1627.46	-1572.639	-54.82071	0.247304	0.281942	0.279433	0.207975	0.204455	0.191177	0.20559	0.208577	0.206141	0.401509
2591	1	-1587.166	-1568.542	-18.62345	0.199695	0.204226	0.190417	0.193372	0.191254	0.185616	0.189468	0.182553	0.269149	0.0616346
2592	0	-1582.86	-1567.988	-14.87229	0.27165	0.271639	0.223631	0.221084	0.190865	0.174954	0.095568	0.0964547	0.0957135	0.0971619
2593	1	-1587.865	-1571.782	-16.08307	0.235215	0.204049	0.106523	0.106469	0.104334	0.104323	0.103295	0.101199	0.101769	0.147029
2594	0	-1577.293	-1567.212	-10.08105	0.244689	0.236841	0.159868	0.164355	0.158586	0.162983	0.162866	0.164037	0.164243	0.166162
2595	1	-1607.934	-1569.211	-38.72279	0.219526	0.116123	0.128129	0.128612	0.0603149	0.0603727	0.0603318	0.0585359	0.0579731	0.0514648
2596	0	-1579.504	-1568.774	-10.73014	0.29465	0.302348	0.315227	0.307937	0.194425	0.191819	0.187189	0.18718	0.276027	0.269494
2597	1	-1603.624	-1570.865	-32.7592	0.208145	0.187707	0.165176	0.20689	0.23672	0.233943	0.237862	0.20177	0.202424	0.205081
2598	0	-1544.246	-1568.643	24.39669	0.251423	0.254085	0.231691	0.159488	0.159911	0.161081	0.124004	0.12587	0.126969	0.170583
2599	1	-1598.148	-1568.865	-29.28326	0.209677	0.208718	0.212298	0.211631	0.212088	0.225753	0.227829	0.157948	0.162597	0.160631
2600	0	-1592.458	-1568.232	-24.22619	0.257973	0.223836	0.143781	0.144245	0.144609	0.133209	0.123485	0.124404	0.0860629	0.086732
2601	1	-1592.688	-1568.726	-23.96138	0.25286	0.256611	0.154949	0.163733	0.106441	0.111626	0.123816	0.136325	0.138733	0.142547
2602	0	-1599.947	-1566.606	-33.34165	0.23562	0.184657	0.161846	0.131289	0.112193	0.102767	0.0806041	0.0809228	0.0812752	0.0766333
2603	1	-1602.312	-1568.7	-33.61118	0.21184	0.206473	0.119672	0.127204	0.101238	0.177894	0.0471361	0.0466944	0.0935242	0.0935817
2604	0	-1607.921	-1567.38	-40.54123	0.219122	0.235144	0.12579	0.103196	0.0919944	0.0868384	0.085507	0.0880506	0.0872913	0.065922
2605	1	-1586.145	-1568.139	-18.00602	0.20975	0.171018	0.150117	0.119135	0.09597	0.0954949	0.0966115	0.0964934	0.0916545	0.0980197
2606	0	-1608.922	-1567.336	-41.58586	0.239354	0.236334	0.17894	0.132411	0.214348	0.146242	0.142836	0.160394	0.157475	0.186192
2607	1	-1599.994	-1568.933	-31.0603	0.187306	0.163086	0.067702	0.0668411	0.063305	0.0509899	0.0595192	0.0537667	0.0615666	0.0566429
2608	0	-1572.588	-1570.648	-1.93991	0.215989	0.130823	0.132227	0.133613	0.0301565	0.0294401	0.0292767	0.0341674	0.0334586	0.0395898
2609	1	-1548.257	-1567.189	18.93263	0.227257	0.23687	0.157556	0.157684	0.119015	0.126281	0.122639	0.100616	0.100755	0.0995492
2610	0	-1566.472	-1567.052	0.5806487	0.253085	0.188051	0.183145	0.126207	0.120252	0.123787	0.123267	0.123464	0.124122	0.108931
2611	1	-1591.13	-1566.168	-24.96208	0.224333	0.166888	0.170769	0.167876	0.168789	0.146925	0.149822	0.15382	0.154045	0.147926
2612	0	-1586.058	-1570.591	-15.46755	0.337749	0.334789	0.335426	0.240227	0.244266	0.243571	0.248008	0.250079	0.24437	0.238378
2613	1	-1573.174	-1566.25	-6.924044	0.241113	0.237139	0.227175	0.225164	0.28378	0.284482	0.283258	0.296704	0.328512	0.347064
2614	0	-1568.312	-1567.493	-0.8190592	0.268472	0.26244	0.238061	0.23823	0.233657	0.22189	0.221797	0.220456	0.220498	0.215482
2615	1	-1593.503	-1572.315	-21.18879	0.226916	0.212446	0.19986	0.200316	0.201033	0.200927	0.201345	0.203138	0.155945	0.154061
2616	0	-1560.441	-1570.441	9.999755	0.324938	0.325565	0.324148	0.316298	0.311618	0.311218	0.312722	0.315919	0.316165	0.316091
2617	1	-1565.655	-1567.733	2.078185	0.25726	0.252765	0.252025	0.252663	0.25959	0.354134	0.353509	0.35316	0.339216	0.336265
2618	0	-1555.499	-1568.38	12.88158	0.313463	0.296304	0.277727	0.280902	0.277109	0.276994	0.284688	0.281385	0.276471	0.277546
2619	1	-1587.192	-1568.066	-19.12552	0.25445	0.250802	0.252889	0.258338	0.287503	0.286484	0.281704	0.278873	0.26558	0.345368
2620	0	-1596.456	-1565.889	-30.56645	0.275433	0.289577	0.201402	0.230459	0.17974	0.180043	0.175981	0.174348	0.17497	0.164476
2621	1	-1589.259	-1568.169	-21.09053	0.237893	0.232434	0.229681	0.216378	0.21531	0.155415	0.155602	0.159401	0.173253	0.174988
2622	0	-1620.206	-1566.055	-54.15041	0.224997	0.210735	0.151463	0.149545	0.14621	0.147208	0.141869	0.143134	0.0549185	0.0588849
2623	1	-1609.356	-1566.705	-42.65058	0.231054	0.231206	0.250049	0.253984	0.169396	0.24086	0.238518	0.110817	0.111062	0.104091
2624	0	-1589.385	-1565.861	-23.52399	0.246087	0.241196	0.242581	0.215861	0.209663	0.209591	0.206696	0.210228	0.200987	0.192676
2625	1	-1619.111	-1566.898	-52.21316	0.23239	0.276825	0.266	0.264563	0.129888	0.129902	0.134654	0.139305	0.131619	0.141962
2626	0	-1577.45	-1566.352	-11.09802	0.290798	0.291002	0.289893	0.285274	0.286094	0.285986	0.279605	0.276784	0.276983	0.276991
2627	1	-1576.717	-1567.787	-8.930112	0.204419	0.204895	0.111891	0.111763	0.109389	0.119016	0.118719	0.118732	0.121087	0.117689
2628	0	-1572.184	-1565.25	-6.933827	0.244082	0.259666	0.257924	0.255446	0.250253	0.253317	0.252363	0.254973	0.254326	0.254674
2629	1	-1595.883	-1569.887	-25.99669	0.190042	0.184488	0.0810133	0.0772692	0.0820725	0.0830185	0.0808178	0.0768603	0.0760844	0.100386
2630	0	-1568.702	-1569.605	0.9032614	0.240168	0.234336	0.234509	0.234187	0.233747	0.236935	0.236799	0.235701	0.233753	0.226979
2631	1	-1596.754	-1568.261	-28.49301	0.212387	0.160107	0.143262	0.0767226	0.0729237	0.0630617	0.0531095	0.0307134	0.0477171	0.0478113
2632	0	-1568.604	-1568.911	0.3072162	0.269791	0.274129	0.275024	0.275376	0.281509	0.281995	0.282152	0.282154	0.277055	0.277375
2633	1	-1570.419	-1570.619	0.1991382	0.236	0.236257	0.155053	0.135339	0.106839	0.110331	0.110915	0.106514	0.104024	0.0896383
2634	0	-1574.171	-1566.013	-8.158004	0.268082	0.269989	0.2708	0.266756	0.266862	0.267313	0.264766	0.259888	0.258158	0.27245
2635	1	-1575.691	-1566.87	-8.821015	0.259362	0.249337	0.148633	0.149109	0.148983	0.14184	0.140957	0.131695	0.12847	0.12118
2636	0	-1579.299	-1569.403	-9.895489	0.225716	0.217955	0.221205	0.222129	0.1889	0.188719	0.149174	0.123271	0.12323	0.101269
2637	1	-1600.385	-1567.592	-32.7933	0.233339	0.238104	0.112452	0.111815	0.119224	0.119833	0.123665	0.111146	0.10862	0.134481
2638	0	-1586.674	-1567.373	-19.3001	0.29312	0.292404	0.299518	0.358543	0.287193	0.265572	0.223569	0.214457	0.206675	0.207581
2639	1	-1591.999	-1566.388	-25.61156	0.234592	0.234251	0.160686	0.161794	0.160592	0.127533	0.0967203	0.0923936	0.0926279	0.186821
2640	0	-1573.301	-1566.755	-6.545954	0.292784	0.291128	0.252863	0.276579	0.249232	0.249571	0.247747	0.311411	0.295234	0.346487
2641	1	-1566.251	-1566.171	-0.08004441	0.218749	0.136862	0.111081	0.113747	0.0550699	0.0538919	0.0592369	0.0541041	0.0528703	0.0533269
2642	0	-1572.716	-1572.234	-0.4817813	0.278503	0.278327	0.22451	0.220935	0.221527	0.215118	0.21468	0.21589	0.225526	0.221583
2643	1	-1557.688	-1570.448	12.76021	0.245087	0.207337	0.178144	0.171173	0.191969	0.185458	0.194694	0.192093	0.205039	0.216124
2644	0	-1593.498	-1568.041	-25.45682	0.286923	0.258888	0.260918	0.264492	0.26055	0.268695	0.267965	0.273154	0.269784	0.278679
2645	1	-1611.068	-1572.702	-38.36539	0.212986	0.154145	0.155144	0.163848	0.0693318	0.112982	0.112922	0.111976	0.107204	0.103885
2646	0	-1585.532	-1569.235	-16.29724	0.242681	0.247618	0.234517	0.189727	0.131935	0.129811	0.128711	0.143306	0.141715	0.141024
2647	1	-1549.176	-1569.921	20.74514	0.208724	0.187133	0.18433	0.0652778	0.0661178	0.0665211	0.0622934	0.0622527	0.0621643	0.0622517
2648	0	-1579.61	-1569.403	-10.20676	0.215667	0.218043	0.20386	0.203947	0.203617	0.197664	0.192138	0.197827	0.194148	0.201634
2649	1	-1566.693	-1568.546	1.852408	0.229913	0.171921	0.148406	0.148449	0.142258	0.139466	0.139395	0.139159	0.136523	0.151169
2650	0	-1571.889	-1567.462	-4.427041	0.263373	0.265491	0.265809	0.263646	0.263727	0.264994	0.264961	0.263834	0.26366	0.263819
2651	1	-1562.584	-1568.219	5.635063	0.209572	0.210986	0.121008	0.124518	0.126029	0.066154	0.0669393	0.0726381	0.072525	0.0723734
2652	0	-1567.085	-1570.641	3.555988	0.193533	0.193696	0.194304	0.194269	0.194262	0.19426	0.194709	0.194675	0.194685	0.195203
2653	1	-1575.081	-1567.014	-8.067295	0.280504	0.279597	0.212865	0.213073	0.215106	0.213885	0.191109	0.177702	0.177771	0.17999
2654	0	-1583.945	-1567.826	-16.11935	0.233576	0.230358	0.230547	0.229913	0.230715	0.231456	0.230405	0.223742	0.227569	0.229411
2655	1	-1570.028	-1568.502	-1.526056	0.253665	0.239093	0.247163	0.22044	0.178973	0.179618	0.176217	0.165255	0.17276	0.17232
2656	0	-1574.349	-1565.608	-8.740859	0.253524	0.251071	0.24136	0.237886	0.214129	0.26053	0.251966	0.22554	0.224992	0.21695
2657	1	-1560.62	-1572.687	12.06605	0.190192	0.192332	0.192386	0.0822753	0.0816024	0.0723627	0.0671393	0.0673303	0.0736794	0.0672328
2658	0	-1597.486	-1572.949	-24.5372	0.253768	0.247239	0.252539	0.261152	0.260677	0.257196	0.287102	0.292826	0.293435	0.0996255
2659	1	-1591.283	-1568.478	-22.80478	0.211544	0.147956	0.0921586	0.0903472	0.0888644	0.0878213	0.0835053	0.0881477	0.0876334	0.0712177
2660	0	-1579.449	-1570.291	-9.158266	0.209019	0.208933	0.21042	0.246274	0.244873	0.243494	0.243165	0.241852	0.234871	0.235156
2661	1	-1596.753	-1567.827	-28.92569	0.227745	0.143698	0.145705	0.107801	0.0432467	0.0511918	0.047141	0.0458319	0.0411227	0.0439691
2662	0	-1570.586	-1566.624	-3.96192	0.231528	0.231072	0.142139	0.120912	0.105364	0.105123	0.0905503	0.0816139	0.0829199	0.0826164
2663	1	-1589.414	-1567.492	-21.92225	0.204533	0.152634	0.147055	0.0811744	0.0456572	0.0411848	0.0439367	0.0441372	0.0472459	0.0466833
2664	0	-1569.538	-1567.366	-2.172681	0.235174	0.176024	0.0925782	0.11839	0.113763	0.0975953	0.111832	0.116021	0.0706875	0.0618499
2665	1	-1577.661	-1568.394	-9.267041	0.18402	0.160781	0.092731	0.0781778	0.0648865	0.0645828	0.0647822	0.0642155	0.0588579	0.0595614
2666	0	-1579.664	-1569.37	-10.29396	0.305239	0.286671	0.288725	0.19598	0.196922	0.19518	0.177513	0.177934	0.178137	0.145266
2667	1	-1583.641	-1566.405	-17.23614	0.230753	0.169303	0.0990863	0.100355	0.0837721	0.0870409	0.0868417	0.0859975	0.0816521	0.105421
2668	0	-1581.175	-1569.417	-11.75881	0.289575	0.240295	0.205009	0.20501	0.217996	0.176977	0.193219	0.222429	0.2343	0.320777
2669	1	-1594.72	-1570.929	-23.79097	0.266247	0.320054	0.27805	0.15432	0.154863	0.155325	0.22091	0.212242	0.212323	0.292568
2670	0	-1595.296	-1569.601	-25.69477	0.306097	0.304596	0.255479	0.256178	0.18374	0.164178	0.236418	0.238819	0.234988	0.269327
2671	1	-1577.18	-1568.542	-8.637286	0.239064	0.234497	0.211157	0.209717	0.208678	0.262141	0.229438	0.238536	0.234794	0.231183
2672	0	-1604.544	-1568.472	-36.07221	0.251888	0.150376	0.157241	0.143899	0.129879	0.0694521	0.0611727	0.0609813	0.0547826	0.0540411
2673	1	-1599.364	-1566.843	-32.52088	0.229496	0.253953	0.251635	0.215343	0.211975	0.250191	0.224752	0.194876	0.191609	0.208709
2674	0	-1624.852	-1566.555	-58.29767	0.211813	0.170149	0.125613	0.0910304	0.0849793	0.0208829	0.0209972	0.0242367	0.0234488	0.0233176
2675	1	-1561.286	-1567.504	6.217496	0.26492	0.264847	0.25852	0.257825	0.258163	0.258974	0.253015	0.252187	0.251758	0.250266
2676	0	-1600.779	-1567.692	-33.08663	0.249752	0.174757	0.131664	0.136065	0.133588	0.0290436	0.030554	0.0295255	0.0282955	0.0275826
2677	1	-1559.458	-1568.14	8.681298	0.204426	0.187868	0.185695	0.167007	0.165202	0.163094	0.162499	0.15931	0.153199	0.153616
2678	0	-1591.479	-1565.338	-26.14085	0.23463	0.235949	0.181878	0.183146	0.176747	0.191391	0.196708	0.206123	0.207816	0.207137
2679	1	-1580.524	-1565.976	-14.54892	0.275551	0.276148	0.279414	0.276302	0.291848	0.276798	0.274963	0.275106	0.277768	0.2752
2680	0	-1581.689	-1565.537	-16.15153	0.241547	0.240222	0.244668	0.256055	0.25796	0.241417	0.245116	0.251602	0.254247	0.24943
2681	1	-1577.041	-1569.113	-7.9277	0.239348	0.129798	0.127628	0.137814	0.120566	0.116872	0.117343	0.10888	0.108511	0.103307
2682	0	-1576.55	-1566.816	-9.733239	0.231711	0.232758	0.232906	0.230462	0.128456	0.131793	0.130135	0.130131	0.131438	0.129543
2683	1	-1584.087	-1569.647	-14.44008	0.208696	0.12796	0.127964	0.124238	0.13255	0.131831	0.127376	0.152472	0.0593479	0.0594453
2684	0	-1561.486	-1567.673	6.187391	0.256723	0.256937	0.257035	0.257869	0.258075	0.266183	0.26709	0.267171	0.267331	0.26247
2685	1	-1579.263	-1566.318	-12.94566	0.232558	0.230498	0.229367	0.228097	0.227755	0.229123	0.229887	0.229329	0.229529	0.243682
2686	0	-1555.594	-1566.623	11.02947	0.245808	0.246964	0.246729	0.240185	0.240352	0.235969	0.235986	0.241633	0.240523	0.241254
2687	1	-1586.768	-1566.418	-20.35013	0.194508	0.196747	0.21208	0.212837	0.225085	0.225496	0.234127	0.256356	0.253741	0.258895
2688	0	-1570.334	-1566.319	-4.015429	0.222314	0.222881	0.222893	0.221417	0.220981	0.221038	0.243467	0.243782	0.243799	0.242865
2689	1	-1581.66	-1566.98	-14.67963	0.207583	0.20848	0.209446	0.209008	0.18461	0.195415	0.195303	0.195116	0.194255	0.194367
2690	0	-1572.498	-1566.804	-5.694052	0.240768	0.240822	0.243464	0.236194	0.236322	0.236319	0.236931	0.237464	0.237652	0.237443
2691	1	-1567.004	-1567.049	0.04524288	0.197793	0.197465	0.177358	0.174427	0.17443	0.172232	0.172177	0.172206	0.172218	0.172305
2692	0	-1589.091	-1567.699	-21.39178	0.262138	0.26519	0.176852	0.177113	0.180307	0.183735	0.246016	0.279203	0.292201	0.28997
2693	1	-1580.853	-1570.422	-10.43169	0.192128	0.192257	0.192728	0.191889	0.192881	0.192622	0.192543	0.165806	0.158725	0.158721
2694	0	-1554.056	-1566.69	12.63424	0.227003	0.226532	0.22611	0.225932	0.225907	0.225325	0.225757	0.225665	0.224684	0.224514
2695	1	-1577.992	-1564.699	-13.29369	0.218377	0.212838	0.211298	0.209779	0.209319	0.19814	0.185828	0.183842	0.183533	0.179391
2696	0	-1543.917	-1569.136	25.21874	0.277593	0.277506	0.277382	0.276338	0.276298	0.275859	0.274346	0.274396	0.273578	0.273489
2697	1	-1582.614	-1565.963	-16.65101	0.207682	0.209304	0.209501	0.222897	0.223074	0.222054	0.216241	0.221279	0.221634	0.22149
2698	0	-1558.701	-1567.782	9.081038	0.252828	0.26193	0.25903	0.259635	0.259506	0.259468	0.260678	0.260648	0.260842	0.262368
2699	1	-1566.877	-1565.019	-1.858488	0.225011	0.224671	0.222378	0.197995	0.198678	0.196767	0.199877	0.199919	0.21809	0.217963
2700	0	-1542.806	-1569.432	26.62589	0.322251	0.322236	0.322199	0.321829	0.32183	0.322099	0.32057	0.313672	0.313659	0.313712
2701	1	-1564.318	-1566.14	1.821932	0.222996	0.225624	0.209611	0.208831	0.195699	0.197614	0.197533	0.198595	0.198587	0.195819
2702	0	-1499.098	-1573.461	74.36235	0.264962	0.264969	0.264684	0.264704	0.26471	0.264725	0.264725	0.264715	0.264725	0.264688
2703	1	-1601.527	-1567.814	-33.71369	0.202306	0.201674	0.298398	0.155845	0.156075	0.112981	0.143555	0.132276	0.159541	0.187059
2704	0	-1520.559	-1570.525	49.96583	0.29665	0.296493	0.295806	0.29561	0.29622	0.296025	0.297031	0.296954	0.297705	0.298096
2705	1	-1609.107	-1565.213	-43.89391	0.209289	0.219719	0.195267	0.149929	0.172838	0.177161	0.165415	0.182841	0.119074	0.106987
2706	0	-1548.398	-1569.053	20.65523	0.290797	0.290947	0.291059	0.290096	0.289849	0.287631	0.285265	0.285263	0.282843	0.282541
2707	1	-1589.386	-1566.323	-23.06308	0.216865	0.215383	0.213217	0.212277	0.179657	0.18005	0.172512	0.173497	0.173513	0.145745
2708	0	-1578.875	-1567.935	-10.93975	0.251059	0.252079	0.207827	0.196996	0.19753	0.197505	0.198129	0.211384	0.206865	0.209305
2709	1	-1576.849	-1565.909	-10.93948	0.22714	0.229396	0.226834	0.302395	0.299514	0.304908	0.304231	0.303346	0.304376	0.304388
2710	0	-1586.704	-1567.567	-19.13746	0.255024	0.226433	0.224669	0.223626	0.189827	0.186615	0.185711	0.183166	0.178751	0.18036
2711	1	-1581.856	-1565.008	-16.84795	0.196059	0.201016	0.20542	0.205284	0.202733	0.145753	0.142585	0.143873	0.13543	0.142043
2712	0	-1570.156	-1568.218	-1.937967	0.263644	0.260047	0.122004	0.127081	0.126549	0.126017	0.139882	0.131952	0.127631	0.128369
2713	1	-1592.074	-1565.237	-26.83659	0.194245	0.199679	0.197253	0.204206	0.202542	0.107119	0.110189	0.110521	0.107551	0.107635
2714	0	-1580.299	-1567.868	-12.43141	0.244991	0.241667	0.192847	0.196101	0.152532	0.13223	0.168551	0.174167	0.155709	0.146384
2715	1	-1580.732	-1565.683	-15.0489	0.193282	0.194536	0.197701	0.196203	0.184562	0.183349	0.182095	0.193279	0.199307	0.210729
2716	0	-1602.422	-1570.478	-31.94361	0.265564	0.256172	0.211929	0.158804	0.144262	0.136393	0.146386	0.144628	0.132369	0.108713
2717	1	-1550.058	-1565.27	15.21215	0.21591	0.215099	0.213888	0.214017	0.215328	0.214358	0.2127	0.212645	0.209078	0.209472
2718	0	-1568.281	-1566.969	-1.312515	0.251212	0.243701	0.170407	0.115416	0.0938699	0.107796	0.107252	0.109423	0.0851692	0.0856948
2719	1	-1576.616	-1565.289	-11.32749	0.199922	0.201024	0.200672	0.196856	0.190656	0.190411	0.189127	0.19468	0.11301	0.116045
2720	0	-1573.231	-1568.651	-4.58058	0.278167	0.238022	0.134842	0.136932	0.149373	0.147533	0.16094	0.15711	0.162435	0.165055
2721	1	-1554.412	-1564.877	10.46554	0.210558	0.208293	0.208832	0.206135	0.204608	0.204385	0.202573	0.198107	0.177846	0.183083
2722	0	-1577.544	-1567.906	-9.638114	0.282745	0.28302	0.262687	0.244626	0.249596	0.249133	0.283295	0.278967	0.280055	0.277917
2723	1	-1586.804	-1567.205	-19.59908	0.222891	0.222729	0.23094	0.238879	0.248404	0.284052	0.284132	0.282121	0.131059	0.125672
